50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[8.6, 63.3]",,,,,,,,,,,,1.527737,,,,,,,,,,,,1ca127d5-5b1d-43b4-8f7b-84fae6f4d5f3,1577,,,"[12.1, 61.0]",3775644,50,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Shelina Laura Zadorsky,5074.0,Left Center Back,101,Tottenham Hotspur Women,749,"['0ee5bd6c-afd4-49d5-8222-6cbb86c5c887', 'b68cffee-0214-449c-9f08-4ae1cf361d9c']",50,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:05:50.989,Carry,
,,,,,"[99.2, 20.6]",,,,,,,,,,,,0.060024,,,,,,,,,,,,fb072678-b52c-4edb-94c8-289b36191362,1585,,,"[99.2, 20.6]",3775644,50,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christen Annemarie Press,6817.0,Center Forward,102,Manchester United,1475,"['0e5881e6-579e-4fbb-9091-736e30596b47', 'f5529987-c65c-4ee0-822d-0fc2f8eac0ce']",55,,,,,,,,,,,,,,,,Manchester United,1475,00:05:55.404,Carry,
,,,,,"[105.0, 13.3]",,,,,,,,,,,,4.066747,,,,,,,,,,,,b22e1d96-eab9-4391-9089-61d5f89d4cbe,1588,,,"[105.0, 16.4]",3775644,50,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tobin Powell Heath,5013.0,Left Wing,102,Manchester United,1475,"['01e7572b-3e1c-47e6-b3e3-478897a38cb2', 'c538f021-a9fb-4508-95b6-fd560bd74098']",56,,,,,,,,,,,,,,,,Manchester United,1475,00:05:56.482,Carry,
,,,,,"[8.6, 3.6]",,,,,,,,,,,,0.08,,,,,,,,,,,,438b2b0d-8fdb-4472-8f3d-8ffd3b6b0998,1594,,,"[8.6, 3.6]",3775644,51,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Siri Worm,15572.0,Left Back,103,Tottenham Hotspur Women,749,"['1449a832-9b22-452e-8168-da6a47456236', '7b71f8f0-d816-4b65-ac92-48a927f0d19e']",33,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:06:33.679,Carry,
,,,,,"[45.4, 12.8]",,,,,,,,,,,,0.036425002,,,,,,,,,,,,1d620e87-78f5-42b8-807a-7b9c2489589f,1597,,,"[45.4, 12.8]",3775644,51,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rosella Ayane,21048.0,Center Forward,103,Tottenham Hotspur Women,749,"['3c5605d0-f344-4980-ae14-a9c152f41fa4', 'a8c350d7-2dbb-48d8-8673-b665fe199132']",35,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:06:35.458,Carry,
,,,,,"[48.9, 10.3]",,,,,,,,,,,,1.203146,,,,,,,,,,,,a8ce5e99-9602-4f2c-b9e0-35ba8b58c8a2,1601,,,"[48.9, 9.9]",3775644,51,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leah Galton,31539.0,Left Back,104,Manchester United,1475,"['50bea142-74aa-470b-aafc-1adfdb6786fc', '84fd0800-ba5c-427c-af08-d4a4b165a539']",41,,,,,,,,,,,,,,,,Manchester United,1475,00:06:41.915,Carry,
,,,,,"[55.7, 60.2]",,,,,,,,,,,,2.024177,,,,,,,,,,,,667cc423-6642-4cf5-9bab-9bde7ef3f19a,1610,,,"[50.1, 56.8]",3775644,51,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Angela Addison,31550.0,Left Wing,104,Manchester United,1475,"['1e167fdf-c636-4b4a-ad42-6daaae6ea97c', 'f36eef60-5e62-4346-93e6-54099fca2773']",48,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:06:48.327,Carry,
,,,,,"[70.1, 71.9]",,,,,,,,,,,,0.08,,,,,,,,,,,,e750b242-f9f6-46ed-961e-73ce5c356066,1613,,,"[70.0, 71.9]",3775644,51,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ashleigh Neville,4848.0,Right Back,104,Manchester United,1475,"['1b4f685e-ceef-4cf4-b9ea-cfacf084d546', 'f7f472c2-e12c-4e53-95c1-590884dead38']",52,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:06:52.413,Carry,
,,,,,"[35.5, 2.8]",,,,,,,,,,,,1.230113,,,,,,,,,,,,7c33822a-5daf-4493-9cbb-2e66e7627302,1622,,,"[34.8, 1.3]",3775644,51,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leah Galton,31539.0,Left Back,104,Manchester United,1475,"['17ba178a-9ed4-4ccb-982f-8acac2388f05', 'ae606ccc-da63-41f8-8dfe-508b399d11a9', 'e31d8c75-de41-47bc-bc54-d0edf7d927af']",57,,,,,,,,,,,,,,,,Manchester United,1475,00:06:57.995,Carry,True
,,,,,"[21.0, 53.6]",,,,,,,,,,,,1.179534,,,,,,,,,,,,62f7712a-010f-4b4d-a5d7-00c6a1df38fd,1626,,,"[19.6, 53.4]",3775644,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rebecca Leigh Spencer,18158.0,Goalkeeper,105,Tottenham Hotspur Women,749,"['0d5f6a28-0064-4327-bff8-320a3c4572d0', '694b6b36-fc8a-4489-9ca7-7b467a292a64']",5,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:07:05.004,Carry,
,,,,,"[33.6, 59.9]",,,,,,,,,,,,1.606083,,,,,,,,,,,,abacbba2-071c-4375-893e-d95fa8ae0bbf,1629,,,"[28.9, 59.1]",3775644,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hannah Godfrey,31552.0,Right Center Back,105,Tottenham Hotspur Women,749,"['045c54ce-3e54-4f64-bd14-bd87cf8cb9dd', '06c7226b-1a7a-4f73-afc9-ae097f8d2125']",7,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:07:07.402,Carry,
,,,,,"[29.8, 34.2]",,,,,,,,,,,,1.584406,,,,,,,,,,,,e131e808-75b4-485d-98fc-42e7cdef4cad,1632,,,"[30.2, 39.7]",3775644,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Shelina Laura Zadorsky,5074.0,Left Center Back,105,Tottenham Hotspur Women,749,"['15d2c664-49de-46a5-89b6-2fc6f9ad7dba', '6e1e3775-87f7-4dcb-974b-caf66c7a7d86', '85fa2e9d-799c-44e6-b703-2b4b0c3c3668']",10,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:07:10.913,Carry,True
,,,,,"[51.9, 3.2]",,,,,,,,,,,,0.784317,,,,,,,,,,,,a75e9c74-d038-49b0-9537-2885a1386277,1636,,,"[49.5, 4.6]",3775644,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Siri Worm,15572.0,Left Back,105,Tottenham Hotspur Women,749,"['0a1286dc-a866-43e5-941f-c11ce286fa61', '1ef36a76-74a4-48db-be68-c25300f490c9', 'd892ca90-56ed-4cae-9562-1e6352d7cb36']",14,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:07:14.283,Carry,True
,,,,,"[63.6, 4.3]",,,,,,,,,,,,0.157974,,,,,,,,,,,,4dc2101e-2f69-4dae-9b71-d3c3616a7281,1641,,,"[62.6, 3.6]",3775644,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gemma Suzanne Davison,15721.0,Center Attacking Midfield,105,Tottenham Hotspur Women,749,"['60b13c9d-3435-438d-9982-d3656c1bea19', '7413c0ac-9139-47ef-ae42-34f7e72d967a', '97256106-4315-44e6-b392-040134c4aa3b']",16,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:07:16.003,Carry,True
,,,,,"[63.1, 72.8]",,,,,,,,,,,,1.815508,,,,,,,,,,,,2cf80e20-50f5-4031-bbb4-aa535a43e7b4,1646,,,"[63.1, 72.8]",3775644,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alessia Russo,47521.0,Right Wing,105,Tottenham Hotspur Women,749,"['10655bf6-57f0-47f2-91aa-efe4d6ba1e68', '38702908-f52d-4f5c-bd6a-188fc056b81d', 'cd36b49e-bb6f-4a45-be85-78e5a1ccfd3f']",17,,,,,,,,,,,,,,,,Manchester United,1475,00:07:17.634,Carry,True
,,,,,"[57.5, 4.3]",,,,,,,,,,,,0.65284,,,,,,,,,,,,a99b8fad-7d12-451d-bc79-05bd88fee384,1650,,,"[57.0, 7.3]",3775644,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gemma Suzanne Davison,15721.0,Center Attacking Midfield,105,Tottenham Hotspur Women,749,"['0f635d54-5ab9-4350-aca0-13c860f948b3', '621d2ab4-327b-40a0-8658-60ab80b6ffd7', 'ae2eae29-11ed-4844-a5a2-2a72e9e6fd1c']",19,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:07:19.753,Carry,True
,,,,,"[99.9, 4.8]",,,,,,,,,,,,0.793344,,,,,,,,,,,,b96dcba8-9dac-4352-94f0-5883afc23a9d,1663,,,"[98.0, 5.2]",3775644,53,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Siri Worm,15572.0,Left Back,106,Tottenham Hotspur Women,749,"['5fdbf10d-dfa7-4035-9025-f6bf0508926d', '82060670-fbd5-4a6b-b2eb-48ef02475f9e', 'ca51d47f-7071-4d7a-b69d-69bd75dc6659', 'dc9d0b0a-d0b9-4c55-996b-492c5910e362']",19,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:08:19.778,Carry,True
,,,,,"[41.4, 76.1]",,,,,,,,,,,,0.853326,,,,,,,,,,,,a7c239a8-2718-49f5-b453-8da8249d97b9,1669,,,"[41.0, 75.8]",3775644,53,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christen Annemarie Press,6817.0,Center Forward,107,Manchester United,1475,"['ac9cb4b4-9506-4819-a120-a5aeb3d3529d', 'bb949eb8-d8dd-44be-97e4-0934ab1cc138', 'bcd3d205-eb55-47cc-a8eb-138667e25b54']",41,,,,,,,,,,,,,,,,Manchester United,1475,00:08:41.291,Carry,True
,,,,,"[43.7, 18.9]",,,,,,,,,,,,0.239232,,,,,,,,,,,,5f183471-3c15-4b80-9a6f-2087281ab8c2,1678,,,"[43.7, 17.9]",3775644,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hannah Godfrey,31552.0,Right Center Back,108,Tottenham Hotspur Women,749,"['7f8cf32f-a171-4390-8c53-62a01626cf9d', 'aa9b0f40-60ea-462d-9460-c54f286d3b0f']",50,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:08:50.896,Carry,
,,,,,"[52.8, 30.9]",,,,,,,,,,,,0.478897,,,,,,,,,,,,9f47a2ec-e106-4022-a435-a759abd72e2d,1684,,,"[53.5, 31.0]",3775644,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alanna Stephanie Kennedy,5078.0,Right Defensive Midfield,108,Tottenham Hotspur Women,749,"['4e1347d6-aa55-420f-87fb-77c31c348059', '99ca6e32-2060-4348-a6f9-d9e1222895fb', 'a30bed74-f126-435e-956a-d6060e78aa8f', 'aeed3a8b-6b6f-404f-8939-ef028b9ceb0d']",53,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:08:53.956,Carry,True
,,,,,"[46.0, 36.4]",,,,,,,,,,,,1.602493,,,,,,,,,,,,f1dc38ff-c2ee-4bc0-8e42-00487660d48e,1687,,,"[52.8, 30.9]",3775644,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alanna Stephanie Kennedy,5078.0,Right Defensive Midfield,108,Tottenham Hotspur Women,749,"['6ab615f1-b3fe-4925-8db2-45f161b39a5d', '99ca6e32-2060-4348-a6f9-d9e1222895fb', 'a30bed74-f126-435e-956a-d6060e78aa8f']",54,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:08:54.435,Carry,True
,,,,,"[69.9, 32.6]",,,,,,,,,,,,0.291664,,,,,,,,,,,,95bb78d4-1466-422b-a82d-e11e22b7a0f9,1691,,,"[68.1, 33.6]",3775644,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Katie Zelem,31540.0,Left Defensive Midfield,109,Manchester United,1475,"['fe22dcdc-eb90-4234-a6b8-06a12f9195e8', 'ff5fe8d5-c98e-4ea3-bf34-fa263d152dba']",58,,,,,,,,,,,,,,,,Manchester United,1475,00:08:58.765,Carry,
,,,,,"[99.0, 3.1]",,,,,,,,,,,,4.560291,,,,,,,,,,,,b772efef-60c0-4efd-acc8-e53c5f20ac5d,1694,,,"[77.8, 7.2]",3775644,54,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leah Galton,31539.0,Left Back,109,Manchester United,1475,"['0847a41b-bb22-4798-a7cc-576b9fcd6391', '56ed4a24-aaa4-4a54-b9fb-451f2ef4f2bb']",1,,,,,,,,,,,,,,,,Manchester United,1475,00:09:01.298,Carry,
,,,,,"[18.6, 74.5]",,,,,,,,,,,,0.964258,,,,,,,,,,,,9282b11e-b058-4762-8dfa-f723f8192791,1700,,,"[21.1, 73.0]",3775644,54,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ashleigh Neville,4848.0,Right Back,109,Manchester United,1475,"['7c608976-2ef8-4653-ae15-831dd448afcf', 'd48f8a6e-ad6e-4b9e-a357-e57929634d14']",8,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:09:08.127,Carry,
,,,,,"[49.1, 26.7]",,,,,,,,,,,,0.50128,,,,,,,,,,,,bd709c26-abe7-4f7a-bcc1-5155961dbf19,1718,,,"[49.1, 29.4]",3775644,55,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jackie Groenen,10654.0,Right Defensive Midfield,112,Manchester United,1475,"['14fc80e4-798d-4a41-b8f5-93e766bd69fb', '27e41c9b-b878-493c-a6df-0a21a26534f9', 'a466e887-0697-4fb7-a8fd-1c55ff3c20a3']",38,,,,,,,,,,,,,,,,Manchester United,1475,00:10:38.980,Carry,True
,,,,,"[56.2, 74.9]",,,,,,,,,,,,2.274475,,,,,,,,,,,,456b737c-bf07-4421-b54c-cae89af5fa82,1724,,,"[43.4, 74.6]",3775644,55,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Amy Turner,31533.0,Right Back,112,Manchester United,1475,"['41594dc7-56e2-4421-8be3-b1700f6c19a0', 'e1e51ec2-04c2-4293-bec8-20e016ec2e65']",44,,,,,,,,,,,,,,,,Manchester United,1475,00:10:44.746,Carry,
,,,,,"[116.2, 66.6]",,,,,,,,,,,,2.057905,,,,,,,,,,,,8d1ee4e6-680a-4faf-be42-f95cf8e6b065,1732,,,"[103.8, 68.4]",3775644,56,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alessia Russo,47521.0,Center Forward,113,Manchester United,1475,"['0169fffc-887d-49fb-bafe-986b46698cf6', '3101687f-563b-4704-8d2a-bf3f48a5d69a', '7c9d8e45-cafd-4182-99f3-cd2622e1036c', 'be3b02c9-1346-4f5b-9872-1e8fe0b25533']",0,,,,,,,,,,,,,,,,Manchester United,1475,00:11:00.081,Carry,True
,,,,,"[118.0, 64.5]",,,,,,,,,,,,0.623313,,,,,,,,,,,,377fcd73-2821-4cae-84a8-dc6a8c2ec685,1735,,,"[116.2, 66.6]",3775644,56,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alessia Russo,47521.0,Center Forward,113,Manchester United,1475,"['3101687f-563b-4704-8d2a-bf3f48a5d69a', '7147f7e5-5e3c-4fa0-a129-6ccec147c11b', '7c9d8e45-cafd-4182-99f3-cd2622e1036c']",2,,,,,,,,,,,,,,,,Manchester United,1475,00:11:02.139,Carry,True
,,,,,"[98.2, 57.0]",,,,,,,,,,,,1.068334,,,,,,,,,,,,57ac32f2-d972-439d-8c4b-614a657878b7,1739,,,"[104.0, 64.3]",3775644,56,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kirsty Hanson,31532.0,Right Wing,113,Manchester United,1475,"['5328d6f3-351c-4d3f-89d8-e4eecec92987', 'a1f51db1-0f34-42be-81de-77051d6d641a']",5,,,,,,,,,,,,,,,,Manchester United,1475,00:11:05.058,Carry,
,,,,,"[41.7, 49.1]",,,,,,,,,,,,2.021869,,,,,,,,,,,,1bfe0c79-5244-4abe-b54e-350d0607fec7,1743,,,"[23.3, 40.7]",3775644,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ria Percival,18145.0,Right Wing,114,Tottenham Hotspur Women,749,"['4ba29f52-7a2f-4b9d-896f-40b98c1cd639', 'fc079e4c-a71b-4cf4-a31f-2d0d8b6af30c']",7,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:11:07.782,Carry,
,,,,,"[42.3, 41.7]",,,,,,,,,,,,2.271852,,,,,,,,,,,,d242a2c3-f7e0-4e94-bca9-543f9b63fc2e,1746,,,"[44.6, 39.2]",3775644,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gemma Suzanne Davison,15721.0,Center Attacking Midfield,114,Tottenham Hotspur Women,749,"['17b13c2d-bed6-4dbb-a15a-235707906601', '41cd67fb-d6b6-4f64-a8c8-b2ea8d97ff72', '58b2d240-0d63-4171-a1be-3b1d2edf1a8f']",10,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:11:10.770,Carry,True
,,,,,"[56.4, 75.2]",,,,,,,,,,,,0.940109,,,,,,,,,,,,b24d4b86-6292-4543-bdfe-b77e4d468e52,1750,,,"[54.6, 74.3]",3775644,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ashleigh Neville,4848.0,Right Back,114,Tottenham Hotspur Women,749,"['27e9e3e1-2a4c-4292-9b2c-fa39ab8373f5', '9ea50e19-6fc6-4737-a0d9-8ae311000409']",15,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:11:15.301,Carry,
,,,,,"[64.3, 74.0]",,,,,,,,,,,,1.125626,,,,,,,,,,,,31b57db5-3644-4cf5-add4-f2b1cc779d42,1753,,,"[70.4, 73.7]",3775644,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ria Percival,18145.0,Right Wing,114,Tottenham Hotspur Women,749,"['59a009f0-658d-445e-8531-2710c63ea850', 'a0aa7cf0-4557-426b-b6f2-b17426202ef3']",17,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:11:17.538,Carry,
,,,,,"[61.6, 32.9]",,,,,,,,,,,,0.646043,,,,,,,,,,,,650053ef-512e-4379-824d-14a5bef2b41c,1761,,,"[57.6, 33.4]",3775644,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kirsty Hanson,31532.0,Right Wing,115,Manchester United,1475,"['f7d052b9-b898-4d51-a2fd-b28758fb2542', 'fd1b31ca-4c36-4707-90a6-fd126eb1b1d3']",24,,,,,,,,,,,,,,,,Manchester United,1475,00:11:24.338,Carry,
,,,,,"[79.3, 35.8]",,,,,,,,,,,,1.370559,,,,,,,,,,,,6a21b110-0c4d-49b3-8d97-f6e4b5ebbf33,1766,,,"[78.9, 34.4]",3775644,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alessia Russo,47521.0,Center Forward,115,Manchester United,1475,"['57adff0e-12e3-4eb5-bd28-92c618f23921', 'c3325f16-415c-4998-8362-a0d480af18ec', 'f3945cea-5ea3-4988-bbf7-8264ba728323']",28,,,,,,,,,,,,,,,,Manchester United,1475,00:11:28.243,Carry,True
,,,,,"[85.3, 57.9]",,,,,,,,,,,,0.911905,,,,,,,,,,,,7e753b02-bd3b-4fd8-a44b-3659fc7e97bb,1772,,,"[83.9, 56.4]",3775644,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kirsty Hanson,31532.0,Right Wing,115,Manchester United,1475,"['8cb7d6c5-cf07-45a8-86e1-5da1b8864735', 'd029629f-34d5-482c-bb43-c88a5d45afb6', 'fc56f592-81b6-4246-a265-2258c1c9a20c']",31,,,,,,,,,,,,,,,,Manchester United,1475,00:11:31.301,Carry,True
,,,,,"[28.9, 27.8]",,,,,,,,,,,,0.503892,,,,,,,,,,,,cc2100ca-ce25-4879-a244-ae3b6d034f50,1782,,,"[29.2, 29.0]",3775644,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Josie Green,4865.0,Left Defensive Midfield,116,Tottenham Hotspur Women,749,"['2c0137cc-2e10-400e-bfd6-41b2d7341a89', 'e5c9b95c-5a7a-473a-a780-167314abf8fd']",38,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:11:38.670,Carry,
,,,,,"[7.6, 39.6]",,,,,,,,,,,,4.403412,,,,,,,,,,,,96ebb126-3894-4e0b-9e21-df46f5a830c8,1785,,,"[3.5, 35.5]",3775644,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rebecca Leigh Spencer,18158.0,Goalkeeper,116,Tottenham Hotspur Women,749,"['6d783717-a3a2-443c-8d22-8d449563bc85', '7d1dc8c8-40c3-4cb8-802f-d298795913fc']",42,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:11:42.334,Carry,
,,,,,"[61.7, 2.5]",,,,,,,,,,,,2.641176,,,,,,,,,,,,229141fd-82aa-4761-a476-c4879d84af9c,1789,,,"[69.5, 6.8]",3775644,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leah Galton,31539.0,Left Back,117,Manchester United,1475,"['0ea54a16-f897-4635-8c4a-1512448108e7', '84ed5e50-4a0c-429f-8f86-05732e0d66a4', 'fbbd1e43-2ea9-40e0-ae04-3e48332739ea']",49,,,,,,,,,,,,,,,,Manchester United,1475,00:11:49.643,Carry,True
,,,,,"[48.4, 24.3]",,,,,,,,,,,,2.74022,,,,,,,,,,,,e5798208-6364-4e21-8fb4-f2788a1243eb,1793,,,"[50.1, 10.7]",3775644,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Millie Turner,31536.0,Left Center Back,117,Manchester United,1475,"['40e02935-e368-47ac-b750-f3cbd6e98328', '5cc3f8f0-00f0-4dd0-b922-caa8ea70b18d']",53,,,,,,,,,,,,,,,,Manchester United,1475,00:11:53.871,Carry,
,,,,,"[49.6, 51.5]",,,,,,,,,,,,0.764131,,,,,,,,,,,,ff6d0d31-dbad-4cc3-bf8e-b20fd01d3abe,1796,,,"[49.6, 51.5]",3775644,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abbie McManus,4648.0,Right Center Back,117,Manchester United,1475,"['3f0aed14-c33d-411e-85bf-fec6162ce1d2', '8895ff03-7dd7-4cab-a001-e5e02e73f3dd']",58,,,,,,,,,,,,,,,,Manchester United,1475,00:11:58.359,Carry,
,,,,,"[55.8, 25.0]",,,,,,,,,,,,1.848544,,,,,,,,,,,,b88e0f3b-55a5-4ade-ab6a-cccdd42d0861,1799,,,"[49.1, 29.4]",3775644,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Millie Turner,31536.0,Left Center Back,117,Manchester United,1475,"['cf0e2782-44b5-4fc3-864a-e720ec3c309a', 'ec833c81-04ca-4989-abaa-eeea7b3c0eee']",0,,,,,,,,,,,,,,,,Manchester United,1475,00:12:00.884,Carry,
,,,,,"[67.1, 3.4]",,,,,,,,,,,,1.237083,,,,,,,,,,,,816f43f5-f9ac-4d26-9828-240d50a8db7f,1802,,,"[67.1, 3.4]",3775644,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leah Galton,31539.0,Left Back,117,Manchester United,1475,"['8c8e42e6-af6f-4e4b-922f-925d5892ec8f', 'b2009cbe-67df-46f5-9d0d-548e75632832']",4,,,,,,,,,,,,,,,,Manchester United,1475,00:12:04.526,Carry,
,,,,,"[97.1, 2.4]",,,,,,,,,,,,0.758651,,,,,,,,,,,,d3f7ed11-bc8a-4a56-8d38-006f07a4561f,1817,,,"[96.3, 4.0]",3775644,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leah Galton,31539.0,Left Back,120,Tottenham Hotspur Women,749,"['238da202-1c25-4d52-8475-67dc2e5e6451', '307a9c7f-434f-4faf-ada0-7186be5da205', '87e0f4a6-7fc7-4113-94ed-3853c8e1510f']",32,,,,,,,,,,,,,,,,Manchester United,1475,00:12:32.511,Carry,True
,,,,,"[9.0, 43.6]",,,,,,,,,,,,1.934331,,,,,,,,,,,,f2d45439-1b40-442f-bb5a-df16b6a5082d,1826,,,"[4.8, 40.7]",3775644,58,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rebecca Leigh Spencer,18158.0,Goalkeeper,121,Tottenham Hotspur Women,749,"['199ba5b4-2d2c-4322-8c82-034413149cd6', '404ae411-3fe3-4270-b808-4a907d040cac', '4ff90b01-eec5-47f2-99d8-6b0dab1cc9e8']",2,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:13:02.113,Carry,True
,,,,,"[7.0, 53.6]",,,,,,,,,,,,2.596822,,,,,,,,,,,,aead1de0-e747-41fa-832a-173d4cb04692,1830,,,"[9.0, 43.6]",3775644,58,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rebecca Leigh Spencer,18158.0,Goalkeeper,121,Tottenham Hotspur Women,749,"['45903c87-652d-40b7-b443-8c1634cf6958', '4ff90b01-eec5-47f2-99d8-6b0dab1cc9e8', 'bb8a6d62-b1f9-4468-a440-6634587b4871', 'bf20fd77-0f5d-49ee-aec4-044c6a2cece4']",4,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:13:04.047,Carry,True
,,,,,"[77.5, 14.4]",,,,,,,,,,,,0.93741,,,,,,,,,,,,50071eaf-82bf-4dcd-946a-f4411c6199db,1834,,,"[79.6, 12.6]",3775644,58,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leah Galton,31539.0,Left Back,122,Manchester United,1475,"['419cc3f8-e083-4c49-b8f3-8b548d6a3ac6', '71378bd8-b274-4f03-a93b-f4e20c33d9d5', '9ce5449d-8990-4adb-8357-2dcde057cce6']",8,,,,,,,,,,,,,,,,Manchester United,1475,00:13:08.507,Carry,True
,,,,,"[117.2, 13.3]",,,,,,,,,,,,1.448312,,,,,,,,,,,,904703c7-9720-42bc-ad5a-d6b28e140f0a,1840,,,"[105.2, 12.6]",3775644,59,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Leah Galton,31539.0,Left Back,123,Manchester United,1475,"['6cb4b20d-3c66-4d66-92ca-e249c7c61072', '8d7f3526-966a-43b9-9850-1dea49108d66', 'd7982bad-fef4-436b-9172-7fdc25fe6a9c']",23,,,,,,,,,,,,,,,,Manchester United,1475,00:14:23.212,Carry,True
