ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,"[83.5, 62.9]",,,,,,,,,,,1.081235,,,,,,,,,,,35c22d43-db8b-4184-8f10-6a1930b8973d,800,,"[83.5, 61.7]",3775626,16,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Laura Coombs,19416.0,Left Center Midfield,39,Manchester City WFC,746,"['7a468be0-f976-40de-ab0f-f504aeacb3de', 'cf33de2c-97e1-4085-bb2b-82e17bf84e3e']",8,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:16:08.641,Carry,
,,,"[100.5, 74.2]",,,,,,,,,,,1.056292,,,,,,,,,,,cb55a738-87f2-49f5-a8c3-4f7948454835,803,,"[96.7, 74.0]",3775626,16,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Chloe Kelly,15570.0,Right Wing,39,Manchester City WFC,746,"['57c700c7-c71e-4505-a2e2-e1eeb068b149', '8300ef22-7bfc-4aa6-8a15-db56b8ffd0a2']",10,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:16:10.959,Carry,
,,,"[104.7, 3.5]",,,,,,,,,,,1.115139,,,,,,,,,,,9967d494-c7bb-48fe-8b3f-a2be25a4d752,806,,"[110.4, 4.5]",3775626,16,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lauren Hemp,15555.0,Left Wing,39,Manchester City WFC,746,"['80de87e2-a63f-4b5a-a95c-610f9e16556f', 'e41dbb3e-911e-4468-a101-3cb84b897db5']",17,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:16:17.769,Carry,
,,,"[89.1, 6.8]",,,,,,,,,,,1.12276,,,,,,,,,,,fa870866-07d5-427f-b83a-9ed37600ef15,809,,"[90.1, 5.0]",3775626,16,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lucy Bronze,10178.0,Left Back,39,Manchester City WFC,746,"['50fbe06f-eb34-48b8-8c8c-68abb4118af2', 'd5737a00-7516-432c-be2b-a1d94c90da37']",20,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:16:20.232,Carry,
,,,"[35.2, 78.2]",,,,,,,,,,,0.683898,,,,,,,,,,,dc88dc5b-5fb2-4d68-9350-400d29d00a37,827,,"[31.6, 76.5]",3775626,17,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Asmita Ale,46541.0,Right Back,41,Manchester City WFC,746,"['11a76678-41e5-41b4-bfa8-f8a915a00030', '4b3127b3-a2f5-411c-9169-745e583ca8c4', '8b37be1a-6b30-4a7a-823f-802c55f1a20b']",32,,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:17:32.323,Carry,True
,,,"[21.0, 27.0]",,,,,,,,,,,3.595786,,,,,,,,,,,52fd2af1-4fe0-499c-96c4-1a9c3dd4c81f,834,,"[16.8, 27.4]",3775626,17,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Karen Bardsley,10170.0,Goalkeeper,41,Manchester City WFC,746,"['b696bec7-4c42-4be4-b90b-563d560fe173', 'ea2c5a6b-8178-4115-aed1-c3a93a290f5c']",39,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:17:39.429,Carry,
,,,"[46.4, 8.8]",,,,,,,,,,,4.579863,,,,,,,,,,,5f17e06e-c75c-4921-a178-1aa9284b20be,837,,"[25.8, 17.9]",3775626,17,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Esme Beth Morgan,4649.0,Left Center Back,41,Manchester City WFC,746,"['604b9c46-e819-4e3d-94b5-e03b9ca3e6af', 'e9cccfc7-a650-4b39-96c4-3b57ee12a90f']",44,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:17:44.030,Carry,
,,,"[111.4, 4.0]",,,,,,,,,,,1.664396,,,,,,,,,,,f3a7dafd-9e27-4ff4-9fb0-21899bc5cd80,841,,"[105.2, 4.3]",3775626,17,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lauren Hemp,15555.0,Left Wing,41,Manchester City WFC,746,"['027114be-dbec-4d55-9643-d17295d24835', '6be67171-fa8f-4550-b833-439b2457f74e', '844d0449-fed0-4c70-8ff3-09e3d2c8b236']",53,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:17:53.156,Carry,True
,,,"[11.8, 23.1]",,,,,,,,,,,1.284533,,,,,,,,,,,52f50846-4e31-408e-94eb-86f320b8a47e,845,,"[5.7, 23.1]",3775626,18,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Anita Amma Ankyewah Asante,4657.0,Left Center Back,42,Aston Villa,2647,"['30e1eefe-dd87-40cf-b133-10ccea1d0e22', '6dd98d1a-3815-4356-9f5d-f7ee42dff739']",6,,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:18:06.738,Carry,
,,,"[31.0, 5.4]",,,,,,,,,,,1.178851,,,,,,,,,,,d614104b-7723-48d6-93bb-4f1e128d3fd7,848,,"[31.0, 5.4]",3775626,18,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Caroline Siems,46536.0,Left Back,42,Aston Villa,2647,"['045739de-e902-405b-95b0-2e6d27b7ef79', 'd8545e0a-7934-4fff-8bdb-6c006da1a011']",9,,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:18:09.772,Carry,
,,,"[42.1, 17.7]",,,,,,,,,,,2.426649,,,,,,,,,,,588cad73-3c4f-4910-a0f5-ac84d72e423b,853,,"[39.2, 11.7]",3775626,18,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Caroline Siems,46536.0,Left Back,42,Aston Villa,2647,"['17c4f0dd-9cce-4921-9291-6ead25c19278', '7b078f22-12d3-4764-bc92-ad5884dc342d']",13,,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:18:13.562,Carry,
,,,"[52.5, 40.1]",,,,,,,,,,,2.081456,,,,,,,,,,,4f9d1955-12fd-4557-a3fe-eedf113d861a,857,,"[56.0, 38.7]",3775626,18,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Nadine Hanssen,46539.0,Center Attacking Midfield,42,Aston Villa,2647,"['1685615d-87cc-4ac2-923f-6df5729fe520', '3bd285e9-14fe-47f3-b9ae-2936a5d1e0a6', 'd5fb868a-5975-4a8a-9ace-7a7736578056', 'f9310749-7fd0-424a-8eef-f49ca1a45ec2']",17,,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:18:17.288,Carry,True
,,,"[67.8, 27.2]",,,,,,,,,,,0.86229,,,,,,,,,,,7bce2b94-836a-4c1d-b5af-3e21cd98cf24,863,,"[67.8, 27.2]",3775626,18,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lauren Hemp,15555.0,Left Wing,43,Manchester City WFC,746,"['508a2abb-5913-4f23-ac82-34d17c37b4e0', '7bd4707d-265e-4069-a24e-47b1e0ce9044']",22,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:18:22.243,Carry,
,,,"[52.0, 27.2]",,,,,,,,,,,0.272889,,,,,,,,,,,fd2473fe-d602-4783-8aae-32b25efac113,866,,"[52.2, 27.4]",3775626,18,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucy Bronze,10178.0,Left Back,43,Manchester City WFC,746,"['0d87ae28-9533-4513-b9cd-85554f2282b2', '13f1d6c1-1f69-4ff4-a972-2f0c43869c27']",24,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:18:24.098,Carry,
,,,"[46.8, 47.1]",,,,,,,,,,,3.891486,,,,,,,,,,,78e60dae-187c-443f-b13a-d89f5ae59853,869,,"[46.8, 47.1]",3775626,18,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stephanie Houghton,10185.0,Right Center Back,43,Manchester City WFC,746,"['66558cf2-d202-4371-8b6a-245fd073a04b', 'ec85138a-a16f-4673-a2d3-394267fa4b4f']",25,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:18:25.847,Carry,
,,,"[51.3, 30.3]",,,,,,,,,,,2.336911,,,,,,,,,,,8f8a8140-220a-4b50-9603-91c5dc8a94dd,872,,"[42.8, 27.6]",3775626,18,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Esme Beth Morgan,4649.0,Left Center Back,43,Manchester City WFC,746,"['14264566-e684-41e8-9ab4-52cc00167cc6', '6bae7a56-f57c-4647-bf44-7a30966045bb']",30,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:18:30.956,Carry,
,,,"[65.8, 31.7]",,,,,,,,,,,1.351846,,,,,,,,,,,e8b2b50f-2d99-4ceb-9d32-158ba481b11c,875,,"[70.0, 26.0]",3775626,18,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georgia Stanway,4643.0,Right Center Midfield,43,Manchester City WFC,746,"['0ed8cb5c-a7da-498e-968c-1af37253f433', 'efbb713a-064a-4502-9241-61bc4f834fbd']",34,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:18:34.339,Carry,
,,,"[68.4, 72.9]",,,,,,,,,,,0.786443,,,,,,,,,,,16a6b452-4598-4d77-8b9b-63d906eb81d7,878,,"[66.2, 72.6]",3775626,18,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Janine Elizabeth Beckie,4992.0,Right Back,43,Manchester City WFC,746,"['1969a22f-731e-4b07-ba33-a9e5406b6d34', '1ef72169-5e7f-49b8-959d-891d0250b09c']",37,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:18:37.733,Carry,
,,,"[92.7, 71.6]",,,,,,,,,,,3.101043,,,,,,,,,,,5badfd07-5554-4b97-b44e-048e28f6f48b,881,,"[79.2, 74.2]",3775626,18,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Chloe Kelly,15570.0,Right Wing,43,Manchester City WFC,746,"['04ff989d-858b-472d-830e-1963514863d0', '435e163a-9fb6-4939-ab58-9198767ae017', '4414fd06-f89c-48bd-94f3-e64e596343a8']",39,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:18:39.935,Carry,True
,,,"[9.2, 72.0]",,,,,,,,,,,3.078778,,,,,,,,,,,771f1d38-b724-428f-84a6-2ed5564d44d0,895,,"[15.3, 54.6]",3775626,19,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Asmita Ale,46541.0,Right Back,45,Aston Villa,2647,"['85951bc5-3a2a-4c00-8902-760ededfb6d1', '92810e1c-a3d8-4860-9613-a1b346497fee']",30,,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:19:30.494,Carry,
,,,"[39.7, 77.0]",,,,,,,,,,,2.584937,,,,,,,,,,,8787abe1-152d-4391-a8d2-7faf165e4bc8,898,,"[31.4, 67.6]",3775626,19,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marisa Ewers,15565.0,Right Defensive Midfield,45,Aston Villa,2647,"['325fe161-75eb-44fc-aaf9-5f1fbfd1a4b0', '76cffaf1-a8b6-467b-a161-a9211f0630e6', 'e374061c-549a-437d-aeb0-d8d98c3052f7']",34,,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:19:34.667,Carry,True
,,,"[41.3, 70.9]",,,,,,,,,,,0.098551,,,,,,,,,,,69cb6f1c-c5e1-48a2-a064-072a7addabd4,904,,"[41.1, 70.9]",3775626,19,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marisa Ewers,15565.0,Right Defensive Midfield,46,Aston Villa,2647,"['8b40487c-c4a0-49aa-9d76-7e77193f0a4b', 'ec3899d2-6c11-4b6c-8082-dfe5ae4f90b1']",50,,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:19:50.531,Carry,
,,,"[34.8, 77.7]",,,,,,,,,,,1.403479,,,,,,,,,,,1eb4d4e8-5f38-417b-8453-f7bd6fd4183d,907,,"[37.1, 77.7]",3775626,19,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Asmita Ale,46541.0,Right Back,46,Aston Villa,2647,"['1bd26fce-6be0-4ebc-8eba-2472068b7070', '2cc6f739-bf7b-466d-9071-45286034c5d9']",51,,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:19:51.649,Carry,
,,,"[10.6, 66.2]",,,,,,,,,,,0.04,,,,,,,,,,,ae7c8938-f623-43f9-be23-a46f863ea9ea,910,,"[10.6, 66.2]",3775626,19,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Natalie Haigh,46535.0,Right Center Back,46,Aston Villa,2647,"['04354fc6-67ed-4b60-b08f-5b1f028db5c2', '32075976-c4eb-483b-bef5-e5b2b52b3f61']",55,,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:19:55.471,Carry,
,,,"[31.6, 8.2]",,,,,,,,,,,2.65097,,,,,,,,,,,ac6e4a92-a360-447b-a37b-a919ad50d1c5,916,,"[14.8, 7.2]",3775626,20,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Caroline Siems,46536.0,Left Back,46,Aston Villa,2647,"['12027de6-058c-4df3-a556-60e7e78fe3a4', '2af9d0d2-2fea-4264-ac02-a1ee82950c7a', 'c35b6a69-beba-4a9e-b1eb-4c4564380677']",1,,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:20:01.430,Carry,True
,,,"[45.2, 4.4]",,,,,,,,,,,0.705106,,,,,,,,,,,ba6274c3-21f3-443d-bf5a-ca46cc084890,920,,"[42.1, 3.9]",3775626,20,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ramona Petzelberger,46533.0,Left Wing,46,Aston Villa,2647,"['b673b850-59ae-4567-8cb4-5853899c99ac', 'ffad8dbb-3904-471d-909e-77fa3aaef849']",5,,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:20:05.028,Carry,
,,,"[57.0, 10.1]",,,,,,,,,,,2.399696,,,,,,,,,,,918abc33-c489-4e70-81a0-efda8ed6f054,924,,"[50.8, 12.2]",3775626,20,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Chloe Arthur,10193.0,Left Defensive Midfield,46,Aston Villa,2647,"['390cf23a-f10a-469a-a4ba-7a7b27354600', 'a33f9619-25ac-43a8-b1fb-cd6766b841df', 'c0ddb588-6aa9-49fa-94dd-f3457d9869f2', 'f15a678b-146b-4a79-8796-26e2a59c6fd2']",6,,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:20:06.565,Carry,True
,,,"[56.5, 9.6]",,,,,,,,,,,0.721006,,,,,,,,,,,89758c73-7ee6-420d-9473-3543ec4ac39d,927,,"[57.0, 10.1]",3775626,20,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Chloe Arthur,10193.0,Left Defensive Midfield,46,Aston Villa,2647,"['390cf23a-f10a-469a-a4ba-7a7b27354600', '8d3cf2e9-03f3-45cc-8f32-a8d24b90a226', 'c0ddb588-6aa9-49fa-94dd-f3457d9869f2', 'cbbecde6-5aec-4e22-8a36-e8d933484d67', 'f15a678b-146b-4a79-8796-26e2a59c6fd2']",8,,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:20:08.964,Carry,True
,,,"[59.8, 20.7]",,,,,,,,,,,1.65343,,,,,,,,,,,11c05cd1-b4c3-41a6-aee6-67a81ef97a3c,931,,"[61.2, 18.2]",3775626,20,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Caroline Siems,46536.0,Left Back,46,Aston Villa,2647,"['25eedb4e-7a61-4986-970a-da0152cd3b5d', '38a6a384-d8ac-4b94-8274-52910b1d84a5', '853c20d6-3865-4ce7-aecb-9a127178c12c']",10,,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:20:10.523,Carry,True
,,,"[52.5, 38.3]",,,,,,,,,,,1.189687,,,,,,,,,,,964ff7f2-6efc-41ae-9da9-12ac286e51d8,935,,"[52.3, 33.0]",3775626,20,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marisa Ewers,15565.0,Right Defensive Midfield,46,Aston Villa,2647,"['7c4bce18-39eb-47ea-ba2c-a3c40b4a55fe', 'ca194c4c-d837-42d0-89c9-4201a968c36b']",13,,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:20:13.271,Carry,
,,,"[8.7, 7.6]",,,,,,,,,,,0.652277,,,,,,,,,,,fd6cb79b-9148-4b75-a24d-cd3808370586,942,,"[9.2, 5.2]",3775626,20,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Esme Beth Morgan,4649.0,Left Center Back,47,Manchester City WFC,746,"['5dfb90f8-03a7-4481-956d-c2920ccb78c3', 'ac9e3e6a-6c66-4a34-bc12-c2e774f361b2']",45,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:20:45.745,Carry,
,,,"[3.3, 31.7]",,,,,,,,,,,1.286445,,,,,,,,,,,65e77c62-329f-4e30-a2bb-00b4c6ba2ac9,945,,"[3.1, 28.1]",3775626,20,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Karen Bardsley,10170.0,Goalkeeper,47,Manchester City WFC,746,"['9f6e2a2d-fcad-4cf5-b903-6c98d5122c8d', 'ebad01c7-3c33-4b38-a5cc-d1e76867cbb7']",47,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:20:47.829,Carry,
,,,"[41.4, 70.9]",,,,,,,,,,,3.236371,,,,,,,,,,,cb480371-6b6a-441a-89cb-4fcf4565d26d,948,,"[31.2, 69.8]",3775626,20,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stephanie Houghton,10185.0,Right Center Back,47,Manchester City WFC,746,"['13128c82-83ac-46e3-b2b0-75f65126074c', '4154e4e2-f402-4b8a-a864-a114022e4b20']",53,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:20:53.406,Carry,
,,,"[57.2, 75.0]",,,,,,,,,,,0.202399,,,,,,,,,,,e7faf866-87e3-4289-af3c-891928903804,951,,"[57.2, 75.0]",3775626,20,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Janine Elizabeth Beckie,4992.0,Right Back,47,Manchester City WFC,746,"['6f6670b4-0258-4afc-83df-e8594721ebce', 'f3e4b267-a8c8-400f-b342-476f562619f5']",57,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:20:57.520,Carry,
,,,"[41.6, 57.0]",,,,,,,,,,,0.277693,,,,,,,,,,,7c821920-8e1b-4b25-aa58-bf683be14fea,954,,"[41.4, 57.0]",3775626,20,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stephanie Houghton,10185.0,Right Center Back,47,Manchester City WFC,746,"['80560889-b394-4a90-bc09-d7de57d33acb', 'd256b908-4865-4696-884e-749158709250']",59,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:20:59.690,Carry,
,,,"[52.0, 50.9]",,,,,,,,,,,1.94574,,,,,,,,,,,71885d9e-db8f-4896-9c69-ea75b5590a77,957,,"[49.0, 52.2]",3775626,21,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Laura Coombs,19416.0,Left Center Midfield,47,Manchester City WFC,746,"['880efea2-ee4a-44d5-990a-63ab42bf2376', '9043c421-32bd-495b-9175-756774cd8cb6', 'cacda158-e283-41b5-9672-8ea44fca0626']",1,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:21:01.071,Carry,True
,,,"[54.9, 40.5]",,,,,,,,,,,0.859486,,,,,,,,,,,77925bbe-0040-4b48-b42d-353af43980b2,965,,"[57.2, 42.8]",3775626,21,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Georgia Stanway,4643.0,Right Center Midfield,47,Manchester City WFC,746,"['23404787-d9a1-497d-a98e-73c347987484', 'a004759e-9fd4-4da0-adfd-e18f9f0ea3bf']",5,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:21:05.537,Carry,
,,,"[38.3, 48.3]",,,,,,,,,,,1.168904,,,,,,,,,,,7a0fbc0a-0cda-4e98-991e-39f9a49eefc5,968,,"[36.6, 48.2]",3775626,21,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stephanie Houghton,10185.0,Right Center Back,47,Manchester City WFC,746,"['0b9ef3ed-7642-4130-8989-c9a8fee4b2c9', 'eff73c5f-2f64-461a-a574-3009a5cc45d2']",7,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:21:07.771,Carry,
,,,"[32.4, 27.6]",,,,,,,,,,,2.014014,,,,,,,,,,,d08c4a71-cf6d-4229-8a5b-ac47e7e1400d,971,,"[32.4, 27.6]",3775626,21,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Esme Beth Morgan,4649.0,Left Center Back,47,Manchester City WFC,746,"['88c3bc98-1179-4dff-a2c8-3237a1a44114', 'f7327bf0-f15b-4675-8629-4ad045a794da']",10,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:21:10.290,Carry,
,,,"[74.2, 10.3]",,,,,,,,,,,0.04,,,,,,,,,,,63717142-462a-4b40-8843-bfd72c6a6d87,981,,"[74.2, 10.1]",3775626,21,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ramona Petzelberger,46533.0,Left Wing,48,Aston Villa,2647,"['04f3d695-0389-41eb-a3c9-2f7d2ff452c1', '8ebed25b-c179-4990-a16f-d36190ae9152', 'd7b34e55-cd88-433f-b3e0-af6a5439d09e']",31,,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:21:31.056,Carry,True
,,,"[28.3, 74.2]",,,,,,,,,,,1.249452,,,,,,,,,,,1121e5bc-ae1c-486e-9951-f8d7f79bdbb4,992,,"[28.9, 74.7]",3775626,21,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Chloe Kelly,15570.0,Right Wing,49,Manchester City WFC,746,"['0d397587-ef03-4fbd-bcf2-9c3e939a029b', '84a49474-6228-458f-b3f7-f16c16a33190', 'f63b53f5-7335-4f28-832b-79ea9e7d806b']",50,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:21:50.594,Carry,True
,,,"[81.8, 71.7]",,,,,,,,,,,8.646913,,,,,,,,,,,e50c69f6-c581-42d0-b56a-c4c5d893d2b5,997,,"[26.9, 69.0]",3775626,21,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jill Scott,10172.0,Center Defensive Midfield,49,Manchester City WFC,746,"['336a6faf-68d3-4176-bb21-49a60af90f63', 'e9b4f317-ae72-4f51-bd08-0ef42c4b86cf', 'f999e833-ecd3-4d70-9333-c6e4fb772ed2']",52,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:21:52.335,Carry,True
,,,"[73.1, 75.7]",,,,,,,,,,,0.197438,,,,,,,,,,,fef7c856-651d-463b-b087-8e90941b4e8c,1001,,"[73.1, 75.7]",3775626,22,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Chloe Kelly,15570.0,Right Wing,49,Manchester City WFC,746,"['43257be4-dce3-43bc-9626-ba7e09a6864c', '9e104343-892b-45cb-93eb-b6ee61c13fba']",2,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:22:02.828,Carry,
,,,"[57.0, 73.6]",,,,,,,,,,,1.01839,,,,,,,,,,,45d6996c-cbf6-4040-84b6-48d270ac44a7,1004,,"[57.2, 73.6]",3775626,22,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Janine Elizabeth Beckie,4992.0,Right Back,49,Manchester City WFC,746,"['caf3f152-c8fe-4d4f-950e-a10757872171', 'e6aa4238-9f99-4f2b-80e9-56999dfd52c4']",4,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:22:04.166,Carry,
,,,"[41.2, 59.8]",,,,,,,,,,,1.490263,,,,,,,,,,,6cbcc027-9183-4a94-9fb7-3cad8c4714e2,1007,,"[41.2, 61.3]",3775626,22,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stephanie Houghton,10185.0,Right Center Back,49,Manchester City WFC,746,"['8d4a1dcd-b2fe-424b-bd88-4ab1a32f87da', 'daf0f94d-3306-4963-b6fb-440320a7c3ee']",5,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:22:05.979,Carry,
,,,"[43.0, 27.2]",,,,,,,,,,,0.676447,,,,,,,,,,,9d49aad5-4921-45af-961a-58a22347fca9,1010,,"[43.0, 27.2]",3775626,22,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Esme Beth Morgan,4649.0,Left Center Back,49,Manchester City WFC,746,"['02682405-48a6-4150-90b4-290843090675', 'c9ca1785-cc81-4bf4-b622-364fe6951b8c']",9,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:22:09.051,Carry,
,,,"[56.5, 55.6]",,,,,,,,,,,3.320785,,,,,,,,,,,230908da-e8cc-4b47-bfd7-e6926077cc42,1013,,"[47.0, 53.2]",3775626,22,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stephanie Houghton,10185.0,Right Center Back,49,Manchester City WFC,746,"['7eed3436-cd11-4172-9fcd-dc9828a03df6', 'c0fc6981-6121-4c71-b6a6-adbf1d862ade']",11,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:22:11.395,Carry,
,,,"[27.7, 23.4]",,,,,,,,,,,2.313528,,,,,,,,,,,0a390122-7cac-4ef7-ba14-9ed3ab9ca20f,1019,,"[46.3, 18.8]",3775626,22,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ramona Petzelberger,46533.0,Left Wing,49,Manchester City WFC,746,"['b305a677-80d6-49a8-a44f-d3552ab6fcf2', 'f3e60f84-a463-4ab3-9dfa-11d2728011fb']",16,,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:22:16.562,Carry,
,,,"[110.0, 53.2]",,,,,,,,,,,0.700655,,,,,,,,,,,26311789-50a3-47d5-a0c6-72089637e730,1027,,"[111.2, 53.9]",3775626,22,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ellen White,10180.0,Center Forward,50,Manchester City WFC,746,"['006775e1-7ff5-4e9d-bd1a-c052379a7d2a', '19c29925-3a05-4a03-a81a-dffb86bcfde0', '9ce40aac-6089-49c5-b3c7-68bfd466d65d']",36,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:22:36.986,Carry,True
,,,"[56.8, 22.0]",,,,,,,,,,,0.990039,,,,,,,,,,,20d6cc05-c8aa-4ea9-9618-4ddc4f58063b,1033,,"[53.9, 21.8]",3775626,22,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Esme Beth Morgan,4649.0,Left Center Back,50,Manchester City WFC,746,"['345be040-1473-4443-8d01-83a1d4de94ab', '7b503316-5171-4e39-815e-dfd945d6491d']",46,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:22:46.323,Carry,
