ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,1.225144,,,,,,,,,,,,,e46bc57f-c870-4e6c-a7bc-75c451b1378d,1170,,,"[20.0, 58.0]",19727,40,,,-1.0303768,,,Right Foot,,,,"[29.0, 43.0]",,Ground Pass,17.492855,,Marisa Ewers,15565.0,,,,,,1,Regular Play,Meaghan Sargeant,19502.0,Right Back,80,Birmingham City WFC,969,"['006fb32f-96c7-4301-ad95-b6728f63f261', 'c3b2d80d-dcce-4bd4-aaca-f7969f9ca068']",10,,,,,,,,,,,,,,,Birmingham City WFC,969,00:40:10.860,Pass,True
,,,,,,,,,,2.544879,,,,,,,,,,,,,155fa0c0-27c8-4c21-bcf5-3ff99ee043d9,1174,,,"[29.0, 43.0]",19727,40,,,-1.833791,,,Right Foot,,,,"[22.0, 17.0]",,Low Pass,26.925823,,Paige Williams,15567.0,,,,,,1,Regular Play,Marisa Ewers,15565.0,Right Defensive Midfield,80,Birmingham City WFC,969,['b398b4e4-88fd-4cdc-9394-75c3f260aca4'],13,,,,,,,,,,,,,,,Birmingham City WFC,969,00:40:13.042,Pass,
,,,,,,,,,,1.3108,,,,,,,,,,,,,bff6513a-5e5a-4e61-817b-ded2f4eb106f,1177,,,"[31.0, 7.0]",19727,40,,,0.0,,,Right Foot,,,,"[54.0, 7.0]",,Ground Pass,23.0,,Charlie Wellings,15563.0,,,,,,1,Regular Play,Paige Williams,15567.0,Left Back,80,Birmingham City WFC,969,['64e12cac-a7fd-4d3a-b34e-6f28c77fd9e9'],18,,,,,,,,,,,,,,,Birmingham City WFC,969,00:40:18.129,Pass,
,,,,,,,,,,1.014461,,,,,,,,,,,,,b668dc6f-cc6d-4dbc-bbd3-d181c015cb3f,1180,,,"[54.0, 7.0]",19727,40,,,-2.819842,,,Left Foot,,,,"[39.0, 2.0]",,Ground Pass,15.811388,,Paige Williams,15567.0,,,,,,1,Regular Play,Charlie Wellings,15563.0,Left Wing,80,Birmingham City WFC,969,['509c031d-5cbc-49b6-8f24-4565705486c8'],20,,,,,,,,,,,,,,,Birmingham City WFC,969,00:40:20.395,Pass,
,,,,,,,,,,3.915864,,,,,,,,,,,,,ca9a7e9a-0282-4bd7-ab9e-e5c3aa7a3fb8,1183,,,"[42.0, 2.0]",19727,40,,,0.21866895,,,Left Foot,,,,"[105.0, 16.0]",,High Pass,64.53681,,Emma Follis,15557.0,,,,,,1,Regular Play,Paige Williams,15567.0,Left Back,80,Birmingham City WFC,969,['204856b6-d5a3-424d-ad42-8a4aee40bdd7'],22,,,,,,,,,,,,,,,Birmingham City WFC,969,00:40:22.612,Pass,
,,,,,,,,,,0.1777,,,,,,,,,,,,,109abe26-47bb-4147-a67b-0ed998c91912,1187,,,"[107.0, 11.0]",19727,40,,,2.0344439,,,Right Foot,,,,"[106.0, 13.0]",,Ground Pass,2.236068,Incomplete,,,,,,,,1,Regular Play,Emma Follis,15557.0,Center Forward,80,Birmingham City WFC,969,['3fe077e5-206c-4754-8aa2-acd321f02f61'],31,,,,,,,,,,,,,,,Birmingham City WFC,969,00:40:31.338,Pass,
,,,,,,,,,,3.1992,,,,,,,,,,,,,47257ed4-3ef9-4bd9-89f5-5e0d3f3ff8b5,1189,,,"[120.0, 1.0]",19727,41,,,1.5707964,,,Right Foot,,,,"[120.0, 55.0]",,High Pass,54.0,Out,,,,True,,,Corner,1,From Corner,Lucy Staniforth,15562.0,Right Wing,81,Birmingham City WFC,969,,6,,,,,,,,,,,,,,,Birmingham City WFC,969,00:41:06.547,Pass,
,,,,,,,,,,1.209233,,,,,,,,,,,,,fabe43f9-0fca-47f0-91d5-1251be736d92,1190,,,"[7.0, 41.0]",19727,41,,,-0.68231654,,,Right Foot,,,,"[23.0, 28.0]",,Ground Pass,20.615528,,Josanne Potter,10198.0,,,,,Goal Kick,1,From Goal Kick,Grace Moloney,15719.0,Goalkeeper,82,Reading WFC,974,['faf12d76-1a83-47c8-af01-8e1b81532039'],21,,,,,,,,,,,,,,,Reading WFC,974,00:41:21.430,Pass,
,,,,,,,,,,2.7759,,,,,,,,,,,,,f9c9c905-4cd9-4d2d-9ba2-688ee73f7094,1193,,,"[32.0, 25.0]",19727,41,,,0.01754206,,,Left Foot,,,,"[89.0, 26.0]",,High Pass,57.00877,Incomplete,Gemma Suzanne Davison,15721.0,,,,,,1,From Goal Kick,Josanne Potter,10198.0,Left Center Back,82,Reading WFC,974,"['47d3b31e-d74f-4eff-bc8e-9d4a9b98f54b', 'c43150f2-9dce-413b-b2cf-9a181c4dcf2c']",25,,,,,,,,,,,,,,,Reading WFC,974,00:41:25.120,Pass,
,,,,,,,,,,2.803391,,,,,,,,,,,,,47d3b31e-d74f-4eff-bc8e-9d4a9b98f54b,1195,,,"[32.0, 55.0]",19727,41,,,1.4219064,,,Head,,,,"[35.0, 75.0]",,Low Pass,20.22375,,Meaghan Sargeant,19502.0,,,,,Recovery,1,From Goal Kick,Aoife Mannion,19503.0,Right Center Back,82,Reading WFC,974,"['f9c9c905-4cd9-4d2d-9ba2-688ee73f7094', 'fd3e086e-f7c5-4fa3-847a-dfe09d729048']",27,,,,,,,,,,,,,,,Birmingham City WFC,969,00:41:27.896,Pass,
,,,,,,,,,,1.157934,,,,,,,,,,,,,d77f8593-cbea-4d7a-a10f-0faf94994b2e,1199,,,"[35.0, 77.0]",19727,41,,,-0.7531513,,,Right Foot,,,,"[51.0, 62.0]",,Ground Pass,21.931713,Incomplete,Hayley Ladd,19501.0,,,,,,1,From Goal Kick,Meaghan Sargeant,19502.0,Right Back,82,Reading WFC,974,"['607ab9aa-73c2-4af5-a734-302c361882ba', 'b662fbbf-b126-40bf-ba16-a7fcf8a9ce45', 'd7e81d89-be11-4850-be90-b0880e7b60e8']",32,,,,,,,,,,,,,,,Birmingham City WFC,969,00:41:32.216,Pass,True
,,,,,,,,,,1.140638,,,,,,,,,,,,,55b764b3-ca36-4ccb-97ee-a60b42c6733f,1202,,,"[40.0, 80.0]",19727,41,,,-0.15660188,,,,,,,"[59.0, 77.0]",,High Pass,19.235384,Incomplete,,,,,,,Throw-in,1,From Throw In,Meaghan Sargeant,19502.0,Right Back,83,Birmingham City WFC,969,['fa18f34f-a9da-420e-baa4-f027e0da08f3'],48,,,,,,,,,,,,,,,Birmingham City WFC,969,00:41:48.293,Pass,
,,,,,,,,,,4.417762,,,,,,,,,,,,,fa18f34f-a9da-420e-baa4-f027e0da08f3,1203,,,"[62.0, 4.0]",19727,41,,,1.1441689,,,Head,,,,"[67.0, 15.0]",,High Pass,12.083046,Incomplete,,,,,,,Recovery,1,From Throw In,Remi Allen,18149.0,Left Midfield,83,Birmingham City WFC,969,"['55b764b3-ca36-4ccb-97ee-a60b42c6733f', '74aa6746-1d45-4b70-a61a-081b71caf7d7']",49,,,,,,,,,,,,,,,Reading WFC,974,00:41:49.434,Pass,
,,,,,,,,,,1.562728,,,,,,,,,,,,,74aa6746-1d45-4b70-a61a-081b71caf7d7,1206,,,"[54.0, 66.0]",19727,41,,,2.863293,,,Right Foot,,,,"[47.0, 68.0]",,Ground Pass,7.28011,Incomplete,Meaghan Sargeant,19502.0,,,,,Recovery,1,From Throw In,Marisa Ewers,15565.0,Right Defensive Midfield,83,Birmingham City WFC,969,"['40b031ef-676b-4304-9a69-3575372a8016', '4a2a0eb9-55ef-4cbf-8cc4-25fbcf4ebd2c', '6b10461b-8d14-46f8-9b1f-3d3c7f8d354a', 'fa18f34f-a9da-420e-baa4-f027e0da08f3']",53,,,,,,,,,,,,,,,Birmingham City WFC,969,00:41:53.851,Pass,True
,,,,,,,,,,2.555693,,,,,,,,,,,,,e1dfc446-c766-4e0d-ae8b-c46723acefcf,1210,,,"[77.0, 14.0]",19727,41,,,0.98279375,,,Right Foot,,,,"[91.0, 35.0]",,Ground Pass,25.23886,Incomplete,Gemma Suzanne Davison,15721.0,,,,,,1,Regular Play,Remi Allen,18149.0,Left Midfield,84,Reading WFC,974,"['36237d24-d9d2-4351-a13b-49916427b92a', '4b53d8bb-6223-4a8b-986b-cbfdb0b4e605']",56,,,,,,,,,,,,,,,Reading WFC,974,00:41:56.076,Pass,
,,,,,,,,,,1.066419,,,,,,,,,,,,,20a72ba4-99de-4bde-b27b-4f7f5db8aed7,1223,,,"[45.0, 44.0]",19727,42,,,0.57637525,,,Right Foot,,,,"[65.0, 57.0]",,Ground Pass,23.853722,,Marisa Ewers,15565.0,,,,,,1,Regular Play,Lucy Staniforth,15562.0,Right Wing,84,Reading WFC,974,['9251e1f9-310c-4b3e-875c-d8db742252a5'],5,,,,,,,,,,,,,,,Birmingham City WFC,969,00:42:05.262,Pass,
,,,,,,,,,,2.0549,,,,,,,,,,,,,88fd122e-10c2-44de-a3a0-d1ee860a698d,1226,,,"[65.0, 57.0]",19727,42,,,-0.86217004,,,Right Foot,,,,"[89.0, 29.0]",,High Pass,36.878178,Incomplete,,,,,,,,1,Regular Play,Marisa Ewers,15565.0,Right Defensive Midfield,84,Reading WFC,974,['74231a00-ed3f-4918-828a-f96bc0a670d4'],8,,,,,,,,,,,,,,,Birmingham City WFC,969,00:42:08.266,Pass,
,,,,,,,,,,2.59088,,,,,,,,,,,,,74231a00-ed3f-4918-828a-f96bc0a670d4,1227,,,"[32.0, 52.0]",19727,42,,,-2.910502,,,Head,,,,"[15.0, 48.0]",,High Pass,17.464249,,Grace Moloney,15719.0,,,,,Recovery,1,Regular Play,Sophie Howard,15720.0,Right Back,84,Reading WFC,974,"['83989d8a-cff5-49f9-9c82-64c84ca9fc4c', '88fd122e-10c2-44de-a3a0-d1ee860a698d']",10,,,,,,,,,,,,,,,Reading WFC,974,00:42:10.321,Pass,
,,,,,,,,,,1.905644,,,,,,,,,,,,,27b24e53-5f0b-4ac5-bac2-7bd2c2959120,1230,,,"[15.0, 51.0]",19727,42,,,0.9048271,,,Keeper Arm,,,,"[26.0, 65.0]",,Ground Pass,17.804493,,Kirstyn Pearce,18152.0,,,,,,1,Regular Play,Grace Moloney,15719.0,Goalkeeper,84,Reading WFC,974,['f5a15bc0-59b5-4a72-87f7-66ce2cfd83b4'],17,,,,,,,,,,,,,,,Reading WFC,974,00:42:17.293,Pass,
,,,,,,,,,,1.787033,,,,,,,,,,,,,2c062a99-fa56-4d93-bb90-7baf8805f8b6,1234,,,"[42.0, 69.0]",19727,42,,,-0.96299434,,,Right Foot,,,,"[58.0, 46.0]",,Ground Pass,28.01785,Incomplete,Fara Williams,10251.0,,,,,,1,Regular Play,Kirstyn Pearce,18152.0,Right Center Back,84,Reading WFC,974,"['70157b03-3a74-4e48-893e-133cf4f7166e', '804c81c0-684a-4197-94fc-ff455a14625b', 'c75d1d63-993b-4289-b5dc-6ccbb82a44c0']",22,,,,,,,,,,,,,,,Reading WFC,974,00:42:22.594,Pass,True
,,,,,,,,,,0.967513,,,,,,,,,,,,,98cc7e58-9e27-4791-a385-5860afe34007,1239,,,"[78.0, 45.0]",19727,42,,,-0.07677189,,,Right Foot,,,,"[91.0, 44.0]",,Ground Pass,13.038404,Incomplete,Brooke Chaplen,15723.0,,,,,,1,Regular Play,Fara Williams,10251.0,Left Center Midfield,84,Reading WFC,974,"['f42498e5-486b-4938-af92-2e0f176be314', 'f70b5e91-bfbb-4450-8422-f4d41f0f3c2c']",28,,,,,,,,,,,,,,,Reading WFC,974,00:42:28.109,Pass,
,,,,,,,,,,0.776191,,,,,,,,,,,,,a2924cbe-950f-4c3c-b910-179726b9b3e7,1249,,,"[89.0, 55.0]",19727,42,,,0.0,,,Right Foot,,,,"[99.0, 55.0]",,Ground Pass,10.0,,Gemma Suzanne Davison,15721.0,,,,,Recovery,1,Regular Play,Fara Williams,10251.0,Left Center Midfield,84,Reading WFC,974,['2cd6d0d3-997d-4e2f-90bb-3b6e9f936cc8'],32,,,,,,,,,,,,,,,Reading WFC,974,00:42:32.804,Pass,
,,,,,,,,,,2.504074,,,,,,,,,,,,,12021a9b-bd10-45ae-b8f8-2454bc9b9619,1252,,,"[100.0, 55.0]",19727,42,,,1.2924967,,,Right Foot,,,,"[104.0, 69.0]",,Ground Pass,14.56022,,Fara Williams,10251.0,,,,,,1,Regular Play,Gemma Suzanne Davison,15721.0,Right Center Forward,84,Reading WFC,974,['aa8698a0-3766-4441-9b69-f6d3be0ea952'],33,,,,,,,,,,,,,,,Reading WFC,974,00:42:33.852,Pass,
,,,,,,,,,,2.166228,,,,,,,,,,,,,8a90d6ec-245a-49f8-a1ff-89a902c52417,1255,,,"[98.0, 70.0]",19727,42,,,2.7468016,,,Left Foot,,,,"[86.0, 75.0]",,Ground Pass,13.0,,Sophie Howard,15720.0,,,,,,1,Regular Play,Fara Williams,10251.0,Left Center Midfield,84,Reading WFC,974,['88452ced-28a8-4b0d-9c73-aa8b634b76c9'],39,,,,,,,,,,,,,,,Reading WFC,974,00:42:39.230,Pass,
,,,,,,,,,,0.9673,,,,,,,,,,,,,b2e4e232-6a91-4253-b014-7663c67291f2,1261,,,"[93.0, 80.0]",19727,43,,,-0.87605804,,,,,,,"[103.0, 68.0]",,Low Pass,15.6205,Incomplete,,,,,,,Throw-in,1,From Throw In,Sophie Howard,15720.0,Right Back,85,Reading WFC,974,['0e3517bc-5efe-4d5f-8f17-5f2c6dac8f02'],4,,,,,,,,,,,,,,,Reading WFC,974,00:43:04.216,Pass,
,,,,,,,,,,0.6236,,,,,,,,,,,,,0e3517bc-5efe-4d5f-8f17-5f2c6dac8f02,1262,,,"[18.0, 13.0]",19727,43,,,0.19739556,,,Right Foot,,,,"[28.0, 15.0]",,Ground Pass,10.198039,Incomplete,Hayley Ladd,19501.0,,,,,Recovery,1,From Throw In,Marisa Ewers,15565.0,Right Defensive Midfield,85,Reading WFC,974,"['b2e4e232-6a91-4253-b014-7663c67291f2', 'c2ff0bbe-7cfb-49fc-825a-4191f466d13a', 'd12cd226-ab6f-489e-be0c-fefab203ed29']",5,,,,,,,,,,,,,,,Birmingham City WFC,969,00:43:05.184,Pass,
,,,,,,,,,,0.930669,,,,,,,,,,,,,c2ff0bbe-7cfb-49fc-825a-4191f466d13a,1264,,,"[93.0, 66.0]",19727,43,,,1.487655,,,Left Foot,,,,"[94.0, 78.0]",,Low Pass,12.0415945,,Sophie Howard,15720.0,,,,,Interception,1,From Throw In,Gemma Suzanne Davison,15721.0,Right Center Forward,85,Reading WFC,974,"['0e3517bc-5efe-4d5f-8f17-5f2c6dac8f02', '75c6b30a-ac22-45de-92ac-3f96518d4385']",5,,,,,,,,,,,,,,,Reading WFC,974,00:43:05.807,Pass,
,,,,,,,,,,0.981919,,,,,,,,,,,,,70d8d308-cb27-42db-83ec-cf55ba236cc7,1267,,,"[94.0, 78.0]",19727,43,,,-0.95054686,,,Right Foot,,,,"[104.0, 64.0]",,Ground Pass,17.20465,,Brooke Chaplen,15723.0,,,,,,1,From Throw In,Sophie Howard,15720.0,Right Back,85,Reading WFC,974,['3c3e3356-107d-4539-aee2-f47c9f7459ad'],8,,,,,,,,,,,,,,,Reading WFC,974,00:43:08.364,Pass,
,,,,,,,,,,0.6362,,,,,,,,,,,,,0d69a057-1b55-4642-9477-bb4fa5d628a3,1271,,,"[103.0, 63.0]",19727,43,,,-2.9441972,,,Left Foot,,,,"[98.0, 62.0]",,Ground Pass,5.0990195,Incomplete,Lauren Bruton,15726.0,,,,,,1,From Throw In,Brooke Chaplen,15723.0,Left Center Forward,85,Reading WFC,974,"['41bb43a7-1a47-4cc1-9d70-71cad1854770', '692a9169-3435-4064-8318-77c07370b575', '9e75d113-e311-4a1a-9378-0c1b6a0c19b9']",9,,,,,,,,,,,,,,,Reading WFC,974,00:43:09.884,Pass,True
,,,,,,,,,,1.467,,,,,,,,,,,,,eaf00210-dbb7-499a-ae6c-42f520b26781,1276,,,"[21.0, 27.0]",19727,43,,,2.4668517,,,Right Foot,,,,"[6.0, 39.0]",,Ground Pass,19.209373,,Ann-Katrin Berger,15560.0,,,,,,1,From Throw In,Hayley Ladd,19501.0,Left Defensive Midfield,85,Reading WFC,974,['7a2f4731-e930-48d3-acaf-791a475ea0aa'],13,,,,,,,,,,,,,,,Birmingham City WFC,969,00:43:13.047,Pass,
,,,,,,,,,,3.1,,,,,,,,,,,,,720d503c-4329-4ec6-b1ff-b93526abcf81,1279,,,"[6.0, 41.0]",19727,43,,,0.27829966,,,Right Foot,,,,"[48.0, 53.0]",,High Pass,43.68066,Incomplete,,,,,,,,1,From Throw In,Ann-Katrin Berger,15560.0,Goalkeeper,85,Reading WFC,974,['310ec3bb-c746-4bf4-a127-998755693970'],14,,,,,,,,,,,,,,,Birmingham City WFC,969,00:43:14.634,Pass,
,,,,,,,,,,1.477702,,,,,,,,,,,,,310ec3bb-c746-4bf4-a127-998755693970,1280,,,"[73.0, 28.0]",19727,43,,,-0.19739556,,,Head,,,,"[93.0, 24.0]",,Low Pass,20.396078,,Remi Allen,18149.0,,,,,Recovery,1,From Throw In,Rachel Furness,15706.0,Right Center Midfield,85,Reading WFC,974,"['13ef6ed4-142b-4fc9-ab67-24bd86e4ea2d', '720d503c-4329-4ec6-b1ff-b93526abcf81']",17,,,,,,,,,,,,,,,Reading WFC,974,00:43:17.734,Pass,
,,,,,,,,,,1.227698,,,,,,,,,,,,,208ea9d7-a7db-433e-9674-267926d338dd,1284,,,"[86.0, 30.0]",19727,43,,,0.0,2ab5333c-d354-4e89-b98d-ea87b89d4836,,Right Foot,,,,"[94.0, 30.0]",,Ground Pass,8.0,,Fara Williams,10251.0,True,,,,,1,From Throw In,Remi Allen,18149.0,Left Midfield,85,Reading WFC,974,['a31c270b-9e47-4101-a8e9-b49d51fa57bd'],21,,,,,,,,,,,,,,,Reading WFC,974,00:43:21.973,Pass,
,,,,,,,,,,1.232556,,,,,,,,,,,,,83337cdb-a8be-47f4-a01a-9f0645790075,1290,,,"[120.0, 1.0]",19727,43,,,1.6295521,,,Right Foot,,,,"[118.0, 35.0]",,Low Pass,34.058773,Incomplete,,,,,,,Corner,1,From Corner,Fara Williams,10251.0,Left Center Midfield,86,Reading WFC,974,['ed6393dd-1a1b-41ca-9189-bb8542d4db12'],57,,,,,,,,,,,,,,,Reading WFC,974,00:43:57.969,Pass,
,,,,,,,,,,2.530311,,,,,,,,,,,,,804d9956-2eaf-46b4-9bd9-97979fefc70b,1292,,,"[120.0, 1.0]",19727,44,,,1.6133238,,,Right Foot,,,,"[118.0, 48.0]",,High Pass,47.042534,,Rachel Furness,15706.0,,True,,,Corner,1,From Corner,Fara Williams,10251.0,Left Center Midfield,87,Reading WFC,974,['2c336e2a-cd9a-4b74-b932-20a8419017e2'],11,,,,,,,,,,,,,,,Reading WFC,974,00:44:11.387,Pass,
,,,,,,,,,,0.5642,,,,,,,,,,,,,e75019dc-e911-48b9-b9b8-0af46b3242f3,1294,,,"[119.0, 49.0]",19727,44,,,-1.4056476,,,Head,,,,"[120.0, 43.0]",,Low Pass,6.0827627,Incomplete,,,,,,,,1,From Corner,Rachel Furness,15706.0,Right Center Midfield,87,Reading WFC,974,['451a0695-bcf7-421a-9872-3f68b463a34d'],13,,,,,,,,,,,,,,,Reading WFC,974,00:44:13.958,Pass,
,,,,,,,,,,2.224473,,,,,,,,,,,,,09807021-69c8-42cd-891e-463c6f054fca,1297,,,"[16.0, 51.0]",19727,44,,,0.49934673,,,Keeper Arm,,,,"[38.0, 63.0]",,Ground Pass,25.059929,,Aoife Mannion,19503.0,,,,,,1,From Keeper,Ann-Katrin Berger,15560.0,Goalkeeper,88,Birmingham City WFC,969,['35cd93db-ffdd-4391-ab9a-2821496f85a1'],25,,,,,,,,,,,,,,,Birmingham City WFC,969,00:44:25.208,Pass,
,,,,,,,,,,1.573997,,,,,,,,,,,,,7d887c36-0b51-4a49-aaa9-ed6213677b38,1300,,,"[45.0, 66.0]",19727,44,,,0.7853982,,,Right Foot,,,,"[55.0, 76.0]",,Ground Pass,14.142136,,Meaghan Sargeant,19502.0,,,,,,1,From Keeper,Aoife Mannion,19503.0,Right Center Back,88,Birmingham City WFC,969,['f3c920c0-fd56-494a-b8b1-df896abf61e1'],29,,,,,,,,,,,,,,,Birmingham City WFC,969,00:44:29.346,Pass,
,,,,,,,,,,4.169848,,,,,,,,,,,,,32f37a37-5a20-46ed-ae34-057c8e9bcfe6,1303,,,"[56.0, 76.0]",19727,44,,,-0.6300339,,,Right Foot,,,,"[104.0, 41.0]",,High Pass,59.405388,Incomplete,,,,,,,,1,From Keeper,Meaghan Sargeant,19502.0,Right Back,88,Birmingham City WFC,969,['d4c073b8-03c6-456e-a401-3f0de143bb27'],31,,,,,,,,,,,,,,,Birmingham City WFC,969,00:44:31.120,Pass,
,,,,,,,,,,2.535076,,,,,,,,,,,,,07f8457f-d273-4ecb-957a-b93cbbdeaddb,1306,,,"[17.0, 39.0]",19727,44,,,-1.060308,,,Keeper Arm,,,,"[31.0, 14.0]",,Ground Pass,28.653097,,Josanne Potter,10198.0,,,,,,1,From Keeper,Grace Moloney,15719.0,Goalkeeper,88,Birmingham City WFC,969,['aa533115-c262-4d1b-ab64-af6d506062dd'],36,,,,,,,,,,,,,,,Reading WFC,974,00:44:36.504,Pass,
,,,,,,,,,,0.987709,,,,,,,,,,,,,c021396e-c361-47fa-be66-b2104a0ad945,1309,,,"[36.0, 14.0]",19727,44,,,0.0,,,Left Foot,,,,"[55.0, 14.0]",,Ground Pass,19.0,Incomplete,,,,,,,,1,From Keeper,Josanne Potter,10198.0,Left Center Back,88,Birmingham City WFC,969,['7f925d05-acbe-4710-b62e-1eb2099d5101'],40,,,,,,,,,,,,,,,Reading WFC,974,00:44:40.782,Pass,
,,,,,,,,,,0.083588,,,,,,,,,,,,,aa32bb79-f23e-41ee-8ba1-4378418ab89f,1313,,,"[83.0, 72.0]",19727,44,,,-0.8960554,,,Right Foot,,,,"[87.0, 67.0]",,Ground Pass,6.4031243,Incomplete,,,,,,,,1,From Keeper,Charlie Wellings,15563.0,Left Wing,88,Birmingham City WFC,969,['7c0fadfc-eea3-4960-8b23-eabe013375cc'],45,,,,,,,,,,,,,,,Birmingham City WFC,969,00:44:45.819,Pass,
,,,,,,,,,,2.136994,,,,,,,,,,,,,973ec94f-7b1b-4132-86bb-f5d7544d21f4,1317,,,"[35.0, 14.0]",19727,44,,,0.72989964,,,Left Foot,,,,"[54.0, 31.0]",,Ground Pass,25.495098,,Brooke Chaplen,15723.0,,,,,,1,Regular Play,Josanne Potter,10198.0,Left Center Back,89,Reading WFC,974,['ab222231-27ed-4a47-ac44-c97e0dd4e46b'],47,,,,,,,,,,,,,,,Reading WFC,974,00:44:47.368,Pass,
,,,,,,,,,,2.99647,,,,,,,,,,,,,97f5ff86-797b-40c0-ae2a-5512db645a0c,1320,,,"[59.0, 26.0]",19727,44,,,0.17759617,,,Right Foot,,,,"[98.0, 33.0]",,Ground Pass,39.623226,Incomplete,Gemma Suzanne Davison,15721.0,,,,,,1,Regular Play,Brooke Chaplen,15723.0,Left Center Forward,89,Reading WFC,974,"['11d41083-d515-42af-a4e7-60852d90ce79', 'e70e83e8-b40b-4f95-8abb-90c569aea932']",51,,,,,,,,,,,,,,,Reading WFC,974,00:44:51.508,Pass,
,,,,,,,,,,3.345752,,,,,,,,,,,,,11d41083-d515-42af-a4e7-60852d90ce79,1322,,,"[23.0, 48.0]",19727,44,,,0.4636476,,,Right Foot,,,,"[77.0, 75.0]",,High Pass,60.373837,Incomplete,,,,,,,Recovery,1,Regular Play,Ann-Katrin Berger,15560.0,Goalkeeper,89,Reading WFC,974,"['84c10e6a-5cf2-45c1-8c24-a865a46435ea', '97f5ff86-797b-40c0-ae2a-5512db645a0c']",54,,,,,,,,,,,,,,,Birmingham City WFC,969,00:44:54.504,Pass,
,,,,,,,,,,2.817248,,,,,,,,,,,,,84c10e6a-5cf2-45c1-8c24-a865a46435ea,1323,,,"[44.0, 6.0]",19727,44,,,0.7853982,,,Head,,,,"[51.0, 13.0]",,High Pass,9.899495,Incomplete,,,,,,,Recovery,1,Regular Play,Natasha Harding,15725.0,Left Back,89,Reading WFC,974,"['11d41083-d515-42af-a4e7-60852d90ce79', 'a4f6970d-4526-4301-b219-d0b46467b695']",57,,,,,,,,,,,,,,,Reading WFC,974,00:44:57.850,Pass,
,,,,,,,,,,1.981226,,,,,,,,,,,,,a4f6970d-4526-4301-b219-d0b46467b695,1324,,,"[70.0, 68.0]",19727,45,,,-2.6779451,,,Head,,,,"[66.0, 66.0]",,Low Pass,4.472136,Incomplete,,,,,,,Interception,1,Regular Play,Emma Follis,15557.0,Center Forward,89,Reading WFC,974,"['19f4bc1d-f179-4010-905b-8c52d9d011cb', '84c10e6a-5cf2-45c1-8c24-a865a46435ea']",0,,,,,,,,,,,,,,,Birmingham City WFC,969,00:45:00.667,Pass,
,,,,,,,,,,1.242281,,,,,,,,,,,,,19f4bc1d-f179-4010-905b-8c52d9d011cb,1325,,,"[55.0, 15.0]",19727,45,,,2.1293957,,,Left Foot,,,,"[50.0, 23.0]",,Ground Pass,9.433981,,Rachel Furness,15706.0,,,,,Recovery,1,Regular Play,Lauren Bruton,15726.0,Right Midfield,89,Reading WFC,974,"['21a43318-baee-43a2-826b-113943978e66', 'a4f6970d-4526-4301-b219-d0b46467b695']",2,,,,,,,,,,,,,,,Reading WFC,974,00:45:02.648,Pass,
,,,,,,,,,,4.542873,,,,,,,,,,,,,2cc27f0a-b454-44ae-99fa-9d34028458b6,1328,,,"[53.0, 27.0]",19727,45,,,1.1071488,,,Left Foot,,,,"[79.0, 79.0]",,High Pass,58.137768,Out,Remi Allen,18149.0,,True,,,,1,Regular Play,Rachel Furness,15706.0,Right Center Midfield,89,Reading WFC,974,['6d9f77bd-b073-4ef3-8b13-c96e3994087f'],4,,,,,,,,,,,,,,,Reading WFC,974,00:45:04.991,Pass,
,,,,,,,,,,1.6152,,,,,,,,,,,,,38f63aab-b470-4897-bdf7-8a414c0989d7,1330,,,"[41.0, 1.0]",19727,45,,,0.0,,,,,,,"[61.0, 1.0]",,High Pass,20.0,Incomplete,,,,,,,Throw-in,1,From Throw In,Paige Williams,15567.0,Left Back,90,Birmingham City WFC,969,['1b729c6f-3dd0-4d1f-94cd-970caa52b579'],29,,,,,,,,,,,,,,,Birmingham City WFC,969,00:45:29.570,Pass,
