50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,c2d5065b-f61b-4925-86b9-6858c530c299,2483,,,"[30.9, 22.9]",2275108,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,137,Chelsea FCW,971,['5c080b9b-cbbf-4d88-a213-63f774dd76d8'],50,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:21:50.417,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,abc11694-de42-402b-95db-c78a8c9104ee,2486,,,"[34.9, 50.9]",2275108,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Millie Bright,4642.0,Right Center Back,137,Chelsea FCW,971,['13f365af-6413-433b-bd6c-87b8beb426bc'],53,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:21:53.392,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,606aa67f-dc6e-4689-a831-0cb709758ff4,2489,,,"[54.7, 72.2]",2275108,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maren Nævdal Mjelde,10395.0,Right Back,137,Chelsea FCW,971,['05eab02b-6c88-413c-b8f6-b401f300d636'],57,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:21:57.011,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,b6319cb7-75c9-42f6-a2bb-67e319b841df,2492,,,"[63.3, 64.0]",2275108,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Guro Reiten,10514.0,Left Midfield,137,Chelsea FCW,971,['eb593b6f-0179-4489-970b-f5fa2e673f8a'],0,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:22:00.347,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,130a2c26-b46d-41a3-9d11-38b4ce542d5b,2495,,,"[37.6, 68.2]",2275108,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Millie Bright,4642.0,Right Center Back,137,Chelsea FCW,971,['af1c2761-fbd4-4060-b5a5-ff5c197d7ca7'],2,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:22:02.788,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,da356525-ee96-4541-8851-d441c394d386,2498,,,"[54.4, 55.3]",2275108,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Guro Reiten,10514.0,Left Midfield,137,Chelsea FCW,971,['310301c7-314f-4805-b0a8-5726a3630415'],6,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:22:06.510,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,a6d9b43b-33bf-4942-b98a-79913b0609c7,2501,,,"[82.6, 2.8]",2275108,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,137,Chelsea FCW,971,['44023dee-c22e-42c7-86d2-b7e724a0857e'],11,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:22:11.884,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,43022636-b3db-4d04-802d-4afbb2089b04,2504,,,"[87.9, 11.9]",2275108,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Erin Cuthbert,4660.0,Right Midfield,137,Chelsea FCW,971,['cc641f73-e234-4152-a1ca-6fbf44b6cd15'],13,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:22:13.370,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,0f13c14e-ed4d-4553-94a5-8ab60476bd33,2508,,,"[53.3, 36.7]",2275108,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Millie Bright,4642.0,Right Center Back,137,Chelsea FCW,971,['55df5622-797f-4c2b-8baa-23a9a6d43596'],23,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:22:23.584,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,c718bbe7-a462-465b-8747-5c3a6191a8b2,2511,,,"[68.9, 62.6]",2275108,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maren Nævdal Mjelde,10395.0,Right Back,137,Chelsea FCW,971,['2d2b3a73-5166-44b5-b732-aaed412707ab'],26,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:22:26.887,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,4fdbb2ed-bc37-471b-a4bf-373974c45369,2515,,,"[42.9, 55.5]",2275108,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Millie Bright,4642.0,Right Center Back,137,Chelsea FCW,971,['929d5508-1ed9-428c-b40a-28949bcd6889'],30,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:22:30.788,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,7e63799b-7e8c-4900-a694-927220a3b82a,2519,,,"[79.5, 54.0]",2275108,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Guro Reiten,10514.0,Left Midfield,137,Chelsea FCW,971,"['361b1220-bded-4ff8-bf20-de21c01a563b', 'e7599a5e-d458-4f1e-bdc5-2bdbb34e0cb6']",35,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:22:35.372,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,bfc54da7-6b0a-416b-bc82-c7ebaaf5cd4b,2522,,,"[76.8, 45.8]",2275108,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ramona Bachmann,4659.0,Right Center Forward,137,Chelsea FCW,971,['22672f21-a133-4e30-b379-2a06eb2919ed'],36,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:22:36.216,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,a1a128e1-4051-4cf8-b971-8a94fb79bf4c,2525,,,"[80.6, 54.7]",2275108,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Guro Reiten,10514.0,Left Midfield,137,Chelsea FCW,971,['eecce5bd-f9e7-4fee-9d85-c0d2685e553f'],40,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:22:40.404,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,4310b747-ea10-4264-a655-dc3fe209255a,2529,,,"[40.2, 4.8]",2275108,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gemma Evans,16381.0,Left Back,138,Bristol City WFC,973,['420413de-f0f8-4d8a-973f-23a387b7efb1'],43,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:22:43.229,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,40107883-ef5c-4678-9d1b-3ab35228b404,2532,,,"[26.0, 9.9]",2275108,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jasmine Matthews,15618.0,Left Center Back,138,Bristol City WFC,973,['b70d2639-75c8-4834-8c1f-4c640cb17881'],45,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:22:45.871,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,8a496756-4d0f-475a-a12c-54b6836ba71b,2537,,,"[53.8, 62.4]",2275108,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sophie Louise Ingle,15549.0,Right Center Midfield,139,Chelsea FCW,971,['97cb076a-b456-438d-81f2-c552553545ba'],56,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:22:56.564,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,7e9f7897-cb4f-42b9-9be2-3dbe9f8b1f19,2541,,,"[34.5, 42.9]",2275108,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,139,Chelsea FCW,971,['f53d49e3-c5ba-45f9-9b91-674f8593e95c'],58,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:22:58.971,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,5350c141-ca80-4e71-b0de-b3bdeb28b324,2544,,,"[77.3, 35.8]",2275108,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maria Thorisdottir,4636.0,Left Center Midfield,139,Chelsea FCW,971,['38ae2342-b1f0-4d28-ad84-8d3c752efaf3'],3,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:23:03.852,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,ec9a6d51-9dbd-4452-98b3-7ca0d0b7af9d,2555,,,"[34.6, 35.0]",2275108,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Olivia Chance,24925.0,Left Center Midfield,140,Bristol City WFC,973,['80aadeb7-ece2-4140-b7b4-eb01daa4d13c'],14,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:23:14.188,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,729052af-2d44-41e2-8e53-be9887e615f7,2558,,,"[49.9, 17.0]",2275108,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Charlie Wellings,15563.0,Left Midfield,140,Bristol City WFC,973,['7165f0e1-40c5-4a10-8cbc-8884637ccae7'],16,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:23:16.183,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,93a7a9c1-9a19-4c47-ad91-3219e0e9076a,2564,,,"[26.6, 12.4]",2275108,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gemma Evans,16381.0,Left Back,141,Bristol City WFC,973,['6bf18d69-2e0a-454e-aef1-0b821d2fad6a'],23,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:23:23.441,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,81c391de-c30f-4859-9dfa-c705a553026a,2567,,,"[18.2, 27.4]",2275108,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jasmine Matthews,15618.0,Left Center Back,141,Bristol City WFC,973,['69b999b2-695a-4713-80a1-2b4f42d25dc0'],28,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:23:28.242,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,ff1414b6-2797-4578-9151-64193834aa34,2570,,,"[32.8, 18.1]",2275108,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gemma Evans,16381.0,Left Back,141,Bristol City WFC,973,['0a82369e-76e4-4784-b27e-e6090c21bec7'],30,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:23:30.290,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,f7285715-8fae-4813-aeb9-ce33d335a9fb,2573,,,"[74.5, 18.8]",2275108,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Abigail Harrison,23412.0,Center Forward,141,Bristol City WFC,973,['286753c1-75f1-4d5b-8a6c-acc58644e092'],35,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:23:35.291,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,78c266f0-27b9-45ff-a7cf-051410b5e7b4,2579,,,"[37.4, 60.4]",2275108,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sophie Louise Ingle,15549.0,Right Center Midfield,142,Chelsea FCW,971,['05e8d219-4cc2-461d-9d2b-9a86fbdaf4ea'],41,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:23:41.256,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,3fcf1d7e-34bc-46b6-910f-59ecfb4f4b5e,2582,,,"[47.4, 65.7]",2275108,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maren Nævdal Mjelde,10395.0,Right Back,142,Chelsea FCW,971,['827331e3-bf38-4b9a-bde8-5f29d3c1c4ce'],43,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:23:43.584,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,ccac5f8d-360a-48ae-a9f5-d6d7239f2fd0,2585,,,"[64.6, 63.1]",2275108,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Guro Reiten,10514.0,Left Midfield,142,Chelsea FCW,971,['7c1b4ee2-f758-4fc7-b9e1-fe814c1d377d'],44,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:23:44.222,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,1348809f-903e-46c1-90bf-46d3764cca25,2589,,,"[35.8, 48.0]",2275108,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Millie Bright,4642.0,Right Center Back,142,Chelsea FCW,971,['ba10e0ce-a6b3-457d-a31b-349a0c801efe'],47,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:23:47.365,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,fdd20e6a-146c-4f6f-b9ff-d84194ee1118,2592,,,"[62.0, 2.5]",2275108,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,142,Chelsea FCW,971,['8b881d2e-dcd0-4c94-a8eb-aa2e0082fee5'],50,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:23:50.824,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,3886126c-d8c1-4589-83e0-fdee319ca4c3,2595,,,"[42.0, 13.4]",2275108,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,142,Chelsea FCW,971,['4c705148-1689-40a2-b758-82a90b0a6e7a'],54,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:23:54.549,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,df95a2af-98d4-4a0c-8ffc-9b6d04230cdb,2598,,,"[72.0, 0.6]",2275108,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,142,Chelsea FCW,971,['6587325a-3224-448e-8a74-e0a1681327c7'],58,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:23:58.985,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,cc7c55dc-4e2f-42ea-944f-6cde9945438f,2602,,,"[87.7, 7.9]",2275108,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maria Thorisdottir,4636.0,Left Center Midfield,142,Chelsea FCW,971,['d512832c-fc8b-466b-847b-04d06ea1ec2d'],1,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:24:01.184,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,52df4507-3101-46b6-a045-f53587a6c790,2609,,,"[79.7, 19.6]",2275108,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Guro Reiten,10514.0,Left Midfield,142,Chelsea FCW,971,['6d654d21-070a-48f7-b2f8-44ba96069d16'],3,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:24:03.741,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,57531778-b871-416c-a355-2553ab01252e,2611,,,"[59.4, 71.1]",2275108,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abigail Harrison,23412.0,Center Forward,142,Chelsea FCW,971,['822a5cd0-6bf2-4cb1-bf5c-23e078d78acb'],5,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:24:05.836,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,abe70cd3-08e5-48e7-9b92-a2b05b27a427,2615,,,"[40.6, 56.9]",2275108,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Frankie Brown,10171.0,Right Center Midfield,143,Bristol City WFC,973,['2fb4fa1a-d24e-4e8e-893f-75a76b9daab9'],33,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:24:33.441,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,411ee66d-971b-4d88-a449-15bb029fa599,2618,,,"[39.0, 36.8]",2275108,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jasmine Matthews,15618.0,Left Center Back,143,Bristol City WFC,973,['1fbd8f65-eee9-4829-998b-420944bdb74e'],36,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:24:36.491,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,3e65aa8f-84d6-4446-8cfa-34ef5553386e,2622,,,"[72.3, 14.4]",2275108,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Charlie Wellings,15563.0,Left Midfield,143,Bristol City WFC,973,['3356bbe8-caad-44f9-b75f-dfd46ac065d4'],39,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:24:39.368,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,34a6b3d3-4661-49b9-bc9f-1f5accd08445,2624,,,"[65.3, 64.0]",2275108,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Guro Reiten,10514.0,Left Midfield,144,Chelsea FCW,971,['608e786f-3ff3-4360-9837-96392c3722bb'],40,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:24:40.600,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,d8b42df1-254d-4a12-ba72-04ada53fc3ee,2627,,,"[59.3, 56.0]",2275108,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sophie Louise Ingle,15549.0,Right Center Midfield,144,Chelsea FCW,971,['faf98ab3-7cfc-49c0-b27c-f1222b35202e'],42,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:24:42.111,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,d6b04784-3722-4cd2-939f-8d19f129b7c0,2630,,,"[38.3, 54.2]",2275108,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Millie Bright,4642.0,Right Center Back,144,Chelsea FCW,971,['2b4ff51b-8476-4f49-b9cc-7c3187dda08b'],44,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:24:44.231,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,2af0156f-611e-4728-90a9-21986b6af68b,2633,,,"[53.8, 37.4]",2275108,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maria Thorisdottir,4636.0,Left Center Midfield,144,Chelsea FCW,971,['a96b8c2f-ffd2-4ffb-9e11-69a571addb6c'],46,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:24:46.297,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,f7be9df4-e1e2-4f61-932f-872e6f1e764a,2636,,,"[39.6, 55.1]",2275108,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Millie Bright,4642.0,Right Center Back,144,Chelsea FCW,971,['72113c7e-e1ea-409c-8d61-d81f515a626a'],48,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:24:48.523,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,2a7cdd5e-302d-4f7f-8fce-50aa5740b74e,2639,,,"[51.3, 2.8]",2275108,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,144,Chelsea FCW,971,['22de1a1f-efb4-43e6-bad2-b0fc7d2b44bc'],53,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:24:53.540,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,99fd70f1-595a-4e7a-a2c1-0b3a05e2ea37,2643,,,"[114.1, 4.5]",2275108,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Erin Cuthbert,4660.0,Right Midfield,144,Chelsea FCW,971,"['0178fdee-4473-4376-bbcb-93b1b2983735', '7e1519a1-09b0-4a15-950f-56e148e4759e']",0,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:25:00.008,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,0f9983d5-3b7a-4fa9-9b8e-7e0cee820492,2646,,,"[106.1, 22.1]",2275108,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ramona Bachmann,4659.0,Right Center Forward,144,Chelsea FCW,971,['6f3b910d-841d-460f-ac3c-79980b147d8a'],2,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:25:02.479,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,ae871b7c-294f-4943-ab91-5babc5113b53,2651,,,"[33.1, 57.4]",2275108,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Carla Humphrey,16384.0,Right Midfield,145,Bristol City WFC,973,['a7908244-2c73-42a4-af16-9adb799aa033'],19,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:25:19.858,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,e9b906b7-f794-4e7f-b879-a698a3e7e3df,2662,,,"[59.8, 10.1]",2275108,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ramona Bachmann,4659.0,Right Center Forward,148,Chelsea FCW,971,['65180e82-0b3b-4ae4-8058-11e77bec627f'],5,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:26:05.908,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,686c6a85-6674-4a22-adcd-a5f82a7b8d7e,2665,,,"[53.1, 30.5]",2275108,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sophie Louise Ingle,15549.0,Right Center Midfield,148,Chelsea FCW,971,['51f6d1e3-3a88-40ab-8e09-4712a7708822'],10,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:26:10.115,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,66d8c2e2-af41-443d-957b-f008da857444,2668,,,"[54.2, 3.7]",2275108,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,148,Chelsea FCW,971,['7b9801ad-a72f-4f6a-a7a6-8c14f746a561'],11,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:26:11.376,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,a65ac0c4-8ecd-4c55-ad30-f91fb07143f5,2671,,,"[43.4, 5.9]",2275108,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,148,Chelsea FCW,971,['ddc436cb-55ad-4337-b68f-a7780a76db66'],14,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:26:14.055,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,5cf7d053-bff8-4d82-b802-2ba8342b665c,2674,,,"[49.3, 21.6]",2275108,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sophie Louise Ingle,15549.0,Right Center Midfield,148,Chelsea FCW,971,['aa45d58b-b1ba-4e47-9b3f-0a38c47d6508'],16,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:26:16.343,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,87cfd05a-76f8-4da0-9f47-eab74cb6fade,2677,,,"[67.5, 65.3]",2275108,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maren Nævdal Mjelde,10395.0,Right Back,148,Chelsea FCW,971,['c643528c-f4a4-487b-90d8-507d8a757939'],23,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:26:23.076,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,074880a6-8cf4-46e9-92dd-280a10a9f762,2680,,,"[65.1, 54.9]",2275108,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sophie Louise Ingle,15549.0,Right Center Midfield,148,Chelsea FCW,971,['79148d19-f5d1-49f9-a0ef-6fb9d47f2069'],25,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:26:25.911,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,c9b1011e-dd4a-4c30-bced-c250e4f390e1,2683,,,"[61.8, 30.3]",2275108,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,148,Chelsea FCW,971,['66555b7c-f581-4c5e-a2aa-2610ddd79d87'],28,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:26:28.895,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,3c5546c7-9643-43bb-b8f1-5fcb974dbd71,2686,,,"[82.4, 24.7]",2275108,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ramona Bachmann,4659.0,Right Center Forward,148,Chelsea FCW,971,['7972f276-c299-48ac-bd8d-60604a04ffc6'],30,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:26:30.195,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,83a7aace-28e2-45bb-a3e1-83ec35926a15,2693,,,"[89.9, 7.4]",2275108,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Erin Cuthbert,4660.0,Right Midfield,148,Chelsea FCW,971,['0c48f0b7-8a00-4fad-b8b9-abe9e28df69c'],35,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:26:35.729,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,e7f2efa7-b865-44bc-9d06-8dd39a350ba7,2696,,,"[105.7, 54.0]",2275108,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maren Nævdal Mjelde,10395.0,Right Back,148,Chelsea FCW,971,['a18150f2-2bc3-416f-bc38-e64c495354ea'],39,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:26:39.850,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,8d408a85-5283-4b55-8e2b-70a0147fad0d,2698,,,"[106.6, 35.1]",2275108,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bethany England,15550.0,Left Center Forward,148,Chelsea FCW,971,['bbabae5f-d5bc-4878-9521-219a629e6baf'],41,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:26:41.124,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,0be99716-66fc-4468-b036-87a511f08f6d,2703,,,"[98.1, 39.6]",2275108,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maria Thorisdottir,4636.0,Left Center Midfield,148,Chelsea FCW,971,['a51282e1-dae8-44be-a890-99bc6831cd84'],45,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:26:45.080,Ball Receipt*,
