50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_out,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,player_off_permanent,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.167803,,,,,,,,,,,,,2f17d238-4fe8-4774-83db-3a1f6f3619dc,1008,,"[85.0, 28.0]",19803,27,,,,,-0.66104317,,Right Foot,,,,"[94.0, 21.0]",,Ground Pass,,11.401754,,,Leanne Kiernan,18146.0,,,,,,,1,Regular Play,Jane Ross,4653.0,,Center Forward,62,West Ham United LFC,972,['e7a86ab5-a214-461e-b0ed-ea46c3cf9740'],22,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:27:22.451,Pass,
,,,,,,,,,,,,,,,,1.8278,,,,,,,,,,,,,a0a7870e-e271-4041-8d55-b29b83e783ec,1013,,"[120.0, 1.0]",19803,28,,,,,1.7771202,,Right Foot,,,,"[111.0, 44.0]",,High Pass,True,43.931767,,Incomplete,,,,,True,Inswinging,,Corner,1,From Corner,Ria Percival,18145.0,,Right Back,63,West Ham United LFC,972,['7b68bb74-4950-45a2-8ece-edfc6dcdce76'],13,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:28:13.936,Pass,
,,,,,,,,,,,,,,,,2.172503,,,,,,,,,,,,,668c57c2-6471-4a4c-8fac-fe667c6d28d9,1021,,"[10.0, 36.0]",19803,28,,,,,-0.5070985,,Keeper Arm,,,,"[37.0, 21.0]",,Low Pass,,30.88689,,,Siri Worm,15572.0,,,,,,,1,From Keeper,Kirstie Levell,15576.0,,Goalkeeper,65,Everton LFC,967,['5591e9b4-ffec-4f70-8bfe-eb37a84ef4b0'],34,,,,,,,,,,,,,,,,,,Everton LFC,967,00:28:34.715,Pass,
,,,,,,,,,,,,,,,,1.6904,,,,,,,,,,,,,bc02d6c3-8de3-4fc5-97cc-c5a3cffee724,1024,,"[43.0, 16.0]",19803,28,,,,,-0.071307465,,Left Foot,,,,"[71.0, 14.0]",,High Pass,,28.071337,,Incomplete,Dominique Bruinenberg,15558.0,,,,,,,1,From Keeper,Siri Worm,15572.0,,Left Center Back,65,Everton LFC,967,"['0ce7d902-a19c-442b-96b4-3af73d102c80', 'ce0dbd45-2aba-457f-a5ef-f3a8e6360416']",38,,,,,,,,,,,,,,,,,,Everton LFC,967,00:28:38.596,Pass,
,,,,,,,,,,,,,,,,1.7257,,,,,,,,,,,,,a49d1576-4c4f-413e-b032-ede6df4a23f8,1027,,"[28.0, 1.0]",19803,29,,,,,0.24497867,,,,,,"[48.0, 6.0]",,High Pass,,20.615528,,Incomplete,Simone Magill,15559.0,,,,,,Throw-in,1,From Throw In,Danielle Turner,15571.0,,Left Wing Back,66,Everton LFC,967,"['b4f83df6-859e-406d-b047-e7e44ed55351', 'e9a36859-313e-471a-a1a9-e84b453e7cf4']",1,,,,,,,,,,,,,,,,,,Everton LFC,967,00:29:01.335,Pass,
,,,,,,,,,,,,,,,,1.3835,,,,,,,,,,,,,7ee1d537-b8e2-4895-8cf2-e018c88a5756,1031,,"[42.0, 1.0]",19803,29,,,,,0.17073521,,,,,,"[71.0, 6.0]",,High Pass,,29.427877,,,Simone Magill,15559.0,,,,,,Throw-in,1,From Throw In,Siri Worm,15572.0,,Left Center Back,67,Everton LFC,967,['59ae392b-3898-46bf-b07b-92fee41d2357'],17,,,,,,,,,,,,,,,,,,Everton LFC,967,00:29:17.251,Pass,
,,,,,,,,,,,,,,,,0.941306,,,,,,,,,,,,,ec36b985-8a82-4240-915d-e17650162554,1035,,"[66.0, 5.0]",19803,29,,,,,2.0344439,,Right Foot,,,True,"[63.0, 11.0]",,Low Pass,,6.708204,,,Danielle Turner,15571.0,,,,,,,1,From Throw In,Simone Magill,15559.0,,Center Forward,67,Everton LFC,967,['263dbee2-15ff-450d-8c09-050221c61147'],19,,,,,,,,,,,,,,,,,,Everton LFC,967,00:29:19.216,Pass,
,,,,,,,,,,,,,,,,1.241536,,,,,,,,,,,,,dcfb228d-3918-42ce-af03-7a9ea72b636e,1038,,"[63.0, 10.0]",19803,29,,,,,-3.0584514,,Left Foot,,,,"[51.0, 9.0]",,Ground Pass,,12.0415945,,,Siri Worm,15572.0,,,,,,,1,From Throw In,Danielle Turner,15571.0,,Left Wing Back,67,Everton LFC,967,['ce6fe004-529c-46fe-8a52-1f16ac4e468b'],20,,,,,,,,,,,,,,,,,,Everton LFC,967,00:29:20.600,Pass,
,,,,,,,,,,,,,,,,2.1162,,,,,,,,,,,,,d1d254a1-427a-4833-ba8f-7c40c08e6e4d,1041,,"[50.0, 8.0]",19803,29,,,,,1.7761917,,Left Foot,,,,"[45.0, 32.0]",,Ground Pass,,24.5153,,,Megan Finnigan,18254.0,,,,,,,1,From Throw In,Siri Worm,15572.0,,Left Center Back,67,Everton LFC,967,['a8e010aa-422e-4717-9eb3-33a2f861495c'],22,,,,,,,,,,,,,,,,,,Everton LFC,967,00:29:22.575,Pass,
,,,,,,,,,,,,,,,,3.703852,,,,,,,,,,,,,d045c0f5-e14c-45b0-9afa-b97018234d37,1045,,"[45.0, 30.0]",19803,29,,,,,1.7748142,,Left Foot,,,,"[39.0, 59.0]",,Ground Pass,,29.614185,,,Abbey-Leigh Stringer,15573.0,,,,,,,1,From Throw In,Megan Finnigan,18254.0,,Right Defensive Midfield,67,Everton LFC,967,"['17635ccf-67ca-4397-8328-beac3555bd14', 'b7862cf5-b729-47a6-a726-30feff79f1eb']",24,,,,,,,,,,,,,,,,,,Everton LFC,967,00:29:24.771,Pass,True
,,,,,,,,,,,,,,,,1.3912,,,,,,,,,,,,,557df01a-1f3f-4673-a006-80bd51ab2210,1048,,"[51.0, 76.0]",19803,29,,,,,-2.3561945,,Right Foot,,,,"[41.0, 66.0]",,Ground Pass,,14.142136,,,Georgia Brougham,15574.0,,,,,,,1,From Throw In,Abbey-Leigh Stringer,15573.0,,Left Attacking Midfield,67,Everton LFC,967,['161efe09-8c76-439e-bbea-dd7e41e47d4d'],34,,,,,,,,,,,,,,,,,,Everton LFC,967,00:29:34.602,Pass,
,,,,,,,,,,,,,,,,2.2493,,,,,,,,,,,,,1cbaca06-63d5-49ac-84b8-9c9de7de2f34,1051,,"[41.0, 66.0]",19803,29,,,,,-1.6845883,,Right Foot,,,,"[37.0, 31.0]",,Ground Pass,,35.22783,,,Gabrielle George,15575.0,,,,,,,1,From Throw In,Georgia Brougham,15574.0,,Center Back,67,Everton LFC,967,['a38699b5-8c50-4bbc-abea-5d64271abe4f'],37,,,,,,,,,,,,,,,,,,Everton LFC,967,00:29:37.064,Pass,
,,,,,,,,,,,,,,,,2.036831,,,,,,,,,,,,,5c041f20-6bb6-4e84-90e3-55f08e32dfa9,1054,,"[37.0, 31.0]",19803,29,,,,,1.3667784,,Left Foot,,,,"[43.0, 60.0]",,Ground Pass,,29.614185,,,Georgia Brougham,15574.0,,,,,,,1,From Throw In,Gabrielle George,15575.0,,Right Center Back,67,Everton LFC,967,['41b56585-4b1d-40c3-b88c-96f521634ecc'],41,,,,,,,,,,,,,,,,,,Everton LFC,967,00:29:41.105,Pass,
,,,,,,,,,,,,,,,,4.429581,,,,,,,,,,,,,948903bb-bbc4-4ddf-a7f5-d57e602ad8ce,1057,,"[43.0, 60.0]",19803,29,,,,,0.014083575,,Right Foot,,,,"[114.0, 61.0]",,High Pass,,71.00704,,Incomplete,,,,,,,,,1,From Throw In,Georgia Brougham,15574.0,,Center Back,67,Everton LFC,967,['a39ecb96-c782-440a-a5fc-582d7c7ff9f4'],45,,,,,,,,,,,,,,,,,,Everton LFC,967,00:29:45.438,Pass,
,,,,,,,,,,,,,,,,2.90345,,,,,,,,,,,,,b8f6a096-b94a-4643-a780-4e6bd8342567,1060,,"[21.0, 50.0]",19803,30,,,,,-0.6722472,,Right Foot,,,,"[70.0, 11.0]",,High Pass,,62.625874,,,Leanne Kiernan,18146.0,,,,,,,1,From Throw In,Anne Moorhouse,22027.0,,Goalkeeper,67,Everton LFC,967,['e399cedb-0c03-41e3-818c-36ba68a6c8e1'],10,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:30:10.821,Pass,
,,,,,,,,,,,,,,,,0.994617,,,,,,,,,,,,,69a3af2d-4eab-448d-9d1f-315ed1a46801,1064,,"[111.0, 20.0]",19803,30,,,,,1.2120256,,Left Foot,True,,,"[117.0, 36.0]",,High Pass,,17.088007,,Incomplete,Kate Longhurst,18147.0,,,,,,,1,From Throw In,Leanne Kiernan,18146.0,,Left Wing,67,Everton LFC,967,"['42f0924f-c37a-4ab7-a763-d2c91a4fcd56', '65dd0e9a-a38f-406e-a4f6-ecf378332e19']",19,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:30:19.475,Pass,
,,,,,,,,,,,,,,,,1.846083,,,,,,,,,,,,,37f1e094-26f6-4d9d-b531-90404121041c,1068,,"[7.0, 43.0]",19803,30,,,,,-0.87090343,,Keeper Arm,,,,"[23.0, 24.0]",,Ground Pass,,24.839485,,,Gabrielle George,15575.0,,,,,,,1,From Throw In,Kirstie Levell,15576.0,,Goalkeeper,67,Everton LFC,967,['09f309c5-7247-4ecf-a728-3f0e39ad9036'],34,,,,,,,,,,,,,,,,,,Everton LFC,967,00:30:34.426,Pass,
,,,,,,,,,,,,,,,,2.9291,,,,,,,,,,,,,c4fa7e65-fc11-4839-824d-54b61afc8776,1071,,"[24.0, 24.0]",19803,30,,,,,1.0974402,,Left Foot,,,,"[45.0, 65.0]",,High Pass,,46.06517,,Incomplete,Emma Brownlie,23547.0,,,True,,,,1,From Throw In,Gabrielle George,15575.0,,Right Center Back,67,Everton LFC,967,"['9c68c0a6-f1f3-4759-9489-8c964a41d8dd', 'ce94044f-3986-47af-8772-2556b6d887f6']",37,,,,,,,,,,,,,,,,,,Everton LFC,967,00:30:37.152,Pass,
,,,,,,,,,,,,,,,,2.315533,,,,,,,,,,,,,9c68c0a6-f1f3-4759-9489-8c964a41d8dd,1073,,"[76.0, 16.0]",19803,30,,,,,-1.080839,,Head,,,,"[84.0, 1.0]",,Low Pass,,17.0,,Out,,,,,,,,Recovery,1,From Throw In,Erin Simon,18155.0,,Left Back,67,Everton LFC,967,['c4fa7e65-fc11-4839-824d-54b61afc8776'],40,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:30:40.081,Pass,
,,,,,,,,,,,,,,,,1.9818,,,,,,,,,,,,,d21359ef-9df3-49f2-9454-4bf3955312f4,1074,,"[45.0, 80.0]",19803,30,,,,,-0.24497867,,,,,,"[61.0, 76.0]",,High Pass,,16.492422,,,Taylor Hinds,19687.0,,,,,,Throw-in,1,From Throw In,Emma Brownlie,23547.0,,Right Wing Back,68,Everton LFC,967,['bf0bdb2d-0da1-49f0-a012-44e1fb3050e9'],54,,,,,,,,,,,,,,,,,,Everton LFC,967,00:30:54.833,Pass,
,,,,,,,,,,,,,,,,2.014039,,,,,,,,,,,,,fbfc2ebb-6bbf-4b38-90cf-67fc2752c8e3,1078,,"[60.0, 76.0]",19803,30,,,,,3.1415927,,Left Foot,,,,"[33.0, 76.0]",,Ground Pass,,27.0,,,Georgia Brougham,15574.0,,,,,,,1,From Throw In,Taylor Hinds,19687.0,,Right Attacking Midfield,68,Everton LFC,967,['eb1375eb-f976-48c4-9ce6-8c856c9bdd5e'],58,,,,,,,,,,,,,,,,,,Everton LFC,967,00:30:58.749,Pass,
,,,,,,,,,,,,,,,,1.88194,,,,,,,,,,,,,c30a4d2b-9653-48c1-b7b9-58caa8e2f27e,1081,,"[33.0, 76.0]",19803,31,,,,,-2.0503156,,Right Foot,,,,"[20.0, 51.0]",,Ground Pass,,28.178005,,,Kirstie Levell,15576.0,,,,,,,1,From Throw In,Georgia Brougham,15574.0,,Center Back,68,Everton LFC,967,['1d1a4ea6-68c7-45c8-8516-2fa31cc496e4'],1,,,,,,,,,,,,,,,,,,Everton LFC,967,00:31:01.910,Pass,
,,,,,,,,,,,,,,,,3.0432,,,,,,,,,,,,,563fce40-9bb2-47e7-9256-c536f4f6c592,1084,,"[20.0, 51.0]",19803,31,,,,,-1.1631649,,Right Foot,,,,"[39.0, 7.0]",,High Pass,,47.92703,,,Siri Worm,15572.0,,,True,,,,1,From Throw In,Kirstie Levell,15576.0,,Goalkeeper,68,Everton LFC,967,['7fcf7cf0-196f-4e91-bd34-3623db017fc6'],5,,,,,,,,,,,,,,,,,,Everton LFC,967,00:31:05.388,Pass,
,,,,,,,,,,,,,,,,1.450293,,,,,,,,,,,,,5ce380e4-59a7-4f69-86b6-302e76815296,1088,,"[36.0, 10.0]",19803,31,,,,,2.5308666,,Left Foot,,,,"[26.0, 17.0]",,Ground Pass,,12.206555,,,Gabrielle George,15575.0,,,,,,,1,From Throw In,Siri Worm,15572.0,,Left Center Back,68,Everton LFC,967,"['56ffe6df-0b42-4028-8a75-1ab47c83248c', '59a3203d-34f1-47b5-ac6f-95b6f2732566']",9,,,,,,,,,,,,,,,,,,Everton LFC,967,00:31:09.393,Pass,True
,,,,,,,,,,,,,,,,1.6605,,,,,,,,,,,,,367f9a23-6b59-4996-ad4a-a111dc4ef12f,1091,,"[26.0, 17.0]",19803,31,,,,,2.1910458,,Left Foot,,,,"[11.0, 38.0]",,Ground Pass,,25.806976,,,Kirstie Levell,15576.0,,,,,,,1,From Throw In,Gabrielle George,15575.0,,Right Center Back,68,Everton LFC,967,['f7e05d27-d193-4f99-81ca-53d1e57dcf5b'],11,,,,,,,,,,,,,,,,,,Everton LFC,967,00:31:11.963,Pass,
,,,,,,,,,,,,,,,,2.913498,,,,,,,,,,,,,cce142c3-67ca-4f45-93a8-3c95812e852a,1094,,"[16.0, 47.0]",19803,31,,,,,0.5743048,,Right Foot,,,,"[67.0, 80.0]",,High Pass,,60.74537,,Out,,,,,,,,,1,From Throw In,Kirstie Levell,15576.0,,Goalkeeper,68,Everton LFC,967,,17,,,,,,,,,,,,,,,,,,Everton LFC,967,00:31:17.847,Pass,
,,,,,,,,,,,,,,,,1.2069,,,,,,,,,,,,,6f765fcf-0099-4f61-b366-4473c76b2fd5,1095,,"[54.0, 1.0]",19803,31,,,,,0.39479113,,,,,,"[66.0, 6.0]",,Low Pass,,13.0,,,So-Hyun Cho,22798.0,,,,,,Throw-in,1,From Throw In,Erin Simon,18155.0,,Left Back,69,West Ham United LFC,972,['10fa670f-ba4e-4de8-bb5f-fcf2be2ee00c'],41,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:31:41.388,Pass,
,,,,,,,,,,,,,,,,1.5274,,,,,,,,,,,,,134179e2-80a7-4e80-b33e-2859e996aeae,1097,,"[66.0, 6.0]",19803,31,,,,,-0.049958397,,Right Foot,,,,"[86.0, 5.0]",,High Pass,,20.024984,,,Leanne Kiernan,18146.0,,,,,,,1,From Throw In,So-Hyun Cho,22798.0,,Left Center Midfield,69,West Ham United LFC,972,['1ebc55eb-de00-41c8-b651-4bb356c74f69'],42,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:31:42.595,Pass,
,,,,,,,,,,,,,,,,1.9438,,,,,,,,,,,,,3fc7e542-a478-4345-b6cd-4609d76c5577,1100,,"[85.0, 5.0]",19803,31,,,,,2.0899425,,Head,,,,"[81.0, 12.0]",,Low Pass,,8.062258,,Incomplete,So-Hyun Cho,22798.0,,,,,,,1,From Throw In,Leanne Kiernan,18146.0,,Left Wing,69,West Ham United LFC,972,"['0b864aac-7381-478e-9ce9-837dd7974276', '3cd95cde-9e96-4cb3-9ef9-f506f233043f']",44,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:31:44.123,Pass,
,,,,,,,,,,,,,,,,1.772739,,,,,,,,,,,,,97b47503-b2af-4a0b-9e56-871ba3e08067,1115,,"[120.0, 1.0]",19803,32,,,,,1.7868813,a6405452-b4c0-43e9-aecf-cd3f4d39c0a7,Right Foot,,,,"[111.0, 42.0]",,High Pass,True,41.976185,,,Brooke Hendrix,18159.0,True,,True,Inswinging,,Corner,1,From Corner,Ria Percival,18145.0,,Right Back,70,West Ham United LFC,972,['f6cea324-ccb5-447e-99f5-ee5709bf5169'],29,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:32:29.931,Pass,
,,,,,,,,,,,,,,,,1.259,,,,,,,,,,,,,1565e038-ae43-4ad5-9a5b-ef0bb6f286da,1120,,"[3.0, 1.0]",19803,32,,,,,0.4636476,,,,,,"[15.0, 7.0]",,Low Pass,,13.416408,,Incomplete,Danielle Turner,15571.0,,,,,,Throw-in,1,From Throw In,Siri Worm,15572.0,,Left Center Back,71,Everton LFC,967,"['4d9c4d7c-52fb-4562-949e-949a4d96d4b0', '9d47d881-281f-48f6-8471-874b076e45a3']",55,,,,,,,,,,,,,,,,,,Everton LFC,967,00:32:55.372,Pass,
,,,,,,,,,,,,,,,,1.6324,,,,,,,,,,,,,9d47d881-281f-48f6-8471-874b076e45a3,1122,,"[106.0, 74.0]",19803,32,,,,,-0.27829966,,Head,,,,"[113.0, 72.0]",,Low Pass,,7.28011,,Incomplete,Leanne Kiernan,18146.0,,,,,,Recovery,1,From Throw In,Jane Ross,4653.0,,Center Forward,71,Everton LFC,967,"['1565e038-ae43-4ad5-9a5b-ef0bb6f286da', 'c5c8a040-5239-4998-8661-290081dbf681', 'ca8cecd5-f82e-4330-a8bc-4f1471031d80']",56,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:32:56.631,Pass,
,,,,,,,,,,,,,,,,1.356696,,,,,,,,,,,,,3be294ca-a9b1-453f-8011-1baab33cc5d0,1125,,"[63.0, 80.0]",19803,33,,,,,-2.6066375,,,,,,"[36.0, 64.0]",,Low Pass,,31.38471,,,Gilly Louise Scarlett Flaherty,18151.0,,,,,,Throw-in,1,From Throw In,Ria Percival,18145.0,,Right Back,72,West Ham United LFC,972,['674d6aa6-c81e-4d1d-b75f-2dee8a025784'],13,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:33:13.154,Pass,
,,,,,,,,,,,,,,,,2.051745,,,,,,,,,,,,,8ab33c3d-d740-4a1c-bb28-3294cb0417bb,1128,,"[36.0, 64.0]",19803,33,,,,,-2.7270858,,Right Foot,,,,"[11.0, 53.0]",,Ground Pass,,27.313,,,Anne Moorhouse,22027.0,,,,,,,1,From Throw In,Gilly Louise Scarlett Flaherty,18151.0,,Right Center Back,72,West Ham United LFC,972,['5421e582-8dfe-4b5f-bd25-92d11744c28f'],16,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:33:16.168,Pass,
,,,,,,,,,,,,,,,,2.804,,,,,,,,,,,,,24f92a60-191e-4006-8a9a-20feb14ce09c,1132,,"[9.0, 46.0]",19803,33,,,,,0.12891077,,Right Foot,,,,"[63.0, 53.0]",,High Pass,,54.451813,,Incomplete,,,,,,,,,1,From Throw In,Anne Moorhouse,22027.0,,Goalkeeper,72,West Ham United LFC,972,"['51fa24eb-56d6-4078-ab5b-c4f0549139e3', '5a6dc376-55d4-43a9-8a90-dfc510cf63ef']",21,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:33:21.587,Pass,True
,,,,,,,,,,,,,,,,0.3617,,,,,,,,,,,,,5d8c200c-bb25-4874-b86b-0a6344732fe1,1135,,"[64.0, 25.0]",19803,33,,,,,1.19029,,Right Foot,,,,"[66.0, 30.0]",,Low Pass,,5.3851647,,Incomplete,,,,,,,,Recovery,1,From Throw In,Megan Finnigan,18254.0,,Right Defensive Midfield,72,West Ham United LFC,972,['7dd4c4bb-0e98-4444-900e-b9bdd4941058'],25,,,,,,,,,,,,,,,,,,Everton LFC,967,00:33:25.483,Pass,
,,,,,,,,,,,,,,,,3.775599,,,,,,,,,,,,,1cde54a0-2271-4533-ad9c-42fd19c72535,1139,,"[57.0, 16.0]",19803,33,,,,,2.3086114,,Right Foot,,,,"[37.0, 38.0]",,Ground Pass,,29.732138,,Unknown,,,,,,,,,1,Regular Play,Dominique Bruinenberg,15558.0,,Left Defensive Midfield,73,Everton LFC,967,,28,,,,,,,,,,,,,,,,,,Everton LFC,967,00:33:28.817,Pass,
,,,,,,,,,,,,,,,,2.177416,,,,,,,,,,,,,190784f4-d9f6-44b1-9ca4-a9efcb5d42cd,1143,,"[51.0, 62.0]",19803,34,,True,True,,0.3332443,,Right Foot,,,,"[103.0, 80.0]",,High Pass,,55.027267,,Injury Clearance,,,,,,,,Recovery,1,Other,Ria Percival,18145.0,,Right Back,75,West Ham United LFC,972,,30,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:34:30.667,Pass,
,,,,,,,,,,,,,,,,1.549799,,,,,,,,,,,,,65427ebe-b79a-48d9-8cc7-fc26f4d06f21,1144,,"[21.0, 1.0]",19803,34,,,,,0.33473682,,,,,,"[44.0, 9.0]",,High Pass,,24.351591,,Incomplete,,,,,,,,Throw-in,1,From Throw In,Siri Worm,15572.0,,Left Center Back,76,Everton LFC,967,['e84833f7-5949-4a42-8226-385aca7832e4'],42,,,,,,,,,,,,,,,,,,Everton LFC,967,00:34:42.456,Pass,
,,,,,,,,,,,,,,,,2.044357,,,,,,,,,,,,,e84833f7-5949-4a42-8226-385aca7832e4,1145,,"[77.0, 72.0]",19803,34,,,,,0.41241044,,Head,,,,"[93.0, 79.0]",,Low Pass,,17.464249,,Incomplete,,,,,,,,Recovery,1,From Throw In,Leanne Kiernan,18146.0,,Left Wing,76,Everton LFC,967,"['65427ebe-b79a-48d9-8cc7-fc26f4d06f21', '91b202c3-d99a-4184-a041-20af9b27890c']",44,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:34:44.005,Pass,
,,,,,,,,,,,,,,,,1.111551,,,,,,,,,,,,,a6d68d41-b710-4fcb-98a0-ca1dc21ce2f9,1148,,"[28.0, 2.0]",19803,34,,,,,1.5707964,,Left Foot,,,,"[28.0, 29.0]",,Ground Pass,,27.0,,,Megan Finnigan,18254.0,,,,,,,1,From Throw In,Siri Worm,15572.0,,Left Center Back,76,Everton LFC,967,['28df694b-2a23-490f-9eef-f74d876d8f15'],46,,,,,,,,,,,,,,,,,,Everton LFC,967,00:34:46.754,Pass,
,,,,,,,,,,,,,,,,1.156301,,,,,,,,,,,,,a299454c-ca53-47ad-b73a-a5c34941905b,1152,,"[26.0, 27.0]",19803,34,,,,,2.819842,,Left Foot,,,,"[23.0, 28.0]",,Ground Pass,,3.1622777,,,Georgia Brougham,15574.0,,,,,,,1,From Throw In,Megan Finnigan,18254.0,,Right Defensive Midfield,76,Everton LFC,967,"['6c1a3d25-8ebb-4185-bff9-b5c2caec4741', 'aa875026-10f4-426c-b707-63f3cc1212d6']",49,,,,,,,,,,,,,,,,,,Everton LFC,967,00:34:49.375,Pass,True
,,,,,,,,,,,,,,,,1.958,,,,,,,,,,,,,b8ea62c8-495c-47de-88a7-d383cce21d5a,1154,,"[23.0, 29.0]",19803,34,,,,,-0.26625204,,Left Foot,,,,"[56.0, 20.0]",,High Pass,,34.20526,,Incomplete,,,,,,,,,1,From Throw In,Georgia Brougham,15574.0,,Center Back,76,Everton LFC,967,['7775ff36-72a7-4e01-bf27-6c7f45a027a5'],50,,,,,,,,,,,,,,,,,,Everton LFC,967,00:34:50.531,Pass,
,,,,,,,,,,,,,,,,0.8368,,,,,,,,,,,,,fe4acebb-7fa7-4b1d-a149-b218d9f8b450,1156,,"[55.0, 20.0]",19803,34,,,,,3.0890095,,Right Foot,,,,"[36.0, 21.0]",,Ground Pass,,19.026299,,,Siri Worm,15572.0,,,,,,Recovery,1,From Throw In,Simone Magill,15559.0,,Center Forward,76,Everton LFC,967,['ab1ca931-b9ab-48ec-b5f8-1d7191860cec'],54,,,,,,,,,,,,,,,,,,Everton LFC,967,00:34:54.138,Pass,
,,,,,,,,,,,,,,,,1.1229,,,,,,,,,,,,,d841fde2-cd16-4d1f-be6a-c99b610ac69f,1159,,"[36.0, 21.0]",19803,34,,,,,1.6233793,,Left Foot,,,,"[35.0, 40.0]",,Ground Pass,,19.026299,,,Megan Finnigan,18254.0,,,,,,,1,From Throw In,Siri Worm,15572.0,,Left Center Back,76,Everton LFC,967,['3bc6c62b-9dcb-4877-9fc1-64fb1f93cc3f'],55,,,,,,,,,,,,,,,,,,Everton LFC,967,00:34:55.015,Pass,
,,,,,,,,,,,,,,,,1.0843,,,,,,,,,,,,,4c241272-6d2f-4620-aae4-8a6fe41222bd,1162,,"[33.0, 34.0]",19803,34,,,,,-1.6262949,,Right Foot,,,,"[32.0, 16.0]",,Ground Pass,,18.027756,,,Siri Worm,15572.0,,,,,,,1,From Throw In,Megan Finnigan,18254.0,,Right Defensive Midfield,76,Everton LFC,967,['d1765d54-ff49-45c5-8c5c-ba48eb1511a8'],57,,,,,,,,,,,,,,,,,,Everton LFC,967,00:34:57.129,Pass,
,,,,,,,,,,,,,,,,1.01206,,,,,,,,,,,,,b72e39db-bc22-45a2-834e-ac6680cd5440,1166,,"[30.0, 13.0]",19803,34,,,,,2.2142975,,Left Foot,,,,"[21.0, 25.0]",,Ground Pass,,15.0,,,Gabrielle George,15575.0,,,,,,,1,From Throw In,Siri Worm,15572.0,,Left Center Back,76,Everton LFC,967,"['2318fe7d-1c4e-4fcc-b37e-36d2d20610e5', 'fc6057c0-eb6b-4e11-9d06-3581f1e8e378']",58,,,,,,,,,,,,,,,,,,Everton LFC,967,00:34:58.294,Pass,True
,,,,,,,,,,,,,,,,2.389101,,,,,,,,,,,,,3e8fb2b6-be2a-4523-a906-56f8d9fa9ba2,1169,,"[21.0, 24.0]",19803,35,,,,,1.971037,,Left Foot,,,,"[10.0, 50.0]",,Ground Pass,,28.231188,,,Kirstie Levell,15576.0,,,,,,,1,From Throw In,Gabrielle George,15575.0,,Right Center Back,76,Everton LFC,967,['a660fda4-abe1-4376-85f0-316b48d65385'],0,,,,,,,,,,,,,,,,,,Everton LFC,967,00:35:00.897,Pass,
,,,,,,,,,,,,,,,,1.2492,,,,,,,,,,,,,dba95d71-5c03-4e69-b882-933ffc436503,1173,,"[12.0, 51.0]",19803,35,,,,,0.7086263,,Right Foot,,,,"[26.0, 63.0]",,Ground Pass,,18.439089,,,Georgia Brougham,15574.0,,,,,,,1,From Throw In,Kirstie Levell,15576.0,,Goalkeeper,76,Everton LFC,967,"['56eb5eca-8a1b-4f8d-8cd5-41f42e1821d2', 'c523125a-2cdb-4df8-ba69-d1a02525b3a1']",4,,,,,,,,,,,,,,,,,,Everton LFC,967,00:35:04.810,Pass,True
