ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,1.2958,,,,,,,,,,,,,16a6c3ff-d2dc-453f-8a6d-cf1f2ad1f791,1520,,"[5.0, 30.0]",19757,40,,-1.152572,,,Right Foot,,,,"[13.0, 12.0]",Ground Pass,19.697716,,Victoria Williams,16395.0,,,,1,From Throw In,Sophie Harris,23290.0,Goalkeeper,91,Brighton & Hove Albion WFC,965,['75ab8b05-fb3b-40a7-a3d0-cc1fe37bc142'],2,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:40:02.680,Pass,
,,,,,,,,,,,,1.3905,,,,,,,,,,,,,271bb3d1-8bea-4748-a78b-315c3715d101,1524,,"[10.0, 14.0]",19757,40,,0.74837804,,,Right Foot,,,,"[24.0, 27.0]",Ground Pass,19.104973,,Chloe Peplow,16397.0,,,,1,From Throw In,Victoria Williams,16395.0,Left Center Back,91,Brighton & Hove Albion WFC,965,"['ac07626b-2aeb-4615-bd91-c6a6d028493d', 'f5321d05-45d9-4d4e-b755-66706a3fdc4d']",4,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:40:04.430,Pass,True
,,,,,,,,,,,,1.7368,,,,,,,,,,,,,9e9a238b-347f-40ec-9e93-72fb11f772d5,1527,,"[32.0, 31.0]",19757,40,,1.8804992,,,Right Foot,,,,"[24.0, 56.0]",Ground Pass,26.24881,,Fern Whelan,19420.0,,,,1,From Throw In,Chloe Peplow,16397.0,Right Defensive Midfield,91,Brighton & Hove Albion WFC,965,['39bec7ce-c0ae-4b47-8093-9dcac2affc23'],8,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:40:08.066,Pass,
,,,,,,,,,,,,2.0148,,,,,,,,,,,,,b1744b85-97be-4e80-a267-54f98bed1c25,1530,,"[46.0, 71.0]",19757,40,,-0.05258306,,,Right Foot,,,,"[84.0, 69.0]",Ground Pass,38.052597,Incomplete,Iniabasi Anefiok Umotong,16378.0,,,,1,From Throw In,Fern Whelan,19420.0,Right Center Back,91,Brighton & Hove Albion WFC,965,"['04fd6e7a-c940-4db2-9f98-ddaae89818c1', '44fa98a3-e2b6-418b-b2fd-0b22e4605b28']",15,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:40:15.478,Pass,
,,,,,,,,,,,,0.4551,,,,,,,,,,,,,04fd6e7a-c940-4db2-9f98-ddaae89818c1,1532,,"[37.0, 12.0]",19757,40,,-0.7853982,,,Left Foot,,,,"[44.0, 5.0]",Ground Pass,9.899495,Incomplete,Julie Biesmans,10095.0,,,Recovery,1,From Throw In,Poppy Pattinson,17274.0,Left Back,91,Brighton & Hove Albion WFC,965,"['058e3a27-538e-4303-9441-24dd86305eb3', '99e4fa23-2cc3-49c6-bc6e-d43c3e551194', 'b1744b85-97be-4e80-a267-54f98bed1c25']",17,,,,,,,,,,,,,,,Bristol City WFC,973,00:40:17.493,Pass,
,,,,,,,,,,,,0.9971,,,,,,,,,,,,,39215ae6-e950-4f5a-9f6b-fea9fad5c7c9,1537,,"[90.0, 59.0]",19757,40,,2.961739,,,Right Foot,,,,"[79.0, 61.0]",Ground Pass,11.18034,,Danielle Buet,20034.0,,,,1,From Throw In,Kirsty Barton,19414.0,Right Back,91,Brighton & Hove Albion WFC,965,['9d668b15-4bf7-4052-baa8-69faef269b9e'],23,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:40:23.488,Pass,
,,,,,,,,,,,,1.4438,,,,,,,,,,,,,90a869b5-72ac-424a-bec7-bf43bfeae253,1540,,"[82.0, 61.0]",19757,40,,0.26299474,,,Right Foot,,,,"[108.0, 68.0]",Ground Pass,26.925823,,Iniabasi Anefiok Umotong,16378.0,,,,1,From Throw In,Danielle Buet,20034.0,Left Defensive Midfield,91,Brighton & Hove Albion WFC,965,['e297e89c-6223-4a07-b131-333deb135ea0'],25,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:40:25.394,Pass,
,,,,,,,,,,,,1.5432,,,,,,,,,,,,,4e6e4e0b-3b9a-41fc-8648-09ffa1610669,1543,,"[117.0, 67.0]",19757,40,,-1.6814536,,,Right Foot,True,,,"[114.0, 40.0]",High Pass,27.166155,Incomplete,Kirsty Barton,19414.0,,,,1,From Throw In,Iniabasi Anefiok Umotong,16378.0,Center Forward,91,Brighton & Hove Albion WFC,965,"['8f8854b1-014b-4a79-8c9d-9f59c9ac23ef', 'f34338b8-69e3-4869-b81c-11cf72d9524a']",28,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:40:28.398,Pass,
,,,,,,,,,,,,2.282784,,,,,,,,,,,,,6fdb8ca3-286b-4de3-af3c-5580cbbd8b7d,1549,,"[26.0, 15.0]",19757,40,,-0.29544082,,,Right Foot,,,,"[72.0, 1.0]",High Pass,48.08326,Out,Lucy Hope,16386.0,,,,1,From Throw In,Carla Humphrey,16384.0,Right Wing,91,Brighton & Hove Albion WFC,965,['911689ea-3d77-41c5-b3fe-b3d901e2e29e'],34,,,,,,,,,,,,,,,Bristol City WFC,973,00:40:34.036,Pass,
,,,,,,,,,,,,0.8325,,,,,,,,,,,,,81de3b5a-66e1-4662-ac29-402ea66208e6,1551,,"[62.0, 80.0]",19757,41,,-0.24497867,,,,,,,"[74.0, 77.0]",Low Pass,12.369317,,Kayleigh Green,16400.0,,,Throw-in,1,From Throw In,Kirsty Barton,19414.0,Right Back,92,Brighton & Hove Albion WFC,965,['f2d49613-805a-4f74-bd20-ba19474624aa'],5,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:41:05.211,Pass,
,,,,,,,,,,,,2.1473,,,,,,,,,,,,,7e9fd0ef-bb89-4516-a167-42a53614cc3b,1557,,"[66.0, 77.0]",19757,41,,-2.9669204,,,Right Foot,,,,"[49.0, 74.0]",Ground Pass,17.262676,,Fern Whelan,19420.0,,,Free Kick,1,From Free Kick,Kirsty Barton,19414.0,Right Back,93,Brighton & Hove Albion WFC,965,['0d018dd4-c76b-4bd6-8fe3-1c6fd07d93d0'],18,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:41:18.563,Pass,
,,,,,,,,,,,,1.0089,,,,,,,,,,,,,7708eb72-2bcf-45f1-9a64-b42aec3e12fb,1561,,"[61.0, 75.0]",19757,41,,-0.4048918,,,Right Foot,,,,"[75.0, 69.0]",Ground Pass,15.231546,,Aileen Whelan,16374.0,,,,1,From Free Kick,Fern Whelan,19420.0,Right Center Back,93,Brighton & Hove Albion WFC,965,['cd2506c7-6114-4ae3-860a-6263dcf59a6a'],22,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:41:22.749,Pass,
,,,,,,,,,,,,1.0405,,,,,,,,,,,,,98274497-7f1d-48e3-9339-24dbc4038267,1564,,"[75.0, 69.0]",19757,41,,0.7086263,,,Right Foot,,,,"[82.0, 75.0]",Ground Pass,9.219544,Incomplete,Kayleigh Green,16400.0,,,,1,From Free Kick,Aileen Whelan,16374.0,Left Wing,93,Brighton & Hove Albion WFC,965,"['0732f3d8-1d8d-476d-bce5-89c44c8ee2d1', 'e42a92b0-7a4c-4c6d-b09f-661644740572']",23,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:41:23.838,Pass,
,,,,,,,,,,,,2.0597,,,,,,,,,,,,,1067cfba-84a4-4584-a6bd-05990d72d197,1568,,"[40.0, 11.0]",19757,41,,0.8996525,,,Right Foot,,,,"[67.0, 45.0]",High Pass,43.416588,Incomplete,Abigail Harrison,23412.0,,,,1,From Free Kick,Carla Humphrey,16384.0,Right Wing,93,Brighton & Hove Albion WFC,965,"['949d043d-4295-439c-bfa8-2256b03f3052', 'c81d2468-07bb-4382-9441-0b5416b5b074']",27,,,,,,,,,,,,,,,Bristol City WFC,973,00:41:27.351,Pass,
,,,,,,,,,,,,1.4206,,,,,,,,,,,,,949d043d-4295-439c-bfa8-2256b03f3052,1570,,"[54.0, 36.0]",19757,41,,1.3045443,,,Right Foot,,,,"[57.0, 47.0]",Low Pass,11.401754,,Chloe Peplow,16397.0,,,Recovery,1,From Free Kick,Felicity Gibbons,16392.0,Left Back,93,Brighton & Hove Albion WFC,965,"['1067cfba-84a4-4584-a6bd-05990d72d197', '86e094cc-2118-43af-a0e7-fdb94837637d']",29,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:41:29.410,Pass,
,,,,,,,,,,,,0.8797,,,,,,,,,,,,,6a5aba6b-4c52-4c24-9101-ee9220af7bf1,1573,,"[56.0, 46.0]",19757,41,,1.3045443,,,Right Foot,,,,"[59.0, 57.0]",Ground Pass,11.401754,,Aileen Whelan,16374.0,,,,1,From Free Kick,Chloe Peplow,16397.0,Right Defensive Midfield,93,Brighton & Hove Albion WFC,965,['893736c5-d726-433e-ae9f-3f2479159a79'],31,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:41:31.931,Pass,
,,,,,,,,,,,,1.7125,,,,,,,,,,,,,c7786623-ba95-4da4-aa6f-807f2b24c42b,1576,,"[56.0, 56.0]",19757,41,,3.0828369,,,Right Foot,,,,"[39.0, 57.0]",Ground Pass,17.029387,,Fern Whelan,19420.0,,,,1,From Free Kick,Aileen Whelan,16374.0,Left Wing,93,Brighton & Hove Albion WFC,965,['3b6c8af4-d3e6-40f6-bc0e-31fabccb779b'],33,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:41:33.690,Pass,
,,,,,,,,,,,,1.7953,,,,,,,,,,,,,2b42049c-84bd-452f-a396-4dfc4bac15fe,1579,,"[38.0, 58.0]",19757,41,,1.1479424,,,Right Foot,,,,"[47.0, 78.0]",Ground Pass,21.931713,,Kirsty Barton,19414.0,,,,1,From Free Kick,Fern Whelan,19420.0,Right Center Back,93,Brighton & Hove Albion WFC,965,['57d42bbc-52b2-480d-9a80-8a4fba45e5d6'],36,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:41:36.254,Pass,
,,,,,,,,,,,,1.3336,,,,,,,,,,,,,a2d42b32-79c6-471e-b1f5-a27fbc7e4901,1583,,"[47.0, 77.0]",19757,41,,-1.3521274,,,Right Foot,,,,"[51.0, 59.0]",Ground Pass,18.439089,,Chloe Peplow,16397.0,,,,1,From Free Kick,Kirsty Barton,19414.0,Right Back,93,Brighton & Hove Albion WFC,965,"['477761ad-4d8b-46b6-91ad-39a49715ee42', 'd109814a-4c98-4aa3-aa22-59320056f1b4']",39,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:41:39.491,Pass,True
,,,,,,,,,,,,1.74763,,,,,,,,,,,,,77526c33-db68-4f34-8f38-998894da8258,1587,,"[49.0, 57.0]",19757,41,,-1.9100889,,,Left Foot,,,,"[43.0, 40.0]",Ground Pass,18.027756,,Victoria Williams,16395.0,,,,1,From Free Kick,Chloe Peplow,16397.0,Right Defensive Midfield,93,Brighton & Hove Albion WFC,965,"['3ba7bf9e-c19e-4c16-8e10-fa9a9e448114', 'c922f0b2-9f9e-4381-a533-7434521f2384']",41,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:41:41.475,Pass,True
,,,,,,,,,,,,2.6549,,,,,,,,,,,,,813e856b-98b7-464e-a602-25dc35890a73,1590,,"[49.0, 35.0]",19757,41,,-0.48783645,,,Left Foot,,,,"[98.0, 9.0]",High Pass,55.470715,,Felicity Gibbons,16392.0,,,,1,From Free Kick,Victoria Williams,16395.0,Left Center Back,93,Brighton & Hove Albion WFC,965,['ad9ea35c-ade9-4b31-8ace-02935636ee77'],44,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:41:44.938,Pass,
,,,,,,,,,,,,3.1243,,,,,,,,,,,,,5ab78b9f-8c2f-447d-b0e3-991ba577043e,1593,,"[99.0, 9.0]",19757,41,,0.38050637,,,Left Foot,,,,"[114.0, 15.0]",Ground Pass,16.155495,,Danielle Buet,20034.0,,,,1,From Free Kick,Felicity Gibbons,16392.0,Left Back,93,Brighton & Hove Albion WFC,965,['537f5818-1d34-4161-8b79-18236e9b9650'],49,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:41:49.931,Pass,
,,,,,,,,,,,,0.3192,,,,,,,,,,,,,a88338de-393e-49b5-b157-b8313cb3d02e,1602,,"[118.0, 9.0]",19757,41,,1.3734008,,,Left Foot,,,,"[119.0, 14.0]",High Pass,5.0990195,Incomplete,,,,,,1,From Free Kick,Felicity Gibbons,16392.0,Left Back,93,Brighton & Hove Albion WFC,965,['ba6fb885-de4e-48da-8165-2ae8d436d314'],59,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:41:59.608,Pass,
,,,,,,,,,,,,2.6413,,,,,,,,,,,,,d54c78f8-fbe4-45a5-b2f5-d44896c1bbd0,1604,,"[120.0, 1.0]",19757,42,,1.8387067,,,Right Foot,,,,"[106.0, 52.0]",High Pass,52.886673,,Fern Whelan,19420.0,,True,Corner,1,From Corner,Chloe Peplow,16397.0,Right Defensive Midfield,94,Brighton & Hove Albion WFC,965,['e38c466c-f415-4f8b-94c3-e9ffc1592edf'],35,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:42:35.238,Pass,
,,,,,,,,,,,,1.3273,,,,,,,,,,,,,ef715c6c-9d71-4681-99ad-18a66d57573f,1606,,"[106.0, 52.0]",19757,42,,-1.2924967,,,Head,,,,"[110.0, 38.0]",High Pass,14.56022,Incomplete,Iniabasi Anefiok Umotong,16378.0,,,,1,From Corner,Fern Whelan,19420.0,Right Center Back,94,Brighton & Hove Albion WFC,965,"['629f916f-1f11-43b2-a8b1-5507fc5887dc', 'a8afeb2d-319c-4bdd-a168-0d1f2890c506']",37,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:42:37.879,Pass,
,,,,,,,,,,,,2.3086,,,,,,,,,,,,,fc6bfa45-6258-4e12-8f21-a57847ccc086,1609,,"[79.0, 42.0]",19757,42,,1.6421038,,,Left Foot,,,,"[77.0, 70.0]",High Pass,28.071337,,Danielle Buet,20034.0,,,Recovery,1,From Corner,Felicity Gibbons,16392.0,Left Back,94,Brighton & Hove Albion WFC,965,['6ba22766-089a-4e68-b35b-abcb23e91173'],42,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:42:42.554,Pass,
,,,,,,,,,,,,0.4876,,,,,,,,,,,,,1d23fdf0-cb3f-4ec0-8797-dcf9d4a915ab,1613,,"[79.0, 71.0]",19757,42,,-0.7853982,,,Right Foot,,,,"[85.0, 65.0]",High Pass,8.485281,Incomplete,,,,,,1,From Corner,Danielle Buet,20034.0,Left Defensive Midfield,94,Brighton & Hove Albion WFC,965,['49112273-50e4-4845-9bcf-b8376d04565a'],46,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:42:46.506,Pass,
,,,,,,,,,,,,0.6105,,,,,,,,,,,,,4ac7b400-2dc1-4045-931e-140a3310f965,1615,,"[91.0, 80.0]",19757,43,,-1.5707964,,,,,,,"[91.0, 68.0]",Low Pass,12.0,,Danielle Buet,20034.0,,,Throw-in,1,From Throw In,Kirsty Barton,19414.0,Right Back,95,Brighton & Hove Albion WFC,965,['7139abe5-f85a-4486-875d-0bc35be46689'],8,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:43:08.271,Pass,
,,,,,,,,,,,,1.4869,,,,,,,,,,,,,7a5f667b-b99c-4346-aed4-165350a2aaa7,1619,,"[89.0, 76.0]",19757,43,,3.0309355,,,Left Foot,,,,"[71.0, 78.0]",Ground Pass,18.110771,,Kirsty Barton,19414.0,,,,1,From Throw In,Danielle Buet,20034.0,Left Defensive Midfield,95,Brighton & Hove Albion WFC,965,['30673992-768e-46ab-b73f-3de5df332d4e'],11,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:43:11.247,Pass,
,,,,,,,,,,,,2.9888,,,,,,,,,,,,,010e11a5-613e-46d9-b08c-3bd9e798d6a5,1622,,"[72.0, 78.0]",19757,43,,-0.75762755,,,Right Foot,,,,"[109.0, 43.0]",High Pass,50.931328,,Aileen Whelan,16374.0,,,,1,From Throw In,Kirsty Barton,19414.0,Right Back,95,Brighton & Hove Albion WFC,965,['553f3de2-fa9a-43a2-84bc-8451e763f71f'],12,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:43:12.774,Pass,
,,,,,,,,,,,,2.7103,,,,,,,,,,,,,45c7c8c9-5506-4141-9e7f-41e65da3b20a,1631,,"[6.0, 36.0]",19757,44,,-0.5836358,,,Right Foot,,,,"[59.0, 1.0]",High Pass,63.51378,,Poppy Pattinson,17274.0,,,Goal Kick,1,From Goal Kick,Sophie Baggaley,16376.0,Goalkeeper,96,Bristol City WFC,973,['45c62aea-1c67-4710-a8c4-bb8e1680a0b5'],0,,,,,,,,,,,,,,,Bristol City WFC,973,00:44:00.596,Pass,
,,,,,,,,,,,,4.6471,,,,,,,,,,,,,e63bcabf-a4f3-4cc2-bc49-27cc3dc2b71d,1635,,"[64.0, 2.0]",19757,44,,0.10379234,,,Left Foot,,,,"[112.0, 7.0]",Ground Pass,48.259712,,Abigail Harrison,23412.0,,,,1,From Goal Kick,Poppy Pattinson,17274.0,Left Back,96,Bristol City WFC,973,['30486c9e-c3de-425c-81b9-a90714efbd84'],4,,,,,,,,,,,,,,,Bristol City WFC,973,00:44:04.834,Pass,
,,,,,,,,,,,,0.6255,,,,,,,,,,,,,49f82e8d-119d-469d-a83b-9cc41873a4bf,1639,,"[112.0, 7.0]",19757,44,,1.4464413,,,Left Foot,,,,"[114.0, 23.0]",Low Pass,16.124516,Incomplete,Rosella Ayane,21048.0,,,,1,From Goal Kick,Abigail Harrison,23412.0,Left Wing,96,Bristol City WFC,973,"['891958ba-4a21-4230-a75f-6a413a6e5832', 'cd02447a-a2f6-42fd-8c0e-4d12a6b45619', 'dbbf0fe3-10f3-4bd4-b41c-73ad47981c59']",9,,,,,,,,,,,,,,,Bristol City WFC,973,00:44:09.527,Pass,True
,,,,,,,,,,,,0.5794,,,,,,,,,,,,,f06efaf1-c4db-4756-9cd0-a4f98baad312,1645,,"[113.0, 17.0]",19757,44,,1.5707964,,,Right Foot,True,,,"[113.0, 30.0]",Ground Pass,13.0,Incomplete,Rosella Ayane,21048.0,,,,1,From Goal Kick,Abigail Harrison,23412.0,Left Wing,96,Bristol City WFC,973,"['531a1cc2-7dab-42f1-836c-75e8b41bb9b3', 'a0763e56-7ead-4878-986f-85ecbdeac546', 'd3ca5b96-f6a6-4b82-a2f4-ebafcf0dfaad']",11,,,,,,,,,,,,,,,Bristol City WFC,973,00:44:11.969,Pass,True
,,,,,,,,,,,,3.1636,,,,,,,,,,,,,a75e7a40-d48b-41f9-9287-41f6f922436f,1654,,"[48.0, 75.0]",19757,44,,0.10598436,,,Right Foot,,,,"[95.0, 80.0]",High Pass,47.26521,Out,Kayleigh Green,16400.0,,,,1,From Goal Kick,Iniabasi Anefiok Umotong,16378.0,Center Forward,96,Bristol City WFC,973,['f9955af5-3b32-4703-beb6-6c921a146810'],22,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:44:22.442,Pass,
,,,,,,,,,,,,1.7751,,,,,,,,,,,,,3be1a952-8737-4a59-a31b-f61acdaada42,1656,,"[35.0, 1.0]",19757,44,,0.09065989,,,,,,,"[57.0, 3.0]",High Pass,22.090721,,Lucy Hope,16386.0,,,Throw-in,1,From Throw In,Poppy Pattinson,17274.0,Left Back,97,Bristol City WFC,973,['c0788c12-7f25-44f6-93e5-a9060aacdfc3'],39,,,,,,,,,,,,,,,Bristol City WFC,973,00:44:39.976,Pass,
,,,,,,,,,,,,2.1417,,,,,,,,,,,,,6354a968-3edc-4597-9340-edf75c29bfb4,1658,,"[65.0, 3.0]",19757,44,,0.24497867,,,Head,,,,"[81.0, 7.0]",Low Pass,16.492422,Incomplete,Rosella Ayane,21048.0,,,,1,From Throw In,Lucy Hope,16386.0,Center Attacking Midfield,97,Bristol City WFC,973,"['404da772-77fd-4037-8389-01a3a4b9c2fa', '4bc77e23-0e38-4ce9-91be-df0f6ff4e8bd']",43,,,,,,,,,,,,,,,Bristol City WFC,973,00:44:43.117,Pass,
,,,,,,,,,,,,3.179,,,,,,,,,,,,,404da772-77fd-4037-8389-01a3a4b9c2fa,1660,,"[40.0, 74.0]",19757,44,,-2.6057813,,,Right Foot,,,,"[8.0, 55.0]",Ground Pass,37.215588,,Sophie Harris,23290.0,,,Recovery,1,From Throw In,Fern Whelan,19420.0,Right Center Back,97,Bristol City WFC,973,"['068dca5d-35ec-4bb4-9e16-c844d7009a06', '6354a968-3edc-4597-9340-edf75c29bfb4']",45,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:44:45.259,Pass,
,,,,,,,,,,,,3.4423,,,,,,,,,,,,,27f84424-204c-449b-ab56-5cf71564639f,1663,,"[7.0, 55.0]",19757,44,,0.20963985,,,Right Foot,,,,"[54.0, 65.0]",High Pass,48.052055,Incomplete,Kayleigh Green,16400.0,,,,1,From Throw In,Sophie Harris,23290.0,Goalkeeper,97,Bristol City WFC,973,"['5a09031c-5c9c-44de-9e19-ab8d80ccddec', 'fefd1eaf-f830-4c6a-af78-7c34ace599c1']",48,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:44:48.518,Pass,
,,,,,,,,,,,,0.920154,,,,,,,,,,,,,488b7cd7-db69-48bd-bf76-0f9406b15c9c,1668,,"[77.0, 1.0]",19757,45,,0.95054686,,,,,,,"[82.0, 8.0]",Low Pass,8.602325,,Lucy Hope,16386.0,,,Throw-in,1,From Throw In,Poppy Pattinson,17274.0,Left Back,98,Bristol City WFC,973,['22e3f649-9ae9-4ecd-bfc3-33018dfa1d78'],4,,,,,,,,,,,,,,,Bristol City WFC,973,00:45:04.824,Pass,
,,,,,,,,,,,,0.5715,,,,,,,,,,,,,1daf3742-4bc2-4061-8003-1a4a7c43e988,1672,,"[78.0, 4.0]",19757,45,,-2.7610862,,,Right Foot,,,,"[73.0, 2.0]",Ground Pass,5.3851647,,Poppy Pattinson,17274.0,,,,1,From Throw In,Lucy Hope,16386.0,Center Attacking Midfield,98,Bristol City WFC,973,['58df66ab-ed2e-49f9-9b05-77d70b523e6e'],7,,,,,,,,,,,,,,,Bristol City WFC,973,00:45:07.609,Pass,
,,,,,,,,,,,,0.7982,,,,,,,,,,,,,29bbe2bf-7b54-4a22-a130-6020fcf042ee,1675,,"[73.0, 3.0]",19757,45,,2.2142975,,,Left Foot,,,,"[67.0, 11.0]",Ground Pass,10.0,,Julie Biesmans,10095.0,,,,1,From Throw In,Poppy Pattinson,17274.0,Left Back,98,Bristol City WFC,973,['7752e408-cbe6-4e1e-8756-8be5f355eb71'],8,,,,,,,,,,,,,,,Bristol City WFC,973,00:45:08.261,Pass,
,,,,,,,,,,,,1.6771,,,,,,,,,,,,,640539cd-3395-4bc3-883f-9688c3af06bb,1679,,"[68.0, 11.0]",19757,45,,2.9304993,,,Right Foot,,,,"[54.0, 14.0]",Ground Pass,14.3178215,,Gemma Evans,16381.0,,,,1,From Throw In,Julie Biesmans,10095.0,Left Center Midfield,98,Bristol City WFC,973,"['29710115-7c25-44c5-8cfe-daae97725f49', 'b85d394d-e874-464a-81fd-037dbdbd7357']",9,,,,,,,,,,,,,,,Bristol City WFC,973,00:45:09.099,Pass,True
,,,,,,,,,,,,2.7139,,,,,,,,,,,,,90edc8a6-a03e-4422-a108-91b91466e202,1681,,"[54.0, 15.0]",19757,45,,1.6313283,,,Left Foot,,,True,"[52.0, 48.0]",Ground Pass,33.06055,,Danique Kerkdijk,16383.0,,,,1,From Throw In,Gemma Evans,16381.0,Left Center Back,98,Bristol City WFC,973,['e8152b70-ce7b-4a84-b28c-e51ca487a148'],10,,,,,,,,,,,,,,,Bristol City WFC,973,00:45:10.776,Pass,
,,,,,,,,,,,,1.525173,,,,,,,,,,,,,91b9a631-fc3a-4a72-b434-69656ad56684,1685,,"[66.0, 48.0]",19757,45,,0.33205947,,,Right Foot,,,,"[95.0, 58.0]",Ground Pass,30.675724,Incomplete,,,,,,1,From Throw In,Danique Kerkdijk,16383.0,Right Center Back,98,Bristol City WFC,973,['97c04d5c-17f7-4305-9b94-eec9f7b14aa1'],16,,,,,,,,,,,,,,,Bristol City WFC,973,00:45:16.234,Pass,
,,,,,,,,,,,,1.5765,,,,,,,,,,,,,faf7bda4-07ec-40a9-8927-f342ae3919cc,1689,,"[32.0, 23.0]",19757,45,,0.24497867,,,Left Foot,,,,"[48.0, 27.0]",Ground Pass,16.492422,,Megan Connolly,23413.0,,,,1,Regular Play,Felicity Gibbons,16392.0,Left Back,99,Brighton & Hove Albion WFC,965,['355fb628-899c-4c79-bbc7-d296b1d7d94f'],19,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:45:19.244,Pass,
,,,,,,,,,,,,2.9699,,,,,,,,,,,,,03c49df4-2136-4b8d-87ce-77a23d778e3f,1692,,"[56.0, 23.0]",19757,45,,-0.4048918,,,Right Foot,,,,"[91.0, 8.0]",Ground Pass,38.078865,Incomplete,Felicity Gibbons,16392.0,,,,1,Regular Play,Megan Connolly,23413.0,Center Attacking Midfield,99,Brighton & Hove Albion WFC,965,"['0c5530fc-8983-468a-ba83-d32b696a86ad', 'e6c7344c-6ce0-4b25-a8b3-a2b34ff330c6']",22,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:45:22.367,Pass,
,,,,,,,,,,,,3.3599,,,,,,,,,,,,,d55aeb9c-20d3-40b4-9756-6eea5b425f98,1696,,"[95.0, 1.0]",19757,45,,0.3529904,,,,,,,"[114.0, 8.0]",High Pass,20.248457,,Iniabasi Anefiok Umotong,16378.0,,,Throw-in,1,From Throw In,Felicity Gibbons,16392.0,Left Back,100,Brighton & Hove Albion WFC,965,['e95d9d26-76dc-4072-b61c-de4b2da3952a'],47,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:45:47.312,Pass,
,,,,,,,,,,,,0.8545,,,,,,,,,,,,,b15aaa02-6575-459f-b8c3-6b7bf022bc29,1700,,"[115.0, 6.0]",19757,45,,3.0172377,,,Right Foot,,,,"[107.0, 7.0]",Ground Pass,8.062258,,Felicity Gibbons,16392.0,,,,1,From Throw In,Iniabasi Anefiok Umotong,16378.0,Center Forward,100,Brighton & Hove Albion WFC,965,['37d14efa-239b-4351-9869-6fdb28735230'],52,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:45:52.654,Pass,
