50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,2.694905,,,,,,,,,,,426c63a3-09db-4c42-9e59-925d4958443a,2847,,,"[30.0, 45.0]",19772,77,,,1.2977877,,,Right Foot,,,,"[37.0, 70.0]",,High Pass,25.96151,,,Hannah Jayne Blundell,17275.0,,,,,,2,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,170,Chelsea FCW,971,['ed486190-786d-419b-9d8e-b5d1ad091347'],48,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:32:48.927,Pass,
,,,,,,,,,,,,,1.676686,,,,,,,,,,,efd72823-eca2-42f6-8efb-148055ebb6f0,2849,,,"[37.0, 70.0]",19772,77,,,0.66104317,,,Head,,,,"[46.0, 77.0]",,Low Pass,11.401754,,,Bethany England,15550.0,,,,,,2,Regular Play,Hannah Jayne Blundell,17275.0,Right Back,170,Chelsea FCW,971,['04de2921-fe7d-495d-93dc-9535b6285775'],51,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:32:51.702,Pass,
,,,,,,,,,,,,,0.918112,,,,,,,,,,,473fac28-3793-4d64-acfb-18e8a05e510a,2853,,,"[40.0, 59.0]",19772,77,,,3.0828369,,,Right Foot,,,,"[23.0, 60.0]",,Ground Pass,17.029387,,,Sophie Louise Ingle,15549.0,,,,,,2,Regular Play,Bethany England,15550.0,Right Wing,170,Chelsea FCW,971,"['b8f47538-2f8f-434c-bb3c-e1b899140e6f', 'f49cf328-5db0-4b8e-8445-eef4cab0aa86']",55,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:32:55.970,Pass,True
,,,,,,,,,,,,,2.797327,,,,,,,,,,,1eb09f0c-3808-41d9-a955-4fb24336a81c,2857,,,"[25.0, 61.0]",19772,77,,,0.16514868,,,Right Foot,,,,"[91.0, 72.0]",,High Pass,66.910385,,Incomplete,Hannah Jayne Blundell,17275.0,,,,,,2,Regular Play,Sophie Louise Ingle,15549.0,Left Center Midfield,170,Chelsea FCW,971,"['40bf3bdf-7299-4d18-a034-7d55cddbf6b9', 'a936c435-abca-49b7-aff4-520639c8e61d', 'c6a1f55c-3ffd-49c9-9d93-f4c41406e07c']",58,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:32:58.703,Pass,True
,,,,,,,,,,,,,1.411624,,,,,,,,,,,40bf3bdf-7299-4d18-a034-7d55cddbf6b9,2859,,,"[30.0, 9.0]",19772,78,,,0.15660188,,,Left Foot,,,,"[49.0, 12.0]",,Low Pass,19.235384,,,Rachel Furness,15706.0,,,,,Recovery,2,Regular Play,Josanne Potter,10198.0,Left Center Back,170,Chelsea FCW,971,"['14a14b45-0448-40d9-bbcc-4fc7a0ec6b4d', '1eb09f0c-3808-41d9-a955-4fb24336a81c']",1,,,,,,,,,,,,,,,,,,Reading WFC,974,00:33:01.501,Pass,
,,,,,,,,,,,,,1.0781,,,,,,,,,,,18e0bdca-b510-4ba9-93b0-b56ce038c10a,2862,,,"[49.0, 12.0]",19772,78,,,-0.7853982,,,Left Foot,,,,"[55.0, 6.0]",,Ground Pass,8.485281,,Incomplete,,,,,,,,2,Regular Play,Rachel Furness,15706.0,Center Defensive Midfield,170,Chelsea FCW,971,['265896c4-7a31-4c1f-bbbc-f82b9c140ae0'],3,,,,,,,,,,,,,,,,,,Reading WFC,974,00:33:03.095,Pass,
,,,,,,,,,,,,,1.219787,,,,,,,,,,,c8245b5e-e621-4f42-9307-36bfc513b2ab,2870,,,"[79.0, 56.0]",19772,78,,,-1.3439975,,,Right Foot,,,,"[85.0, 30.0]",,High Pass,26.683329,,Incomplete,Karen Julia Carney,15553.0,,,,,,2,Regular Play,Bethany England,15550.0,Right Wing,170,Chelsea FCW,971,"['54771fc0-be6d-4f20-8820-aba7a5b5f121', '812428b2-0a7f-4963-91c7-e229573f1ecb']",7,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:33:07.851,Pass,
,,,,,,,,,,,,,1.9671,,,,,,,,,,,812428b2-0a7f-4963-91c7-e229573f1ecb,2872,,,"[36.0, 51.0]",19772,78,,,3.1415927,,,Head,,,,"[35.0, 51.0]",,Low Pass,1.0,,Incomplete,Kirstyn Pearce,18152.0,,,,,Interception,2,Regular Play,Natasha Harding,15725.0,Right Back,170,Chelsea FCW,971,"['02b7c210-c99b-4e99-9145-1ed0271e4ba8', '0f4b98fe-c197-440e-9a3a-8586a664cd17', 'c8245b5e-e621-4f42-9307-36bfc513b2ab']",9,,,,,,,,,,,,,,,,,,Reading WFC,974,00:33:09.071,Pass,
,,,,,,,,,,,,,2.2192,,,,,,,,,,,f1ac3314-56a2-4f1b-b5be-ef33dc04ce0a,2878,,,"[29.0, 47.0]",19772,78,,,0.0,,,Right Foot,,,,"[55.0, 47.0]",,High Pass,26.0,,,Brooke Chaplen,15723.0,,,,,,2,Regular Play,Molly Bartrip,21021.0,Right Center Midfield,170,Chelsea FCW,971,"['4e3a4de9-9a59-4551-9106-97e182421b28', '9535ac74-96db-446a-afb1-e29ff238c38c']",13,,,,,,,,,,,,,,,,,,Reading WFC,974,00:33:13.206,Pass,True
,,,,,,,,,,,,,4.591424,,,,,,,,,,,b28fa5f7-a463-4976-b257-ef58e810dbd7,2884,,,"[42.0, 40.0]",19772,78,,,1.0679531,,,Left Foot,,,,"[64.0, 80.0]",,High Pass,45.65085,,Out,,,,True,,,Recovery,2,Regular Play,Rachel Furness,15706.0,Center Defensive Midfield,170,Chelsea FCW,971,,18,,,,,,,,,,,,,,,,,,Reading WFC,974,00:33:18.397,Pass,
,,,,,,,,,,,,,1.054978,,,,,,,,,,,8516e65f-6571-4e51-a24d-9fb11e8af10e,2885,,,"[57.0, 1.0]",19772,78,,,0.8519663,,,,,,,"[64.0, 9.0]",,Low Pass,10.630146,,,So-Yun Ji,4647.0,,,,,Throw-in,2,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,171,Chelsea FCW,971,['9d917bf1-c59f-4d7f-a07f-181e113480ee'],36,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:33:36.047,Pass,
,,,,,,,,,,,,,0.365395,,,,,,,,,,,bc1cb776-50e7-4919-bce2-5e870eb10a6f,2890,,,"[60.0, 22.0]",19772,78,,,2.4149504,,,Right Foot,,,,"[51.0, 30.0]",,Ground Pass,12.0415945,,,Sophie Louise Ingle,15549.0,,,,,,2,From Throw In,So-Yun Ji,4647.0,Center Attacking Midfield,171,Chelsea FCW,971,['971f98da-ce67-479b-8086-b6e8ebfcee6d'],39,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:33:39.927,Pass,
,,,,,,,,,,,,,0.884302,,,,,,,,,,,28f83b96-2e76-4527-b7f3-ab51951905a4,2894,,,"[51.0, 28.0]",19772,78,,,-1.6373645,,,Right Foot,,,,"[50.0, 13.0]",,Ground Pass,15.033297,,,Magdalena Lilly Eriksson,4633.0,,,,,,2,From Throw In,Sophie Louise Ingle,15549.0,Left Center Midfield,171,Chelsea FCW,971,['bf45f2f8-5baa-47f3-a70e-55b652a74a9b'],42,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:33:42.996,Pass,
,,,,,,,,,,,,,5.931255,,,,,,,,,,,b3659060-1db4-4f81-8936-680d08440c1b,2898,,,"[50.0, 6.0]",19772,78,,,0.057906207,,,Left Foot,,,,"[119.0, 10.0]",,High Pass,69.115845,,,Erin Cuthbert,4660.0,,,,,,2,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,171,Chelsea FCW,971,"['3017a4de-ab84-439f-b68a-6cd34e126631', '8e5317fa-df51-41ed-be78-340dd5a042f3']",45,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:33:45.719,Pass,True
,,,,,,,,,,,,,1.104464,,,,,,,,,,,3953e250-f873-45fd-85c0-9143d93b4634,2904,,,"[114.0, 1.0]",19772,79,,,3.070285,,,,,,,"[100.0, 2.0]",,Low Pass,14.035668,,,Karen Julia Carney,15553.0,,,,,Throw-in,2,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,172,Chelsea FCW,971,['d958a0de-b55c-41db-8996-26a6bca87245'],27,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:34:27.039,Pass,
,,,,,,,,,,,,,2.1178,,,,,,,,,,,00199410-5331-4463-bb4b-7bb38be86f3b,2908,,,"[91.0, 2.0]",19772,79,,,1.2627436,,,Right Foot,,,,"[98.0, 24.0]",,High Pass,23.086792,,Incomplete,Drew Spence,4638.0,,,,,,2,From Throw In,Karen Julia Carney,15553.0,Left Wing,172,Chelsea FCW,971,"['353c18c0-4144-498b-a155-233b820b2102', 'e72e742f-2409-4ef8-b395-6d55076bfe48']",30,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:34:30.056,Pass,
,,,,,,,,,,,,,2.096131,,,,,,,,,,,e72e742f-2409-4ef8-b395-6d55076bfe48,2910,,,"[23.0, 57.0]",19772,79,,,-0.65284663,,,Left Foot,,,,"[40.0, 44.0]",,Low Pass,21.400934,,Incomplete,Gemma Suzanne Davison,15721.0,,,,,Recovery,2,From Throw In,Josanne Potter,10198.0,Left Center Back,172,Chelsea FCW,971,"['00199410-5331-4463-bb4b-7bb38be86f3b', '4b64ecdc-e707-48bf-b540-c296b7835789', '758f64fd-036f-4d5a-8e2f-4cb649348b20']",32,,,,,,,,,,,,,,,,,,Reading WFC,974,00:34:32.174,Pass,
,,,,,,,,,,,,,2.596824,,,,,,,,,,,4b64ecdc-e707-48bf-b540-c296b7835789,2912,,,"[81.0, 37.0]",19772,79,,,-1.485291,,,Right Foot,,,,"[84.0, 2.0]",,High Pass,35.128338,,,Jonna Ann-Charlotte Andersson,10222.0,,,,,Recovery,2,From Throw In,Hannah Jayne Blundell,17275.0,Right Back,172,Chelsea FCW,971,"['b6b27324-4e12-4e47-a0bf-2d852725f353', 'e72e742f-2409-4ef8-b395-6d55076bfe48']",34,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:34:34.270,Pass,
,,,,,,,,,,,,,2.2082,,,,,,,,,,,5939999d-da6b-47e3-b8fa-1762440bd2ee,2916,,,"[84.0, 3.0]",19772,79,,,1.1722739,,,Left Foot,,,,"[100.0, 41.0]",,High Pass,41.231056,,Incomplete,,,,,,,,2,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,172,Chelsea FCW,971,"['46bf32e0-a062-43db-8db2-8a904a401b76', '56977273-090e-4f7e-9001-f7c715505b11']",39,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:34:39.112,Pass,True
,,,,,,,,,,,,,0.758174,,,,,,,,,,,cb15ad70-5c1a-42aa-87bd-3e84ecd1fd6c,2919,,,"[98.0, 44.0]",19772,79,,,-0.32175055,,,Head,,,,"[104.0, 42.0]",,Low Pass,6.3245554,,,So-Yun Ji,4647.0,,,,,Recovery,2,From Throw In,Bethany England,15550.0,Right Wing,172,Chelsea FCW,971,"['2a740aeb-f4ec-4bcb-838f-ff8be2fb47ee', '4d00333d-8dc7-46ba-84aa-62afc77b2431']",43,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:34:43.083,Pass,True
,,,,,,,,,,,,,4.312211,,,,,,,,,,,f1149fd6-a242-4ef0-b4ec-72f6a7a68ff6,2926,,,"[95.0, 43.0]",19772,81,,,1.4327903,,,Left Foot,,,,"[100.0, 79.0]",,Ground Pass,36.345562,,Out,,,,,,,Recovery,2,Other,Erin Cuthbert,4660.0,Center Forward,174,Reading WFC,974,,8,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:36:08.204,Pass,
,,,,,,,,,,,,,1.2079,,,,,,,,,,,1d4b45f1-58b7-4ab5-bb1d-60257289df29,2928,,,"[21.0, 1.0]",19772,81,,,0.348771,,,,,,,"[32.0, 5.0]",,High Pass,11.7046995,,Incomplete,Rachel Furness,15706.0,,,,,Throw-in,2,From Throw In,Mayumi Pacheco,15724.0,Left Back,175,Reading WFC,974,"['5614e5a4-8885-496b-8e36-4c6271075264', '8806eaaa-b54a-4472-8cf4-461793b8a7fd']",22,,,,,,,,,,,,,,,,,,Reading WFC,974,00:36:22.693,Pass,
,,,,,,,,,,,,,0.8493,,,,,,,,,,,5614e5a4-8885-496b-8e36-4c6271075264,2930,,,"[89.0, 76.0]",19772,81,,True,0.0,,,,,,,"[89.0, 76.0]",,High Pass,0.0,,Incomplete,Bethany England,15550.0,,,,,Recovery,2,From Throw In,Sophie Louise Ingle,15549.0,Left Center Midfield,175,Reading WFC,974,"['1957b821-2a13-4733-8f87-edd0e8c60f84', '1d4b45f1-58b7-4ab5-bb1d-60257289df29', '4509e242-4a3a-4782-9bb7-547b9d3022ce', '84426a02-58b3-4fb8-9455-03e567f0ae8e']",23,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:36:23.900,Pass,True
,,,,,,,,,,,,,1.4116,,,,,,,,,,,4509e242-4a3a-4782-9bb7-547b9d3022ce,2933,,,"[32.0, 5.0]",19772,81,,,-2.782822,,,Head,,,,"[24.0, 2.0]",,High Pass,8.5440035,,Out,,,,,,,Recovery,2,From Throw In,Gemma Suzanne Davison,15721.0,Right Center Forward,175,Reading WFC,974,['5614e5a4-8885-496b-8e36-4c6271075264'],24,,,,,,,,,,,,,,,,,,Reading WFC,974,00:36:24.750,Pass,
,,,,,,,,,,,,,0.970039,,,,,,,,,,,ee272032-7b07-4835-847d-ac90112255ca,2934,,,"[97.0, 80.0]",19772,81,,,-0.6435011,,,,,,,"[105.0, 74.0]",,High Pass,10.0,,,Bethany England,15550.0,,,,,Throw-in,2,From Throw In,Hannah Jayne Blundell,17275.0,Right Back,176,Chelsea FCW,971,['67faeda1-2eea-4dad-ba66-31416d9666cc'],37,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:36:37.425,Pass,
,,,,,,,,,,,,,2.4743,,,,,,,,,,,50ac89a0-e558-40c6-a75f-294c1b000fbb,2938,,,"[104.0, 75.0]",19772,81,,,-2.3847582,,,Left Foot,,,,"[86.0, 58.0]",,Low Pass,24.758837,,Incomplete,,,,,,,,2,From Throw In,Bethany England,15550.0,Right Wing,176,Chelsea FCW,971,"['6860bc9f-3f2e-4c84-a757-1682d0ca0814', '7992a94e-741b-4669-a1c5-c18f7c1a713b']",39,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:36:39.564,Pass,True
,,,,,,,,,,,,,3.373592,,,,,,,,,,,8c08d7f8-0853-4edb-b3bf-88848ef2d465,2941,,,"[45.0, 31.0]",19772,81,,,1.7429872,,,Right Foot,,,,"[41.0, 54.0]",,Ground Pass,23.345236,,,Molly Bartrip,21021.0,,,,,,2,Regular Play,Fara Williams,10251.0,Center Attacking Midfield,177,Reading WFC,974,['3f6c49ab-7d1c-498d-be7b-0604e007bdce'],43,,,,,,,,,,,,,,,,,,Reading WFC,974,00:36:43.510,Pass,
,,,,,,,,,,,,,1.721155,,,,,,,,,,,7f59b7ce-8ca9-45b1-9b42-45d131af0315,2944,,,"[44.0, 55.0]",19772,81,,,0.76499283,,,Right Foot,,,,"[69.0, 79.0]",,Ground Pass,34.655445,,,Natasha Harding,15725.0,,,,,,2,Regular Play,Molly Bartrip,21021.0,Right Center Midfield,177,Reading WFC,974,['1967908d-a928-485d-bce1-36044b14fafe'],48,,,,,,,,,,,,,,,,,,Reading WFC,974,00:36:48.727,Pass,
,,,,,,,,,,,,,0.849438,,,,,,,,,,,03bb197b-6d4a-4052-87b8-bf4ee6554ffc,2951,,,"[43.0, 1.0]",19772,81,,,1.1071488,,,Right Foot,,,,"[47.0, 9.0]",,Ground Pass,8.944272,,,Drew Spence,4638.0,,,,,,2,Regular Play,Karen Julia Carney,15553.0,Left Wing,178,Chelsea FCW,971,['815b9039-4f4d-44fd-b503-a867b8803b40'],53,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:36:53.311,Pass,
,,,,,,,,,,,,,0.807503,,,,,,,,,,,f064ef01-060c-4a7f-846a-92baaa07fa76,2955,,,"[46.0, 9.0]",19772,81,,,1.2360595,,,Right Foot,,,,"[54.0, 32.0]",,Low Pass,24.351591,,,Erin Cuthbert,4660.0,,,,,,2,Regular Play,Drew Spence,4638.0,Right Center Midfield,178,Chelsea FCW,971,['14e29c5d-a578-4f86-a374-a2c0f252cfb7'],56,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:36:56.167,Pass,
,,,,,,,,,,,,,2.764541,,,,,,,,,,,b5c1f70d-fe3f-46fc-95ad-ce95f55b41f6,2961,,,"[52.0, 29.0]",19772,82,,,0.65042144,,,Left Foot,,,,"[98.0, 64.0]",,High Pass,57.801384,,Incomplete,Bethany England,15550.0,,,,,Free Kick,2,From Free Kick,Magdalena Lilly Eriksson,4633.0,Left Center Back,179,Chelsea FCW,971,"['982ab2bb-6e6c-413c-897e-33ee4cb25778', 'fb607efd-1f07-49f8-bbdd-0e51e77f434c']",14,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:37:14.580,Pass,
,,,,,,,,,,,,,1.7639,,,,,,,,,,,ac42c4f4-da08-435c-8d8a-05a078666401,2966,,,"[99.0, 80.0]",19772,82,,,-0.5191461,,,,,,,"[113.0, 72.0]",,High Pass,16.124516,,Incomplete,Erin Cuthbert,4660.0,,,,,Throw-in,2,From Throw In,Hannah Jayne Blundell,17275.0,Right Back,180,Chelsea FCW,971,"['1c4acb68-10ed-4523-8c67-f6feecb8aa70', '4cb3c577-559d-4d78-bc00-2680d3db978e']",54,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:37:54.193,Pass,
,,,,,,,,,,,,,1.4666,,,,,,,,,,,1c4acb68-10ed-4523-8c67-f6feecb8aa70,2968,,,"[8.0, 9.0]",19772,82,,,-0.2914568,,,Head,,,,"[18.0, 6.0]",,High Pass,10.440307,,,Rebecca Jane,18144.0,,,,,Recovery,2,From Throw In,Mayumi Pacheco,15724.0,Left Back,180,Chelsea FCW,971,"['24c4fc9d-6611-473b-bdae-6d4c7f5797e8', 'ac42c4f4-da08-435c-8d8a-05a078666401']",55,,,,,,,,,,,,,,,,,,Reading WFC,974,00:37:55.957,Pass,
,,,,,,,,,,,,,0.1252,,,,,,,,,,,38723e3d-edca-4103-8175-bb9cbc1e3aed,2971,,,"[18.0, 7.0]",19772,82,,,-0.7853982,,,Head,,,,"[20.0, 5.0]",,Low Pass,2.828427,,Incomplete,,,,,,,,2,From Throw In,Rebecca Jane,18144.0,Right Center Forward,180,Chelsea FCW,971,['cb8aacff-5a22-4750-915e-d56aafbff8b5'],57,,,,,,,,,,,,,,,,,,Reading WFC,974,00:37:57.435,Pass,
,,,,,,,,,,,,,1.5988,,,,,,,,,,,d12595a3-856d-47ea-881c-67d3012a352b,2975,,,"[98.0, 75.0]",19772,82,,,-1.5707964,,,Left Foot,,,,"[98.0, 58.0]",,Low Pass,17.0,,Incomplete,Bethany England,15550.0,,,,,,2,From Throw In,Hannah Jayne Blundell,17275.0,Right Back,180,Chelsea FCW,971,"['143d7577-82c4-42bd-886b-0098f634a3ed', '70ad10d5-87df-4869-a640-f051d19cb058']",58,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:37:58.614,Pass,
,,,,,,,,,,,,,1.467,,,,,,,,,,,cf6b374d-3dd6-4300-bb96-946f93c51257,2978,,,"[80.0, 80.0]",19772,83,,,-0.20749623,,,,,,,"[99.0, 76.0]",,High Pass,19.416489,,Incomplete,,,,,,,Throw-in,2,From Throw In,Hannah Jayne Blundell,17275.0,Right Back,181,Chelsea FCW,971,['2e53a91a-e0a4-4625-9ede-e1f6205a8186'],18,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:38:18.989,Pass,
,,,,,,,,,,,,,1.6237,,,,,,,,,,,2e53a91a-e0a4-4625-9ede-e1f6205a8186,2980,,,"[22.0, 5.0]",19772,83,,True,3.0172377,,,,,,,"[14.0, 6.0]",,High Pass,8.062258,,,Josanne Potter,10198.0,,,,,Recovery,2,Regular Play,Mayumi Pacheco,15724.0,Left Back,182,Reading WFC,974,"['716a7a5c-ccb4-45b4-903f-be1140b69adf', 'a86f2bb2-fefa-4521-8adb-a8afafd1ea01', 'cf6b374d-3dd6-4300-bb96-946f93c51257']",20,,,,,,,,,,,,,,,,,,Reading WFC,974,00:38:20.456,Pass,True
,,,,,,,,,,,,,3.4844,,,,,,,,,,,6d59f259-9ff6-481b-9e79-1d389a1e3ae2,2984,,,"[14.0, 5.0]",19772,83,,,0.0,,,Left Foot,,,,"[51.0, 5.0]",,High Pass,37.0,,,Fara Williams,10251.0,,,,,,2,Regular Play,Josanne Potter,10198.0,Left Center Back,182,Reading WFC,974,"['5b4b8476-5e48-4e98-8543-ecafc145d0e8', 'a89c2df5-74cc-43e9-b362-838341ffc8d0']",22,,,,,,,,,,,,,,,,,,Reading WFC,974,00:38:22.119,Pass,True
,,,,,,,,,,,,,0.962862,,,,,,,,,,,c4e9d51d-8d92-43be-90a0-71e552e41170,2986,,,"[51.0, 5.0]",19772,83,,,0.16514868,,,Head,,,,"[63.0, 7.0]",,High Pass,12.165525,,Incomplete,Rachel Furness,15706.0,,,,,,2,Regular Play,Fara Williams,10251.0,Center Attacking Midfield,182,Reading WFC,974,"['0c61e5e2-183e-4a7c-aca5-f97316c7edf4', '46257947-9720-4342-84d5-980b82f226d1']",25,,,,,,,,,,,,,,,,,,Reading WFC,974,00:38:25.724,Pass,
,,,,,,,,,,,,,1.319138,,,,,,,,,,,0c61e5e2-183e-4a7c-aca5-f97316c7edf4,2988,,,"[58.0, 74.0]",19772,83,,,-0.87605804,,,Head,,,,"[63.0, 68.0]",,High Pass,7.81025,,Incomplete,,,,,,,Recovery,2,Regular Play,Millie Bright,4642.0,Right Center Back,182,Reading WFC,974,"['9662fc01-a883-42f0-8617-e84b75a397f9', 'c4e9d51d-8d92-43be-90a0-71e552e41170']",26,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:38:26.686,Pass,
,,,,,,,,,,,,,1.095826,,,,,,,,,,,02fc0b87-cab2-4a74-bc25-c7e68cf4a1f7,2992,,,"[59.0, 13.0]",19772,83,,,2.158799,,,Right Foot,,,,"[55.0, 19.0]",,Ground Pass,7.2111025,,,Rachel Furness,15706.0,,,,,,2,Regular Play,Fara Williams,10251.0,Center Attacking Midfield,182,Reading WFC,974,"['4f3f89a7-ac38-4f75-ad9e-89c531c25771', 'f916c1e8-608b-42f8-a85e-7dc1abf70963']",28,,,,,,,,,,,,,,,,,,Reading WFC,974,00:38:28.680,Pass,True
,,,,,,,,,,,,,1.8658,,,,,,,,,,,31ea059d-ff3f-41d3-a561-a45e200148e0,2999,,,"[57.0, 23.0]",19772,83,,,0.67474097,,,Left Foot,,,,"[67.0, 31.0]",,Ground Pass,12.806249,,Incomplete,Molly Bartrip,21021.0,,,,,,2,Regular Play,Rachel Furness,15706.0,Center Defensive Midfield,182,Reading WFC,974,"['a5638837-f8dd-4151-9d6f-ed818a95c7ee', 'edafe358-7623-4c40-8b92-cbd06fcc487f']",30,,,,,,,,,,,,,,,,,,Reading WFC,974,00:38:30.722,Pass,
,,,,,,,,,,,,,3.7989,,,,,,,,,,,e33abdfb-1993-4318-b65d-16241b72e069,3003,,,"[46.0, 32.0]",19772,83,,,-0.6000502,,,Left Foot,,,,"[84.0, 6.0]",,Low Pass,46.043457,,Incomplete,Karen Julia Carney,15553.0,,,,,Recovery,2,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,182,Reading WFC,974,"['b644ed57-53f0-4688-9aae-312033d10d9e', 'd2728d28-e7b2-4c32-9341-a8c551bcbeab']",36,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:38:36.097,Pass,
,,,,,,,,,,,,,1.8491,,,,,,,,,,,c1c1030d-d814-4567-9279-db909f776bc4,3007,,,"[37.0, 77.0]",19772,83,,,-0.039978687,,,Right Foot,,,,"[62.0, 76.0]",,Ground Pass,25.019993,,,Natasha Harding,15725.0,,,,,,2,Regular Play,Kirstyn Pearce,18152.0,Right Center Back,182,Reading WFC,974,['4976ab4c-2a98-4550-94c2-231611660ac5'],41,,,,,,,,,,,,,,,,,,Reading WFC,974,00:38:41.311,Pass,
,,,,,,,,,,,,,0.9071,,,,,,,,,,,88e43e47-09d8-42fd-93c6-b3d4e9d2488c,3018,,,"[86.0, 79.0]",19772,83,,,-0.7853982,,,Right Foot,,,,"[90.0, 75.0]",,Ground Pass,5.656854,,Incomplete,Brooke Chaplen,15723.0,,,,,,2,Regular Play,Natasha Harding,15725.0,Right Back,182,Reading WFC,974,"['71fbf40f-5a8a-42f0-a31c-13457742d706', 'd49a5fbb-4790-4ea0-affe-2448651bccae']",47,,,,,,,,,,,,,,,,,,Reading WFC,974,00:38:47.727,Pass,
,,,,,,,,,,,,,0.74664,,,,,,,,,,,418b6f4a-ca5e-4aec-a4b3-eebec6acf374,3024,,,"[89.0, 69.0]",19772,83,,,-1.5707964,,,Right Foot,,,,"[89.0, 63.0]",,Ground Pass,6.0,,,Fara Williams,10251.0,,,,,,2,Regular Play,Brooke Chaplen,15723.0,Left Center Forward,182,Reading WFC,974,"['37d9d1da-79c3-4cf1-b34f-d71b8621aab9', '6b4ca8f6-22c5-4820-8a11-91cef83d1fb7']",50,,,,,,,,,,,,,,,,,,Reading WFC,974,00:38:50.119,Pass,True
,,,,,,,,,,,,,2.494702,,,,,,,,,,,f0ea7989-733c-4f00-aca3-f9db12a4a427,3027,,,"[89.0, 63.0]",19772,83,,,0.57637525,,,Right Foot,,,,"[109.0, 76.0]",,High Pass,23.853722,,,Natasha Harding,15725.0,,,,,,2,Regular Play,Fara Williams,10251.0,Center Attacking Midfield,182,Reading WFC,974,['f7d71cc7-d507-40a9-8833-e39f4ca8ffd3'],50,,,,,,,,,,,,,,,,,,Reading WFC,974,00:38:50.897,Pass,
,,,,,,,,,,,,,1.452145,,,,,,,,,,,0b4b983a-166d-4f53-a605-e52d6d9710bb,3031,,,"[110.0, 74.0]",19772,83,,,-1.6506263,,,Right Foot,True,,,"[108.0, 49.0]",,High Pass,25.079872,,Incomplete,Fara Williams,10251.0,,,,,,2,Regular Play,Natasha Harding,15725.0,Right Back,182,Reading WFC,974,"['7fc0efeb-75c7-4035-a326-fcade7446c06', '982d4dcb-976f-4264-807e-ccdefe1c4448', 'dcc2302b-be7e-4cc6-9c5d-240c0bda9d28']",53,,,,,,,,,,,,,,,,,,Reading WFC,974,00:38:53.991,Pass,True
