ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,3.266649,,,,,,,,,,,,0d9c2098-4a86-4f78-a6f8-0b6be3239c57,2465,,,"[40.7, 39.7]",3775579,65,,,,-0.5997866,,Head,,,"[67.9, 21.1]",,High Pass,32.95148,,,Incomplete,,Ellie Brazil,16393.0,,,,,Recovery,2,Regular Play,Maya Le Tissier,22337.0,Right Back,126,Reading WFC,974,"['3011723f-02d1-4795-82de-ad806f58f94c', '91b6de76-1ef4-4ecf-8e7b-1312dbd893af', 'c3f0425f-2a39-4ee0-8508-35596d89cec5']",14,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:20:14.387,Pass,
,,,,,,,,,,,,,,,2.826177,,,,,,,,,,,,c3f0425f-2a39-4ee0-8508-35596d89cec5,2467,,,"[52.2, 59.0]",3775579,65,,,,-0.61223257,,Right Foot,,,"[87.8, 34.0]",,High Pass,43.501263,,,Incomplete,,Emma Harries,46635.0,,,,,Recovery,2,Regular Play,Kristine Leine,31628.0,Right Back,126,Reading WFC,974,"['0d9c2098-4a86-4f78-a6f8-0b6be3239c57', '15668fd7-68fa-490f-b4e9-52f88b260a20', 'dbb1f712-265b-4b61-ae6c-1f0f52fe60cf']",17,,,,,,,,,,,,,,,,,Reading WFC,974,00:20:17.653,Pass,
,,,,,,,,,,,,,,,1.063842,,,,,,,,,,,,e3aae25b-51c5-4724-bebc-fe850b514191,2470,,,"[31.1, 43.0]",3775579,65,,,,0.3048745,,Head,,,"[45.4, 47.5]",,High Pass,14.991331,,,Incomplete,,Aileen Whelan,16374.0,,,,,Recovery,2,Regular Play,Danique Kerkdijk,16383.0,Right Center Back,126,Reading WFC,974,"['70d147b1-9bfd-4856-8a25-020e8162efd6', '99bf707d-700f-43d3-88b3-7cd2110e4267']",22,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:20:22.829,Pass,
,,,,,,,,,,,,,,,0.723192,,,,,,,,,,,,8e7da698-0ca3-48c1-969e-b1a1ab66384a,2475,,,"[77.3, 38.1]",3775579,65,,,,0.55958647,,Right Foot,,,"[86.4, 43.8]",,Ground Pass,10.737783,,,,,Rachel Rowe,19780.0,,,,,,2,Regular Play,Fara Williams,10251.0,Left Center Midfield,126,Reading WFC,974,"['09748695-1e40-4c2e-b32e-349577a426e7', 'b37e0923-b432-470e-ab1b-3583e984374a']",25,,,,,,,,,,,,,,,,,Reading WFC,974,00:20:25.052,Pass,True
,,,,,,,,,,,,,,,1.08246,,,,,,,,,,,,2204f03a-4531-48b8-9fd3-47b8a1622595,2485,,,"[48.7, 24.1]",3775579,65,,,,-2.2940736,,Right Foot,,,"[38.9, 13.0]",,High Pass,14.807093,,,,,Victoria Williams,16395.0,,,,,Recovery,2,Regular Play,Ellie Brazil,16393.0,Right Center Forward,127,Brighton & Hove Albion WFC,965,['42825af8-7b9b-4a6a-9f83-b53a72c7034a'],30,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:20:30.572,Pass,
,,,,,,,,,,,,,,,1.343331,,,,,,,,,,,,9e5577fa-32f9-441c-b3ed-9ae155109b66,2488,,,"[42.8, 8.1]",3775579,65,,,,-0.5968259,,Left Foot,,,"[50.6, 2.8]",,Ground Pass,9.43027,,,,,Inessa Kaagman,15579.0,,,,,,2,Regular Play,Victoria Williams,16395.0,Left Center Back,127,Brighton & Hove Albion WFC,965,['2545b150-9802-44ef-85e4-56b0323d1d92'],33,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:20:33.014,Pass,
,,,,,,,,,,,,,,,0.107569,,,,,,,,,,,,c29249da-4431-4cc4-95fe-528dfc33802c,2491,,,"[52.0, 2.4]",3775579,65,,,,0.025635408,,Right Foot,,,"[55.9, 2.5]",,Low Pass,3.9012818,,,Incomplete,,Victoria Williams,16395.0,,,,,,2,Regular Play,Inessa Kaagman,15579.0,Left Midfield,127,Brighton & Hove Albion WFC,965,"['ba809064-fdfb-4cee-844a-42589e7c3685', 'e71b8576-15ba-41c5-9929-df3662ce8f88']",35,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:20:35.221,Pass,
,,,,,,,,,,,,,,,0.700228,,,,,,,,,,,,6953e53f-becc-4c1f-8bba-1070ecd88a05,2494,,,"[49.3, 0.1]",3775579,65,,,,1.2966288,,,,,"[52.0, 9.7]",,Low Pass,9.972462,,,,,Inessa Kaagman,15579.0,,,,,Throw-in,2,From Throw In,Felicity Gibbons,16392.0,Left Back,128,Brighton & Hove Albion WFC,965,['1546546b-4bb2-4723-9cf0-a9fd528b29ae'],59,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:20:59.175,Pass,
,,,,,,,,,,,,,,,0.727106,,,,,,,,,,,,3972d1e4-c9a3-40fc-b1e9-ff1266e1d40c,2496,,,"[52.0, 9.7]",3775579,65,,,,-1.710898,,Right Foot,,,"[50.9, 1.9]",,Ground Pass,7.877182,,,,,Felicity Gibbons,16392.0,,,,,,2,From Throw In,Inessa Kaagman,15579.0,Left Midfield,128,Brighton & Hove Albion WFC,965,['889fd6ac-cba9-49a2-ab14-697e791f3319'],59,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:20:59.875,Pass,
,,,,,,,,,,,,,,,0.881109,,,,,,,,,,,,39bb7a41-acfa-4024-8505-e30f5a6acbfb,2500,,,"[52.5, 0.3]",3775579,66,,,,0.40024066,,Left Foot,,,"[60.3, 3.6]",,Ground Pass,8.469357,,,,,Geum-Min Lee,25453.0,,,,,,2,From Throw In,Felicity Gibbons,16392.0,Left Back,128,Brighton & Hove Albion WFC,965,"['206419a5-3b69-4b58-9ace-dff9b2313a1d', 'fc3ffb23-0a61-4748-9e7f-01fa35b0765c']",1,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:21:01.545,Pass,True
,,,,,,,,,,,,,,,0.69408,,,,,,,,,,,,0d8eb92f-0bbc-40a1-943e-36ac2d54e2d7,2503,,,"[56.4, 2.2]",3775579,66,,,,-3.0143764,,Right Foot,,,"[47.8, 1.1]",,Ground Pass,8.670063,,,,,Felicity Gibbons,16392.0,,,,,,2,From Throw In,Geum-Min Lee,25453.0,Left Center Forward,128,Brighton & Hove Albion WFC,965,['18b75801-6452-47d9-af59-5492baad07f2'],5,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:21:05.197,Pass,
,,,,,,,,,,,,,,,2.285335,,,,,,,,,,,,a70c7373-c7c5-472e-97ab-de4e3a07f99e,2506,,,"[46.1, 1.9]",3775579,66,,,,2.6054814,,Left Foot,,,"[15.3, 20.2]",,Ground Pass,35.826385,,,,,Megan Walsh,15709.0,,,,,,2,From Throw In,Felicity Gibbons,16392.0,Left Back,128,Brighton & Hove Albion WFC,965,['c1fa59cc-6c32-4e8d-92bd-c14b39960d9b'],7,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:21:07.806,Pass,
,,,,,,,,,,,,,,,1.953797,,,,,,,,,,,,a4f604bf-9cae-4913-aac5-fec84d5e0902,2509,,,"[17.0, 22.5]",3775579,66,,,,1.2630169,,Right Foot,,,"[31.4, 67.8]",,Low Pass,47.533672,,,,,Danique Kerkdijk,16383.0,,True,,,,2,From Throw In,Megan Walsh,15709.0,Goalkeeper,128,Brighton & Hove Albion WFC,965,['4cc1eca3-d149-4636-84b5-6d13829f018b'],11,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:21:11.291,Pass,
,,,,,,,,,,,,,,,1.288915,,,,,,,,,,,,6a4ebeea-4f58-4ca8-8aae-418e821137e6,2513,,,"[52.9, 67.5]",3775579,66,,,,0.5676664,,Right Foot,,,"[66.7, 76.3]",,Ground Pass,16.36704,,,,,Maya Le Tissier,22337.0,,,,,,2,From Throw In,Danique Kerkdijk,16383.0,Right Center Back,128,Brighton & Hove Albion WFC,965,"['68173c5a-296b-4c12-af8d-f1e2cffd09f5', 'c5193d81-d403-47f2-b0d3-e8da527d3324']",16,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:21:16.800,Pass,True
,,,,,,,,,,,,,,,0.105492,,,,,,,,,,,,a5108800-8ed1-4e2f-9e57-346dad0e49b3,2516,,,"[66.7, 76.3]",3775579,66,,,,-0.28605145,,Right Foot,,,"[70.1, 75.3]",,Ground Pass,3.544009,,,Incomplete,,Kayleigh Green,16400.0,,,,,,2,From Throw In,Maya Le Tissier,22337.0,Right Back,128,Brighton & Hove Albion WFC,965,"['44a729fd-f38c-48b2-ac3b-0d13b7fd0d18', 'e99021d6-b3ae-4457-9a80-ae467bd5b343']",18,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:21:18.827,Pass,
,,,,,,,,,,,,,,,1.076779,,,,,,,,,,,,cc4e0fb1-6fc2-4b91-a5a6-5c6f7222f375,2519,,,"[68.7, 80.0]",3775579,66,,,,-1.2444375,,,,,"[75.3, 60.5]",,Low Pass,20.586647,,,,,Geum-Min Lee,25453.0,,,,,Throw-in,2,From Throw In,Maya Le Tissier,22337.0,Right Back,129,Brighton & Hove Albion WFC,965,['cfa2bc32-0422-46b9-820a-d109ce24e840'],23,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:21:23.532,Pass,
,,,,,,,,,,,,,,,0.500318,,,,,,,,,,,,73d60c55-32f6-47d7-8426-9320699d2063,2522,,,"[77.5, 61.0]",3775579,66,,,,0.957589,,Right Foot,,,"[83.2, 69.1]",,Ground Pass,9.904545,,,,,Ellie Brazil,16393.0,,,,,,2,From Throw In,Geum-Min Lee,25453.0,Left Center Forward,129,Brighton & Hove Albion WFC,965,['351aa542-7bb7-46fa-b3d7-4ac2a7f6867a'],25,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:21:25.982,Pass,
,,,,,,,,,,,,,,,1.263374,,,,,,,,,,,,569e690d-7420-44ca-8f9c-58512232ed0a,2526,,,"[83.1, 71.0]",3775579,66,,,,0.4048918,,Right Foot,,,"[92.2, 74.9]",,Ground Pass,9.900505,,,,,Kayleigh Green,16400.0,,,,,,2,From Throw In,Ellie Brazil,16393.0,Right Center Forward,129,Brighton & Hove Albion WFC,965,"['3243592d-fc02-4506-8668-1eb1b4177b0d', 'c1303117-f3b4-49ef-b042-cca8bb67e2d0']",26,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:21:26.977,Pass,True
,,,,,,,,,,,,,,,1.744692,,,,,,,,,,,,9e382d8a-96c2-432e-9e51-5d20e7028984,2529,,,"[100.1, 76.7]",3775579,66,,,,-1.4320428,3afb7e69-ee88-43c3-b281-b88135b59218,Right Foot,True,,"[105.7, 36.6]",,High Pass,40.489136,,,,,Inessa Kaagman,15579.0,True,True,,,,2,From Throw In,Kayleigh Green,16400.0,Right Midfield,129,Brighton & Hove Albion WFC,965,['db8e7f8b-f8a2-48d0-98f9-40db0de085ce'],30,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:21:30.075,Pass,
,,,,,,,,,,,,,,,2.269856,,,,,,,,,,,,f80aaa7a-6543-4566-ace1-46869b9eb121,2533,,,"[15.9, 47.6]",3775579,66,,,,-0.39094684,,Drop Kick,,,"[60.3, 29.3]",,High Pass,48.023434,,,Incomplete,,,,,,,,,2,From Keeper,Grace Moloney,15719.0,Goalkeeper,130,Reading WFC,974,['70abe5fc-d1ca-4eb2-8b39-2036fb2b4210'],53,,,,,,,,,,,,,,,,,Reading WFC,974,00:21:53.429,Pass,
,,,,,,,,,,,,,,,0.224505,,,,,,,,,,,,8fc1beff-317b-4f06-b8ae-a9a310da88f3,2535,,,"[51.9, 20.2]",3775579,66,,,True,0.0,,,,,"[53.4, 20.2]",,Low Pass,1.5,,,Incomplete,,Danielle Carter,24281.0,,,,,Recovery,2,From Keeper,Bethan Roberts,46636.0,Left Back,130,Reading WFC,974,"['56e99272-7491-4046-85f0-a579bb88b68f', '7555347f-b9ee-4be3-8535-4d08c153ca3b', 'a9a7c427-6c9d-4e7a-9a5d-d32e8b28b44c']",58,,,,,,,,,,,,,,,,,Reading WFC,974,00:21:58.084,Pass,True
,,,,,,,,,,,,,,,3.037902,,,,,,,,,,,,d59f6b58-8c5e-4dd5-8494-b3c06643b26a,2540,,,"[52.6, 22.9]",3775579,67,,,,-0.336913,,Left Foot,,,"[90.0, 9.8]",,High Pass,39.627895,,,Incomplete,,Rachel Rowe,19780.0,,,,,Recovery,2,From Keeper,Bethan Roberts,46636.0,Left Back,130,Reading WFC,974,"['4fbc2ef8-c6b3-4adf-b7e1-e26eb660fd57', '87962af7-8f39-4b06-8748-29f3419cf9c7', 'd63971f3-b539-4333-8796-b64319ea3b77']",0,,,,,,,,,,,,,,,,,Reading WFC,974,00:22:00.019,Pass,True
,,,,,,,,,,,,,,,0.535456,,,,,,,,,,,,5bf7231b-9fe5-486a-842b-cbe2a8bc2354,2544,,,"[87.9, 0.1]",3775579,67,,,,1.2252407,,,,,"[93.3, 15.1]",,High Pass,15.942396,,,Incomplete,,Brooke Chaplen,15723.0,,,,,Throw-in,2,From Throw In,Bethan Roberts,46636.0,Left Back,131,Reading WFC,974,"['153bc7bb-a550-4c83-871c-83a5a0001857', '3cf60dc5-2f65-4e7c-8780-f385021a2d7d']",51,,,,,,,,,,,,,,,,,Reading WFC,974,00:22:51.593,Pass,
,,,,,,,,,,,,,,,0.903474,,,,,,,,,,,,7cb150a5-e062-4b28-914d-2d04d40d48b8,2547,,,"[37.9, 59.2]",3775579,67,,,,-2.1543045,,Right Foot,,,"[31.1, 48.9]",,Ground Pass,12.342204,,,,,Libby Bance,50722.0,,,,,Recovery,2,From Keeper,Geum-Min Lee,25453.0,Left Center Forward,132,Brighton & Hove Albion WFC,965,['d1d0f5c8-740b-4d26-8a43-5263024d00c4'],53,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:22:53.753,Pass,
,,,,,,,,,,,,,,,0.729718,,,,,,,,,,,,3b645194-888b-4d79-b72d-adfcdb6bce01,2550,,,"[40.9, 48.9]",3775579,67,,,,0.8329813,,Left Foot,,,"[47.9, 56.6]",,Ground Pass,10.406248,,,Incomplete,,Geum-Min Lee,25453.0,,,,,,2,From Keeper,Libby Bance,50722.0,Left Defensive Midfield,132,Brighton & Hove Albion WFC,965,"['5e99da52-f042-4d7f-8618-cf4e084626a8', '732a1562-d320-4c8a-8403-c5490f14b412']",56,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:22:56.880,Pass,
,,,,,,,,,,,,,,,0.937399,,,,,,,,,,,,d5095579-1102-453a-b291-a3def360cfe5,2554,,,"[75.0, 24.3]",3775579,67,,,,-0.013512691,,Right Foot,,,"[89.8, 24.1]",,Ground Pass,14.801352,,,,,Natasha Harding,15725.0,,,,,,2,From Keeper,Angharad James,15577.0,Right Center Midfield,132,Brighton & Hove Albion WFC,965,['2463187b-3b91-4429-b109-dc1fec1a4c4e'],58,,,,,,,,,,,,,,,,,Reading WFC,974,00:22:58.491,Pass,
,,,,,,,,,,,,,,,1.507518,,,,,,,,,,,,b746fd46-4fb2-47bd-852b-463e278c16cf,2557,,,"[9.2, 65.0]",3775579,68,,,,-1.7863717,,Left Foot,,,"[6.2, 51.3]",,Ground Pass,14.024621,,,,,Megan Walsh,15709.0,,,,,Recovery,2,From Keeper,Maya Le Tissier,22337.0,Right Back,132,Brighton & Hove Albion WFC,965,['e0be5801-a831-4702-a434-fedc0ce852a2'],1,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:23:01.913,Pass,
,,,,,,,,,,,,,,,3.542657,,,,,,,,,,,,f71a9454-54f0-4dee-a117-913f6d69f247,2560,,,"[5.6, 51.6]",3775579,68,,,,0.35504577,,Right Foot,,,"[43.9, 65.8]",,High Pass,40.847645,,,Incomplete,,Kayleigh Green,16400.0,,,,,,2,From Keeper,Megan Walsh,15709.0,Goalkeeper,132,Brighton & Hove Albion WFC,965,"['9c1ab6ee-4103-45ea-97ef-628fbea61581', 'f32907bb-612a-4030-888e-063a6a56b2d6', 'fe9185b9-bf43-4970-a07c-bf54836f1aca']",3,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:23:03.421,Pass,True
,,,,,,,,,,,,,,,0.9747,,,,,,,,,,,,fe9185b9-bf43-4970-a07c-bf54836f1aca,2562,,,"[76.2, 14.3]",3775579,68,,,True,0.9048271,,,,,"[82.8, 22.7]",,Low Pass,10.682696,,,Incomplete,,,,,,,,Recovery,2,From Keeper,Bethan Roberts,46636.0,Left Back,132,Brighton & Hove Albion WFC,965,"['0aa5d61d-10a2-4f55-90fd-06feb991a12d', 'dfbffdd2-b76d-4e6e-ad22-4f2272c61f7a', 'f71a9454-54f0-4dee-a117-913f6d69f247']",6,,,,,,,,,,,,,,,,,Reading WFC,974,00:23:06.963,Pass,True
,,,,,,,,,,,,,,,1.284173,,,,,,,,,,,,0aa5d61d-10a2-4f55-90fd-06feb991a12d,2564,,,"[37.3, 57.4]",3775579,68,,,,-0.3520443,,Right Foot,,,"[52.0, 52.0]",,Ground Pass,15.6604595,,,,,Geum-Min Lee,25453.0,,,,,Recovery,2,From Keeper,Aileen Whelan,16374.0,Right Center Midfield,132,Brighton & Hove Albion WFC,965,"['3e3737a7-9eef-4f31-95c9-9ad9e6e9018c', 'fe9185b9-bf43-4970-a07c-bf54836f1aca']",7,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:23:07.938,Pass,
,,,,,,,,,,,,,,,1.427954,,,,,,,,,,,,2c7e4d2b-6b5f-44c2-9ff6-c3593d3b0ac6,2567,,,"[52.0, 52.7]",3775579,68,,,,1.3346447,,Right Foot,,,"[56.5, 71.4]",,Ground Pass,19.233824,,,,,Kayleigh Green,16400.0,,,,,,2,From Keeper,Geum-Min Lee,25453.0,Left Center Forward,132,Brighton & Hove Albion WFC,965,['b6dcf884-46b3-4d6f-bdc7-801064f65332'],12,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:23:12.171,Pass,
,,,,,,,,,,,,,,,1.163568,,,,,,,,,,,,e72080a6-239a-483f-a619-b3fe51661ff4,2570,,,"[56.5, 71.4]",3775579,68,,,,0.6624263,,Left Foot,,,"[61.5, 75.3]",,Ground Pass,6.3411355,,,,,Maya Le Tissier,22337.0,,,,,,2,From Keeper,Kayleigh Green,16400.0,Right Midfield,132,Brighton & Hove Albion WFC,965,['7b994fe7-9a2a-409b-856f-9e3ec4213d66'],13,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:23:13.912,Pass,
,,,,,,,,,,,,,,,1.529268,,,,,,,,,,,,22243914-795f-45ff-8834-5c8d382a55aa,2573,,,"[60.9, 75.8]",3775579,68,,,,-0.7415666,,Right Foot,,,"[72.8, 64.9]",,Ground Pass,16.137533,,,,,Ellie Brazil,16393.0,,,,,,2,From Keeper,Maya Le Tissier,22337.0,Right Back,132,Brighton & Hove Albion WFC,965,['ff4d240d-19ff-4bd2-ac6c-cc0af06ac831'],15,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:23:15.236,Pass,
,,,,,,,,,,,,,,,1.715324,,,,,,,,,,,,05822639-92f3-4a85-bebe-690feefbc251,2577,,,"[83.6, 68.3]",3775579,68,,,,0.6202495,,Right Foot,,,"[94.8, 76.3]",,Ground Pass,13.7637205,,,,,Maya Le Tissier,22337.0,,,,,,2,From Keeper,Ellie Brazil,16393.0,Right Center Forward,132,Brighton & Hove Albion WFC,965,['fd9b42f8-1ba2-4ded-9834-744bf19f72f7'],20,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:23:20.163,Pass,
,,,,,,,,,,,,,,,3.072577,,,,,,,,,,,,acc5d127-88c4-4643-9900-6905377943c0,2584,,,"[113.2, 76.4]",3775579,68,,,,-1.4816027,,Right Foot,True,,"[117.6, 27.2]",,High Pass,49.396355,,,,,Felicity Gibbons,16392.0,,True,,,,2,From Keeper,Maya Le Tissier,22337.0,Right Back,132,Brighton & Hove Albion WFC,965,"['3cce600c-05d0-4c14-a75d-77650c04b977', '8f324bc6-ce1a-44c6-99cc-d20ad2e96939']",27,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:23:27.097,Pass,True
,,,,,,,,,,,,,,,1.225385,,,,,,,,,,,,39d658df-ed1c-4b6a-9597-9be21de6b6a2,2587,,,"[117.6, 27.2]",3775579,68,,,True,1.7010077,,,True,,"[116.5, 35.6]",,Low Pass,8.471718,,,Incomplete,,,,,,,,,2,From Keeper,Felicity Gibbons,16392.0,Left Back,132,Brighton & Hove Albion WFC,965,"['b514d316-b0a6-4266-98ad-21e5534a2bf7', 'bf81a8f9-b4a9-40aa-a426-1263721e8611']",30,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:23:30.170,Pass,True
,,,,,,,,,,,,,,,2.159805,,,,,,,,,,,,c00e938e-fea3-4c37-93a3-59ecd46d82d8,2596,,,"[14.2, 45.6]",3775579,69,,,,0.92808384,,Keeper Arm,,,"[29.4, 65.9]",,High Pass,25.360008,,,,,Deanna Cooper,20061.0,,,,,,2,Other,Grace Moloney,15719.0,Goalkeeper,134,Reading WFC,974,['7b0d5292-dec8-49e4-8a51-050b95ad503f'],15,,,,,,,,,,,,,,,,,Reading WFC,974,00:24:15.187,Pass,
,,,,,,,,,,,,,,,1.613305,,,,,,,,,,,,83b04cac-fb6f-4a9d-ac2d-8652fcf90364,2600,,,"[27.9, 63.8]",3775579,69,,,,-0.5518367,,Right Foot,,,"[58.6, 44.9]",,High Pass,36.051353,,,Incomplete,,Angharad James,15577.0,,,,,,2,Other,Deanna Cooper,20061.0,Right Center Back,134,Reading WFC,974,"['0a7d3c12-8e42-47bc-a261-49425a9daf4a', '6311ca2f-badb-4de5-bde4-c6a7ddca2e11', '6b38edb0-76fe-4335-a006-b3f006b65f4c']",18,,,,,,,,,,,,,,,,,Reading WFC,974,00:24:18.336,Pass,True
,,,,,,,,,,,,,,,1.72994,,,,,,,,,,,,dc8503bd-1e0f-4348-8be4-41defe051900,2604,,,"[65.3, 35.2]",3775579,69,,,,1.2851236,,Right Foot,,,"[69.5, 49.5]",,Ground Pass,14.904026,,,,,Kayleigh Green,16400.0,,,,,,2,Other,Danique Kerkdijk,16383.0,Right Center Back,134,Reading WFC,974,['f528f11d-9c6e-4e64-a377-c0929b41bff2'],21,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:24:21.180,Pass,
,,,,,,,,,,,,,,,1.767736,,,,,,,,,,,,d5b23257-b9d3-4385-b5ee-b9ebe6755354,2607,,,"[73.4, 51.3]",3775579,69,,,,0.10921283,,Right Foot,,,"[96.2, 53.8]",,Ground Pass,22.936651,,,Incomplete,,Geum-Min Lee,25453.0,,,,,,2,Other,Kayleigh Green,16400.0,Right Midfield,134,Reading WFC,974,"['48f282a8-07ad-4cd2-8b7e-0a014c0c0d68', '7fda5669-ef23-4ebe-8945-0386b4c78902']",23,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:24:23.996,Pass,
,,,,,,,,,,,True,,,,1.879986,,,,,,,,,,,,7fda5669-ef23-4ebe-8945-0386b4c78902,2609,,,"[23.9, 26.3]",3775579,69,,,,-0.6896729,,Left Foot,,,"[47.3, 7.0]",,Ground Pass,30.332327,,,,,Natasha Harding,15725.0,,,,,Interception,2,Other,Molly Bartrip,21021.0,Left Center Back,134,Reading WFC,974,"['409a4c79-3fe4-47c9-88c0-4b93dac307e0', 'd5b23257-b9d3-4385-b5ee-b9ebe6755354']",25,,,,,,,,,,,,,,,,,Reading WFC,974,00:24:25.764,Pass,
,,,,,,,,,,,,,,,1.422105,,,,,,,,,,,,b1ba11c1-5ae9-4cc1-bdaa-71d5707bbaa1,2613,,,"[42.0, 10.2]",3775579,69,,,,2.364391,,Right Foot,,,"[29.7, 22.3]",,Ground Pass,17.253984,,,,,Angharad James,15577.0,,,,,,2,Other,Natasha Harding,15725.0,Right Midfield,134,Reading WFC,974,"['1ac47930-19fa-4d84-b8d8-d2842792cc10', '835dfecd-f5f7-42bd-b1b9-c8c24bcf0a0c']",28,,,,,,,,,,,,,,,,,Reading WFC,974,00:24:28.958,Pass,True
,,,,,,,,,,,,,,,0.681995,,,,,,,,,,,,99ed9c9a-e2bc-42f8-98e9-56a35ae26855,2615,,,"[29.7, 22.3]",3775579,69,,,,-0.34348625,,Left Foot,,,"[43.4, 17.4]",,High Pass,14.549914,,,Incomplete,,,,,,,,,2,Other,Angharad James,15577.0,Right Center Midfield,134,Reading WFC,974,['622914fa-a09b-4ca4-a34f-5791f557bd93'],30,,,,,,,,,,,,,,,,,Reading WFC,974,00:24:30.380,Pass,
,,,,,,,,,,,,,,,0.88319,,,,,,,,,,,,79cb74cf-169a-453a-badb-469e86b329a4,2619,,,"[67.6, 54.9]",3775579,69,,,,-0.5915997,,Right Foot,,,"[80.4, 46.3]",,Ground Pass,15.420765,,,,,Ellie Brazil,16393.0,,,,,,2,Regular Play,Maya Le Tissier,22337.0,Right Back,135,Brighton & Hove Albion WFC,965,"['aec9d217-06fe-47ed-8d8e-eb4263bcc8ed', 'fbd0ce85-8b76-48d1-824f-557aa5a11b9b']",35,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:24:35.657,Pass,True
,,,,,,,,,,,,,,,0.937287,,,,,,,,,,,,323371a2-63c7-407b-9585-7778efc5cea6,2621,,,"[80.4, 46.3]",3775579,69,,,,2.123453,,Right Foot,,,"[70.1, 63.0]",,Ground Pass,19.620907,,,,,Aileen Whelan,16374.0,,,,,,2,Regular Play,Ellie Brazil,16393.0,Right Center Forward,135,Brighton & Hove Albion WFC,965,['0a76c0ca-182d-4654-8724-82cfedc4bc9b'],36,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:24:36.540,Pass,
,,,,,,,,,,,,,,,0.425808,,,,,,,,,,,,48982f78-3586-4528-8e0e-608a93965470,2624,,,"[70.1, 63.0]",3775579,69,,,,-0.77578306,,Right Foot,,,"[80.6, 52.7]",,Ground Pass,14.708501,,,Incomplete,,Ellie Brazil,16393.0,,,,,,2,Regular Play,Aileen Whelan,16374.0,Right Center Midfield,135,Brighton & Hove Albion WFC,965,"['0873fc3c-8cac-4a30-b6ba-8ae155990627', 'fe4f8728-f46b-43c3-8123-b7a8ef0f94c4']",38,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:24:38.710,Pass,
