ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.008265,,,,,,,,,,,,,,bc67d591-b87e-48b1-86a5-3db4f8ad5e94,3670,,,"[75.0, 63.0]",19807,90,,,,-1.3182421,,Right Foot,,,,"[83.0, 32.0]",,Ground Pass,,32.01562,,,,,Keira Walsh,4658.0,,,,,,,2,Regular Play,Stephanie Houghton,10185.0,Right Center Back,171,Manchester City WFC,746,['db3a1ed8-6ad3-4d88-a32b-d9c76cbd57c7'],42,,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:45:42.645,Pass,
,,,,,,,,,,,,,,,,1.43767,,,,,,,,,,,,,,e5f5167d-757f-40d4-967e-18665008eef3,3673,,,"[88.0, 40.0]",19807,90,,,,-0.8519663,,Right Foot,,,,"[102.0, 24.0]",,Ground Pass,,21.260292,,,,,Demi Stokes,4651.0,,,,,,,2,Regular Play,Keira Walsh,4658.0,Left Center Midfield,171,Manchester City WFC,746,['1eba67ea-6822-43a5-87e0-31d1912433ec'],46,,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:45:46.129,Pass,
,,,,,,,,,,,,,,,,1.052787,,,,,,,,,,,,,,e8a54668-bdc0-4fb8-9bbd-d718f40b16a3,3679,,,"[107.0, 1.0]",19807,91,,,,1.5042281,,,,,,"[108.0, 16.0]",,Low Pass,,15.033297,,,Incomplete,,Jill Scott,10172.0,,,,,,Throw-in,2,From Throw In,Demi Stokes,4651.0,Left Back,172,Manchester City WFC,746,"['5a7947cf-e077-4830-ad53-20afbad23458', 'fba1dabf-bcee-4421-b851-e03f69aac578']",1,,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:46:01.512,Pass,
,,,,,,,,,,,,,,,,2.214989,,,,,,,,,,,,,,c4b6edcb-288e-481f-ab75-263d57f16793,3688,,,"[91.0, 19.0]",19807,91,,,,0.50416595,,Right Foot,,,,"[120.0, 35.0]",,Ground Pass,,33.12099,,,Incomplete,,Caroline Weir,10188.0,,,,,,,2,From Throw In,Keira Walsh,4658.0,Left Center Midfield,172,Manchester City WFC,746,"['5841ead7-8e6d-473c-b64e-e92fbce7db4d', 'ac1591eb-7aab-4876-88a6-5ea32875e512']",7,,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:46:07.668,Pass,
,,,,,,,,,,,,,,,,2.9512,,,,,,,,,,,,,,4df97154-3f05-457b-8d0d-9d66790e8d4d,3693,,,"[15.0, 54.0]",19807,91,,,,-0.02040533,,Drop Kick,,,,"[64.0, 53.0]",,High Pass,,49.010204,,,Incomplete,,,,,,,,,,2,Regular Play,Anke Preuß,15626.0,Goalkeeper,173,Liverpool WFC,966,['bab58b9c-74d2-4fdb-a172-492cc1dc5951'],24,,,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:46:24.197,Pass,
,,,,,,,,,,,,,,,,2.4426,,,,,,,,,,,,,,bab58b9c-74d2-4fdb-a172-492cc1dc5951,3694,,,"[57.0, 28.0]",19807,91,,,,0.16514868,,Head,,,,"[87.0, 33.0]",,High Pass,,30.413813,,,Incomplete,,Nikita Parris,4654.0,,,,,,Recovery,2,Regular Play,Stephanie Houghton,10185.0,Right Center Back,173,Liverpool WFC,966,"['4df97154-3f05-457b-8d0d-9d66790e8d4d', 'f352b095-decd-408d-85ee-dcf53dc1abf9', 'f9f2b6c0-641b-438d-8cfa-96e7909afbc0']",27,,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:46:27.149,Pass,
,,,,,,,,,,,,,,,,1.9598,,,,,,,,,,,,,,f352b095-decd-408d-85ee-dcf53dc1abf9,3696,,,"[34.0, 48.0]",19807,91,,,,1.8925469,,Head,,,,"[29.0, 63.0]",,High Pass,,15.811388,,,,,Leigh-Anne Robe,15630.0,,,,,,Recovery,2,Regular Play,Niamh Fahey,19777.0,Left Center Back,173,Liverpool WFC,966,"['0e11aa51-4778-475d-97cf-1c3c7eb9ba33', 'bab58b9c-74d2-4fdb-a172-492cc1dc5951']",29,,,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:46:29.591,Pass,
,,,,,,,,,,,,,,,,0.4651,,,,,,,,,,,,,,9306c958-161b-47f4-82d1-6257b7f42b41,3699,,,"[30.0, 62.0]",19807,91,,,,0.15264933,,Right Foot,,,,"[43.0, 64.0]",,Low Pass,,13.152946,,,,,Kirsty Linnett,19418.0,,,,,,,2,Regular Play,Leigh-Anne Robe,15630.0,Right Back,173,Liverpool WFC,966,['dab5e0fe-2fba-48af-8b4a-ea2d54a7ab9f'],31,,,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:46:31.631,Pass,
,,,,,,,,,,,,,,,,3.5111,,,,,,,,,,,,,,b62ca9ab-b105-4d49-8ebe-ce187bba8ae5,3703,,,"[46.0, 66.0]",19807,91,,,,0.38588268,,Right Foot,,,,"[78.0, 79.0]",,High Pass,,34.539833,,,Out,,,,,,,,,,2,Regular Play,Kirsty Linnett,19418.0,Left Center Midfield,173,Liverpool WFC,966,,33,,,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:46:33.596,Pass,
,,,,,,,,,,,,,,,,0.891412,,,,,,,,,,,,,,517b6749-0a07-461c-a33a-b1c20047f796,3704,,,"[43.0, 1.0]",19807,91,,,,1.4382448,,,,,,"[45.0, 16.0]",,Low Pass,,15.132746,,,,,Keira Walsh,4658.0,,,,,,Throw-in,2,From Throw In,Demi Stokes,4651.0,Left Back,174,Manchester City WFC,746,['d64dfeae-ebf2-4039-9924-066030f9814b'],41,,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:46:41.660,Pass,
,,,,,,,,,,,,,,,,0.722152,,,,,,,,,,,,,,493a9267-5e89-47d9-a39d-2d923f9e1709,3707,,,"[46.0, 14.0]",19807,91,,,,-1.8925469,,Right Foot,,,,"[43.0, 5.0]",,Ground Pass,,9.486833,,,,,Demi Stokes,4651.0,,,,,,,2,From Throw In,Keira Walsh,4658.0,Left Center Midfield,174,Manchester City WFC,746,['80bda868-5cc9-4e7d-94f2-b661b5dbba8f'],42,,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:46:42.643,Pass,
,,,,,,,,,,,,,,,,3.578675,,,,,,,,,,,,,,9bcfc3e2-8373-4bbc-bbce-30c070bad056,3710,,,"[45.0, 5.0]",19807,91,,,,1.6522484,,Left Foot,,,,"[41.0, 54.0]",,Low Pass,,49.162994,,,,,Stephanie Houghton,10185.0,,,True,,,,2,From Throw In,Demi Stokes,4651.0,Left Back,174,Manchester City WFC,746,['d6d438f5-a42f-4a56-8bcc-3cebfbfb5a85'],44,,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:46:44.316,Pass,
,,,,,,,,,,,,,,,,1.465816,,,,,,,,,,,,,,5d5b7341-f76b-436f-87f5-5c2d2f9cddc0,3718,,,"[13.0, 37.0]",19807,91,,,,-0.32175055,,Keeper Arm,,,,"[28.0, 32.0]",,Ground Pass,,15.811388,,,,,Jennifer Patricia Beattie,17524.0,,,,,,,2,From Keeper,Ellie Roebuck,4637.0,Goalkeeper,175,Manchester City WFC,746,['84056915-7bd4-4de0-8620-5da92e278718'],56,,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:46:56.968,Pass,
,,,,,,,,,,,,,,,,2.47467,,,,,,,,,,,,,,ad1f8cd1-7567-4d5a-b1cb-d8ea4d6b10fd,3721,,,"[31.0, 38.0]",19807,92,,,,0.7406519,,Right Foot,,,,"[66.0, 70.0]",,High Pass,,47.423622,,,,,Tessa Wullaert,10099.0,,,,,,,2,From Keeper,Jennifer Patricia Beattie,17524.0,Left Center Back,175,Manchester City WFC,746,['f7f25277-cc25-4499-9408-9004682d99ac'],1,,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:47:01.035,Pass,
,,,,,,,,,,,,,,,,1.092679,,,,,,,,,,,,,,3b7ace26-0cfa-4d5f-bcb1-e9e8697ac0eb,3724,,,"[66.0, 70.0]",19807,92,,,,-1.670465,,Right Foot,,,,"[65.0, 60.0]",,Ground Pass,,10.049875,,,,,Jill Scott,10172.0,,,,,,,2,From Keeper,Tessa Wullaert,10099.0,Right Midfield,175,Manchester City WFC,746,['ecd3ba78-3a8c-4965-9a1d-d43d5a98a881'],3,,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:47:03.616,Pass,
,,,,,,,,,,,,,,,,2.644533,,,,,,,,,,,,,,c60d8409-0739-4bd9-93a1-c50cc97ac49f,3730,,,"[75.0, 23.0]",19807,92,,,,0.48344702,,Left Foot,,,,"[115.0, 44.0]",,High Pass,,45.17743,,,Incomplete,,,,,,,,,Free Kick,2,From Free Kick,Caroline Weir,10188.0,Left Midfield,176,Manchester City WFC,746,['65801efe-4d2f-4e0b-99d8-d08b860ecc81'],38,,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:47:38.187,Pass,
,,,,,,,,,,,,,,,,1.2202,,,,,,,,,,,,,,9e40347c-6d24-438f-9d82-ef1050735fc4,3738,,,"[69.0, 4.0]",19807,92,,,,-0.4048918,,Right Foot,,,,"[76.0, 1.0]",,Ground Pass,,7.615773,,,,,Courtney Sweetman-Kirk,15611.0,,,,,,,2,From Free Kick,Kirsty Linnett,19418.0,Left Center Midfield,176,Manchester City WFC,746,"['0875df3c-c82d-458b-ab08-766ca888ec72', '3c6bdac0-06fa-406c-9fc7-aa91fcb594a3']",52,,,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:47:52.389,Pass,True
,,,,,,,,,,,,,,,,0.835581,,,,,,,,,,,,,,f0a94bf0-431f-42a7-9d2c-b4c83b451f37,3744,,,"[37.0, 80.0]",19807,93,,,,-0.98279375,,,,,,"[41.0, 74.0]",,Low Pass,,7.2111025,,,,,Georgia Stanway,4643.0,,,,,,Throw-in,2,From Throw In,Abbie McManus,4648.0,Right Back,177,Manchester City WFC,746,['db572fa2-8328-4f21-9685-07602252551c'],5,,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:48:05.708,Pass,
,,,,,,,,,,,,,,,,0.536884,,,,,,,,,,,,,,963c2df1-1688-4f3c-ad08-11cb3887a731,3747,,,"[42.0, 74.0]",19807,93,,,,2.1112158,,Right Foot,,,,"[39.0, 79.0]",,Ground Pass,,5.8309517,,,,,Abbie McManus,4648.0,,,,,,,2,From Throw In,Georgia Stanway,4643.0,Left Center Forward,177,Manchester City WFC,746,['7be239ad-50c0-44ee-b12b-ee9ab86d525f'],7,,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:48:07.284,Pass,
,,,,,,,,,,,,,,,,1.118758,,,,,,,,,,,,,,eee6edce-6f58-4b01-bd93-9a5d3e223098,3751,,,"[41.0, 80.0]",19807,93,,,,-0.32175055,,Right Foot,,,,"[50.0, 77.0]",,Low Pass,,9.486833,,,Incomplete,,Tessa Wullaert,10099.0,,,,,,,2,From Throw In,Abbie McManus,4648.0,Right Back,177,Manchester City WFC,746,"['05437183-310a-4a44-9b7a-f518ae6e2bca', '82ac9034-88bd-4b73-b857-f3ecd0ddf1ee', 'e5d1a2a5-cc18-4c2c-8f3c-3241a8269d73']",9,,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:48:09.499,Pass,True
,,,,,,,,,,,,,,,,1.0478,,,,,,,,,,,,,,df710d68-39ad-4bf1-b545-68cb7a365734,3755,,,"[73.0, 6.0]",19807,93,,,,-0.5070985,,Right Foot,,,,"[82.0, 1.0]",,Ground Pass,,10.29563,,,,,Ashley Hodson,24238.0,,,,,,,2,From Throw In,Courtney Sweetman-Kirk,15611.0,Left Midfield,177,Manchester City WFC,746,['bdac80cf-0096-4619-9773-03757e73f11d'],12,,,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:48:12.131,Pass,
,,,,,,,,,,,,,,,,0.463602,,,,,,,,,,,,,,b2645b50-a1ab-4f76-86da-6d9ff9f01e82,3759,,,"[81.0, 1.0]",19807,93,,,,3.1415927,,Right Foot,,,,"[77.0, 1.0]",,Ground Pass,,4.0,,,Incomplete,,Courtney Sweetman-Kirk,15611.0,,,,,,,2,From Throw In,Ashley Hodson,24238.0,Center Forward,177,Manchester City WFC,746,"['653ef748-25ec-402f-b512-e56cbf42cd97', '7ab1f9fd-9e57-44c4-8e1e-926bbb90f6d0']",14,,,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:48:14.127,Pass,
,,,,,,,,,,,,,,,,2.253164,,,,,,,,,,,,,,6d7b5f7a-8704-4910-9f50-bc3aa34917e3,3763,,,"[40.0, 78.0]",19807,93,,,,-1.9513026,,Right Foot,,,,"[34.0, 63.0]",,Ground Pass,,16.155495,,,,,Abbie McManus,4648.0,,,,,,,2,From Throw In,Tessa Wullaert,10099.0,Right Midfield,177,Manchester City WFC,746,['f8f4e2c9-3cb7-4620-9431-3fcff37d6fd1'],16,,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:48:16.650,Pass,
,,,,,,,,,,,,,,,,0.861632,,,,,,,,,,,,,,61f3fad4-85b6-46bf-9daf-addcb6f9a88a,3766,,,"[38.0, 60.0]",19807,93,,,,-0.6202495,,Left Foot,,,,"[45.0, 55.0]",,Ground Pass,,8.602325,,,,,Keira Walsh,4658.0,,,,,,,2,From Throw In,Abbie McManus,4648.0,Right Back,177,Manchester City WFC,746,['58731c64-d368-44df-8752-1d0a74feb706'],18,,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:48:18.984,Pass,
,,,,,,,,,,,,,,,,2.635555,,,,,,,,,,,,,,2c4c3401-3c30-468a-a3b8-815363f235e6,3769,,,"[48.0, 54.0]",19807,93,,,,-1.3315648,,Right Foot,,,,"[58.0, 13.0]",,High Pass,,42.201897,,,,,Stephanie Houghton,10185.0,,,True,,,,2,From Throw In,Keira Walsh,4658.0,Left Center Midfield,177,Manchester City WFC,746,['6e79209b-1fe8-48a6-b455-240b90589ee4'],21,,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:48:21.085,Pass,
,,,,,,,,,,,,,,,,1.232598,,,,,,,,,,,,,,3b2ec740-9573-44cc-bc5c-f96e80dc509d,3772,,,"[58.0, 8.0]",19807,93,,,,1.0516502,,Right Foot,,,,"[66.0, 22.0]",,Ground Pass,,16.124516,,,,,Demi Stokes,4651.0,,,,,,,2,From Throw In,Stephanie Houghton,10185.0,Right Center Back,177,Manchester City WFC,746,['a153b022-3626-4562-9de7-8ad0ee6312d2'],25,,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:48:25.857,Pass,
,,,,,,,,,,,,,,,,1.1408,,,,,,,,,,,,,,b7563d5d-ef90-482b-888f-e54949f6bd94,3776,,,"[67.0, 20.0]",19807,93,,,,-2.4558632,,Left Foot,,,,"[56.0, 11.0]",,Ground Pass,,14.21267,,,,,Stephanie Houghton,10185.0,,,,,,,2,From Throw In,Demi Stokes,4651.0,Left Back,177,Manchester City WFC,746,"['b590eb97-ce74-4095-bea9-dbe0ac4dbb0c', 'c7106f90-644d-4b9b-b565-cd9877803564']",27,,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:48:27.809,Pass,True
,,,,,,,,,,,,,,,,1.570654,,,,,,,,,,,,,,16c11bf9-7fdc-48f1-8082-7829c2067d27,3779,,,"[56.0, 10.0]",19807,93,,,,0.38050637,,Right Foot,,,,"[86.0, 22.0]",,Ground Pass,,32.31099,,,Unknown,,Jill Scott,10172.0,,,,,,,2,From Throw In,Stephanie Houghton,10185.0,Right Center Back,177,Manchester City WFC,746,['2bb8f2ae-a902-4165-acd5-b247b5593cca'],29,,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:48:29.032,Pass,
,,,,,,,,,,,,,,,,1.995343,,,,,,,,,,,,,,adbd3575-ad9c-4885-b9e3-66ca889ef686,3783,,,"[86.0, 20.0]",19807,94,,,,0.7469556,b1c69a00-3caa-478c-8c3b-aa68a8ae8976,Left Foot,,,,"[113.0, 45.0]",True,High Pass,,36.796738,,,,,Jennifer Patricia Beattie,17524.0,,,,,,Free Kick,2,From Free Kick,Caroline Weir,10188.0,Left Midfield,178,Manchester City WFC,746,['d368798f-fb64-4905-9c4a-db4026f1237a'],5,,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:49:05.526,Pass,
,,,,,,,,,,,,,,,,1.4153,,,,,,,,,,,,,,b44b1470-3ad3-461f-8c1f-9882bb337de5,3788,,,"[60.0, 40.0]",19807,95,,,,3.0750246,,Right Foot,,,,"[45.0, 41.0]",,Ground Pass,,15.033297,,,,,Laura Coombs,19416.0,,,,,,Kick Off,2,From Kick Off,Ashley Hodson,24238.0,Center Forward,179,Liverpool WFC,966,['98c77868-dc40-4577-90ed-4f94f90c74a1'],7,,,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:50:07.327,Pass,
,,,,,,,,,,,,,,,,1.832508,,,,,,,,,,,,,,90e87310-0952-4742-bde6-997d313a1f20,3792,,,"[47.0, 44.0]",19807,95,,,,1.1964628,,Right Foot,,,,"[58.0, 72.0]",,Ground Pass,,30.083218,,,,,Yana Daniëls,10093.0,,,,,,,2,From Kick Off,Laura Coombs,19416.0,Right Center Midfield,179,Liverpool WFC,966,"['78fc8e43-ca84-45df-876a-58e60b88a5bf', '7fc76b40-3d01-4403-b6f1-6bdb6066890d']",9,,,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:50:09.749,Pass,True
,,,,,,,,,,,,,,,,1.0844,,,,,,,,,,,,,,38167881-4446-4e42-be52-0e988368dac3,3795,,,"[61.0, 71.0]",19807,95,,,,-1.5707964,,Right Foot,,,,"[61.0, 52.0]",,Ground Pass,,19.0,,,,,Laura Coombs,19416.0,,,,,,,2,From Kick Off,Yana Daniëls,10093.0,Right Midfield,179,Liverpool WFC,966,['763e88e1-1336-407d-b96f-c3d881be9cc2'],13,,,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:50:13.324,Pass,
,,,,,,,,,,,,,,,,1.8337,,,,,,,,,,,,,,a421c291-fcb1-46f7-a49f-cd0b5c76ad15,3799,,,"[64.0, 36.0]",19807,95,,,,-2.223643,,Right Foot,,,,"[51.0, 19.0]",,Ground Pass,,21.400934,,,,,Jemma Elizabeth Purfield,24239.0,,,,,,,2,From Kick Off,Laura Coombs,19416.0,Right Center Midfield,179,Liverpool WFC,966,['0103df14-7acd-460d-b9f1-868b2d4e1b51'],17,,,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:50:17.272,Pass,
,,,,,,,,,,,,,,,,1.0239,,,,,,,,,,,,,,fac5134c-8c5e-4015-a454-3a90d2e41b85,3803,,,"[57.0, 21.0]",19807,95,,,,1.0427219,,Left Foot,,,,"[64.0, 33.0]",,Ground Pass,,13.892444,,,,,Laura Coombs,19416.0,,,,,,,2,From Kick Off,Jemma Elizabeth Purfield,24239.0,Left Back,179,Liverpool WFC,966,"['436db876-e01d-40a6-bc32-9e6c8cf0f1de', 'a0db43b0-7f6c-4faf-a633-a4a4e9975b32']",21,,,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:50:21.464,Pass,True
,,,,,,,,,,,,,,,,0.517,,,,,,,,,,,,,,8dcadfda-ccfe-4fdd-a44e-47396ab86ca8,3807,,,"[70.0, 29.0]",19807,95,,,,-0.32175055,,Right Foot,,,,"[79.0, 26.0]",,Ground Pass,,9.486833,,,,,Ashley Hodson,24238.0,,,,,,,2,From Kick Off,Laura Coombs,19416.0,Right Center Midfield,179,Liverpool WFC,966,"['544db8bf-8145-46a0-84a5-8b0f74f24c81', '94561e26-d667-435e-944e-8e536b347ecc']",23,,,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:50:23.439,Pass,True
,,,,,,,,,,,,,,,,0.8833,,,,,,,,,,,,,,10a86088-4e36-4a81-8b79-122d1e7981cf,3810,,,"[80.0, 27.0]",19807,95,,,,1.9756881,,Right Foot,,,,"[77.0, 34.0]",,Ground Pass,,7.615773,,,,,Laura Coombs,19416.0,,,,,,,2,From Kick Off,Ashley Hodson,24238.0,Center Forward,179,Liverpool WFC,966,['8e196dcd-64eb-44bd-8cfa-03f34cc0f444'],24,,,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:50:24.076,Pass,
,,,,,,,,,,,,,,,,0.464163,,,,,,,,,,,,,,abf0ec50-a790-46b8-b496-bdea607bd2ee,3814,,,"[78.0, 38.0]",19807,95,,,,0.32175055,,Right Foot,,,,"[81.0, 39.0]",,High Pass,,3.1622777,,,Incomplete,,,,,,,,,,2,From Kick Off,Laura Coombs,19416.0,Right Center Midfield,179,Liverpool WFC,966,"['22de0501-114e-4d7b-be65-1326a884f10e', 'bc7aecf9-9a0c-4562-bd0a-9eebbef10ed9']",25,,,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:50:25.680,Pass,True
,,,,,,,,,,,,,,,,2.5249,,,,,,,,,,,,,,f24e4e4f-311b-4dfc-96d4-8cc9ba9d50ef,3818,,,"[75.0, 67.0]",19807,95,,,,-0.94812554,,Right Foot,,,,"[103.0, 28.0]",,High Pass,,48.010414,,,Incomplete,,,,,,,,,,2,From Kick Off,Leigh-Anne Robe,15630.0,Right Back,179,Liverpool WFC,966,['97acc365-b562-456e-83d3-82d8d4b30a06'],31,,,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:50:31.418,Pass,
,,,,,,,,,,,,,,,,2.346095,,,,,,,,,,,,,,7c820ca8-95b1-4f41-a40c-14bea80ed816,3823,,,"[66.0, 66.0]",19807,95,,,,0.5880026,,Left Foot,,,,"[84.0, 78.0]",,Ground Pass,,21.633308,,,,,Nikita Parris,4654.0,,,,,,,2,From Kick Off,Tessa Wullaert,10099.0,Right Midfield,179,Liverpool WFC,966,['c590c74e-6ac9-46ab-9675-86e4e6d048ea'],40,,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:50:40.873,Pass,
,,,,,,,,,,,,,,,,1.439904,,,,,,,,,,,,,,b78acd79-6487-4f91-b741-360e4ed5be10,3827,,,"[84.0, 75.0]",19807,95,,,,-0.8960554,,Left Foot,,,,"[96.0, 60.0]",,Low Pass,,19.209373,,,Incomplete,,Georgia Stanway,4643.0,,,,,,,2,From Kick Off,Nikita Parris,4654.0,Right Center Forward,179,Liverpool WFC,966,"['3228d536-3ec1-4feb-9491-891010579a2c', '3ca5bd66-1033-4259-b78d-f05fc7c81525', '8d9872bf-b27e-4605-993e-4e686fbd25e1']",45,,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:50:45.237,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e353a535-8edd-4134-bd61-96635ada3213,6,,,"[52.0, 39.0]",19807,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Keira Walsh,4658.0,Left Center Midfield,2,Manchester City WFC,746,['1fe4f6b4-7db4-4ab6-88fd-91bdf28382c3'],1,,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:01.143,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528d2fb0-86ac-4ad9-ac17-c3a4760f5730,9,,,"[40.0, 13.0]",19807,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Demi Stokes,4651.0,Left Back,2,Manchester City WFC,746,['ffde0130-b4bc-445e-b1e9-a3772ab269ac'],4,,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:04.799,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2d76781-d637-47dd-9e05-528b0eb0509d,12,,,"[32.0, 22.0]",19807,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jennifer Patricia Beattie,17524.0,Left Center Back,2,Manchester City WFC,746,['29c376e8-6e84-49e9-818e-bc8b2637ab9e'],6,,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:06.833,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e53173a-6b95-4aa8-9fc7-1cac9eb95b54,15,,,"[45.0, 45.0]",19807,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jill Scott,10172.0,Right Center Midfield,2,Manchester City WFC,746,['9e1013cd-6fa6-474d-a613-06acca606c4b'],9,,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:09.990,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00886e4c-0d3b-4adc-81d7-dcffcfbb7cdb,20,,,"[57.0, 72.0]",19807,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Abbie McManus,4648.0,Right Back,2,Manchester City WFC,746,"['ab6cebdf-b29d-4aeb-b017-b93e9da8300f', 'cf504ffb-9098-4939-9f95-cd48377fa7cf']",13,,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:13.355,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8af59f38-85da-4e14-a366-c476856b2e82,23,,,"[68.0, 47.0]",19807,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Nikita Parris,4654.0,Right Center Forward,2,Manchester City WFC,746,['9eaf38d6-7666-447e-a7b4-be2bb6fb3291'],15,,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:15.546,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2728eb04-90f0-4591-835a-81367262f457,27,,,"[69.0, 32.0]",19807,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rinsola Babajide,15613.0,Center Forward,3,Liverpool WFC,966,['6d04198f-d03c-402f-b499-d589f3705f9a'],17,,,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:17.913,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9df75101-5d4c-4347-b0a7-78b5b5e8f34a,37,,,"[49.0, 25.0]",19807,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jennifer Patricia Beattie,17524.0,Left Center Back,4,Manchester City WFC,746,['5e5baa34-8b8c-4cb2-ad01-71ec36946798'],10,,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:10.246,Ball Receipt*,
