ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,1.184533,,,,,,,,,,,,,,e1612969-f09a-4db3-ae2d-7f70e4e25965,21,,,"[50.0, 30.0]",19797,0,,,,2.1375256,,Left Foot,,,"[43.0, 41.0]",,Ground Pass,13.038404,,Emily Syme,15716.0,,,,,,1,From Kick Off,Anne-Marie Heatherson,15714.0,Left Wing,2,Yeovil Town LFC,970,['9f5f952a-45df-4d89-b0e5-a15486479cdc'],10,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:00:10.891,Pass,
,,,,,,,,,,,,1.287683,,,,,,,,,,,,,,f4c44ff9-a7e1-46c2-844e-b511a4a409a2,24,,,"[43.0, 42.0]",19797,0,,,,2.4393358,,Right Foot,,,"[30.0, 53.0]",,Ground Pass,17.029387,,Hannah Short,15717.0,,,,,,1,From Kick Off,Emily Syme,15716.0,Right Center Midfield,2,Yeovil Town LFC,970,['dcf8fd5c-566d-4ca5-bc86-639489cc4a14'],12,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:00:12.426,Pass,
,,,,,,,,,,,,1.070277,,,,,,,,,,,,,,86b6381c-972c-4b01-9475-ab15a652de88,28,,,"[31.0, 58.0]",19797,0,,,,0.24497867,,Right Foot,,,"[55.0, 64.0]",,Ground Pass,24.738634,,Rachel Mclauchlan,10195.0,,,,,,1,From Kick Off,Hannah Short,15717.0,Right Center Back,2,Yeovil Town LFC,970,['a018885d-4e75-4ad5-92f4-99815a46e610'],15,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:00:15.640,Pass,
,,,,,,,,,,,,4.5691,,,,,,,,,,,,,,c3028c84-c17f-461d-a4ea-b049abe941c8,37,,,"[111.0, 7.0]",19797,0,,,,1.5538487,,Left Foot,True,,"[112.0, 66.0]",,High Pass,59.008472,,Lisa Evans,10179.0,,True,,,,1,Regular Play,Katrine Veje,10088.0,Left Back,3,Arsenal WFC,968,['e3562383-9a9e-46bc-bc5c-90e0de46dc03'],24,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:24.313,Pass,
,,,,,,,,,,,,2.0794,,,,,,,,,,,,,,1bd51a22-633f-4b14-8217-ebf5a5464096,41,,,"[116.0, 66.0]",19797,0,,,,-1.815775,,Right Foot,True,True,"[111.0, 46.0]",,Ground Pass,20.615528,,Danielle van de Donk,10658.0,,,,,,1,Regular Play,Lisa Evans,10179.0,Right Wing,3,Arsenal WFC,968,['cabe0909-3bde-440f-a4db-baf54482a3bb'],30,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:30.482,Pass,
,,,,,,,,,,,,0.5576,,,,,,,,,,,,,,0c3cf815-168d-4c44-b62e-59adb2570ce1,45,,,"[106.0, 47.0]",19797,0,,,,-1.5707964,9c45f374-3bd6-4c62-99d6-cb2d5b83de17,Left Foot,,,"[106.0, 39.0]",,Ground Pass,8.0,,Vivianne Miedema,15623.0,True,,,,,1,Regular Play,Danielle van de Donk,10658.0,Right Center Midfield,3,Arsenal WFC,968,['85db614c-0e33-4de2-9e24-b3aa4cda7aad'],35,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:35.313,Pass,
,,,,,,,,,,,,4.0791,,,,,,,,,,,,,,1645adb7-c5c9-4cd3-972a-4fce4aa0c0fc,51,,,"[17.0, 48.0]",19797,0,,,,-0.04107278,,Drop Kick,,,"[90.0, 45.0]",,High Pass,73.061615,Incomplete,,,,,,,,1,From Keeper,Megan Walsh,15709.0,Goalkeeper,4,Yeovil Town LFC,970,['cfe3d616-1d5c-453d-8b99-515eac0e900a'],51,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:00:51.232,Pass,
,,,,,,,,,,,,3.0668,,,,,,,,,,,,,,81868b17-414a-4cae-83d1-2a9806a76d19,53,,,"[87.0, 36.0]",19797,0,,,,-0.5880026,,Head,,,"[105.0, 24.0]",,High Pass,21.633308,Incomplete,Erin Bloomfield,21290.0,,,,,Recovery,1,From Keeper,Anne-Marie Heatherson,15714.0,Left Wing,4,Yeovil Town LFC,970,"['ae53b17c-171e-406d-87e8-3a2a10bfff2c', 'd5ebb93e-c1ea-42f2-a67a-803d3cd9049d']",57,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:00:57.863,Pass,
,,,,,,,,,,,,1.8623,,,,,,,,,,,,,,ee751101-930e-4568-a46f-fbf48269c152,58,,,"[14.0, 66.0]",19797,1,,,,-0.43662715,,Right Foot,,,"[29.0, 59.0]",,Ground Pass,16.552946,,Kim Little,15616.0,,,,,,1,Regular Play,Janni Arnth-Jensen,10091.0,Right Back,5,Arsenal WFC,968,"['701f508d-2799-4b3c-90a2-58675cb1e31a', 'ec2dd6b4-488d-493f-a477-c5b9cd3e2ce5']",2,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:02.076,Pass,True
,,,,,,,,,,,,1.6616,,,,,,,,,,,,,,69a00006-6cec-42c7-9bb7-9b8a4c393ffd,61,,,"[29.0, 58.0]",19797,1,,,,-2.8809903,,Right Foot,,,"[14.0, 54.0]",,Ground Pass,15.524175,,Leah Williamson,18999.0,,,,,,1,Regular Play,Kim Little,15616.0,Left Center Midfield,5,Arsenal WFC,968,['8a471121-05d0-41d3-ab4d-eb409fd3a452'],3,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:03.978,Pass,
,,,,,,,,,,,,2.0167,,,,,,,,,,,,,,fbe99760-442a-4783-a922-c549e2a5b1e7,65,,,"[15.0, 56.0]",19797,1,,,,1.6332152,,Right Foot,,,"[14.0, 72.0]",,Ground Pass,16.03122,,Janni Arnth-Jensen,10091.0,,,,,,1,Regular Play,Leah Williamson,18999.0,Right Center Back,5,Arsenal WFC,968,['ea81de51-bec2-43f5-ab31-911f970dd765'],5,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:05.680,Pass,
,,,,,,,,,,,,1.6459,,,,,,,,,,,,,,c6ca6dfc-325a-4b99-bdfc-92484715c744,68,,,"[14.0, 70.0]",19797,1,,,,-1.5707964,,Right Foot,,,"[14.0, 48.0]",,Ground Pass,22.0,,Leah Williamson,18999.0,,,,,,1,Regular Play,Janni Arnth-Jensen,10091.0,Right Back,5,Arsenal WFC,968,['517ab3e8-20e0-4dca-94e1-5d79fe49ff8f'],8,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:08.545,Pass,
,,,,,,,,,,,,2.0665,,,,,,,,,,,,,,b6380bbb-3fef-4787-a227-9ba799bb3b26,71,,,"[15.0, 46.0]",19797,1,,,,-1.0427219,,Right Foot,,,"[29.0, 22.0]",,Ground Pass,27.784887,,Louise Quinn,15621.0,,,,,,1,Regular Play,Leah Williamson,18999.0,Right Center Back,5,Arsenal WFC,968,['8cb285ee-ec14-4f58-8ce5-1af3e946922f'],11,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:11.439,Pass,
,,,,,,,,,,,,1.8273,,,,,,,,,,,,,,96ebec13-e4f3-4ee7-92b6-337e9d6a70ce,74,,,"[43.0, 19.0]",19797,1,,,,-0.67474097,,Right Foot,,,"[63.0, 3.0]",,Ground Pass,25.612497,,Katrine Veje,10088.0,,,,,,1,Regular Play,Louise Quinn,15621.0,Left Center Back,5,Arsenal WFC,968,['76cfb1db-be4c-4355-9043-f566701c754f'],16,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:16.034,Pass,
,,,,,,,,,,,,1.369,,,,,,,,,,,,,,e8af539f-386b-4401-bdaa-4f04053bbbd8,78,,,"[60.0, 3.0]",19797,1,,,,2.7744188,,Left Foot,,,"[47.0, 8.0]",,Ground Pass,13.928389,,Louise Quinn,15621.0,,,,,,1,Regular Play,Katrine Veje,10088.0,Left Back,5,Arsenal WFC,968,['296a6e17-d1fa-4f0b-933b-b1458eba61bc'],19,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:19.059,Pass,
,,,,,,,,,,,,1.1369,,,,,,,,,,,,,,d339a3af-70ac-4f08-a038-87d046058146,81,,,"[47.0, 8.0]",19797,1,,,,-0.5585993,,Right Foot,,,"[55.0, 3.0]",,Ground Pass,9.433981,,Katrine Veje,10088.0,,,,,,1,Regular Play,Louise Quinn,15621.0,Left Center Back,5,Arsenal WFC,968,['a4ef7b1b-ce92-441f-8943-6d1178c107da'],22,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:22.210,Pass,
,,,,,,,,,,,,1.6564,,,,,,,,,,,,,,8f374d57-91f0-42f0-837d-2a320a72f3c9,85,,,"[54.0, 6.0]",19797,1,,,,1.8622531,,Left Foot,,,"[51.0, 16.0]",,Ground Pass,10.440307,,Dominique Johanna Anna Petrone Janssen,10666.0,,,,,,1,Regular Play,Katrine Veje,10088.0,Left Back,5,Arsenal WFC,968,"['0d304473-6511-4bd5-a637-0ba7972664d1', '40772d7c-7073-424c-ae73-c80d8ebaa703']",24,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:24.101,Pass,True
,,,,,,,,,,,,3.2292,,,,,,,,,,,,,,6f2d0a98-f8d6-4ddd-bb28-386b63e10601,88,,,"[52.0, 23.0]",19797,1,,,,1.0829599,,Right Foot,,,"[78.0, 72.0]",,High Pass,55.470715,,Lisa Evans,10179.0,,True,,,,1,Regular Play,Dominique Johanna Anna Petrone Janssen,10666.0,Center Defensive Midfield,5,Arsenal WFC,968,['0f5223e9-506d-4f44-a9a0-539d4822b4b5'],27,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:27.472,Pass,
,,,,,,,,,,,,0.593706,,,,,,,,,,,,,,def2d28e-48f5-4a87-b7e7-3af2fb406ad5,92,,,"[95.0, 54.0]",19797,1,,,,-0.21866895,,Right Foot,,,"[104.0, 52.0]",,Low Pass,9.219544,Incomplete,Danielle van de Donk,10658.0,,,,,,1,Regular Play,Lisa Evans,10179.0,Right Wing,5,Arsenal WFC,968,"['97b882c9-413f-44dd-8a75-e51d0cf1bb39', 'cbe2a049-a794-45df-8b6a-cd3c1d619fa0']",37,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:37.111,Pass,
,,,,,,,,,,,,0.9149,,,,,,,,,,,,,,f74b5440-eb80-4e3a-b356-01899e6ef519,97,,,"[78.0, 57.0]",19797,1,,,,0.09966865,,Right Foot,,,"[88.0, 58.0]",,Ground Pass,10.049875,,Kim Little,15616.0,,,,,,1,Regular Play,Dominique Johanna Anna Petrone Janssen,10666.0,Center Defensive Midfield,5,Arsenal WFC,968,['5277ed28-5b37-4d75-920c-6c24d37bcbe1'],44,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:44.474,Pass,
,,,,,,,,,,,,0.9168,,,,,,,,,,,,,,56d4644e-82b7-43f9-aeb0-9c03e3c0a81c,101,,,"[84.0, 58.0]",19797,1,,,,3.1415927,,Right Foot,,,"[76.0, 58.0]",,Ground Pass,8.0,,Dominique Johanna Anna Petrone Janssen,10666.0,,,,,,1,Regular Play,Kim Little,15616.0,Left Center Midfield,5,Arsenal WFC,968,['9b2a5f23-ed38-4395-ab1b-f30b828aa783'],46,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:46.364,Pass,
,,,,,,,,,,,,1.0234,,,,,,,,,,,,,,e3de363c-88a9-486a-9861-8cefd379f92d,104,,,"[76.0, 56.0]",19797,1,,,,-0.8519663,,Left Foot,,,"[83.0, 48.0]",,Ground Pass,10.630146,,Kim Little,15616.0,,,,,,1,Regular Play,Dominique Johanna Anna Petrone Janssen,10666.0,Center Defensive Midfield,5,Arsenal WFC,968,['84750679-3a24-400b-a77c-9b84f8968005'],48,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:48.128,Pass,
,,,,,,,,,,,,0.5921,,,,,,,,,,,,,,3b6293dd-ddfe-40e5-9353-e34fe0ba408b,107,,,"[83.0, 46.0]",19797,1,,,,0.0,,Right Foot,,,"[96.0, 46.0]",,Ground Pass,13.0,,Vivianne Miedema,15623.0,,,,,,1,Regular Play,Kim Little,15616.0,Left Center Midfield,5,Arsenal WFC,968,['663aaee6-3f5d-4f2f-bd95-6ea71814a496'],49,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:49.645,Pass,
,,,,,,,,,,,,0.895798,,,,,,,,,,,,,,79d0e250-967b-4f67-a761-75aedcc17be4,111,,,"[95.0, 46.0]",19797,1,,,,-2.2142975,,Right Foot,,,"[89.0, 38.0]",,Low Pass,10.0,,Kim Little,15616.0,,,,,,1,Regular Play,Vivianne Miedema,15623.0,Center Forward,5,Arsenal WFC,968,"['931543c5-b1c7-4c51-832e-c947d1e4cc88', 'e9a51a8b-53c5-4d58-bcdf-e966e538adc7']",50,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:50.277,Pass,True
,,,,,,,,,,,,0.628,,,,,,,,,,,,,,585270e7-b611-4699-abe4-6cacccc4d6d6,115,,,"[89.0, 39.0]",19797,1,,,,-0.4636476,,Right Foot,,,"[95.0, 36.0]",,Ground Pass,6.708204,,Danielle van de Donk,10658.0,,,,,,1,Regular Play,Kim Little,15616.0,Left Center Midfield,5,Arsenal WFC,968,"['7bd7108f-7348-48e7-8d66-84518bb37848', 'e90948c1-2a8d-4258-b9ad-e307fa4cf978']",51,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:51.213,Pass,True
,,,,,,,,,,,,0.2117,,,,,,,,,,,,,,33a56184-5936-4ab2-babb-5996abc85571,125,,,"[37.0, 48.0]",19797,1,,,,1.5707964,,Right Foot,,,"[37.0, 51.0]",,Ground Pass,3.0,Incomplete,Rachel Mclauchlan,10195.0,,,,,,1,Regular Play,Hannah Short,15717.0,Right Center Back,5,Arsenal WFC,968,"['236aa2dc-0e44-481c-b3e0-a611ead85cf4', 'e46693a7-1bcb-49d8-ad33-a37ff28fb9da']",58,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:01:58.481,Pass,
,,,,,,,,,,,,1.0454,,,,,,,,,,,,,,4f1af0e7-a0fd-4d52-9907-ca5cd1e82a1d,130,,,"[64.0, 48.0]",19797,2,,,,-0.95054686,,Right Foot,,,"[69.0, 41.0]",,Ground Pass,8.602325,,Kim Little,15616.0,,,,,,1,Regular Play,Dominique Johanna Anna Petrone Janssen,10666.0,Center Defensive Midfield,5,Arsenal WFC,968,['8bf35222-5c5c-4ee6-8b59-abb16015338c'],4,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:04.667,Pass,
,,,,,,,,,,,,1.2234,,,,,,,,,,,,,,ade6bf1e-d086-47b1-84cb-942bd8bedbe4,133,,,"[63.0, 44.0]",19797,2,,,,2.55359,,Left Foot,,,"[54.0, 50.0]",,Ground Pass,10.816654,,Leah Williamson,18999.0,,,,,,1,Regular Play,Kim Little,15616.0,Left Center Midfield,5,Arsenal WFC,968,['5a4c2a3b-57f7-4268-8cb0-486f116efe4b'],7,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:07.026,Pass,
,,,,,,,,,,,,1.555736,,,,,,,,,,,,,,d3cb04f4-8efa-4ec5-b25b-504d171b0063,137,,,"[66.0, 52.0]",19797,2,,,,-0.38831872,,Right Foot,,,"[88.0, 43.0]",,High Pass,23.769728,Incomplete,Vivianne Miedema,15623.0,,,,,,1,Regular Play,Leah Williamson,18999.0,Right Center Back,5,Arsenal WFC,968,"['05fb6667-bebb-4c7d-8459-c5a507d9696d', '4e1b067d-cd38-48b5-8bd8-8b69d433c7a2', 'dd8354de-70c3-4378-a556-ce71ed775542']",11,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:11.174,Pass,True
,,,,,,,,,,,,1.91628,,,,,,,,,,,,,,1b3cccef-e759-4c38-9562-e2a6ce5f5256,150,,,"[48.0, 39.0]",19797,2,,,,0.67474097,,Right Foot,,,"[68.0, 55.0]",,Ground Pass,25.612497,,Rachel Mclauchlan,10195.0,,,,,,1,Regular Play,Ellie Mason,15715.0,Center Back,5,Arsenal WFC,968,['4c066c9f-fd5a-4736-90a3-9d9d5cf958e2'],20,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:02:20.248,Pass,
,,,,,,,,,,,,3.9432,,,,,,,,,,,,,,45918a59-93e5-4b03-a8de-b37bd07b3fb4,154,,,"[67.0, 53.0]",19797,2,,,,0.0,,Right Foot,,,"[100.0, 53.0]",,Low Pass,33.0,Incomplete,Erin Bloomfield,21290.0,,,,,,1,Regular Play,Rachel Mclauchlan,10195.0,Right Wing,5,Arsenal WFC,968,"['00e53e29-499e-4226-b24f-05e6fbbbe00f', '54a0bbaf-7e4d-4807-8b0e-07c8c7a5038c', 'af08c9fb-fc0c-43ed-b8dc-674971ab9bd4']",22,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:02:22.336,Pass,True
,,,,,,,,,,,,2.2867,,,,,,,,,,,,,,00e53e29-499e-4226-b24f-05e6fbbbe00f,156,,,"[21.0, 28.0]",19797,2,,,,2.2531128,,Right Foot,,,"[8.0, 44.0]",,Ground Pass,20.615528,,Sari van Veenendaal,10646.0,,,,,Recovery,1,Regular Play,Louise Quinn,15621.0,Left Center Back,5,Arsenal WFC,968,"['45918a59-93e5-4b03-a8de-b37bd07b3fb4', '5cc331c8-8737-4559-9134-ab894f0e8ba4']",26,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:26.279,Pass,
,,,,,,,,,,,,2.2232,,,,,,,,,,,,,,e68c582a-5554-4fa7-bda8-e2740c285659,159,,,"[8.0, 44.0]",19797,2,,,,-1.19029,,Right Foot,,,"[16.0, 24.0]",,Ground Pass,21.540659,,Louise Quinn,15621.0,,,,,,1,Regular Play,Sari van Veenendaal,10646.0,Goalkeeper,5,Arsenal WFC,968,['ad03398e-69b2-4a56-8842-740ab3f1aafa'],28,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:28.606,Pass,
