50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[19.5, 43.1]",,,,,,,,,,,1.967685,,,,,,,,,,,,,,,a329885c-120a-4b7a-9b34-4f729dcf3a1a,1814,,"[15.5, 42.4]",2275034,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rebecca Leigh Spencer,18158.0,Goalkeeper,104,Tottenham Hotspur Women,749,"['e59d3a0c-4196-40c5-a650-6a6d13ab8ada', 'f0719b80-9f03-4580-886b-2a4e0b9b7185']",44,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:44.910,Carry,
,,,,"[27.9, 58.1]",,,,,,,,,,,2.586666,,,,,,,,,,,,,,,01970736-c5fc-445f-94be-de4a704b1fc1,1817,,"[23.4, 54.7]",2275034,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hannah Godfrey,31552.0,Right Center Back,104,Tottenham Hotspur Women,749,"['16ea1bdc-32cb-495b-801e-b98d4919711f', 'cb845754-9096-4588-a561-97da7539cab0']",48,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:48.462,Carry,
,,,,"[36.7, 75.5]",,,,,,,,,,,0.153529,,,,,,,,,,,,,,,b3025a3a-950e-4a6f-a4a0-1335fb92bc44,1820,,"[37.3, 75.5]",2275034,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ashleigh Neville,4848.0,Right Back,104,Tottenham Hotspur Women,749,"['cf6903df-9f03-486f-8ed9-0e0254096271', 'e8451fc8-d957-4a45-a321-5b14d865cb45']",52,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:52.447,Carry,
,,,,"[24.8, 62.7]",,,,,,,,,,,2.360978,,,,,,,,,,,,,,,6974896b-a518-4a00-befa-a9ac0c26aa38,1823,,"[26.0, 63.2]",2275034,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hannah Godfrey,31552.0,Right Center Back,104,Tottenham Hotspur Women,749,"['029c0a8c-ca45-49f5-be43-cc5ec238eb90', '5500ea72-9ac7-4e1e-b2e9-6a80ff43deec']",53,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:53.583,Carry,
,,,,"[13.7, 42.8]",,,,,,,,,,,1.036237,,,,,,,,,,,,,,,065fd428-e3b0-4195-bf02-29000fa7e570,1826,,"[8.0, 43.1]",2275034,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rebecca Leigh Spencer,18158.0,Goalkeeper,104,Tottenham Hotspur Women,749,"['5aa79257-62e5-4f7f-a686-b2bf07ebc204', 'ae20fde6-4bf2-41de-9dce-ba2dee2a9a6c']",57,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:57.831,Carry,
,,,,"[28.0, 20.5]",,,,,,,,,,,1.464673,,,,,,,,,,,,,,,dde33633-151c-4e8e-a89f-12676f72c5be,1829,,"[20.6, 21.1]",2275034,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Anna Filbey,31703.0,Left Center Back,104,Tottenham Hotspur Women,749,"['98b9013a-5580-4b8d-a9f5-93943b141c55', 'f17012a9-2696-4e4e-86aa-5264209c8cf4']",0,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:00.771,Carry,
,,,,"[97.9, 70.5]",,,,,,,,,,,6.364593,,,,,,,,,,,,,,,3dd7371a-d22b-44c8-af1e-001f90b4f816,1834,,"[67.9, 53.8]",2275034,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Melissa Lawley,15547.0,Center Attacking Midfield,104,Tottenham Hotspur Women,749,"['3e28e4d8-b471-4364-bac1-c5c7171eef35', '9b1f11c0-d792-40a2-adc8-e596101c0387', 'a73aa5ba-2fc8-4799-bd27-1fc3fc9a4be5']",4,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:04.252,Carry,True
,,,,"[42.1, 63.5]",,,,,,,,,,,0.329846,,,,,,,,,,,,,,,8db352be-e60b-4b41-9344-b1380f7a6745,1847,,"[42.1, 65.2]",2275034,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rachel Furness,15706.0,Left Center Midfield,106,Liverpool WFC,966,"['0f5d9e25-f436-4cf0-8af5-055c2a35a473', '7d2d064e-00ea-4c76-9563-1ad7295608ea', 'bcd10981-18c9-48cc-ac9e-dbb68ec023e7']",42,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:02:42.312,Carry,True
,,,,"[81.1, 22.3]",,,,,,,,,,,0.990632,,,,,,,,,,,,,,,d61a3173-6518-4ba2-acb8-f40cb4c42a1d,1852,,"[83.1, 23.1]",2275034,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Amy Rodgers,19417.0,Right Center Midfield,106,Liverpool WFC,966,"['03e90538-ab17-4a68-931b-89efbdfc14d6', '27dea729-5d70-40c2-8665-d65c57bf7696']",43,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:43.735,Carry,
,,,,"[7.3, 38.0]",,,,,,,,,,,1.683093,,,,,,,,,,,,,,,85a27b27-9aa0-4582-a95e-e2a2b861e72a,1857,,"[5.2, 38.0]",2275034,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rebecca Leigh Spencer,18158.0,Goalkeeper,106,Liverpool WFC,966,"['1cc5c466-6603-4b64-b648-112ce384c16d', 'e6124c07-7436-4343-ae76-6014bbb284e8']",49,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:02:49.078,Carry,
,,,,"[80.3, 79.7]",,,,,,,,,,,0.70428,,,,,,,,,,,,,,,178b2c8e-3f5b-4327-a7eb-5e81b7915f37,1863,,"[83.4, 78.3]",2275034,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Melissa Lawley,15547.0,Center Attacking Midfield,107,Liverpool WFC,966,"['1eac1706-0153-472e-a081-a9bb9380ce80', 'eb6591bf-fe27-4b98-bc01-d9b16ec545bc', 'f6478e24-8028-4236-8789-8172743e67f4']",5,,,,,,,,,,,,,,,,Liverpool WFC,966,00:03:05.785,Carry,True
,,,,"[74.5, 80.2]",,,,,,,,,,,0.543787,,,,,,,,,,,,,,,5b372976-b315-42d5-ae74-435e7b29cefa,1866,,"[73.8, 79.2]",2275034,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rebecca Jane,18144.0,Right Back,107,Liverpool WFC,966,"['a3a567db-7007-4782-a8c0-54cdcab13da1', 'e48f45d8-3ca7-4bb9-8b46-6f7adb3513fa']",7,,,,,,,,,,,,,,,,Liverpool WFC,966,00:03:07.364,Carry,
,,,,"[60.1, 61.4]",,,,,,,,,,,1.358591,,,,,,,,,,,,,,,95a4e761-86ce-448e-82ab-fbf269358a7f,1869,,"[59.7, 73.1]",2275034,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sophie Elizabeth Bradley-Auckland,15614.0,Right Center Back,107,Liverpool WFC,966,"['390a405c-d52f-4117-aed7-b8f572176eff', 'a627f3a6-c947-4777-9fc9-ed945f8a4703']",9,,,,,,,,,,,,,,,,Liverpool WFC,966,00:03:09.568,Carry,
,,,,"[66.0, 36.7]",,,,,,,,,,,1.585396,,,,,,,,,,,,,,,3bdfc63b-dbfc-40de-ba6d-052e7c9850d2,1872,,"[55.9, 42.1]",2275034,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Niamh Fahey,19777.0,Left Center Back,107,Liverpool WFC,966,"['4db3e402-69f9-4e43-bbb9-d698698a0482', 'aba37113-d990-4708-b46e-3fcc456c8b02']",12,,,,,,,,,,,,,,,,Liverpool WFC,966,00:03:12.788,Carry,
,,,,"[78.4, 28.8]",,,,,,,,,,,0.08,,,,,,,,,,,,,,,26cb04cb-d7d8-45aa-bbc1-ed2f4827a19d,1875,,"[78.2, 29.1]",2275034,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Niamh Charles,15631.0,Right Wing,107,Liverpool WFC,966,"['385cf9b0-45cf-48bf-8e6a-204543fa4eaf', '9bb18cd2-592f-4819-b93c-15458bf1e549']",15,,,,,,,,,,,,,,,,Liverpool WFC,966,00:03:15.475,Carry,
,,,,"[70.8, 11.4]",,,,,,,,,,,3.074229,,,,,,,,,,,,,,,8006370d-b1c1-48e2-a074-a3bd790ff0f1,1878,,"[70.8, 3.9]",2275034,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leigh-Anne Robe,15630.0,Left Back,107,Liverpool WFC,966,"['2fc4749d-d86d-432a-b1f3-8031f5e4e435', 'c479f9a1-3b96-46b7-b6e2-f73db8372786', 'e4cb2b44-8b47-4081-844e-d8333e8666e9']",17,,,,,,,,,,,,,,,,Liverpool WFC,966,00:03:17.842,Carry,True
,,,,"[50.0, 12.6]",,,,,,,,,,,0.5495,,,,,,,,,,,,,,,dc651d76-4b27-4577-8fec-f2c65139e723,1882,,"[56.7, 7.0]",2275034,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Niamh Fahey,19777.0,Left Center Back,107,Liverpool WFC,966,"['3a5211c6-df89-4d19-b0d7-d9c1b573735c', '613379b6-98ee-4c86-85f9-04802aa983a4']",23,,,,,,,,,,,,,,,,Liverpool WFC,966,00:03:23.145,Carry,
,,,,"[49.7, 33.5]",,,,,,,,,,,1.205398,,,,,,,,,,,,,,,60533644-28b1-4209-ada1-e9c648086dbe,1885,,"[46.0, 34.9]",2275034,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sophie Elizabeth Bradley-Auckland,15614.0,Right Center Back,107,Liverpool WFC,966,"['22e6db8a-b0b7-4fbb-b2d6-512f1d0fe492', '886a80dc-1493-4dbb-b1c5-dfe651451f2f']",25,,,,,,,,,,,,,,,,Liverpool WFC,966,00:03:25.865,Carry,
,,,,"[58.6, 37.4]",,,,,,,,,,,1.565008,,,,,,,,,,,,,,,c4051400-60b8-440e-9549-144dd062efa8,1888,,"[65.3, 36.9]",2275034,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Amy Rodgers,19417.0,Right Center Midfield,107,Liverpool WFC,966,"['129e1961-aa3c-4ec5-bab4-edbc783fc05e', 'a9412e95-9d59-4472-b294-0f5c0ea1b0b1', 'e2e0f9e3-a4ec-43a3-a1f1-e7144dfa3db0']",28,,,,,,,,,,,,,,,,Liverpool WFC,966,00:03:28.198,Carry,True
,,,,"[46.2, 40.8]",,,,,,,,,,,1.510217,,,,,,,,,,,,,,,f5110ce5-96c9-49ef-a44c-07e9e0ac8560,1892,,"[45.2, 32.9]",2275034,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sophie Elizabeth Bradley-Auckland,15614.0,Right Center Back,107,Liverpool WFC,966,"['6f3320fa-6593-48d7-a599-5c7593d83f9c', 'a614b1bf-100f-4ea5-9955-0a88ff654837']",31,,,,,,,,,,,,,,,,Liverpool WFC,966,00:03:31.249,Carry,
,,,,"[51.1, 59.0]",,,,,,,,,,,2.38925,,,,,,,,,,,,,,,491b5485-a26d-4626-ba90-e45ac3c0dfbc,1895,,"[51.0, 54.8]",2275034,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jade Bailey,21854.0,Left Center Midfield,107,Liverpool WFC,966,"['b0c20b4b-09cc-4606-9f19-9d5af9c15049', 'd8bbcd44-1661-486a-9d72-c9bf3362084e']",33,,,,,,,,,,,,,,,,Liverpool WFC,966,00:03:33.399,Carry,
,,,,"[82.8, 62.5]",,,,,,,,,,,0.422105,,,,,,,,,,,,,,,500ab7c4-38a7-404c-a883-7fdd2159c614,1899,,"[84.8, 60.4]",2275034,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Courtney Sweetman-Kirk,15611.0,Center Forward,107,Liverpool WFC,966,"['41334347-3d8e-447a-aba2-dc8b6602e2e7', '42f49a3d-c8c3-4699-afa3-d305bf87103d', '73d986b7-057a-4ede-a0da-62b1ce1854fa']",37,,,,,,,,,,,,,,,,Liverpool WFC,966,00:03:37.875,Carry,True
,,,,"[63.9, 69.1]",,,,,,,,,,,1.642613,,,,,,,,,,,,,,,1142896c-3491-4a48-b0fd-38cc3caa9d07,1904,,"[62.1, 65.9]",2275034,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jade Bailey,21854.0,Left Center Midfield,107,Liverpool WFC,966,"['086aef69-8c4f-4a27-a836-b1ef9896f0b9', '449b1044-64b3-4e58-9c98-7a808fba3746']",41,,,,,,,,,,,,,,,,Liverpool WFC,966,00:03:41.839,Carry,
,,,,"[90.5, 66.7]",,,,,,,,,,,3.836163,,,,,,,,,,,,,,,97688e89-3428-4265-aa43-707aa0f26498,1907,,"[74.2, 77.8]",2275034,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Melissa Lawley,15547.0,Center Attacking Midfield,107,Liverpool WFC,966,"['32f2f8d0-4ff8-47a4-89ea-ead23a7e3fcf', '47108408-c49c-4fe9-8f6a-9023f95d6c68', 'f13b3788-119d-4add-93a3-076b36f827fd']",44,,,,,,,,,,,,,,,,Liverpool WFC,966,00:03:44.721,Carry,True
,,,,"[34.1, 19.2]",,,,,,,,,,,0.156108,,,,,,,,,,,,,,,0c8a432c-d285-41ba-9f89-e3941004d0c9,1915,,"[34.1, 19.2]",2275034,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chloe Peplow,16397.0,Center Defensive Midfield,108,Tottenham Hotspur Women,749,"['1011ecea-84b2-48e0-add7-899fd67adf93', 'c51a883c-92b9-4bfc-8b83-22954530c655']",51,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:03:51.603,Carry,
,,,,"[55.1, 26.0]",,,,,,,,,,,0.240513,,,,,,,,,,,,,,,68155940-1d61-4020-abc5-78e4c5d3003c,1919,,"[55.0, 26.7]",2275034,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kit Graham,31551.0,Center Forward,108,Tottenham Hotspur Women,749,"['01c40315-4dbe-4d85-aea4-a2feefd59204', '16d19efa-f204-4a08-bb8e-1a30c4dc68b9', '3dfbe562-d82c-4e62-bc3f-196942ebe7cd']",52,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:03:52.633,Carry,True
,,,,"[77.0, 54.8]",,,,,,,,,,,1.869148,,,,,,,,,,,,,,,85a2b17f-5b4b-410f-aa02-3059c2360878,1924,,"[71.8, 61.1]",2275034,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rebecca Jane,18144.0,Right Back,109,Liverpool WFC,966,"['06f4f6c5-2eec-49ae-8681-47736a8da2ec', 'b4aac5a5-6cd7-4b25-93ae-cc8f373d1a15']",54,,,,,,,,,,,,,,,,Liverpool WFC,966,00:03:54.616,Carry,
,,,,"[77.2, 41.8]",,,,,,,,,,,1.126388,,,,,,,,,,,,,,,a558c779-4f28-4a90-9d97-3472cdd8eb59,1927,,"[73.1, 42.1]",2275034,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Amy Rodgers,19417.0,Right Center Midfield,109,Liverpool WFC,966,"['24bd0313-d306-43f7-822f-bf14c9f41dac', 'c129e91c-fa2b-43fb-90e2-cdb3fd69dc65']",57,,,,,,,,,,,,,,,,Liverpool WFC,966,00:03:57.486,Carry,
,,,,"[78.4, 33.5]",,,,,,,,,,,1.025959,,,,,,,,,,,,,,,d8629e9a-adf7-471d-8fd7-d2b589738abc,1931,,"[85.3, 36.7]",2275034,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Niamh Charles,15631.0,Right Wing,109,Liverpool WFC,966,"['04fce9a5-33cb-4b7d-8e93-b2426d41832b', '0d35d2c2-e974-4813-8ac4-7b119d5e8c7d', '0ef21a36-bbd4-4b9b-b06b-c2e4dc5a5aa0']",59,,,,,,,,,,,,,,,,Liverpool WFC,966,00:03:59.512,Carry,True
,,,,"[71.8, 28.3]",,,,,,,,,,,2.764039,,,,,,,,,,,,,,,7a8f64e6-d9ce-4e8b-a082-b2b06e8e873b,1934,,"[64.5, 30.2]",2275034,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leigh-Anne Robe,15630.0,Left Back,109,Liverpool WFC,966,"['741e6088-bf81-4d87-b68b-7585fe6e9dcb', 'f3718757-de20-4ddd-9585-b9eeb61a61a3']",2,,,,,,,,,,,,,,,,Liverpool WFC,966,00:04:02.364,Carry,
,,,,"[91.4, 28.3]",,,,,,,,,,,0.159998,,,,,,,,,,,,,,,a637c714-c323-487a-8af4-1f16189b2d10,1937,,"[91.4, 28.3]",2275034,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Courtney Sweetman-Kirk,15611.0,Center Forward,109,Liverpool WFC,966,"['4c512326-b5f4-4a14-9b98-afebe0b9a924', 'dfe09cbb-20fb-40e0-a93c-4554689776f2']",6,,,,,,,,,,,,,,,,Liverpool WFC,966,00:04:06.056,Carry,
,,,,"[7.8, 42.9]",,,,,,,,,,,4.809333,,,,,,,,,,,,,,,f50a6326-93b7-4421-8caa-ed11ae139a7d,1940,,"[5.4, 43.3]",2275034,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rebecca Leigh Spencer,18158.0,Goalkeeper,110,Tottenham Hotspur Women,749,"['bfeb5990-da47-42bf-baa9-3cfacf29c030', 'd2a4f33b-29ce-482b-a719-50b162b0afb9']",9,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:04:09.463,Carry,
,,,,"[15.5, 24.3]",,,,,,,,,,,1.0918,,,,,,,,,,,,,,,98f07597-7b44-46d4-8a4a-9a0622b0b80e,1943,,"[15.8, 24.8]",2275034,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anna Filbey,31703.0,Left Center Back,110,Tottenham Hotspur Women,749,"['3667d0db-44ae-4f47-a66e-21e7b09b2acd', '57747417-9b75-4b7b-b376-cf71c0d29923']",16,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:04:16.148,Carry,
,,,,"[29.3, 6.5]",,,,,,,,,,,1.873022,,,,,,,,,,,,,,,9c264379-bd14-4448-9974-217dd66b5b87,1946,,"[30.9, 1.7]",2275034,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Siri Worm,15572.0,Left Back,110,Tottenham Hotspur Women,749,"['5e26782f-4d83-44d3-b374-4a18440f0b01', 'dcbffb9d-04f1-4755-b1b4-b7ef51582855']",18,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:04:18.924,Carry,
,,,,"[7.2, 39.5]",,,,,,,,,,,1.473172,,,,,,,,,,,,,,,705f0190-bca2-4a7d-b81b-7e9ef36e7670,1949,,"[5.8, 40.8]",2275034,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rebecca Leigh Spencer,18158.0,Goalkeeper,110,Tottenham Hotspur Women,749,"['d4f66160-e23a-45c2-9b56-f9d5b7a1cef8', 'd5498b2b-7c0b-469d-93ed-da843b110f82']",22,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:04:22.934,Carry,
,,,,"[19.3, 56.1]",,,,,,,,,,,1.066166,,,,,,,,,,,,,,,c21d49a5-2099-4ad1-bd76-6ff508a2fabe,1952,,"[16.1, 63.0]",2275034,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hannah Godfrey,31552.0,Right Center Back,110,Tottenham Hotspur Women,749,"['0b94b5b7-1b3c-4476-a7d2-8e174cca4707', '5f303987-56d7-47d1-9dbc-6861ef59fcb3']",26,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:04:26.448,Carry,
,,,,"[33.4, 29.1]",,,,,,,,,,,3.881506,,,,,,,,,,,,,,,ab66ea60-c267-4acd-a9bc-dc98ac2ee124,1955,,"[19.3, 26.8]",2275034,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anna Filbey,31703.0,Left Center Back,110,Tottenham Hotspur Women,749,"['4fef1bb9-40c5-4204-8585-6a5d807f70aa', 'f2399a9a-6551-4563-baeb-346df367e01d']",29,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:04:29.747,Carry,
,,,,"[27.2, 51.1]",,,,,,,,,,,1.074932,,,,,,,,,,,,,,,f8d9a4c9-98eb-465c-b6f2-48b05fd194db,1958,,"[27.5, 46.1]",2275034,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hannah Godfrey,31552.0,Right Center Back,110,Tottenham Hotspur Women,749,"['0d44b21f-63d6-4906-bf6c-4143cfb20a41', 'bc885d27-a18a-45eb-bc96-0daf03ba9ab1']",35,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:04:35.471,Carry,
,,,,"[47.9, 51.5]",,,,,,,,,,,4.215688,,,,,,,,,,,,,,,4518b648-e691-4b3c-9136-0ec4d4ce1055,1961,,"[42.6, 75.6]",2275034,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ashleigh Neville,4848.0,Right Back,110,Tottenham Hotspur Women,749,"['25eda438-83e2-4897-a0af-7de783cb85b4', '7468957c-431c-4356-a00a-5904618a7e0a', '93c11bf7-2895-419d-bb45-ee3590a90c2d']",38,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:04:38.314,Carry,True
,,,,"[55.1, 24.0]",,,,,,,,,,,1.957072,,,,,,,,,,,,,,,339b80fc-615c-4a97-8f38-cd7fb69f42e6,1965,,"[34.1, 22.0]",2275034,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anna Filbey,31703.0,Left Center Back,110,Tottenham Hotspur Women,749,"['1a2412d5-a004-412d-b043-2b0daa2c0b18', 'b4a352c9-10da-470c-ab06-1261aa6a16e1']",45,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:04:45.157,Carry,
,,,,"[36.2, 78.7]",,,,,,,,,,,0.575182,,,,,,,,,,,,,,,75f4991f-e280-4b6e-8904-4a30cc39be03,1971,,"[36.9, 77.4]",2275034,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Melissa Lawley,15547.0,Center Attacking Midfield,111,Liverpool WFC,966,"['86d9bd0c-fac2-41f5-ad91-1d2e506a1d40', '88791b08-04ca-4c75-a143-40f2d2b90396', 'ab4c93c6-a59d-4daa-ae02-c81ea6add792']",3,,,,,,,,,,,,,,,,Liverpool WFC,966,00:05:03.143,Carry,True
,,,,"[77.8, 2.0]",,,,,,,,,,,1.801011,,,,,,,,,,,,,,,2215d317-21be-47ee-a5c4-5fd49cbffd84,1974,,"[81.7, 0.8]",2275034,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Siri Worm,15572.0,Left Back,111,Liverpool WFC,966,"['26232d4d-f353-4fd6-852b-48d5bddaadad', 'a57fe235-0539-4720-b376-31b20b89d8e9']",4,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:05:04.633,Carry,
,,,,"[44.6, 80.1]",,,,,,,,,,,0.22066,,,,,,,,,,,,,,,cd121cc3-3f29-4f17-9ad5-c52d192db454,1977,,"[43.2, 79.0]",2275034,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Melissa Lawley,15547.0,Center Attacking Midfield,111,Liverpool WFC,966,"['a2f21b38-0238-4b33-8e8c-e2b9d6024dfb', 'a978cf14-c694-41c8-a7ce-b05782d238f2']",6,,,,,,,,,,,,,,,,Liverpool WFC,966,00:05:06.434,Carry,
,,,,"[64.4, 2.6]",,,,,,,,,,,0.896557,,,,,,,,,,,,,,,1939ae0b-60da-4bb4-a7c6-554612bc4fea,1981,,"[65.1, 1.6]",2275034,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anna Filbey,31703.0,Left Center Back,112,Tottenham Hotspur Women,749,"['34b85ac1-f4a6-4d5f-8d38-99d053911047', '780f02ba-c29e-43ae-ad2e-dd20430b7048']",7,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:05:07.574,Carry,
,,,,"[70.3, 1.7]",,,,,,,,,,,0.233389,,,,,,,,,,,,,,,3b15ee67-9960-402b-b851-1a13ababb9c6,1984,,"[70.3, 1.6]",2275034,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Siri Worm,15572.0,Left Back,112,Tottenham Hotspur Women,749,"['49d5b499-688a-42ce-b200-065fb588addd', '6b66f15e-e4d0-494e-a348-17f3bd0f54df']",9,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:05:09.671,Carry,
,,,,"[72.3, 2.2]",,,,,,,,,,,1.162608,,,,,,,,,,,,,,,ab6b1858-b37a-41bd-879f-0989b84c7379,1987,,"[73.0, 2.2]",2275034,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gemma Suzanne Davison,15721.0,Left Midfield,112,Tottenham Hotspur Women,749,"['81c0983e-4578-4617-808a-09f7a877f933', 'b1784f93-2218-4713-9bbd-06276586b13d', 'b2ef2f4e-741c-4b6b-a244-603fc132aafa']",10,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:05:10.611,Carry,True
,,,,"[67.2, 1.3]",,,,,,,,,,,1.649725,,,,,,,,,,,,,,,4785ab5f-7dea-4376-85c1-53b4d6a16aaf,1991,,"[72.3, 2.2]",2275034,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gemma Suzanne Davison,15721.0,Left Midfield,112,Tottenham Hotspur Women,749,"['57d6451f-a7e9-4d15-bbef-ac29911297fe', 'aad12c01-4f9d-488d-8c9f-3b99c09e4652', 'b1784f93-2218-4713-9bbd-06276586b13d', 'd9e58b64-f48c-4f8b-afd3-ec3adf0cbce1']",11,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:05:11.773,Carry,True
,,,,"[63.9, 76.7]",,,,,,,,,,,0.08,,,,,,,,,,,,,,,cd767c9c-da16-40aa-9a6b-e09ce68d5d63,1997,,"[64.2, 77.4]",2275034,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jessica Anne Clarke,15218.0,Left Wing,113,Liverpool WFC,966,"['434b00a8-deab-4be2-844c-5933cc6cc9d9', 'ed40cc93-1be6-48a3-bbe1-fa1585722a3a', 'f642bf1d-a723-4708-a262-f72c49d47afe']",20,,,,,,,,,,,,,,,,Liverpool WFC,966,00:05:20.027,Carry,True
