ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,6ae48f39-3411-4acf-9a58-f73a0b5f335a,92,,,"[18.0, 74.0]",19765,2,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sophie Elizabeth Bradley-Auckland,15614.0,Right Center Back,6,Liverpool WFC,966,['5176b6b4-fd42-486c-b3f7-65f8773204b0'],7,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:07.614,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,7d714ba0-2f12-41bf-99e6-26624b573f19,95,,,"[108.0, 15.0]",19765,2,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Charlie Wellings,15563.0,Center Forward,7,Birmingham City WFC,969,['cbd976f0-378b-4318-9d5b-b397510e04d0'],23,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:23.192,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,9d30f277-a3cc-473e-913c-dcd6cd98cbaf,98,,,"[109.0, 5.0]",19765,2,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kerys Harrop,15569.0,Left Back,7,Birmingham City WFC,969,['89d8e5b0-4822-42d9-97fd-cc1198bb7da0'],24,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:24.027,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,bd935f80-fee1-4c5b-839f-c0d54f24cafd,101,,,"[99.0, 11.0]",19765,2,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Charlie Wellings,15563.0,Center Forward,7,Birmingham City WFC,969,['121c6f74-d494-4857-924b-ec23dd7a23b2'],26,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:26.253,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,6cc920f5-78b6-4d53-9fc2-ae8831fdd25f,104,,,"[115.0, 36.0]",19765,2,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emma Follis,15557.0,Right Wing,7,Birmingham City WFC,969,['2fb2a88d-73cd-4e24-adce-dab7f247b2d2'],29,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:29.869,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,dabf26f9-6fc6-47e5-b04c-fc5af9c1923d,109,,,"[52.0, 41.0]",19765,3,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Niamh Fahey,19777.0,Center Defensive Midfield,8,Liverpool WFC,966,['04998dfd-7ee7-40de-a487-6f619be5c824'],23,,,,,,,,,,,,,,,,Liverpool WFC,966,00:03:23.049,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,e72de4e9-4d21-4c66-bf1f-12ebfe243c75,111,,,"[99.0, 1.0]",19765,3,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Rinsola Babajide,15613.0,Left Wing,8,Liverpool WFC,966,['978575ec-09cc-491e-85e3-099f3e998667'],27,,,,,,,,,,,,,,,,Liverpool WFC,966,00:03:27.928,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,637cce60-6fc6-47df-a661-83fc49f33f24,113,,,"[34.0, 72.0]",19765,3,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucy Staniforth,15562.0,Center Attacking Midfield,9,Birmingham City WFC,969,['8388b9b8-bd0b-48fc-a171-65efda4291a9'],44,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:03:44.498,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,5663d35c-91ce-4693-95d9-e17c21f4f4b4,116,,,"[27.0, 78.0]",19765,3,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Harriet Scott,19592.0,Right Back,9,Birmingham City WFC,969,['da17e055-b31b-4647-8d17-f6ae233f6fab'],45,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:03:45.554,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,2f24b987-ebc4-44eb-bd04-beb8d0e62ac4,120,,,"[38.0, 78.0]",19765,3,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Charlie Wellings,15563.0,Center Forward,9,Birmingham City WFC,969,['7dcb2bd9-af69-433a-a0e5-3505ba62c324'],46,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:03:46.552,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,af1e8ae1-76a9-4802-94b4-73a6ed1eb952,123,,,"[13.0, 67.0]",19765,3,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Meaghan Sargeant,19502.0,Right Center Back,9,Birmingham City WFC,969,['5b8dcde2-f0fa-4bea-8405-a97e7ab83a8d'],48,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:03:48.479,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,d930e86c-c976-4519-96b9-46297cf92756,126,,,"[5.0, 50.0]",19765,3,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hannah Hampton,22032.0,Goalkeeper,9,Birmingham City WFC,969,['aab26112-ca1a-4883-9e63-525553b6657b'],51,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:03:51.004,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,6232ff91-c992-4753-b428-1da06d76ad93,130,,,"[13.0, 34.0]",19765,3,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aoife Mannion,19503.0,Left Center Back,9,Birmingham City WFC,969,"['892b5984-e608-4ebe-bd60-e12c62a7c2bd', 'b6777c2f-80a1-4c21-968f-b8873624cc0c']",54,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:03:54.451,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,e77227a0-5803-4474-91f9-c1942b491dc1,133,,,"[37.0, 56.0]",19765,3,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hayley Ladd,19501.0,Right Defensive Midfield,9,Birmingham City WFC,969,['3ca6c656-8f15-415d-bab5-e604fae736fe'],57,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:03:57.788,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,0806fcbd-80d4-4156-a74c-c880075ad083,136,,,"[30.0, 70.0]",19765,3,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Harriet Scott,19592.0,Right Back,9,Birmingham City WFC,969,['d2405ed0-1810-4ecf-ad26-0ea5c26ec2b7'],59,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:03:59.974,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,dbf6b322-897e-4a76-ba8f-5fa9aa0ed9a7,139,,,"[21.0, 56.0]",19765,4,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Meaghan Sargeant,19502.0,Right Center Back,9,Birmingham City WFC,969,['5cfc5a43-b5f3-41e0-9542-bb5d74cdc314'],3,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:04:03.300,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,0a07641d-b168-460c-9ac6-a749572b905d,142,,,"[22.0, 23.0]",19765,4,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aoife Mannion,19503.0,Left Center Back,9,Birmingham City WFC,969,['1d8971fe-dcaf-4618-af65-d140fd2dd79e'],9,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:04:09.937,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,2475f82e-17b7-4e06-83cf-ba6cd6439c11,145,,,"[22.0, 5.0]",19765,4,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kerys Harrop,15569.0,Left Back,9,Birmingham City WFC,969,['899c2b9b-3005-43bf-9cbb-f9b0d758acfd'],17,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:04:17.968,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,500f6258-3407-476f-9674-007b7fa3fa44,148,,,"[9.0, 37.0]",19765,4,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hannah Hampton,22032.0,Goalkeeper,9,Birmingham City WFC,969,['aaae4345-70db-43b6-aa24-f7eb72d9a282'],21,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:04:21.563,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,1823e8e2-1210-466c-86d6-81c60035b786,152,,,"[21.0, 28.0]",19765,4,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aoife Mannion,19503.0,Left Center Back,9,Birmingham City WFC,969,"['c7caecbc-a4e5-4e7b-818d-b16c9c1f2c1e', 'ee3ac061-9bbf-465c-832a-6fbea29f995d']",22,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:04:22.845,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,37c8a7d4-a54f-4086-9d22-b7f0a964b464,155,,,"[27.0, 35.0]",19765,4,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Chloe Arthur,10193.0,Left Defensive Midfield,9,Birmingham City WFC,969,['8fb38442-238d-4a76-8ef4-efc16fdf5f60'],24,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:04:24.752,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,e5890d51-6050-418d-918a-eafadf88630b,163,,,"[10.0, 28.0]",19765,4,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Aoife Mannion,19503.0,Left Center Back,10,Birmingham City WFC,969,['1c6554ca-b285-4039-bd25-38cd332f898b'],35,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:04:35.519,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,a840cb7b-7a78-4617-8aeb-5cd5ee82e378,166,,,"[10.0, 39.0]",19765,4,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Hannah Hampton,22032.0,Goalkeeper,10,Birmingham City WFC,969,['33ba8e8c-b233-444c-93d9-0890a92f8b02'],44,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:04:44.894,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,1b6a42ee-45e0-4d09-8a1c-14749258bbad,169,,,"[17.0, 25.0]",19765,4,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Aoife Mannion,19503.0,Left Center Back,10,Birmingham City WFC,969,['fc36c63a-f5af-4e81-844d-daca200d81d7'],47,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:04:47.824,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,fd4babdd-0ac2-4229-ba6a-cf75261a141b,175,,,"[88.0, 41.0]",19765,4,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Laura Coombs,19416.0,Left Center Midfield,11,Liverpool WFC,966,['43f38a9f-6577-43ef-9cac-c30ef29b9546'],53,,,,,,,,,,,,,,,,Liverpool WFC,966,00:04:53.420,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,79954702-d581-424d-84d4-f20b2c560cb1,178,,,"[99.0, 27.0]",19765,4,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rinsola Babajide,15613.0,Left Wing,11,Liverpool WFC,966,['7140c30a-b390-4374-8ddf-28880317a3ab'],55,,,,,,,,,,,,,,,,Liverpool WFC,966,00:04:55.089,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,52d65683-453d-4e9c-83ed-fa6104ea5dd9,183,,,"[16.0, 53.0]",19765,4,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Meaghan Sargeant,19502.0,Right Center Back,12,Birmingham City WFC,969,['6b925a67-95ac-43b5-8973-41b65529f66d'],55,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:04:55.671,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,adfe7a30-1dcc-4188-80ee-84e88c6ce0ce,185,,,"[17.0, 52.0]",19765,4,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Harriet Scott,19592.0,Right Back,12,Birmingham City WFC,969,['185c5c09-e075-4984-9eca-a11d62b2b37a'],56,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:04:56.153,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,8d3ea598-595b-416f-9c8e-ce6030d4312a,188,,,"[6.0, 44.0]",19765,4,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hannah Hampton,22032.0,Goalkeeper,12,Birmingham City WFC,969,['57e4f69f-4712-4271-ab0b-b3ca46b7f1e0'],59,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:04:59.043,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,42f06cdf-eec3-4213-89ec-cd795ce8b943,194,,,"[56.0, 34.0]",19765,5,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Niamh Fahey,19777.0,Center Defensive Midfield,13,Liverpool WFC,966,['081026fa-c2b3-4c6c-98ff-3e99e462f9ee'],4,,,,,,,,,,,,,,,,Liverpool WFC,966,00:05:04.502,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,e16873c4-89b7-40f8-ae38-1ce441394432,201,,,"[68.0, 66.0]",19765,5,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Satara Murray,15629.0,Right Back,13,Liverpool WFC,966,['cfb4b6e9-841c-4db7-a7b5-9030a511fb5e'],9,,,,,,,,,,,,,,,,Liverpool WFC,966,00:05:09.509,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,c96aaf58-fa6e-4335-8c57-59ce4b5a0965,208,,,"[39.0, 6.0]",19765,5,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Charlie Wellings,15563.0,Center Forward,14,Birmingham City WFC,969,['9b9f4050-ff7b-4051-b681-c69f95272f8a'],20,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:05:20.426,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,c93c35e8-4e18-4554-b8a5-2bc56ba4b55e,211,,,"[25.0, 19.0]",19765,5,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aoife Mannion,19503.0,Left Center Back,14,Birmingham City WFC,969,['62c26bb5-0ff0-45d6-9653-b570828ed1f2'],23,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:05:23.681,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,62174ce3-ff1e-4010-849d-4e3ce666179b,214,,,"[38.0, 25.0]",19765,5,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucy Staniforth,15562.0,Center Attacking Midfield,14,Birmingham City WFC,969,['92cdd2df-8df2-4857-96b2-50076db18812'],25,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:05:25.599,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,095c9d14-e1ce-408e-abf0-e2f6e248463e,217,,,"[24.0, 14.0]",19765,5,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aoife Mannion,19503.0,Left Center Back,14,Birmingham City WFC,969,['6d0c533c-23c9-43c2-93fc-4cee76ea86a5'],27,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:05:27.263,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,69f8967e-f567-4930-bf91-9267e5469ca7,220,,,"[21.0, 53.0]",19765,5,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Meaghan Sargeant,19502.0,Right Center Back,14,Birmingham City WFC,969,['85adf3cd-6e90-4e8e-8486-5215d675be27'],31,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:05:31.739,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,7ef88226-911c-4061-87c4-5e0b5f7eecd3,223,,,"[51.0, 77.0]",19765,5,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Harriet Scott,19592.0,Right Back,14,Birmingham City WFC,969,['a945419f-5744-46dd-afd6-1075718604c5'],35,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:05:35.673,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,e234354a-095d-4ec1-ba6d-90b3a66da4b3,231,,,"[41.0, 75.0]",19765,6,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emma Follis,15557.0,Right Wing,16,Liverpool WFC,966,['1dd00d88-eff4-48be-bca0-f503327d1c74'],5,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:06:05.284,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,439cbd76-342f-46b6-9c94-49821f0b8391,237,,,"[62.0, 4.0]",19765,6,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leigh-Anne Robe,15630.0,Left Back,16,Liverpool WFC,966,['557b0f61-3d32-49b3-a0de-30ba9a7230d1'],10,,,,,,,,,,,,,,,,Liverpool WFC,966,00:06:10.604,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,c6a067c7-6664-4938-a643-f11a0a3dd168,240,,,"[64.0, 21.0]",19765,6,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Laura Coombs,19416.0,Left Center Midfield,16,Liverpool WFC,966,['fe3f3eeb-efd1-4fa6-b483-beb083968132'],13,,,,,,,,,,,,,,,,Liverpool WFC,966,00:06:13.628,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,0bff9827-6f53-4651-a48d-b9059175ebaa,242,,,"[74.0, 53.0]",19765,6,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jessica Anne Clarke,15218.0,Right Wing,16,Liverpool WFC,966,['7ae34d85-f287-40f4-9bdc-acd2d83b64a4'],15,,,,,,,,,,,,,,,,Liverpool WFC,966,00:06:15.771,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,2f068d25-7cf0-49c1-927c-ad75b9eb98db,247,,,"[87.0, 65.0]",19765,6,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jessica Anne Clarke,15218.0,Right Wing,16,Liverpool WFC,966,['34ac227e-b073-490c-9809-acdebc105a13'],20,,,,,,,,,,,,,,,,Liverpool WFC,966,00:06:20.326,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,a43816c4-abd4-43b0-b576-f357ffbdc0df,256,,,"[85.0, 57.0]",19765,6,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Christie Murray,15628.0,Right Center Midfield,16,Liverpool WFC,966,['13aa4850-2d18-4549-83d6-63b352bc6535'],28,,,,,,,,,,,,,,,,Liverpool WFC,966,00:06:28.741,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,017a0161-4d5d-41fe-bbf9-dd3145ecb92c,259,,,"[100.0, 64.0]",19765,6,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Courtney Sweetman-Kirk,15611.0,Center Forward,16,Liverpool WFC,966,['15119b07-edf9-4378-b87f-30a5cf7893de'],30,,,,,,,,,,,,,,,,Liverpool WFC,966,00:06:30.859,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,302f6bc1-393a-4342-8987-0060301b5752,261,,,"[8.0, 25.0]",19765,6,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Hannah Hampton,22032.0,Goalkeeper,17,Birmingham City WFC,969,['6295c2ed-797d-4822-9809-b704a2de68fe'],53,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:06:53.778,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,18425795-4187-4e9a-b792-385926d15a4f,264,,,"[8.0, 49.0]",19765,6,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Meaghan Sargeant,19502.0,Right Center Back,17,Birmingham City WFC,969,['baf9af5a-bee6-4d84-b0b7-bb9d6210fb2c'],57,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:06:57.981,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,b91969d3-8056-46f8-90d1-2eeccd130682,267,,,"[101.0, 77.0]",19765,7,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lucy Staniforth,15562.0,Center Attacking Midfield,17,Birmingham City WFC,969,['29994943-08f5-4a78-ad6b-a60e8e42d13f'],7,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:07:07.518,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,59b5c0a8-0eae-4f71-9a0c-1c2d143ee4db,270,,,"[74.0, 68.0]",19765,7,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hayley Ladd,19501.0,Right Defensive Midfield,19,Birmingham City WFC,969,['2394763a-51b3-41ef-abc9-b5e44df4ad92'],24,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:07:24.756,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,53ea8cea-df67-4144-b26b-6e65bca28c45,274,,,"[53.0, 56.0]",19765,7,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aoife Mannion,19503.0,Left Center Back,19,Birmingham City WFC,969,['c0e28317-7f79-467c-9bac-2d6603cfb0d2'],28,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:07:28.860,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,50ddc5ed-99fc-4c83-9980-6fe66b4c9624,278,,,"[38.0, 29.0]",19765,7,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kerys Harrop,15569.0,Left Back,19,Birmingham City WFC,969,['0dcd9ff2-e61a-493b-bbfc-801321073daa'],31,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:07:31.544,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,ea42e23c-5f3d-4bf4-b5cb-14c59ae62a14,281,,,"[50.0, 34.0]",19765,7,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aoife Mannion,19503.0,Left Center Back,19,Birmingham City WFC,969,['5979afa3-bc69-4e98-9dcd-1dbf249d4f8b'],35,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:07:35.880,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,4593ddda-1803-4d08-b068-2d7e9d70e7ed,285,,,"[55.0, 37.0]",19765,7,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christie Murray,15628.0,Right Center Midfield,20,Liverpool WFC,966,['b97cc4e2-fc95-4694-adec-a6432d49a356'],41,,,,,,,,,,,,,,,,Liverpool WFC,966,00:07:41.490,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,47aa63fc-5f6a-4461-aca8-28860b557976,288,,,"[65.0, 4.0]",19765,7,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rinsola Babajide,15613.0,Left Wing,20,Liverpool WFC,966,['b45d5d44-ce7a-4df5-93f5-a5d5ae800d5c'],46,,,,,,,,,,,,,,,,Liverpool WFC,966,00:07:46.773,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,73b4a75f-7a0a-4baf-b1f6-f874b350ea10,291,,,"[54.0, 6.0]",19765,7,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christie Murray,15628.0,Right Center Midfield,20,Liverpool WFC,966,['b909960a-c0e3-44ee-b358-77ee291b6699'],48,,,,,,,,,,,,,,,,Liverpool WFC,966,00:07:48.137,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,3ef3b186-791d-42e2-a53d-1b6b832296e2,293,,,"[99.0, 9.0]",19765,7,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Courtney Sweetman-Kirk,15611.0,Center Forward,20,Liverpool WFC,966,['789d39e5-6867-4249-8f49-2fe6cbe19924'],50,,,,,,,,,,,,,,,,Liverpool WFC,966,00:07:50.996,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,587cf4c0-8a75-4eda-8c46-ff11594e0a43,297,,,"[7.0, 53.0]",19765,7,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hannah Hampton,22032.0,Goalkeeper,21,Birmingham City WFC,969,['d7f5b6d1-3c03-40ef-acdf-88bb19d1daa0'],53,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:07:53.695,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,67e374bb-b246-4af0-8b77-85cb0a684341,300,,,"[17.0, 53.0]",19765,7,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aoife Mannion,19503.0,Left Center Back,21,Birmingham City WFC,969,['5bb35131-99a4-421d-87b4-9876bb7603ad'],55,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:07:55.003,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,7f38e1bf-15a4-4555-b819-9ea82c867c36,303,,,"[21.0, 23.0]",19765,7,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kerys Harrop,15569.0,Left Back,21,Birmingham City WFC,969,['4ecf5b4a-0016-45c0-b343-6afc27ef00a3'],58,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:07:58.351,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,43522e3d-d33a-4648-8da3-e6e5375d3dba,308,,,"[88.0, 31.0]",19765,8,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucy Staniforth,15562.0,Center Attacking Midfield,22,Birmingham City WFC,969,['6daae638-a1be-458f-8461-7ddda31e01ce'],20,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:08:20.811,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,6e0c4138-37c9-4ec8-ae1d-8f55110613be,312,,,"[96.0, 8.0]",19765,8,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kerys Harrop,15569.0,Left Back,22,Birmingham City WFC,969,['73250952-5898-4bd8-a95e-d46efc00d8cd'],26,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:08:26.025,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,c04dc82b-93c7-48cb-907f-1bcbaddc3c06,315,,,"[84.0, 21.0]",19765,8,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hayley Ladd,19501.0,Right Defensive Midfield,22,Birmingham City WFC,969,['44418147-9eb5-4216-85e8-984b22764b8f'],27,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:08:27.588,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,73dfbd8a-a5ea-4ef6-93ca-f8204deb9777,319,,,"[55.0, 40.0]",19765,8,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Meaghan Sargeant,19502.0,Right Center Back,22,Birmingham City WFC,969,['a364c3dd-22a5-4ffd-9f54-8ae35fe4d168'],31,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:08:31.516,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,a3c30fab-4f13-43dc-ba7e-e4bf82e1ed05,322,,,"[65.0, 23.0]",19765,8,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aoife Mannion,19503.0,Left Center Back,22,Birmingham City WFC,969,['7c789516-b72a-4b94-bfa5-551206bd030f'],35,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:08:35.634,Ball Receipt*,
