50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.791458,,,,,,,,,,,6c4457e2-74b6-4e07-b9c9-b803a72d5c95,2774,,,"[111.7, 8.6]",3775637,69,,,1.2490457,,Right Foot,,,"[116.1, 21.8]",,Ground Pass,,13.9140215,,,Caroline Siems,46536.0,,,,,,,2,Regular Play,Emma Follis,15557.0,Left Wing,161,Aston Villa,2647,['a5ccb08f-da33-4486-8181-2e179807c78b'],27,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:24:27.307,Pass,
,,,,,,,,,,,,,,,,,0.288599,,,,,,,,,,,3d5d2457-fa5d-430e-a940-04e81983be21,2777,,,"[114.6, 22.6]",3775637,69,,,1.5519307,,Left Foot,True,,"[114.8, 33.2]",,Low Pass,,10.601887,,Incomplete,Ramona Petzelberger,46533.0,,,,,,,2,Regular Play,Caroline Siems,46536.0,Left Back,161,Aston Villa,2647,"['6f1c3f97-1798-4154-b0a8-0355e8a25fe3', '8c9b6326-fbb5-446c-a0fb-0ef3b9459d61', 'ae688af8-9876-429b-adab-6ab2cd54fa26']",29,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:24:29.098,Pass,True
,,,,,,,,,,,,,,,,,2.518633,,,,,,,,,,,ec9d87cd-410f-424f-9f3a-2a737b163267,2783,,,"[8.9, 48.8]",3775637,69,,,0.19297081,,Right Foot,,,"[61.1, 59.0]",,High Pass,,53.187218,,,Abigail Harrison,23412.0,,,,,,Free Kick,2,From Free Kick,Sophie Baggaley,16376.0,Goalkeeper,162,Bristol City WFC,973,['f77632cf-4746-4252-a7b3-27024448ea75'],39,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:24:39.653,Pass,
,,,,,,,,,,,,,,,,,1.833552,,,,,,,,,,,4a15f03f-dc25-4f6e-9c47-ed547a26d13b,2787,,,"[64.5, 57.7]",3775637,69,,,1.6069251,,Right Foot,,,"[63.9, 74.3]",,Low Pass,,16.61084,,,Faye Bryson,15578.0,,,,,,,2,From Free Kick,Abigail Harrison,23412.0,Center Forward,162,Bristol City WFC,973,"['0d82950a-d9e6-471b-990b-bcb24876eb2d', 'f4e3fcef-f1fd-45f8-a102-32d60a643938']",43,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:24:43.436,Pass,True
,,,,,,,,,,,,,,,,,3.956075,,,,,,,,,,,69a80418-c1d6-446f-8fa8-bfcfe07eb49e,2790,,,"[68.8, 74.0]",3775637,69,,,-0.32841712,,Right Foot,,,"[113.7, 58.7]",,Ground Pass,,47.43522,,Incomplete,Abigail Harrison,23412.0,,,,,,,2,From Free Kick,Faye Bryson,15578.0,Right Center Back,162,Bristol City WFC,973,"['12c839b0-0500-4fde-8c81-b94e8127bb51', '6e718303-7b42-4245-9a49-b1f94078b171']",45,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:24:45.991,Pass,
,,,,,,,,,,,,,,,,,1.803362,,,,,,,,,,,dc19c5d5-4ca9-420f-8dca-607da31d698f,2794,,,"[10.4, 25.7]",3775637,69,,,1.5077732,,Keeper Arm,,,"[11.7, 46.3]",,Ground Pass,,20.640978,,,Elisha N''Dow,46534.0,,,,,,,2,Regular Play,Lisa Weiß,38317.0,Goalkeeper,163,Aston Villa,2647,['00d405c2-5659-43b3-82c2-9d27239cf175'],56,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:24:56.576,Pass,
,,,,,,,,,,,,,,,,,1.357804,,,,,,,,,,,ebd36342-d93f-4f70-8e1b-ce2278bee972,2797,,,"[27.1, 55.5]",3775637,70,,,-2.3612707,,Right Foot,,,"[7.3, 35.9]",,Ground Pass,,27.860367,,,Lisa Weiß,38317.0,,,,,,,2,Regular Play,Elisha N''Dow,46534.0,Right Center Back,163,Aston Villa,2647,['d17592e0-f7c9-4e78-98e3-e3384ec9b79d'],4,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:25:04.140,Pass,
,,,,,,,,,,,,,,,,,0.983523,,,,,,,,,,,360258a6-2936-42a9-982e-e3e68d623ee6,2800,,,"[9.5, 34.0]",3775637,70,,,-1.0144663,,Left Foot,,,"[16.9, 22.1]",,Ground Pass,,14.013208,,,Natalie Haigh,46535.0,,,,,,,2,Regular Play,Lisa Weiß,38317.0,Goalkeeper,163,Aston Villa,2647,['41cc1ec7-92a2-4a7c-b145-6164387b28b9'],6,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:25:06.956,Pass,
,,,,,,,,,,,,,,,,,3.63093,,,,,,,,,,,73fa0bd0-0404-4bae-896b-53b2483ec41a,2802,,,"[16.9, 22.1]",3775637,70,,,1.4842079,,Right Foot,,,"[19.4, 50.9]",,High Pass,,28.908304,,,Elisha N''Dow,46534.0,,,,,,,2,Regular Play,Natalie Haigh,46535.0,Left Center Back,163,Aston Villa,2647,['46eee253-b31e-4a30-809c-4ef85aeeeaa2'],7,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:25:07.940,Pass,
,,,,,,,,,,,,,,,,,2.604773,,,,,,,,,,,6b57d06c-24f5-43eb-9872-2bf83d2a3794,2811,,,"[26.7, 54.9]",3775637,72,,,0.20696706,,Right Foot,,,"[64.8, 62.9]",,High Pass,,38.930836,,Incomplete,Ramona Petzelberger,46533.0,,,,,,Free Kick,2,From Free Kick,Lisa Weiß,38317.0,Goalkeeper,164,Aston Villa,2647,"['85e28b31-7fb2-46a2-b9d5-a4c7eb7cf085', 'c10b4e60-babb-4fc0-98d8-145dc520e4c1']",14,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:27:14.411,Pass,
,,,,,,,,,,,,,,,,,0.737106,,,,,,,,,,,99fc95e7-3ea7-4be4-a1fc-7237d8fec719,2821,,,"[42.4, 59.5]",3775637,72,,,-0.38437483,,Right Foot,,,"[51.3, 55.9]",,Ground Pass,,9.600521,,,Nadine Hanssen,46539.0,,,,,,Recovery,2,From Free Kick,Asmita Ale,46541.0,Right Back,164,Aston Villa,2647,"['70bfec4f-5796-4d85-8a06-020dc8df0d23', '8e3fbd76-f995-4a46-8406-1f0156b231d4']",22,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:27:22.261,Pass,True
,,,,,,,,,,,,,,,,,1.160377,,,,,,,,,,,8419cba7-071c-4381-bbc2-7a62bdd1976c,2825,,,"[50.3, 60.2]",3775637,72,,,1.1930296,,Right Foot,,,"[55.3, 72.8]",,Ground Pass,,13.555811,,,Ramona Petzelberger,46533.0,,,,,,,2,From Free Kick,Nadine Hanssen,46539.0,Right Center Midfield,164,Aston Villa,2647,['8532c71f-63b6-41d2-9e26-82fa621fa3b8'],24,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:27:24.102,Pass,
,,,,,,,,,,,,,,,,,2.04603,,,,,,,,,,,179fd275-a9d2-4977-8062-8fc5349f1f1e,2828,,,"[50.7, 62.9]",3775637,72,,,-2.7882736,,Right Foot,,,"[22.5, 52.5]",,Ground Pass,,30.056614,,,Anita Amma Ankyewah Asante,4657.0,,,,,,,2,From Free Kick,Ramona Petzelberger,46533.0,Right Wing,164,Aston Villa,2647,['21651150-2427-4672-a750-8313f6c9269f'],29,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:27:29.112,Pass,
,,,,,,,,,,,,,,,,,1.241178,,,,,,,,,,,43619803-811d-48f1-a27d-64508517200c,2831,,,"[24.5, 51.8]",3775637,72,,,-0.39247707,,Right Foot,,,"[46.0, 42.9]",,Ground Pass,,23.269293,,,Marisa Ewers,15565.0,,,,,,,2,From Free Kick,Anita Amma Ankyewah Asante,4657.0,Left Center Midfield,164,Aston Villa,2647,['ce75d6c1-0d6b-4a6f-add1-2e5af8201f91'],34,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:27:34.779,Pass,
,,,,,,,,,,,,,,,,,1.782707,,,,,,,,,,,be9fe67a-07f9-4d53-a46c-ebd923b03260,2837,,,"[35.3, 47.0]",3775637,72,,,-0.30919892,,Right Foot,,,"[64.1, 37.8]",,Low Pass,,30.233755,,Incomplete,Shania Hayles,19499.0,,,,,,Recovery,2,From Free Kick,Anita Amma Ankyewah Asante,4657.0,Left Center Midfield,164,Aston Villa,2647,"['1028eed2-3bde-492b-bc28-4bf26f9f6445', '8af1586a-0352-403f-a8e2-c00d88e963b5']",38,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:27:38.002,Pass,
,,,,,,,,,,,,,,,,,1.287103,,,,,,,,,,,8af1586a-0352-403f-a8e2-c00d88e963b5,2839,,,"[56.0, 42.3]",3775637,72,,,0.083836645,,Left Foot,,,"[67.9, 43.3]",,Low Pass,,11.941943,,,Carla Humphrey,16384.0,,,,,,Recovery,2,From Free Kick,Naomi Layzell,46741.0,Center Back,164,Aston Villa,2647,"['9796d26c-5a28-404e-9dca-d6b8578a3d49', 'be9fe67a-07f9-4d53-a46c-ebd923b03260']",39,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:27:39.785,Pass,
,,,,,,,,,,,,,,,,,1.782121,,,,,,,,,,,75794a2e-ca35-41d0-994b-e36570d8df86,2843,,,"[50.7, 36.8]",3775637,72,,,-0.73955876,,Left Foot,,,"[62.1, 26.4]",,Ground Pass,,15.431137,,,Emma Follis,15557.0,,,,,,Recovery,2,From Free Kick,Marisa Ewers,15565.0,Center Defensive Midfield,164,Aston Villa,2647,['1fde13a4-9844-4635-ac47-07f852d3d8c4'],41,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:27:41.394,Pass,
,,,,,,,,,,,,,,,,,2.350198,,,,,,,,,,,1ef2fb2c-44b6-4cef-bd1b-6282ab0ebaa3,2847,,,"[62.1, 33.7]",3775637,72,,,0.5896433,,Right Foot,,,"[90.2, 52.5]",,Ground Pass,,33.80902,,,Nadine Hanssen,46539.0,,,,,,,2,From Free Kick,Emma Follis,15557.0,Left Wing,164,Aston Villa,2647,['0113504f-f7b1-4a68-95ee-ba214109ee59'],44,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:27:44.192,Pass,
,,,,,,,,,,,,,,,,,0.818109,,,,,,,,,,,0dab54f4-8b63-49a9-b3ff-f09203b9afe4,2856,,,"[46.7, 0.1]",3775637,73,,,0.88448775,,,,,"[54.4, 9.5]",,Low Pass,,12.151132,,,Charlie Wellings,15563.0,,,,,,Throw-in,2,From Throw In,Jemma Elizabeth Purfield,24239.0,Left Wing Back,165,Bristol City WFC,973,['16f3eeea-e0a1-4709-9a0d-fcefa7bdddb7'],51,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:28:51.564,Pass,
,,,,,,,,,,,,,,,,,0.882624,,,,,,,,,,,cf4b21ce-85ea-4dff-ba5d-9d5868533c0d,2858,,,"[54.4, 9.5]",3775637,73,,,-2.3858888,,Right Foot,,,"[49.2, 4.6]",,Ground Pass,,7.1449285,,,Jemma Elizabeth Purfield,24239.0,,,,,,,2,From Throw In,Charlie Wellings,15563.0,Right Wing Back,165,Bristol City WFC,973,['57d6391d-0817-4ffd-975a-619b7c25b50f'],52,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:28:52.382,Pass,
,,,,,,,,,,,,,,,,,1.461898,,,,,,,,,,,4694da65-3196-40e0-be60-07fe96fc39cc,2860,,,"[49.2, 4.6]",3775637,73,,,1.861866,,Left Foot,,,"[42.1, 28.3]",,Ground Pass,,24.740654,,,Ella Jade Mastrantonio,46737.0,,,,,,,2,From Throw In,Jemma Elizabeth Purfield,24239.0,Left Wing Back,165,Bristol City WFC,973,['7903026d-87f2-4fce-aa0a-db65cd7bea72'],53,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:28:53.264,Pass,
,,,,,,,,,,,,,,,,,2.8,,,,,,,,,,,bfc4de09-cf9c-4b9f-82bf-f62d0028d894,2864,,,"[43.9, 28.3]",3775637,73,,,1.4006271,,Right Foot,,,"[50.0, 63.8]",,Ground Pass,,36.02027,,,Faye Bryson,15578.0,,,,,,,2,From Throw In,Ella Jade Mastrantonio,46737.0,Left Center Midfield,165,Bristol City WFC,973,"['4d183875-f0b5-4bdb-9eb9-a797ae456528', 'a97321a5-fba3-4d10-97f4-3e4a1d3edb98']",55,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:28:55.185,Pass,True
,,,,,,,,,,,,,,,,,2.292575,,,,,,,,,,,b37fce90-677f-4b00-8d70-435f27a03a74,2868,,,"[50.0, 64.5]",3775637,73,,,0.5216863,,Right Foot,,,"[62.7, 71.8]",,Ground Pass,,14.648549,,Unknown,Emma Bissell,46738.0,,,,,,,2,From Throw In,Faye Bryson,15578.0,Right Center Back,165,Bristol City WFC,973,"['47ff51bc-1502-4dd1-b15f-f319029d464d', 'ad210fad-45be-4d3b-8602-ac962212cf23']",58,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:28:58.995,Pass,True
,,,,,,,,,,,,,,,,,2.273255,,,,,,,,,,,99af7274-d72a-4da5-a790-b48313b7c469,2874,,,"[69.4, 1.8]",3775637,74,,,-0.01715518,,Right Foot,,,"[110.2, 1.1]",,Ground Pass,,40.806004,,,Emma Follis,15557.0,,,,,,Free Kick,2,From Free Kick,Caroline Siems,46536.0,Left Back,167,Aston Villa,2647,['7382a7ee-0c9e-4bd2-8b99-696f8cf11013'],50,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:29:50.102,Pass,
,,,,,,,,,,,,,,,,,1.130058,,,,,,,,,,,e61ad47c-ea19-4a20-8faf-b31e77cdb450,2877,,,"[105.9, 8.3]",3775637,74,,,1.6724852,8f091cb3-ce1d-465a-aada-d023e3eb9c78,Right Foot,,,"[104.4, 23.0]",True,Ground Pass,,14.776333,,,Shania Hayles,19499.0,,,,,,,2,From Free Kick,Emma Follis,15557.0,Left Wing,167,Aston Villa,2647,['c6f93637-e3e1-4005-9f89-cd837d273c4b'],55,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:29:55.631,Pass,
,,,,,,,,,,,,,,,,,1.224943,,,,,,,,,,,02af2300-635b-4388-b107-5a23092c4d99,2882,,,"[61.0, 40.1]",3775637,75,,,2.8543112,,Right Foot,,,"[52.2, 42.7]",,Ground Pass,,9.176056,,,Ella Jade Mastrantonio,46737.0,,,,,,Kick Off,2,From Kick Off,Abigail Harrison,23412.0,Center Forward,168,Bristol City WFC,973,['35737d26-43af-44e7-bafa-79885a8a32c8'],34,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:30:34.831,Pass,
,,,,,,,,,,,,,,,,,3.629229,,,,,,,,,,,dce9f184-0a79-4b7a-8ea2-9585a3d7be13,2884,,,"[52.2, 42.7]",3775637,75,,,-0.8561247,,Right Foot,,,"[86.3, 3.4]",,High Pass,,52.03172,,Incomplete,Ebony Salmon,31527.0,,,,,,,2,From Kick Off,Ella Jade Mastrantonio,46737.0,Left Center Midfield,168,Bristol City WFC,973,"['2a47fe1d-1de0-4e1d-836a-5fbf84c7e04f', '5fe097ee-36b2-4c3d-8ef9-187f62c67989']",36,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:30:36.056,Pass,
,,,,,,,,,,,,,,,,,0.131546,,,,,,,,,,,2a47fe1d-1de0-4e1d-836a-5fbf84c7e04f,2886,,,"[33.8, 76.7]",3775637,75,,,-1.7590178,,Right Foot,,,"[33.4, 74.6]",,Low Pass,,2.1377559,,Incomplete,Ramona Petzelberger,46533.0,,,,,,Recovery,2,From Kick Off,Asmita Ale,46541.0,Right Back,168,Bristol City WFC,973,"['18c1b344-b62f-42cc-9a1c-06606e7a363b', '437d565a-d813-4793-bd68-7746a4b5d3a6', 'dce9f184-0a79-4b7a-8ea2-9585a3d7be13']",39,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:30:39.685,Pass,
,,,,,,,,,,,,,,,,,1.327303,,,,,,,,,,,ffac2e06-e95d-4b0e-9bd1-e5d71153a037,2889,,,"[30.4, 80.0]",3775637,75,,,-0.93847686,,,,,"[45.2, 59.8]",,High Pass,,25.041565,,,Nadine Hanssen,46539.0,,,,,,Throw-in,2,From Throw In,Asmita Ale,46541.0,Right Back,169,Aston Villa,2647,['aa4cd6eb-aeed-4f01-baf0-7a7f661b62c5'],44,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:30:44.498,Pass,
,,,,,,,,,,,,,,,,,1.507505,,,,,,,,,,,0d2a83a0-7ae2-4c69-b3c1-2ed7bbbb1e2d,2893,,,"[44.8, 67.8]",3775637,75,,,1.1354431,,Right Foot,,,"[48.8, 76.4]",,Ground Pass,,9.484725,,,Asmita Ale,46541.0,,,,,,,2,From Throw In,Nadine Hanssen,46539.0,Right Center Midfield,169,Aston Villa,2647,"['19f28f45-a195-4d1e-b3fd-b9019a5c6de4', '40a318d0-9573-4b65-a574-0f4d9d05c10f']",47,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:30:47.144,Pass,True
,,,,,,,,,,,,,,,,,1.422544,,,,,,,,,,,32984a9f-19f9-4075-9f6e-ceae4e60afc9,2896,,,"[49.8, 76.7]",3775637,75,,,-1.1629283,,Right Foot,,,"[56.8, 60.5]",,Ground Pass,,17.647663,,,Ramona Petzelberger,46533.0,,,,,,,2,From Throw In,Asmita Ale,46541.0,Right Back,169,Aston Villa,2647,"['b381e727-0604-4a07-bb02-e535b46a00d7', 'eb9b8822-2be3-4c3f-a951-b06deb3e185c']",48,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:30:48.651,Pass,True
,,,,,,,,,,,,,,,,,1.604184,,,,,,,,,,,e495f786-2822-4001-91cc-4e53592ad2df,2900,,,"[58.0, 55.5]",3775637,75,,,-1.8265108,,Right Foot,,,"[54.0, 40.2]",,Ground Pass,,15.814234,,,Emily Syme,15716.0,,,,,,,2,From Throw In,Ramona Petzelberger,46533.0,Right Wing,169,Aston Villa,2647,"['5bbcb891-f93b-43c8-9482-e21b4fe78a49', 'ce26a840-163e-4125-adbb-a0ebe847e152']",51,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:30:51.744,Pass,True
,,,,,,,,,,,,,,,,,0.08,,,,,,,,,,,971f22bd-91c9-4f28-9047-6319f1698166,2903,,,"[54.9, 43.9]",3775637,75,,,0.36933365,,Right Foot,,,"[58.0, 45.1]",,Ground Pass,,3.3241541,,Incomplete,Ramona Petzelberger,46533.0,,,,,,,2,From Throw In,Emily Syme,15716.0,Center Defensive Midfield,169,Aston Villa,2647,"['5848ea17-0532-49d2-9dea-22f2c8487c4d', 'c706be19-267a-40ee-8006-71d57c926a18']",53,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:30:53.429,Pass,
,,,,,,,,,,,,,,,,,0.772924,,,,,,,,,,,1aee4d50-b32a-4481-ab81-e7856b3f685d,2909,,,"[54.6, 43.9]",3775637,75,,,2.1051917,,Right Foot,,,"[48.8, 53.7]",,Ground Pass,,11.3877125,,,Faye Bryson,15578.0,,,,,,,2,From Throw In,Naomi Layzell,46741.0,Center Back,169,Aston Villa,2647,"['693a8ed9-6742-496a-8c14-3e4a6f94fa10', 'c65bd045-1f26-44ab-a238-7c4763367b92']",56,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:30:56.618,Pass,True
,,,,,,,,,,,,,,,,,5.066795,,,,,,,,,,,02ee03ff-95b3-439d-90a0-80e11d8a536a,2912,,,"[51.6, 52.2]",3775637,75,,,0.21626125,,Right Foot,,,"[104.4, 63.8]",,High Pass,,54.059227,,Incomplete,Abigail Harrison,23412.0,,,,,,,2,From Throw In,Faye Bryson,15578.0,Right Center Back,169,Aston Villa,2647,"['25d882e2-ec0b-4daa-97d9-2a3fff4a8681', '34acff3b-1854-4600-95b1-4377e19cc6b7']",59,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:30:59.086,Pass,
,,,,,,,,,,,,,,,,,1.869911,,,,,,,,,,,d2a15e02-9e15-4122-ae58-809d707ded79,2919,,,"[120.0, 80.0]",3775637,76,,,-1.6064954,,Left Foot,,,"[118.6, 40.8]",,High Pass,True,39.22499,,Incomplete,,,,,,Inswinging,,Corner,2,From Corner,Jemma Elizabeth Purfield,24239.0,Left Wing Back,170,Bristol City WFC,973,['6c472119-c10b-4dc2-9cd0-45dbc4c17b1c'],37,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:31:37.348,Pass,
,,,,,,,,,,,,,,,,,2.767517,,,,,,,,,,,46662d09-4fdd-44df-a862-4b6e29b75503,2930,,,"[6.0, 36.0]",3775637,77,,,-0.5044413,,Right Foot,,,"[54.0, 9.5]",,High Pass,,54.82928,,Incomplete,Caroline Siems,46536.0,,,,,,Goal Kick,2,From Goal Kick,Lisa Weiß,38317.0,Goalkeeper,171,Aston Villa,2647,"['8af17411-d139-419b-8fd5-512864641388', 'b984aaf9-2aa6-435c-8727-c8f30a42fb6a']",9,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:32:09.418,Pass,
,,,,,,,,,,,,,,,,,0.968349,,,,,,,,,,,4c398255-afa9-4990-b2a1-f60de0cae626,2934,,,"[62.4, 0.1]",3775637,77,,,0.5147841,,,,,"[72.3, 5.7]",,High Pass,,11.374093,,Incomplete,Shania Hayles,19499.0,,,,,,Throw-in,2,From Throw In,Caroline Siems,46536.0,Left Back,172,Aston Villa,2647,"['0a4c986c-5f7e-4b56-825f-1f6101151ebc', '900ba39d-b093-47df-ab4c-7427c626abbb']",30,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:32:30.746,Pass,
,,,,,,,,,,,,,,,,,1.722428,,,,,,,,,,,f6aa5af6-c2eb-49fb-9961-b4551e0b9c47,2939,,,"[57.7, 80.0]",3775637,77,,,-0.13552772,,,,,"[75.3, 77.6]",,High Pass,,17.762882,,,Abigail Harrison,23412.0,,,,,,Throw-in,2,From Throw In,Faye Bryson,15578.0,Right Center Back,173,Bristol City WFC,973,['91312157-3959-4262-a304-6b22a42c2f8f'],40,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:32:40.313,Pass,
,,,,,,,,,,,,,,,,,0.89768,,,,,,,,,,,8d01cad1-7371-40f8-ac31-ea0496aee847,2944,,,"[75.3, 80.0]",3775637,77,,,-1.2956071,,,,,"[77.7, 71.5]",,Low Pass,,8.832327,,,Charlie Wellings,15563.0,,,,,,Throw-in,2,From Throw In,Faye Bryson,15578.0,Right Center Back,174,Bristol City WFC,973,['487f1b57-9859-4dc9-baaf-b460ef0b9ff7'],50,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:32:50.944,Pass,
,,,,,,,,,,,,,,,,,0.940127,,,,,,,,,,,2dbf81a7-3dd9-4a81-8526-f9dc456897ad,2946,,,"[77.7, 71.5]",3775637,77,,,2.1552403,,Right Foot,,,"[73.4, 78.0]",,Low Pass,,7.793587,,,Faye Bryson,15578.0,,,,,,,2,From Throw In,Charlie Wellings,15563.0,Right Wing Back,174,Bristol City WFC,973,['09d34bc5-9657-4d13-a7b9-2210872cf806'],51,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:32:51.842,Pass,
,,,,,,,,,,,,,,,,,1.094597,,,,,,,,,,,ba2b24c4-00eb-4d83-b4a6-f33d1d43b27d,2949,,,"[73.4, 77.4]",3775637,77,,,-1.7764367,,Right Foot,,,"[70.0, 61.1]",,Ground Pass,,16.650826,,,Ella Jade Mastrantonio,46737.0,,,,,,,2,From Throw In,Faye Bryson,15578.0,Right Center Back,174,Bristol City WFC,973,"['f8128ba4-93a9-479f-b80e-b6f7d015990e', 'f8a7a280-a918-453b-ab5d-3492d7f67293']",52,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:32:52.782,Pass,True
,,,,,,,,,,,,,,,,,3.199998,,,,,,,,,,,da25c80e-d103-4e5d-8373-5fe296d8b0b9,2953,,,"[71.3, 59.9]",3775637,77,,,-2.1514761,,Right Foot,,,"[52.6, 31.4]",,Ground Pass,,34.087242,,,Gemma Evans,16381.0,,,,,,,2,From Throw In,Ella Jade Mastrantonio,46737.0,Left Center Midfield,174,Bristol City WFC,973,"['8817ebab-4cc2-48e5-a20a-17ade679d949', 'e1fb05d0-767b-42f4-99ff-2c59477b0e32']",54,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:32:54.880,Pass,True
,,,,,,,,,,,,,,,,,1.000615,,,,,,,,,,,b9cb4001-7340-43b2-bcd3-5bfff1495a12,2956,,,"[61.4, 21.5]",3775637,78,,,0.3296244,,Left Foot,,,"[72.8, 25.4]",,Ground Pass,,12.048652,,,Jemma Elizabeth Purfield,24239.0,,,,,,,2,From Throw In,Gemma Evans,16381.0,Left Center Back,174,Bristol City WFC,973,['b9bac35f-0653-4c51-82e2-aad5b8726921'],0,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:33:00.384,Pass,
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,d13c46a7-0740-40f2-b9cc-85c7f3decd31,2960,,,"[71.0, 30.4]",3775637,78,,,2.4424849,,Left Foot,,,"[55.3, 43.6]",,Ground Pass,,20.511703,,,Naomi Layzell,46741.0,,,,,,,2,From Throw In,Jemma Elizabeth Purfield,24239.0,Left Wing Back,174,Bristol City WFC,973,"['b6a95687-4541-46ab-ae54-18a880b7047f', 'c6abf976-1f1e-464c-91ba-2994089abc4b']",3,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:33:03.170,Pass,True
,,,,,,,,,,,,,,,,,1.52889,,,,,,,,,,,bc4d905c-9d71-49b8-b101-2eec1c6f6a1e,2963,,,"[57.2, 44.5]",3775637,78,,,1.3303303,,Right Foot,,,"[63.6, 70.6]",,Ground Pass,,26.87322,,,Faye Bryson,15578.0,,,,,,,2,From Throw In,Naomi Layzell,46741.0,Center Back,174,Bristol City WFC,973,['a5a512e3-eee6-4d09-8400-5460c728ca4a'],5,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:33:05.768,Pass,
,,,,,,,,,,,,,,,,,0.356663,,,,,,,,,,,97892573-ac66-491b-834a-464b7ce23d35,2966,,,"[64.5, 70.6]",3775637,78,,,-0.31362066,,Right Foot,,,"[68.2, 69.4]",,Ground Pass,,3.88973,,Incomplete,Emma Bissell,46738.0,,,,,,,2,From Throw In,Faye Bryson,15578.0,Right Center Back,174,Bristol City WFC,973,"['743ec7db-299e-4b2e-b169-a16798ea7e40', '79c3a574-053d-48e9-a32a-1920e6f90c96']",8,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:33:08.235,Pass,
