bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,2.151745,,,,,,,,,,,,,7cf4f9bf-3519-450e-951c-d107e86567f6,3167,,,"[81.8, 37.3]",3775638,87,,,,-1.087226,,Left Foot,,,,"[98.5, 5.5]",,Ground Pass,,35.91838,,,,Siri Worm,15572.0,,,,,,2,From Throw In,Kit Graham,31551.0,Center Defensive Midfield,206,Tottenham Hotspur Women,749,['f5e58217-4101-4740-a557-2641fc09a558'],31,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:42:31.111,Pass,
,,,,,,,,,,,,,,,,,,,2.156791,,,,,,,,,,,,,3051fbef-fd96-49c5-bbf3-dea58b38ac50,3170,,,"[101.7, 4.2]",3775638,87,,,,1.3595488,,Left Foot,True,,,"[111.2, 48.5]",,High Pass,,45.307175,,,Incomplete,Ria Percival,18145.0,,True,,,,2,From Throw In,Siri Worm,15572.0,Left Back,206,Tottenham Hotspur Women,749,"['48fe115f-fd36-4394-8f31-cd79f87b0833', 'b8249c0f-d7d7-452a-9a30-aaa8ad727ae4']",34,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:42:34.818,Pass,
,,,,,,,,,,,,,,,,,,,1.045939,,,,,,,,,,,,,07d7eb25-9079-41c5-9eb2-1ecf007ab2d9,3176,,,"[93.9, 78.0]",3775638,87,,,,-1.7851394,,Right Foot,,,,"[90.7, 63.3]",,Ground Pass,,15.044268,,,,Lucy Quinn,15564.0,,,,,,2,From Throw In,Gemma Suzanne Davison,15721.0,Right Wing,206,Tottenham Hotspur Women,749,['bbad13e4-d57b-4224-963b-948baf2a7fd3'],43,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:42:43.482,Pass,
,,,,,,,,,,,,,,,,,,,0.645434,,,,,,,,,,,,,a826591c-1fc5-4e69-a2c6-c90c64f522cd,3179,,,"[89.0, 57.7]",3775638,87,,,,-0.7028277,,Left Foot,,,,"[104.7, 44.4]",,Ground Pass,,20.5762,,,,Rianna Dean,31702.0,,,,,,2,From Throw In,Lucy Quinn,15564.0,Right Back,206,Tottenham Hotspur Women,749,['b23d832b-94f2-4a89-96d3-98bf9893ea42'],47,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:42:47.313,Pass,
,,,,,,,,,,,,,,,,,,,4.440883,,,,,,,,,,,,,7e0f140b-82cd-44df-a8de-4f09a4e41dc2,3192,,,"[14.7, 39.4]",3775638,87,,,,1.5236849,,Right Foot,,,,"[16.6, 79.7]",,Ground Pass,,40.344765,,,Out,,,,True,,,,2,From Throw In,Victoria Williams,16395.0,Left Center Back,206,Tottenham Hotspur Women,749,['60d1477a-3c6f-47bc-b592-053791a35888'],49,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:42:49.801,Pass,True
,,,,,,,,,,,,,,,,,,,0.987212,,,,,,,,,,,,,cb1622a1-43fa-4719-8cb3-510f5470f2ce,3193,,,"[104.5, 0.1]",3775638,87,,,,2.518282,,,,,,"[86.0, 13.4]",,Low Pass,,22.784643,,,,Kit Graham,31551.0,,,,,Throw-in,2,From Throw In,Siri Worm,15572.0,Left Back,207,Tottenham Hotspur Women,749,['467e62e3-8651-41da-994a-6f4c83c8d0ba'],56,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:42:56.819,Pass,
,,,,,,,,,,,,,,,,,,,0.842045,,,,,,,,,,,,,37e1c803-7a7e-42fb-8413-37ac12157d4b,3198,,,"[108.2, 6.4]",3775638,88,,,,1.5584513,,Right Foot,,,True,"[108.3, 14.5]",,Ground Pass,,8.100617,,,,Angela Addison,31550.0,,,,,,2,From Throw In,Kit Graham,31551.0,Center Defensive Midfield,207,Tottenham Hotspur Women,749,"['5e0f34c5-9acc-4792-be9f-bfb380e730a8', 'f16be5bf-6819-4718-8f3c-e5e4e8088c71']",1,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:43:01.768,Pass,True
,,,,,,,,,,,,,,,,,,,0.890241,,,,,,,,,,,,,a8572ab2-2304-41f5-85af-5caa8bc017ea,3202,,,"[114.8, 15.8]",3775638,88,,,,1.6358207,,Left Foot,True,,,"[113.4, 37.3]",,High Pass,,21.545532,,,Incomplete,Ria Percival,18145.0,,,,,,2,From Throw In,Angela Addison,31550.0,Left Wing,207,Tottenham Hotspur Women,749,"['a3b8d9c2-9d1d-4361-87c1-33d17351c684', 'dee27424-b4bf-4e52-bf62-4a7790540c3d']",4,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:43:04.283,Pass,
,,,,,,,,,,,,,,,,,,,1.299593,,,,,,,,,,,,,140eed24-736a-4f48-afc6-9ba67dd27f57,3207,,,"[109.8, 0.1]",3775638,88,,,,1.7960731,,,,,,"[106.5, 14.5]",,Low Pass,,14.773287,,,,Kit Graham,31551.0,,,,,Throw-in,2,From Throw In,Siri Worm,15572.0,Left Back,208,Tottenham Hotspur Women,749,['9b4ca9a8-e48f-4069-b4f7-d636fbfe6903'],13,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:43:13.271,Pass,
,,,,,,,,,,,,,,,,,,,1.067445,,,,,,,,,,,,,4d841c82-dd08-4e83-a6d8-8ef6c11c4187,3210,,,"[106.9, 11.2]",3775638,88,,,,-0.8500561,,Left Foot,,,,"[113.4, 3.8]",,Ground Pass,,9.849365,,,,Siri Worm,15572.0,,,,,,2,From Throw In,Kit Graham,31551.0,Center Defensive Midfield,208,Tottenham Hotspur Women,749,['acda2f31-89b4-4954-9e79-641f858a2714'],15,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:43:15.918,Pass,
,,,,,,,,,,,,,,,,,,,2.263297,,,,,,,,,,,,,a9bb8ddd-2412-4263-aa7a-330761908be4,3213,,,"[113.4, 3.8]",3775638,88,,,,1.5632015,,Left Foot,True,,,"[113.7, 43.3]",,High Pass,,39.50114,,,Incomplete,Lucy Quinn,15564.0,,,,,,2,From Throw In,Siri Worm,15572.0,Left Back,208,Tottenham Hotspur Women,749,"['0898d6ad-480a-4381-95e7-c292146a9938', 'e2d43a01-9ac3-44da-baee-bdd9f0170236']",18,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:43:18.073,Pass,
,,,,,,,,,,,,,,,,,,,1.742307,,,,,,,,,,,,,43ede2e0-8edf-4b26-8944-1679fc2df598,3223,,,"[120.0, 80.0]",3775638,88,,,,-1.6339725,,Left Foot,,,,"[117.4, 38.9]",,High Pass,True,41.182156,,,Incomplete,,,,True,Inswinging,,Corner,2,From Corner,Siri Worm,15572.0,Left Back,209,Tottenham Hotspur Women,749,['0bce6a78-22df-4c87-8eb3-bacb07688ac1'],55,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:43:55.381,Pass,
,,,,,,,,,,,,,,,,,,,2.114325,,,,,,,,,,,,,39a1a343-1941-48ff-9537-28f1dd5c01a3,3225,,,"[120.0, 0.1]",3775638,89,,,,1.6883471,,Right Foot,,,,"[113.8, 52.6]",,High Pass,True,52.864826,,,Incomplete,,,,True,Inswinging,,Corner,2,From Corner,Ria Percival,18145.0,Right Center Midfield,210,Tottenham Hotspur Women,749,['c2b04f41-44d5-4807-b095-55a2e9311173'],21,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:44:21.964,Pass,
,,,,,,,,,,,,,,,,,,,1.002992,,,,,,,,,,,,,557b8b0b-12b7-4257-895e-f964fb51b981,3227,,,"[115.3, 80.0]",3775638,89,,,,-1.4367732,,,,,,"[116.5, 71.1]",,High Pass,,8.980535,,,,Josie Green,4865.0,,,,,Throw-in,2,From Throw In,Angela Addison,31550.0,Left Wing,211,Tottenham Hotspur Women,749,['d473b997-26b9-4a6e-a501-e0bc2b70e2ca'],40,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:44:40.564,Pass,
,,,,,,,,,,,,,,,,,,,1.418614,,,,,,,,,,,,,369f81e5-f6eb-46c0-9177-fda940b2fd7e,3230,,,"[117.1, 69.8]",3775638,89,,,,1.5707964,,Right Foot,,,,"[117.1, 78.4]",,Low Pass,,8.6,,,Pass Offside,Angela Addison,31550.0,,,,,,2,From Throw In,Josie Green,4865.0,Left Center Midfield,211,Tottenham Hotspur Women,749,"['06761b72-f4b4-4322-9d5a-d249dbb85cb8', 'e2d4e171-e1d5-4628-b3a6-a9e32f08bb7e']",41,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:44:41.567,Pass,True
,,,,,,,,,,,,,,,,,,,2.927986,,,,,,,,,,,,,b501fddb-f7f4-40f8-8ae9-ab12a8374b70,3233,,,"[4.0, 2.5]",3775638,90,,,,0.024709798,,Right Foot,,,,"[56.6, 3.8]",,High Pass,,52.616062,,,Incomplete,,,,,,,Free Kick,2,From Free Kick,Megan Walsh,15709.0,Goalkeeper,212,Brighton & Hove Albion WFC,965,['1a26741c-cd5f-4ad6-88a3-98175d59ca39'],32,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:45:32.551,Pass,
,,,,,,,,,,,,,,,,,,,1.984462,,,,,,,,,,,,,1a26741c-cd5f-4ad6-88a3-98175d59ca39,3234,,,"[63.5, 76.3]",3775638,90,,,,0.08673834,,Head,,,,"[79.6, 77.7]",,High Pass,,16.160755,,,Incomplete,Rianna Dean,31702.0,,,,,Recovery,2,From Free Kick,Kit Graham,31551.0,Center Defensive Midfield,212,Brighton & Hove Albion WFC,965,"['7b843882-7e92-4274-934f-e6345ad20c72', 'b501fddb-f7f4-40f8-8ae9-ab12a8374b70', 'eb2efeb3-b234-46d6-9fdf-e45d1d609bef']",35,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:45:35.479,Pass,
,,,,,,,,,,,,,,,,,,,0.538486,,,,,,,,,,,,,26820ee3-9fa6-42c6-a137-8272b907f088,3241,,,"[43.4, 20.2]",3775638,90,,,,-1.2254567,,Right Foot,,,,"[49.3, 3.8]",,Ground Pass,,17.428999,,,,Emma Wilhelmina Koivisto,32403.0,,,,,Recovery,2,From Free Kick,Danique Kerkdijk,16383.0,Center Back,212,Brighton & Hove Albion WFC,965,['b5a5eae5-2590-4e55-852b-d0f7507f926f'],44,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:45:44.045,Pass,
,,,,,,,,,,,,,,,,,,,5.101948,,,,,,,,,,,,,af9bdcf9-e478-4a20-850c-88c91aae59a6,3245,,,"[48.3, 3.8]",3775638,90,,,,0.26109144,,Left Foot,,,,"[99.2, 17.4]",,High Pass,,52.685577,,,Incomplete,Ellie Brazil,16393.0,,,,,,2,From Free Kick,Emma Wilhelmina Koivisto,32403.0,Left Wing Back,212,Brighton & Hove Albion WFC,965,"['20ee398a-a2d8-44f6-bc78-9a6d5432b141', '6975704b-311f-43aa-9480-f08318b1726a', 'db3b1cf0-9dd9-4156-9bd9-877731638510']",46,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:45:46.199,Pass,True
,,,,,,,,,,,,,,,,,,,1.707868,,,,,,,,,,,,,6975704b-311f-43aa-9480-f08318b1726a,3248,,,"[20.9, 62.7]",3775638,90,,,,-2.6357167,,Right Foot,,,,"[7.0, 55.0]",,Ground Pass,,15.890248,,,,Aurora Watten Mikalsen,36800.0,,,,,Recovery,2,Regular Play,Abbie McManus,4648.0,Right Center Back,213,Tottenham Hotspur Women,749,"['3c64aa05-33f0-4df9-a41e-3a3966d67394', '61456cb0-26bd-4659-b386-85b738cbdc49', 'af9bdcf9-e478-4a20-850c-88c91aae59a6']",51,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:45:51.301,Pass,True
,,,,,,,,,,,,,,,,,,,2.137058,,,,,,,,,,,,,a47c9a80-f86a-4f5e-bc39-580542afe1bc,3251,,,"[7.0, 55.0]",3775638,90,,,,0.65925986,,Left Foot,,,,"[38.1, 79.1]",,High Pass,,39.344887,,,,Lucy Quinn,15564.0,,,,,,2,Regular Play,Aurora Watten Mikalsen,36800.0,Goalkeeper,213,Tottenham Hotspur Women,749,['04a1f89a-7363-425c-b8a2-70b6a198230a'],53,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:45:53.048,Pass,
,,,,,,,,,,,,,,,,,,,1.421533,,,,,,,,,,,,,67a76c9d-6162-46e1-ba1b-aca53c975a3f,3255,,,"[38.1, 78.1]",3775638,90,,,,-2.8791332,,Left Foot,,,,"[24.7, 74.5]",,Ground Pass,,13.875157,,,,Abbie McManus,4648.0,,,,,,2,Regular Play,Lucy Quinn,15564.0,Right Back,213,Tottenham Hotspur Women,749,"['98e9c475-f7ec-4d63-8ac5-aee77a9e6b1f', 'd265e833-4461-4054-8f4a-192ba919a89d']",56,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:45:56.474,Pass,True
,,,,,,,,,,,,,,,,,,,2.239356,,,,,,,,,,,,,8291bc82-55ce-4278-a7a2-8d9dbcf2bed0,3258,,,"[27.4, 75.4]",3775638,90,,,,-0.048685394,,Right Foot,,,,"[70.5, 73.3]",,High Pass,,43.15113,,,Incomplete,,,,,,,,2,Regular Play,Abbie McManus,4648.0,Right Center Back,213,Tottenham Hotspur Women,749,"['4eb2b049-3166-4c0b-9ab7-f250b5246ebf', '75117f62-c991-40bd-a5a7-d4b50f448583']",57,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:45:57.895,Pass,True
,,,,,,,,,,,,,,,,,,,2.030356,,,,,,,,,,,,,75117f62-c991-40bd-a5a7-d4b50f448583,3259,,,"[49.6, 6.8]",3775638,91,,,,0.6503555,,Head,,,,"[70.5, 22.7]",,High Pass,,26.260616,,,Incomplete,Rianna Jarrett,46716.0,,,,,Recovery,2,Regular Play,Emma Wilhelmina Koivisto,32403.0,Left Wing Back,213,Tottenham Hotspur Women,749,"['6586116c-f79a-4c7c-9ebe-1dafc6fe56a0', '8291bc82-55ce-4278-a7a2-8d9dbcf2bed0', '85ff3f60-39bc-4839-9b1b-75ef5d4222f5']",0,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:46:00.135,Pass,
,,,,,,,,,,,,,,,,,,,2.718616,,,,,,,,,,,,,d420c894-16ae-42e3-8225-0874bccacf58,3270,,,"[93.0, 57.0]",3775638,91,,,,1.5642174,,Left Foot,,,,"[93.1, 72.2]",,Ground Pass,,15.200329,,,Incomplete,Lucy Quinn,15564.0,,,,,,2,Regular Play,Josie Green,4865.0,Left Center Midfield,213,Tottenham Hotspur Women,749,"['230b3cca-391d-403b-acd0-e280d47d8e83', 'aa25ff4a-8b4a-4089-b8b0-6201e2ab4c4c']",15,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:46:15.446,Pass,
,,,,,,,,,,,,,,,,,,,0.091288,,,,,,,,,,,,,230b3cca-391d-403b-acd0-e280d47d8e83,3273,,,"[27.0, 7.9]",3775638,91,,,,-0.4636476,,Right Foot,,,,"[30.4, 6.2]",,Ground Pass,,3.8013155,,,Incomplete,Inessa Kaagman,15579.0,,,,,Recovery,2,Regular Play,Ellie Brazil,16393.0,Left Center Forward,213,Tottenham Hotspur Women,749,"['0adcad24-492a-4c12-b7a1-ef629cccab52', '92dd9c55-e20c-48c3-83ae-754e52027237', 'd420c894-16ae-42e3-8225-0874bccacf58', 'dc6c1fba-7071-4d85-a2f9-08944a23dd81']",18,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:46:18.165,Pass,True
,,,,,,,,,,,,,,,,,,,1.148247,,,,,,,,,,,,,014c358a-2411-4737-a72d-36121f49fe7b,3279,,,"[17.8, 7.1]",3775638,91,,,,0.1798535,,Right Foot,,,,"[38.7, 10.9]",,Ground Pass,,21.242645,,,,Inessa Kaagman,15579.0,,,,,,2,Regular Play,Emma Wilhelmina Koivisto,32403.0,Left Wing Back,214,Brighton & Hove Albion WFC,965,['897ae2aa-7f1a-432f-bd04-efb5fd4632f9'],24,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:46:24.562,Pass,
,,,,,,,,,,,,,,,,,,,1.534938,,,,,,,,,,,,,76b3464e-7ce3-4642-ad8a-2d2f01d9200b,3282,,,"[54.2, 6.4]",3775638,91,,,,-0.22297396,,Left Foot,,,,"[71.4, 2.5]",,Ground Pass,,17.63661,,,,Aileen Whelan,16374.0,,,,,,2,Regular Play,Inessa Kaagman,15579.0,Left Center Midfield,214,Brighton & Hove Albion WFC,965,['c89a7f12-28d3-4e25-b272-c2425d38fdcb'],29,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:46:29.653,Pass,
,,,,,,,,,,,,,,,,,,,1.649805,,,,,,,,,,,,,8c144ea0-23dd-453d-aca6-7da6ad3fb291,3286,,,"[69.6, 3.5]",3775638,91,,,,-2.938934,,Left Foot,,,,"[62.3, 2.0]",,Ground Pass,,7.4525166,,,,Ellie Brazil,16393.0,,,,,,2,Regular Play,Aileen Whelan,16374.0,Right Center Midfield,214,Brighton & Hove Albion WFC,965,"['b67a5131-a426-4671-af37-01c881df4d7f', 'c04c69cc-bbf5-43e2-87aa-7fffc6dae509']",32,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:46:32.967,Pass,True
,,,,,,,,,,,,,,,,,,,0.932457,,,,,,,,,,,,,415c144c-9c22-43be-adbc-58b5f29804a0,3289,,,"[62.3, 2.0]",3775638,91,,,,2.7702744,,Right Foot,,,,"[51.0, 6.4]",,Ground Pass,,12.126417,,,,Emma Wilhelmina Koivisto,32403.0,,,,,,2,Regular Play,Ellie Brazil,16393.0,Left Center Forward,214,Brighton & Hove Albion WFC,965,['6e1ab83f-00c6-4560-a087-a4ad9af59347'],37,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:46:37.034,Pass,
,,,,,,,,,,,,,,,,,,,0.906763,,,,,,,,,,,,,ea5240f4-b369-45f5-a96c-516eb48cd92a,3292,,,"[50.3, 6.8]",3775638,91,,,,0.5093011,,Right Foot,,,,"[58.0, 11.1]",,Ground Pass,,8.819297,,,,Megan Connolly,23413.0,,,,,,2,Regular Play,Emma Wilhelmina Koivisto,32403.0,Left Wing Back,214,Brighton & Hove Albion WFC,965,['88d385b2-e433-450d-9033-c9de130aaaa0'],38,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:46:38.971,Pass,
,,,,,,,,,,,,,,,,,,,2.442398,,,,,,,,,,,,,ffbc89c0-eb02-4eb7-b3d4-62e716fcc571,3294,,,"[58.0, 11.1]",3775638,91,,,,2.9172459,,Left Foot,,,,"[43.1, 14.5]",,Ground Pass,,15.282997,,,,Emma Wilhelmina Koivisto,32403.0,,,,,,2,Regular Play,Megan Connolly,23413.0,Center Defensive Midfield,214,Brighton & Hove Albion WFC,965,['12e6415f-a129-4b16-b934-c1fca33dbfc7'],39,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:46:39.878,Pass,
,,,,,,,,,,,,,,,,,,,2.759257,,,,,,,,,,,,,03024d53-79a7-46a2-a752-cb85fde17ff0,3296,,,"[43.1, 14.5]",3775638,91,,,,2.2910237,,Right Foot,,,,"[20.9, 39.8]",,Ground Pass,,33.659027,,,,Megan Walsh,15709.0,,,,,,2,Regular Play,Emma Wilhelmina Koivisto,32403.0,Left Wing Back,214,Brighton & Hove Albion WFC,965,['a670a830-e859-4cf9-81aa-b35a62411826'],42,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:46:42.320,Pass,
,,,,,,,,,,,,,,,,,,,1.779274,,,,,,,,,,,,,8b698147-ed9b-42df-8abb-ac815c56327e,3299,,,"[20.5, 42.6]",3775638,91,,,,1.5580986,,Right Foot,,,,"[20.9, 74.1]",,Ground Pass,,31.502539,,,,Danique Kerkdijk,16383.0,,,,,,2,Regular Play,Megan Walsh,15709.0,Goalkeeper,214,Brighton & Hove Albion WFC,965,['a299e810-d22d-44f7-ba98-fa84c73c60ac'],46,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:46:46.359,Pass,
,,,,,,,,,,,,,,,,,,,1.14998,,,,,,,,,,,,,7b9f38fe-4808-4a92-9546-8c0de0e37285,3303,,,"[22.2, 71.2]",3775638,91,,,,-0.04430596,,Right Foot,,,,"[42.5, 70.3]",,Low Pass,,20.31994,,,Incomplete,Nora Heroum,13861.0,,,,,,2,Regular Play,Danique Kerkdijk,16383.0,Center Back,214,Brighton & Hove Albion WFC,965,"['5200e39d-53b0-4414-b150-cb7c058df009', '8f7af172-ba4d-4e22-a434-1235687d5487', 'e0b699db-1ec7-431a-a6dd-860257b9e63d']",49,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:46:49.078,Pass,True
,,,,,,,,,,,,,,,,,,,4.221,,,,,,,,,,,,,e0b699db-1ec7-431a-a6dd-860257b9e63d,3305,,,"[77.6, 9.8]",3775638,91,,,,0.4370758,,Right Foot,,,,"[114.2, 26.9]",,High Pass,,40.397648,,,Incomplete,Rianna Dean,31702.0,,,,,Recovery,2,Regular Play,Gemma Suzanne Davison,15721.0,Right Wing,214,Brighton & Hove Albion WFC,965,"['700bc72b-1cc5-48f6-9cf9-47755f3d8774', '7b9f38fe-4808-4a92-9546-8c0de0e37285', 'fbf73158-31ae-41a4-9ce3-c9cabd0929ba']",50,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:46:50.228,Pass,
,,,,,,,,,,,,,,,,,,,1.745761,,,,,,,,,,,,,59b4036e-dad7-497f-919d-f9ce97bc06c9,3309,,,"[9.6, 51.9]",3775638,92,,,,1.0330188,,Keeper Arm,,,,"[22.9, 74.2]",,Ground Pass,,25.964977,,,,Aileen Whelan,16374.0,,,,,,2,Regular Play,Megan Walsh,15709.0,Goalkeeper,214,Brighton & Hove Albion WFC,965,['1de7c073-9976-462d-b9a5-824415dfb98b'],6,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:47:06.318,Pass,
,,,,,,,,,,,,,,,,,,,0.126312,,,,,,,,,,,,,3061ecc0-d236-4b63-a989-dee058820997,3312,,,"[23.0, 74.5]",3775638,92,,,,-0.35877067,,Right Foot,,,,"[27.8, 72.7]",,Low Pass,,5.1264024,,,Incomplete,Danique Kerkdijk,16383.0,,,,,,2,Regular Play,Aileen Whelan,16374.0,Right Center Midfield,214,Brighton & Hove Albion WFC,965,"['8992d902-a7e7-4579-9d88-0d79b9fdb773', 'bd61fb4a-402f-467d-aecb-f3b92a5426ad']",9,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:47:09.907,Pass,
,,,,,,,,,,,,,,,,,,,0.594519,,,,,,,,,,,,,262561ba-3cfd-4af2-86f1-2763a4d858c1,3315,,,"[34.8, 49.5]",3775638,92,,,,1.8952717,,Right Foot,,,,"[31.1, 60.5]",,Ground Pass,,11.605602,,,,Maya Le Tissier,22337.0,,,,,Recovery,2,Regular Play,Megan Connolly,23413.0,Center Defensive Midfield,214,Brighton & Hove Albion WFC,965,['b52e3b38-92cd-4dc0-875e-b10e633ab8fc'],13,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:47:13.593,Pass,
,,,,,,,,,,,,,,,,,,,1.525771,,,,,,,,,,,,,8bc5d1f4-4a7e-4331-8781-4dee3667de15,3318,,,"[31.1, 60.5]",3775638,92,,,,0.06965458,,Right Foot,,,,"[74.1, 63.5]",,High Pass,,43.104523,,,Incomplete,Rianna Jarrett,46716.0,,,,,,2,Regular Play,Maya Le Tissier,22337.0,Right Center Back,214,Brighton & Hove Albion WFC,965,"['60bc0db1-00a2-42fc-894c-1eabace65949', '92a31bf1-6b73-4631-800a-bb48a29c9833']",15,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:47:15.295,Pass,
,,,,,,,,,,,,,,,,,,,2.078714,,,,,,,,,,,,,a2c556f8-41fd-480a-bd8d-116f6f2407cf,3322,,,"[59.7, 22.5]",3775638,92,,,,1.3839359,,Left Foot,,,,"[68.0, 66.4]",,Low Pass,,44.677734,,,,Angela Addison,31550.0,,True,,,,2,Regular Play,Shelina Laura Zadorsky,5074.0,Left Center Back,214,Brighton & Hove Albion WFC,965,['6e42fe24-59c4-492d-93b4-d2313b9a2194'],19,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:47:19.303,Pass,
,,,,,,,,,,,,,,,,,,,0.036499,,,,,,,,,,,,,04d2f3ad-da21-4bb2-8224-e8e115878110,3326,,,"[68.6, 62.7]",3775638,92,,,,-0.5667292,,Right Foot,,,,"[70.8, 61.3]",,Ground Pass,,2.607681,,,Incomplete,Lucy Quinn,15564.0,,,,,,2,Regular Play,Angela Addison,31550.0,Left Wing,214,Brighton & Hove Albion WFC,965,"['1fb043a9-323f-452b-b68c-c21aae550ac5', 'c2f1ca6a-e98c-4f05-b503-17bece472bfd', 'e653eb18-7b5e-416b-8b6d-c92721432b9b']",22,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:47:22.322,Pass,True
,,,,,,,,,,,,,,,,,,,0.820607,,,,,,,,,,,,,8fa0534a-1747-433c-99b1-36b9ffa8e4a7,3334,,,"[40.0, 0.1]",3775638,92,,,,0.35049662,,,,,,"[49.3, 3.5]",,Low Pass,,9.90202,,,,Inessa Kaagman,15579.0,,,,,Throw-in,2,From Throw In,Emma Wilhelmina Koivisto,32403.0,Left Wing Back,215,Brighton & Hove Albion WFC,965,['1cb28aad-dd8d-4fbd-aa32-ee36597cbf80'],41,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:47:41.671,Pass,
,,,,,,,,,,,,,,,,,,,1.001034,,,,,,,,,,,,,7744db24-a12b-4da2-9cf0-26cfea9b4e9b,3337,,,"[50.3, 1.3]",3775638,92,,,,3.0860941,,Right Foot,,,,"[43.1, 1.7]",,Low Pass,,7.2111025,,,,Emma Wilhelmina Koivisto,32403.0,,,,,,2,From Throw In,Inessa Kaagman,15579.0,Left Center Midfield,215,Brighton & Hove Albion WFC,965,"['affe857e-d64d-431c-8412-cb545024e278', 'c93ba388-0085-49e9-b551-268d8cd62769']",42,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:47:42.492,Pass,True
