ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,3.111897,,,,,,,,,,,,,,15cb7c79-83c4-4e1f-8b86-40cf79928bc8,3322,,,"[56.7, 1.6]",3775600,87,,,,,0.96299434,,Left Foot,,,"[77.5, 31.5]",,Ground Pass,,36.423206,Incomplete,,Ellen White,10180.0,,,,,,,2,Regular Play,Lauren Hemp,15555.0,Left Wing,196,Manchester City WFC,746,"['1236d5c7-7bb3-46f3-bd33-beb6b7baf2db', '57baf1d0-d49b-4b85-b324-c5099b3b7ef9']",43,,,,,,,,,,,,,,,,Manchester City WFC,746,00:42:43.086,Pass,
,,,,,,,,,,,,,,,,,2.11407,,,,,,,,,,,,,,798b4b9e-0208-4a1f-9ec3-118f3ef0355a,3326,,,"[43.4, 47.8]",3775600,87,,,,,-1.0432771,,Right Foot,,,"[69.5, 3.0]",,High Pass,,51.848335,,,Vivianne Miedema,15623.0,,,True,,,,2,Regular Play,Carlotte Wubben-Moy,49697.0,Left Center Back,197,Arsenal WFC,968,['19ca247c-73c1-4ae4-aa6e-8c07ab91695b'],47,,,,,,,,,,,,,,,,Arsenal WFC,968,00:42:47.168,Pass,
,,,,,,,,,,,,,,,,,0.980704,,,,,,,,,,,,,,648b9650-e1df-42fa-90bd-edaa0bd84412,3329,,,"[69.8, 3.0]",3775600,87,,,,,1.1756687,,Right Foot,,,"[78.6, 24.1]",,Ground Pass,,22.86154,,,Danielle van de Donk,10658.0,,,,,,,2,Regular Play,Vivianne Miedema,15623.0,Center Forward,197,Arsenal WFC,968,['11b64b50-ec7d-4178-9d33-9502abd026f9'],50,,,,,,,,,,,,,,,,Arsenal WFC,968,00:42:50.504,Pass,
,,,,,,,,,,,,,,,,,1.289832,,,,,,,,,,,,,,e270e5b6-a803-42e0-bb86-3c4487819cd9,3333,,,"[74.9, 20.7]",3775600,87,,,,,-2.8575602,,Right Foot,,,"[58.8, 16.0]",,Ground Pass,,16.772001,,,Noelle Maritz,10404.0,,,,,,,2,Regular Play,Danielle van de Donk,10658.0,Right Center Midfield,197,Arsenal WFC,968,"['1a0f6a67-3d17-414f-a465-e94da4f97fd8', '66dc0cfd-819c-4572-8307-2e7514aafd37']",53,,,,,,,,,,,,,,,,Arsenal WFC,968,00:42:53.085,Pass,True
,,,,,,,,,,,,,,,,,1.519095,,,,,,,,,,,,,,13ce6141-36b3-4c99-b99d-0f497593578c,3336,,,"[58.8, 16.0]",3775600,87,,,,,2.4694798,,Left Foot,,,"[49.5, 23.4]",,Ground Pass,,11.884864,,,Carlotte Wubben-Moy,49697.0,,,,,,,2,Regular Play,Noelle Maritz,10404.0,Left Back,197,Arsenal WFC,968,['5b498d9c-1ad6-41fd-ba93-b80aed4e380a'],55,,,,,,,,,,,,,,,,Arsenal WFC,968,00:42:55.625,Pass,
,,,,,,,,,,,,,,,,,2.201924,,,,,,,,,,,,,,de718f21-5c9b-4259-adba-989cd883fc4a,3339,,,"[49.5, 23.4]",3775600,87,,,,,1.5100018,,Right Foot,,,"[52.3, 69.4]",,Ground Pass,,46.08514,,,Leah Williamson,18999.0,,,True,,,,2,Regular Play,Carlotte Wubben-Moy,49697.0,Left Center Back,197,Arsenal WFC,968,['a7a02f75-df3b-4ffc-858c-00b8275f6002'],58,,,,,,,,,,,,,,,,Arsenal WFC,968,00:42:58.470,Pass,
,,,,,,,,,,,,,,,,,2.872555,,,,,,,,,,,,,,1615bb96-d9a9-4f79-8673-94ff08fc7cf8,3342,,,"[54.7, 69.7]",3775600,88,,,,,-1.6713334,,Right Foot,,,"[50.1, 24.1]",,Ground Pass,,45.83143,,,Carlotte Wubben-Moy,49697.0,,,True,,,,2,Regular Play,Leah Williamson,18999.0,Right Center Back,197,Arsenal WFC,968,['21c7c048-162f-40ae-a10c-270b772161c6'],2,,,,,,,,,,,,,,,,Arsenal WFC,968,00:43:02.416,Pass,
,,,,,,,,,,,,,,,,,1.895396,,,,,,,,,,,,,,4fe468ff-c846-42b0-8166-7b451915a59c,3345,,,"[50.1, 24.1]",3775600,88,,,,,-1.0109078,,Right Foot,,,"[63.2, 3.2]",,Ground Pass,,24.666172,,,Noelle Maritz,10404.0,,,,,,,2,Regular Play,Carlotte Wubben-Moy,49697.0,Left Center Back,197,Arsenal WFC,968,['b4fdb8b2-afa4-49a7-b87b-8ec2bb754a2c'],5,,,,,,,,,,,,,,,,Arsenal WFC,968,00:43:05.558,Pass,
,,,,,,,,,,,,,,,,,1.24891,,,,,,,,,,,,,,cc76380c-621b-45f5-9105-b0828a7cd26f,3349,,,"[62.9, 8.8]",3775600,88,,,,,2.8121202,,Left Foot,,,"[47.4, 14.1]",,Ground Pass,,16.381086,,,Carlotte Wubben-Moy,49697.0,,,,,,,2,Regular Play,Noelle Maritz,10404.0,Left Back,197,Arsenal WFC,968,"['8ba344ea-e9ec-4307-858c-1cf47e21b7fa', 'c34bdb2a-5c65-40f9-90ae-587946df4e93']",8,,,,,,,,,,,,,,,,Arsenal WFC,968,00:43:08.763,Pass,True
,,,,,,,,,,,,,,,,,1.638657,,,,,,,,,,,,,,535c3c1b-988c-4157-a3b0-a581a3aec4fd,3352,,,"[47.4, 14.1]",3775600,88,,,,,1.2036225,,Right Foot,,,"[54.9, 33.6]",,Ground Pass,,20.892582,,,Lia Wälti,10405.0,,,,,,,2,Regular Play,Carlotte Wubben-Moy,49697.0,Left Center Back,197,Arsenal WFC,968,['a584759a-1329-4a08-8799-068fb61e9a67'],11,,,,,,,,,,,,,,,,Arsenal WFC,968,00:43:11.233,Pass,
,,,,,,,,,,,,,,,,,1.491684,,,,,,,,,,,,,,63fed10f-098a-430f-8f37-63583f95b711,3355,,,"[54.9, 33.6]",3775600,88,,,,,-2.1049154,,Left Foot,,,"[45.2, 17.2]",,Ground Pass,,19.053871,,,Carlotte Wubben-Moy,49697.0,,,,,,,2,Regular Play,Lia Wälti,10405.0,Center Defensive Midfield,197,Arsenal WFC,968,['d123b7fd-404c-4546-b7a1-b35dcee1f873'],13,,,,,,,,,,,,,,,,Arsenal WFC,968,00:43:13.113,Pass,
,,,,,,,,,,,,,,,,,1.492836,,,,,,,,,,,,,,f55b687c-b67d-4d47-bb1f-66acfc9e5dc9,3358,,,"[51.9, 15.2]",3775600,88,,,,,-0.40306863,,Right Foot,,,"[78.4, 3.9]",,Ground Pass,,28.80868,,,Vivianne Miedema,15623.0,,,,,,,2,Regular Play,Carlotte Wubben-Moy,49697.0,Left Center Back,197,Arsenal WFC,968,['45df6f95-7ced-4257-9225-56c90c678c8c'],16,,,,,,,,,,,,,,,,Arsenal WFC,968,00:43:16.179,Pass,
,,,,,,,,,,,,,,,,,1.100537,,,,,,,,,,,,,,52a7afad-5af7-4420-a84e-4d902c771dc5,3360,,,"[78.4, 3.9]",3775600,88,,,,,1.2577035,,Right Foot,,,"[82.9, 17.8]",,Low Pass,,14.6102705,,,Danielle van de Donk,10658.0,,,,,,,2,Regular Play,Vivianne Miedema,15623.0,Center Forward,197,Arsenal WFC,968,['1c302bed-c7e8-4763-812f-41f0801b29dd'],17,,,,,,,,,,,,,,,,Arsenal WFC,968,00:43:17.672,Pass,
,,,,,,,,,,,,,,,,,2.325554,,,,,,,,,,,,,,7cef94b6-8aad-46ec-b8b2-7e49351f71db,3363,,,"[82.9, 17.8]",3775600,88,,,,,-0.63674444,,Right Foot,,,"[106.7, 0.2]",,Ground Pass,,29.600676,Out,,Vivianne Miedema,15623.0,,,,,,,2,Regular Play,Danielle van de Donk,10658.0,Right Center Midfield,197,Arsenal WFC,968,['45998f43-9f66-4e2a-a99d-d467ae88e729'],18,,,,,,,,,,,,,,,,Arsenal WFC,968,00:43:18.974,Pass,
,,,,,,,,,,,,,,,,,2.229818,,,,,,,,,,,,,,260274bc-730b-4fe7-b3f8-713f047f677d,3367,,,"[42.7, 80.0]",3775600,89,,,,,-0.2956046,,,,,"[67.0, 72.6]",,High Pass,,25.401772,,,Ellen White,10180.0,,,,,,Throw-in,2,From Throw In,Lucy Bronze,10178.0,Right Back,198,Manchester City WFC,746,['bfa5556f-a807-4dea-a79f-2fec3fb185e0'],0,,,,,,,,,,,,,,,,Manchester City WFC,746,00:44:00.696,Pass,
,,,,,,,,,,,,,,,,,1.28375,,,,,,,,,,,,,,75f08af1-9242-48aa-bdb2-fdd859c6bd20,3371,,,"[55.8, 9.5]",3775600,89,,,,,-2.9441972,,Left Foot,,,"[46.8, 7.7]",,Ground Pass,,9.178235,,,Carlotte Wubben-Moy,49697.0,,,,,,Free Kick,2,From Free Kick,Lia Wälti,10405.0,Center Defensive Midfield,199,Arsenal WFC,968,['e287aacd-9d1d-4d9f-b906-1c1f7ede2caf'],12,,,,,,,,,,,,,,,,Arsenal WFC,968,00:44:12.158,Pass,
,,,,,,,,,,,,,,,,,1.795058,,,,,,,,,,,,,,52987cf5-1701-4505-a9c8-b0f7cc409977,3374,,,"[46.8, 7.7]",3775600,89,,,,,2.0950778,,Left Foot,,,"[33.5, 30.7]",,Ground Pass,,26.56859,,,Manuela Zinsberger,10237.0,,,,,,,2,From Free Kick,Carlotte Wubben-Moy,49697.0,Left Center Back,199,Arsenal WFC,968,['dfb485d0-4aa8-4fc8-aa08-34bd5d2d96bf'],15,,,,,,,,,,,,,,,,Arsenal WFC,968,00:44:15.167,Pass,
,,,,,,,,,,,,,,,,,1.419616,,,,,,,,,,,,,,9c9162d5-0185-4271-8f30-7b32b56f9a08,3377,,,"[33.1, 36.4]",3775600,89,,,,,1.2313093,,Right Foot,,,"[42.6, 63.3]",,Ground Pass,,28.528233,,,Leah Williamson,18999.0,,,,,,,2,From Free Kick,Manuela Zinsberger,10237.0,Goalkeeper,199,Arsenal WFC,968,['41f011a6-099d-4b61-91cb-faf9410fd6b5'],18,,,,,,,,,,,,,,,,Arsenal WFC,968,00:44:18.326,Pass,
,,,,,,,,,,,,,,,,,2.362323,,,,,,,,,,,,,,0bcb6fa4-b206-4668-8fca-d56176cf60f9,3380,,,"[42.6, 63.3]",3775600,89,,,,,-1.5980005,,Right Foot,,,"[41.4, 19.2]",,Ground Pass,,44.116325,,,Carlotte Wubben-Moy,49697.0,,,True,,,,2,From Free Kick,Leah Williamson,18999.0,Right Center Back,199,Arsenal WFC,968,['38c8bab8-f6f7-4ff1-a3e9-cc6e1fc0140a'],21,,,,,,,,,,,,,,,,Arsenal WFC,968,00:44:21.590,Pass,
,,,,,,,,,,,,,,,,,1.590033,,,,,,,,,,,,,,a1c337d4-7a1c-4089-ba65-189bdb5d8152,3383,,,"[54.5, 14.6]",3775600,89,,,,,0.013244258,,Right Foot,,,"[84.7, 15.0]",,High Pass,,30.202648,Incomplete,,Bethany Mead,15619.0,,,,,,,2,From Free Kick,Carlotte Wubben-Moy,49697.0,Left Center Back,199,Arsenal WFC,968,"['47b36c7a-0e9a-42f9-a5e9-224754fd1d9a', 'a3c676eb-4069-41ef-b95a-88a1ea04c773']",26,,,,,,,,,,,,,,,,Arsenal WFC,968,00:44:26.679,Pass,
,,,,,,,,,,,,,,,,,1.878721,,,,,,,,,,,,,,a3c676eb-4069-41ef-b95a-88a1ea04c773,3385,,,"[35.4, 65.1]",3775600,89,,,,,-0.16286384,,Left Foot,,,"[56.7, 61.6]",,Ground Pass,,21.585644,,,Georgia Stanway,4643.0,,,,,,Recovery,2,From Free Kick,Lucy Bronze,10178.0,Right Back,199,Arsenal WFC,968,"['a1c337d4-7a1c-4089-ba65-189bdb5d8152', 'b64891cf-3cec-45eb-bcf2-eb74476fd8ba']",28,,,,,,,,,,,,,,,,Manchester City WFC,746,00:44:28.269,Pass,
,,,,,,,,,,,,,,,,,2.0686,,,,,,,,,,,,,,a5f5bb32-4a89-43fd-a6be-aaa0fb5d1a17,3389,,,"[54.5, 60.5]",3775600,89,,,,,-1.1484921,,Right Foot,,,"[64.7, 37.8]",,Ground Pass,,24.886341,Incomplete,,Ellen White,10180.0,,,,,,,2,From Free Kick,Georgia Stanway,4643.0,Right Center Midfield,199,Arsenal WFC,968,"['23893d64-545e-4982-88f9-fd893f344122', '54a77047-3be8-41b8-9dfd-15056aeabac1']",30,,,,,,,,,,,,,,,,Manchester City WFC,746,00:44:30.342,Pass,
,,,,,,,,,,,,,,,,,1.884164,,,,,,,,,,,,,,af35e1e8-1213-49c9-89f6-bf28004d2b3c,3393,,,"[54.9, 41.9]",3775600,89,,,,,1.1189437,,Right Foot,,,"[69.8, 72.6]",,Ground Pass,,34.12477,,,Lisa Evans,10179.0,,,,,,,2,From Free Kick,Leah Williamson,18999.0,Right Center Back,199,Arsenal WFC,968,['bbb9aab3-cfa4-4539-bf4b-2e3b8f3cf992'],33,,,,,,,,,,,,,,,,Arsenal WFC,968,00:44:33.493,Pass,
,,,,,,,,,,,,,,,,,1.385958,,,,,,,,,,,,,,f42d899b-c879-456e-981a-998e0c99145d,3397,,,"[78.2, 64.2]",3775600,89,,,,,-2.015476,,Right Foot,,,"[71.1, 49.3]",,Ground Pass,,16.50515,,,Lia Wälti,10405.0,,,,,,,2,From Free Kick,Lisa Evans,10179.0,Right Back,199,Arsenal WFC,968,"['41350429-3224-4817-b16c-d3349ba82265', '89981485-85b0-4c1c-bb61-f05e95a56fe1']",39,,,,,,,,,,,,,,,,Arsenal WFC,968,00:44:39.526,Pass,True
,,,,,,,,,,,,,,,,,0.980975,,,,,,,,,,,,,,2bd459bd-b863-4dec-963c-bd4def120998,3399,,,"[71.1, 49.3]",3775600,89,,,,,0.9272952,,Left Foot,,,"[80.4, 61.7]",,Ground Pass,,15.5,,,Bethany Mead,15619.0,,,,,,,2,From Free Kick,Lia Wälti,10405.0,Center Defensive Midfield,199,Arsenal WFC,968,['0b56a503-2d02-429e-8ec1-b8ac72afb2b6'],40,,,,,,,,,,,,,,,,Arsenal WFC,968,00:44:40.912,Pass,
,,,,,,,,,,,,,,,,,1.729638,,,,,,,,,,,,,,b6fd1afb-9cb3-4b2a-8b6f-60e140d2443f,3402,,,"[82.9, 63.7]",3775600,89,,,,,-0.4985984,,Right Foot,,,"[111.0, 48.4]",,High Pass,,31.995312,,,Vivianne Miedema,15623.0,,,,,,,2,From Free Kick,Bethany Mead,15619.0,Right Wing,199,Arsenal WFC,968,['bd83af0a-696a-42d0-9f61-518520fe78f1'],43,,,,,,,,,,,,,,,,Arsenal WFC,968,00:44:43.109,Pass,
,,,,,,,,,,,,,,,,,4.161316,,,,,,,,,,,,,,05e6737a-d0d6-4913-b624-cf295d448cee,3408,,,"[14.4, 54.4]",3775600,90,,,,,0.32372293,,Drop Kick,,,"[90.4, 79.9]",,High Pass,,80.163895,Out,,Rosemary Kathleen Lavelle,4949.0,,,,,,,2,From Free Kick,Ellie Roebuck,4637.0,Goalkeeper,199,Arsenal WFC,968,['3bf8bab2-b7bc-40f1-87a1-0d650204c5b9'],14,,,,,,,,,,,,,,,,Manchester City WFC,746,00:45:14.529,Pass,
,,,,,,,,,,,,,,,,,1.481755,,,,,,,,,,,,,,a9e2ca9b-cd49-4bc7-a6b5-6474896a698a,3411,,,"[32.9, 0.1]",3775600,91,,,,,2.5435147,,,,,"[23.8, 6.3]",,Low Pass,,11.011357,,,Carlotte Wubben-Moy,49697.0,,,,,,Throw-in,2,From Throw In,Noelle Maritz,10404.0,Left Back,200,Arsenal WFC,968,['8a4078cf-4501-4f78-a825-1c42146c3742'],0,,,,,,,,,,,,,,,,Arsenal WFC,968,00:46:00.386,Pass,
,,,,,,,,,,,,,,,,,1.375588,,,,,,,,,,,,,,2fb875cd-ba9d-40b3-8caa-eef4fa558f8d,3414,,,"[32.5, 19.0]",3775600,91,,,,,2.2367656,,Left Foot,,,"[21.5, 33.0]",,Ground Pass,,17.804493,,,Manuela Zinsberger,10237.0,,,,,,,2,From Throw In,Carlotte Wubben-Moy,49697.0,Left Center Back,200,Arsenal WFC,968,['a676d6fd-d2a7-4620-97a0-53acb58af54c'],5,,,,,,,,,,,,,,,,Arsenal WFC,968,00:46:05.446,Pass,
,,,,,,,,,,,,,,,,,1.208285,,,,,,,,,,,,,,83794936-e06b-4342-8c82-8dafb8884518,3417,,,"[21.5, 33.0]",3775600,91,,,,,1.2733747,,Right Foot,,,"[29.5, 59.1]",,Ground Pass,,27.298534,,,Leah Williamson,18999.0,,,,,,,2,From Throw In,Manuela Zinsberger,10237.0,Goalkeeper,200,Arsenal WFC,968,['263af3ff-d93a-44bb-8ee4-2152bc246168'],8,,,,,,,,,,,,,,,,Arsenal WFC,968,00:46:08.125,Pass,
,,,,,,,,,,,,,,,,,2.20796,,,,,,,,,,,,,,e5873c98-e51b-482e-b243-c2bc3bb029ce,3420,,,"[29.7, 59.1]",3775600,91,,,,,-1.3090829,,Right Foot,,,"[40.2, 19.9]",,Ground Pass,,40.581894,,,Carlotte Wubben-Moy,49697.0,,,,,,,2,From Throw In,Leah Williamson,18999.0,Right Center Back,200,Arsenal WFC,968,['f2074c7e-7e19-4fcd-a6ea-1dbb749d22c1'],10,,,,,,,,,,,,,,,,Arsenal WFC,968,00:46:10.997,Pass,
,,,,,,,,,,,,,,,,,1.556216,,,,,,,,,,,,,,087956d0-1d04-499b-bc91-7a7d2d9d73e4,3426,,,"[56.5, 11.0]",3775600,91,,,,,2.047601,,Left Foot,,,"[48.7, 26.1]",,Ground Pass,,16.995588,,,Lia Wälti,10405.0,,,,,,Free Kick,2,From Free Kick,Carlotte Wubben-Moy,49697.0,Left Center Back,201,Arsenal WFC,968,['085ad84f-6501-4623-a710-c184e570c718'],25,,,,,,,,,,,,,,,,Arsenal WFC,968,00:46:25.463,Pass,
,,,,,,,,,,,,,,,,,1.30203,,,,,,,,,,,,,,841201a3-d690-4011-bd7a-0ae32bc90f2f,3429,,,"[47.6, 36.5]",3775600,91,,,,,1.7746296,,Right Foot,,,"[43.9, 54.4]",,Ground Pass,,18.278402,,,Leah Williamson,18999.0,,,,,,,2,From Free Kick,Lia Wälti,10405.0,Center Defensive Midfield,201,Arsenal WFC,968,['9231e98e-88a5-4d34-b62e-980667af87be'],28,,,,,,,,,,,,,,,,Arsenal WFC,968,00:46:28.731,Pass,
,,,,,,,,,,,,,,,,,1.681539,,,,,,,,,,,,,,4d12faed-6a86-4db8-adf5-d2a31c4e3c27,3433,,,"[54.3, 28.7]",3775600,91,,,,,-1.7736139,,Right Foot,,,"[49.2, 3.9]",,Ground Pass,,25.318966,,,Carlotte Wubben-Moy,49697.0,,,,,,,2,From Free Kick,Leah Williamson,18999.0,Right Center Back,201,Arsenal WFC,968,['6abce0fa-07ad-438e-93bd-c9170c504445'],35,,,,,,,,,,,,,,,,Arsenal WFC,968,00:46:35.906,Pass,
,,,,,,,,,,,,,,,,,1.638687,,,,,,,,,,,,,,e0f00767-2d14-4ac8-b011-ff1004084158,3436,,,"[49.2, 3.9]",3775600,91,,,,,1.8786374,,Left Foot,,,"[43.0, 23.4]",,Ground Pass,,20.461916,,,Leah Williamson,18999.0,,,,,,,2,From Free Kick,Carlotte Wubben-Moy,49697.0,Left Center Back,201,Arsenal WFC,968,['d3d2121f-d0f5-4a3e-9027-d0a0b2ab9019'],38,,,,,,,,,,,,,,,,Arsenal WFC,968,00:46:38.952,Pass,
,,,,,,,,,,,,,,,,,3.497165,,,,,,,,,,,,,,ac38f724-1998-4508-b2ca-35cd894bc3ae,3439,,,"[45.9, 22.9]",3775600,91,,,,,-0.30570915,,Right Foot,,,"[102.3, 5.1]",,High Pass,,59.1422,,,Caitlin Jade Foord,11338.0,,,,,,,2,From Free Kick,Leah Williamson,18999.0,Right Center Back,201,Arsenal WFC,968,['2bd54007-ad25-40f6-a753-ef0eacaad291'],41,,,,,,,,,,,,,,,,Arsenal WFC,968,00:46:41.734,Pass,
,,,,,,,,,,,,,,,,,0.330033,,,,,,,,,,,,,,cadd5acb-7ee7-467a-9334-1cf49ced5b5c,3442,,,"[103.0, 4.3]",3775600,91,,,,,1.6295521,,Right Foot,,,"[102.8, 7.7]",,Ground Pass,,3.4058774,Incomplete,,Noelle Maritz,10404.0,,,,,,,2,From Free Kick,Caitlin Jade Foord,11338.0,Left Wing,201,Arsenal WFC,968,"['c9c1dc52-dce6-4fcf-9f10-0bf688d00c4d', 'f24958b2-d29f-4df9-98df-a42b65eb5a50']",47,,,,,,,,,,,,,,,,Arsenal WFC,968,00:46:47.482,Pass,
,,,,,,,,,,,,,,,,,1.098666,,,,,,,,,,,,,,1950577c-3fb0-4d13-893c-056a63264390,3453,,,"[34.0, 71.4]",3775600,91,,,,,0.7568345,,Right Foot,,,"[43.0, 79.9]",,Ground Pass,,12.379418,Out,,,,,,,,,,2,Regular Play,Georgia Stanway,4643.0,Right Center Midfield,202,Manchester City WFC,746,,54,,,,,,,,,,,,,,,,Manchester City WFC,746,00:46:54.196,Pass,
,,,,,,,,,,,,,,,,,3.882928,,,,,,,,,,,,,,657f9697-9c64-49a4-9704-939ffea19a65,3454,,,"[67.5, 0.1]",3775600,92,,True,,,1.6977069,,,,,"[63.2, 33.8]",,High Pass,,33.973225,Incomplete,,,,,,,,,Throw-in,2,From Throw In,Noelle Maritz,10404.0,Left Back,203,Arsenal WFC,968,['164097cf-ece8-449f-8595-70f66f53b63e'],9,,,,,,,,,,,,,,,,Arsenal WFC,968,00:47:09.273,Pass,
,,,,,,,,,,,,,,,,,0.978346,,,,,,,,,,,,,,354e7014-92d8-4300-9457-067fef908a1c,3460,,,"[64.3, 20.7]",3775600,92,,,,,-2.001208,,Left Foot,,,"[57.0, 4.8]",,Ground Pass,,17.495714,,,Carlotte Wubben-Moy,49697.0,,,,,,Recovery,2,From Throw In,Caitlin Jade Foord,11338.0,Left Wing,203,Arsenal WFC,968,"['20d9c6fd-1f1b-401b-8cce-b1363aa12c17', 'd4b5d06e-b246-4026-a0dd-c45fc0cdac82']",18,,,,,,,,,,,,,,,,Arsenal WFC,968,00:47:18.372,Pass,True
,,,,,,,,,,,,,,,,,1.36574,,,,,,,,,,,,,,5c3e9ee7-1c0b-4e0b-a780-f73d26a37dfc,3464,,,"[58.5, 2.1]",3775600,92,,,,,0.2850166,,Left Foot,,,"[74.2, 6.7]",,Ground Pass,,16.360012,,,Caitlin Jade Foord,11338.0,,,,,,,2,From Throw In,Carlotte Wubben-Moy,49697.0,Left Center Back,203,Arsenal WFC,968,"['2877f8e3-8857-4a6f-9681-9c69b1a1a907', 'f071575a-72bd-4df3-a48b-99c638c9518b']",20,,,,,,,,,,,,,,,,Arsenal WFC,968,00:47:20.993,Pass,True
,,,,,,,,,,,,,,,,,0.910569,,,,,,,,,,,,,,6efe42d3-9130-4b01-9157-e9d4dfcb35b3,3469,,,"[73.1, 4.8]",3775600,92,,,,,1.8925469,,Right Foot,,,"[70.5, 12.6]",,Ground Pass,,8.221922,,,Noelle Maritz,10404.0,,,,,,,2,From Throw In,Caitlin Jade Foord,11338.0,Left Wing,203,Arsenal WFC,968,['16995ca6-2423-4c5b-9be5-e4698a7c578e'],22,,,,,,,,,,,,,,,,Arsenal WFC,968,00:47:22.585,Pass,
,,,,,,,,,,,,,,,,,2.352461,,,,,,,,,,,,,,1f60e5d6-8e2c-4348-a58a-195261cd37dc,3481,,,"[89.5, 22.3]",3775600,92,,,,,-0.65349525,,Right Foot,,,"[118.1, 0.4]",,Low Pass,,36.021797,Out,,Jill Roord,10650.0,,,,,,,2,From Throw In,Caitlin Jade Foord,11338.0,Left Wing,203,Arsenal WFC,968,"['2155c125-024b-4b92-abaa-9682564112fd', '6f7bd42e-8bed-4a47-bf60-350168954188']",30,,,,,,,,,,,,,,,,Arsenal WFC,968,00:47:30.653,Pass,True
,,,,,,,,,,,,,,,,,2.238528,,,,,,,,,,,,,,528721df-bbce-4be5-b057-df574430426f,3483,,,"[15.8, 80.0]",3775600,93,,,,,-0.17901528,,,,,"[36.8, 76.2]",,High Pass,,21.34104,Incomplete,,Janine Elizabeth Beckie,4992.0,,,,,,Throw-in,2,From Throw In,Lucy Bronze,10178.0,Right Back,204,Manchester City WFC,746,"['2ac3caa0-f1d9-4c36-87a5-83783fa80c8b', '7c2b9596-3d87-4cd0-aacd-6f64d08042ed']",12,,,,,,,,,,,,,,,,Manchester City WFC,746,00:48:12.746,Pass,
,,,,,,,,,,,,,,,,,1.78777,,,,,,,,,,,,,,2ac3caa0-f1d9-4c36-87a5-83783fa80c8b,3485,,,"[83.3, 3.9]",3775600,93,,,,,1.1651949,,Right Foot,,,"[90.6, 20.9]",,High Pass,,18.501081,,,Vivianne Miedema,15623.0,,,,,,Recovery,2,From Throw In,Noelle Maritz,10404.0,Left Back,204,Manchester City WFC,746,"['033f37f8-5ae2-4fd9-b22c-5df9dfa3cfc3', '528721df-bbce-4be5-b057-df574430426f']",14,,,,,,,,,,,,,,,,Arsenal WFC,968,00:48:14.985,Pass,
,,,,,,,,,,,,,,,,,3.660077,,,,,,,,,,,,,,7bd1e585-f42b-46af-928d-52a678dd7eb2,3493,,,"[33.6, 56.5]",3775600,93,,,,,0.42358685,,Right Foot,,,"[73.3, 74.4]",,High Pass,,43.548824,Incomplete,,Rosemary Kathleen Lavelle,4949.0,,,,,,,2,From Throw In,Lauren Hemp,15555.0,Left Wing,204,Manchester City WFC,746,"['00fed186-eab6-4d86-89ac-e32e86e0f3ed', '44b42539-6c36-48c2-8eb8-f247eebb6123', '824bedda-b4e5-42f5-ba3a-b1ba8e800fcc']",19,,,,,,,,,,,,,,,,Manchester City WFC,746,00:48:19.309,Pass,True
,,,,,,,,,,,,,,,,,3.297411,,,,,,,,,,,,,,44b42539-6c36-48c2-8eb8-f247eebb6123,3496,,,"[46.8, 5.7]",3775600,93,,,,,2.8811371,,Right Foot,,,"[4.4, 17.0]",,Low Pass,,43.87995,,,Manuela Zinsberger,10237.0,,,,,,Recovery,2,From Throw In,Carlotte Wubben-Moy,49697.0,Left Center Back,204,Manchester City WFC,746,"['7bd1e585-f42b-46af-928d-52a678dd7eb2', 'c0c94de8-c50a-4ef1-88b2-fa4a9b20aeff', 'c88e68f5-7de0-42cd-bbb1-051db11a4ab5']",22,,,,,,,,,,,,,,,,Arsenal WFC,968,00:48:22.969,Pass,True
