50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.45125,,,,,,,,,,,,2fe7e24d-4d47-44e9-b6fa-1a0836e3af42,467,,,"[30.3, 24.3]",2275120,12,,,,,1.9666468,,Left Foot,,,"[21.9, 44.4]",Ground Pass,,21.784628,,,,Rebecca Holloway,31568.0,,,,,,,1,Regular Play,Kerys Harrop,15569.0,Left Center Back,41,Birmingham City WFC,969,['7b5ba0aa-2b09-46cb-b23f-b788d84642fd'],48,,,,,,,,,,,,,,,Birmingham City WFC,969,00:12:48.646,Pass,
,,,,,,,,,,,,,,,,1.367551,,,,,,,,,,,,76ce494b-3393-499d-a509-1e7403ac07ed,470,,,"[22.2, 44.6]",2275120,12,,,,,-2.4911711,,Right Foot,,,"[13.0, 37.6]",Ground Pass,,11.560277,,,,Hannah Hampton,22032.0,,,,,,,1,Regular Play,Rebecca Holloway,31568.0,Right Center Back,42,Birmingham City WFC,969,['36344771-eda1-42fa-b7dd-c518b5957004'],50,,,,,,,,,,,,,,,Birmingham City WFC,969,00:12:50.181,Pass,
,,,,,,,,,,,,,,,,1.455624,,,,,,,,,,,,0da7bed3-01ed-41ee-a195-bbc02d8caba0,473,,,"[15.1, 39.7]",2275120,12,,,,,1.3169026,,Left Foot,,,"[19.2, 55.5]",Ground Pass,,16.323296,,,,Rebecca Holloway,31568.0,,,,,,,1,Regular Play,Hannah Hampton,22032.0,Goalkeeper,43,Birmingham City WFC,969,['5d22a456-5658-4b13-8470-f17f220d5b1b'],54,,,,,,,,,,,,,,,Birmingham City WFC,969,00:12:54.438,Pass,
,,,,,,,,,,,,,,,,1.185929,,,,,,,,,,,,7932383a-0820-441a-8391-5dbd4fb2fcd0,476,,,"[25.4, 55.1]",2275120,12,,,,,1.487655,,Left Foot,,,"[26.6, 69.5]",Ground Pass,,14.449913,,,,Lucy Staniforth,15562.0,,,,,,,1,Regular Play,Rebecca Holloway,31568.0,Right Center Back,44,Birmingham City WFC,969,['5d4dab86-9b89-4e82-937b-514a9fd3b434'],57,,,,,,,,,,,,,,,Birmingham City WFC,969,00:12:57.612,Pass,
,,,,,,,,,,,,,,,,2.794492,,,,,,,,,,,,70628ae5-380d-497d-a517-85b92b7f2799,479,,,"[27.1, 69.0]",2275120,13,,,,,-0.7006477,,Right Foot,,,"[80.1, 24.3]",High Pass,,69.33318,,Incomplete,,Abbi Grant,31565.0,,,True,,,,1,Regular Play,Lucy Staniforth,15562.0,Left Center Midfield,45,Birmingham City WFC,969,"['403abf4b-0312-4eec-95f5-4c779aacc85c', 'e243bd5f-0096-4186-aaf1-a08d0d1f3fde']",0,,,,,,,,,,,,,,,Birmingham City WFC,969,00:13:00.566,Pass,
,,,,,,,,,,True,,,,,,1.584292,,,,,,,,,,,,e243bd5f-0096-4186-aaf1-a08d0d1f3fde,481,,,"[40.0, 55.8]",2275120,13,,,,,-1.3275359,,Right Foot,,,"[43.4, 42.1]",Low Pass,,14.115594,,,,Molly Pike,31564.0,,,,,,Interception,1,Regular Play,Megan Finnigan,18254.0,Right Center Back,46,Everton LFC,967,"['6d9ac58a-9ffd-4ca2-b63e-2641730bb924', '70628ae5-380d-497d-a517-85b92b7f2799']",3,,,,,,,,,,,,,,,Everton LFC,967,00:13:03.360,Pass,
,,,,,,,,,,,,,,,,1.082013,,,,,,,,,,,,f905b1b8-ac05-4bea-9d35-a39bc6bf68ba,485,,,"[42.3, 36.1]",2275120,13,,,,,-0.7995816,,Left Foot,,,"[56.2, 21.8]",Low Pass,,19.942417,,,,Inessa Kaagman,15579.0,,,,,,,1,Regular Play,Molly Pike,31564.0,Right Center Midfield,46,Everton LFC,967,['4b837fd1-0309-4734-9ab1-a4f976db9feb'],5,,,,,,,,,,,,,,,Everton LFC,967,00:13:05.838,Pass,
,,,,,,,,,,,,,,,,0.797955,,,,,,,,,,,,2719ed1c-75a1-42c0-80f8-95ea309f827a,491,,,"[69.0, 63.2]",2275120,13,,,,,-2.3679585,,Left Foot,,,"[64.7, 59.0]",Ground Pass,,6.0108237,,,,Brianna Visalli,18157.0,,,,,,Recovery,1,Regular Play,Lucy Whipp,31566.0,Right Wing,47,Birmingham City WFC,969,['ee8c5b60-7b2c-43d6-94ec-1abc0628e7b6'],9,,,,,,,,,,,,,,,Birmingham City WFC,969,00:13:09.346,Pass,
,,,,,,,,,,,,,,,,0.601881,,,,,,,,,,,,f25d31b5-dc39-430c-a1af-ea4d634b1719,498,,,"[63.0, 50.4]",2275120,13,,,,,-2.4023156,,Right Foot,,,"[56.2, 44.2]",Ground Pass,,9.202173,,,,Chloe Arthur,10193.0,,,,,,,1,Regular Play,Brianna Visalli,18157.0,Right Center Midfield,47,Birmingham City WFC,969,['1c678412-c001-4d9a-864f-3688f71e9adb'],13,,,,,,,,,,,,,,,Birmingham City WFC,969,00:13:13.017,Pass,
,,,,,,,,,,,,,,,,1.254508,,,,,,,,,,,,126bc463-1706-4753-9a53-3d95c409b3cf,504,,,"[49.0, 24.8]",2275120,13,,,,,1.1533206,,Right Foot,,,"[54.5, 37.2]",Ground Pass,,13.565028,,,,Lucy Hope,16386.0,,,,,,Recovery,1,Regular Play,Inessa Kaagman,15579.0,Left Center Midfield,48,Everton LFC,967,['11b0bb46-dc7b-4530-bf1c-3bddfa4f73ba'],16,,,,,,,,,,,,,,,Everton LFC,967,00:13:16.424,Pass,
,,,,,,,,,,,,,,,,0.656761,,,,,,,,,,,,6007dac0-8cd9-4aa9-8895-556ed3734f13,507,,,"[54.7, 37.2]",2275120,13,,,,,-0.7266424,,Right Foot,,,"[64.6, 28.4]",Ground Pass,,13.245754,,,,Hannah Cain,18253.0,,,,,,,1,Regular Play,Lucy Hope,16386.0,Center Defensive Midfield,48,Everton LFC,967,['889bdd35-31a8-4f3d-8dc7-5270c9cdc61d'],17,,,,,,,,,,,,,,,Everton LFC,967,00:13:17.781,Pass,
,,,,,,,,,,,,,,,,0.501771,,,,,,,,,,,,522531a4-a275-4af6-b3d3-5a71f358b68f,511,,,"[72.5, 36.7]",2275120,13,,,,,0.35144478,,Right Foot,,,"[81.5, 40.0]",Low Pass,,9.585927,,Incomplete,,Simone Magill,15559.0,,,,Through Ball,True,,1,Regular Play,Hannah Cain,18253.0,Center Forward,48,Everton LFC,967,"['1257b933-37fe-4fd6-9883-3fc29ec0bc98', '4882564b-8624-4093-bddd-49b569d1b34c']",20,,,,,,,,,,,,,,,Everton LFC,967,00:13:20.784,Pass,
,,,,,,,,,,,,,,,,1.224028,,,,,,,,,,,,4882564b-8624-4093-bddd-49b569d1b34c,513,,,"[38.6, 40.1]",2275120,13,,,,,-0.7853982,,Left Foot,,,"[40.3, 38.4]",Ground Pass,,2.4041631,,,,Rebecca Holloway,31568.0,,,,,,Recovery,1,Regular Play,Kerys Harrop,15569.0,Left Center Back,49,Birmingham City WFC,969,"['39490baf-ef2b-41dd-a9cb-fbdac6bdedaf', '522531a4-a275-4af6-b3d3-5a71f358b68f']",21,,,,,,,,,,,,,,,Birmingham City WFC,969,00:13:21.286,Pass,
,,,,,,,,,,,,,,,,2.012347,,,,,,,,,,,,81baf1f2-5d56-40d9-8309-8b6e6311bc49,516,,,"[33.5, 38.2]",2275120,13,,,,,3.1337497,,Left Foot,,,"[8.0, 38.4]",Ground Pass,,25.500784,,,,Hannah Hampton,22032.0,,,,,,,1,Regular Play,Rebecca Holloway,31568.0,Right Center Back,49,Birmingham City WFC,969,['7210afca-23ce-4c12-987d-41c441b8f982'],23,,,,,,,,,,,,,,,Birmingham City WFC,969,00:13:23.430,Pass,
,,,,,,,,,,,,,,,,1.3676,,,,,,,,,,,,68796ecf-99eb-4887-af54-30d4f9708bfa,519,,,"[8.7, 40.1]",2275120,13,,,,,1.1458199,,Right Foot,,,"[14.9, 53.8]",Ground Pass,,15.03762,,,,Lucy Staniforth,15562.0,,,,,,,1,Regular Play,Hannah Hampton,22032.0,Goalkeeper,49,Birmingham City WFC,969,['782c8c9a-c2ab-434b-8016-7255ab43b5fc'],27,,,,,,,,,,,,,,,Birmingham City WFC,969,00:13:27.842,Pass,
,,,,,,,,,,,,,,,,2.121433,,,,,,,,,,,,cfc37ac4-34f1-41bb-b67f-f093624a3dfe,522,,,"[30.9, 61.5]",2275120,13,,,,,0.033579104,,Right Foot,,,"[69.6, 62.8]",High Pass,,38.72183,,Incomplete,,Claudia Walker,15580.0,,,,,,,1,Regular Play,Lucy Staniforth,15562.0,Left Center Midfield,49,Birmingham City WFC,969,"['4831c9e0-8c11-440f-8b5c-86841e5b65e6', 'c036f70f-e294-4777-87f4-2dfd038e423a']",39,,,,,,,,,,,,,,,Birmingham City WFC,969,00:13:39.650,Pass,
,,,,,,,,,,,,,,,,1.098777,,,,,,,,,,,,6139b2a8-8d0d-494b-ac48-b87bc47f4d30,529,,,"[56.7, 3.6]",2275120,13,,,,,-2.9786663,,Right Foot,,,"[42.1, 1.2]",Ground Pass,,14.795945,,Out,,Danielle Turner,15571.0,,,,,,,1,Regular Play,Lucy Hope,16386.0,Center Defensive Midfield,49,Birmingham City WFC,969,['e95eac4c-2ffc-44ab-a7e9-1e783fdf4c4f'],46,,,,,,,,,,,,,,,Everton LFC,967,00:13:46.428,Pass,
,,,,,,,,,,,,,,,,1.84705,,,,,,,,,,,,69fca6ca-d63c-4b45-8051-301118d8ab99,531,,,"[80.5, 80.0]",2275120,14,,,,,-2.6244504,,,,,"[53.6, 64.7]",Low Pass,,30.946728,,,,Rebecca Holloway,31568.0,,,,,,Throw-in,1,From Throw In,Adrienne Jordan,31567.0,Right Back,50,Birmingham City WFC,969,['3e0c124d-f3f9-4ce2-8517-c181f79f7166'],0,,,,,,,,,,,,,,,Birmingham City WFC,969,00:14:00.920,Pass,
,,,,,,,,,,,,,,,,1.710584,,,,,,,,,,,,013fdebf-5584-422f-8637-00a63c8a5235,534,,,"[48.5, 58.8]",2275120,14,,,,,-1.7096353,,Left Foot,,,"[45.3, 35.9]",Ground Pass,,23.1225,,,,Kerys Harrop,15569.0,,,,,,,1,From Throw In,Rebecca Holloway,31568.0,Right Center Back,50,Birmingham City WFC,969,['f512821f-7878-44e5-aa27-7889cbedd6ba'],5,,,,,,,,,,,,,,,Birmingham City WFC,969,00:14:05.247,Pass,
,,,,,,,,,,,,,,,,3.860676,,,,,,,,,,,,d06bd598-a759-4899-ae18-5b87b5f36437,537,,,"[57.0, 33.7]",2275120,14,,,,,-0.60107374,,Left Foot,,,"[106.0, 0.1]",High Pass,,59.413467,,Out,,Abbi Grant,31565.0,,,,,,,1,From Throw In,Kerys Harrop,15569.0,Left Center Back,50,Birmingham City WFC,969,['241c861e-74e8-4cc5-8033-b1ddf3b17f5c'],9,,,,,,,,,,,,,,,Birmingham City WFC,969,00:14:09.276,Pass,
,,,,,,,,,,,,,,,,1.419384,,,,,,,,,,,,9b058570-2ef9-4880-83a8-e6a01b271c89,539,,,"[18.8, 80.0]",2275120,14,,,,,-0.11768033,,,,,"[39.1, 77.6]",High Pass,,20.44138,,Incomplete,,Simone Magill,15559.0,,,,,,Throw-in,1,From Throw In,Esme Beth Morgan,4649.0,Right Back,51,Everton LFC,967,"['01b12c6c-49ec-42ed-9b61-35298338aa43', '81b2268f-cb81-47c4-b908-2759a55a33be']",23,,,,,,,,,,,,,,,Everton LFC,967,00:14:23.830,Pass,
,,,,,,,,,,,,,,,,1.459614,,,,,,,,,,,,b9bdee78-225a-4267-9fb3-395d28920430,544,,,"[70.3, 1.9]",2275120,14,,,,,1.4691075,,Right Foot,,,"[71.8, 16.6]",High Pass,,14.776333,,,,Lucy Staniforth,15562.0,,,,,,,1,Regular Play,Sarah Emma Mayling,19500.0,Left Back,52,Birmingham City WFC,969,['a691ac39-3a09-4788-8bbd-58e140b7c0ab'],28,,,,,,,,,,,,,,,Birmingham City WFC,969,00:14:28.192,Pass,
,,,,,,,,,,,,,,,,0.389174,,,,,,,,,,,,399d5c4a-fce7-4885-bfb0-7aa0d26ff2b7,546,,,"[72.0, 16.6]",2275120,14,,,,,-2.4544685,,Right Foot,,,"[68.1, 13.4]",Ground Pass,,5.0447993,,,,Chloe Arthur,10193.0,,,,,,,1,Regular Play,Lucy Staniforth,15562.0,Left Center Midfield,52,Birmingham City WFC,969,['7625a796-90f0-4b6f-a336-30ff21264bdc'],29,,,,,,,,,,,,,,,Birmingham City WFC,969,00:14:29.652,Pass,
,,,,,,,,,,,,,,,,1.844248,,,,,,,,,,,,62648f8b-8506-44fe-bdad-a38dde405ae9,549,,,"[65.6, 16.8]",2275120,14,,,,,2.0856812,,Right Foot,,,"[57.0, 32.0]",Ground Pass,,17.464249,,,,Rebecca Holloway,31568.0,,,,,,,1,Regular Play,Chloe Arthur,10193.0,Center Attacking Midfield,52,Birmingham City WFC,969,['93d5ab30-244b-484f-ba1f-c50b562b1fca'],30,,,,,,,,,,,,,,,Birmingham City WFC,969,00:14:30.992,Pass,
,,,,,,,,,,,,,,,,1.26224,,,,,,,,,,,,392afe59-28e7-4681-adef-f59ff6b409c6,551,,,"[57.0, 32.0]",2275120,14,,,,,0.16611955,,Right Foot,,,"[73.7, 34.8]",Ground Pass,,16.933104,,,,Brianna Visalli,18157.0,,,,,,,1,Regular Play,Rebecca Holloway,31568.0,Right Center Back,52,Birmingham City WFC,969,['633e8c03-79d0-4ce7-83e2-86c7eb190b4d'],32,,,,,,,,,,,,,,,Birmingham City WFC,969,00:14:32.836,Pass,
,,,,,,,,,,,,,,,,1.497421,,,,,,,,,,,,70744f71-3b3d-4c53-b56c-d0916ed6e060,554,,,"[73.7, 34.6]",2275120,14,,,,,-0.5926974,,Right Foot,,,"[83.5, 28.0]",Ground Pass,,11.815245,,,,Lucy Staniforth,15562.0,,,,,,,1,Regular Play,Brianna Visalli,18157.0,Right Center Midfield,52,Birmingham City WFC,969,['f0c70fbb-cb9a-41f3-b47e-89b964cd4936'],34,,,,,,,,,,,,,,,Birmingham City WFC,969,00:14:34.132,Pass,
,,,,,,,,,,,,,,,,1.431844,,,,,,,,,,,,5b30865d-a41a-4747-ac8e-b03d22ffbc56,558,,,"[85.7, 32.4]",2275120,14,,,,,-1.0065281,,Left Foot,,,"[95.7, 16.6]",Ground Pass,,18.698664,,,,Abbi Grant,31565.0,,,,,,,1,Regular Play,Lucy Staniforth,15562.0,Left Center Midfield,52,Birmingham City WFC,969,['62356fb0-0533-4e12-a7c2-48ae42e4a946'],37,,,,,,,,,,,,,,,Birmingham City WFC,969,00:14:37.680,Pass,
,,,,,,,,,,,,,,,,1.733976,,,,,,,,,,,,4c8c5cb4-39fb-4946-a5d4-14594d3c3111,561,,,"[104.5, 19.4]",2275120,14,,,,,-2.5239575,,Right Foot,,,"[90.0, 9.1]",Ground Pass,,17.78595,,,,Sarah Emma Mayling,19500.0,,,,,,,1,Regular Play,Abbi Grant,31565.0,Left Wing,52,Birmingham City WFC,969,['effcf55e-1e9a-42e6-8b5a-ba12ef532205'],42,,,,,,,,,,,,,,,Birmingham City WFC,969,00:14:42.522,Pass,
,,,,,,,,,,,,,,,,1.37124,,,,,,,,,,,,cfd4e906-0a59-493c-aeb5-8e57fe6c5e1c,567,,,"[96.4, 8.3]",2275120,14,,,,,1.3296787,,Left Foot,,,"[99.4, 20.5]",Ground Pass,,12.563439,,Incomplete,,Lucy Staniforth,15562.0,,,,,,,1,Regular Play,Sarah Emma Mayling,19500.0,Left Back,52,Birmingham City WFC,969,"['cfa9d5f5-681e-44b8-9cd5-fc4166852dd1', 'e3b71087-8b05-4d64-8b2c-e51c0e5a05f0']",46,,,,,,,,,,,,,,,Birmingham City WFC,969,00:14:46.775,Pass,
,,,,,,,,,,,,,,,,1.134318,,,,,,,,,,,,036c99fb-17f5-4e9f-b618-460b56b9ae64,570,,,"[50.8, 13.4]",2275120,14,,,,,1.929567,,Right Foot,,,"[42.7, 35.0]",Low Pass,,23.06881,,,,Rebecca Holloway,31568.0,,,,,,Recovery,1,Regular Play,Kerys Harrop,15569.0,Left Center Back,52,Birmingham City WFC,969,['5e8bd0d4-37b9-4231-bd6b-f9fbe39e69c1'],52,,,,,,,,,,,,,,,Birmingham City WFC,969,00:14:52.536,Pass,
,,,,,,,,,,,,,,,,0.954101,,,,,,,,,,,,fb02a43d-d9c5-4555-8d93-4be0fb5ac800,573,,,"[43.5, 34.6]",2275120,14,,,,,-0.45807663,,Right Foot,,,"[57.9, 27.5]",Ground Pass,,16.055218,,,,Chloe Arthur,10193.0,,,,,,,1,Regular Play,Rebecca Holloway,31568.0,Right Center Back,52,Birmingham City WFC,969,['a14cbfaa-7bcd-41ed-9b40-93986a98820d'],55,,,,,,,,,,,,,,,Birmingham City WFC,969,00:14:55.064,Pass,
,,,,,,,,,,,,,,,,3.471413,,,,,,,,,,,,b22b2819-6eb5-4f03-8a59-529b96b12008,576,,,"[63.0, 27.7]",2275120,14,,,,,-0.61346006,,Right Foot,,,"[102.2, 0.1]",High Pass,,47.94163,,Out,,Sarah Emma Mayling,19500.0,,,,,,,1,Regular Play,Chloe Arthur,10193.0,Center Attacking Midfield,52,Birmingham City WFC,969,['415c63b0-70b5-4ec5-b396-c1c38345e2c2'],57,,,,,,,,,,,,,,,Birmingham City WFC,969,00:14:57.698,Pass,
,,,,,,,,,,,,,,,,1.82538,,,,,,,,,,,,ac530ce2-fa63-4c0e-9b4b-a0e9d7167af0,578,,,"[18.4, 80.0]",2275120,15,,,,,-0.2031663,,,,,"[41.7, 75.2]",High Pass,,23.789284,,,,Simone Magill,15559.0,,,,,,Throw-in,1,From Throw In,Esme Beth Morgan,4649.0,Right Back,53,Everton LFC,967,['ec9064c1-5851-473d-b4cf-5ed7c061623c'],9,,,,,,,,,,,,,,,Everton LFC,967,00:15:09.038,Pass,
,,,,,,,,,,,,,,,,1.151925,,,,,,,,,,,,dbe50352-da08-4799-947b-817488ec4b52,580,,,"[41.7, 75.2]",2275120,15,,,,True,0.23974311,,,,,"[50.7, 77.4]",High Pass,,9.264988,,Incomplete,,Molly Pike,31564.0,,,,,,,1,From Throw In,Simone Magill,15559.0,Right Wing,53,Everton LFC,967,"['36a76675-77ce-4462-8c13-f3dda167b291', '7f2f2321-c2f4-4cdc-a9d7-893b6257f027', 'da847118-632a-40a0-874a-da9bd39bfeea']",10,,,,,,,,,,,,,,,Everton LFC,967,00:15:10.875,Pass,True
,,,,,,,,,,,,,,,,1.870105,,,,,,,,,,,,a8404020-4e32-453c-b01b-f97ce632a7d3,585,,,"[73.9, 0.8]",2275120,15,,,,,1.1213658,,Right Foot,,,"[78.0, 9.3]",High Pass,,9.4371605,,Incomplete,,Abbi Grant,31565.0,,,,,,,1,Regular Play,Lucy Staniforth,15562.0,Left Center Midfield,54,Birmingham City WFC,969,"['8b9ccd3a-ca5e-4954-acc2-c1b99e51d5a0', 'b0ac38bd-221f-4fbf-a18e-ed95edb5da16']",13,,,,,,,,,,,,,,,Birmingham City WFC,969,00:15:13.051,Pass,
,,,,,,,,,,,,,,,,0.974879,,,,,,,,,,,,b0ac38bd-221f-4fbf-a18e-ed95edb5da16,588,,,"[42.1, 70.8]",2275120,15,,,,True,0.021273386,,,,,"[51.5, 71.0]",Low Pass,,9.402127,,Incomplete,,Molly Pike,31564.0,,,,,,Recovery,1,Regular Play,Simone Magill,15559.0,Right Wing,54,Birmingham City WFC,969,"['a2a2b8a1-12e5-4063-97f4-9e39a7e58b19', 'a8404020-4e32-453c-b01b-f97ce632a7d3', 'd2e7eba7-30f0-4854-ac79-b10c102233cd', 'f762aed2-68d4-4874-babe-aa0c1a3686c9']",14,,,,,,,,,,,,,,,Everton LFC,967,00:15:14.922,Pass,True
,,,,,,,,,,,,,,,,0.690713,,,,,,,,,,,,5b449059-6a39-48d5-8867-96aa5a23f587,596,,,"[72.4, 22.8]",2275120,15,,,,,-2.9244814,,Right Foot,,,"[65.6, 21.3]",Ground Pass,,6.963476,,,,Chloe Arthur,10193.0,,,,,,,1,Regular Play,Brianna Visalli,18157.0,Right Center Midfield,54,Birmingham City WFC,969,['f9fefff4-4aac-4895-8055-54e6e224c2e9'],20,,,,,,,,,,,,,,,Birmingham City WFC,969,00:15:20.537,Pass,
,,,,,,,,,,,,,,,,1.221997,,,,,,,,,,,,147cbb90-db4a-4be3-a6e0-d3910cc82909,599,,,"[63.9, 27.7]",2275120,15,,,,,1.6042889,,Right Foot,,,"[62.6, 66.5]",Low Pass,,38.821774,,,,Adrienne Jordan,31567.0,,,,,,,1,Regular Play,Chloe Arthur,10193.0,Center Attacking Midfield,54,Birmingham City WFC,969,['610061bf-c40b-477b-9700-c60aba1ec79e'],23,,,,,,,,,,,,,,,Birmingham City WFC,969,00:15:23.835,Pass,
,,,,,,,,,,,,,,,,1.395706,,,,,,,,,,,,b5ed8a7c-8cc4-45a3-8a61-9321e2e48805,602,,,"[63.2, 62.4]",2275120,15,,,,,0.7515946,,Right Foot,,,"[73.9, 72.4]",Ground Pass,,14.645477,,,,Lucy Whipp,31566.0,,,,,,,1,Regular Play,Adrienne Jordan,31567.0,Right Back,54,Birmingham City WFC,969,['6eede183-20cf-40c7-bd53-b7bd2e3c8d8d'],28,,,,,,,,,,,,,,,Birmingham City WFC,969,00:15:28.311,Pass,
,,,,,,,,,,,,,,,,1.25843,,,,,,,,,,,,bf68e9c2-6e11-42f4-87e5-a0c9624b55f5,606,,,"[63.6, 70.1]",2275120,15,,,,,-1.6456562,,Right Foot,,,"[62.4, 54.1]",Ground Pass,,16.044937,,,,Lucy Staniforth,15562.0,,,,,,,1,Regular Play,Lucy Whipp,31566.0,Right Wing,54,Birmingham City WFC,969,"['15758e19-6f02-4897-94c3-843813fd8f8e', '1f9d6cd8-58a2-4c3c-b150-3faf2b470316']",31,,,,,,,,,,,,,,,Birmingham City WFC,969,00:15:31.476,Pass,True
,,,,,,,,,,,,,,,,1.700995,,,,,,,,,,,,e09c84ca-03f8-48de-af4a-57a4c42ae56a,609,,,"[56.4, 53.8]",2275120,15,,,,,-1.95809,,Right Foot,,,"[50.2, 38.6]",Ground Pass,,16.415846,,,,Kerys Harrop,15569.0,,,,,,,1,Regular Play,Lucy Staniforth,15562.0,Left Center Midfield,54,Birmingham City WFC,969,['a4b0bb0b-76e4-4cb9-83aa-2e0340c53f28'],33,,,,,,,,,,,,,,,Birmingham City WFC,969,00:15:33.196,Pass,
,,,,,,,,,,,,,,,,3.853731,,,,,,,,,,,,363429aa-ce90-41ad-bb81-2b339b9ddd37,612,,,"[51.9, 34.2]",2275120,15,,,,,-0.49221125,,Left Foot,,,"[107.1, 4.6]",High Pass,,62.635452,,,,Abbi Grant,31565.0,,,,,,,1,Regular Play,Kerys Harrop,15569.0,Left Center Back,54,Birmingham City WFC,969,['e7002b55-0ea9-45c3-a32c-9539a822c0b5'],36,,,,,,,,,,,,,,,Birmingham City WFC,969,00:15:36.539,Pass,
,,,,,,,,,,,,,,,,1.203695,,,,,,,,,,,,3baa399a-946b-4b61-b16f-9610ece47405,615,,,"[107.7, 5.3]",2275120,15,,,,,1.6859311,,Right Foot,,,"[106.0, 20.0]",Ground Pass,,14.797973,,,,Brianna Visalli,18157.0,,,,,,,1,Regular Play,Abbi Grant,31565.0,Left Wing,54,Birmingham City WFC,969,['12ae1fe3-8b5f-4145-99ca-1147e8148e57'],42,,,,,,,,,,,,,,,Birmingham City WFC,969,00:15:42.713,Pass,
,,,,,,,,,,,,,,,,0.633,,,,,,,,,,,,571ab197-86ca-4ac1-8d49-08987c4ae38c,619,,,"[113.7, 20.5]",2275120,15,,,,,1.4950793,,Left Foot,True,,"[114.8, 35.0]",Ground Pass,,14.541664,,Incomplete,,Claudia Walker,15580.0,,,,,,,1,Regular Play,Brianna Visalli,18157.0,Right Center Midfield,54,Birmingham City WFC,969,"['6c827c9b-312d-4e33-a0e0-b1782d393345', 'a2889e53-a656-496b-9bbe-cc1ae737a939', 'c4473c14-85a1-451a-8e52-7a9f5e5204b9']",45,,,,,,,,,,,,,,,Birmingham City WFC,969,00:15:45.220,Pass,True
,,,,,,,,,,,,,,,,1.2227,,,,,,,,,,,,3741a614-7eb3-4a6d-a3ae-1292b2fcbc4e,622,,,"[98.7, 0.1]",2275120,15,,,,,2.2486968,,,,,"[92.5, 7.8]",Low Pass,,9.885848,,,,Chloe Arthur,10193.0,,,,,,Throw-in,1,From Throw In,Sarah Emma Mayling,19500.0,Left Back,55,Birmingham City WFC,969,['3c398e03-510e-4006-b563-28e360bed79a'],53,,,,,,,,,,,,,,,Birmingham City WFC,969,00:15:53.713,Pass,
,,,,,,,,,,,,,,,,0.195161,,,,,,,,,,,,c6b8911d-c34c-49ae-a551-51658b98d64b,629,,,"[95.9, 8.7]",2275120,15,,,,,-0.8176451,,Right Foot,,,"[101.9, 2.3]",Ground Pass,,8.772685,,,,Sarah Emma Mayling,19500.0,,,,,,,1,From Throw In,Chloe Arthur,10193.0,Center Attacking Midfield,55,Birmingham City WFC,969,"['783cc105-f813-45f1-81e0-6d43e6e81576', 'ba16ea00-f57d-44f1-8b36-f513d3eef5b0']",57,,,,,,,,,,,,,,,Birmingham City WFC,969,00:15:57.634,Pass,True
,,,,,,,,,,,,,,,,1.610925,,,,,,,,,,,,862ab0c4-d36c-4ddb-a857-21b1ec284dda,633,,,"[105.4, 2.9]",2275120,15,,,,,1.7913896,e5bb4208-e6f1-4c90-ba93-40f13153a984,Left Foot,,,"[101.7, 19.4]",Ground Pass,,16.909761,,,,Brianna Visalli,18157.0,True,,,,,,1,From Throw In,Sarah Emma Mayling,19500.0,Left Back,55,Birmingham City WFC,969,"['0cee68fb-93d9-4b91-8b82-388c3c7205e5', '810e8967-88b5-4914-97d8-284be7da27b7']",59,,,,,,,,,,,,,,,Birmingham City WFC,969,00:15:59.404,Pass,True
,,,,,,,,,,,,,,,,1.018388,,,,,,,,,,,,70f0cedb-846d-4439-bcac-9eb51b26e87e,641,,,"[15.4, 44.2]",2275120,16,,,,,1.4702194,,Keeper Arm,,,"[16.5, 55.1]",Ground Pass,,10.955364,,,,Megan Finnigan,18254.0,,,,,,,1,From Keeper,Tinja-Riikka Tellervo Korpela,13857.0,Goalkeeper,57,Everton LFC,967,['e5dfda92-cfd8-4942-a531-aaba90369019'],18,,,,,,,,,,,,,,,Everton LFC,967,00:16:18.440,Pass,
