50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.302046,,,,,,,,,,,76c7f0b9-ec9d-4b6b-a174-f31e4fadb203,759,,"[50.4, 13.0]",2275044,16,,,,,2.7985687,,Left Foot,,,,"[35.0, 18.5]",,Ground Pass,,16.352676,,,,Jennifer Patricia Beattie,17524.0,,,,,,1,Regular Play,Katie McCabe,15620.0,Left Back,38,Arsenal WFC,968,['1d01f995-1198-44b5-bd62-f411d92442f5'],7,,,,,,,,,,,,,,,Arsenal WFC,968,00:16:07.385,Pass,
,,,,,,,,,,,,,,,,,0.877886,,,,,,,,,,,bd2b7a88-ac95-4a14-b74a-064cb9621814,763,,"[39.7, 24.3]",2275044,16,,,,,-1.3142797,,Right Foot,,,,"[42.9, 12.1]",,Ground Pass,,12.612692,,,,Katie McCabe,15620.0,,,,,,1,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,39,Arsenal WFC,968,"['0348eee6-1bd6-4bea-9637-91ac67b7e1c7', '306446f5-e796-427d-95f6-499c35673936']",9,,,,,,,,,,,,,,,Arsenal WFC,968,00:16:09.323,Pass,True
,,,,,,,,,,,,,,,,,2.060104,,,,,,,,,,,65dafb85-6a9a-45a0-aa7f-d21db90c3af6,766,,"[42.9, 12.8]",2275044,16,,,,,2.448713,,Left Foot,,,,"[16.4, 34.8]",,Ground Pass,,34.44198,,,,Manuela Zinsberger,10237.0,,,,,,1,Regular Play,Katie McCabe,15620.0,Left Back,40,Arsenal WFC,968,['26d6b1a9-76f1-4890-9068-1c603d9a95b2'],11,,,,,,,,,,,,,,,Arsenal WFC,968,00:16:11.133,Pass,
,,,,,,,,,,,,,,,,,1.142502,,,,,,,,,,,18e4cccc-187d-43be-9279-1322eba5c70d,769,,"[16.2, 36.3]",2275044,16,,,,,-0.6962732,,Right Foot,,,,"[29.0, 25.6]",,Ground Pass,,16.683226,,,,Jennifer Patricia Beattie,17524.0,,,,,,1,Regular Play,Manuela Zinsberger,10237.0,Goalkeeper,41,Arsenal WFC,968,['282d0e08-15c3-4f65-8f23-65b8005189d7'],16,,,,,,,,,,,,,,,Arsenal WFC,968,00:16:16.052,Pass,
,,,,,,,,,,,,,,,,,0.9575,,,,,,,,,,,d9c9af1e-5c68-4969-99e2-f3f94cb7f3b3,772,,"[29.6, 26.2]",2275044,16,,,,,-0.051237166,,Right Foot,,,,"[49.1, 25.2]",,Ground Pass,,19.525623,,,,Jordan Nobbs,10192.0,,,,,,1,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,42,Arsenal WFC,968,['f2d9ab58-8122-4106-8979-9333f249eb00'],19,,,,,,,,,,,,,,,Arsenal WFC,968,00:16:19.090,Pass,
,,,,,,,,,,,,,,,,,1.145823,,,,,,,,,,,db88817e-2674-48f2-a11d-46365615a50d,775,,"[42.3, 25.0]",2275044,16,,,,,-1.2287678,,Right Foot,,,,"[49.1, 5.9]",,Ground Pass,,20.274368,,,,Katie McCabe,15620.0,,,,,,1,Regular Play,Jordan Nobbs,10192.0,Center Attacking Midfield,43,Arsenal WFC,968,['afdeaac4-819c-4efd-8605-2b7ad74b0e89'],21,,,,,,,,,,,,,,,Arsenal WFC,968,00:16:21.335,Pass,
,,,,,,,,,,,,,,,,,0.635916,,,,,,,,,,,abecbd70-1055-4bb1-ba7a-c087df0f2769,778,,"[49.1, 5.9]",2275044,16,,,,,1.8102956,,Left Foot,,,,"[47.0, 14.5]",,Ground Pass,,8.852683,,,,Jordan Nobbs,10192.0,,,,,,1,Regular Play,Katie McCabe,15620.0,Left Back,44,Arsenal WFC,968,['6c8d9b74-c797-42ce-a904-867a7bbadf9c'],23,,,,,,,,,,,,,,,Arsenal WFC,968,00:16:23.248,Pass,
,,,,,,,,,,,,,,,,,1.17811,,,,,,,,,,,ee095ab0-68c9-4180-838f-0d34e12cdcba,781,,"[47.8, 15.8]",2275044,16,,,,,1.8819839,,Right Foot,,,,"[42.3, 32.9]",,Ground Pass,,17.96274,,,,Jennifer Patricia Beattie,17524.0,,,,,,1,Regular Play,Jordan Nobbs,10192.0,Center Attacking Midfield,45,Arsenal WFC,968,['7cce7960-bacd-481b-9511-4559ba552b79'],25,,,,,,,,,,,,,,,Arsenal WFC,968,00:16:25.977,Pass,
,,,,,,,,,,,,,,,,,0.923268,,,,,,,,,,,3ca8ef23-1a7a-4bfa-9295-7095f378e46f,784,,"[51.9, 36.1]",2275044,16,,,,,0.21050957,,Right Foot,,,,"[63.6, 38.6]",,Ground Pass,,11.964113,,,,Lia Wälti,10405.0,,,,,,1,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,46,Arsenal WFC,968,['8ec57f43-8f56-4548-9713-47fa0b8bd8c1'],31,,,,,,,,,,,,,,,Arsenal WFC,968,00:16:31.131,Pass,
,,,,,,,,,,,,,,,,,1.537804,,,,,,,,,,,b294d754-9156-4a15-a685-ca3f832d66f2,788,,"[64.1, 26.2]",2275044,16,,,,,-0.80991644,,Left Foot,,,,"[82.0, 7.4]",,Ground Pass,,25.95862,,,,Bethany Mead,15619.0,,,,,,1,Regular Play,Lia Wälti,10405.0,Left Defensive Midfield,47,Arsenal WFC,968,['428cb26d-8b2f-48ce-9076-389fba9633d7'],35,,,,,,,,,,,,,,,Arsenal WFC,968,00:16:35.419,Pass,
,,,,,,,,,,,,,,,,,1.022613,,,,,,,,,,,8a05c6a7-b834-4bb1-b7c9-6d240998a668,792,,"[81.0, 8.7]",2275044,16,,,,,2.962498,,Right Foot,,,,"[69.4, 10.8]",,Ground Pass,,11.788554,,,,Katie McCabe,15620.0,,,,,,1,Regular Play,Bethany Mead,15619.0,Left Wing,48,Arsenal WFC,968,"['2bee4e1a-06a4-4c3c-9333-11bef47fb74f', 'a6102a71-215e-4298-9407-ebe87be1af54']",37,,,,,,,,,,,,,,,Arsenal WFC,968,00:16:37.948,Pass,True
,,,,,,,,,,,,,,,,,3.629616,,,,,,,,,,,def4904a-ce60-4e0e-a32d-9f807a4b377e,796,,"[78.0, 28.8]",2275044,16,,,,,1.389898,,Left Foot,,,,"[85.7, 70.9]",,Ground Pass,,42.798363,,,,Lisa Evans,10179.0,,,True,,,1,Regular Play,Katie McCabe,15620.0,Left Back,49,Arsenal WFC,968,"['97d5de59-0f9a-4044-88d9-fa20e12124ab', 'c9a0faf3-405b-4609-b78b-b0e8650b8629']",43,,,,,,,,,,,,,,,Arsenal WFC,968,00:16:43.304,Pass,True
,,,,,,,,,,,,,,,,,0.903404,,,,,,,,,,,31c2848e-fdce-4b15-a793-c13ff2389754,799,,"[89.7, 71.4]",2275044,16,,,,,-1.5502512,,Right Foot,,,,"[90.0, 56.8]",,Ground Pass,,14.603082,,,,Jordan Nobbs,10192.0,,,,,,1,Regular Play,Lisa Evans,10179.0,Right Back,50,Arsenal WFC,968,['ac5c64bb-1aef-4d0b-aeb5-592efd15c0c4'],49,,,,,,,,,,,,,,,Arsenal WFC,968,00:16:49.257,Pass,
,,,,,,,,,,,,,,,,,2.963251,,,,,,,,,,,0a579c9e-4715-40a8-9ada-a09af3ac05e9,811,,"[50.2, 59.4]",2275044,16,,,,,-2.685819,,Left Foot,,,,"[14.5, 41.9]",,Ground Pass,,39.758522,,,,Manuela Zinsberger,10237.0,,,,,,1,Regular Play,Lia Wälti,10405.0,Left Defensive Midfield,50,Arsenal WFC,968,['549bfac1-605c-4f1a-91f6-335b9f1ef20a'],58,,,,,,,,,,,,,,,Arsenal WFC,968,00:16:58.261,Pass,
,,,,,,,,,,,,,,,,,2.863231,,,,,,,,,,,a140229a-8212-4f19-b014-82fccc4ce9a2,814,,"[15.1, 40.4]",2275044,17,,,,,-0.9333768,,Right Foot,,,,"[42.5, 3.4]",,Ground Pass,,46.04085,,,,Katie McCabe,15620.0,,,,,,1,Regular Play,Manuela Zinsberger,10237.0,Goalkeeper,50,Arsenal WFC,968,['5f0a9039-6915-47d3-a7c5-387da70794fc'],2,,,,,,,,,,,,,,,Arsenal WFC,968,00:17:02.932,Pass,
,,,,,,,,,,,,,,,,,1.767639,,,,,,,,,,,75ed45ec-7ffc-4c5d-9527-f2ea7204f526,817,,"[41.4, 3.4]",2275044,17,,,,,1.9646649,,Right Foot,,,,"[35.0, 18.8]",,Ground Pass,,16.67693,,,,Jennifer Patricia Beattie,17524.0,,,,,,1,Regular Play,Katie McCabe,15620.0,Left Back,50,Arsenal WFC,968,['070a99a8-100d-4ac7-a8de-838be84c1732'],7,,,,,,,,,,,,,,,Arsenal WFC,968,00:17:07.691,Pass,
,,,,,,,,,,,,,,,,,1.037355,,,,,,,,,,,95cbbb5a-b53a-49ae-8eb1-5f4f9691230b,820,,"[43.1, 26.0]",2275044,17,,,,,0.8272342,,Right Foot,,,,"[53.4, 37.2]",,Ground Pass,,15.21611,,,,Kim Little,15616.0,,,,,,1,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,50,Arsenal WFC,968,['68b8b86c-32a2-4615-adea-3c6ce69ce7b5'],12,,,,,,,,,,,,,,,Arsenal WFC,968,00:17:12.659,Pass,
,,,,,,,,,,,,,,,,,0.881581,,,,,,,,,,,7c1bf038-cbbb-4c57-879e-f64dfe0635fb,823,,"[53.4, 37.2]",2275044,17,,,,,-2.7967248,,Right Foot,,,,"[43.1, 33.5]",,Ground Pass,,10.944405,,,,Jennifer Patricia Beattie,17524.0,,,,,,1,Regular Play,Kim Little,15616.0,Right Defensive Midfield,50,Arsenal WFC,968,['fb25b93b-5a52-4208-9ee3-3c5fcde06c1b'],13,,,,,,,,,,,,,,,Arsenal WFC,968,00:17:13.777,Pass,
,,,,,,,,,,,,,,,,,0.770227,,,,,,,,,,,cab2eb4e-6f42-4b46-a6a4-6fb45dbc58b9,826,,"[43.1, 33.5]",2275044,17,,,,,0.04647813,,Left Foot,,,,"[51.7, 33.9]",,Ground Pass,,8.609298,,,,Kim Little,15616.0,,,,,,1,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,50,Arsenal WFC,968,['9c45163f-1ecd-4fbe-a831-0b3bbf53a83f'],15,,,,,,,,,,,,,,,Arsenal WFC,968,00:17:15.545,Pass,
,,,,,,,,,,,,,,,,,1.626094,,,,,,,,,,,1bfca3b7-083d-449b-a5fc-ae95378ecc90,829,,"[51.7, 33.9]",2275044,17,,,,,-3.0778494,,Right Foot,,,,"[42.3, 33.3]",,Ground Pass,,9.419129,,,,Jennifer Patricia Beattie,17524.0,,,,,,1,Regular Play,Kim Little,15616.0,Right Defensive Midfield,50,Arsenal WFC,968,['5d71d4d9-b98b-48d1-834a-9b41076439b9'],16,,,,,,,,,,,,,,,Arsenal WFC,968,00:17:16.395,Pass,
,,,,,,,,,,,,,,,,,1.692509,,,,,,,,,,,b36c92af-fd28-450b-8387-7de03b6a9ca4,832,,"[42.5, 29.5]",2275044,17,,,,,-1.2569196,,Left Foot,,,,"[48.7, 10.4]",,Ground Pass,,20.081085,,,,Lia Wälti,10405.0,,,,,,1,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,50,Arsenal WFC,968,['2f1c81b1-abbf-47d8-9092-c14c9dde4810'],18,,,,,,,,,,,,,,,Arsenal WFC,968,00:17:18.102,Pass,
,,,,,,,,,,,,,,,,,2.498214,,,,,,,,,,,f3115e10-fdb1-411c-8e4e-e6560236648a,835,,"[69.9, 26.0]",2275044,17,,,,,1.5490606,,Left Foot,,,,"[70.9, 72.0]",,High Pass,,46.010868,,,,Lisa Evans,10179.0,,,True,,,1,Regular Play,Lia Wälti,10405.0,Left Defensive Midfield,50,Arsenal WFC,968,['b0aee2cb-e51d-4c29-ad33-df5ea457fbc7'],25,,,,,,,,,,,,,,,Arsenal WFC,968,00:17:25.400,Pass,
,,,,,,,,,,,,,,,,,2.366945,,,,,,,,,,,85a4efbe-b3c9-4c08-a843-53d57375ec05,838,,"[86.1, 72.0]",2275044,17,,,,,-1.6280254,,Right Foot,,,,"[85.0, 52.8]",,Ground Pass,,19.231485,,,,Kim Little,15616.0,,,,,,1,Regular Play,Lisa Evans,10179.0,Right Back,50,Arsenal WFC,968,['4e27f0bd-4b5b-4d3e-9e5c-048f7f3c01b6'],31,,,,,,,,,,,,,,,Arsenal WFC,968,00:17:31.301,Pass,
,,,,,,,,,,,,,,,,,0.97264,,,,,,,,,,,9843b9e2-888a-435a-8da2-030cd9b210e7,841,,"[85.0, 52.8]",2275044,17,,,,,2.016902,,Right Foot,,,,"[79.5, 64.3]",,Ground Pass,,12.747549,,,,Jordan Nobbs,10192.0,,,,,,1,Regular Play,Kim Little,15616.0,Right Defensive Midfield,50,Arsenal WFC,968,['f65298bb-d644-4ad9-ab5e-2c53940efbe9'],33,,,,,,,,,,,,,,,Arsenal WFC,968,00:17:33.679,Pass,
,,,,,,,,,,,,,,,,,0.709155,,,,,,,,,,,754d9edd-56e5-48ae-982e-5f72439f77ba,844,,"[79.5, 64.3]",2275044,17,,,,,-1.2772074,,Right Foot,,,,"[80.8, 60.0]",,Ground Pass,,4.4922156,,,,Kim Little,15616.0,,,,,,1,Regular Play,Jordan Nobbs,10192.0,Center Attacking Midfield,50,Arsenal WFC,968,['71548552-4137-47e9-9f58-78bedac5a870'],34,,,,,,,,,,,,,,,Arsenal WFC,968,00:17:34.659,Pass,
,,,,,,,,,,,,,,,,,1.596387,,,,,,,,,,,ac4a38df-97ce-474a-800c-6fb83efcf49c,847,,"[83.8, 69.2]",2275044,17,,,,,0.43368384,,Right Foot,,,,"[98.7, 76.1]",,Ground Pass,,16.420109,,,,Lisa Evans,10179.0,,,,,,1,Regular Play,Kim Little,15616.0,Right Defensive Midfield,50,Arsenal WFC,968,['441a3da9-c88c-4fa7-ac28-e6724fc42893'],36,,,,,,,,,,,,,,,Arsenal WFC,968,00:17:36.720,Pass,
,,,,,,,,,,,,,,,,,1.067792,,,,,,,,,,,0f477bbe-9bc1-4ea9-89f7-613b18f78b09,850,,"[99.4, 75.4]",2275044,17,,,,,-2.3819952,,Right Foot,,,,"[83.5, 60.3]",,Ground Pass,,21.927608,,,,Jordan Nobbs,10192.0,,,,,,1,Regular Play,Lisa Evans,10179.0,Right Back,50,Arsenal WFC,968,['3c07e1e9-3956-48ef-8d04-e19c8dd50047'],38,,,,,,,,,,,,,,,Arsenal WFC,968,00:17:38.961,Pass,
,,,,,,,,,,,,,,,,,0.954442,,,,,,,,,,,1f18854e-c720-4dac-8cb2-a69fa0f8c502,853,,"[83.3, 60.3]",2275044,17,,,,,1.5348406,,Left Foot,,,,"[83.8, 74.2]",,Ground Pass,,13.90899,,,,Kim Little,15616.0,,,,,,1,Regular Play,Jordan Nobbs,10192.0,Center Attacking Midfield,50,Arsenal WFC,968,['686e438d-8149-49d0-9877-e1c8a3a729ed'],42,,,,,,,,,,,,,,,Arsenal WFC,968,00:17:42.586,Pass,
,,,,,,,,,,,,,,,,,3.469953,,,,,,,,,,,bbacd636-4608-40b2-85a2-ae02d219e36e,856,,"[83.8, 74.2]",2275044,17,,,,,-0.44356102,,Right Foot,,,,"[120.0, 57.0]",,High Pass,,40.078423,,Out,,Lisa Evans,10179.0,,,,,,1,Regular Play,Kim Little,15616.0,Right Defensive Midfield,50,Arsenal WFC,968,['b7a49f48-b0de-497c-8a9c-301d5ea8bfa3'],45,,,,,,,,,,,,,,,Arsenal WFC,968,00:17:45.077,Pass,
,,,,,,,,,,,,,,,,,1.400345,,,,,,,,,,,97f7ed4a-19ba-429e-ad93-d1d58051e025,858,,"[7.0, 36.1]",2275044,18,,,,,-1.012197,,Right Foot,,,,"[14.5, 24.1]",,Ground Pass,,14.150971,,,,Gemma Bonner,15554.0,,,,,Goal Kick,1,From Goal Kick,Ellie Roebuck,4637.0,Goalkeeper,51,Manchester City WFC,746,['6478532f-8e9f-489a-9b0e-ecab36ca3cf5'],10,,,,,,,,,,,,,,,Manchester City WFC,746,00:18:10.926,Pass,
,,,,,,,,,,,,,,,,,1.846186,,,,,,,,,,,73da1d16-53dd-43f9-954f-e71741247e5b,861,,"[21.2, 22.2]",2275044,18,,,,,-0.8488965,,Right Foot,,,,"[37.4, 3.8]",,Ground Pass,,24.5153,,,,Demi Stokes,4651.0,,,,,,1,From Goal Kick,Gemma Bonner,15554.0,Left Center Back,51,Manchester City WFC,746,['27af144c-5645-4482-a31b-fca4f6d1f094'],13,,,,,,,,,,,,,,,Manchester City WFC,746,00:18:13.592,Pass,
,,,,,,,,,,,,,,,,,0.849381,,,,,,,,,,,cf66ca62-529a-4b32-9cdc-d8aeba18b2d9,866,,"[9.8, 0.1]",2275044,18,,True,,,1.3711125,,,,,,"[11.5, 8.5]",,Low Pass,,8.570297,,Incomplete,,,,,,,,Throw-in,1,From Throw In,Demi Stokes,4651.0,Left Back,52,Manchester City WFC,746,['6943b16d-1d4e-4e23-a0af-8f11e6ebcdad'],45,,,,,,,,,,,,,,,Manchester City WFC,746,00:18:45.192,Pass,
,,,,,,,,,,,,,,,,,2.176933,,,,,,,,,,,6943b16d-1d4e-4e23-a0af-8f11e6ebcdad,867,,"[108.6, 71.6]",2275044,18,,True,,,-2.9279714,,Right Foot,,,,"[89.7, 67.5]",,Ground Pass,,19.339596,,,,Kim Little,15616.0,,,,,Recovery,1,Regular Play,Lisa Evans,10179.0,Right Back,53,Arsenal WFC,968,"['8be77720-0908-4ca0-955a-c68639f5648f', 'cf66ca62-529a-4b32-9cdc-d8aeba18b2d9']",46,,,,,,,,,,,,,,,Arsenal WFC,968,00:18:46.041,Pass,
,,,,,,,,,,,,,,,,,0.868464,,,,,,,,,,,73878068-bfb1-474e-930b-7b46c3784e7b,870,,"[89.7, 71.6]",2275044,18,,,,,0.43554255,,Right Foot,,,,"[99.8, 76.3]",,Ground Pass,,11.1400175,,,,Danielle van de Donk,10658.0,,,,,,1,Regular Play,Kim Little,15616.0,Right Defensive Midfield,53,Arsenal WFC,968,"['67a0449e-9921-453b-826a-c9c59881b384', '98e2410e-8c39-49bb-8e10-0d18308af864']",49,,,,,,,,,,,,,,,Arsenal WFC,968,00:18:49.113,Pass,True
,,,,,,,,,,,,,,,,,1.395984,,,,,,,,,,,602fe85d-623d-447b-a614-61c7b7776538,872,,"[100.2, 77.2]",2275044,18,,True,,,-3.0896163,,Right Foot,,,,"[65.6, 75.4]",,Ground Pass,,34.64679,,,,Leah Williamson,18999.0,,,,,,1,Regular Play,Danielle van de Donk,10658.0,Right Wing,53,Arsenal WFC,968,['7d16f312-ad34-4430-9bb3-f21071d6d83f'],50,,,,,,,,,,,,,,,Arsenal WFC,968,00:18:50.552,Pass,
,,,,,,,,,,,,,,,,,2.421217,,,,,,,,,,,d5041ad5-b444-46af-89bb-2c0c53ca0c60,874,,"[65.4, 72.0]",2275044,18,,,,,-1.6196704,,Right Foot,,,,"[63.6, 35.2]",,Ground Pass,,36.843994,,,,Jennifer Patricia Beattie,17524.0,,,,,,1,Regular Play,Leah Williamson,18999.0,Right Center Back,53,Arsenal WFC,968,['4faeaf54-3227-44f9-a715-8a44c47e9719'],53,,,,,,,,,,,,,,,Arsenal WFC,968,00:18:53.013,Pass,
,,,,,,,,,,,,,,,,,0.916242,,,,,,,,,,,b5ad677d-5502-4031-862b-1045ff00f2c0,878,,"[65.6, 33.7]",2275044,18,,,,,0.0,,Right Foot,,,,"[83.5, 33.7]",,Ground Pass,,17.9,,,,Bethany Mead,15619.0,,,,,,1,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,53,Arsenal WFC,968,"['006f11fd-4cde-454a-ac9a-57c51c671e2d', '86589f8a-3952-4117-831f-cad28e6a433e']",56,,,,,,,,,,,,,,,Arsenal WFC,968,00:18:56.527,Pass,True
,,,,,,,,,,,,,,,,,1.655534,,,,,,,,,,,797c740d-0473-4c3e-99c2-ccd8955cfbb6,882,,"[79.9, 33.9]",2275044,18,,,,,-1.1959556,,Left Foot,,,,"[91.9, 3.4]",,Low Pass,,32.775753,,,,Katie McCabe,15620.0,,,,,,1,Regular Play,Bethany Mead,15619.0,Left Wing,53,Arsenal WFC,968,"['5ebf28cd-ce8c-46e9-b6da-d89eb7e5b825', 'b0dc8fa9-ca94-4b6a-93d2-465b4625733c']",58,,,,,,,,,,,,,,,Arsenal WFC,968,00:18:58.279,Pass,True
,,,,,,,,,,,,,,,,,0.879161,,,,,,,,,,,3a8cc05e-482a-4aef-b8f7-18831541aabb,885,,"[97.7, 6.1]",2275044,19,,,,,2.5158412,,Left Foot,,,,"[84.0, 16.0]",,Ground Pass,,16.902662,,,,Bethany Mead,15619.0,,,,,,1,Regular Play,Katie McCabe,15620.0,Left Back,53,Arsenal WFC,968,['bfe0a0b3-63f9-4b7a-9b8c-bf896f4c7804'],2,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:02.648,Pass,
,,,,,,,,,,,,,,,,,1.310936,,,,,,,,,,,022f17a8-6549-423d-a3e4-3189f2b9d934,888,,"[83.8, 15.8]",2275044,19,,,,,0.45865598,,Right Foot,,,,"[107.9, 27.7]",,High Pass,,26.877872,,Incomplete,,,,,,,,,1,Regular Play,Bethany Mead,15619.0,Left Wing,53,Arsenal WFC,968,['5db6df10-46a5-4a07-a5dc-a75c1a806d97'],4,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:04.860,Pass,
,,,,,,,,,,,,,,,,,0.681042,,,,,,,,,,,87215e85-9e6f-47a7-8aa8-ebc474f00d46,893,,"[88.5, 27.3]",2275044,19,,,,,1.927016,,Right Foot,,,,"[85.3, 35.9]",,Ground Pass,,9.176056,,,,Kim Little,15616.0,,,,,,1,Regular Play,Bethany Mead,15619.0,Left Wing,53,Arsenal WFC,968,"['939483ed-377b-4d8e-9d65-c4d2596fc3b4', 'a75f8fc0-1870-40ef-97ad-5df07023b243']",9,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:09.705,Pass,True
,,,,,,,,,,,,,,,,,0.704575,,,,,,,,,,,d549c681-a79d-442a-90f7-c58c8e5b8c20,896,,"[87.0, 42.9]",2275044,19,,,,,0.6910842,,Right Foot,,,,"[95.1, 49.6]",,Ground Pass,,10.511898,,,,Danielle van de Donk,10658.0,,,,,,1,Regular Play,Kim Little,15616.0,Right Defensive Midfield,53,Arsenal WFC,968,['c299f54e-1426-438d-971f-ccf19710950d'],12,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:12.136,Pass,
,,,,,,,,,,,,,,,,,0.687441,,,,,,,,,,,eef8ad46-41ae-4b6f-bf6f-b45f6d6a6ef9,898,,"[95.1, 49.6]",2275044,19,,,,,-1.8406454,,Right Foot,,,,"[93.8, 44.9]",,Ground Pass,,4.876474,,,,Jordan Nobbs,10192.0,,,,,,1,Regular Play,Danielle van de Donk,10658.0,Right Wing,53,Arsenal WFC,968,['268316c3-ef2d-431f-bf68-d1d9d06a6a1d'],12,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:12.840,Pass,
,,,,,,,,,,,,,,,,,2.03844,,,,,,,,,,,1ef5ab01-6aa1-4dea-8d50-6c3e2cd550ba,901,,"[93.8, 48.5]",2275044,19,,,,,0.529455,a9800dbb-211c-4a6c-9fdc-b1085e7a033c,Right Foot,,,,"[107.3, 56.4]",,Ground Pass,,15.641611,,,,Lisa Evans,10179.0,True,,,,,1,Regular Play,Jordan Nobbs,10192.0,Center Attacking Midfield,53,Arsenal WFC,968,['2d58e9b3-df48-41a6-bce5-0ca62387d016'],14,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:14.178,Pass,
,,,,,,,,,,,,,,,,,1.837816,,,,,,,,,,,549e956f-ecbd-4928-bf36-c93752c08994,910,,"[7.0, 44.1]",2275044,19,,,,,-0.9050584,,Right Foot,,,,"[22.0, 25.0]",,Ground Pass,,24.286005,,,,Gemma Bonner,15554.0,,,,,Goal Kick,1,From Goal Kick,Ellie Roebuck,4637.0,Goalkeeper,54,Manchester City WFC,746,['c8549aea-3585-45f6-9727-e41bcab02280'],34,,,,,,,,,,,,,,,Manchester City WFC,746,00:19:34.515,Pass,
,,,,,,,,,,,,,,,,,0.678731,,,,,,,,,,,d7439273-2f5f-41e6-99e3-f28992488154,914,,"[31.9, 20.1]",2275044,19,,,,,0.19288431,,Right Foot,,,,"[44.7, 22.6]",,Ground Pass,,13.041856,,,,Lauren Hemp,15555.0,,,,,,1,From Goal Kick,Gemma Bonner,15554.0,Left Center Back,54,Manchester City WFC,746,"['833ac641-024f-4961-92b8-698386851572', '8e12b4e7-234a-42eb-8655-8811253cfa75']",38,,,,,,,,,,,,,,,Manchester City WFC,746,00:19:38.228,Pass,True
,,,,,,,,,,,,,,,,,2.639637,,,,,,,,,,,5bd24d96-2567-412f-bdb6-d20c181823e6,918,,"[40.2, 10.6]",2275044,19,,,,,-0.2122705,,Left Foot,,,,"[86.6, 0.6]",,High Pass,,47.465355,,Out,,Demi Stokes,4651.0,,,,,,1,From Goal Kick,Lauren Hemp,15555.0,Left Midfield,54,Manchester City WFC,746,"['1b6dba63-1ab0-4c3f-a053-ddb827395229', '3c3cc1f2-975f-4ccf-a247-8a6af0deb1ff']",41,,,,,,,,,,,,,,,Manchester City WFC,746,00:19:41.564,Pass,True
,,,,,,,,,,,,,,,,,1.413015,,,,,,,,,,,2faaa573-d21f-4571-81d0-687437d8027a,920,,"[43.1, 80.0]",2275044,19,,,,,-0.252318,,,,,,"[55.9, 76.7]",,Low Pass,,13.218548,,,,Danielle van de Donk,10658.0,,,,,Throw-in,1,From Throw In,Lisa Evans,10179.0,Right Back,55,Arsenal WFC,968,['d724c789-2f5b-415f-a5af-977419f7a30d'],59,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:59.344,Pass,
,,,,,,,,,,,,,,,,,0.89467,,,,,,,,,,,3a093afc-7c68-4c8c-8cf1-0eb699a162e1,924,,"[55.9, 76.3]",2275044,20,,,,,3.1203194,,Right Foot,,,,"[46.5, 76.5]",,Ground Pass,,9.402127,,,,Lisa Evans,10179.0,,,,,,1,From Throw In,Danielle van de Donk,10658.0,Right Wing,55,Arsenal WFC,968,"['18f2c511-a3f7-476a-85ff-bb954120a983', 'd9f48bb2-d625-4d6b-876d-400582c30ea9']",1,,,,,,,,,,,,,,,Arsenal WFC,968,00:20:01.273,Pass,True
