50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.912157,,,,,,,,,,,,d855b600-2ff3-4f83-9dc4-dccc9412b50e,2817,,,"[25.1, 66.1]",3775635,84,,,,,1.9965473,,Right Foot,,,,"[21.2, 74.7]",Ground Pass,,9.4429865,,,Ingrid Moe Wold,10382.0,,,,,,,2,Regular Play,Isobel Mary Christiansen,4645.0,Center Defensive Midfield,189,Everton LFC,967,['a33c97d2-5d12-4d50-8e19-b7c894b84527'],13,,,,,,,,,,,,,,,,Everton LFC,967,00:39:13.463,Pass,
,,,,,,,,,,,,,,,,,,,0.99212,,,,,,,,,,,,1e93f017-6086-4743-808b-8c302c0cf63e,2822,,,"[22.7, 75.9]",3775635,84,,,,,-1.5707964,,Right Foot,,,,"[22.7, 69.9]",Ground Pass,,6.0,,,Isobel Mary Christiansen,4645.0,,,,,,,2,Regular Play,Ingrid Moe Wold,10382.0,Right Back,189,Everton LFC,967,"['3ec9b67c-f23c-4314-89b2-f778f07c8889', '97de1750-640c-4c51-8b3b-7be6c6a13a3d']",14,,,,,,,,,,,,,,,,Everton LFC,967,00:39:14.840,Pass,True
,,,,,,,,,,,,,,,,,,,2.811284,,,,,,,,,,,,89509baa-191b-42cb-af24-828a0bad6301,2826,,,"[23.9, 65.7]",3775635,84,,,,,-2.1892242,,Right Foot,,,,"[5.4, 39.7]",Ground Pass,,31.91003,,,Alexandra MacIver,34360.0,,,,,,,2,Regular Play,Isobel Mary Christiansen,4645.0,Center Defensive Midfield,189,Everton LFC,967,['4950d7da-db66-4b39-be45-d27643c5a9e3'],16,,,,,,,,,,,,,,,,Everton LFC,967,00:39:16.934,Pass,
,,,,,,,,,,,,,,,,,,,2.33102,,,,,,,,,,,,907e6604-ac2e-4946-ab7a-b62f87fe913d,2829,,,"[6.6, 38.6]",3775635,84,,,,,-1.3586526,,Right Foot,,,,"[10.8, 19.1]",Ground Pass,,19.94718,,,Rikke Læntver Sevecke,15789.0,,,,,,,2,Regular Play,Alexandra MacIver,34360.0,Goalkeeper,189,Everton LFC,967,['44b27179-45da-4dea-b40e-85d081ce98a3'],20,,,,,,,,,,,,,,,,Everton LFC,967,00:39:20.237,Pass,
,,,,,,,,,,,,,,,,,,,1.620242,,,,,,,,,,,,5ddc7f0f-a533-4947-88f7-b0b78c10fe2f,2832,,,"[11.6, 11.0]",3775635,84,,,,,-0.31456935,,Left Foot,,,,"[45.1, 0.1]",High Pass,,35.22868,Out,,,,,,,,,,2,Regular Play,Rikke Læntver Sevecke,15789.0,Left Center Back,189,Everton LFC,967,,24,,,,,,,,,,,,,,,,Everton LFC,967,00:39:24.366,Pass,
,,,,,,,,,,,,,,,,,,,1.377441,,,,,,,,,,,,323ff8b4-5e72-4ec5-995f-b505c203dd62,2833,,,"[80.8, 80.0]",3775635,84,,,,,-0.3775302,,,,,,"[92.4, 75.4]",High Pass,,12.478782,Incomplete,,Kenza Dali,15421.0,,,,,,Throw-in,2,From Throw In,Gilly Louise Scarlett Flaherty,18151.0,Right Center Back,190,West Ham United LFC,972,"['130c29c5-bc0b-42f6-8f2b-2f397fb34746', '57ca3562-b432-415e-ba76-ba756018cade']",41,,,,,,,,,,,,,,,,West Ham United LFC,972,00:39:41.278,Pass,
,,,,,,,,,,,,,,,,,,,1.49021,,,,,,,,,,,,a1898492-2208-420b-aeb5-a893461071a8,2836,,,"[106.8, 80.0]",3775635,84,,,,,-1.192828,,,,,,"[114.9, 59.6]",High Pass,,21.949259,,,Emily Louise van Egmond,5076.0,,,,,,Throw-in,2,From Throw In,Gilly Louise Scarlett Flaherty,18151.0,Right Center Back,191,West Ham United LFC,972,['59dbeeb3-7248-4eb8-ad6c-f920508eab55'],57,,,,,,,,,,,,,,,,West Ham United LFC,972,00:39:57.158,Pass,
,,,,,,,,,,,,,,,,,,,1.095588,,,,,,,,,,,,67adc434-7f23-4949-9307-65563f763547,2839,,,"[114.9, 59.6]",3775635,84,,,,True,-2.1685548,,,,,,"[108.5, 50.2]",High Pass,,11.371895,,,Martha Thomas,31558.0,,,,,,,2,From Throw In,Emily Louise van Egmond,5076.0,Center Attacking Midfield,191,West Ham United LFC,972,"['7896ac32-b6ca-4c61-9a1e-7473e07b7fd7', '9cbe942b-b355-469d-99d0-4bdfba291e3c']",58,,,,,,,,,,,,,,,,West Ham United LFC,972,00:39:58.649,Pass,True
,,,,,,,,,,,,,,,,,,,1.342228,,,,,,,,,,,,8e4b7f41-28f1-40e1-bb9d-a1d5057cddb1,2841,,,"[108.3, 51.2]",3775635,84,,,,True,-1.259798,,,,,,"[110.1, 45.6]",Low Pass,,5.8821764,Incomplete,,Mayumi Pacheco,15724.0,,,,,,,2,From Throw In,Martha Thomas,31558.0,Center Forward,191,West Ham United LFC,972,"['52f03f41-b404-4ef6-918c-7317026beb5b', 'c1df3606-1bf6-4920-967c-2888e6d9da39', 'ff1d388d-2b10-451e-9ed9-4c19d7169cc3']",59,,,,,,,,,,,,,,,,West Ham United LFC,972,00:39:59.795,Pass,True
,,,,,,,,,,,,,,,,,,,2.028381,,,,,,,,,,,,0b390ddb-eb42-45d2-884b-7ca43ca9c206,2849,,,"[109.5, 5.2]",3775635,85,,,,,1.4858279,,Left Foot,True,,,"[112.2, 36.9]",High Pass,,31.814777,Incomplete,,Martha Thomas,31558.0,,,,,,,2,From Throw In,Dagný Brynjarsdóttir,10124.0,Left Center Midfield,191,West Ham United LFC,972,"['9e7e343e-6eaf-4a9c-b024-02a6740a1238', 'a7e7033d-e9c1-4d75-9e0e-52c7edb29cbf']",9,,,,,,,,,,,,,,,,West Ham United LFC,972,00:40:09.130,Pass,
,,,,,,,,,,,,,,,,,,,1.491582,,,,,,,,,,,,5482fb10-c1e5-4b98-b701-5c8d1773b172,2855,,,"[20.2, 60.7]",3775635,85,,,,,0.6910842,,Right Foot,,,,"[36.4, 74.1]",Low Pass,,21.023796,,,Hayley Emma Raso,6818.0,,,,,,,2,Regular Play,Jill Scott,10172.0,Right Center Midfield,192,Everton LFC,967,"['21583123-6801-43bb-acd8-5ca4c98a6875', '4e2f46ed-b06d-46c7-9ccf-b2af9d752057']",15,,,,,,,,,,,,,,,,Everton LFC,967,00:40:15.125,Pass,True
,,,,,,,,,,,,,,,,,,,0.857923,,,,,,,,,,,,9d8f7f61-63d3-40f2-b46f-86fa041a2b63,2858,,,"[65.6, 65.9]",3775635,85,,,,,-1.2170932,,Right Foot,,,,"[72.8, 46.4]",Ground Pass,,20.786776,,,Nicoline Sørensen,10274.0,,,,,,,2,Regular Play,Hayley Emma Raso,6818.0,Right Wing,192,Everton LFC,967,['d1ed986e-06e3-4984-a672-ce89974dd9da'],18,,,,,,,,,,,,,,,,Everton LFC,967,00:40:18.852,Pass,
,,,,,,,,,,,,,,,,,,,0.977114,,,,,,,,,,,,d7ead71f-e178-4e2c-af0e-7bcf5deedcde,2861,,,"[72.6, 48.6]",3775635,85,,,,,-2.345084,,Right Foot,,,,"[63.7, 39.5]",Ground Pass,,12.728707,,,Isobel Mary Christiansen,4645.0,,,,,,,2,Regular Play,Nicoline Sørensen,10274.0,Left Center Midfield,192,Everton LFC,967,['e046a79a-5173-4bb5-b1e2-e0a3dffbbcb6'],21,,,,,,,,,,,,,,,,Everton LFC,967,00:40:21.102,Pass,
,,,,,,,,,,,,,,,,,,,2.248684,,,,,,,,,,,,fe769e0e-9ad0-4ab7-9f5f-90a41f416908,2868,,,"[58.1, 35.4]",3775635,85,,,,,-1.16721,,Left Foot,,,,"[66.0, 16.9]",High Pass,,20.116163,,,Dagný Brynjarsdóttir,10124.0,,,,,,,2,Regular Play,Kenza Dali,15421.0,Right Center Midfield,192,Everton LFC,967,['c2595d87-371e-4ecb-a9e9-f3e5c3ace2f3'],24,,,,,,,,,,,,,,,,West Ham United LFC,972,00:40:24.023,Pass,
,,,,,,,,,,,,,,,,,,,1.649433,,,,,,,,,,,,8fae9eed-277b-42a7-83cc-7d3b64b621bd,2872,,,"[68.3, 18.7]",3775635,85,,,,,-3.102243,,Right Foot,,,,"[42.9, 17.7]",Ground Pass,,25.419678,Incomplete,,,,,,,,,,2,Regular Play,Dagný Brynjarsdóttir,10124.0,Left Center Midfield,192,Everton LFC,967,"['2388cc67-40ef-41ee-a054-1b66acf59291', 'd154286a-fc16-46a1-a56a-002fd1d0d8a1']",28,,,,,,,,,,,,,,,,West Ham United LFC,972,00:40:28.346,Pass,True
,,,,,,,,,,,,,,,,,,,2.238264,,,,,,,,,,,,00c578e2-11be-4a76-9fa3-bb3f7a15ce0d,2875,,,"[97.8, 63.2]",3775635,85,,,,,-1.0598468,,Right Foot,True,,,"[108.9, 43.4]",Ground Pass,,22.69912,Incomplete,,Simone Magill,15559.0,,,,,,,2,Regular Play,Hayley Emma Raso,6818.0,Right Wing,192,Everton LFC,967,"['5856c81f-29c0-4195-b483-8deb3747eda5', 'd84b5e9c-5ec9-48c2-af3b-fb7e8c04f9b8']",32,,,,,,,,,,,,,,,,Everton LFC,967,00:40:32.217,Pass,
,,,,,,,,,,,,,,,,,,,2.220531,,,,,,,,,,,,d158e265-64b2-434e-b3fc-f7b29beafb74,2880,,,"[20.6, 54.6]",3775635,85,,,,,-0.0043103183,,Right Foot,,,,"[67.0, 54.4]",High Pass,,46.400433,Incomplete,,Martha Thomas,31558.0,,,,,,,2,From Keeper,Courtney Brosnan,31555.0,Goalkeeper,193,West Ham United LFC,972,"['af2d8447-4f80-4fec-ab7e-ccb384fc043a', 'e4244340-c9a9-440f-9164-655acecd81a7', 'e79473d7-5382-44c3-b6c4-64ba1b4ab9a7']",54,,,,,,,,,,,,,,,,West Ham United LFC,972,00:40:54.501,Pass,True
,,,,,,,,,,,,,,,,,,,2.906807,,,,,,,,,,,,50f15fdb-056a-445c-8316-a8d91e9205d6,2888,,,"[54.3, 31.9]",3775635,86,,,,,-0.2598613,,Head,,,,"[79.5, 25.2]",High Pass,,26.075468,,,Mayumi Pacheco,15724.0,,,,,,Recovery,2,From Keeper,Hawa Cissoko,31157.0,Left Center Back,193,West Ham United LFC,972,['90443f41-c8cc-4756-8217-24f02cae3435'],4,,,,,,,,,,,,,,,,West Ham United LFC,972,00:41:04.673,Pass,
,,,,,,,,,,,,,,,,,,,1.24631,,,,,,,,,,,,d67c3914-8851-4d75-a9d1-8b4d66002a1d,2896,,,"[45.4, 71.8]",3775635,86,,,,,-0.6446349,,Right Foot,,,,"[59.5, 61.2]",Ground Pass,,17.64001,,,Jill Scott,10172.0,,,,,,,2,From Keeper,Ingrid Moe Wold,10382.0,Right Back,193,West Ham United LFC,972,['564b390e-9b6b-48d8-912e-d570e7fec351'],12,,,,,,,,,,,,,,,,Everton LFC,967,00:41:12.926,Pass,
,,,,,,,,,,,,,,,,,,,1.778121,,,,,,,,,,,,e6225d32-b672-4412-83bf-d40bddabdf9f,2903,,,"[59.8, 18.1]",3775635,86,,,,,-1.0066303,,Left Foot,,,,"[71.0, 0.4]",Ground Pass,,20.945883,Out,,,,,,,,,,2,From Keeper,Hawa Cissoko,31157.0,Left Center Back,193,West Ham United LFC,972,,15,,,,,,,,,,,,,,,,West Ham United LFC,972,00:41:15.171,Pass,
,,,,,,,,,,,,,,,,,,,1.238675,,,,,,,,,,,,bda330bd-1788-4f46-a40b-bbcf94630193,2904,,,"[68.9, 80.0]",3775635,86,,,,,-0.6279813,,,,,,"[90.8, 64.1]",High Pass,,27.06326,,,Simone Magill,15559.0,,,,,,Throw-in,2,From Throw In,Ingrid Moe Wold,10382.0,Right Back,194,Everton LFC,967,['0dd3df8e-7a11-4379-968b-10b312b609a3'],47,,,,,,,,,,,,,,,,Everton LFC,967,00:41:47.196,Pass,
,,,,,,,,,,,,,,,,,,,1.142062,,,,,,,,,,,,8174a12b-f9ec-4588-b162-52cfa847b656,2908,,,"[88.7, 65.1]",3775635,86,,,,,2.374826,,Left Foot,,,,"[80.5, 73.0]",Ground Pass,,11.386395,,,Ingrid Moe Wold,10382.0,,,,,,,2,From Throw In,Simone Magill,15559.0,Center Forward,194,Everton LFC,967,"['3252f97d-954a-454b-bba6-69782390179d', '3a726f87-0e1a-46f7-9b61-d22506ae76e4']",49,,,,,,,,,,,,,,,,Everton LFC,967,00:41:49.738,Pass,True
,,,,,,,,,,,,,,,,,,,1.127208,,,,,,,,,,,,b7b26053-e81d-4f0b-87b5-65d9f2ab736d,2911,,,"[79.3, 74.1]",3775635,86,,,,,-1.5058876,,Right Foot,,,,"[80.6, 54.1]",Ground Pass,,20.042206,,,Hayley Emma Raso,6818.0,,,,,,,2,From Throw In,Ingrid Moe Wold,10382.0,Right Back,194,Everton LFC,967,['3caef87a-b354-4661-96ff-63c99c19fb36'],51,,,,,,,,,,,,,,,,Everton LFC,967,00:41:51.297,Pass,
,,,,,,,,,,,,,,,,,,,1.258278,,,,,,,,,,,,7ff221b2-a161-452d-b5a4-d1f0f2b72b49,2915,,,"[81.8, 54.5]",3775635,86,,,,,0.38610074,,Right Foot,,,,"[94.1, 59.5]",Low Pass,,13.277425,Incomplete,,,,,,,,,,2,From Throw In,Hayley Emma Raso,6818.0,Right Wing,194,Everton LFC,967,"['800c7812-367b-4a8a-a503-adf9ee91a2cf', 'fc3521ec-8270-48a0-a414-e760fcb6699c']",53,,,,,,,,,,,,,,,,Everton LFC,967,00:41:53.005,Pass,True
,,,,,,,,,,,,,,,,,,,1.139695,,,,,,,,,,,,0684cdea-3896-4bd8-899c-8f37b0c82af3,2924,,,"[100.5, 75.7]",3775635,87,,,,,-2.282045,,Right Foot,,,,"[92.4, 66.3]",Ground Pass,,12.408464,Incomplete,,Jill Scott,10172.0,,,,,,,2,From Throw In,Hayley Emma Raso,6818.0,Right Wing,194,Everton LFC,967,"['9464ffdc-a2fe-4989-a359-118f1bbb4d20', '9a4a0942-be6b-490d-9a34-a84a5b96828a', 'e7b0bc8a-f604-4f18-aa91-c021db31123b']",0,,,,,,,,,,,,,,,,Everton LFC,967,00:42:00.400,Pass,True
,,,,,,,,,,,,,,,,,,,0.65221,,,,,,,,,,,,82cbd5c8-bdeb-4a0c-aeea-491e63c866ac,2929,,,"[32.7, 14.2]",3775635,87,,,,,-2.053922,,Right Foot,,,,"[29.5, 8.1]",Ground Pass,,6.8883963,,,Mayumi Pacheco,15724.0,,,,,,,2,From Throw In,Emily Louise van Egmond,5076.0,Center Attacking Midfield,194,Everton LFC,967,"['2c69e62b-a0fb-486f-bb59-574ff87d6424', 'f9ef85e6-022a-4329-8ea8-1990b712e2ff']",3,,,,,,,,,,,,,,,,West Ham United LFC,972,00:42:03.298,Pass,True
,,,,,,,,,,,,,,,,,,,1.482912,,,,,,,,,,,,c483aed3-3f1d-459a-93d0-52160cb4bac5,2932,,,"[29.5, 8.1]",3775635,87,,,,,-0.324513,,Left Foot,,,,"[51.2, 0.8]",High Pass,,22.894978,Out,,Martha Thomas,31558.0,,,,,,,2,From Throw In,Mayumi Pacheco,15724.0,Left Wing Back,194,Everton LFC,967,"['2c69e62b-a0fb-486f-bb59-574ff87d6424', 'e5fb9332-6e65-4ba4-b966-d8aca25892cc']",4,,,,,,,,,,,,,,,,West Ham United LFC,972,00:42:04.030,Pass,True
,,,,,,,,,,,,,,,,,,,1.229424,,,,,,,,,,,,c020ed33-cb8c-405b-91fb-8d5ff8d1358f,2934,,,"[70.3, 80.0]",3775635,87,,,,,-1.3663751,,,,,,"[73.7, 63.6]",Low Pass,,16.748732,,,Nicoline Sørensen,10274.0,,,,,,Throw-in,2,From Throw In,Ingrid Moe Wold,10382.0,Right Back,195,Everton LFC,967,['b92eb227-9ab5-4d74-9145-8fab050243e8'],11,,,,,,,,,,,,,,,,Everton LFC,967,00:42:11.862,Pass,
,,,,,,,,,,,,,,,,,,,2.858484,,,,,,,,,,,,6c80d76e-c0b7-407e-b9c2-dfb8c9434bf2,2938,,,"[73.5, 64.9]",3775635,87,,,,,0.6189096,,Right Foot,,,,"[94.7, 80.0]",High Pass,,26.02787,Out,,,,,,,,,,2,From Throw In,Nicoline Sørensen,10274.0,Left Center Midfield,195,Everton LFC,967,['0e718353-2ab1-4c3c-95c2-3b405eca36a9'],13,,,,,,,,,,,,,,,,Everton LFC,967,00:42:13.698,Pass,True
,,,,,,,,,,,,,,,,,,,1.418803,,,,,,,,,,,,c4d24abc-316a-4a6a-b3b8-6f64ec6007f5,2939,,,"[23.9, 0.1]",3775635,87,,,,,0.64987046,,,,,,"[38.9, 11.5]",High Pass,,18.840382,,,Kenza Dali,15421.0,,,,,,Throw-in,2,From Throw In,Mayumi Pacheco,15724.0,Left Wing Back,196,West Ham United LFC,972,['99187f34-ee16-4302-8c3a-d401e2e92249'],32,,,,,,,,,,,,,,,,West Ham United LFC,972,00:42:32.441,Pass,
,,,,,,,,,,,,,,,,,,,0.952357,,,,,,,,,,,,39610cb4-3027-49af-b872-1d874f84b521,2943,,,"[33.3, 11.7]",3775635,87,,,,,2.8039703,,Right Foot,,,,"[23.9, 15.0]",Ground Pass,,9.962429,,,Hawa Cissoko,31157.0,,,,,,,2,From Throw In,Kenza Dali,15421.0,Right Center Midfield,196,West Ham United LFC,972,['896a41c6-f1e9-4075-9a7a-0bc19e645a42'],36,,,,,,,,,,,,,,,,West Ham United LFC,972,00:42:36.965,Pass,
,,,,,,,,,,,,,,,,,,,2.355501,,,,,,,,,,,,de737b6c-63ca-451e-a43e-107d5be64668,2945,,,"[23.9, 15.0]",3775635,87,,,,,-0.16589245,,Right Foot,,,,"[67.5, 7.7]",High Pass,,44.2069,Incomplete,,Martha Thomas,31558.0,,,,,,,2,From Throw In,Hawa Cissoko,31157.0,Left Center Back,196,West Ham United LFC,972,"['18f72386-ac4e-4a3e-809c-59e2a980f1c7', 'c3af6c2f-12af-4f5d-b464-9988adf48b22']",37,,,,,,,,,,,,,,,,West Ham United LFC,972,00:42:37.918,Pass,
,,,,,,,,,,,,,,,,,,,1.356956,,,,,,,,,,,,7c9c8719-f1a1-4687-ad47-02517cc9b5cc,2949,,,"[80.6, 70.1]",3775635,87,,,,,-1.9986286,,Right Foot,,,,"[74.9, 57.6]",Ground Pass,,13.738268,,,Isobel Mary Christiansen,4645.0,,,,,,Recovery,2,Regular Play,Hayley Emma Raso,6818.0,Right Wing,197,Everton LFC,967,"['ace4ba22-1263-476f-8c90-fb175f8f2835', 'cf08a9ed-f0ec-4e7c-a85f-6bca508762ce']",42,,,,,,,,,,,,,,,,Everton LFC,967,00:42:42.537,Pass,True
,,,,,,,,,,,,,,,,,,,3.124167,,,,,,,,,,,,81762278-0410-416c-9070-e642ba417dae,2953,,,"[80.3, 52.6]",3775635,87,,,,,0.57386047,,Left Foot,,,,"[108.3, 70.7]",Ground Pass,,33.340816,,,Hayley Emma Raso,6818.0,,,,,,,2,Regular Play,Isobel Mary Christiansen,4645.0,Center Defensive Midfield,197,Everton LFC,967,"['42f8f424-c2a3-4b99-9ddd-3e924be26f08', '7fdfc9bc-34ea-4887-ac58-da7c070e16e9']",45,,,,,,,,,,,,,,,,Everton LFC,967,00:42:45.270,Pass,True
,,,,,,,,,,,,,,,,,,,1.094706,,,,,,,,,,,,c0d4c9c3-a658-4b94-acb0-d8cf75b9d295,2957,,,"[104.7, 70.9]",3775635,87,,,,,-1.3352513,,Left Foot,True,,,"[110.7, 45.9]",Low Pass,,25.70992,Incomplete,,Simone Magill,15559.0,,,,,,,2,Regular Play,Hayley Emma Raso,6818.0,Right Wing,197,Everton LFC,967,"['af65b4c8-5b01-4672-ab32-2d9b8c7554e3', 'b3abb0ec-1786-4180-a449-0e1b3bad2399']",50,,,,,,,,,,,,,,,,Everton LFC,967,00:42:50.927,Pass,
,,,,,,,,,,,,,,,,,,,1.318639,,,,,,,,,,,,d5451fb9-8682-43ea-a924-b7b570c57bac,2964,,,"[100.3, 12.0]",3775635,87,,,,,2.965152,,Right Foot,,,,"[87.4, 14.3]",Ground Pass,,13.103435,,,Poppy Pattinson,17274.0,,,,,,,2,Regular Play,Claire Emslie,4646.0,Left Wing,197,Everton LFC,967,['cd14c59d-bef9-46db-8b22-b641f67e4e9e'],59,,,,,,,,,,,,,,,,Everton LFC,967,00:42:59.143,Pass,
,,,,,,,,,,,,,,,,,,,0.9579,,,,,,,,,,,,2d4bf182-623d-472a-b7e8-37b7cce238e1,2967,,,"[87.4, 14.3]",3775635,88,,,,,0.9118673,,Left Foot,,,,"[100.1, 30.7]",Low Pass,,20.742468,Incomplete,,,,,,,,,,2,Regular Play,Poppy Pattinson,17274.0,Left Back,197,Everton LFC,967,['5a12f9b3-b3f1-4477-a3d6-13c39812ba4b'],0,,,,,,,,,,,,,,,,Everton LFC,967,00:43:00.543,Pass,
,,,,,,,,,,,,,,,,,,,1.677815,,,,,,,,,,,,bd2db8c9-9f10-4838-b1c8-b9aaedc07a78,2974,,,"[65.6, 13.0]",3775635,88,,,,,0.6313927,,Right Foot,,,,"[97.6, 36.4]",High Pass,,39.642906,,,Jill Scott,10172.0,,,,,,Free Kick,2,From Free Kick,Isobel Mary Christiansen,4645.0,Center Defensive Midfield,198,Everton LFC,967,['2ca082b6-26e5-41e1-b5b2-b872b3c20294'],39,,,,,,,,,,,,,,,,Everton LFC,967,00:43:39.240,Pass,
,,,,,,,,,,,,,,,,,,,2.204238,,,,,,,,,,,,86b8a7dd-19d1-4d3d-ba4c-94ed7b087dc3,2977,,,"[97.6, 36.4]",3775635,88,,,,True,0.16799228,,,,,,"[114.7, 39.3]",High Pass,,17.344164,Incomplete,,,,,,,,,,2,From Free Kick,Jill Scott,10172.0,Right Center Midfield,198,Everton LFC,967,"['22abd0f6-0b3f-46e4-8b7c-b0f66f5bdf84', 'd37312c1-98ba-4094-b587-32a7128959b7']",40,,,,,,,,,,,,,,,,Everton LFC,967,00:43:40.918,Pass,True
,,,,,,,,,,,,,,,,,,,2.637339,,,,,,,,,,,,d0b8f461-93ed-4fa3-af49-c7fd02842e22,2980,,,"[23.9, 48.7]",3775635,89,,,,,0.26390556,,Right Foot,,,,"[67.2, 60.4]",High Pass,,44.85287,Incomplete,,Emily Louise van Egmond,5076.0,,,,,,,2,Regular Play,Courtney Brosnan,31555.0,Goalkeeper,199,West Ham United LFC,972,"['1928ac5b-65a8-427c-813d-da15ef200427', '6defbf43-9f09-445d-8904-3c32b8fdde6d']",0,,,,,,,,,,,,,,,,West Ham United LFC,972,00:44:00.862,Pass,
,,,,,,,,,,,,,,,,,,,1.195,,,,,,,,,,,,f06196ff-e5c0-4f7b-aa88-a36c898e7535,2984,,,"[47.7, 65.6]",3775635,89,,,,,0.15417217,,Right Foot,,,,"[62.5, 67.9]",Low Pass,,14.97765,,,Emily Louise van Egmond,5076.0,,,,,,Recovery,2,Regular Play,Gilly Louise Scarlett Flaherty,18151.0,Right Center Back,199,West Ham United LFC,972,['dbb11cd9-a1c8-4a9c-a55a-0a8b106ffff6'],6,,,,,,,,,,,,,,,,West Ham United LFC,972,00:44:06.476,Pass,
,,,,,,,,,,,,,,,,,,,1.119173,,,,,,,,,,,,6e6f258d-721b-4bf2-a627-64f1420e9f9f,2987,,,"[62.5, 67.9]",3775635,89,,,,,-0.27829966,,Right Foot,,,,"[80.0, 62.9]",Low Pass,,18.200275,,,Kenza Dali,15421.0,,,,,,,2,Regular Play,Emily Louise van Egmond,5076.0,Center Attacking Midfield,199,West Ham United LFC,972,['efd5310f-6adb-48a6-ab7b-875096bb5f86'],7,,,,,,,,,,,,,,,,West Ham United LFC,972,00:44:07.711,Pass,
,,,,,,,,,,,,,,,,,,,2.154003,,,,,,,,,,,,1aefc0d9-a8ed-4ee2-91f0-0cf7ea96b4ff,2990,,,"[96.4, 44.6]",3775635,89,,,,,1.4231604,,Right Foot,,,,"[99.3, 64.1]",Ground Pass,,19.714462,,,Emily Louise van Egmond,5076.0,,,,,,,2,Regular Play,Kenza Dali,15421.0,Right Center Midfield,199,West Ham United LFC,972,['988a23d1-2b77-43e8-8633-086b9256dca5'],14,,,,,,,,,,,,,,,,West Ham United LFC,972,00:44:14.636,Pass,
,,,,,,,,,,,,,,,,,,,1.780254,,,,,,,,,,,,782109da-a64c-4660-8f7c-7e6ad9b91731,2992,,,"[99.3, 64.1]",3775635,89,,,,,-1.056345,,Right Foot,True,,,"[116.2, 34.2]",High Pass,,34.345596,Incomplete,,Dagný Brynjarsdóttir,10124.0,,,,,,,2,Regular Play,Emily Louise van Egmond,5076.0,Center Attacking Midfield,199,West Ham United LFC,972,"['605ce7b8-4426-4c0d-b940-e5e18a846f6a', '9957c128-d6bd-4c56-b96b-06d1a84a1b2a']",16,,,,,,,,,,,,,,,,West Ham United LFC,972,00:44:16.790,Pass,
,,,,,,,,,,,,,,,,,,,1.589609,,,,,,,,,,,,f3af109e-2c71-454f-8c04-604ebc21d7ae,2996,,,"[115.8, 0.1]",3775635,89,,,,,1.8013636,,,,True,,"[110.8, 21.4]",Low Pass,,21.878984,,,Kenza Dali,15421.0,,,,,,Throw-in,2,From Throw In,Dagný Brynjarsdóttir,10124.0,Left Center Midfield,200,West Ham United LFC,972,['12944194-3af8-4755-8041-d4472e352598'],38,,,,,,,,,,,,,,,,West Ham United LFC,972,00:44:38.742,Pass,
,,,,,,,,,,,,,,,,,,,0.816401,,,,,,,,,,,,088a0155-991e-4282-a7a9-a5ff6fa6bad0,3011,,,"[94.1, 33.7]",3775635,89,,,,,1.7004988,,Right Foot,,,,"[92.9, 42.9]",Ground Pass,,9.277931,,,Emily Louise van Egmond,5076.0,,,,,,,2,From Throw In,Martha Thomas,31558.0,Center Forward,200,West Ham United LFC,972,"['0fdf88b4-985a-4ef5-a682-a821eb75815f', 'f86bc1f2-0017-4c24-9e97-8960a07fdd8f']",47,,,,,,,,,,,,,,,,West Ham United LFC,972,00:44:47.188,Pass,True
,,,,,,,,,,,,,,,,,,,2.268442,,,,,,,,,,,,79d2383b-7246-4848-b6d9-a009291d778d,3015,,,"[94.5, 46.4]",3775635,89,,,,,1.6240792,,Right Foot,,,,"[93.3, 68.9]",Ground Pass,,22.531977,,,Gilly Louise Scarlett Flaherty,18151.0,,,,,,,2,From Throw In,Emily Louise van Egmond,5076.0,Center Attacking Midfield,200,West Ham United LFC,972,"['b824e8b3-84db-4230-b136-7706b7a93a79', 'dcbb1142-000a-43f3-b1c9-e036df2af793']",48,,,,,,,,,,,,,,,,West Ham United LFC,972,00:44:48.760,Pass,True
