ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.971106,,,,,,,,,,,,,,4d721c58-f06e-47a2-b80e-54a560810a81,31,,"[44.0, 51.8]",3750191,0,,,,-1.553099,,Right Foot,,,"[44.4, 29.2]",,Ground Pass,,22.60354,,,,Terry Butcher,38659.0,,,,,,1,From Kick Off,Terry Fenwick,38653.0,Right Center Back,2,England,768,['d853cd62-25f6-4487-8aaf-9da833c78ed6'],27,,,,,,,,,,,,,,,,,England,768,00:00:27.483,Pass,
,,,,,,,,,,,,,,2.170742,,,,,,,,,,,,,,0bb89a23-a35a-4698-bafc-8de22c358b43,34,,"[46.0, 26.3]",3750191,0,,,,-0.15692687,,Left Foot,,,"[93.4, 18.8]",,High Pass,,47.989685,,,,Peter Beardsley,38559.0,,,,,,1,From Kick Off,Terry Butcher,38659.0,Left Center Back,2,England,768,['118ce0c7-cfd5-440b-a2e9-d5536fe9c41a'],31,,,,,,,,,,,,,,,,,England,768,00:00:31.876,Pass,
,,,,,,,,,,,,,,1.154788,,,,,,,,,,,,,,aed37ec1-5c86-4d52-b8f4-510e2636057a,36,,"[93.4, 18.8]",3750191,0,,,,-2.015476,,Right Foot,,,"[86.3, 3.9]",,Ground Pass,,16.50515,,,,Steve Hodge,38648.0,,,,,,1,From Kick Off,Peter Beardsley,38559.0,Right Center Forward,2,England,768,['03f2cdc5-ab3e-4c2e-91d8-b91742d54061'],34,,,,,,,,,,,,,,,,,England,768,00:00:34.046,Pass,
,,,,,,,,,,,,,,0.312654,,,,,,,,,,,,,,3ba57c97-58e0-4c9a-b7a4-03f9e42b0e3a,44,,"[86.3, 9.6]",3750191,0,,,,-3.071938,,Left Foot,,,"[77.7, 9.0]",,Ground Pass,,8.620905,,Unknown,,Kenny Sansom,38650.0,,,,,,1,From Kick Off,Steve Hodge,38648.0,Left Midfield,2,England,768,['7e857358-cab5-4693-b5a2-f229d52ffcc8'],38,,,,,,,,,,,,,,,,,England,768,00:00:38.488,Pass,
,,,,,,,,,,,,,,1.027674,,,,,,,,,,,,,,8043a1fb-9247-4d86-a8cd-fc817fca491a,48,,"[85.9, 9.9]",3750191,0,,,,-0.51716787,,Right Foot,,,"[96.8, 3.7]",,Ground Pass,,12.539936,,,,Peter Reid,38656.0,,,,,Free Kick,1,From Free Kick,Kenny Sansom,38650.0,Left Back,3,England,768,['df62f375-2079-4649-9551-c32682d45117'],42,,,,,,,,,,,,,,,,,England,768,00:00:42.106,Pass,
,,,,,,,,,,,,,,2.141756,,,,,,,,,,,,,,f87fcb50-05f8-437e-8060-9ad24a798cea,57,,"[116.1, 0.1]",3750191,1,,,,1.6899476,,,,,"[112.7, 28.5]",,High Pass,,28.602797,,Unknown,,Terry Butcher,38659.0,,,,,Throw-in,1,From Throw In,Kenny Sansom,38650.0,Left Back,5,England,768,['a87a7300-682a-4ed0-8c2f-52490645cfd8'],5,,,,,,,,,,,,,,,,,England,768,00:01:05.332,Pass,
,,,,,,,,,,,,,,2.244961,,,,,,,,,,,,,,e781aa97-7f98-4628-8cf2-785965e53828,61,,"[8.2, 51.6]",3750191,1,,,,0.76473993,,Right Foot,,,"[32.9, 75.3]",,Ground Pass,,34.231274,,,,Ricardo Omar Giusti,38654.0,,,,,Free Kick,1,From Free Kick,Neri Alberto Pumpido Barrinat,38640.0,Goalkeeper,6,Argentina,779,['b15a21f1-b7fa-4451-84f3-ff6aa87b0aa8'],17,,,,,,,,,,,,,,,,,Argentina,779,00:01:17.788,Pass,
,,,,,,,,,,,,,,1.072218,,,,,,,,,,,,,,bf5502af-5f7f-42dd-aad5-6adb681d131a,64,,"[34.7, 70.2]",3750191,1,,,,0.4636476,,Right Foot,,,"[43.3, 74.5]",,Ground Pass,,9.615092,,,,Héctor Adolfo Enrique,38644.0,,,,,,1,From Free Kick,Ricardo Omar Giusti,38654.0,Right Wing Back,6,Argentina,779,['d20c6606-b45d-43a2-8788-7032581584bb'],23,,,,,,,,,,,,,,,,,Argentina,779,00:01:23.644,Pass,
,,,,,,,,,,,,,,2.862691,,,,,,,,,,,,,,143127cc-451b-487c-aaa7-caa52428b2c7,70,,"[49.9, 80.0]",3750191,1,,,,-2.3863223,,,,,"[31.1, 62.3]",,High Pass,,25.821115,,,,José Luis Brown,38642.0,,,,,Throw-in,1,From Throw In,José Luis Cuciuffo,38643.0,Right Center Back,7,Argentina,779,['a9d744d0-b478-4493-9703-79157edc0687'],38,,,,,,,,,,,,,,,,,Argentina,779,00:01:38.262,Pass,
,,,,,,,,,,,,,,5.014411,,,,,,,,,,,,,,66eea3c0-42b3-4573-8bac-ad53d2905c1e,73,,"[32.4, 57.2]",3750191,1,,,,-1.3492509,,Right Foot,,,"[44.0, 5.7]",,Ground Pass,,52.790245,,,,Julio Jorge Olarticoechea,38661.0,,True,,,,1,From Throw In,José Luis Brown,38642.0,Center Back,7,Argentina,779,['91af33d1-f11a-4d9a-8b4b-35f2f35f9e4a'],43,,,,,,,,,,,,,,,,,Argentina,779,00:01:43.934,Pass,
,,,,,,,,,,,,,,1.441415,,,,,,,,,,,,,,790be9cf-67bf-4acb-82fb-fc14020b3109,76,,"[41.6, 14.9]",3750191,1,,,,1.059691,,Right Foot,,,"[49.9, 29.7]",,Ground Pass,,16.9685,,,,Héctor Adolfo Enrique,38644.0,,,,,,1,From Throw In,Julio Jorge Olarticoechea,38661.0,Left Wing Back,7,Argentina,779,['f930f49d-b147-4889-9833-19a25a2d6e37'],50,,,,,,,,,,,,,,,,,Argentina,779,00:01:50.529,Pass,
,,,,,,,,,,,,,,0.799874,,,,,,,,,,,,,,6f501157-3037-49ed-909c-5d0241423baa,79,,"[49.9, 29.7]",3750191,1,,,,0.23342802,,Right Foot,,,"[64.2, 33.1]",,Ground Pass,,14.698639,,,,Diego Armando Maradona,38641.0,,,,,,1,From Throw In,Héctor Adolfo Enrique,38644.0,Right Center Midfield,7,Argentina,779,['ba5c66ab-2a1f-495e-8225-44e796aabf14'],54,,,,,,,,,,,,,,,,,Argentina,779,00:01:54.186,Pass,
,,,,,,,,,,,,,,0.642844,,,,,,,,,,,,,,29dfbade-a2ee-45c5-a43d-6e83406e94ac,82,,"[64.2, 33.1]",3750191,1,,,,1.5707964,,Left Foot,,,"[64.2, 39.3]",,Low Pass,,6.2,,Incomplete,,Jorge Luis Burruchaga,38646.0,,,,,,1,From Throw In,Diego Armando Maradona,38641.0,Center Attacking Midfield,7,Argentina,779,"['80bed3fb-3eea-44bc-81f9-3c2d1d74b709', 'c4274451-5ef3-4757-b245-4cdcbaa57a4d']",55,,,,,,,,,,,,,,,,,Argentina,779,00:01:55.115,Pass,
,,,,,,,,,,,,,,1.933587,,,,,,,,,,,,,,80bed3fb-3eea-44bc-81f9-3c2d1d74b709,84,,"[55.9, 40.8]",3750191,1,,,,0.7292226,,Head,,,"[77.5, 60.1]",,High Pass,,28.96636,,Incomplete,,Gary Lineker,38662.0,,,,,Recovery,1,From Throw In,Steve Hodge,38648.0,Left Midfield,7,Argentina,779,"['29dfbade-a2ee-45c5-a43d-6e83406e94ac', '64511bd0-a873-4a8f-8d38-dff214d348a8', 'db3e6d29-bd84-4196-915e-462385909ae8']",55,,,,,,,,,,,,,,,,,England,768,00:01:55.758,Pass,
,,,,,,,,,,,,,,0.416578,,,,,,,,,,,,,,3ed70afe-14ee-4cff-b1ab-0b710ded8c50,89,,"[55.3, 10.6]",3750191,2,,,,-0.34555557,,Left Foot,,,"[62.8, 7.9]",,Ground Pass,,7.971198,,Incomplete,,,,,,,,,1,From Throw In,Óscar Alfredo Ruggeri Zocola,38657.0,Left Center Back,7,Argentina,779,"['23a61ccc-b27c-433c-b3f2-0ee624851d51', '50a01a72-93bf-4b51-b609-50bdbc0f7d09']",0,,,,,,,,,,,,,,,,,Argentina,779,00:02:00.468,Pass,True
,,,,,,,,,,,,,,2.210969,,,,,,,,,,,,,,21065f50-2380-4bcc-8001-092851bbc938,95,,"[12.5, 30.1]",3750191,2,,,,1.0182745,,Keeper Arm,,,"[24.4, 49.4]",,Ground Pass,,22.673773,,,,Sergio Daniel Batista,38645.0,,,,,,1,From Throw In,Neri Alberto Pumpido Barrinat,38640.0,Goalkeeper,7,Argentina,779,['62a6b080-9923-4e06-9343-8ddd9c5c9fdc'],8,,,,,,,,,,,,,,,,,Argentina,779,00:02:08.962,Pass,
,,,,,,,,,,,,,,1.450869,,,,,,,,,,,,,,a7848cf9-c7d7-4597-b030-2611fecdea55,98,,"[43.7, 51.2]",3750191,2,,,,-1.0085682,,Right Foot,,,"[54.6, 33.9]",,Low Pass,,20.447495,,,,Diego Armando Maradona,38641.0,,,,,,1,From Throw In,Sergio Daniel Batista,38645.0,Center Defensive Midfield,7,Argentina,779,['948e9677-b01b-444e-b22b-df48f8502a0a'],17,,,,,,,,,,,,,,,,,Argentina,779,00:02:17.584,Pass,
,,,,,,,,,,,,,,1.849263,,,,,,,,,,,,,,016256e7-dee0-406e-a081-2c6988714100,104,,"[48.4, 31.8]",3750191,2,True,,,1.7341017,,Left Foot,,,"[45.5, 49.4]",,Ground Pass,,17.83732,,,,Sergio Daniel Batista,38645.0,,,,,Free Kick,1,From Free Kick,Óscar Alfredo Ruggeri Zocola,38657.0,Left Center Back,8,Argentina,779,['fab56f9a-bf05-481c-96cc-0273ee2ebb02'],24,,,,,,,,,,,,,,,,,Argentina,779,00:02:24.280,Pass,
,,,,,,,,,,,,,,1.375718,,,,,,,,,,,,,,88aeb15a-6829-42f1-ab88-b17e65dc5128,106,,"[45.5, 49.4]",3750191,2,,,,0.969281,,Right Foot,,,"[60.6, 71.4]",,High Pass,,26.683516,,,,José Luis Cuciuffo,38643.0,,,,,,1,From Free Kick,Sergio Daniel Batista,38645.0,Center Defensive Midfield,8,Argentina,779,['7f8ab526-3e50-493b-a218-c200b6195035'],27,,,,,,,,,,,,,,,,,Argentina,779,00:02:27.231,Pass,
,,,,,,,,,,,,,,0.787697,,,,,,,,,,,,,,81450630-3508-465a-9748-254b40ddb0d8,110,,"[58.0, 72.7]",3750191,2,,,,-1.0568767,,Right Foot,,,"[65.0, 60.3]",,Ground Pass,,14.239382,,,,Ricardo Omar Giusti,38654.0,,,,,,1,From Free Kick,José Luis Cuciuffo,38643.0,Right Center Back,8,Argentina,779,"['a5edb932-e76f-472f-a98a-cea766699cae', 'c1ffb8cb-3a3c-4d1b-b896-75713a8113f2']",30,,,,,,,,,,,,,,,,,Argentina,779,00:02:30.402,Pass,True
,,,,,,,,,,,,,,2.446834,,,,,,,,,,,,,,cb896721-c415-46e3-855f-101e02cf1d16,117,,"[56.2, 80.0]",3750191,2,,,,-2.3293967,,,,,"[32.6, 55.1]",,High Pass,,34.306995,,,,José Luis Brown,38642.0,,,,,Throw-in,1,From Throw In,José Luis Cuciuffo,38643.0,Right Center Back,9,Argentina,779,['40054fe5-a840-4d0e-a49a-4cd08f847fcc'],40,,,,,,,,,,,,,,,,,Argentina,779,00:02:40.966,Pass,
,,,,,,,,,,,,,,1.223513,,,,,,,,,,,,,,16970e9f-23ac-4569-b6e8-1c902e68fe2e,120,,"[41.1, 56.7]",3750191,2,,,,0.13970888,,Left Foot,,,"[47.5, 57.6]",,Ground Pass,,6.4629717,,,,Sergio Daniel Batista,38645.0,,,,,,1,From Throw In,José Luis Brown,38642.0,Center Back,9,Argentina,779,['24992010-d66f-4ca5-a4d7-1c90e85be461'],46,,,,,,,,,,,,,,,,,Argentina,779,00:02:46.385,Pass,
,,,,,,,,,,,,,,0.438833,,,,,,,,,,,,,,e4abce20-8d46-4d46-a1c9-7dbe78d528b8,123,,"[51.1, 56.7]",3750191,2,,,,0.5633163,,Left Foot,,,"[56.8, 60.3]",,High Pass,,6.7416615,,Incomplete,,,,,,,,,1,From Throw In,Sergio Daniel Batista,38645.0,Center Defensive Midfield,9,Argentina,779,['a790a355-4390-4ed2-ba11-933694459b2e'],50,,,,,,,,,,,,,,,,,Argentina,779,00:02:50.093,Pass,
,,,,,,,,,,,,,,0.908958,,,,,,,,,,,,,,f96a295a-429f-4093-a94f-78c175e99b16,125,,"[55.7, 13.0]",3750191,2,,,,1.8379389,,Head,,,"[53.1, 22.5]",,Low Pass,,9.849365,,,,Peter Reid,38656.0,,,,,Recovery,1,Regular Play,Steve Hodge,38648.0,Left Midfield,10,England,768,['58cef3f2-1112-4d27-bb19-fb40b255d63c'],52,,,,,,,,,,,,,,,,,England,768,00:02:52.435,Pass,
,,,,,,,,,,,,,,1.793982,,,,,,,,,,,,,,af9c6318-1454-4fb8-b8d3-56d395701c6d,128,,"[53.1, 22.5]",3750191,2,,,,-1.5707964,,Left Foot,,,"[53.1, 4.6]",,Low Pass,,17.9,,,,Kenny Sansom,38650.0,,,,,,1,Regular Play,Peter Reid,38656.0,Left Defensive Midfield,10,England,768,['35c75a99-04f0-483a-94b4-b7f6bfbe385c'],53,,,,,,,,,,,,,,,,,England,768,00:02:53.726,Pass,
,,,,,,,,,,,,,,1.185887,,,,,,,,,,,,,,6590d573-27e9-44a5-a89a-d4f4c7c5000a,132,,"[53.9, 3.9]",3750191,2,,,,2.2182856,,Left Foot,,,"[41.8, 19.9]",,Ground Pass,,20.06016,,,,Terry Butcher,38659.0,,,,,,1,Regular Play,Kenny Sansom,38650.0,Left Back,10,England,768,"['488cba34-1634-43bc-8767-b5b2d75d9282', 'ad5bfdc2-38a8-4343-aa4b-261b886b2961']",58,,,,,,,,,,,,,,,,,England,768,00:02:58.101,Pass,True
,,,,,,,,,,,,,,2.200745,,,,,,,,,,,,,,3e09a8b5-e583-4e69-a397-72e01a9e3589,135,,"[41.8, 19.9]",3750191,3,,,,1.5010494,,Left Foot,,,"[45.3, 70.0]",,High Pass,,50.222107,,,,Gary Michael Stevens,38649.0,,True,,,,1,Regular Play,Terry Butcher,38659.0,Left Center Back,10,England,768,['cb3a9481-4ef0-40f4-9a1a-e516f37e83a8'],1,,,,,,,,,,,,,,,,,England,768,00:03:01.626,Pass,
,,,,,,,,,,,,,,0.697323,,,,,,,,,,,,,,95e070fc-6370-406f-9068-e6c41b9e366e,138,,"[66.8, 72.2]",3750191,3,,,,0.96850896,,Right Foot,,,"[71.2, 78.6]",,Ground Pass,,7.7665954,,,,Trevor Steven,38651.0,,,,,,1,Regular Play,Gary Michael Stevens,38649.0,Right Back,10,England,768,['95a4fd22-846a-4b6c-96f0-5d9952419ee1'],10,,,,,,,,,,,,,,,,,England,768,00:03:10.462,Pass,
,,,,,,,,,,,,,,1.160175,,,,,,,,,,,,,,c8379784-ad70-4900-8c32-bc044edc4372,142,,"[71.2, 78.6]",3750191,3,,,,-2.7136443,,Right Foot,,,"[65.5, 76.0]",,Ground Pass,,6.264982,,,,Gary Michael Stevens,38649.0,,,,,,1,Regular Play,Trevor Steven,38651.0,Right Midfield,10,England,768,"['9271a8d3-cf1a-4ee6-83b4-a29760a1d25c', 'e826b7ed-7995-45ba-8ac3-df751f26a949']",11,,,,,,,,,,,,,,,,,England,768,00:03:11.911,Pass,True
,,,,,,,,,,,,,,4.769634,,,,,,,,,,,,,,080f5bda-9124-4f23-b53d-a6e852a243c8,144,,"[65.5, 76.0]",3750191,3,,,,-0.109850116,,Right Foot,,,"[119.9, 70.0]",,High Pass,,54.72988,,Out,,Peter Reid,38656.0,,,,,,1,Regular Play,Gary Michael Stevens,38649.0,Right Back,10,England,768,['9d5404c1-05a9-4569-9008-2617bb965935'],13,,,,,,,,,,,,,,,,,England,768,00:03:13.071,Pass,
,,,,,,,,,,,,,,1.884613,,,,,,,,,,,,,,8e693338-775f-41ec-8eb9-5b8cc3429f07,147,,"[6.0, 36.0]",3750191,3,,,,-1.6298673,,Right Foot,,,"[4.9, 17.4]",,Ground Pass,,18.632498,,,,José Luis Brown,38642.0,,,,,Goal Kick,1,From Goal Kick,Neri Alberto Pumpido Barrinat,38640.0,Goalkeeper,11,Argentina,779,['d3b23faf-27c2-43ac-85f7-91d08f9c299c'],24,,,,,,,,,,,,,,,,,Argentina,779,00:03:24.667,Pass,
