50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.842452,,,,,,,,,,,,c7ed29dd-1ef1-4e45-9b00-f8da29b455c7,1725,,"[40.6, 35.0]",3825573,43,,,,,2.6590793,,Right Foot,,,,"[34.3, 38.3]",Ground Pass,,7.111962,,,Sergio Álvarez Díaz,13107.0,,,,,1,Regular Play,Carlos Carmona Bonet,23848.0,Right Midfield,101,Sporting Gijón,1041,['1f52eb7c-72b5-4e82-b870-d0fb01912aa4'],15,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:43:15.060,Pass,
,,,,,,,,,,,,,,,,,1.54081,,,,,,,,,,,,f2d1f80b-8ecc-4397-8dbe-cffbf355edac,1728,,"[35.4, 39.1]",3825573,43,,,,,1.3570575,,Right Foot,,,,"[41.0, 64.9]",Ground Pass,,26.400757,,,Alberto Lora Ramos,26633.0,,,,,1,Regular Play,Sergio Álvarez Díaz,13107.0,Right Defensive Midfield,101,Sporting Gijón,1041,['792182ea-bd56-4ae7-835f-fbd5337f24d8'],16,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:43:16.662,Pass,
,,,,,,,,,,,,,,,,,3.807618,,,,,,,,,,,,10ece83f-1fed-4962-9982-5116c908132a,1731,,"[47.5, 66.2]",3825573,43,,,,,0.32397112,,Right Foot,,,,"[88.0, 79.8]",Ground Pass,,42.722477,Out,,Miguel Ángel Guerrero Martín,6602.0,,,,,1,Regular Play,Alberto Lora Ramos,26633.0,Right Back,101,Sporting Gijón,1041,['1370f648-c08b-4ba5-b74e-90f2103abc3f'],19,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:43:19.173,Pass,
,,,,,,,,,,,,,,,,,2.614528,,,,,,,,,,,,78eceaf9-25f4-49c4-8f2c-743d806ce8ff,1733,,"[27.7, 0.1]",3825573,43,,,,,1.7595781,,,,,,"[23.0, 24.7]",Low Pass,,25.04496,,,Diego Antonio Reyes Rosales,16539.0,,,,Throw-in,1,From Throw In,Íñigo Martínez Berridi,6665.0,Left Center Back,102,Real Sociedad,210,['71a0f642-7bdb-4e05-a444-fabb873562a6'],25,,,,,,,,,,,,,,,,Real Sociedad,210,00:43:25.551,Pass,
,,,,,,,,,,,,,,,,,2.713389,,,,,,,,,,,,da8a0934-cb7a-44f3-8d25-bd31741f4322,1736,,"[20.2, 33.2]",3825573,43,,,,,0.93955827,,Right Foot,,,,"[43.3, 64.8]",Ground Pass,,39.142944,,,Aritz Elustondo Irribaria,6679.0,,,,,1,From Throw In,Diego Antonio Reyes Rosales,16539.0,Right Center Back,102,Real Sociedad,210,['a9d88dee-8d7f-457e-88b9-e7bf61cb3151'],29,,,,,,,,,,,,,,,,Real Sociedad,210,00:43:29.891,Pass,
,,,,,,,,,,,,,,,,,0.990274,,,,,,,,,,,,c2f90054-a81c-4037-ad39-6cde462eb671,1739,,"[50.7, 67.0]",3825573,43,,,,,0.35487098,,Right Foot,,,,"[70.4, 74.3]",Ground Pass,,21.009047,,,Xabier Prieto Argarate,6690.0,,,,,1,From Throw In,Aritz Elustondo Irribaria,6679.0,Right Back,102,Real Sociedad,210,['03b05129-df4c-46ff-99be-b95ac97ac627'],34,,,,,,,,,,,,,,,,Real Sociedad,210,00:43:34.364,Pass,
,,,,,,,,,,,,,,,,,1.24873,,,,,,,,,,,,3a298be3-dc4c-4e0c-98e6-43f442d9ef8c,1742,,"[66.3, 73.7]",3825573,43,,,,,-2.298059,,Left Foot,,,,"[57.4, 63.7]",Ground Pass,,13.386934,,,Rubén Pardo Gutiérrez,6899.0,,,,,1,From Throw In,Xabier Prieto Argarate,6690.0,Right Wing,102,Real Sociedad,210,['6e59e431-2095-4f0f-ab7e-1a2fdd6efbb1'],36,,,,,,,,,,,,,,,,Real Sociedad,210,00:43:36.894,Pass,
,,,,,,,,,,,,,,,,,1.500459,,,,,,,,,,,,269a10fb-6b28-4d68-8a46-a0e71e3a266b,1745,,"[57.4, 63.7]",3825573,43,,,,,-1.5988264,,Right Foot,,,,"[56.8, 42.3]",Ground Pass,,21.40841,,,Asier Illarramendi Andonegi,6671.0,,,,,1,From Throw In,Rubén Pardo Gutiérrez,6899.0,Left Defensive Midfield,102,Real Sociedad,210,['d1d66eac-63e5-4e2f-9c88-35c1a337ebc9'],39,,,,,,,,,,,,,,,,Real Sociedad,210,00:43:39.661,Pass,
,,,,,,,,,,,,,,,,,0.914016,,,,,,,,,,,,6b5696fa-c5e4-428b-88ed-c08f315242ad,1748,,"[68.9, 42.3]",3825573,43,,,,,-0.66206044,,Right Foot,,,,"[82.5, 31.7]",Ground Pass,,17.24297,,,Jonathas Cristian de Jesus,8584.0,,,,,1,From Throw In,Asier Illarramendi Andonegi,6671.0,Right Defensive Midfield,102,Real Sociedad,210,['f901c84d-e4d8-4fa2-86cc-e2b407c88907'],43,,,,,,,,,,,,,,,,Real Sociedad,210,00:43:43.775,Pass,
,,,,,,,,,,,,,,,,,0.787486,,,,,,,,,,,,22de91d8-4d8a-4d40-a0fa-5f48982ffc89,1753,,"[81.7, 29.7]",3825573,43,,,,,-2.968732,,Right Foot,,,,"[69.1, 27.5]",Ground Pass,,12.790622,,,Asier Illarramendi Andonegi,6671.0,,,,,1,From Throw In,Jonathas Cristian de Jesus,8584.0,Center Forward,102,Real Sociedad,210,"['4992b9a5-15c8-48b8-b3c2-c2dfb1054e7f', '50ac4ed2-d705-4c4a-bd00-f991ed73f56c', '6f94ebcb-5f7d-4f86-9e94-1c32b8064ff5']",45,,,,,,,,,,,,,,,,Real Sociedad,210,00:43:45.507,Pass,True
,,,,,,,,,,,,,,,,,1.383615,,,,,,,,,,,,5c3b2bd1-5739-4c25-90b1-d6046f1def8e,1756,,"[69.5, 28.0]",3825573,43,,,,,-1.1446311,,Right Foot,,,,"[76.9, 11.7]",Ground Pass,,17.901117,,,Alberto De La Bella Madureño,6674.0,,,,,1,From Throw In,Asier Illarramendi Andonegi,6671.0,Right Defensive Midfield,102,Real Sociedad,210,['dc838bfc-55cc-438f-858d-2a3729fdde02'],46,,,,,,,,,,,,,,,,Real Sociedad,210,00:43:46.335,Pass,
,,,,,,,,,,,,,,,,,0.86043,,,,,,,,,,,,4b206e25-3d17-4677-a596-ef40efcafcca,1759,,"[82.3, 13.5]",3825573,43,,,,,-0.34613597,,Left Foot,,,,"[94.5, 9.1]",Ground Pass,,12.969194,,,Armindo Tué Na Bangna,8522.0,,,,,1,From Throw In,Alberto De La Bella Madureño,6674.0,Left Back,102,Real Sociedad,210,['a6db2a6c-683c-4c8d-912d-deea0a6bb3a5'],49,,,,,,,,,,,,,,,,Real Sociedad,210,00:43:49.079,Pass,
,,,,,,,,,,,,,,,,,0.851113,,,,,,,,,,,,d5656d99-2e2d-498b-9ac9-1b76d730ac0f,1762,,"[95.1, 12.6]",3825573,43,,,,,1.6110431,,Right Foot,,,,"[94.5, 27.5]",Ground Pass,,14.912076,,,Carlos Alberto Vela Garrido,5560.0,,,,,1,From Throw In,Armindo Tué Na Bangna,8522.0,Left Wing,102,Real Sociedad,210,['14416ee4-3486-434b-b2c2-65c2bda03119'],52,,,,,,,,,,,,,,,,Real Sociedad,210,00:43:52.079,Pass,
,,,,,,,,,,,,,,,,,0.725386,,,,,,,,,,,,b74cc1da-3665-455b-bd17-1ed796b698b8,1765,,"[93.2, 25.2]",3825573,43,,,,,-2.25021,,Left Foot,,,,"[86.9, 17.4]",Ground Pass,,10.026465,,,Armindo Tué Na Bangna,8522.0,,,,,1,From Throw In,Carlos Alberto Vela Garrido,5560.0,Center Attacking Midfield,102,Real Sociedad,210,['ebd9b12c-931c-47c9-8b41-e7913b20a26e'],52,,,,,,,,,,,,,,,,Real Sociedad,210,00:43:52.970,Pass,
,,,,,,,,,,,,,,,,,1.244679,,,,,,,,,,,,1f45802d-b475-4226-94d5-57f3a3a972b0,1768,,"[86.9, 17.4]",3825573,43,,,,,0.44159237,,Right Foot,,,,"[97.9, 22.6]",Ground Pass,,12.167169,Incomplete,,,,,,,,1,From Throw In,Armindo Tué Na Bangna,8522.0,Left Wing,102,Real Sociedad,210,['47848c52-32fc-4db0-b5ee-c2dbcdef112f'],54,,,,,,,,,,,,,,,,Real Sociedad,210,00:43:54.130,Pass,
,,,,,,,,,,,,,,,,,0.971301,,,,,,,,,,,,fc829d3b-8e33-4f47-a389-6ae66f636291,1771,,"[22.6, 56.9]",3825573,43,,,,,-1.1646982,,Right Foot,,,,"[26.9, 46.9]",Ground Pass,,10.885311,,,Ignacio Cases Mora,18925.0,,,,,1,From Throw In,Alberto Lora Ramos,26633.0,Right Back,102,Real Sociedad,210,['e0926f55-beed-4126-b2e2-cc9e7ec8f497'],55,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:43:55.815,Pass,
,,,,,,,,,,,,,,,,,0.678531,,,,,,,,,,,,c90ffc85-e6bd-42ec-a6de-04cb52a1b49b,1774,,"[32.6, 48.2]",3825573,43,,,,,0.9896118,,Left Foot,,,,"[39.3, 58.4]",Ground Pass,,12.203688,Incomplete,,Carlos Carmona Bonet,23848.0,,,,,1,From Throw In,Ignacio Cases Mora,18925.0,Left Defensive Midfield,102,Real Sociedad,210,"['22e99219-a268-4a53-a7a7-5ad22f19e1b6', '2ed011e2-d217-4001-9136-cd8117eb0cb4']",57,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:43:57.535,Pass,
,,,,,,,,,,,,,,,,,0.28,,,,,,,,,,,,a4395c20-1fcd-4599-ad09-49ec869118ab,1778,,"[37.8, 56.2]",3825573,43,,,,,1.032852,,Right Foot,,,,"[44.9, 68.1]",High Pass,,13.857128,Unknown,,,,,,,Recovery,1,From Throw In,Sergio Álvarez Díaz,13107.0,Right Defensive Midfield,102,Real Sociedad,210,['8e8d8fef-9ee0-4f50-a5d6-63240b20756e'],58,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:43:58.763,Pass,True
,,,,,,,,,,,,,,,,,4.646373,,,,,,,,,,,,21bf99ae-38e2-43f7-9d4a-334a083dbc9b,1781,,"[43.2, 59.9]",3825573,44,,,,,0.2990487,,Right Foot,,,,"[107.1, 79.6]",High Pass,,66.86778,Out,,Miguel Ángel Guerrero Martín,6602.0,,,,Free Kick,1,From Free Kick,Luis Hernández Rodríguez,6561.0,Right Center Back,103,Sporting Gijón,1041,['78c8fb8d-1f3d-4ccb-822d-a300e98cb121'],33,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:44:33.209,Pass,
,,,,,,,,,,,,,,,,,2.203557,,,,,,,,,,,,b6ad5e26-4224-4283-aee0-e01d30eeb03b,1783,,"[13.0, 0.1]",3825573,44,,True,,,0.6138168,,,,,,"[45.5, 23.0]",High Pass,,39.757515,,,Carlos Alberto Vela Garrido,5560.0,,,,Throw-in,1,From Throw In,Alberto De La Bella Madureño,6674.0,Left Back,104,Real Sociedad,210,['72390f30-c8a3-4f31-81b6-52f18d96356e'],53,,,,,,,,,,,,,,,,Real Sociedad,210,00:44:53.733,Pass,
,,,,,,,,,,,,,,,,,1.174262,,,,,,,,,,,,8513a1b2-145b-4dde-8107-4f9c81f88d29,1787,,"[75.7, 53.2]",3825573,44,,,,,-1.827164,82f89195-49e3-41f1-b827-f03f3cb621b1,Right Foot,,,,"[70.3, 32.6]",High Pass,,21.29601,,,Jonathan Rodríguez Menéndez,6581.0,True,,,Recovery,1,Regular Play,Carlos Carmona Bonet,23848.0,Right Midfield,105,Sporting Gijón,1041,['9f21ded9-6585-4aa0-9c91-221c1d1ae2d6'],57,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:44:57.436,Pass,
,,,,,,,,,,,,,,,,,0.713691,,,,,,,,,,,,207384a8-d0cb-4a5f-b223-1f35f5f40633,1796,,"[60.0, 40.0]",3825573,45,,,,,-1.6991196,,Right Foot,,,,"[59.6, 36.9]",Ground Pass,,3.1257,,,Carlos Alberto Vela Garrido,5560.0,,,,Kick Off,2,From Kick Off,Armindo Tué Na Bangna,8522.0,Left Wing,106,Real Sociedad,210,['691010f9-0f9c-476c-9d4d-35b54aef66e4'],1,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:01.039,Pass,
,,,,,,,,,,,,,,,,,2.132366,,,,,,,,,,,,1f98632e-94e0-46e1-94e7-09bb997c1909,1799,,"[51.9, 34.5]",3825573,45,,,,,-2.8816526,,Left Foot,,,,"[33.1, 29.5]",Ground Pass,,19.453535,,,Íñigo Martínez Berridi,6665.0,,,,,2,From Kick Off,Carlos Alberto Vela Garrido,5560.0,Center Attacking Midfield,106,Real Sociedad,210,['72a7df39-b7c1-44c2-81e0-b2861b9f9caf'],1,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:01.886,Pass,
,,,,,,,,,,,,,,,,,3.824086,,,,,,,,,,,,d6ab76ec-471b-4778-8d57-4952d2df320f,1802,,"[32.3, 29.5]",3825573,45,,,,,0.4063136,,Left Foot,,,,"[83.2, 51.4]",High Pass,,55.41137,Incomplete,,,,,,,,2,From Kick Off,Íñigo Martínez Berridi,6665.0,Left Center Back,106,Real Sociedad,210,['0f5dc9f8-6173-462b-8724-a01ea4e3326e'],4,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:04.178,Pass,
,,,,,,,,,,,,,,,,,1.423068,,,,,,,,,,,,0f5dc9f8-6173-462b-8724-a01ea4e3326e,1803,,"[36.9, 28.7]",3825573,45,,,,,-0.1309823,,Head,,,,"[53.6, 26.5]",High Pass,,16.844286,Incomplete,,Arnaldo Antonio Sanabria Ayala,6880.0,,,,Recovery,2,From Kick Off,Bernardo José Espinosa Zúñiga,6573.0,Left Center Back,106,Real Sociedad,210,"['5ff96c2d-57de-44ab-8180-0294d021499f', 'affa28d8-0ee1-4e71-a670-ccaeb1187074', 'd6ab76ec-471b-4778-8d57-4952d2df320f']",8,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:08.002,Pass,
,,,,,,,,,,,,,,,,,1.28548,,,,,,,,,,,,5ff96c2d-57de-44ab-8180-0294d021499f,1805,,"[66.5, 53.6]",3825573,45,,,,,0.5521012,,Right Foot,,,,"[79.0, 61.3]",Ground Pass,,14.68128,,,Xabier Prieto Argarate,6690.0,,,,Recovery,2,From Kick Off,Rubén Pardo Gutiérrez,6899.0,Left Defensive Midfield,106,Real Sociedad,210,"['0f5dc9f8-6173-462b-8724-a01ea4e3326e', '3c2f7274-934f-48f5-9ae2-00bc2be0b699']",9,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:09.425,Pass,
,,,,,,,,,,,,,,,,,0.815682,,,,,,,,,,,,4bf312d6-28c0-49e2-93ed-f0e8c5bbd6ef,1809,,"[78.4, 66.2]",3825573,45,,,,,2.5121503,,Right Foot,,,,"[69.2, 72.9]",Ground Pass,,11.3811245,,,Aritz Elustondo Irribaria,6679.0,,,,,2,From Kick Off,Xabier Prieto Argarate,6690.0,Right Wing,106,Real Sociedad,210,"['731ab16f-7f7d-45c6-9a0d-ba01b9d1f627', 'f60408cd-090f-4f1e-a391-cb0cd44c42db']",11,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:11.269,Pass,True
,,,,,,,,,,,,,,,,,0.767059,,,,,,,,,,,,0e1e1faa-0bb9-473d-bfbe-5d693355c574,1812,,"[69.2, 72.9]",3825573,45,,,,,-1.4928297,,Right Foot,,,,"[69.7, 66.5]",Ground Pass,,6.4195013,,,Rubén Pardo Gutiérrez,6899.0,,,,,2,From Kick Off,Aritz Elustondo Irribaria,6679.0,Right Back,106,Real Sociedad,210,['cdbe5b99-7db9-4264-94a0-8796d3ee9023'],12,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:12.165,Pass,
,,,,,,,,,,,,,,,,,6.226543,,,,,,,,,,,,9c098f55-77ac-439a-81d8-0af67ab7574d,1814,,"[70.3, 67.5]",3825573,45,,,,,0.1379512,,Right Foot,,,,"[120.0, 74.4]",Ground Pass,,50.17669,Out,,,,,,,,2,From Kick Off,Rubén Pardo Gutiérrez,6899.0,Left Defensive Midfield,106,Real Sociedad,210,,12,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:12.932,Pass,
,,,,,,,,,,,,,,,,,3.885945,,,,,,,,,,,,604bc8f6-7a45-4d58-b14f-37037c239342,1817,,"[7.0, 36.1]",3825573,45,,,,,-0.2789335,,Left Foot,,,,"[69.5, 18.2]",High Pass,,65.01277,,,Arnaldo Antonio Sanabria Ayala,6880.0,,,,Goal Kick,2,From Goal Kick,Iván Cuéllar Sacristán,6610.0,Goalkeeper,107,Sporting Gijón,1041,['a994e524-87f3-4c3c-bf10-c7bf7a1bb55a'],42,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:42.938,Pass,
,,,,,,,,,,,,,,,,,1.226153,,,,,,,,,,,,fddbb9e8-d574-4e2f-9145-dd62bc86ea7e,1819,,"[69.5, 18.8]",3825573,45,,,,,2.4370985,,Right Foot,,,,"[67.5, 20.5]",Ground Pass,,2.624881,,,Ignacio Cases Mora,18925.0,,,,,2,From Goal Kick,Arnaldo Antonio Sanabria Ayala,6880.0,Left Center Forward,107,Sporting Gijón,1041,['5f7c7735-5409-4d0a-81dd-eef3662205d4'],46,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:46.824,Pass,
,,,,,,,,,,,,,,,,,1.260085,,,,,,,,,,,,1cb4aa0d-0467-4185-8182-bcba69705685,1821,,"[67.9, 20.6]",3825573,45,,,,,-1.4298453,,Right Foot,,,,"[70.0, 5.8]",Low Pass,,14.948244,,,Jonathan Rodríguez Menéndez,6581.0,,,,,2,From Goal Kick,Ignacio Cases Mora,18925.0,Left Defensive Midfield,107,Sporting Gijón,1041,['b5e55bd4-fb8e-4119-bf9c-4fe504f01a38'],48,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:48.050,Pass,
,,,,,,,,,,,,,,,,,1.786631,,,,,,,,,,,,7a92cdaf-3c54-4933-a3db-a723e5862562,1823,,"[69.0, 5.8]",3825573,45,,,,,2.968732,,Right Foot,,,,"[56.4, 8.0]",Ground Pass,,12.790622,,,Ismael López Blanco,24263.0,,,,,2,From Goal Kick,Jonathan Rodríguez Menéndez,6581.0,Left Midfield,107,Sporting Gijón,1041,['762bf856-8733-4333-a72b-e968d2f1b124'],49,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:49.310,Pass,
,,,,,,,,,,,,,,,,,1.046846,,,,,,,,,,,,1c27a28e-e792-49dc-becd-a67cac2ebd29,1826,,"[52.2, 9.2]",3825573,45,,,,,1.2892251,,Left Foot,,,,"[55.7, 21.3]",Ground Pass,,12.596031,,,Sergio Álvarez Díaz,13107.0,,,,,2,From Goal Kick,Ismael López Blanco,24263.0,Left Back,107,Sporting Gijón,1041,['52708402-65a5-45a7-a8be-1450d1981ae4'],52,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:52.617,Pass,
,,,,,,,,,,,,,,,,,4.762369,,,,,,,,,,,,d9fa10a3-bfb1-48b4-b15b-9d70795d0066,1829,,"[58.0, 21.9]",3825573,45,,,,,-0.36071923,,Right Foot,,,,"[114.2, 0.7]",High Pass,,60.06563,Out,,,,,,,,2,From Goal Kick,Sergio Álvarez Díaz,13107.0,Right Defensive Midfield,107,Sporting Gijón,1041,,54,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:54.877,Pass,
,,,,,,,,,,,,,,,,,1.945796,,,,,,,,,,,,7182dd20-0140-4c46-93b6-4f51c4910748,1830,,"[10.8, 80.0]",3825573,46,,,,,-0.30970293,,,,,,"[35.8, 72.0]",High Pass,,26.24881,,,Xabier Prieto Argarate,6690.0,,,,Throw-in,2,From Throw In,Aritz Elustondo Irribaria,6679.0,Right Back,108,Real Sociedad,210,['44a85219-7843-4383-be6e-3958e97dd4e1'],13,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:13.273,Pass,
,,,,,,,,,,,,,,,,,1.371979,,,,,,,,,,,,3032342f-9fc9-4b38-99fc-bbe7fce951b1,1832,,"[35.8, 72.0]",3825573,46,,,,,-0.36850008,,Head,,,,"[45.9, 68.1]",High Pass,,10.826818,Incomplete,,Jonathas Cristian de Jesus,8584.0,,,,,2,From Throw In,Xabier Prieto Argarate,6690.0,Right Wing,108,Real Sociedad,210,"['6549f2c5-42ea-4a4a-a08a-c8e090992ae3', '82bd9c5c-39e5-4f8a-9a7f-d2f0fca91ab9']",15,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:15.258,Pass,
,,,,,,,,,,,True,,,,,,0.704513,,,,,,,,,,,,82bd9c5c-39e5-4f8a-9a7f-d2f0fca91ab9,1835,,"[74.2, 12.0]",3825573,46,,,,True,-1.3171222,,,,,,"[75.6, 6.6]",High Pass,,5.5785303,,,Ismael López Blanco,24263.0,,,,Interception,2,Regular Play,Sergio Álvarez Díaz,13107.0,Right Defensive Midfield,109,Sporting Gijón,1041,"['1f38d7a7-90d3-49a7-a997-b056d8d7e42b', '261fb41b-7f11-4126-a436-772aad04072e', '3032342f-9fc9-4b38-99fc-bbe7fce951b1']",16,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:16.630,Pass,True
,,,,,,,,,,,,,,,,,1.135087,,,,,,,,,,,,c7e67699-6863-450e-9e60-a0db2ec6744e,1837,,"[75.6, 6.6]",3825573,46,,,,,1.5707964,,Left Foot,,,,"[75.6, 18.5]",High Pass,,11.9,,,Sergio Álvarez Díaz,13107.0,,,,,2,Regular Play,Ismael López Blanco,24263.0,Left Back,109,Sporting Gijón,1041,['a66d88ba-7680-4d6c-8a8a-81dcbae58ad0'],17,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:17.335,Pass,
,,,,,,,,,,,,,,,,,1.35921,,,,,,,,,,,,1c00cc47-83b2-40bd-ad92-ba3222db3d44,1840,,"[75.6, 18.2]",3825573,46,,,,,0.8784619,,Right Foot,,,,"[79.0, 22.3]",Ground Pass,,5.3263497,,,Ignacio Cases Mora,18925.0,,,,,2,Regular Play,Sergio Álvarez Díaz,13107.0,Right Defensive Midfield,109,Sporting Gijón,1041,['4386e0f8-1d7c-41fd-8696-7261a9d1ef9b'],18,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:18.510,Pass,
,,,,,,,,,,,,,,,,,0.739268,,,,,,,,,,,,756244db-2486-4e25-a33a-f55a53a561f9,1842,,"[79.0, 22.3]",3825573,46,,,,,1.7980919,,Left Foot,,,,"[75.6, 37.0]",Ground Pass,,15.088075,,,Carlos Carmona Bonet,23848.0,,,,,2,Regular Play,Ignacio Cases Mora,18925.0,Left Defensive Midfield,109,Sporting Gijón,1041,['7658df6c-760e-4cfc-a06f-93c933adf6ff'],19,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:19.869,Pass,
,,,,,,,,,,,,,,,,,1.061124,,,,,,,,,,,,789e456a-2d09-47df-b7bf-d9d352c18557,1844,,"[75.6, 37.0]",3825573,46,,,,,3.1100242,,Right Foot,,,,"[66.1, 37.3]",Low Pass,,9.504736,,,Luis Hernández Rodríguez,6561.0,,,,,2,Regular Play,Carlos Carmona Bonet,23848.0,Right Midfield,109,Sporting Gijón,1041,['faa73d92-b4c9-427d-aade-28ebb3e56fe9'],20,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:20.609,Pass,
,,,,,,,,,,,,,,,,,1.3927,,,,,,,,,,,,204e0ddd-c0d1-459d-986b-44851517d21e,1848,,"[62.8, 46.3]",3825573,46,,,,,1.3734008,,Right Foot,,,,"[69.0, 77.3]",Ground Pass,,31.61392,,,Alberto Lora Ramos,26633.0,,,,,2,Regular Play,Luis Hernández Rodríguez,6561.0,Right Center Back,109,Sporting Gijón,1041,"['1f0153e5-19ef-4c07-bcb1-794f9216de61', '8c6f43a9-67d9-4182-8250-ced423cb432f']",24,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:24.650,Pass,True
,,,,,,,,,,,,,,,,,2.095128,,,,,,,,,,,,3ff62fcd-d53c-4403-b495-4a9599453b1b,1852,,"[51.1, 0.1]",3825573,46,,,,,2.8708925,,,,,,"[30.2, 5.9]",Low Pass,,21.68986,,,Íñigo Martínez Berridi,6665.0,,,,Throw-in,2,From Throw In,Alberto De La Bella Madureño,6674.0,Left Back,110,Real Sociedad,210,['d855150e-38cc-4ce7-ae58-7e1b6da2cbb8'],32,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:32.674,Pass,
,,,,,,,,,,,,,,,,,1.112781,,,,,,,,,,,,755aa66a-10dd-49b7-bd7e-bd0db6f666af,1855,,"[37.2, 7.9]",3825573,46,,,,,1.85292,,Left Foot,,,,"[35.2, 14.8]",Ground Pass,,7.18401,,,Asier Illarramendi Andonegi,6671.0,,,,,2,From Throw In,Íñigo Martínez Berridi,6665.0,Left Center Back,110,Real Sociedad,210,['6ea33a59-b013-4793-b0d7-725c9e0c5bb8'],39,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:39.890,Pass,
,,,,,,,,,,,,,,,,,1.198881,,,,,,,,,,,,01d04fa5-20d7-41ec-88c8-e662b06bd2e4,1858,,"[42.8, 21.8]",3825573,46,,,,,-0.99804306,,Right Foot,,,,"[49.7, 11.1]",Ground Pass,,12.73185,,,Rubén Pardo Gutiérrez,6899.0,,,,,2,From Throw In,Asier Illarramendi Andonegi,6671.0,Right Defensive Midfield,110,Real Sociedad,210,['98bef810-6f1c-4fa4-96d4-b7a539c0f2c0'],45,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:45.789,Pass,
,,,,,,,,,,,,,,,,,1.237891,,,,,,,,,,,,293bce35-d222-4280-bd5d-d8bc0c3c4949,1861,,"[56.1, 9.1]",3825573,46,,,,,-0.66792905,,Right Foot,,,,"[65.1, 2.0]",Ground Pass,,11.46342,,,Alberto De La Bella Madureño,6674.0,,,,,2,From Throw In,Rubén Pardo Gutiérrez,6899.0,Left Defensive Midfield,110,Real Sociedad,210,['09bd7677-0c1b-4d81-8f18-551e5bc313cb'],48,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:48.690,Pass,
,,,,,,,,,,,,,,,,,0.745367,,,,,,,,,,,,42c00c14-385e-4d8e-8b86-09047a0dbee4,1865,,"[69.7, 2.3]",3825573,46,,,,,-0.15935165,,Left Foot,,,,"[75.3, 1.4]",Ground Pass,,5.67186,,,Armindo Tué Na Bangna,8522.0,,,,,2,From Throw In,Alberto De La Bella Madureño,6674.0,Left Back,110,Real Sociedad,210,"['2d1df3f0-377d-4678-88dd-466fe102975c', '6fa51305-8ac6-4489-87cf-818745f98a33']",51,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:51.124,Pass,True
