50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,2.303511,,,,,,,,,,,,,,3c4dc880-0362-4d9a-aa7e-3cfc43e79305,42,,,"[36.4, 55.1]",3825719,0,,,,,-1.6015195,,Right Foot,,"[35.1, 12.8]",Ground Pass,,42.319973,,,Carlos Gurpegi Nausia,26087.0,,,True,,,,1,Regular Play,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,3,Athletic Club,215,['b1729b45-ca2a-4685-99f4-7b07bc43ba5b'],27,,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:27.516,Pass,
,,,,,,,,,,,,,,,,,,,0.876963,,,,,,,,,,,,,,990e5d2f-fcbc-4597-9410-80dd98110a16,45,,,"[51.6, 13.2]",3825719,0,,,,,-1.191965,,Right Foot,,"[55.7, 2.9]",Ground Pass,,11.086027,,,Mikel Balenziaga Oruesagasti,6789.0,,,,,,,1,Regular Play,Carlos Gurpegi Nausia,26087.0,Left Center Back,3,Athletic Club,215,['71eb4103-610d-4445-9c67-6f489b62890a'],31,,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:31.601,Pass,
,,,,,,,,,,,,,,,,,,,1.441125,,,,,,,,,,,,,,0ce66133-53e4-4306-8627-330226330877,48,,,"[57.0, 3.6]",3825719,0,,,,,0.8844518,,Left Foot,,"[71.5, 21.3]",Ground Pass,,22.880997,,,Raúl García Escudero,6391.0,,,,,,,1,Regular Play,Mikel Balenziaga Oruesagasti,6789.0,Left Back,3,Athletic Club,215,['f930e38a-9f84-4e31-87ba-0863f8ffeebe'],33,,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:33.796,Pass,
,,,,,,,,,,,,,,,,,,,1.275557,,,,,,,,,,,,,,db7d629a-13bf-49dd-9bff-2fe0091be11f,52,,,"[71.7, 21.1]",3825719,0,,,,,0.2688047,,Right Foot,,"[98.2, 28.4]",High Pass,,27.487087,Pass Offside,,Aritz Aduriz Zubeldia,6394.0,,,,,,,1,Regular Play,Raúl García Escudero,6391.0,Center Attacking Midfield,3,Athletic Club,215,"['da3da151-e74f-4774-b59e-745cf181e4a0', 'f7fd4a6b-726f-4d62-8d6a-978e9522d887']",36,,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:36.311,Pass,True
,,,,,,,,,,,,,,,,,,,3.494627,,,,,,,,,,,,,,797c912b-8858-4763-9142-f5946c3d187a,54,,,"[29.8, 57.3]",3825719,1,,,,,0.14958349,,Right Foot,,"[86.2, 65.8]",High Pass,,57.03692,Incomplete,,Sergio Ezequiel Araújo,8167.0,,,,,,Free Kick,1,From Free Kick,Javier Varas Herrera,26753.0,Goalkeeper,4,Las Palmas,208,"['58adc047-39f1-4d5c-9cb3-be4177088f6a', '759dd6a4-3d1e-43e5-a097-3b3f66eca530']",2,,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:02.490,Pass,
,,,,,,,,,,,,,,,,,,,1.265777,,,,,,,,,,,,,,759dd6a4-3d1e-43e5-a097-3b3f66eca530,56,,,"[33.9, 14.3]",3825719,1,,,,True,0.34581593,,,,"[47.5, 19.2]",Low Pass,,14.455794,Incomplete,,Aritz Aduriz Zubeldia,6394.0,,,,,,Recovery,1,From Free Kick,Mikel Balenziaga Oruesagasti,6789.0,Left Back,4,Las Palmas,208,"['797c912b-8858-4763-9142-f5946c3d187a', '8e40422c-92d5-4873-9ba0-2a880b9653fe', '8ea41a4a-db29-4903-a96e-d032a753b4c4', 'ecf87753-b6ec-4955-adae-df80a3bcd706']",5,,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:05.984,Pass,True
,,,,,,,,,,,,,,,,,,,2.016766,,,,,,,,,,,,,,8e40422c-92d5-4873-9ba0-2a880b9653fe,59,,,"[72.6, 60.9]",3825719,1,,,,,1.7975951,,Left Foot,,"[69.3, 75.2]",Low Pass,,14.675831,,,David Simón Rodríguez Santana,7906.0,,,,,,Recovery,1,From Free Kick,José Vicente Gómez Umpiérrez,6929.0,Right Defensive Midfield,4,Las Palmas,208,"['759dd6a4-3d1e-43e5-a097-3b3f66eca530', 'e1311e98-1045-4a7d-8359-ddb119d8d662']",7,,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:07.250,Pass,
,,,,,,,,,,,,,,,,,,,6.336659,,,,,,,,,,,,,,19621645-630e-4833-9593-a6b386a98405,62,,,"[65.5, 76.5]",3825719,1,,,,,-0.080166094,,Right Foot,,"[112.8, 72.7]",High Pass,,47.452396,Incomplete,,Nabil El Zhar,6608.0,,,,,,,1,From Free Kick,David Simón Rodríguez Santana,7906.0,Right Back,4,Las Palmas,208,"['7a36372e-6435-4362-a9c0-8a4d40b97169', 'c45db70b-5498-4f6e-9e80-295a97d53004']",9,,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:09.920,Pass,
,,,,,,,,,,,,,,,,,,,2.779274,,,,,,,,,,,,,,ba92279d-384f-49eb-ae5b-5db06fb2e812,66,,,"[7.3, 8.5]",3825719,1,,,,,0.50185055,,Left Foot,,"[57.6, 36.1]",High Pass,,57.374645,Incomplete,,Iñaki Williams Arthuer,6393.0,,,,,,,1,From Free Kick,Mikel Balenziaga Oruesagasti,6789.0,Left Back,4,Las Palmas,208,"['fa8de6a2-1756-43e3-b59e-9814f6419b84', 'fd347967-5e88-4cfe-86c5-18f42975e798']",17,,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:17.835,Pass,
,,,,,,,,,,,,,,,,,,,0.917265,,,,,,,,,,,,,,fa8de6a2-1756-43e3-b59e-9814f6419b84,68,,,"[62.5, 44.0]",3825719,1,,,,,-0.0540015,,Right Foot,,"[73.6, 43.4]",Low Pass,,11.116204,Incomplete,,Juan Emmanuel Culio,27521.0,,,,,,Recovery,1,From Free Kick,Aythami Artiles Oliva,8440.0,Left Center Back,4,Las Palmas,208,"['822f0645-c9dc-445f-8498-42caf0a93063', '85f7cbd8-1146-448c-9c4e-596062a5261c', 'ba92279d-384f-49eb-ae5b-5db06fb2e812']",20,,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:20.614,Pass,
,,,,,,,,,,,,,,,,,,,0.834742,,,,,,,,,,,,,,aff6b9c0-4f38-4d40-8c68-f14d10e1d175,72,,,"[56.7, 35.7]",3825719,1,,,,,-2.5907352,,Right Foot,,"[49.7, 31.4]",Ground Pass,,8.21523,Incomplete,,Raúl García Escudero,6391.0,,,,,,Recovery,1,From Free Kick,Aritz Aduriz Zubeldia,6394.0,Center Forward,4,Las Palmas,208,"['2c288fb2-f274-468d-bab5-9ec5773f2e4f', '32215c39-8516-42bd-998b-3f8d5ceef2a0', '332ff6b8-c5a8-473f-bd7d-228815242f8f']",23,,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:23.468,Pass,True
,,,,,,,,,,,,,,,,,,,1.551635,,,,,,,,,,,,,,bf306c15-13e2-4454-983b-9f9b40805718,77,,,"[49.0, 45.9]",3825719,1,,,,,-0.07594064,,Right Foot,,"[85.8, 43.1]",Low Pass,,36.90637,Pass Offside,,Iñaki Williams Arthuer,6393.0,,,,,,Recovery,1,From Free Kick,Mikel Rico Moreno,6656.0,Left Defensive Midfield,4,Las Palmas,208,"['5c4a27cf-2717-46e7-9880-cca8b1c7ca91', 'c80ab41c-0c1f-43d6-b893-eabdef6fd4d9']",26,,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:26.063,Pass,True
,,,,,,,,,,,,,,,,,,,1.275639,,,,,,,,,,,,,,b1970119-d0f6-494e-8cee-821ec448eb88,79,,,"[42.4, 37.6]",3825719,1,,,,,0.347767,,Right Foot,,"[58.4, 43.4]",Ground Pass,,17.018812,,,José Vicente Gómez Umpiérrez,6929.0,,,,,,Free Kick,1,From Free Kick,Aythami Artiles Oliva,8440.0,Left Center Back,5,Las Palmas,208,['af10c431-55a5-4855-bcb6-f03710bd8011'],47,,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:47.206,Pass,
,,,,,,,,,,,,,,,,,,,1.838715,,,,,,,,,,,,,,a9a53a5e-1963-4b61-ad88-a271b32c87ec,82,,,"[58.4, 43.4]",3825719,1,,,,,1.8806298,,Left Foot,,"[49.5, 71.2]",Ground Pass,,29.189896,,,David García Santana,6927.0,,,,,,,1,From Free Kick,José Vicente Gómez Umpiérrez,6929.0,Right Defensive Midfield,5,Las Palmas,208,['03a94621-1d02-4a43-b5c6-6c07608b004f'],49,,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:49.283,Pass,
,,,,,,,,,,,,,,,,,,,6.733419,,,,,,,,,,,,,,ed3f68aa-eec3-4ffc-8f41-9d534b26aff9,85,,,"[57.8, 72.0]",3825719,1,,,,,-0.033749238,,Right Foot,,"[120.0, 69.9]",High Pass,,62.23544,Out,,Nabil El Zhar,6608.0,,,,,,,1,From Free Kick,David García Santana,6927.0,Right Center Back,5,Las Palmas,208,['36e491c1-9db5-473c-bee3-f0074fc1774a'],52,,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:52.439,Pass,
,,,,,,,,,,,,,,,,,,,3.776672,,,,,,,,,,,,,,ad065015-9650-44bc-858e-75d326e1aec7,87,,,"[6.0, 36.0]",3825719,2,,True,,,0.03507333,,Right Foot,,"[68.7, 38.2]",High Pass,,62.738586,Incomplete,,Raúl García Escudero,6391.0,,,,,,Goal Kick,1,From Goal Kick,Gorka Iraizoz Moreno,6576.0,Goalkeeper,6,Athletic Club,215,"['13b94b6f-1eca-4776-ae80-3cf416111c88', '36e92d36-41cc-4e28-8bb9-0f0b90199f0d']",14,,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:14.970,Pass,
,,,,,,,,,,,,,,,,,,,1.347779,,,,,,,,,,,,,,13b94b6f-1eca-4776-ae80-3cf416111c88,90,,,"[51.4, 41.9]",3825719,2,,,,True,3.004304,,,,"[36.2, 44.0]",High Pass,,15.34438,,,Aythami Artiles Oliva,8440.0,,,,,,Recovery,1,Regular Play,José Vicente Gómez Umpiérrez,6929.0,Right Defensive Midfield,7,Las Palmas,208,"['74f494a3-f52b-4020-b653-19f78413d1b2', '83e8ee58-d1b2-46a4-a011-be7a980f6f73', 'ad065015-9650-44bc-858e-75d326e1aec7']",18,,,,,,,,,,,,,,,,,,Las Palmas,208,00:02:18.746,Pass,True
,,,,,,,,,,,,,,,,,,,1.030394,,,,,,,,,,,,,,ede8e71a-0391-4c96-8f16-7ab7760cbdfb,92,,,"[36.0, 43.8]",3825719,2,,,,,-0.6539295,,Head,,"[49.7, 33.3]",High Pass,,17.260939,,,Juan Emmanuel Culio,27521.0,,,,,,,1,Regular Play,Aythami Artiles Oliva,8440.0,Left Center Back,7,Las Palmas,208,['ce8ee7c0-f377-4246-a138-c56631c2d322'],20,,,,,,,,,,,,,,,,,,Las Palmas,208,00:02:20.166,Pass,
,,,,,,,,,,,,,,,,,,,1.221937,,,,,,,,,,,,,,0c89de3d-f743-4c0a-b4e4-d60a2b0f1446,94,,,"[49.7, 33.3]",3825719,2,,,,,-0.24111767,,Head,,"[61.9, 30.3]",Low Pass,,12.563439,,,Jonathan Viera Ramos,10755.0,,,,,,,1,Regular Play,Juan Emmanuel Culio,27521.0,Left Defensive Midfield,7,Las Palmas,208,['f4833319-4143-4093-9eb5-2f4608ec4f22'],21,,,,,,,,,,,,,,,,,,Las Palmas,208,00:02:21.272,Pass,
,,,,,,,,,,,,,,,,,,,2.594879,,,,,,,,,,,,,,0a5933b8-f22a-48f6-8430-9ac42ae3ac92,102,,,"[47.5, 47.4]",3825719,2,,,,,-2.8952222,,Left Foot,,"[13.7, 38.9]",Ground Pass,,34.8524,,,Gorka Iraizoz Moreno,6576.0,,,,,,,1,Regular Play,Mikel San José Domínguez,6389.0,Right Defensive Midfield,8,Athletic Club,215,"['5a1c9d60-a252-46a5-8bd9-d466d810dba0', '9a66b829-346b-44ae-8f1b-10d6ce6ca4c3']",25,,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:25.151,Pass,True
,,,,,,,,,,,,,,,,,,,1.403048,,,,,,,,,,,,,,ffad091b-6118-4101-9d85-c851833c2298,105,,,"[13.7, 38.9]",3825719,2,,,,,-1.130266,,Right Foot,,"[23.6, 17.9]",Ground Pass,,23.216589,,,Carlos Gurpegi Nausia,26087.0,,,,,,,1,Regular Play,Gorka Iraizoz Moreno,6576.0,Goalkeeper,8,Athletic Club,215,['39630ca1-5558-495f-b8e4-b1d13a63f38c'],32,,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:32.621,Pass,
