bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.496292,,,,,,,,,,,,,,,cec669a9-ca60-4a49-afb8-f5b9439b0c17,1671,,"[47.8, 27.2]",3825715,49,,,,1.5306944,,Right Foot,,,,"[49.1, 59.6]",,Ground Pass,,32.42607,,,,,Gustavo Daniel Cabral Cáceres,6794.0,,,,,,2,From Throw In,Jonathan Castro Otto,6802.0,Left Center Back,106,Celta Vigo,209,['89dbfeaf-7af0-4673-847d-5a624191f972'],42,,,,,,,,,,,,,,,,,Celta Vigo,209,00:04:42.481,Pass,
,,,,,,,,,,,,,,,,,,1.488078,,,,,,,,,,,,,,,5d979e64-7dac-439d-a497-3dd515f5d375,1674,,"[56.1, 60.1]",3825715,49,,,,0.714479,,Right Foot,,,,"[65.9, 68.6]",,Ground Pass,,12.972664,,,,,Hugo Mallo Novegil,6805.0,,,,,,2,From Throw In,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,106,Celta Vigo,209,['00581b2a-0615-4581-94ab-a6863d8a187c'],47,,,,,,,,,,,,,,,,,Celta Vigo,209,00:04:47.646,Pass,
,,,,,,,,,,,,,,,,,,0.920767,,,,,,,,,,,,,,,7483271f-96f0-4c08-a1a5-59118af3393d,1677,,"[65.9, 68.2]",3825715,49,,,,-2.836035,,Right Foot,,,,"[51.0, 63.5]",,Ground Pass,,15.6237,,,,,Gustavo Daniel Cabral Cáceres,6794.0,,,,,,2,From Throw In,Hugo Mallo Novegil,6805.0,Right Back,106,Celta Vigo,209,['8161d55e-5369-417e-9bdf-67008b1bdb84'],51,,,,,,,,,,,,,,,,,Celta Vigo,209,00:04:51.346,Pass,
,,,,,,,,,,,,,,,,,,0.961014,,,,,,,,,,,,,,,62e9b916-fe3d-44a7-af01-8580022636d2,1680,,"[54.2, 66.3]",3825715,49,,,,-0.16109191,,Right Foot,,,,"[70.2, 63.7]",,Low Pass,,16.209873,,,Incomplete,,Pedro Pablo Hernández,6801.0,,,,,,2,From Throw In,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,106,Celta Vigo,209,"['0aef0a6e-5439-4d31-b12f-7dd0608b5ef8', 'dfaf3414-53fe-48ca-a674-9816cf5eabf5']",53,,,,,,,,,,,,,,,,,Celta Vigo,209,00:04:53.582,Pass,
,,,,,,,,,,,,True,,,,,,0.860803,,,,,,,,,,,,,,,0aef0a6e-5439-4d31-b12f-7dd0608b5ef8,1682,,"[49.9, 16.4]",3825715,49,,,,-1.0666304,,Right Foot,,,,"[53.1, 10.6]",,Low Pass,,6.624198,,,,,Juan Pablo Añor Acosta,6563.0,,,,,Interception,2,Regular Play,Ignacio Camacho Barnola,8234.0,Right Defensive Midfield,107,Málaga,223,"['62e9b916-fe3d-44a7-af01-8580022636d2', 'f2b29788-7fe7-4b8d-b25b-74735c235180']",54,,,,,,,,,,,,,,,,,Málaga,223,00:04:54.543,Pass,
,,,,,,,,,,,,,,,,,,1.528894,,,,,,,,,,,,,,,0db1ae3c-0347-4635-b6be-0106575de2b6,1684,,"[53.1, 10.6]",3825715,49,,,,3.057678,,Right Foot,,,,"[42.4, 11.5]",,Ground Pass,,10.737783,,,,,Arthur Etienne Boka,27335.0,,,,,,2,Regular Play,Juan Pablo Añor Acosta,6563.0,Right Midfield,107,Málaga,223,['2008f2a9-dd2c-4c6a-8409-dcaff14317c4'],55,,,,,,,,,,,,,,,,,Málaga,223,00:04:55.404,Pass,
,,,,,,,,,,,,,,,,,,1.005331,,,,,,,,,,,,,,,5cd86c4d-7d9e-4a09-b326-5b2f50d39e43,1687,,"[42.4, 11.5]",3825715,49,,,,0.29600516,,Left Foot,,,,"[56.5, 15.8]",,Ground Pass,,14.741099,,,,,Charles Días Barbosa de Oliveira,6707.0,,,,,,2,Regular Play,Arthur Etienne Boka,27335.0,Left Back,107,Málaga,223,['ddecdc6c-b25f-44b3-b788-ee52cc40992b'],56,,,,,,,,,,,,,,,,,Málaga,223,00:04:56.973,Pass,
,,,,,,,,,,,,,,,,,,1.475435,,,,,,,,,,,,,,,d0345e64-7f68-4b09-b27c-87d3d4bf7af9,1689,,"[56.5, 15.8]",3825715,49,,,,2.2808657,,Right Foot,,,,"[51.6, 21.5]",,Ground Pass,,7.5166483,,,,,Ignacio Camacho Barnola,8234.0,,,,,,2,Regular Play,Charles Días Barbosa de Oliveira,6707.0,Left Center Forward,107,Málaga,223,['b99b6954-aefb-441c-bc47-9ee0c175d6ee'],57,,,,,,,,,,,,,,,,,Málaga,223,00:04:57.979,Pass,
,,,,,,,,,,,,,,,,,,0.061271,,,,,,,,,,,,,,,5d6986fb-518a-44df-92b8-14fd9f6d1524,1691,,"[51.6, 22.6]",3825715,49,,,,-0.75092906,,Right Foot,,,,"[54.6, 19.8]",,Ground Pass,,4.103657,,,Incomplete,,,,,,,,,2,Regular Play,Ignacio Camacho Barnola,8234.0,Right Defensive Midfield,107,Málaga,223,['4a3feb43-53a5-4c23-b2bc-57c30a63ace4'],59,,,,,,,,,,,,,,,,,Málaga,223,00:04:59.454,Pass,
,,,,,,,,,,,,,,,,,,1.23484,,,,,,,,,,,,,,,6730994b-d60d-40a2-bc79-e69017bae7d1,1695,,"[88.6, 50.4]",3825715,50,,,,0.06349833,,Left Foot,,,,"[105.9, 51.5]",,Ground Pass,,17.334936,,,,,Iago Aspas Juncal,5217.0,,,,,,2,Regular Play,Pedro Pablo Hernández,6801.0,Center Attacking Midfield,108,Celta Vigo,209,['619384b1-a020-4c24-911a-efb70aea4fa4'],4,,,,,,,,,,,,,,,,,Celta Vigo,209,00:05:04.687,Pass,
,,,,,,,,,,,,,,,,,,2.253904,,,,,,,,,,,,,,,65a19344-978f-4303-957d-560607782637,1699,,"[112.5, 66.3]",3825715,50,,,,-2.6037016,,Left Foot,,,,"[89.2, 52.4]",,Ground Pass,,27.131163,,,,,Sergi Gómez Solà,6804.0,,,,,,2,Regular Play,Iago Aspas Juncal,5217.0,Center Forward,108,Celta Vigo,209,['1326afa7-96fb-4719-9c66-72c49c00fd62'],11,,,,,,,,,,,,,,,,,Celta Vigo,209,00:05:11.692,Pass,
,,,,,,,,,,,,,,,,,,0.829002,,,,,,,,,,,,,,,da82023a-9936-4f7e-ba8a-377a67dc27c4,1702,,"[89.9, 52.2]",3825715,50,,,,-1.0158851,,Right Foot,,,,"[100.5, 35.1]",,Ground Pass,,20.118896,,,,,Josep Señé Escudero,27342.0,,,,,,2,Regular Play,Sergi Gómez Solà,6804.0,Right Center Midfield,108,Celta Vigo,209,['7971d093-424e-4d48-a3f6-1d8eb351b046'],14,,,,,,,,,,,,,,,,,Celta Vigo,209,00:05:14.654,Pass,
,,,,,,,,,,,,,,,,,,0.918041,,,,,,,,,,,,,,,1cc9397b-c32e-4607-8d0f-4aadcb9b4564,1705,,"[100.3, 34.0]",3825715,50,,,,-1.0374091,,Left Foot,,,,"[106.5, 23.5]",,Low Pass,,12.1938505,,,,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,,2,Regular Play,Josep Señé Escudero,27342.0,Left Wing,108,Celta Vigo,209,['a9a18d99-ea21-4de1-9967-c1fef4fa025f'],16,,,,,,,,,,,,,,,,,Celta Vigo,209,00:05:16.920,Pass,
,,,,,,,,,,,,,,,,,,0.827368,,,,,,,,,,,,,,,110fb1de-6e2d-447e-9f0d-8f17af01e17f,1708,,"[112.7, 21.4]",3825715,50,,,,1.323699,,Left Foot,True,,,"[115.5, 32.5]",,Ground Pass,,11.447707,,,Incomplete,,Josep Señé Escudero,27342.0,,,,,,2,Regular Play,Fabián Ariel Orellana Valenzuela,7105.0,Right Wing,108,Celta Vigo,209,"['08514687-312e-4194-a6c0-f2b5ed68461c', '8ffc4007-3c1e-4a8a-bcb5-5eab8814a93b']",19,,,,,,,,,,,,,,,,,Celta Vigo,209,00:05:19.853,Pass,
,,,,,,,,,,,,,,,,,,1.599998,,,,,,,,,,,,,,,fd98da7d-3f5b-4a1f-81ed-d4d88f074b01,1711,,"[5.7, 38.2]",3825715,50,True,,,0.48974717,,Right Foot,,,,"[79.8, 77.7]",,High Pass,,83.97059,,,Incomplete,,,,,,,,,2,Regular Play,Idriss Carlos Kameni,26103.0,Goalkeeper,109,Málaga,223,['bccaba7e-932c-4a64-a3b0-622e4453c374'],33,,,,,,,,,,,,,,,,,Málaga,223,00:05:33.295,Pass,
,,,,,,,,,,,,,,,,,,1.260094,,,,,,,,,,,,,,,83b16c76-52e2-40f5-8cb6-2171dcfd046f,1713,,"[71.5, 80.0]",3825715,50,,,,-1.127348,,,,,,"[75.3, 72.0]",,Low Pass,,8.856636,,,,,Charles Días Barbosa de Oliveira,6707.0,,,,,Throw-in,2,From Throw In,Roberto José Rosales Altuve,6569.0,Right Back,110,Málaga,223,['e86090b6-05ae-45fa-91d9-43d26254c1a0'],49,,,,,,,,,,,,,,,,,Málaga,223,00:05:49.457,Pass,
,,,,,,,,,,,,,,,,,,0.764938,,,,,,,,,,,,,,,34ce907d-38f2-4ac9-b96b-d4027e9b653e,1716,,"[75.3, 72.0]",3825715,50,,,,2.0222495,,Right Foot,,,,"[72.1, 78.6]",,Ground Pass,,7.3348484,,,,,Roberto José Rosales Altuve,6569.0,,,,,,2,From Throw In,Charles Días Barbosa de Oliveira,6707.0,Left Center Forward,110,Málaga,223,['9dcf3eab-78e5-4391-bbea-c3a35f6255d2'],51,,,,,,,,,,,,,,,,,Málaga,223,00:05:51.092,Pass,
,,,,,,,,,,,,,,,,,,1.349944,,,,,,,,,,,,,,,b2bd20c3-568e-4d7b-968c-e6ca7ffe130f,1719,,"[81.3, 77.3]",3825715,50,,,,-0.5305579,,Right Foot,,,,"[96.3, 68.5]",,Ground Pass,,17.390802,,,Incomplete,,José Luis García del Pozo,6580.0,,,,,,2,From Throw In,Roberto José Rosales Altuve,6569.0,Right Back,110,Málaga,223,"['038e38e2-85e7-44f3-b7f7-a0ac2ea97ca3', '37104dac-d307-4626-bc27-bf74bdad65a1']",54,,,,,,,,,,,,,,,,,Málaga,223,00:05:54.518,Pass,
,,,,,,,,,,,,,,,,,,0.536047,,,,,,,,,,,,,,,e71309c9-5894-460b-b973-40742844621d,1723,,"[17.2, 5.2]",3825715,50,,,,-1.3191063,,Left Foot,,,,"[18.1, 1.7]",,Ground Pass,,3.6138623,,,,,Carles Planas Antolínez,7577.0,,,,,,2,From Throw In,Pedro Pablo Hernández,6801.0,Center Attacking Midfield,110,Málaga,223,['d65b6515-20cb-4745-97c8-791a94d643f8'],57,,,,,,,,,,,,,,,,,Celta Vigo,209,00:05:57.029,Pass,
,,,,,,,,,,,,,,,,,,1.798815,,,,,,,,,,,,,,,6c4f2356-5827-4521-888c-9283b7b54868,1731,,"[20.9, 0.1]",3825715,51,,,,0.29303783,,,,,,"[44.1, 7.1]",,High Pass,,24.233036,,,,,Pedro Pablo Hernández,6801.0,,,,,Throw-in,2,From Throw In,Carles Planas Antolínez,7577.0,Left Back,111,Celta Vigo,209,['7c1e5524-5b17-493c-9e50-b9545d204190'],14,,,,,,,,,,,,,,,,,Celta Vigo,209,00:06:14.362,Pass,
,,,,,,,,,,,,,,,,,,0.794264,,,,,,,,,,,,,,,11d91968-48c5-47a2-926c-aa9816f69a7c,1734,,"[44.1, 7.7]",3825715,51,,,True,0.7853982,,,,,,"[48.8, 12.4]",,Low Pass,,6.646804,,,,,Iago Aspas Juncal,5217.0,,,,,,2,From Throw In,Pedro Pablo Hernández,6801.0,Center Attacking Midfield,111,Celta Vigo,209,"['7c048104-5145-42e6-96df-05bb44742cbd', '9d1fcf72-cfd8-4157-a308-e311a8b8907c']",16,,,,,,,,,,,,,,,,,Celta Vigo,209,00:06:16.161,Pass,True
,,,,,,,,,,,,,,,,,,3.409553,,,,,,,,,,,,,,,01516ec0-1351-42be-8aa0-3cddc70a6d50,1738,,"[48.6, 14.1]",3825715,51,,,,1.4899759,,Left Foot,,,,"[51.2, 46.2]",,High Pass,,32.205124,,,,,Daniel Wass,6797.0,,,,,,2,From Throw In,Iago Aspas Juncal,5217.0,Center Forward,111,Celta Vigo,209,"['a6277056-d96c-40ac-be75-bd3d8178a9b8', 'c160f2bf-cd43-4124-bffd-5d3d4fd65394']",17,,,,,,,,,,,,,,,,,Celta Vigo,209,00:06:17.846,Pass,True
,,,,,,,,,,,,,,,,,,1.133361,,,,,,,,,,,,,,,c1abf77c-a8d3-4203-aefc-febeb7434a50,1741,,"[56.1, 53.4]",3825715,51,,,,-0.4885535,,Right Foot,,,,"[67.2, 47.5]",,Ground Pass,,12.5706005,,,,,Hugo Mallo Novegil,6805.0,,,,,,2,From Throw In,Daniel Wass,6797.0,Left Center Midfield,111,Celta Vigo,209,['9fca2de9-9a46-4094-91a9-fee87672f928'],22,,,,,,,,,,,,,,,,,Celta Vigo,209,00:06:22.910,Pass,
,,,,,,,,,,,,,,,,,,2.926423,,,,,,,,,,,,,,,41ae9e58-5c79-42a0-95fa-22d76c2ffcdb,1744,,"[70.4, 49.2]",3825715,51,,,,-0.12960647,,Right Foot,,,,"[114.9, 43.4]",,Ground Pass,,44.876385,,,Incomplete,,Josep Señé Escudero,27342.0,,,Through Ball,True,,2,From Throw In,Hugo Mallo Novegil,6805.0,Right Back,111,Celta Vigo,209,"['c8b0898f-675b-4b80-a913-4bce253b79a0', 'ef5d7a4a-3dc0-4b13-be45-00038aea9b19']",24,,,,,,,,,,,,,,,,,Celta Vigo,209,00:06:24.798,Pass,
,,,,,,,,,,,,,,,,,,3.569239,,,,,,,,,,,,,,,d23a1494-5df8-4761-98c6-ae9eb30b4f91,1747,,"[16.6, 38.6]",3825715,51,True,,,0.81480145,,Drop Kick,,,,"[52.9, 77.1]",,High Pass,,52.91446,,,,,Roberto José Rosales Altuve,6569.0,,,,,,2,Regular Play,Idriss Carlos Kameni,26103.0,Goalkeeper,112,Málaga,223,['5510c0f1-d056-4161-9d99-55718a441d25'],42,,,,,,,,,,,,,,,,,Málaga,223,00:06:42.065,Pass,
,,,,,,,,,,,,,,,,,,0.87969,,,,,,,,,,,,,,,56838e85-66d1-42b4-bf91-9520a6a5591f,1749,,"[52.9, 77.1]",3825715,51,,,,-0.023117268,,Right Foot,,,,"[70.2, 76.7]",,Ground Pass,,17.304625,,,,,Charles Días Barbosa de Oliveira,6707.0,,,,,,2,Regular Play,Roberto José Rosales Altuve,6569.0,Right Back,112,Málaga,223,['1653a3d3-c2a9-4a02-a597-62d79bd30c78'],46,,,,,,,,,,,,,,,,,Málaga,223,00:06:46.373,Pass,
,,,,,,,,,,,,,,,,,,0.985644,,,,,,,,,,,,,,,e453ce03-a573-490d-a02f-56a38c5214d5,1752,,"[68.5, 76.7]",3825715,51,,,,-1.7318882,,Right Foot,,,,"[67.2, 68.7]",,Ground Pass,,8.104937,,,,,Roberto José Rosales Altuve,6569.0,,,,,,2,Regular Play,Charles Días Barbosa de Oliveira,6707.0,Left Center Forward,112,Málaga,223,['2f12a15d-37f1-4b57-8581-d259123b5d06'],48,,,,,,,,,,,,,,,,,Málaga,223,00:06:48.486,Pass,
,,,,,,,,,,,,,,,,,,1.491946,,,,,,,,,,,,,,,1729764a-7f0c-4734-a44b-c77539f8226f,1755,,"[69.5, 69.6]",3825715,51,,,,0.54266167,,Right Foot,,,,"[82.6, 77.5]",,Ground Pass,,15.297712,,,,,Nordin Amrabat,3302.0,,,,,,2,Regular Play,Roberto José Rosales Altuve,6569.0,Right Back,112,Málaga,223,"['95e29441-ce4b-4d35-86fa-91d19fcd41fb', 'cd5f97dd-2b64-4c4a-9cf1-96f4cf86d561']",49,,,,,,,,,,,,,,,,,Málaga,223,00:06:49.471,Pass,True
,,,,,,,,,,,,,,,,,,0.620585,,,,,,,,,,,,,,,d7dfbd01-55d1-4197-bd3b-9167b5bf49b6,1758,,"[82.2, 76.4]",3825715,51,,,,-0.6842948,,Right Foot,,,,"[89.8, 70.2]",,Ground Pass,,9.80816,,,,,Roberto José Rosales Altuve,6569.0,,,,,,2,Regular Play,Nordin Amrabat,3302.0,Left Midfield,112,Málaga,223,['2bc9865c-8834-42c7-bce0-dc4777c01905'],51,,,,,,,,,,,,,,,,,Málaga,223,00:06:51.770,Pass,
,,,,,,,,,,,,,,,,,,0.865449,,,,,,,,,,,,,,,fe83e66d-02f4-4cfb-b6a6-ea24ceb57a4d,1761,,"[88.6, 70.5]",3825715,51,,,,-2.3561945,,Right Foot,,,,"[82.8, 64.7]",,Ground Pass,,8.202438,,,,,Charles Días Barbosa de Oliveira,6707.0,,,,,,2,Regular Play,Roberto José Rosales Altuve,6569.0,Right Back,112,Málaga,223,['da1a943a-26bf-4c62-8cbb-2d226ea5fdf2'],52,,,,,,,,,,,,,,,,,Málaga,223,00:06:52.550,Pass,
,,,,,,,,,,,,,,,,,,1.267638,,,,,,,,,,,,,,,1b88bed6-b6af-4684-ac1f-805acdf5aec2,1764,,"[95.6, 57.9]",3825715,51,,,,-1.8583025,,Right Foot,,,,"[90.1, 39.3]",,Ground Pass,,19.396133,True,,Incomplete,,Juan Pablo Añor Acosta,6563.0,,,,,,2,Regular Play,Charles Días Barbosa de Oliveira,6707.0,Left Center Forward,112,Málaga,223,"['28ce8457-e0c8-4367-b6bb-f9b455d76a78', '5f804e59-7dfb-4b69-a056-8a9da41a4525']",55,,,,,,,,,,,,,,,,,Málaga,223,00:06:55.470,Pass,
,,,,,,,,,,,,,,,,,,0.671889,,,,,,,,,,,,,,,f8146375-c2ff-4077-a362-d38753d942ef,1768,,"[29.6, 39.6]",3825715,51,,,,-2.4422758,,Right Foot,,,,"[18.9, 30.6]",,Ground Pass,,13.981773,,,,,Jonathan Castro Otto,6802.0,,,,,,2,Regular Play,Daniel Wass,6797.0,Left Center Midfield,112,Málaga,223,['af15ea65-3354-44ec-8a15-276949abff29'],57,,,,,,,,,,,,,,,,,Celta Vigo,209,00:06:57.317,Pass,
,,,,,,,,,,,,,,,,,,2.305535,,,,,,,,,,,,,,,a44b6f6f-bb09-4c1b-8238-6ce5ee4efaa9,1770,,"[18.9, 30.6]",3825715,51,,,,-0.005290956,,Right Foot,,,,"[56.7, 30.4]",,High Pass,,37.80053,,,Incomplete,,Iago Aspas Juncal,5217.0,,,,,,2,Regular Play,Jonathan Castro Otto,6802.0,Left Center Back,112,Málaga,223,"['41fcee64-81c7-418c-9287-1cbdfea8cecb', '49219bf7-e7bf-49af-bbe1-2482c994926d']",57,,,,,,,,,,,,,,,,,Celta Vigo,209,00:06:57.989,Pass,
,,,,,,,,,,,,,,,,,,2.223052,,,,,,,,,,,,,,,49219bf7-e7bf-49af-bbe1-2482c994926d,1773,,"[63.4, 49.7]",3825715,52,,,True,0.28838122,,,,,,"[84.3, 55.9]",,High Pass,,21.80023,,,,,Roberto José Rosales Altuve,6569.0,,,,,Recovery,2,Regular Play,Raúl Albentosa Redal,6727.0,Right Center Back,112,Málaga,223,"['4caff7aa-c7c5-4d65-a85f-9be9df791c7e', '5946109a-152f-45ea-83e6-afebd8a73144', 'a44b6f6f-bb09-4c1b-8238-6ce5ee4efaa9']",0,,,,,,,,,,,,,,,,,Málaga,223,00:07:00.295,Pass,True
,,,,,,,,,,,,,,,,,,1.12285,,,,,,,,,,,,,,,bdd1ffc1-cc12-4f76-937f-a63fd1559676,1775,,"[84.3, 55.9]",3825715,52,,,,-0.5852171,,Head,,,,"[92.6, 50.4]",,High Pass,,9.956907,,,,,Charles Días Barbosa de Oliveira,6707.0,,,,,,2,Regular Play,Roberto José Rosales Altuve,6569.0,Right Back,112,Málaga,223,['8e2bbddd-0ced-47f6-ba9b-8e81786bcd1c'],2,,,,,,,,,,,,,,,,,Málaga,223,00:07:02.518,Pass,
,,,,,,,,,,,,,,,,,,2.446763,,,,,,,,,,,,,,,a80fe046-4994-426e-a83a-8e5e4f3fe115,1779,,"[90.3, 51.2]",3825715,52,,,,1.1338913,,Right Foot,,,,"[99.5, 70.9]",,High Pass,,21.742355,,,Incomplete,,Roberto José Rosales Altuve,6569.0,,,,,,2,Regular Play,Charles Días Barbosa de Oliveira,6707.0,Left Center Forward,112,Málaga,223,"['39bdf69d-229f-4355-a878-0fb47d010c9a', '3a6156e4-e32a-42ec-9c16-12d160da40c7', '8afde3fe-932a-4fb8-8f04-b40dd77f6ee0']",3,,,,,,,,,,,,,,,,,Málaga,223,00:07:03.732,Pass,True
,,,,,,,,,,,,,,,,,,2.372491,,,,,,,,,,,,,,,2e282644-6897-4e70-b9b1-83387cafd149,1784,,"[18.9, 4.1]",3825715,52,,,,-0.012460414,,Left Foot,,,,"[51.0, 3.7]",,Low Pass,,32.102493,,,,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,,2,From Counter,Carles Planas Antolínez,7577.0,Left Back,113,Celta Vigo,209,"['80342ee5-8158-4ce7-a7c2-66cb2272b477', 'b5bddff7-176d-4ccd-a236-0829124cc564']",7,,,,,,,,,,,,,,,,,Celta Vigo,209,00:07:07.973,Pass,True
,,,,,,,,,,,,,,,,,,1.500888,,,,,,,,,,,,,,,bd94075b-993b-4b20-bda0-705751f38036,1788,,"[53.5, 9.0]",3825715,52,,,,0.3268919,c7cc3b67-921b-4c9e-9ea9-f98280b32a8a,Right Foot,,,,"[76.8, 16.9]",,Ground Pass,,24.602846,,,,,Iago Aspas Juncal,5217.0,True,,,,,2,From Counter,Fabián Ariel Orellana Valenzuela,7105.0,Right Wing,113,Celta Vigo,209,['4ba81d5d-417d-4961-a87c-0e54d2d909c4'],12,,,,,,,,,,,,,,,,,Celta Vigo,209,00:07:12.586,Pass,
,,,,,,,,,,,,,,,,,,2.343151,,,,,,,,,,,,,,,b094885e-1a0c-472f-a800-e71dccaaad57,1793,,"[7.0, 44.1]",3825715,52,True,,,-0.34437114,,Right Foot,,,,"[72.8, 20.5]",,High Pass,,69.90422,,,Incomplete,,,,,,,,Goal Kick,2,From Goal Kick,Idriss Carlos Kameni,26103.0,Goalkeeper,114,Málaga,223,['39f5b8a8-9920-400a-b9ef-6b0dec81bdb6'],53,,,,,,,,,,,,,,,,,Málaga,223,00:07:53.348,Pass,
,,,,,,,,,,,,,,,,,,2.922769,,,,,,,,,,,,,,,39f5b8a8-9920-400a-b9ef-6b0dec81bdb6,1795,,"[47.3, 59.6]",3825715,52,,,True,-2.570666,,,,,,"[35.0, 51.7]",,High Pass,,14.618482,,,,,Gustavo Daniel Cabral Cáceres,6794.0,,,,,Recovery,2,Regular Play,Sergi Gómez Solà,6804.0,Right Center Midfield,115,Celta Vigo,209,"['834d5210-c93c-4564-8dd9-42c425f6e5d4', 'b094885e-1a0c-472f-a800-e71dccaaad57', 'b5e9072f-3493-4b95-98d0-00b5a4958303']",55,,,,,,,,,,,,,,,,,Celta Vigo,209,00:07:55.691,Pass,True
,,,,,,,,,,,,,,,,,,1.792863,,,,,,,,,,,,,,,d7bc4cbe-f7dc-4775-b300-c7e485198f4c,1798,,"[35.8, 51.9]",3825715,52,,,True,0.30288488,,,,,,"[45.4, 54.9]",,High Pass,,10.057833,,,,,Sergi Gómez Solà,6804.0,,,,,,2,Regular Play,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,115,Celta Vigo,209,"['54baf1c2-99ac-4c5c-9742-e5d36b839927', 'd5d208df-af0b-40d0-855c-a99eca45de5d']",58,,,,,,,,,,,,,,,,,Celta Vigo,209,00:07:58.613,Pass,True
,,,,,,,,,,,,,,,,,,1.921751,,,,,,,,,,,,,,,a7763c10-939c-443a-b37d-5b806a230e1b,1801,,"[45.4, 54.9]",3825715,53,,,True,1.1498058,,,,,,"[48.4, 61.6]",,High Pass,,7.340981,,,Incomplete,,,,,,,,,2,Regular Play,Sergi Gómez Solà,6804.0,Right Center Midfield,115,Celta Vigo,209,"['865b00fb-5079-4b4f-9618-39a46404573f', 'd800c1cb-9ac9-4fed-925c-3e45643c73f5']",0,,,,,,,,,,,,,,,,,Celta Vigo,209,00:08:00.406,Pass,True
,,,,,,,,,,,,,,,,,,3.207637,,,,,,,,,,,,,,,66d8c4f0-1d21-4bfa-80fa-5f0af64d49df,1810,,"[37.3, 55.8]",3825715,53,True,,,-1.256292,,Right Foot,,,,"[53.5, 6.0]",,Ground Pass,,52.368694,,,,,Carles Planas Antolínez,7577.0,,True,,,Free Kick,2,From Free Kick,Hugo Mallo Novegil,6805.0,Right Back,116,Celta Vigo,209,['658b2dc3-bf25-4342-806f-83a4e0a3b62f'],13,,,,,,,,,,,,,,,,,Celta Vigo,209,00:08:13.016,Pass,
,,,,,,,,,,,,,,,,,,0.996076,,,,,,,,,,,,,,,7b93ebe2-76d3-4abf-bc55-874c2332570c,1812,,"[61.7, 6.2]",3825715,53,,,,1.4410938,,Left Foot,,,,"[62.9, 15.4]",,Ground Pass,,9.277931,,,,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,,2,From Free Kick,Carles Planas Antolínez,7577.0,Left Back,116,Celta Vigo,209,['60963691-5f9f-4943-917b-485a18206657'],17,,,,,,,,,,,,,,,,,Celta Vigo,209,00:08:17.909,Pass,
,,,,,,,,,,,,,,,,,,1.107692,,,,,,,,,,,,,,,d0ee4d3b-a167-448b-a5b8-fdb3ba71c3ec,1815,,"[62.9, 21.0]",3825715,53,,,,1.8527008,,Right Foot,,,,"[57.6, 39.3]",,Ground Pass,,19.052034,,,,,Daniel Wass,6797.0,,,,,,2,From Free Kick,Fabián Ariel Orellana Valenzuela,7105.0,Right Wing,116,Celta Vigo,209,['d94758e6-f1b1-40c0-b05b-7e4063d27a98'],20,,,,,,,,,,,,,,,,,Celta Vigo,209,00:08:20.767,Pass,
,,,,,,,,,,,,,,,,,,0.582378,,,,,,,,,,,,,,,d87a1559-6447-4859-a7b1-a11f73eaea53,1818,,"[72.3, 47.2]",3825715,53,,,,-0.73401487,,Right Foot,,,,"[81.5, 38.9]",,Ground Pass,,12.390722,,,,,Iago Aspas Juncal,5217.0,,,,,,2,From Free Kick,Daniel Wass,6797.0,Left Center Midfield,116,Celta Vigo,209,['760ceb6e-cbda-49ee-aec6-230db555d0f2'],24,,,,,,,,,,,,,,,,,Celta Vigo,209,00:08:24.484,Pass,
