50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.554738,,,,,,,,,,,c32cbce0-23a4-4c5a-a1d4-f16b714fb02c,2972,,,"[85.5, 54.5]",3825693,69,,,,,-0.8960554,,Right Foot,,,"[104.7, 30.5]",,High Pass,,30.734997,,,Incomplete,,Aritz Aduriz Zubeldia,6394.0,,,,,,2,Regular Play,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,173,Athletic Club,215,"['3a191cda-0678-4d38-bcf6-b7ee97582431', 'ffdfab57-2c52-4ee5-a859-7bff816cc8ef']",26,,,,,,,,,,,,,,,,,Athletic Club,215,00:24:26.610,Pass,
,,,,,,,,,,,,,,,,0.707657,,,,,,,,,,,7ae45853-ea27-49a3-b767-433b964a705e,2977,,,"[80.0, 26.2]",3825693,69,,,,,0.6803729,,Right Foot,,,"[99.4, 41.9]",,Low Pass,,24.956963,,,,,Aritz Aduriz Zubeldia,6394.0,,,,,,2,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,173,Athletic Club,215,['9107b63f-a404-48a3-a32e-9dcbb7c5adf6'],32,,,,,,,,,,,,,,,,,Athletic Club,215,00:24:32.129,Pass,
,,,,,,,,,,,,,,,,1.732918,,,,,,,,,,,de7d0a31-58ac-4557-a444-d7139115f2ca,2985,,,"[93.3, 46.2]",3825693,69,,,,,2.5427547,,Right Foot,,,"[78.5, 56.3]",,Ground Pass,,17.917868,,,,,Xabier Etxeita Gorritxategi,6788.0,,,,,,2,Regular Play,Aritz Aduriz Zubeldia,6394.0,Center Forward,173,Athletic Club,215,"['2e167041-692e-4009-86f2-9c41bb0f737e', '345a8f6f-83a1-4dff-ba5d-eb1a705f2d18']",36,,,,,,,,,,,,,,,,,Athletic Club,215,00:24:36.992,Pass,True
,,,,,,,,,,,,,,,,1.011247,,,,,,,,,,,e96390fe-2cf9-4583-8bda-51a487269219,2988,,,"[77.8, 53.0]",3825693,69,,,,,-0.2897726,,Right Foot,,,"[99.6, 46.5]",,Ground Pass,,22.748407,,,Incomplete,,Iñaki Williams Arthuer,6393.0,,,,,,2,Regular Play,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,173,Athletic Club,215,"['462dee15-db03-4272-a591-872d0a2ad20e', '79576110-ebbb-4305-9502-cdf88c1716dc']",39,,,,,,,,,,,,,,,,,Athletic Club,215,00:24:39.395,Pass,
,,,,,,,,,,,,,,,,1.569922,,,,,,,,,,,23f732da-82e2-4e0b-9373-e6eae6032205,2995,,,"[45.8, 34.5]",3825693,69,,,,,0.5075316,,Left Foot,,,"[65.4, 45.4]",,Ground Pass,,22.426992,,,,,Mikel Rico Moreno,6656.0,,,,,,2,Regular Play,Aymeric Laporte,4353.0,Left Center Back,173,Athletic Club,215,['0d58676b-abe4-4855-be69-eaae02bf2eb6'],48,,,,,,,,,,,,,,,,,Athletic Club,215,00:24:48.765,Pass,
,,,,,,,,,,,,,,,,2.270864,,,,,,,,,,,46f40d52-4ee6-49ca-9d7b-4f136fe190eb,2998,,,"[71.1, 43.6]",3825693,69,,,,,-0.72329324,,Right Foot,,,"[102.7, 15.7]",,High Pass,,42.15412,,,,,Mikel Balenziaga Oruesagasti,6789.0,,,,,,2,Regular Play,Mikel Rico Moreno,6656.0,Right Defensive Midfield,173,Athletic Club,215,['c7baeaff-4119-4529-af1e-8c3019b0924d'],51,,,,,,,,,,,,,,,,,Athletic Club,215,00:24:51.951,Pass,
,,,,,,,,,,,,,,,,3.021729,,,,,,,,,,,e55c3b48-b920-4e36-b7b5-7e2fe06604eb,3004,,,"[7.0, 44.1]",3825693,70,,,,,-0.5631132,,Right Foot,,,"[62.6, 9.0]",,High Pass,,65.752335,,,,,Fernando José Torres Sanz,6382.0,,,,,Goal Kick,2,From Goal Kick,Jan Oblak,6378.0,Goalkeeper,174,Atlético Madrid,212,['021fbb0f-3117-4e5c-8b9d-35118c58f727'],43,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:25:43.401,Pass,
,,,,,,,,,,,,,,,,1.225469,,,,,,,,,,,887bb4be-65c2-40af-a1ed-22fd99bb1a6d,3009,,,"[54.7, 0.1]",3825693,70,,,,,0.56828684,,,,,"[71.3, 10.7]",,Low Pass,,19.695684,,,,,Ángel Martín Correa,6377.0,,,,,Throw-in,2,From Throw In,Filipe Luís Kasmirski,6320.0,Left Back,175,Atlético Madrid,212,['2203cf26-c59f-4683-8d9c-494ab15eb959'],55,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:25:55.562,Pass,
,,,,,,,,,,,,,,,,1.622248,,,,,,,,,,,c904d5d6-f2ab-4e2d-9f5c-a0a267766a3a,3021,,,"[62.8, 69.6]",3825693,71,,,,,-2.3447664,,Right Foot,,,"[45.5, 51.9]",,Ground Pass,,24.750353,,,,,Xabier Etxeita Gorritxategi,6788.0,,,,,Free Kick,2,From Free Kick,Óscar de Marcos Arana,6649.0,Right Back,177,Athletic Club,215,['e7ee7341-ff83-4fa6-893f-9c05df065ebb'],11,,,,,,,,,,,,,,,,,Athletic Club,215,00:26:11.674,Pass,
,,,,,,,,,,,,,,,,1.336114,,,,,,,,,,,bcf59f80-aab6-4e72-9858-c8aeff1811e7,3024,,,"[45.5, 51.9]",3825693,71,,,,,-1.02706,,Left Foot,,,"[56.2, 34.2]",,Ground Pass,,20.682842,,,,,Beñat Etxebarria Urkiaga,6396.0,,,,,,2,From Free Kick,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,177,Athletic Club,215,['494907fd-2095-4df5-a9e2-e1760b25561b'],14,,,,,,,,,,,,,,,,,Athletic Club,215,00:26:14.179,Pass,
,,,,,,,,,,,,,,,,1.201118,,,,,,,,,,,e46e0d1c-843b-435e-8fbb-f1877b8a0dad,3027,,,"[62.1, 31.4]",3825693,71,,,,,-1.4046016,,Right Foot,,,"[64.7, 15.9]",,Ground Pass,,15.716552,,,,,Mikel Balenziaga Oruesagasti,6789.0,,,,,,2,From Free Kick,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,177,Athletic Club,215,['e9385639-d01d-4ea4-b120-0a161b376f87'],17,,,,,,,,,,,,,,,,,Athletic Club,215,00:26:17.113,Pass,
,,,,,,,,,,,,,,,,1.860529,,,,,,,,,,,0b06cb47-ed41-4b4b-876e-22f328562fb4,3030,,,"[69.3, 11.3]",3825693,71,,,,,1.807113,,Left Foot,,,"[63.4, 35.8]",,Ground Pass,,25.200397,,,,,Beñat Etxebarria Urkiaga,6396.0,,,,,,2,From Free Kick,Mikel Balenziaga Oruesagasti,6789.0,Left Back,177,Athletic Club,215,['36111b80-658d-410c-9981-86054b0348d5'],20,,,,,,,,,,,,,,,,,Athletic Club,215,00:26:20.612,Pass,
,,,,,,,,,,,,,,,,2.263257,,,,,,,,,,,704bc709-79e4-4609-8198-82fabf0738b6,3034,,,"[62.6, 36.9]",3825693,71,,,,,1.2945219,,Right Foot,,,"[70.0, 63.0]",,Ground Pass,,27.128767,,,,,Óscar de Marcos Arana,6649.0,,,,,,2,From Free Kick,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,177,Athletic Club,215,['22ea303b-c079-465f-9c23-7b3b8313ccac'],22,,,,,,,,,,,,,,,,,Athletic Club,215,00:26:22.867,Pass,
,,,,,,,,,,,,,,,,1.366714,,,,,,,,,,,6d88bb8b-b8c0-4157-ac31-9be8be3b5b52,3037,,,"[68.2, 64.4]",3825693,71,,,,,-2.608437,,Left Foot,,,"[56.0, 57.2]",,Ground Pass,,14.166157,,,,,Xabier Etxeita Gorritxategi,6788.0,,,,,,2,From Free Kick,Óscar de Marcos Arana,6649.0,Right Back,177,Athletic Club,215,['f29a41cd-0fa2-457c-936d-d2e6ac3a4b29'],28,,,,,,,,,,,,,,,,,Athletic Club,215,00:26:28.314,Pass,
,,,,,,,,,,,,,,,,1.669599,,,,,,,,,,,091226ac-aebb-4e49-84d9-b17b4c84782c,3040,,,"[56.2, 53.7]",3825693,71,,,,,-1.5768938,,Right Foot,,,"[56.0, 20.9]",,Ground Pass,,32.80061,,,,,Aymeric Laporte,4353.0,,,,,,2,From Free Kick,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,177,Athletic Club,215,['30bcd950-d69c-443f-8d18-0ea6686af0f7'],31,,,,,,,,,,,,,,,,,Athletic Club,215,00:26:31.074,Pass,
,,,,,,,,,,,,,,,,0.820884,,,,,,,,,,,d32bcf19-f40d-48a1-afb1-7edce4573eec,3043,,,"[57.5, 15.7]",3825693,71,,,,,-0.95449936,,Right Foot,,,"[64.3, 6.1]",,Ground Pass,,11.764353,,,,,Mikel Balenziaga Oruesagasti,6789.0,,,,,,2,From Free Kick,Aymeric Laporte,4353.0,Left Center Back,177,Athletic Club,215,['afaae75a-c327-4c0b-b3a7-aeaeee83abf9'],35,,,,,,,,,,,,,,,,,Athletic Club,215,00:26:35.243,Pass,
,,,,,,,,,,,,,,,,1.762896,,,,,,,,,,,4d15ea6e-2f11-4f9c-96b0-05c50a60feec,3045,,,"[63.2, 5.5]",3825693,71,,,,,2.280199,,Left Foot,,,"[54.1, 16.1]",,Ground Pass,,13.970325,,,,,Aymeric Laporte,4353.0,,,,,,2,From Free Kick,Mikel Balenziaga Oruesagasti,6789.0,Left Back,177,Athletic Club,215,['c1aadc52-5571-4abe-a866-3bcf9f34845b'],36,,,,,,,,,,,,,,,,,Athletic Club,215,00:26:36.064,Pass,
,,,,,,,,,,,,,,,,1.785594,,,,,,,,,,,0ab6c97c-e8d9-41c9-9a24-65ceb7f7b7bd,3048,,,"[56.2, 19.2]",3825693,71,,,,,1.7890671,,Left Foot,,,"[50.3, 45.8]",,Ground Pass,,27.246468,,,,,Xabier Etxeita Gorritxategi,6788.0,,,,,,2,From Free Kick,Aymeric Laporte,4353.0,Left Center Back,177,Athletic Club,215,"['08da7ebe-51b6-4d86-9cd1-977e25e88a3c', '626313bd-61b9-49c4-9d2b-136287c3261d']",37,,,,,,,,,,,,,,,,,Athletic Club,215,00:26:37.827,Pass,True
,,,,,,,,,,,,,,,,1.870884,,,,,,,,,,,24ec35ce-5fa4-4309-b5e2-ffe32eb8afc0,3051,,,"[55.6, 42.5]",3825693,71,,,,,-1.3050618,,Right Foot,,,"[64.5, 9.8]",,Ground Pass,,33.889526,,,,,Mikel Balenziaga Oruesagasti,6789.0,,,,,,2,From Free Kick,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,177,Athletic Club,215,['acbc8c8f-9d9f-4fd5-af77-a4ff9b62b3ad'],42,,,,,,,,,,,,,,,,,Athletic Club,215,00:26:42.399,Pass,
,,,,,,,,,,,,,,,,1.384131,,,,,,,,,,,71ef1bba-35a8-465f-a9bc-0507da102f94,3054,,,"[64.5, 7.4]",3825693,71,,,,,-0.30704573,,Right Foot,,,"[80.9, 2.2]",,Ground Pass,,17.20465,,,,,Markel Susaeta Laskurain,6390.0,,,,,,2,From Free Kick,Mikel Balenziaga Oruesagasti,6789.0,Left Back,177,Athletic Club,215,['3da1cbf0-ba3a-4990-8278-98af8f7b02b0'],46,,,,,,,,,,,,,,,,,Athletic Club,215,00:26:46.497,Pass,
,,,,,,,,,,,,,,,,1.152581,,,,,,,,,,,cfda39fc-b8be-4087-86a3-7dd7e591cdf3,3057,,,"[76.5, 6.5]",3825693,71,,,,,2.3498251,,Right Foot,,,"[68.7, 14.4]",,Ground Pass,,11.101802,,,,,Beñat Etxebarria Urkiaga,6396.0,,,,,,2,From Free Kick,Markel Susaeta Laskurain,6390.0,Left Wing,177,Athletic Club,215,['0827609d-2e21-4163-9da9-7cba1cc46b92'],50,,,,,,,,,,,,,,,,,Athletic Club,215,00:26:50.680,Pass,
,,,,,,,,,,,,,,,,1.866612,,,,,,,,,,,3f6bcd56-0b8d-41cc-9c4f-8fe864bac754,3060,,,"[67.1, 17.5]",3825693,71,,,,,1.287454,,Right Foot,,,"[77.0, 51.5]",,Low Pass,,35.412003,,,,,Óscar de Marcos Arana,6649.0,,,,,,2,From Free Kick,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,177,Athletic Club,215,['219d4aa1-31cf-467b-83f9-9c2a37120d76'],53,,,,,,,,,,,,,,,,,Athletic Club,215,00:26:53.413,Pass,
,,,,,,,,,,,,,,,,0.971617,,,,,,,,,,,1ec6bd8e-e9eb-4049-89d1-13d64d1f9f19,3063,,,"[68.5, 51.7]",3825693,71,,,,,-2.7346218,,Right Foot,,,"[56.9, 46.7]",,Ground Pass,,12.631706,,,,,Xabier Etxeita Gorritxategi,6788.0,,,,,,2,From Free Kick,Óscar de Marcos Arana,6649.0,Right Back,177,Athletic Club,215,['8807cfaf-88a1-4bfa-88e9-7facf8c68602'],56,,,,,,,,,,,,,,,,,Athletic Club,215,00:26:56.911,Pass,
,,,,,,,,,,,,,,,,1.665113,,,,,,,,,,,1fe099cb-3e82-4184-9c1e-d7afab080ef5,3067,,,"[58.6, 36.6]",3825693,71,,,,,-1.3829546,,Right Foot,,,"[63.2, 12.4]",,Ground Pass,,24.63331,,,,,Aymeric Laporte,4353.0,,,,,,2,From Free Kick,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,177,Athletic Club,215,"['82b3e273-d305-4bc3-bf73-459f24ab5a13', '90cfd280-039d-4bfc-b1c3-5392dec9ce40']",58,,,,,,,,,,,,,,,,,Athletic Club,215,00:26:58.755,Pass,True
,,,,,,,,,,,,,,,,1.321388,,,,,,,,,,,0b4ee8f3-1900-4c1d-8d58-5ab3b8d777c1,3070,,,"[70.6, 7.4]",3825693,72,,,,,-0.30031136,,Right Foot,,,"[86.1, 2.6]",,Ground Pass,,16.226213,,,,,Mikel Balenziaga Oruesagasti,6789.0,,,,,,2,From Free Kick,Aymeric Laporte,4353.0,Left Center Back,177,Athletic Club,215,['c6a5fc1c-6d38-4cf8-845d-d637bc8670e5'],3,,,,,,,,,,,,,,,,,Athletic Club,215,00:27:03.186,Pass,
,,,,,,,,,,,,,,,,1.762621,,,,,,,,,,,b7d99d88-a0d5-405e-b7fc-bdef4efa5cdc,3073,,,"[85.5, 4.8]",3825693,72,,,,,2.8535373,,Left Foot,,,"[69.3, 9.6]",,Ground Pass,,16.896152,,,,,Aymeric Laporte,4353.0,,,,,,2,From Free Kick,Mikel Balenziaga Oruesagasti,6789.0,Left Back,177,Athletic Club,215,['999a2dd6-3cea-4261-af9b-ae1d638680de'],7,,,,,,,,,,,,,,,,,Athletic Club,215,00:27:07.276,Pass,
,,,,,,,,,,,,,,,,1.030999,,,,,,,,,,,c001bdf7-e96f-4744-a972-f08e233e40d9,3076,,,"[75.2, 9.6]",3825693,72,,,,,-0.58995575,,Right Foot,,,"[87.0, 1.7]",,Ground Pass,,14.200352,,,,,Markel Susaeta Laskurain,6390.0,,,,,,2,From Free Kick,Aymeric Laporte,4353.0,Left Center Back,177,Athletic Club,215,['ed09a2c1-1301-43a8-a02f-e18745090417'],11,,,,,,,,,,,,,,,,,Athletic Club,215,00:27:11.355,Pass,
,,,,,,,,,,,,,,,,0.103297,,,,,,,,,,,d224fe11-5b96-4009-8720-6b62ad10940c,3079,,,"[90.0, 2.0]",3825693,72,,,,,2.2178435,,Right Foot,,,"[86.6, 6.5]",,Low Pass,,5.6400356,,,Incomplete,,,,,,,,,2,From Free Kick,Markel Susaeta Laskurain,6390.0,Left Wing,177,Athletic Club,215,['a848c5bb-b112-43ba-bae1-e298e9970d34'],14,,,,,,,,,,,,,,,,,Athletic Club,215,00:27:14.387,Pass,
,,,,,,,,,,,,,,,,0.986095,,,,,,,,,,,2608f2bf-5339-455d-82ca-92f2ba4937d1,3083,,,"[86.8, 2.6]",3825693,72,,,,,-0.05258306,,Right Foot,,,"[94.4, 2.2]",,Low Pass,,7.610519,,,,,Mikel Balenziaga Oruesagasti,6789.0,,,,,,2,From Free Kick,Markel Susaeta Laskurain,6390.0,Left Wing,177,Athletic Club,215,['d62e47a7-8112-4779-a580-14170bc0da35'],15,,,,,,,,,,,,,,,,,Athletic Club,215,00:27:15.542,Pass,
,,,,,,,,,,,,,,,,0.942476,,,,,,,,,,,d0fd59fc-6860-4b0e-b656-87e45f7908c2,3086,,,"[93.3, 0.7]",3825693,72,,,,,0.60374933,,Left Foot,,,"[104.9, 8.7]",,Ground Pass,,14.091132,,,,,Iñaki Williams Arthuer,6393.0,,,,,,2,From Free Kick,Mikel Balenziaga Oruesagasti,6789.0,Left Back,177,Athletic Club,215,['c06d9d21-fae9-4aed-be66-eee508fe6482'],18,,,,,,,,,,,,,,,,,Athletic Club,215,00:27:18.177,Pass,
,,,,,,,,,,,,,,,,3.900425,,,,,,,,,,,10396f98-cbe1-49fd-828f-b2d47e0d7fba,3094,,,"[90.5, 5.2]",3825693,72,,,,,1.029778,,Right Foot,True,,"[120.0, 54.3]",,High Pass,,57.280537,,,Out,,,,,True,,,,2,From Free Kick,Mikel Balenziaga Oruesagasti,6789.0,Left Back,177,Athletic Club,215,,22,,,,,,,,,,,,,,,,,Athletic Club,215,00:27:22.660,Pass,
,,,,,,,,,,,,,,,,3.118792,,,,,,,,,,,1438b957-d312-4c0b-93b8-e16db6fd80e3,3095,,,"[7.0, 36.1]",3825693,72,,True,,,0.11997741,,Right Foot,,,"[71.7, 43.9]",,High Pass,,65.16847,,,,,Antoine Griezmann,5487.0,,,,,Goal Kick,2,From Goal Kick,Jan Oblak,6378.0,Goalkeeper,178,Atlético Madrid,212,['7f2111da-3157-456f-9696-84b3561f9820'],58,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:27:58.742,Pass,
,,,,,,,,,,,,,,,,1.889001,,,,,,,,,,,b4f04dda-a671-4e0f-8608-8f1e321d72a5,3097,,,"[75.4, 44.8]",3825693,73,,,,True,-0.5338943,,,,,"[93.5, 34.1]",,High Pass,,21.026175,,,Incomplete,,Fernando José Torres Sanz,6382.0,,,,,,2,From Goal Kick,Antoine Griezmann,5487.0,Left Center Forward,178,Atlético Madrid,212,"['024e69f0-c0f0-4947-baf9-184c5324b9ce', 'a16e9fb7-d482-4f3e-96f9-e70f45d094ae', 'e4e567dd-d170-4eb8-9544-b16a5b5d2ef8']",1,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:28:01.900,Pass,True
,,,,,,,,,,,,,,,,2.428159,,,,,,,,,,,ba640f2e-7abc-409b-a720-7055e153c0c8,3108,,,"[13.5, 64.6]",3825693,73,,True,,,-0.22833125,,Right Foot,,,"[80.2, 49.1]",,High Pass,,68.477295,,,,,Raúl García Escudero,6391.0,,,,,Free Kick,2,From Free Kick,Gorka Iraizoz Moreno,6576.0,Goalkeeper,180,Athletic Club,215,['47f1638e-ea2a-4cfc-a013-76f8e0b7b0b1'],25,,,,,,,,,,,,,,,,,Athletic Club,215,00:28:25.659,Pass,
,,,,,,,,,,,,,,,,0.81901,,,,,,,,,,,db676842-c5f8-4b86-9306-3170096f072b,3111,,,"[81.3, 49.7]",3825693,73,,,,True,-0.4479421,,,,,"[89.0, 46.0]",,Low Pass,,8.542833,,,,,Aritz Aduriz Zubeldia,6394.0,,,,,,2,From Free Kick,Raúl García Escudero,6391.0,Center Attacking Midfield,180,Athletic Club,215,"['08ebc1b6-b862-4712-bb98-ba457bb2112f', 'f9e86bf6-684e-450f-bb11-afb89220fc0e']",28,,,,,,,,,,,,,,,,,Athletic Club,215,00:28:28.088,Pass,True
,,,,,,,,,,,,,,,,0.262495,,,,,,,,,,,c4233998-cfc0-47a3-887b-3604bb90e486,3122,,,"[34.0, 18.1]",3825693,74,,True,,,1.0200205,,Right Foot,,,"[41.8, 30.8]",,Ground Pass,,14.904026,,,,,Jan Oblak,6378.0,,,,,Free Kick,2,From Free Kick,Diego Roberto Godín Leal,5249.0,Left Center Back,182,Atlético Madrid,212,['971deec4-1f51-44ad-b781-a3c033619f59'],15,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:29:15.650,Pass,
,,,,,,,,,,,,,,,,2.619368,,,,,,,,,,,46c02468-07b3-4061-aba5-306f705aa031,3124,,,"[11.1, 40.2]",3825693,74,,,,,-0.46663937,,Right Foot,,,"[64.5, 13.3]",,High Pass,,59.792725,,,,,Jorge Resurrección Merodio,5199.0,,,,,,2,From Free Kick,Jan Oblak,6378.0,Goalkeeper,182,Atlético Madrid,212,['e1a5afd2-f290-4307-addc-6d1c9668607c'],20,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:29:20.284,Pass,
,,,,,,,,,,,,,,,,1.636664,,,,,,,,,,,32646d25-7b95-4aa4-8e16-93c79897ac6d,3126,,,"[64.7, 13.3]",3825693,74,,,,,1.2726635,,Head,,,"[70.6, 32.5]",,High Pass,,20.086065,,,Incomplete,,,,,,,,,2,From Free Kick,Jorge Resurrección Merodio,5199.0,Left Defensive Midfield,182,Atlético Madrid,212,['f6e8fc33-0511-4ced-93b2-dca438e2166a'],23,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:29:23.003,Pass,
,,,,,,,,,,,,,,,,0.886642,,,,,,,,,,,f6e8fc33-0511-4ced-93b2-dca438e2166a,3127,,,"[49.5, 47.6]",3825693,74,,,,,0.8857313,,Right Foot,,,"[56.2, 55.8]",,Ground Pass,,10.589146,,,,,Raúl García Escudero,6391.0,,,,,Recovery,2,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,183,Athletic Club,215,"['20d5bbba-23f9-47cc-b39d-45f8c5b70478', '32646d25-7b95-4aa4-8e16-93c79897ac6d']",24,,,,,,,,,,,,,,,,,Athletic Club,215,00:29:24.639,Pass,
,,,,,,,,,,,,,,,,0.915336,,,,,,,,,,,6c03ddd6-fd1d-4a3b-9d22-4eeb296c7ac7,3129,,,"[56.2, 55.8]",3825693,74,,,,,-2.9322073,,Right Foot,,,"[48.2, 54.1]",,Ground Pass,,8.178631,,,,,Mikel Rico Moreno,6656.0,,,,,,2,Regular Play,Raúl García Escudero,6391.0,Center Attacking Midfield,183,Athletic Club,215,['f0c66d8e-e634-4f12-9852-2c7f74f1b070'],25,,,,,,,,,,,,,,,,,Athletic Club,215,00:29:25.526,Pass,
,,,,,,,,,,,,,,,,1.122595,,,,,,,,,,,12f029cb-72c3-486b-95fc-dc50fcc9ac86,3136,,,"[53.8, 49.3]",3825693,74,,,,,1.3430303,,Right Foot,,,"[57.3, 64.4]",,Ground Pass,,15.500322,,,,,Óscar de Marcos Arana,6649.0,,,,,Free Kick,2,From Free Kick,Mikel Rico Moreno,6656.0,Right Defensive Midfield,184,Athletic Club,215,['546bd66f-7517-44ec-9ebc-2b6405f209bf'],33,,,,,,,,,,,,,,,,,Athletic Club,215,00:29:33.656,Pass,
,,,,,,,,,,,,,,,,1.435729,,,,,,,,,,,50c1bc3c-f37a-45e5-b7db-9293ae08e067,3140,,,"[60.2, 68.9]",3825693,74,,,,,-2.3738606,,Right Foot,,,"[45.8, 55.0]",,Ground Pass,,20.014244,,,,,Xabier Etxeita Gorritxategi,6788.0,,,,,,2,From Free Kick,Óscar de Marcos Arana,6649.0,Right Back,184,Athletic Club,215,"['0eab452d-90d0-418f-8c02-d02ef8001e60', 'd396302d-af20-40c3-9640-ba8dd2a26995']",35,,,,,,,,,,,,,,,,,Athletic Club,215,00:29:35.505,Pass,True
,,,,,,,,,,,,,,,,1.169065,,,,,,,,,,,0f9e2398-b8bd-45e7-ac40-491ab5195f8f,3142,,,"[44.7, 51.9]",3825693,74,,,,,-1.2435514,,Right Foot,,,"[52.1, 30.1]",,High Pass,,23.021729,,,,,Beñat Etxebarria Urkiaga,6396.0,,,,,,2,From Free Kick,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,184,Athletic Club,215,['2ae70de1-1587-4b75-ae5c-90a89105ef56'],36,,,,,,,,,,,,,,,,,Athletic Club,215,00:29:36.941,Pass,
,,,,,,,,,,,,,,,,1.7614,,,,,,,,,,,7ab49709-019b-4557-a975-5a438a8096ec,3145,,,"[50.3, 27.7]",3825693,74,,,,,-1.2604089,,Right Foot,,,"[55.4, 11.8]",,Ground Pass,,16.697905,,,,,Mikel Balenziaga Oruesagasti,6789.0,,,,,,2,From Free Kick,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,184,Athletic Club,215,['4c9e34e9-7c2f-4ea8-a241-cb4fc5860f63'],40,,,,,,,,,,,,,,,,,Athletic Club,215,00:29:40.368,Pass,
,,,,,,,,,,,,,,,,2.008343,,,,,,,,,,,378a43d3-f3b5-4f30-b65d-b487c2bb3ac7,3149,,,"[56.7, 10.0]",3825693,74,,,,,2.7610862,,Left Foot,,,"[44.7, 14.8]",,Ground Pass,,12.924396,,,,,Aymeric Laporte,4353.0,,,,,,2,From Free Kick,Mikel Balenziaga Oruesagasti,6789.0,Left Back,184,Athletic Club,215,['135d02d7-a0a2-473a-95ea-9d88dbf627db'],43,,,,,,,,,,,,,,,,,Athletic Club,215,00:29:43.482,Pass,
,,,,,,,,,,,,,,,,0.856348,,,,,,,,,,,ddf69b2b-2f0d-48d9-8213-d89a034dc4f7,3152,,,"[50.3, 18.5]",3825693,74,,,,,0.039978687,,Right Foot,,,"[62.8, 19.0]",,Ground Pass,,12.509996,,,,,Beñat Etxebarria Urkiaga,6396.0,,,,,,2,From Free Kick,Aymeric Laporte,4353.0,Left Center Back,184,Athletic Club,215,['5b6c3c9c-fe55-4266-9ab9-bee296d1cfaa'],47,,,,,,,,,,,,,,,,,Athletic Club,215,00:29:47.879,Pass,
,,,,,,,,,,,,,,,,1.414145,,,,,,,,,,,b259d41b-4bf1-44e0-a569-94f97a29ced4,3154,,,"[62.8, 19.0]",3825693,74,,,,,2.9878852,,Right Foot,,,"[48.6, 21.2]",,Ground Pass,,14.369412,,,,,Aymeric Laporte,4353.0,,,,,,2,From Free Kick,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,184,Athletic Club,215,['24842efe-de9e-4b44-b27a-e94521d10cb5'],48,,,,,,,,,,,,,,,,,Athletic Club,215,00:29:48.736,Pass,
,,,,,,,,,,,,,,,,1.957246,,,,,,,,,,,789a8451-d4a1-4b8e-ae1e-06c196e56c32,3156,,,"[48.8, 22.5]",3825693,74,,,,,1.7494723,,Left Foot,,,"[43.4, 52.4]",,Ground Pass,,30.383713,,,,,Xabier Etxeita Gorritxategi,6788.0,,,,,,2,From Free Kick,Aymeric Laporte,4353.0,Left Center Back,184,Athletic Club,215,['74790538-5433-4102-bddd-147c331ccce4'],50,,,,,,,,,,,,,,,,,Athletic Club,215,00:29:50.150,Pass,
