bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.103943,,,,,,,,,,,,,c285fc66-d1de-425f-8ee7-c07bbeedb24b,2181,,,"[7.8, 40.1]",3825700,57,,,,0.73434764,,Right Foot,,,,"[15.0, 46.6]",,Low Pass,,9.7,,,,Roberto Trashorras Gayoso,26848.0,,,,,,,2,From Throw In,José Ignacio Martínez García,11298.0,Left Back,139,Rayo Vallecano,360,['a95ca8c0-1dae-4126-b411-4e96cd2c5a71'],23,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:12:23.275,Pass,
,,,,,,,,,,,,,,,,,,,1.831688,,,,,,,,,,,,,3d313940-4b62-4b19-901c-fbd96b0e2537,2184,,,"[15.0, 46.6]",3825700,57,,,,-0.8007031,,Right Foot,,,,"[34.3, 26.7]",,Ground Pass,,27.721832,,,,Jozabed Sánchez Ruiz,6852.0,,,,,,,2,From Throw In,Roberto Trashorras Gayoso,26848.0,Left Defensive Midfield,139,Rayo Vallecano,360,['4e05ce05-096d-4d06-bb35-d83fa34fcb8a'],25,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:12:25.738,Pass,
,,,,,,,,,,,,,,,,,,,2.572374,,,,,,,,,,,,,363ef027-63a4-4835-be4b-868f34bc40fd,2187,,,"[35.6, 29.9]",3825700,57,,,,1.2197332,,Right Foot,,,,"[49.7, 68.4]",,Low Pass,,41.000732,,,,Alhassane Bangoura,23761.0,,,,,,,2,From Throw In,Jozabed Sánchez Ruiz,6852.0,Right Defensive Midfield,139,Rayo Vallecano,360,['13a62789-f0d5-45a4-bca0-71b7c1801886'],28,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:12:28.969,Pass,
,,,,,,,,,,,,,,,,,,,1.933367,,,,,,,,,,,,,7e9d45d0-faa6-429a-b849-5ce3aa0b2e96,2190,,,"[83.1, 64.7]",3825700,57,,,,0.39234015,,Right Foot,,,,"[97.6, 70.7]",,Ground Pass,,15.692355,,,,Joaquín José Marín Ruiz,24138.0,,,,,,,2,From Throw In,Alhassane Bangoura,23761.0,Right Wing,139,Rayo Vallecano,360,['510107c3-5d3f-444d-b219-1ea05845cff8'],36,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:12:36.622,Pass,
,,,,,,,,,,,,,,,,,,,1.203189,,,,,,,,,,,,,05cc4da3-44e2-45f1-8de7-cbff5cc0ce6c,2192,,,"[100.0, 71.2]",3825700,57,,,,-2.211905,,Right Foot,,,,"[95.0, 64.5]",,Ground Pass,,8.3600235,,Incomplete,,Alhassane Bangoura,23761.0,,,,,,,2,From Throw In,Joaquín José Marín Ruiz,24138.0,Right Back,139,Rayo Vallecano,360,"['5a433e89-b8d4-44ed-9dcd-ac2a32163d08', 'a84859b6-1ad0-4c0d-8172-2c14f0a6e749']",38,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:12:38.555,Pass,
,,,,,,,,,,,,,,,,,,,2.341799,,,,,,,,,,,,,2c78e04b-4a88-4dcd-9ec3-58df2b629132,2197,,,"[84.3, 59.6]",3825700,57,,,,-1.2466667,,Left Foot,,,,"[97.0, 21.8]",,High Pass,,39.876434,,,,José Ignacio Martínez García,11298.0,,,,,,,2,From Throw In,Roberto Trashorras Gayoso,26848.0,Left Defensive Midfield,139,Rayo Vallecano,360,['c82e03e9-5fbf-4cf7-a89d-f32708fff26b'],43,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:12:43.420,Pass,
,,,,,,,,,,,,,,,,,,,0.972812,,,,,,,,,,,,,34b31e0f-005b-4c6d-b33f-34cffc7a1eee,2200,,,"[91.2, 23.7]",3825700,57,,,,2.5082953,,Left Foot,,,,"[83.3, 29.5]",,Ground Pass,,9.80051,,,,Jozabed Sánchez Ruiz,6852.0,,,,,,,2,From Throw In,José Ignacio Martínez García,11298.0,Left Back,139,Rayo Vallecano,360,['901092e9-15fc-4099-90bd-f1ffdc72ef98'],47,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:12:47.762,Pass,
,,,,,,,,,,,,,,,,,,,2.285847,,,,,,,,,,,,,38aea2f4-52be-45f3-bd67-572214d74780,2203,,,"[83.3, 36.1]",3825700,57,,,,1.4822556,,Right Foot,,,,"[86.7, 74.4]",,Ground Pass,,38.45062,,,,Joaquín José Marín Ruiz,24138.0,,,,,,,2,From Throw In,Jozabed Sánchez Ruiz,6852.0,Right Defensive Midfield,139,Rayo Vallecano,360,['de17ec3c-9be0-41ff-8b04-3647b40f255d'],49,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:12:49.935,Pass,
,,,,,,,,,,,,,,,,,,,0.912877,,,,,,,,,,,,,2272c3be-591b-4410-bcd4-5ade641599a7,2206,,,"[91.4, 71.4]",3825700,57,,,,-0.15824032,,Right Foot,,,,"[100.8, 69.9]",,Ground Pass,,9.518929,,,,Alhassane Bangoura,23761.0,,,,,,,2,From Throw In,Joaquín José Marín Ruiz,24138.0,Right Back,139,Rayo Vallecano,360,['ecf37cd8-f085-40b9-a8ba-41a28f7c2068'],53,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:12:53.381,Pass,
,,,,,,,,,,,,,,,,,,,0.774451,,,,,,,,,,,,,2710aa28-874f-410a-9974-5b53273b9624,2212,,,"[103.4, 57.7]",3825700,58,,,,-1.2951669,,Right Foot,,,,"[106.2, 47.8]",,Ground Pass,,10.288342,,,,Jozabed Sánchez Ruiz,6852.0,,,,,,,2,From Throw In,Alhassane Bangoura,23761.0,Right Wing,139,Rayo Vallecano,360,['fb31e4ee-6e91-400a-a113-accc1033fe67'],0,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:13:00.022,Pass,
,,,,,,,,,,,,,,,,,,,0.855598,,,,,,,,,,,,,79f30264-96a2-4a61-8717-f8a7530529ee,2215,,,"[106.2, 47.2]",3825700,58,,,,0.97459716,,Right Foot,,,,"[110.0, 52.8]",,Ground Pass,,6.7675695,,,,Alhassane Bangoura,23761.0,,,,,,,2,From Throw In,Jozabed Sánchez Ruiz,6852.0,Right Defensive Midfield,139,Rayo Vallecano,360,"['3fa5e3ba-92cf-4a41-8b6d-bbc418bf80fc', 'e066a018-4514-488a-a2ef-73fac599b6b1']",0,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:13:00.796,Pass,True
,,,,,,,,,,,,,,,,,,,3.09716,,,,,,,,,,,,,c5ab63e6-3e2b-45ff-b3c0-3e052938193b,2219,,,"[111.7, 48.1]",3825700,58,,,,-1.6504593,962e2136-b3f2-4e92-80db-a8b95f336091,Right Foot,,,,"[109.8, 24.3]",,Ground Pass,,23.87572,,,,José Ignacio Martínez García,11298.0,True,,,,,,2,From Throw In,Alhassane Bangoura,23761.0,Right Wing,139,Rayo Vallecano,360,"['08d08bef-68cb-46ca-b5a3-f3b8af455882', '946780d2-0ccf-4f5e-b049-b64c87d2a5e8']",2,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:13:02.404,Pass,True
,,,,,,,,,,,,,,,,,,,1.786267,,,,,,,,,,,,,2f32e6fd-f7f9-4027-870a-b6a264f5a396,2224,,,"[109.6, 0.1]",3825700,58,True,,,2.2640195,,,,,,"[104.2, 6.6]",,Low Pass,,8.450444,,,,Roberto Trashorras Gayoso,26848.0,,,,,,Throw-in,2,From Throw In,José Ignacio Martínez García,11298.0,Left Back,140,Rayo Vallecano,360,['6d88b6ae-21c4-4bab-800b-4228bd807b43'],16,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:13:16.631,Pass,
,,,,,,,,,,,,,,,,,,,0.948989,,,,,,,,,,,,,0eb9b9da-319f-4e39-bdce-d6cc57ff6ecc,2226,,,"[103.2, 6.4]",3825700,58,,,,-1.254227,,Right Foot,,,,"[105.1, 0.6]",,Ground Pass,,6.1032777,,,,José Ignacio Martínez García,11298.0,,,,,,,2,From Throw In,Roberto Trashorras Gayoso,26848.0,Left Defensive Midfield,140,Rayo Vallecano,360,['53f1a8e2-967d-4860-a900-3a71fa7156ed'],19,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:13:19.267,Pass,
,,,,,,,,,,,,,,,,,,,0.717123,,,,,,,,,,,,,10b1223c-abf1-4b1d-b538-9fa160174cd0,2228,,,"[105.1, 0.4]",3825700,58,,,,2.5608363,,Left Foot,,,,"[101.9, 2.5]",,Ground Pass,,3.8275318,,,,Roberto Trashorras Gayoso,26848.0,,,,,,,2,From Throw In,José Ignacio Martínez García,11298.0,Left Back,140,Rayo Vallecano,360,['9da18177-bee2-4514-b816-467074dad715'],20,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:13:20.216,Pass,
,,,,,,,,,,,,,,,,,,,0.836642,,,,,,,,,,,,,d976aec4-a491-42b0-ac16-48be0f6b9240,2231,,,"[98.5, 4.2]",3825700,58,,,,1.3588387,,Right Foot,,,,"[100.2, 12.1]",,Ground Pass,,8.080841,,,,Jozabed Sánchez Ruiz,6852.0,,,,,,,2,From Throw In,Roberto Trashorras Gayoso,26848.0,Left Defensive Midfield,140,Rayo Vallecano,360,['3c25d75f-b469-4916-b567-586ce2beedd1'],22,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:13:22.133,Pass,
,,,,,,,,,,,,,,,,,,,0.867166,,,,,,,,,,,,,bf1ce3ff-8cf4-4ffe-8209-6d52e36b8cd7,2235,,,"[100.8, 9.1]",3825700,58,,,,-1.6189518,,Right Foot,,,,"[100.4, 0.8]",,Ground Pass,,8.309633,,,,José Ignacio Martínez García,11298.0,,,,,,,2,From Throw In,Jozabed Sánchez Ruiz,6852.0,Right Defensive Midfield,140,Rayo Vallecano,360,"['48d1ff74-6b25-4870-8294-2d9d210e8bfc', 'a96857d7-73ec-4e64-b7f5-918af4eee93d']",23,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:13:23.839,Pass,True
,,,,,,,,,,,,,,,,,,,0.857682,,,,,,,,,,,,,d25589af-2735-42f0-8fa2-2288431a23eb,2239,,,"[98.9, 0.8]",3825700,58,,,,2.9539528,,Left Foot,,,,"[91.0, 2.3]",,Ground Pass,,8.041144,,,,Roberto Trashorras Gayoso,26848.0,,,,,,,2,From Throw In,José Ignacio Martínez García,11298.0,Left Back,140,Rayo Vallecano,360,"['03e3d483-6779-4ffd-90e0-fb25ef29def8', 'f9eb10e6-d423-4429-947e-6d763b9205d3']",25,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:13:25.066,Pass,True
,,,,,,,,,,,,,,,,,,,2.025947,,,,,,,,,,,,,29b7af86-3915-4193-87a0-137c3cf670cb,2243,,,"[85.8, 2.7]",3825700,58,,,,2.7301364,,Left Foot,,,,"[63.8, 12.3]",,Ground Pass,,24.003334,,,,José Eduardo Rosa Vale de Castro,26222.0,,,,,,,2,From Throw In,Roberto Trashorras Gayoso,26848.0,Left Defensive Midfield,140,Rayo Vallecano,360,"['17d6b4ed-6fb8-4533-a637-dec379b29075', '853e4223-49d3-45db-b419-eb040a1caee5']",26,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:13:26.449,Pass,True
,,,,,,,,,,,,,,,,,,,1.109092,,,,,,,,,,,,,4095b2f5-e364-442e-87fc-7143eda86587,2254,,,"[69.8, 8.9]",3825700,58,,,,-0.8491415,,Right Foot,,,,"[76.4, 1.4]",,Ground Pass,,9.990496,,,,Roberto Trashorras Gayoso,26848.0,,,,,,,2,From Throw In,José Eduardo Rosa Vale de Castro,26222.0,Left Center Back,140,Rayo Vallecano,360,['408fd290-1765-403c-92d5-18c8f8d31e1b'],31,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:13:31.795,Pass,
,,,,,,,,,,,,,,,,,,,1.777753,,,,,,,,,,,,,c741fdae-889b-4924-b9e1-5f1f49f2e21d,2257,,,"[79.0, 2.5]",3825700,58,,,,1.0827633,,Right Foot,,,,"[83.3, 10.6]",,Low Pass,,9.170606,,,,José Ignacio Martínez García,11298.0,,,,,,,2,From Throw In,Roberto Trashorras Gayoso,26848.0,Left Defensive Midfield,140,Rayo Vallecano,360,['2eea8879-443f-426b-b922-51b6a65a6b85'],36,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:13:36.504,Pass,
,,,,,,,,,,,,,,,,,,,0.469481,,,,,,,,,,,,,e1cf0a0d-8f9f-4f0c-b25d-9c2594f47094,2263,,,"[84.3, 4.4]",3825700,59,,,,1.7234457,,Left Foot,,,,"[84.1, 5.7]",,Ground Pass,,1.3152946,,,,Roberto Trashorras Gayoso,26848.0,,,,,,Free Kick,2,From Free Kick,José Ignacio Martínez García,11298.0,Left Back,141,Rayo Vallecano,360,['47f98e83-8344-4929-90a0-cdfbde49aa8f'],28,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:14:28.969,Pass,
,,,,,,,,,,,,,,,,,,,0.58521,,,,,,,,,,,,,7f3f27ef-7567-4a2d-af0e-fdb58390f909,2267,,,"[77.1, 16.0]",3825700,59,,,,3.1156244,,Right Foot,,,,"[69.4, 16.2]",,Ground Pass,,7.702597,,,,Jozabed Sánchez Ruiz,6852.0,,,,,,,2,From Free Kick,Roberto Trashorras Gayoso,26848.0,Left Defensive Midfield,141,Rayo Vallecano,360,"['42adaeef-34cf-4b28-afdb-d353f5691a4f', 'a84b02f0-32a9-4247-8758-fb881a248ddc']",32,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:14:32.941,Pass,True
,,,,,,,,,,,,,,,,,,,1.235889,,,,,,,,,,,,,0a04ad31-c85d-4a61-acf2-8b50d981e3c2,2271,,,"[68.7, 18.1]",3825700,59,,,,2.8642573,,Right Foot,,,,"[55.0, 22.0]",,Ground Pass,,14.244297,,,,José Eduardo Rosa Vale de Castro,26222.0,,,,,,,2,From Free Kick,Jozabed Sánchez Ruiz,6852.0,Right Defensive Midfield,141,Rayo Vallecano,360,"['43485774-9745-4d53-a629-bea19190a53f', '9dfce93b-44be-464d-ad7d-f3ee70e2bd71']",34,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:14:34.446,Pass,True
,,,,,,,,,,,,,,,,,,,1.101985,,,,,,,,,,,,,428164da-1306-4fe3-8c73-d5dc270f1c94,2274,,,"[49.9, 22.4]",3825700,59,,,,0.8564083,,Right Foot,,,,"[61.0, 35.2]",,Ground Pass,,16.94255,,,,Roberto Trashorras Gayoso,26848.0,,,,,,,2,From Free Kick,José Eduardo Rosa Vale de Castro,26222.0,Left Center Back,141,Rayo Vallecano,360,['b9dbedf2-0a30-447c-b616-8d584272f534'],38,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:14:38.882,Pass,
,,,,,,,,,,,,,,,,,,,2.027004,,,,,,,,,,,,,5a94bcfc-c153-479b-8dd9-eb631cc7d4c9,2278,,,"[76.6, 40.6]",3825700,59,,,,1.1439341,,Left Foot,,,,"[91.2, 72.7]",,Low Pass,,35.264286,,,,Joaquín José Marín Ruiz,24138.0,,,,,,,2,From Free Kick,Roberto Trashorras Gayoso,26848.0,Left Defensive Midfield,141,Rayo Vallecano,360,['f981aab8-5a31-4348-b1d9-980fe7de140d'],42,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:14:42.982,Pass,
,,,,,,,,,,,,,,,,,,,1.020943,,,,,,,,,,,,,68b55004-91ab-46a7-807d-be643e330f5c,2281,,,"[93.7, 72.0]",3825700,59,,,,-1.1263771,,Right Foot,True,,,"[105.7, 46.8]",,Low Pass,,27.911287,,Incomplete,,Javier Guerra Rodríguez,11542.0,,,,,,,2,From Free Kick,Joaquín José Marín Ruiz,24138.0,Right Back,141,Rayo Vallecano,360,"['5543d5a7-6ebd-441a-bc21-bb3fc3f960c0', 'f8630848-8318-43eb-a72c-100f80123e5c']",46,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:14:46.418,Pass,
,,,,,,,,,,,,,,,,,,,0.87841,,,,,,,,,,,,,f5b66071-74d5-47d6-827f-73143f0675b9,2291,,,"[105.7, 80.0]",3825700,59,,,,-2.20234,,,,,,"[97.8, 69.2]",,Low Pass,,13.380957,,,,Roberto Trashorras Gayoso,26848.0,,,,,,Throw-in,2,From Throw In,Joaquín José Marín Ruiz,24138.0,Right Back,142,Rayo Vallecano,360,['f415db34-c2de-4ea5-a405-faaab4cdb7f1'],57,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:14:57.165,Pass,
,,,,,,,,,,,,,,,,,,,0.570826,,,,,,,,,,,,,75e5c213-218c-44eb-acf9-8ce3a7a0848f,2295,,,"[98.2, 69.2]",3825700,59,,,,0.74969906,,Right Foot,,,,"[104.0, 74.6]",,Ground Pass,,7.924645,,,,Joaquín José Marín Ruiz,24138.0,,,,,,,2,From Throw In,Roberto Trashorras Gayoso,26848.0,Left Defensive Midfield,142,Rayo Vallecano,360,['3b4155c4-b012-4d3d-80a8-dd40543bdd8d'],58,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:14:58.884,Pass,
,,,,,,,,,,,,,,,,,,,1.660861,,,,,,,,,,,,,a5b557a2-dc5f-49c4-9afa-507f73282061,2299,,,"[105.7, 71.2]",3825700,60,,,,-1.2988579,,Right Foot,,,,"[111.5, 50.4]",,Ground Pass,,21.593517,,,,Jozabed Sánchez Ruiz,6852.0,,,,,,,2,From Throw In,Joaquín José Marín Ruiz,24138.0,Right Back,142,Rayo Vallecano,360,"['44d7dbef-6122-4a3c-89a7-534707632030', '58840983-9ef7-4659-823d-1c29090aee2d']",1,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:15:01.975,Pass,True
,,,,,,,,,,,,,,,,,,,2.359717,,,,,,,,,,,,,ea7c72c3-c34f-43ad-9d43-d87a9bae4394,2306,,,"[9.2, 31.2]",3825700,60,,,,0.02438541,,Left Foot,,,,"[42.0, 32.0]",,Ground Pass,,32.809753,,,,Gareth Frank Bale,6399.0,,,,,,,2,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,143,Real Madrid,220,['84afb977-6687-4f2b-b436-6691d841575b'],5,,,,,,,,,,,,,,,,,Real Madrid,220,00:15:05.645,Pass,
,,,,,,,,,,,,,,,,,,,3.885219,,,,,,,,,,,,,082ab479-bb17-4cfa-8493-45ef3a7e55ed,2309,,,"[42.0, 32.0]",3825700,60,,,,0.9467733,,Left Foot,,,,"[76.2, 79.5]",,High Pass,,58.5311,,,,James David Rodríguez Rubio,5695.0,,,True,,,,2,Regular Play,Gareth Frank Bale,6399.0,Right Wing,143,Real Madrid,220,['b70dec65-512a-4f66-af9f-21953d39a3cb'],8,,,,,,,,,,,,,,,,,Real Madrid,220,00:15:08.197,Pass,
,,,,,,,,,,,,,,,,,,,2.520639,,,,,,,,,,,,,c96c9579-6214-4028-b104-fdeec41676fd,2311,,,"[76.2, 79.5]",3825700,60,,,,-0.74978375,,Right Foot,,,,"[98.0, 59.2]",,Ground Pass,,29.788084,,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,Through Ball,True,,2,Regular Play,James David Rodríguez Rubio,5695.0,Right Center Midfield,143,Real Madrid,220,['999395d5-0e8e-4645-85a7-7160c70da0ed'],12,,,,,,,,,,,,,,,,,Real Madrid,220,00:15:12.083,Pass,
,,,,,,,,,,,,,,,,,,,0.941065,,,,,,,,,,,,,b8a26eb6-53df-48c4-b38f-829e3bb9636a,2314,,,"[110.4, 57.1]",3825700,60,,,,-1.5707964,2490a7a1-2cf1-43e9-a031-06c61278a52c,Right Foot,True,,,"[110.4, 42.5]",True,Ground Pass,,14.6,,,,Gareth Frank Bale,6399.0,,,,,,,2,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,143,Real Madrid,220,['171951e5-ad35-4688-8bd1-0edd83d3b4e4'],15,,,,,,,,,,,,,,,,,Real Madrid,220,00:15:15.896,Pass,
,,,,,,,,,,,,,,,,,,,0.072459,,,,,,,,,,,,,e1c9bc94-67e2-40f3-9b01-403ee7e54711,2319,,,"[60.0, 40.0]",3825700,61,True,,,-1.4801364,,Right Foot,,,,"[60.2, 37.8]",,Ground Pass,,2.209072,,,,Javier Guerra Rodríguez,11542.0,,,,,,Kick Off,2,From Kick Off,Jozabed Sánchez Ruiz,6852.0,Right Defensive Midfield,144,Rayo Vallecano,360,['3d5449dc-4014-46f2-939e-61d957c93f10'],8,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:16:08.363,Pass,
,,,,,,,,,,,,,,,,,,,1.361655,,,,,,,,,,,,,afeb5942-3dd0-4867-857d-638aeff3017b,2323,,,"[63.2, 54.5]",3825700,61,True,,,-2.6870773,,Right Foot,,,,"[54.4, 50.2]",,Ground Pass,,9.794386,,,,Roberto Trashorras Gayoso,26848.0,,,,,,,2,From Kick Off,Javier Guerra Rodríguez,11542.0,Center Forward,144,Rayo Vallecano,360,['1da9447c-936e-4b45-90c9-c685416b77eb'],10,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:16:10.454,Pass,
,,,,,,,,,,,,,,,,,,,0.989716,,,,,,,,,,,,,b8f3c8f5-fc85-407d-b84b-6fa401f3bf2a,2325,,,"[54.6, 52.1]",3825700,61,True,,,0.20556532,,Right Foot,,,,"[78.1, 57.0]",,Ground Pass,,24.005417,,,,Javier Guerra Rodríguez,11542.0,,,,,,,2,From Kick Off,Roberto Trashorras Gayoso,26848.0,Left Defensive Midfield,144,Rayo Vallecano,360,['57f24a62-d18b-487c-942c-4d95153ae827'],13,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:16:13.522,Pass,
,,,,,,,,,,,,,,,,,,,0.715603,,,,,,,,,,,,,5f2577bf-24bb-4f61-9046-4d03895103a5,2327,,,"[78.6, 56.6]",3825700,61,True,,,1.1470048,,Right Foot,,,,"[84.6, 69.9]",,Ground Pass,,14.590751,,,,Alhassane Bangoura,23761.0,,,,,,,2,From Kick Off,Javier Guerra Rodríguez,11542.0,Center Forward,144,Rayo Vallecano,360,['4731a000-995a-451d-8d8c-b93b37490860'],16,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:16:16.650,Pass,
,,,,,,,,,,,,,,,,,,,1.371547,,,,,,,,,,,,,eee871ef-dac3-43ae-a2b0-5b3bfe231ca1,2329,,,"[84.6, 69.9]",3825700,61,,,,3.0916343,,Right Foot,,,,"[76.6, 70.3]",,Ground Pass,,8.009994,,,,Joaquín José Marín Ruiz,24138.0,,,,,,,2,From Kick Off,Alhassane Bangoura,23761.0,Right Wing,144,Rayo Vallecano,360,['a0722fbb-0520-4658-8c1f-700672e8789f'],18,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:16:18.258,Pass,
,,,,,,,,,,,,,,,,,,,0.731033,,,,,,,,,,,,,a97d4dc2-a4c3-46fa-beda-5bceb1e17c41,2331,,,"[76.6, 70.3]",3825700,61,,,,-1.6332152,,Right Foot,,,,"[76.0, 60.7]",,Ground Pass,,9.6187315,,,,Roberto Trashorras Gayoso,26848.0,,,,,,,2,From Kick Off,Joaquín José Marín Ruiz,24138.0,Right Back,144,Rayo Vallecano,360,['f4f2ce0a-be73-4c71-9be3-d47aac8fb45f'],19,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:16:19.629,Pass,
,,,,,,,,,,,,,,,,,,,1.362382,,,,,,,,,,,,,264ec8b1-7b52-4439-b3c6-99b3cd4c4d52,2334,,,"[83.5, 58.5]",3825700,61,,,,1.0268265,,Left Foot,,,,"[91.0, 70.9]",,Ground Pass,,14.491722,,,,Joaquín José Marín Ruiz,24138.0,,,,,,,2,From Kick Off,Roberto Trashorras Gayoso,26848.0,Left Defensive Midfield,144,Rayo Vallecano,360,['d2c08266-70d0-4804-82b1-ef18b8b093c3'],22,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:16:22.760,Pass,
,,,,,,,,,,,,,,,,,,,0.714981,,,,,,,,,,,,,c2befa0e-4cf3-41b9-979a-a7cbea7c77ed,2337,,,"[93.7, 69.2]",3825700,61,,,,-2.2419403,,Right Foot,,,,"[91.0, 65.8]",,Ground Pass,,4.3416586,,,,Alhassane Bangoura,23761.0,,,,,,,2,From Kick Off,Joaquín José Marín Ruiz,24138.0,Right Back,144,Rayo Vallecano,360,['11b96cff-b8be-4903-9ef1-1b24ce255ae9'],24,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:16:24.964,Pass,
,,,,,,,,,,,,,,,,,,,0.712602,,,,,,,,,,,,,5eacecdd-dccf-4ccb-ad75-4a52f6b74e2e,2340,,,"[91.0, 64.5]",3825700,61,,,,-2.333471,,Right Foot,,,,"[86.7, 60.0]",,Ground Pass,,6.2241464,,,,Roberto Trashorras Gayoso,26848.0,,,,,,,2,From Kick Off,Alhassane Bangoura,23761.0,Right Wing,144,Rayo Vallecano,360,['b6468c4f-fec6-45de-8f4f-8efbe8f16468'],26,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:16:26.679,Pass,
,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,8317aced-9217-4d56-9a03-bec874025dcb,2342,,,"[84.6, 59.8]",3825700,61,,,,0.76412475,,Right Foot,,,,"[91.8, 66.7]",,Ground Pass,,9.972462,,,,Alhassane Bangoura,23761.0,,,,,,,2,From Kick Off,Roberto Trashorras Gayoso,26848.0,Left Defensive Midfield,144,Rayo Vallecano,360,['2aeb6c60-306c-4826-8bb5-e00dbf289588'],27,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:16:27.385,Pass,
,,,,,,,,,,,,,,,,,,,0.787199,,,,,,,,,,,,,e09b61a5-f9d0-4197-8985-c09994f51614,2345,,,"[93.3, 63.2]",3825700,61,,,,-1.0379524,,Right Foot,,,,"[100.2, 51.5]",,Low Pass,,13.583077,,,,Jozabed Sánchez Ruiz,6852.0,,,,,,,2,From Kick Off,Alhassane Bangoura,23761.0,Right Wing,144,Rayo Vallecano,360,['8f15f037-7d60-4bf1-9809-adb0758ef5df'],29,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:16:29.258,Pass,
,,,,,,,,,,,,,,,,,,,1.116752,,,,,,,,,,,,,0d9dfb57-80b5-460b-9b44-41bd331da0c4,2348,,,"[104.2, 53.2]",3825700,61,,,,0.9894161,,Right Foot,,,,"[111.1, 63.7]",,Ground Pass,,12.564235,,,,Joaquín José Marín Ruiz,24138.0,,,,,,,2,From Kick Off,Jozabed Sánchez Ruiz,6852.0,Right Defensive Midfield,144,Rayo Vallecano,360,['9f902063-3e60-439d-b54d-721c22a14160'],31,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:16:31.104,Pass,
