bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.50571,,,,,,,,,,,,,e1f08733-c954-410f-8c71-56de5b85604c,484,,"[104.7, 0.1]",3825591,13,,,,1.4288993,,,,,,"[107.3, 18.3]",High Pass,,18.384777,,,,,Rodrigo Moreno Machado,5718.0,,,,,,Throw-in,1,From Throw In,Lucas Alfonso Orbán Alegre,27480.0,Left Back,30,Valencia,207,['eafe07f0-7acb-4bdf-986b-8431d3c5c107'],20,,,,,,,,,,,,,,,,Valencia,207,00:13:20.292,Pass,
,,,,,,,,,,,,,,,0.644025,,,,,,,,,,,,,9e4a1e94-4c60-4591-9450-d34a0540d00d,489,,"[105.3, 14.0]",3825591,13,,,,2.9889433,,Left Foot,,,,"[102.7, 14.4]",Ground Pass,,2.6305892,,,,,André Filipe Tavares Gomes,10802.0,,,,,,,1,From Throw In,Rodrigo Moreno Machado,5718.0,Left Wing,30,Valencia,207,"['52534e29-936e-4673-9d0d-e37c9085092c', 'dd4f1724-1adb-42a8-a1a5-6401bbea1f13']",23,,,,,,,,,,,,,,,,Valencia,207,00:13:23.265,Pass,True
,,,,,,,,,,,,,,,1.172007,,,,,,,,,,,,,1aa942a5-fe5b-42b3-8c43-188194f6cda9,493,,"[97.0, 15.7]",3825591,13,,,,2.6609976,,Right Foot,,,,"[85.3, 21.8]",Ground Pass,,13.194695,,,,,Javier Fuego Martínez,6751.0,,,,,,,1,From Throw In,André Filipe Tavares Gomes,10802.0,Left Center Midfield,30,Valencia,207,"['2c56882c-bbe1-489f-a7d0-2d06a6e0fa38', '53cf81d6-aeac-48f8-b6c3-dbb29ae769b7']",24,,,,,,,,,,,,,,,,Valencia,207,00:13:24.823,Pass,True
,,,,,,,,,,,,,,,2.368663,,,,,,,,,,,,,7b74b65c-29e3-44c7-9b1a-af1af66a0aac,496,,"[79.6, 23.1]",3825591,13,,,,1.3161716,,Right Foot,,,,"[92.9, 74.2]",Low Pass,,52.802464,,,,,Sofiane Feghouli,18724.0,,,True,,,,1,From Throw In,Javier Fuego Martínez,6751.0,Center Defensive Midfield,30,Valencia,207,['2bea90f5-5c04-4a73-a6a1-abfeefd8c2c1'],28,,,,,,,,,,,,,,,,Valencia,207,00:13:28.688,Pass,
,,,,,,,,,,,,,,,0.973734,,,,,,,,,,,,,5c5d4041-e3ad-4b80-ba4d-4c8af809335a,499,,"[95.9, 68.5]",3825591,13,,,,-1.0107408,,Right Foot,True,,,"[107.5, 50.0]",Low Pass,,21.83598,,,Incomplete,,,,,,,,,,1,From Throw In,Sofiane Feghouli,18724.0,Right Wing,30,Valencia,207,['af1d0fc2-ba65-46fe-bf86-7e3984563221'],33,,,,,,,,,,,,,,,,Valencia,207,00:13:33.540,Pass,
,,,,,,,,,,,,,,,1.048783,,,,,,,,,,,,,8df42a38-ddb4-4096-b09f-5264d29d63f8,501,,"[75.2, 61.1]",3825591,13,,,,-0.5645694,,Head,,,,"[84.2, 55.4]",Low Pass,,10.653169,,,,,Daniel Parejo Muñoz,6595.0,,,,,,Recovery,1,From Throw In,Shkodran Mustafi,3638.0,Right Center Back,30,Valencia,207,['3ca03e7d-1345-4c33-b5a5-fab6bc82878e'],36,,,,,,,,,,,,,,,,Valencia,207,00:13:36.572,Pass,
,,,,,,,,,,,,,,,0.892825,,,,,,,,,,,,,2a6c6c38-d731-4826-a1f3-508fc6e37a02,505,,"[82.9, 57.6]",3825591,13,,,,0.98415244,,Right Foot,,,,"[94.2, 74.6]",Ground Pass,,20.412987,,,,,Antonio Barragán Fernández,6663.0,,,,,,,1,From Throw In,Daniel Parejo Muñoz,6595.0,Right Center Midfield,30,Valencia,207,['78c9a3f3-8f9a-400b-b1c9-905bed01fd97'],38,,,,,,,,,,,,,,,,Valencia,207,00:13:38.527,Pass,
,,,,,,,,,,,,,,,1.697544,,,,,,,,,,,,,8b7a6dd8-2247-4961-9bde-09ba9d9cff9c,508,,"[94.0, 70.9]",3825591,13,,,,-1.0124736,,Right Foot,True,,,"[114.3, 38.4]",High Pass,,38.318924,,,Incomplete,,,,,,,,,,1,From Throw In,Antonio Barragán Fernández,6663.0,Right Back,30,Valencia,207,['d6f28c66-c2a7-4bc0-8d60-912d1899b12c'],40,,,,,,,,,,,,,,,,Valencia,207,00:13:40.869,Pass,
,,,,,,,,,,,,,,,1.998843,,,,,,,,,,,,,b5dd6ade-7570-4fcc-a42f-3676b1eb762e,510,,"[84.2, 25.5]",3825591,13,,,,-2.578015,,Head,,,,"[69.8, 16.4]",Low Pass,,17.034376,,,,,Lucas Alfonso Orbán Alegre,27480.0,,,,,,Recovery,1,From Throw In,André Filipe Tavares Gomes,10802.0,Left Center Midfield,30,Valencia,207,['a7cf08c3-deb7-4ddf-8904-5f827aef46c0'],45,,,,,,,,,,,,,,,,Valencia,207,00:13:45.996,Pass,
,,,,,,,,,,,,,,,0.762535,,,,,,,,,,,,,420abbe2-799e-48a5-8aff-7971ab0e403b,513,,"[70.4, 17.2]",3825591,13,,,,1.2088376,,Left Foot,,,,"[74.3, 27.5]",Ground Pass,,11.013628,,,,,Daniel Parejo Muñoz,6595.0,,,,,,,1,From Throw In,Lucas Alfonso Orbán Alegre,27480.0,Left Back,30,Valencia,207,['e24370e3-6c91-483e-9ad6-2e31cb2c0001'],49,,,,,,,,,,,,,,,,Valencia,207,00:13:49.030,Pass,
,,,,,,,,,,,,,,,1.743244,,,,,,,,,,,,,ebb6d002-f8fc-47ff-88ad-8d4c142cae67,516,,"[77.2, 20.1]",3825591,13,,,,-0.82217085,,Right Foot,,,,"[91.6, 4.6]",Ground Pass,,21.156796,,,,,André Filipe Tavares Gomes,10802.0,,,,,,,1,From Throw In,Daniel Parejo Muñoz,6595.0,Right Center Midfield,30,Valencia,207,['f20d288e-3d13-4097-a8c4-95dd6d03e7b4'],51,,,,,,,,,,,,,,,,Valencia,207,00:13:51.590,Pass,
,,,,,,,,,,,,,,,0.779014,,,,,,,,,,,,,56448fa9-2be7-4466-a3e3-4f79b1c01f4f,519,,"[95.3, 13.7]",3825591,13,,,,2.0460265,,Right Foot,,,,"[90.0, 24.0]",Ground Pass,,11.58361,,,,,Daniel Parejo Muñoz,6595.0,,,,,,,1,From Throw In,André Filipe Tavares Gomes,10802.0,Left Center Midfield,30,Valencia,207,['8e1e1250-2004-46b1-8b39-e6f043060a92'],56,,,,,,,,,,,,,,,,Valencia,207,00:13:56.309,Pass,
,,,,,,,,,,,,,,,1.980426,,,,,,,,,,,,,8545d8e1-43d5-4e72-bc94-5e209ccf0a83,523,,"[84.2, 30.3]",3825591,13,,,,1.6174098,,Right Foot,,,,"[82.6, 64.6]",Ground Pass,,34.3373,,,,,Antonio Barragán Fernández,6663.0,,,,,,,1,From Throw In,Daniel Parejo Muñoz,6595.0,Right Center Midfield,30,Valencia,207,['80860d2d-8c7c-48d4-9f86-ec8695e58514'],59,,,,,,,,,,,,,,,,Valencia,207,00:13:59.654,Pass,
,,,,,,,,,,,,,,,0.090876,,,,,,,,,,,,,0463da74-772b-47e9-b968-2e5c6a682f11,526,,"[82.9, 64.6]",3825591,14,,,,0.11710875,,Right Foot,,,,"[86.3, 65.0]",Ground Pass,,3.4234486,,,Incomplete,,Sofiane Feghouli,18724.0,,,,,,,1,From Throw In,Antonio Barragán Fernández,6663.0,Right Back,30,Valencia,207,"['09a7fd39-ad51-4f47-8ac2-08cc51e3c372', '5203d6c1-5688-4d4a-95b3-7c707ba22137']",2,,,,,,,,,,,,,,,,Valencia,207,00:14:02.555,Pass,
,,,,,,,,,,,,,,,0.739542,,,,,,,,,,,,,25823e82-0665-4ba2-9ff1-eaaa6fed2186,532,,"[49.7, 8.5]",3825591,14,,,,1.271712,,Right Foot,,,,"[53.4, 20.5]",Low Pass,,12.557467,,,,,Rubén Castro Martín,6832.0,,,,,,,1,Regular Play,Jorge Molina Vidal,6630.0,Right Center Forward,31,Real Betis,218,"['24c234af-79e7-44a8-96cd-16986478509f', '5c98aea8-1bba-4ae2-b3fb-a710ce1819b1']",5,,,,,,,,,,,,,,,,Real Betis,218,00:14:05.875,Pass,True
,,,,,,,,,,,,,,,0.784855,,,,,,,,,,,,,fc8f8c82-31ef-4c02-9be2-651a79064f8d,535,,"[70.0, 31.0]",3825591,14,,,,1.4046016,,Right Foot,,,,"[72.6, 46.5]",Ground Pass,,15.716552,,,,,Francisco Portillo Soler,6873.0,,,,,,,1,Regular Play,Rubén Castro Martín,6832.0,Left Center Forward,31,Real Betis,218,['41544f6b-9463-487e-a9f2-13153fb8a168'],11,,,,,,,,,,,,,,,,Real Betis,218,00:14:11.888,Pass,
,,,,,,,,,,,,,,,2.471984,,,,,,,,,,,,,abb5a85f-a248-4c8f-bc91-ec247d6607d4,541,,"[77.6, 40.4]",3825591,14,,,,1.7791955,,Right Foot,,,,"[71.7, 68.3]",High Pass,,28.517012,,,,,Francisco José Molinero Calderón,6865.0,,,,,,Recovery,1,Regular Play,Rubén Castro Martín,6832.0,Left Center Forward,31,Real Betis,218,['d09db91b-3de6-467f-aad3-8e258bc8398d'],14,,,,,,,,,,,,,,,,Real Betis,218,00:14:14.192,Pass,
,,,,,,,,,,,,,,,1.14506,,,,,,,,,,,,,bf3eed56-a21d-4ab6-8b4c-c7481d721a07,544,,"[77.6, 66.8]",3825591,14,,,,-1.2072694,,Right Foot,,,,"[81.1, 57.6]",Ground Pass,,9.843272,,,,,Francisco Portillo Soler,6873.0,,,,,,,1,Regular Play,Francisco José Molinero Calderón,6865.0,Right Back,31,Real Betis,218,['b69fd2e4-658b-4671-b6e5-3c1b78546813'],18,,,,,,,,,,,,,,,,Real Betis,218,00:14:18.026,Pass,
,,,,,,,,,,,,,,,1.080259,,,,,,,,,,,,,724ddcf8-6d73-48ad-bbe8-6069740c230f,547,,"[81.5, 57.6]",3825591,14,,,,-2.485897,,Right Foot,,,,"[75.0, 52.6]",Ground Pass,,8.20061,,,,,Daniel Ceballos Fernández,6697.0,,,,,,,1,Regular Play,Francisco Portillo Soler,6873.0,Left Midfield,31,Real Betis,218,['39484d77-9d80-44c8-8c2c-98e5b4255357'],20,,,,,,,,,,,,,,,,Real Betis,218,00:14:20.326,Pass,
,,,,,,,,,,,,,,,1.182538,,,,,,,,,,,,,dd4662ea-ddc5-4c8a-b193-06a5ec727f1b,551,,"[74.3, 51.7]",3825591,14,,,,-1.5447153,,Right Foot,,,,"[74.6, 40.2]",Ground Pass,,11.503912,,,,,Rubén Castro Martín,6832.0,,,,,,,1,Regular Play,Daniel Ceballos Fernández,6697.0,Left Defensive Midfield,31,Real Betis,218,"['51faa7e9-d0ca-4b35-82b4-7aa6f0b0ae89', '6b3982d1-0663-4346-90f8-12efb4e8e044']",22,,,,,,,,,,,,,,,,Real Betis,218,00:14:22.623,Pass,True
,,,,,,,,,,,,,,,0.759346,,,,,,,,,,,,,91b512fd-bfb7-444b-8ce9-965a009290c3,553,,"[74.6, 40.2]",3825591,14,,,,2.855058,,Right Foot,,,,"[63.4, 43.5]",Ground Pass,,11.6760435,,,,,Alfred John Momar N''Diaye,5671.0,,,,,,,1,Regular Play,Rubén Castro Martín,6832.0,Left Center Forward,31,Real Betis,218,['c61ac0bf-87ed-42eb-8db6-75b7026b1484'],23,,,,,,,,,,,,,,,,Real Betis,218,00:14:23.806,Pass,
,,,,,,,,,,,,,,,0.798932,,,,,,,,,,,,,5ecd9fec-35e5-44d7-8726-9ca295b6d94d,557,,"[64.1, 51.3]",3825591,14,,,,0.26448837,,Right Foot,,,,"[78.5, 55.2]",Ground Pass,,14.91878,,,,,Rubén Castro Martín,6832.0,,,,,,,1,Regular Play,Alfred John Momar N''Diaye,5671.0,Right Defensive Midfield,31,Real Betis,218,"['0a0951fd-e085-4563-876a-de84f3f981ae', 'd2b9ef64-4ac3-4ecf-a71f-a13d11f454b9']",25,,,,,,,,,,,,,,,,Real Betis,218,00:14:25.728,Pass,True
,,,,,,,,,,,,,,,0.404862,,,,,,,,,,,,,5c8d556f-213e-4129-b549-79cac25c1343,565,,"[46.4, 22.2]",3825591,14,,,,-1.1180179,,Left Foot,,,,"[48.2, 18.5]",Ground Pass,,4.1146083,,,Unknown,,André Filipe Tavares Gomes,10802.0,,,,,,,1,Regular Play,Aymen Abdennour,4406.0,Left Center Back,32,Valencia,207,"['56ebc510-3ab3-47d3-bec4-57e170ceab8a', 'ddf5f600-13a4-45f0-8fd0-3b8a6a08929d']",28,,,,,,,,,,,,,,,,Valencia,207,00:14:28.748,Pass,True
,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,d3eafbc3-1b78-410d-a181-ded9ea9c85b2,569,,"[47.1, 22.5]",3825591,14,True,,,0.02040533,,Right Foot,,,,"[66.7, 22.9]",Ground Pass,,19.604082,,,,,André Filipe Tavares Gomes,10802.0,,,,,,Free Kick,1,From Free Kick,Aymen Abdennour,4406.0,Left Center Back,33,Valencia,207,['45919e91-8cfc-42ee-80fe-8f6e09e09b51'],47,,,,,,,,,,,,,,,,Valencia,207,00:14:47.839,Pass,
,,,,,,,,,,,,,,,0.819731,,,,,,,,,,,,,3629b519-e340-4bc9-a05c-8013f119a2f1,571,,"[66.7, 22.9]",3825591,14,True,,,0.124354996,,Right Foot,,,,"[78.7, 24.4]",Ground Pass,,12.093387,,,,,Rodrigo Moreno Machado,5718.0,,,,,,,1,From Free Kick,André Filipe Tavares Gomes,10802.0,Left Center Midfield,33,Valencia,207,['8a3fe7ed-4563-4ed4-a0a8-1f9d4d77522f'],48,,,,,,,,,,,,,,,,Valencia,207,00:14:48.679,Pass,
,,,,,,,,,,,,,,,2.047007,,,,,,,,,,,,,9b01a58b-9392-42a6-bffd-13f04aa292a5,574,,"[77.0, 21.6]",3825591,14,,,,-1.170404,,Left Foot,,,,"[86.1, 0.1]",Ground Pass,,23.34652,,,Out,,,,,,,,,,1,From Free Kick,Rodrigo Moreno Machado,5718.0,Left Wing,33,Valencia,207,,50,,,,,,,,,,,,,,,,Valencia,207,00:14:50.342,Pass,
,,,,,,,,,,,,,,,1.707701,,,,,,,,,,,,,4e4ed67c-a9e2-4def-9fdc-72265261eafd,575,,"[42.5, 80.0]",3825591,15,,,,-0.18311082,,,,,,"[56.0, 77.5]",High Pass,,13.72953,,,Incomplete,,Joaquín Sánchez Rodríguez,6651.0,,,,,,Throw-in,1,From Throw In,Francisco José Molinero Calderón,6865.0,Right Back,34,Real Betis,218,"['16a8c72d-be56-4b60-b8af-a8cc063fb928', 'b564735c-0be2-4e46-b827-a50818ccbda8']",6,,,,,,,,,,,,,,,,Real Betis,218,00:15:06.860,Pass,
,,,,,,,,,,,,,,,0.6543,,,,,,,,,,,,,caba0c74-77e8-4e29-b1ee-d5fbc946bfa6,579,,"[50.8, 73.3]",3825591,15,,,True,0.4084889,,,,,,"[57.5, 76.2]",Low Pass,,7.300685,,,,,Joaquín Sánchez Rodríguez,6651.0,,,,,,Recovery,1,From Throw In,Alfred John Momar N''Diaye,5671.0,Right Defensive Midfield,34,Real Betis,218,"['18f65cd0-fdf7-406e-af22-df1b1718273f', '3db1c92d-0028-4675-9ba5-7bf494f29bc3']",9,,,,,,,,,,,,,,,,Real Betis,218,00:15:09.908,Pass,True
,,,,,,,,,,,,,,,0.568309,,,,,,,,,,,,,943cd318-b154-4c06-90c8-edd5e0b8e31d,581,,"[57.5, 76.2]",3825591,15,,,,-0.99039817,,Left Foot,,,,"[61.5, 70.1]",Low Pass,,7.2945185,,,,,Rubén Castro Martín,6832.0,,,,,,,1,From Throw In,Joaquín Sánchez Rodríguez,6651.0,Right Midfield,34,Real Betis,218,['3cdf6f7c-ff02-4970-9b71-44e5d79bc8e2'],10,,,,,,,,,,,,,,,,Real Betis,218,00:15:10.562,Pass,
,,,,,,,,,,,,,,,1.523782,,,,,,,,,,,,,b70a27e4-3dcb-4090-b7da-b2e6c501c986,588,,"[56.9, 70.5]",3825591,15,,,,-0.05208555,,Right Foot,,,,"[78.0, 69.4]",Ground Pass,,21.128654,,,,,Joaquín Sánchez Rodríguez,6651.0,,,,,,Free Kick,1,From Free Kick,Bruno González Cabrera,6872.0,Right Center Back,35,Real Betis,218,['b393f72d-fddf-4bab-8257-f15cb54ccb86'],55,,,,,,,,,,,,,,,,Real Betis,218,00:15:55.362,Pass,
,,,,,,,,,,,,,,,2.890671,,,,,,,,,,,,,8932a5d5-1d3d-4f0a-92c6-01b7f48540e5,593,,"[75.4, 71.8]",3825591,15,,,,2.7646835,,Right Foot,,,,"[61.0, 77.5]",Ground Pass,,15.487091,,,Incomplete,,Bruno González Cabrera,6872.0,,,,,,,1,From Free Kick,Joaquín Sánchez Rodríguez,6651.0,Right Midfield,35,Real Betis,218,"['0cbfa0f9-48b3-4bfe-995d-f98185a1e67e', '572c3d51-4f58-4b3e-a0da-740e0d28202a', '7c6bf1f5-4eef-46cb-9605-c4404240b391', 'f2834180-c744-4ce5-a2c2-464c8546bd88']",57,,,,,,,,,,,,,,,,Real Betis,218,00:15:57.825,Pass,True
,,,,,,,,,,,,,,,1.424683,,,,,,,,,,,,,a93cb364-9847-492f-ab22-25409288cd75,601,,"[98.6, 13.3]",3825591,16,,,,1.1733288,,Left Foot,True,,,"[107.5, 34.5]",Ground Pass,,22.99239,,,Incomplete,,,,,,,,,,1,From Free Kick,André Filipe Tavares Gomes,10802.0,Left Center Midfield,35,Real Betis,218,['732acf78-aa89-4666-bb19-aef702e2f66d'],5,,,,,,,,,,,,,,,,Valencia,207,00:16:05.728,Pass,
,,,,,,,,,,,,,,,1.462369,,,,,,,,,,,,,6ec9f688-919c-4fac-af7a-b5b5326c2a31,604,,"[12.6, 40.2]",3825591,16,,,,0.018016068,,Left Foot,,,,"[34.8, 40.6]",High Pass,,22.203604,,,,,Daniel Ceballos Fernández,6697.0,,,,,,,1,From Free Kick,Juan Manuel Vargas Risco,27347.0,Left Back,35,Real Betis,218,['94b7d6f0-3ded-4229-94f3-281239bceb6b'],8,,,,,,,,,,,,,,,,Real Betis,218,00:16:08.505,Pass,
,,,,,,,,,,,,,,,2.082237,,,,,,,,,,,,,6bc3a4be-e222-4f3d-870d-b21f4344c11d,608,,"[34.8, 27.5]",3825591,16,,,,-0.289271,,Right Foot,,,,"[51.6, 22.5]",Ground Pass,,17.528263,,,,,Jorge Molina Vidal,6630.0,,,,,,,1,From Free Kick,Daniel Ceballos Fernández,6697.0,Left Defensive Midfield,35,Real Betis,218,"['df57e47e-4035-41ea-ab3f-d842ae423070', 'ea27b208-15e0-4e3e-a227-aa0ad04f9bb2']",12,,,,,,,,,,,,,,,,Real Betis,218,00:16:12.593,Pass,True
,,,,,,,,,,,,,,,2.516235,,,,,,,,,,,,,6604e4d7-637f-4913-8a0f-00eea1491b72,611,,"[53.0, 22.9]",3825591,16,,,,1.6768485,,Right Foot,,,,"[49.7, 53.9]",High Pass,,31.17515,,,Incomplete,,Joaquín Sánchez Rodríguez,6651.0,,,,,,,1,From Free Kick,Jorge Molina Vidal,6630.0,Right Center Forward,35,Real Betis,218,"['1a2d2ec9-da5c-41be-a0b5-17a48ff11551', '46ebd33b-1dfd-4ced-b34e-20f5940a8a78', 'c7a17f09-a9a5-4788-a632-25a6d20017eb']",14,,,,,,,,,,,,,,,,Real Betis,218,00:16:14.675,Pass,True
,,,,,,,,,,,,,,,0.788851,,,,,,,,,,,,,3b1503c4-d63e-4df7-ae81-81cfa5b4edd2,615,,"[65.8, 24.9]",3825591,16,,,,1.886412,,Right Foot,,,,"[62.6, 34.7]",Ground Pass,,10.309219,,,,,Javier Fuego Martínez,6751.0,,,,,,,1,Regular Play,André Filipe Tavares Gomes,10802.0,Left Center Midfield,36,Valencia,207,['a5489ca4-8222-44a0-a617-9a544060b666'],18,,,,,,,,,,,,,,,,Valencia,207,00:16:18.162,Pass,
,,,,,,,,,,,,,,,2.571069,,,,,,,,,,,,,bd3394e3-fe52-4e9c-9bd5-079ecfe5742b,618,,"[62.6, 34.7]",3825591,16,,,,0.80722874,,Right Foot,,,,"[96.2, 69.8]",High Pass,,48.589813,,,Incomplete,,Sofiane Feghouli,18724.0,,,,,,,1,Regular Play,Javier Fuego Martínez,6751.0,Center Defensive Midfield,36,Valencia,207,"['dcd1a5d8-dd22-44ef-aa5e-edceb1ac2722', 'f638d544-5b93-4bc1-b5bb-7aa67e1d765c']",20,,,,,,,,,,,,,,,,Valencia,207,00:16:20.392,Pass,
,,,,,,,,,,,,,,,2.399998,,,,,,,,,,,,,bef55414-b36b-40ad-9ab7-7d4b0737c5d6,621,,"[90.9, 80.0]",3825591,16,True,,,-2.4697971,,,,,,"[74.3, 66.8]",Low Pass,,21.208488,,,,,Daniel Parejo Muñoz,6595.0,,,,,,Throw-in,1,From Throw In,Antonio Barragán Fernández,6663.0,Right Back,37,Valencia,207,['9e353e28-c680-4b5b-9135-8eb5ae3c25d9'],29,,,,,,,,,,,,,,,,Valencia,207,00:16:29.974,Pass,
,,,,,,,,,,,,,,,0.852382,,,,,,,,,,,,,b16b629f-f3d7-4bda-bd36-d8c5a5c9568d,623,,"[68.0, 38.4]",3825591,16,,,,-1.4443558,,Right Foot,,,,"[69.5, 26.6]",Ground Pass,,11.894957,,,,,André Filipe Tavares Gomes,10802.0,,,,,,,1,From Throw In,Daniel Parejo Muñoz,6595.0,Right Center Midfield,37,Valencia,207,['8f569c1e-9fb5-4231-af21-7397815b0268'],38,,,,,,,,,,,,,,,,Valencia,207,00:16:38.592,Pass,
,,,,,,,,,,,,,,,1.907049,,,,,,,,,,,,,bb621a27-7821-4deb-b916-9197cba68c8a,626,,"[69.5, 26.6]",3825591,16,,,,-1.4329207,,Right Foot,,,,"[72.4, 5.7]",Ground Pass,,21.100237,,,,,Lucas Alfonso Orbán Alegre,27480.0,,,,,,,1,From Throw In,André Filipe Tavares Gomes,10802.0,Left Center Midfield,37,Valencia,207,['e1d5b263-6baf-438b-bca9-f7c52f40f299'],40,,,,,,,,,,,,,,,,Valencia,207,00:16:40.277,Pass,
,,,,,,,,,,,,,,,1.685795,,,,,,,,,,,,,829dda3c-9014-4db9-a261-fa553855af51,629,,"[76.3, 5.2]",3825591,16,,,,2.3711188,,Left Foot,,,,"[69.5, 11.8]",Ground Pass,,9.476286,,,,,André Filipe Tavares Gomes,10802.0,,,,,,,1,From Throw In,Lucas Alfonso Orbán Alegre,27480.0,Left Back,37,Valencia,207,['68134f71-c9e4-4545-a6ec-23f78f1880cc'],44,,,,,,,,,,,,,,,,Valencia,207,00:16:44.119,Pass,
,,,,,,,,,,,,,,,1.070705,,,,,,,,,,,,,6378c77f-798f-4465-86c8-6f4c965126df,632,,"[69.1, 16.6]",3825591,16,,,,2.039763,,Right Foot,,,,"[61.5, 31.6]",Ground Pass,,16.81547,,,,,Javier Fuego Martínez,6751.0,,,,,,,1,From Throw In,André Filipe Tavares Gomes,10802.0,Left Center Midfield,37,Valencia,207,['e23fe187-3fb7-4803-b09b-1b5dffb530aa'],46,,,,,,,,,,,,,,,,Valencia,207,00:16:46.763,Pass,
,,,,,,,,,,,,,,,2.082138,,,,,,,,,,,,,d215f4b1-e299-4f1f-99d6-fb833e81a21f,635,,"[62.6, 34.9]",3825591,16,,,,1.4114447,,Right Foot,,,,"[68.0, 68.5]",Ground Pass,,34.031162,,,,,Antonio Barragán Fernández,6663.0,,,,,,,1,From Throw In,Javier Fuego Martínez,6751.0,Center Defensive Midfield,37,Valencia,207,['f9349256-13a3-4184-ab26-af627a25e89b'],49,,,,,,,,,,,,,,,,Valencia,207,00:16:49.246,Pass,
,,,,,,,,,,,,,,,2.297445,,,,,,,,,,,,,f1249b52-e139-45b0-834f-1ba917d616e3,638,,"[68.2, 68.5]",3825591,16,,,,-0.07249841,48f8d308-4d3a-4c86-b0d3-f5228e9638c0,Right Foot,,,,"[104.0, 65.9]",High Pass,,35.89429,,,,,Sofiane Feghouli,18724.0,True,,,,,,1,From Throw In,Antonio Barragán Fernández,6663.0,Right Back,37,Valencia,207,['1e1c0b95-783e-4131-ae6d-6d09c20104c1'],52,,,,,,,,,,,,,,,,Valencia,207,00:16:52.675,Pass,
,,,,,,,,,,,,,,,0.557162,,,,,,,,,,,,,e04c56fe-19a6-479a-9913-17c6f4ea6c76,643,,"[120.0, 80.0]",3825591,17,,,,-1.8682691,,Left Foot,,,,"[111.6, 52.6]",High Pass,True,28.658682,,,Unknown,,,,,,,Inswinging,,Corner,1,From Corner,Rodrigo Moreno Machado,5718.0,Left Wing,38,Valencia,207,,20,,,,,,,,,,,,,,,,Valencia,207,00:17:20.778,Pass,
,,,,,,,,,,,,,,,5.920739,,,,,,,,,,,,,248247f5-1233-4a3e-8fb0-40f87065c9f9,646,,"[15.0, 33.0]",3825591,18,,,,0.058100086,,Left Foot,,,,"[104.4, 38.2]",High Pass,,89.5511,,,Incomplete,,,,,,,,,Free Kick,1,From Free Kick,Antonio Adán Garrido,6654.0,Goalkeeper,39,Real Betis,218,['6278015d-9cd9-4cbd-9b51-bb1b6bf7cefb'],1,,,,,,,,,,,,,,,,Real Betis,218,00:18:01.363,Pass,
,,,,,,,,,,,,,,,1.218396,,,,,,,,,,,,,7e91056b-f3bb-4e44-b925-38689b9fc2d0,649,,"[14.8, 41.9]",3825591,18,,,,-1.3583643,,Keeper Arm,,,,"[18.1, 26.6]",Ground Pass,,15.651837,,,,,Aymen Abdennour,4406.0,,,,,,,1,From Free Kick,Jaume Doménech Sánchez,6898.0,Goalkeeper,39,Real Betis,218,['ee2300e6-c5ef-4bf6-9935-0e6637ccf7a9'],8,,,,,,,,,,,,,,,,Valencia,207,00:18:08.725,Pass,
,,,,,,,,,,,,,,,3.126022,,,,,,,,,,,,,91becca8-45aa-4d19-8209-f67924bd26a8,652,,"[17.6, 21.4]",3825591,18,,,,-0.065562464,,Left Foot,,,,"[77.0, 17.5]",High Pass,,59.527893,,,Incomplete,,Francisco Alcácer García,6402.0,,,,,,,1,From Free Kick,Aymen Abdennour,4406.0,Left Center Back,39,Real Betis,218,"['14ef15ec-b74c-430f-a77a-13ba56e97a05', '226dc737-2b04-4678-9a0d-0f930cdc0eaf']",12,,,,,,,,,,,,,,,,Valencia,207,00:18:12.082,Pass,
