bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[39.3, 39.2]",,,,,,,,,,,,,3.241119,,,,,,,,,,,,,,04dc62b3-f5f8-4463-b45c-fa457812e834,326,,"[47.8, 68.9]",3825650,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Piccini,11634.0,Right Back,26,Real Betis,218,"['39a712ee-32a5-4159-a6c8-500ed3f69054', '8dbbe4f4-89ad-4c8e-a4b0-77e035faa1e6', 'a911c8ac-f387-41a4-a8cb-110f5264fb4b']",7,,,,,,,,,,,,,,,,,Real Betis,218,00:10:07.494,Carry,True
,,,,"[33.7, 16.6]",,,,,,,,,,,,,0.120169,,,,,,,,,,,,,,1cb05c5b-e311-40b2-b4db-4e2570156f02,330,,"[33.7, 15.6]",3825650,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco José Molinero Calderón,6865.0,Left Back,26,Real Betis,218,"['b6369165-fa68-493e-9e53-bff9b60665cf', 'df5f33eb-da17-4b8b-8dd1-1bc9de5a396e']",12,,,,,,,,,,,,,,,,,Real Betis,218,00:10:12.102,Carry,
,,,,"[20.9, 39.9]",,,,,,,,,,,,,0.258053,,,,,,,,,,,,,,f159866a-7cf0-4bd3-ae98-2f4454dd770d,333,,"[20.6, 41.0]",3825650,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Germán Alejandro Pezzella,7161.0,Left Center Back,26,Real Betis,218,"['65b1cb4c-7378-4b79-a4f3-0736a0df3b9f', 'b6e4a5f3-17a5-4ab0-baa7-53812530d756']",13,,,,,,,,,,,,,,,,,Real Betis,218,00:10:13.572,Carry,
,,,,"[47.6, 27.0]",,,,,,,,,,,,,0.010815001,,,,,,,,,,,,,,ce92f2c6-2f3f-4d1d-9aa0-03400ae25f3d,341,,"[46.7, 27.2]",3825650,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Ceballos Fernández,6697.0,Left Defensive Midfield,26,Real Betis,218,"['2af36e5d-7f34-46bb-a501-cbdb4b733483', '9d72aac7-6e84-4b8b-b168-81f73e37ed97', 'b0907aee-f793-4aca-9573-a22cec39bdb3']",20,,,,,,,,,,,,,,,,,Real Betis,218,00:10:20.436,Carry,True
,,,,"[49.8, 13.6]",,,,,,,,,,,,,0.581483,,,,,,,,,,,,,,70d3191e-829e-4bb1-b4be-1e3ab1c99699,345,,"[52.0, 15.3]",3825650,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Portillo Soler,6873.0,Left Midfield,26,Real Betis,218,"['accfdeac-6c3c-406a-97b9-356cef1bf4e7', 'b7e8d86b-7351-417f-a9a3-86209407d92b', 'd051b9e5-73f0-478a-bdaa-78d9591ffc26', 'f17eecb9-296c-4706-af52-db4fc6b815a0']",22,,,,,,,,,,,,,,,,,Real Betis,218,00:10:22.080,Carry,True
,,,,"[36.8, 10.2]",,,,,,,,,,,,,0.576592,,,,,,,,,,,,,,4da64187-d59f-49c0-8e22-ee266ad0eb6d,351,,"[36.8, 10.2]",3825650,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco José Molinero Calderón,6865.0,Left Back,26,Real Betis,218,"['2e0ccef0-1b9c-4829-9559-017e394f4e2f', 'c3431487-f48e-4b26-a9e6-c1bf3e6167b9']",25,,,,,,,,,,,,,,,,,Real Betis,218,00:10:25.456,Carry,
,,,,"[42.0, 13.5]",,,,,,,,,,,,,2.437789,,,,,,,,,,,,,,c7f14867-4f68-4e48-bdeb-e85967e143dd,354,,"[40.7, 18.3]",3825650,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Ceballos Fernández,6697.0,Left Defensive Midfield,26,Real Betis,218,"['d4fa5d47-7cf3-4785-8f35-5f65f68bf27b', 'd8d9749d-7d90-4f6a-b53c-5d6396d82583']",26,,,,,,,,,,,,,,,,,Real Betis,218,00:10:26.935,Carry,
,,,,"[47.8, 1.6]",,,,,,,,,,,,,1.123043,,,,,,,,,,,,,,5711782c-d288-4bc3-bdae-1f768079e35a,358,,"[46.7, 3.9]",3825650,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco José Molinero Calderón,6865.0,Left Back,26,Real Betis,218,"['bb839d6a-1a62-45b4-89a7-bdb1eda4fe2d', 'bf97f54d-f811-4c8b-ad1a-374c44bb080d', 'c9047c81-efc0-4ae5-a2de-22b91d6b0e2b']",30,,,,,,,,,,,,,,,,,Real Betis,218,00:10:30.448,Carry,True
,,,,"[26.1, 8.5]",,,,,,,,,,,,,1.3657,,,,,,,,,,,,,,5d6b0aad-b506-48d1-a35d-6c0af66ee89a,363,,"[26.1, 8.5]",3825650,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Germán Alejandro Pezzella,7161.0,Left Center Back,27,Real Betis,218,"['129e9d08-02d1-44ac-b61b-fc86ef8725f3', '1d428de5-456d-4e20-be6e-3d3e1e2c6de5']",39,,,,,,,,,,,,,,,,,Real Betis,218,00:10:39.691,Carry,
,,,,"[21.2, 50.6]",,,,,,,,,,,,,0.777557,,,,,,,,,,,,,,fea8b6b3-8b02-49ca-96e4-a5b614cc6f85,366,,"[22.5, 46.7]",3825650,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bruno González Cabrera,6872.0,Right Center Back,27,Real Betis,218,"['b9bc9106-e531-41c4-9178-5b3285d8643f', 'd2aeb494-67d1-47d6-8c5e-50bbf82b48a4']",42,,,,,,,,,,,,,,,,,Real Betis,218,00:10:42.913,Carry,
,,,,"[43.9, 74.9]",,,,,,,,,,,,,3.443423,,,,,,,,,,,,,,a0612682-f674-4144-8227-42617eb0fbae,369,,"[37.9, 71.6]",3825650,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cristiano Piccini,11634.0,Right Back,27,Real Betis,218,"['0dba8112-a3c0-44ea-a431-7dd0dc4f3c6e', 'abc3ab2e-5cb4-4755-b509-25b47bfd8883', 'cb89b184-45c7-4a7e-a580-a86b18e49685']",45,,,,,,,,,,,,,,,,,Real Betis,218,00:10:45.597,Carry,True
,,,,"[74.2, 3.1]",,,,,,,,,,,,,1.4386,,,,,,,,,,,,,,3e793016-7be8-4ac1-bd14-659c49893ff0,373,,"[76.2, 5.2]",3825650,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sabin Merino Zuloaga,6666.0,Left Wing,27,Real Betis,218,"['5b287317-f61e-416d-be7c-7f716e5ac5d1', '95816f48-cf85-4652-801e-bf09f506fea0']",49,,,,,,,,,,,,,,,,,Athletic Club,215,00:10:49.041,Carry,
,,,,"[62.9, 74.4]",,,,,,,,,,,,,1.339858,,,,,,,,,,,,,,a53dfadf-2754-4437-b30d-ecd1f6cfcd65,378,,"[63.6, 73.6]",3825650,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joaquín Sánchez Rodríguez,6651.0,Right Midfield,28,Real Betis,218,"['5cde5257-1c24-4829-a166-7c472003da08', '69ee2953-d007-4d28-9d83-6d1a561690fe', 'd5665b41-2ff5-423b-8412-97948caa41c6', 'e290cdbd-9303-415b-b15e-97c91d021f6d']",1,,,,,,,,,,,,,,,,,Real Betis,218,00:11:01.259,Carry,True
,,,,"[60.1, 76.1]",,,,,,,,,,,,,1.301097,,,,,,,,,,,,,,7800b653-4a97-453a-9d51-8abcfa3e0398,382,,"[62.9, 74.4]",3825650,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joaquín Sánchez Rodríguez,6651.0,Right Midfield,28,Real Betis,218,"['0eac9800-312a-471a-b20c-b6a0b41d9048', '2e8fad81-a96e-4ba9-b352-1a01c15853b3', '5cde5257-1c24-4829-a166-7c472003da08', 'd5665b41-2ff5-423b-8412-97948caa41c6']",2,,,,,,,,,,,,,,,,,Real Betis,218,00:11:02.599,Carry,True
,,,,"[56.2, 55.3]",,,,,,,,,,,,,0.756709,,,,,,,,,,,,,,393459c4-8fc2-4763-84d0-f2213c37c73a,385,,"[53.1, 58.1]",3825650,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francisco Portillo Soler,6873.0,Left Midfield,28,Real Betis,218,"['586d9be6-3ab2-4238-81aa-d08af8c42401', '6c9c6af8-ffeb-4aaf-a641-338258bc6ead']",4,,,,,,,,,,,,,,,,,Real Betis,218,00:11:04.975,Carry,
,,,,"[77.2, 63.3]",,,,,,,,,,,,,1.79696,,,,,,,,,,,,,,db1acc15-17db-4874-b6a7-7ad4cb5cbe8a,390,,"[65.4, 58.8]",3825650,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francisco Portillo Soler,6873.0,Left Midfield,28,Real Betis,218,"['11f10d7d-ae3a-4826-b5fb-1404667c2b29', '73486d42-7c33-4132-b479-4c77b77c0134', 'caf9080a-d1c0-4a91-b6e5-6874a8048c39']",7,,,,,,,,,,,,,,,,,Real Betis,218,00:11:07.303,Carry,True
,,,,"[91.1, 65.2]",,,,,,,,,,,,,2.40925,,,,,,,,,,,,,,cf628b5a-b3ed-4ff3-a930-2f7922e58086,394,,"[85.6, 75.3]",3825650,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joaquín Sánchez Rodríguez,6651.0,Right Midfield,28,Real Betis,218,"['0ec3555a-8964-4169-9986-18ddf723eb9f', 'bc286c0a-9757-41ff-9b2e-992cdcf9b34e', 'c2133fb2-2d8a-4ab5-bc58-f6e993dc8e5a']",10,,,,,,,,,,,,,,,,,Real Betis,218,00:11:10.695,Carry,True
,,,,"[104.5, 50.0]",,,,,,,,,,,,,3.554429,,,,,,,,,,,,,,a206d27a-2f07-4f4e-aa4a-2b5544757dd0,397,,"[91.1, 65.2]",3825650,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joaquín Sánchez Rodríguez,6651.0,Right Midfield,28,Real Betis,218,"['0ec3555a-8964-4169-9986-18ddf723eb9f', '5c8e0246-0543-4bf0-ad3f-c1873a6a5436', 'c2133fb2-2d8a-4ab5-bc58-f6e993dc8e5a']",13,,,,,,,,,,,,,,,,,Real Betis,218,00:11:13.104,Carry,True
,,,,"[27.3, 32.1]",,,,,,,,,,,,,0.969101,,,,,,,,,,,,,,21f1c45f-4416-42a7-8b50-64c8a34e98a3,401,,"[26.1, 30.2]",3825650,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mikel San José Domínguez,6389.0,Right Defensive Midfield,28,Real Betis,218,"['578c1369-71d5-4dca-87d0-157ae6ce4132', '98f15b4c-12d5-4674-a236-b9f4ca1acdf5', 'b57af099-5b77-4e8a-9f27-be0f97693733']",17,,,,,,,,,,,,,,,,,Athletic Club,215,00:11:17.641,Carry,True
,,,,"[67.9, 26.4]",,,,,,,,,,,,,0.032533,,,,,,,,,,,,,,5934a7a1-9ec3-4157-a113-27cdfab47a7a,407,,"[68.9, 25.8]",3825650,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francisco José Molinero Calderón,6865.0,Left Back,28,Real Betis,218,"['6b8c284e-97a3-40a5-9314-84f5bd69b79a', 'b14b73fb-1dcb-4999-b2c8-46e3daadc6eb']",22,,,,,,,,,,,,,,,,,Real Betis,218,00:11:22.450,Carry,
,,,,"[58.1, 39.9]",,,,,,,,,,,,,0.684335,,,,,,,,,,,,,,05fbe46a-f0b2-4951-9c06-cb70bf81b655,410,,"[59.5, 39.7]",3825650,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Germán Alejandro Pezzella,7161.0,Left Center Back,28,Real Betis,218,"['4317532a-3b32-4f86-a87d-5b13769962b0', '91f2d038-7c60-4d08-aa1d-8f58b788d0fe']",24,,,,,,,,,,,,,,,,,Real Betis,218,00:11:24.239,Carry,
,,,,"[53.2, 50.6]",,,,,,,,,,,,,1.578222,,,,,,,,,,,,,,e05e9a51-613a-45dc-96bf-e2b7e717e5da,413,,"[53.2, 54.1]",3825650,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bruno González Cabrera,6872.0,Right Center Back,28,Real Betis,218,"['e3b26fcd-1c3d-4fde-85db-e914842f2271', 'f270fa06-fade-4292-9bc5-a2ba69b50ebd']",26,,,,,,,,,,,,,,,,,Real Betis,218,00:11:26.324,Carry,
,,,,"[49.8, 17.5]",,,,,,,,,,,,,0.925246,,,,,,,,,,,,,,9ea937f1-c65b-4dd5-b670-28ab6c609118,416,,"[48.7, 23.5]",3825650,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Germán Alejandro Pezzella,7161.0,Left Center Back,28,Real Betis,218,"['680cdf27-ea82-47d5-aa95-11fe25cf98b6', 'e94ff63a-6151-4c86-8dd0-028a76b1e95e']",30,,,,,,,,,,,,,,,,,Real Betis,218,00:11:30.168,Carry,
,,,,"[55.3, 74.5]",,,,,,,,,,,,,0.96705,,,,,,,,,,,,,,0a145b3e-0617-43c1-ba71-714b5871a94a,423,,"[60.0, 73.2]",3825650,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Raúl García Escudero,6391.0,Center Attacking Midfield,29,Athletic Club,215,"['770f8d70-97e7-4d26-a338-847f70ce4f61', '9930b769-ef81-4af3-9576-2fd005bc3a18', 'ae739053-fe97-47d9-931d-e5aebcf6f272']",12,,,,,,,,,,,,,,,,,Athletic Club,215,00:12:12.941,Carry,True
,,,,"[65.9, 5.8]",,,,,,,,,,,,,0.263423,,,,,,,,,,,,,,a24c1f84-f044-44ce-b13f-fc942a3589b7,427,,"[66.7, 5.8]",3825650,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Portillo Soler,6873.0,Left Midfield,30,Real Betis,218,"['c0e3eafc-37e6-4a3d-8ce8-7c27278a546b', 'f15f9601-ecc7-4c68-a8ea-89595e0138ed']",14,,,,,,,,,,,,,,,,,Real Betis,218,00:12:14.525,Carry,
,,,,"[59.2, 1.3]",,,,,,,,,,,,,1.640038,,,,,,,,,,,,,,120480f8-e429-49cc-ba01-e31edcdc4179,433,,"[60.4, 4.4]",3825650,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco José Molinero Calderón,6865.0,Left Back,30,Real Betis,218,"['8d2439fc-fc3b-4781-89ca-d4125a393032', 'ab47c34e-f296-4574-9467-3855e99e38a6', 'b6d9191d-992d-4913-9b05-9c0b7ba8334d']",18,,,,,,,,,,,,,,,,,Real Betis,218,00:12:18.137,Carry,True
,,,,"[48.7, 75.6]",,,,,,,,,,,,,0.100217,,,,,,,,,,,,,,33ea5fe7-35f3-4824-8b55-d40e44cedf06,442,,"[48.6, 75.7]",3825650,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar de Marcos Arana,6649.0,Right Back,31,Athletic Club,215,"['0c9f6f88-e67d-4f73-a582-7368baf6bd0c', '1da4fcfc-2eea-4f33-b128-c3e57f475455']",21,,,,,,,,,,,,,,,,,Athletic Club,215,00:12:21.657,Carry,
,,,,"[62.3, 69.1]",,,,,,,,,,,,,1.078345,,,,,,,,,,,,,,3fb010f9-5b58-44ea-b749-147e4e362f7d,445,,"[65.9, 71.8]",3825650,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aritz Aduriz Zubeldia,6394.0,Center Forward,31,Athletic Club,215,"['d26feb09-e784-4c82-bfa0-90779411ed80', 'fc7899c9-6967-4979-9970-cd950cad0b9d']",23,,,,,,,,,,,,,,,,,Athletic Club,215,00:12:23.546,Carry,
,,,,"[56.1, 67.4]",,,,,,,,,,,,,1.678951,,,,,,,,,,,,,,d2720300-011c-43fa-8aa2-dc45e953b6e7,448,,"[59.2, 66.3]",3825650,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel San José Domínguez,6389.0,Right Defensive Midfield,31,Athletic Club,215,"['64a3877e-b42f-4297-9a92-d7aa42e8b531', '9861d974-149f-474a-a467-15b4d4dda063', 'c163219f-fcf5-447d-8f3d-94a0364a7f50']",25,,,,,,,,,,,,,,,,,Athletic Club,215,00:12:25.339,Carry,True
,,,,"[65.8, 77.9]",,,,,,,,,,,,,1.276769,,,,,,,,,,,,,,e9c2b0c9-f0f2-4c4f-9c52-373e720ef0b6,452,,"[60.9, 76.2]",3825650,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iñaki Williams Arthuer,6393.0,Right Wing,31,Athletic Club,215,"['04892f2c-76c2-4b1e-88fe-432c8207b4f3', '8c4da47b-7c18-403a-8da3-6b7d071dde73', 'c16d2cf7-d750-4482-91ad-dc1970eca610']",27,,,,,,,,,,,,,,,,,Athletic Club,215,00:12:27.894,Carry,True
,,,,"[86.9, 7.3]",,,,,,,,,,,,,1.39316,,,,,,,,,,,,,,b2c8f3b5-212f-4f10-8a1f-fbdc5d873304,456,,"[87.2, 5.7]",3825650,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sabin Merino Zuloaga,6666.0,Left Wing,31,Athletic Club,215,"['3b5c1a66-2c18-47a3-a7cd-dea24d7c09b4', '6db7f081-0a78-4ad9-bb75-3466ac3e0c67']",32,,,,,,,,,,,,,,,,,Athletic Club,215,00:12:32.667,Carry,
,,,,"[77.5, 8.1]",,,,,,,,,,,,,1.189275,,,,,,,,,,,,,,39aa547e-8292-4778-a11c-cdd6ca0ffc0c,459,,"[76.7, 8.1]",3825650,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel Balenziaga Oruesagasti,6789.0,Left Back,31,Athletic Club,215,"['98718ee1-5d7a-4e4c-8527-4de2a1c3e08e', 'dac870d3-0a2f-4c37-9c9f-3a9fc12b7153']",34,,,,,,,,,,,,,,,,,Athletic Club,215,00:12:34.894,Carry,
,,,,"[69.2, 24.3]",,,,,,,,,,,,,3.811492,,,,,,,,,,,,,,646f643b-0f2a-4df7-9b57-8546d6c6c57b,462,,"[68.9, 17.0]",3825650,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,31,Athletic Club,215,"['250609f3-43e7-44d5-8728-693de7113aec', 'ee07715e-6b73-4629-afa3-ebdf9128c41d']",37,,,,,,,,,,,,,,,,,Athletic Club,215,00:12:37.157,Carry,
,,,,"[63.7, 37.0]",,,,,,,,,,,,,1.311355,,,,,,,,,,,,,,3dd738ef-f337-437a-9ba8-0b84938e7cc5,465,,"[63.7, 37.0]",3825650,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel San José Domínguez,6389.0,Right Defensive Midfield,31,Athletic Club,215,"['36e65635-c1ac-45c9-92fb-24dce0ca7de0', 'bb345aa2-eb62-462b-ad62-ac54531265d2']",41,,,,,,,,,,,,,,,,,Athletic Club,215,00:12:41.816,Carry,
,,,,"[61.2, 9.3]",,,,,,,,,,,,,1.55279,,,,,,,,,,,,,,6c534def-9895-44c4-a75b-fa273d135469,468,,"[56.4, 11.5]",3825650,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aymeric Laporte,4353.0,Left Center Back,31,Athletic Club,215,"['4d60b4f7-bdb1-4396-b097-5fbfc0d27292', '4fdba253-f01d-4b30-a3d8-7685afcaba11']",44,,,,,,,,,,,,,,,,,Athletic Club,215,00:12:44.957,Carry,
,,,,"[30.9, 55.3]",,,,,,,,,,,,,1.127278,,,,,,,,,,,,,,094933e2-ca31-462c-8e0e-0e8192bba29c,472,,"[28.2, 55.5]",3825650,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bruno González Cabrera,6872.0,Right Center Back,32,Real Betis,218,"['810144cb-0038-4830-86a3-02e695d67743', '86af69a5-bb71-4634-8620-9c8f954c2f76']",48,,,,,,,,,,,,,,,,,Real Betis,218,00:12:48.728,Carry,
,,,,"[54.2, 44.9]",,,,,,,,,,,,,2.243568,,,,,,,,,,,,,,688dffed-cb0e-410a-aaf5-f869a1f19e71,478,,"[35.9, 52.5]",3825650,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alfred John Momar N''Diaye,5671.0,Right Defensive Midfield,32,Real Betis,218,"['19800271-d587-4440-9d5f-e1d508d3a3f0', '91148541-280c-4ff5-89a3-7e0a7e2f8bfa', 'bcc2cf49-bd5a-4882-816f-f69009440842']",52,,,,,,,,,,,,,,,,,Real Betis,218,00:12:52.774,Carry,True
,,,,"[68.7, 41.1]",,,,,,,,,,,,,0.208624,,,,,,,,,,,,,,4bb5f270-1565-40d2-87e7-d5c289e4e1d4,482,,"[68.6, 41.7]",3825650,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricky van Wolfswinkel,27348.0,Right Center Forward,32,Real Betis,218,"['10531a44-56d1-4ef1-bc33-1555568b2442', 'acdc8e29-cd97-4ccf-b18c-ae0e605f2ff5', 'fa3131a0-360a-4b7a-8cc1-a158eededc21']",56,,,,,,,,,,,,,,,,,Real Betis,218,00:12:56.264,Carry,True
,,,,"[21.9, 41.6]",,,,,,,,,,,,,9.034303,,,,,,,,,,,,,,76ffebe2-daae-4fda-81a1-da809185471f,487,,"[14.8, 44.5]",3825650,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gorka Iraizoz Moreno,6576.0,Goalkeeper,33,Athletic Club,215,"['9ed829ea-e608-4146-a05c-176d1eddb151', 'd4a3a3b9-ac61-4fb0-b28f-983565515832']",59,,,,,,,,,,,,,,,,,Athletic Club,215,00:12:59.915,Carry,
,,,,"[86.4, 20.7]",,,,,,,,,,,,,1.370445,,,,,,,,,,,,,,b104110e-0076-4432-8eb5-256511df2562,494,,"[85.4, 24.1]",3825650,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sabin Merino Zuloaga,6666.0,Left Wing,33,Athletic Club,215,"['b9cdb640-1b58-4350-b5ba-98825527eb40', 'd2e075ef-1af9-41f4-89fd-b1682b999559', 'd74fe746-10b9-4e85-b938-46b3e59d81f1']",13,,,,,,,,,,,,,,,,,Athletic Club,215,00:13:13.394,Carry,True
,,,,"[63.3, 17.0]",,,,,,,,,,,,,2.838225,,,,,,,,,,,,,,7ed4d48a-da4d-43ee-927e-69a974ce429e,504,,"[62.0, 11.6]",3825650,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aymeric Laporte,4353.0,Left Center Back,34,Athletic Club,215,"['a3f8ac0a-74a2-4e92-aa66-29c1708eec2b', 'a683b692-0102-463c-856e-4044eb794175']",39,,,,,,,,,,,,,,,,,Athletic Club,215,00:13:39.954,Carry,
,,,,"[57.3, 34.5]",,,,,,,,,,,,,2.096199,,,,,,,,,,,,,,9370bcce-fc6c-400a-9426-82c7028d47ba,507,,"[68.6, 27.3]",3825650,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mikel San José Domínguez,6389.0,Right Defensive Midfield,34,Athletic Club,215,"['35ae848c-0bbb-4af6-b285-5d5f966a4c0b', 'cecd52c0-68da-4135-8295-47def1ff9f31']",43,,,,,,,,,,,,,,,,,Athletic Club,215,00:13:43.720,Carry,
,,,,"[21.2, 38.4]",,,,,,,,,,,,,0.279998,,,,,,,,,,,,,,94e821c0-c5a4-40a7-ba96-b48d6b39dd4e,510,,"[18.9, 37.3]",3825650,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gorka Iraizoz Moreno,6576.0,Goalkeeper,34,Athletic Club,215,"['86afcb83-c05c-44dc-89dc-7e739c0d891b', 'bd9baf69-e6e1-4e07-9d61-d8a0fbc8d9ab']",49,,,,,,,,,,,,,,,,,Athletic Club,215,00:13:49.215,Carry,
,,,,"[95.1, 60.6]",,,,,,,,,,,,,0.348938,,,,,,,,,,,,,,1b84870a-ee7a-4966-bb3c-55051bfcf3c0,516,,"[93.9, 62.0]",3825650,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Iñaki Williams Arthuer,6393.0,Right Wing,34,Athletic Club,215,"['196ac4ae-79b8-459c-80dd-4d2b401b2321', '1f6add8c-5370-4bee-9c02-b7001546a63a']",53,,,,,,,,,,,,,,,,,Athletic Club,215,00:13:53.991,Carry,
,,,,"[44.8, 71.0]",,,,,,,,,,,,,0.159999,,,,,,,,,,,,,,b9a8469b-d07f-4718-bcb0-2c6f288c2382,522,,"[44.8, 71.0]",3825650,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,34,Athletic Club,215,"['10d34fab-e7c6-4c22-b3e4-045fdf7cb7f0', '8fae19ac-9899-428c-91cb-e0f4b983df21']",0,,,,,,,,,,,,,,,,,Athletic Club,215,00:14:00.468,Carry,
,,,,"[75.0, 72.0]",,,,,,,,,,,,,0.160169,,,,,,,,,,,,,,cf7c7319-5175-483a-b4ab-f9f59dea8ab1,525,,"[74.2, 71.0]",3825650,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aritz Aduriz Zubeldia,6394.0,Center Forward,34,Athletic Club,215,"['6ac2100b-e201-40a5-a2b9-a42d63293350', '73cdb46e-3955-4f6a-9418-6ebfb42dc1f2', '905f2b11-4e1c-4fa4-b012-74ed70505713']",2,,,,,,,,,,,,,,,,,Athletic Club,215,00:14:02.433,Carry,True
,,,,"[44.5, 3.8]",,,,,,,,,,,,,0.98114,,,,,,,,,,,,,,be07bbe8-56d8-4326-8f7e-0449426caf1a,529,,"[44.5, 3.8]",3825650,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco José Molinero Calderón,6865.0,Left Back,35,Real Betis,218,"['714f3f43-c464-49f5-bedf-8ada1af3788f', 'cc5f2acc-a6a8-4f71-b9d7-6942b839ae9a']",4,,,,,,,,,,,,,,,,,Real Betis,218,00:14:04.604,Carry,
,,,,"[50.6, 10.5]",,,,,,,,,,,,,0.019454,,,,,,,,,,,,,,103e01fc-d95e-49b2-820b-8854662b1c4c,532,,"[50.6, 10.5]",3825650,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Ceballos Fernández,6697.0,Left Defensive Midfield,35,Real Betis,218,"['a433fbd5-549c-4853-bf93-39cb97e41d06', 'a7196853-0ed1-4743-b126-ab72e04ba0d4']",6,,,,,,,,,,,,,,,,,Real Betis,218,00:14:06.514,Carry,
