ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.559686,,,,,,,,,,,,,0291e5fd-428c-4ca3-993a-8ad03287219b,3626,,"[54.1, 30.2]",3825702,91,,,,1.5069299,,Left Foot,,,"[56.3, 64.6]",,Ground Pass,,34.470276,,,,Aritz Elustondo Irribaria,6679.0,,,,,,2,From Goal Kick,Íñigo Martínez Berridi,6665.0,Left Center Back,210,Real Sociedad,210,['164a7c06-9886-420f-9d42-0ca54b0701e7'],49,,,,,,,,,,,,,,,,,Real Sociedad,210,00:46:49.500,Pass,
,,,,,,,,,,,,,,,,,1.521891,,,,,,,,,,,,,cae70cec-70f1-45d9-8d04-832de9b95252,3629,,"[63.2, 65.3]",3825702,91,,,,0.36304936,,Right Foot,,,"[81.1, 72.1]",,Ground Pass,,19.148108,,,,Carlos Alberto Vela Garrido,5560.0,,,,,,2,From Goal Kick,Aritz Elustondo Irribaria,6679.0,Right Back,210,Real Sociedad,210,['432bd22c-8ee2-4f10-8d1a-034bffeaeca2'],53,,,,,,,,,,,,,,,,,Real Sociedad,210,00:46:53.648,Pass,
,,,,,,,,,,,,,,,,,1.627974,,,,,,,,,,,,,623b0b10-b570-47d4-9507-dbdd63d0b03f,3635,,"[63.4, 56.1]",3825702,92,True,,,0.9442223,,Right Foot,,,"[73.1, 69.5]",,Ground Pass,,16.54237,,,,Carlos Alberto Vela Garrido,5560.0,,,,,Free Kick,2,From Free Kick,Diego Antonio Reyes Rosales,16539.0,Right Center Back,211,Real Sociedad,210,['0cddec19-2b14-4a8c-aeaa-19bf740df45e'],6,,,,,,,,,,,,,,,,,Real Sociedad,210,00:47:06.042,Pass,
,,,,,,,,,,,,,,,,,1.240595,,,,,,,,,,,,,acd75b4a-f82d-49ec-9f5e-55e3503dee21,3637,,"[81.4, 72.8]",3825702,92,,,,0.11363873,,Left Foot,,,"[99.8, 74.9]",,Ground Pass,,18.51945,,,,Aritz Elustondo Irribaria,6679.0,,,,,,2,From Free Kick,Carlos Alberto Vela Garrido,5560.0,Right Wing,211,Real Sociedad,210,['364b1fb8-3884-4e9a-bc34-416bc19a3257'],9,,,,,,,,,,,,,,,,,Real Sociedad,210,00:47:09.044,Pass,
,,,,,,,,,,,,,,,,,0.808782,,,,,,,,,,,,,4c8271dd-173f-4492-ab6c-f36b3255829b,3640,,"[104.7, 74.9]",3825702,92,,,,-2.5790946,,Right Foot,,,"[95.5, 69.1]",,Ground Pass,,10.875661,,,,Carlos Alberto Vela Garrido,5560.0,,,,,,2,From Free Kick,Aritz Elustondo Irribaria,6679.0,Right Back,211,Real Sociedad,210,['fe26cafd-a760-491d-a5a9-e298b5e84093'],12,,,,,,,,,,,,,,,,,Real Sociedad,210,00:47:12.548,Pass,
,,,,,,,,,,,,,,,,,1.000091,,,,,,,,,,,,,905a3a58-d057-4fac-9244-9a71875d61f3,3648,,"[89.8, 61.3]",3825702,92,,,,2.9016266,,Left Foot,,,"[80.4, 63.6]",,Ground Pass,,9.677293,,,,Asier Illarramendi Andonegi,6671.0,,,,,,2,From Free Kick,Carlos Alberto Vela Garrido,5560.0,Right Wing,211,Real Sociedad,210,['356b7149-71ca-453e-b410-8f1d05a840bb'],16,,,,,,,,,,,,,,,,,Real Sociedad,210,00:47:16.386,Pass,
,,,,,,,,,,,,,,,,,1.14624,,,,,,,,,,,,,bbbe0860-a7e8-4309-b250-80fad79b0cd9,3651,,"[80.4, 63.6]",3825702,92,,,,0.58675414,,Right Foot,,,"[98.9, 75.9]",,Ground Pass,,22.21576,,,,Aritz Elustondo Irribaria,6679.0,,,,,,2,From Free Kick,Asier Illarramendi Andonegi,6671.0,Center Defensive Midfield,211,Real Sociedad,210,['c472bd54-f715-48db-8529-67d31c4338ea'],17,,,,,,,,,,,,,,,,,Real Sociedad,210,00:47:17.525,Pass,
,,,,,,,,,,,,,,,,,1.610374,,,,,,,,,,,,,d4770126-c8c4-4601-995f-792ef63cf7ae,3658,,"[98.4, 74.3]",3825702,92,,,,-2.5625184,,Right Foot,,,"[85.4, 65.8]",,Ground Pass,,15.532225,,,,Asier Illarramendi Andonegi,6671.0,,,,,,2,From Free Kick,Aritz Elustondo Irribaria,6679.0,Right Back,211,Real Sociedad,210,['d3b2e865-04b9-4ad5-8ffb-3cc4b37f2a0b'],22,,,,,,,,,,,,,,,,,Real Sociedad,210,00:47:22.590,Pass,
,,,,,,,,,,,,,,,,,4.064032,,,,,,,,,,,,,98836c50-bb73-47a1-bed0-98f90843a422,3661,,"[85.1, 61.3]",3825702,92,,,,-1.0805769,,Left Foot,,,"[116.8, 1.9]",,High Pass,,67.329414,,,,Héctor Hernández Ortega,10754.0,,True,,,,2,From Free Kick,Asier Illarramendi Andonegi,6671.0,Center Defensive Midfield,211,Real Sociedad,210,['7eb3e225-9886-4d68-a3a6-29a3a1ae3706'],26,,,,,,,,,,,,,,,,,Real Sociedad,210,00:47:26.035,Pass,
,,,,,,,,,,,,,,,,,1.669023,,,,,,,,,,,,,cbdf69d7-fd30-4491-8826-8d613266dde4,3668,,"[4.4, 79.2]",3825702,92,,,,-0.33638367,,Right Foot,,,"[35.0, 68.5]",,High Pass,,32.416817,,Incomplete,,Cédric Bakambu,6862.0,,,,,,2,From Free Kick,Matías Nahuel Leiva Esquivel,18867.0,Right Midfield,211,Real Sociedad,210,"['1f67039b-a99e-4862-b84d-f8b6c3884228', 'bbda1cb4-b967-4add-8e58-e6e9a49286c5']",35,,,,,,,,,,,,,,,,,Villarreal,222,00:47:35.849,Pass,
,,,,,,,,,,,,,,,,,0.633125,,,,,,,,,,,,,690f394e-6dcc-409b-976b-332512d89e74,3672,,"[92.5, 11.6]",3825702,92,,,,0.9080668,,Left Foot,,,"[102.1, 23.9]",,Low Pass,,15.602884,,Incomplete,,,,,,,,,2,From Free Kick,Íñigo Martínez Berridi,6665.0,Left Center Back,211,Real Sociedad,210,['f25053a1-d84a-4245-81dd-9d4b658c0c99'],40,,,,,,,,,,,,,,,,,Real Sociedad,210,00:47:40.213,Pass,
,,,,,,,,,,,,,,,,,1.869586,,,,,,,,,,,,,fea8fb26-f0d3-452c-98f3-71572d7c8baf,3676,,"[88.2, 33.1]",3825702,92,,,,1.0889689,,Right Foot,,,"[99.6, 54.9]",,Ground Pass,,24.600813,,,,Carlos Alberto Vela Garrido,5560.0,,,,,,2,From Free Kick,Asier Illarramendi Andonegi,6671.0,Center Defensive Midfield,211,Real Sociedad,210,['0de09dca-3d80-4922-a769-e822d5b44f9f'],44,,,,,,,,,,,,,,,,,Real Sociedad,210,00:47:44.255,Pass,
,,,,,,,,,,,,,,,,,1.488192,,,,,,,,,,,,,7889e527-e6ed-4e0b-9a33-2366cfb66404,3679,,"[100.2, 55.3]",3825702,92,,,,-0.18575314,,Left Foot,,,"[115.1, 52.5]",,Ground Pass,,15.160805,,,,Xabier Prieto Argarate,6690.0,,,,,,2,From Free Kick,Carlos Alberto Vela Garrido,5560.0,Right Wing,211,Real Sociedad,210,['37afcef9-46d3-490b-8086-a337e7fbe38d'],46,,,,,,,,,,,,,,,,,Real Sociedad,210,00:47:46.410,Pass,
,,,,,,,,,,,,,,,,,0.317226,,,,,,,,,,,,,c8059183-526e-4656-be36-377ad73aac4b,3682,,"[115.4, 52.2]",3825702,92,,,,-1.3161716,,Right Foot,,,"[117.3, 44.9]",,Ground Pass,,7.543209,,Incomplete,,,,,,,,,2,From Free Kick,Xabier Prieto Argarate,6690.0,Right Center Midfield,211,Real Sociedad,210,['3bf67137-c28d-467d-8eab-b4dc07218249'],48,,,,,,,,,,,,,,,,,Real Sociedad,210,00:47:48.222,Pass,
,,,,,,,,,,,,,,,,,2.080065,,,,,,,,,,,,,62c13d08-0755-4250-af2f-a31257970f97,3684,,"[120.0, 80.0]",3825702,93,,,,-1.8736812,,Right Foot,,,"[107.0, 38.4]",,High Pass,,43.583942,,,True,Íñigo Martínez Berridi,6665.0,,True,Outswinging,,Corner,2,From Corner,Xabier Prieto Argarate,6690.0,Right Center Midfield,212,Real Sociedad,210,['eb91ca0d-56c6-4767-927d-019f60890778'],6,,,,,,,,,,,,,,,,,Real Sociedad,210,00:48:06.016,Pass,
,,,,,,,,,,,,,,,,,0.127952,,,,,,,,,,,,,aeb4e5ea-f0ec-40f5-bd9d-0410c1aea20c,3686,,"[110.2, 36.6]",3825702,93,,,,0.7086263,,Head,,,"[111.6, 37.8]",,Low Pass,,1.8439089,,Incomplete,,,,,,,,,2,From Corner,Íñigo Martínez Berridi,6665.0,Left Center Back,212,Real Sociedad,210,['1c7df108-2507-43ee-80cb-948c66f453ee'],8,,,,,,,,,,,,,,,,,Real Sociedad,210,00:48:08.096,Pass,
,,,,,,,,,,,,,,,,,3.533016,,,,,,,,,,,,,c5c1adaf-792e-4f2b-9666-04e189cfa6aa,3693,,"[5.9, 34.0]",3825702,93,,,,-0.44244257,,Right Foot,,,"[68.8, 4.2]",,High Pass,,69.60208,,,,Samuel Castillejo Azuaga,6829.0,,,,,Free Kick,2,From Free Kick,Alphonse Areola,3379.0,Goalkeeper,213,Villarreal,222,['8042a461-7bb0-464f-911a-34e68dd3c93b'],37,,,,,,,,,,,,,,,,,Villarreal,222,00:48:37.015,Pass,
,,,,,,,,,,,,,,,,,0.32,,,,,,,,,,,,,dbbc1a4d-7a78-428c-a0de-56c67b3a9c9c,3695,,"[69.3, 4.2]",3825702,93,,,,-0.9272952,,Head,,,"[72.3, 0.2]",,High Pass,,5.0,,Out,,,,,,,,,2,From Free Kick,Samuel Castillejo Azuaga,6829.0,Left Center Forward,213,Villarreal,222,,40,,,,,,,,,,,,,,,,,Villarreal,222,00:48:40.588,Pass,
,,,,,,,,,,,,,,,,,2.108284,,,,,,,,,,,,,807bbd88-bb45-4314-91b2-a7ec91df9e75,3696,,"[37.3, 80.0]",3825702,93,,,,-2.4864433,,,,,"[19.6, 66.4]",,Low Pass,,22.321514,,,,Diego Antonio Reyes Rosales,16539.0,,,,,Throw-in,2,From Throw In,Aritz Elustondo Irribaria,6679.0,Right Back,214,Real Sociedad,210,['b735b48e-4062-4d38-86a7-db7cf6b53d56'],48,,,,,,,,,,,,,,,,,Real Sociedad,210,00:48:48.404,Pass,
,,,,,,,,,,,,,,,,,2.282567,,,,,,,,,,,,,ea29c8d8-60fb-448d-b694-c8a9479c7484,3699,,"[21.1, 63.4]",3825702,93,,,,-1.233981,,Right Foot,,,"[32.2, 31.7]",,Ground Pass,,33.5872,,,,Íñigo Martínez Berridi,6665.0,,,,,,2,From Throw In,Diego Antonio Reyes Rosales,16539.0,Right Center Back,214,Real Sociedad,210,['2eeab31c-f114-4049-8858-46e8815857a8'],51,,,,,,,,,,,,,,,,,Real Sociedad,210,00:48:51.716,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9c2392d-22c4-4165-ad62-b7c0e5a97e30,6,,"[59.6, 37.1]",3825702,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Esteban Félix Granero Molina,6770.0,Left Center Midfield,2,Real Sociedad,210,['99eed476-3b4e-4d6b-8a8e-6385faacefe9'],1,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:01.225,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e3e3601-6555-41a4-ac58-0937c8819413,8,,"[56.5, 40.1]",3825702,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Asier Illarramendi Andonegi,6671.0,Center Defensive Midfield,2,Real Sociedad,210,['656c7471-27fe-4905-946a-b804d9de32cc'],2,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:02.261,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989d913d-a974-4baa-831c-64ac2ba9f339,11,,"[51.7, 68.8]",3825702,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Aritz Elustondo Irribaria,6679.0,Right Back,2,Real Sociedad,210,['5a76f1b0-ec6d-44a9-b3b3-e71acdb9eb6d'],4,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:04.725,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba12d49f-c7ec-4d9e-b7ca-88949ec97f02,14,,"[45.6, 53.1]",3825702,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sergio Canales Madrazo,6673.0,Right Center Midfield,2,Real Sociedad,210,['b97ee338-5066-4c10-8097-f9492aad408c'],6,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:06.831,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a11e0f2b-871f-4a01-87c1-4638a212d5ed,17,,"[37.6, 18.8]",3825702,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Íñigo Martínez Berridi,6665.0,Left Center Back,2,Real Sociedad,210,['4ba82517-758d-4574-bc91-3a04f6a3d7df'],9,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:09.545,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80c13322-689b-4193-81b5-b3371bf2e614,20,,"[52.5, 8.0]",3825702,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Yuri Berchiche Izeta,3023.0,Left Back,2,Real Sociedad,210,['0ffc0834-8206-4b12-b56c-fab451df05d3'],11,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:11.702,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89250d30-481b-4bdc-83ed-34cd7deaaf9c,24,,"[29.8, 18.6]",3825702,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Íñigo Martínez Berridi,6665.0,Left Center Back,2,Real Sociedad,210,['a1201606-841a-4144-8b51-90dcd27f7fc6'],15,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:15.102,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd8367a0-4dfc-425c-ab51-6230b676b741,27,,"[24.3, 49.6]",3825702,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Diego Antonio Reyes Rosales,16539.0,Right Center Back,2,Real Sociedad,210,['ac87e270-8d6b-4a42-9472-4c162d500291'],18,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:18.896,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd771f00-0645-4371-9b05-2ceffda92c9c,30,,"[35.7, 76.8]",3825702,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sergio Canales Madrazo,6673.0,Right Center Midfield,2,Real Sociedad,210,['e9498093-a48b-4842-8829-be8eca00e9f5'],21,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:21.323,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,098ebef4-8870-4e29-a091-daa9942facc0,33,,"[64.3, 77.7]",3825702,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Carlos Alberto Vela Garrido,5560.0,Right Wing,2,Real Sociedad,210,['8f3dcc21-5b9b-49ed-8e2f-a05ed24b2f17'],24,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:24.050,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8317d26d-ec63-4fbc-837c-439fe0d334b7,35,,"[71.9, 3.6]",3825702,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Denis Suárez Fernández,6609.0,Left Midfield,2,Real Sociedad,210,['48bfad67-a63f-47e3-a021-3e887e7bb20e'],25,,,,,,,,,,,,,,,,,Villarreal,222,00:00:25.987,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f91d347d-b3b4-45b6-bf8b-50a4fceac7cf,42,,"[75.4, 3.7]",3825702,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Armindo Tué Na Bangna,8522.0,Left Wing,3,Real Sociedad,210,['6705bc4f-d611-4f23-acc9-5ba8d0820246'],40,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:40.146,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671789fc-774a-4093-99be-10eb37c360b9,44,,"[85.8, 6.3]",3825702,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Imanol Agirretxe Arruti,6677.0,Center Forward,3,Real Sociedad,210,['711e6383-2900-4c17-ba54-d2b1510fe28b'],41,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:41.203,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9fad0a72-d7e2-43f0-ba16-33e5cce5432b,53,,"[55.8, 71.0]",3825702,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cédric Bakambu,6862.0,Right Center Forward,3,Real Sociedad,210,['add09672-e847-47c0-8549-7c0bc7a82309'],44,,,,,,,,,,,,,,,,,Villarreal,222,00:00:44.714,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ea4acb2-a04d-4252-9214-b6c31b651161,57,,"[15.1, 38.2]",3825702,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerónimo Rulli,6694.0,Goalkeeper,3,Real Sociedad,210,['2ea205df-dbbd-4c45-96c2-141b260a8cba'],49,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:49.913,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a4814fe-cfd2-4ba1-9acc-79b7719d523a,60,,"[30.9, 12.5]",3825702,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Íñigo Martínez Berridi,6665.0,Left Center Back,3,Real Sociedad,210,['678cac0f-5c6a-45ee-8c0e-f00367f30ac7'],51,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:51.686,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c0f8cd3-2e6a-4e69-b9b5-b3ec62a02873,63,,"[31.4, 48.0]",3825702,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Diego Antonio Reyes Rosales,16539.0,Right Center Back,3,Real Sociedad,210,['9562dc3e-43e4-429b-9699-d9b71e23cfe6'],57,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:57.361,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e01765b6-b2aa-4664-ba6a-b914365fe8e1,66,,"[45.9, 74.6]",3825702,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aritz Elustondo Irribaria,6679.0,Right Back,3,Real Sociedad,210,['6dd339e6-e994-4b8b-8ef8-05b1950833f9'],59,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:59.602,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c337ba7b-82fe-4850-85e2-153450769308,69,,"[33.6, 59.1]",3825702,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Diego Antonio Reyes Rosales,16539.0,Right Center Back,3,Real Sociedad,210,['8a5635b0-6f88-437e-b3cf-c724a70f5b0c'],3,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:03.220,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f213a7fe-28c9-4dc9-83ba-f0400dcf23ae,72,,"[34.7, 29.3]",3825702,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Íñigo Martínez Berridi,6665.0,Left Center Back,3,Real Sociedad,210,['dba559a9-ba84-469f-9698-ae28320b0c01'],6,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:06.673,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76a0ce46-729e-4fc5-a1af-ccf0e21e4dba,75,,"[45.4, 8.2]",3825702,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yuri Berchiche Izeta,3023.0,Left Back,3,Real Sociedad,210,['174e4c8a-f234-4bcb-87e5-df7c4e28b92f'],10,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:10.266,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44c303d8-9ef8-470e-b0ac-a2fabd95882a,77,,"[52.2, 15.1]",3825702,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Esteban Félix Granero Molina,6770.0,Left Center Midfield,3,Real Sociedad,210,['5cdd7e46-9a3e-4986-9841-01c4535d96de'],11,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:11.247,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5997d81-495d-4817-bcc8-f3450a950a9c,80,,"[33.8, 23.8]",3825702,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Íñigo Martínez Berridi,6665.0,Left Center Back,3,Real Sociedad,210,['235d0630-8fe7-477e-bf3a-d98a1ffd3f3a'],13,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:13.580,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9aeb48c-526f-4b22-be94-4eaedc04fc8f,83,,"[44.2, 31.8]",3825702,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Asier Illarramendi Andonegi,6671.0,Center Defensive Midfield,3,Real Sociedad,210,['473439cd-0522-4b7c-af27-c45ea0af0af0'],15,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:15.458,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aea1f873-5d6f-47d1-aaae-f8770d5a96b4,86,,"[48.5, 23.6]",3825702,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Esteban Félix Granero Molina,6770.0,Left Center Midfield,3,Real Sociedad,210,['d064cd59-3789-452c-8723-df025506d8e5'],21,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:21.094,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10062e03-a34c-4b25-af71-f77670808e4c,90,,"[64.3, 7.0]",3825702,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yuri Berchiche Izeta,3023.0,Left Back,3,Real Sociedad,210,"['697df450-7d49-42ab-8322-fa06262b74e2', 'f630c630-268a-4e1d-93ba-77c9ccdded4f']",23,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:23.725,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9b9e3e3-04c8-4d98-82e2-8fd6a8a69d93,95,,"[68.1, 11.7]",3825702,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Esteban Félix Granero Molina,6770.0,Left Center Midfield,4,Real Sociedad,210,['a7cca3c8-baf5-415c-b93b-5b3eb0bde5ec'],31,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:31.671,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2980c18-b35b-45ef-9e3d-21659d3c6e72,97,,"[64.8, 6.1]",3825702,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yuri Berchiche Izeta,3023.0,Left Back,4,Real Sociedad,210,['123fbcd0-46ed-4e77-930e-b6186c9db713'],32,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:32.585,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,057392ce-cc7a-4d44-9708-d06adef06c24,99,,"[50.8, 10.6]",3825702,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Íñigo Martínez Berridi,6665.0,Left Center Back,4,Real Sociedad,210,['f3a4d745-13d1-4841-b028-59089d06549e'],34,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:34.332,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651ef3bc-cefc-4242-bfa3-c0c4d0dec0b7,102,,"[74.2, 16.3]",3825702,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Imanol Agirretxe Arruti,6677.0,Center Forward,4,Real Sociedad,210,['52ca8781-09fb-4497-9196-34b1daa14596'],39,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:39.530,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45dff4c6-58ce-45f7-be9e-8533eebc6021,104,,"[73.3, 8.2]",3825702,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Armindo Tué Na Bangna,8522.0,Left Wing,4,Real Sociedad,210,['fc45e15c-d235-4c82-824c-f7c05b883ad0'],40,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:40.883,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a130be4-209c-4a78-8131-4b29247d5c72,107,,"[109.7, 46.3]",3825702,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carlos Alberto Vela Garrido,5560.0,Right Wing,4,Real Sociedad,210,['36313fcc-b267-489a-97bb-1363f957d505'],48,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:48.293,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe94f3cb-cacd-43db-a801-f230894fc012,112,,"[68.6, 26.2]",3825702,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Roberto Soldado Rillo,26009.0,Left Center Forward,5,Villarreal,222,['99221d95-0316-462c-b8fa-309d9c7834bb'],23,,,,,,,,,,,,,,,,,Villarreal,222,00:02:23.334,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7681ff3d-3312-4986-ac65-4bd8bad55aea,114,,"[52.3, 56.4]",3825702,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Asier Illarramendi Andonegi,6671.0,Center Defensive Midfield,6,Real Sociedad,210,['1d738a98-d588-499f-9e6e-0844a3a1f8b5'],25,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:25.031,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c37a5049-3575-4428-b985-ea38b2261d13,116,,"[61.7, 56.4]",3825702,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Imanol Agirretxe Arruti,6677.0,Center Forward,6,Real Sociedad,210,['5779cbb7-8219-470a-8579-8eaa72f69a0f'],26,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:26.037,Ball Receipt*,
