bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.247301,,,,,,,,,,,,ef2751e2-f840-4f93-a107-e37067f67cd0,444,,"[70.2, 50.8]",3825882,11,,,,,-0.23860933,,Right Foot,,,"[110.9, 40.9]",High Pass,,41.886753,,Incomplete,,,,,,,,,Free Kick,1,From Free Kick,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,27,Atlético Madrid,212,['5061023b-af21-4365-9a27-43cae63adddc'],2,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:11:02.580,Pass,
,,,,,,,,,,,,,,,,2.420049,,,,,,,,,,,,ee653f18-b817-45c9-9dd7-0c5fa00009cc,449,,"[50.6, 30.2]",3825882,11,,,,,-1.2242575,,Right Foot,,,"[55.8, 15.8]",Ground Pass,,15.310127,,,,Filipe Luís Kasmirski,6320.0,,,,,,,1,From Free Kick,Jorge Resurrección Merodio,5199.0,Left Midfield,27,Atlético Madrid,212,['0cee7a7b-388b-4512-9944-7b8af2401aed'],11,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:11:11.127,Pass,
,,,,,,,,,,,,,,,,1.030677,,,,,,,,,,,,80d7a8bc-b7b8-48e5-be54-ea15badf9c5a,452,,"[68.3, 11.9]",3825882,11,,,,,-1.5861797,,Right Foot,,,"[68.2, 5.4]",Ground Pass,,6.500769,,,,Jorge Resurrección Merodio,5199.0,,,,,,,1,From Free Kick,Filipe Luís Kasmirski,6320.0,Left Back,27,Atlético Madrid,212,['90f4de60-7518-4f12-ac89-873b317262f7'],16,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:11:16.160,Pass,
,,,,,,,,,,,,,,,,2.440672,,,,,,,,,,,,f70b7ee4-4623-4046-afdb-a4a7a0e1471c,455,,"[68.2, 5.0]",3825882,11,,,,,0.91649383,,Right Foot,,,"[97.5, 43.2]",High Pass,,48.142807,,Incomplete,,,,,,,,,,1,From Free Kick,Jorge Resurrección Merodio,5199.0,Left Midfield,27,Atlético Madrid,212,['5764aff7-d105-4a26-9ce1-60317aff93a3'],19,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:11:19.021,Pass,
,,,,,,,,,,,,,,,,1.08748,,,,,,,,,,,,8e39586a-c963-4b31-89db-201be7c37626,459,,"[25.7, 15.9]",3825882,11,,,,,2.9325697,,Left Foot,,,"[15.8, 18.0]",High Pass,,10.120276,,,,Carles Planas Antolínez,7577.0,,,,,,,1,Regular Play,Manuel Agudo Durán,6724.0,Left Wing,28,Celta Vigo,209,['8d475c98-76a3-435c-99cf-e63121dfefbd'],25,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:11:25.143,Pass,
,,,,,,,,,,,,,,,,1.239999,,,,,,,,,,,,18291688-04b9-480c-8064-98ad9bd6bb5c,462,,"[18.6, 18.5]",3825882,11,,,,,0.7695265,,Left Foot,,,"[28.2, 27.8]",Ground Pass,,13.366002,,,,Marcelo Alfonso Díaz Rojas,27341.0,,,,,,,1,Regular Play,Carles Planas Antolínez,7577.0,Left Back,28,Celta Vigo,209,['1e75642e-038c-4cbe-a09a-080d81a6afbd'],28,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:11:28.041,Pass,
,,,,,,,,,,,,,,,,0.7031,,,,,,,,,,,,7281d8eb-dd07-4b7e-ae7e-7f328ea12235,465,,"[39.5, 31.3]",3825882,11,,,,,-0.37649032,,Right Foot,,,"[56.7, 24.5]",Low Pass,,18.495405,,Incomplete,,,,,,,,,,1,Regular Play,Marcelo Alfonso Díaz Rojas,27341.0,Left Defensive Midfield,28,Celta Vigo,209,['bcb85783-3091-4e59-a706-1157b8200906'],31,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:11:31.565,Pass,
,,,,,,,,,,,,,,,,0.759999,,,,,,,,,,,,8e963781-bf26-4b18-a7d9-08dfb8ce58c8,467,,"[55.1, 27.2]",3825882,11,,,,,2.4173427,,Left Foot,,,"[44.7, 36.4]",High Pass,,13.885244,,,,Marcelo Alfonso Díaz Rojas,27341.0,,,,,,Recovery,1,Regular Play,Pedro Pablo Hernández,6801.0,Center Attacking Midfield,28,Celta Vigo,209,['320f4ec1-38dd-4b87-9480-0c4d5eb47ede'],34,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:11:34.200,Pass,
,,,,,,,,,,,,,,,,1.278156,,,,,,,,,,,,6d12f71e-4289-4a14-83d9-904d0294813b,470,,"[47.1, 36.5]",3825882,11,,,,,1.8572674,,Right Foot,,,"[39.5, 62.3]",Ground Pass,,26.896097,,,,Hugo Mallo Novegil,6805.0,,,,,,,1,Regular Play,Marcelo Alfonso Díaz Rojas,27341.0,Left Defensive Midfield,28,Celta Vigo,209,['da920c88-00aa-429f-9e4e-3adc4b94f44c'],36,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:11:36.110,Pass,
,,,,,,,,,,,,,,,,0.949315,,,,,,,,,,,,a74229ba-5e2d-4f0e-be57-bd1717181bd0,473,,"[51.8, 69.9]",3825882,11,,,,,0.77487224,,Right Foot,,,"[56.6, 74.6]",Ground Pass,,6.7178864,,,,Jonathan Castro Otto,6802.0,,,,,,,1,Regular Play,Hugo Mallo Novegil,6805.0,Right Center Back,28,Celta Vigo,209,['fe9959ae-ccf3-4352-b194-c70af341a098'],40,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:11:40.843,Pass,
,,,,,,,,,,,,,,,,0.974479,,,,,,,,,,,,682d31a2-6f40-4c9e-bf54-b6ec94957906,476,,"[56.6, 74.6]",3825882,11,,,,,-2.4173427,,Right Foot,,,"[46.2, 65.4]",Ground Pass,,13.885244,,,,Hugo Mallo Novegil,6805.0,,,,,,,1,Regular Play,Jonathan Castro Otto,6802.0,Right Back,28,Celta Vigo,209,['4b1fc2c6-1fdb-447c-9561-d975c7fff89a'],43,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:11:43.270,Pass,
,,,,,,,,,,,,,,,,1.24,,,,,,,,,,,,856b4e86-b0ec-4b5b-9808-bdfa91b156b1,479,,"[45.5, 63.4]",3825882,11,,,,,-1.5034497,,Right Foot,,,"[47.8, 29.3]",Ground Pass,,34.17748,,,,Pedro Pablo Hernández,6801.0,,,,,,,1,Regular Play,Hugo Mallo Novegil,6805.0,Right Center Back,28,Celta Vigo,209,['8595a86f-39a4-4ea2-a769-ac3c8175455c'],45,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:11:45.389,Pass,
,,,,,,,,,,,,,,,,0.826306,,,,,,,,,,,,327a4b38-07de-48e6-a133-b5c3a91d43ed,482,,"[44.7, 40.6]",3825882,11,,,,,0.71492684,,Left Foot,,,"[53.8, 48.5]",Ground Pass,,12.050726,,,,Marcelo Alfonso Díaz Rojas,27341.0,,,,,,,1,Regular Play,Pedro Pablo Hernández,6801.0,Center Attacking Midfield,28,Celta Vigo,209,['88988cc8-54a4-48ba-a89f-a1b6ae0f58e6'],48,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:11:48.392,Pass,
,,,,,,,,,,,,,,,,0.824597,,,,,,,,,,,,efe526d6-09cb-429f-a004-142db971c750,485,,"[55.1, 49.3]",3825882,11,,,,,0.8154321,,Right Foot,,,"[66.4, 61.3]",Ground Pass,,16.48302,,,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,,,1,Regular Play,Marcelo Alfonso Díaz Rojas,27341.0,Left Defensive Midfield,28,Celta Vigo,209,['49ef40c3-cc1f-4a88-a15c-0c37d9c650e0'],51,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:11:51.616,Pass,
,,,,,,,,,,,,,,,,1.683092,,,,,,,,,,,,719dd7cd-77f0-4303-8427-bd2e24a1f23b,487,,"[66.4, 60.7]",3825882,11,,,,,2.4889824,,Right Foot,,,"[50.7, 72.7]",Ground Pass,,19.76082,,,,Hugo Mallo Novegil,6805.0,,,,,,,1,Regular Play,Fabián Ariel Orellana Valenzuela,7105.0,Right Wing,28,Celta Vigo,209,['0f6464fe-b870-443d-9a00-8fb0d3bfdd00'],52,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:11:52.441,Pass,
,,,,,,,,,,,,,,,,1.394553,,,,,,,,,,,,24993cf5-5a27-4bf8-b019-00e0e26432f1,490,,"[50.7, 72.7]",3825882,11,,,,,0.19739556,,Right Foot,,,"[66.2, 75.8]",Ground Pass,,15.80696,,,,Jonathan Castro Otto,6802.0,,,,,,,1,Regular Play,Hugo Mallo Novegil,6805.0,Right Center Back,28,Celta Vigo,209,['604d1aa3-3cb7-4921-84e5-fbd059ce05c2'],54,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:11:54.164,Pass,
,,,,,,,,,,,,,,,,1.679998,,,,,,,,,,,,0b5bc040-727c-46e1-a4f3-b0f90d27da3f,493,,"[74.3, 74.7]",3825882,11,,,,,-2.2030408,,Right Foot,,,"[68.0, 66.1]",Ground Pass,,10.660675,,,,Marcelo Alfonso Díaz Rojas,27341.0,,,,,,,1,Regular Play,Jonathan Castro Otto,6802.0,Right Back,28,Celta Vigo,209,['032a939d-1993-4125-a3a4-502909b5852c'],58,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:11:58.335,Pass,
,,,,,,,,,,,,,,,,2.671822,,,,,,,,,,,,80695e02-650c-498d-8372-cadfb43541b4,496,,"[67.5, 58.6]",3825882,12,,,,,-1.6857798,,Right Foot,,,"[63.4, 23.1]",Ground Pass,,35.735977,,,,Carles Planas Antolínez,7577.0,,,,,,,1,Regular Play,Marcelo Alfonso Díaz Rojas,27341.0,Left Defensive Midfield,28,Celta Vigo,209,['21954032-733b-41f1-a5c9-40124c34b552'],1,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:12:01.860,Pass,
,,,,,,,,,,,,,,,,1.559999,,,,,,,,,,,,8676727f-3ca9-4edc-98b0-025d63f9c286,499,,"[63.4, 22.9]",3825882,12,,,,,2.7792916,,Left Foot,,,"[51.0, 27.6]",Ground Pass,,13.260844,,,,Sergi Gómez Solà,6804.0,,,,,,,1,Regular Play,Carles Planas Antolínez,7577.0,Left Back,28,Celta Vigo,209,['29f9e4ea-e83d-4140-86cf-3a7acefde0df'],5,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:12:05.544,Pass,
,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,b01af9f5-5493-4384-bf1f-8391ed815a48,502,,"[51.4, 30.4]",3825882,12,,,,,1.5532542,,Right Foot,,,"[51.9, 58.9]",Ground Pass,,28.504385,,,,Hugo Mallo Novegil,6805.0,,,,,,,1,Regular Play,Sergi Gómez Solà,6804.0,Left Center Back,28,Celta Vigo,209,['19ffe71a-fc15-491f-b6f1-2e28e0b705ad'],7,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:12:07.742,Pass,
,,,,,,,,,,,,,,,,1.663693,,,,,,,,,,,,be532a32-6364-44c8-8280-1bf7ada82f07,504,,"[53.4, 60.2]",3825882,12,,True,,,-2.751675,,Right Foot,,,"[9.6, 42.2]",Ground Pass,,47.35441,,,,Sergio Álvarez Conde,6884.0,,,,,,,1,Regular Play,Hugo Mallo Novegil,6805.0,Right Center Back,28,Celta Vigo,209,['9d40706e-da7f-47f0-8585-36d009ee1b9d'],14,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:12:14.694,Pass,
,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,01dda2ea-89f9-4756-bb29-f6fbb2c9713a,506,,"[10.6, 42.2]",3825882,12,,True,,,-1.0098474,,Right Foot,,,"[22.6, 23.1]",Ground Pass,,22.556818,,,,Sergi Gómez Solà,6804.0,,,,,,,1,Regular Play,Sergio Álvarez Conde,6884.0,Goalkeeper,28,Celta Vigo,209,['eb25c344-59bf-41bd-85b7-5b687bd2093c'],16,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:12:16.420,Pass,
,,,,,,,,,,,,,,,,1.679999,,,,,,,,,,,,8b9fd39e-ef94-4ac1-8199-76ae9d7e03b4,508,,"[22.8, 23.5]",3825882,12,,,,,-0.98805684,,Right Foot,,,"[34.4, 5.9]",Ground Pass,,21.0789,,,,Carles Planas Antolínez,7577.0,,,,,,,1,Regular Play,Sergi Gómez Solà,6804.0,Left Center Back,28,Celta Vigo,209,['3f63851c-b734-46f3-aeb7-15446872aa94'],20,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:12:20.698,Pass,
,,,,,,,,,,,,,,,,1.168911,,,,,,,,,,,,3e625884-dbb1-42d9-9cdc-236d613d0767,511,,"[57.8, 10.7]",3825882,12,,,,,0.7737028,,Left Foot,,,"[75.1, 27.6]",Ground Pass,,24.184706,,,,Manuel Agudo Durán,6724.0,,,,,,,1,Regular Play,Carles Planas Antolínez,7577.0,Left Back,28,Celta Vigo,209,['faf6f34e-d0c6-4439-a9e8-079176253d1a'],25,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:12:25.844,Pass,
,,,,,,,,,,,,,,,,3.287176,,,,,,,,,,,,fe3a6881-fd2f-4a8b-b359-3f8e9a65183e,514,,"[91.9, 35.8]",3825882,12,,,,,0.8230516,,Right Foot,,,"[120.0, 66.1]",Ground Pass,,41.324326,,Out,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,,,1,Regular Play,Manuel Agudo Durán,6724.0,Left Wing,28,Celta Vigo,209,['2e218dbb-bb7e-4156-b622-cce0127b2df4'],30,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:12:30.370,Pass,
,,,,,,,,,,,,,,,,2.134638,,,,,,,,,,,,685e03ad-3091-4aad-beb5-5c2ba3f829f2,516,,"[6.0, 44.0]",3825882,12,,,,,0.011400158,,Right Foot,,,"[67.4, 44.7]",High Pass,,61.40399,,,,Fernando José Torres Sanz,6382.0,,,,,,Goal Kick,1,From Goal Kick,Jan Oblak,6378.0,Goalkeeper,29,Atlético Madrid,212,['598fc005-d6e6-427e-a002-5467058fa168'],54,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:12:54.557,Pass,
,,,,,,,,,,,,,,,,1.471467,,,,,,,,,,,,eb1f4b0d-ef91-4574-a4df-eb58a496ba07,519,,"[66.6, 48.8]",3825882,12,,,,True,0.02483961,,,,,"[82.7, 49.2]",Low Pass,,16.104969,,Incomplete,,,,,,,,,,1,From Goal Kick,Fernando José Torres Sanz,6382.0,Right Center Forward,29,Atlético Madrid,212,"['88b6bb93-d4e9-492a-b576-0a12cc5550e5', 'd1b4b6ec-fbdb-497c-b1c9-c520651eb988']",56,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:12:56.731,Pass,True
,,,,,,,,,,,,,,,,0.943919,,,,,,,,,,,,e676a82f-fd7f-483e-9695-1dcd211a29e8,522,,"[37.9, 35.0]",3825882,12,,,,,-0.48995733,,Right Foot,,,"[51.4, 27.8]",Ground Pass,,15.3,,,,Pedro Pablo Hernández,6801.0,,,,,,,1,From Goal Kick,Sergi Gómez Solà,6804.0,Left Center Back,29,Atlético Madrid,212,['1531406c-97e0-445f-a6a4-01d9db18847e'],59,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:12:59.886,Pass,
,,,,,,,,,,,,,,,,2.74188,,,,,,,,,,,,39a897f7-bf3e-40c7-ae22-52299ba14ffc,525,,"[63.4, 26.1]",3825882,13,,,,,1.3433474,,Left Foot,,,"[71.2, 59.8]",Ground Pass,,34.590897,,Incomplete,,,,,,,,,,1,From Goal Kick,Pedro Pablo Hernández,6801.0,Center Attacking Midfield,29,Atlético Madrid,212,['3b72791d-8d68-46cd-b9be-95bb0c4d849f'],3,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:13:03.145,Pass,
,,,,,,,,,,,,,,,,1.057229,,,,,,,,,,,,3b72791d-8d68-46cd-b9be-95bb0c4d849f,527,,"[48.9, 20.3]",3825882,13,,,,,0.2106223,,Left Foot,,,"[63.4, 23.4]",Ground Pass,,14.827677,,,,Antoine Griezmann,5487.0,,,,,,Recovery,1,From Goal Kick,Filipe Luís Kasmirski,6320.0,Left Back,29,Atlético Madrid,212,"['39a897f7-bf3e-40c7-ae22-52299ba14ffc', '64978fb4-f979-49e0-ab0f-e426dd5f205c', '67fd6709-88b9-4115-bb21-661f1413e0f1']",5,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:13:05.887,Pass,True
,,,,,,,,,,,,,,,,0.376008,,,,,,,,,,,,1100b8a0-bee0-473c-8632-9c8f31f2a417,531,,"[62.6, 21.5]",3825882,13,,,,,1.815775,,Right Foot,,,"[59.9, 32.3]",Ground Pass,,11.132385,,,,Jorge Resurrección Merodio,5199.0,,,,,,,1,From Goal Kick,Antoine Griezmann,5487.0,Left Center Forward,29,Atlético Madrid,212,['707f2475-87ca-4929-bfb2-115110d227f4'],7,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:13:07.678,Pass,
,,,,,,,,,,,,,,,,1.496903,,,,,,,,,,,,65fe11c4-83d7-4515-9db4-4f969dc5e214,535,,"[58.5, 35.3]",3825882,13,,,,,-1.3089739,,Right Foot,,,"[66.7, 4.7]",High Pass,,31.679646,,,,Filipe Luís Kasmirski,6320.0,,,,,,,1,From Goal Kick,Jorge Resurrección Merodio,5199.0,Left Midfield,29,Atlético Madrid,212,"['4fbfbf83-71f6-4008-90fe-424347908440', '9d83384a-8caf-4a17-8597-f9bd7272a4a5']",8,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:13:08.174,Pass,True
,,,,,,,,,,,,,,,,0.685056,,,,,,,,,,,,e2ec3709-4072-46ca-a49f-8446a13eaf6c,538,,"[66.7, 6.8]",3825882,13,,,,,0.5509825,,Left Foot,,,"[75.0, 11.9]",Ground Pass,,9.741663,,,,Antoine Griezmann,5487.0,,,,,,,1,From Goal Kick,Filipe Luís Kasmirski,6320.0,Left Back,29,Atlético Madrid,212,['d4fd24da-2377-4efe-8fb6-5700a787c6ee'],12,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:13:12.209,Pass,
,,,,,,,,,,,,,,,,0.123223,,,,,,,,,,,,6ac7ce42-c300-46f2-81e0-352a786dfd54,542,,"[72.3, 10.2]",3825882,13,,,,,2.976444,,Left Foot,,,"[67.5, 11.0]",Ground Pass,,4.86621,,Incomplete,,Jorge Resurrección Merodio,5199.0,,,,,,,1,From Goal Kick,Antoine Griezmann,5487.0,Left Center Forward,29,Atlético Madrid,212,"['2c1e2b43-183c-47b6-8ed3-e2459088fb72', 'a8c09765-94d8-4324-b1de-a1c0077878c5']",14,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:13:14.246,Pass,
,,,,,,,,,,,,,,,,0.721149,,,,,,,,,,,,acd36934-fb50-49fb-bb28-feb983b51ef1,545,,"[66.3, 0.1]",3825882,13,,True,,,2.556715,,,,,"[58.9, 5.0]",Low Pass,,8.875246,,,,Jorge Resurrección Merodio,5199.0,,,,,,Throw-in,1,From Throw In,Filipe Luís Kasmirski,6320.0,Left Back,30,Atlético Madrid,212,['c07effcf-96a0-4852-866f-9b35d2206b4d'],22,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:13:22.511,Pass,
,,,,,,,,,,,,,,,,0.76737,,,,,,,,,,,,1db90e48-242f-4624-8cbb-65a68c190c40,547,,"[61.1, 5.0]",3825882,13,,,,,0.41934165,,Right Foot,,,"[69.4, 8.7]",Ground Pass,,9.087354,,,,Antoine Griezmann,5487.0,,,,,,,1,From Throw In,Jorge Resurrección Merodio,5199.0,Left Midfield,30,Atlético Madrid,212,['4495bd9d-918a-47b4-b18b-b059c4203156'],24,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:13:24.608,Pass,
,,,,,,,,,,,,,,,,0.597868,,,,,,,,,,,,623283ae-c40a-4044-9995-349d1296b5bb,549,,"[68.7, 8.7]",3825882,13,,,,,-2.5498164,,Left Foot,,,"[62.6, 4.6]",Ground Pass,,7.34983,,,,Jorge Resurrección Merodio,5199.0,,,,,,,1,From Throw In,Antoine Griezmann,5487.0,Left Center Forward,30,Atlético Madrid,212,['6737f696-f22f-4d64-8b43-4e44f41f2898'],25,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:13:25.376,Pass,
,,,,,,,,,,,,,,,,1.356389,,,,,,,,,,,,8eac4898-5145-407a-ad10-b50c9e26873b,553,,"[62.6, 4.6]",3825882,13,,,,,3.0413382,,Right Foot,,,"[45.7, 6.3]",Ground Pass,,16.985289,,,,Diego Roberto Godín Leal,5249.0,,,,,,,1,From Throw In,Jorge Resurrección Merodio,5199.0,Left Midfield,30,Atlético Madrid,212,"['086cdc43-e6e5-41cb-9aa0-a5772ac7515d', '81d4af9b-26ab-4fe5-8147-dd0cd24ca157']",26,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:13:26.825,Pass,True
,,,,,,,,,,,,,,,,0.879763,,,,,,,,,,,,d920958e-04c9-482b-ae34-f3afb8dfe488,556,,"[43.4, 6.3]",3825882,13,,,,,0.594911,,Right Foot,,,"[56.7, 15.3]",Ground Pass,,16.058954,,,,Augusto Matías Fernández,19668.0,,,,,,,1,From Throw In,Diego Roberto Godín Leal,5249.0,Left Center Back,30,Atlético Madrid,212,['18111378-2800-4af2-b925-50a3a9a013ab'],30,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:13:30.450,Pass,
,,,,,,,,,,,,,,,,1.505432,,,,,,,,,,,,1dfce143-ec91-4992-aee1-72c0965e8f51,559,,"[49.5, 9.9]",3825882,13,,,,,2.4883673,,Right Foot,,,"[39.7, 17.4]",Ground Pass,,12.340584,,,,Stefan Savić,6376.0,,,,,,,1,From Throw In,Augusto Matías Fernández,19668.0,Left Defensive Midfield,30,Atlético Madrid,212,['14629530-4f00-4646-9423-0985dd6992f5'],33,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:13:33.788,Pass,
,,,,,,,,,,,,,,,,3.06828,,,,,,,,,,,,2a2b8fcb-2df8-408c-ac8f-a8581bc9fcc1,562,,"[44.0, 37.0]",3825882,13,,,,,-0.33708343,,Right Foot,,,"[98.5, 17.9]",High Pass,,57.749977,,Incomplete,,Fernando José Torres Sanz,6382.0,,,,,,,1,From Throw In,Stefan Savić,6376.0,Right Center Back,30,Atlético Madrid,212,"['0579964f-5350-42ab-a341-064330b85b49', 'f5cf0a44-e537-4936-88d5-995006ab839e']",39,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:13:39.750,Pass,
,,,,,,,,,,,,,,,,1.824098,,,,,,,,,,,,0579964f-5350-42ab-a341-064330b85b49,564,,"[21.6, 62.2]",3825882,13,,,,,-2.83354,,Head,,,"[4.0, 56.6]",Low Pass,,18.469435,,,,Sergio Álvarez Conde,6884.0,,,,,,Recovery,1,Regular Play,Jonathan Castro Otto,6802.0,Right Back,31,Celta Vigo,209,"['2a2b8fcb-2df8-408c-ac8f-a8581bc9fcc1', '54f06dd9-2ade-4951-8275-5036ed1e9706']",42,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:13:42.819,Pass,
,,,,,,,,,,,,,,,,1.750568,,,,,,,,,,,,deaf7b45-c2d8-46c0-a719-29a9569dc1fc,567,,"[3.3, 50.3]",3825882,13,,,,,0.45909184,,Right Foot,,,"[20.9, 59.0]",Ground Pass,,19.632881,,,,Hugo Mallo Novegil,6805.0,,,,,,,1,Regular Play,Sergio Álvarez Conde,6884.0,Goalkeeper,31,Celta Vigo,209,['f3d2fba2-6dc6-4fbc-8f04-f4a9ceafb645'],48,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:13:48.056,Pass,
,,,,,,,,,,,,,,,,1.39307,,,,,,,,,,,,f4a8ddda-3726-492a-8ad6-673387384993,570,,"[22.4, 60.2]",3825882,13,,,,,0.036253538,,Right Foot,,,"[41.7, 60.9]",Ground Pass,,19.31269,,,,Marcelo Alfonso Díaz Rojas,27341.0,,,,,,,1,Regular Play,Hugo Mallo Novegil,6805.0,Right Center Back,31,Celta Vigo,209,['0c13af88-2bfa-4124-b8aa-024a8cfc00bb'],50,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:13:50.351,Pass,
,,,,,,,,,,,,,,,,0.861116,,,,,,,,,,,,438ea1dd-2f9d-476c-9984-1c7a89f3a046,573,,"[49.7, 60.2]",3825882,13,,,,,-0.06559917,,Right Foot,,,"[63.4, 59.3]",Ground Pass,,13.72953,,,,Daniel Wass,6797.0,,,,,,,1,Regular Play,Marcelo Alfonso Díaz Rojas,27341.0,Left Defensive Midfield,31,Celta Vigo,209,['40192713-8f62-4508-979e-c0fc1a63b465'],53,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:13:53.296,Pass,
,,,,,,,,,,,,,,,,2.615188,,,,,,,,,,,,ecc5ff05-2fa0-4a06-be01-696022f28456,579,,"[60.2, 57.1]",3825882,14,,,,,-1.822993,,Right Foot,,,"[49.3, 14.8]",Ground Pass,,43.681805,,,,Carles Planas Antolínez,7577.0,,,True,,,Free Kick,1,From Free Kick,Daniel Wass,6797.0,Right Defensive Midfield,32,Celta Vigo,209,['d5d84e73-85ac-498e-9892-42279dd85556'],0,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:14:00.015,Pass,
,,,,,,,,,,,,,,,,1.209435,,,,,,,,,,,,c8ccc9a9-e11d-4e3c-b5ea-9070944341a6,582,,"[49.9, 14.7]",3825882,14,,,,,-0.49748886,,Left Foot,,,"[65.0, 6.5]",Ground Pass,,17.18284,,,,Manuel Agudo Durán,6724.0,,,,,,,1,From Free Kick,Carles Planas Antolínez,7577.0,Left Back,32,Celta Vigo,209,['5391ab29-0e1f-4b49-91bc-bd194c7e0d57'],3,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:14:03.697,Pass,
,,,,,,,,,,,,,,,,1.386829,,,,,,,,,,,,bc87a890-b63c-4254-8a24-4f80d34fa6d9,585,,"[65.0, 6.5]",3825882,14,,,,,3.0180867,,Right Foot,,,"[50.5, 8.3]",Ground Pass,,14.611297,,,,Carles Planas Antolínez,7577.0,,,,,,,1,From Free Kick,Manuel Agudo Durán,6724.0,Left Wing,32,Celta Vigo,209,['8aca0fcb-522c-490c-a487-a28f1e6caee9'],4,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:14:04.993,Pass,
