50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[72.7, 48.5]",,,,,,,,,,,,0.028245,,,,,,,,,,,,,1624f494-4d79-44ed-89fa-fc9e33a471e4,1757,,"[72.9, 47.3]",3825899,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Parejo Muñoz,6595.0,Right Center Midfield,80,Valencia,207,"['0e1d95dc-f86c-451b-810b-d8515cb98410', 'ba0b7213-c22a-4c0a-a633-a74e278fe2a8']",36,,,,,,,,,,,,,,,,,,Valencia,207,00:43:36.945,Carry,
,,,,"[110.7, 72.4]",,,,,,,,,,,,4.392595,,,,,,,,,,,,,b6e030af-19ff-4be4-97c6-a01b24ed817f,1760,,"[102.6, 72.7]",3825899,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Antonio Barragán Fernández,6663.0,Right Back,80,Valencia,207,"['215f50ec-d909-49e7-86d0-567162fba2eb', '7e3a6f22-2e0b-4360-a854-f691e36feb40', '86f842e0-922b-41dd-99ab-97bfcd56e02b']",39,,,,,,,,,,,,,,,,,,Valencia,207,00:43:39.598,Carry,True
,,,,"[114.5, 70.0]",,,,,,,,,,,,1.879178,,,,,,,,,,,,,daf92485-0b88-4066-900f-b1f2fe3392c2,1769,,"[106.0, 72.2]",3825899,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Parejo Muñoz,6595.0,Right Center Midfield,81,Valencia,207,"['12d21cb1-60c0-4b36-8a9f-c38f06a19e9e', '924fd96e-b773-4a2d-8362-53b97bd7290c', 'a4a4e6ca-1fba-41f7-a63a-04e56893fe8c', 'c478d1e7-f8f4-46c7-863d-185085a37c2a', 'e67eea19-3fa9-4533-af88-cf83a23788a2']",52,,,,,,,,,,,,,,,,,,Valencia,207,00:43:52.156,Carry,True
,,,,"[76.5, 40.5]",,,,,,,,,,,,0.113728,,,,,,,,,,,,,ee6faa9d-8210-4845-92ad-dde18f9183e9,1779,,"[80.6, 38.9]",3825899,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Enzo Nicolás Pérez,5741.0,Center Defensive Midfield,82,Valencia,207,"['5350d3d6-5bd8-4f78-adb1-ce181cfb5129', '8e4f0513-7980-45e6-96a5-dd539c32e817']",46,,,,,,,,,,,,,,,,,,Valencia,207,00:44:46.800,Carry,
,,,,"[68.5, 58.7]",,,,,,,,,,,,1.2523,,,,,,,,,,,,,ebca7241-a449-417b-bb56-23860335b619,1782,,"[67.2, 58.0]",3825899,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Antonio Barragán Fernández,6663.0,Right Back,82,Valencia,207,"['0faf77ba-2d5a-4b7e-b409-532cb11ac4ab', '4f6acdc1-52c6-49ae-a85f-76ff16b70bb3']",48,,,,,,,,,,,,,,,,,,Valencia,207,00:44:48.288,Carry,
,,,,"[102.9, 70.7]",,,,,,,,,,,,1.883078,,,,,,,,,,,,,61305f5f-ee22-4904-b575-2816f92cb22d,1785,,"[95.7, 59.3]",3825899,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,André Filipe Tavares Gomes,10802.0,Left Midfield,82,Valencia,207,"['ceb054cc-a640-4279-86d0-81576b1f2b27', 'fee09f7e-0096-4162-96c8-a54cf5119f53']",50,,,,,,,,,,,,,,,,,,Valencia,207,00:44:50.787,Carry,
,,,,"[90.8, 68.1]",,,,,,,,,,,,0.003086,,,,,,,,,,,,,dbfaace6-f20d-4eb6-b3a6-38ad2418d4a2,1789,,"[92.7, 69.0]",3825899,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Parejo Muñoz,6595.0,Right Center Midfield,82,Valencia,207,"['2d3c41b0-2854-424a-b75f-7a3e65f166fa', '4dab03c0-04bf-4ccf-8f32-a06cd9c7702e', 'dc1acfcb-e102-4cdc-8272-96b73927a3c3']",54,,,,,,,,,,,,,,,,,,Valencia,207,00:44:54.021,Carry,True
,,,,"[96.4, 74.6]",,,,,,,,,,,,0.861532,,,,,,,,,,,,,21dd8d10-60ec-44e9-933e-edad9bdd1a81,1792,,"[101.1, 75.1]",3825899,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,André Filipe Tavares Gomes,10802.0,Left Midfield,82,Valencia,207,"['8e724960-a7a0-4b87-a37d-88cab8ef29c2', 'b05380a4-64c0-4772-8795-a00398747dc1', 'c679f1c7-a8f7-4272-9132-f8c7178c27ab']",54,,,,,,,,,,,,,,,,,,Valencia,207,00:44:54.729,Carry,True
,,,,"[86.7, 71.4]",,,,,,,,,,,,3.00978,,,,,,,,,,,,,9b1d51a7-82b3-4a9c-ad6a-6d37b85edc13,1796,,"[96.4, 74.6]",3825899,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,André Filipe Tavares Gomes,10802.0,Left Midfield,82,Valencia,207,"['aecfe8fc-cfdc-45a2-b807-a78e36af2ca0', 'b05380a4-64c0-4772-8795-a00398747dc1', 'b12c09e8-26bb-4ed3-968a-f627c755be00', 'c679f1c7-a8f7-4272-9132-f8c7178c27ab', 'e2a403ce-2c3a-46be-a6ab-a2e26cf927ea']",55,,,,,,,,,,,,,,,,,,Valencia,207,00:44:55.590,Carry,True
,,,,"[66.2, 64.1]",,,,,,,,,,,,0.631336,,,,,,,,,,,,,f4212cdb-b9ad-4a12-a84b-46a61344944f,1800,,"[66.6, 67.3]",3825899,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Antonio Barragán Fernández,6663.0,Right Back,82,Valencia,207,"['67df785d-6901-4078-8d9d-6ae5af9b84e9', 'd00949df-6560-4c7b-96ef-39f40ce41f06']",59,,,,,,,,,,,,,,,,,,Valencia,207,00:44:59.979,Carry,
,,,,"[57.5, 44.6]",,,,,,,,,,,,0.878981,,,,,,,,,,,,,9db1be77-6ae3-4791-b99e-505c7a02235a,1812,,"[60.8, 45.4]",3825899,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Daniel Parejo Muñoz,6595.0,Right Center Midfield,83,Valencia,207,"['2747db0f-aaef-4b29-bfdb-067fd1d5cd58', '8df5f05b-b701-4318-88f5-38a599a790e5']",1,,,,,,,,,,,,,,,,,,Valencia,207,00:00:01.014,Carry,
,,,,"[36.6, 57.4]",,,,,,,,,,,,1.793734,,,,,,,,,,,,,241fe338-6bfb-45af-863e-345d3577df6e,1815,,"[32.8, 58.1]",3825899,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Shkodran Mustafi,3638.0,Right Center Back,83,Valencia,207,"['39580212-0888-42ab-a914-5f8231130323', 'e1ab16de-f151-43b2-9f00-18583bf987dc']",3,,,,,,,,,,,,,,,,,,Valencia,207,00:00:03.589,Carry,
,,,,"[35.7, 21.3]",,,,,,,,,,,,1.300773,,,,,,,,,,,,,1c93f924-99bb-46a3-bd3b-be6faf6b2229,1818,,"[34.8, 20.1]",3825899,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Aymen Abdennour,4406.0,Left Center Back,83,Valencia,207,"['6019be32-bb1b-4740-b021-09c842322cee', 'b175fc74-2fe2-411e-8f88-79c3955bff2b']",7,,,,,,,,,,,,,,,,,,Valencia,207,00:00:07.814,Carry,
,,,,"[44.8, 7.2]",,,,,,,,,,,,1.203044,,,,,,,,,,,,,58c1cfbf-8474-412b-a95a-a4be7155a32d,1821,,"[44.8, 7.2]",3825899,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Guilherme Magdalena Siqueira,26780.0,Left Back,83,Valencia,207,"['5f8e591e-8ac9-4102-8f1c-e633ebc25fda', '687da96a-f687-4603-a198-1ce7a9920e1f']",10,,,,,,,,,,,,,,,,,,Valencia,207,00:00:10.717,Carry,
,,,,"[37.1, 10.0]",,,,,,,,,,,,4.255308,,,,,,,,,,,,,9f463abc-aaa1-477f-a48e-92916cc76aa3,1824,,"[27.4, 16.3]",3825899,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Aymen Abdennour,4406.0,Left Center Back,83,Valencia,207,"['779f3f5f-8659-4ba8-8827-0d3a18743f41', '851efde5-6981-4dca-b7d7-688b633ed579']",13,,,,,,,,,,,,,,,,,,Valencia,207,00:00:13.144,Carry,
,,,,"[71.0, 69.2]",,,,,,,,,,,,3.775328,,,,,,,,,,,,,ac8db65e-574e-4233-b015-43b001e584b9,1828,,"[70.8, 66.5]",3825899,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Álvaro Vázquez García,24035.0,Center Forward,84,Getafe,216,"['0380e4f4-d9d2-4955-aea5-b818731a4de8', '46057745-1f13-4550-8fb8-1ee66680cc9e', '5346c3ea-0892-4194-b61f-51c768db8564']",20,,,,,,,,,,,,,,,,,,Getafe,216,00:00:20.688,Carry,True
,,,,"[66.7, 70.4]",,,,,,,,,,,,1.981497,,,,,,,,,,,,,fd43abde-7456-4380-b580-13e0d7aab4ac,1834,,"[71.0, 69.2]",3825899,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Álvaro Vázquez García,24035.0,Center Forward,84,Getafe,216,"['0380e4f4-d9d2-4955-aea5-b818731a4de8', '47321ae3-7582-4bf4-83a5-db208531a27b', '8ab03819-d6c1-479b-83de-a2f20979962f', 'ec96a55c-b827-429c-a43d-ddcdc93aff31']",24,,,,,,,,,,,,,,,,,,Getafe,216,00:00:24.463,Carry,True
,,,,"[56.1, 55.0]",,,,,,,,,,,,0.079998,,,,,,,,,,,,,d900d46c-1d4c-4502-84c4-dbb4d6bc3dd9,1838,,"[56.7, 54.3]",3825899,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mehdi Lacen,6745.0,Center Defensive Midfield,84,Getafe,216,"['446828de-bda4-491a-b757-46fd524c02ac', '511ea152-e16b-49cb-ad3c-b44b6e5142dc', 'b00652c6-e45f-43f0-a1ef-23ee2056adc6']",27,,,,,,,,,,,,,,,,,,Getafe,216,00:00:27.969,Carry,True
,,,,"[15.4, 8.1]",,,,,,,,,,,,2.072199,,,,,,,,,,,,,03454a69-42b1-4034-af90-4b634498300f,1842,,"[6.3, 17.8]",3825899,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Diego Alves Carreira,25144.0,Goalkeeper,85,Valencia,207,"['03f5a784-aed2-459a-bb3f-0dbf860ae1b9', '1b0bc6d1-df87-4c71-a22f-b9c75053e084', 'cfcc86ce-dd8b-4f0a-a84e-8562c3a85505']",33,,,,,,,,,,,,,,,,,,Valencia,207,00:00:33.349,Carry,True
,,,,"[37.6, 23.3]",,,,,,,,,,,,2.155533,,,,,,,,,,,,,6d5ca79a-07d6-494e-bca1-2035052aeb83,1855,,"[44.3, 21.0]",3825899,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André Filipe Tavares Gomes,10802.0,Center Defensive Midfield,88,Valencia,207,"['309bf311-32c8-4a39-9f40-2b961d93bb7a', '4c0deb34-b045-47d7-be46-79288eb83fab', '8d016699-aed3-4552-ac35-bf058c109984', 'fa1b2577-e7ce-4561-b3d7-f299faaa9eb3']",6,,,,,,,,,,,,,,,,,,Valencia,207,00:01:06.264,Carry,True
,,,,"[15.6, 33.0]",,,,,,,,,,,,5.343024,,,,,,,,,,,,,aa247624-6cb5-4176-9039-5f4e7bfdc855,1859,,"[5.2, 39.8]",3825899,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Alves Carreira,25144.0,Goalkeeper,88,Valencia,207,"['3bb84217-add8-4d5e-82c1-fdb3593603ba', '6e14e5b1-0f38-4634-b444-055ae77052e0']",11,,,,,,,,,,,,,,,,,,Valencia,207,00:01:11.410,Carry,
,,,,"[53.0, 29.2]",,,,,,,,,,,,4.254959,,,,,,,,,,,,,a9671207-5fee-43ae-8f48-b5af48d5af60,1862,,"[32.6, 31.6]",3825899,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Fuego Martínez,6751.0,Left Center Midfield,88,Valencia,207,"['cb0703e8-207f-4556-81cd-2146c134fa88', 'fd9f19be-f940-46b8-9e14-8a1d7d33117f']",18,,,,,,,,,,,,,,,,,,Valencia,207,00:01:18.680,Carry,
,,,,"[65.6, 7.9]",,,,,,,,,,,,0.8,,,,,,,,,,,,,43b9e093-4cbe-48bc-8758-c1e7bc5a7927,1865,,"[65.8, 9.3]",3825899,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Guilherme Magdalena Siqueira,26780.0,Left Back,88,Valencia,207,"['2f95fe52-ff44-47a8-9bcf-47a3e9cb9842', '3030f212-9914-429f-9ef0-d3488263d88d']",26,,,,,,,,,,,,,,,,,,Valencia,207,00:01:26.198,Carry,
,,,,"[60.4, 16.5]",,,,,,,,,,,,0.87667,,,,,,,,,,,,,e02002c5-8b43-476e-8063-b262f736086f,1868,,"[61.8, 17.0]",3825899,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Fuego Martínez,6751.0,Left Center Midfield,88,Valencia,207,"['7552921c-d67c-4d49-a0e7-c66c7086fbf8', 'bc8b843e-f102-4deb-b3f9-58901cc25246', 'c626dd80-233c-43b2-82cd-61dee5aea988']",28,,,,,,,,,,,,,,,,,,Valencia,207,00:01:28.034,Carry,True
,,,,"[47.7, 22.1]",,,,,,,,,,,,0.60709,,,,,,,,,,,,,4bb983de-7e3c-4f21-ad23-9a45659ee806,1872,,"[47.7, 22.1]",3825899,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aymen Abdennour,4406.0,Left Center Back,88,Valencia,207,"['4799309a-6700-4088-a03e-09d381cd4ebc', '5a44faca-7437-434d-845d-7240655c43c3']",30,,,,,,,,,,,,,,,,,,Valencia,207,00:01:30.528,Carry,
,,,,"[57.4, 65.3]",,,,,,,,,,,,4.045222,,,,,,,,,,,,,4ea69527-58d3-458f-b3ca-df553074011d,1875,,"[45.9, 61.7]",3825899,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Shkodran Mustafi,3638.0,Right Center Back,88,Valencia,207,"['40d66387-c2e8-4655-85ec-fb846feda9db', 'dd78b254-7cc2-4e4a-b553-d56faf0cc38a']",32,,,,,,,,,,,,,,,,,,Valencia,207,00:01:32.427,Carry,
,,,,"[76.9, 72.8]",,,,,,,,,,,,1.136174,,,,,,,,,,,,,df06802f-bf52-4c60-8603-e25dd140993d,1880,,"[76.9, 72.8]",3825899,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Parejo Muñoz,6595.0,Right Center Midfield,88,Valencia,207,"['5460377a-c283-4ac2-bccb-0a452d10c964', 'fce55375-834c-4920-9524-e9b049b42d72']",39,,,,,,,,,,,,,,,,,,Valencia,207,00:01:39.753,Carry,
,,,,"[78.7, 52.4]",,,,,,,,,,,,2.246898,,,,,,,,,,,,,754539b5-c7db-4982-8fa7-0c9515549719,1883,,"[81.0, 62.2]",3825899,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigo Moreno Machado,5718.0,Right Midfield,88,Valencia,207,"['845e7160-0626-4fa1-9b8f-3f21b2b49a30', 'ea234c0c-b9a0-4571-9ea2-c6f8017dcb49']",42,,,,,,,,,,,,,,,,,,Valencia,207,00:01:42.197,Carry,
,,,,"[89.3, 41.8]",,,,,,,,,,,,1.061764,,,,,,,,,,,,,ba926b2b-67f5-4cc5-ab77-3d57693fa022,1886,,"[92.3, 40.2]",3825899,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Alcácer García,6402.0,Center Forward,88,Valencia,207,"['0ea3f81d-9a99-4a8c-a80a-a99b890cdefe', '0f58f464-c802-434f-97a4-fd9603027851', 'e8aaca23-1757-441a-b6db-289497b19149']",45,,,,,,,,,,,,,,,,,,Valencia,207,00:01:45.720,Carry,True
,,,,"[54.0, 39.0]",,,,,,,,,,,,0.532733,,,,,,,,,,,,,e1d7217a-c9b8-4a34-8803-1e76e58e3af5,1898,,"[54.0, 39.0]",3825899,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mehdi Lacen,6745.0,Center Defensive Midfield,90,Getafe,216,"['1f144bf6-55bb-4bc6-83d2-c3eb1ccc93af', '338654a6-a68d-4d14-a2da-1bae1b776e36']",32,,,,,,,,,,,,,,,,,,Getafe,216,00:03:32.659,Carry,
,,,,"[49.1, 53.9]",,,,,,,,,,,,1.300557,,,,,,,,,,,,,abdee0a6-718d-4512-a09e-af2d103f73c4,1901,,"[49.1, 53.9]",3825899,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Moisés Gómez Bordonado,11675.0,Right Center Midfield,90,Getafe,216,"['a4731744-cfb5-4f1f-8d21-1c5464df5cc7', 'fbfa0cee-701a-4b72-be2f-439d329d7c54']",33,,,,,,,,,,,,,,,,,,Getafe,216,00:03:33.853,Carry,
,,,,"[33.7, 64.7]",,,,,,,,,,,,1.616075,,,,,,,,,,,,,f5043785-94c5-4543-a200-bbc29b7a3175,1904,,"[40.0, 73.3]",3825899,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Miguel Ángel Muñoz Alonso,220761.0,Right Back,90,Getafe,216,"['2bed9c2b-ef6f-4a58-9500-652ab764f410', '71ece2b5-5a4a-4970-8cae-a05eaba82b68']",36,,,,,,,,,,,,,,,,,,Getafe,216,00:03:36.522,Carry,
,,,,"[35.3, 43.0]",,,,,,,,,,,,2.362721,,,,,,,,,,,,,08fdf7f6-d411-46d4-9866-deb238ba7d46,1908,,"[42.0, 55.5]",3825899,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mehdi Lacen,6745.0,Center Defensive Midfield,90,Getafe,216,"['34b89112-f708-4387-abcc-7aa917039392', '5acad661-4690-46e3-a975-a08beeb26344', '85f0ecff-4ff5-4b67-9ce1-d46c2c84e48f', '96a5ea3e-1358-48d9-b426-87e32e34d6c5']",39,,,,,,,,,,,,,,,,,,Getafe,216,00:03:39.136,Carry,True
,,,,"[24.4, 27.4]",,,,,,,,,,,,0.154551,,,,,,,,,,,,,1c18860d-81b5-44c2-bd3f-7b78833d7431,1912,,"[24.4, 29.2]",3825899,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Carlos Martín Vigaray,6856.0,Left Center Back,90,Getafe,216,"['29a80990-759c-44f7-976f-5f3d827c24dd', '93d6063e-84be-47bb-af2e-c48f2139629a']",43,,,,,,,,,,,,,,,,,,Getafe,216,00:03:43.250,Carry,
,,,,"[36.6, 3.9]",,,,,,,,,,,,1.377095,,,,,,,,,,,,,facbb703-671c-45d5-8aa6-ef89b28407de,1915,,"[30.8, 9.3]",3825899,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Damián Nicolás Suárez Suárez,6627.0,Left Back,90,Getafe,216,"['0a3227ed-b10d-41c2-8121-c3ba1709f707', '53732f1a-8659-4e3d-9dc9-fbcb89f56a20']",45,,,,,,,,,,,,,,,,,,Getafe,216,00:03:45.241,Carry,
,,,,"[53.6, 24.5]",,,,,,,,,,,,3.406447,,,,,,,,,,,,,a0741395-da48-42fb-be1a-1f3b3818c869,1919,,"[51.5, 8.7]",3825899,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Pablo Sarabia García,6720.0,Left Midfield,90,Getafe,216,"['77fa8995-bff0-4aa0-a071-ae9dfdc8027a', '8fcfae78-78ce-4a79-974a-169f7beed673', 'ce902357-7604-4d98-88f7-712a8f406c61']",47,,,,,,,,,,,,,,,,,,Getafe,216,00:03:47.527,Carry,True
,,,,"[95.6, 55.7]",,,,,,,,,,,,3.830891,,,,,,,,,,,,,39d32f01-6b91-4119-af2b-89b9956bb9de,1922,,"[73.9, 72.2]",3825899,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Pedro León Sánchez Gil,6907.0,Right Midfield,90,Getafe,216,"['7151cf7a-0b11-4ece-9d63-dbaca12d8323', 'b7f2e203-129d-4a8a-921b-2ed22e16863d']",53,,,,,,,,,,,,,,,,,,Getafe,216,00:03:53.561,Carry,
,,,,"[117.4, 63.6]",,,,,,,,,,,,0.285218,,,,,,,,,,,,,ff0bf575-ec3a-4cc4-830a-6132d79cb791,1925,,"[116.2, 64.0]",3825899,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Miguel Ángel Muñoz Alonso,220761.0,Right Back,90,Getafe,216,"['1d99f40e-76ad-4ba7-808e-40b3ba94ec50', '3bebebf9-cd57-429c-8bfe-5c57dd64a345']",58,,,,,,,,,,,,,,,,,,Getafe,216,00:03:58.923,Carry,
,,,,"[97.2, 60.0]",,,,,,,,,,,,1.230554,,,,,,,,,,,,,8b4bc232-73da-4e51-bd28-a2182eb23417,1935,,"[93.8, 53.9]",3825899,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Pablo Sarabia García,6720.0,Left Midfield,92,Getafe,216,"['48566feb-bf07-4938-b706-c9b9d575f833', '6fd2ef2c-a3e5-451c-8dd2-ab3905e0dbd7']",49,,,,,,,,,,,,,,,,,,Getafe,216,00:04:49.343,Carry,
,,,,"[92.9, 70.8]",,,,,,,,,,,,1.566097,,,,,,,,,,,,,f79eeedf-1694-4bdc-9f70-e0b5e381958a,1941,,"[94.3, 67.9]",3825899,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Álvaro Vázquez García,24035.0,Center Forward,93,Getafe,216,"['37d19917-1356-4363-b200-4336abfebb25', '40e61db7-2edf-46f0-9dd8-966e3934c5fb', '95c11e45-fe1a-445a-a907-82f3705e2df9', 'b752529b-3dad-4424-9bf3-fe35116ec4ca']",21,,,,,,,,,,,,,,,,,,Getafe,216,00:05:21.350,Carry,True
,,,,"[27.8, 15.8]",,,,,,,,,,,,0.482896,,,,,,,,,,,,,afff61ee-7654-49f5-91be-913a7c0f0045,1946,,"[26.9, 15.6]",3825899,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Fuego Martínez,6751.0,Left Center Midfield,94,Valencia,207,"['51edda8f-323b-4edc-b983-2addc46665f2', '563f05f6-6637-43ec-8e45-a3f0ce96cb72', 'c67b33ae-19ad-468f-9fbe-52f381353531']",23,,,,,,,,,,,,,,,,,,Valencia,207,00:05:23.509,Carry,True
,,,,"[72.8, 49.3]",,,,,,,,,,,,0.791662,,,,,,,,,,,,,367ad4de-2301-44eb-a2e9-543ad51f9e41,1955,,"[76.0, 49.4]",3825899,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moisés Gómez Bordonado,11675.0,Right Center Midfield,95,Getafe,216,"['39a6f1d6-8e33-4d37-818c-d43070cee945', '4e6b2eb6-2147-4679-a412-7bd9ce111bf4']",29,,,,,,,,,,,,,,,,,,Getafe,216,00:05:29.739,Carry,
,,,,"[89.3, 26.7]",,,,,,,,,,,,1.744847,,,,,,,,,,,,,fd0332d7-c29e-4559-bac1-90ad5bd0c848,1958,,"[78.9, 22.4]",3825899,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Sarabia García,6720.0,Left Midfield,95,Getafe,216,"['09abc0c9-92d7-410b-a8ef-d54ac6367cd0', '8ef5a291-d291-493d-b896-fa9ed555ad12']",31,,,,,,,,,,,,,,,,,,Getafe,216,00:05:31.918,Carry,
,,,,"[100.5, 27.2]",,,,,,,,,,,,2.368244,,,,,,,,,,,,,8a2f43c2-a146-4e3f-8e3b-5dacc0e2832e,1961,,"[93.4, 31.3]",3825899,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Álvaro Medrán Just,6736.0,Left Center Midfield,95,Getafe,216,"['24ac58dd-305e-493e-a822-b65966ad748d', '33340a7a-8c66-4654-a5bd-a05fb52e1606']",34,,,,,,,,,,,,,,,,,,Getafe,216,00:05:34.184,Carry,
,,,,"[51.3, 44.1]",,,,,,,,,,,,1.010074,,,,,,,,,,,,,a5116c71-7146-4c53-90fb-e1ddd361ce2b,1971,,"[52.3, 39.2]",3825899,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Moisés Gómez Bordonado,11675.0,Right Center Midfield,96,Valencia,207,"['387ecad5-b0d5-4b12-afc3-6b810e969697', '5c4a97dc-e62d-4ad8-bd8a-6f2094b574b1', '8f569f8d-5144-4e16-997c-3616cc76c9ad']",5,,,,,,,,,,,,,,,,,,Getafe,216,00:06:05.635,Carry,True
,,,,"[35.3, 41.1]",,,,,,,,,,,,1.547275,,,,,,,,,,,,,dbf076a7-6e97-4566-9fae-8b9aedba081d,1976,,"[40.3, 38.4]",3825899,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Aymen Abdennour,4406.0,Left Center Back,96,Valencia,207,"['64957c2c-b22a-4c28-9a61-fe890cd55657', '99b1ddc3-951f-4eb7-8ecd-466bcf21a0bf']",8,,,,,,,,,,,,,,,,,,Valencia,207,00:06:08.672,Carry,
,,,,"[8.8, 39.8]",,,,,,,,,,,,2.634736,,,,,,,,,,,,,f6e2b885-fe08-423a-8d59-d057b74a5c25,1979,,"[8.4, 39.8]",3825899,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Diego Alves Carreira,25144.0,Goalkeeper,96,Valencia,207,"['a4573723-84ed-405e-8eb1-e2946dde1921', 'ed4f36ea-e394-4fdd-934f-60727e48c336']",11,,,,,,,,,,,,,,,,,,Valencia,207,00:06:11.787,Carry,
,,,,"[107.7, 6.4]",,,,,,,,,,,,5.331521,,,,,,,,,,,,,112a6b93-94a5-4e56-aa05-558188685e3f,1989,,"[101.7, 12.3]",3825899,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pablo Sarabia García,6720.0,Left Midfield,97,Getafe,216,"['8eeb0fa2-0331-4991-872f-b1fc674a1065', 'b331af4c-ae97-4b71-8cf0-e314f79e924f', 'e6eee835-9336-4741-bee4-b9e72ad0227d']",27,,,,,,,,,,,,,,,,,,Getafe,216,00:06:27.444,Carry,True
