50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.254772,,,,,,,,,,,,d3b06dee-4d69-405c-aebd-63a8febb3a75,1579,,,"[55.3, 45.5]",3825671,39,,,,-2.1509354,,Head,,,"[43.7, 27.8]",,Low Pass,,21.162466,,,Sergi Gómez Solà,6804.0,,,,,,Recovery,1,Regular Play,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,78,Celta Vigo,209,['7b55a2e9-ce97-438b-abc2-b30c6fdc2ff7'],2,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:39:02.937,Pass,
,,,,,,,,,,,,,,,,,1.11611,,,,,,,,,,,,20a4ba65-ac39-4b23-9586-8aada7702406,1582,,,"[43.7, 27.8]",3825671,39,,,,0.32440308,,Left Foot,,,"[55.0, 31.6]",,Ground Pass,,11.921828,,,Pedro Pablo Hernández,6801.0,,,,,,,1,Regular Play,Sergi Gómez Solà,6804.0,Left Center Back,78,Celta Vigo,209,['778b5821-6e5f-4c1e-9838-936d9667c615'],5,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:39:05.924,Pass,
,,,,,,,,,,,,,,,,,2.134238,,,,,,,,,,,,3b4f7417-2c4f-4998-83de-c3307a9f27e7,1584,,,"[55.0, 31.4]",3825671,39,True,,,1.2306548,,Right Foot,,,"[65.9, 62.2]",,Low Pass,,32.671852,,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,,,1,Regular Play,Pedro Pablo Hernández,6801.0,Left Center Midfield,78,Celta Vigo,209,['2ef8761f-1b98-4783-8327-e3c724d61545'],11,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:39:11.319,Pass,
,,,,,,,,,,,,,,,,,2.763411,,,,,,,,,,,,fce35fe3-7623-4cc6-b677-307497219979,1586,,,"[65.9, 62.2]",3825671,39,,,,0.6718306,,Right Foot,,,"[86.9, 78.9]",,Low Pass,,26.830767,Out,,Théo Bongonda Mbul''Ofeko Batombo,23785.0,,,,,,,1,Regular Play,Fabián Ariel Orellana Valenzuela,7105.0,Right Center Midfield,78,Celta Vigo,209,['50e38c6b-22e2-4887-83b9-9cc5f52cc7f7'],13,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:39:13.454,Pass,
,,,,,,,,,,,,,,,,,1.822592,,,,,,,,,,,,acb052d4-d354-4aa4-b44d-6ea189e17f2d,1588,,,"[26.6, 0.1]",3825671,39,,,,1.5313431,,,,,"[27.2, 15.3]",,Low Pass,,15.211838,,,Bernardo José Espinosa Zúñiga,6573.0,,,,,,Throw-in,1,From Throw In,Ismael López Blanco,24263.0,Left Back,79,Sporting Gijón,1041,['e481ba35-68d6-4e17-a9d0-c5d183c3cd61'],20,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:39:20.103,Pass,
,,,,,,,,,,,,,,,,,1.92656,,,,,,,,,,,,d74cc062-9676-49de-9991-57b130a0922e,1592,,,"[30.2, 15.3]",3825671,39,,,,-0.045667153,,Left Foot,,,"[67.4, 13.6]",,High Pass,,37.238823,,,Daniel Arnaud N''Di	,40822.0,,,,,,,1,From Throw In,Bernardo José Espinosa Zúñiga,6573.0,Left Center Back,79,Sporting Gijón,1041,['1f709664-2987-4eca-a47c-153673fa9aef'],23,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:39:23.963,Pass,
,,,,,,,,,,,,,,,,,2.908724,,,,,,,,,,,,215ac977-1207-4bc0-bd62-509ef1977506,1594,,,"[67.4, 13.6]",3825671,39,,,,0.9169418,,Head,,,"[81.5, 32.0]",,Low Pass,,23.181242,Incomplete,,Arnaldo Antonio Sanabria Ayala,6880.0,,,,,,,1,From Throw In,Daniel Arnaud N''Di	,40822.0,Center Attacking Midfield,79,Sporting Gijón,1041,"['0a0c26d5-0188-493f-b248-4a4f6b6fcb8a', '485f6164-5f13-43a1-9544-672fe56fda2b']",25,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:39:25.890,Pass,
,,,,,,,,,,,,,,,,,1.982655,,,,,,,,,,,,2cdf49ba-3e18-4774-93c6-d9e6b4cd187c,1599,,,"[38.6, 45.7]",3825671,39,,,,-2.7995827,,Right Foot,,,"[13.6, 36.8]",,Ground Pass,,26.536955,,,Sergio Álvarez Conde,6884.0,,,,,,,1,Regular Play,Sergi Gómez Solà,6804.0,Left Center Back,80,Celta Vigo,209,['091a840a-a979-4fa4-96df-9bcfd80c00a8'],29,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:39:29.548,Pass,
,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,b686cd9f-ae7b-4965-8600-949bc932110b,1602,,,"[10.6, 39.1]",3825671,39,,,,0.8045041,,Right Foot,,,"[26.0, 55.1]",,Ground Pass,,22.207207,,,Gustavo Daniel Cabral Cáceres,6794.0,,,,,,,1,Regular Play,Sergio Álvarez Conde,6884.0,Goalkeeper,80,Celta Vigo,209,['e1c1d171-baba-4455-b58f-f34a8c9495c5'],31,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:39:31.730,Pass,
,,,,,,,,,,,,,,,,,1.040042,,,,,,,,,,,,4fc2ea32-3d09-407d-9344-49b5b38c45f6,1605,,,"[31.1, 54.3]",3825671,39,,,,-0.9849535,,Right Foot,,,"[38.2, 43.6]",,Ground Pass,,12.841339,,,Augusto Matías Fernández,19668.0,,,,,,,1,Regular Play,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,80,Celta Vigo,209,['3b03e556-b327-4846-a8e2-51ea865d0f23'],34,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:39:34.465,Pass,
,,,,,,,,,,,,,,,,,1.079566,,,,,,,,,,,,7c429ff7-f745-4f2c-ba46-11484572fd36,1608,,,"[38.2, 43.6]",3825671,39,,,,-1.1048914,,Right Foot,,,"[47.1, 25.9]",,Ground Pass,,19.811613,,,Pedro Pablo Hernández,6801.0,,,,,,,1,Regular Play,Augusto Matías Fernández,19668.0,Center Defensive Midfield,80,Celta Vigo,209,['00b03d27-f303-4315-bb73-a1ea853eb20a'],36,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:39:36.695,Pass,
,,,,,,,,,,,,,,,,,1.104272,,,,,,,,,,,,3d85eef1-79b6-43f9-8896-f72668ed6fb0,1611,,,"[52.5, 32.1]",3825671,39,,,,0.21755412,,Left Foot,,,"[71.5, 36.3]",,Ground Pass,,19.458673,,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,,,1,Regular Play,Pedro Pablo Hernández,6801.0,Left Center Midfield,80,Celta Vigo,209,['30b8e542-836b-40d3-8209-4b4a93db620f'],38,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:39:38.892,Pass,
,,,,,,,,,,,,,,,,,1.955744,,,,,,,,,,,,e49fdcdd-7193-4fd6-9444-f81de376ae0e,1614,,,"[89.6, 49.4]",3825671,39,,,,-1.0930651,,Right Foot,,,"[104.2, 21.2]",,High Pass,,31.755314,Incomplete,,Manuel Agudo Durán,6724.0,,,,,,,1,Regular Play,Fabián Ariel Orellana Valenzuela,7105.0,Right Center Midfield,80,Celta Vigo,209,"['27fec943-8ddb-4d5a-844f-770295c1a1f5', '2ae2e7ec-af76-4716-a8d6-fb685b804544']",43,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:39:43.819,Pass,
,,,,,,,,,,,,,,,,,2.419335,,,,,,,,,,,,27fec943-8ddb-4d5a-844f-770295c1a1f5,1616,,,"[15.9, 58.9]",3825671,39,,,,-2.893638,,Head,,,"[0.1, 54.9]",,High Pass,,16.298466,Out,,Iván Cuéllar Sacristán,6610.0,,,,,,Interception,1,Regular Play,Alberto Lora Ramos,26633.0,Right Back,80,Celta Vigo,209,"['80664dd2-1549-42bc-aecd-e01ca279a759', 'e49fdcdd-7193-4fd6-9444-f81de376ae0e']",45,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:39:45.775,Pass,
,,,,,,,,,,,,,,,,,1.395088,,,,,,,,,,,,b350cbe5-69e2-460e-9c01-87f062bd0f99,1618,,,"[120.0, 0.1]",3825671,40,,,,1.9369814,,Right Foot,,,"[107.0, 34.0]",,Ground Pass,,36.307163,Incomplete,,,,,,,,,Corner,1,From Corner,Manuel Agudo Durán,6724.0,Left Wing,81,Celta Vigo,209,['4575c3be-7815-4cea-b64b-b332c1349b69'],22,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:40:22.580,Pass,
,,,,,,,,,,,,,,,,,1.708096,,,,,,,,,,,,857e5cc9-7574-49b5-b857-cbeb03ca487e,1623,,,"[90.1, 23.1]",3825671,40,,,,-0.96282303,,Right Foot,,,"[102.0, 6.0]",,Ground Pass,,20.833147,,,Manuel Agudo Durán,6724.0,,,,,,,1,From Corner,Fabián Ariel Orellana Valenzuela,7105.0,Right Center Midfield,81,Celta Vigo,209,['a1d4c534-a31d-4b9d-99ee-060a1c102c46'],33,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:40:33.727,Pass,
,,,,,,,,,,,,,,,,,0.153576,,,,,,,,,,,,5857bd82-60a5-4286-a8a7-cb4dece7b330,1629,,,"[108.5, 24.8]",3825671,40,,,,1.4536875,,Right Foot,,,"[109.1, 29.9]",,Ground Pass,,5.135173,Incomplete,,,,,,,,,,1,From Corner,Manuel Agudo Durán,6724.0,Left Wing,81,Celta Vigo,209,['b5ea00e8-b55c-4bbe-a0ac-6de381c4114b'],41,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:40:41.155,Pass,
,,,,,,,,,,,,,,,,,3.234884,,,,,,,,,,,,0f096c62-d5b4-4d0a-834b-0a952947ecc2,1634,,,"[7.0, 36.1]",3825671,41,True,,,-0.28644034,,Right Foot,,,"[76.6, 15.6]",,High Pass,,72.55625,Incomplete,,,,,,,,,Goal Kick,1,From Goal Kick,Iván Cuéllar Sacristán,6610.0,Goalkeeper,82,Sporting Gijón,1041,['5d34064b-144c-4fd2-831f-aec18483224b'],13,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:41:13.011,Pass,
,,,,,,,,,,,,,,,,,3.365139,,,,,,,,,,,,5d34064b-144c-4fd2-831f-aec18483224b,1636,,,"[43.5, 64.5]",3825671,41,,,True,0.049820237,,,,,"[79.6, 66.3]",,High Pass,,36.144848,,,John Guidetti,6038.0,,,,,,Recovery,1,From Goal Kick,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,82,Sporting Gijón,1041,"['0591c5d2-8aee-4d18-8d2f-0a9edc812b24', '0f096c62-d5b4-4d0a-834b-0a952947ecc2', '68aa27c4-625a-4845-8a3d-cce335447c5a']",16,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:41:16.245,Pass,True
,,,,,,,,,,,,,,,,,1.892313,,,,,,,,,,,,c963efda-b3ef-4fde-b928-62df3535ccab,1640,,,"[82.2, 70.1]",3825671,41,,,,-0.7681585,,Right Foot,,,"[99.9, 53.0]",,High Pass,,24.610973,Incomplete,,Théo Bongonda Mbul''Ofeko Batombo,23785.0,,,,,,,1,From Goal Kick,John Guidetti,6038.0,Center Forward,82,Sporting Gijón,1041,"['530517c7-3c21-48b3-8d2b-6d6bccbad504', '8625a481-d473-4d6c-82ff-0b66738b0947']",20,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:41:20.310,Pass,
,,,,,,,,,,,,,,,,,2.005311,,,,,,,,,,,,8625a481-d473-4d6c-82ff-0b66738b0947,1642,,,"[20.2, 27.1]",3825671,41,,,,2.5144348,,Head,,,"[9.3, 35.0]",,Low Pass,,13.461798,,,Iván Cuéllar Sacristán,6610.0,,,,,,Recovery,1,From Goal Kick,Luis Hernández Rodríguez,6561.0,Right Center Back,82,Sporting Gijón,1041,"['c963efda-b3ef-4fde-b928-62df3535ccab', 'e6abdf84-fa17-48b6-97a1-9cf748bb3510']",22,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:41:22.203,Pass,
,,,,,,,,,,,,,,,,,3.667242,,,,,,,,,,,,fd67664e-3c34-42b5-8dbc-aa9c5baedd1e,1645,,,"[15.1, 36.3]",3825671,41,,,,-0.12635426,,Drop Kick,,,"[82.8, 27.7]",,High Pass,,68.24405,Incomplete,,,,,,,,,,1,From Goal Kick,Iván Cuéllar Sacristán,6610.0,Goalkeeper,82,Sporting Gijón,1041,['c1cba899-707b-45b4-ba35-7b5afdda66e6'],32,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:41:32.020,Pass,
,,,,,,,,,,,,,,,,,1.081982,,,,,,,,,,,,69b36bc4-230f-4ac5-a7c4-bd8748748eac,1648,,,"[74.9, 30.7]",3825671,41,,,,-1.3028859,,Head,,,"[77.7, 20.5]",,Low Pass,,10.577334,,,Jonathan Rodríguez Menéndez,6581.0,,,,,,Recovery,1,From Goal Kick,Omar Mascarell González,18398.0,Right Defensive Midfield,82,Sporting Gijón,1041,['82f15856-c428-400d-a70e-eec637f6ff9f'],36,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:41:36.694,Pass,
,,,,,,,,,,,,,,,,,1.658946,,,,,,,,,,,,c6971d15-10e7-4f9e-be64-43010f89c43a,1657,,,"[42.4, 53.7]",3825671,41,,,,-1.6506263,,Left Foot,,,"[42.0, 48.7]",,Ground Pass,,5.0159745,,,Augusto Matías Fernández,19668.0,,,,,,,1,Regular Play,Pedro Pablo Hernández,6801.0,Left Center Midfield,83,Celta Vigo,209,"['22d17461-c31d-4fa0-8224-5fde891bf5fb', 'f33cfb74-6a8d-4c1f-abb1-88fb61e8431b']",41,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:41:41.099,Pass,True
,,,,,,,,,,,,,,,,,1.717614,,,,,,,,,,,,ecf1dbf3-43f3-40e6-98e0-572fd18ab0aa,1660,,,"[52.0, 54.5]",3825671,41,,,,0.7266424,,Right Foot,,,"[70.0, 70.5]",,Ground Pass,,24.083189,,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,,,1,Regular Play,Augusto Matías Fernández,19668.0,Center Defensive Midfield,83,Celta Vigo,209,['8d673244-68f9-4c94-8773-7f5033da6e75'],45,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:41:45.029,Pass,
,,,,,,,,,,,,,,,,,1.871719,,,,,,,,,,,,75782d7f-a0f6-40ad-8f32-7a95fae5594e,1663,,,"[70.6, 68.8]",3825671,41,,,,-1.8248041,,Right Foot,,,"[62.5, 37.6]",,Ground Pass,,32.2343,,,Pedro Pablo Hernández,6801.0,,,,,,,1,Regular Play,Fabián Ariel Orellana Valenzuela,7105.0,Right Center Midfield,83,Celta Vigo,209,['0573ac26-d5c8-4eb9-93a3-003abff55b08'],50,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:41:50.085,Pass,
,,,,,,,,,,,,,,,,,0.911947,,,,,,,,,,,,b7d5b278-187c-4153-b780-9e43ed2c0fd2,1666,,,"[62.5, 37.6]",3825671,41,,,,-0.30288488,,Left Foot,,,"[84.9, 30.6]",,Ground Pass,,23.468277,,,Manuel Agudo Durán,6724.0,,,,,,,1,Regular Play,Pedro Pablo Hernández,6801.0,Left Center Midfield,83,Celta Vigo,209,['20c2cd64-7f7e-41e0-b422-31690a7566c0'],53,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:41:53.317,Pass,
,,,,,,,,,,,,,,,,,0.850086,,,,,,,,,,,,34dfb914-3f19-4bee-8354-d1319931defc,1672,,,"[34.7, 44.6]",3825671,41,,,,-3.0971775,,Left Foot,,,"[30.2, 44.4]",,Ground Pass,,4.504442,,,Luis Hernández Rodríguez,6561.0,,,,,,Recovery,1,Regular Play,Ignacio Cases Mora,18925.0,Left Defensive Midfield,84,Sporting Gijón,1041,['fdd9a5b6-54dc-4f05-b452-c1c9da1a99e8'],54,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:41:54.966,Pass,
,,,,,,,,,,,,,,,,,1.368844,,,,,,,,,,,,8ceaf2cb-13bc-4c03-9a03-0397a04039e3,1675,,,"[30.2, 44.4]",3825671,41,,,,1.5844009,,Right Foot,,,"[30.0, 59.1]",,Ground Pass,,14.701361,,,Alen Halilović,6926.0,,,,,,,1,Regular Play,Luis Hernández Rodríguez,6561.0,Right Center Back,84,Sporting Gijón,1041,['3f1cf540-9a6a-4ca1-9bd8-93464358f751'],55,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:41:55.936,Pass,
,,,,,,,,,,,,,,,,,1.275157,,,,,,,,,,,,77cdbf77-7251-49e8-8033-7bf8fd7ff8c6,1679,,,"[35.8, 64.0]",3825671,42,,,,0.7896535,,Right Foot,,,"[47.5, 75.8]",,Ground Pass,,16.617159,,,Alberto Lora Ramos,26633.0,,,,,,,1,Regular Play,Alen Halilović,6926.0,Right Wing,84,Sporting Gijón,1041,"['130b20d4-2312-4234-bda5-dfbf2e259eff', 'd1802d18-1839-427f-93bf-1138d3db5bb5']",0,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:42:00.301,Pass,True
,,,,,,,,,,,,,,,,,0.861885,,,,,,,,,,,,ef486f2c-7ba8-4093-ad93-eab201b32ee5,1683,,,"[36.0, 76.7]",3825671,42,,,,-0.8928958,,Left Foot,,,"[42.2, 69.0]",,Ground Pass,,9.885848,,,Ignacio Cases Mora,18925.0,,,,,,,1,Regular Play,Alberto Lora Ramos,26633.0,Right Back,84,Sporting Gijón,1041,['67861749-f7d2-4977-bd98-4eea68bd515f'],4,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:42:04.288,Pass,
,,,,,,,,,,,,,,,,,1.488962,,,,,,,,,,,,bec5d354-3b4a-40b8-826c-6b141cd79ced,1687,,,"[43.7, 69.0]",3825671,42,,,,2.7373986,,Right Foot,,,"[26.4, 76.4]",,Ground Pass,,18.816216,,,Alberto Lora Ramos,26633.0,,,,,,,1,Regular Play,Ignacio Cases Mora,18925.0,Left Defensive Midfield,84,Sporting Gijón,1041,"['1a9ca50b-9887-413d-97c0-82efb5672233', '436f6a14-b4b3-487a-ba13-350fe5e3f306']",5,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:42:05.837,Pass,True
,,,,,,,,,,,,,,,,,1.760854,,,,,,,,,,,,0ab9cb54-502d-4255-85c3-9007b0f69ce5,1690,,,"[27.0, 76.0]",3825671,42,,,,-0.17546222,,Left Foot,,,"[63.1, 69.6]",,Ground Pass,,36.662926,,,Daniel Arnaud N''Di	,40822.0,,,,,,,1,Regular Play,Alberto Lora Ramos,26633.0,Right Back,84,Sporting Gijón,1041,['e1fee576-fe67-43c2-b8de-790f832f0bd1'],9,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:42:09.468,Pass,
,,,,,,,,,,,,,,,,,1.2564,,,,,,,,,,,,0be54333-2395-4a94-9dae-b4f13632176b,1696,,,"[76.2, 76.0]",3825671,42,,,,-2.5743418,,Left Foot,,,"[63.8, 68.1]",,Ground Pass,,14.702721,,,Ignacio Cases Mora,18925.0,,,,,,,1,Regular Play,Daniel Arnaud N''Di	,40822.0,Center Attacking Midfield,84,Sporting Gijón,1041,['523a96a6-6d6f-4973-8520-fbacafa80af7'],17,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:42:17.781,Pass,
,,,,,,,,,,,,,,,,,1.535698,,,,,,,,,,,,ce7eb2ff-1e8b-45db-b369-a3041b9a30ad,1699,,,"[63.8, 63.6]",3825671,42,,,,-1.9544623,,Right Foot,,,"[55.0, 41.8]",,Ground Pass,,23.509148,,,Bernardo José Espinosa Zúñiga,6573.0,,,,,,,1,Regular Play,Ignacio Cases Mora,18925.0,Left Defensive Midfield,84,Sporting Gijón,1041,['39b3953c-ffe4-4351-ac4e-f61de5ab9b2c'],20,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:42:20.775,Pass,
,,,,,,,,,,,,,,,,,1.282098,,,,,,,,,,,,d01e9af9-8db3-4462-8ec4-e56292b72af2,1702,,,"[63.6, 35.8]",3825671,42,,,,-1.2703191,,Right Foot,,,"[70.2, 14.5]",,Ground Pass,,22.299103,,,Ismael López Blanco,24263.0,,,,,,,1,Regular Play,Bernardo José Espinosa Zúñiga,6573.0,Left Center Back,84,Sporting Gijón,1041,['6e6a917a-2742-4d75-8408-a1377dd4b966'],24,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:42:24.186,Pass,
,,,,,,,,,,,,,,,,,1.953252,,,,,,,,,,,,da3ab539-e57d-4125-b09f-16d34ec2765d,1705,,,"[69.3, 11.3]",3825671,42,,,,0.9153801,,Left Foot,,,"[82.6, 28.6]",,Ground Pass,,21.821548,,,Jonathan Rodríguez Menéndez,6581.0,,,,,,,1,Regular Play,Ismael López Blanco,24263.0,Left Back,84,Sporting Gijón,1041,['cad5c9cc-d5aa-400a-92e1-f984341e9eac'],27,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:42:27.518,Pass,
,,,,,,,,,,,,,,,,,0.340849,,,,,,,,,,,,ac68d944-3558-4a9b-b3e4-2303ebbd2cb2,1709,,,"[80.0, 28.2]",3825671,42,,,,-3.0959811,,Left Foot,,,"[55.9, 27.1]",,Ground Pass,,24.125092,Unknown,,,,,,,,,,1,Regular Play,Jonathan Rodríguez Menéndez,6581.0,Left Wing,84,Sporting Gijón,1041,['99889bd3-8ab6-4c2c-b9e7-62f649cb218d'],29,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:42:29.471,Pass,True
,,,,,,,,,,,,,,,,,1.382631,,,,,,,,,,,,eed7a341-38f6-4320-9799-2432e3948e46,1712,,,"[79.8, 29.0]",3825671,42,True,,,-1.061406,,Right Foot,,,"[92.2, 6.8]",,Ground Pass,,25.428331,,,Ismael López Blanco,24263.0,,,,,,Free Kick,1,From Free Kick,Omar Mascarell González,18398.0,Right Defensive Midfield,85,Sporting Gijón,1041,['a08e3de4-866c-441d-b9f4-fcd0a207e642'],53,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:42:53.208,Pass,
,,,,,,,,,,,,,,,,,1.45284,,,,,,,,,,,,a38aaf99-cc30-4b89-b708-f77ee297a734,1714,,,"[98.6, 7.0]",3825671,42,,,,1.4174639,ec2c7f9a-395a-4110-8304-e3b67992a9fc,Left Foot,True,,"[105.4, 51.0]",,High Pass,,44.522354,,,Bernardo José Espinosa Zúñiga,6573.0,True,,True,,,,1,From Free Kick,Ismael López Blanco,24263.0,Left Back,85,Sporting Gijón,1041,['883b9058-9d36-4966-9d82-83852aa7191b'],54,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:42:54.872,Pass,
,,,,,,,,,,,,,,,,,3.254526,,,,,,,,,,,,43423ce2-3978-4882-9834-2e82f69986c8,1718,,,"[6.0, 44.0]",3825671,43,True,,,0.19300687,,Right Foot,,,"[67.4, 56.0]",,High Pass,,62.56165,Incomplete,,John Guidetti,6038.0,,,,,,Goal Kick,1,From Goal Kick,Sergio Álvarez Conde,6884.0,Goalkeeper,86,Celta Vigo,209,"['0ade1214-4462-4a51-822b-35b872cf428c', 'e0a05edc-5b3d-4e68-adf8-8cb0cac653ae']",28,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:43:28.484,Pass,
,,,,,,,,,,,,,,,,,1.4794,,,,,,,,,,,,e0a05edc-5b3d-4e68-adf8-8cb0cac653ae,1720,,,"[52.7, 24.1]",3825671,43,,,,0.122604705,,Head,,,"[73.8, 26.7]",,Low Pass,,21.259586,,,Arnaldo Antonio Sanabria Ayala,6880.0,,,,,,Recovery,1,Regular Play,Bernardo José Espinosa Zúñiga,6573.0,Left Center Back,87,Sporting Gijón,1041,"['43423ce2-3978-4882-9834-2e82f69986c8', '57ad0d2a-0023-49d9-ac06-20b34c4ffa66']",31,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:43:31.738,Pass,
,,,,,,,,,,,,,,,,,3.133271,,,,,,,,,,,,4dd48e63-a824-4b02-9ffc-013000774365,1725,,,"[52.7, 17.5]",3825671,43,,,,2.6004212,,Right Foot,,,"[13.6, 41.0]",,Ground Pass,,45.618637,,,Iván Cuéllar Sacristán,6610.0,,,,,,,1,Regular Play,Arnaldo Antonio Sanabria Ayala,6880.0,Center Forward,87,Sporting Gijón,1041,['89543f80-a69a-420f-bac7-cca6f1e0b539'],38,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:43:38.039,Pass,
,,,,,,,,,,,,,,,,,3.925206,,,,,,,,,,,,16ce6120-4a00-497d-bd4a-a667f7d69376,1728,,,"[13.6, 41.0]",3825671,43,,,,-0.2645443,,Left Foot,,,"[83.0, 22.2]",,High Pass,,71.90132,Incomplete,,Daniel Arnaud N''Di	,40822.0,,,,,,,1,Regular Play,Iván Cuéllar Sacristán,6610.0,Goalkeeper,87,Sporting Gijón,1041,"['9f676fc4-6144-4d26-9add-fbcba69cfe90', 'fc423415-9484-4df7-a3b8-90aec5e3c7ab']",41,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:43:41.292,Pass,
,,,,,,,,,,,,,,,,,2.12928,,,,,,,,,,,,ccd00b74-d8d0-48b7-bda2-e6f38ec78843,1734,,,"[57.9, 20.9]",3825671,43,,,,-0.69608414,,Left Foot,,,"[79.8, 2.6]",,Ground Pass,,28.539446,,,Manuel Agudo Durán,6724.0,,,,,,,1,Regular Play,Pedro Pablo Hernández,6801.0,Left Center Midfield,88,Celta Vigo,209,['88463dc8-fdba-4eb8-bb40-466d1d7405ed'],52,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:43:52.392,Pass,
,,,,,,,,,,,,,,,,,3.458182,,,,,,,,,,,,ffacd3c7-63ec-4ee0-bb23-3f973865040c,1737,,,"[86.3, 18.8]",3825671,43,,,,1.0084292,,Right Foot,,,"[108.8, 54.5]",,High Pass,,42.198814,,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,,,1,Regular Play,Manuel Agudo Durán,6724.0,Left Wing,88,Celta Vigo,209,['ce0d4f8c-46d6-411c-ade3-401fd4c0bc29'],59,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:43:59.891,Pass,
,,,,,,,,,,,,,,,,,0.70009,,,,,,,,,,,,3419f8d2-0f20-4f76-905e-55a670d7524e,1740,,,"[108.8, 55.9]",3825671,44,,,,-1.4170887,,Right Foot,,,"[111.0, 41.7]",,Low Pass,,14.369412,Incomplete,,,,,,,,,,1,Regular Play,Fabián Ariel Orellana Valenzuela,7105.0,Right Center Midfield,88,Celta Vigo,209,['c150717e-335f-407c-8d94-8fea4202b03a'],4,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:44:04.753,Pass,
