bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.721148,,,,,,,,,,,,,47b35d4a-684f-46fd-be58-c349e8b67457,51,,"[84.6, 58.9]",3825568,0,,,,,0.57133746,,Right Foot,,,"[90.2, 62.5]",,Ground Pass,,6.6573267,,,,Matías Nahuel Leiva Esquivel,18867.0,,,,,,,1,Regular Play,Roberto Soldado Rillo,26009.0,Left Center Forward,5,Villarreal,222,"['4c29f61d-cdbf-4bfd-9ca4-13cacf3b8f6e', 'b633bc99-a831-44d7-bd17-39b4fa999540']",57,,,,,,,,,,,,,,,,,,Villarreal,222,00:00:57.582,Pass,True
,,,,,,,,,,,,,,,2.115329,,,,,,,,,,,,,da7d1227-ec96-485f-98bf-fdbbb90b5bf3,55,,"[88.0, 52.3]",3825568,1,,,,,-1.3916358,,Left Foot,,,"[92.6, 26.9]",,Ground Pass,,25.813175,,,,Samuel Castillejo Azuaga,6829.0,,,,,,,1,Regular Play,Matías Nahuel Leiva Esquivel,18867.0,Right Midfield,5,Villarreal,222,['4640608c-63d6-4d96-91c4-ff4407028fae'],1,,,,,,,,,,,,,,,,,,Villarreal,222,00:01:01.373,Pass,
,,,,,,,,,,,,,,,1.049766,,,,,,,,,,,,,62f1ccde-b75a-4aa0-9580-5d2f0fd601d1,58,,"[95.0, 25.5]",3825568,1,,,,,0.9790202,22e9821b-be9e-4fa7-9040-fee0feb1f77d,Left Foot,,,"[107.3, 43.8]",,High Pass,,22.04949,,,,Leonardo Carrilho Baptistão,6761.0,True,,,,,,1,Regular Play,Samuel Castillejo Azuaga,6829.0,Left Midfield,5,Villarreal,222,['20593c36-3089-4a43-a7c8-095f62c1fc10'],4,,,,,,,,,,,,,,,,,,Villarreal,222,00:01:04.925,Pass,
,,,,,,,,,,,,,,,5.052085,,,,,,,,,,,,,3bcddf63-a07a-4cd6-b136-03da8e54857c,63,,"[6.0, 36.0]",3825568,1,,,,,-0.36004436,,Left Foot,,,"[74.8, 10.1]",,High Pass,,73.5136,,Incomplete,,Alfred John Momar N''Diaye,5671.0,,,,,,Goal Kick,1,From Goal Kick,Antonio Adán Garrido,6654.0,Goalkeeper,6,Real Betis,218,"['7f3fcbcd-37fe-4dfc-a96b-b5f395b09fec', 'da19a073-d73e-4605-a730-7b114ed077f0']",31,,,,,,,,,,,,,,,,,,Real Betis,218,00:01:31.745,Pass,
,,,,,,,,,,,,,,,1.235495,,,,,,,,,,,,,2a159563-1b7f-4354-a53a-f9861324804c,69,,"[71.4, 4.1]",3825568,1,,,,,0.0,,Head,,,"[73.2, 4.1]",,Low Pass,,1.8,,,,Francisco Portillo Soler,6873.0,,,,,,Recovery,1,From Goal Kick,Juan Manuel Vargas Risco,27347.0,Left Back,6,Real Betis,218,"['301615a7-4fbd-4cb0-b670-1c2c29682efe', 'a14e15fe-2811-4aab-b4c7-ffb625e1185b']",41,,,,,,,,,,,,,,,,,,Real Betis,218,00:01:41.845,Pass,True
,,,,,,,,,,,,,,,0.700047,,,,,,,,,,,,,166faace-63ab-4981-bca6-b3059529227d,72,,"[71.0, 4.1]",3825568,1,,,,,3.01568,,Right Foot,,,"[63.1, 5.1]",,Ground Pass,,7.9630394,,Incomplete,,Xavier Torres Buigues,24162.0,,,,,,,1,From Goal Kick,Francisco Portillo Soler,6873.0,Left Midfield,6,Real Betis,218,"['d883eae1-81ac-4b49-b69d-661d7993d818', 'ff5a828d-dd17-4e75-8983-ba78461e50c2']",44,,,,,,,,,,,,,,,,,,Real Betis,218,00:01:44.752,Pass,
,,,,,,,,,,,,,,,1.860324,,,,,,,,,,,,,8c878eed-d8e3-4231-9755-d81ed1aef92e,75,,"[64.5, 5.8]",3825568,1,,,,,-0.6489956,,Right Foot,,,"[70.3, 1.4]",,High Pass,,7.28011,,,,Francisco Portillo Soler,6873.0,,,,,,Recovery,1,From Goal Kick,Xavier Torres Buigues,24162.0,Right Defensive Midfield,6,Real Betis,218,['03612aec-6d3f-4a44-bd6f-75cf42fe955a'],46,,,,,,,,,,,,,,,,,,Real Betis,218,00:01:46.181,Pass,
,,,,,,,,,,,,,,,6.339065,,,,,,,,,,,,,ee8f2c8b-2a41-4795-855e-5a8004286a5b,81,,"[50.1, 76.2]",3825568,1,,,,,-0.4240208,,Right Foot,,,"[96.4, 55.3]",,High Pass,,50.798622,,Incomplete,,,,,,,,,Recovery,1,Regular Play,Tomás Pina Isla,6622.0,Right Center Midfield,7,Villarreal,222,['3bc97ebe-c598-4fcd-a01f-92962fbc875f'],49,,,,,,,,,,,,,,,,,,Villarreal,222,00:01:49.813,Pass,
,,,,,,,,,,,,,,,3.52864,,,,,,,,,,,,,3bc97ebe-c598-4fcd-a01f-92962fbc875f,82,,"[23.7, 24.8]",3825568,1,,,,,0.03269059,,Left Foot,,,"[81.8, 26.7]",,High Pass,,58.131058,,Incomplete,,Jorge Molina Vidal,6630.0,,,,,,Recovery,1,Regular Play,Antonio Adán Garrido,6654.0,Goalkeeper,7,Villarreal,222,"['122c36e6-1293-4538-a431-371692c60903', 'd9223d7a-b6f8-4ea8-810e-e468a8069213', 'ee8f2c8b-2a41-4795-855e-5a8004286a5b']",56,,,,,,,,,,,,,,,,,,Real Betis,218,00:01:56.152,Pass,
,,,,,,,,,,,,,,,1.397787,,,,,,,,,,,,,122c36e6-1293-4538-a431-371692c60903,84,,"[38.3, 53.4]",3825568,1,,,,,-0.66442317,,Head,,,"[52.6, 42.2]",,High Pass,,18.163975,,,,Bruno Soriano Llido,22819.0,,,,,,Recovery,1,Regular Play,Eric Bertrand Bailly,3324.0,Right Center Back,7,Villarreal,222,"['3bc97ebe-c598-4fcd-a01f-92962fbc875f', '5dd58d2b-d011-4179-af1f-6ee268dc30e9']",59,,,,,,,,,,,,,,,,,,Villarreal,222,00:01:59.681,Pass,
,,,,,,,,,,,,,,,0.869592,,,,,,,,,,,,,d0cc9326-58cc-496e-af40-a68cd6ab1634,86,,"[52.6, 42.2]",3825568,2,,,,,-0.6673061,,Head,,,"[59.2, 37.0]",,Low Pass,,8.402381,,,,Samuel Castillejo Azuaga,6829.0,,,,,,,1,Regular Play,Bruno Soriano Llido,22819.0,Left Center Midfield,7,Villarreal,222,['143159ed-9c30-4650-a90e-27f9d58b83f1'],1,,,,,,,,,,,,,,,,,,Villarreal,222,00:02:01.119,Pass,
,,,,,,,,,,,,,,,3.054659,,,,,,,,,,,,,bf122be5-ebc8-43a1-a953-ce7c5f96c83f,95,,"[64.1, 68.3]",3825568,2,,,,,-0.0290156,,Right Foot,,,"[102.0, 67.2]",,High Pass,,37.91596,,Incomplete,,Cristiano Piccini,11634.0,,,,,,,1,Regular Play,Álvaro Cejudo Carmona,26723.0,Right Midfield,8,Real Betis,218,"['4b3a024c-3a8a-4abf-80c7-2cf2eb0ac602', 'fcd02fe1-53df-4548-b8bb-76fcd43b7b51']",8,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:08.175,Pass,
,,,,,,,,,,,,,,,0.615559,,,,,,,,,,,,,87f0cdfe-ac69-45bf-9a41-bd2eed0a3aa9,99,,"[103.9, 80.0]",3825568,2,,,,,-1.6539376,,,,,"[103.1, 70.4]",,Low Pass,,9.633276,,,,Jorge Molina Vidal,6630.0,,,,,,Throw-in,1,From Throw In,Cristiano Piccini,11634.0,Right Back,9,Real Betis,218,['57294d42-f6ab-4741-9796-2ed0dfa19a92'],25,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:25.183,Pass,
,,,,,,,,,,,,,,,0.868178,,,,,,,,,,,,,7a9c2a1b-ebd9-4e2f-a46e-25c24ee513bf,101,,"[103.1, 70.4]",3825568,2,,,,,1.5707964,,Right Foot,,,"[103.1, 77.3]",,Ground Pass,,6.9,,,,Cristiano Piccini,11634.0,,,,,,,1,From Throw In,Jorge Molina Vidal,6630.0,Right Center Forward,9,Real Betis,218,['bf1836b8-acca-4a50-99d6-1f25c6a4e54c'],25,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:25.798,Pass,
,,,,,,,,,,,,,,,0.591416,,,,,,,,,,,,,50c1dc21-b3d0-4cbc-8c3b-4fe8f0bd6abd,105,,"[103.8, 77.6]",3825568,2,,,,,0.16514868,,Right Foot,,,"[106.2, 78.0]",,Ground Pass,,2.433105,,,,Álvaro Cejudo Carmona,26723.0,,,,,,,1,From Throw In,Cristiano Piccini,11634.0,Right Back,9,Real Betis,218,"['360f2b45-9491-4352-a6e4-318163878019', 'b9eb2335-0a82-44b7-aff3-0ed1ffb166e2']",27,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:27.919,Pass,True
,,,,,,,,,,,,,,,1.542097,,,,,,,,,,,,,0d7f0e33-644b-4563-a4e8-ed31cdfe4181,108,,"[106.2, 78.0]",3825568,2,,,,,-1.0212363,,Right Foot,,,"[116.0, 62.0]",,Ground Pass,,18.76273,,,,Cristiano Piccini,11634.0,,,,,,,1,From Throw In,Álvaro Cejudo Carmona,26723.0,Right Midfield,9,Real Betis,218,['8f0edd21-f1ca-4d6b-8b61-5a606baf5cd4'],29,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:29.472,Pass,
,,,,,,,,,,,,,,,4.270412,,,,,,,,,,,,,646d8ca3-7c3a-47c7-8802-af1229b905b6,110,,"[116.0, 62.0]",3825568,2,,,,,-1.84632,,Right Foot,,,"[98.5, 0.1]",,Low Pass,,64.3262,,Out,,Rubén Castro Martín,6832.0,,,True,,,,1,From Throw In,Cristiano Piccini,11634.0,Right Back,9,Real Betis,218,['f1ff021e-31e5-43e1-947b-c8ec2bd6a20a'],31,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:31.014,Pass,
,,,,,,,,,,,,,,,1.338062,,,,,,,,,,,,,288696fb-f249-4002-a87d-f9aae040a9f1,112,,"[28.8, 80.0]",3825568,2,,,,,-0.6698925,,,,,"[38.9, 72.0]",,High Pass,,12.884487,,,,Matías Nahuel Leiva Esquivel,18867.0,,,,,,Throw-in,1,From Throw In,Mario Gaspar Pérez Martínez,6772.0,Right Back,10,Villarreal,222,['08392261-b5bc-4bde-81af-57f1908fe8b4'],56,,,,,,,,,,,,,,,,,,Villarreal,222,00:02:56.106,Pass,
,,,,,,,,,,,,,,,0.933613,,,,,,,,,,,,,e3ae3b95-9116-4667-bb7e-c874ea809529,124,,"[73.4, 6.7]",3825568,3,,,,,2.645698,,Right Foot,,,"[67.3, 10.0]",,Ground Pass,,6.935416,,,,Xavier Torres Buigues,24162.0,,,,,,,1,From Throw In,Francisco Portillo Soler,6873.0,Left Midfield,10,Villarreal,222,['a9325369-1851-482f-9eb2-9f97cc86875b'],2,,,,,,,,,,,,,,,,,,Real Betis,218,00:03:02.068,Pass,
,,,,,,,,,,,,,,,0.322891,,,,,,,,,,,,,9f921191-6dbc-43a6-8b2f-442e5ea82304,126,,"[67.3, 10.0]",3825568,3,,,,,-1.2036225,,Right Foot,,,"[69.3, 4.8]",,Ground Pass,,5.5713553,,Incomplete,,Juan Manuel Vargas Risco,27347.0,,,,,,,1,From Throw In,Xavier Torres Buigues,24162.0,Right Defensive Midfield,10,Villarreal,222,"['3bd02d74-b72c-4d21-8775-9d257b706f0e', '77ee7331-2205-4d48-9c06-f63f21fd7b47']",3,,,,,,,,,,,,,,,,,,Real Betis,218,00:03:03.002,Pass,
,,,,,,,,,,,,,,,0.739952,,,,,,,,,,,,,bdeed0c0-6a77-4056-9c82-30ae06b724e4,130,,"[50.8, 73.9]",3825568,3,,,,,-1.5707964,,Left Foot,,,"[50.8, 70.8]",,Ground Pass,,3.1,,,,Tomás Pina Isla,6622.0,,,,,,,1,From Throw In,Leonardo Carrilho Baptistão,6761.0,Right Center Forward,10,Villarreal,222,['9d3ab42d-5445-4bd5-8629-9b6b01ad99f2'],4,,,,,,,,,,,,,,,,,,Villarreal,222,00:03:04.265,Pass,
,,,,,,,,,,,,,,,0.466432,,,,,,,,,,,,,a0500e31-4a53-47f2-b1cc-a911f7cc4fd4,133,,"[50.8, 70.8]",3825568,3,,,,,-0.330548,,Left Foot,,,"[61.0, 67.3]",,Ground Pass,,10.783784,,,,Roberto Soldado Rillo,26009.0,,,,,,,1,From Throw In,Tomás Pina Isla,6622.0,Right Center Midfield,10,Villarreal,222,['16465ea5-fc06-42c9-8eb7-7742840a5301'],5,,,,,,,,,,,,,,,,,,Villarreal,222,00:03:05.374,Pass,
