ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,"[79.1, 60.2]",,,,,,,,,,,,1.238241,,,,,,,,,,,,,8f57a71e-da7f-4125-bd62-8b2f31905575,353,,"[84.2, 54.2]",3825618,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Viera Ramos,10755.0,Left Center Forward,18,Las Palmas,208,"['18da8164-21d5-4ea7-a6bc-0ddbc1288c5c', '1f7f5df7-7439-453f-97b5-b6a71db5156d', '259283ba-be5b-47aa-a6f8-8ca47d3f8c2a', '5bf8ea10-4220-45e2-9bbe-9db968aefc3d', '5e59bb8a-5f29-4e98-86ae-9680ff4966dc']",51,,,,,,,,,,,,,,,,,,Las Palmas,208,00:07:51.674,Carry,True
,,"[98.7, 66.6]",,,,,,,,,,,,1.938334,,,,,,,,,,,,,4bf42a57-a2d1-4b55-84d0-83e824aca591,357,,"[93.3, 69.3]",3825618,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roque Mesa Quevedo,3610.0,Right Center Midfield,18,Las Palmas,208,"['7b09cb5e-b2dc-40fe-81ce-bad5a5de39fc', 'a5775f0c-755b-4619-9ef1-196bf5ed45f5']",54,,,,,,,,,,,,,,,,,,Las Palmas,208,00:07:54.413,Carry,
,,"[56.8, 74.8]",,,,,,,,,,,,2.977278,,,,,,,,,,,,,64efd1da-5d53-4ef5-aed7-3ccf99a18876,366,,"[59.0, 61.6]",3825618,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aythami Artiles Oliva,8440.0,Center Back,18,Las Palmas,208,"['50917268-aa6e-4e19-a14b-960ea6b53f73', '76842918-c5af-4562-9202-c1eafd21e2c0', 'a2e5f1a6-64c4-442f-9bbc-312570384f5d']",4,,,,,,,,,,,,,,,,,,Las Palmas,208,00:08:04.411,Carry,True
,,"[80.1, 59.4]",,,,,,,,,,,,2.667739,,,,,,,,,,,,,30b24316-020a-4cf5-86f3-d48271f95e11,370,,"[86.1, 62.4]",3825618,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roque Mesa Quevedo,3610.0,Right Center Midfield,18,Las Palmas,208,"['090f4458-ae40-4244-b41c-26c254f0117a', '13438e3c-ab76-4ffc-a609-b3d49e6bb946', 'e3198140-53fa-4f34-bb6c-a7e30e99264d']",8,,,,,,,,,,,,,,,,,,Las Palmas,208,00:08:08.674,Carry,True
,,"[38.9, 19.3]",,,,,,,,,,,,1.256344,,,,,,,,,,,,,90e6b1ba-e376-4360-b2f3-8cdcb3be1d05,374,,"[40.0, 20.7]",3825618,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gonzalo Escalante,6712.0,Right Defensive Midfield,19,Eibar,322,"['13ebb80e-e7b2-45e0-ba77-3b7765754d6d', '4f39ca8e-8ed2-459a-9ffd-cc6a5a37396d', 'f5d2b535-90ff-4ec7-942e-a58e737d74e7']",11,,,,,,,,,,,,,,,,,,Eibar,322,00:08:11.341,Carry,True
,,"[33.7, 22.3]",,,,,,,,,,,,0.950726,,,,,,,,,,,,,8d35ce75-8a64-47e6-a13d-d3dba34d2c9b,378,,"[33.4, 22.8]",3825618,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel García Carrillo,6775.0,Left Defensive Midfield,19,Eibar,322,"['d4ba7770-87e0-491d-975b-8c6e5d57fe07', 'd76c1914-1ecd-486d-92f4-de4bff82572e', 'd9974dda-0e14-4401-a511-58d899483ca0']",13,,,,,,,,,,,,,,,,,,Eibar,322,00:08:13.360,Carry,True
,,"[32.8, 7.0]",,,,,,,,,,,,4.603107,,,,,,,,,,,,,fe3d4f6f-012f-48da-89c8-600b27ac75e0,382,,"[29.2, 13.3]",3825618,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Juncà Reñé,6776.0,Left Back,19,Eibar,322,"['8c7f62f5-c0e0-4e52-9897-30439aad1b5c', 'a7f92a56-f6be-42f8-9c7e-30907049b27f']",15,,,,,,,,,,,,,,,,,,Eibar,322,00:08:15.788,Carry,
,,"[41.3, 16.8]",,,,,,,,,,,,0.039998002,,,,,,,,,,,,,6a92f211-5c8b-4ed9-9f1a-4945afcea297,385,,"[41.1, 16.5]",3825618,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel García Carrillo,6775.0,Left Defensive Midfield,19,Eibar,322,"['01d351bd-894f-473f-8536-afdc62e46466', '1444ed04-99b1-4e6c-964b-6583b02eb191']",21,,,,,,,,,,,,,,,,,,Eibar,322,00:08:21.427,Carry,
,,"[58.1, 4.0]",,,,,,,,,,,,1.571156,,,,,,,,,,,,,46d3904e-ca5e-4c8c-a2a7-8a3ccf72fcfe,388,,"[49.8, 2.8]",3825618,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adrián González Morales,6557.0,Center Attacking Midfield,19,Eibar,322,"['bba0dcfd-019c-4378-96e5-4e0d2973194f', 'cf456496-d56b-4d15-850f-e04e168bca63', 'da378ac0-7b59-4da6-8b8e-9b6bed8fc4af']",22,,,,,,,,,,,,,,,,,,Eibar,322,00:08:22.591,Carry,True
,,"[58.9, 21.7]",,,,,,,,,,,,0.039997,,,,,,,,,,,,,b9a65a62-79e1-4dbd-ae49-56d319e698a1,400,,"[58.9, 21.7]",3825618,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gonzalo Escalante,6712.0,Right Defensive Midfield,20,Eibar,322,"['0adb7c00-7c49-4959-a753-61d5e9ea2fd6', '818ff49c-6dfc-43a9-bf28-768e7247ab7b']",45,,,,,,,,,,,,,,,,,,Eibar,322,00:08:45.498,Carry,
,,"[49.4, 49.4]",,,,,,,,,,,,3.469148,,,,,,,,,,,,,7e8b50b8-067d-47e6-b399-66efac70ca70,403,,"[57.8, 58.4]",3825618,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mubarak Wakaso,6626.0,Center Defensive Midfield,21,Las Palmas,208,"['1e50da9f-f33e-45a5-9972-2120d77aac2d', '39da9089-7a25-44db-86e0-7e73b98e0482']",45,,,,,,,,,,,,,,,,,,Las Palmas,208,00:08:45.795,Carry,
,,"[52.4, 17.1]",,,,,,,,,,,,2.152458,,,,,,,,,,,,,78a1203b-4ef7-4227-b7e3-e81f2d478b99,406,,"[49.7, 25.7]",3825618,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dani Castellano Betancor,6932.0,Left Wing Back,21,Las Palmas,208,"['1245ae43-c39c-44cc-82b7-ef6ffb55c01d', 'e34c7069-3ee2-4f8f-9557-6fe05cf8df06']",50,,,,,,,,,,,,,,,,,,Las Palmas,208,00:08:50.741,Carry,
,,"[52.2, 27.1]",,,,,,,,,,,,1.830174,,,,,,,,,,,,,51814e1f-edc7-4dda-8423-7aecf38d240d,409,,"[49.2, 34.6]",3825618,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mubarak Wakaso,6626.0,Center Defensive Midfield,21,Las Palmas,208,"['4ee57ade-c9bc-4bca-96b5-7d028103f11b', 'bdfade74-aad1-4510-8396-dec764c27827']",54,,,,,,,,,,,,,,,,,,Las Palmas,208,00:08:54.185,Carry,
,,"[55.8, 62.0]",,,,,,,,,,,,2.865438,,,,,,,,,,,,,6581ab09-f629-4fa1-b481-0112c131f592,412,,"[50.6, 62.2]",3825618,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David García Santana,6927.0,Right Center Back,21,Las Palmas,208,"['2bda91b9-cfbe-487c-be7c-08ceae365cae', 'cb851bb3-8e9e-4413-be32-8112a92af659']",58,,,,,,,,,,,,,,,,,,Las Palmas,208,00:08:58.084,Carry,
,,"[73.6, 77.8]",,,,,,,,,,,,0.962098,,,,,,,,,,,,,c3f8bc89-de6e-465d-855d-5c319302ae65,415,,"[73.1, 77.5]",3825618,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Simón Rodríguez Santana,7906.0,Right Wing Back,21,Las Palmas,208,"['35ed584c-f882-4bd3-bfd0-cabd0d7c5d8b', 'f4327e67-4ba2-4459-90aa-511757aa349a']",2,,,,,,,,,,,,,,,,,,Las Palmas,208,00:09:02.713,Carry,
,,"[52.0, 72.9]",,,,,,,,,,,,0.068752,,,,,,,,,,,,,47bcd7d0-49fd-416c-a991-cd61b6e9d3a9,418,,"[52.7, 72.9]",3825618,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David García Santana,6927.0,Right Center Back,21,Las Palmas,208,"['611ad2c1-445d-4b21-8330-c811287ee940', 'bc7d1899-2885-443d-a132-b7eeb2859df7']",5,,,,,,,,,,,,,,,,,,Las Palmas,208,00:09:05.671,Carry,
,,"[49.8, 48.0]",,,,,,,,,,,,2.067345,,,,,,,,,,,,,6243ce33-047e-4837-8a05-d537f552914e,421,,"[43.2, 53.2]",3825618,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aythami Artiles Oliva,8440.0,Center Back,21,Las Palmas,208,"['220cfaba-49bf-40d9-9fa1-ed112f5f86bc', 'ff2bf800-0eb1-4d9d-8231-ffd59686b4d3']",7,,,,,,,,,,,,,,,,,,Las Palmas,208,00:09:07.420,Carry,
,,"[62.8, 44.8]",,,,,,,,,,,,0.563274,,,,,,,,,,,,,5bae26e3-7f82-4756-b1fc-e4a11ac6a80f,424,,"[63.4, 45.0]",3825618,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mubarak Wakaso,6626.0,Center Defensive Midfield,21,Las Palmas,208,"['2aab36c4-25da-4220-8901-87a6f1486c5e', '6f506fcb-1970-4e81-af5b-10dc9982cdf6']",10,,,,,,,,,,,,,,,,,,Las Palmas,208,00:09:10.501,Carry,
,,"[62.9, 27.7]",,,,,,,,,,,,1.388357,,,,,,,,,,,,,405c00d0-9985-440e-9c64-51f819d38ddd,427,,"[58.6, 29.7]",3825618,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Emmanuel Culio,27521.0,Left Center Midfield,21,Las Palmas,208,"['00e33e0e-dfb9-4cb4-9208-ebaf2ff494f0', '388c7976-1325-4685-85a6-275b6971939c']",12,,,,,,,,,,,,,,,,,,Las Palmas,208,00:09:12.102,Carry,
,,"[68.4, 17.0]",,,,,,,,,,,,3.237089,,,,,,,,,,,,,ae3bae50-c374-403c-9de6-7ab97a08d533,430,,"[71.9, 22.3]",3825618,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Ezequiel Araújo,8167.0,Right Center Forward,21,Las Palmas,208,"['58f556a4-5e0b-4f8e-8bc1-47b6b8510b8f', '6cf91275-8bd1-4ded-8b0b-84e61ea2f4c7', 'eb20f6f0-877b-4ff1-b037-b40b769ec5f0']",14,,,,,,,,,,,,,,,,,,Las Palmas,208,00:09:14.162,Carry,True
,,"[55.6, 19.3]",,,,,,,,,,,,0.99962,,,,,,,,,,,,,af0bd6c5-4c6b-4fb1-8f43-b6a89f30bc9e,434,,"[55.6, 16.7]",3825618,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Bigas Rigo,7907.0,Left Center Back,21,Las Palmas,208,"['2dbd81fc-7736-4ede-a190-a845fede4bb9', 'a71d016f-9466-449d-8a47-483070067cee', 'bfee58db-09e1-471b-837b-62e07f1e6466']",18,,,,,,,,,,,,,,,,,,Las Palmas,208,00:09:18.334,Carry,True
,,"[51.1, 41.6]",,,,,,,,,,,,1.384004,,,,,,,,,,,,,76be41d4-5c55-492a-9e3b-81ce133904c8,438,,"[46.8, 35.7]",3825618,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aythami Artiles Oliva,8440.0,Center Back,21,Las Palmas,208,"['02e2b2f0-3914-45c5-9a59-f3c9e6b9434e', 'accef9cb-e995-447a-926a-3d50dce709c7']",20,,,,,,,,,,,,,,,,,,Las Palmas,208,00:09:20.779,Carry,
,,"[98.3, 71.5]",,,,,,,,,,,,1.792928,,,,,,,,,,,,,a603585f-b3a8-448f-b78b-b8175cfd75a0,441,,"[94.3, 72.6]",3825618,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Simón Rodríguez Santana,7906.0,Right Wing Back,21,Las Palmas,208,"['233dd639-6439-4ea0-903b-f20ad5f504bf', 'f0468da4-1c57-41ea-9efc-0d3867eaebfd']",25,,,,,,,,,,,,,,,,,,Las Palmas,208,00:09:25.033,Carry,
,,"[112.4, 58.6]",,,,,,,,,,,,0.04087,,,,,,,,,,,,,341560ab-a697-4e7d-b586-42ac38a85618,445,,"[113.3, 59.5]",3825618,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roque Mesa Quevedo,3610.0,Right Center Midfield,21,Las Palmas,208,"['2bd02817-ef61-450f-9481-78a6a15d9e63', '33ba89f9-d17a-455a-9f75-337559843710', '64ae4006-3c4f-460a-9cba-1ccea2bed709']",28,,,,,,,,,,,,,,,,,,Las Palmas,208,00:09:28.514,Carry,True
,,"[71.4, 32.3]",,,,,,,,,,,,0.721745,,,,,,,,,,,,,4883e46d-e2a7-43c7-8320-e1a0bf890203,456,,"[72.8, 31.3]",3825618,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Ezequiel Araújo,8167.0,Right Center Forward,23,Las Palmas,208,"['787fe4b1-5b57-46ce-90e3-ffb45065b101', 'd7bc15c0-a2e1-4f5c-b9ce-aff618595a94']",7,,,,,,,,,,,,,,,,,,Las Palmas,208,00:10:07.267,Carry,
,,"[58.2, 37.3]",,,,,,,,,,,,0.08,,,,,,,,,,,,,d3d146da-ff82-4ef6-8c9e-60ad255a4905,461,,"[58.2, 37.3]",3825618,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mubarak Wakaso,6626.0,Center Defensive Midfield,23,Las Palmas,208,"['4674d290-3785-475b-b951-81933c6cbba6', '624c301b-9cc6-402b-bfa4-0046d2106169']",11,,,,,,,,,,,,,,,,,,Las Palmas,208,00:10:11.526,Carry,
,,"[38.8, 41.2]",,,,,,,,,,,,0.852104,,,,,,,,,,,,,161f3381-fca9-4b62-941b-a575378b4f0f,464,,"[40.7, 42.0]",3825618,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aythami Artiles Oliva,8440.0,Center Back,23,Las Palmas,208,"['0b97818b-0569-40dd-813c-2a6bc755433a', 'd43b3b81-0691-4dfa-8d7b-81a552bb9f7a']",13,,,,,,,,,,,,,,,,,,Las Palmas,208,00:10:13.826,Carry,
,,"[41.8, 28.8]",,,,,,,,,,,,1.65276,,,,,,,,,,,,,1d7900da-a528-4525-bc1b-4864660fcaf5,467,,"[40.5, 25.8]",3825618,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Bigas Rigo,7907.0,Left Center Back,23,Las Palmas,208,"['4f23f326-983b-4098-9b94-497e9b7f1ba9', 'c509d363-bef2-4f55-a2b4-3f09ec22685c']",16,,,,,,,,,,,,,,,,,,Las Palmas,208,00:10:16.065,Carry,
,,"[56.5, 62.2]",,,,,,,,,,,,0.76,,,,,,,,,,,,,4c7aaf13-e1b6-401e-8043-ebb3fbbc5dd6,471,,"[53.7, 62.4]",3825618,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ander Capa Rodríguez,6699.0,Right Back,23,Las Palmas,208,"['61c822d8-38aa-424a-a9bf-d521c3293bb9', 'a345a787-03d2-4955-8d2c-04ebfb3ed477']",19,,,,,,,,,,,,,,,,,,Eibar,322,00:10:19.339,Carry,
,,"[117.1, 69.7]",,,,,,,,,,,,0.133175,,,,,,,,,,,,,990e30ae-5b4a-42ed-8938-d67b03dd1283,475,,"[115.9, 69.9]",3825618,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Saúl Berjón Pérez,24070.0,Right Wing,23,Las Palmas,208,"['4e91eb49-31a6-44b3-9dea-e274e9006acb', '86b67aca-18df-4bf4-b9fc-e266d9925876', '9f91bc53-bc43-4658-a869-ce10b589f64b']",25,,,,,,,,,,,,,,,,,,Eibar,322,00:10:25.415,Carry,True
,,"[13.0, 5.2]",,,,,,,,,,,,1.152565,,,,,,,,,,,,,670e41ad-b9ed-4a9a-a243-8372f2e52a9f,485,,"[12.3, 5.8]",3825618,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Emmanuel Culio,27521.0,Left Center Midfield,24,Eibar,322,"['48cd4c74-2862-470e-b4be-a5e868fc94d1', '83be25fa-1960-4f44-b375-d5d51c929d95', 'ff230ea5-c3bf-49fa-97f9-0c385d4a883b']",46,,,,,,,,,,,,,,,,,,Las Palmas,208,00:10:46.211,Carry,True
,,"[98.3, 72.7]",,,,,,,,,,,,0.959998,,,,,,,,,,,,,aca7f578-149c-4b59-996f-67beb97e83d7,488,,"[98.6, 74.0]",3825618,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ander Capa Rodríguez,6699.0,Right Back,24,Eibar,322,"['6a9f7ff7-4167-4760-88a3-31594a689f80', '83afe336-0950-40dd-a629-6bade9c256d3']",48,,,,,,,,,,,,,,,,,,Eibar,322,00:10:48.622,Carry,
,,"[90.8, 65.6]",,,,,,,,,,,,0.759999,,,,,,,,,,,,,0ff8d33a-6d78-4733-afca-5c97284c2a02,491,,"[91.0, 66.8]",3825618,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gonzalo Escalante,6712.0,Right Defensive Midfield,24,Eibar,322,"['35f75413-54a8-40cf-be1a-1f1020945f7f', '458fe5f6-3cb8-4e9a-b1db-1a0d0d404073']",50,,,,,,,,,,,,,,,,,,Eibar,322,00:10:50.408,Carry,
,,"[73.4, 54.0]",,,,,,,,,,,,2.439999,,,,,,,,,,,,,146d17eb-4906-4c67-9f29-358295bd8c38,494,,"[85.4, 57.3]",3825618,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel García Carrillo,6775.0,Left Defensive Midfield,24,Eibar,322,"['070665ee-b646-48ec-9692-2904295fb5d3', 'a06fdcbe-712d-4ab0-8841-b15f78e3d9b1']",51,,,,,,,,,,,,,,,,,,Eibar,322,00:10:51.920,Carry,
,,"[81.0, 10.8]",,,,,,,,,,,,1.759999,,,,,,,,,,,,,aa94ab58-808b-4e55-a02c-a9bae513535c,497,,"[76.3, 10.0]",3825618,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Juncà Reñé,6776.0,Left Back,24,Eibar,322,"['c71d616a-fe04-49ad-8e5b-98be7f83cee7', 'dbc7bc55-a3df-454e-822e-f224b442205c']",56,,,,,,,,,,,,,,,,,,Eibar,322,00:10:56.760,Carry,
,,"[70.7, 63.0]",,,,,,,,,,,,1.844472,,,,,,,,,,,,,98e57b96-c4f9-4605-a149-5d3ed39d3d04,506,,"[70.7, 65.6]",3825618,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Borja González Tomás,6566.0,Center Forward,25,Las Palmas,208,"['8e5a3bea-5c80-4c1d-bca1-24df7f2f0a2e', '9a734e91-31f4-4e50-98ad-f31978ddd434', 'c0f8bb6d-c4ce-4991-a0a2-2b3e3f7fbb7f']",25,,,,,,,,,,,,,,,,,,Eibar,322,00:11:25.847,Carry,True
,,"[64.3, 16.3]",,,,,,,,,,,,0.039999,,,,,,,,,,,,,695c3bdd-b85f-4001-b0fd-dfdcd54add23,513,,"[64.2, 16.3]",3825618,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Ezequiel Araújo,8167.0,Right Center Forward,25,Las Palmas,208,"['4ea8bb1f-31a4-4052-b18d-57f82ebbc47b', 'a0575557-11e0-4971-b937-91f7bccaa523']",29,,,,,,,,,,,,,,,,,,Las Palmas,208,00:11:29.842,Carry,
,,"[90.0, 71.9]",,,,,,,,,,,,0.04,,,,,,,,,,,,,7d5a9a5e-b5ee-44b2-a1ec-fc88be5825b1,519,,"[88.2, 71.8]",3825618,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Borja González Tomás,6566.0,Center Forward,26,Eibar,322,"['551b70bb-2cc2-45b7-9ec5-9d02655189db', '64d655cc-312e-4b03-97c7-abe45fa9aef0', '91d792e1-350d-4e28-b68a-ff99d709ed01']",46,,,,,,,,,,,,,,,,,,Eibar,322,00:11:46.393,Carry,True
,,"[6.8, 42.2]",,,,,,,,,,,,3.18235,,,,,,,,,,,,,0da7fd63-9436-4134-9ed2-ec58af27c574,525,,"[6.4, 42.5]",3825618,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Varas Herrera,26753.0,Goalkeeper,27,Las Palmas,208,"['273d995c-e911-4fe5-b24e-dc96de3fbb07', '366c5654-3b58-42c1-a98a-bc00dd2ef6fb', '54e669b0-7f28-4f6c-b69b-306ed1c43bd7']",58,,,,,,,,,,,,,,,,,,Las Palmas,208,00:11:58.878,Carry,True
,,"[35.0, 40.6]",,,,,,,,,,,,0.061543,,,,,,,,,,,,,0aadb617-809b-42f7-9ccf-5a1d0732c887,529,,"[34.5, 40.8]",3825618,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mubarak Wakaso,6626.0,Center Defensive Midfield,27,Las Palmas,208,"['0ad136da-54ac-4b33-834c-0718c4618632', '16d1dbc8-aa32-46be-bce1-e8f6291f4c23']",3,,,,,,,,,,,,,,,,,,Las Palmas,208,00:12:03.791,Carry,
,,"[34.5, 33.8]",,,,,,,,,,,,3.644052,,,,,,,,,,,,,30cdbe16-c6fe-43f4-b0fb-e28c40c8a6fd,532,,"[18.3, 29.7]",3825618,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aythami Artiles Oliva,8440.0,Center Back,27,Las Palmas,208,"['10cbe658-c13d-4d6b-af68-55f6ab1fadc7', '7e1794ac-6cd5-4d47-a021-cca0d09c5e67']",5,,,,,,,,,,,,,,,,,,Las Palmas,208,00:12:05.480,Carry,
,,"[71.7, 29.3]",,,,,,,,,,,,1.20383,,,,,,,,,,,,,1d4a1bd0-93d5-41c5-a473-e03350eb39b8,536,,"[70.9, 29.3]",3825618,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Takashi Inui,5687.0,Left Wing,27,Las Palmas,208,"['79c06a25-4475-4b95-a670-1811ea761a90', '7c0af9b5-e357-48a7-9974-9a415b322a6f']",10,,,,,,,,,,,,,,,,,,Eibar,322,00:12:10.371,Carry,
,,"[48.9, 13.7]",,,,,,,,,,,,4.262179,,,,,,,,,,,,,ff19f813-0b7a-40d3-90f0-08c2331396ae,542,,"[54.6, 5.5]",3825618,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Ezequiel Araújo,8167.0,Right Center Forward,28,Las Palmas,208,"['73b65ad3-caac-4368-8f2a-16530c0cd094', '8581be24-fee6-4c6d-ad3f-d358752abd87', '9adac4a7-388a-4ee3-a7db-b9a16652b616', 'f610e77e-f9eb-4e49-b666-bc15ab26c6c4']",19,,,,,,,,,,,,,,,,,,Las Palmas,208,00:12:19.576,Carry,True
,,"[69.4, 69.1]",,,,,,,,,,,,4.425414,,,,,,,,,,,,,6272f82c-b7c7-49a2-8043-c08c13e5a370,548,,"[54.2, 69.9]",3825618,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Simón Rodríguez Santana,7906.0,Right Wing Back,28,Las Palmas,208,"['5f291d7d-e1fc-4847-b346-9cf8b0e0d245', 'fc74eea3-0a7b-47e9-99f1-7dbb7016923a']",28,,,,,,,,,,,,,,,,,,Las Palmas,208,00:12:28.042,Carry,
,,"[89.9, 62.5]",,,,,,,,,,,,2.458705,,,,,,,,,,,,,28feea49-4219-4954-8cd0-9fed0efd448b,551,,"[81.3, 59.0]",3825618,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Viera Ramos,10755.0,Left Center Forward,28,Las Palmas,208,"['7b927786-9459-4cee-ae86-a096854bc5e3', 'bd454cd2-932f-49fe-9899-c73b34f42239']",33,,,,,,,,,,,,,,,,,,Las Palmas,208,00:12:33.384,Carry,
,,"[100.7, 74.9]",,,,,,,,,,,,1.414531,,,,,,,,,,,,,8e8a78cf-13f9-4624-856e-9ba1dfc9b4fe,554,,"[99.9, 75.6]",3825618,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roque Mesa Quevedo,3610.0,Right Center Midfield,28,Las Palmas,208,"['05698a13-24be-48d8-b134-86eadfa803b3', '7961507a-7d81-4c91-bf65-054cee81e3ea']",37,,,,,,,,,,,,,,,,,,Las Palmas,208,00:12:37.439,Carry,
,,"[94.9, 62.8]",,,,,,,,,,,,2.655349,,,,,,,,,,,,,b481b25a-dd79-4c5c-b749-accb4f9c7e9d,557,,"[95.1, 62.5]",3825618,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Viera Ramos,10755.0,Left Center Forward,28,Las Palmas,208,"['2195c6d4-bc48-4c1a-a125-77d7deb9a92c', 'b5d874f6-a84d-4333-9bc8-997002448d49']",39,,,,,,,,,,,,,,,,,,Las Palmas,208,00:12:39.431,Carry,
,,"[19.4, 28.5]",,,,,,,,,,,,1.265059,,,,,,,,,,,,,cc305ded-419a-4b4f-ada7-dc1de7668397,561,,"[17.8, 28.0]",3825618,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aleksandar Pantić,27239.0,Left Center Back,28,Las Palmas,208,"['a4bc747b-7e75-4dd6-af0c-c90cb6fb811a', 'c1e33baf-6391-48a2-9173-8c7d9549a3ae', 'd7da889c-91ee-4e89-9620-51229ce62906']",42,,,,,,,,,,,,,,,,,,Eibar,322,00:12:42.754,Carry,True
,,"[12.3, 60.0]",,,,,,,,,,,,1.804324,,,,,,,,,,,,,115c2544-4bb4-40b9-910d-8522dcb55dac,567,,"[13.0, 58.7]",3825618,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Varas Herrera,26753.0,Goalkeeper,29,Las Palmas,208,"['02543727-18ae-4919-819a-0945933b1d4d', '168fea51-91ae-459a-bde8-c30d73857a11']",59,,,,,,,,,,,,,,,,,,Las Palmas,208,00:12:59.310,Carry,
