50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.341221,,,,,,,,,,,,901180a4-7f1a-49f2-a2d3-44e322fb766f,15,,"[77.1, 39.5]",3825732,0,,,,,-0.051237166,,Head,,,,"[92.7, 38.7]",,Low Pass,,15.6205,Incomplete,,José Luis Morales Nogales,6668.0,,,,,,,1,From Kick Off,Deyverson Brum Silva Acosta,25134.0,Center Forward,2,Levante UD,221,"['212007a8-2f19-4c63-b94b-c737a85ae9d1', 'd2e030b4-2b7c-48a2-b0f2-c4ba4047e0a4']",9,,,,,,,,,,,,,,,,,Levante UD,221,00:00:09.840,Pass,
,,,,,,,,,,,,,,,,,1.410878,,,,,,,,,,,,212007a8-2f19-4c63-b94b-c737a85ae9d1,17,,"[27.4, 41.4]",3825732,0,,,,,0.26565397,,Right Foot,,,,"[55.7, 49.1]",,Low Pass,,29.328825,,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,,Recovery,1,Regular Play,Hugo Mallo Novegil,6805.0,Right Center Back,3,Celta Vigo,209,"['3d414adb-e22b-496e-b97f-030aab843eb1', '901180a4-7f1a-49f2-a2d3-44e322fb766f']",12,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:12.181,Pass,
,,,,,,,,,,,,,,,,,0.7865,,,,,,,,,,,,e952d191-70d6-46e7-b4bf-77f49b24779c,23,,"[41.4, 53.5]",3825732,0,,,,,-1.2110894,,Right Foot,,,,"[45.8, 41.8]",,Ground Pass,,12.5,Incomplete,,Pedro Pablo Hernández,6801.0,,,,,,Recovery,1,Regular Play,Daniel Wass,6797.0,Right Defensive Midfield,3,Celta Vigo,209,"['1caa56c1-c1da-4536-bd17-98e05c292cc3', '8414b5be-2194-4c09-9e9a-1b1086f404db']",15,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:15.756,Pass,
,,,,,,,,,,,,,,,,,0.866784,,,,,,,,,,,,29a9daac-408b-42af-94d5-9efe9c4e4532,27,,"[39.6, 42.8]",3825732,0,,,,,1.487655,,Right Foot,,,,"[40.0, 47.6]",,Ground Pass,,4.816638,,,Daniel Wass,6797.0,,,,,,Recovery,1,Regular Play,Pedro Pablo Hernández,6801.0,Left Defensive Midfield,3,Celta Vigo,209,['d016c8bb-3da2-49c6-9331-2b9dc230af39'],18,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:18.193,Pass,
,,,,,,,,,,,,,,,,,1.388666,,,,,,,,,,,,8fd0c876-3657-4ad7-813f-8e98401b91af,30,,"[39.7, 49.0]",3825732,0,,,,,2.327396,,Right Foot,,,,"[27.9, 61.5]",,Ground Pass,,17.189823,,,Jonathan Castro Otto,6802.0,,,,,,,1,Regular Play,Daniel Wass,6797.0,Right Defensive Midfield,3,Celta Vigo,209,['ad8d8b00-79ba-4560-ba1a-d325c25f0c0e'],19,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:19.796,Pass,
,,,,,,,,,,,,,,,,,2.436264,,,,,,,,,,,,bd4b1d1d-6534-4b17-9416-f799cc84bc4f,33,,"[27.9, 61.5]",3825732,0,,,,,-2.4638844,,Right Foot,,,,"[7.4, 45.0]",,Ground Pass,,26.315395,,,Sergio Álvarez Conde,6884.0,,,,,,,1,Regular Play,Jonathan Castro Otto,6802.0,Right Back,3,Celta Vigo,209,['79b544e4-93b8-438c-b1cc-9ddba5da80e4'],22,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:22.174,Pass,
,,,,,,,,,,,,,,,,,4.021997,,,,,,,,,,,,442ddfb4-087c-4a71-96b5-ff5d29d1cf1b,36,,"[8.0, 45.0]",3825732,0,,,,,0.23383188,,Right Foot,,,,"[58.8, 57.1]",,High Pass,,52.221165,Incomplete,,Iago Aspas Juncal,5217.0,,,,,,,1,Regular Play,Sergio Álvarez Conde,6884.0,Goalkeeper,3,Celta Vigo,209,"['2901c76d-779b-4874-9a3c-b62d8ed28d91', '9cc8c50b-d622-40c1-99ee-5c6efd42aa3e', 'ffde6d46-278b-4a7a-823b-604be8dfaeb2']",24,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:24.610,Pass,True
,,,,,,,,,,,,,,,,,0.979067,,,,,,,,,,,,2901c76d-779b-4874-9a3c-b62d8ed28d91,39,,"[61.3, 23.0]",3825732,0,,,,True,0.114677876,,,,,,"[80.4, 25.2]",,Low Pass,,19.226284,Incomplete,,,,,,,,,Recovery,1,Regular Play,Zouhair Feddal,6647.0,Left Center Back,3,Celta Vigo,209,"['442ddfb4-087c-4a71-96b5-ff5d29d1cf1b', '47829976-5e7f-44ac-b57b-30837392e440', 'ff05f259-93aa-4458-a8e6-52bb1c36a664']",28,,,,,,,,,,,,,,,,,Levante UD,221,00:00:28.632,Pass,True
,,,,,,,,,,,,,,,,,2.8479,,,,,,,,,,,,fbde3fd0-ff8c-43f8-8a63-179858b18cd4,41,,"[25.4, 29.5]",3825732,0,,,,,-1.7139544,,Head,,,,"[22.2, 7.3]",,High Pass,,22.429445,Unknown,,Antonio García Aranda,6784.0,,,,,,Recovery,1,Regular Play,Zouhair Feddal,6647.0,Left Center Back,3,Celta Vigo,209,['084f84fa-f3b5-4150-8df4-2c444231a1e6'],33,,,,,,,,,,,,,,,,,Levante UD,221,00:00:33.751,Pass,
,,,,,,,,,,,,,,,,,2.339545,,,,,,,,,,,,ae007716-e310-4d50-b3fa-f1978a9ee970,46,,"[22.1, 7.7]",3825732,1,,,,,0.3113478,,Left Foot,,,,"[68.4, 22.6]",,High Pass,,48.638462,Incomplete,,José Luis Morales Nogales,6668.0,,,,,,Free Kick,1,From Free Kick,Zouhair Feddal,6647.0,Left Center Back,4,Levante UD,221,"['44d430fe-83a2-4cde-aa94-b4d09db37edd', 'b614c261-da74-477e-9ae0-37e789be4fc8']",4,,,,,,,,,,,,,,,,,Levante UD,221,00:01:04.932,Pass,
,,,,,,,,,,,,,,,,,1.116955,,,,,,,,,,,,44d430fe-83a2-4cde-aa94-b4d09db37edd,49,,"[51.7, 57.5]",3825732,1,,,,True,0.77176267,,,,,,"[74.0, 79.2]",,High Pass,,31.115591,Out,,,,,,,,,Interception,1,From Free Kick,Pedro Pablo Hernández,6801.0,Left Defensive Midfield,4,Levante UD,221,"['3776d58a-7ed7-416a-bae2-8370921fb738', 'ae007716-e310-4d50-b3fa-f1978a9ee970']",7,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:07.272,Pass,True
,,,,,,,,,,,,,,,,,1.01235,,,,,,,,,,,,469966d0-d14f-440b-a048-64763926744e,50,,"[45.5, 0.1]",3825732,1,,,,,1.5707964,,,,,,"[45.5, 12.4]",,Low Pass,,12.3,,,Simão Mate,27122.0,,,,,,Throw-in,1,From Throw In,Antonio García Aranda,6784.0,Left Back,5,Levante UD,221,['1f716427-df7c-4441-b21e-75bc394bb535'],15,,,,,,,,,,,,,,,,,Levante UD,221,00:01:15.063,Pass,
,,,,,,,,,,,,,,,,,0.820064,,,,,,,,,,,,6491820e-a3d8-41e2-be0e-26496b7faeb0,52,,"[45.5, 12.4]",3825732,1,,,,,-1.5707964,,Right Foot,,,,"[45.5, 4.1]",,Ground Pass,,8.3,,,Antonio García Aranda,6784.0,,,,,,,1,From Throw In,Simão Mate,27122.0,Center Defensive Midfield,5,Levante UD,221,['615a3b3f-96e4-4b62-8773-1dee34d17158'],16,,,,,,,,,,,,,,,,,Levante UD,221,00:01:16.075,Pass,
,,,,,,,,,,,,,,,,,2.315835,,,,,,,,,,,,d94adaf3-424c-47c9-80f5-f2bb6acf312d,55,,"[45.5, 4.1]",3825732,1,,,,,-0.011868879,,Left Foot,,,,"[79.2, 3.7]",,High Pass,,33.702374,,,Deyverson Brum Silva Acosta,25134.0,,,,,,,1,From Throw In,Antonio García Aranda,6784.0,Left Back,5,Levante UD,221,['038fcde9-60ea-4806-8011-8ca9d5a01661'],16,,,,,,,,,,,,,,,,,Levante UD,221,00:01:16.935,Pass,
,,,,,,,,,,,,,,,,,2.589823,,,,,,,,,,,,7a684e11-3809-4685-9c7c-0628814b1574,58,,"[79.2, 3.7]",3825732,1,,,,True,0.15660188,,,,,,"[94.4, 6.1]",,Low Pass,,15.388308,Incomplete,,José Luis Morales Nogales,6668.0,,,,,,,1,From Throw In,Deyverson Brum Silva Acosta,25134.0,Center Forward,5,Levante UD,221,"['2d067416-dba4-4f55-b3f2-4b98ed441d80', '3f29136e-6fc7-4eb5-9d96-921a20a64518', 'e0e65d76-dc6f-4e1a-bb19-0548a2c02938']",19,,,,,,,,,,,,,,,,,Levante UD,221,00:01:19.291,Pass,True
,,,,,,,,,,,,,,,,,1.275801,,,,,,,,,,,,97bec8f1-5b93-4daa-955c-d2ad35c177ec,61,,"[63.5, 9.0]",3825732,1,,,,,0.26899427,,Head,,,,"[82.0, 14.1]",,High Pass,,19.190102,Incomplete,,,,,,,,,Recovery,1,From Throw In,Simão Mate,27122.0,Center Defensive Midfield,5,Levante UD,221,['dbc277f7-0845-48fd-b90b-0a112343a08e'],23,,,,,,,,,,,,,,,,,Levante UD,221,00:01:23.650,Pass,
,,,,,,,,,,,,,,,,,0.87699,,,,,,,,,,,,e4b409ba-4d7b-42bb-ba65-9257b6a5dbc9,65,,"[51.2, 69.8]",3825732,1,,,,,-2.606173,,Left Foot,,,,"[39.4, 62.8]",,Ground Pass,,13.720058,,,Daniel Wass,6797.0,,,,,,,1,Regular Play,Iago Aspas Juncal,5217.0,Right Wing,6,Celta Vigo,209,['b8164946-b163-4ff0-813e-a77caef98cd4'],29,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:29.047,Pass,
,,,,,,,,,,,,,,,,,0.698767,,,,,,,,,,,,685c5697-5766-49e4-847c-7136c88ce720,68,,"[39.4, 62.8]",3825732,1,,,,,-0.19739556,,Right Foot,,,,"[59.9, 58.7]",,Ground Pass,,20.90598,,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,,,1,Regular Play,Daniel Wass,6797.0,Right Defensive Midfield,6,Celta Vigo,209,['3ebdec82-57e9-43c7-a8c7-c3f4fe39a8b4'],30,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:30.028,Pass,
,,,,,,,,,,,,,,,,,1.028396,,,,,,,,,,,,9b4581dd-eb99-451c-97d3-30f2b893f11c,71,,"[59.9, 58.7]",3825732,1,,,,,1.5707964,,Right Foot,,,,"[59.9, 70.5]",,Ground Pass,,11.8,,,Iago Aspas Juncal,5217.0,,,,,,,1,Regular Play,Fabián Ariel Orellana Valenzuela,7105.0,Center Attacking Midfield,6,Celta Vigo,209,['c1558884-0e31-458e-a6a6-3a3eff81ad24'],30,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:30.767,Pass,
,,,,,,,,,,,,,,,,,0.520312,,,,,,,,,,,,78c8e627-c9d3-400e-8d8a-d407faacc708,74,,"[62.8, 70.2]",3825732,1,,,,,0.0,,Left Foot,,,,"[77.1, 70.2]",,Ground Pass,,14.3,Incomplete,,John Guidetti,6038.0,,,,,,,1,Regular Play,Iago Aspas Juncal,5217.0,Right Wing,6,Celta Vigo,209,"['50888ed3-e8d0-493a-b29b-3a8deb046579', 'db690493-a6b4-4921-94ad-42da039d3f30']",32,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:32.678,Pass,
,,,,,,,,,,,,,,,,,0.846629,,,,,,,,,,,,e34f88c2-5b55-42aa-a6fd-35a39229f53d,78,,"[41.7, 9.2]",3825732,1,,,,,1.1659045,,Left Foot,,,,"[46.5, 20.4]",,Ground Pass,,12.185237,,,Víctor Camarasa Ferrando,6659.0,,,,,,,1,Regular Play,Antonio García Aranda,6784.0,Left Back,7,Levante UD,221,['b6f6cb72-b8f1-48e0-98d4-29e2a374d847'],34,,,,,,,,,,,,,,,,,Levante UD,221,00:01:34.518,Pass,
,,,,,,,,,,,,,,,,,1.412353,,,,,,,,,,,,ad3d771b-bc15-4c06-9bf0-fc321997c0ee,82,,"[50.4, 26.3]",3825732,1,,,,,2.5669897,,Right Foot,,,,"[36.5, 35.3]",,Ground Pass,,16.559288,,,David Navarro Pedrós,26012.0,,,,,,,1,Regular Play,Víctor Camarasa Ferrando,6659.0,Right Center Midfield,7,Levante UD,221,"['9f9f3f37-847c-4224-8933-d12ff91cc788', 'e95e28a3-d489-4163-92e4-f746ce1cdf23']",38,,,,,,,,,,,,,,,,,Levante UD,221,00:01:38.527,Pass,True
,,,,,,,,,,,,,,,,,1.024025,,,,,,,,,,,,a4ceb37c-6254-41a4-868d-9fe1402cf7c5,89,,"[33.5, 32.0]",3825732,1,,,,,-2.0736396,,Right Foot,,,,"[25.8, 18.0]",,Ground Pass,,15.9777975,,,Zouhair Feddal,6647.0,,,,,,,1,Regular Play,David Navarro Pedrós,26012.0,Right Center Back,7,Levante UD,221,['b2c765da-c54a-4abe-988e-ec0c1a62fe86'],42,,,,,,,,,,,,,,,,,Levante UD,221,00:01:42.114,Pass,
,,,,,,,,,,,,,,,,,0.958387,,,,,,,,,,,,cb8c1e1f-dea8-451a-86ee-3f3ba5c62abb,92,,"[26.6, 17.3]",3825732,1,,,,,0.14955974,,Left Foot,,,,"[41.2, 19.5]",,Ground Pass,,14.764823,,,Simão Mate,27122.0,,,,,,,1,Regular Play,Zouhair Feddal,6647.0,Left Center Back,7,Levante UD,221,['c78d019a-48f3-44e4-ac68-c1442aaae41f'],43,,,,,,,,,,,,,,,,,Levante UD,221,00:01:43.738,Pass,
,,,,,,,,,,,,,,,,,1.537585,,,,,,,,,,,,5f96d1d8-066f-4328-b5ee-3806827c1a34,96,,"[40.9, 18.7]",3825732,1,,,,,-1.5631629,,Left Foot,,,,"[41.0, 5.6]",,Ground Pass,,13.100382,,,Antonio García Aranda,6784.0,,,,,,,1,Regular Play,Simão Mate,27122.0,Center Defensive Midfield,7,Levante UD,221,"['8eae1432-e5f3-4e40-9ff1-730e925b843a', '92fb43d2-9a5c-4e30-9609-b1e1179dbb7a']",45,,,,,,,,,,,,,,,,,Levante UD,221,00:01:45.456,Pass,True
,,,,,,,,,,,,,,,,,1.775327,,,,,,,,,,,,d2b939a7-bb4c-4b00-835c-c5b52fc92cad,99,,"[41.0, 5.6]",3825732,1,,,,,0.7024535,,Left Foot,,,,"[63.8, 24.9]",,Ground Pass,,29.871893,Unknown,,Víctor Camarasa Ferrando,6659.0,,,,,,,1,Regular Play,Antonio García Aranda,6784.0,Left Back,7,Levante UD,221,['533bfdfc-d313-449d-9f0e-bca5e8165116'],47,,,,,,,,,,,,,,,,,Levante UD,221,00:01:47.034,Pass,
,,,,,,,,,,,,,,,,,1.708156,,,,,,,,,,,,c10afeca-0929-49ce-bfb8-d43e2f8c9c6f,104,,"[51.2, 55.9]",3825732,2,,,,,-2.0486274,,Right Foot,,,,"[39.6, 33.5]",,Ground Pass,,25.225384,,,Gustavo Daniel Cabral Cáceres,6794.0,,,,,,Free Kick,1,From Free Kick,Hugo Mallo Novegil,6805.0,Right Center Back,8,Celta Vigo,209,['00b675a7-637f-4256-9fef-ed6cad40723a'],3,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:03.563,Pass,
,,,,,,,,,,,,,,,,,1.656657,,,,,,,,,,,,34be9757-12a9-4fbb-b8b7-f7af6300c95e,107,,"[42.3, 38.3]",3825732,2,,,,,1.922415,,Right Foot,,,,"[36.1, 55.2]",,Ground Pass,,18.001389,,,Hugo Mallo Novegil,6805.0,,,,,,,1,From Free Kick,Gustavo Daniel Cabral Cáceres,6794.0,Left Center Back,8,Celta Vigo,209,['bd4c6608-2b10-4124-962f-a4fc5a571f68'],9,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:09.138,Pass,
,,,,,,,,,,,,,,,,,1.687339,,,,,,,,,,,,3c2e4af0-e4c4-424a-b433-760fe020143d,110,,"[37.4, 56.2]",3825732,2,,,,,0.86674005,,Right Foot,,,,"[54.3, 76.1]",,Ground Pass,,26.107853,,,Jonathan Castro Otto,6802.0,,,,,,,1,From Free Kick,Hugo Mallo Novegil,6805.0,Right Center Back,8,Celta Vigo,209,['6762f72a-1439-4faa-9d52-2bb60fcee696'],11,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:11.878,Pass,
,,,,,,,,,,,,,,,,,1.899215,,,,,,,,,,,,87c4bf55-3d52-42b9-aeb3-b4b09b48ede1,113,,"[72.2, 74.5]",3825732,2,,,,,-0.6984964,,Right Foot,,,,"[100.9, 50.4]",,High Pass,,37.476658,Unknown,,John Guidetti,6038.0,,,,,,,1,From Free Kick,Jonathan Castro Otto,6802.0,Right Back,8,Celta Vigo,209,['dec7f73c-363a-4a05-8261-00d7f2078476'],16,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:16.151,Pass,
,,,,,,,,,,,,,,,,,1.237513,,,,,,,,,,,,fa747cf3-3954-4db0-9a5a-09464e2546e4,117,,"[100.7, 50.9]",3825732,3,,,,,-1.5588921,dda53d60-0fe1-4bc9-8b44-ced4651986f1,Left Foot,,,,"[100.9, 34.1]",,Ground Pass,,16.801191,,,Daniel Wass,6797.0,True,,,,,Free Kick,1,From Free Kick,Iago Aspas Juncal,5217.0,Right Wing,9,Celta Vigo,209,['a318c44f-c82a-40db-9159-cfd9a74dae76'],30,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:30.682,Pass,
,,,,,,,,,,,,,,,,,2.263851,,,,,,,,,,,,1661aed4-00d5-4551-9aab-0b5207216e15,126,,"[120.0, 80.0]",3825732,3,,,,,-1.7481581,,Right Foot,,,,"[112.4, 37.6]",,High Pass,,43.07575,Incomplete,True,,,,,True,Outswinging,,Corner,1,From Corner,Daniel Wass,6797.0,Right Defensive Midfield,10,Celta Vigo,209,['11c22b02-2e4b-4842-83c6-8babf579c9ab'],58,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:58.003,Pass,
