bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,5.108833,,,,,,,,,,,,618e6a27-e5fb-416c-a16f-6d6867cea829,2744,,"[18.5, 22.1]",3825778,76,,,,,-0.00984497,,Left Foot,,,,"[89.6, 21.4]",,High Pass,,71.10345,,,Incomplete,,Joaquín Sánchez Rodríguez,6651.0,,,,,,,2,From Free Kick,Antonio Adán Garrido,6654.0,Goalkeeper,173,Sporting Gijón,1041,"['b21863ba-6c6a-4308-abf4-da464a14c823', 'd1c04902-702c-4f53-ba28-ed641dfee233']",29,,,,,,,,,,,,,,,,,,Real Betis,218,00:31:29.375,Pass,
,,,,,,,,,,,,,,,,,,1.857447,,,,,,,,,,,,b21863ba-6c6a-4308-abf4-da464a14c823,2746,,"[30.5, 58.7]",3825778,76,,,,,-0.32625502,,Right Foot,,,,"[43.8, 54.2]",,Low Pass,,14.040655,,,,,Rachid Aït-Atmane,27526.0,,,,,,Recovery,2,From Free Kick,Luis Hernández Rodríguez,6561.0,Right Center Back,173,Sporting Gijón,1041,"['618e6a27-e5fb-416c-a16f-6d6867cea829', '73d78465-18f5-47ad-9d6d-d532538e62c9']",34,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:31:34.483,Pass,
,,,,,,,,,,,,,,,,,,2.920416,,,,,,,,,,,,037e8287-0672-4cbf-aa9e-bc7a1178e2ca,2749,,"[43.4, 52.1]",3825778,76,,,,,0.7490945,,Right Foot,,,,"[64.8, 72.0]",,High Pass,,29.222765,,,Incomplete,,Carlos Carmona Bonet,23848.0,,,,,,,2,From Free Kick,Rachid Aït-Atmane,27526.0,Left Defensive Midfield,173,Sporting Gijón,1041,"['29a1c52e-98a0-40d7-9cbc-12e88d928c7f', 'fcd75c1d-90e9-4d99-9054-e9c66ea5bc64']",36,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:31:36.461,Pass,
,,,,,,,,,,,,,,,,,,1.04789,,,,,,,,,,,,ba414755-b0da-409a-a21e-1817ecd730ef,2752,,"[62.8, 80.0]",3825778,77,,True,,,-0.515549,,,,,,"[74.8, 73.2]",,Low Pass,,13.792751,,,,,Carlos Carmona Bonet,23848.0,,,,,,Throw-in,2,From Throw In,Ognjen Vranješ,16332.0,Right Back,174,Sporting Gijón,1041,['289ba42a-93bb-4be0-8a77-03168954523e'],1,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:32:01.083,Pass,
,,,,,,,,,,,,,,,,,,0.889036,,,,,,,,,,,,5ff73945-cc64-4fd9-9054-84d4815cb18f,2754,,"[75.0, 72.4]",3825778,77,,,,,-0.059928156,,Other,,,,"[85.0, 71.8]",,Low Pass,,10.017983,,,Incomplete,,Carlos Castro García,24173.0,,,,,,,2,From Throw In,Carlos Carmona Bonet,23848.0,Right Midfield,174,Sporting Gijón,1041,"['536f7de7-c041-4b53-9fa3-96118c52fe9d', 'd7986e2c-67ff-447e-afe6-629ed84be88d']",2,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:32:02.233,Pass,
,,,,,,,,,,,,,,,,,,2.375107,,,,,,,,,,,,2f3f7df4-ed59-413a-8411-61c28bc1c259,2758,,"[37.2, 4.9]",3825778,77,,,,,0.7474417,,Right Foot,,,,"[53.6, 20.1]",,High Pass,,22.36068,,,Incomplete,,,,,,,,,,2,From Throw In,Daniel Ceballos Fernández,6697.0,Left Defensive Midfield,174,Sporting Gijón,1041,['47cdbbbc-a442-4160-ae8b-5f17d7a4412b'],3,,,,,,,,,,,,,,,,,,Real Betis,218,00:32:03.455,Pass,
,,,,,,,,,,,,,,,,,,1.046688,,,,,,,,,,,,5d56d6ac-f5cc-47fc-9b48-0b981257164f,2762,,"[62.8, 68.8]",3825778,77,,,,,3.0621145,,Right Foot,,,,"[51.5, 69.7]",,Ground Pass,,11.335784,,,,,Luis Hernández Rodríguez,6561.0,,,,,,,2,From Throw In,Rachid Aït-Atmane,27526.0,Left Defensive Midfield,174,Sporting Gijón,1041,"['ab232522-7591-4473-9bc3-09f4b61d3878', 'cf958e05-a2c6-4188-85b4-0a3b35bf526d']",7,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:32:07.418,Pass,True
,,,,,,,,,,,,,,,,,,2.233787,,,,,,,,,,,,89e281d2-0748-426d-ba3f-8501f287406e,2765,,"[49.7, 75.0]",3825778,77,,,,,0.15499674,,Right Foot,,,,"[52.9, 75.5]",,High Pass,,3.238827,,,Incomplete,,,,,,,,,,2,From Throw In,Luis Hernández Rodríguez,6561.0,Right Center Back,174,Sporting Gijón,1041,['fcc763dd-94bb-4bd0-ace2-46793ea29a91'],10,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:32:10.127,Pass,
,,,,,,,,,,,,,,,,,,1.155672,,,,,,,,,,,,f1ac3a3b-21f5-465c-8ad5-00077966727d,2778,,"[50.4, 71.5]",3825778,77,,,,,-1.0132552,,Right Foot,,,,"[55.7, 63.0]",,Ground Pass,,10.016986,,,,,Rachid Aït-Atmane,27526.0,,,,,,,2,From Throw In,Ognjen Vranješ,16332.0,Right Back,174,Sporting Gijón,1041,['3237d605-dca3-4b64-97f3-4cca5e1d2960'],17,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:32:17.627,Pass,
,,,,,,,,,,,,,,,,,,0.60703,,,,,,,,,,,,f119060c-effe-4898-b71b-903a8836db29,2780,,"[55.7, 60.7]",3825778,77,,True,,,-1.1829525,,Right Foot,,,,"[62.4, 44.3]",,Ground Pass,,17.715813,,,,,Alen Halilović,6926.0,,,,,,,2,From Throw In,Rachid Aït-Atmane,27526.0,Left Defensive Midfield,174,Sporting Gijón,1041,['e6c07a57-4e8f-4a8b-b078-1f1b79c14162'],20,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:32:20.543,Pass,
,,,,,,,,,,,,,,,,,,0.898367,,,,,,,,,,,,568dbdc8-1785-4048-aa27-e40f2311b7f7,2782,,"[62.4, 44.3]",3825778,77,,,,,2.7610862,,Right Foot,,,,"[58.4, 45.9]",,Ground Pass,,4.3081317,,,,,Rachid Aït-Atmane,27526.0,,,,,,,2,From Throw In,Alen Halilović,6926.0,Right Center Forward,174,Sporting Gijón,1041,['91a65063-1cac-4ee9-9a05-da415d4e04d4'],21,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:32:21.153,Pass,
,,,,,,,,,,,,,,,,,,1.670027,,,,,,,,,,,,1d39a2da-4196-46fe-a64e-9855ad62a673,2785,,"[78.2, 35.4]",3825778,77,,,,,-1.7330735,,Right Foot,,,,"[74.5, 12.8]",,Ground Pass,,22.900873,,,,,Ismael López Blanco,24263.0,,,,,,,2,From Throw In,Rachid Aït-Atmane,27526.0,Left Defensive Midfield,174,Sporting Gijón,1041,['f055ec10-9207-46a1-b6fe-8960333d7b03'],26,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:32:26.754,Pass,
,,,,,,,,,,,,,,,,,,0.658601,,,,,,,,,,,,b4fb43ec-6ae0-47e6-88c9-41db0586c1ff,2788,,"[74.5, 12.8]",3825778,77,,,,,-0.98279375,,Left Foot,,,,"[80.1, 4.4]",,Ground Pass,,10.095544,,,,,Jonathan Rodríguez Menéndez,6581.0,,,,,,,2,From Throw In,Ismael López Blanco,24263.0,Left Back,174,Sporting Gijón,1041,['5a78abee-eac2-4863-9d61-4056fcae0fb9'],28,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:32:28.984,Pass,
,,,,,,,,,,,,,,,,,,1.341204,,,,,,,,,,,,c1f387d1-88b9-4b3c-85dc-a7882d476c5a,2792,,"[80.1, 4.4]",3825778,77,,,,,2.5829933,,Right Foot,,,,"[74.5, 7.9]",,Ground Pass,,6.603787,,,,,Ismael López Blanco,24263.0,,,,,,,2,From Throw In,Jonathan Rodríguez Menéndez,6581.0,Left Midfield,174,Sporting Gijón,1041,"['03b0ebfd-be0b-4b58-9729-9cfc43e4788e', '433e559e-1ee0-42dc-9b51-cca4ed9e2e05']",29,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:32:29.683,Pass,True
,,,,,,,,,,,,,,,,,,1.127708,,,,,,,,,,,,de4675bc-bc67-4ecb-9f86-17e8ec6b2d33,2795,,"[69.5, 6.1]",3825778,77,,,,,1.6475682,,Left Foot,,,,"[68.8, 15.2]",,Ground Pass,,9.1268835,,,,,Alen Halilović,6926.0,,,,,,,2,From Throw In,Ismael López Blanco,24263.0,Left Back,174,Sporting Gijón,1041,['db8b0549-50ac-45ee-9933-ee1f8ccb84d9'],31,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:32:31.064,Pass,
,,,,,,,,,,,,,,,,,,2.638858,,,,,,,,,,,,79e63d0f-7862-41c7-92ec-5b74a2b08dbc,2798,,"[86.1, 19.9]",3825778,77,,,,,-0.033320997,,Left Foot,,,,"[113.1, 19.0]",,Ground Pass,,27.014996,,,Incomplete,,,,,,,,,,2,From Throw In,Alen Halilović,6926.0,Right Center Forward,174,Sporting Gijón,1041,['42dd23cf-f95b-4296-a4c8-59192058db61'],35,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:32:35.861,Pass,
,,,,,,,,,,,,,,,,,,1.700628,,,,,,,,,,,,a096b86a-87fb-4ffc-bbad-6a6ac127dde7,2804,,"[16.7, 68.5]",3825778,77,,,,,-1.6214775,,Left Foot,,,,"[16.0, 54.7]",,Ground Pass,,13.817742,,,,,Germán Alejandro Pezzella,7161.0,,,,,,,2,From Throw In,Foued Kadir,186264.0,Right Midfield,174,Sporting Gijón,1041,"['5a55aa6f-9dd6-4202-aa56-b7fec7efb818', 'aa0684b5-b803-4f56-a28f-363ec3b1809c']",43,,,,,,,,,,,,,,,,,,Real Betis,218,00:32:43.884,Pass,True
,,,,,,,,,,,,,,,,,,2.163846,,,,,,,,,,,,f562b534-5916-4a43-b521-f907d1487fd7,2807,,"[14.9, 54.4]",3825778,77,,,,,-0.23537384,,Right Foot,,,,"[59.1, 43.8]",,High Pass,,45.453274,,,Incomplete,,,,,,,,,,2,From Throw In,Germán Alejandro Pezzella,7161.0,Right Center Back,174,Sporting Gijón,1041,['75333e3b-0411-4af0-a106-3d504404ae81'],45,,,,,,,,,,,,,,,,,,Real Betis,218,00:32:45.794,Pass,
,,,,,,,,,,,,,,,,,,1.541486,,,,,,,,,,,,f89d4779-4270-4510-b51b-430ed5e9c3dc,2814,,"[70.4, 33.3]",3825778,77,,,,,-0.96918297,,Right Foot,,,,"[87.7, 8.1]",,Ground Pass,,30.566813,,,,,Jonathan Rodríguez Menéndez,6581.0,,,,,,,2,From Throw In,Luis Hernández Rodríguez,6561.0,Right Center Back,174,Sporting Gijón,1041,['73855e6c-e161-408b-a579-b81b20b22313'],51,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:32:51.850,Pass,
,,,,,,,,,,,,,,,,,,0.840133,,,,,,,,,,,,76b5361b-bd99-485b-9e15-b9ba18b93bd7,2818,,"[91.8, 14.3]",3825778,77,,,,,0.93226206,,Left Foot,,,,"[99.0, 24.0]",,Ground Pass,,12.080149,,,,,Carlos Castro García,24173.0,,,,,,,2,From Throw In,Jonathan Rodríguez Menéndez,6581.0,Left Midfield,174,Sporting Gijón,1041,"['3d95af56-fce7-40d3-a0b1-8316c57afdce', 'c098e932-9517-4f30-820b-659db9be4b41']",57,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:32:57.067,Pass,True
,,,,,,,,,,,,,,,,,,3.048563,,,,,,,,,,,,2d858e45-7a09-469a-ba3e-cd782fcdcdb3,2821,,"[99.0, 24.0]",3825778,77,,,,,-0.9690751,,Left Foot,,,,"[109.3, 9.0]",,Ground Pass,,18.195879,,,,,Jonathan Rodríguez Menéndez,6581.0,,,,,,,2,From Throw In,Carlos Castro García,24173.0,Left Center Forward,174,Sporting Gijón,1041,['9f604188-777f-4ccd-8958-0c7e949c67ca'],57,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:32:57.947,Pass,
,,,,,,,,,,,,,,,,,,5.14926,,,,,,,,,,,,fd692e5a-8a75-4857-8158-e8bf4fc7b185,2824,,"[109.3, 9.0]",3825778,78,,,,,1.5468572,,Left Foot,True,,,"[111.0, 80.0]",,High Pass,,71.02035,,,Out,,,,,,True,,,,2,From Throw In,Jonathan Rodríguez Menéndez,6581.0,Left Midfield,174,Sporting Gijón,1041,,1,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:33:01.036,Pass,
,,,,,,,,,,,,,,,,,,2.247814,,,,,,,,,,,,e972a649-12bc-4db4-b2a4-de76f08352fd,2826,,"[11.7, 0.1]",3825778,78,,,,,0.041298818,,,,,,"[48.0, 1.6]",,High Pass,,36.33098,,,,,Rubén Castro Martín,6832.0,,,,,,Throw-in,2,From Throw In,Juan Manuel Vargas Risco,27347.0,Left Back,175,Real Betis,218,['33c62465-117d-4dfb-91bf-c50d344c5be9'],37,,,,,,,,,,,,,,,,,,Real Betis,218,00:33:37.306,Pass,
,,,,,,,,,,,,,,,,,,0.999145,,,,,,,,,,,,6aba6b86-f237-4bf2-8bdd-8b13fba3d529,2828,,"[48.0, 1.6]",3825778,78,,,,,-0.029403288,,Head,,,,"[58.2, 1.3]",,High Pass,,10.204411,,,Incomplete,,Jorge Molina Vidal,6630.0,,,,,,,2,From Throw In,Rubén Castro Martín,6832.0,Left Center Forward,175,Real Betis,218,"['06384bad-ea61-46ca-ae78-840b94d82440', '2219785c-3f14-4e07-92b4-27525c56c3bd']",39,,,,,,,,,,,,,,,,,,Real Betis,218,00:33:39.553,Pass,
,,,,,,,,,,,,,,,,,,2.286663,,,,,,,,,,,,06384bad-ea61-46ca-ae78-840b94d82440,2830,,"[61.9, 78.8]",3825778,78,,,,,-0.31362066,,Head,,,,"[73.0, 75.2]",,High Pass,,11.66919,,,,,Carlos Carmona Bonet,23848.0,,,,,,Recovery,2,Regular Play,Luis Hernández Rodríguez,6561.0,Right Center Back,176,Sporting Gijón,1041,"['11806bb0-eb4a-44a4-ba9e-e85260aaedc7', '6aba6b86-f237-4bf2-8bdd-8b13fba3d529']",40,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:33:40.552,Pass,
,,,,,,,,,,,,,,,,,,1.220672,,,,,,,,,,,,d250b5af-9716-4591-aae7-69d0208c2b57,2841,,"[76.4, 53.3]",3825778,78,,,,,-1.6183795,,Right Foot,,,,"[75.7, 38.6]",,Ground Pass,,14.716658,,,,,Jonathan Rodríguez Menéndez,6581.0,,,,,,,2,Regular Play,Carlos Carmona Bonet,23848.0,Right Midfield,176,Sporting Gijón,1041,"['8a027cf1-1669-4467-bd2a-4ea568221157', 'a6fa65b6-9942-40ab-95b4-7887e21d292e']",47,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:33:47.783,Pass,True
,,,,,,,,,,,,,,,,,,0.590852,,,,,,,,,,,,b0dc313b-48d0-4965-b777-4074fb1fd036,2843,,"[75.9, 37.4]",3825778,78,,,,,-2.4566307,,Left Foot,,,,"[68.8, 31.6]",,Ground Pass,,9.167879,,,,,Ismael López Blanco,24263.0,,,,,,,2,Regular Play,Jonathan Rodríguez Menéndez,6581.0,Left Midfield,176,Sporting Gijón,1041,['f726df3f-44fe-4997-b962-741706db7c8f'],49,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:33:49.003,Pass,
,,,,,,,,,,,,,,,,,,1.428663,,,,,,,,,,,,1a3bfa18-f0be-4e77-aa66-3b4fadc089cb,2846,,"[69.2, 31.4]",3825778,78,,,,,-1.2194844,,Left Foot,,,,"[77.3, 9.3]",,Ground Pass,,23.53763,,,,,Jonathan Rodríguez Menéndez,6581.0,,,,,,,2,Regular Play,Ismael López Blanco,24263.0,Left Back,176,Sporting Gijón,1041,['44bf1c40-f0c9-45ca-b4fa-c9a46097129b'],52,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:33:52.675,Pass,
,,,,,,,,,,,,,,,,,,1.202277,,,,,,,,,,,,3665ea95-6f9f-4d16-ac5a-e713407d0f95,2850,,"[76.8, 20.1]",3825778,78,,,,,-1.4750897,,Left Foot,,,,"[78.0, 7.6]",,Ground Pass,,12.557467,,,,,Ismael López Blanco,24263.0,,,,,,,2,Regular Play,Jonathan Rodríguez Menéndez,6581.0,Left Midfield,176,Sporting Gijón,1041,['2b7acaf0-71a4-465a-9712-849be58475c5'],58,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:33:58.521,Pass,
,,,,,,,,,,,,,,,,,,0.862422,,,,,,,,,,,,045bb669-170c-4045-acca-20f7c4d9b5b0,2853,,"[78.0, 7.6]",3825778,79,,,,,1.5707964,,Left Foot,,,,"[78.0, 17.8]",,Ground Pass,,10.2,,,,,Jonathan Rodríguez Menéndez,6581.0,,,,,,,2,Regular Play,Ismael López Blanco,24263.0,Left Back,176,Sporting Gijón,1041,['0ac233a8-7caf-4872-abc8-79d4ca963965'],0,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:34:00.229,Pass,
,,,,,,,,,,,,,,,,,,1.849543,,,,,,,,,,,,bceb98bb-8c03-4527-aaea-93f8faf4745f,2856,,"[78.0, 17.3]",3825778,79,,,,,-0.3453901,,Left Foot,,,,"[99.4, 9.6]",,High Pass,,22.743132,,,,,Ismael López Blanco,24263.0,,,,,,,2,Regular Play,Jonathan Rodríguez Menéndez,6581.0,Left Midfield,176,Sporting Gijón,1041,['04d906e8-2bf8-4fa2-b7a7-6dec1867ed36'],1,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:34:01.131,Pass,
,,,,,,,,,,,,,,,,,,1.42838,,,,,,,,,,,,82039fa0-30e0-447e-85d6-f9d7112c076b,2860,,"[107.3, 12.3]",3825778,79,,,,,1.1612916,,Left Foot,True,,,"[117.5, 35.8]",,High Pass,,25.618158,,,Incomplete,,,,,,,,,,2,Regular Play,Ismael López Blanco,24263.0,Left Back,176,Sporting Gijón,1041,['e33e9afa-7ba1-40bd-95e0-61d845af0437'],4,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:34:04.515,Pass,
,,,,,,,,,,,,,,,,,,0.733884,,,,,,,,,,,,60f1e138-0dbe-4b92-b88e-02f3fa1df924,2863,,"[14.2, 42.3]",3825778,79,,,,,-0.12114301,,Keeper Arm,,,,"[25.7, 40.9]",,Ground Pass,,11.584904,,,,,Daniel Ceballos Fernández,6697.0,,,,,,,2,Regular Play,Antonio Adán Garrido,6654.0,Goalkeeper,176,Sporting Gijón,1041,['d28299be-ca4f-4829-9afc-9b1cd3a0fbf4'],8,,,,,,,,,,,,,,,,,,Real Betis,218,00:34:08.862,Pass,
,,,,,,,,,,,,,,,,,,2.205133,,,,,,,,,,,,e7c4ff8e-4b87-4cd5-ae47-470bd554e9c7,2869,,"[48.3, 48.0]",3825778,79,,,,,-2.9996955,,Head,,,,"[23.8, 44.5]",,High Pass,,24.748737,,,,,Iván Cuéllar Sacristán,6610.0,,,,,,Recovery,2,Regular Play,Luis Hernández Rodríguez,6561.0,Right Center Back,176,Sporting Gijón,1041,['f472471a-df46-4eda-b594-02dc292a87af'],16,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:34:16.839,Pass,
,,,,,,,,,,,,,,,,,,5.158923,,,,,,,,,,,,50d976e7-7286-4a9e-8bb9-1c3871edbc42,2871,,"[23.8, 44.5]",3825778,79,,True,,,0.7825892,,Left Foot,,,,"[59.5, 80.0]",,High Pass,,50.346203,,,Incomplete,,,,,,,,,,2,Regular Play,Iván Cuéllar Sacristán,6610.0,Goalkeeper,176,Sporting Gijón,1041,['2ce0b090-b092-4f45-9214-aea8d7e5a1f8'],19,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:34:19.084,Pass,
,,,,,,,,,,,,,,,,,,1.753722,,,,,,,,,,,,33f02604-ea9f-4ffb-92be-37065ecc76eb,2875,,"[58.6, 80.0]",3825778,80,,,,,-1.4591135,,,,,,"[61.0, 58.6]",,High Pass,,21.534159,,,,,Rachid Aït-Atmane,27526.0,,,,,,Throw-in,2,From Throw In,Ognjen Vranješ,16332.0,Right Back,177,Sporting Gijón,1041,['140cd439-5a5a-4548-8e70-bb556bf6673f'],46,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:35:46.600,Pass,
,,,,,,,,,,,,,,,,,,1.047851,,,,,,,,,,,,33eac888-9725-4ec6-a1e2-89cdedaaf98d,2878,,"[61.0, 58.6]",3825778,80,,,,,1.4543048,,Right Foot,,,,"[62.1, 68.0]",,Low Pass,,9.464143,,,,,Sergio Álvarez Díaz,13107.0,,,,,,,2,From Throw In,Rachid Aït-Atmane,27526.0,Left Defensive Midfield,177,Sporting Gijón,1041,['0fd9e639-f955-4c1d-a9ef-46b3072b13da'],49,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:35:49.135,Pass,
,,,,,,,,,,,,,,,,,,1.460106,,,,,,,,,,,,635a5d7a-f5a8-4708-9de1-82c2ac967228,2882,,"[58.6, 68.3]",3825778,80,,,,,2.118189,,Right Foot,,,,"[52.2, 78.8]",,Ground Pass,,12.296747,,,,,Ognjen Vranješ,16332.0,,,,,,,2,From Throw In,Sergio Álvarez Díaz,13107.0,Right Defensive Midfield,177,Sporting Gijón,1041,"['7ea80cb6-54cc-4416-a3a6-bd31a66a84ed', '8f041500-4ba7-47fe-a82e-8a72a1f4bde7']",52,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:35:52.065,Pass,True
,,,,,,,,,,,,,,,,,,1.231488,,,,,,,,,,,,e95ef746-6c24-4752-8599-539e0a6dcf94,2885,,"[52.2, 78.8]",3825778,80,,,,,-0.019352423,,Right Foot,,,,"[67.7, 78.5]",,Ground Pass,,15.502903,,,,,Carlos Carmona Bonet,23848.0,,,,,,,2,From Throw In,Ognjen Vranješ,16332.0,Right Back,177,Sporting Gijón,1041,['8c5b38d5-497d-4cde-bbba-3d9f9313d765'],53,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:35:53.565,Pass,
,,,,,,,,,,,,,,,,,,1.645269,,,,,,,,,,,,e3ec6a53-3086-4c30-a72e-71f3f3ad7e33,2889,,"[66.0, 77.6]",3825778,80,,,,,-2.5697548,,Right Foot,,,,"[55.9, 71.1]",,Ground Pass,,12.010828,,,Incomplete,,Sergio Álvarez Díaz,13107.0,,,,,,,2,From Throw In,Carlos Carmona Bonet,23848.0,Right Midfield,177,Sporting Gijón,1041,"['830830df-6a57-43d7-a971-35ba74acd59e', 'f04aadf8-c096-40fb-8492-69923aedd7af']",56,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:35:56.066,Pass,
,,,,,,,,,,,,,,,,,,5.181822,,,,,,,,,,,,646e12ea-4bfe-4b19-bbac-9da73f786acc,2893,,"[75.0, 21.5]",3825778,80,,,,,1.0196791,,Left Foot,,,,"[106.9, 73.4]",,High Pass,,60.919785,,,,,Rubén Castro Martín,6832.0,,,True,,,,2,From Throw In,Jorge Molina Vidal,6630.0,Right Midfield,177,Sporting Gijón,1041,['5b76443f-1a16-4b34-9142-d1e614f6a316'],59,,,,,,,,,,,,,,,,,,Real Betis,218,00:35:59.517,Pass,
,,,,,,,,,,,,,,,,,,0.453899,,,,,,,,,,,,9f41d9d6-b627-4ffb-a17f-8a354d0f4e70,2896,,"[109.2, 73.1]",3825778,81,,,,,-1.7382281,,Right Foot,,,,"[108.0, 66.0]",,Ground Pass,,7.2006946,,,Incomplete,,Germán Alejandro Pezzella,7161.0,,,,,,,2,From Throw In,Rubén Castro Martín,6832.0,Left Center Forward,177,Sporting Gijón,1041,"['74c20652-9f85-4b5e-a891-0d139f26e4eb', '81b04830-848a-4883-87f8-e45c0ffcbcdc']",5,,,,,,,,,,,,,,,,,,Real Betis,218,00:36:05.717,Pass,
,,,,,,,,,,,,,,,,,,2.316099,,,,,,,,,,,,e9c0111a-b5aa-4f73-8ebd-5ee63609cfae,2900,,"[20.6, 4.9]",3825778,81,,,,,0.15821077,,Left Foot,,,,"[55.7, 10.5]",,High Pass,,35.543915,,,,,Miguel Ángel Guerrero Martín,6602.0,,,,,,,2,From Throw In,Ismael López Blanco,24263.0,Left Back,177,Sporting Gijón,1041,['553666d6-fdf7-4f90-936a-115163ba42dd'],8,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:36:08.884,Pass,
,,,,,,,,,,,,,,,,,,0.8708,,,,,,,,,,,,a45d2190-4de2-4276-8ec3-d25ee3ae0839,2910,,"[60.3, 68.1]",3825778,81,,,,,-0.9913895,,Right Foot,,,,"[65.6, 60.0]",,Ground Pass,,9.679876,,,,,Daniel Ceballos Fernández,6697.0,,,,,,,2,Regular Play,Martín Montoya Torralbo,6593.0,Right Back,178,Real Betis,218,['39d5f259-f5b6-43d1-ab6c-fed28bf3344b'],15,,,,,,,,,,,,,,,,,,Real Betis,218,00:36:15.016,Pass,
,,,,,,,,,,,,,,,,,,3.0006,,,,,,,,,,,,60b07456-cf38-4e83-85d6-a9eea5e0d149,2913,,"[68.8, 61.4]",3825778,81,,,,,0.22923194,,Right Foot,,,,"[107.8, 70.5]",,High Pass,,40.047596,,,,,Joaquín Sánchez Rodríguez,6651.0,,,,,,,2,Regular Play,Daniel Ceballos Fernández,6697.0,Left Defensive Midfield,178,Real Betis,218,['22973340-b055-42c2-a5db-d3571cf14934'],17,,,,,,,,,,,,,,,,,,Real Betis,218,00:36:17.395,Pass,
,,,,,,,,,,,,,,,,,,0.676052,,,,,,,,,,,,649dc0d5-61af-4964-acf8-5bf9afaa3938,2919,,"[120.0, 80.0]",3825778,81,,True,,,-1.700801,,Right Foot,,,,"[116.3, 51.7]",,High Pass,,28.540848,,,Unknown,True,,,,,,Outswinging,,Corner,2,From Corner,Joaquín Sánchez Rodríguez,6651.0,Right Center Forward,179,Real Betis,218,,44,,,,,,,,,,,,,,,,,,Real Betis,218,00:36:44.258,Pass,
,,,,,,,,,,,,,,,,,,2.932101,,,,,,,,,,,,5a688f54-359a-40e9-927c-de9e4e2073c1,2923,,"[15.5, 36.9]",3825778,82,,,,,-0.6357141,,Left Foot,,,,"[65.1, 0.3]",,High Pass,,61.64187,,,Out,,,,,,,,,Free Kick,2,From Free Kick,Iván Cuéllar Sacristán,6610.0,Goalkeeper,180,Sporting Gijón,1041,,12,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:37:12.592,Pass,
