ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,bf435833-4a4c-4083-b04d-df255045ae4b,1308,,"[76.0, 35.4]",3825664,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Pardo Gutiérrez,6899.0,Left Defensive Midfield,91,Real Sociedad,210,['6aa86eec-1b95-4b09-9626-3e96a4ccca4d'],42,,,,,,,,,,,,,,,,Real Sociedad,210,00:38:42.771,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,f45e4871-70af-42de-9dcd-d490ceddbc0b,1310,,"[66.7, 50.2]",3825664,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Vicente Iborra De La Fuente,3497.0,Center Attacking Midfield,92,Sevilla,213,['9d5dcde5-6bd0-4fea-bfa2-a67ba7cdff99'],44,,,,,,,,,,,,,,,,Sevilla,213,00:38:44.691,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,b87430f2-720c-4581-a631-f63277028cbf,1312,,"[81.6, 62.8]",3825664,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Ciro Immobile,7788.0,Center Forward,92,Sevilla,213,['9daed5c2-d69b-420a-bd37-b632f027a84c'],46,,,,,,,,,,,,,,,,Sevilla,213,00:38:46.723,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,a260d894-0826-400d-92be-b6954317a090,1319,,"[23.1, 9.0]",3825664,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Canales Madrazo,6673.0,Left Wing,93,Real Sociedad,210,['58c941bc-5bf4-4009-90b8-91811fc065d2'],53,,,,,,,,,,,,,,,,Real Sociedad,210,00:38:53.298,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,57b05d7d-1754-4a5a-bb36-78fadc204d04,1322,,"[28.0, 19.9]",3825664,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Pardo Gutiérrez,6899.0,Left Defensive Midfield,93,Real Sociedad,210,['2d2b0c37-7baf-4e6f-bf36-10252dca5b1f'],54,,,,,,,,,,,,,,,,Real Sociedad,210,00:38:54.678,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,953214d9-b4d4-4cdb-910d-615921a82fe1,1325,,"[16.8, 15.3]",3825664,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Íñigo Martínez Berridi,6665.0,Left Center Back,93,Real Sociedad,210,['8877798b-e26f-4b47-b69e-47372980017e'],55,,,,,,,,,,,,,,,,Real Sociedad,210,00:38:55.670,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,f30e5de2-c93b-4b5c-ad0e-8968c938619d,1332,,"[40.1, 31.8]",3825664,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xabier Prieto Argarate,6690.0,Center Attacking Midfield,93,Real Sociedad,210,['f2383e6a-360d-44ff-b9fb-da499edafda8'],2,,,,,,,,,,,,,,,,Real Sociedad,210,00:39:02.605,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,58685fcf-6edd-4327-8ebf-fb3b085fc23d,1335,,"[39.5, 60.4]",3825664,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aritz Elustondo Irribaria,6679.0,Right Back,93,Real Sociedad,210,['be192abe-176a-45cd-9a9c-3af029c9eedf'],6,,,,,,,,,,,,,,,,Real Sociedad,210,00:39:06.440,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,b3ee15c3-6c11-43d1-8ce9-786aba0c272f,1338,,"[99.7, 75.3]",3825664,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Armindo Tué Na Bangna,8522.0,Right Wing,93,Real Sociedad,210,['7a9f128a-296f-4ee8-9d5e-d1423074991d'],13,,,,,,,,,,,,,,,,Real Sociedad,210,00:39:13.658,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,a17b1b30-1eec-46df-88a6-7c592fa7fa2a,1341,,"[98.8, 68.4]",3825664,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xabier Prieto Argarate,6690.0,Center Attacking Midfield,93,Real Sociedad,210,['b719e580-82d2-4920-8355-fed92a8b818c'],15,,,,,,,,,,,,,,,,Real Sociedad,210,00:39:15.589,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,e0df22ac-6515-4b69-b6d2-1373b90077f3,1344,,"[110.9, 38.3]",3825664,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Imanol Agirretxe Arruti,6677.0,Center Forward,93,Real Sociedad,210,['cd4d9b4e-c978-4aac-9a5b-61af0d958428'],18,,,,,,,,,,,,,,,,Real Sociedad,210,00:39:18.355,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,c9d986be-6136-488c-8652-d007df81b40e,1348,,"[20.5, 54.3]",3825664,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Víctor Machín Pérez,6841.0,Right Wing,94,Sevilla,213,['3e17d4a3-33ad-4435-98e7-d0db8564c127'],22,,,,,,,,,,,,,,,,Sevilla,213,00:39:22.684,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,ae5fe516-6815-4f92-93a0-286f0309714f,1354,,"[39.8, 67.3]",3825664,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Adil Rami,3253.0,Right Center Back,95,Sevilla,213,['db68abd6-09bf-495f-8524-e946686256b8'],9,,,,,,,,,,,,,,,,Sevilla,213,00:40:09.283,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,308705aa-3fb6-49a4-80f5-762816f864dd,1357,,"[80.5, 7.5]",3825664,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Antonio Reyes Calderón,23816.0,Left Wing,95,Sevilla,213,['105a6ebe-3792-4853-9488-377d3eb40166'],15,,,,,,,,,,,,,,,,Sevilla,213,00:40:15.533,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,afd125da-fd93-4d3e-9083-f773cfae8601,1361,,"[56.3, 51.2]",3825664,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xabier Prieto Argarate,6690.0,Center Attacking Midfield,96,Real Sociedad,210,['f95b5a82-f5eb-4310-a1f9-c494a5e4dc8f'],18,,,,,,,,,,,,,,,,Real Sociedad,210,00:40:18.553,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,55fd2f1b-98ef-4f0e-890c-67053b7925bb,1364,,"[79.1, 74.5]",3825664,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Armindo Tué Na Bangna,8522.0,Right Wing,96,Real Sociedad,210,['5906c934-725a-4ac1-9347-00bd78446a34'],21,,,,,,,,,,,,,,,,Real Sociedad,210,00:40:21.602,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,dcf4bfbb-eb12-45ae-a290-3c044dd66606,1367,,"[106.4, 64.6]",3825664,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Imanol Agirretxe Arruti,6677.0,Center Forward,96,Real Sociedad,210,['cb9749e0-6976-43ce-87b0-bbf5d7c723d2'],25,,,,,,,,,,,,,,,,Real Sociedad,210,00:40:25.683,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,c4b642d6-3f26-4276-a1dd-e2c0032bf0cb,1372,,"[27.2, 3.7]",3825664,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Benoît Trémoulinas,27483.0,Left Back,97,Sevilla,213,['614e66d8-3989-461b-aec4-f00b963d6b3a'],31,,,,,,,,,,,,,,,,Sevilla,213,00:40:31.934,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,6fe121f0-6c0f-441e-a2ac-638dea592af5,1376,,"[9.5, 11.9]",3825664,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Timothée Kolodziejczak,10476.0,Left Center Back,97,Sevilla,213,['288e9b1b-e279-4356-8de9-79dd01719421'],35,,,,,,,,,,,,,,,,Sevilla,213,00:40:35.359,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,298303b5-b1fb-4274-87d0-1d70153c7baf,1382,,"[65.8, 62.5]",3825664,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Asier Illarramendi Andonegi,6671.0,Right Defensive Midfield,98,Real Sociedad,210,"['9a6b509b-7f5d-4aad-82ec-1acda78653b0', 'f3760749-b6fe-460a-9162-bca402befe17']",40,,,,,,,,,,,,,,,,Real Sociedad,210,00:40:40.455,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,fe93d22a-2018-4f36-9f5e-34da352cda02,1388,,"[94.6, 76.9]",3825664,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Armindo Tué Na Bangna,8522.0,Right Wing,98,Real Sociedad,210,['afb61086-e0fd-4df6-9bcc-1f8251373839'],47,,,,,,,,,,,,,,,,Real Sociedad,210,00:40:47.143,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,e288d471-fc5d-4507-90b7-5f756ad9571d,1391,,"[94.4, 57.0]",3825664,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Imanol Agirretxe Arruti,6677.0,Center Forward,98,Real Sociedad,210,['65173dfd-b4e5-4737-8d6b-85ed05a38f6b'],51,,,,,,,,,,,,,,,,Real Sociedad,210,00:40:51.236,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,34e107d8-3c2f-4d18-ae8b-4f79460aedf5,1394,,"[106.7, 55.9]",3825664,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Armindo Tué Na Bangna,8522.0,Right Wing,98,Real Sociedad,210,['b3eabc54-db3e-4ed5-8c22-a8097d808d70'],52,,,,,,,,,,,,,,,,Real Sociedad,210,00:40:52.742,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,790ade60-91c3-418d-a4ce-5f3d7b11edcb,1396,,"[48.3, 27.1]",3825664,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ciro Immobile,7788.0,Center Forward,98,Real Sociedad,210,['d94cc49b-7b8e-40c9-b430-0616a6f20341'],56,,,,,,,,,,,,,,,,Sevilla,213,00:40:56.730,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,ce27d3ee-4a59-42d1-9185-9cd2be744877,1403,,"[99.7, 75.8]",3825664,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xabier Prieto Argarate,6690.0,Center Attacking Midfield,98,Real Sociedad,210,['e286a259-b301-41b8-9ecb-812d7a7199b6'],4,,,,,,,,,,,,,,,,Real Sociedad,210,00:41:04.153,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,6c18079b-f2e3-4c12-bdc8-69b1a514ef7c,1406,,"[89.9, 74.8]",3825664,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel González de Martín Martínez,16622.0,Right Center Back,98,Real Sociedad,210,['e31f9291-b259-43a1-9836-6c192a96117a'],7,,,,,,,,,,,,,,,,Real Sociedad,210,00:41:07.670,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,1b9db107-b4fc-4edc-a9e8-74afd939141d,1409,,"[95.1, 65.1]",3825664,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Armindo Tué Na Bangna,8522.0,Right Wing,98,Real Sociedad,210,['04ba7110-2405-43c4-880f-e13a8c38fc33'],9,,,,,,,,,,,,,,,,Real Sociedad,210,00:41:09.057,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,37df2a81-916f-42c5-a8b4-7cf92766c72c,1412,,"[94.1, 55.1]",3825664,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Canales Madrazo,6673.0,Left Wing,98,Real Sociedad,210,['28638db1-6f0c-4aa0-81ca-a13a7b5f4b3e'],10,,,,,,,,,,,,,,,,Real Sociedad,210,00:41:10.810,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,9d388400-9028-4b05-a6b9-d1b7c5561791,1415,,"[88.3, 45.9]",3825664,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Pardo Gutiérrez,6899.0,Left Defensive Midfield,98,Real Sociedad,210,['78b19085-1858-4c1d-93fa-e6b0888c2ebf'],13,,,,,,,,,,,,,,,,Real Sociedad,210,00:41:13.138,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,433308f5-7aab-4f20-83c9-a7151e78e661,1418,,"[99.6, 51.5]",3825664,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Canales Madrazo,6673.0,Left Wing,98,Real Sociedad,210,['c1a0c82d-2381-4a7c-a11e-b42d4b17555a'],14,,,,,,,,,,,,,,,,Real Sociedad,210,00:41:14.842,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,0c7323ea-347a-425e-b0d1-b43863e69ab8,1424,,"[56.6, 63.8]",3825664,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Armindo Tué Na Bangna,8522.0,Right Wing,99,Sevilla,213,['105a3af6-a113-452e-92de-daf8cb00c1b6'],51,,,,,,,,,,,,,,,,Real Sociedad,210,00:41:51.822,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,b6adcd0c-fce4-47ee-a59a-b11681b3910a,1426,,"[70.0, 16.9]",3825664,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ciro Immobile,7788.0,Center Forward,99,Sevilla,213,['90509ac5-ef20-4e0e-9eea-6307e75fd33a'],53,,,,,,,,,,,,,,,,Sevilla,213,00:41:53.264,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,7bc54d7b-99bd-4a1f-a01a-74828e0774db,1434,,"[87.0, 36.7]",3825664,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Pardo Gutiérrez,6899.0,Left Defensive Midfield,100,Real Sociedad,210,['dadb6005-a63b-4c2e-b9e0-11a00217033e'],0,,,,,,,,,,,,,,,,Real Sociedad,210,00:42:00.823,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,228ddd01-610d-4a1c-bbae-1ab67fab588b,1437,,"[94.1, 57.5]",3825664,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xabier Prieto Argarate,6690.0,Center Attacking Midfield,100,Real Sociedad,210,['4f2a6366-fa56-4312-8f6c-5a8b029a7271'],4,,,,,,,,,,,,,,,,Real Sociedad,210,00:42:04.815,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,26e9dd2a-dc07-498a-b534-6b6ccd855166,1439,,"[101.8, 67.1]",3825664,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Armindo Tué Na Bangna,8522.0,Right Wing,100,Real Sociedad,210,['b71827d2-59ca-4232-8d94-870fc9c30e90'],5,,,,,,,,,,,,,,,,Real Sociedad,210,00:42:05.500,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,46f01646-8596-4577-8905-4eb668d6258a,1443,,"[101.4, 76.8]",3825664,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aritz Elustondo Irribaria,6679.0,Right Back,100,Real Sociedad,210,['651e8383-bae1-4d52-8e2c-07a15e739e01'],9,,,,,,,,,,,,,,,,Real Sociedad,210,00:42:09.814,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,5dc3f6bf-2356-46c0-b14f-3964565f3d6d,1452,,"[69.8, 66.4]",3825664,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vicente Iborra De La Fuente,3497.0,Center Attacking Midfield,100,Real Sociedad,210,['2caff45e-e7d7-42c5-a04b-a757c4c665c8'],30,,,,,,,,,,,,,,,,Sevilla,213,00:42:30.808,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,1552a108-8b12-4f1b-8169-d618c13ea7b3,1456,,"[30.6, 15.8]",3825664,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Asier Illarramendi Andonegi,6671.0,Right Defensive Midfield,100,Real Sociedad,210,['ea5fbee4-98f8-4034-a84f-05e0126614ec'],34,,,,,,,,,,,,,,,,Real Sociedad,210,00:42:34.441,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,762a10e9-0616-4f45-b977-aab89c6e1066,1459,,"[67.7, 67.1]",3825664,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xabier Prieto Argarate,6690.0,Center Attacking Midfield,100,Real Sociedad,210,['4b0e0cb4-4b92-404a-a8f9-245879f12b2b'],43,,,,,,,,,,,,,,,,Real Sociedad,210,00:42:43.399,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,e902b790-97ca-44f6-b5c1-582737d72d09,1462,,"[89.7, 79.8]",3825664,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Armindo Tué Na Bangna,8522.0,Right Wing,100,Real Sociedad,210,['ef96a535-e772-4d00-875b-6530eacad666'],46,,,,,,,,,,,,,,,,Real Sociedad,210,00:42:46.294,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,223bc12b-9e1e-4c51-9e44-830673e1cb5d,1465,,"[86.8, 70.0]",3825664,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rubén Pardo Gutiérrez,6899.0,Left Defensive Midfield,101,Real Sociedad,210,['665314c4-eab9-43fd-8579-dde2c623692e'],56,,,,,,,,,,,,,,,,Real Sociedad,210,00:42:56.293,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,3b7ee0a9-68ec-4a03-a167-dfd540e4b131,1468,,"[91.0, 77.1]",3825664,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aritz Elustondo Irribaria,6679.0,Right Back,101,Real Sociedad,210,['f6b573de-150b-4d47-9958-e5709ade8b37'],57,,,,,,,,,,,,,,,,Real Sociedad,210,00:42:57.785,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,1aae95a3-bc11-46bd-909b-83a33ab087dc,1471,,"[83.1, 74.5]",3825664,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rubén Pardo Gutiérrez,6899.0,Left Defensive Midfield,101,Real Sociedad,210,['ebce53db-e497-4a6e-af21-c3755a85874d'],58,,,,,,,,,,,,,,,,Real Sociedad,210,00:42:58.640,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,eba8a0e7-495e-4063-9818-c8b9a686a74b,1474,,"[68.5, 70.6]",3825664,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Asier Illarramendi Andonegi,6671.0,Right Defensive Midfield,101,Real Sociedad,210,['4cef172c-509b-4742-a4e8-455a2b80eb43'],0,,,,,,,,,,,,,,,,Real Sociedad,210,00:43:00.737,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,a6612a40-f03d-472a-a0e4-ccec67868da2,1478,,"[81.0, 56.1]",3825664,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Canales Madrazo,6673.0,Left Wing,101,Real Sociedad,210,['e556fa57-4467-46cd-9195-d6ca1a9a048d'],4,,,,,,,,,,,,,,,,Real Sociedad,210,00:43:04.148,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,86ac7817-1ec3-4db4-9978-f0997831b15a,1481,,"[92.1, 62.5]",3825664,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xabier Prieto Argarate,6690.0,Center Attacking Midfield,101,Real Sociedad,210,['c8182511-af7c-495c-9384-f88533b64248'],6,,,,,,,,,,,,,,,,Real Sociedad,210,00:43:06.067,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,2f7e40a7-9040-47b3-80c6-4e303614fa89,1484,,"[105.1, 70.9]",3825664,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Armindo Tué Na Bangna,8522.0,Right Wing,101,Real Sociedad,210,['8519d502-101a-4c48-9e72-83f4aa915691'],8,,,,,,,,,,,,,,,,Real Sociedad,210,00:43:08.692,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,53edabba-a623-4ef4-b2e8-4bb967241b75,1487,,"[107.3, 34.1]",3825664,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yuri Berchiche Izeta,3023.0,Left Back,101,Real Sociedad,210,['b380514b-01b5-411c-9d65-026233ed396d'],11,,,,,,,,,,,,,,,,Real Sociedad,210,00:43:11.484,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,644fa1ce-121a-4ff3-be2f-8a6abf46a51a,1489,,"[25.0, 50.7]",3825664,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Machín Pérez,6841.0,Right Wing,102,Sevilla,213,['6853a580-61e6-4cba-9bce-d37fe3f784ea'],14,,,,,,,,,,,,,,,,Sevilla,213,00:43:14.135,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,b6c2af16-ad77-41b3-80a6-61ee66afdfd6,1493,,"[85.3, 30.8]",3825664,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Antonio Reyes Calderón,23816.0,Left Wing,102,Sevilla,213,"['64111a1a-09ac-4a6a-98c1-a9349f954ce9', 'af7a209c-cf09-4392-a5fe-286624ef367a']",27,,,,,,,,,,,,,,,,Sevilla,213,00:43:27.136,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,c5c40c92-5712-4a29-844c-7a5173beec2a,1501,,"[53.7, 29.7]",3825664,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Canales Madrazo,6673.0,Left Wing,103,Real Sociedad,210,['99f4cd2c-4e57-4048-aae9-469ec5ae6fc3'],33,,,,,,,,,,,,,,,,Real Sociedad,210,00:43:33.495,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,03be9b8d-a53b-4702-828d-2883bf23e08c,1504,,"[100.4, 12.1]",3825664,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Imanol Agirretxe Arruti,6677.0,Center Forward,103,Real Sociedad,210,['d05aac91-52e5-489b-b89b-edb038f061a9'],40,,,,,,,,,,,,,,,,Real Sociedad,210,00:43:40.781,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,64d48b6b-5b92-4fa8-b667-840915a15342,1507,,"[90.0, 36.2]",3825664,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Pardo Gutiérrez,6899.0,Left Defensive Midfield,103,Real Sociedad,210,['de983a96-0856-4782-b5e0-660c84d0f4be'],43,,,,,,,,,,,,,,,,Real Sociedad,210,00:43:43.613,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,35e2b770-40c2-4119-9c62-7410d1fe850f,1511,,"[103.8, 41.0]",3825664,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Armindo Tué Na Bangna,8522.0,Right Wing,103,Real Sociedad,210,"['bb478d9f-e560-4c40-8d61-91b60726dba6', 'd6f75c90-869a-456c-acb0-93c09b53a905']",45,,,,,,,,,,,,,,,,Real Sociedad,210,00:43:45.863,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,dcf7b798-8ab6-47fc-91be-86896f8fce5e,1514,,"[109.4, 32.6]",3825664,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Imanol Agirretxe Arruti,6677.0,Center Forward,103,Real Sociedad,210,['dbd9b81b-95c0-433a-85cb-b4224bdd259e'],46,,,,,,,,,,,,,,,,Real Sociedad,210,00:43:46.963,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,c072722b-ed03-475d-b6a2-86a36c44b9b9,1517,,"[97.5, 74.8]",3825664,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xabier Prieto Argarate,6690.0,Center Attacking Midfield,104,Real Sociedad,210,['9d4d4604-2f40-438a-842f-57a12292e5dd'],55,,,,,,,,,,,,,,,,Real Sociedad,210,00:43:55.793,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,38b6565b-7216-4ba5-955d-34fd19baba1d,1519,,"[79.4, 76.8]",3825664,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aritz Elustondo Irribaria,6679.0,Right Back,104,Real Sociedad,210,['2dd0361e-3bbe-4bcf-92b2-87b124e0f41f'],57,,,,,,,,,,,,,,,,Real Sociedad,210,00:43:57.437,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,dae64a93-4414-45a4-855d-1005c0bc0c0c,1522,,"[70.6, 69.5]",3825664,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Asier Illarramendi Andonegi,6671.0,Right Defensive Midfield,104,Real Sociedad,210,['50f78d92-dd69-48d0-9e0b-22f58dc7eee4'],0,,,,,,,,,,,,,,,,Real Sociedad,210,00:44:00.899,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,75a2f47b-ae69-4159-b631-846a1cf6550b,1525,,"[65.6, 38.9]",3825664,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Íñigo Martínez Berridi,6665.0,Left Center Back,104,Real Sociedad,210,['1950a52f-3b5a-42db-b05b-13f0f5c3d3b2'],3,,,,,,,,,,,,,,,,Real Sociedad,210,00:44:03.613,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,e00842bd-53d5-4c49-9aff-b4b3137355ce,1528,,"[75.0, 39.3]",3825664,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Canales Madrazo,6673.0,Left Wing,104,Real Sociedad,210,['2328ba11-e272-4ffc-bcb0-45e0d66f54ec'],4,,,,,,,,,,,,,,,,Real Sociedad,210,00:44:04.611,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,0d67b2fb-41c4-45f8-a280-069bd14e765f,1532,,"[87.9, 40.1]",3825664,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Imanol Agirretxe Arruti,6677.0,Center Forward,104,Real Sociedad,210,"['6fb5e952-1f13-463e-8fa6-e7293606ab54', '88c81a8e-bfc6-4f62-a553-e0a4a9792088']",9,,,,,,,,,,,,,,,,Real Sociedad,210,00:44:09.351,Ball Receipt*,True
