bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.605854,,,,,,,,,,,,,233916a9-b271-439e-a100-498eb0e1e028,682,,"[45.1, 70.7]",3825832,16,,,,2.6098685,,Right Foot,,"[38.3, 74.7]",,Ground Pass,,7.889233,,,,,Ognjen Vranješ,16332.0,,,,,,,1,Regular Play,Sergio Álvarez Díaz,13107.0,Right Defensive Midfield,39,Sporting Gijón,1041,['90457d45-5b79-433d-868f-a0529e04e1dc'],5,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:16:05.831,Pass,
,,,,,,,,,,,,,,,1.89148,,,,,,,,,,,,,b2aaec88-f27e-4c19-bdec-60d0d84a6e4b,684,,"[38.3, 74.7]",3825832,16,,,,-0.24879059,,Right Foot,,"[56.8, 70.0]",,High Pass,,19.087692,,,Incomplete,,Carlos Carmona Bonet,23848.0,,,,,,,1,Regular Play,Ognjen Vranješ,16332.0,Right Back,39,Sporting Gijón,1041,"['b9d18e7e-b753-42d9-ac5e-e82643fdd68a', 'd2069a3e-793c-41f0-af74-df79fafe8e25']",6,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:16:06.437,Pass,
,,,,,,,,,,True,,,,,1.844939,,,,,,,,,,,,,d2069a3e-793c-41f0-af74-df79fafe8e25,687,,"[63.3, 10.1]",3825832,16,,,True,-3.1112988,,,,"[56.7, 9.9]",,Low Pass,,6.6030297,,,,,Nemanja Radoja,6796.0,,,,,,Interception,1,Regular Play,Carles Planas Antolínez,7577.0,Left Back,40,Celta Vigo,209,"['b2aaec88-f27e-4c19-bdec-60d0d84a6e4b', 'b66ef6ac-7195-4a9c-80fb-436ce775250f', 'd35d1ad6-ba77-4962-bab4-956c7b45a68f']",8,,,,,,,,,,,,,,,,,Celta Vigo,209,00:16:08.328,Pass,True
,,,,,,,,,,,,,,,1.371125,,,,,,,,,,,,,9bed3427-d744-45fb-b0e3-acf615b0a3b5,691,,"[51.5, 28.6]",3825832,16,,,,0.821465,,Right Foot,,"[70.2, 48.7]",,Ground Pass,,27.453598,,,,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,,,1,Regular Play,Nemanja Radoja,6796.0,Center Defensive Midfield,40,Celta Vigo,209,['9e90cfe7-89ad-4dd4-9a1e-e9c8b956f21a'],13,,,,,,,,,,,,,,,,,Celta Vigo,209,00:16:13.268,Pass,
,,,,,,,,,,,,,,,0.871007,,,,,,,,,,,,,012ad399-06b8-430a-85ab-8657547fc7ab,699,,"[68.8, 49.8]",3825832,16,,,,-2.8828218,,Left Foot,,"[62.0, 48.0]",,Ground Pass,,7.034202,,,,,Daniel Wass,6797.0,,,,,,,1,Regular Play,Fabián Ariel Orellana Valenzuela,7105.0,Left Center Midfield,40,Celta Vigo,209,"['5b1ad369-26d4-444c-9694-dcf087b30cdd', 'e9f4cd15-5fca-4679-a19b-78ad96623a4c']",15,,,,,,,,,,,,,,,,,Celta Vigo,209,00:16:15.884,Pass,True
,,,,,,,,,,,,,,,3.437139,,,,,,,,,,,,,fd83c88f-92b7-4e2d-a967-409b315fe624,702,,"[62.0, 48.0]",3825832,16,,,,0.7419473,,Right Foot,,"[89.6, 73.3]",,High Pass,,37.441288,,,,,Iago Aspas Juncal,5217.0,,,,,,,1,Regular Play,Daniel Wass,6797.0,Right Center Midfield,40,Celta Vigo,209,['cc1c1825-d9a9-459b-af5b-76bccd9c0698'],16,,,,,,,,,,,,,,,,,Celta Vigo,209,00:16:16.835,Pass,
,,,,,,,,,,,,,,,1.300953,,,,,,,,,,,,,ef5d2242-c6f9-48ef-b5c6-b6080bfb2c8e,705,,"[90.6, 75.9]",3825832,16,,,,2.9797552,,Left Foot,,"[80.8, 77.5]",,Low Pass,,9.929753,,,,,Jonathan Castro Otto,6802.0,,,,,,,1,Regular Play,Iago Aspas Juncal,5217.0,Right Wing,40,Celta Vigo,209,['2c5a266a-40a5-432b-a847-d91e3c84cf6a'],21,,,,,,,,,,,,,,,,,Celta Vigo,209,00:16:21.045,Pass,
,,,,,,,,,,,,,,,0.883163,,,,,,,,,,,,,7f56fe21-2dc7-444a-8799-b71b0f1ce526,708,,"[74.2, 75.1]",3825832,16,,,,-1.6919943,,Left Foot,,"[72.3, 59.5]",,Ground Pass,,15.71528,,,,,Daniel Wass,6797.0,,,,,,,1,Regular Play,Jonathan Castro Otto,6802.0,Right Back,40,Celta Vigo,209,['7b18cc14-de48-47b7-82fc-fdd69c93f882'],24,,,,,,,,,,,,,,,,,Celta Vigo,209,00:16:24.157,Pass,
,,,,,,,,,,,,,,,2.505771,,,,,,,,,,,,,5d5bdcfe-715d-4087-b3d2-931dfc8c7a4f,711,,"[74.5, 55.3]",3825832,16,,,,-1.2972013,,Right Foot,,"[88.7, 4.7]",,High Pass,,52.554733,,,,,Manuel Agudo Durán,6724.0,,,True,,,,1,Regular Play,Daniel Wass,6797.0,Right Center Midfield,40,Celta Vigo,209,['d98d91b5-e3cd-4ef0-b00d-28dabedfc4ec'],26,,,,,,,,,,,,,,,,,Celta Vigo,209,00:16:26.417,Pass,
,,,,,,,,,,,,,,,2.254743,,,,,,,,,,,,,4af7ff93-6d4d-4d25-bd39-86c2336e7aad,715,,"[95.7, 8.3]",3825832,16,,,,0.049546193,,Left Foot,,"[107.8, 8.9]",,Low Pass,,12.114867,,,Incomplete,,Carles Planas Antolínez,7577.0,,,,,,,1,Regular Play,Manuel Agudo Durán,6724.0,Left Wing,40,Celta Vigo,209,"['9b233199-f5c0-4e10-ab5b-36ecfd23f410', '9f24e88f-2101-4ff7-86a7-215adcc2309f']",33,,,,,,,,,,,,,,,,,Celta Vigo,209,00:16:33.749,Pass,
,,,,,,,,,,,,,,,2.99483,,,,,,,,,,,,,014af913-b064-454a-9060-6117150c793a,720,,"[14.2, 74.9]",3825832,16,,,,-0.3668969,,Right Foot,,"[62.6, 56.3]",,High Pass,,51.85094,,,Incomplete,,,,,,,,,,1,Regular Play,Carlos Carmona Bonet,23848.0,Right Wing,40,Celta Vigo,209,"['315bcd29-b8f4-4f58-b9fa-87deadfdcee5', 'dd238ac9-297f-407c-8e93-7d465e496f3c']",36,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:16:36.907,Pass,True
,,,,,,,,,,,,,,,0.866806,,,,,,,,,,,,,ecd35819-f66b-4d69-8585-7b9fc528ad57,724,,"[54.4, 26.9]",3825832,16,,,,0.6525448,,Right Foot,,"[66.7, 36.3]",,Ground Pass,,15.480633,,,,,Daniel Wass,6797.0,,,,,,,1,Regular Play,Sergi Gómez Solà,6804.0,Left Center Back,40,Celta Vigo,209,"['ab375b23-b1e6-4565-9870-df64e1d9a2af', 'feea6de6-f436-4e2f-9263-6eec5c11a74e']",41,,,,,,,,,,,,,,,,,Celta Vigo,209,00:16:41.185,Pass,True
,,,,,,,,,,,,,,,2.265402,,,,,,,,,,,,,1208ac9e-2ae5-4ad4-bb42-aec66b187091,727,,"[75.4, 43.5]",3825832,16,,,,-0.8928958,,Right Foot,,"[100.2, 12.7]",,High Pass,,39.543392,,,,,Manuel Agudo Durán,6724.0,,,,,,,1,Regular Play,Daniel Wass,6797.0,Right Center Midfield,40,Celta Vigo,209,['a3d2fdc4-1623-42c8-aa79-1cd9e87a3f16'],44,,,,,,,,,,,,,,,,,Celta Vigo,209,00:16:44.977,Pass,
,,,,,,,,,,,,,,,0.996976,,,,,,,,,,,,,fb8bde23-07c4-407d-a1eb-d1765e71071b,732,,"[98.3, 25.5]",3825832,16,,,,-1.5078167,,Right Foot,,"[99.0, 14.4]",,Ground Pass,,11.12205,,,,,Carles Planas Antolínez,7577.0,,,,,,,1,Regular Play,Manuel Agudo Durán,6724.0,Left Wing,40,Celta Vigo,209,['a59891bc-6d8e-4b1b-890e-dc7328c0972f'],50,,,,,,,,,,,,,,,,,Celta Vigo,209,00:16:50.999,Pass,
,,,,,,,,,,,,,,,0.842606,,,,,,,,,,,,,8b428a69-b4a4-4993-a8b1-67e0ec5d4949,736,,"[94.3, 16.3]",3825832,16,,,,1.8831428,,Right Foot,,"[91.2, 25.9]",,Ground Pass,,10.088112,,,,,Manuel Agudo Durán,6724.0,,,,,,,1,Regular Play,Carles Planas Antolínez,7577.0,Left Back,40,Celta Vigo,209,['f88fd7c2-e60b-43e6-aff3-91aee55e3989'],53,,,,,,,,,,,,,,,,,Celta Vigo,209,00:16:53.328,Pass,
,,,,,,,,,,,,,,,3.71756,,,,,,,,,,,,,860d0b4a-32e0-4a56-b60d-6c56160e70e4,746,,"[85.4, 41.5]",3825832,16,,,,-0.9185963,,Right Foot,,"[116.1, 1.3]",,Low Pass,,50.581913,,,Out,,Carles Planas Antolínez,7577.0,,,True,,,Recovery,1,Regular Play,Daniel Wass,6797.0,Right Center Midfield,40,Celta Vigo,209,['05a457b5-418e-448c-bca7-3bbbce885439'],58,,,,,,,,,,,,,,,,,Celta Vigo,209,00:16:58.247,Pass,
,,,,,,,,,,,,,,,0.48675,,,,,,,,,,,,,b01a0298-28a6-429c-befb-7f0e2d674613,748,,"[13.4, 80.0]",3825832,17,True,,,-0.90210676,,,,"[19.8, 71.9]",,Low Pass,,10.323275,,,,,Carlos Carmona Bonet,23848.0,,,,,,Throw-in,1,From Throw In,Ognjen Vranješ,16332.0,Right Back,41,Sporting Gijón,1041,['34e57e93-d923-4cc4-bf94-f0dd61033b08'],21,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:17:21.674,Pass,
,,,,,,,,,,,,,,,2.048892,,,,,,,,,,,,,38635fc5-2449-4640-ae34-55aa5cfec65d,750,,"[39.3, 60.3]",3825832,17,True,,,-2.2655346,,Right Foot,,"[30.8, 50.1]",,Ground Pass,,13.277425,,,,,Jorge Meré Pérez,8818.0,,,,,,,1,From Throw In,Carlos Carmona Bonet,23848.0,Right Wing,41,Sporting Gijón,1041,['3aaa04d0-9417-4778-a409-210b9dbd5836'],24,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:17:24.414,Pass,
,,,,,,,,,,,,,,,2.948583,,,,,,,,,,,,,8dcd67d2-bd65-4148-bd70-40f227987304,752,,"[34.0, 42.8]",3825832,17,,,,-0.5468552,,Left Foot,,"[81.8, 13.7]",,High Pass,,55.961147,,,Incomplete,,Jonathan Rodríguez Menéndez,6581.0,,,,,,,1,From Throw In,Jorge Meré Pérez,8818.0,Left Center Back,41,Sporting Gijón,1041,"['b2e0348a-e57d-43f6-8830-43375c5f4c77', 'f70ae72e-5317-4c62-9d32-7c1275485574']",28,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:17:28.511,Pass,
,,,,,,,,,,,,,,,2.880079,,,,,,,,,,,,,b2e0348a-e57d-43f6-8830-43375c5f4c77,755,,"[38.3, 66.4]",3825832,17,,,True,-0.63274884,,,,"[42.8, 63.1]",,High Pass,,5.5803227,,,,,Gustavo Daniel Cabral Cáceres,6794.0,,,,,,Recovery,1,Regular Play,Jonathan Castro Otto,6802.0,Right Back,42,Celta Vigo,209,"['57ddadb3-cec1-4575-91ed-9e08fcc56e83', '8dcd67d2-bd65-4148-bd70-40f227987304', 'e14a9ec5-64cc-4996-9a45-e105525acb10']",31,,,,,,,,,,,,,,,,,Celta Vigo,209,00:17:31.459,Pass,True
,,,,,,,,,,,,,,,3.168256,,,,,,,,,,,,,1b47453d-9d69-4726-8aba-9972ad15b36f,757,,"[43.0, 62.9]",3825832,17,,,,0.6334259,,Head,,"[62.2, 77.0]",,Low Pass,,23.821209,,,,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,,,1,Regular Play,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,42,Celta Vigo,209,['62fba334-2d84-4c17-9f53-1c5c3fb20977'],34,,,,,,,,,,,,,,,,,Celta Vigo,209,00:17:34.339,Pass,
,,,,,,,,,,,,,,,0.969295,,,,,,,,,,,,,20a5ef47-7d9a-480b-8af3-c87d937a3220,760,,"[65.7, 76.1]",3825832,17,,,,-1.6287025,,Right Foot,,"[65.3, 69.2]",,Ground Pass,,6.9115844,,,,,Iago Aspas Juncal,5217.0,,,,,,,1,Regular Play,Fabián Ariel Orellana Valenzuela,7105.0,Left Center Midfield,42,Celta Vigo,209,['f501b025-aaaa-4478-bb3f-4fac33cbf3dd'],39,,,,,,,,,,,,,,,,,Celta Vigo,209,00:17:39.021,Pass,
,,,,,,,,,,,,,,,1.092982,,,,,,,,,,,,,a034d6a8-ff08-4abe-97a2-308cfa6778dd,762,,"[65.3, 69.2]",3825832,17,,,,-2.238204,,Right Foot,,"[50.8, 50.8]",,Ground Pass,,23.426695,,,,,Nemanja Radoja,6796.0,,,,,,,1,Regular Play,Iago Aspas Juncal,5217.0,Right Wing,42,Celta Vigo,209,['13689bc1-a868-4d46-9b3f-305d5961b8bc'],39,,,,,,,,,,,,,,,,,Celta Vigo,209,00:17:39.991,Pass,
,,,,,,,,,,,,,,,0.886734,,,,,,,,,,,,,ae35c5cf-586e-48b7-8cd7-a9947611c06f,765,,"[47.3, 56.0]",3825832,17,,,,1.7176898,,Right Foot,,"[44.4, 75.6]",,Ground Pass,,19.81338,,,,,Gustavo Daniel Cabral Cáceres,6794.0,,,,,,,1,Regular Play,Nemanja Radoja,6796.0,Center Defensive Midfield,42,Celta Vigo,209,['6e634513-8e03-4602-ad0c-b644bcd697ae'],42,,,,,,,,,,,,,,,,,Celta Vigo,209,00:17:42.927,Pass,
,,,,,,,,,,,,,,,1.078695,,,,,,,,,,,,,4b10d0c9-b9eb-4752-83a3-e2bce021b9ff,768,,"[44.4, 75.6]",3825832,17,,,,-0.44670007,,Right Foot,,"[56.3, 69.9]",,Ground Pass,,13.194695,,,,,Iago Aspas Juncal,5217.0,,,,,,,1,Regular Play,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,42,Celta Vigo,209,['fffa7329-c7ea-4deb-b0df-791c6af1e4a7'],44,,,,,,,,,,,,,,,,,Celta Vigo,209,00:17:44.434,Pass,
,,,,,,,,,,,,,,,0.725984,,,,,,,,,,,,,e215f166-b013-4f5f-8056-62c4abf00089,771,,"[56.0, 69.4]",3825832,17,,,,-2.2490792,,Left Foot,,"[47.7, 59.1]",,Ground Pass,,13.228001,,,,,Nemanja Radoja,6796.0,,,,,,,1,Regular Play,Iago Aspas Juncal,5217.0,Right Wing,42,Celta Vigo,209,['765d3074-15d5-4db2-a508-83b33e6f36f1'],45,,,,,,,,,,,,,,,,,Celta Vigo,209,00:17:45.638,Pass,
,,,,,,,,,,,,,,,2.930278,,,,,,,,,,,,,f6c2633b-cbfa-45d8-9cfd-2a29421725a7,774,,"[51.3, 54.6]",3825832,17,,,,-1.5505744,,Right Foot,,"[52.2, 10.1]",,High Pass,,44.5091,,,,,Carles Planas Antolínez,7577.0,,,True,,,,1,Regular Play,Nemanja Radoja,6796.0,Center Defensive Midfield,42,Celta Vigo,209,['bf4b22cd-3894-4f9a-b201-d46833632f80'],48,,,,,,,,,,,,,,,,,Celta Vigo,209,00:17:48.055,Pass,
,,,,,,,,,,,,,,,1.874731,,,,,,,,,,,,,c5908473-538e-47c6-90fd-eade7ced4ec4,776,,"[52.5, 7.2]",3825832,17,,,,2.3642588,,Left Foot,,"[40.0, 19.5]",,Low Pass,,17.536818,,,,,Sergi Gómez Solà,6804.0,,,,,,,1,Regular Play,Carles Planas Antolínez,7577.0,Left Back,42,Celta Vigo,209,['5e040ed0-d846-4cca-ad30-6d6e73e00038'],50,,,,,,,,,,,,,,,,,Celta Vigo,209,00:17:50.985,Pass,
,,,,,,,,,,,,,,,1.3189,,,,,,,,,,,,,892b44e3-d75f-4d25-94f9-a70f395072ac,780,,"[51.3, 18.4]",3825832,17,,,,0.41325173,,Right Foot,,"[70.0, 26.6]",,Ground Pass,,20.418863,,,,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,,,1,Regular Play,Sergi Gómez Solà,6804.0,Left Center Back,42,Celta Vigo,209,"['176c21a5-3039-4703-bb44-16d5d38b30e5', '42bcf3fc-1b05-4060-959d-0a08116c463a']",54,,,,,,,,,,,,,,,,,Celta Vigo,209,00:17:54.851,Pass,True
,,,,,,,,,,,,,,,0.645655,,,,,,,,,,,,,4e41363f-28af-4a1e-bc7e-9c4552d6e04f,782,,"[69.2, 25.5]",3825832,17,,,,1.0364008,,Right Foot,,"[72.1, 30.4]",,Ground Pass,,5.6938562,,,Incomplete,,,,,,,,,,1,Regular Play,Fabián Ariel Orellana Valenzuela,7105.0,Left Center Midfield,42,Celta Vigo,209,['56fc8a14-ac22-4f83-af22-c78c5d850230'],56,,,,,,,,,,,,,,,,,Celta Vigo,209,00:17:56.170,Pass,
,,,,,,,,,,,,,,,1.663857,,,,,,,,,,,,,c032118f-688f-4683-972f-b4f666f26362,785,,"[58.9, 42.8]",3825832,17,,,,-2.0738425,,Right Foot,,"[48.5, 23.9]",,Ground Pass,,21.572435,,,,,Ismael López Blanco,24263.0,,,,,,,1,Regular Play,Sergio Álvarez Díaz,13107.0,Right Defensive Midfield,43,Sporting Gijón,1041,['ef243b61-6d3d-4475-9171-6d128640416f'],59,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:17:59.461,Pass,
,,,,,,,,,,,,,,,1.402578,,,,,,,,,,,,,3bb02a20-55dc-4ed2-ab87-974a46088b97,788,,"[71.0, 25.8]",3825832,18,,,,-1.2644724,,Left Foot,,"[77.8, 4.3]",,Ground Pass,,22.549723,,,,,Jonathan Rodríguez Menéndez,6581.0,,,,,,,1,Regular Play,Ismael López Blanco,24263.0,Left Back,43,Sporting Gijón,1041,['bcc55052-3fd9-420b-8f5a-0efb23e0d497'],5,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:18:05.774,Pass,
,,,,,,,,,,,,,,,1.029281,,,,,,,,,,,,,4e86c59e-af6e-47c3-9e2e-0fafe0b11c9c,794,,"[77.6, 4.5]",3825832,19,,,,0.9359739,,Left Foot,,"[102.2, 37.9]",,High Pass,,41.481564,,,Incomplete,,,,,,,,,Free Kick,1,From Free Kick,Jonathan Rodríguez Menéndez,6581.0,Left Wing,44,Sporting Gijón,1041,['50769628-f5ee-407d-81a6-4dadb7592093'],2,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:19:02.334,Pass,
,,,,,,,,,,,,,,,1.362114,,,,,,,,,,,,,b308b33c-ebb7-43ce-9067-d7877292169b,796,,"[87.7, 75.9]",3825832,19,,,,-0.56975645,,Right Foot,,"[100.5, 67.7]",,Ground Pass,,15.201316,,,,,Carlos Carmona Bonet,23848.0,,,,,,Recovery,1,From Free Kick,Luis Hernández Rodríguez,6561.0,Right Center Back,44,Sporting Gijón,1041,['d5b7fe4a-3f12-4ff9-bfe9-a2936dbc4625'],7,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:19:07.989,Pass,
,,,,,,,,,,,,,,,0.883791,,,,,,,,,,,,,5d94d663-f1ae-4901-9c14-f665cbeb6a6e,799,,"[99.6, 65.8]",3825832,19,,,,-2.4607074,,Right Foot,,"[91.7, 59.4]",,Ground Pass,,10.167104,,,,,Sergio Álvarez Díaz,13107.0,,,,,,,1,From Free Kick,Carlos Carmona Bonet,23848.0,Right Wing,44,Sporting Gijón,1041,['2993d1ae-4d1d-42e8-8416-ae120aeea387'],12,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:19:12.240,Pass,
,,,,,,,,,,,,,,,1.596309,,,,,,,,,,,,,0750cd63-e291-4399-91d7-e6a5d99a80d4,803,,"[86.6, 61.7]",3825832,19,,,,-1.9447796,75c39754-5bfb-43b4-ab51-670da9f77838,Left Foot,,"[76.2, 35.2]",,Ground Pass,,28.467701,,,,,Ismael López Blanco,24263.0,True,,,,,,1,From Free Kick,Sergio Álvarez Díaz,13107.0,Right Defensive Midfield,44,Sporting Gijón,1041,['2b7d11c3-2e24-4d02-9d0b-6d36c344265f'],15,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:19:15.222,Pass,
,,,,,,,,,,,,,,,3.950862,,,,,,,,,,,,,c5be2961-5df0-4e21-a2d9-2cef288da337,808,,"[7.0, 44.1]",3825832,19,,,,-0.1924464,,Right Foot,,"[80.9, 29.7]",,High Pass,,75.28991,,,Incomplete,,John Guidetti,6038.0,,,,,,Goal Kick,1,From Goal Kick,Rubén Blanco Veiga,6795.0,Goalkeeper,45,Celta Vigo,209,"['1dcd7866-b614-4746-b4db-9f1b61a5c46d', 'd1e173d4-89fd-40a4-8fa2-7557c41010d4']",43,,,,,,,,,,,,,,,,,Celta Vigo,209,00:19:43.745,Pass,
,,,,,,,,,,,,,,,1.749157,,,,,,,,,,,,,1dcd7866-b614-4746-b4db-9f1b61a5c46d,810,,"[39.2, 50.4]",3825832,19,,,,0.4133304,,Head,,"[50.6, 55.4]",,High Pass,,12.448293,,,,,Carlos Carmona Bonet,23848.0,,,,,,Recovery,1,Regular Play,Luis Hernández Rodríguez,6561.0,Right Center Back,46,Sporting Gijón,1041,"['09eb4928-2571-4560-bb5f-7d1c2983dc0d', 'c5be2961-5df0-4e21-a2d9-2cef288da337']",47,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:19:47.696,Pass,
,,,,,,,,,,,,,,,1.072255,,,,,,,,,,,,,991e76e7-bcf0-45da-b7b8-d1c9401c6f75,813,,"[50.6, 55.4]",3825832,19,,,True,-0.4729066,,,,"[54.9, 53.2]",,High Pass,,4.830114,,,,,Pablo Pérez Rodríguez,23838.0,,,,,,,1,Regular Play,Carlos Carmona Bonet,23848.0,Right Wing,46,Sporting Gijón,1041,"['9d13527b-12ef-45d5-8a90-288b618b03a9', 'f72efcb3-e816-434e-bca0-89830da604db']",49,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:19:49.476,Pass,True
,,,,,,,,,,,,,,,1.114744,,,,,,,,,,,,,24d0df60-ee89-422c-b9d3-8fcd716addbf,817,,"[52.9, 52.0]",3825832,19,,,,-2.4483695,,Right Foot,,"[46.4, 46.6]",,Ground Pass,,8.450444,,,,,Sergio Álvarez Díaz,13107.0,,,,,,,1,Regular Play,Pablo Pérez Rodríguez,23838.0,Center Attacking Midfield,46,Sporting Gijón,1041,"['913671a7-8ee6-4439-9849-10a6ff309ae6', 'c3fc7c24-e445-4461-9018-11c121ead54a']",51,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:19:51.847,Pass,True
,,,,,,,,,,,,,,,5.469561,,,,,,,,,,,,,e750b9f3-12f4-4e31-b4c3-58b45410a14d,819,,"[46.8, 46.6]",3825832,19,,,,-0.83835214,,Right Foot,,"[87.0, 1.9]",,High Pass,,60.117634,,,Incomplete,,Jonathan Rodríguez Menéndez,6581.0,,,True,,,,1,Regular Play,Sergio Álvarez Díaz,13107.0,Right Defensive Midfield,46,Sporting Gijón,1041,"['0fe6f1ce-db9f-416a-9495-4fa530a59f34', '38dfd94b-06e9-4214-9775-3ecd241ca316']",52,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:19:52.962,Pass,
,,,,,,,,,,,,,,,2.723414,,,,,,,,,,,,,52c14ac7-f01b-4e6f-aabe-29ffff1bbdf7,824,,"[32.6, 77.8]",3825832,19,,,,-2.1604054,,Left Foot,,"[13.4, 49.1]",,Low Pass,,34.530132,,,,,Rubén Blanco Veiga,6795.0,,,,,,,1,Regular Play,Jonathan Castro Otto,6802.0,Right Back,46,Sporting Gijón,1041,['2c27c40f-4618-4933-8f51-98172c7ce630'],59,,,,,,,,,,,,,,,,,Celta Vigo,209,00:19:59.463,Pass,
,,,,,,,,,,,,,,,3.309385,,,,,,,,,,,,,7b5c6abc-5ac4-4437-9234-0b4a0718872f,826,,"[13.4, 49.1]",3825832,20,,,,-0.07677189,,Right Foot,,"[71.9, 44.6]",,High Pass,,58.67282,,,Incomplete,,John Guidetti,6038.0,,,,,,,1,Regular Play,Rubén Blanco Veiga,6795.0,Goalkeeper,46,Sporting Gijón,1041,"['69641eb8-2b99-40d6-b005-1341701175bd', 'c8206dd9-546c-4503-9f81-5f27a4ec684c']",2,,,,,,,,,,,,,,,,,Celta Vigo,209,00:20:02.186,Pass,
,,,,,,,,,,,,,,,1.605702,,,,,,,,,,,,,69641eb8-2b99-40d6-b005-1341701175bd,829,,"[48.2, 35.5]",3825832,20,,,True,0.6019633,,,,"[61.3, 44.5]",,High Pass,,15.893709,,,,,Sergio Álvarez Díaz,13107.0,,,,,,Recovery,1,Regular Play,Luis Hernández Rodríguez,6561.0,Right Center Back,46,Sporting Gijón,1041,"['1b0820a0-9315-4a6d-9227-ed944f342c77', '32fc6bfc-330c-4187-b53e-620a897913e4', '7b5c6abc-5ac4-4437-9234-0b4a0718872f']",5,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:20:05.496,Pass,True
,,,,,,,,,,,,,,,0.901494,,,,,,,,,,,,,dce70c87-ea9b-475d-aaee-70f1a58d40bd,831,,"[61.3, 44.5]",3825832,20,,,,-2.2589412,,Head,,"[53.9, 35.5]",,Low Pass,,11.651609,,,,,Carlos Carmona Bonet,23848.0,,,,,,,1,Regular Play,Sergio Álvarez Díaz,13107.0,Right Defensive Midfield,46,Sporting Gijón,1041,['83ad22c4-b73b-4135-986c-0d3c2512ced2'],7,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:20:07.101,Pass,
,,,,,,,,,,,,,,,1.660966,,,,,,,,,,,,,a718dc36-47b1-488e-a051-e4bf60e4e1b1,834,,"[72.1, 49.9]",3825832,20,,,,1.1398923,,Right Foot,,"[81.8, 71.0]",,Ground Pass,,23.222834,,,,,Pablo Pérez Rodríguez,23838.0,,,,,,,1,Regular Play,Carlos Carmona Bonet,23848.0,Right Wing,46,Sporting Gijón,1041,['31c3219c-1bdc-40d9-b9de-ac0300b9b07e'],11,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:20:11.301,Pass,
,,,,,,,,,,,,,,,1.006466,,,,,,,,,,,,,5ac183ac-ee92-40f6-8d80-b3b62aaf48a1,837,,"[85.4, 74.9]",3825832,20,,,,-2.4337587,,Right Foot,,"[75.0, 66.0]",,Ground Pass,,13.688316,,,,,Ignacio Cases Mora,18925.0,,,,,,,1,Regular Play,Pablo Pérez Rodríguez,23838.0,Center Attacking Midfield,46,Sporting Gijón,1041,['1259af7e-b311-4749-8bde-64c362cb4d7d'],15,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:20:15.741,Pass,
