ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.361924,,,,,,,,,,,,,41cf0b00-c657-42d6-933c-2f2462d772ff,1815,,"[120.0, 80.0]",3825684,51,,,,,-1.8383547,2618d04b-0ed9-4ebd-add7-79450005420f,Right Foot,,,"[112.9, 54.1]",,High Pass,,26.85554,,,True,Diego Javier Llorente Ríos,6713.0,True,,Outswinging,,Corner,2,From Corner,Pablo Hernández Domínguez,4711.0,Center Attacking Midfield,125,Rayo Vallecano,360,['880d4220-8625-4854-80ea-f3ed239813e3'],10,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:06:10.906,Pass,
,,,,,,,,,,,,,,,,,0.17473,,,,,,,,,,,,,346a7f6c-0639-4a98-ba46-ea84ed5c61ec,1822,,"[8.1, 1.3]",3825684,51,,,,,0.12970254,,Left Foot,,,"[10.4, 1.6]",,Low Pass,,2.3194828,,Incomplete,,,,,,,,,2,Regular Play,Roberto Soldado Rillo,26009.0,Right Center Forward,126,Villarreal,222,['ad595c70-868a-4ee9-947e-3743bf0029ce'],17,,,,,,,,,,,,,,,,,,Villarreal,222,00:06:17.544,Pass,
,,,,,,,,,,,,,,,,,0.858751,,,,,,,,,,,,,cd73ca46-a6f5-4eea-b6d8-7343856de300,1824,,"[10.0, 0.1]",3825684,51,,,,,0.16789593,,,,,"[15.9, 1.1]",,Low Pass,,5.9841456,,,,Bruno Soriano Llido,22819.0,,,,,Throw-in,2,From Throw In,Adrián Marín Gómez,6935.0,Left Back,127,Villarreal,222,['2e7c7e0d-b504-41c2-a61f-49ff75284471'],35,,,,,,,,,,,,,,,,,,Villarreal,222,00:06:35.408,Pass,
,,,,,,,,,,,,,,,,,1.01033,,,,,,,,,,,,,a2dd70cd-b940-447f-8cbb-a9b0d4c55ea7,1827,,"[16.7, 2.4]",3825684,51,,,,,3.1415927,,Other,,,"[9.5, 2.4]",,Low Pass,,7.2,,,,Adrián Marín Gómez,6935.0,,,,,,2,From Throw In,Bruno Soriano Llido,22819.0,Left Defensive Midfield,127,Villarreal,222,['e2cd2d1b-3899-4ab8-aa34-9d276c0e2abe'],36,,,,,,,,,,,,,,,,,,Villarreal,222,00:06:36.349,Pass,
,,,,,,,,,,,,,,,,,0.627833,,,,,,,,,,,,,8041bcab-3154-4290-80e3-53e13f178def,1831,,"[7.9, 2.2]",3825684,51,,,,,-0.12735574,,Left Foot,,,"[24.3, 0.1]",,High Pass,,16.533905,,Out,,,,,,,,,2,From Throw In,Adrián Marín Gómez,6935.0,Left Back,127,Villarreal,222,,37,,,,,,,,,,,,,,,,,,Villarreal,222,00:06:37.461,Pass,
,,,,,,,,,,,,,,,,,0.853165,,,,,,,,,,,,,37798c76-cd5b-4e1c-99cd-c295e6471a50,1832,,"[97.8, 80.0]",3825684,51,,,,,-1.8029002,,,,,"[96.5, 74.5]",,Low Pass,,5.6515484,,,,Jozabed Sánchez Ruiz,6852.0,,,,,Throw-in,2,From Throw In,Joaquín José Marín Ruiz,24138.0,Right Back,128,Rayo Vallecano,360,['6d519be5-f5e0-47dd-802c-6bad7a1c1c69'],48,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:06:48.387,Pass,
,,,,,,,,,,,,,,,,,0.967579,,,,,,,,,,,,,66dee59e-1727-48a3-82b6-4fe5c765e1c6,1834,,"[96.5, 74.5]",3825684,51,,,,,0.60374933,,Right Foot,,,"[102.3, 78.5]",,Low Pass,,7.045566,,,,Joaquín José Marín Ruiz,24138.0,,,,,,2,From Throw In,Jozabed Sánchez Ruiz,6852.0,Right Defensive Midfield,128,Rayo Vallecano,360,['2d9ef785-5c12-4c90-b9f6-f2a78d77f5dd'],49,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:06:49.240,Pass,
,,,,,,,,,,,,,,,,,0.253821,,,,,,,,,,,,,d85dcdbf-561d-4763-b707-f29d04fcc5d9,1838,,"[114.0, 78.8]",3825684,51,,,,,-1.5152978,,Right Foot,,,"[114.2, 75.2]",,Low Pass,,3.6055512,,Incomplete,,,,,,,,,2,From Throw In,Joaquín José Marín Ruiz,24138.0,Right Back,128,Rayo Vallecano,360,"['ac3a2f28-d073-40fa-92fa-6396ef542efe', 'd7cdfede-9505-472e-941f-39297defc8ed']",53,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:06:53.136,Pass,True
,,,,,,,,,,,,,,,,,1.780334,,,,,,,,,,,,,642a8270-3a57-4f99-be76-72c7d2a71453,1840,,"[120.0, 80.0]",3825684,52,,,,,-1.6645379,,Right Foot,,,"[116.7, 44.9]",,High Pass,,35.254787,,Incomplete,True,,,,,Outswinging,,Corner,2,From Corner,Pablo Hernández Domínguez,4711.0,Center Attacking Midfield,129,Rayo Vallecano,360,['1dbfef35-8220-4304-b95b-5731be01ca8c'],20,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:07:20.937,Pass,
,,,,,,,,,,,,,,,,,1.639286,,,,,,,,,,,,,70195c90-e0c0-46cc-bda2-6299a1625575,1842,,"[83.4, 69.0]",3825684,52,,,,,0.6063829,,Right Foot,,,"[95.8, 77.6]",,Ground Pass,,15.090394,,,,Pablo Hernández Domínguez,4711.0,,,,,Recovery,2,From Corner,Jozabed Sánchez Ruiz,6852.0,Right Defensive Midfield,129,Rayo Vallecano,360,['f1825bb7-70da-4dd3-9a0d-da1d31ee1eac'],25,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:07:25.847,Pass,
,,,,,,,,,,,,,,,,,1.38906,,,,,,,,,,,,,2b359b4f-1abe-4658-8575-9218cc84b57e,1845,,"[95.8, 77.6]",3825684,52,,,,,-2.8551216,,Right Foot,,,"[82.9, 73.8]",,Ground Pass,,13.448049,,,,Jozabed Sánchez Ruiz,6852.0,,,,,,2,From Corner,Pablo Hernández Domínguez,4711.0,Center Attacking Midfield,129,Rayo Vallecano,360,['bb6acb04-47cc-4d87-9db5-c84dc4df0c98'],27,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:07:27.699,Pass,
,,,,,,,,,,,,,,,,,1.625735,,,,,,,,,,,,,5b72f055-4e9b-45a2-933c-ea7775d88d34,1848,,"[82.9, 73.8]",3825684,52,,,,,0.20186381,,Right Foot,,,"[104.4, 78.2]",,High Pass,,21.945614,,,,Pablo Hernández Domínguez,4711.0,,,,,,2,From Corner,Jozabed Sánchez Ruiz,6852.0,Right Defensive Midfield,129,Rayo Vallecano,360,['5e3f3d15-bd57-4399-974d-cd960702f8df'],29,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:07:29.773,Pass,
,,,,,,,,,,,,,,,,,1.708062,,,,,,,,,,,,,a3c6275c-9c42-4941-92c7-8f505fd2d9a9,1851,,"[109.4, 75.1]",3825684,52,,,,,-1.440393,,Right Foot,True,,"[114.2, 38.5]",,High Pass,,36.913414,,Incomplete,,,,,,,,,2,From Corner,Pablo Hernández Domínguez,4711.0,Center Attacking Midfield,129,Rayo Vallecano,360,['1a5e7c74-0cd4-4636-b857-23ed73f9e104'],33,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:07:33.254,Pass,
,,,,,,,,,,,,,,,,,5.316214,,,,,,,,,,,,,670fb981-1fe6-49b3-89ea-a7f2cad05d0b,1854,,"[111.5, 5.4]",3825684,52,,,,,3.0881677,,Right Foot,,,"[55.4, 8.4]",,Low Pass,,56.180157,,,,Roberto Román Triguero,6914.0,,,,,Recovery,2,From Corner,José Eduardo Rosa Vale de Castro,26222.0,Left Center Back,129,Rayo Vallecano,360,"['1bb4dcf7-2169-472c-a877-71f78e5585ce', 'b6dcccb7-bde5-4112-bcb1-4e7748d7d466']",39,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:07:39.257,Pass,True
,,,,,,,,,,,,,,,,,2.11702,,,,,,,,,,,,,65e4b5fe-7435-4e16-8453-030589fda49d,1856,,"[49.8, 7.0]",3825684,52,,,,,1.8530538,,Right Foot,,,"[41.1, 37.0]",,Ground Pass,,31.236036,,,,Diego Javier Llorente Ríos,6713.0,,,,,,2,From Corner,Roberto Román Triguero,6914.0,Left Back,129,Rayo Vallecano,360,['ed199e5e-86f2-4d54-9acf-499f53616cb9'],44,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:07:44.573,Pass,
,,,,,,,,,,,,,,,,,2.073697,,,,,,,,,,,,,eea1b0ce-5fd5-4888-8862-3aa396fb56ce,1859,,"[41.1, 37.0]",3825684,52,,,,,-1.5331572,,Right Foot,,,"[42.0, 13.1]",,Ground Pass,,23.916939,,,,Roberto Román Triguero,6914.0,,,,,,2,From Corner,Diego Javier Llorente Ríos,6713.0,Right Center Back,129,Rayo Vallecano,360,['b747dd49-b3bc-4695-ad9d-e209feb80717'],47,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:07:47.714,Pass,
,,,,,,,,,,,,,,,,,0.537567,,,,,,,,,,,,,2f92a306-4b29-4453-a62d-f8d5ddccb843,1863,,"[40.9, 12.4]",3825684,52,,,,,1.3530645,,Right Foot,,,"[43.4, 23.7]",,Ground Pass,,11.573245,,,,Jozabed Sánchez Ruiz,6852.0,,,,,,2,From Corner,Roberto Román Triguero,6914.0,Left Back,129,Rayo Vallecano,360,"['1893c377-5ddd-41ed-9fd6-213c1ee60d63', '4158c4fb-3cf0-4466-9781-e5310055c282']",50,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:07:50.522,Pass,True
,,,,,,,,,,,,,,,,,1.365789,,,,,,,,,,,,,3d6cbc52-516c-4d2a-99f8-bcd24695d8a3,1866,,"[47.6, 21.3]",3825684,52,,,,,-1.342455,,Right Foot,,,"[50.9, 7.1]",,Ground Pass,,14.578408,,,,Roberto Román Triguero,6914.0,,,,,,2,From Corner,Jozabed Sánchez Ruiz,6852.0,Right Defensive Midfield,129,Rayo Vallecano,360,['b363be95-250d-4c4a-9655-fe9e93b769aa'],51,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:07:51.883,Pass,
,,,,,,,,,,,,,,,,,1.458177,,,,,,,,,,,,,f780a323-e065-4f72-b5aa-7bfa7e961ad5,1869,,"[55.9, 6.0]",3825684,52,,,,,-0.118548214,,Right Foot,,,"[96.2, 1.2]",,High Pass,,40.58485,,Out,,,,,,,,,2,From Corner,Roberto Román Triguero,6914.0,Left Back,129,Rayo Vallecano,360,,54,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:07:54.399,Pass,
,,,,,,,,,,,,,,,,,2.608246,,,,,,,,,,,,,279e8044-b536-4c2e-b11c-f2f15183823b,1870,,"[27.5, 80.0]",3825684,53,,True,,,-0.9391057,,,,,"[36.5, 67.7]",,Low Pass,,15.241063,,,,Manuel Trigueros Muñoz,6771.0,,,,,Throw-in,2,From Throw In,Jonathan dos Santos Ramírez,6357.0,Right Back,130,Villarreal,222,['403ce072-9ed6-4b19-9efd-e3c0b0f6f86a'],5,,,,,,,,,,,,,,,,,,Villarreal,222,00:08:05.285,Pass,
,,,,,,,,,,,,,,,,,1.978924,,,,,,,,,,,,,a096388f-0093-48aa-9352-74a076688453,1874,,"[42.5, 63.6]",3825684,53,,,,,-1.69142,,Left Foot,,,"[39.3, 37.2]",,Ground Pass,,26.593233,,,,Víctor Ruíz Torre,6752.0,,,,,Free Kick,2,From Free Kick,Bruno Soriano Llido,22819.0,Left Defensive Midfield,131,Villarreal,222,['4ad57cb1-c08c-4b0a-9cdb-9f77ee409815'],12,,,,,,,,,,,,,,,,,,Villarreal,222,00:08:12.829,Pass,
,,,,,,,,,,,,,,,,,1.903591,,,,,,,,,,,,,9208cb41-5365-4fe2-98ae-36b1e0d1a6b8,1877,,"[39.5, 37.2]",3825684,53,,,,,-1.1945924,,Left Foot,,,"[50.6, 9.1]",,Ground Pass,,30.212912,,,,Adrián Marín Gómez,6935.0,,,,,,2,From Free Kick,Víctor Ruíz Torre,6752.0,Left Center Back,131,Villarreal,222,['e249f8c3-d82a-4f46-abd7-3b28a9ed488f'],15,,,,,,,,,,,,,,,,,,Villarreal,222,00:08:15.710,Pass,
,,,,,,,,,,,,,,,,,1.220833,,,,,,,,,,,,,93e6ff11-82d5-45b7-b130-1fc686fcb7e2,1880,,"[55.7, 6.4]",3825684,53,,,,,-0.29898018,,Left Foot,,,"[70.3, 1.9]",,Ground Pass,,15.277761,,,,Samuel Castillejo Azuaga,6829.0,,,,,,2,From Free Kick,Adrián Marín Gómez,6935.0,Left Back,131,Villarreal,222,['9473d95b-e8b6-47f0-a1b1-72b8cd4b1022'],18,,,,,,,,,,,,,,,,,,Villarreal,222,00:08:18.376,Pass,
,,,,,,,,,,,,,,,,,1.390822,,,,,,,,,,,,,ab85a43c-9bfa-4a05-b0e7-1b22494833a5,1885,,"[75.4, 2.2]",3825684,53,,True,,,2.4941363,,Left Foot,,,"[51.2, 20.5]",,Ground Pass,,30.340237,,,,Víctor Ruíz Torre,6752.0,,,,,Free Kick,2,From Free Kick,Adrián Marín Gómez,6935.0,Left Back,132,Villarreal,222,['25774049-e7c6-407d-81b5-c721747c44b4'],37,,,,,,,,,,,,,,,,,,Villarreal,222,00:08:37.901,Pass,
,,,,,,,,,,,,,,,,,1.93906,,,,,,,,,,,,,3899442a-b43b-4aa4-a2d1-fa4c454cd4b5,1887,,"[51.2, 20.2]",3825684,53,,,,,-1.0352932,,Left Foot,,,"[60.1, 5.2]",,Ground Pass,,17.441616,,,,Adrián Marín Gómez,6935.0,,,,,,2,From Free Kick,Víctor Ruíz Torre,6752.0,Left Center Back,132,Villarreal,222,['0d42f258-9b0f-4255-a204-df02dd804aa6'],42,,,,,,,,,,,,,,,,,,Villarreal,222,00:08:42.869,Pass,
,,,,,,,,,,,,,,,,,0.736264,,,,,,,,,,,,,cb0a26e2-db96-475f-b390-6433ccd1b629,1890,,"[60.1, 5.2]",3825684,53,,,,,1.1600794,,Left Foot,,,"[62.8, 11.4]",,Ground Pass,,6.762396,,,,Bruno Soriano Llido,22819.0,,,,,,2,From Free Kick,Adrián Marín Gómez,6935.0,Left Back,132,Villarreal,222,['19b08015-c40d-4366-8b44-8ba52913e6ca'],46,,,,,,,,,,,,,,,,,,Villarreal,222,00:08:46.932,Pass,
,,,,,,,,,,,,,,,,,1.842462,,,,,,,,,,,,,ee9ca5c7-9892-42e0-8e05-c71109dda7dc,1894,,"[75.9, 8.5]",3825684,53,,,,,-0.2770473,,Left Foot,,,"[97.0, 2.5]",,Ground Pass,,21.936499,,,,Samuel Castillejo Azuaga,6829.0,,,,,,2,From Free Kick,Bruno Soriano Llido,22819.0,Left Defensive Midfield,132,Villarreal,222,"['fab60c6d-cc3f-4e03-bfca-3acae2176fb6', 'fdf42b41-907e-468b-a465-4161b41992b9']",50,,,,,,,,,,,,,,,,,,Villarreal,222,00:08:50.207,Pass,True
,,,,,,,,,,,,,,,,,1.076941,,,,,,,,,,,,,d03c913f-d3ce-47e4-8eb9-d4578b1f6cd3,1897,,"[105.3, 3.3]",3825684,53,,,,,1.3138587,,Left Foot,,,"[112.0, 28.8]",,High Pass,,26.365507,,Incomplete,,Roberto Soldado Rillo,26009.0,,,,,,2,From Free Kick,Samuel Castillejo Azuaga,6829.0,Left Midfield,132,Villarreal,222,"['12da71ff-b977-4b96-b1dd-0a86f707d837', '978d4694-ef51-4755-b186-df8a558d393b']",54,,,,,,,,,,,,,,,,,,Villarreal,222,00:08:54.687,Pass,
,,,,,,,,,,,,,,,,,2.028855,,,,,,,,,,,,,9d6a6837-4f5a-4450-ba77-6077753bac3a,1901,,"[112.5, 30.5]",3825684,53,,,,True,-0.60623765,,,,,"[120.0, 25.3]",,Low Pass,,9.126335,,Out,,Roberto Soldado Rillo,26009.0,,,,,Recovery,2,From Free Kick,Cédric Bakambu,6862.0,Left Center Forward,132,Villarreal,222,"['7f81f950-be30-4b2e-8f5e-753c0e9ab5f0', '9989bae0-2834-48a1-b31e-889e616a6d25']",58,,,,,,,,,,,,,,,,,,Villarreal,222,00:08:58.505,Pass,True
,,,,,,,,,,,,,,,,,2.88815,,,,,,,,,,,,,2982d272-6c12-4559-9ada-8eb905de5eff,1903,,"[7.0, 44.1]",3825684,54,,,,,-0.67170376,,Right Foot,,,"[55.3, 5.7]",,High Pass,,61.704536,,,,Roberto Román Triguero,6914.0,,,,,Goal Kick,2,From Goal Kick,Yoel Rodríguez Oterino,10612.0,Goalkeeper,133,Rayo Vallecano,360,['60d1e490-1157-409d-945f-09506511a2a8'],21,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:09:21.480,Pass,
,,,,,,,,,,,,,,,,,2.115873,,,,,,,,,,,,,32e8da29-dba9-45df-9aa1-3fef8f876727,1905,,"[55.3, 5.7]",3825684,54,,,,,0.30317685,,Head,,,"[74.8, 11.8]",,Low Pass,,20.431837,,,,Adrián Embarba Blázquez,11539.0,,,,,,2,From Goal Kick,Roberto Román Triguero,6914.0,Left Back,133,Rayo Vallecano,360,['e14caa00-1ea6-4839-9839-b7977dbc167f'],24,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:09:24.368,Pass,
,,,,,,,,,,,,,,,,,0.982698,,,,,,,,,,,,,36ebcdc9-6a8c-4276-a449-0f3fe2c47bb5,1908,,"[74.8, 11.8]",3825684,54,,,,,1.3009472,,Right Foot,,,"[78.7, 25.9]",,Ground Pass,,14.629422,,,,Javier Guerra Rodríguez,11542.0,,,,,,2,From Goal Kick,Adrián Embarba Blázquez,11539.0,Right Wing,133,Rayo Vallecano,360,"['4914c37f-ca82-4dc2-8c84-e300156aa7dc', 'eac7cf72-0b60-48f0-9f7b-e558f1119f3d']",26,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:09:26.484,Pass,True
,,,,,,,,,,,,,,,,,1.63369,,,,,,,,,,,,,51814d43-3e44-4802-80d1-da3adf3d8e6e,1910,,"[78.7, 25.9]",3825684,54,,,,,-0.7638188,,Right Foot,,,"[92.9, 12.3]",,Ground Pass,,19.662146,,Pass Offside,,Adrián Embarba Blázquez,11539.0,,,,,,2,From Goal Kick,Javier Guerra Rodríguez,11542.0,Center Forward,133,Rayo Vallecano,360,['c7bac8eb-2e1e-4fe2-b6ea-327f955d2492'],27,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:09:27.467,Pass,
,,,,,,,,,,,,,,,,,1.160123,,,,,,,,,,,,,e16fa97c-e686-4038-bcc7-de463684a60d,1912,,"[23.6, 52.5]",3825684,54,,,,,0.6119024,,Left Foot,,,"[35.0, 60.5]",,Ground Pass,,13.926952,,,,Manuel Trigueros Muñoz,6771.0,,,,,Free Kick,2,From Free Kick,Víctor Ruíz Torre,6752.0,Left Center Back,134,Villarreal,222,['e6beff8e-4788-44f7-a2c5-5b0dee400fa6'],32,,,,,,,,,,,,,,,,,,Villarreal,222,00:09:32.009,Pass,
,,,,,,,,,,,,,,,,,1.520141,,,,,,,,,,,,,90faf9db-3951-42c7-b6bf-1b9918a11de1,1915,,"[35.0, 60.5]",3825684,54,,,,,-2.4578834,,Right Foot,,,"[21.5, 49.5]",,Ground Pass,,17.414074,,,,Víctor Ruíz Torre,6752.0,,,,,,2,From Free Kick,Manuel Trigueros Muñoz,6771.0,Right Defensive Midfield,134,Villarreal,222,['3b30fa41-b826-4840-a517-dfff0311def1'],34,,,,,,,,,,,,,,,,,,Villarreal,222,00:09:34.606,Pass,
,,,,,,,,,,,,,,,,,2.430004,,,,,,,,,,,,,fefdd0e7-c706-471b-af9d-eafc557e2222,1918,,"[21.5, 49.5]",3825684,54,,,,,0.10293164,,Left Foot,,,"[67.0, 54.2]",,High Pass,,45.742104,,Incomplete,,Cédric Bakambu,6862.0,,,,,,2,From Free Kick,Víctor Ruíz Torre,6752.0,Left Center Back,134,Villarreal,222,"['f2bfed76-a040-4d20-8657-c0318fa9c696', 'fa7c718e-e632-4e57-a043-6ce46f03db82']",36,,,,,,,,,,,,,,,,,,Villarreal,222,00:09:36.799,Pass,
,,,,,,,,,,,,,,,,,0.607813,,,,,,,,,,,,,fa7c718e-e632-4e57-a043-6ce46f03db82,1920,,"[53.1, 25.9]",3825684,54,,,,,1.0065281,,Head,,,"[58.1, 33.8]",,High Pass,,9.349332,,,,José Raúl Baena Urdiales,26607.0,,,,,Recovery,2,Regular Play,José Eduardo Rosa Vale de Castro,26222.0,Left Center Back,135,Rayo Vallecano,360,"['38ef5a22-6237-4015-b445-94cef44b3079', 'fefdd0e7-c706-471b-af9d-eafc557e2222']",39,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:09:39.229,Pass,
,,,,,,,,,,,,,,,,,0.749491,,,,,,,,,,,,,3f32ccf8-64ed-4eb6-aead-7f64e0bc6a7b,1923,,"[58.1, 33.8]",3825684,54,,,,,-1.2924967,,Other,,,"[59.7, 28.2]",,Low Pass,,5.824088,,,,Jozabed Sánchez Ruiz,6852.0,,,,,,2,Regular Play,José Raúl Baena Urdiales,26607.0,Left Defensive Midfield,135,Rayo Vallecano,360,['3d468e43-c51c-446d-b138-23be88a6c439'],39,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:09:39.919,Pass,
,,,,,,,,,,,,,,,,,1.758348,,,,,,,,,,,,,0df30d5e-daaf-44e6-abe6-a5c20920ed64,1926,,"[59.4, 28.7]",3825684,54,,,,,-2.8391633,,Left Foot,,,"[46.9, 24.8]",,Ground Pass,,13.094274,,,,José Eduardo Rosa Vale de Castro,26222.0,,,,,,2,Regular Play,Jozabed Sánchez Ruiz,6852.0,Right Defensive Midfield,135,Rayo Vallecano,360,"['1a1b86f0-ee7a-4bf2-a307-da7470636c7b', '4dead339-f7b9-41bf-a0bc-1e865ac1e2d7']",40,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:09:40.668,Pass,True
,,,,,,,,,,,,,,,,,3.537384,,,,,,,,,,,,,1b8cb0cc-7153-41ab-9c16-b0c1c9dd6e16,1928,,"[46.9, 24.8]",3825684,54,,,,,-0.38624027,,Right Foot,,,"[91.9, 6.5]",,High Pass,,48.578697,,,,Adrián Embarba Blázquez,11539.0,,,,,,2,Regular Play,José Eduardo Rosa Vale de Castro,26222.0,Left Center Back,135,Rayo Vallecano,360,['ad85c0d9-7a16-46dc-8200-54f6928e3a17'],42,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:09:42.427,Pass,
,,,,,,,,,,,,,,,,,2.52724,,,,,,,,,,,,,c00259fb-a8fa-41c0-8d1d-d81f6dff75b1,1932,,"[91.7, 7.1]",3825684,54,,,,,2.3131177,,Right Foot,,,"[69.5, 31.3]",,Ground Pass,,32.840218,,,,Pablo Hernández Domínguez,4711.0,,,,,,2,Regular Play,Adrián Embarba Blázquez,11539.0,Right Wing,135,Rayo Vallecano,360,"['3a8ac39a-4efc-4c16-ac35-eead57f60e20', '8d4bd3c7-f812-43d9-b6ba-7c7abf2b284c']",50,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:09:50.425,Pass,True
,,,,,,,,,,,,,,,,,1.103015,,,,,,,,,,,,,bafe7e4f-3f37-4cc8-8baf-3881965958b0,1935,,"[69.8, 31.5]",3825684,54,,,,,2.857367,,Right Foot,,,"[60.9, 34.1]",,Ground Pass,,9.272001,,,,José Eduardo Rosa Vale de Castro,26222.0,,,,,,2,Regular Play,Pablo Hernández Domínguez,4711.0,Center Attacking Midfield,135,Rayo Vallecano,360,"['1104132e-7704-40d5-98ac-909b546bc612', '356137a7-f9b2-4c3d-bf07-7436261aff58']",52,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:09:52.953,Pass,True
,,,,,,,,,,,,,,,,,1.450706,,,,,,,,,,,,,adf069b7-9ad8-4c52-990b-83f236f620dc,1938,,"[60.9, 34.1]",3825684,54,,,,,-0.8960554,,Right Foot,,,"[70.1, 22.6]",,Ground Pass,,14.727186,,,,José Raúl Baena Urdiales,26607.0,,,,,,2,Regular Play,José Eduardo Rosa Vale de Castro,26222.0,Left Center Back,135,Rayo Vallecano,360,"['77e25c4a-93cd-4b28-9767-dfde870845d5', 'f2ad3b7d-09c1-46a6-a3c8-cff04c668864']",54,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:09:54.056,Pass,True
,,,,,,,,,,,,,,,,,1.367227,,,,,,,,,,,,,c5305dc4-8284-4477-8b9e-0e0e02a0cb84,1940,,"[70.1, 22.6]",3825684,54,,,,,-2.9093037,,Right Foot,,,"[51.5, 18.2]",,Ground Pass,,19.113346,,,,José Eduardo Rosa Vale de Castro,26222.0,,,,,,2,Regular Play,José Raúl Baena Urdiales,26607.0,Left Defensive Midfield,135,Rayo Vallecano,360,['bf0f263d-11e0-4856-a450-a167221b4437'],55,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:09:55.506,Pass,
,,,,,,,,,,,,,,,,,1.094622,,,,,,,,,,,,,b8a62b46-efc5-4b6f-b01b-c36a1e6d6293,1943,,"[51.5, 18.2]",3825684,54,,,,,0.37739596,,Right Foot,,,"[73.7, 27.0]",,Ground Pass,,23.880535,,,,Jozabed Sánchez Ruiz,6852.0,,,,,,2,Regular Play,José Eduardo Rosa Vale de Castro,26222.0,Left Center Back,135,Rayo Vallecano,360,['1ab52eab-2c9d-4c39-92d1-633ce20f9503'],58,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:09:58.058,Pass,
,,,,,,,,,,,,,,,,,1.777376,,,,,,,,,,,,,059e3884-c634-42bc-b09b-da97bdcaff31,1947,,"[77.6, 26.0]",3825684,55,,,,,-0.91938674,,Right Foot,,,"[91.4, 7.9]",,Ground Pass,,22.760712,,,,Adrián Embarba Blázquez,11539.0,,,,,,2,Regular Play,Jozabed Sánchez Ruiz,6852.0,Right Defensive Midfield,135,Rayo Vallecano,360,"['08291b67-8b37-42ec-a801-d855bbc8bfef', '11fd860e-c1fd-401b-bdbf-71f02f28628a']",0,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:10:00.217,Pass,True
,,,,,,,,,,,,,,,,,1.155069,,,,,,,,,,,,,607a2096-568a-48fe-be00-2f87ee8ace15,1950,,"[94.7, 11.0]",3825684,55,,,,,0.0,,Right Foot,,,"[107.5, 11.0]",,Ground Pass,,12.8,,,,Roberto Román Triguero,6914.0,,,,,,2,Regular Play,Adrián Embarba Blázquez,11539.0,Right Wing,135,Rayo Vallecano,360,['a8d73013-59d8-47e7-aa65-56df27c2c97e'],3,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:10:03.404,Pass,
