50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,3.095258,,,,,,,,,,,,,,55b36f25-e326-49f7-b9ea-6aecd8522a7e,3249,,,"[6.0, 44.0]",3825812,85,,,,,0.46803355,,Left Foot,,,"[60.6, 71.6]",,High Pass,,61.17941,,,,Pablo Pérez Rodríguez,23838.0,,,,Goal Kick,2,From Goal Kick,Iván Cuéllar Sacristán,6610.0,Goalkeeper,185,Sporting Gijón,1041,['6d77d25b-e7d5-48a4-9dfd-2f48e7e978e6'],19,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:40:19.465,Pass,
,,,,,,,,,,,,,,,,,,,0.806484,,,,,,,,,,,,,,0093e29a-9449-47e8-a0d6-1eeb264c6ab6,3252,,,"[49.3, 74.8]",3825812,85,,,,,-2.3837104,,Right Foot,,,"[43.7, 69.5]",,Ground Pass,,7.7103825,,,,Alberto Lora Ramos,26633.0,,,,,2,From Goal Kick,Pablo Pérez Rodríguez,23838.0,Right Wing,185,Sporting Gijón,1041,['82e189c7-73e7-42a1-ae6e-81b45578affd'],24,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:40:24.297,Pass,
,,,,,,,,,,,,,,,,,,,2.844572,,,,,,,,,,,,,,53bc48a4-e7f7-41f2-ab27-6aa982a5b63f,3255,,,"[43.7, 69.2]",3825812,85,,,,,-0.26797223,,Right Foot,,,"[73.2, 61.1]",,High Pass,,30.59183,,Incomplete,,Carlos Castro García,24173.0,,,,,2,From Goal Kick,Alberto Lora Ramos,26633.0,Right Back,185,Sporting Gijón,1041,"['7ea635b1-6d22-4afd-9799-73a5d9aa12ce', 'a1648f7d-ed65-4bd6-a89b-39c5f473464c']",25,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:40:25.144,Pass,
,,,,,,,,,,,,,,,,,,,1.600124,,,,,,,,,,,,,,a1648f7d-ed65-4bd6-a89b-39c5f473464c,3257,,,"[46.9, 19.0]",3825812,85,,,,True,-0.41716948,,,,,"[55.7, 15.1]",,High Pass,,9.625487,,Incomplete,,,,,,,Recovery,2,From Goal Kick,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,185,Sporting Gijón,1041,"['53bc48a4-e7f7-41f2-ab27-6aa982a5b63f', '78d54a49-d74c-4e3b-99da-1c42f8a4163c', 'e3bc4135-b9db-4608-90e1-0bb628826f11']",27,,,,,,,,,,,,,,,,,Málaga,223,00:40:27.988,Pass,True
,,,,,,,,,,,,,,,,,,,1.197087,,,,,,,,,,,,,,e3bc4135-b9db-4608-90e1-0bb628826f11,3259,,,"[64.4, 65.0]",3825812,85,,,,,-0.957589,,Right Foot,,,"[73.9, 51.5]",,Low Pass,,16.507574,,,,Pablo Pérez Rodríguez,23838.0,,,,Interception,2,From Goal Kick,Carlos Castro García,24173.0,Center Attacking Midfield,185,Sporting Gijón,1041,"['7a023522-dce5-4edc-b117-8d9ee72e55b0', 'a1648f7d-ed65-4bd6-a89b-39c5f473464c']",29,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:40:29.588,Pass,
,,,,,,,,,,,,,,,,,,,1.622629,,,,,,,,,,,,,,c1bca508-5d74-4347-ae3e-b8c1f16fb86c,3262,,,"[75.1, 49.8]",3825812,85,,,,,-1.6475682,,Left Foot,,,"[72.4, 14.7]",,Ground Pass,,35.203693,,,,Ismael López Blanco,24263.0,,,,,2,From Goal Kick,Pablo Pérez Rodríguez,23838.0,Right Wing,185,Sporting Gijón,1041,['2e8fb511-d699-4df3-922f-8849be7a030c'],32,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:40:32.013,Pass,
,,,,,,,,,,,,,,,,,,,1.490954,,,,,,,,,,,,,,f46e0526-8bc9-4f89-a904-0019c587dc8f,3265,,,"[92.0, 13.0]",3825812,85,,,,,-0.67924136,,Left Foot,,,"[105.5, 2.1]",,Ground Pass,,17.35108,,,,Jonathan Rodríguez Menéndez,6581.0,,,,,2,From Goal Kick,Ismael López Blanco,24263.0,Left Back,185,Sporting Gijón,1041,['d9419954-3c2f-453d-b112-5cea11379689'],36,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:40:36.128,Pass,
,,,,,,,,,,,,,,,,,,,0.88034,,,,,,,,,,,,,,53b62121-2b6f-4185-95ce-0a64ecb368d9,3274,,,"[5.4, 71.0]",3825812,85,,,,,-0.77001476,,Left Foot,,,"[12.0, 64.6]",,Ground Pass,,9.193476,,,,Pablo Fornals Malla,6764.0,,,,,2,Regular Play,Christian Atsu Twasam,3084.0,Right Midfield,186,Málaga,223,['da9720b5-c1e5-4fa6-aba5-435d7046d37d'],45,,,,,,,,,,,,,,,,,Málaga,223,00:40:45.758,Pass,
,,,,,,,,,,,,,,,,,,,1.258597,,,,,,,,,,,,,,62289edf-8586-4273-b766-252a817b5f6b,3277,,,"[12.0, 64.6]",3825812,85,,,,,0.91072214,,Right Foot,,,"[23.1, 78.9]",,Low Pass,,18.102486,,,,Roberto José Rosales Altuve,6569.0,,,,,2,Regular Play,Pablo Fornals Malla,6764.0,Left Defensive Midfield,186,Málaga,223,['4728a9cd-821e-4860-8d91-9c608c0629ae'],46,,,,,,,,,,,,,,,,,Málaga,223,00:40:46.741,Pass,
,,,,,,,,,,,,,,,,,,,0.974871,,,,,,,,,,,,,,d11960a7-37c4-4987-bd59-d16d4d9d44bd,3280,,,"[30.6, 78.0]",3825812,85,,,,,-0.08057054,,Right Foot,,,"[46.7, 76.7]",,Ground Pass,,16.1524,,,,Sérgio Paulo Barbosa Valente,25859.0,,,,,2,Regular Play,Roberto José Rosales Altuve,6569.0,Right Back,186,Málaga,223,['5777ae01-e27c-44fd-8c84-5100b35fe3c7'],49,,,,,,,,,,,,,,,,,Málaga,223,00:40:49.414,Pass,
,,,,,,,,,,,,,,,,,,,0.667582,,,,,,,,,,,,,,857f8c3d-41db-4c00-b883-77a066e034c1,3283,,,"[46.7, 76.7]",3825812,85,,,,,-1.8370484,,Left Foot,,,"[45.2, 71.2]",,Ground Pass,,5.700877,,,,Roberto José Rosales Altuve,6569.0,,,,,2,Regular Play,Sérgio Paulo Barbosa Valente,25859.0,Center Attacking Midfield,186,Málaga,223,['cc0112e7-8406-42cc-a852-69fbf2273e01'],51,,,,,,,,,,,,,,,,,Málaga,223,00:40:51.363,Pass,
,,,,,,,,,,,,,,,,,,,2.029128,,,,,,,,,,,,,,ae9ee052-adb8-4c5b-a7f7-499eeed80a7a,3286,,,"[56.9, 70.1]",3825812,85,,,,,0.34839222,,Left Foot,,,"[78.1, 77.8]",,Ground Pass,,22.555044,,,,Sérgio Paulo Barbosa Valente,25859.0,,,,,2,Regular Play,Roberto José Rosales Altuve,6569.0,Right Back,186,Málaga,223,['893cf744-7e65-4ca7-8335-1d3879da6b65'],54,,,,,,,,,,,,,,,,,Málaga,223,00:40:54.133,Pass,
,,,,,,,,,,,,,,,,,,,2.478538,,,,,,,,,,,,,,af877ab1-29db-413e-8438-f4bad38d31d0,3293,,,"[43.5, 3.1]",3825812,85,,,,,0.04372212,,Left Foot,,,"[59.5, 3.8]",,Ground Pass,,16.015305,,,,Jonathan Rodríguez Menéndez,6581.0,,,,,2,Regular Play,Jorge Meré Pérez,8818.0,Left Center Back,187,Sporting Gijón,1041,['794cb56a-8553-4479-87c3-7ed6d1148e2e'],59,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:40:59.748,Pass,
,,,,,,,,,,,,,,,,,,,0.798675,,,,,,,,,,,,,,581846a7-776a-4fee-8a5d-41a978c879c0,3297,,,"[60.4, 6.8]",3825812,86,,,,,0.63274884,,Right Foot,,,"[67.9, 12.3]",,Ground Pass,,9.300538,,,,Pablo Pérez Rodríguez,23838.0,,,,,2,Regular Play,Jonathan Rodríguez Menéndez,6581.0,Left Wing,187,Sporting Gijón,1041,['c8935771-2992-4bd7-a9da-177ab62e2c94'],3,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:41:03.446,Pass,
,,,,,,,,,,,,,,,,,,,0.045164,,,,,,,,,,,,,,a463ccee-fa90-44dd-a8ad-e09fef664c79,3300,,,"[66.4, 13.0]",3825812,86,,,,,-0.49394137,,Right Foot,,,"[67.7, 12.3]",,Ground Pass,,1.4764823,,Incomplete,,Jonathan Rodríguez Menéndez,6581.0,,,,,2,Regular Play,Pablo Pérez Rodríguez,23838.0,Right Wing,187,Sporting Gijón,1041,"['1d97db0a-c040-4dbb-b568-e2d19be50e2e', 'b452b049-fa95-445e-b4dc-d7b70a8408b0']",4,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:41:04.272,Pass,
,,,,,,,,,,,,,,,,,,,1.498898,,,,,,,,,,,,,,1a27defb-1e14-45ba-82b2-dcb970f2a830,3309,,,"[46.0, 69.0]",3825812,86,,,,,0.6737567,,Right Foot,,,"[58.4, 78.9]",,Ground Pass,,15.867262,,,,Roberto José Rosales Altuve,6569.0,,,,,2,Regular Play,José Luis García del Pozo,6580.0,Right Defensive Midfield,188,Málaga,223,['4efe3b7a-fc33-4447-a48e-42a6e6327d32'],9,,,,,,,,,,,,,,,,,Málaga,223,00:41:09.176,Pass,
,,,,,,,,,,,,,,,,,,,1.054808,,,,,,,,,,,,,,caf15ffd-c38f-4701-9113-f542addcef17,3312,,,"[64.9, 78.2]",3825812,86,,,,,0.19739556,,Right Foot,,,"[70.4, 79.3]",,Low Pass,,5.6089215,,,,Christian Atsu Twasam,3084.0,,,,,2,Regular Play,Roberto José Rosales Altuve,6569.0,Right Back,188,Málaga,223,['0ab9ca3c-7aab-4a68-a7dd-2ef6a379f297'],14,,,,,,,,,,,,,,,,,Málaga,223,00:41:14.391,Pass,
,,,,,,,,,,,,,,,,,,,1.975488,,,,,,,,,,,,,,3cb6521c-57ce-4059-ad6d-75cfa93a371f,3318,,,"[78.8, 80.0]",3825812,86,,,,,-0.17168026,,,,,"[103.6, 75.7]",,High Pass,,25.170021,,,,Sérgio Paulo Barbosa Valente,25859.0,,,,Throw-in,2,From Throw In,Roberto José Rosales Altuve,6569.0,Right Back,189,Málaga,223,['5b34ffba-6cf5-43d1-a370-080eedd2c164'],30,,,,,,,,,,,,,,,,,Málaga,223,00:41:30.367,Pass,
,,,,,,,,,,,,,,,,,,,0.965729,,,,,,,,,,,,,,e76d940b-3761-4060-a6ec-090c9b5bf557,3322,,,"[94.6, 78.7]",3825812,86,,,,,-3.0212097,,Left Foot,,,"[82.2, 77.2]",,Ground Pass,,12.4903965,,,,Roberto José Rosales Altuve,6569.0,,,,,2,From Throw In,Sérgio Paulo Barbosa Valente,25859.0,Center Attacking Midfield,189,Málaga,223,['94c7713d-dcd8-4629-a567-406c4bbd5782'],34,,,,,,,,,,,,,,,,,Málaga,223,00:41:34.765,Pass,
,,,,,,,,,,,,,,,,,,,1.349114,,,,,,,,,,,,,,62d93def-6aee-4e19-b0e1-1a318cfa3e2d,3325,,,"[80.9, 77.2]",3825812,86,,,,,0.020509943,,Right Foot,,,"[100.4, 77.6]",,Ground Pass,,19.504103,,,,Christian Atsu Twasam,3084.0,,,,,2,From Throw In,Roberto José Rosales Altuve,6569.0,Right Back,189,Málaga,223,['5b75a108-212d-4459-95d5-9470a9fdc913'],36,,,,,,,,,,,,,,,,,Málaga,223,00:41:36.831,Pass,
,,,,,,,,,,,,,,,,,,,0.767834,,,,,,,,,,,,,,867f8c62-a79f-41b0-a7af-399b1cc19109,3332,,,"[96.1, 76.7]",3825812,86,,,,,-2.2425919,,Left Foot,,,"[89.5, 68.4]",,Ground Pass,,10.604244,,,,Sérgio Paulo Barbosa Valente,25859.0,,,,,2,From Throw In,Christian Atsu Twasam,3084.0,Right Midfield,189,Málaga,223,['c10533b9-a962-48a4-b211-1f41f082a319'],40,,,,,,,,,,,,,,,,,Málaga,223,00:41:40.909,Pass,
,,,,,,,,,,,,,,,,,,,0.300125,,,,,,,,,,,,,,4e3c6b04-b3ec-4c38-a1f6-012cf026c5e1,3335,,,"[88.8, 61.8]",3825812,86,,,,,-0.9011574,,Left Foot,,,"[90.7, 59.4]",,Ground Pass,,3.0610456,,Incomplete,,Charles Días Barbosa de Oliveira,6707.0,,,,,2,From Throw In,Sérgio Paulo Barbosa Valente,25859.0,Center Attacking Midfield,189,Málaga,223,"['7620c8df-27a8-4774-9e98-cfdf9b572e24', 'fc1427a7-3931-4547-8d6e-fd747b115208']",44,,,,,,,,,,,,,,,,,Málaga,223,00:41:44.733,Pass,
,,,,,,,,,,,,,,,,,,,1.754081,,,,,,,,,,,,,,ae351d92-1e04-4384-a9b5-5771b40b60e8,3343,,,"[51.0, 7.0]",3825812,86,,,,,0.41497546,,Left Foot,,,"[79.6, 19.6]",,High Pass,,31.25252,,Incomplete,,,,,,,,2,Regular Play,Jonathan Rodríguez Menéndez,6581.0,Left Wing,190,Sporting Gijón,1041,['dd2f1bbe-ff3b-4be8-bc02-27629c744127'],51,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:41:51.026,Pass,
,,,,,,,,,,,,,,,,,,,3.945172,,,,,,,,,,,,,,dd2f1bbe-ff3b-4be8-bc02-27629c744127,3344,,,"[40.5, 60.5]",3825812,86,,,,,-0.52684236,,Left Foot,,,"[80.9, 37.0]",,High Pass,,46.73767,,Incomplete,,,,,,,Recovery,2,Regular Play,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,190,Sporting Gijón,1041,"['ad51366f-f41a-4b31-a09e-323e8e2a41c6', 'ae351d92-1e04-4384-a9b5-5771b40b60e8']",52,,,,,,,,,,,,,,,,,Málaga,223,00:41:52.780,Pass,
,,,,,,,,,,,,,,,,,,,1.996147,,,,,,,,,,,,,,ad51366f-f41a-4b31-a09e-323e8e2a41c6,3345,,,"[39.2, 43.1]",3825812,86,,,,,1.2036225,,Head,,,"[48.2, 66.5]",,Low Pass,,25.071098,,Incomplete,,Alberto Lora Ramos,26633.0,,,,Recovery,2,Regular Play,Luis Hernández Rodríguez,6561.0,Right Center Back,190,Sporting Gijón,1041,"['86d15ca2-6147-410a-8d30-6c0e386749fb', 'c2062059-f233-4548-9703-21c9cb53885d', 'dd2f1bbe-ff3b-4be8-bc02-27629c744127']",56,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:41:56.725,Pass,
,,,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,,1091ac2e-e527-4847-b3ee-ba8b893c5be1,3349,,,"[42.0, 80.0]",3825812,87,,True,,,-1.357858,,,,,"[45.2, 65.2]",,Low Pass,,15.141994,,,,Luis Hernández Rodríguez,6561.0,,,,Throw-in,2,From Throw In,Alberto Lora Ramos,26633.0,Right Back,191,Sporting Gijón,1041,['a9a0a8f0-df47-4d08-b5d5-71571a14e1a7'],5,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:42:05.431,Pass,
,,,,,,,,,,,,,,,,,,,3.6,,,,,,,,,,,,,,f7d31735-4b15-4a8c-affa-598a303cb520,3351,,,"[45.8, 64.3]",3825812,87,,True,,,-1.1876197,,Right Foot,,,"[61.4, 25.6]",,Ground Pass,,41.72589,,,,Sergio Álvarez Díaz,13107.0,,,,,2,From Throw In,Luis Hernández Rodríguez,6561.0,Right Center Back,191,Sporting Gijón,1041,['c45a4669-401b-4b30-91d2-1613c4e6d0b8'],8,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:42:08.193,Pass,
,,,,,,,,,,,,,,,,,,,1.591276,,,,,,,,,,,,,,f825cccc-b302-42f4-a390-557352f9039f,3353,,,"[61.4, 26.7]",3825812,87,,,,,1.8590229,,Right Foot,,,"[55.5, 46.6]",,Ground Pass,,20.756205,,,,Luis Hernández Rodríguez,6561.0,,,,,2,From Throw In,Sergio Álvarez Díaz,13107.0,Right Defensive Midfield,191,Sporting Gijón,1041,['ce1c6e82-4fed-4422-a96b-0b229c257320'],18,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:42:18.919,Pass,
,,,,,,,,,,,,,,,,,,,1.822018,,,,,,,,,,,,,,c4c25712-7554-45f9-9fc3-366eeca3555b,3356,,,"[55.5, 46.6]",3825812,87,,,,,1.1179203,,Right Foot,,,"[66.4, 69.0]",,Ground Pass,,24.911242,,,,Alen Halilović,6926.0,,,,,2,From Throw In,Luis Hernández Rodríguez,6561.0,Right Center Back,191,Sporting Gijón,1041,['36bdb932-0afd-4cdf-bf35-3db3868a915b'],21,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:42:21.182,Pass,
,,,,,,,,,,,,,,,,,,,0.308983,,,,,,,,,,,,,,8644d186-7994-46d8-8e70-0a335fc96617,3361,,,"[69.6, 54.5]",3825812,87,,,,,-1.6475682,,Left Foot,,,"[69.4, 51.9]",,Ground Pass,,2.607681,,Incomplete,,,,,,,,2,From Throw In,Alen Halilović,6926.0,Center Forward,191,Sporting Gijón,1041,['bc231fa4-a830-4c5b-aea1-33bc7476d220'],26,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:42:26.715,Pass,
,,,,,,,,,,,,,,,,,,,2.955882,,,,,,,,,,,,,,d007e971-cd7f-4c53-8ecd-bbbb520f34db,3366,,,"[42.2, 63.7]",3825812,87,,,,,-1.4363661,,Right Foot,,,"[48.8, 14.9]",,Ground Pass,,49.24429,,,,Sergio Álvarez Díaz,13107.0,,True,,,2,From Throw In,Alberto Lora Ramos,26633.0,Right Back,191,Sporting Gijón,1041,['d6dd3167-afeb-4fca-95ba-d9b2b4bbd42e'],34,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:42:34.410,Pass,
,,,,,,,,,,,,,,,,,,,2.84,,,,,,,,,,,,,,55cc2123-109e-40ec-a546-b22ad936dae7,3368,,,"[49.3, 14.7]",3825812,87,,True,,,-0.5308539,,Right Foot,,,"[69.4, 2.9]",,Ground Pass,,23.307724,,,,Ismael López Blanco,24263.0,,,,,2,From Throw In,Sergio Álvarez Díaz,13107.0,Right Defensive Midfield,191,Sporting Gijón,1041,['95506c99-b579-404f-b3d8-1434f46ad824'],41,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:42:41.594,Pass,
,,,,,,,,,,,,,,,,,,,0.9588,,,,,,,,,,,,,,68770152-56f2-4a91-a229-c544db862f4a,3370,,,"[69.6, 2.9]",3825812,87,,,,,2.1481383,,Left Foot,,,"[62.5, 13.8]",,Ground Pass,,13.008459,,,,Omar Mascarell González,18398.0,,,,,2,From Throw In,Ismael López Blanco,24263.0,Left Back,191,Sporting Gijón,1041,['be5ec07e-2f4d-43f8-86c1-3499a0b7ebfa'],47,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:42:47.264,Pass,
,,,,,,,,,,,,,,,,,,,0.985406,,,,,,,,,,,,,,180fc302-deae-4de8-bbad-8054f97888aa,3373,,,"[64.9, 34.6]",3825812,87,,,,,2.1102147,,Left Foot,,,"[56.1, 49.3]",,Ground Pass,,17.132717,,,,Luis Hernández Rodríguez,6561.0,,,,,2,From Throw In,Omar Mascarell González,18398.0,Left Defensive Midfield,191,Sporting Gijón,1041,['1223bad8-d6c5-41d3-ad8d-7ad02b85bd80'],51,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:42:51.415,Pass,
,,,,,,,,,,,,,,,,,,,2.567481,,,,,,,,,,,,,,8676a652-c309-4cc4-aa79-8a5acbb620e8,3376,,,"[60.2, 47.6]",3825812,87,,,,,-0.90283287,,Right Foot,,,"[91.6, 7.8]",,High Pass,,50.695168,,Incomplete,,Jonathan Rodríguez Menéndez,6581.0,,,,,2,From Throw In,Luis Hernández Rodríguez,6561.0,Right Center Back,191,Sporting Gijón,1041,"['4759c131-5882-40c8-9433-1a62c9fdea18', '800bc9a5-4165-4f66-9dc6-977357443fd5']",54,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:42:54.134,Pass,
,,,,,,,,,,,,,,,,,,,1.568117,,,,,,,,,,,,,,800bc9a5-4165-4f66-9dc6-977357443fd5,3378,,,"[28.5, 72.3]",3825812,87,,,,,-1.1030335,,Head,,,"[33.4, 62.6]",,Low Pass,,10.867382,,Incomplete,,José Luis García del Pozo,6580.0,,,,Interception,2,From Throw In,Roberto José Rosales Altuve,6569.0,Right Back,191,Sporting Gijón,1041,"['61cb5063-8649-4427-bc64-7629bd94db17', '85ec45fd-b955-463e-b0c0-0418aa22ff42', '8676a652-c309-4cc4-aa79-8a5acbb620e8']",56,,,,,,,,,,,,,,,,,Málaga,223,00:42:56.701,Pass,
,,,,,,,,,,,,,,,,,,,1.914015,,,,,,,,,,,,,,85ec45fd-b955-463e-b0c0-0418aa22ff42,3380,,,"[86.7, 17.5]",3825812,87,,,,,-2.0064793,,Left Foot,,,"[78.6, 0.1]",,Ground Pass,,19.192968,,Out,,,,,,,Recovery,2,From Throw In,Ismael López Blanco,24263.0,Left Back,191,Sporting Gijón,1041,['800bc9a5-4165-4f66-9dc6-977357443fd5'],58,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:42:58.270,Pass,
,,,,,,,,,,,,,,,,,,,3.653044,,,,,,,,,,,,,,8e25d40c-f9b3-4eb2-8c78-6a7d803c0b37,3381,,,"[53.9, 80.0]",3825812,88,,,,,-0.061460957,,,,,"[92.9, 77.6]",,High Pass,,39.073776,,Incomplete,,Christian Atsu Twasam,3084.0,,,,Throw-in,2,From Throw In,Roberto José Rosales Altuve,6569.0,Right Back,192,Málaga,223,"['4f5c0f68-f698-4548-9fee-3386175f1db2', 'e360beba-2300-4362-a38c-41fa213f55f9']",16,,,,,,,,,,,,,,,,,Málaga,223,00:43:16.928,Pass,
,,,,,,,,,,,,,,,,,,,1.09628,,,,,,,,,,,,,,e2380148-6b40-488d-ad89-3d61b561c44a,3384,,,"[95.4, 80.0]",3825812,88,,,,,-0.7853982,,,,,"[110.4, 65.0]",,Low Pass,,21.213203,,,,Sérgio Paulo Barbosa Valente,25859.0,,,,Throw-in,2,From Throw In,Roberto José Rosales Altuve,6569.0,Right Back,193,Málaga,223,['78f57a6a-8c28-4bf4-98ea-2341b82f5fc1'],42,,,,,,,,,,,,,,,,,Málaga,223,00:43:42.474,Pass,
,,,,,,,,,,,,,,,,,,,1.377568,,,,,,,,,,,,,,c3ed600c-9237-4ca8-8e57-6c7c51e9cb8b,3387,,,"[108.9, 64.1]",3825812,88,,,,,1.3673033,,Right Foot,,,"[111.5, 76.7]",,Ground Pass,,12.865458,,,,Roberto José Rosales Altuve,6569.0,,,,,2,From Throw In,Sérgio Paulo Barbosa Valente,25859.0,Center Attacking Midfield,193,Málaga,223,['cb91ab8f-e86c-4de4-8fca-14b5b7326426'],44,,,,,,,,,,,,,,,,,Málaga,223,00:43:44.549,Pass,
,,,,,,,,,,,,,,,,,,,1.907435,,,,,,,,,,,,,,55791d2c-72a5-4125-9e26-70c7dae3ad6e,3390,,,"[111.5, 75.5]",3825812,88,,,,,-1.4775609,,Right Foot,True,,"[115.1, 37.0]",,High Pass,,38.667946,,Incomplete,,,,,,,,2,From Throw In,Roberto José Rosales Altuve,6569.0,Right Back,193,Málaga,223,['aa7a29b7-2779-4e8b-9603-d4ae38a895ea'],47,,,,,,,,,,,,,,,,,Málaga,223,00:43:47.325,Pass,
,,,,,,,,,,,,,,,,,,,0.27736,,,,,,,,,,,,,,04884ac1-dd27-4e26-9e41-1db53a75c02d,3396,,,"[3.7, 57.0]",3825812,88,,,,,0.38050637,,Right Foot,,,"[8.2, 58.8]",,Ground Pass,,4.846648,,Incomplete,,,,,,,,2,Regular Play,Alen Halilović,6926.0,Center Forward,194,Sporting Gijón,1041,['090f5d2b-5178-4df5-901a-1ecb6a6c944a'],55,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:43:55.526,Pass,
,,,,,,,,,,,,,,,,,,,2.477482,,,,,,,,,,,,,,2f17a459-c926-41a9-9f53-41dc1c18aa76,3398,,,"[11.6, 80.0]",3825812,89,,,,,-0.4153846,,,,,"[34.5, 69.9]",,High Pass,,25.028383,,Incomplete,,,,,,,Throw-in,2,From Throw In,Alberto Lora Ramos,26633.0,Right Back,195,Sporting Gijón,1041,['f4106682-1ab8-40cb-8cd3-376316c78b91'],16,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:44:16.329,Pass,
,,,,,,,,,,,,,,,,,,,2.785418,,,,,,,,,,,,,,f4106682-1ab8-40cb-8cd3-376316c78b91,3399,,,"[85.6, 10.2]",3825812,89,,,,,-0.6073863,,Head,,,"[99.7, 0.4]",,High Pass,,17.171196,,Out,,Juan Carlos Pérez López,6559.0,,,,Recovery,2,From Throw In,Miguel Torres Gómez,6878.0,Left Back,195,Sporting Gijón,1041,"['2f17a459-c926-41a9-9f53-41dc1c18aa76', 'cf1b8fce-0620-4451-aa2c-5d2cd21e6310']",18,,,,,,,,,,,,,,,,,Málaga,223,00:44:18.806,Pass,
,,,,,,,,,,,,,,,,,,,1.010593,,,,,,,,,,,,,,9b588ae2-81dc-4a8c-ad7a-0c9fa6b6cb50,3401,,,"[30.9, 80.0]",3825812,89,,,,,-1.1588953,,,,,"[35.4, 69.7]",,Low Pass,,11.240107,,,,Omar Mascarell González,18398.0,,,,Throw-in,2,From Throw In,Alberto Lora Ramos,26633.0,Right Back,196,Sporting Gijón,1041,['de11c4b5-69d5-4582-b25c-f2f1abb0a1f2'],31,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:44:31.057,Pass,
,,,,,,,,,,,,,,,,,,,2.944187,,,,,,,,,,,,,,acaec20e-8395-4367-8c34-3d19f7d1d15c,3404,,,"[35.6, 69.9]",3825812,89,,,,,-0.30873826,,Right Foot,,,"[65.7, 60.3]",,High Pass,,31.593828,,Incomplete,,Pablo Pérez Rodríguez,23838.0,,,,,2,From Throw In,Omar Mascarell González,18398.0,Left Defensive Midfield,196,Sporting Gijón,1041,"['0a0bd840-a0c9-4660-bc49-f65a5e7b6e9d', '5e3240ed-068c-4056-9234-666f2a1ff0df']",32,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:44:32.108,Pass,
,,,,,,,,,,,,,,,,,,,0.917444,,,,,,,,,,,,,,5e3240ed-068c-4056-9234-666f2a1ff0df,3406,,,"[54.4, 19.8]",3825812,89,,,,True,2.5718362,,,,,"[48.0, 23.9]",,Low Pass,,7.600658,,Incomplete,,,,,,,Recovery,2,From Throw In,Raúl Albentosa Redal,6727.0,Right Center Back,196,Sporting Gijón,1041,"['2954d67f-62e3-4e99-b2b8-3e835441a924', '5016af24-930d-445c-95ec-2a90d324ab8b', 'acaec20e-8395-4367-8c34-3d19f7d1d15c']",35,,,,,,,,,,,,,,,,,Málaga,223,00:44:35.052,Pass,True
