bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,3.736793,,,,,,,,,,,,,868809db-565d-40b0-8a51-355a8bbc601d,18,,"[9.0, 43.0]",3825635,0,,,,0.33994982,,Right Foot,,,,"[64.7, 62.7]",,High Pass,,59.08113,,,Incomplete,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,,,1,Regular Play,Sergio Álvarez Conde,6884.0,Goalkeeper,3,Celta Vigo,209,"['118cc370-f515-4828-8034-a0f9f552a25d', '45c90df7-3f26-4a7e-83f0-1dddb68a8cb4']",11,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:11.401,Pass,
,,,,,,,,,,,,,,,,,1.24074,,,,,,,,,,,,,118cc370-f515-4828-8034-a0f9f552a25d,20,,"[55.4, 17.4]",3825635,0,,,,-0.124354996,,Head,,,,"[70.6, 15.5]",,High Pass,,15.31829,,,Incomplete,,Jesé Rodríguez Ruiz,3990.0,,,,,,Recovery,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,3,Celta Vigo,209,"['44102995-abd2-409f-b2d9-ad1a77f1c14d', '868809db-565d-40b0-8a51-355a8bbc601d', '9282d711-15c4-47c6-a54e-5d6195c3289f']",15,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:15.138,Pass,
,,,,,,,,,,,,,,,,,1.017462,,,,,,,,,,,,,9282d711-15c4-47c6-a54e-5d6195c3289f,23,,"[49.5, 64.6]",3825635,0,,,True,-0.09966865,,,,,,"[57.5, 63.8]",,Low Pass,,8.039901,,,,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,,Recovery,1,Regular Play,Hugo Mallo Novegil,6805.0,Right Back,3,Celta Vigo,209,"['118cc370-f515-4828-8034-a0f9f552a25d', '1b654af4-8d55-4922-81eb-abc9337d9438', '9abbf698-88ad-41dd-bdc9-d08422be5653']",16,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:16.379,Pass,True
,,,,,,,,,,,,,,,,,1.646372,,,,,,,,,,,,,3f27383c-71f0-4ea8-aa7a-b581fa5c0d5d,29,,"[57.3, 66.3]",3825635,0,True,,,-3.051362,,Right Foot,,,,"[36.3, 64.4]",,Ground Pass,,21.085777,,,,,Gustavo Daniel Cabral Cáceres,6794.0,,,,,,Free Kick,1,From Free Kick,Hugo Mallo Novegil,6805.0,Right Back,4,Celta Vigo,209,['0a83f6ed-d2da-4cd2-bc60-29a81f7989d0'],27,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:27.414,Pass,
,,,,,,,,,,,,,,,,,2.454358,,,,,,,,,,,,,29e6cd67-d9ff-4fe6-b416-93ddf7751e1e,31,,"[36.5, 61.3]",3825635,0,,,,-1.8909022,,Right Foot,,,,"[24.4, 24.8]",,Ground Pass,,38.45335,,,,,Sergi Gómez Solà,6804.0,,,,,,,1,From Free Kick,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,4,Celta Vigo,209,['4ab86cb0-8504-4268-8f51-e3f060542170'],30,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:30.592,Pass,
,,,,,,,,,,,,,,,,,1.74588,,,,,,,,,,,,,b2b89674-c156-4490-b167-a046aeb4a4ad,34,,"[24.4, 24.8]",3825635,0,,,,1.3837239,,Right Foot,,,,"[29.7, 52.8]",,Ground Pass,,28.497192,,,,,Gustavo Daniel Cabral Cáceres,6794.0,,,,,,,1,From Free Kick,Sergi Gómez Solà,6804.0,Left Center Back,4,Celta Vigo,209,['c5238ead-fe05-4f2b-b194-fa1f8dc57b6a'],33,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:33.994,Pass,
,,,,,,,,,,,,,,,,,1.088999,,,,,,,,,,,,,e90155a0-cf08-4953-a4c4-fabe4a7eebac,37,,"[29.7, 52.8]",3825635,0,,,,-0.47984052,,Right Foot,,,,"[39.5, 47.7]",,Ground Pass,,11.047625,,,,,Augusto Matías Fernández,19668.0,,,,,,,1,From Free Kick,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,4,Celta Vigo,209,['783b9d97-33be-47c3-97d1-87272f5e87c0'],37,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:37.584,Pass,
,,,,,,,,,,,,,,,,,1.18854,,,,,,,,,,,,,f240075f-50d8-445d-8eb3-1a387542a2ca,41,,"[50.1, 62.1]",3825635,0,,,,0.26185754,,Right Foot,,,,"[84.8, 71.4]",,Ground Pass,,35.924644,,,,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,,,1,From Free Kick,Augusto Matías Fernández,19668.0,Center Defensive Midfield,4,Celta Vigo,209,['65632a3e-3f3d-4d61-9a74-621f0abec595'],40,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:40.862,Pass,
,,,,,,,,,,,,,,,,,1.036902,,,,,,,,,,,,,961ffcf9-266e-41d1-bbd3-184e432d854e,44,,"[78.3, 72.7]",3825635,0,,,,-2.4688377,,Right Foot,,,,"[66.0, 62.9]",,Ground Pass,,15.726728,,,,,Augusto Matías Fernández,19668.0,,,,,,,1,From Free Kick,Fabián Ariel Orellana Valenzuela,7105.0,Right Wing,4,Celta Vigo,209,['e10d6e0e-7f53-4059-8641-cbfc7fb1a915'],43,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:43.955,Pass,
,,,,,,,,,,,,,,,,,1.859601,,,,,,,,,,,,,5a00d325-8c8c-40e2-b8dd-711099f78eac,47,,"[66.0, 62.9]",3825635,0,,,,2.6489677,,Right Foot,,,,"[52.4, 70.2]",,Ground Pass,,15.435349,,,,,Hugo Mallo Novegil,6805.0,,,,,,,1,From Free Kick,Augusto Matías Fernández,19668.0,Center Defensive Midfield,4,Celta Vigo,209,['6dba18e0-b53f-48b6-af6f-44331fd35cd9'],45,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:45.032,Pass,
,,,,,,,,,,,,,,,,,1.688838,,,,,,,,,,,,,769a49cf-f491-4eb3-8be6-bcd557e9f567,50,,"[51.8, 70.0]",3825635,0,,,,-2.646041,,Right Foot,,,,"[33.3, 60.0]",,Ground Pass,,21.029741,,,,,Gustavo Daniel Cabral Cáceres,6794.0,,,,,,,1,From Free Kick,Hugo Mallo Novegil,6805.0,Right Back,4,Celta Vigo,209,['6c3dbcb0-c606-42ac-98bb-f3b489433841'],46,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:46.972,Pass,
,,,,,,,,,,,,,,,,,1.883867,,,,,,,,,,,,,2e2a7793-3c5b-4196-ac43-62170c2b959e,53,,"[34.8, 56.4]",3825635,0,,,,-1.8898897,,Right Foot,,,,"[23.6, 22.5]",,Ground Pass,,35.70224,,,,,Sergi Gómez Solà,6804.0,,,,,,,1,From Free Kick,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,4,Celta Vigo,209,['f4b7260c-17b8-454d-b9de-ba657806120f'],54,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:54.349,Pass,
,,,,,,,,,,,,,,,,,1.568412,,,,,,,,,,,,,10c52bac-f73f-4720-b13d-2f27a39b0105,56,,"[24.0, 21.6]",3825635,0,,,,-1.0276067,,Right Foot,,,,"[33.6, 5.7]",,Ground Pass,,18.573368,,,,,Jonathan Castro Otto,6802.0,,,,,,,1,From Free Kick,Sergi Gómez Solà,6804.0,Left Center Back,4,Celta Vigo,209,['4770e8d6-0367-47aa-ba3c-2b3ccc9eb292'],56,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:56.941,Pass,
,,,,,,,,,,,,,,,,,1.036691,,,,,,,,,,,,,f726cc54-990e-4000-825f-a7caa5b04c9f,59,,"[33.6, 5.7]",3825635,0,,,,1.487655,,Right Foot,,,,"[35.0, 22.5]",,Ground Pass,,16.858232,,,,,Augusto Matías Fernández,19668.0,,,,,,,1,From Free Kick,Jonathan Castro Otto,6802.0,Left Back,4,Celta Vigo,209,['f65638aa-d9ae-46ae-8ef0-68db28a0cf92'],59,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:59.381,Pass,
,,,,,,,,,,,,,,,,,1.242447,,,,,,,,,,,,,0f358717-412c-466d-9ec2-d0b8e66ed2e8,62,,"[35.0, 22.5]",3825635,1,,,,-0.7198551,,Left Foot,,,,"[48.8, 10.4]",,Ground Pass,,18.353474,,,Incomplete,,,,,,,,,,1,From Free Kick,Augusto Matías Fernández,19668.0,Center Defensive Midfield,4,Celta Vigo,209,['a9ffdf61-b1f2-482f-8f94-a8c32e4e8c38'],0,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:00.458,Pass,
,,,,,,,,,,,,True,,,,,1.101335,,,,,,,,,,,,,a9ffdf61-b1f2-482f-8f94-a8c32e4e8c38,63,,"[71.3, 69.7]",3825635,1,,,,-0.8243395,,Right Foot,,,,"[78.7, 61.7]",,Ground Pass,,10.897706,,,,,Luka Modrić,5463.0,,,,,,Interception,1,Regular Play,Danilo Luiz da Silva,3063.0,Right Back,5,Real Madrid,220,"['0f358717-412c-466d-9ec2-d0b8e66ed2e8', '9e7ebb31-05b1-4b79-92ab-e0e53afb3e89']",1,,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:01.700,Pass,
,,,,,,,,,,,,,,,,,1.59512,,,,,,,,,,,,,7c4d8235-6851-4332-a36f-d93d4b7af2db,67,,"[64.3, 38.8]",3825635,1,,,,2.4449658,,Right Foot,,,,"[53.9, 47.5]",,Ground Pass,,13.55913,,,,,Raphaël Varane,5485.0,,,,,,,1,Regular Play,Luka Modrić,5463.0,Right Center Midfield,5,Real Madrid,220,"['eb83e6ea-bfc2-4e39-bfb9-8358a25d8baf', 'fb988364-3b86-41a8-8771-5be0b81c5146']",7,,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:07.564,Pass,True
,,,,,,,,,,,,,,,,,1.661415,,,,,,,,,,,,,3125de4f-8b83-4da5-9737-7e2388300eb4,70,,"[50.3, 58.3]",3825635,1,,,,0.7925923,,Right Foot,,,,"[64.1, 72.3]",,Ground Pass,,19.658077,,,,,Danilo Luiz da Silva,3063.0,,,,,,,1,Regular Play,Raphaël Varane,5485.0,Right Center Back,5,Real Madrid,220,['4e9fe89c-c2ae-41a2-a10f-0e1e9523e51c'],10,,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:10.108,Pass,
,,,,,,,,,,,,,,,,,2.693629,,,,,,,,,,,,,b4535a76-4857-4c7c-b07f-9911caa38105,73,,"[57.5, 75.8]",3825635,1,,,,0.0,,Right Foot,,,,"[82.1, 75.8]",,Ground Pass,,24.6,,,,,Luka Modrić,5463.0,,,,,,,1,Regular Play,Danilo Luiz da Silva,3063.0,Right Back,5,Real Madrid,220,['8488879a-73e2-4e9c-9ba0-c85b9a3d1472'],12,,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:12.726,Pass,
,,,,,,,,,,,,,,,,,1.124489,,,,,,,,,,,,,16329b81-aa99-4725-be99-fe5f796fc05a,76,,"[96.1, 74.2]",3825635,1,,,,-1.6771352,,Right Foot,,,,"[94.2, 56.4]",,Ground Pass,,17.901117,,,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,,1,Regular Play,Luka Modrić,5463.0,Right Center Midfield,5,Real Madrid,220,['9d53213d-b8ed-4ffb-a82e-66c7f17c51f8'],16,,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:16.926,Pass,
,,,,,,,,,,,,,,,,,0.578584,,,,,,,,,,,,,82d71ee3-1c20-47ea-8a09-1b9bf28d8ef4,81,,"[96.9, 57.4]",3825635,1,,,,2.604682,,Right Foot,,,,"[92.7, 59.9]",,Ground Pass,,4.8877397,,,,,Jesé Rodríguez Ruiz,3990.0,,,,,,,1,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Center Forward,5,Real Madrid,220,"['24ee09bd-bcf2-481d-a1ea-e3e362783923', '373ee841-7635-4502-b3c3-4d56d2111930', '77d8447d-c32e-42f0-92b5-09af06752ea2']",18,,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:18.654,Pass,True
,,,,,,,,,,,,,,,,,1.320419,,,,,,,,,,,,,61518fc3-1c23-4afa-b7ed-5ad311e5b11c,87,,"[42.0, 20.4]",3825635,1,,,,0.8723578,,Right Foot,,,,"[50.9, 31.0]",,Ground Pass,,13.840881,,,,,Pedro Pablo Hernández,6801.0,,,,,,,1,Regular Play,Augusto Matías Fernández,19668.0,Center Defensive Midfield,5,Real Madrid,220,['00fa900f-35a6-4d79-bb42-ec49d7fc2a60'],22,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:22.341,Pass,
,,,,,,,,,,,,,,,,,1.660884,,,,,,,,,,,,,18bf0f6c-f469-4e75-91ec-7cb326300d17,91,,"[56.4, 35.6]",3825635,1,,,,-2.7934165,,Right Foot,,,,"[42.9, 30.7]",,Ground Pass,,14.361754,,,,,Sergio Ramos García,5201.0,,,,,,Recovery,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,5,Real Madrid,220,['d1f8ee31-1abe-4350-bb22-0fa5be858f9e'],25,,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:25.463,Pass,
,,,,,,,,,,,,,,,,,1.756494,,,,,,,,,,,,,6b54d4f4-3267-49ac-9d0b-d8e187c5ffa4,94,,"[42.9, 30.7]",3825635,1,,,,-0.7208115,,Left Foot,,,,"[64.3, 11.9]",,Ground Pass,,28.485085,,,,,Jesé Rodríguez Ruiz,3990.0,,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Left Center Back,5,Real Madrid,220,['c5fb6583-6db6-4170-b530-3025c71ddf6a'],27,,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:27.163,Pass,
,,,,,,,,,,,,,,,,,1.975034,,,,,,,,,,,,,6858841a-faa9-40bf-a448-b441b986af69,98,,"[54.1, 10.6]",3825635,1,,,,2.6399887,,Right Foot,,,,"[35.5, 20.8]",,Ground Pass,,21.213203,,,,,Sergio Ramos García,5201.0,,,,,,,1,Regular Play,Jesé Rodríguez Ruiz,3990.0,Left Wing,5,Real Madrid,220,['a4935d5f-75ce-46ff-b600-fad4748f9147'],31,,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:31.063,Pass,
,,,,,,,,,,,,,,,,,2.111081,,,,,,,,,,,,,24a3c072-7ce2-42c1-8de2-2035d7e376d4,101,,"[33.8, 22.6]",3825635,1,,,,0.9579087,,Right Foot,,,,"[55.6, 53.6]",,High Pass,,37.89776,,,,,Luka Modrić,5463.0,,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Left Center Back,5,Real Madrid,220,['c3250ba1-9a6b-495a-a727-5cbca4b13098'],34,,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:34.594,Pass,
,,,,,,,,,,,,,,,,,1.54028,,,,,,,,,,,,,0993e941-360b-4f26-bc52-0740d4321957,103,,"[55.6, 53.6]",3825635,1,,,,0.17219082,,Head,,,,"[74.0, 56.8]",,High Pass,,18.676188,,,Incomplete,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,,1,Regular Play,Luka Modrić,5463.0,Right Center Midfield,5,Real Madrid,220,"['9065d928-5bc0-4c55-8bb7-30a13f9410e3', 'c258e424-019e-4a0e-938f-d4692440a630']",36,,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:36.705,Pass,
,,,,,,,,,,,,,,,,,1.745647,,,,,,,,,,,,,e4bc7c0b-ac2b-486f-9a7a-8826326dce81,109,,"[95.7, 57.8]",3825635,1,,,,0.7999744,,Right Foot,,,,"[112.6, 75.2]",,Ground Pass,,24.25634,,,,,Lucas Vázquez Iglesias,5200.0,,,,,,,1,Regular Play,Luka Modrić,5463.0,Right Center Midfield,5,Real Madrid,220,['36664a28-bfca-43e9-beff-28edb8803d20'],44,,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:44.358,Pass,
,,,,,,,,,,,,,,,,,0.178714,,,,,,,,,,,,,f57f7221-8ffa-41d1-bc5c-c250b7110822,112,,"[112.6, 75.2]",3825635,1,,,,-1.1459641,,Right Foot,,,,"[114.5, 71.0]",,High Pass,,4.609772,,,Incomplete,,,,,,,,,,1,Regular Play,Lucas Vázquez Iglesias,5200.0,Right Wing,5,Real Madrid,220,['7f0b4365-03d8-498b-9d6e-7aeef466905b'],47,,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:47.010,Pass,
,,,,,,,,,,,,,,,,,1.423502,,,,,,,,,,,,,23b35349-a461-4061-be80-4b84bc848982,114,,"[120.0, 80.0]",3825635,2,,,,-1.7806771,,Right Foot,,,,"[112.8, 46.2]",,High Pass,,34.558357,,,Incomplete,True,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,Outswinging,,Corner,1,From Corner,Toni Kroos,5574.0,Left Center Midfield,6,Real Madrid,220,"['2a3333e1-45da-4ec4-9665-e5abe2278905', 'c155580e-7206-4fa0-98bf-a07b39273240']",14,,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:14.309,Pass,
,,,,,,,,,,,,,,,,,3.129852,,,,,,,,,,,,,12d97209-bd87-4902-ab13-9e6aa2378610,120,,"[14.3, 40.7]",3825635,2,,,,-0.76372975,,Left Foot,,,,"[47.3, 9.1]",,High Pass,,45.689823,,,Incomplete,,,,,,,,,,1,Regular Play,Hugo Mallo Novegil,6805.0,Right Back,7,Celta Vigo,209,['4dd3a057-1e05-4439-9e3e-c4604979cb6a'],17,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:17.986,Pass,
