bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[51.9, 3.2]",,,,,,,,,,,,1.965899,,,,,,,,,,,,,e687153f-5987-4492-ac1a-5e4aa075315d,1087,,"[55.4, 0.9]",3825657,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arthur Etienne Boka,27335.0,Left Back,60,Málaga,223,"['4a1a3728-eb94-449a-87f8-870b1f095b8f', '99eff6c5-4999-42a7-a360-a2f6e56d8036', 'a8ad0571-392d-4f8c-a30a-52aebdd571d1']",32,,,,,,,,,,,,,,,,Málaga,223,00:27:32.189,Carry,True
,,,,,"[32.4, 6.7]",,,,,,,,,,,,1.971567,,,,,,,,,,,,,be5a4d7c-c2a8-47bd-a9c5-f6bee0b74b55,1091,,"[34.7, 3.5]",3825657,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,60,Málaga,223,"['37ec998f-0c6f-4b71-a426-97038b724f5d', '95a07611-9ebb-4695-a1d2-40dff403b8ca']",35,,,,,,,,,,,,,,,,Málaga,223,00:27:35.564,Carry,
,,,,,"[41.6, 15.3]",,,,,,,,,,,,3.342416,,,,,,,,,,,,,2e6bd123-37f6-4b32-a98f-3911c953c975,1094,,"[41.6, 18.1]",3825657,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fernando Damián Tissone,19431.0,Right Defensive Midfield,60,Málaga,223,"['19024be0-e7a4-442b-889a-51a5cee393b9', '509a4a79-082b-49f1-b711-2655cc5e8fe2', 'd13378e8-2994-47ee-8f58-c4987980d812']",38,,,,,,,,,,,,,,,,Málaga,223,00:27:38.912,Carry,True
,,,,,"[66.8, 2.7]",,,,,,,,,,,,3.459316,,,,,,,,,,,,,f7c88b74-c431-412a-b15a-ed3b485bb344,1098,,"[62.2, 3.2]",3825657,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Carlos Pérez López,6559.0,Left Midfield,60,Málaga,223,"['0c3f4331-f687-4191-be46-550b67ea6de7', 'cde4267f-d990-4d2f-8e7c-f24809079169']",44,,,,,,,,,,,,,,,,Málaga,223,00:27:44.006,Carry,
,,,,,"[58.2, 13.0]",,,,,,,,,,,,1.079375,,,,,,,,,,,,,5ee8dfbb-95ec-4441-bbbe-bf51f8e5e7f3,1101,,"[58.2, 14.1]",3825657,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fernando Damián Tissone,19431.0,Right Defensive Midfield,60,Málaga,223,"['8e3cdd83-70ef-4601-87dc-56d645c04c29', 'e2e87dd9-cb1b-428c-944b-5e3a1897a48c']",48,,,,,,,,,,,,,,,,Málaga,223,00:27:48.954,Carry,
,,,,,"[58.8, 4.4]",,,,,,,,,,,,1.474613,,,,,,,,,,,,,7ba9db09-828b-4b28-bbf2-4e4ff5ea78ff,1104,,"[58.2, 2.4]",3825657,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arthur Etienne Boka,27335.0,Left Back,60,Málaga,223,"['0db6ae6d-92c1-4056-a23c-404ed87df597', 'a51c5062-8e12-4925-8234-1d2b2e5fa494']",51,,,,,,,,,,,,,,,,Málaga,223,00:27:51.042,Carry,
,,,,,"[42.7, 14.7]",,,,,,,,,,,,1.892388,,,,,,,,,,,,,533e2a84-c18b-467c-b927-59c7da174590,1107,,"[40.7, 10.1]",3825657,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,60,Málaga,223,"['7fd09060-3bbd-4234-b149-84727cc80009', 'f32b00c8-6e77-42ab-8d6c-a88c235af037']",54,,,,,,,,,,,,,,,,Málaga,223,00:27:54.700,Carry,
,,,,,"[55.4, 64.0]",,,,,,,,,,,,5.310842,,,,,,,,,,,,,bbab9c71-00e7-406b-bdbe-834d16317169,1110,,"[45.3, 60.5]",3825657,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcos Alberto Angeleri,27184.0,Right Center Back,60,Málaga,223,"['0fb42a7c-9fbf-4c4e-bb10-c312d1e356d7', 'a81c4de3-c79e-4fa7-9579-d2b72df74869']",59,,,,,,,,,,,,,,,,Málaga,223,00:27:59.282,Carry,
,,,,,"[64.5, 42.8]",,,,,,,,,,,,6.045011,,,,,,,,,,,,,12c3102a-65ba-4cf7-9ae5-c9e3cd894bd6,1113,,"[52.2, 50.2]",3825657,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fernando Damián Tissone,19431.0,Right Defensive Midfield,60,Málaga,223,"['216c9585-48d4-4478-91cf-6d93ad763b16', '608b1b10-9409-4ea6-b6de-c200bcfbd5b7']",5,,,,,,,,,,,,,,,,Málaga,223,00:28:05.784,Carry,
,,,,,"[70.5, 19.6]",,,,,,,,,,,,3.006761,,,,,,,,,,,,,2e4929b1-fb20-4bb6-a393-025751b9bffe,1116,,"[61.1, 21.0]",3825657,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,60,Málaga,223,"['16d56fde-235c-42ed-a2b7-e67747ed5829', '64cb8a1c-ea10-43a0-b82a-f4b75abddca6']",13,,,,,,,,,,,,,,,,Málaga,223,00:28:13.744,Carry,
,,,,,"[84.0, 3.8]",,,,,,,,,,,,1.853214,,,,,,,,,,,,,7e64175a-3739-4f1d-86e7-5eee1a876528,1119,,"[77.1, 2.1]",3825657,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arthur Etienne Boka,27335.0,Left Back,60,Málaga,223,"['3e44e60d-da2b-40e7-8cfe-11bcee9a5432', 'ea5a8ca4-d0c4-4ad4-9cb8-0d1fd5841edb']",17,,,,,,,,,,,,,,,,Málaga,223,00:28:17.770,Carry,
,,,,,"[23.5, 29.9]",,,,,,,,,,,,0.254581,,,,,,,,,,,,,a6b49166-cce9-48b1-8c89-435b4962af78,1130,,"[21.2, 31.9]",3825657,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Miguel Varela Martín,24132.0,Left Back,61,Real Betis,218,"['3824e7bc-8658-45e1-a5fe-409774db16db', '78d0f42c-b9ee-42a3-bbbb-00e082aed23a']",24,,,,,,,,,,,,,,,,Real Betis,218,00:28:24.286,Carry,
,,,,,"[52.1, 27.3]",,,,,,,,,,,,1.407989,,,,,,,,,,,,,c178d4b9-423d-4011-b111-bcd8a6ece462,1134,,"[51.0, 26.1]",3825657,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Castro Martín,6832.0,Center Forward,61,Real Betis,218,"['00a5b980-125c-4cdc-8708-9c46cf2fae81', '4afab915-7017-46ea-8fd3-8c90d1e137dd', 'aae1db39-c9f2-49d8-a0b7-7fb7f4f0a91d', 'b87c018f-210d-4b73-adf8-4bc74b93a922']",26,,,,,,,,,,,,,,,,Real Betis,218,00:28:26.399,Carry,True
,,,,,"[45.0, 44.5]",,,,,,,,,,,,3.068655,,,,,,,,,,,,,a02875cf-1abf-4754-9556-56b7be45cfd4,1138,,"[52.1, 27.3]",3825657,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Castro Martín,6832.0,Center Forward,61,Real Betis,218,"['1d597950-a76c-462e-bbd9-a5c081f2ed31', '4afab915-7017-46ea-8fd3-8c90d1e137dd', 'aae1db39-c9f2-49d8-a0b7-7fb7f4f0a91d', 'd7ef63ac-1b44-4f35-a688-29584d6000dc']",27,,,,,,,,,,,,,,,,Real Betis,218,00:28:27.807,Carry,True
,,,,,"[7.2, 25.0]",,,,,,,,,,,,0.241035,,,,,,,,,,,,,4155cfde-5ca1-4612-8ad3-cd0dcd318847,1143,,"[6.4, 23.9]",3825657,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Idriss Carlos Kameni,26103.0,Goalkeeper,62,Málaga,223,"['44caa271-7491-4636-8d17-7d494640b0e8', '5aa51b83-99c3-4486-a8c5-8e908a9eb118']",38,,,,,,,,,,,,,,,,Málaga,223,00:28:38.741,Carry,
,,,,,"[18.7, 25.0]",,,,,,,,,,,,2.233446,,,,,,,,,,,,,a740251b-6e3a-47af-9f4e-1b2056f65d32,1146,,"[13.5, 25.6]",3825657,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,62,Málaga,223,"['14fa63fe-0ffb-4a81-a74f-e88a47e3a395', '1cd9a66b-9bdf-43ab-b718-1fef1a381733']",39,,,,,,,,,,,,,,,,Málaga,223,00:28:39.988,Carry,
,,,,,"[49.9, 61.7]",,,,,,,,,,,,5.042607,,,,,,,,,,,,,ad08686d-a469-4a57-9fae-f707219eed87,1149,,"[32.4, 49.7]",3825657,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Damián Tissone,19431.0,Right Defensive Midfield,62,Málaga,223,"['1655878e-f305-47e4-afd0-aa56f4ee6aa0', 'a899f468-4669-4f49-b05e-fa84f6362ccd']",44,,,,,,,,,,,,,,,,Málaga,223,00:28:44.178,Carry,
,,,,,"[39.3, 53.7]",,,,,,,,,,,,1.863779,,,,,,,,,,,,,3c991650-595f-4774-aa65-a7a881b14829,1154,,"[38.4, 53.7]",3825657,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcos Alberto Angeleri,27184.0,Right Center Back,62,Málaga,223,"['0222013f-c6ee-481d-8ec7-38a934a7a4aa', '7884d1ae-9ee4-42be-bf39-1c2a696cfe49']",52,,,,,,,,,,,,,,,,Málaga,223,00:28:52.335,Carry,
,,,,,"[47.3, 35.9]",,,,,,,,,,,,7.333043,,,,,,,,,,,,,3c26e2a2-d25d-43ed-ad7d-f83e7349c938,1157,,"[39.3, 28.7]",3825657,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,62,Málaga,223,"['21edb8d7-2a7b-44aa-b4f9-ce7fad6109de', 'dd86cc1c-0fe3-4a7b-95c6-c400f8de4132']",55,,,,,,,,,,,,,,,,Málaga,223,00:28:55.465,Carry,
,,,,,"[55.9, 25.3]",,,,,,,,,,,,0.07105,,,,,,,,,,,,,0aa82793-60da-4140-9e4b-1a3ac4c5166e,1160,,"[57.6, 22.7]",3825657,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adnane Tighadouini,8264.0,Left Center Forward,62,Málaga,223,"['3a64acdf-4b81-4f4e-85af-bbbbf9c9d390', 'e894a298-e88f-4fde-bcd4-59a789df2755']",3,,,,,,,,,,,,,,,,Málaga,223,00:29:03.992,Carry,
,,,,,"[49.6, 60.8]",,,,,,,,,,,,1.553534,,,,,,,,,,,,,45e38717-8633-47f7-9c3b-7c86424eabd8,1163,,"[46.2, 57.1]",3825657,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcos Alberto Angeleri,27184.0,Right Center Back,62,Málaga,223,"['acdf9d46-4696-4fc9-8532-7cee45c479e4', 'f1fa685b-39fb-4770-a72f-e94bbad8d177']",6,,,,,,,,,,,,,,,,Málaga,223,00:29:06.073,Carry,
,,,,,"[66.2, 68.8]",,,,,,,,,,,,2.126519,,,,,,,,,,,,,329f22e7-a5ba-4d7d-b897-65db5d763083,1166,,"[56.8, 70.9]",3825657,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Damián Tissone,19431.0,Right Defensive Midfield,62,Málaga,223,"['b4bc9888-38b4-4170-9daa-e4c8ac20df7a', 'b8baf566-27bc-484c-8fc1-53a473612b46']",9,,,,,,,,,,,,,,,,Málaga,223,00:29:09.092,Carry,
,,,,,"[9.7, 35.0]",,,,,,,,,,,,10.376768,,,,,,,,,,,,,948511c5-8fe4-410c-a175-9575f0822231,1170,,"[5.2, 37.9]",3825657,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Adán Garrido,6654.0,Goalkeeper,62,Málaga,223,"['9c300d61-d08d-4e91-8a9c-59c2cc370909', 'd03d32ce-976f-43dc-9f06-91c930fd7f55']",14,,,,,,,,,,,,,,,,Real Betis,218,00:29:14.675,Carry,
,,,,,"[61.1, 33.6]",,,,,,,,,,,,2.316442,,,,,,,,,,,,,e98732d0-fc19-4e98-9ba9-e35fd9fc6000,1178,,"[55.6, 39.9]",3825657,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Luis García del Pozo,6580.0,Left Defensive Midfield,62,Málaga,223,"['c4f79a92-c753-4adb-b998-bcb325f78672', 'f300ce91-b70d-40c6-a127-32a7ce0bafac']",32,,,,,,,,,,,,,,,,Málaga,223,00:29:32.599,Carry,
,,,,,"[9.5, 68.6]",,,,,,,,,,,,1.265707,,,,,,,,,,,,,cc132ada-b67d-4db8-ad1e-5c0565183893,1188,,"[11.8, 67.7]",3825657,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marcos Alberto Angeleri,27184.0,Right Center Back,63,Real Betis,218,"['27b9212e-47e9-4fd5-90b9-b37ac4e0f1a7', '40857a6f-22a7-486b-996c-c28284d6dc85', '7b4b3dc6-c7e2-4a8d-8e63-941e872fe832']",12,,,,,,,,,,,,,,,,Málaga,223,00:30:12.724,Carry,True
,,,,,"[101.1, 12.7]",,,,,,,,,,,,0.156858,,,,,,,,,,,,,276b9459-b85f-490d-b37f-6887e03f75e5,1194,,"[100.3, 9.2]",3825657,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Álvaro Cejudo Carmona,26723.0,Right Wing,64,Real Betis,218,"['1793aa73-60f5-431d-8a96-e9d2158f9efd', '2e30deb6-b51a-4aa4-ba86-7f1b63b08cb9', '7673b57b-d424-41e4-a39a-42852c3516aa']",22,,,,,,,,,,,,,,,,Real Betis,218,00:30:22.474,Carry,True
,,,,,"[63.9, 74.9]",,,,,,,,,,,,0.725222,,,,,,,,,,,,,e5418d16-a167-402f-9092-9499dcc090fd,1202,,"[61.7, 74.6]",3825657,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Charles Días Barbosa de Oliveira,6707.0,Right Center Forward,65,Málaga,223,"['58d40a0f-79d8-4a46-b4b7-bf81426e2bad', '99bca93e-b5ca-49d6-b0c9-6a7b178dec66', 'bce0ee79-513f-4331-871d-b67cc8826d61']",37,,,,,,,,,,,,,,,,Málaga,223,00:30:37.053,Carry,True
,,,,,"[109.0, 51.2]",,,,,,,,,,,,0.940006,,,,,,,,,,,,,08228e8d-b57f-44af-af3b-6548ba678a34,1216,,"[109.2, 43.4]",3825657,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Charles Días Barbosa de Oliveira,6707.0,Right Center Forward,66,Málaga,223,"['d88d45cd-abd1-457f-b6cc-1996677c3bcd', 'f3754e9b-ec4c-4326-88ed-f2566b1e0516']",23,,,,,,,,,,,,,,,,Málaga,223,00:31:23.868,Carry,
,,,,,"[79.4, 5.5]",,,,,,,,,,,,1.202422,,,,,,,,,,,,,add243e0-9a72-4c3f-944c-09c516d89a86,1227,,"[78.3, 4.4]",3825657,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sérgio Paulo Barbosa Valente,25859.0,Right Midfield,67,Málaga,223,"['360279de-c8f7-4b85-8092-2598beabc5b7', 'c6578489-d893-48bf-acd6-f8659039c0ef']",0,,,,,,,,,,,,,,,,Málaga,223,00:32:00.364,Carry,
,,,,,"[113.8, 11.5]",,,,,,,,,,,,8.250222,,,,,,,,,,,,,39950cdb-33b3-418b-b729-3dbda1770df9,1232,,"[105.8, 2.7]",3825657,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Adnane Tighadouini,8264.0,Left Center Forward,67,Málaga,223,"['ab76760c-293c-4b2f-8bed-7c03679b236d', 'c59ea4aa-f832-43e1-8352-279c9129c229', 'ef52b9ef-0a9c-4e73-aa4c-3b2309c50f92']",5,,,,,,,,,,,,,,,,Málaga,223,00:32:05.056,Carry,True
,,,,,"[107.5, 10.1]",,,,,,,,,,,,0.269333,,,,,,,,,,,,,edc416b9-1f60-41f8-85a3-9c80bb1fdb56,1239,,"[106.3, 12.4]",3825657,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,José Luis García del Pozo,6580.0,Left Defensive Midfield,67,Málaga,223,"['2a7aa501-f7f0-46bc-8694-d3c339b70e35', '4e6a7e73-b279-41eb-93af-63b7526f5fb6', 'f1ba56bc-a46f-4c03-81d6-6017558e135d']",14,,,,,,,,,,,,,,,,Málaga,223,00:32:14.317,Carry,True
,,,,,"[109.2, 5.5]",,,,,,,,,,,,0.646083,,,,,,,,,,,,,294bf893-3fcc-47a6-a010-7715a4ffcea6,1243,,"[107.5, 3.8]",3825657,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sérgio Paulo Barbosa Valente,25859.0,Right Midfield,67,Málaga,223,"['37e5b370-5a69-4661-ac08-12c5405ce52f', 'e2890b43-2d48-4409-a4e0-6633d8610349']",16,,,,,,,,,,,,,,,,Málaga,223,00:32:16.754,Carry,
,,,,,"[14.3, 37.6]",,,,,,,,,,,,12.802993,,,,,,,,,,,,,9573e03a-24d8-4d24-a5bf-69810f653917,1246,,"[4.0, 43.3]",3825657,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Adán Garrido,6654.0,Goalkeeper,68,Real Betis,218,"['2bb02eb7-5499-4d52-b2c3-0c474f4c8166', 'd3e975a9-d650-471b-9647-dd37bac5e2ae']",19,,,,,,,,,,,,,,,,Real Betis,218,00:32:19.223,Carry,
,,,,,"[35.0, 20.7]",,,,,,,,,,,,0.630738,,,,,,,,,,,,,5395aced-d29c-44c6-9212-c8a35b378bfd,1249,,"[31.5, 19.6]",3825657,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Heiko Westermann,27349.0,Left Center Back,68,Real Betis,218,"['2901c05b-48cf-4fab-974e-8657ba8194bb', '63a623a3-9c9a-419c-b1d3-4429c5bc0ae0']",34,,,,,,,,,,,,,,,,Real Betis,218,00:32:34.416,Carry,
,,,,,"[51.0, 8.1]",,,,,,,,,,,,2.121857,,,,,,,,,,,,,8569e0f1-b74c-463a-91a7-a52de65db07e,1252,,"[47.3, 13.8]",3825657,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Miguel Varela Martín,24132.0,Left Back,68,Real Betis,218,"['0cdc965d-e3b3-4760-a64c-88773098a482', '133c7e8b-46a9-4c8d-b55c-52c874a2c9ad']",35,,,,,,,,,,,,,,,,Real Betis,218,00:32:35.771,Carry,
,,,,,"[32.7, 33.0]",,,,,,,,,,,,4.228958,,,,,,,,,,,,,e63f8d26-42f6-4213-8e18-1379d518a0c1,1255,,"[41.8, 23.0]",3825657,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Heiko Westermann,27349.0,Left Center Back,68,Real Betis,218,"['4c3cd6df-c1a3-4202-b2f8-cc03446ef0e2', '9c11a3f0-9b94-46fb-9a88-3da03379ff41']",39,,,,,,,,,,,,,,,,Real Betis,218,00:32:39.149,Carry,
,,,,,"[43.0, 34.2]",,,,,,,,,,,,3.765272,,,,,,,,,,,,,6e184a6e-6ca4-4b7b-8d8d-e55b6ccbeaf0,1258,,"[45.3, 35.0]",3825657,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael van der Vaart,19724.0,Center Attacking Midfield,68,Real Betis,218,"['8df3478e-ca17-4678-8b68-de762303703d', 'd2cb0187-f205-4743-b649-8a18adb4ceba']",44,,,,,,,,,,,,,,,,Real Betis,218,00:32:44.431,Carry,
,,,,,"[41.5, 70.0]",,,,,,,,,,,,0.744801,,,,,,,,,,,,,97538ed1-ee9e-407b-be14-70e337004c54,1261,,"[41.3, 72.3]",3825657,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Piccini,11634.0,Right Back,68,Real Betis,218,"['23395217-f205-4de1-b437-3fa132ac3781', '326168ca-f0fa-482c-9c80-e7e1570c6c77']",50,,,,,,,,,,,,,,,,Real Betis,218,00:32:50.216,Carry,
,,,,,"[48.7, 76.9]",,,,,,,,,,,,0.279461,,,,,,,,,,,,,82750d2b-5d76-4206-a7dc-c16327032c20,1264,,"[49.9, 77.4]",3825657,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joaquín Sánchez Rodríguez,6651.0,Left Wing,68,Real Betis,218,"['b7d324b2-d321-4e9e-b8ab-5bcc8d44d01a', 'd7db0bde-6270-4f93-876d-c54d32d855c7']",52,,,,,,,,,,,,,,,,Real Betis,218,00:32:52.331,Carry,
,,,,,"[43.0, 67.7]",,,,,,,,,,,,1.038706,,,,,,,,,,,,,a2aef37f-b3b5-400e-86ea-680b16486b49,1267,,"[43.0, 70.8]",3825657,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Piccini,11634.0,Right Back,68,Real Betis,218,"['3374deb9-39f9-4ebc-97ee-1d5528fb9d82', '34b1d18c-ead5-4c10-84c0-e91622a487fd']",53,,,,,,,,,,,,,,,,Real Betis,218,00:32:53.622,Carry,
,,,,,"[54.4, 48.2]",,,,,,,,,,,,1.536779,,,,,,,,,,,,,e8f24438-1d99-4c32-94b7-0d6f1aaab57a,1270,,"[50.4, 56.2]",3825657,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Petros Matheus dos Santos Araújo,27346.0,Left Defensive Midfield,68,Real Betis,218,"['6cb21abe-ca52-40b3-9534-da700adbcf80', 'a9a7603d-bce7-4ade-b8cb-3705021f6159']",55,,,,,,,,,,,,,,,,Real Betis,218,00:32:55.915,Carry,
,,,,,"[68.2, 35.6]",,,,,,,,,,,,1.260692,,,,,,,,,,,,,81928d37-f7e0-4686-95dc-f96bb869ce6f,1274,,"[67.0, 37.9]",3825657,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Castro Martín,6832.0,Center Forward,68,Real Betis,218,"['150862f4-0fcb-4f77-a248-d887f7ae3a6e', '798ac3af-fff0-4039-a7e9-9918f05a6434', 'b53e0095-cdac-456e-91e3-4573d29e23ff', 'e6c52202-d582-4460-ad0b-6ceef02cc277']",58,,,,,,,,,,,,,,,,Real Betis,218,00:32:58.413,Carry,True
,,,,,"[63.6, 67.7]",,,,,,,,,,,,0.879058,,,,,,,,,,,,,7d5f9836-61ac-4660-9934-55faad105129,1279,,"[62.5, 70.0]",3825657,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Piccini,11634.0,Right Back,68,Real Betis,218,"['bd88c00c-0ee5-4aa0-bf3d-17ecbbc16255', 'e7947b13-3125-4051-8cda-f88c39e8387f']",6,,,,,,,,,,,,,,,,Real Betis,218,00:33:06.766,Carry,
,,,,,"[64.5, 73.4]",,,,,,,,,,,,1.056277,,,,,,,,,,,,,e97db331-2d35-4afb-8b88-d1df1fcb5b1a,1282,,"[68.2, 75.7]",3825657,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael van der Vaart,19724.0,Center Attacking Midfield,68,Real Betis,218,"['6f6a6528-9b0d-4f07-b12b-2d24706be4e6', 'a186bbee-9073-4bf1-a943-600dfe75b339']",8,,,,,,,,,,,,,,,,Real Betis,218,00:33:08.098,Carry,
,,,,,"[73.9, 41.9]",,,,,,,,,,,,4.260796,,,,,,,,,,,,,679a7ab3-3675-4619-ba8f-b3204c445244,1285,,"[67.0, 68.3]",3825657,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Piccini,11634.0,Right Back,68,Real Betis,218,"['807da32b-0bfb-4a46-bed2-13fa12f174fe', 'bbbfea4d-3813-43b4-a7c6-78a4be5ea76f']",9,,,,,,,,,,,,,,,,Real Betis,218,00:33:09.740,Carry,
,,,,,"[84.8, 33.3]",,,,,,,,,,,,0.031443,,,,,,,,,,,,,9f88396f-13ce-4140-b035-d53afe52edb0,1288,,"[84.2, 34.2]",3825657,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Castro Martín,6832.0,Center Forward,68,Real Betis,218,"['14b1eab0-8ff3-47e9-8432-781f5d5e65f7', 'eb1b1756-e824-4764-a94c-6ce4d05c900a']",15,,,,,,,,,,,,,,,,Real Betis,218,00:33:15.266,Carry,
,,,,,"[77.4, 41.3]",,,,,,,,,,,,0.790682,,,,,,,,,,,,,d4d4e9ad-6e0f-4fe9-ad98-40fea46b38eb,1292,,"[83.1, 43.6]",3825657,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Álvaro Cejudo Carmona,26723.0,Right Wing,68,Real Betis,218,"['40e095fe-a191-4c80-9101-7fd200b181e5', '4dab4cc3-18eb-4ab9-9acc-7c2b48e183c1', '62121dd0-b807-4843-8c63-5a27b1ecc23a', 'c9073bee-bad3-4a85-89ee-d58d1a3a8f41']",16,,,,,,,,,,,,,,,,Real Betis,218,00:33:16.749,Carry,True
,,,,,"[74.5, 37.9]",,,,,,,,,,,,1.104077,,,,,,,,,,,,,29e77321-a896-4fe0-b4d7-5a860b8798f2,1295,,"[77.4, 41.3]",3825657,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Álvaro Cejudo Carmona,26723.0,Right Wing,68,Real Betis,218,"['4dab4cc3-18eb-4ab9-9acc-7c2b48e183c1', 'c9073bee-bad3-4a85-89ee-d58d1a3a8f41', 'd2bef257-8b4c-4a78-841f-5da6bd9cb761']",17,,,,,,,,,,,,,,,,Real Betis,218,00:33:17.540,Carry,True
,,,,,"[72.8, 12.7]",,,,,,,,,,,,2.653522,,,,,,,,,,,,,9aa6419e-438b-405c-af75-e77b2c5a98fb,1298,,"[71.6, 15.0]",3825657,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Heiko Westermann,27349.0,Left Center Back,68,Real Betis,218,"['92eb8980-c8f6-4e00-aadb-79468425ad47', 'c00ba104-8b35-482f-ae99-61ab7301aefa']",20,,,,,,,,,,,,,,,,Real Betis,218,00:33:20.031,Carry,
,,,,,"[57.9, 25.9]",,,,,,,,,,,,0.971284,,,,,,,,,,,,,6fd47b2b-4148-4f3b-b331-a089dca3b768,1301,,"[57.9, 19.6]",3825657,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Didier Digard,27345.0,Right Defensive Midfield,68,Real Betis,218,"['51ebd022-3aed-4f0b-b272-f53fcb059300', 'b2143bf2-e8cb-45f0-8747-da3d236825d2']",24,,,,,,,,,,,,,,,,Real Betis,218,00:33:24.804,Carry,
