50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,2.53323,,,,,,,,,,,,,,52d640e6-fe33-44ce-a1aa-4854abb21005,2499,,,"[27.4, 68.6]",3825722,75,,,,,-2.4017162,,Right Foot,,,,"[3.3, 46.6]",,Ground Pass,,32.631428,,,,,Vicente Guaita Panadero,6625.0,,,,,Recovery,2,From Goal Kick,Damián Nicolás Suárez Suárez,6627.0,Right Back,157,Getafe,216,"['0fd58431-a765-4c45-80e1-a9871f06172f', '9703729d-d7b1-4198-9a12-100203b09e75']",51,,,,,,,,,,,,,,,,,Getafe,216,00:30:51.940,Pass,
,,,,,,,,,,,,,,,,,,,3.099995,,,,,,,,,,,,,,25a1407c-fc53-4a47-88eb-246473c4616d,2503,,,"[5.6, 45.7]",3825722,75,,,,,-0.015871683,,Right Foot,,,,"[56.0, 44.9]",,High Pass,,50.40635,,,Incomplete,,Víctor Rodríguez Romero,15893.0,,,,,,2,From Goal Kick,Vicente Guaita Panadero,6625.0,Goalkeeper,157,Getafe,216,"['01816643-2df1-456e-ba87-260db93fd331', 'c3aec30f-0ac3-4a3e-a469-d4bed8e56b6b']",55,,,,,,,,,,,,,,,,,Getafe,216,00:30:55.574,Pass,
,,,,,,,,,,,,,,,,,,,1.886465,,,,,,,,,,,,,,c3aec30f-0ac3-4a3e-a469-d4bed8e56b6b,2506,,,"[64.1, 35.2]",3825722,75,,,,True,-2.1361856,,,,,,"[54.9, 20.7]",,Low Pass,,17.172361,,,,,Jorge Meré Pérez,8818.0,,,,,Recovery,2,Regular Play,Omar Mascarell González,18398.0,Right Defensive Midfield,158,Sporting Gijón,1041,"['25a1407c-fc53-4a47-88eb-246473c4616d', '941dd7e7-af49-4b37-b0cf-747c60f77016', 'e9f8cd85-9b5e-445e-bfe1-a8806686781d']",58,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:30:58.674,Pass,True
,,,,,,,,,,,,,,,,,,,3.233739,,,,,,,,,,,,,,ae9e241f-833b-4e28-bb7a-8b531d0eb9a6,2509,,,"[56.0, 24.8]",3825722,76,,,,,1.560196,,Right Foot,,,,"[56.3, 53.1]",,Ground Pass,,28.30159,,,,,Luis Hernández Rodríguez,6561.0,,,,,,2,Regular Play,Jorge Meré Pérez,8818.0,Center Back,158,Sporting Gijón,1041,['58221214-4516-4c12-94d4-314c52edce26'],3,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:31:03.559,Pass,
,,,,,,,,,,,,,,,,,,,1.517172,,,,,,,,,,,,,,45d98065-ccfb-4c54-98a6-a0a3b77af51c,2512,,,"[56.5, 60.2]",3825722,76,,,,,0.9040436,,Right Foot,,,,"[69.8, 77.1]",,Ground Pass,,21.505814,,,,,Alberto Lora Ramos,26633.0,,,,,,2,Regular Play,Luis Hernández Rodríguez,6561.0,Right Center Back,158,Sporting Gijón,1041,['84dab8d3-0f61-4869-b1fd-c25419bbe8de'],6,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:31:06.900,Pass,
,,,,,,,,,,,,,,,,,,,1.158471,,,,,,,,,,,,,,75b6e83b-1901-4120-8ced-0e826d1914f5,2516,,,"[69.2, 72.0]",3825722,76,,,,,-1.8347601,,Left Foot,,,,"[66.2, 60.9]",,Ground Pass,,11.4982605,,,,,Omar Mascarell González,18398.0,,,,,,2,Regular Play,Alberto Lora Ramos,26633.0,Right Wing Back,158,Sporting Gijón,1041,"['db86786b-3a69-4fbc-83f8-99c2fed9813a', 'fcf06ede-98ab-4c80-ad43-4ab80db7340a']",9,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:31:09.731,Pass,True
,,,,,,,,,,,,,,,,,,,4.847728,,,,,,,,,,,,,,c5cd6671-ebfd-4dcb-95ef-14e3ea7d3f5c,2519,,,"[65.3, 45.8]",3825722,76,,,,,-0.6249274,,Left Foot,,,,"[117.7, 8.0]",,High Pass,,64.611145,,,,,Jonathan Rodríguez Menéndez,6581.0,,,,,,2,Regular Play,Omar Mascarell González,18398.0,Right Defensive Midfield,158,Sporting Gijón,1041,['7d387c59-c34f-4b49-887b-09c9ddd9c222'],12,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:31:12.986,Pass,
,,,,,,,,,,,,,,,,,,,1.404994,,,,,,,,,,,,,,aca61940-69a1-4108-9308-86c0fde4d278,2521,,,"[116.5, 7.4]",3825722,76,,,,,1.801887,,Left Foot,,True,,"[111.3, 29.5]",,Ground Pass,,22.703524,,,Incomplete,,,,,,,,,2,Regular Play,Jonathan Rodríguez Menéndez,6581.0,Left Wing,158,Sporting Gijón,1041,['3d90c7b2-a684-40b9-abf6-faa10b722078'],17,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:31:17.833,Pass,
,,,,,,,,,,,,,,,,,,,3.321984,,,,,,,,,,,,,,ce361f60-f3dd-41e0-b0df-9e0821c349b7,2524,,,"[5.2, 53.4]",3825722,76,,,,,-0.0068258327,,Right Foot,,,,"[63.8, 53.0]",,High Pass,,58.601364,,,Incomplete,,Stefan Šćepović,23416.0,,,,,,2,Regular Play,Santiago Vergini,27403.0,Right Center Back,158,Sporting Gijón,1041,"['323603fa-621a-4bc4-af16-e196d301a3cc', '73f3a3c9-a2d7-40ac-b736-e3107c0bb326']",22,,,,,,,,,,,,,,,,,Getafe,216,00:31:22.186,Pass,
,,,,,,,,,,,,,,,,,,,1.955669,,,,,,,,,,,,,,73f3a3c9-a2d7-40ac-b736-e3107c0bb326,2527,,,"[56.3, 27.1]",3825722,76,,,,True,-0.40736908,,,,,,"[70.9, 20.8]",,High Pass,,15.9012575,,,,,Ignacio Cases Mora,18925.0,,,,,Recovery,2,Regular Play,Jorge Meré Pérez,8818.0,Center Back,158,Sporting Gijón,1041,"['4e23559f-8d0a-49e8-9ede-4ea0cbd9ecc9', '7ef331b3-bf91-4854-97a2-378b0cd5fe5c', 'ce361f60-f3dd-41e0-b0df-9e0821c349b7']",25,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:31:25.508,Pass,True
,,,,,,,,,,,,,,,,,,,2.684506,,,,,,,,,,,,,,45b1207c-837f-4002-b8c5-65555a5659d0,2529,,,"[71.1, 20.5]",3825722,76,,,,,-2.8538554,,Left Foot,,,,"[39.0, 11.0]",,Low Pass,,33.47626,,,,,Bernardo José Espinosa Zúñiga,6573.0,,,,,,2,Regular Play,Ignacio Cases Mora,18925.0,Left Defensive Midfield,158,Sporting Gijón,1041,['f68bb096-502f-4ac1-bc00-70eeeb3cf74d'],27,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:31:27.464,Pass,
,,,,,,,,,,,,,,,,,,,2.313752,,,,,,,,,,,,,,ba4a4223-7d12-49ec-90a9-724028a33f4d,2532,,,"[39.0, 11.0]",3825722,76,,,,,2.3710554,,Right Foot,,,,"[15.1, 34.2]",,Ground Pass,,33.308407,,,,,Iván Cuéllar Sacristán,6610.0,,,,,,2,Regular Play,Bernardo José Espinosa Zúñiga,6573.0,Left Center Back,158,Sporting Gijón,1041,['68c1c791-87d0-46f8-95c3-87ce4cbef565'],30,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:31:30.647,Pass,
,,,,,,,,,,,,,,,,,,,1.683584,,,,,,,,,,,,,,711130d8-4eba-4665-9068-ff85910bd654,2535,,,"[19.3, 37.5]",3825722,76,,,,,1.058775,,Left Foot,,,,"[33.8, 63.3]",,Ground Pass,,29.595438,,,,,Luis Hernández Rodríguez,6561.0,,,,,,2,Regular Play,Iván Cuéllar Sacristán,6610.0,Goalkeeper,158,Sporting Gijón,1041,['269ab505-c9b8-413b-bc5d-40232730cb81'],34,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:31:34.600,Pass,
,,,,,,,,,,,,,,,,,,,1.65828,,,,,,,,,,,,,,7032dab3-d3fb-4dbd-896f-c9e29dd690da,2538,,,"[35.0, 65.2]",3825722,76,,,,,0.52621084,,Right Foot,,,,"[51.7, 74.9]",,Ground Pass,,19.31269,,,,,Alberto Lora Ramos,26633.0,,,,,,2,Regular Play,Luis Hernández Rodríguez,6561.0,Right Center Back,158,Sporting Gijón,1041,['ee806738-9eb5-47df-b39b-56964ebc7f6a'],37,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:31:37.917,Pass,
,,,,,,,,,,,,,,,,,,,1.146599,,,,,,,,,,,,,,e856d4a2-02a7-41df-b54d-3a0ca926e945,2541,,,"[53.4, 74.0]",3825722,76,,,,,-2.7181532,,Right Foot,,,,"[39.2, 67.6]",,Ground Pass,,15.575622,,,,,Luis Hernández Rodríguez,6561.0,,,,,,2,Regular Play,Alberto Lora Ramos,26633.0,Right Wing Back,158,Sporting Gijón,1041,['4543862e-3e9c-4a45-bb21-9616368411ee'],42,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:31:42.525,Pass,
,,,,,,,,,,,,,,,,,,,1.3361,,,,,,,,,,,,,,3c2eb3bf-beec-4693-8806-b7b5b2c24d48,2544,,,"[41.8, 67.8]",3825722,76,,,,,-1.1438601,,Right Foot,,,,"[52.9, 43.4]",,Ground Pass,,26.806156,,,,,Ignacio Cases Mora,18925.0,,,,,,2,Regular Play,Luis Hernández Rodríguez,6561.0,Right Center Back,158,Sporting Gijón,1041,['fc271919-0e90-4df5-a901-4208ab7ff896'],44,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:31:44.557,Pass,
,,,,,,,,,,,,,,,,,,,1.735915,,,,,,,,,,,,,,c83e28f9-9c1e-4bee-af8d-edd6b58ca699,2548,,,"[47.7, 44.4]",3825722,76,,,,,-1.5530046,,Left Foot,,,,"[48.2, 16.3]",,Ground Pass,,28.104448,,,,,Carlos Castro García,24173.0,,,,,,2,Regular Play,Ignacio Cases Mora,18925.0,Left Defensive Midfield,158,Sporting Gijón,1041,['0b294c4e-9aff-4eff-8b7b-14ed5c982217'],47,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:31:47.162,Pass,
,,,,,,,,,,,,,,,,,,,1.269816,,,,,,,,,,,,,,69d07390-2a05-44e9-aec6-59ff24a54ad6,2551,,,"[56.7, 14.4]",3825722,76,,,,,-0.57004046,,Right Foot,,,,"[72.3, 4.4]",,Ground Pass,,18.529976,,,,,Jonathan Rodríguez Menéndez,6581.0,,,,,,2,Regular Play,Carlos Castro García,24173.0,Left Wing Back,158,Sporting Gijón,1041,['097bffcc-52c8-469f-abe1-6d9e398b7363'],50,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:31:50.403,Pass,
,,,,,,,,,,,,,,,,,,,1.017985,,,,,,,,,,,,,,85c19b48-0929-4581-814a-d75387ac38b2,2554,,,"[75.4, 5.2]",3825722,76,,,,,0.9272952,,Left Foot,,,,"[84.4, 17.2]",,Ground Pass,,15.0,,,,,Arnaldo Antonio Sanabria Ayala,6880.0,,,,,,2,Regular Play,Jonathan Rodríguez Menéndez,6581.0,Left Wing,158,Sporting Gijón,1041,['cc692478-b72c-4a06-9173-1eea3a01d906'],52,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:31:52.695,Pass,
,,,,,,,,,,,,,,,,,,,0.535753,,,,,,,,,,,,,,00231a5f-e881-4186-92c8-10d3a3a2fdf8,2557,,,"[87.2, 11.0]",3825722,76,,,,,3.0681953,,Right Foot,,,,"[80.4, 11.5]",,Ground Pass,,6.8183575,,,,,Jonathan Rodríguez Menéndez,6581.0,,,,,,2,Regular Play,Arnaldo Antonio Sanabria Ayala,6880.0,Center Forward,158,Sporting Gijón,1041,['f82af38c-4cb2-4b2e-9831-d4fde87797c7'],55,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:31:55.031,Pass,
,,,,,,,,,,,,,,,,,,,0.684718,,,,,,,,,,,,,,979eb691-776e-4367-91f4-9c1e482e4fe0,2560,,,"[80.4, 11.5]",3825722,76,,,,,1.4965528,,Left Foot,,,,"[81.3, 23.6]",,Ground Pass,,12.133425,,,,,Ignacio Cases Mora,18925.0,,,,,,2,Regular Play,Jonathan Rodríguez Menéndez,6581.0,Left Wing,158,Sporting Gijón,1041,['2abf870a-42c8-48ef-8b13-2e9842f13465'],56,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:31:56.353,Pass,
,,,,,,,,,,,,,,,,,,,0.147639,,,,,,,,,,,,,,898ddc4a-1d12-4607-b1e2-0baf59c092f1,2564,,,"[33.3, 51.1]",3825722,76,,,,,0.8023457,,Right Foot,,,,"[36.2, 54.1]",,Ground Pass,,4.172529,,,Incomplete,,Víctor Rodríguez Romero,15893.0,,,,,Recovery,2,Regular Play,Mehdi Lacen,6745.0,Left Defensive Midfield,158,Sporting Gijón,1041,"['7da874d0-91f7-4faa-9fa9-799f0ca3451a', 'f002946a-f321-4c21-a1a1-f2bf78c495eb']",57,,,,,,,,,,,,,,,,,Getafe,216,00:31:57.645,Pass,
,,,,,,,,,,,,,,,,,,,1.962085,,,,,,,,,,,,,,6e4ccc4f-eacd-4d9c-96b8-83e8e7beaa75,2569,,,"[46.8, 60.6]",3825722,77,,,,,0.70414424,,Right Foot,,,,"[63.4, 74.7]",,Ground Pass,,21.780037,,,,,Pablo Sarabia García,6720.0,,,,,,2,Regular Play,Víctor Rodríguez Romero,15893.0,Center Attacking Midfield,159,Getafe,216,['7fb70c12-9689-45ff-9bb3-d263b94de55a'],1,,,,,,,,,,,,,,,,,Getafe,216,00:32:01.616,Pass,
,,,,,,,,,,,,,,,,,,,0.947811,,,,,,,,,,,,,,4cd20e09-d844-4769-baf0-ea1e7ed08b88,2572,,,"[76.2, 75.2]",3825722,77,,,,,-2.8652654,,Right Foot,,,,"[69.5, 73.3]",,Ground Pass,,6.9641943,,,,,Víctor Rodríguez Romero,15893.0,,,,,,2,Regular Play,Pablo Sarabia García,6720.0,Right Wing,159,Getafe,216,['13a60630-1b53-46b6-b428-40a26b379954'],6,,,,,,,,,,,,,,,,,Getafe,216,00:32:06.906,Pass,
,,,,,,,,,,,,,,,,,,,1.347178,,,,,,,,,,,,,,a0a45fcc-37e0-4abe-ad6e-24ee169cb08d,2575,,,"[69.5, 73.3]",3825722,77,,,,,-1.981707,,Right Foot,,,,"[63.4, 59.3]",,Ground Pass,,15.2712145,,,,,Juan Antonio Rodríguez Villamuela,25881.0,,,,,,2,Regular Play,Víctor Rodríguez Romero,15893.0,Center Attacking Midfield,159,Getafe,216,['e29baab5-c3b2-4cc1-9f32-33c4f7478891'],9,,,,,,,,,,,,,,,,,Getafe,216,00:32:09.125,Pass,
,,,,,,,,,,,,,,,,,,,3.840248,,,,,,,,,,,,,,071b7f56-4c7b-4a8a-bcdc-1b87fc3e5d87,2578,,,"[70.9, 58.0]",3825722,77,,,,,-1.0518723,,Right Foot,,,,"[98.6, 9.5]",,High Pass,,55.852844,,,,,Roberto Lago Soto,27054.0,,True,,,,2,Regular Play,Juan Antonio Rodríguez Villamuela,25881.0,Right Defensive Midfield,159,Getafe,216,['bce45b31-09f6-4aac-b046-e7125c5ccbab'],12,,,,,,,,,,,,,,,,,Getafe,216,00:32:12.197,Pass,
,,,,,,,,,,,,,,,,,,,0.800768,,,,,,,,,,,,,,b48c9325-7119-480b-8c81-71bbec1869b8,2586,,,"[103.8, 1.9]",3825722,77,,,,,0.07448879,,Left Foot,,,,"[110.5, 2.4]",,Ground Pass,,6.718631,,,,,Wanderson Maciel Sousa Campos,16426.0,,,,,,2,Regular Play,Roberto Lago Soto,27054.0,Left Back,159,Getafe,216,['7d32b4c1-749b-4054-8087-c235f5619d7a'],26,,,,,,,,,,,,,,,,,Getafe,216,00:32:26.404,Pass,
,,,,,,,,,,,,,,,,,,,1.117947,,,,,,,,,,,,,,9832bb8e-5a84-4b60-be81-d572cc0c0eac,2589,,,"[116.1, 4.3]",3825722,77,,,,,-2.9382565,,Right Foot,,,,"[106.4, 2.3]",,Ground Pass,,9.904039,,,,,Roberto Lago Soto,27054.0,,,,,,2,Regular Play,Wanderson Maciel Sousa Campos,16426.0,Left Wing,159,Getafe,216,['cb31e741-0622-4a5b-a32c-9fcbe488f6b1'],30,,,,,,,,,,,,,,,,,Getafe,216,00:32:30.598,Pass,
,,,,,,,,,,,,,,,,,,,0.660776,,,,,,,,,,,,,,ad5a12c7-1932-464c-9240-96e54ab183c1,2592,,,"[105.9, 3.0]",3825722,77,,,,,0.13432144,,Left Foot,,,,"[113.3, 4.0]",,Ground Pass,,7.467262,,,,,Wanderson Maciel Sousa Campos,16426.0,,,,,,2,Regular Play,Roberto Lago Soto,27054.0,Left Back,159,Getafe,216,['5b38dc24-6014-470a-ae09-9aa2c68818c7'],32,,,,,,,,,,,,,,,,,Getafe,216,00:32:32.481,Pass,
,,,,,,,,,,,,,,,,,,,4.424788,,,,,,,,,,,,,,4bb9f433-d2fa-42db-9561-572cf19b230b,2600,,,"[8.5, 68.3]",3825722,78,,,,,0.11461338,,Right Foot,,,,"[80.6, 76.6]",,High Pass,,72.576164,,,,,Arnaldo Antonio Sanabria Ayala,6880.0,,,,,Free Kick,2,From Free Kick,Iván Cuéllar Sacristán,6610.0,Goalkeeper,160,Sporting Gijón,1041,['d5ce536f-a13f-4a92-9d91-1382990071c7'],16,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:33:16.368,Pass,
,,,,,,,,,,,,,,,,,,,0.569597,,,,,,,,,,,,,,529c0a48-3fa1-4514-b7ad-c0e9c2d47d8b,2604,,,"[80.8, 76.6]",3825722,78,,,,,-2.7038014,,Right Foot,,,,"[76.1, 74.4]",,Ground Pass,,5.189412,,,,,Alberto Lora Ramos,26633.0,,,,,,2,From Free Kick,Arnaldo Antonio Sanabria Ayala,6880.0,Center Forward,160,Sporting Gijón,1041,"['92a7b98e-663c-45c4-ab60-89f5947561bd', 'd2015143-9a40-40a8-93c0-95a21fea6c60']",22,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:33:22.164,Pass,True
,,,,,,,,,,,,,,,,,,,1.003319,,,,,,,,,,,,,,4acf9d55-adf9-4fc7-aa56-ee331dcc1300,2608,,,"[76.6, 74.4]",3825722,78,,,,,2.782822,,Right Foot,,,,"[72.6, 75.9]",,Ground Pass,,4.2720017,,,,,Arnaldo Antonio Sanabria Ayala,6880.0,,,,,,2,From Free Kick,Alberto Lora Ramos,26633.0,Right Wing Back,160,Sporting Gijón,1041,"['440ce19c-c1a9-460a-a27a-34fbe3abce2e', '5e9903e4-1d6d-4eaa-bb87-83955ae0baa2']",22,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:33:22.914,Pass,True
,,,,,,,,,,,,,,,,,,,2.221496,,,,,,,,,,,,,,60e582b6-01c9-47f6-a456-2eae3cc58c78,2612,,,"[69.2, 73.0]",3825722,78,,,,,-2.0620232,,Right Foot,,,,"[53.9, 44.4]",,Ground Pass,,32.43532,,,,,Bernardo José Espinosa Zúñiga,6573.0,,,,,,2,From Free Kick,Arnaldo Antonio Sanabria Ayala,6880.0,Center Forward,160,Sporting Gijón,1041,"['4cde1ec9-0c70-45d9-aa4b-18bf8ebc8eb8', 'e2e32628-ebf1-4bb8-9890-50872707059d']",25,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:33:25.249,Pass,True
,,,,,,,,,,,,,,,,,,,1.481018,,,,,,,,,,,,,,0cfb0f2c-c7a0-484c-ab2b-4d1c2c5c667d,2614,,,"[53.9, 44.4]",3825722,78,,,,,-1.4369854,,Right Foot,,,,"[56.7, 23.6]",,Ground Pass,,20.987616,,,,,Jorge Meré Pérez,8818.0,,,,,,2,From Free Kick,Bernardo José Espinosa Zúñiga,6573.0,Left Center Back,160,Sporting Gijón,1041,['f1d8ee24-2597-4890-8590-0db4171ec682'],27,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:33:27.470,Pass,
,,,,,,,,,,,,,,,,,,,3.781734,,,,,,,,,,,,,,fa4040a5-375f-4a5d-b990-60614868f281,2618,,,"[63.1, 27.6]",3825722,78,,,,,0.48312566,,Right Foot,,,,"[118.0, 56.4]",,High Pass,,61.995564,,,Incomplete,,,,,,,,,2,From Free Kick,Jorge Meré Pérez,8818.0,Center Back,160,Sporting Gijón,1041,"['661f9be8-04b9-4bea-bd1c-6b51b5de5d9c', 'b76f7631-d05b-4a6e-b967-f3c3ba35161b']",31,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:33:31.775,Pass,True
,,,,,,,,,,,,,,,,,,,2.703367,,,,,,,,,,,,,,d4aec8ef-d582-4d82-b85f-3814a32b0e54,2621,,,"[14.9, 36.7]",3825722,78,,,,,-0.8923333,,Keeper Arm,,,,"[38.6, 7.3]",,Low Pass,,37.763077,,,,,Roberto Lago Soto,27054.0,,,,,,2,Regular Play,Vicente Guaita Panadero,6625.0,Goalkeeper,161,Getafe,216,['0c012414-9f30-4300-8b36-626da3b026f0'],45,,,,,,,,,,,,,,,,,Getafe,216,00:33:45.770,Pass,
,,,,,,,,,,,,,,,,,,,1.620087,,,,,,,,,,,,,,cc48adac-dcf2-4085-9555-bbd8171d3685,2624,,,"[48.7, 5.2]",3825722,78,,,,,2.6482508,,Left Foot,,,,"[28.8, 15.9]",,Ground Pass,,22.594248,,,,,Juan Torres Ruiz,6861.0,,,,,,2,Regular Play,Roberto Lago Soto,27054.0,Left Back,161,Getafe,216,['2a4b3cf0-5809-47e9-95de-1946efc6a691'],52,,,,,,,,,,,,,,,,,Getafe,216,00:33:52.467,Pass,
,,,,,,,,,,,,,,,,,,,3.821294,,,,,,,,,,,,,,a994198c-e116-49c2-addb-1d5e97e30519,2627,,,"[32.4, 19.8]",3825722,78,,,,,0.77545375,,Right Foot,,,,"[78.1, 64.6]",,High Pass,,63.996326,,,Incomplete,,Pablo Sarabia García,6720.0,,True,,,,2,Regular Play,Juan Torres Ruiz,6861.0,Left Center Back,161,Getafe,216,"['49d8c7a8-6f29-4d2c-a675-606a14dea468', '5dceee33-6c06-43ce-acfd-b8012b5be6e5']",56,,,,,,,,,,,,,,,,,Getafe,216,00:33:56.133,Pass,
,,,,,,,,,,,,,,,,,,,3.033579,,,,,,,,,,,,,,5dceee33-6c06-43ce-acfd-b8012b5be6e5,2629,,,"[42.0, 15.5]",3825722,78,,,,,-0.08673834,,Head,,,,"[74.2, 12.7]",,High Pass,,32.32151,,,Incomplete,,Alen Halilović,6926.0,,,,,Recovery,2,Regular Play,Jorge Meré Pérez,8818.0,Center Back,161,Getafe,216,"['63976d75-c579-43a1-a782-3533d6e5bc8b', '67caabfb-8f5a-4208-996b-745f49c41f87', 'a994198c-e116-49c2-addb-1d5e97e30519']",59,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:33:59.954,Pass,
,,,,,,,,,,,,,,,,,,,2.087736,,,,,,,,,,,,,,63976d75-c579-43a1-a782-3533d6e5bc8b,2631,,,"[45.9, 67.4]",3825722,79,,,,,-0.51048833,,Right Foot,,,,"[53.4, 63.2]",,Ground Pass,,8.595929,,,Incomplete,,Víctor Rodríguez Romero,15893.0,,,,,Interception,2,Regular Play,Damián Nicolás Suárez Suárez,6627.0,Right Back,161,Getafe,216,"['149d4e5c-47e6-42a0-96e3-39ac7eeaaeba', '5dceee33-6c06-43ce-acfd-b8012b5be6e5', 'f396a20e-f41c-4242-8c3d-a715c88c0062']",2,,,,,,,,,,,,,,,,,Getafe,216,00:34:02.988,Pass,
,,,,,,,,,,,,,,,,,,,0.640087,,,,,,,,,,,,,,250074c2-fa88-48c0-b23b-5f76edc522a0,2635,,,"[62.7, 24.0]",3825722,79,,,,,1.396751,,Left Foot,,,,"[64.3, 33.1]",,Ground Pass,,9.239589,,,,,Omar Mascarell González,18398.0,,,,,,2,Regular Play,Jonathan Rodríguez Menéndez,6581.0,Left Wing,161,Getafe,216,['8099c433-f076-490f-8d9a-1c5bf4d54484'],6,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:34:06.591,Pass,
,,,,,,,,,,,,,,,,,,,1.625428,,,,,,,,,,,,,,30948acf-ee89-440a-8c9d-68b38bcc9118,2639,,,"[47.8, 52.3]",3825722,79,,,,,-0.65677464,,Right Foot,,,,"[65.7, 38.5]",,Ground Pass,,22.601992,,,Incomplete,,Álvaro Vázquez García,24035.0,,,,,Recovery,2,Regular Play,Juan Antonio Rodríguez Villamuela,25881.0,Right Defensive Midfield,161,Getafe,216,"['57160afd-a1a0-4353-aad1-0a904467ebda', '742e7eb4-9b87-40ae-898c-2fd928dc6e93']",8,,,,,,,,,,,,,,,,,Getafe,216,00:34:08.715,Pass,
,,,,,,,,,,,,,,,,,,,1.6415,,,,,,,,,,,,,,57160afd-a1a0-4353-aad1-0a904467ebda,2641,,,"[54.4, 41.6]",3825722,79,,,,,1.1092674,,Right Foot,,,,"[63.8, 60.5]",,Ground Pass,,21.108528,,,Unknown,,Alberto Lora Ramos,26633.0,,,,,Recovery,2,Regular Play,Luis Hernández Rodríguez,6561.0,Right Center Back,161,Getafe,216,"['30948acf-ee89-440a-8c9d-68b38bcc9118', 'ea84ee3c-ac8e-491f-b8da-0b31b98f7388']",10,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:34:10.340,Pass,
,,,,,,,,,,,,,,,,,,,2.855018,,,,,,,,,,,,,,b7874c2f-ceb3-4f10-94c7-7729a3157af7,2645,,,"[62.7, 63.3]",3825722,79,,,,,-0.5585993,,Right Foot,,,,"[104.3, 37.3]",,High Pass,,49.0567,,,Pass Offside,,Jorge Meré Pérez,8818.0,,,,,Free Kick,2,From Free Kick,Alberto Lora Ramos,26633.0,Right Wing Back,162,Sporting Gijón,1041,['943eaa65-e469-476a-84fc-67b67938a9dc'],37,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:34:37.025,Pass,
,,,,,,,,,,,,,,,,,,,3.987019,,,,,,,,,,,,,,16e552d2-904a-497b-9ac8-dc9844e828cd,2647,,,"[15.8, 43.1]",3825722,80,,,,,0.42311215,,Right Foot,,,,"[80.2, 72.1]",,High Pass,,70.62833,,,Incomplete,,Pablo Sarabia García,6720.0,,,,,Free Kick,2,From Free Kick,Vicente Guaita Panadero,6625.0,Goalkeeper,163,Getafe,216,"['4171d41f-18fa-43b9-bd19-f8b60f3d0e84', '52850017-788e-4edb-b899-076bba7d15a4']",11,,,,,,,,,,,,,,,,,Getafe,216,00:35:11.945,Pass,
