ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,1.605485,,,,,,,,,3d1bce4f-1476-4cbc-b079-e51b30c7f0b2,63,,,"[116.8, 74.9]",3825851,0,,,,,-2.3561945,,Right Foot,,,"[109.4, 67.5]",,Ground Pass,,10.46518,,,,Mario Gaspar Pérez Martínez,6772.0,,,,,,1,From Kick Off,Samuel García Sánchez,6783.0,Right Midfield,2,Villarreal,222,"['26f38459-6fcd-440b-9b45-ea3e0b5e5af6', 'fc673774-37b6-4bf0-968d-88146a911e19']",57,,,,,,,,,,,,,,,,,,Villarreal,222,00:00:57.645,Pass,True
,,,,,,,,,,,,,0.504553,,,,,,,,,acea0c49-eee3-4b7b-baff-613771c4d26b,66,,,"[109.9, 67.3]",3825851,0,,,,,-1.5419027,,Right Foot,True,,"[110.4, 50.0]",,Low Pass,,17.307224,,Incomplete,,,,,,,,,1,From Kick Off,Mario Gaspar Pérez Martínez,6772.0,Right Back,2,Villarreal,222,['b3346da4-4283-4c45-8eb2-a88d79349453'],59,,,,,,,,,,,,,,,,,,Villarreal,222,00:00:59.336,Pass,
,,,,,,,,,,,,,1.452296,,,,,,,,,d4a77899-4059-4832-9647-fb01c0261e4f,68,,,"[120.0, 80.0]",3825851,1,,,,,-1.8425885,,Left Foot,,,"[109.8, 43.4]",,High Pass,True,37.994736,,Incomplete,,,,,,Inswinging,,Corner,1,From Corner,Samuel Castillejo Azuaga,6829.0,Left Midfield,3,Villarreal,222,['f872bc4e-0efb-4728-ac8f-e0e03c5da928'],23,,,,,,,,,,,,,,,,,,Villarreal,222,00:01:23.828,Pass,
,,,,,,,,,,,,,4.104588,,,,,,,,,f872bc4e-0efb-4728-ac8f-e0e03c5da928,69,,,"[10.3, 36.7]",3825851,1,,,,,-0.6921443,,Right Foot,,,"[48.3, 5.2]",,High Pass,,49.358383,,,,Lucas Pérez Martínez,6732.0,,,,,Recovery,1,Regular Play,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,4,RC Deportivo La Coruña,219,"['a8079961-032b-47a1-8ead-9de767cdd8a5', 'd4a77899-4059-4832-9647-fb01c0261e4f']",25,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:25.281,Pass,
,,,,,,,,,,,,,0.731275,,,,,,,,,8cc8a492-9b88-44ba-908d-9c72aa24a5ab,75,,,"[49.1, 3.3]",3825851,1,,,,,2.6476512,,Right Foot,,,"[42.6, 6.8]",,Ground Pass,,7.3824115,,,,Sidnei Rechel da Silva Júnior,6777.0,,,,,Free Kick,1,From Free Kick,Juan Francisco Moreno Fuertes,6738.0,Left Back,5,RC Deportivo La Coruña,219,['23df7573-bc3a-447f-9f22-6bf6d1472cf2'],46,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:46.985,Pass,
,,,,,,,,,,,,,1.870177,,,,,,,,,46149890-4738-4cbf-b544-d206ff932df6,78,,,"[35.4, 11.6]",3825851,1,,,,,1.7173213,,Right Foot,,,"[29.6, 50.9]",,Low Pass,,39.725685,,,,Alejandro Arribas Garrido,6869.0,,,,,,1,From Free Kick,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,5,RC Deportivo La Coruña,219,['a626a028-c9db-4ed1-bf29-7e889c4c5627'],52,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:52.227,Pass,
,,,,,,,,,,,,,2.562071,,,,,,,,,5a1a4c13-5fa1-4164-a4d6-b36981e41aa2,81,,,"[31.7, 51.7]",3825851,1,,,,,-2.3378239,,Left Foot,,,"[13.0, 32.3]",,Ground Pass,,26.945314,,,,Manuel Fernández Muñíz,27457.0,,,,,,1,From Free Kick,Alejandro Arribas Garrido,6869.0,Right Center Back,5,RC Deportivo La Coruña,219,['2bb65394-b4dc-45e9-a235-b0b62e472f68'],54,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:54.099,Pass,
,,,,,,,,,,,,,1.946942,,,,,,,,,8af575a2-4749-481a-917d-7d51585a7c57,83,,,"[15.5, 32.8]",3825851,1,,,,,-0.8596416,,Right Foot,,,"[26.7, 19.8]",,Ground Pass,,17.159254,,,,Sidnei Rechel da Silva Júnior,6777.0,,,,,,1,From Free Kick,Manuel Fernández Muñíz,27457.0,Goalkeeper,5,RC Deportivo La Coruña,219,['3762113b-26db-4747-a4c3-fb636f80ce0f'],56,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:56.661,Pass,
,,,,,,,,,,,,,1.883788,,,,,,,,,300f7f38-d755-429d-b7c8-494ec0d933a1,86,,,"[26.3, 20.2]",3825851,1,,,,,2.413353,,Left Foot,,,"[6.9, 37.5]",,Low Pass,,25.993269,,,,Manuel Fernández Muñíz,27457.0,,,,,,1,From Free Kick,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,5,RC Deportivo La Coruña,219,['2ca7f138-6fe3-4728-bdad-861a1d752f14'],58,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:58.745,Pass,
,,,,,,,,,,,,,3.015561,,,,,,,,,3ec3c2e4-7a25-46f1-9dd9-003b61ddf1ef,89,,,"[15.3, 47.7]",3825851,2,,,,,0.11780533,,Right Foot,,,"[73.6, 54.6]",,High Pass,,58.706898,,Incomplete,,,,,,,,,1,From Free Kick,Manuel Fernández Muñíz,27457.0,Goalkeeper,5,RC Deportivo La Coruña,219,['fd419139-2893-41fc-a406-40fa9db785e9'],8,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:08.674,Pass,
,,,,,,,,,,,,,1.967435,,,,,,,,,fd419139-2893-41fc-a406-40fa9db785e9,91,,,"[46.5, 25.5]",3825851,2,,,,True,-1.2435514,,,,,"[50.2, 14.6]",,High Pass,,11.510864,,Incomplete,,,,,,,,Recovery,1,From Free Kick,Antonio Rukavina,5588.0,Left Back,5,RC Deportivo La Coruña,219,"['3ec3c2e4-7a25-46f1-9dd9-003b61ddf1ef', '95ac54be-e43b-493a-bfa8-6bff42eb6e3e', 'f9022b81-f2c7-4a95-ae14-167162b9a06e']",11,,,,,,,,,,,,,,,,,,Villarreal,222,00:02:11.690,Pass,True
,,,,,,,,,,,,,0.722781,,,,,,,,,95ac54be-e43b-493a-bfa8-6bff42eb6e3e,93,,,"[69.9, 65.5]",3825851,2,,,,True,-0.63583845,,,,,"[78.3, 59.3]",,Low Pass,,10.440307,,,,Federico Nicolás Cartabia,6728.0,,,,,Interception,1,From Free Kick,Laureano Sanabria Ruiz,23800.0,Right Back,5,RC Deportivo La Coruña,219,"['9692868e-81ab-41c7-8e66-44012e92842a', 'e59fc97e-118e-4147-9c30-983c925b2eaf', 'fd419139-2893-41fc-a406-40fa9db785e9']",13,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:13.657,Pass,True
,,,,,,,,,,,,,0.726333,,,,,,,,,10fa4956-3dcb-43cf-b329-ef4db16b7360,96,,,"[79.3, 60.4]",3825851,2,,,,,1.2803944,,Right Foot,,,"[81.9, 69.1]",,Ground Pass,,9.080198,,,,Laureano Sanabria Ruiz,23800.0,,,,,,1,From Free Kick,Federico Nicolás Cartabia,6728.0,Right Midfield,5,RC Deportivo La Coruña,219,['5ca44d22-c74e-4f68-afdb-e0d3ae0f5337'],14,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:14.854,Pass,
,,,,,,,,,,,,,2.03409,,,,,,,,,95a2b318-b0e6-4c17-9ece-c865af193d66,99,,,"[112.5, 68.6]",3825851,2,,,,,-1.8190862,974a1443-d393-4602-94a9-986cca4143d1,Right Foot,True,,"[103.5, 33.1]",,High Pass,,36.62308,,,,Luis Alberto Romero Alconchel,7782.0,True,,,,,1,From Free Kick,Laureano Sanabria Ruiz,23800.0,Right Back,5,RC Deportivo La Coruña,219,['4e909589-bcd9-49d6-a0db-48ee631d5d92'],20,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:20.682,Pass,
,,,,,,,,,,,,,1.782325,,,,,,,,,9e547fce-7006-4a55-98af-b403f378d7c4,103,,,"[16.6, 28.8]",3825851,2,,,,,0.4224724,,Right Foot,,,"[82.0, 58.2]",,High Pass,,71.70439,,,,Samuel García Sánchez,6783.0,,,,,Recovery,1,Regular Play,Antonio Rukavina,5588.0,Left Back,6,Villarreal,222,['0c586142-78fd-4cf2-bd14-4e6e67085658'],26,,,,,,,,,,,,,,,,,,Villarreal,222,00:02:26.107,Pass,
,,,,,,,,,,,,,1.091147,,,,,,,,,9da462c0-dbaf-49b8-a447-c7ab249fed67,105,,,"[42.4, 56.1]",3825851,2,,True,,,-2.9738295,,Right Foot,,,"[30.0, 54.0]",,Ground Pass,,12.576566,,,,Manuel Trigueros Muñoz,6771.0,,,,,,1,Regular Play,Samuel García Sánchez,6783.0,Right Midfield,6,Villarreal,222,['5d15529d-3fde-48b0-902e-42fe97ea1dfd'],28,,,,,,,,,,,,,,,,,,Villarreal,222,00:02:28.371,Pass,
,,,,,,,,,,,,,1.326011,,,,,,,,,2830a84b-87db-43e6-9701-22060d632bda,107,,,"[32.1, 54.8]",3825851,2,,,,,-0.6576572,,Right Foot,,,"[56.7, 35.8]",,Ground Pass,,31.083115,,,,Leonardo Carrilho Baptistão,6761.0,,,,,,1,Regular Play,Manuel Trigueros Muñoz,6771.0,Left Defensive Midfield,6,Villarreal,222,['22f3311f-ac8f-4985-8a0d-1369f2441b91'],30,,,,,,,,,,,,,,,,,,Villarreal,222,00:02:30.203,Pass,
,,,,,,,,,,,,,0.502027,,,,,,,,,4978901f-c55a-4b12-bdf6-d1defbe7fc62,110,,,"[55.2, 36.4]",3825851,2,,,,,2.3765998,,Right Foot,,,"[50.2, 41.2]",,Ground Pass,,6.9310894,,Incomplete,,,,,,,,,1,Regular Play,Leonardo Carrilho Baptistão,6761.0,Left Center Forward,6,Villarreal,222,['30b2ad14-6fd6-4e5c-8d67-fccb7c830ced'],31,,,,,,,,,,,,,,,,,,Villarreal,222,00:02:31.748,Pass,
