bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[90.8, 7.3]",,,,,,,,,,,,1.381549,,,,,,,,,,,,,7c3afdf9-b22c-4089-97dc-f3ad79222e14,698,,"[90.8, 7.3]",3825855,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Duje Čop,8419.0,Right Center Forward,43,Málaga,223,"['9bc6643d-38da-40ae-a15c-2a4052a6a887', 'fcbf9a37-7f84-4b96-b6fe-e9f4d685e466']",53,,,,,,,,,,,,,,,,,Málaga,223,00:19:53.859,Carry,
,,,,"[49.2, 72.6]",,,,,,,,,,,,3.262707,,,,,,,,,,,,,dd7ca13c-2ff2-48f7-8561-c5de4912e2d8,701,,"[32.8, 75.8]",3825855,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro López Muñoz,6787.0,Right Back,43,Málaga,223,"['dca6dbed-fa48-455d-8b71-fdf3822e64c2', 'eee5423d-97d8-4db0-a941-b11bfb1841ef', 'f05d0a18-93f6-4089-9c76-d905e1c25f73']",56,,,,,,,,,,,,,,,,,Levante UD,221,00:19:56.638,Carry,True
,,,,"[44.4, 68.8]",,,,,,,,,,,,0.031377,,,,,,,,,,,,,f0d4147f-33ee-4402-a87a-b87c6e8957d9,708,,"[44.4, 68.8]",3825855,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Duje Čop,8419.0,Right Center Forward,45,Málaga,223,"['21c8bd20-d3f7-4897-b9a7-050749ace018', '4b600dbc-3b3b-460b-9537-accb7c574520', 'bf04fb28-fbd8-4319-9ad8-fab806969fe7']",35,,,,,,,,,,,,,,,,,Málaga,223,00:20:35.425,Carry,True
,,,,"[34.5, 56.1]",,,,,,,,,,,,0.085225,,,,,,,,,,,,,0dc6ea0e-e9b6-4e5f-bcf7-2f004e285300,715,,"[34.5, 56.1]",3825855,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ignacio Camacho Barnola,8234.0,Right Defensive Midfield,45,Málaga,223,"['6f1aaa23-a50e-43b6-b8b0-63a78e6411a8', 'b26ad463-5591-418d-b365-fd31221deccb']",39,,,,,,,,,,,,,,,,,Málaga,223,00:20:39.385,Carry,
,,,,"[36.0, 54.4]",,,,,,,,,,,,1.485833,,,,,,,,,,,,,b11a8cf3-af24-46d2-adb2-bf0bf7f98bb5,718,,"[31.5, 53.2]",3825855,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pablo Fornals Malla,6764.0,Left Defensive Midfield,45,Málaga,223,"['14063b74-e60a-446e-8229-c6e2598ff639', '977a610d-0ebe-405a-b1c6-26be0b95609a']",39,,,,,,,,,,,,,,,,,Málaga,223,00:20:39.985,Carry,
,,,,"[52.2, 57.2]",,,,,,,,,,,,0.768084,,,,,,,,,,,,,0429d18e-a2af-4265-9276-fd76852a288e,721,,"[48.7, 61.9]",3825855,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Pablo Añor Acosta,6563.0,Right Midfield,45,Málaga,223,"['0c1137d8-6186-4709-be3a-819204a49f51', 'f05ed2d1-cae6-471d-a75e-785cf8b3ac4b']",42,,,,,,,,,,,,,,,,,Málaga,223,00:20:42.260,Carry,
,,,,"[62.0, 53.5]",,,,,,,,,,,,0.08,,,,,,,,,,,,,564a97c8-07d6-4869-a55a-e0b55916c773,724,,"[62.0, 53.5]",3825855,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Charles Días Barbosa de Oliveira,6707.0,Left Center Forward,45,Málaga,223,"['113d1735-c1d8-4210-ba1f-a488930c1298', 'f3917578-e81b-43ad-ae39-1d6a4ab58ae8']",43,,,,,,,,,,,,,,,,,Málaga,223,00:20:43.508,Carry,
,,,,"[39.2, 72.1]",,,,,,,,,,,,0.04,,,,,,,,,,,,,04d60f2e-13e2-457f-987c-e0c6aa317f01,730,,"[38.8, 71.0]",3825855,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ignacio Camacho Barnola,8234.0,Right Defensive Midfield,47,Málaga,223,"['2041c457-8703-4bbc-9a31-21c7497dc509', '5f7e86d9-ea12-4f03-a8bd-06c6a6539336']",6,,,,,,,,,,,,,,,,,Málaga,223,00:21:06.033,Carry,
,,,,"[27.9, 62.9]",,,,,,,,,,,,1.902244,,,,,,,,,,,,,31f93231-bab1-4c80-9375-92ade47c1db0,740,,"[26.0, 62.6]",3825855,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Raúl Albentosa Redal,6727.0,Right Center Back,48,Málaga,223,"['0e59de08-0ef2-4ea0-95f9-37236be074a7', '93ed1748-010d-4b7f-8b3d-96b1969aa4fb']",19,,,,,,,,,,,,,,,,,Málaga,223,00:21:19.318,Carry,
,,,,"[70.0, 7.0]",,,,,,,,,,,,0.8833,,,,,,,,,,,,,d35203c4-7322-495e-865e-2a8a0176f4b4,749,,"[69.5, 5.9]",3825855,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Luis Morales Nogales,6668.0,Left Midfield,49,Málaga,223,"['3618204e-20f8-4a6e-9b58-3f0d7bf395a2', 'a7c944c3-4b8e-41ee-830c-877add2213c5']",34,,,,,,,,,,,,,,,,,Levante UD,221,00:21:34.218,Carry,
,,,,"[78.3, 18.9]",,,,,,,,,,,,2.308416,,,,,,,,,,,,,6078eb43-5204-44be-8eaf-6fdca7ad086b,752,,"[78.3, 21.0]",3825855,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Giuseppe Rossi,7141.0,Left Center Forward,49,Málaga,223,"['88c6b8ae-dea9-4fee-bf35-8357056baf06', 'c2096f2b-7aaa-4d01-97e7-6e58ac7aa253', 'fb52a1dd-79c7-45fe-9f41-286689a30157']",35,,,,,,,,,,,,,,,,,Levante UD,221,00:21:35.868,Carry,True
,,,,"[40.9, 68.4]",,,,,,,,,,,,0.827585,,,,,,,,,,,,,1533004a-f316-4969-8e05-59d15090bc2e,757,,"[41.8, 61.2]",3825855,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ignacio Camacho Barnola,8234.0,Right Defensive Midfield,49,Málaga,223,"['1e74adc1-2868-444e-a187-836a50a739ff', '503dbcae-108d-47c9-b777-809ee362d352']",38,,,,,,,,,,,,,,,,,Málaga,223,00:21:38.177,Carry,
,,,,"[61.0, 76.2]",,,,,,,,,,,,0.806696,,,,,,,,,,,,,0fe3f024-bfcc-4658-8922-d953b7380563,760,,"[54.1, 75.7]",3825855,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Duje Čop,8419.0,Right Center Forward,49,Málaga,223,"['02a31747-45b7-4730-b0cc-e9337fb94982', 'ae3b7b0b-94ff-4add-9f2e-fb79b875db2e']",40,,,,,,,,,,,,,,,,,Málaga,223,00:21:40.112,Carry,
,,,,"[42.8, 4.7]",,,,,,,,,,,,1.291339,,,,,,,,,,,,,b01e0e6a-58e4-4fcf-96f4-500be31dd61f,766,,"[43.2, 12.2]",3825855,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Zouhair Feddal,6647.0,Left Center Back,50,Levante UD,221,"['864ebe8e-26e7-4539-af47-79ab2136bbc6', '95975ca9-335f-4f50-9ce6-0c2a9fc2f554', 'df2e4fb3-ceaa-42d2-b3f6-4ccd03b86bfe']",48,,,,,,,,,,,,,,,,,Levante UD,221,00:21:48.161,Carry,True
,,,,"[49.2, 68.4]",,,,,,,,,,,,0.084405,,,,,,,,,,,,,2ed6befb-c6e5-4674-bffd-b8632d1df395,771,,"[49.2, 68.4]",3825855,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Charles Días Barbosa de Oliveira,6707.0,Left Center Forward,51,Málaga,223,"['28444387-f2ea-41b0-bc4a-23c0bf96bd92', 'f51f3bf0-e34d-4c14-ba58-6cba3e602cdd']",8,,,,,,,,,,,,,,,,,Málaga,223,00:22:08.342,Carry,
,,,,"[50.1, 75.4]",,,,,,,,,,,,0.776184,,,,,,,,,,,,,e06bde62-8dd4-43f3-aea2-e68a7133d19c,774,,"[50.1, 75.4]",3825855,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Duje Čop,8419.0,Right Center Forward,51,Málaga,223,"['1c582793-4828-4a2d-a3a1-480c152c2400', '4d97e213-423b-459f-9ed9-3ab827347880']",9,,,,,,,,,,,,,,,,,Málaga,223,00:22:09.124,Carry,
,,,,"[63.8, 51.8]",,,,,,,,,,,,0.629483,,,,,,,,,,,,,3b4a46a2-7b78-4052-8c2a-8c136fc178d3,783,,"[65.7, 52.5]",3825855,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Pablo Añor Acosta,6563.0,Right Midfield,51,Málaga,223,"['5ddddca2-677f-4421-9db3-3314733057bb', '6f2e84c0-fc06-4bb0-b6f6-4b2f34852d50', '88a65c86-3bcc-4b5d-ae6b-85928d1acf4d']",14,,,,,,,,,,,,,,,,,Málaga,223,00:22:14.552,Carry,True
,,,,"[72.8, 32.8]",,,,,,,,,,,,0.972634,,,,,,,,,,,,,470b6a86-fa6a-4466-868d-59da84b23ac8,787,,"[66.9, 41.4]",3825855,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pablo Fornals Malla,6764.0,Left Defensive Midfield,51,Málaga,223,"['75bd1fa6-e562-4211-9775-118a3fbcf633', '7a20ff68-cc6a-4c27-b040-cfd1ddef161b']",15,,,,,,,,,,,,,,,,,Málaga,223,00:22:15.895,Carry,
,,,,"[91.8, 4.5]",,,,,,,,,,,,4.229386,,,,,,,,,,,,,ab4f1816-78db-40cb-bf8b-0f4c42a8506f,790,,"[91.5, 16.6]",3825855,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Federico Ricca Rostagnol,6844.0,Left Back,51,Málaga,223,"['11c84e4f-97a3-4c89-8311-9966735ae6df', 'ab618d11-974d-4fa1-a310-54f881e98760']",19,,,,,,,,,,,,,,,,,Málaga,223,00:22:19.462,Carry,
,,,,"[82.8, 11.8]",,,,,,,,,,,,0.646651,,,,,,,,,,,,,f15d5f05-7922-436f-8a51-533ba0dbd791,795,,"[82.8, 11.8]",3825855,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Federico Ricca Rostagnol,6844.0,Left Back,51,Málaga,223,"['cb00bcd0-1389-4af2-be45-2cc74910ac2e', 'f5a7e8d3-f0a3-4324-b46d-d042ed48c12e']",26,,,,,,,,,,,,,,,,,Málaga,223,00:22:26.334,Carry,
,,,,"[76.1, 14.7]",,,,,,,,,,,,2.538982,,,,,,,,,,,,,7221656d-92ca-44cc-bc63-9b3b2e0320be,798,,"[77.6, 15.1]",3825855,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pablo Fornals Malla,6764.0,Left Defensive Midfield,51,Málaga,223,"['6e0e8aa1-4a4a-4bb2-9dd5-d6b872ec1a1c', 'dff7440a-2189-4f70-8636-3bdbc4ed3701']",28,,,,,,,,,,,,,,,,,Málaga,223,00:22:28.039,Carry,
,,,,"[80.4, 11.8]",,,,,,,,,,,,0.780714,,,,,,,,,,,,,101b4f32-b2fa-4671-8e5c-2077f83a2660,802,,"[83.3, 10.7]",3825855,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Federico Ricca Rostagnol,6844.0,Left Back,51,Málaga,223,"['46ed7581-7696-413a-be0b-f20738a50b50', '7837db99-dc2b-465f-a25d-2dd596a8bab2', 'd5b0f9d3-3ea8-4f9d-9b00-4cd07a9dcbc7']",31,,,,,,,,,,,,,,,,,Málaga,223,00:22:31.717,Carry,True
,,,,"[72.6, 28.1]",,,,,,,,,,,,0.582219,,,,,,,,,,,,,c5947167-95c2-4a3c-8e15-746a8c602d78,805,,"[75.5, 26.2]",3825855,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ignacio Camacho Barnola,8234.0,Right Defensive Midfield,51,Málaga,223,"['6ca7fd52-535f-492f-9f5f-b450efbd99da', '7adca795-bbf9-4b15-b91a-b8b5b67fe51c', 'f605beaa-da55-44c1-9500-0872865bac09']",33,,,,,,,,,,,,,,,,,Málaga,223,00:22:33.455,Carry,True
,,,,"[91.5, 41.8]",,,,,,,,,,,,0.16,,,,,,,,,,,,,f343b2b5-45a3-4044-9d9a-e669f1629822,810,,"[91.5, 41.8]",3825855,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Charles Días Barbosa de Oliveira,6707.0,Left Center Forward,51,Málaga,223,"['8594c46d-61c3-4d78-be39-46308faec3fe', 'c6f447ff-a177-4dd5-81df-17c21949d3b1', 'ec9debf5-4e49-44bb-9bc2-f46c07582314']",35,,,,,,,,,,,,,,,,,Málaga,223,00:22:35.017,Carry,True
,,,,"[50.3, 35.6]",,,,,,,,,,,,1.62726,,,,,,,,,,,,,d815eddc-ddfe-4d78-866f-9b0c5f25db4b,815,,"[45.1, 31.1]",3825855,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Casadesús Castaño,23791.0,Right Center Forward,52,Levante UD,221,"['143ff972-8626-4aec-bedc-1157d2b12902', '28ee6475-851c-4dd9-acca-43da91673364', '6b2d6f31-6ac1-4d5f-8570-b2e6635c0446']",37,,,,,,,,,,,,,,,,,Levante UD,221,00:22:37.559,Carry,True
,,,,"[44.2, 36.6]",,,,,,,,,,,,0.60876,,,,,,,,,,,,,2c1fecc2-6603-4e0d-9107-3a6130cabdf9,819,,"[44.2, 36.6]",3825855,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José María Martín-Bejarano Serrano,23970.0,Left Defensive Midfield,52,Levante UD,221,"['0fea44d9-9090-46c3-9776-64af41c47391', '5ecb73be-128c-488f-9a18-4d0ce2511397']",39,,,,,,,,,,,,,,,,,Levante UD,221,00:22:39.784,Carry,
,,,,"[42.1, 13.2]",,,,,,,,,,,,1.53708,,,,,,,,,,,,,d992a043-163d-49b1-85f8-c5de2faf92b9,822,,"[41.1, 13.7]",3825855,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Francisco García García,26023.0,Left Back,52,Levante UD,221,"['58a192db-133e-4eb3-b33c-234ed56d1219', 'a77bb1c6-0e1a-4f05-9768-35a791a03438']",42,,,,,,,,,,,,,,,,,Levante UD,221,00:22:42.020,Carry,
,,,,"[55.8, 75.0]",,,,,,,,,,,,0.450749,,,,,,,,,,,,,14b96cf1-6d40-4ca5-bd98-6c31577a423b,828,,"[53.7, 75.4]",3825855,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Pablo Añor Acosta,6563.0,Right Midfield,53,Málaga,223,"['2921c071-d6de-476d-824e-7ba6b6dd0822', '3d9b5f0d-6025-4e3a-91bf-d77d76c16418']",53,,,,,,,,,,,,,,,,,Málaga,223,00:22:53.139,Carry,
,,,,"[52.3, 4.9]",,,,,,,,,,,,3.471738,,,,,,,,,,,,,f1ab4aeb-3573-4977-abf1-bc391afd824e,831,,"[64.0, 5.4]",3825855,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José María Martín-Bejarano Serrano,23970.0,Left Defensive Midfield,54,Levante UD,221,"['8729ad9b-0777-4181-9ac8-0c495a0928e8', '9a03669f-2882-44e7-8eaa-f5273b0ed6c8', 'd3bac93c-e720-43e9-91ca-cb0b2c7386cb']",53,,,,,,,,,,,,,,,,,Levante UD,221,00:22:53.774,Carry,True
,,,,"[107.6, 6.8]",,,,,,,,,,,,0.702893,,,,,,,,,,,,,f6f56cc9-cbd7-4435-adb8-fabd61458707,840,,"[105.2, 8.4]",3825855,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Luis Morales Nogales,6668.0,Left Midfield,56,Levante UD,221,"['117d8209-2a2a-4b10-91d8-dc9d442f799e', '126c9f31-d7f8-4486-9fd8-d793634e7ae2', '6ef4cc00-8a61-4540-93a2-b3512ba25ab2']",24,,,,,,,,,,,,,,,,,Levante UD,221,00:23:24.943,Carry,True
,,,,"[105.7, 2.6]",,,,,,,,,,,,2.977624,,,,,,,,,,,,,a5f4625a-1274-4dbb-babe-a60e1e8daf45,846,,"[104.7, 4.9]",3825855,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Luis Morales Nogales,6668.0,Left Midfield,57,Levante UD,221,"['01a7f618-539e-4869-97c2-5acc2cbe0fd5', '19516c92-38c6-43e9-8fd9-6b8e4133c24d', '7aeaf494-9f93-49bb-8047-9465154aec31', 'a2354a06-9198-47d4-82b6-d00af16e62b6']",35,,,,,,,,,,,,,,,,,Levante UD,221,00:23:35.512,Carry,True
,,,,"[13.5, 71.7]",,,,,,,,,,,,0.392946,,,,,,,,,,,,,5389e422-81e5-466b-bea9-c14cb8f2443e,851,,"[14.4, 77.5]",3825855,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Miguel Torres Gómez,6878.0,Right Back,57,Levante UD,221,"['0ff3e74a-9c87-421e-a192-a86ee0f40305', '620339e6-8576-414c-814f-17befa5937d4']",38,,,,,,,,,,,,,,,,,Málaga,223,00:23:38.490,Carry,
,,,,"[19.3, 41.1]",,,,,,,,,,,,0.282193,,,,,,,,,,,,,7e1c5ca1-63ab-42cf-8033-b59a6d47fc91,866,,"[18.4, 40.8]",3825855,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Mariño Villar,23843.0,Goalkeeper,59,Levante UD,221,"['4a1e32ed-c351-45e1-98cb-4a8f352f220b', 'f0058bbf-2144-43c9-beaf-0058f9b72675']",2,,,,,,,,,,,,,,,,,Levante UD,221,00:24:02.235,Carry,
,,,,"[41.8, 5.1]",,,,,,,,,,,,4.675652,,,,,,,,,,,,,c45eaf8d-ff9e-427b-a1a8-3988754ff1ed,869,,"[25.3, 21.7]",3825855,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Zouhair Feddal,6647.0,Left Center Back,59,Levante UD,221,"['5bf759d0-0836-4f3b-97bd-9836e9565e3b', '8fa661be-43f6-42f5-9ce0-046d42bec07f']",4,,,,,,,,,,,,,,,,,Levante UD,221,00:24:04.572,Carry,
,,,,"[64.3, 29.2]",,,,,,,,,,,,2.281553,,,,,,,,,,,,,d5183eaa-1302-4520-8805-604aa5efdba0,872,,"[64.6, 29.2]",3825855,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Giuseppe Rossi,7141.0,Left Center Forward,59,Levante UD,221,"['250d5f1f-f27d-480f-b32d-a3369880efb3', '2568b1dc-f27b-4df1-8906-373638fc9a80', '4191eecb-e174-43fb-9ef2-10855c17fd16']",10,,,,,,,,,,,,,,,,,Levante UD,221,00:24:10.514,Carry,True
,,,,"[93.4, 68.7]",,,,,,,,,,,,3.860143,,,,,,,,,,,,,d79b2398-1002-4640-9d4b-d583326eee6d,879,,"[71.6, 76.8]",3825855,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mauricio Andrés Cuero Castillo,27463.0,Right Midfield,59,Levante UD,221,"['919cc8b1-4201-492d-8bf1-76f717e1125e', 'ab196d4f-ebc0-47f7-840e-60c0cf58739c']",16,,,,,,,,,,,,,,,,,Levante UD,221,00:24:16.763,Carry,
,,,,"[107.4, 50.1]",,,,,,,,,,,,1.053358,,,,,,,,,,,,,0e2fe5d7-041f-48df-b349-c9abc808e93e,884,,"[106.4, 52.2]",3825855,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Giuseppe Rossi,7141.0,Left Center Forward,59,Levante UD,221,"['2d409c5b-a56a-4e5a-ae4f-ac567645de68', 'bcd4b843-c8d2-4391-abcd-2f2f092ad71e', 'c9e61e53-e337-4a74-92b6-bb51996ce290', 'db92797a-c222-4407-9cb5-2420165304bb']",26,,,,,,,,,,,,,,,,,Levante UD,221,00:24:26.563,Carry,True
,,,,"[108.3, 48.6]",,,,,,,,,,,,1.676716,,,,,,,,,,,,,ae21523e-b073-4c0a-bbaa-dbcf0d643beb,888,,"[107.4, 50.1]",3825855,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Giuseppe Rossi,7141.0,Left Center Forward,59,Levante UD,221,"['148bd7e1-990d-4b1f-a10c-095db67b1f77', '163c2af2-7276-4e0c-a88b-cdc57588c86d', 'b152cb47-1495-47db-bef2-e777c0e3d17b', 'c9e61e53-e337-4a74-92b6-bb51996ce290', 'db92797a-c222-4407-9cb5-2420165304bb']",27,,,,,,,,,,,,,,,,,Levante UD,221,00:24:27.616,Carry,True
,,,,"[5.2, 34.3]",,,,,,,,,,,,1.222172,,,,,,,,,,,,,02291085-021a-4f48-af30-a2633e13464a,892,,"[11.1, 32.4]",3825855,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Federico Ricca Rostagnol,6844.0,Left Back,60,Málaga,223,"['1a4625bd-0126-495b-bbd8-f39a7490cb6f', '4fb96dc7-8423-4ca1-8c8d-cfef3f39cda5']",30,,,,,,,,,,,,,,,,,Málaga,223,00:24:30.245,Carry,
,,,,"[21.7, 23.7]",,,,,,,,,,,,0.251046,,,,,,,,,,,,,59e582d1-2efd-45ce-bd8c-be2841c02e28,897,,"[21.7, 23.7]",3825855,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Fornals Malla,6764.0,Left Defensive Midfield,60,Málaga,223,"['476de13e-3a37-4f26-aefa-e85d238fb063', 'edfef0a2-b82e-4536-8474-8a5cc98fd48a']",35,,,,,,,,,,,,,,,,,Málaga,223,00:24:35.239,Carry,
,,,,"[69.0, 9.9]",,,,,,,,,,,,1.443751,,,,,,,,,,,,,25f9d19e-ab76-44c2-8c13-c1a38c3d368d,904,,"[68.5, 15.5]",3825855,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Francisco García García,26023.0,Left Back,61,Levante UD,221,"['80a35149-eca7-49a4-aa3b-16fe78fbd5ad', 'd5df7793-13de-4a32-bc78-75938015f4fb']",46,,,,,,,,,,,,,,,,,Levante UD,221,00:24:46.582,Carry,
,,,,"[24.2, 58.5]",,,,,,,,,,,,18.889574,,,,,,,,,,,,,73f231b8-b5e2-42d8-828b-5d893e4cd29e,907,,"[3.5, 53.2]",3825855,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Francisco Guillermo Ochoa Magaña,5577.0,Goalkeeper,62,Málaga,223,"['3393f6fa-078e-4309-972c-3be8a000614b', 'e11d8b6e-9efe-4df4-ac71-99a83db45bbb']",52,,,,,,,,,,,,,,,,,Málaga,223,00:24:52.882,Carry,
,,,,"[65.8, 73.3]",,,,,,,,,,,,0.538522,,,,,,,,,,,,,c53bdec2-0de3-43a1-ade2-5f775612f1ad,914,,"[67.9, 69.8]",3825855,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Duje Čop,8419.0,Right Center Forward,64,Málaga,223,"['1616a99e-a28b-48a5-bbd1-e74238767f87', '48685653-92ea-4d4a-a69b-7b7841ee6d97', 'cf0ec1cc-aed2-4691-b074-77be36de19f4']",34,,,,,,,,,,,,,,,,,Málaga,223,00:25:34.592,Carry,True
,,,,"[72.8, 31.4]",,,,,,,,,,,,2.432687,,,,,,,,,,,,,05671133-4437-4ee2-bc3e-00197305b025,922,,"[69.7, 53.0]",3825855,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Pablo Añor Acosta,6563.0,Right Midfield,64,Málaga,223,"['51cde1b5-fa29-4c44-8a4e-51ad9e28757b', '6df40314-89fe-4527-9f75-ae859f0f179a', 'b0c9947b-e165-4332-958a-1734e9fbf74d']",37,,,,,,,,,,,,,,,,,Málaga,223,00:25:37.607,Carry,True
,,,,"[109.3, 22.9]",,,,,,,,,,,,0.321012,,,,,,,,,,,,,1e7465ea-1a6a-488a-ac31-c0db5b140103,926,,"[107.8, 23.2]",3825855,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gonzalo Castro Irizábal,6740.0,Left Midfield,64,Málaga,223,"['4a18de76-a793-47c0-9148-3b791a906910', 'a231b82f-8439-42eb-87c2-c9c5f14de6c9']",42,,,,,,,,,,,,,,,,,Málaga,223,00:25:42.814,Carry,
,,,,"[5.4, 17.2]",,,,,,,,,,,,1.380012,,,,,,,,,,,,,9e5aa3d2-10dc-45b2-bb6b-73020c7cd6a8,935,,"[5.6, 23.6]",3825855,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,José Luis Morales Nogales,6668.0,Left Midfield,65,Málaga,223,"['32bcd2bc-567e-4518-a866-f1fe105ec765', 'd9b2dc9c-79c8-4139-829c-abe0df155859', 'eb1af0f8-3a56-4001-9671-dd373bb4eec4']",12,,,,,,,,,,,,,,,,,Levante UD,221,00:26:12.172,Carry,True
,,,,"[50.9, 67.1]",,,,,,,,,,,,1.200596,,,,,,,,,,,,,84ae6ee9-697c-4e11-8a79-8c2e0aa1481e,939,,"[50.6, 66.0]",3825855,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Miguel Torres Gómez,6878.0,Right Back,65,Málaga,223,"['6acf6b96-426c-4257-a925-350406eec216', 'a62c7cfa-891c-4fab-9d36-f691f795a500']",20,,,,,,,,,,,,,,,,,Málaga,223,00:26:20.315,Carry,
,,,,"[49.9, 45.2]",,,,,,,,,,,,1.313349,,,,,,,,,,,,,28fe3c8c-2a4e-4ecc-8bb0-67df57ed3ed2,942,,"[49.9, 45.2]",3825855,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Pablo Fornals Malla,6764.0,Left Defensive Midfield,65,Málaga,223,"['f6f0500b-6e38-43e9-a76c-ed3cea083319', 'f78c1c1a-fbe8-4f41-b118-d508df41ca0f']",23,,,,,,,,,,,,,,,,,Málaga,223,00:26:23.017,Carry,
,,,,"[64.5, 40.0]",,,,,,,,,,,,0.12,,,,,,,,,,,,,e23291ce-cd1b-47af-8416-3d288bf542dc,945,,"[61.3, 40.0]",3825855,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Egor Filipenko,16723.0,Left Center Back,65,Málaga,223,"['6f60c64d-1b9a-49d2-98da-43d588b41b51', '7ebf38b6-fd2a-42df-b19e-1504078f0391']",25,,,,,,,,,,,,,,,,,Málaga,223,00:26:25.394,Carry,
