50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb2d1c61-91ea-4c22-a193-7aa22cb70db1,550,,"[62.2, 16.5]",3825819,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,André Filipe Tavares Gomes,10802.0,Left Wing,31,Valencia,207,['f17a80e9-e68b-4d83-bf54-68ecbcda07fd'],32,,,,,,,,,,,,,,,,,,,Valencia,207,00:11:32.034,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cbaef96d-a3d4-46bf-8034-3aa596573984,553,,"[40.6, 17.2]",3825819,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aymen Abdennour,4406.0,Left Center Back,31,Valencia,207,['6d610b14-c747-4676-afb7-a2740912d21a'],35,,,,,,,,,,,,,,,,,,,Valencia,207,00:11:35.034,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8640399d-9df1-43b9-a380-9d4bf8a73c01,556,,"[52.0, 18.3]",3825819,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Fuego Martínez,6751.0,Left Defensive Midfield,31,Valencia,207,['87819292-31b8-4d64-8225-438bd6e1a88f'],37,,,,,,,,,,,,,,,,,,,Valencia,207,00:11:37.274,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb8aa3e4-3889-4d3d-8763-cc5e198d367c,559,,"[35.8, 45.1]",3825819,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Shkodran Mustafi,3638.0,Right Center Back,31,Valencia,207,['2ec67a49-4108-45ae-99ed-f3292260523c'],39,,,,,,,,,,,,,,,,,,,Valencia,207,00:11:39.194,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bfe6aeb-db47-44e1-a3a2-c66d52477b8f,563,,"[62.9, 7.4]",3825819,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Guilherme Magdalena Siqueira,26780.0,Left Back,31,Valencia,207,['00d4e7ac-8a8f-430d-a778-9c6ab6e0d40d'],41,,,,,,,,,,,,,,,,,,,Valencia,207,00:11:41.566,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3a9d94b-10a7-4b30-a612-f7ba733a2aeb,569,,"[64.3, 66.2]",3825819,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rúben Miguel Nunes Vezo,6592.0,Right Back,31,Valencia,207,['e816f460-38e7-4cf6-b6a6-b2ba5ee09cb8'],46,,,,,,,,,,,,,,,,,,,Valencia,207,00:11:46.782,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dad53322-7b8f-4387-9738-d6e7d06ea0d8,573,,"[100.4, 51.9]",3825819,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rodrigo Moreno Machado,5718.0,Right Wing,31,Valencia,207,"['14054d28-6d59-4a07-824f-11577e02f813', 'b22f2003-46c5-4bd4-8613-f53531984975']",51,,,,,,,,,,,,,,,,,,,Valencia,207,00:11:51.745,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e2db7b3-e6cc-4e5f-89e2-8a515d1e554a,577,,"[118.0, 63.9]",3825819,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rúben Miguel Nunes Vezo,6592.0,Right Back,31,Valencia,207,['18e2906a-86cc-4a63-8dc3-adec57782f67'],55,,,,,,,,,,,,,,,,,,,Valencia,207,00:11:55.173,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7121603f-8eae-4383-b45e-1b0ca337bea6,584,,"[49.5, 28.4]",3825819,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Filipe Tavares Gomes,10802.0,Left Wing,33,Valencia,207,['4dd0f8f8-52b6-4f99-897d-0abf435530d5'],33,,,,,,,,,,,,,,,,,,,Valencia,207,00:12:33.672,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108ec645-ab3e-47d6-9dbd-de69a6a48845,590,,"[54.3, 11.4]",3825819,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Santiago Mina Lorenzo,6594.0,Center Attacking Midfield,33,Valencia,207,['35071f6b-aaf3-49e5-80e4-680973b5920a'],37,,,,,,,,,,,,,,,,,,,Valencia,207,00:12:37.144,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95a65956-5bc4-486f-a0b1-8ddc986ab6fe,594,,"[53.4, 35.5]",3825819,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danilo Barbosa da Silva,10037.0,Right Defensive Midfield,33,Valencia,207,['76469d05-1332-4b66-9280-eb4d296ff40f'],42,,,,,,,,,,,,,,,,,,,Valencia,207,00:12:42.330,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ec6c6a3-2499-4189-ac1d-e9845da9cf26,598,,"[47.4, 58.9]",3825819,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rúben Miguel Nunes Vezo,6592.0,Right Back,33,Valencia,207,['4f6b90d7-902d-476e-964f-729ec64ecd5a'],46,,,,,,,,,,,,,,,,,,,Valencia,207,00:12:46.610,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cefc21c3-fb1b-4e7a-88fb-1cee2b465886,601,,"[55.1, 48.0]",3825819,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Santiago Mina Lorenzo,6594.0,Center Attacking Midfield,33,Valencia,207,['821a83c5-8fe6-4f1b-b097-95719326e109'],47,,,,,,,,,,,,,,,,,,,Valencia,207,00:12:47.970,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b2cdc8b-aaff-4574-890d-297ee4fb4948,611,,"[83.2, 54.8]",3825819,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Alcácer García,6402.0,Center Forward,33,Valencia,207,['e5df30a9-d018-49a3-acfb-d60dc7fc6eff'],56,,,,,,,,,,,,,,,,,,,Valencia,207,00:12:56.127,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90cfddad-9c88-4b98-a628-49237adfae72,613,,"[63.0, 10.0]",3825819,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,John Guidetti,6038.0,Center Forward,34,Celta Vigo,209,['1a2d16f6-bb9b-4a6d-98d4-105a853b37db'],18,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:13:18.051,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a453f83d-858b-4755-aae6-b0b36e955bd4,616,,"[78.5, 8.3]",3825819,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manuel Agudo Durán,6724.0,Left Wing,34,Celta Vigo,209,['21aedb8f-8eae-4334-a624-610ac2d142e6'],19,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:13:19.209,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2b52cf9-64b9-4ae3-b6a0-ff7fabc6ce4e,618,,"[34.3, 64.5]",3825819,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Shkodran Mustafi,3638.0,Right Center Back,35,Valencia,207,['5f0f0a6a-89a0-4b47-b657-e8957e0fb955'],34,,,,,,,,,,,,,,,,,,,Valencia,207,00:13:34.921,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a1d4133-3904-4060-a076-2d50f4bf8aa7,621,,"[40.6, 26.4]",3825819,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aymen Abdennour,4406.0,Left Center Back,35,Valencia,207,['abea0327-d6bf-4631-9802-4b67c5683311'],38,,,,,,,,,,,,,,,,,,,Valencia,207,00:13:38.161,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604ab335-db05-4fb5-8f77-08511b0d7901,624,,"[54.4, 17.0]",3825819,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,André Filipe Tavares Gomes,10802.0,Left Wing,35,Valencia,207,['eb444a30-f967-4566-ba20-0b60154fd671'],40,,,,,,,,,,,,,,,,,,,Valencia,207,00:13:40.876,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4f475c7-49df-47aa-b81e-90ab0b4aa925,629,,"[48.6, 54.6]",3825819,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Shkodran Mustafi,3638.0,Right Center Back,35,Valencia,207,['61d4f411-1d00-48d5-a6f4-d4bee19aae72'],45,,,,,,,,,,,,,,,,,,,Valencia,207,00:13:45.481,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c91a1edc-445f-4bb1-aff4-f9eb9e78b171,632,,"[59.0, 70.8]",3825819,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rúben Miguel Nunes Vezo,6592.0,Right Back,35,Valencia,207,['a2022dbf-11d5-4b2a-bd40-5174c3af1efe'],48,,,,,,,,,,,,,,,,,,,Valencia,207,00:13:48.185,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aaac031c-e62d-4030-92ac-4da1571ae62a,637,,"[63.0, 22.2]",3825819,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,John Guidetti,6038.0,Center Forward,35,Valencia,207,['37b5c6bc-b2f3-4c5e-8c9c-f8dd50fe02d2'],51,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:13:51.513,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc2a7055-6967-49be-8ba2-41568d99f1c0,642,,"[5.7, 42.0]",3825819,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mathew Ryan,3240.0,Goalkeeper,35,Valencia,207,"['10fd465d-e691-457a-85a2-38c347ae207a', '5c5bb68b-0fa9-4777-911d-adece8e9332a']",57,,,,,,,,,,,,,,,,,,,Valencia,207,00:13:57.421,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3f5c890-0de9-414e-a38f-98897a40b9ab,645,,"[55.5, 8.8]",3825819,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Santiago Mina Lorenzo,6594.0,Center Attacking Midfield,35,Valencia,207,['3e675d01-8e90-4b40-9c44-91b39d50d757'],2,,,,,,,,,,,,,,,,,,,Valencia,207,00:14:02.882,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2fccdb29-016f-4cbf-9f07-3bfd56319505,657,,"[39.3, 73.8]",3825819,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Alfonso Díaz Rojas,27341.0,Left Defensive Midfield,36,Celta Vigo,209,['401beabf-da1d-45ff-956a-10909d42b458'],9,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:14:09.696,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1539bda9-2c60-4e7c-82f5-6104396c9a1c,660,,"[30.1, 60.6]",3825819,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,36,Celta Vigo,209,['c9a802cd-f0b6-46ab-9190-1b7ed3fcd97f'],12,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:14:12.376,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73790055-8d7a-42c9-841f-953c6fa6c924,663,,"[38.7, 24.6]",3825819,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Gómez Solà,6804.0,Left Center Back,36,Celta Vigo,209,['cd46d245-2446-482c-a258-607aa9f19c49'],14,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:14:14.612,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b90adca2-5389-4ab7-9617-5171616cb2b1,666,,"[54.9, 6.5]",3825819,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Castro Otto,6802.0,Left Back,36,Celta Vigo,209,['bef69e75-f228-40c5-971f-8130889f1b91'],16,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:14:16.683,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c16a7c3d-bc1b-461e-a129-dcf214aca250,670,,"[64.6, 13.4]",3825819,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Agudo Durán,6724.0,Left Wing,36,Celta Vigo,209,"['261d9abd-2b38-41ed-97c3-7d72dfda56c8', '4acf3ead-5ff1-4e11-9562-c2af7a44dd05']",17,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:14:17.739,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01e3024d-76d1-4ed6-b4bd-77015ee059d7,676,,"[70.8, 47.3]",3825819,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Santiago Mina Lorenzo,6594.0,Center Attacking Midfield,37,Valencia,207,['815557f1-673c-431a-a623-824d246755ed'],21,,,,,,,,,,,,,,,,,,,Valencia,207,00:14:21.180,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb9112f8-194c-47e8-b5e2-fdca5939f043,682,,"[49.5, 72.4]",3825819,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Claudio Beauvue,6600.0,Right Wing,37,Valencia,207,['7dc74344-7235-40aa-ae2a-633e27d804e5'],27,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:14:27.750,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb79abf3-c604-4064-9f88-f65896f3e3e9,691,,"[56.7, 36.2]",3825819,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabián Ariel Orellana Valenzuela,7105.0,Center Attacking Midfield,38,Celta Vigo,209,['cbbc36c5-faee-4d48-bd27-b08264fce393'],40,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:14:40.577,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525223c6-49dd-4641-a7c1-bc61d9af4d89,694,,"[84.6, 7.6]",3825819,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Agudo Durán,6724.0,Left Wing,38,Celta Vigo,209,['fe7c06b5-1ee5-4da2-b15c-7acf5619c2a2'],44,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:14:44.419,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fcc2768d-a1a6-43af-b446-1dd03dd94ccc,697,,"[84.8, 26.5]",3825819,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabián Ariel Orellana Valenzuela,7105.0,Center Attacking Midfield,38,Celta Vigo,209,['ef0aa039-c038-4d42-a7c7-7cd7f8041743'],49,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:14:49.019,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8606954f-0e23-4f4f-89b4-660db8a195b3,701,,"[83.6, 37.0]",3825819,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Claudio Beauvue,6600.0,Right Wing,38,Celta Vigo,209,['1bf80e42-844d-4c82-8025-e8fcaa07a979'],51,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:14:51.613,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2268f0a4-d0fe-4c31-9b60-bf640270409e,705,,"[70.4, 22.2]",3825819,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Castro Otto,6802.0,Left Back,38,Celta Vigo,209,['8f74eeed-6f6e-47c2-983f-182aa7573c30'],53,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:14:53.773,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e898dc70-e3c8-414f-928b-aa13b67c9435,708,,"[63.3, 55.1]",3825819,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Wass,6797.0,Right Defensive Midfield,38,Celta Vigo,209,['fbf848fc-fe62-474b-89b9-1a86037f8e07'],57,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:14:57.230,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00a040d7-d14c-43f0-899b-f9bf490ccc56,711,,"[77.8, 75.6]",3825819,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hugo Mallo Novegil,6805.0,Right Back,38,Celta Vigo,209,['44270b30-0b04-4fc8-b8ad-f0be5ba31258'],2,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:15:02.811,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4eb49afd-8e09-44c3-b84c-cd6f79d3f138,714,,"[60.6, 68.9]",3825819,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Wass,6797.0,Right Defensive Midfield,38,Celta Vigo,209,['9b3413f9-70d3-44ee-8c66-c02e516babd5'],4,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:15:04.132,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8be29ae-91f0-43e2-a90f-9d6a8a408051,717,,"[88.2, 74.4]",3825819,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,John Guidetti,6038.0,Center Forward,38,Celta Vigo,209,['4509bbce-b746-4867-9adc-4724ab5d0bf1'],8,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:15:08.314,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197e255a-6257-45c2-824b-fe59fcaf337b,721,,"[80.3, 78.0]",3825819,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hugo Mallo Novegil,6805.0,Right Back,38,Celta Vigo,209,['1a258f73-4802-4a28-bab0-26ac09af5b3f'],10,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:15:10.775,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0189ed31-6f0d-4901-8c1e-638c94a6ab44,724,,"[84.8, 73.3]",3825819,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,John Guidetti,6038.0,Center Forward,38,Celta Vigo,209,['0d54a8ec-ded9-41a7-93d1-da92c92267c6'],12,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:15:12.120,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fadf2812-81c5-4871-9a37-a7b23aa37662,729,,"[111.3, 74.7]",3825819,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hugo Mallo Novegil,6805.0,Right Back,38,Celta Vigo,209,['bcc9f8df-297a-4432-bac6-f1d3ea481ecb'],15,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:15:15.886,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97096e40-dcbd-4f27-bace-f1173f4552bd,732,,"[105.3, 64.0]",3825819,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Fabián Ariel Orellana Valenzuela,7105.0,Center Attacking Midfield,39,Celta Vigo,209,['b7a8cc6f-1c01-4403-aa86-7c4e6fd27baf'],51,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:15:51.107,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49e0b47a-b240-4da3-9ebc-a04c51f4558d,735,,"[108.5, 41.2]",3825819,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,39,Celta Vigo,209,['ec8ad16a-de93-4db4-8f3c-d56a12c5ee00'],53,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:15:53.589,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2dd889b-c830-4bf8-b73d-9097eceaf9c6,742,,"[106.9, 16.7]",3825819,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Manuel Agudo Durán,6724.0,Left Wing,39,Celta Vigo,209,['61c4a963-83b8-4184-9d59-2c7f6357b73a'],57,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:15:57.330,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ab62211-7ecf-46ce-8cf8-38be0486db8c,745,,"[110.2, 46.5]",3825819,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sergi Gómez Solà,6804.0,Left Center Back,39,Celta Vigo,209,['deb54625-6baf-4d00-808f-494758ba8bd1'],58,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:15:58.757,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca7cc863-556d-46e4-a351-57191989e86f,750,,"[62.7, 57.2]",3825819,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Rúben Miguel Nunes Vezo,6592.0,Right Back,40,Valencia,207,['6eda6d19-3284-4729-931c-9b7cc2ce2285'],28,,,,,,,,,,,,,,,,,,,Valencia,207,00:16:28.563,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e0be143-b7bb-4699-b78c-fab6bc7d3d1a,753,,"[79.2, 36.1]",3825819,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,John Guidetti,6038.0,Center Forward,40,Valencia,207,['551e0bb9-580e-448e-beae-2db644f07478'],31,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:16:31.202,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd8188cd-fd41-4f63-ab8e-857262115fe6,755,,"[6.2, 36.9]",3825819,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mathew Ryan,3240.0,Goalkeeper,40,Valencia,207,['383e5c5b-d8f7-4200-a1c3-de5939887325'],33,,,,,,,,,,,,,,,,,,,Valencia,207,00:16:33.282,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9d76946-b383-49b2-aa68-457b87083c39,759,,"[47.6, 71.2]",3825819,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Rúben Miguel Nunes Vezo,6592.0,Right Back,40,Valencia,207,['e5d587c9-47dc-4935-b0db-09ab240c8848'],38,,,,,,,,,,,,,,,,,,,Valencia,207,00:16:38.151,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8123602b-37bc-4047-a156-5284228d5ce6,762,,"[55.9, 49.7]",3825819,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,André Filipe Tavares Gomes,10802.0,Left Wing,40,Valencia,207,['f05c2866-3105-4a4d-88eb-9fcefac5bb2e'],40,,,,,,,,,,,,,,,,,,,Valencia,207,00:16:40.819,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f5ee94e-f1b6-4c32-910d-f338a38850ee,765,,"[79.0, 29.2]",3825819,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,John Guidetti,6038.0,Center Forward,40,Valencia,207,['27064cd6-820c-4b57-8fdc-6bf089fcf143'],42,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:16:42.991,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c981f91c-7245-4bb3-8370-8a93d351a8d4,769,,"[52.2, 28.0]",3825819,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,André Filipe Tavares Gomes,10802.0,Left Wing,40,Valencia,207,['9e212a05-cbfd-410b-aa2b-6ab9376384e7'],46,,,,,,,,,,,,,,,,,,,Valencia,207,00:16:46.025,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437a60db-1e9f-4e2f-b5e5-7f896f8cc05f,780,,"[70.6, 16.7]",3825819,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Santiago Mina Lorenzo,6594.0,Center Attacking Midfield,41,Valencia,207,['1229710f-12d3-4cc8-8f84-0b0182fa0ab0'],6,,,,,,,,,,,,,,,,,,,Valencia,207,00:17:06.211,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d10c724f-f196-420f-b808-71e6e933ea43,782,,"[61.9, 41.5]",3825819,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Danilo Barbosa da Silva,10037.0,Right Defensive Midfield,41,Valencia,207,['142fbdf2-67e9-47c5-a790-8fce3bd47fcd'],8,,,,,,,,,,,,,,,,,,,Valencia,207,00:17:08.357,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36994485-7f83-4783-a752-1fdb606402b9,785,,"[67.2, 72.5]",3825819,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rúben Miguel Nunes Vezo,6592.0,Right Back,41,Valencia,207,['a0bfdeef-bb9c-454f-9d56-7596aef8119f'],11,,,,,,,,,,,,,,,,,,,Valencia,207,00:17:11.997,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7305ba0-cc86-48a8-b3f4-9970ea034c9c,788,,"[76.3, 60.4]",3825819,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rodrigo Moreno Machado,5718.0,Right Wing,41,Valencia,207,['254839db-87a3-4342-9142-e5317c1052c9'],12,,,,,,,,,,,,,,,,,,,Valencia,207,00:17:12.364,Ball Receipt*,
