bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.582223,,,,,,,,,,,,,9edd745d-e198-4d51-bf32-614d4bf288ba,1501,,"[41.2, 80.0]",3825897,41,,,,,-1.5473632,,,,,"[41.5, 67.2]",,Low Pass,12.803515,,,,Gonzalo Escalante,6712.0,,,,,Throw-in,1,From Throw In,Ander Capa Rodríguez,6699.0,Right Back,98,Eibar,322,['52d3d3b1-18dd-45c8-8ee4-66131577f5f1'],57,,,,,,,,,,,,,,,,,,Eibar,322,00:41:57.376,Pass,
,,,,,,,,,,,,,,,,1.900178,,,,,,,,,,,,,3672b7e8-aaf9-4e73-b71d-c034e8b34766,1503,,"[41.8, 67.6]",3825897,41,,,,,-0.23130585,,Right Foot,,,"[67.7, 61.5]",,Low Pass,26.608644,,Incomplete,,Ander Capa Rodríguez,6699.0,,,,,,1,From Throw In,Gonzalo Escalante,6712.0,Left Defensive Midfield,98,Eibar,322,"['f8dc08a5-c744-4e80-af1c-f7296fc4b937', 'fd019404-f4ed-4817-bbe5-6074af826fdc']",57,,,,,,,,,,,,,,,,,,Eibar,322,00:41:57.958,Pass,
,,,,,,,,,,,,,,,,1.135236,,,,,,,,,,,,,7eacd444-eee1-481c-86ff-4d35b5228cc8,1506,,"[47.7, 80.0]",3825897,42,,,,,-1.088575,,,,,"[54.4, 67.2]",,High Pass,14.447491,,,,Gonzalo Escalante,6712.0,,,,,Throw-in,1,From Throw In,Ander Capa Rodríguez,6699.0,Right Back,99,Eibar,322,['cdc622cf-3954-4cdf-954d-7ab8b4d9a394'],6,,,,,,,,,,,,,,,,,,Eibar,322,00:42:06.799,Pass,
,,,,,,,,,,,,,,,,1.209259,,,,,,,,,,,,,8340a8bc-9907-44cc-929a-1a8a69c55831,1509,,"[51.8, 69.3]",3825897,42,,,,,1.3127891,,Right Foot,,,"[53.7, 76.5]",,Ground Pass,7.4464755,,,,Ander Capa Rodríguez,6699.0,,,,,,1,From Throw In,Gonzalo Escalante,6712.0,Left Defensive Midfield,99,Eibar,322,['e3e17529-472c-42f5-b4d1-5358111ca015'],8,,,,,,,,,,,,,,,,,,Eibar,322,00:42:08.202,Pass,
,,,,,,,,,,,,,,,,0.28578,,,,,,,,,,,,,a3fe7088-aed8-475b-8dc9-e012e729a3e8,1512,,"[54.4, 76.2]",3825897,42,,,,,-0.293589,,Right Foot,,,"[58.7, 74.9]",,Low Pass,4.4922156,,Incomplete,,,,,,,,,1,From Throw In,Ander Capa Rodríguez,6699.0,Right Back,99,Eibar,322,['15d8e4e8-c135-45c7-805b-89725acf27c8'],10,,,,,,,,,,,,,,,,,,Eibar,322,00:42:10.163,Pass,
,,,,,,,,,,,,,,,,2.060176,,,,,,,,,,,,,72426a77-34d7-4e68-aa8f-c10481936f2a,1514,,"[58.2, 80.0]",3825897,42,,,,,-0.25659254,,,,,"[78.4, 74.7]",,High Pass,20.883726,,Incomplete,,,,,,,,Throw-in,1,From Throw In,Ander Capa Rodríguez,6699.0,Right Back,100,Eibar,322,['9deef967-13a8-426a-815f-da4c2ebf86bc'],26,,,,,,,,,,,,,,,,,,Eibar,322,00:42:26.063,Pass,
,,,,,,,,,,,,,,,,0.929509,,,,,,,,,,,,,9deef967-13a8-426a-815f-da4c2ebf86bc,1516,,"[41.7, 5.4]",3825897,42,,,,True,0.7998899,,,,,"[45.1, 8.9]",,Low Pass,4.879549,,,,Asier Illarramendi Andonegi,6671.0,,,,,Interception,1,Regular Play,David Zurutuza Veillet,6669.0,Left Wing,101,Real Sociedad,210,"['69f84eab-c3a2-4ede-be1b-c878641c40b3', '72426a77-34d7-4e68-aa8f-c10481936f2a', 'f601904e-edfb-44fe-924d-8b6ca93272a7']",28,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:42:28.123,Pass,True
,,,,,,,,,,,,,,,,2.558279,,,,,,,,,,,,,fc4741b4-64e1-49b8-b502-38ff94737476,1521,,"[43.3, 3.6]",3825897,42,,,,,-0.08140479,,Right Foot,,,"[86.2, 0.1]",,Low Pass,43.042538,,Out,,Mikel Oyarzabal Ugarte,6685.0,,,,,,1,Regular Play,Asier Illarramendi Andonegi,6671.0,Left Defensive Midfield,101,Real Sociedad,210,['69ed751b-09fc-4a2a-9280-676cbde89f42'],33,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:42:33.278,Pass,
,,,,,,,,,,,,,,,,1.942135,,,,,,,,,,,,,04dd96f2-b7b7-4679-842a-68ead4065cbb,1523,,"[38.7, 80.0]",3825897,42,,,,,-0.15037143,,,,,"[68.4, 75.5]",,High Pass,30.038975,,Incomplete,,,,,,,,Throw-in,1,From Throw In,Ander Capa Rodríguez,6699.0,Right Back,102,Eibar,322,['bd4cb49a-2ab9-4a3a-87ed-fb22f9f6857e'],53,,,,,,,,,,,,,,,,,,Eibar,322,00:42:53.430,Pass,
,,,,,,,,,,,,,,,,1.013139,,,,,,,,,,,,,bd4cb49a-2ab9-4a3a-87ed-fb22f9f6857e,1524,,"[51.7, 4.6]",3825897,42,,,,,0.5083106,,Head,,,"[65.7, 12.4]",,Low Pass,16.026228,,,,Xabier Prieto Argarate,6690.0,,,,,Recovery,1,From Throw In,Markel Bergara Larrañaga,6633.0,Right Defensive Midfield,102,Eibar,322,"['04dd96f2-b7b7-4679-842a-68ead4065cbb', '51ce180d-083f-4bbd-945f-5d64823c8a2d']",55,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:42:55.372,Pass,
,,,,,,,,,,,,,,,,1.123936,,,,,,,,,,,,,ba01660c-da6d-468a-a12e-1b6ff2208383,1532,,"[67.7, 39.0]",3825897,43,,,,,-1.6736925,,Left Foot,,,"[65.8, 20.6]",,Ground Pass,18.497837,,,,Antonio Manuel Luna Rodríguez,6675.0,,,,,,1,From Throw In,Daniel García Carrillo,6775.0,Right Defensive Midfield,102,Eibar,322,['eeb35b61-1fe9-4f4e-bdb5-93317ab8e77c'],0,,,,,,,,,,,,,,,,,,Eibar,322,00:43:00.866,Pass,
,,,,,,,,,,,,,,,,3.105629,,,,,,,,,,,,,c10cf5e7-261b-46d3-9d1b-16538f016a1e,1535,,"[76.3, 12.6]",3825897,43,,,,,0.3833608,,Left Foot,,,"[112.5, 27.2]",,Ground Pass,39.033318,,,,Sergio Enrich Ametller,6700.0,,,,,,1,From Throw In,Antonio Manuel Luna Rodríguez,6675.0,Left Back,102,Eibar,322,['332cc003-8d8a-4d09-99d5-a9b2f714a4fc'],4,,,,,,,,,,,,,,,,,,Eibar,322,00:43:04.344,Pass,
,,,,,,,,,,,,,,,,0.651213,,,,,,,,,,,,,67961947-5412-4596-94a6-826983059f29,1538,,"[111.0, 27.2]",3825897,43,,,,,2.9957168,,Right Foot,,,"[89.9, 30.3]",,Ground Pass,21.32651,,,,Gonzalo Escalante,6712.0,,,,,,1,From Throw In,Sergio Enrich Ametller,6700.0,Right Center Forward,102,Eibar,322,['9435c4b3-eb07-413d-b393-70e9d68363df'],9,,,,,,,,,,,,,,,,,,Eibar,322,00:43:09.966,Pass,
,,,,,,,,,,,,,,,,1.628765,,,,,,,,,,,,,6509d021-8783-422b-93a3-6b090983375d,1541,,"[91.3, 29.5]",3825897,43,,,,,2.2390857,,No Touch,,,"[83.8, 39.0]",,Ground Pass,12.103719,True,,,Daniel García Carrillo,6775.0,,,,,,1,From Throw In,Gonzalo Escalante,6712.0,Left Defensive Midfield,102,Eibar,322,['cbe5f27d-0472-4a41-a4fb-e9d43f7584b6'],10,,,,,,,,,,,,,,,,,,Eibar,322,00:43:10.657,Pass,
,,,,,,,,,,,,,,,,1.933527,,,,,,,,,,,,,3f0cbf6a-5960-4ab8-9af6-5ef5f37ac2b4,1544,,"[84.8, 38.7]",3825897,43,,,,,1.5152978,,Right Foot,,,"[86.5, 69.3]",,Ground Pass,30.647186,,,,Ander Capa Rodríguez,6699.0,,,,,,1,From Throw In,Daniel García Carrillo,6775.0,Right Defensive Midfield,102,Eibar,322,['d019e9a7-2be8-45bd-8533-b3790e0cc5b7'],12,,,,,,,,,,,,,,,,,,Eibar,322,00:43:12.326,Pass,
,,,,,,,,,,,,,,,,3.827577,,,,,,,,,,,,,40f6a56d-43f9-454f-97e2-241130932397,1547,,"[96.6, 70.8]",3825897,43,,,,,-1.3091303,,Right Foot,True,,"[115.4, 0.6]",,High Pass,72.67379,,Out,,,,,True,,,,1,From Throw In,Ander Capa Rodríguez,6699.0,Right Back,102,Eibar,322,,15,,,,,,,,,,,,,,,,,,Eibar,322,00:43:15.219,Pass,
,,,,,,,,,,,,,,,,1.578712,,,,,,,,,,,,,956972b0-b6d8-4bdc-8e94-645378460b07,1548,,"[11.0, 80.0]",3825897,43,,,,,-0.5070985,,,,,"[29.0, 70.0]",,High Pass,20.59126,,,,Xabier Prieto Argarate,6690.0,,,,,Throw-in,1,From Throw In,Aritz Elustondo Irribaria,6679.0,Right Back,103,Real Sociedad,210,['d594a78a-f91c-4b28-bc3c-1be5f9fc0779'],33,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:43:33.798,Pass,
,,,,,,,,,,,,,,,,1.243117,,,,,,,,,,,,,ac192234-747e-41ff-8a84-a67c6b5fbe61,1551,,"[31.7, 69.8]",3825897,43,,,,True,-0.3999043,,,,,"[41.4, 65.7]",,High Pass,10.530907,,,,Carlos Alberto Vela Garrido,5560.0,,,,,,1,From Throw In,Xabier Prieto Argarate,6690.0,Center Attacking Midfield,103,Real Sociedad,210,"['4886b3cd-37fb-4c34-b876-fc165ac9ea54', '6f924809-7315-4b8b-9c82-04e82c57047f']",35,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:43:35.377,Pass,True
,,,,,,,,,,,,,,,,1.041754,,,,,,,,,,,,,46e5b00a-8b69-4b11-930c-edadcc79a880,1555,,"[74.7, 16.1]",3825897,43,,,,,-1.2783533,,Head,,,"[77.5, 6.8]",,Low Pass,9.712363,,,,Antonio Manuel Luna Rodríguez,6675.0,,,,,Recovery,1,From Throw In,Daniel García Carrillo,6775.0,Right Defensive Midfield,103,Real Sociedad,210,['bc1e21d6-595e-498b-a578-622c3c33137d'],37,,,,,,,,,,,,,,,,,,Eibar,322,00:43:37.754,Pass,
,,,,,,,,,,,,,,,,0.971301,,,,,,,,,,,,,aace11da-70b6-4d79-b014-cd61cedb15f3,1558,,"[76.3, 5.3]",3825897,43,,,,,0.5268046,,Left Foot,,,"[86.1, 11.0]",,Ground Pass,11.337108,,Unknown,,,,,,,,,1,From Throw In,Antonio Manuel Luna Rodríguez,6675.0,Left Back,103,Real Sociedad,210,,40,,,,,,,,,,,,,,,,,,Eibar,322,00:43:40.139,Pass,
,,,,,,,,,,,,,,,,2.937874,,,,,,,,,,,,,8ade8fca-c5ba-4590-b6ea-c3ce22d5f43a,1561,,"[35.3, 69.7]",3825897,44,,,,,0.059022278,,Right Foot,,,"[101.3, 73.6]",,High Pass,66.11513,,,,Aritz Elustondo Irribaria,6679.0,,,,,Free Kick,1,From Free Kick,Diego Antonio Reyes Rosales,16539.0,Right Center Back,104,Real Sociedad,210,['45eef3a1-daf7-46c9-9464-0f651639def4'],5,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:44:05.111,Pass,
,,,,,,,,,,,,,,,,1.722945,,,,,,,,,,,,,89e3aa57-98c7-4dd5-92aa-2659cb808e72,1563,,"[99.6, 75.5]",3825897,44,,,,,-3.0658755,,Head,,,"[85.1, 74.4]",,Low Pass,14.541664,,,,Mikel Oyarzabal Ugarte,6685.0,,,,,,1,From Free Kick,Aritz Elustondo Irribaria,6679.0,Right Back,104,Real Sociedad,210,['61ff86db-70cf-400b-9412-9efb86afe43a'],8,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:44:08.129,Pass,
,,,,,,,,,,,,,,,,1.517305,,,,,,,,,,,,,d690a1f8-9d5a-43f1-a490-343ba412f71b,1569,,"[27.2, 0.1]",3825897,44,,,,,0.80667156,,,,,"[31.8, 4.9]",,Low Pass,6.6483083,,,,Daniel García Carrillo,6775.0,,,,,Throw-in,1,From Throw In,Antonio Manuel Luna Rodríguez,6675.0,Left Back,105,Eibar,322,['c86913ca-d0fc-4f80-b44a-4af8c753431c'],16,,,,,,,,,,,,,,,,,,Eibar,322,00:44:16.546,Pass,
,,,,,,,,,,,,,,,,1.439963,,,,,,,,,,,,,a49a810f-26b7-4e88-97a4-0af4690c38b8,1573,,"[92.5, 80.0]",3825897,44,,,,,-0.29618794,,,,,"[113.8, 73.5]",,Low Pass,22.26971,,,,Mikel Oyarzabal Ugarte,6685.0,,,,,Throw-in,1,From Throw In,Aritz Elustondo Irribaria,6679.0,Right Back,106,Real Sociedad,210,['a6af8d04-72c8-46f6-ba04-f316fc4ac57e'],27,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:44:27.892,Pass,
,,,,,,,,,,,,,,,,0.954405,,,,,,,,,,,,,8e82cdcb-7f57-4d48-841a-6156d006cade,1579,,"[113.9, 80.0]",3825897,44,,,,,-2.281567,,,,,"[104.0, 68.5]",,Low Pass,15.17432,,,,Xabier Prieto Argarate,6690.0,,,,,Throw-in,1,From Throw In,Aritz Elustondo Irribaria,6679.0,Right Back,107,Real Sociedad,210,['82c729fe-bdbe-4af9-8d22-84ab68162318'],45,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:44:45.134,Pass,
,,,,,,,,,,,,,,,,0.75414,,,,,,,,,,,,,7b9aff3f-9a25-4351-9d67-6186d1cf97c0,1582,,"[105.8, 68.5]",3825897,44,,,,,1.3363806,,Right Foot,,,"[107.4, 75.2]",,Ground Pass,6.8883963,,,,Aritz Elustondo Irribaria,6679.0,,,,,,1,From Throw In,Xabier Prieto Argarate,6690.0,Center Attacking Midfield,107,Real Sociedad,210,['e0c68784-79c9-40bd-934d-473399f92597'],46,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:44:46.168,Pass,
,,,,,,,,,,,,,,,,3.539275,,,,,,,,,,,,,1d417262-3c05-422e-a8bc-21f1fbdf69b8,1585,,"[107.4, 75.2]",3825897,44,,,,,-1.4938841,,Left Foot,True,,"[111.6, 20.7]",,High Pass,54.661594,,,,David Zurutuza Veillet,6669.0,,True,,,,1,From Throw In,Aritz Elustondo Irribaria,6679.0,Right Back,107,Real Sociedad,210,['6d572edb-3282-4f5b-9c36-18a018d6e794'],47,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:44:47.024,Pass,
,,,,,,,,,,,,,,,,0.610067,,,,,,,,,,,,,5cb82473-f8ca-456f-9aa6-ca152cc05967,1600,,"[60.0, 40.0]",3825897,45,,,,,-2.617908,,Right Foot,,,"[52.9, 35.9]",,Ground Pass,8.19878,,,,Borja González Tomás,6566.0,,,,,Kick Off,2,From Kick Off,Sergio Enrich Ametller,6700.0,Right Center Forward,109,Eibar,322,['e4726a81-9d00-4e59-9350-027f78a51cb1'],0,,,,,,,,,,,,,,,,,,Eibar,322,00:00:00.593,Pass,
,,,,,,,,,,,,,,,,1.644495,,,,,,,,,,,,,ca2bba36-6432-40e3-a983-961648dfc0c2,1603,,"[59.9, 38.2]",3825897,45,,,,,-2.7220342,,Right Foot,,,"[46.0, 32.0]",,Ground Pass,15.220053,,,,Gonzalo Escalante,6712.0,,,,,,2,From Kick Off,Borja González Tomás,6566.0,Left Center Forward,109,Eibar,322,['df9ab94a-d841-421f-b458-0726b37e6db5'],1,,,,,,,,,,,,,,,,,,Eibar,322,00:00:01.243,Pass,
,,,,,,,,,,,,,,,,1.774341,,,,,,,,,,,,,f517a7d1-3c52-4f96-8208-3dcf2087a16e,1605,,"[45.1, 32.0]",3825897,45,,,,,2.340067,,Right Foot,,,"[26.8, 50.9]",,Ground Pass,26.307793,,,,Jon Ansotegi Gorostola,26764.0,,,,,,2,From Kick Off,Gonzalo Escalante,6712.0,Left Defensive Midfield,109,Eibar,322,['bb6534c5-eb73-49a9-b5da-ac813d098223'],2,,,,,,,,,,,,,,,,,,Eibar,322,00:00:02.888,Pass,
,,,,,,,,,,,,,,,,0.104082,,,,,,,,,,,,,25c3856e-74bf-44f7-b0b9-9cafcd6d5cfa,1609,,"[29.7, 54.9]",3825897,45,,,,,0.6267429,,Right Foot,,,"[32.6, 57.0]",,Low Pass,3.5805027,,Incomplete,,,,,,,,,2,From Kick Off,Jon Ansotegi Gorostola,26764.0,Right Center Back,109,Eibar,322,"['16bdb912-2703-4445-9dc6-8937af2cad48', 'ea7a26a0-6071-422c-9fbc-17065c3f2b8d']",5,,,,,,,,,,,,,,,,,,Eibar,322,00:00:05.668,Pass,True
,,,,,,,,,,,,,,,,2.296751,,,,,,,,,,,,,40573987-3660-4f98-a139-c9f88dbfb254,1611,,"[6.0, 44.0]",3825897,45,,,,,-0.9086239,,Right Foot,,,"[25.1, 19.5]",,Ground Pass,31.065414,,,,Iván Ramis Barrios,6778.0,,,,,Goal Kick,2,From Goal Kick,Asier Riesgo Unamuno,10763.0,Goalkeeper,110,Eibar,322,['1c5bf663-7af8-47df-b36e-a6cf49881fec'],31,,,,,,,,,,,,,,,,,,Eibar,322,00:00:31.476,Pass,
,,,,,,,,,,,,,,,,2.548363,,,,,,,,,,,,,dfc89cdd-23be-4cf7-abf1-05e25029c37a,1615,,"[28.9, 18.5]",3825897,45,,,,,0.038645074,,Left Foot,,,"[85.8, 20.7]",,High Pass,56.942516,,Incomplete,,,,,,,,,2,From Goal Kick,Iván Ramis Barrios,6778.0,Left Center Back,110,Eibar,322,['a413d388-5b80-43f9-ae90-568ad6069a18'],35,,,,,,,,,,,,,,,,,,Eibar,322,00:00:35.574,Pass,
,,,,,,,,,,,,,,,,0.865694,,,,,,,,,,,,,a413d388-5b80-43f9-ae90-568ad6069a18,1616,,"[34.3, 59.4]",3825897,45,,,,,-0.07304057,,Head,,,"[46.6, 58.5]",,Low Pass,12.332883,,,,Asier Illarramendi Andonegi,6671.0,,,,,Recovery,2,From Goal Kick,Diego Antonio Reyes Rosales,16539.0,Right Center Back,110,Eibar,322,"['dfc89cdd-23be-4cf7-abf1-05e25029c37a', 'f395c7a1-6d60-4042-9757-fc375e02fd5a']",38,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:38.122,Pass,
,,,,,,,,,,,,,,,,0.913688,,,,,,,,,,,,,2600cfc0-515f-413d-8cb3-836efac6448f,1618,,"[46.2, 57.1]",3825897,45,,,,,0.1711486,,Head,,,"[54.3, 58.5]",,Low Pass,8.220098,,Incomplete,,,,,,,,,2,From Goal Kick,Asier Illarramendi Andonegi,6671.0,Left Defensive Midfield,110,Eibar,322,['2fd7b277-f3c4-4e4d-9ee2-f2975aa67900'],38,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:38.988,Pass,
,,,,,,,,,,,,,,,,1.383581,,,,,,,,,,,,,ffbc73a5-40c1-4dee-b622-78591b4781aa,1622,,"[67.2, 21.6]",3825897,45,,,,,-2.5094547,,Right Foot,,,"[60.1, 16.4]",,Low Pass,8.800569,,,,Takashi Inui,5687.0,,,,,,2,From Goal Kick,Daniel García Carrillo,6775.0,Right Defensive Midfield,110,Eibar,322,['ff639c15-a14e-406e-a497-72ab80559087'],40,,,,,,,,,,,,,,,,,,Eibar,322,00:00:40.407,Pass,
,,,,,,,,,,,,,,,,2.02303,,,,,,,,,,,,,5b32887a-9e49-4308-8d30-95b38b17e4f4,1626,,"[57.8, 20.9]",3825897,45,,,,,1.97829,,Right Foot,,,"[45.8, 48.7]",,Ground Pass,30.279366,,,,Jon Ansotegi Gorostola,26764.0,,,,,,2,From Goal Kick,Takashi Inui,5687.0,Left Midfield,110,Eibar,322,['9725644c-2687-4139-88aa-7c2ba78717cc'],42,,,,,,,,,,,,,,,,,,Eibar,322,00:00:42.935,Pass,
,,,,,,,,,,,,,,,,2.046716,,,,,,,,,,,,,b501f0ff-183e-4474-a031-ee782e545f1c,1629,,"[44.7, 51.6]",3825897,45,,,,,-0.0048899367,,Right Foot,,,"[85.6, 51.4]",,High Pass,40.90049,,Incomplete,,,,,,,,,2,From Goal Kick,Jon Ansotegi Gorostola,26764.0,Right Center Back,110,Eibar,322,['e67de83e-acc6-4660-92cd-89ed2c842e90'],46,,,,,,,,,,,,,,,,,,Eibar,322,00:00:46.490,Pass,
,,,,,,,,,,,,True,,,,1.431756,,,,,,,,,,,,,e67de83e-acc6-4660-92cd-89ed2c842e90,1630,,"[34.5, 28.7]",3825897,45,,,,,-0.58224726,,Head,,,"[50.6, 18.1]",,Low Pass,19.276152,,,,David Zurutuza Veillet,6669.0,,,,,Interception,2,Regular Play,Yuri Berchiche Izeta,3023.0,Left Back,111,Real Sociedad,210,"['9ea1e7d6-8b1d-4b77-93d8-df6f42069de7', 'b501f0ff-183e-4474-a031-ee782e545f1c']",48,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:48.536,Pass,
,,,,,,,,,,,,,,,,0.811562,,,,,,,,,,,,,cb05175e-7329-4949-9a44-1c634324a9b3,1632,,"[51.4, 17.7]",3825897,45,,,,,0.43007815,,Right Foot,,,"[62.3, 22.7]",,Low Pass,11.992081,,,,Xabier Prieto Argarate,6690.0,,,,,,2,Regular Play,David Zurutuza Veillet,6669.0,Left Wing,111,Real Sociedad,210,['0f72d1ff-dc2f-4c64-aa89-722dfb66cbfd'],49,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:49.968,Pass,
,,,,,,,,,,,,,,,,2.749686,,,,,,,,,,,,,5eb3ad3e-170a-44b6-878c-0a2d661f4bc7,1635,,"[63.9, 23.3]",3825897,45,,,,,0.5556423,,Right Foot,,,"[97.4, 44.1]",,Ground Pass,39.432095,,Incomplete,,,,,,,,,2,Regular Play,Xabier Prieto Argarate,6690.0,Center Attacking Midfield,111,Real Sociedad,210,['d4905a5e-ce9e-488b-8656-5583f657a43a'],51,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:51.586,Pass,
,,,,,,,,,,,,,,,,1.368437,,,,,,,,,,,,,e3cf0b89-ba7c-49b9-aa33-1bb9ff020a7b,1641,,"[79.5, 40.3]",3825897,46,,,,,-1.3923858,,Right Foot,,,"[82.8, 22.0]",,Low Pass,18.595161,,,,Takashi Inui,5687.0,,,,,,2,Regular Play,Borja González Tomás,6566.0,Left Center Forward,112,Eibar,322,['f317d461-52be-4016-b65c-2f6aa4f98ebc'],0,,,,,,,,,,,,,,,,,,Eibar,322,00:01:00.041,Pass,
,,,,,,,,,,,,,,,,0.977105,,,,,,,,,,,,,2d1e6194-f42e-4403-973b-3f7f12877077,1644,,"[85.3, 19.1]",3825897,46,,,,,1.1913817,,Right Foot,,,"[91.6, 34.9]",,Ground Pass,17.009703,,,,Gonzalo Escalante,6712.0,,,,,,2,Regular Play,Takashi Inui,5687.0,Left Midfield,112,Eibar,322,['bdece61f-fac8-470d-a310-368ad4891fda'],3,,,,,,,,,,,,,,,,,,Eibar,322,00:01:03.477,Pass,
,,,,,,,,,,,,,,,,1.360398,,,,,,,,,,,,,3e7f97bb-4ba3-47a3-acb0-79a948691944,1649,,"[90.5, 35.1]",3825897,46,,,,,-3.0475314,,Right Foot,,,"[79.9, 34.1]",,Ground Pass,10.647065,,,,Daniel García Carrillo,6775.0,,,,,,2,Regular Play,Gonzalo Escalante,6712.0,Left Defensive Midfield,112,Eibar,322,"['954f6d8a-4a6a-44cf-bcba-33105299d013', '9937bcdb-aeef-4b0d-bb4e-87dd90bfc65f']",6,,,,,,,,,,,,,,,,,,Eibar,322,00:01:06.291,Pass,True
,,,,,,,,,,,,,,,,2.281385,,,,,,,,,,,,,c66fcad3-eadb-499e-8434-5b5f48d2f874,1652,,"[79.7, 33.2]",3825897,46,,,,,1.6835239,,Right Foot,,,"[75.5, 70.3]",,Ground Pass,37.33698,,,,Ander Capa Rodríguez,6699.0,,,,,,2,Regular Play,Daniel García Carrillo,6775.0,Right Defensive Midfield,112,Eibar,322,['698a20b3-a2c5-481b-9031-f6aee6f4d708'],8,,,,,,,,,,,,,,,,,,Eibar,322,00:01:08.657,Pass,
,,,,,,,,,,,,,,,,1.382136,,,,,,,,,,,,,14fd840d-b239-404b-8b58-c4772068fe87,1655,,"[75.1, 70.3]",3825897,46,,,,,-1.7016237,,Right Foot,,,"[73.1, 55.1]",,Ground Pass,15.331015,,,,Daniel García Carrillo,6775.0,,,,,,2,Regular Play,Ander Capa Rodríguez,6699.0,Right Back,112,Eibar,322,['52113aa4-70fb-404a-9163-5b11952486ba'],11,,,,,,,,,,,,,,,,,,Eibar,322,00:01:11.905,Pass,
,,,,,,,,,,,,,,,,2.658791,,,,,,,,,,,,,f9f1f4f4-99c5-49c6-9cbb-fa88c52ff81f,1658,,"[73.1, 54.9]",3825897,46,,,,,0.0053762924,,Right Foot,,,"[110.3, 55.1]",,High Pass,37.20054,,Incomplete,,Sergio Gontán Gallardo,6742.0,,,,,,2,Regular Play,Daniel García Carrillo,6775.0,Right Defensive Midfield,112,Eibar,322,"['29fb1998-1acb-40f0-8570-d0b8f99a14aa', 'f769ef27-59f1-4384-bd2d-42a0cab7faa0']",13,,,,,,,,,,,,,,,,,,Eibar,322,00:01:13.395,Pass,
,,,,,,,,,,,,,,,,1.311429,,,,,,,,,,,,,bda53905-48f3-46cb-99df-f8b6c94e188a,1661,,"[113.9, 80.0]",3825897,46,,,,,-2.0149817,,,,,"[106.0, 63.4]",,Low Pass,18.38396,,Incomplete,,,,,,,,Throw-in,2,From Throw In,Ander Capa Rodríguez,6699.0,Right Back,113,Eibar,322,['275e01eb-f22e-4d8a-bbe0-d91067222a08'],33,,,,,,,,,,,,,,,,,,Eibar,322,00:01:33.276,Pass,
,,,,,,,,,,,,,,,,0.110007,,,,,,,,,,,,,57d94256-513a-40cc-bb5d-491dd6b08062,1664,,"[94.9, 70.5]",3825897,46,,,,,0.348771,,Right Foot,,,"[96.0, 70.9]",,Low Pass,1.17047,,Incomplete,,,,,,,,Recovery,2,From Throw In,Gonzalo Escalante,6712.0,Left Defensive Midfield,113,Eibar,322,"['4d1c04b9-83bf-4f48-b039-0b849e34cb93', 'ad5f7ba1-8203-4970-b207-6bb6dadd208c']",36,,,,,,,,,,,,,,,,,,Eibar,322,00:01:36.222,Pass,True
