ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,player_off_permanent,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.428303,,,,,,,,,,,,,6492093b-138a-42b9-bf69-c1d69f3fc075,62,,"[39.1, 26.7]",3825907,1,,,,,-3.0552692,,Left Foot,,,,"[28.7, 25.8]",,Ground Pass,,10.438869,,,,,Jorge Meré Pérez,8818.0,,,,,,1,Regular Play,Omar Mascarell González,18398.0,,Center Defensive Midfield,5,Sporting Gijón,1041,['dd2e53e3-2f1f-4f50-a98b-2f1f38e1f42c'],36,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:36.705,Pass,
,,,,,,,,,,,,,,,,0.900557,,,,,,,,,,,,,847c3945-0988-4f01-a31e-68e6aa948b35,65,,"[28.7, 25.8]",3825907,1,,,,,-0.28997642,,Right Foot,,,,"[41.1, 22.1]",,Ground Pass,,12.940248,,,,,Omar Mascarell González,18398.0,,,,,,1,Regular Play,Jorge Meré Pérez,8818.0,,Left Center Back,5,Sporting Gijón,1041,['026062f4-6484-47bf-acf4-c2f6d78727ca'],38,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:38.194,Pass,
,,,,,,,,,,,,,,,,1.058109,,,,,,,,,,,,,0cf16870-f0e7-40de-8988-924db374bb9f,68,,"[40.9, 22.1]",3825907,1,,,,,-1.6607171,,Right Foot,,,,"[39.8, 9.9]",,Ground Pass,,12.24949,,,,,Ignacio Cases Mora,18925.0,,,,,,1,Regular Play,Omar Mascarell González,18398.0,,Center Defensive Midfield,5,Sporting Gijón,1041,['b3a9211c-6e4e-411c-bc63-11d816873e5e'],39,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:39.495,Pass,
,,,,,,,,,,,,,,,,1.401251,,,,,,,,,,,,,a55dd03d-335f-4016-be12-02654069d0d5,72,,"[37.3, 11.4]",3825907,1,,,,,-0.32019535,,Left Foot,,,,"[56.6, 5.0]",,Low Pass,,20.33347,,,,,Ismael López Blanco,24263.0,,,,,,1,Regular Play,Ignacio Cases Mora,18925.0,,Left Center Midfield,5,Sporting Gijón,1041,['69adef8c-e1be-4a86-98da-fe9cfb840f4c'],41,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:41.229,Pass,
,,,,,,,,,,,,,,,,1.806957,,,,,,,,,,,,,340e0a85-7215-49d0-887d-01bc1291b643,75,,"[81.0, 7.9]",3825907,1,,,,,-0.24207169,,Left Foot,,,,"[97.2, 3.9]",,Ground Pass,,16.686522,,,,,Jonathan Rodríguez Menéndez,6581.0,,,,,,1,Regular Play,Ismael López Blanco,24263.0,,Left Back,5,Sporting Gijón,1041,['976807b5-238a-4a96-bc59-70ba14935464'],45,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:45.932,Pass,
,,,,,,,,,,,,,,,,1.956354,,,,,,,,,,,,,db8846d2-95e4-4434-801a-b2315c5a72a4,78,,"[106.1, 3.4]",3825907,1,,,,,1.209676,,Left Foot,,,,"[114.9, 26.7]",,Ground Pass,,24.906425,,,Incomplete,,,,,,,,,1,Regular Play,Jonathan Rodríguez Menéndez,6581.0,,Left Wing,5,Sporting Gijón,1041,['0e65982e-ba71-45fb-af72-93a9e6b4e219'],48,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:48.318,Pass,
,,,,,,,,,,,,,,,,1.527994,,,,,,,,,,,,,8ff89fd6-0340-4afb-8a08-542fe25f64a6,80,,"[64.8, 8.3]",3825907,1,,,,,-0.17156398,,Head,,,,"[85.0, 4.8]",,Low Pass,,20.500975,,,,,Jonathan Rodríguez Menéndez,6581.0,,,,,Recovery,1,Regular Play,Jorge Meré Pérez,8818.0,,Left Center Back,5,Sporting Gijón,1041,['64d53420-7725-4eb7-a358-6976419aa0d3'],54,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:54.929,Pass,
,,,,,,,,,,,,,,,,1.022614,,,,,,,,,,,,,b5f2b7b9-2cb9-4868-821c-71df2d3f8912,83,,"[72.6, 7.2]",3825907,1,,,,,2.1445954,,Right Foot,,,,"[67.3, 15.4]",,High Pass,,9.763708,,,Incomplete,,,,,,,,,1,Regular Play,Jonathan Rodríguez Menéndez,6581.0,,Left Wing,5,Sporting Gijón,1041,['d4bfbe3b-1a07-4af2-82e8-744ddd2451ff'],57,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:57.842,Pass,
,,,,,,,,,,,,,,,,2.336035,,,,,,,,,,,,,1062fdd3-a497-4f5c-b4bd-3bd52a8dd4fc,95,,"[63.9, 70.7]",3825907,2,,,,,-2.2545056,,Right Foot,,,,"[39.7, 41.0]",,Ground Pass,,38.310963,,,,,Lucas Hernández Pi,5484.0,,,,,Free Kick,1,From Free Kick,José María Giménez de Vargas,5259.0,,Right Center Back,7,Atlético Madrid,212,['3c44ab9b-8729-4186-afd6-efc19d1b8c3a'],30,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:30.048,Pass,
,,,,,,,,,,,,,,,,1.404528,,,,,,,,,,,,,b238ba19-3705-4597-9551-9f1f0e05d2fb,98,,"[40.4, 37.4]",3825907,2,,,,,-1.3900968,,Left Foot,,,,"[44.2, 16.6]",,Ground Pass,,21.144266,,,,,Filipe Luís Kasmirski,6320.0,,,,,,1,From Free Kick,Lucas Hernández Pi,5484.0,,Left Center Back,7,Atlético Madrid,212,['f061274a-4904-443a-b696-fdb2c4ae2e38'],34,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:34.037,Pass,
,,,,,,,,,,,,,,,,0.977323,,,,,,,,,,,,,8c3bdf39-3bc9-42f0-8651-c7b4b293f2dc,101,,"[44.4, 16.8]",3825907,2,,,,,1.2658039,,Left Foot,,,,"[49.5, 33.0]",,Ground Pass,,16.983816,,,,,Claudio Matías Kranevitter,18904.0,,,,,,1,From Free Kick,Filipe Luís Kasmirski,6320.0,,Left Back,7,Atlético Madrid,212,['dd4f5fd1-d4d7-475f-a043-0cfd29f90cc3'],37,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:37.002,Pass,
,,,,,,,,,,,,,,,,1.210905,,,,,,,,,,,,,315ab253-d286-4446-be31-587d3832bd82,104,,"[49.9, 33.2]",3825907,2,,,,,-2.247089,,Right Foot,,,,"[37.3, 17.5]",,Ground Pass,,20.130821,,,,,Filipe Luís Kasmirski,6320.0,,,,,,1,From Free Kick,Claudio Matías Kranevitter,18904.0,,Center Defensive Midfield,7,Atlético Madrid,212,['c2ffca01-50be-42f2-a04c-208b1669d0da'],39,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:39.083,Pass,
,,,,,,,,,,,,,,,,1.369671,,,,,,,,,,,,,a3dfbb41-3805-453b-909b-c8985d69c465,107,,"[37.1, 17.5]",3825907,2,,,,,-0.34201,,Left Foot,,,,"[62.1, 8.6]",,Ground Pass,,26.536955,,,,,Saúl Ñíguez Esclapez,6381.0,,,,,,1,From Free Kick,Filipe Luís Kasmirski,6320.0,,Left Back,7,Atlético Madrid,212,['a4bfa90a-d9c5-401a-b806-7beef4874f8f'],40,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:40.915,Pass,
,,,,,,,,,,,,,,,,1.295982,,,,,,,,,,,,,715d0b28-79bd-493a-aaec-45ebb1582362,109,,"[62.1, 8.6]",3825907,2,,True,,,0.54827785,,Left Foot,,,,"[77.0, 17.7]",,Ground Pass,,17.459095,,,Incomplete,,Antoine Griezmann,5487.0,,,,,,1,From Free Kick,Saúl Ñíguez Esclapez,6381.0,,Left Center Midfield,7,Atlético Madrid,212,"['65a550c3-44e9-426f-91d4-580e5bea6f11', 'ee997245-d0ff-4da6-ad13-a807675e399a']",43,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:43.859,Pass,
,,,,,,,,,,,,,,,,4.316694,,,,,,,,,,,,,22fe3b9d-d66f-4b6d-a9c7-557dea84d775,113,,"[46.9, 74.4]",3825907,2,,,,,-0.43395337,,Right Foot,,,,"[104.3, 47.8]",,High Pass,,63.263893,,,Incomplete,,,,,,,,,1,From Free Kick,Omar Mascarell González,18398.0,,Center Defensive Midfield,7,Atlético Madrid,212,['ce84bd0d-3a07-4bf3-b455-e8e908ba0525'],47,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:02:47.606,Pass,
,,,,,,,,,,,,,,,,3.141066,,,,,,,,,,,,,d0be805e-c7cb-4723-ae3a-c71845cc0c5d,116,,"[18.7, 31.4]",3825907,2,,,,,1.3934873,,Right Foot,,,,"[21.8, 48.7]",,Ground Pass,,17.575552,,,,,José María Giménez de Vargas,5259.0,,,,,,1,From Free Kick,Jan Oblak,6378.0,,Goalkeeper,7,Atlético Madrid,212,['db852aa1-21f4-45a1-bc6d-81f17691e0ac'],53,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:53.383,Pass,
,,,,,,,,,,,,,,,,2.022098,,,,,,,,,,,,,29fa0f1a-ca0d-45a9-b317-f38ea70bb314,119,,"[22.9, 49.6]",3825907,2,,,,,-1.2349951,,Right Foot,,,,"[31.8, 24.1]",,Ground Pass,,27.008516,,,,,Lucas Hernández Pi,5484.0,,,,,,1,From Free Kick,José María Giménez de Vargas,5259.0,,Right Center Back,7,Atlético Madrid,212,['c87e6b03-143f-4477-b6a2-5f6ae64aac76'],57,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:57.758,Pass,
,,,,,,,,,,,,,,,,1.243637,,,,,,,,,,,,,8fddf5fa-0214-46f6-b509-702590e12004,122,,"[32.2, 23.0]",3825907,2,,,,,1.2364678,,Left Foot,,,,"[35.5, 32.5]",,Ground Pass,,10.056838,,,,,Claudio Matías Kranevitter,18904.0,,,,,,1,From Free Kick,Lucas Hernández Pi,5484.0,,Left Center Back,7,Atlético Madrid,212,['e4526289-eae2-4a99-8e51-8e4e714ab69d'],59,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:59.820,Pass,
,,,,,,,,,,,,,,,,1.631805,,,,,,,,,,,,,c9b52efd-a6fa-4903-922a-93562d21a96a,125,,"[42.2, 31.7]",3825907,3,,,,,-1.1912589,,Right Foot,,,,"[49.3, 13.9]",,Ground Pass,,19.163769,,,,,Filipe Luís Kasmirski,6320.0,,,,,,1,From Free Kick,Claudio Matías Kranevitter,18904.0,,Center Defensive Midfield,7,Atlético Madrid,212,['06d2f6b8-a23b-46b6-b2b9-856ab90f5e83'],1,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:01.888,Pass,
,,,,,,,,,,,,,,,,0.909358,,,,,,,,,,,,,80678972-1fde-4cc5-91ce-53623c2e5f32,128,,"[49.5, 13.9]",3825907,3,,,,,0.3290497,,Left Foot,,,,"[65.9, 19.5]",,Ground Pass,,17.329742,,,,,Saúl Ñíguez Esclapez,6381.0,,,,,,1,From Free Kick,Filipe Luís Kasmirski,6320.0,,Left Back,7,Atlético Madrid,212,['22db5c19-f6ed-4871-ba24-dd6834b0c85c'],4,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:04.120,Pass,
