bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.764338,,,,,,,,,,,,,,,a6b56585-b747-48b7-a449-ab1e5893ac70,16,,,"[57.5, 0.1]",3825803,0,,,,,2.6798248,,,,,"[36.2, 10.7]",Low Pass,,23.791805,,,,,Jorge Meré Pérez,8818.0,,,,Throw-in,1,From Throw In,Roberto Canella Suárez,24686.0,Left Back,3,Sporting Gijón,1041,['5c2efa75-7b95-4b55-a570-4527c3657b1d'],19,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:19.422,Pass,
,,,,,,,,,,,,,,,2.732156,,,,,,,,,,,,,,,deb888bb-5557-47c0-b6fc-3e7339094cec,19,,,"[24.3, 18.0]",3825803,0,,,,,2.3092492,,Right Foot,,,"[10.1, 33.6]",Ground Pass,,21.095022,,,,,Iván Cuéllar Sacristán,6610.0,,,,,1,From Throw In,Jorge Meré Pérez,8818.0,Left Center Back,3,Sporting Gijón,1041,['e81ed596-d2c9-4ea2-9797-f5bc550312bd'],23,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:23.010,Pass,
,,,,,,,,,,,,,,,3.559646,,,,,,,,,,,,,,,71ddd385-3811-4478-b11c-637cc1790326,23,,,"[14.7, 34.5]",3825803,0,,,,,-0.3203281,,Left Foot,,,"[78.0, 13.5]",High Pass,,66.692505,,,Incomplete,,Arnaldo Antonio Sanabria Ayala,6880.0,,,,,1,From Throw In,Iván Cuéllar Sacristán,6610.0,Goalkeeper,3,Sporting Gijón,1041,"['00806700-5893-4d28-acfa-aff73848ef26', 'cff95314-aec2-4bf1-adc4-bad7d3de92a0', 'ea12673d-76b6-4c25-95bb-c002bf3c3c64']",29,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:29.925,Pass,True
,,,,,,,,,,,,,,,2.62305,,,,,,,,,,,,,,,cff95314-aec2-4bf1-adc4-bad7d3de92a0,25,,,"[42.1, 66.6]",3825803,0,,,,True,0.43939865,,,,,"[63.8, 76.8]",High Pass,,23.977697,,,Incomplete,,Youssef El-Arabi,27109.0,,,,Recovery,1,From Throw In,Hugo Miguel Almeida Costa Lopes,20064.0,Right Back,3,Sporting Gijón,1041,"['38f4d4e5-a314-4636-8491-8115232504dd', '71ddd385-3811-4478-b11c-637cc1790326', 'a9ebe4e7-b344-432f-abcf-652fac851b57', 'ea25fa56-0fa2-4e36-a73b-e2c3aaa41231']",33,,,,,,,,,,,,,,,,,,Granada,1049,00:00:33.485,Pass,True
,,,,,,,,,,,,,,,1.253113,,,,,,,,,,,,,,,ea25fa56-0fa2-4e36-a73b-e2c3aaa41231,28,,,"[56.3, 3.3]",3825803,0,,,,,0.30667633,,Head,,,"[68.3, 7.1]",High Pass,,12.587296,,,,,Arnaldo Antonio Sanabria Ayala,6880.0,,,,Recovery,1,From Throw In,Roberto Canella Suárez,24686.0,Left Back,3,Sporting Gijón,1041,"['91b56b74-3fc5-46b6-92f4-8b2a267477b2', 'cff95314-aec2-4bf1-adc4-bad7d3de92a0']",36,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:36.108,Pass,
,,,,,,,,,,,,,,,0.184535,,,,,,,,,,,,,,,c38b8ba9-d62c-4109-9a25-758e2a11dfcf,32,,,"[58.4, 4.7]",3825803,0,,,,,-2.7790484,,Right Foot,,,"[55.5, 3.6]",Low Pass,,3.1016126,,,Incomplete,,Roberto Canella Suárez,24686.0,,,,,1,From Throw In,Arnaldo Antonio Sanabria Ayala,6880.0,Left Center Forward,3,Sporting Gijón,1041,"['04fd52d8-e292-49da-951a-7e898602ff4c', 'a255c1b6-80b2-4e43-87b1-2faeaeb2564d']",39,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:39.322,Pass,
,,,,,,,,,,,,,,,1.296068,,,,,,,,,,,,,,,da3ba2a9-2083-4542-9d64-122048694d51,35,,,"[55.8, 0.1]",3825803,0,,,,,0.30047718,,,,,"[70.0, 4.5]",High Pass,,14.866069,,,,,Arnaldo Antonio Sanabria Ayala,6880.0,,,,Throw-in,1,From Throw In,Roberto Canella Suárez,24686.0,Left Back,4,Sporting Gijón,1041,['fba1daf3-d967-467a-8eba-d03a770c04aa'],54,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:54.410,Pass,
,,,,,,,,,,,,,,,0.585343,,,,,,,,,,,,,,,845df60a-0c4d-4859-86a8-960726392cbe,37,,,"[70.0, 4.3]",3825803,0,,,,,0.5033994,,Head,,,"[76.9, 8.1]",Low Pass,,7.877182,,,,,Carlos Castro García,24173.0,,,,,1,From Throw In,Arnaldo Antonio Sanabria Ayala,6880.0,Left Center Forward,4,Sporting Gijón,1041,['f21551db-5780-4544-a3c5-3343574fddcd'],55,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:55.706,Pass,
,,,,,,,,,,,,,,,2.208757,,,,,,,,,,,,,,,0014297d-e0ce-41b1-be5e-6bbb7e1b254c,42,,,"[71.9, 0.1]",3825803,1,,,,,2.6735106,,,,,"[53.9, 9.2]",Low Pass,,20.16953,,,,,Jorge Meré Pérez,8818.0,,,,Throw-in,1,From Throw In,Roberto Canella Suárez,24686.0,Left Back,5,Sporting Gijón,1041,['61a4f051-e34b-4074-9c75-ab89adb24346'],5,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:05.376,Pass,
,,,,,,,,,,,,,,,3.271773,,,,,,,,,,,,,,,083337e2-ffb1-4471-8155-49d38e74aef2,45,,,"[49.7, 9.9]",3825803,1,,,,,2.3817291,,Right Foot,,,"[23.6, 34.7]",Ground Pass,,36.00347,,,,,Iván Cuéllar Sacristán,6610.0,,,,,1,From Throw In,Jorge Meré Pérez,8818.0,Left Center Back,5,Sporting Gijón,1041,['3206bd93-1803-418c-bf20-a9593980b624'],8,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:08.538,Pass,
,,,,,,,,,,,,,,,4.854047,,,,,,,,,,,,,,,efd44481-b512-4327-ba14-4425565224d6,48,,,"[27.4, 36.2]",3825803,1,,,,,-0.033193424,,Left Foot,,,"[105.7, 33.6]",High Pass,,78.343155,,,Incomplete,,Carlos Castro García,24173.0,,,,,1,From Throw In,Iván Cuéllar Sacristán,6610.0,Goalkeeper,5,Sporting Gijón,1041,"['53062d66-dfe7-43d5-913b-fca563ecef54', 'ce3f5dbc-d7ba-473f-be0f-a1c9f8e42445']",13,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:13.927,Pass,
,,,,,,,,,,,,,,,3.623518,,,,,,,,,,,,,,,978a7dbb-64b9-4dd6-9d63-a7aa5e7116c8,52,,,"[15.3, 47.5]",3825803,1,,,,,0.2567976,,Right Foot,,,"[80.8, 64.7]",High Pass,,67.72067,,,Incomplete,,Youssef El-Arabi,27109.0,,,,,1,Regular Play,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,6,Granada,1049,"['0da331d8-d71b-4ddc-8f31-675e84e9b269', 'ff91dace-cf2e-457b-91f2-f371a23257da']",34,,,,,,,,,,,,,,,,,,Granada,1049,00:01:34.691,Pass,
,,,,,,,,,,,,,,,1.817228,,,,,,,,,,,,,,,ff91dace-cf2e-457b-91f2-f371a23257da,55,,,"[39.3, 15.4]",3825803,1,,,,True,-0.15037143,,,,,"[49.2, 13.9]",High Pass,,10.012992,,,Incomplete,,Jonathan Rodríguez Menéndez,6581.0,,,,Recovery,1,Regular Play,Omar Mascarell González,18398.0,Left Defensive Midfield,6,Granada,1049,"['1727a11e-92d2-475f-92fe-9a4ee9b69bc0', '978a7dbb-64b9-4dd6-9d63-a7aa5e7116c8', 'a089fa88-bde0-47e6-881d-ad5032043c94', 'fc3bf2fa-9a11-4f47-b6f7-6748e3a5a7bb']",38,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:38.314,Pass,True
,,,,,,,,,,,,,,,1.430289,,,,,,,,,,,,,,,fc3bf2fa-9a11-4f47-b6f7-6748e3a5a7bb,58,,,"[70.9, 66.2]",3825803,1,,,,True,2.328033,,,,,"[64.0, 73.5]",Low Pass,,10.044899,,,,,Hugo Miguel Almeida Costa Lopes,20064.0,,,,Recovery,1,Regular Play,Rubén Rochina Naixes,6680.0,Right Midfield,6,Granada,1049,"['cd530f3d-b78a-49b6-b5cf-6c7afaedecfb', 'cf9c162c-a027-4003-bfdd-520ab248e2b3', 'ff91dace-cf2e-457b-91f2-f371a23257da']",40,,,,,,,,,,,,,,,,,,Granada,1049,00:01:40.131,Pass,True
,,,,,,,,,,,,,,,1.733988,,,,,,,,,,,,,,,0ce981ea-14dc-4a15-b112-927b4f638794,60,,,"[64.0, 73.5]",3825803,1,,,,,-1.5840406,,Right Foot,,,"[63.8, 58.4]",High Pass,,15.101324,,,,,Abdoulaye Doucouré,3292.0,,,,,1,Regular Play,Hugo Miguel Almeida Costa Lopes,20064.0,Right Back,6,Granada,1049,['1d7bd6f3-2559-4296-8b97-bbd93689f63b'],41,,,,,,,,,,,,,,,,,,Granada,1049,00:01:41.562,Pass,
,,,,,,,,,,,,,,,1.934619,,,,,,,,,,,,,,,a6658df0-403b-4312-a6c7-c294a0913c12,63,,,"[63.8, 58.4]",3825803,1,,,,,-2.508844,,Right Foot,,,"[47.3, 46.3]",Ground Pass,,20.461184,,,,,Ricardo Miguel Moreira da Costa,19454.0,,,,,1,Regular Play,Abdoulaye Doucouré,3292.0,Right Defensive Midfield,6,Granada,1049,['02eb9fbb-9c58-4b03-871a-2409b5e148ee'],43,,,,,,,,,,,,,,,,,,Granada,1049,00:01:43.340,Pass,
,,,,,,,,,,,,,,,1.481962,,,,,,,,,,,,,,,14a9f884-371a-4b57-97dd-a8c27d859805,66,,,"[49.4, 33.1]",3825803,1,,,,,-1.524533,,Right Foot,,,"[50.4, 11.5]",Ground Pass,,21.623137,,,,,Cristiano Biraghi,7158.0,,,,,1,Regular Play,Ricardo Miguel Moreira da Costa,19454.0,Left Center Back,6,Granada,1049,['d73923b0-4319-4ec7-9490-32988a8c773a'],47,,,,,,,,,,,,,,,,,,Granada,1049,00:01:47.045,Pass,
,,,,,,,,,,,,,,,0.820555,,,,,,,,,,,,,,,3d4404a0-651a-49bc-b940-e32505f2ec60,69,,,"[50.3, 11.1]",3825803,1,,,,,-0.38352752,,Left Foot,,,"[61.7, 6.5]",Ground Pass,,12.293088,,,,,Isaac Ajayi Success,6918.0,,,,,1,Regular Play,Cristiano Biraghi,7158.0,Left Back,6,Granada,1049,['46204127-a9ec-4bac-bd33-32007ff12ef3'],49,,,,,,,,,,,,,,,,,,Granada,1049,00:01:49.506,Pass,
,,,,,,,,,,,,,,,1.195566,,,,,,,,,,,,,,,bfce1c33-0b81-4732-bf31-8ea0f86c839a,72,,,"[63.3, 6.1]",3825803,1,,,,,2.9234455,,Right Foot,,,"[43.0, 10.6]",Ground Pass,,20.792788,,,,,Cristiano Biraghi,7158.0,,,,,1,Regular Play,Isaac Ajayi Success,6918.0,Left Midfield,6,Granada,1049,"['3be99262-9d69-452f-bdfd-82e006022088', 'eae70b71-a69b-435c-9457-9d4bb27cd571']",50,,,,,,,,,,,,,,,,,,Granada,1049,00:01:50.326,Pass,True
,,,,,,,,,,,,,,,3.089305,,,,,,,,,,,,,,,d537f908-f635-498c-9fab-9d6984f43ed5,75,,,"[37.1, 12.4]",3825803,1,,,,,2.1949022,,Right Foot,,,"[14.2, 44.2]",Ground Pass,,39.18737,,,,,Andrés Eduardo Fernández Moreno,8697.0,,,,,1,Regular Play,Cristiano Biraghi,7158.0,Left Back,6,Granada,1049,['6926e4ba-2ed5-45cd-bfa8-16432baf45b9'],53,,,,,,,,,,,,,,,,,,Granada,1049,00:01:53.234,Pass,
,,,,,,,,,,,,,,,1.565505,,,,,,,,,,,,,,,375e8685-d97f-48dc-b5ff-b6a7399faa37,78,,,"[15.4, 45.6]",3825803,1,,,,,-1.2899586,,Right Foot,,,"[19.9, 30.0]",Ground Pass,,16.23607,,,,,Ricardo Miguel Moreira da Costa,19454.0,,,,,1,Regular Play,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,6,Granada,1049,['2dc99c29-83bd-4099-80d9-6851a026f0e6'],59,,,,,,,,,,,,,,,,,,Granada,1049,00:01:59.583,Pass,
,,,,,,,,,,,,,,,1.316771,,,,,,,,,,,,,,,38caa617-dc39-4c4d-a041-496e5c5dc819,81,,,"[20.5, 28.8]",3825803,2,,,,,-1.2386023,,Right Foot,,,"[28.4, 5.9]",Ground Pass,,24.224367,,,,,Cristiano Biraghi,7158.0,,,,,1,Regular Play,Ricardo Miguel Moreira da Costa,19454.0,Left Center Back,6,Granada,1049,['a3ef5527-7ddb-4efd-9a6f-75742b289855'],1,,,,,,,,,,,,,,,,,,Granada,1049,00:02:01.990,Pass,
,,,,,,,,,,,,,,,1.080205,,,,,,,,,,,,,,,9fae493a-5d6f-48ce-83b3-a49cfaef6610,84,,,"[28.4, 5.9]",3825803,2,,,,,1.3234423,,Left Foot,,,"[30.9, 15.8]",Ground Pass,,10.210778,,,,,Abdoulaye Doucouré,3292.0,,,,,1,Regular Play,Cristiano Biraghi,7158.0,Left Back,6,Granada,1049,['06699503-b29f-47bf-ad36-4d70f5c602f5'],4,,,,,,,,,,,,,,,,,,Granada,1049,00:02:04.267,Pass,
,,,,,,,,,,,,,,,1.090906,,,,,,,,,,,,,,,6daf48ec-ef42-4eaa-96f7-b4a6e7229723,87,,,"[31.0, 14.6]",3825803,2,,,,,-2.4001913,,Right Foot,,,"[22.7, 7.0]",Ground Pass,,11.253888,,,,,Cristiano Biraghi,7158.0,,,,,1,Regular Play,Abdoulaye Doucouré,3292.0,Right Defensive Midfield,6,Granada,1049,['6632661d-f2c8-4161-92d5-338af2fd44ae'],6,,,,,,,,,,,,,,,,,,Granada,1049,00:02:06.154,Pass,
,,,,,,,,,,,,,,,1.095244,,,,,,,,,,,,,,,300ed69e-7d40-4b1c-a120-02e93f7fef83,90,,,"[22.7, 7.0]",3825803,2,,,,,-0.028798621,,Left Foot,,,"[47.0, 6.3]",Low Pass,,24.31008,,,,,Isaac Ajayi Success,6918.0,,,,,1,Regular Play,Cristiano Biraghi,7158.0,Left Back,6,Granada,1049,['07b56689-80aa-4227-8195-10bffcbedda4'],7,,,,,,,,,,,,,,,,,,Granada,1049,00:02:07.393,Pass,
,,,,,,,,,,,,,,,0.858062,,,,,,,,,,,,,,,1cba87e8-11de-41cb-956f-34c751fccdc6,93,,,"[47.5, 7.2]",3825803,2,,,,,2.3100734,,Right Foot,,,"[44.4, 10.6]",High Pass,,4.6010866,,,,,Abdoulaye Doucouré,3292.0,,,,,1,Regular Play,Isaac Ajayi Success,6918.0,Left Midfield,6,Granada,1049,"['0a34e43f-ebec-4c1d-bd0f-d1778a9fbaaf', '52aac864-ad26-46ca-bcbe-10dd38aaaa00']",8,,,,,,,,,,,,,,,,,,Granada,1049,00:02:08.489,Pass,True
,,,,,,,,,,,,,,,1.384222,,,,,,,,,,,,,,,16fd4ac2-41a2-4ff0-b7a3-7d2d39a9bc5e,95,,,"[44.4, 10.6]",3825803,2,,,,,-0.08178438,,Head,,,"[62.7, 9.1]",Low Pass,,18.361372,,,Incomplete,,Adalberto Peñaranda Maestre,6847.0,,,,,1,Regular Play,Abdoulaye Doucouré,3292.0,Right Defensive Midfield,6,Granada,1049,"['8ac06992-e38c-4c0e-a81c-c642fe4f3f14', 'a0ef5e68-0fb7-4a3e-b673-a716a599e802']",9,,,,,,,,,,,,,,,,,,Granada,1049,00:02:09.389,Pass,
,,,,,,,,,,,,,,,0.688869,,,,,,,,,,,,,,,a7aabe51-b057-43b5-b1ef-d1b5a0ef8594,98,,,"[50.6, 0.1]",3825803,2,,True,,,1.0636978,,,,,"[54.6, 7.3]",Low Pass,,8.236505,,,,,Abdoulaye Doucouré,3292.0,,,,Throw-in,1,From Throw In,Cristiano Biraghi,7158.0,Left Back,7,Granada,1049,['4ae699b3-ca28-457b-91bc-5d95803841d7'],17,,,,,,,,,,,,,,,,,,Granada,1049,00:02:17.637,Pass,
,,,,,,,,,,,,,,,0.883489,,,,,,,,,,,,,,,ef8fb030-a50d-4c3d-bdd1-3e5ed4f658b6,100,,,"[62.9, 12.2]",3825803,2,,True,,,-1.7553391,,Right Foot,,,"[61.5, 4.7]",Ground Pass,,7.6295476,,,,,Cristiano Biraghi,7158.0,,,,,1,From Throw In,Abdoulaye Doucouré,3292.0,Right Defensive Midfield,7,Granada,1049,['babe4cc1-64cf-466d-a99b-3c03b989ccea'],18,,,,,,,,,,,,,,,,,,Granada,1049,00:02:18.576,Pass,
,,,,,,,,,,,,,,,1.004139,,,,,,,,,,,,,,,cfdf62af-a676-41cb-8ec1-7faff837c7c6,103,,,"[57.4, 5.8]",3825803,2,,,,,1.7607846,,Right Foot,,,"[54.4, 21.4]",Ground Pass,,15.885842,,,,,Francisco Manuel Rico Castro,25707.0,,,,,1,From Throw In,Cristiano Biraghi,7158.0,Left Back,7,Granada,1049,"['6a177731-67b6-48aa-85b2-569f0b0d1f5c', 'ec989464-b630-4462-8cd9-5d3c4459e264']",20,,,,,,,,,,,,,,,,,,Granada,1049,00:02:20.574,Pass,True
