50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.704234,,,,,,,,,,,,,,,,b4c5c343-cc82-4a9c-9f4c-7a8be8f6df61,2712,,,"[92.0, 21.1]",3825818,76,,,,0.9023227,,Right Foot,,,"[119.8, 56.3]",,High Pass,,44.853985,,Out,,Carlos Martínez Díez,8724.0,,,,,,2,Regular Play,David Zurutuza Veillet,6669.0,Left Wing,172,Real Sociedad,210,['8b435114-9892-4c53-972d-18588ac68942'],33,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:31:33.874,Pass,
,,,,,,,,,,,,,,,,3.471881,,,,,,,,,,,,,,,,b93d2632-489e-435e-8aa6-a8860011792f,2714,,,"[7.0, 36.1]",3825818,76,,,,-0.18937005,,Right Foot,,,"[67.0, 24.6]",,High Pass,,61.092144,,Incomplete,,,,,,,,Goal Kick,2,From Goal Kick,Javier Varas Herrera,26753.0,Goalkeeper,173,Las Palmas,208,['eed2484d-7ef4-40a3-8eb5-68bb9f6badf6'],58,,,,,,,,,,,,,,,,,,Las Palmas,208,00:31:58.219,Pass,
,,,,,,,,,,,,,,,,2.566852,,,,,,,,,,,,,,,,a6f189c5-166d-492b-9317-1b83a7275235,2719,,,"[41.0, 48.0]",3825818,77,,,,3.0292153,,Left Foot,,,"[9.1, 51.6]",,Low Pass,,32.102493,,,,Gerónimo Rulli,6694.0,,,,,Recovery,2,From Goal Kick,Íñigo Martínez Berridi,6665.0,Left Center Back,173,Las Palmas,208,"['9a24a1a9-602f-49eb-a1f3-97a8c7b9c10a', 'f0c7f88d-27f1-4806-bdd6-795061c065b7']",5,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:32:05.964,Pass,True
,,,,,,,,,,,,,,,,3.349171,,,,,,,,,,,,,,,,117e8fa4-63cd-4abf-8538-bdf8ce5e9e94,2723,,,"[8.4, 52.7]",3825818,77,,,,0.56612426,,Right Foot,,,"[51.2, 79.9]",,High Pass,,50.711735,,Out,,,,,,,,,2,From Goal Kick,Gerónimo Rulli,6694.0,Goalkeeper,173,Las Palmas,208,['2c616d36-3263-4d40-8deb-fa39b8f95f16'],10,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:32:10.717,Pass,True
,,,,,,,,,,,,,,,,1.693852,,,,,,,,,,,,,,,,842b550b-a36a-44d1-a625-522c373b2c67,2725,,,"[69.3, 0.1]",3825818,77,,,,0.57920194,,,,,"[90.4, 13.9]",,High Pass,,25.212101,,Incomplete,,,,,,,,Throw-in,2,From Throw In,Javier Garrido Behovide,26448.0,Left Back,174,Las Palmas,208,['8ebd7ed5-aa3b-46b5-afbf-9df4a6a36d60'],45,,,,,,,,,,,,,,,,,,Las Palmas,208,00:32:45.437,Pass,
,,,,,,,,,,,,,,,,1.241113,,,,,,,,,,,,,,,,8ebd7ed5-aa3b-46b5-afbf-9df4a6a36d60,2726,,,"[29.7, 66.2]",3825818,77,,,,-1.5543143,,Head,,,"[30.0, 48.0]",,Low Pass,,18.202473,,Incomplete,,,,,,,,Recovery,2,From Throw In,Carlos Martínez Díez,8724.0,Right Back,174,Las Palmas,208,"['74092973-0047-47bf-a38d-3d3f1b988fe0', '842b550b-a36a-44d1-a625-522c373b2c67']",47,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:32:47.130,Pass,
,,,,,,,,,,,,,,,,1.776274,,,,,,,,,,,,,,,,4b6bc21c-5474-48c3-90da-eacaf9bbd753,2730,,,"[30.0, 46.5]",3825818,77,,,,-0.124354996,,Right Foot,,,"[41.2, 45.1]",,Low Pass,,11.287161,,,,David Zurutuza Veillet,6669.0,,,,,Recovery,2,Regular Play,Íñigo Martínez Berridi,6665.0,Left Center Back,175,Real Sociedad,210,['8ce13de0-499d-44bf-a24b-b9f51bb20dd9'],49,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:32:49.579,Pass,
,,,,,,,,,,,,,,,,0.774698,,,,,,,,,,,,,,,,34a1ad93-fdeb-4cec-ac5c-1692bb135777,2739,,,"[45.7, 69.0]",3825818,77,,,,1.5707964,,Right Foot,,,"[45.7, 76.2]",,Ground Pass,,7.2,,,,Carlos Alberto Vela Garrido,5560.0,,,,,,2,Regular Play,David Zurutuza Veillet,6669.0,Left Wing,175,Real Sociedad,210,['cabd44a5-cc76-478a-b267-fc503c6b78a5'],54,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:32:54.878,Pass,
,,,,,,,,,,,,,,,,0.348476,,,,,,,,,,,,,,,,1f367835-9de1-47d9-98da-3f83912c1d78,2742,,,"[45.7, 74.8]",3825818,77,,,,-0.9109479,,Left Foot,,,"[50.2, 69.0]",,Low Pass,,7.340981,,Incomplete,,,,,,,,,2,Regular Play,Carlos Alberto Vela Garrido,5560.0,Right Wing,175,Real Sociedad,210,['df10ead1-1a96-4157-beaf-3ae40da78f4b'],56,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:32:56.197,Pass,
,,,,,,,,,,,,,,,,0.849901,,,,,,,,,,,,,,,,4dbf8ca9-30b6-49c4-bddd-b3cbfb24952a,2745,,,"[79.9, 24.6]",3825818,77,,,,1.3521274,,Left Foot,,,"[80.9, 29.1]",,Ground Pass,,4.609772,,,,Jonathan Viera Ramos,10755.0,,,,,,2,Regular Play,Javier Garrido Behovide,26448.0,Left Back,176,Las Palmas,208,['2903fffd-aff5-47a1-bda0-8a2302b08c68'],58,,,,,,,,,,,,,,,,,,Las Palmas,208,00:32:58.146,Pass,
,,,,,,,,,,,,,,,,3.267319,,,,,,,,,,,,,,,,9518836d-e482-49af-8e87-49725aff0e7f,2749,,,"[92.0, 39.5]",3825818,78,,,,1.7035339,,Right Foot,,,"[87.3, 74.7]",,Ground Pass,,35.512394,,,,David García Santana,6927.0,,,,,,2,Regular Play,Jonathan Viera Ramos,10755.0,Left Center Midfield,176,Las Palmas,208,"['7d99098e-3011-4a60-ab4c-11dee060a000', 'f01b48cc-2a56-4219-8b4e-050260107e89']",2,,,,,,,,,,,,,,,,,,Las Palmas,208,00:33:02.115,Pass,True
,,,,,,,,,,,,,,,,1.062525,,,,,,,,,,,,,,,,12e95025-120b-4e7c-936e-164ccc1d5786,2752,,,"[87.9, 74.7]",3825818,78,,,,-1.3499676,,Right Foot,,,"[90.1, 64.9]",,Ground Pass,,10.043903,,,,Jonathan Viera Ramos,10755.0,,,,,,2,Regular Play,David García Santana,6927.0,Right Back,176,Las Palmas,208,['96a40baa-55b7-4e4d-9213-a424ea42c6f3'],5,,,,,,,,,,,,,,,,,,Las Palmas,208,00:33:05.978,Pass,
,,,,,,,,,,,,,,,,0.476563,,,,,,,,,,,,,,,,990ded2d-2f86-416c-bfa2-6edd56d149f4,2756,,,"[30.6, 13.5]",3825818,78,,,,-1.536911,,Right Foot,,,"[30.8, 7.6]",,Ground Pass,,5.903389,,,,Yuri Berchiche Izeta,3023.0,,,,,Recovery,2,Regular Play,David Zurutuza Veillet,6669.0,Left Wing,177,Real Sociedad,210,['5a0b1cd5-9031-4f77-8cca-b097825caaa5'],7,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:33:07.621,Pass,
,,,,,,,,,,,,,,,,0.980959,,,,,,,,,,,,,,,,12a4e2ff-6bd8-47e5-838e-904787ae8abe,2759,,,"[30.8, 7.6]",3825818,78,,,,1.4382448,,Left Foot,,,"[32.6, 21.1]",,Ground Pass,,13.619472,,,,Esteban Félix Granero Molina,6770.0,,,,,,2,Regular Play,Yuri Berchiche Izeta,3023.0,Left Back,177,Real Sociedad,210,['b81f6c29-cd9e-4406-8813-7e40dd8e50a2'],9,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:33:09.833,Pass,
,,,,,,,,,,,,,,,,0.938997,,,,,,,,,,,,,,,,796ed27e-fb58-4b38-ba05-ce1399f3c197,2762,,,"[37.7, 31.2]",3825818,78,,,,0.84028804,,Right Foot,,,"[54.9, 50.4]",,Ground Pass,,25.77751,,Incomplete,,Mikel Oyarzabal Ugarte,6685.0,,,,,,2,Regular Play,Esteban Félix Granero Molina,6770.0,Left Defensive Midfield,177,Real Sociedad,210,"['d276544f-4661-4b3e-9053-8a6bb209e6fe', 'e0536c50-5501-40af-888e-4488e869ab80']",11,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:33:11.806,Pass,
,,,,,,,,,,,,,,,,1.660043,,,,,,,,,,,,,,,,e764e2ed-d2e2-45a9-844c-e726e529cffe,2766,,,"[82.8, 29.9]",3825818,78,,,,1.350434,ac3aca38-4e83-4240-bd3c-a912b6f3a183,Right Foot,,,"[85.6, 42.4]",,Ground Pass,,12.809762,,,,Jonathan Viera Ramos,10755.0,True,,,,,2,Regular Play,Ángel Montoro Sánchez,24144.0,Right Center Midfield,178,Las Palmas,208,['568ce8b0-a914-4202-9ca0-3f9f377aaa58'],15,,,,,,,,,,,,,,,,,,Las Palmas,208,00:33:15.695,Pass,
,,,,,,,,,,,,,,,,3.592594,,,,,,,,,,,,,,,,8de3c4cf-a6dc-4b64-a1d5-3e82570bf171,2775,,,"[6.0, 36.0]",3825818,78,,,,-0.43662715,,Right Foot,,,"[66.0, 8.0]",,High Pass,,66.211784,,,,David Zurutuza Veillet,6669.0,,,,,Goal Kick,2,From Goal Kick,Gerónimo Rulli,6694.0,Goalkeeper,179,Real Sociedad,210,['cdcf9112-3088-4694-9a89-f2035a5bd758'],31,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:33:31.526,Pass,
,,,,,,,,,,,,,,,,1.594108,,,,,,,,,,,,,,,,4c04c6aa-2df3-448a-8199-9741f3f7bbea,2778,,,"[66.6, 10.1]",3825818,78,,,True,0.07677189,,,,,"[77.0, 10.9]",,High Pass,,10.430724,,,,Jonathas Cristian de Jesus,8584.0,,,,,,2,From Goal Kick,David Zurutuza Veillet,6669.0,Left Wing,179,Real Sociedad,210,"['5291a26a-ebb8-4cbf-a1e8-b09c73299b4c', '86e3c95b-42f4-40b2-93f0-e72ee81c3b26']",35,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:33:35.118,Pass,True
,,,,,,,,,,,,,,,,1.203033,,,,,,,,,,,,,,,,d5a3bed5-ae1b-4299-be11-289667520b34,2783,,,"[79.9, 13.8]",3825818,79,,,,0.95817345,,Right Foot,,,"[94.8, 35.0]",,High Pass,,25.912352,,Incomplete,,,,,,,,Free Kick,2,From Free Kick,Esteban Félix Granero Molina,6770.0,Left Defensive Midfield,180,Real Sociedad,210,['8499e13a-6856-4b24-9465-d9d6062ce5d3'],5,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:34:05.811,Pass,
,,,,,,,,,,,,,,,,2.351728,,,,,,,,,,,,,,,,ced97027-2d5e-4748-b88d-10e1a308f55a,2785,,,"[76.2, 24.6]",3825818,79,,,,0.14784937,,Head,,,"[90.3, 26.7]",,High Pass,,14.255526,,,,David Zurutuza Veillet,6669.0,,,,,Recovery,2,From Free Kick,Asier Illarramendi Andonegi,6671.0,Right Defensive Midfield,180,Real Sociedad,210,['8331bee8-ef60-4375-b47a-5a7fb2dedbbf'],11,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:34:11.487,Pass,
,,,,,,,,,,,,,,,,1.143661,,,,,,,,,,,,,,,,1549b7d7-276a-4a65-be18-1b81ffd16cb8,2788,,,"[90.3, 26.7]",3825818,79,,,True,0.33205947,,,,,"[96.1, 28.7]",,Low Pass,,6.1351447,,,,Íñigo Martínez Berridi,6665.0,,,,,,2,From Free Kick,David Zurutuza Veillet,6669.0,Left Wing,180,Real Sociedad,210,"['581dcd1a-be8c-4786-afd6-19e1b9230cc2', 'cfd0bf0e-ba7f-407d-b5c0-3fc84bc56fef']",13,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:34:13.838,Pass,True
,,,,,,,,,,,,,,,,3.495371,,,,,,,,,,,,,,,,a0f67d59-38b8-437f-a34c-cc5d1256d627,2792,,,"[96.1, 28.7]",3825818,79,,,True,-0.5088296,,,,,"[110.8, 20.5]",,Low Pass,,16.832409,,Incomplete,,Diego Antonio Reyes Rosales,16539.0,,,,,,2,From Free Kick,Íñigo Martínez Berridi,6665.0,Left Center Back,180,Real Sociedad,210,"['08bebe8c-c1f4-4f23-861d-c31718fcae06', '22d9d5ac-f451-472e-9d45-7253c7edeec4', '74898cd9-7f5f-4c90-938d-adfbfe9f3377']",14,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:34:14.982,Pass,True
,,,,,,,,,,,,,,,,1.390117,,,,,,,,,,,,,,,,74898cd9-7f5f-4c90-938d-adfbfe9f3377,2795,,,"[9.3, 59.6]",3825818,79,,,,1.7844653,,Right Foot,,,"[7.0, 70.2]",,Ground Pass,,10.846659,,,,Francisco José Perdomo Borges,27251.0,,,,,Recovery,2,Regular Play,David García Santana,6927.0,Right Back,181,Las Palmas,208,"['0200fc78-1be3-4435-972f-d91ef991f9aa', 'a0f67d59-38b8-437f-a34c-cc5d1256d627']",18,,,,,,,,,,,,,,,,,,Las Palmas,208,00:34:18.477,Pass,
,,,,,,,,,,,,,,,,1.068158,,,,,,,,,,,,,,,,c1551811-5d96-496e-8343-a975f287ea15,2799,,,"[20.9, 75.2]",3825818,79,,,,3.066546,,Right Foot,,,"[7.6, 76.2]",,Ground Pass,,13.337541,,,,David García Santana,6927.0,,,,,,2,Regular Play,Francisco José Perdomo Borges,27251.0,Right Midfield,181,Las Palmas,208,"['e3d0fcae-366e-45e9-be30-f2aae89a045c', 'f4a42929-c474-4d1c-90b5-89db1ca5293c']",20,,,,,,,,,,,,,,,,,,Las Palmas,208,00:34:20.720,Pass,True
,,,,,,,,,,,,,,,,1.675386,,,,,,,,,,,,,,,,e2bdf739-2c17-4d17-84ff-1d4d7e385910,2801,,,"[8.1, 76.2]",3825818,79,,,,-0.45026642,,Right Foot,,,"[41.2, 60.2]",,High Pass,,36.764248,,Incomplete,,,,,,,,,2,Regular Play,David García Santana,6927.0,Right Back,181,Las Palmas,208,['05836ca9-cb3c-4a2a-a28c-a54235722a35'],21,,,,,,,,,,,,,,,,,,Las Palmas,208,00:34:21.788,Pass,
,,,,,,,,,,,,,,,,1.423349,,,,,,,,,,,,,,,,05836ca9-cb3c-4a2a-a28c-a54235722a35,2802,,,"[78.9, 19.9]",3825818,79,,,,0.044415217,,Head,,,"[92.4, 20.5]",,Low Pass,,13.513327,,,,David Zurutuza Veillet,6669.0,,,,,Recovery,2,Regular Play,Esteban Félix Granero Molina,6770.0,Left Defensive Midfield,182,Real Sociedad,210,"['5c3fa4df-e4db-4070-b958-5d49c24ccae3', 'e2bdf739-2c17-4d17-84ff-1d4d7e385910']",23,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:34:23.463,Pass,
,,,,,,,,,,,,,,,,1.3,,,,,,,,,,,,,,,,3d97449b-fad6-4ea6-bb88-9af98e7d85c5,2806,,,"[94.6, 19.7]",3825818,79,,,,-0.95054686,,Right Foot,,,"[101.6, 9.9]",,Ground Pass,,12.043256,,,,Diego Antonio Reyes Rosales,16539.0,,,,,,2,Regular Play,David Zurutuza Veillet,6669.0,Left Wing,182,Real Sociedad,210,"['036775f2-b670-4c4f-9305-5870250c9f9e', 'b3b3c13b-ae12-441f-ab5e-abf7ea40fa56']",26,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:34:26.381,Pass,True
,,,,,,,,,,,,,,,,1.583637,,,,,,,,,,,,,,,,180c69b3-633b-4188-927b-41e69eaf44dd,2809,,,"[105.7, 9.9]",3825818,79,,,,1.4663392,,Left Foot,True,,"[109.6, 47.1]",,High Pass,,37.403877,,Incomplete,,,,,,,,,2,Regular Play,Diego Antonio Reyes Rosales,16539.0,Right Center Back,182,Real Sociedad,210,['f905002a-19ce-45ca-94d2-e77917acd5a2'],27,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:34:27.748,Pass,
,,,,,,,,,,,,,,,,0.983613,,,,,,,,,,,,,,,,e7a9281a-4313-4492-a21b-bb7eaa47ccea,2816,,,"[12.4, 53.6]",3825818,79,,,,-0.025968187,,Right Foot,,,"[20.1, 53.4]",,Ground Pass,,7.702597,,,,Roque Mesa Quevedo,3610.0,,,,,Recovery,2,Regular Play,David García Santana,6927.0,Right Back,183,Las Palmas,208,['d1fe872e-c1d1-4b2f-aef2-056ba4fa1f69'],32,,,,,,,,,,,,,,,,,,Las Palmas,208,00:34:32.954,Pass,
,,,,,,,,,,,,,,,,1.179429,,,,,,,,,,,,,,,,09a3dd6b-fc65-49e1-993d-882679d68def,2820,,,"[20.9, 53.4]",3825818,79,,,,0.0,,Left Foot,,,"[45.3, 53.4]",,High Pass,,24.4,,,,Willian José da Silva,6721.0,,,,,,2,Regular Play,Roque Mesa Quevedo,3610.0,Center Defensive Midfield,183,Las Palmas,208,['76a8461e-c4f1-4c32-9276-7aa9be9c9669'],34,,,,,,,,,,,,,,,,,,Las Palmas,208,00:34:34.030,Pass,
,,,,,,,,,,,,,,,,2.978308,,,,,,,,,,,,,,,,7403f89f-ff49-4761-8a00-87447db68297,2823,,,"[45.3, 53.4]",3825818,79,,,,-1.321982,,Left Foot,,,"[56.2, 10.5]",,Ground Pass,,44.263077,,,,Jerónimo Figueroa Cabrera,6934.0,,True,,,,2,Regular Play,Willian José da Silva,6721.0,Center Forward,183,Las Palmas,208,['9578dc33-b055-4809-ba18-b7a5e50a8c9e'],36,,,,,,,,,,,,,,,,,,Las Palmas,208,00:34:36.201,Pass,
,,,,,,,,,,,,,,,,3.159354,,,,,,,,,,,,,,,,952721dc-ce08-4e63-96dc-154b4d7d042a,2825,,,"[58.0, 10.9]",3825818,79,,,,0.98422843,,Left Foot,,,"[90.1, 59.2]",,High Pass,,57.993965,,Incomplete,,Jonathan Viera Ramos,10755.0,,True,,,,2,Regular Play,Jerónimo Figueroa Cabrera,6934.0,Left Midfield,183,Las Palmas,208,"['a3961309-0fd6-4f2d-b13b-986fa95320cf', 'c96fb21b-f81b-4baf-b289-504fd4c8af85']",39,,,,,,,,,,,,,,,,,,Las Palmas,208,00:34:39.179,Pass,
,,,,,,,,,,True,,,,,,2.729285,,,,,,,,,,,,,,,,c96fb21b-f81b-4baf-b289-504fd4c8af85,2827,,,"[30.0, 20.9]",3825818,79,,,,2.8698006,,Head,,,"[11.7, 26.0]",,High Pass,,18.997368,,,,Gerónimo Rulli,6694.0,,,,,Interception,2,Regular Play,Yuri Berchiche Izeta,3023.0,Left Back,184,Real Sociedad,210,"['43167530-580f-4b2c-b883-1f52553d632a', '952721dc-ce08-4e63-96dc-154b4d7d042a']",42,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:34:42.339,Pass,
,,,,,,,,,,,,,,,,2.393216,,,,,,,,,,,,,,,,88e57071-d5ca-4b79-bd88-fc499b08fed8,2830,,,"[12.3, 20.3]",3825818,79,,,,-0.2590242,,Keeper Arm,,,"[55.7, 8.8]",,High Pass,,44.897774,,,,David Zurutuza Veillet,6669.0,,,,,,2,Regular Play,Gerónimo Rulli,6694.0,Goalkeeper,184,Real Sociedad,210,['2feb347e-1b5c-4daa-ba7a-0a30655fd9ec'],46,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:34:46.521,Pass,
,,,,,,,,,,,,,,,,2.059671,,,,,,,,,,,,,,,,91d48a5e-22a1-46e8-a00b-bdad54178255,2833,,,"[55.7, 10.1]",3825818,79,,,,1.8242613,,Right Foot,,,"[51.4, 26.7]",,Ground Pass,,17.147886,,,,Esteban Félix Granero Molina,6770.0,,,,,,2,Regular Play,David Zurutuza Veillet,6669.0,Left Wing,184,Real Sociedad,210,['982cfa7f-64cd-4e2c-be87-0b130fbe2d3a'],49,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:34:49.984,Pass,
,,,,,,,,,,,,,,,,1.105499,,,,,,,,,,,,,,,,e21ad55b-14c6-427a-ab42-38c14bd53a99,2836,,,"[62.9, 38.1]",3825818,79,,,,-1.141297,,Right Foot,,,"[68.9, 25.0]",,Ground Pass,,14.408678,,,,Asier Illarramendi Andonegi,6671.0,,,,,,2,Regular Play,Esteban Félix Granero Molina,6770.0,Left Defensive Midfield,184,Real Sociedad,210,['9b3a349b-e933-4f28-8d41-34ee95a27fc5'],56,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:34:56.590,Pass,
,,,,,,,,,,,,,,,,1.63145,,,,,,,,,,,,,,,,95ea0fe1-406e-4988-b510-c279492d7bbc,2839,,,"[81.5, 18.3]",3825818,80,,,,-0.86630225,,Right Foot,,,"[93.4, 4.3]",,Ground Pass,,18.374166,,,,Yuri Berchiche Izeta,3023.0,,,,,,2,Regular Play,Asier Illarramendi Andonegi,6671.0,Right Defensive Midfield,184,Real Sociedad,210,['821a3d21-fcbf-4fe2-bd64-b985c31125dd'],0,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:35:00.133,Pass,
,,,,,,,,,,,,,,,,1.911208,,,,,,,,,,,,,,,,88ae262d-6da0-4376-a3fd-368ec4d6d3ef,2842,,,"[98.1, 5.0]",3825818,80,,,,1.3025519,,Left Foot,True,,"[108.6, 43.2]",,High Pass,,39.61679,,Incomplete,,Jonathas Cristian de Jesus,8584.0,,,,,,2,Regular Play,Yuri Berchiche Izeta,3023.0,Left Back,184,Real Sociedad,210,"['41b1cce2-de81-4976-9760-7312b53a0ae0', '4528f07b-9750-446e-bf7d-b19f5566189e']",3,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:35:03.044,Pass,
,,,,,,,,,,,,,,,,0.807761,,,,,,,,,,,,,,,,2e74b626-3514-4634-bcb8-df81ab3853a0,2848,,,"[93.4, 44.1]",3825818,80,,,,-1.4570043,42c30aee-c4d5-46f7-a021-a9bdd648c179,Left Foot,,,"[94.6, 33.6]",,Ground Pass,,10.568349,,,,Esteban Félix Granero Molina,6770.0,True,,,,,2,Regular Play,Mikel Oyarzabal Ugarte,6685.0,Center Attacking Midfield,184,Real Sociedad,210,['14c5ddfb-50b7-4dff-8734-e1eb12fb0eac'],7,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:35:07.186,Pass,
,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,fbd18d21-e762-40c0-911c-ba37abf2e703,2856,,,"[42.7, 48.1]",3825818,80,,,,-1.1712809,,Right Foot,,,"[46.5, 39.1]",,Ground Pass,,9.76934,,,,Aythami Artiles Oliva,8440.0,,,,,Free Kick,2,From Free Kick,Mauricio Lemos Merladet,7692.0,Right Center Back,185,Las Palmas,208,['ea026058-c1eb-4056-85e5-4c9ba6d85e21'],42,,,,,,,,,,,,,,,,,,Las Palmas,208,00:35:42.755,Pass,
,,,,,,,,,,,,,,,,2.254541,,,,,,,,,,,,,,,,f5a79b5c-8d2b-47bf-b7bd-34761a2974c8,2859,,,"[46.5, 39.1]",3825818,80,,,,2.95051,,Right Foot,,,"[16.0, 45.0]",,Ground Pass,,31.065414,,,,Javier Varas Herrera,26753.0,,,,,,2,From Free Kick,Aythami Artiles Oliva,8440.0,Left Center Back,185,Las Palmas,208,['4869e60a-32d9-4aed-b664-27785d9388bc'],45,,,,,,,,,,,,,,,,,,Las Palmas,208,00:35:45.798,Pass,
,,,,,,,,,,,,,,,,2.941859,,,,,,,,,,,,,,,,d6544ed7-a83c-44d4-9bfc-d7f25fcdfc19,2862,,,"[16.0, 45.0]",3825818,80,,,,-0.70435107,,Right Foot,,,"[56.6, 10.5]",,High Pass,,53.278606,,,,Jerónimo Figueroa Cabrera,6934.0,,,,,,2,From Free Kick,Javier Varas Herrera,26753.0,Goalkeeper,185,Las Palmas,208,['26920daa-8ff4-49cf-b1b7-d37b0768691a'],49,,,,,,,,,,,,,,,,,,Las Palmas,208,00:35:49.534,Pass,
,,,,,,,,,,,,,,,,0.997601,,,,,,,,,,,,,,,,a034c7a8-5e80-401d-b4f5-78ee4babedee,2870,,,"[64.8, 64.5]",3825818,81,,,,-1.491283,,Right Foot,,,"[66.8, 39.4]",,Ground Pass,,25.179556,,,,Esteban Félix Granero Molina,6770.0,,,,,Free Kick,2,From Free Kick,Asier Illarramendi Andonegi,6671.0,Right Defensive Midfield,187,Real Sociedad,210,['f5531abd-a0b7-49c4-a93f-28e375e913c9'],11,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:36:11.676,Pass,
,,,,,,,,,,,,,,,,1.847988,,,,,,,,,,,,,,,,189d688d-a56c-4081-a075-8dacbd60a704,2873,,,"[66.8, 39.4]",3825818,81,,,,-1.1741478,,Right Foot,,,"[74.8, 20.3]",,Ground Pass,,20.707727,,,,Íñigo Martínez Berridi,6665.0,,,,,,2,From Free Kick,Esteban Félix Granero Molina,6770.0,Left Defensive Midfield,187,Real Sociedad,210,['a79c4618-59c7-4e7a-ac07-2448fbd54980'],13,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:36:13.509,Pass,
,,,,,,,,,,,,,,,,1.460418,,,,,,,,,,,,,,,,e2943ef7-6d2b-4348-a073-3ea705ebfc8d,2876,,,"[77.9, 17.6]",3825818,81,,,,1.3818991,,Left Foot,,,"[80.5, 31.2]",,Ground Pass,,13.846299,,,,David Zurutuza Veillet,6669.0,,,,,,2,From Free Kick,Íñigo Martínez Berridi,6665.0,Left Center Back,187,Real Sociedad,210,['4f97e587-7e64-4937-927b-8a6bc0c0a48c'],18,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:36:18.093,Pass,
,,,,,,,,,,,,,,,,1.418102,,,,,,,,,,,,,,,,6d02b390-ca22-4fee-9f85-65c68544834a,2879,,,"[80.5, 18.9]",3825818,81,,,,-1.1948354,,Left Foot,,,"[86.5, 3.7]",,Ground Pass,,16.341358,,,,Yuri Berchiche Izeta,3023.0,,,,,,2,From Free Kick,David Zurutuza Veillet,6669.0,Left Wing,187,Real Sociedad,210,['bf8a972e-ed44-4999-bfcc-e34233d9c4c9'],21,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:36:21.153,Pass,
,,,,,,,,,,,,,,,,1.649255,,,,,,,,,,,,,,,,3702d0f5-f7b3-4491-8135-9e9a756c9cc2,2882,,,"[86.5, 3.7]",3825818,81,,,,0.058186673,,Left Foot,,,"[107.1, 4.9]",,Ground Pass,,20.634922,,,,Íñigo Martínez Berridi,6665.0,,,,,,2,From Free Kick,Yuri Berchiche Izeta,3023.0,Left Back,187,Real Sociedad,210,['230176e4-5f81-47e8-bb8c-17d098a30dff'],23,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:36:23.358,Pass,
