50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.147238,,,,,,,,,,,,,d3f9f80f-b8d2-4081-a98c-a8cc70183c73,1202,,"[90.8, 14.4]",3825873,25,,,,1.6009595,,Right Foot,,,,"[90.1, 37.6]",,Ground Pass,,23.210558,,,,Daniel Parejo Muñoz,6595.0,,,,,,1,From Throw In,Santiago Mina Lorenzo,6594.0,Left Wing,47,Valencia,207,['7b7a9ffe-007f-47dc-a9f7-de0dd0de40fb'],41,,,,,,,,,,,,,,,Valencia,207,00:25:41.323,Pass,
,,,,,,,,,,,,,,,,1.403173,,,,,,,,,,,,,320736c1-0cfe-439f-852b-4c31681737ce,1204,,"[88.4, 37.8]",3825873,25,,,,-2.8513277,,Right Foot,,,,"[80.7, 35.5]",,Ground Pass,,8.036168,,,,Javier Fuego Martínez,6751.0,,,,,,1,From Throw In,Daniel Parejo Muñoz,6595.0,Right Center Midfield,47,Valencia,207,['7b1804bb-6be8-4b24-8dff-355aaf9ce1de'],42,,,,,,,,,,,,,,,Valencia,207,00:25:42.470,Pass,
,,,,,,,,,,,,,,,,2.257346,,,,,,,,,,,,,28ae00b5-39b1-49d3-acae-75d3700d9829,1206,,"[82.1, 35.7]",3825873,25,,,,1.1373943,,Right Foot,,,,"[93.9, 61.2]",,Ground Pass,,28.097864,,,,João Pedro Cavaco Cancelo,7005.0,,,,,,1,From Throw In,Javier Fuego Martínez,6751.0,Center Defensive Midfield,47,Valencia,207,['dc87ebe8-eca7-460c-8f59-44a9b0c7c2b8'],43,,,,,,,,,,,,,,,Valencia,207,00:25:43.873,Pass,
,,,,,,,,,,,,,,,,2.405186,,,,,,,,,,,,,97f68a53-7cca-4386-aedf-513710616bad,1208,,"[96.0, 62.7]",3825873,25,,,,-0.34038195,,Right Foot,,,,"[120.0, 54.2]",,Ground Pass,,25.460754,,Out,,Rodrigo Moreno Machado,5718.0,,,,,,1,From Throw In,João Pedro Cavaco Cancelo,7005.0,Right Back,47,Valencia,207,['3112e3bd-360f-421f-8600-c6646fe9aaa1'],46,,,,,,,,,,,,,,,Valencia,207,00:25:46.131,Pass,
,,,,,,,,,,,,,,,,3.810814,,,,,,,,,,,,,f3b76109-7e42-4867-b1f4-78f6ec2f249a,1213,,"[7.0, 36.1]",3825873,27,,,,-0.35739273,,Right Foot,,,,"[62.7, 15.3]",,High Pass,,59.45696,,Incomplete,,Roberto Soldado Rillo,26009.0,,,,,Goal Kick,1,From Goal Kick,Alphonse Areola,3379.0,Goalkeeper,48,Villarreal,222,"['6a08d94f-32ca-43e7-8019-93d9f638f932', 'bfd0915c-273f-4e9d-a2da-32951306eca4']",4,,,,,,,,,,,,,,,Villarreal,222,00:27:04.973,Pass,
,,,,,,,,,,,,,,,,1.932695,,,,,,,,,,,,,6a08d94f-32ca-43e7-8019-93d9f638f932,1216,,"[57.4, 64.8]",3825873,27,,,True,-0.12891077,,,,,,"[73.6, 62.7]",,High Pass,,16.335545,,Incomplete,,,,,,,,Recovery,1,From Goal Kick,Daniel Parejo Muñoz,6595.0,Right Center Midfield,48,Villarreal,222,"['7ac1ff6b-0205-45b4-b583-3e2b0807a100', '7b71e760-bc19-43e6-ae86-4cc13f53a3da', 'f3b76109-7e42-4867-b1f4-78f6ec2f249a']",8,,,,,,,,,,,,,,,Valencia,207,00:27:08.784,Pass,True
,,,,,,,,,,,,,,,,0.662777,,,,,,,,,,,,,7b71e760-bc19-43e6-ae86-4cc13f53a3da,1217,,"[46.5, 17.4]",3825873,27,,,,0.5302158,,Head,,,,"[52.3, 20.8]",,Low Pass,,6.7230945,,,,Rodrigo Hernández Cascante,6765.0,,,,,Recovery,1,From Goal Kick,Daniele Bonera,6827.0,Left Center Back,48,Villarreal,222,"['6a08d94f-32ca-43e7-8019-93d9f638f932', 'fac52e13-4206-4f63-98a1-b10fdf68b45e']",10,,,,,,,,,,,,,,,Villarreal,222,00:27:10.716,Pass,
,,,,,,,,,,,,,,,,1.721232,,,,,,,,,,,,,7307346f-7551-4447-bc60-8470be9abc53,1221,,"[52.5, 21.7]",3825873,27,,,,1.1933317,,Right Foot,,,,"[61.5, 44.4]",,High Pass,,24.41905,,,,Samuel García Sánchez,6783.0,,,,,,1,From Goal Kick,Rodrigo Hernández Cascante,6765.0,Left Defensive Midfield,48,Villarreal,222,"['52132aec-fc5d-4786-8fe6-5d53e3b3abc7', 'a8326f7f-a7fb-4f68-9936-043c691e11b1']",11,,,,,,,,,,,,,,,Villarreal,222,00:27:11.459,Pass,True
,,,,,,,,,,,,,,,,2.557869,,,,,,,,,,,,,8aafaedb-38fb-4a7c-8cec-63bba9272c07,1224,,"[61.5, 44.4]",3825873,27,,,,2.872944,,Right Foot,,,,"[36.8, 51.2]",,Ground Pass,,25.618938,,,,Mateo Pablo Musacchio,7034.0,,,,,,1,From Goal Kick,Samuel García Sánchez,6783.0,Right Midfield,48,Villarreal,222,['03f60bb7-9e38-4f41-ae7c-2dc9a8504974'],13,,,,,,,,,,,,,,,Villarreal,222,00:27:13.260,Pass,
,,,,,,,,,,,,,,,,0.921255,,,,,,,,,,,,,1b783867-69c0-4c5b-be12-e80c5bef0784,1227,,"[38.0, 55.8]",3825873,27,,,,0.924124,,Right Foot,,,,"[49.4, 70.9]",,Ground Pass,,18.920095,,Incomplete,,Antonio Rukavina,5588.0,,,,,,1,From Goal Kick,Mateo Pablo Musacchio,7034.0,Right Center Back,48,Villarreal,222,"['64ad5d2b-3b63-4c06-b29c-06414aa0ecf2', 'f6ffa864-20fc-4fc3-9aa5-dff1f46a9ddd']",17,,,,,,,,,,,,,,,Villarreal,222,00:27:17.376,Pass,
,,,,,,,,,,,,,,,,2.969568,,,,,,,,,,,,,a3f8a7d9-d682-4c42-aef6-0083888297fc,1232,,"[91.5, 11.4]",3825873,27,,,,0.2507494,,Right Foot,,,,"[120.0, 18.7]",,Ground Pass,,29.420061,,Out,,Santiago Mina Lorenzo,6594.0,,,,,,1,From Goal Kick,André Filipe Tavares Gomes,10802.0,Left Center Midfield,48,Villarreal,222,['e22607cd-68ff-493c-9a7e-0a7a1e2c7707'],21,,,,,,,,,,,,,,,Valencia,207,00:27:21.419,Pass,
,,,,,,,,,,,,,,,,1.269076,,,,,,,,,,,,,d26b373a-37bb-43ca-a0e2-c5b2ced1c984,1237,,"[7.0, 44.1]",3825873,27,,,,0.6678326,,Right Foot,,,,"[21.2, 55.3]",,Ground Pass,,18.085354,,,,Mateo Pablo Musacchio,7034.0,,,,,Goal Kick,1,From Goal Kick,Alphonse Areola,3379.0,Goalkeeper,49,Villarreal,222,['68555351-15d7-4aab-a56b-e0800f053bad'],43,,,,,,,,,,,,,,,Villarreal,222,00:27:43.484,Pass,
,,,,,,,,,,,,,,,,1.516664,,,,,,,,,,,,,bb07b2ff-cf04-4f44-8736-d028c0c9ac94,1240,,"[20.1, 60.3]",3825873,27,,,,1.0361476,,Right Foot,,,,"[30.7, 78.2]",,Ground Pass,,20.803125,,,,Antonio Rukavina,5588.0,,,,,,1,From Goal Kick,Mateo Pablo Musacchio,7034.0,Right Center Back,49,Villarreal,222,['5e5cd6dd-a72f-491f-b950-200f5e340efd'],45,,,,,,,,,,,,,,,Villarreal,222,00:27:45.961,Pass,
,,,,,,,,,,,,,,,,1.486411,,,,,,,,,,,,,bb732b64-3cc8-4b01-a6d9-fb8b4b0bf228,1243,,"[31.0, 78.2]",3825873,27,,,,-2.244924,,Right Foot,,,,"[15.1, 58.3]",,Ground Pass,,25.471945,,,,Mateo Pablo Musacchio,7034.0,,,,,,1,From Goal Kick,Antonio Rukavina,5588.0,Right Back,49,Villarreal,222,['5d0d70a0-250f-4be5-b461-45e5bb8355fc'],47,,,,,,,,,,,,,,,Villarreal,222,00:27:47.635,Pass,
,,,,,,,,,,,,,,,,0.866375,,,,,,,,,,,,,a3960b5b-a7ee-4bb8-bfec-47c42940e977,1246,,"[15.3, 58.4]",3825873,27,,,,-0.38352752,,Right Foot,,,,"[26.7, 53.8]",,Ground Pass,,12.293088,,,,Manuel Trigueros Muñoz,6771.0,,,,,,1,From Goal Kick,Mateo Pablo Musacchio,7034.0,Right Center Back,49,Villarreal,222,['fb256b10-a4d8-476b-b02d-e51a19473ad8'],50,,,,,,,,,,,,,,,Villarreal,222,00:27:50.536,Pass,
,,,,,,,,,,,,,,,,1.684065,,,,,,,,,,,,,9e2a72d9-ae67-49e9-9e76-c1312bff1076,1249,,"[27.4, 53.1]",3825873,27,,,,-0.4758794,,Left Foot,,,,"[53.4, 39.7]",,Ground Pass,,29.249958,,,,Adrián López Álvarez,6735.0,,,,,,1,From Goal Kick,Manuel Trigueros Muñoz,6771.0,Right Defensive Midfield,49,Villarreal,222,['91dd16d5-e41c-4d43-a90b-b22dd1f36217'],52,,,,,,,,,,,,,,,Villarreal,222,00:27:52.884,Pass,
,,,,,,,,,,,,,,,,1.19622,,,,,,,,,,,,,2fc182ae-fe17-4185-af0c-fdb26584b28c,1253,,"[52.2, 40.2]",3825873,27,,,,-1.9353223,,Right Foot,,,,"[43.5, 17.4]",,Ground Pass,,24.403482,,,,Samuel Castillejo Azuaga,6829.0,,,,,,1,From Goal Kick,Adrián López Álvarez,6735.0,Left Center Forward,49,Villarreal,222,"['b935d7a2-cc77-4139-a66b-22d880711ce0', 'dbdc0ef1-0661-4d4c-89f4-925288dad307']",54,,,,,,,,,,,,,,,Villarreal,222,00:27:54.693,Pass,True
,,,,,,,,,,,,,,,,1.780958,,,,,,,,,,,,,566c530c-f98f-4890-9e01-b332a38e2f14,1256,,"[50.4, 10.3]",3825873,27,,,,-0.29517195,,Left Foot,,,,"[65.2, 5.8]",,Ground Pass,,15.469001,,,,Adrián Marín Gómez,6935.0,,,,,,1,From Goal Kick,Samuel Castillejo Azuaga,6829.0,Left Midfield,49,Villarreal,222,['92fa9c7e-d302-4203-be3d-ff72856c84b3'],58,,,,,,,,,,,,,,,Villarreal,222,00:27:58.267,Pass,
,,,,,,,,,,,,,,,,2.901955,,,,,,,,,,,,,29c84a98-3cbe-44b6-a64e-f4eb1460cf15,1259,,"[67.2, 5.1]",3825873,28,,,,0.16472745,,Left Foot,,,,"[105.7, 11.5]",,Ground Pass,,39.028324,,,,Adrián López Álvarez,6735.0,,,,,,1,From Goal Kick,Adrián Marín Gómez,6935.0,Left Back,49,Villarreal,222,['8b60022f-bc3b-4d0e-a098-7b70518214f7'],0,,,,,,,,,,,,,,,Villarreal,222,00:28:00.230,Pass,
,,,,,,,,,,,,,,,,1.067516,,,,,,,,,,,,,0bf6cab2-148a-4d47-8ebd-bfd81e7973c9,1262,,"[101.6, 5.4]",3825873,28,,,,2.7160497,,Right Foot,,,,"[87.7, 11.7]",,Ground Pass,,15.261062,,Incomplete,,Rodrigo Hernández Cascante,6765.0,,,,,,1,From Goal Kick,Adrián López Álvarez,6735.0,Left Center Forward,49,Villarreal,222,"['2d266895-18c1-47b0-a040-e5a64ccc948a', '47801381-d66e-48c4-9d93-07cdf92716e0']",5,,,,,,,,,,,,,,,Villarreal,222,00:28:05.469,Pass,
,,,,,,,,,,,,,,,,0.543503,,,,,,,,,,,,,90ceae27-e92f-4f7d-814d-036056509b21,1267,,"[33.6, 72.3]",3825873,28,,,,-2.7451513,,Right Foot,,,,"[29.3, 70.5]",,Ground Pass,,4.661545,,,,Rodrigo Moreno Machado,5718.0,,,,,,1,Regular Play,Daniel Parejo Muñoz,6595.0,Right Center Midfield,50,Valencia,207,"['759900bc-f826-43ad-b51f-9f662f4406d4', 'c67b487b-c658-4038-8640-806a36f0424c']",7,,,,,,,,,,,,,,,Valencia,207,00:28:07.375,Pass,True
,,,,,,,,,,,,,,,,0.69536,,,,,,,,,,,,,b1e1ac51-b247-4993-90fd-84088c4add78,1269,,"[33.6, 70.2]",3825873,28,,,,0.4201967,,Left Foot,,,,"[38.3, 72.3]",,Ground Pass,,5.147815,,,,Daniel Parejo Muñoz,6595.0,,,,,,1,Regular Play,Rodrigo Moreno Machado,5718.0,Right Wing,50,Valencia,207,"['c67b487b-c658-4038-8640-806a36f0424c', 'f3b86d89-1fe2-4dc0-b6cd-bff6561a07a7']",7,,,,,,,,,,,,,,,Valencia,207,00:28:07.918,Pass,True
,,,,,,,,,,,,,,,,0.949156,,,,,,,,,,,,,a9b7826c-6e00-464b-b8b6-dadb2a197a9b,1272,,"[38.3, 72.3]",3825873,28,,,,-1.6767807,,Right Foot,,,,"[37.3, 62.9]",,Ground Pass,,9.453042,,,,Rodrigo Moreno Machado,5718.0,,,,,,1,Regular Play,Daniel Parejo Muñoz,6595.0,Right Center Midfield,50,Valencia,207,['88f8c9ab-068e-4c29-affc-5925fc7f9558'],8,,,,,,,,,,,,,,,Valencia,207,00:28:08.694,Pass,
,,,,,,,,,,,,,,,,3.829605,,,,,,,,,,,,,97dff455-f92a-4455-86f1-61c5717183a7,1285,,"[52.7, 47.3]",3825873,28,,,,-0.9354806,,Left Foot,,,,"[87.5, 0.1]",,High Pass,,58.641964,,Out,,Santiago Mina Lorenzo,6594.0,,True,,,,1,Regular Play,Álvaro Negredo Sánchez,20542.0,Center Forward,50,Valencia,207,['564bf70a-d2bc-487d-aa55-802c37eda806'],13,,,,,,,,,,,,,,,Valencia,207,00:28:13.506,Pass,
,,,,,,,,,,,,,,,,3.899336,,,,,,,,,,,,,ca9aa156-ff35-433a-8270-8ef9c0647b51,1287,,"[33.8, 80.0]",3825873,28,,,,-0.12612805,,,,,,"[68.5, 75.6]",,High Pass,,34.97785,,Incomplete,,Roberto Soldado Rillo,26009.0,,,,,Throw-in,1,From Throw In,Antonio Rukavina,5588.0,Right Back,51,Villarreal,222,"['4f2eae6b-41b8-4d85-8ade-43465ae9fda1', '7824a8e2-5392-4beb-b889-79ec7b6561c0']",38,,,,,,,,,,,,,,,Villarreal,222,00:28:38.990,Pass,
,,,,,,,,,,,,,,,,1.613913,,,,,,,,,,,,,71effec0-c48d-412f-8fee-88b87e74249e,1291,,"[43.5, 18.2]",3825873,28,,,,-1.1107588,,Right Foot,,,,"[49.0, 7.1]",,Ground Pass,,12.3878975,,,,Javier Fuego Martínez,6751.0,,,,,,1,Regular Play,Aderllan Leandro de Jesus Santos,27482.0,Left Center Back,52,Valencia,207,['cebeaaa5-2bf4-4251-bb04-03e4472f32c7'],47,,,,,,,,,,,,,,,Valencia,207,00:28:47.938,Pass,
,,,,,,,,,,,,,,,,1.802202,,,,,,,,,,,,,c5a1890a-89b8-4440-8ec2-97031856953c,1294,,"[53.0, 8.1]",3825873,28,,,,-0.25862545,,Right Foot,,,,"[71.9, 3.1]",,Ground Pass,,19.550192,,,,Guilherme Magdalena Siqueira,26780.0,,,,,,1,Regular Play,Javier Fuego Martínez,6751.0,Center Defensive Midfield,52,Valencia,207,['a005416f-5539-4b41-a7ed-e54296f0904a'],50,,,,,,,,,,,,,,,Valencia,207,00:28:50.472,Pass,
,,,,,,,,,,,,,,,,1.329499,,,,,,,,,,,,,901f2959-10d4-420f-86df-c640f53e6d0b,1297,,"[71.9, 3.1]",3825873,28,,,,2.65747,,Left Foot,,,,"[60.3, 9.2]",,Ground Pass,,13.106106,,,,Javier Fuego Martínez,6751.0,,,,,,1,Regular Play,Guilherme Magdalena Siqueira,26780.0,Left Back,52,Valencia,207,['d15d62df-5145-4640-91d2-94bac58c6d2c'],53,,,,,,,,,,,,,,,Valencia,207,00:28:53.870,Pass,
,,,,,,,,,,,,,,,,0.948508,,,,,,,,,,,,,f4523c35-adba-4526-a5a6-dba3679df676,1300,,"[62.2, 10.4]",3825873,28,,,,0.79702556,,Right Foot,,,,"[70.7, 19.1]",,Ground Pass,,12.163059,,,,André Filipe Tavares Gomes,10802.0,,,,,,1,Regular Play,Javier Fuego Martínez,6751.0,Center Defensive Midfield,52,Valencia,207,['85982908-ad21-4274-9e6f-68d7463e829f'],55,,,,,,,,,,,,,,,Valencia,207,00:28:55.866,Pass,
,,,,,,,,,,,,,,,,1.025941,,,,,,,,,,,,,fe8533d3-d4dd-480e-9ea9-0f1061688fd1,1303,,"[70.7, 18.5]",3825873,28,,,,-1.9905533,,Right Foot,,,,"[65.3, 6.4]",,Ground Pass,,13.250283,,,,Javier Fuego Martínez,6751.0,,,,,,1,Regular Play,André Filipe Tavares Gomes,10802.0,Left Center Midfield,52,Valencia,207,['11706a37-8b6c-4f5b-8b5e-9427bbf94343'],56,,,,,,,,,,,,,,,Valencia,207,00:28:56.929,Pass,
,,,,,,,,,,,,,,,,1.96864,,,,,,,,,,,,,d2966b44-daa9-4271-bf4a-edb076fb5c8c,1305,,"[65.3, 6.4]",3825873,28,,,,-0.2914568,,Right Foot,,,,"[86.3, 0.1]",,Ground Pass,,21.924644,,Out,,Guilherme Magdalena Siqueira,26780.0,,,,,,1,Regular Play,Javier Fuego Martínez,6751.0,Center Defensive Midfield,52,Valencia,207,['b86ef7af-18d3-433c-b3ed-47261694e2d7'],57,,,,,,,,,,,,,,,Valencia,207,00:28:57.955,Pass,
,,,,,,,,,,,,,,,,1.96691,,,,,,,,,,,,,9b44e3a9-a9e1-45a3-a401-cf6f89e2e9b4,1307,,"[32.9, 80.0]",3825873,29,True,,,-1.6258254,,,,,,"[31.6, 56.4]",,Low Pass,,23.635778,,,,Rodrigo Hernández Cascante,6765.0,,,,,Throw-in,1,From Throw In,Antonio Rukavina,5588.0,Right Back,53,Villarreal,222,['0f264e6a-34ba-4191-82c6-05669e46499e'],19,,,,,,,,,,,,,,,Villarreal,222,00:29:19.275,Pass,
,,,,,,,,,,,,,,,,1.606155,,,,,,,,,,,,,fa442223-8505-4b95-aebb-415a169fb04e,1309,,"[31.7, 54.6]",3825873,29,,,,-1.780301,,Left Foot,,,,"[25.3, 24.5]",,Ground Pass,,30.772877,,,,Adrián Marín Gómez,6935.0,,,,,,1,From Throw In,Rodrigo Hernández Cascante,6765.0,Left Defensive Midfield,53,Villarreal,222,['3911720f-3553-4423-b4f8-9290920d8e1f'],21,,,,,,,,,,,,,,,Villarreal,222,00:29:21.363,Pass,
,,,,,,,,,,,,,,,,1.740624,,,,,,,,,,,,,f4ff4657-2113-420d-ad5d-0642955df9e9,1313,,"[23.4, 21.4]",3825873,29,,,,-0.6627295,,Left Foot,,,,"[43.9, 5.4]",,Ground Pass,,26.004807,,,,Samuel Castillejo Azuaga,6829.0,,,,,,1,From Throw In,Adrián Marín Gómez,6935.0,Left Back,53,Villarreal,222,"['6bf282f7-8d24-43c8-a50d-6cc777960769', 'e422d7e5-da67-460e-88e8-b76f3347496a']",24,,,,,,,,,,,,,,,Villarreal,222,00:29:24.593,Pass,True
,,,,,,,,,,,,,,,,1.430424,,,,,,,,,,,,,43a7ee28-3559-41ce-8686-5b5720d6d1e4,1320,,"[83.0, 67.4]",3825873,29,,,,0.4120218,,Left Foot,,,,"[96.5, 73.3]",,Ground Pass,,14.732956,,,,Daniel Parejo Muñoz,6595.0,,,,,,1,Regular Play,Rodrigo Moreno Machado,5718.0,Right Wing,54,Valencia,207,['11b45d31-5c62-4480-bb58-5f9c924fcf08'],29,,,,,,,,,,,,,,,Valencia,207,00:29:29.939,Pass,
,,,,,,,,,,,,,,,,1.344366,,,,,,,,,,,,,acb3d99b-97fb-407b-834a-30bbcd736281,1323,,"[98.4, 72.6]",3825873,29,,,,-0.027515989,,Right Foot,,,,"[109.3, 72.3]",,Ground Pass,,10.904128,,,,João Pedro Cavaco Cancelo,7005.0,,,,,,1,Regular Play,Daniel Parejo Muñoz,6595.0,Right Center Midfield,54,Valencia,207,['1d29894d-a0d7-4805-a68d-01f6266a1bda'],33,,,,,,,,,,,,,,,Valencia,207,00:29:33.198,Pass,
,,,,,,,,,,,,,,,,1.478219,,,,,,,,,,,,,136a5c10-11e7-4825-8578-e0714f6c9fc2,1334,,"[13.4, 15.8]",3825873,29,,,,-0.36292577,,Right Foot,,,,"[37.1, 6.8]",,Ground Pass,,25.351332,,,,Samuel Castillejo Azuaga,6829.0,,,,,,1,Regular Play,Daniele Bonera,6827.0,Left Center Back,55,Villarreal,222,['12397078-3d00-4482-9b54-c65c27fae9ca'],38,,,,,,,,,,,,,,,Villarreal,222,00:29:38.417,Pass,
,,,,,,,,,,,,,,,,0.939421,,,,,,,,,,,,,122323b3-4269-4724-98df-168782b2bd65,1337,,"[42.0, 7.3]",3825873,29,,,,-0.25132778,,Left Foot,,,,"[49.4, 5.4]",,Ground Pass,,7.640026,,,,Adrián López Álvarez,6735.0,,,,,,1,Regular Play,Samuel Castillejo Azuaga,6829.0,Left Midfield,55,Villarreal,222,['888ceee7-37b8-4b8c-a06a-b9d8a8319af7'],41,,,,,,,,,,,,,,,Villarreal,222,00:29:41.379,Pass,
,,,,,,,,,,,,,,,,1.909143,,,,,,,,,,,,,2cc5eaa0-18f1-46ba-8ede-83ebb1bbdea8,1341,,"[56.7, 14.3]",3825873,29,,,,1.8893176,,Right Foot,,,,"[47.5, 42.2]",,Ground Pass,,29.377712,,,,Manuel Trigueros Muñoz,6771.0,,,,,,1,Regular Play,Adrián López Álvarez,6735.0,Left Center Forward,55,Villarreal,222,"['79801802-758a-4acc-b2f1-83ae4caafe50', 'bc41a5bb-dd96-483c-aa65-024376c6b908']",45,,,,,,,,,,,,,,,Villarreal,222,00:29:45.415,Pass,True
,,,,,,,,,,,,,,,,1.294817,,,,,,,,,,,,,18d8c7f1-0cbc-498a-9d81-b6568d7856a4,1344,,"[52.3, 51.9]",3825873,29,,,,1.155776,,Right Foot,,,,"[63.8, 78.0]",,Ground Pass,,28.52122,,,,Antonio Rukavina,5588.0,,,,,,1,Regular Play,Manuel Trigueros Muñoz,6771.0,Right Defensive Midfield,55,Villarreal,222,['1b900123-6e9c-45d6-ad96-476f5c9fd5ec'],51,,,,,,,,,,,,,,,Villarreal,222,00:29:51.256,Pass,
,,,,,,,,,,,,,,,,1.580954,,,,,,,,,,,,,75413815-2d87-4792-9c56-cf7e8123e1c2,1347,,"[64.0, 74.9]",3825873,29,,,,-2.5329034,,Right Foot,,,,"[50.8, 65.7]",,Ground Pass,,16.089748,,,,Mateo Pablo Musacchio,7034.0,,,,,,1,Regular Play,Antonio Rukavina,5588.0,Right Back,55,Villarreal,222,['f59b9d51-edb5-493b-8c28-a1af5060b68d'],55,,,,,,,,,,,,,,,Villarreal,222,00:29:55.652,Pass,
,,,,,,,,,,,,,,,,1.240731,,,,,,,,,,,,,52b677af-7c8d-4849-887b-ce31f8b910af,1351,,"[57.5, 61.6]",3825873,29,,,,-1.0385067,,Right Foot,,,,"[75.7, 30.7]",,High Pass,,35.861538,,,,Adrián López Álvarez,6735.0,,,,,,1,Regular Play,Mateo Pablo Musacchio,7034.0,Right Center Back,55,Villarreal,222,['d7808f3c-978a-4968-ad03-046e6fd54103'],59,,,,,,,,,,,,,,,Villarreal,222,00:29:59.592,Pass,
,,,,,,,,,,,,,,,,1.303016,,,,,,,,,,,,,45feaf6c-a4d6-4bf5-8073-61e9945adc14,1353,,"[76.1, 30.4]",3825873,30,,,,1.4056476,,Head,,,,"[80.4, 56.2]",,Low Pass,,26.155878,,,,Roberto Soldado Rillo,26009.0,,,,,,1,Regular Play,Adrián López Álvarez,6735.0,Left Center Forward,55,Villarreal,222,['05a99ce2-9d27-4e63-be4c-6af0354efd90'],0,,,,,,,,,,,,,,,Villarreal,222,00:30:00.873,Pass,
,,,,,,,,,,,,,,,,1.271269,,,,,,,,,,,,,7a511feb-b398-44be-aa98-02bc44577b92,1356,,"[83.9, 56.4]",3825873,30,,,,-0.752623,,Right Foot,,,,"[96.5, 44.6]",,Ground Pass,,17.262676,,,,Adrián López Álvarez,6735.0,,,,,,1,Regular Play,Roberto Soldado Rillo,26009.0,Right Center Forward,55,Villarreal,222,['3ee3eb2e-0625-4f3f-8cc4-8cca6ab88ee8'],3,,,,,,,,,,,,,,,Villarreal,222,00:30:03.760,Pass,
,,,,,,,,,,,,,,,,1.948112,,,,,,,,,,,,,03105dfc-fc8d-4cf4-ad59-35895cbea630,1362,,"[20.8, 37.4]",3825873,30,,,,0.9344814,,Right Foot,,,,"[42.3, 66.5]",,High Pass,,36.180935,,,,Rodrigo Moreno Machado,5718.0,,,,,Recovery,1,Regular Play,Aderllan Leandro de Jesus Santos,27482.0,Left Center Back,56,Valencia,207,['af59d7fc-3bd9-4a93-85f5-3aa47e450a89'],7,,,,,,,,,,,,,,,Valencia,207,00:30:07.852,Pass,
,,,,,,,,,,,,,,,,1.437,,,,,,,,,,,,,923f4ec3-bebb-4ec3-96b9-9af0f82cfd4e,1368,,"[48.5, 66.7]",3825873,30,True,,,-1.6724852,,Right Foot,,,,"[47.0, 52.0]",,Ground Pass,,14.776333,,,,Javier Fuego Martínez,6751.0,,,,,Free Kick,1,From Free Kick,Daniel Parejo Muñoz,6595.0,Right Center Midfield,57,Valencia,207,['ddab22c9-1f08-4a76-a13f-b1cbb5aeb3c3'],22,,,,,,,,,,,,,,,Valencia,207,00:30:22.256,Pass,
,,,,,,,,,,,,,,,,2.084669,,,,,,,,,,,,,20d6fb63-f40b-41b0-8d41-04f40fb4e1db,1370,,"[47.7, 50.1]",3825873,30,,,,-1.524533,,Right Foot,,,,"[49.2, 17.7]",,Ground Pass,,32.434704,,,,Aderllan Leandro de Jesus Santos,27482.0,,,,,,1,From Free Kick,Javier Fuego Martínez,6751.0,Center Defensive Midfield,57,Valencia,207,['bf6a9e8a-568b-4669-b015-ff858b0b665f'],24,,,,,,,,,,,,,,,Valencia,207,00:30:24.549,Pass,
,,,,,,,,,,,,,,,,2.24344,,,,,,,,,,,,,68414ce4-5c87-4216-b7de-0c2b61684f51,1372,,"[51.1, 14.6]",3825873,30,,,,-0.6873529,,Left Foot,,,,"[64.5, 3.6]",,Ground Pass,,17.336666,,,,Guilherme Magdalena Siqueira,26780.0,,,,,,1,From Free Kick,Aderllan Leandro de Jesus Santos,27482.0,Left Center Back,57,Valencia,207,['86060515-7ecf-47db-ad9d-7c58ec3f3a37'],26,,,,,,,,,,,,,,,Valencia,207,00:30:26.634,Pass,
,,,,,,,,,,,,,,,,1.140134,,,,,,,,,,,,,a31cd1c4-7e99-457e-8c05-ca72e9bf3c7b,1375,,"[64.8, 4.0]",3825873,30,,,,-0.12808284,,Left Foot,,,,"[78.0, 2.3]",,Ground Pass,,13.309019,,,,Santiago Mina Lorenzo,6594.0,,,,,,1,From Free Kick,Guilherme Magdalena Siqueira,26780.0,Left Back,57,Valencia,207,['5ead1d94-272d-4e4f-8d12-d18a9417677a'],30,,,,,,,,,,,,,,,Valencia,207,00:30:30.384,Pass,
