bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.700672,,,,,,,,,,,,,,2322f53f-2d26-44d3-a5cc-591ccd16ecc0,2499,,,"[70.9, 0.1]",3825724,55,,,,1.5407302,,,,,,"[71.3, 13.4]",,Low Pass,,13.306014,,Incomplete,,Francisco Román Alarcón Suárez,4926.0,,,,,Throw-in,2,From Throw In,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,165,Real Madrid,220,"['798d8939-4406-4ba1-9622-282aacfd1c79', 'd9cf6be2-b852-4cd6-bbc6-a2ad5f4c2b1f']",26,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:10:26.668,Pass,
,,,,,,,,,,,,,,,,,1.148798,,,,,,,,,,,,,,a2166222-b9af-49b5-a177-62eb9d9f852b,2504,,,"[35.9, 75.8]",3825724,55,,,,-0.1271302,,Right Foot,,,,"[49.2, 74.1]",,Low Pass,,13.408206,,,,Juan Francisco Moreno Fuertes,6738.0,,,,,,2,Regular Play,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,166,RC Deportivo La Coruña,219,['c6bdbceb-114c-41b1-9152-9ed30d3a39a9'],32,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:10:32.450,Pass,
,,,,,,,,,,,,,,,,,1.583237,,,,,,,,,,,,,,54baac38-564f-4b7f-aceb-59808ab6e7a5,2507,,,"[50.2, 71.7]",3825724,55,,,,-1.5731437,,Right Foot,,,,"[50.1, 29.1]",,High Pass,,42.600117,,,,Fernando Navarro i Corbacho,6913.0,,True,,,,2,Regular Play,Juan Francisco Moreno Fuertes,6738.0,Right Back,166,RC Deportivo La Coruña,219,['0f9bdbaf-95df-4474-8312-2d27a00251a2'],36,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:10:36.364,Pass,
,,,,,,,,,,,,,,,,,0.572498,,,,,,,,,,,,,,5765089e-4c48-4caf-806e-1d3eefda0be5,2515,,,"[55.8, 20.4]",3825724,56,True,,,3.1415927,,Left Foot,,,,"[55.3, 20.4]",,Ground Pass,,0.5,,,,Alejandro Arribas Garrido,6869.0,,,,,,2,Other,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,169,Real Madrid,220,['fac1dc89-6321-4221-8654-d63fb69e6777'],15,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:11:15.539,Pass,
,,,,,,,,,,,,,,,,,1.234886,,,,,,,,,,,,,,43b6b5ce-9ad8-4d4e-87d4-ae963bdefc0c,2517,,,"[27.8, 41.5]",3825724,56,,,,0.16925122,,Right Foot,,,,"[43.6, 44.2]",,Ground Pass,,16.029036,,,,Pedro Mosquera Parada,6733.0,,,,,,2,Other,Alejandro Arribas Garrido,6869.0,Right Center Back,169,Real Madrid,220,['fb155b6f-8732-4c77-9018-c5fd4e665065'],17,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:11:17.181,Pass,
,,,,,,,,,,,,,,,,,0.868826,,,,,,,,,,,,,,8b63e131-8eeb-412c-82a6-d465cbdf5951,2520,,,"[38.6, 43.4]",3825724,56,,,,2.1988845,,Right Foot,,,,"[32.5, 51.8]",,Ground Pass,,10.381233,,,,Alejandro Arribas Garrido,6869.0,,,,,,2,Other,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,169,Real Madrid,220,['b75d869b-e2d4-4c21-8ce1-b64ad9399e96'],19,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:11:19.589,Pass,
,,,,,,,,,,,,,,,,,1.76023,,,,,,,,,,,,,,e8574ab4-cda3-4a71-8bd4-6e82cabf8603,2523,,,"[32.3, 53.0]",3825724,56,,,,0.72136104,,Right Foot,,,,"[63.0, 80.0]",,High Pass,,40.88386,,Out,,Juan Francisco Moreno Fuertes,6738.0,,,,,,2,Other,Alejandro Arribas Garrido,6869.0,Right Center Back,169,Real Madrid,220,['c71eecf8-2316-43b5-a72c-409eb50167c8'],21,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:11:21.580,Pass,
,,,,,,,,,,,,,,,,,0.95294,,,,,,,,,,,,,,76f67328-444b-45d7-a7a6-d1a91b222b03,2525,,,"[57.1, 0.1]",3825724,56,,,,0.7662922,,,,,,"[65.1, 7.8]",,Low Pass,,11.103603,,,,Francisco Román Alarcón Suárez,4926.0,,,,,Throw-in,2,From Throw In,Marcelo Vieira da Silva Júnior,5552.0,Left Back,170,Real Madrid,220,['d7f89698-17cf-4a2f-91e9-e94a787f33c6'],32,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:11:32.008,Pass,
,,,,,,,,,,,,,,,,,0.781681,,,,,,,,,,,,,,90459179-4981-4906-930b-c20e64b8cee3,2528,,,"[64.7, 9.0]",3825724,56,,,,2.4805496,,Right Foot,,,,"[56.6, 15.3]",,Ground Pass,,10.261579,,,,Toni Kroos,5574.0,,,,,,2,From Throw In,Francisco Román Alarcón Suárez,4926.0,Center Attacking Midfield,170,Real Madrid,220,['1eea0ff4-40d7-4187-bef6-d78ca41460cd'],33,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:11:33.633,Pass,
,,,,,,,,,,,,,,,,,3.04414,,,,,,,,,,,,,,bfae063c-1f7b-48ae-a16d-d247aea6b836,2531,,,"[55.0, 22.0]",3825724,56,,,,1.5866321,,Right Foot,,,,"[54.3, 66.2]",,High Pass,,44.205544,,,,Daniel Carvajal Ramos,5721.0,,True,,,,2,From Throw In,Toni Kroos,5574.0,Left Defensive Midfield,170,Real Madrid,220,['2af7ddc9-f935-406a-a357-f8f5e9e89b7f'],36,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:11:36.125,Pass,
,,,,,,,,,,,,,,,,,1.098528,,,,,,,,,,,,,,f63484e6-cb89-41c8-825e-018fb94f104b,2534,,,"[56.0, 68.3]",3825724,56,,,,0.3300606,,Right Foot,,,,"[66.8, 72.0]",,Ground Pass,,11.416217,,,,Gareth Frank Bale,6399.0,,,,,,2,From Throw In,Daniel Carvajal Ramos,5721.0,Right Back,170,Real Madrid,220,['635aaaea-0b50-4660-aebe-3a153c0ff789'],40,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:11:40.065,Pass,
,,,,,,,,,,,,,,,,,1.23575,,,,,,,,,,,,,,6c7e0501-cbe7-4941-b40e-319721c60594,2542,,,"[49.4, 0.1]",3825724,56,,,,2.1442368,,,,,,"[43.2, 9.7]",,Low Pass,,11.428036,,,,Alejandro Bergantiños García,23806.0,,,,,Throw-in,2,From Throw In,Fernando Navarro i Corbacho,6913.0,Left Back,171,RC Deportivo La Coruña,219,['10c4a13e-b602-46ba-8bad-f65eb5b602a5'],55,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:11:55.629,Pass,
,,,,,,,,,,,,,,,,,0.737206,,,,,,,,,,,,,,ade74f57-d237-4683-b0b4-b6ef66cc22fe,2545,,,"[43.1, 9.3]",3825724,56,,,,-2.7233684,,Right Foot,,,,"[34.1, 5.3]",,Ground Pass,,9.848858,,,,Sidnei Rechel da Silva Júnior,6777.0,,,,,,2,From Throw In,Alejandro Bergantiños García,23806.0,Right Defensive Midfield,171,RC Deportivo La Coruña,219,['11a735e3-d2ea-4604-9225-8bced5b3f9e5'],58,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:11:58.385,Pass,
,,,,,,,,,,,,,,,,,0.418238,,,,,,,,,,,,,,e35986b0-ee27-49c5-8285-847680e700fb,2549,,,"[34.5, 5.5]",3825724,57,,,,0.90975314,,Right Foot,,,,"[38.0, 10.0]",,Ground Pass,,5.700877,,,,Alejandro Bergantiños García,23806.0,,,,,,2,From Throw In,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,171,RC Deportivo La Coruña,219,['f8e30bd6-e627-40bc-b37d-6277ace73a14'],0,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:12:00.005,Pass,
,,,,,,,,,,,,,,,,,1.7651,,,,,,,,,,,,,,ab3b6d69-625c-4dba-8643-865b4437ffd9,2553,,,"[38.6, 10.4]",3825724,57,,,,-0.9347208,,Right Foot,,,,"[43.4, 3.9]",,Low Pass,,8.080223,,,,Fernando Navarro i Corbacho,6913.0,,,,,,2,From Throw In,Alejandro Bergantiños García,23806.0,Right Defensive Midfield,171,RC Deportivo La Coruña,219,"['a6bd8978-bc79-42bb-b289-9cbf8e90cf82', 'f54a5780-e0e5-4662-8bb2-577192abe213']",0,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:12:00.463,Pass,True
,,,,,,,,,,,,,,,,,0.911029,,,,,,,,,,,,,,91bdc87d-790c-4756-bb6f-45ee0a669071,2556,,,"[64.5, 1.4]",3825724,57,,,,0.52807444,,Left Foot,,,,"[77.7, 9.1]",,Ground Pass,,15.281689,,,,Luis Alberto Romero Alconchel,7782.0,,,,,,2,From Throw In,Fernando Navarro i Corbacho,6913.0,Left Back,171,RC Deportivo La Coruña,219,['209d5835-b15b-492b-8adc-6d3fca4396d0'],6,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:12:06.027,Pass,
,,,,,,,,,,,,,,,,,0.318983,,,,,,,,,,,,,,737c198b-eb98-428b-91a4-b9f16f66ccb2,2562,,,"[50.4, 74.2]",3825724,57,,,,-0.11272761,,Right Foot,,,,"[55.7, 73.6]",,Low Pass,,5.333854,,Incomplete,,Gareth Frank Bale,6399.0,,,,,Recovery,2,From Throw In,Luka Modrić,5463.0,Right Defensive Midfield,171,RC Deportivo La Coruña,219,"['4cfe0122-40bc-4621-bdb5-680291a6a3c7', 'd6805135-d20d-42fa-a625-dc97def7f841']",8,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:12:08.841,Pass,
,,,,,,,,,,,,,,,,,1.216563,,,,,,,,,,,,,,cd4cf3e1-d085-4058-9d46-e4babad68a58,2566,,,"[80.6, 7.2]",3825724,57,,,,-1.0343609,,Right Foot,,,,"[82.8, 3.5]",,Ground Pass,,4.304649,,,,Fernando Navarro i Corbacho,6913.0,,,,,,2,From Throw In,Alejandro Bergantiños García,23806.0,Right Defensive Midfield,171,RC Deportivo La Coruña,219,['9b13ab5d-f0a0-45d8-8b18-83f291877e19'],15,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:12:15.293,Pass,
,,,,,,,,,,,,,,,,,0.555589,,,,,,,,,,,,,,583d9f40-d85c-41d5-ab3e-825d96d34083,2569,,,"[84.2, 2.8]",3825724,57,,,,2.2173095,,Left Foot,,,,"[80.2, 8.1]",,Ground Pass,,6.64003,,,,Alejandro Bergantiños García,23806.0,,,,,,2,From Throw In,Fernando Navarro i Corbacho,6913.0,Left Back,171,RC Deportivo La Coruña,219,['faaf2a12-7bfd-4aa5-92ab-b52161f07a8b'],19,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:12:19.445,Pass,
,,,,,,,,,,,,,,,,,0.996219,,,,,,,,,,,,,,888403f3-ec79-4c38-bcd7-225987fdf5d0,2572,,,"[79.0, 8.7]",3825724,57,,,,-0.50416595,,Right Foot,,,,"[87.7, 3.9]",,Ground Pass,,9.936297,,,,Fernando Navarro i Corbacho,6913.0,,,,,,2,From Throw In,Alejandro Bergantiños García,23806.0,Right Defensive Midfield,171,RC Deportivo La Coruña,219,['0ab624a8-a43c-4b71-b8aa-e82f6d9a57b7'],20,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:12:20.201,Pass,
,,,,,,,,,,,,,,,,,0.844106,,,,,,,,,,,,,,23deeb40-0408-4ea0-a847-02618b09eea2,2575,,,"[90.1, 4.5]",3825724,57,,,,-0.17526637,,Left Foot,,,,"[99.7, 2.8]",,Ground Pass,,9.749359,,,,Lucas Pérez Martínez,6732.0,,,,,,2,From Throw In,Fernando Navarro i Corbacho,6913.0,Left Back,171,RC Deportivo La Coruña,219,['0ccadc3a-4371-44a2-90b5-fa73eac20299'],22,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:12:22.569,Pass,
,,,,,,,,,,,,,,,,,1.560144,,,,,,,,,,,,,,ef354ed0-aea6-4490-880e-92df064b3430,2578,,,"[97.5, 3.4]",3825724,57,,,,1.5440469,,Left Foot,,,,"[98.3, 33.3]",,Low Pass,,29.9107,,,,Luis Alberto Romero Alconchel,7782.0,,,,,,2,From Throw In,Lucas Pérez Martínez,6732.0,Center Forward,171,RC Deportivo La Coruña,219,['0f41e833-af07-4195-b3d7-12a9b8a7e412'],25,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:12:25.006,Pass,
,,,,,,,,,,,,,,,,,1.541086,,,,,,,,,,,,,,9e89f748-ff16-4c71-a1e1-b116741dd32e,2581,,,"[95.3, 32.3]",3825724,57,,,,-0.87815446,,Right Foot,,,,"[99.2, 27.6]",,Ground Pass,,6.1073728,,Incomplete,,,,,,,,,2,From Throw In,Luis Alberto Romero Alconchel,7782.0,Center Attacking Midfield,171,RC Deportivo La Coruña,219,['66471a34-7052-47d5-ab1c-8e524a50fde4'],28,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:12:28.333,Pass,
,,,,,,,,,,,,,,,,,2.08059,,,,,,,,,,,,,,80a42be9-e6b8-4bdf-aeac-028621ea6078,2584,,,"[19.8, 54.4]",3825724,57,,,,0.7639947,,Left Foot,,,,"[36.5, 70.4]",,Ground Pass,,23.12769,,Incomplete,,,,,,,,,2,From Throw In,Raphaël Varane,5485.0,Left Center Back,171,RC Deportivo La Coruña,219,['8302dad1-6c3f-4667-a309-f0f273fed453'],31,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:12:31.078,Pass,
,,,,,,,,,,,True,,,,,,0.736533,,,,,,,,,,,,,,8302dad1-6c3f-4667-a309-f0f273fed453,2585,,,"[83.6, 9.7]",3825724,57,,,,1.4288993,,Right Foot,,,,"[84.9, 18.8]",,Ground Pass,,9.192389,,,,Alejandro Bergantiños García,23806.0,,,,,Interception,2,From Throw In,Fernando Navarro i Corbacho,6913.0,Left Back,171,RC Deportivo La Coruña,219,"['80a42be9-e6b8-4bdf-aeac-028621ea6078', 'e1975efb-3c42-4b77-a9e8-d56d1d47f352']",33,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:12:33.158,Pass,
,,,,,,,,,,,,,,,,,0.640431,,,,,,,,,,,,,,0ff39a3a-c3b2-4714-8bdb-176c6a241b3a,2588,,,"[87.1, 12.9]",3825724,57,,,,0.60698766,,Right Foot,,,,"[97.9, 20.4]",,Ground Pass,,13.148765,,,,Luis Alberto Romero Alconchel,7782.0,,,,,,2,From Throw In,Alejandro Bergantiños García,23806.0,Right Defensive Midfield,171,RC Deportivo La Coruña,219,['5bee8ee8-5e41-4f60-ab3d-3f59318bf25d'],36,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:12:36.216,Pass,
,,,,,,,,,,,,,,,,,0.575835,,,,,,,,,,,,,,8a8c4a62-e7eb-4006-8904-6e7c82113b9e,2591,,,"[98.7, 20.2]",3825724,57,,,,1.6189518,,Right Foot,,,,"[98.3, 28.5]",,Ground Pass,,8.309633,,,,Lucas Pérez Martínez,6732.0,,,,,,2,From Throw In,Luis Alberto Romero Alconchel,7782.0,Center Attacking Midfield,171,RC Deportivo La Coruña,219,['17222339-a32c-4580-9c36-710ec33aebf3'],36,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:12:36.976,Pass,
,,,,,,,,,,,,,,,,,1.102851,,,,,,,,,,,,,,d3cfc214-4ced-41c6-bc46-037d65561626,2594,,,"[97.9, 28.5]",3825724,57,,,,0.92841506,,Left Foot,,,,"[108.6, 42.8]",,Ground Pass,,17.860012,,Incomplete,,Fayçal Fajr,5724.0,,,,,,2,From Throw In,Lucas Pérez Martínez,6732.0,Center Forward,171,RC Deportivo La Coruña,219,"['25daefc4-219a-429f-ac9f-7c3198a6078c', 'a90cae2f-ec7d-451e-b70f-d183ee224eba']",38,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:12:38.384,Pass,
,,,,,,,,,,,,,,,,,0.880452,,,,,,,,,,,,,,40da8a88-a5ed-41a1-8061-4dc8d81df311,2598,,,"[15.3, 33.9]",3825724,57,,,,0.027515989,,Left Foot,,,,"[26.2, 34.2]",,Ground Pass,,10.904128,,,,Francisco Román Alarcón Suárez,4926.0,,,,,,2,From Counter,Marcelo Vieira da Silva Júnior,5552.0,Left Back,172,Real Madrid,220,['7a58ae23-0383-4dfc-82d4-eb5ce5a78e97'],41,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:12:41.515,Pass,
,,,,,,,,,,,,,,,,,1.774514,,,,,,,,,,,,,,703397e7-65ae-4a6c-9d76-d254c33b5235,2601,,,"[33.4, 35.8]",3825724,57,,,,-0.6987559,,Right Foot,,,,"[57.8, 15.3]",,Ground Pass,,31.868637,,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,2,From Counter,Francisco Román Alarcón Suárez,4926.0,Center Attacking Midfield,172,Real Madrid,220,['2a745c80-1c18-4976-8e40-96bf53f7e066'],43,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:12:43.413,Pass,
,,,,,,,,,,,,,,,,,0.863766,,,,,,,,,,,,,,584ca324-269e-4563-b91e-82642a803e01,2608,,,"[78.0, 72.5]",3825724,57,,,,-2.296358,,Right Foot,,,,"[67.8, 61.0]",,Ground Pass,,15.371727,,,,Pedro Mosquera Parada,6733.0,,,,,,2,Regular Play,Juan Francisco Moreno Fuertes,6738.0,Right Back,173,RC Deportivo La Coruña,219,['87a1cf6a-26cb-4c7e-979f-480a570db9f4'],50,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:12:50.821,Pass,
,,,,,,,,,,,,,,,,,1.117471,,,,,,,,,,,,,,d9858eeb-69e4-4631-b158-8dd61b7d7ea6,2611,,,"[68.7, 61.9]",3825724,57,,,,-1.6120101,,Left Foot,,,,"[67.9, 42.5]",,Ground Pass,,19.416489,,,,Alejandro Bergantiños García,23806.0,,,,,,2,Regular Play,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,173,RC Deportivo La Coruña,219,['b99f9aa7-72ad-49b5-ba7a-314ab3fedb29'],52,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:12:52.658,Pass,
,,,,,,,,,,,,,,,,,1.089434,,,,,,,,,,,,,,8e70cb8a-9461-496e-b43d-55038e459c52,2614,,,"[69.2, 40.5]",3825724,57,,,,-1.0609092,,Right Foot,,,,"[77.7, 25.3]",,Ground Pass,,17.415224,,,,Fayçal Fajr,5724.0,,,,,,2,Regular Play,Alejandro Bergantiños García,23806.0,Right Defensive Midfield,173,RC Deportivo La Coruña,219,['91055cc0-ac40-41d3-89d1-c4cab2e16d7e'],55,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:12:55.227,Pass,
,,,,,,,,,,,,,,,,,1.219646,,,,,,,,,,,,,,8ebf7c66-140d-43b5-a605-afcebc6c063e,2619,,,"[41.5, 57.1]",3825724,57,,,,-1.3078016,,Right Foot,,,,"[42.9, 51.9]",,Low Pass,,5.3851647,,,,Luka Modrić,5463.0,,,,,Recovery,2,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,174,Real Madrid,220,['98231a33-fb46-44fa-97ba-8a84f60c7e6a'],57,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:12:57.920,Pass,
,,,,,,,,,,,,,,,,,0.750284,,,,,,,,,,,,,,533c4951-13d6-4973-b5e5-3650698f3b14,2622,,,"[42.5, 47.7]",3825724,57,,,,-1.8135328,,Right Foot,,,,"[39.9, 37.2]",,Ground Pass,,10.817116,,,,Toni Kroos,5574.0,,,,,,2,Regular Play,Luka Modrić,5463.0,Right Defensive Midfield,174,Real Madrid,220,['1ce24716-dc97-4119-876d-ca360af1b821'],59,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:12:59.659,Pass,
,,,,,,,,,,,,,,,,,5.58328,,,,,,,,,,,,,,c17b7019-88f1-4734-a43a-d8104cd6ac27,2625,,,"[41.5, 38.0]",3825724,58,,,,-0.2374895,,Right Foot,,,,"[107.6, 22.0]",,High Pass,,68.008896,,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,2,Regular Play,Toni Kroos,5574.0,Left Defensive Midfield,174,Real Madrid,220,['94e5877c-93ed-4a47-9758-f7e6375f2864'],1,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:13:01.669,Pass,
,,,,,,,,,,,,,,,,,1.246848,,,,,,,,,,,,,,a4fb4111-10d3-4c0e-8199-be79e48ae7be,2630,,,"[3.9, 56.2]",3825724,58,,,,0.2372068,,Right Foot,,,,"[13.0, 58.4]",,Ground Pass,,9.362158,,,,Juan Francisco Moreno Fuertes,6738.0,,,,,Recovery,2,Regular Play,Alejandro Arribas Garrido,6869.0,Right Center Back,175,RC Deportivo La Coruña,219,['4df707c8-40a5-407a-93e5-c060dd0384f2'],9,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:13:09.044,Pass,
,,,,,,,,,,,,,,,,,0.775533,,,,,,,,,,,,,,a50acb34-b23a-4a4b-aff4-71984dcb260c,2632,,,"[19.2, 70.4]",3825724,58,True,,,-0.09065989,,Right Foot,,,,"[39.0, 68.6]",,Ground Pass,,19.881649,,,,Fayçal Fajr,5724.0,,,,,,2,Regular Play,Juan Francisco Moreno Fuertes,6738.0,Right Back,175,RC Deportivo La Coruña,219,['96531a3a-fae1-478e-aa68-176039112890'],13,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:13:13.974,Pass,
,,,,,,,,,,,,,,,,,0.968626,,,,,,,,,,,,,,55912bee-7b0a-4b48-89e2-4171b301bae2,2634,,,"[39.6, 68.1]",3825724,58,,,,2.8223236,,Right Foot,,,,"[27.5, 72.1]",,Ground Pass,,12.744019,,,,Juan Francisco Moreno Fuertes,6738.0,,,,,,2,Regular Play,Fayçal Fajr,5724.0,Right Wing,175,RC Deportivo La Coruña,219,['15af1a2e-6a42-4b09-a47f-befbafab3fb9'],14,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:13:14.817,Pass,
,,,,,,,,,,,,,,,,,1.791159,,,,,,,,,,,,,,28f2edf6-21d1-4d6f-b7ba-68fbf3971e8f,2637,,,"[29.5, 73.7]",3825724,58,,,,-0.122336835,,Right Foot,,,,"[53.9, 70.7]",,High Pass,,24.583735,,,,Fayçal Fajr,5724.0,,,,,,2,Regular Play,Juan Francisco Moreno Fuertes,6738.0,Right Back,175,RC Deportivo La Coruña,219,['cec3fcd8-dd45-4d66-8299-61354093dae4'],16,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:13:16.657,Pass,
,,,,,,,,,,,,,,,,,0.845976,,,,,,,,,,,,,,910109f3-e6a9-434d-b86a-1b2a5b8e19a7,2640,,,"[62.3, 67.6]",3825724,58,,,,-1.1337696,,Right Foot,,,,"[68.7, 53.9]",,Ground Pass,,15.121178,,,,Lucas Pérez Martínez,6732.0,,,,,,2,Regular Play,Fayçal Fajr,5724.0,Right Wing,175,RC Deportivo La Coruña,219,['d382d1ff-154a-4e40-80e9-47490af24b07'],20,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:13:20.044,Pass,
,,,,,,,,,,,,,,,,,2.537255,,,,,,,,,,,,,,07372a16-ce30-4512-bd49-e8e23532445d,2643,,,"[68.6, 49.5]",3825724,58,,,,-1.0513741,,Left Foot,,,,"[90.9, 10.5]",,Low Pass,,44.92538,,,,Jonás Manuel Gutiérrez,25997.0,,,,,,2,Regular Play,Lucas Pérez Martínez,6732.0,Center Forward,175,RC Deportivo La Coruña,219,['b24160ee-e538-4b01-9472-e052ad45b607'],23,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:13:23.096,Pass,
,,,,,,,,,,,,,,,,,0.72808,,,,,,,,,,,,,,09baf0f9-1686-41dc-baac-6a2a7091b93b,2650,,,"[95.1, 16.7]",3825724,58,,,,1.423718,,Right Foot,,,,"[97.5, 32.9]",,Low Pass,,16.376812,,,,Luis Alberto Romero Alconchel,7782.0,,,,,,2,Regular Play,Jonás Manuel Gutiérrez,25997.0,Left Wing,175,RC Deportivo La Coruña,219,['7be122de-de77-45d7-883b-0ffcf3c4a5a4'],27,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:13:27.877,Pass,
,,,,,,,,,,,,,,,,,0.959437,,,,,,,,,,,,,,d4f28849-f9c5-4548-91ff-c3e3aa9c29a7,2653,,,"[98.7, 33.1]",3825724,58,,,,-3.0367157,4e71a5dd-4a9d-44bb-981b-f45ca66135aa,Right Foot,,,,"[91.1, 32.3]",,Ground Pass,,7.641989,,,,Alejandro Bergantiños García,23806.0,True,,,,,2,Regular Play,Luis Alberto Romero Alconchel,7782.0,Center Attacking Midfield,175,RC Deportivo La Coruña,219,['463bba73-f774-4d33-b2a7-f9afa719e78a'],29,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:13:29.598,Pass,
,,,,,,,,,,,,,,,,,0.902145,,,,,,,,,,,,,,89e3f6c5-618f-49b0-8b01-54e184cd2623,2660,,,"[38.3, 63.1]",3825724,58,,,,0.29898018,,Left Foot,,,,"[52.9, 67.6]",,Low Pass,,15.277761,,Incomplete,,Karim Benzema,19677.0,,,,,,2,Regular Play,Gareth Frank Bale,6399.0,Right Wing,175,RC Deportivo La Coruña,219,"['4c0332a4-33ef-42c2-950f-15d5ad4e459e', '4fdfb4a4-32ca-4160-bf61-80c588045453']",34,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:13:34.490,Pass,
,,,,,,,,,,,,,,,,,0.144393,,,,,,,,,,,,,,a44dfd48-1fd6-467e-8188-e6e197e41607,2665,,,"[65.1, 17.1]",3825724,58,,,,1.04473,,Left Foot,,,,"[66.9, 20.2]",,Ground Pass,,3.5846896,,Incomplete,,Pedro Mosquera Parada,6733.0,,,,,,2,Regular Play,Fernando Navarro i Corbacho,6913.0,Left Back,175,RC Deportivo La Coruña,219,"['5890b631-e268-416c-88a2-8984a782ff99', 'a6bef296-7dd4-49a7-ba0b-53b51ba91369', 'cc993935-a002-479b-bc71-c5571fbd9d99']",37,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:13:37.124,Pass,True
