50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19c7ff21-3405-4d2b-bbac-9fc04e0b5e1a,2708,,"[50.1, 3.5]",3825901,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Santiago Mina Lorenzo,6594.0,Left Wing,133,Valencia,207,['4cf1c4bf-78e9-4eb1-8652-6a573c70e011'],13,,,,,,,,,,,,,,,,,,,Valencia,207,00:12:13.502,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3399c26c-1cd6-49e1-83cd-158201837c4b,2710,,"[48.9, 13.9]",3825901,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Parejo Muñoz,6595.0,Left Center Midfield,134,Valencia,207,['6ea9ae26-c824-4ff2-bcf4-bebdf18b6101'],15,,,,,,,,,,,,,,,,,,,Valencia,207,00:12:15.643,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6650cca1-d541-4863-8ddc-38b6ce20970f,2713,,"[59.1, 34.3]",3825901,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigo Moreno Machado,5718.0,Right Wing,135,Valencia,207,['b2da435e-9475-4355-ac86-42d4d0bb18a7'],17,,,,,,,,,,,,,,,,,,,Valencia,207,00:12:17.644,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783b0ecc-43ab-4bac-b10d-0ce200f3e246,2716,,"[56.1, 19.9]",3825901,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Parejo Muñoz,6595.0,Left Center Midfield,136,Valencia,207,['197008ac-3e54-4f5f-9456-6e83425e0fd0'],19,,,,,,,,,,,,,,,,,,,Valencia,207,00:12:19.153,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d78859a-4491-470c-8cac-01f92b0596c0,2720,,"[55.8, 52.3]",3825901,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Fuego Martínez,6751.0,Center Defensive Midfield,137,Valencia,207,['791c05c4-0fc0-48be-bc97-52bcd8eaa882'],23,,,,,,,,,,,,,,,,,,,Valencia,207,00:12:23.108,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38bdd0dc-cbc2-46ee-914e-8176e7bb69d5,2723,,"[63.8, 47.1]",3825901,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigo Moreno Machado,5718.0,Right Wing,138,Valencia,207,['5b03d67d-dd38-4481-8d3b-b750552e7d8f'],27,,,,,,,,,,,,,,,,,,,Valencia,207,00:12:27.062,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324442c-f10e-4868-bd86-de65607e672f,2726,,"[57.5, 28.9]",3825901,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Enzo Nicolás Pérez,5741.0,Left Center Back,139,Valencia,207,['50a17ad6-cece-4e35-92ef-381402f5f97b'],30,,,,,,,,,,,,,,,,,,,Valencia,207,00:12:30.474,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b63fb7e7-1d25-4b67-addd-69902f94a552,2729,,"[66.9, 5.0]",3825901,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Guilherme Magdalena Siqueira,26780.0,Left Back,140,Valencia,207,['7be7b6d8-1763-4bfb-b06f-34df78f88ff1'],33,,,,,,,,,,,,,,,,,,,Valencia,207,00:12:33.318,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b3d697b-333e-4ded-9e92-4a60d253b976,2732,,"[57.4, 12.5]",3825901,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Enzo Nicolás Pérez,5741.0,Left Center Back,141,Valencia,207,['aaa731fd-0123-464f-a811-0ba3a3cb1336'],37,,,,,,,,,,,,,,,,,,,Valencia,207,00:12:37.338,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d52a973-ff5d-4340-9927-51d2c7aeb709,2735,,"[58.2, 26.5]",3825901,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Fuego Martínez,6751.0,Center Defensive Midfield,142,Valencia,207,['8d3e69ab-e906-41d8-afcc-22b3ebbaaebc'],39,,,,,,,,,,,,,,,,,,,Valencia,207,00:12:39.752,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba786e5d-6930-417b-b033-9ccf0be39564,2738,,"[64.8, 68.4]",3825901,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonio Barragán Fernández,6663.0,Right Back,143,Valencia,207,['5020216d-8ac5-43ff-b569-696cfadcbadb'],44,,,,,,,,,,,,,,,,,,,Valencia,207,00:12:44.318,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2da9192-6d5f-4230-b343-329972c5d580,2741,,"[66.7, 54.9]",3825901,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Fuego Martínez,6751.0,Center Defensive Midfield,144,Valencia,207,['b02249bd-55a3-4f75-b4bd-aaedbcc98ab4'],47,,,,,,,,,,,,,,,,,,,Valencia,207,00:12:47.220,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a320f5f-2970-40bd-8023-c4e4be950c82,2750,,"[38.3, 9.1]",3825901,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,145,Real Madrid,220,['ab8dc26b-1298-440f-9beb-1f23bde6c36d'],52,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:12:52.905,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46f80b6a-373d-481f-b903-ed440b00a8d0,2752,,"[48.5, 23.8]",3825901,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,145,Real Madrid,220,['df089d70-2b92-424a-a96f-87e6998e3549'],53,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:12:53.949,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f825bc64-1a65-48dd-a606-d3a5608d5867,2755,,"[63.3, 42.7]",3825901,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James David Rodríguez Rubio,5695.0,Left Center Midfield,145,Real Madrid,220,['faab8c66-c4a2-4823-8844-4554d1382e4b'],56,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:12:56.266,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62aa8c22-8ff0-4947-884e-84664c8a0ba5,2758,,"[102.1, 28.1]",3825901,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,145,Real Madrid,220,['a1ffd9c8-0469-44c7-9d91-4473c4c4da2c'],59,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:12:59.830,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa76205b-1c4c-48e7-9c67-97d5b84ca8cc,2764,,"[60.1, 36.2]",3825901,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Francisco Alcácer García,6402.0,Center Forward,146,Valencia,207,['499883c4-18f5-41a5-bd59-be5755dad8da'],7,,,,,,,,,,,,,,,,,,,Valencia,207,00:14:07.539,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1b24cee-ecf9-4d8b-b5fd-3689e1f4f2d6,2766,,"[60.6, 5.4]",3825901,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Santiago Mina Lorenzo,6594.0,Left Wing,146,Valencia,207,['1cf3b944-49f4-4ff0-89cf-a2f08a878a79'],9,,,,,,,,,,,,,,,,,,,Valencia,207,00:14:09.997,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,caaf3e26-84b7-4285-a361-2f384e7b2b92,2769,,"[112.6, 25.0]",3825901,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Francisco Alcácer García,6402.0,Center Forward,146,Valencia,207,['89dadeba-d90b-4fc2-ac46-2eb32706b389'],18,,,,,,,,,,,,,,,,,,,Valencia,207,00:14:18.208,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f69bfaf-b9e5-493f-b927-ce10fd22c58a,2771,,"[29.0, 7.5]",3825901,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marcelo Vieira da Silva Júnior,5552.0,Left Back,147,Real Madrid,220,['9fe8b6bf-f678-4778-aa90-6a092b6d4f81'],31,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:14:31.941,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c5c2f4a-e27b-4005-b2c9-742664eb9060,2774,,"[62.6, 27.1]",3825901,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,147,Real Madrid,220,['7c55b249-feb7-493c-b841-596652b8b4a6'],33,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:14:33.374,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103c7841-21da-41da-88cd-40966d2365c6,2777,,"[50.6, 22.6]",3825901,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,James David Rodríguez Rubio,5695.0,Left Center Midfield,147,Real Madrid,220,['b38b0a74-0ce6-423b-aff6-92ddc5ef64a3'],35,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:14:35.321,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd4827cf-d779-47b7-bdd8-9ea30b02e3d7,2780,,"[31.4, 22.9]",3825901,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergio Ramos García,5201.0,Left Center Back,147,Real Madrid,220,['553d492e-3bcf-45c7-bf6a-e719c62fdd5f'],37,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:14:37.041,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b89cd5c-6dee-4df9-9300-73864320f52b,2783,,"[69.3, 5.9]",3825901,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marcelo Vieira da Silva Júnior,5552.0,Left Back,147,Real Madrid,220,['10a71ddc-cbc8-4397-96f1-499b9e3ab0b1'],42,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:14:42.959,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638a0aba-ad64-418c-a85a-c9c99ae18d45,2786,,"[96.5, 14.3]",3825901,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,James David Rodríguez Rubio,5695.0,Left Center Midfield,147,Real Madrid,220,['db6e5b86-780d-46c0-af71-3695f69b5d92'],47,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:14:47.031,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2472517-6bfe-465e-a30d-cb1210af8f7d,2789,,"[43.5, 73.3]",3825901,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rodrigo Moreno Machado,5718.0,Right Wing,147,Real Madrid,220,['25d85a90-17c9-492f-b690-98c0e4c803f3'],50,,,,,,,,,,,,,,,,,,,Valencia,207,00:14:50.306,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8649e6c6-318e-4537-8b1c-9786356f6279,2799,,"[47.5, 37.3]",3825901,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Parejo Muñoz,6595.0,Left Center Midfield,148,Valencia,207,['94a92e62-0445-420d-8641-efd20dd2808d'],0,,,,,,,,,,,,,,,,,,,Valencia,207,00:15:00.402,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b7c3f27-4b48-4638-82c4-d963517c860c,2802,,"[71.6, 1.9]",3825901,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Guilherme Magdalena Siqueira,26780.0,Left Back,148,Valencia,207,['b52807b0-fec1-47d6-b742-61254f0c4148'],7,,,,,,,,,,,,,,,,,,,Valencia,207,00:15:07.576,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7679a5cc-5b78-437e-a796-cc03ad924443,2806,,"[63.1, 22.7]",3825901,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Fuego Martínez,6751.0,Center Defensive Midfield,148,Valencia,207,['70f78989-f8dd-40fe-9451-703b5c8a30a1'],12,,,,,,,,,,,,,,,,,,,Valencia,207,00:15:12.556,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f51e794-256d-4e1b-83b8-169a22925178,2809,,"[69.0, 15.1]",3825901,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Parejo Muñoz,6595.0,Left Center Midfield,148,Valencia,207,['b9abb67d-dc23-45e3-8ffc-129a5cd6c2c7'],13,,,,,,,,,,,,,,,,,,,Valencia,207,00:15:13.247,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06a15efd-1d02-49bc-ac6e-b33d5668a71c,2812,,"[86.3, 12.7]",3825901,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Santiago Mina Lorenzo,6594.0,Left Wing,148,Valencia,207,['b8d38639-0bd9-4e74-933a-933a7cc36fd0'],17,,,,,,,,,,,,,,,,,,,Valencia,207,00:15:17.178,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18b4e130-47ec-4778-a64d-ac797a3d5c94,2816,,"[71.9, 6.8]",3825901,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Guilherme Magdalena Siqueira,26780.0,Left Back,148,Valencia,207,['84264685-2697-4a1a-af70-1742a814da47'],18,,,,,,,,,,,,,,,,,,,Valencia,207,00:15:18.930,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dbf6394c-5318-47b6-8a19-9dd425c67a48,2819,,"[82.0, 5.4]",3825901,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigo Moreno Machado,5718.0,Right Wing,148,Valencia,207,['08856f79-c5ff-402e-b270-8112ff26e687'],19,,,,,,,,,,,,,,,,,,,Valencia,207,00:15:19.818,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4ae2c99-c1cc-4365-8144-bc53f057b91b,2822,,"[74.5, 16.1]",3825901,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Santiago Mina Lorenzo,6594.0,Left Wing,148,Valencia,207,['640050b0-6665-46d5-9a46-8adbb5ea752d'],22,,,,,,,,,,,,,,,,,,,Valencia,207,00:15:22.659,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d49f3f55-71d2-4c62-89ac-2e2d47f516e3,2825,,"[75.7, 28.2]",3825901,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Parejo Muñoz,6595.0,Left Center Midfield,148,Valencia,207,['f5e2c165-deed-4193-866d-17db09fd6278'],24,,,,,,,,,,,,,,,,,,,Valencia,207,00:15:24.454,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ed462c5-ce20-4a20-94db-8c3e7bf1d1fb,2828,,"[84.0, 48.2]",3825901,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André Filipe Tavares Gomes,10802.0,Right Center Midfield,148,Valencia,207,['8976ccd2-eed6-4d26-afa8-ae24feced1f0'],26,,,,,,,,,,,,,,,,,,,Valencia,207,00:15:26.436,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb9f5141-d24c-4056-a9ac-f4388711572f,2831,,"[104.1, 69.7]",3825901,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonio Barragán Fernández,6663.0,Right Back,148,Valencia,207,['d8f93f33-6f14-4575-bff2-232203912aba'],30,,,,,,,,,,,,,,,,,,,Valencia,207,00:15:30.103,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7b741a9-3997-4c0a-8c60-8f3b2139cffc,2834,,"[89.4, 63.4]",3825901,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André Filipe Tavares Gomes,10802.0,Right Center Midfield,148,Valencia,207,['5c9c6d7e-5a0c-4115-a5d2-cd805f8d5dd3'],32,,,,,,,,,,,,,,,,,,,Valencia,207,00:15:32.043,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3089b64-8223-4c48-9944-8c5c447e1d98,2837,,"[89.8, 51.1]",3825901,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Parejo Muñoz,6595.0,Left Center Midfield,148,Valencia,207,['91f2f3e2-525c-4c54-a9bc-3eea0ba0a4f0'],33,,,,,,,,,,,,,,,,,,,Valencia,207,00:15:33.295,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678afe93-535e-4644-9c48-311fc4bf0f65,2841,,"[86.5, 45.9]",3825901,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André Filipe Tavares Gomes,10802.0,Right Center Midfield,148,Valencia,207,['ac9a229a-9e15-401b-b26a-efaa98fecfee'],35,,,,,,,,,,,,,,,,,,,Valencia,207,00:15:35.034,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da5ae1f7-bfa8-41ff-ba56-ced037dc461d,2844,,"[98.1, 39.5]",3825901,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigo Moreno Machado,5718.0,Right Wing,148,Valencia,207,['3e27fd47-8bf1-4921-bc69-21e9a12626f3'],36,,,,,,,,,,,,,,,,,,,Valencia,207,00:15:36.135,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ddb1712d-63a7-45e9-8b93-6685a673f6de,2848,,"[104.3, 32.6]",3825901,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Alcácer García,6402.0,Center Forward,148,Valencia,207,"['3ee11e4c-1c8d-4604-823d-ca906297b5f2', 'a52cbad3-25e4-43ce-af07-e5290ce76b60']",37,,,,,,,,,,,,,,,,,,,Valencia,207,00:15:37.057,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad68dc77-9d6f-471a-a6e1-022f0799aa70,2854,,"[111.6, 23.2]",3825901,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Daniel Parejo Muñoz,6595.0,Left Center Midfield,149,Valencia,207,['5ca2a6a8-2390-4fb9-b41c-ff14569b9d48'],52,,,,,,,,,,,,,,,,,,,Valencia,207,00:15:52.248,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ef3a992-7b4c-4b65-a70f-f9b06cd1a039,2860,,"[114.4, 53.2]",3825901,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Shkodran Mustafi,3638.0,Right Center Back,150,Valencia,207,['1c85f97f-cf2f-442e-84ce-b77d9031ae8a'],22,,,,,,,,,,,,,,,,,,,Valencia,207,00:16:22.083,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c90cb841-3501-4be7-aa0e-9dd04ca45663,2863,,"[110.4, 38.8]",3825901,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Rodrigo Moreno Machado,5718.0,Right Wing,150,Valencia,207,['1110469d-2ac8-4ac3-af3f-decc52fbdb7e'],23,,,,,,,,,,,,,,,,,,,Valencia,207,00:16:23.825,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5563092-d352-4cbf-b24b-013cbf985ff7,2867,,"[25.1, 23.6]",3825901,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Marcelo Vieira da Silva Júnior,5552.0,Left Back,150,Valencia,207,['8919e937-484a-45c9-9fde-0e2f293867b6'],27,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:16:27.522,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc365194-3dcf-48a2-a026-55756b2ca6b5,2870,,"[64.1, 70.4]",3825901,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lucas Vázquez Iglesias,5200.0,Right Wing,150,Valencia,207,['3e3575ec-99e4-437e-88fe-b68bbb7a4979'],32,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:16:32.771,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff2bcbb7-4102-46a1-9a53-df16e5804a87,2872,,"[45.7, 5.0]",3825901,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Parejo Muñoz,6595.0,Left Center Midfield,151,Valencia,207,['98c92011-eecf-41d3-91ee-f9de5c6812ea'],49,,,,,,,,,,,,,,,,,,,Valencia,207,00:16:49.178,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c00d1a25-ed82-42b8-b509-41bd5448b63d,2875,,"[30.3, 0.1]",3825901,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Guilherme Magdalena Siqueira,26780.0,Left Back,151,Valencia,207,['460bae67-75a3-401e-8e22-f8f3711c61e5'],51,,,,,,,,,,,,,,,,,,,Valencia,207,00:16:51.061,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dbd6c101-e580-419a-b094-c77d03295ee4,2879,,"[28.8, 14.4]",3825901,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,André Filipe Tavares Gomes,10802.0,Right Center Midfield,151,Valencia,207,['f704a94f-4776-4bac-bbea-ddd179065579'],53,,,,,,,,,,,,,,,,,,,Valencia,207,00:16:53.327,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac72916a-7c85-4af8-adee-5a87698b5ab4,2883,,"[36.6, 2.4]",3825901,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Parejo Muñoz,6595.0,Left Center Midfield,151,Valencia,207,['abb233cb-9c9c-4fa0-b434-b267794f9bbc'],57,,,,,,,,,,,,,,,,,,,Valencia,207,00:16:57.837,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09326594-164d-4e1f-88e4-c5f65e1b64a0,2886,,"[65.3, 34.8]",3825901,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Santiago Mina Lorenzo,6594.0,Left Wing,151,Valencia,207,['6129be7a-6f6c-4c74-9a4a-8c2f876710a9'],1,,,,,,,,,,,,,,,,,,,Valencia,207,00:17:01.554,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0092827e-dcbb-4065-a61b-866b758a6b3d,2889,,"[56.1, 41.6]",3825901,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rodrigo Moreno Machado,5718.0,Right Wing,151,Valencia,207,['3d8c718c-c4d2-4e3f-9162-06e446bb3830'],2,,,,,,,,,,,,,,,,,,,Valencia,207,00:17:02.690,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8dbaa25-86c2-44b1-a579-fc3a53b87902,2892,,"[79.2, 27.9]",3825901,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Parejo Muñoz,6595.0,Left Center Midfield,151,Valencia,207,['f67fdd43-d946-4089-84d5-b8b1b47c44b0'],9,,,,,,,,,,,,,,,,,,,Valencia,207,00:17:09.897,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8806f502-16e9-4811-9ec6-7a284cf68976,2896,,"[89.2, 57.5]",3825901,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antonio Barragán Fernández,6663.0,Right Back,151,Valencia,207,['c17f4ca2-e5ea-4673-bf5c-baac2a81deb5'],13,,,,,,,,,,,,,,,,,,,Valencia,207,00:17:13.917,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fabc8e21-8d08-4831-9080-bd3444ec64c6,2899,,"[95.5, 46.6]",3825901,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Parejo Muñoz,6595.0,Left Center Midfield,151,Valencia,207,['dcddf06b-42da-4f6e-8714-8cfee751b82d'],16,,,,,,,,,,,,,,,,,,,Valencia,207,00:17:16.263,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fcf7e913-6b43-4146-8009-8c2b6a659293,2901,,"[89.8, 59.8]",3825901,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antonio Barragán Fernández,6663.0,Right Back,151,Valencia,207,['8f7522af-2c79-4d9a-addd-c4e55b2be09e'],17,,,,,,,,,,,,,,,,,,,Valencia,207,00:17:17.069,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fcfcbb36-2a7a-46ff-bde0-008af54ed888,2904,,"[75.2, 44.0]",3825901,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Fuego Martínez,6751.0,Center Defensive Midfield,151,Valencia,207,['56cf70c1-b691-48d3-bbaa-1b1b61eeddbf'],21,,,,,,,,,,,,,,,,,,,Valencia,207,00:17:21.154,Ball Receipt*,
