ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.761165,,,,,,,,,,,,,87401940-8540-490e-a067-e3f25e65155c,522,,"[65.0, 70.9]",3825775,13,,,,,2.3955443,,Left Foot,,,"[58.4, 77.0]",,Ground Pass,,8.987213,,,,Aritz Elustondo Irribaria,6679.0,,,,,,1,From Free Kick,Asier Illarramendi Andonegi,6671.0,Right Defensive Midfield,54,Real Sociedad,210,['d27aef6e-d29d-4423-b710-eb741ef5550e'],47,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:13:47.078,Pass,
,,,,,,,,,,,,,,,,2.017919,,,,,,,,,,,,,5991f33a-1a7b-4079-b37f-f1da07b61929,525,,"[56.2, 77.0]",3825775,13,,,,,-2.5857217,,Right Foot,,,"[36.4, 64.7]",,Ground Pass,,23.30944,,,,Mikel González de Martín Martínez,16622.0,,,,,,1,From Free Kick,Aritz Elustondo Irribaria,6679.0,Right Back,54,Real Sociedad,210,['e34d37df-38d5-4c76-b0eb-a76de51eebc7'],48,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:13:48.910,Pass,
,,,,,,,,,,,,,,,,2.645768,,,,,,,,,,,,,07e20fbf-af39-46a1-93d4-aa579e986f9c,528,,"[35.6, 64.7]",3825775,13,,,,,-2.326416,,Left Foot,,,"[12.8, 40.5]",,Ground Pass,,33.24876,,,,Gerónimo Rulli,6694.0,,,,,,1,From Free Kick,Mikel González de Martín Martínez,16622.0,Right Center Back,54,Real Sociedad,210,['d00123de-decf-4f51-b75d-06c86623c36c'],51,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:13:51.414,Pass,
,,,,,,,,,,,,,,,,7.279696,,,,,,,,,,,,,07e62ef3-3ed5-4603-a06a-8f0b7d5f486f,531,,"[12.2, 40.1]",3825775,13,,,,,-0.4485061,,Right Foot,,,"[81.4, 6.8]",,High Pass,,76.79538,,Incomplete,,Mikel Oyarzabal Ugarte,6685.0,,,,,,1,From Free Kick,Gerónimo Rulli,6694.0,Goalkeeper,54,Real Sociedad,210,"['4bc0e509-5fd2-46ae-ad68-ad4111ce179c', '99e36df8-5cce-4555-b959-54bb3b63126b']",56,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:13:56.687,Pass,
,,,,,,,,,,,,,,,,1.748388,,,,,,,,,,,,,4bc0e509-5fd2-46ae-ad68-ad4111ce179c,533,,"[38.7, 73.3]",3825775,14,,,,,-2.844748,,Right Foot,,,"[13.2, 65.5]",,Ground Pass,,26.666271,,,,David Rodríguez Lombán,6702.0,,,,,Recovery,1,Regular Play,Dimitri Foulquier,4546.0,Right Back,55,Granada,1049,"['07e62ef3-3ed5-4603-a06a-8f0b7d5f486f', '26ce109b-31e7-4efb-8d30-1549e89e775b']",3,,,,,,,,,,,,,,,,,,Granada,1049,00:14:03.967,Pass,
,,,,,,,,,,,,,,,,2.427345,,,,,,,,,,,,,c9b4d4bd-2197-4818-8e62-ac2e562d4e2f,536,,"[13.0, 65.5]",3825775,14,,,,,-1.7051178,,Right Foot,,,"[9.5, 39.6]",,Ground Pass,,26.135416,,,,Andrés Eduardo Fernández Moreno,8697.0,,,,,,1,Regular Play,David Rodríguez Lombán,6702.0,Right Center Back,55,Granada,1049,['5586d66b-ed94-4fa6-89be-64cd716e02da'],6,,,,,,,,,,,,,,,,,,Granada,1049,00:14:06.267,Pass,
,,,,,,,,,,,,,,,,3.200488,,,,,,,,,,,,,57c2ee2f-a43d-4054-bb4f-82bf31c238dc,539,,"[9.5, 39.6]",3825775,14,,,,,-0.67553926,,Right Foot,,,"[55.3, 2.9]",,High Pass,,58.690117,,Incomplete,,Adalberto Peñaranda Maestre,6847.0,,,,,,1,Regular Play,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,55,Granada,1049,"['78ddd452-9a4c-46c1-8395-f8fe72552e5d', '8eb37a01-11f5-4fa6-baec-09b1ea3fd671']",12,,,,,,,,,,,,,,,,,,Granada,1049,00:14:12.853,Pass,
,,,,,,,,,,,,,,,,1.45618,,,,,,,,,,,,,8eb37a01-11f5-4fa6-baec-09b1ea3fd671,542,,"[64.8, 77.2]",3825775,14,,,,True,-1.7332854,,,,,"[63.8, 71.1]",,Low Pass,,6.1814237,,Incomplete,,,,,,,,Recovery,1,Regular Play,Aritz Elustondo Irribaria,6679.0,Right Back,55,Granada,1049,"['52659306-71c9-47ce-bbf9-60c339758931', '57c2ee2f-a43d-4054-bb4f-82bf31c238dc', '71568b3e-31ed-4c92-82e6-597fa79bf7d9']",16,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:14:16.054,Pass,True
,,,,,,,,,,,,,,,,1.042169,,,,,,,,,,,,,8538d0d1-b6f7-4669-a04c-b61b55912fc8,549,,"[53.7, 9.0]",3825775,14,,,,,-2.6721647,,Right Foot,,,"[39.9, 2.0]",,Ground Pass,,15.473849,,,,Cristiano Biraghi,7158.0,,,,,,1,Regular Play,Rubén Rochina Naixes,6680.0,Center Attacking Midfield,55,Granada,1049,['12dddfa5-8936-43c3-90dc-d77400a1cdcc'],19,,,,,,,,,,,,,,,,,,Granada,1049,00:14:19.834,Pass,
,,,,,,,,,,,,,,,,1.096043,,,,,,,,,,,,,06aba8b3-0685-4d83-a4dd-fe69b799974f,552,,"[39.9, 2.0]",3825775,14,,,,,2.2381024,,Left Foot,,,"[32.1, 11.9]",,Ground Pass,,12.603571,,,,Ricardo Miguel Moreira da Costa,19454.0,,,,,,1,Regular Play,Cristiano Biraghi,7158.0,Left Back,55,Granada,1049,['9c0a7a81-fb20-4d17-9605-d7e9c9e08446'],21,,,,,,,,,,,,,,,,,,Granada,1049,00:14:21.353,Pass,
,,,,,,,,,,,,,,,,0.71918,,,,,,,,,,,,,a2b45f2b-8c00-484a-9dad-191a05551479,555,,"[32.5, 11.9]",3825775,14,,,,,-1.6207547,,Right Foot,,,"[32.1, 3.9]",,Ground Pass,,8.009994,,,,Cristiano Biraghi,7158.0,,,,,,1,Regular Play,Ricardo Miguel Moreira da Costa,19454.0,Left Center Back,55,Granada,1049,['cccff50d-75ce-4b11-9b46-4d13b4149745'],23,,,,,,,,,,,,,,,,,,Granada,1049,00:14:23.998,Pass,
,,,,,,,,,,,,,,,,1.868022,,,,,,,,,,,,,f794d6a6-a57e-4614-ad0a-63fa7155257d,558,,"[34.8, 2.7]",3825775,14,,,,,0.21053195,,Left Foot,,,"[71.3, 10.5]",,High Pass,,37.32412,,,,Rubén Rochina Naixes,6680.0,,,,,,1,Regular Play,Cristiano Biraghi,7158.0,Left Back,55,Granada,1049,['81c06adf-9cee-4dde-9212-cd75f0cbafa1'],27,,,,,,,,,,,,,,,,,,Granada,1049,00:14:27.346,Pass,
,,,,,,,,,,,,,,,,2.89657,,,,,,,,,,,,,0c3cc8e2-cc33-4fca-9264-cd3f90373ee6,560,,"[70.1, 8.2]",3825775,14,,,,,-0.05778683,,Head,,,"[94.3, 6.8]",,High Pass,,24.240461,,Incomplete,,Youssef El-Arabi,27109.0,,,,,,1,Regular Play,Rubén Rochina Naixes,6680.0,Center Attacking Midfield,55,Granada,1049,"['1b443125-26f8-4157-b953-b93d01a1519f', '55455776-adc6-48a6-84c1-84cd3d0d39de']",29,,,,,,,,,,,,,,,,,,Granada,1049,00:14:29.506,Pass,
,,,,,,,,,,,,,,,,1.872019,,,,,,,,,,,,,55455776-adc6-48a6-84c1-84cd3d0d39de,562,,"[25.8, 73.3]",3825775,14,,,,,-2.2378314,,Left Foot,,,"[9.5, 52.6]",,Ground Pass,,26.347296,,,,Gerónimo Rulli,6694.0,,,,,Recovery,1,Regular Play,Aritz Elustondo Irribaria,6679.0,Right Back,55,Granada,1049,"['0c3cc8e2-cc33-4fca-9264-cd3f90373ee6', 'e1275f10-dc31-49ca-a337-a3a090797edb']",32,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:14:32.402,Pass,
,,,,,,,,,,,,,,,,2.90468,,,,,,,,,,,,,80c83956-339f-4b43-82df-7f63079e7828,565,,"[10.6, 52.2]",3825775,14,,,,,0.57075363,,Right Foot,,,"[53.9, 80.0]",,High Pass,,51.456097,,Out,,,,,,,,,1,Regular Play,Gerónimo Rulli,6694.0,Goalkeeper,55,Granada,1049,,34,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:14:34.354,Pass,
,,,,,,,,,,,,,,,,0.968754,,,,,,,,,,,,,95b49426-1944-493c-a8a1-b030fbdad260,566,,"[65.6, 0.1]",3825775,14,,True,,,0.79873073,,,,,"[76.7, 11.5]",,Low Pass,,15.911317,,,,Francisco Manuel Rico Castro,25707.0,,,,,Throw-in,1,From Throw In,Cristiano Biraghi,7158.0,Left Back,56,Granada,1049,['68b4dbdc-ac60-46e6-a8ec-73a11f60cff1'],42,,,,,,,,,,,,,,,,,,Granada,1049,00:14:42.725,Pass,
,,,,,,,,,,,,,,,,0.939379,,,,,,,,,,,,,d8c60268-b761-44d7-9dd0-ecd022d8c31c,568,,"[75.9, 9.8]",3825775,14,,,,,2.8420606,,Right Foot,,,"[69.1, 11.9]",,Ground Pass,,7.1168814,,,,Rubén Salvador Pérez Del Mármol,6599.0,,,,,,1,From Throw In,Francisco Manuel Rico Castro,25707.0,Right Defensive Midfield,56,Granada,1049,['996746d3-6810-419c-95d3-1acfd39bbabb'],44,,,,,,,,,,,,,,,,,,Granada,1049,00:14:44.150,Pass,
,,,,,,,,,,,,,,,,0.954536,,,,,,,,,,,,,ead250cf-672d-44fb-8d77-e646c70a2271,570,,"[69.9, 11.7]",3825775,14,,,,,-1.6635526,,Right Foot,,,"[69.1, 3.1]",,Ground Pass,,8.637129,,,,Cristiano Biraghi,7158.0,,,,,,1,From Throw In,Rubén Salvador Pérez Del Mármol,6599.0,Left Defensive Midfield,56,Granada,1049,['43a9f50e-19a2-4593-8953-763a521ed232'],45,,,,,,,,,,,,,,,,,,Granada,1049,00:14:45.090,Pass,
,,,,,,,,,,,,,,,,2.935663,,,,,,,,,,,,,9b067f80-ba39-4de6-8383-bd7465c47820,573,,"[65.6, 5.1]",3825775,14,,,,,2.5773785,,Left Foot,,,"[32.1, 26.3]",,Ground Pass,,39.644547,,,,Ricardo Miguel Moreira da Costa,19454.0,,,,,,1,From Throw In,Cristiano Biraghi,7158.0,Left Back,56,Granada,1049,['168ac835-d076-4663-84e0-fd8f22aa9431'],47,,,,,,,,,,,,,,,,,,Granada,1049,00:14:47.149,Pass,
,,,,,,,,,,,,,,,,2.619963,,,,,,,,,,,,,2929d857-ed9f-4914-a575-6fb473ac5e07,576,,"[32.5, 26.3]",3825775,14,,,,,2.3875978,,Right Foot,,,"[12.8, 44.8]",,Ground Pass,,27.024803,,,,Andrés Eduardo Fernández Moreno,8697.0,,,,,,1,From Throw In,Ricardo Miguel Moreira da Costa,19454.0,Left Center Back,56,Granada,1049,['dca1fdd6-b54d-4cf0-85ae-46e684cfdced'],50,,,,,,,,,,,,,,,,,,Granada,1049,00:14:50.414,Pass,
,,,,,,,,,,,,,,,,5.505535,,,,,,,,,,,,,33751a78-86bd-48cb-ad0c-b35bfdcfc8e4,579,,"[14.9, 43.9]",3825775,14,,,,,0.5016428,,Right Foot,,,"[78.9, 79.0]",,High Pass,,72.99322,,Out,,Isaac Ajayi Success,6918.0,,,,,,1,From Throw In,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,56,Granada,1049,['79057789-7d62-440f-b057-0794f353d2cc'],55,,,,,,,,,,,,,,,,,,Granada,1049,00:14:55.285,Pass,
,,,,,,,,,,,,,,,,1.355241,,,,,,,,,,,,,8ff6d081-1f21-4311-97ee-a65865901958,581,,"[40.8, 0.1]",3825775,15,,True,,,2.0764904,,,,,"[27.4, 24.3]",,Low Pass,,27.662249,,,,Diego Antonio Reyes Rosales,16539.0,,,,,Throw-in,1,From Throw In,Yuri Berchiche Izeta,3023.0,Left Back,57,Real Sociedad,210,['236d212b-a605-42a8-b485-aa3b5bb054e9'],7,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:15:07.974,Pass,
,,,,,,,,,,,,,,,,2.224973,,,,,,,,,,,,,899da84d-13d6-448b-964a-2e3c05ebcfad,583,,"[23.5, 23.8]",3825775,15,,,,,2.0225399,,Right Foot,,,"[15.3, 40.7]",,Ground Pass,,18.784302,,,,Gerónimo Rulli,6694.0,,,,,,1,From Throw In,Diego Antonio Reyes Rosales,16539.0,Left Center Back,57,Real Sociedad,210,['b7c0509f-d014-4d0f-a58a-7c41c1aa35ac'],10,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:15:10.631,Pass,
,,,,,,,,,,,,,,,,3.756408,,,,,,,,,,,,,4f0c1453-73e2-4d84-9c5b-14ed042e5162,585,,"[15.3, 40.7]",3825775,15,,True,,,0.2696205,,Right Foot,,,"[93.1, 62.2]",,High Pass,,80.71611,,Incomplete,,Xabier Prieto Argarate,6690.0,,,,,,1,From Throw In,Gerónimo Rulli,6694.0,Goalkeeper,57,Real Sociedad,210,"['0351310d-1411-4c1c-963c-2184d24badab', '24fb897c-0b30-44ea-be66-73dd2a953515']",18,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:15:18.577,Pass,
,,,,,,,,,,,,,,,,1.377787,,,,,,,,,,,,,0351310d-1411-4c1c-963c-2184d24badab,587,,"[27.0, 17.9]",3825775,15,,,,,0.33155417,,Right Foot,,,"[45.3, 24.2]",,Low Pass,,19.354069,,,,Francisco Manuel Rico Castro,25707.0,,,,,Recovery,1,Regular Play,Cristiano Biraghi,7158.0,Left Back,58,Granada,1049,"['4f0c1453-73e2-4d84-9c5b-14ed042e5162', '697ebd3d-a7ad-4035-af6d-69d9d9e6faa5']",22,,,,,,,,,,,,,,,,,,Granada,1049,00:15:22.333,Pass,
,,,,,,,,,,,,,,,,0.344067,,,,,,,,,,,,,d96b1b6d-1d8d-4846-9436-1cff296c4811,590,,"[44.6, 24.4]",3825775,15,,,,,-1.886412,,Right Foot,,,"[43.0, 19.5]",,Low Pass,,5.1546097,,,,Rubén Salvador Pérez Del Mármol,6599.0,,,,,,1,Regular Play,Francisco Manuel Rico Castro,25707.0,Right Defensive Midfield,58,Granada,1049,['2401ed01-9106-4cb9-ba77-4f1437634ded'],24,,,,,,,,,,,,,,,,,,Granada,1049,00:15:24.191,Pass,
,,,,,,,,,,,,,,,,0.73858,,,,,,,,,,,,,cadf610d-57e4-410b-8ec8-d21570edf588,597,,"[49.4, 70.3]",3825775,15,,,,,0.37690926,,Right Foot,,,"[63.8, 76.0]",,Ground Pass,,15.487091,,,,Carlos Alberto Vela Garrido,5560.0,,,,,,1,Regular Play,Asier Illarramendi Andonegi,6671.0,Right Defensive Midfield,58,Granada,1049,['82f6fc09-82ab-43d6-83a6-fc30ffe47e94'],33,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:15:33.008,Pass,
,,,,,,,,,,,,,,,,2.422778,,,,,,,,,,,,,e8f30d3a-5449-4bd0-9db3-b8184d863f64,603,,"[57.6, 80.0]",3825775,15,,,,,-0.35563588,,,,,"[75.1, 73.5]",,Low Pass,,18.668154,,Incomplete,,,,,,,,Throw-in,1,From Throw In,Aritz Elustondo Irribaria,6679.0,Right Back,59,Real Sociedad,210,['68c604e7-9e8b-425d-ad59-c21b9e8468c1'],41,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:15:41.010,Pass,
,,,,,,,,,,,,,,,,1.629234,,,,,,,,,,,,,68c604e7-9e8b-425d-ad59-c21b9e8468c1,604,,"[45.0, 6.6]",3825775,15,,,,,0.3619238,,Left Foot,,,"[69.3, 15.8]",,High Pass,,25.983263,,,,Youssef El-Arabi,27109.0,,,,,Interception,1,Regular Play,Cristiano Biraghi,7158.0,Left Back,60,Granada,1049,"['a0150216-119a-4fa2-a9bd-15976afc74bf', 'e8f30d3a-5449-4bd0-9db3-b8184d863f64']",43,,,,,,,,,,,,,,,,,,Granada,1049,00:15:43.433,Pass,
,,,,,,,,,,,,,,,,1.24999,,,,,,,,,,,,,842ffdc8-9e91-4571-a405-af5eab5ff46a,606,,"[69.3, 15.8]",3825775,15,,,,,2.2278712,,Other,,,"[63.9, 22.8]",,Low Pass,,8.840815,,,,Rubén Rochina Naixes,6680.0,,,,,,1,Regular Play,Youssef El-Arabi,27109.0,Center Forward,60,Granada,1049,['6037bca6-ba48-4970-bebe-9fe78e53d3f4'],45,,,,,,,,,,,,,,,,,,Granada,1049,00:15:45.062,Pass,
,,,,,,,,,,,,,,,,2.267162,,,,,,,,,,,,,9fdfdc98-c160-48d9-b8fd-8efb28dcb1bf,608,,"[63.5, 22.8]",3825775,15,,,,,0.7331934,,Right Foot,,,"[92.7, 49.1]",,High Pass,,39.297966,,Incomplete,,Isaac Ajayi Success,6918.0,,,,,,1,Regular Play,Rubén Rochina Naixes,6680.0,Center Attacking Midfield,60,Granada,1049,"['6d2b0ef4-ef3a-4f1b-840f-fd0e5918f124', 'bd70b386-a323-4e27-ac06-8c9157ecf58d']",46,,,,,,,,,,,,,,,,,,Granada,1049,00:15:46.312,Pass,
,,,,,,,,,,True,,,,,,1.884685,,,,,,,,,,,,,bd70b386-a323-4e27-ac06-8c9157ecf58d,610,,"[27.4, 31.0]",3825775,15,,,,,2.826835,,Head,,,"[10.2, 36.6]",,Low Pass,,18.08867,,,,Gerónimo Rulli,6694.0,,,,,Interception,1,Regular Play,Yuri Berchiche Izeta,3023.0,Left Back,61,Real Sociedad,210,"['9fdfdc98-c160-48d9-b8fd-8efb28dcb1bf', 'b20d1eb2-22c0-447a-a405-6ab10cb31973']",48,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:15:48.579,Pass,
,,,,,,,,,,,,,,,,2.159998,,,,,,,,,,,,,b9a36732-fd81-4108-83f7-aa338dc96e8f,612,,"[11.0, 36.0]",3825775,15,,True,,,-0.40578544,,Keeper Arm,,,"[24.5, 30.2]",,Ground Pass,,14.693195,,,,Diego Antonio Reyes Rosales,16539.0,,,,,,1,Regular Play,Gerónimo Rulli,6694.0,Goalkeeper,61,Real Sociedad,210,['bbfe0c0c-2c7c-4d8d-8aac-4daeff29250a'],54,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:15:54.068,Pass,
,,,,,,,,,,,,,,,,1.780509,,,,,,,,,,,,,547db61f-2108-43fd-bdd2-19a3a789985f,614,,"[45.5, 29.8]",3825775,15,,,,,-0.20216879,,Right Foot,,,"[77.7, 23.2]",,High Pass,,32.86944,,Incomplete,,Jonathas Cristian de Jesus,8584.0,,,,,,1,Regular Play,Diego Antonio Reyes Rosales,16539.0,Left Center Back,61,Real Sociedad,210,"['6debf412-1d99-417e-a254-f8f66fb661d7', 'd9599861-1178-4109-8228-2fb90c419388']",59,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:15:59.700,Pass,
,,,,,,,,,,,,,,,,0.90889,,,,,,,,,,,,,32d223a1-f8a4-4da7-bfee-63d38cdf082b,618,,"[40.7, 53.0]",3825775,16,,,,,-1.83607,,Right Foot,,,"[36.0, 35.7]",,Ground Pass,,17.927074,,,,Ricardo Miguel Moreira da Costa,19454.0,,,,,,1,Regular Play,Dimitri Foulquier,4546.0,Right Back,62,Granada,1049,['bf23fcdf-1ac2-43bd-aeec-b28bf3327d10'],2,,,,,,,,,,,,,,,,,,Granada,1049,00:16:02.667,Pass,
,,,,,,,,,,,,,,,,1.675659,,,,,,,,,,,,,25e90845-781a-46ed-a69c-8f2ecb398cc0,621,,"[38.9, 30.8]",3825775,16,,,,,-0.7812488,,Right Foot,,,"[63.1, 6.8]",,Ground Pass,,34.08284,,,,Adalberto Peñaranda Maestre,6847.0,,,,,,1,Regular Play,Ricardo Miguel Moreira da Costa,19454.0,Left Center Back,62,Granada,1049,['d3c06a88-80fd-4abb-91bc-8c69427a72d7'],5,,,,,,,,,,,,,,,,,,Granada,1049,00:16:05.922,Pass,
,,,,,,,,,,,,,,,,1.495318,,,,,,,,,,,,,009dc4d9-a570-4b6e-bd99-66521203d201,626,,"[91.5, 30.6]",3825775,16,,,,,-0.456072,,Right Foot,,,"[102.1, 25.4]",,Ground Pass,,11.806778,,Pass Offside,,Youssef El-Arabi,27109.0,,,,,,1,Regular Play,Adalberto Peñaranda Maestre,6847.0,Left Wing,62,Granada,1049,"['d9b8254e-11ea-49e4-b608-8dd4f56bf8ac', 'f9b51dbc-b13b-40cc-8ea9-a00accde0eed']",13,,,,,,,,,,,,,,,,,,Granada,1049,00:16:13.580,Pass,True
,,,,,,,,,,,,,,,,3.753397,,,,,,,,,,,,,813ec712-3eb6-46fc-ab8d-11a4c89c5895,628,,"[12.8, 47.5]",3825775,16,,True,,,0.19999295,,Right Foot,,,"[79.4, 61.0]",,High Pass,,67.95447,,Incomplete,,Xabier Prieto Argarate,6690.0,,,,,Free Kick,1,From Free Kick,Gerónimo Rulli,6694.0,Goalkeeper,63,Real Sociedad,210,"['7ae4d7b4-f3b5-4cbb-ae77-51fc16cd7daa', '924a1b31-2f84-4f44-af3c-5ff07dc33309']",47,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:16:47.271,Pass,
,,,,,,,,,,,,,,,,1.036541,,,,,,,,,,,,,924a1b31-2f84-4f44-af3c-5ff07dc33309,630,,"[40.7, 19.1]",3825775,16,,,,,0.14888994,,Right Foot,,,"[48.7, 20.3]",,High Pass,,8.089499,,Incomplete,,Francisco Manuel Rico Castro,25707.0,,,,,Recovery,1,From Free Kick,Rubén Rochina Naixes,6680.0,Center Attacking Midfield,63,Real Sociedad,210,"['52cb6963-8317-4f71-95ef-805db91f3fe9', '5ea456be-033f-41c0-8075-7c6f906cd81e', '813ec712-3eb6-46fc-ab8d-11a4c89c5895']",51,,,,,,,,,,,,,,,,,,Granada,1049,00:16:51.024,Pass,
,,,,,,,,,,,,,,,,0.862026,,,,,,,,,,,,,52cb6963-8317-4f71-95ef-805db91f3fe9,632,,"[71.4, 59.8]",3825775,16,,,,,-1.4668248,,Head,,,"[72.6, 48.3]",,Low Pass,,11.562439,,,,Rubén Pardo Gutiérrez,6899.0,,,,,Recovery,1,From Free Kick,Xabier Prieto Argarate,6690.0,Center Attacking Midfield,63,Real Sociedad,210,"['89d921c6-d2b2-4fc0-aa8e-30ea56ca6392', '924a1b31-2f84-4f44-af3c-5ff07dc33309']",52,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:16:52.061,Pass,
,,,,,,,,,,,,,,,,1.361513,,,,,,,,,,,,,efbbe48a-15bb-4f21-b8b3-8f92a173d3dc,634,,"[72.6, 49.5]",3825775,16,,,,,1.6806189,,Head,,,"[69.7, 75.8]",,High Pass,,26.459402,,,,Carlos Alberto Vela Garrido,5560.0,,,,,,1,From Free Kick,Rubén Pardo Gutiérrez,6899.0,Left Defensive Midfield,63,Real Sociedad,210,['ed8bce63-4154-4643-8fd2-3baf6a3e2828'],52,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:16:52.963,Pass,
,,,,,,,,,,,,,,,,1.438528,,,,,,,,,,,,,dfe0fb8f-6b88-4987-803c-5124b43a569c,638,,"[67.3, 74.2]",3825775,16,,,,,-2.894416,,Left Foot,,,"[56.6, 71.5]",,Ground Pass,,11.035398,,,,Aritz Elustondo Irribaria,6679.0,,,,,,1,From Free Kick,Carlos Alberto Vela Garrido,5560.0,Right Wing,63,Real Sociedad,210,"['72135948-1d3d-4fd5-8df9-ef4c71c017b1', 'fb340352-2e7d-414a-87eb-b0e00be84f31']",56,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:16:56.025,Pass,True
,,,,,,,,,,,,,,,,1.873213,,,,,,,,,,,,,9027846c-1a05-4479-82c6-600d1f05a41f,641,,"[56.2, 71.1]",3825775,16,,,,,0.115831375,,Right Foot,,,"[88.0, 74.8]",,High Pass,,32.014526,,,,Xabier Prieto Argarate,6690.0,,,,,,1,From Free Kick,Aritz Elustondo Irribaria,6679.0,Right Back,63,Real Sociedad,210,['0ed86f46-6823-4b4e-9091-f93465dc15fa'],58,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:16:58.143,Pass,
,,,,,,,,,,,,,,,,1.325335,,,,,,,,,,,,,0127b6c9-6bde-4fcf-9e0e-ab16ae2aed9d,643,,"[86.8, 74.6]",3825775,17,,,,,-2.7291822,,Head,,,"[78.8, 71.1]",,Low Pass,,8.732124,,,,Carlos Alberto Vela Garrido,5560.0,,,,,,1,From Free Kick,Xabier Prieto Argarate,6690.0,Center Attacking Midfield,63,Real Sociedad,210,['442d3243-4cdc-4cd0-8709-6ccdc9829643'],0,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:17:00.016,Pass,
,,,,,,,,,,,,,,,,2.683804,,,,,,,,,,,,,59326173-3d1e-4426-a789-f051c995853e,646,,"[81.0, 70.7]",3825775,17,,,,,-1.6714909,,Left Foot,,,"[77.1, 32.1]",,Ground Pass,,38.79652,,Incomplete,,Rubén Pardo Gutiérrez,6899.0,,,,,,1,From Free Kick,Carlos Alberto Vela Garrido,5560.0,Right Wing,63,Real Sociedad,210,"['66a92cf0-4d0d-4484-a480-ba8bf2c0f82a', 'a2406402-795a-407f-9639-1232ab6c4a27']",2,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:17:02.461,Pass,
,,,,,,,,,,,,,,,,2.143611,,,,,,,,,,,,,365a0a98-b21b-41d2-a685-adab68465ef8,658,,"[47.5, 39.9]",3825775,17,,True,,,-1.580697,,Right Foot,,,"[47.3, 19.7]",,Ground Pass,,20.20099,,,,Diego Antonio Reyes Rosales,16539.0,,,,,Free Kick,1,From Free Kick,Asier Illarramendi Andonegi,6671.0,Right Defensive Midfield,64,Real Sociedad,210,['d4a30603-b2f2-4ce8-a626-1662f22fe141'],42,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:17:42.702,Pass,
,,,,,,,,,,,,,,,,2.574142,,,,,,,,,,,,,945c4f0a-aecf-4081-9599-fe371171c24f,660,,"[42.8, 19.1]",3825775,17,,,,,2.342862,,Right Foot,,,"[20.6, 41.9]",,Ground Pass,,31.822634,,,,Gerónimo Rulli,6694.0,,,,,,1,From Free Kick,Diego Antonio Reyes Rosales,16539.0,Left Center Back,64,Real Sociedad,210,['8b2a59a5-4fc7-445e-987c-fee16badc1c8'],45,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:17:45.382,Pass,
