50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b68f9a00-c7b4-49d1-a16a-f13031c0c5d9,3374,,,"[79.0, 70.9]",3825838,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fernando José Torres Sanz,6382.0,Center Forward,171,Atlético Madrid,212,['3edbb56b-ab81-4dc1-b91a-680579e9a5c3'],41,,,,,,,,,,,,,,,,Atlético Madrid,212,00:32:41.888,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac3f603e-c5b0-4e73-a179-cbdcf79be387,3379,,,"[9.7, 53.6]",3825838,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gorka Iraizoz Moreno,6576.0,Goalkeeper,172,Athletic Club,215,['53c558cf-6043-40e8-9b83-2fba60468fb6'],48,,,,,,,,,,,,,,,,Athletic Club,215,00:32:48.580,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4948c692-ef78-47aa-b961-35b1a77a8ff2,3382,,,"[25.5, 56.0]",3825838,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eneko Bóveda Altube,6386.0,Right Center Back,172,Athletic Club,215,['ab35c136-b0f5-454f-9cf0-fca202468d15'],53,,,,,,,,,,,,,,,,Athletic Club,215,00:32:53.656,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70c05768-d71a-4117-9c6e-1dc9728b77b0,3385,,,"[54.8, 54.5]",3825838,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ander Iturraspe Derteano,6388.0,Right Defensive Midfield,172,Athletic Club,215,['38c87a19-640a-4d55-aaad-58790c6d76a0'],58,,,,,,,,,,,,,,,,Athletic Club,215,00:32:58.008,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b4efcbb-be6c-495b-9a24-1b38b54812fa,3388,,,"[71.5, 77.4]",3825838,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óscar de Marcos Arana,6649.0,Right Back,172,Athletic Club,215,['a8285dc9-c881-47f2-b643-bd0cda7fbe3b'],1,,,,,,,,,,,,,,,,Athletic Club,215,00:33:01.124,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c558329-1c5e-4185-a245-4f063d9414d1,3391,,,"[85.2, 68.0]",3825838,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iñaki Williams Arthuer,6393.0,Right Wing,172,Athletic Club,215,['7b6a0ced-b4e7-434d-b517-d634516e6954'],3,,,,,,,,,,,,,,,,Athletic Club,215,00:33:03.655,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f9c6b01-a472-4532-815c-cc0c768cb749,3395,,,"[41.3, 26.9]",3825838,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Resurrección Merodio,5199.0,Right Center Midfield,173,Atlético Madrid,212,['f0d7d88a-ab89-4419-95e8-a9d7afc47066'],5,,,,,,,,,,,,,,,,Atlético Madrid,212,00:33:05.827,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36f78229-7f9d-42a6-86e8-107ded213d75,3397,,,"[36.4, 26.7]",3825838,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saúl Ñíguez Esclapez,6381.0,Left Center Midfield,173,Atlético Madrid,212,['83a428cc-1cc7-46b4-a293-0b8fb3f1f922'],6,,,,,,,,,,,,,,,,Atlético Madrid,212,00:33:06.400,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46e2ebbd-bf3b-426c-a92d-3db8256dd41d,3400,,,"[36.6, 35.7]",3825838,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Right Midfield,173,Atlético Madrid,212,['75df1046-ad85-457f-9669-6fc5e8f015b1'],7,,,,,,,,,,,,,,,,Atlético Madrid,212,00:33:07.638,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ec994c2-ffa6-430e-a7a3-2a6353137535,3404,,,"[38.1, 4.4]",3825838,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filipe Luís Kasmirski,6320.0,Left Back,173,Atlético Madrid,212,['a1e317fa-3665-43cc-b272-62f02510cbf2'],11,,,,,,,,,,,,,,,,Atlético Madrid,212,00:33:11.637,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45231308-b059-473e-a4fe-a3d06cd7eb4d,3406,,,"[55.0, 43.2]",3825838,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mikel San José Domínguez,6389.0,Left Center Back,174,Athletic Club,215,['772ea084-49cb-477c-a3d3-9c36babf3b0a'],19,,,,,,,,,,,,,,,,Athletic Club,215,00:33:19.927,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b84c3548-d26a-4b11-929f-9bc5e8d13193,3408,,,"[73.6, 20.3]",3825838,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mikel Balenziaga Oruesagasti,6789.0,Left Back,174,Athletic Club,215,['99767a00-3ae4-441d-a001-600448d3b423'],23,,,,,,,,,,,,,,,,Athletic Club,215,00:33:23.578,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a01e43c5-6de0-4d50-a1ab-ff284268dbc7,3411,,,"[84.7, 7.0]",3825838,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Íñigo Lekue Martínez,6392.0,Left Wing,174,Athletic Club,215,['6611738e-092e-4af8-873c-d0c6a9cb7a2a'],25,,,,,,,,,,,,,,,,Athletic Club,215,00:33:25.547,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45bbc295-2a98-4c8b-a00f-394821bb0c77,3413,,,"[73.4, 13.2]",3825838,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mikel Balenziaga Oruesagasti,6789.0,Left Back,174,Athletic Club,215,['f2affe8e-779e-4e9a-8997-196c3679c548'],26,,,,,,,,,,,,,,,,Athletic Club,215,00:33:26.720,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d890a9b4-681d-48e9-9077-ed476d4281a6,3416,,,"[79.6, 4.9]",3825838,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Íñigo Lekue Martínez,6392.0,Left Wing,174,Athletic Club,215,['dcbf169e-58f8-4a7b-991e-c635aa1eb32d'],28,,,,,,,,,,,,,,,,Athletic Club,215,00:33:28.767,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667fb12b-15b8-49e0-8c2f-55ddf28e20d3,3419,,,"[65.1, 24.8]",3825838,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,174,Athletic Club,215,['c93cc7cd-ba24-4f4e-acd7-6c34459e7567'],32,,,,,,,,,,,,,,,,Athletic Club,215,00:33:32.050,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a71e858b-cb4c-4fc6-a63d-9f674610326b,3422,,,"[71.9, 54.7]",3825838,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eneko Bóveda Altube,6386.0,Right Center Back,174,Athletic Club,215,['e8f8eec8-12fa-4968-b458-be64f533f1de'],35,,,,,,,,,,,,,,,,Athletic Club,215,00:33:35.688,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f269b4b-85aa-4273-b8c7-2b8ee1269da3,3425,,,"[95.4, 52.4]",3825838,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Borja Viguera Manzanares,23833.0,Center Forward,174,Athletic Club,215,['085ed2fb-0a32-4e52-b05d-5a6f8d1f73ab'],39,,,,,,,,,,,,,,,,Athletic Club,215,00:33:39.312,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2891e18-f1de-4bbf-b769-e6d2f3f26a55,3432,,,"[71.5, 74.8]",3825838,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fernando José Torres Sanz,6382.0,Center Forward,174,Athletic Club,215,['628501a4-15ba-4d98-9884-c635bb79916a'],2,,,,,,,,,,,,,,,,Atlético Madrid,212,00:34:02.683,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84bea759-16df-4207-b670-8be74c2b3b5f,3437,,,"[21.2, 22.8]",3825838,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mikel San José Domínguez,6389.0,Left Center Back,175,Athletic Club,215,['7f32fd4e-d601-4dc3-bd4f-de546571f052'],11,,,,,,,,,,,,,,,,Athletic Club,215,00:34:11.209,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f885da5f-25c3-4aa0-8848-5629c6386458,3440,,,"[39.2, 32.9]",3825838,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,175,Athletic Club,215,['5f43b80d-af79-43b0-a89f-c6c34f3d8ba5'],13,,,,,,,,,,,,,,,,Athletic Club,215,00:34:13.158,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e60ee023-b29d-4b4b-b288-74630ec8d633,3443,,,"[66.4, 77.6]",3825838,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Óscar de Marcos Arana,6649.0,Right Back,175,Athletic Club,215,['6f56f0b0-f033-4cfc-a313-332652accd57'],17,,,,,,,,,,,,,,,,Athletic Club,215,00:34:17.846,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b406efc4-8ca1-4bf1-87c9-f3bd7b19e11b,3446,,,"[98.0, 68.6]",3825838,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Iñaki Williams Arthuer,6393.0,Right Wing,175,Athletic Club,215,['9edea352-a1b3-4488-a00f-d703c0aa54fe'],21,,,,,,,,,,,,,,,,Athletic Club,215,00:34:21.800,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,198b83f1-4e42-4e11-b6ee-aa2cb9e20fd4,3449,,,"[110.6, 49.4]",3825838,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Raúl García Escudero,6391.0,Center Attacking Midfield,175,Athletic Club,215,['424969a5-5446-4e1a-8b08-9609e5e6a1f9'],23,,,,,,,,,,,,,,,,Athletic Club,215,00:34:23.829,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf0cea83-7e92-482f-8296-e6196dbaa7f8,3461,,,"[104.6, 40.0]",3825838,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Mikel San José Domínguez,6389.0,Left Center Back,176,Athletic Club,215,['467e5194-64a2-4065-a6d9-87811edf114e'],47,,,,,,,,,,,,,,,,Athletic Club,215,00:34:47.900,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb9a77df-68f6-4b40-88e9-84b311dbeca7,3479,,,"[32.1, 35.5]",3825838,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Gorka Iraizoz Moreno,6576.0,Goalkeeper,176,Athletic Club,215,['862cfaf6-a407-4dfc-954b-46734c2d1413'],2,,,,,,,,,,,,,,,,Athletic Club,215,00:35:02.852,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89312c1e-2a03-43ff-abdb-260c0f745e18,3482,,,"[55.4, 68.0]",3825838,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ander Iturraspe Derteano,6388.0,Right Defensive Midfield,176,Athletic Club,215,['08c91df2-98bd-4416-b116-0962a2bc10c8'],6,,,,,,,,,,,,,,,,Athletic Club,215,00:35:06.633,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d4b921e-0f0f-432f-974f-5f814f4bf6f0,3486,,,"[63.8, 28.2]",3825838,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Mikel San José Domínguez,6389.0,Left Center Back,176,Athletic Club,215,['24d10150-4a96-4679-b844-bfc33b7b8c5e'],12,,,,,,,,,,,,,,,,Athletic Club,215,00:35:12.308,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a490d82d-3621-4a05-bac5-92419ca094a6,3489,,,"[85.0, 6.4]",3825838,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Íñigo Lekue Martínez,6392.0,Left Wing,176,Athletic Club,215,['07e13ae0-f898-4db6-8f0f-11cd3a591794'],15,,,,,,,,,,,,,,,,Athletic Club,215,00:35:15.410,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e97836e-2fa0-4436-8b07-3e8beff499e4,3492,,,"[70.4, 19.4]",3825838,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ander Iturraspe Derteano,6388.0,Right Defensive Midfield,176,Athletic Club,215,['ad909ffd-3059-4f24-a8db-ce202842e30e'],18,,,,,,,,,,,,,,,,Athletic Club,215,00:35:18.326,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6959edf4-1392-46e1-9eef-b50a30e4c9ad,3494,,,"[72.1, 31.8]",3825838,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,176,Athletic Club,215,['fa25270c-597d-4de6-a3d3-ecc5ae4b9f25'],19,,,,,,,,,,,,,,,,Athletic Club,215,00:35:19.856,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06044d44-665b-4cf6-b700-56bd0ba1e634,3496,,,"[63.1, 26.9]",3825838,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Mikel San José Domínguez,6389.0,Left Center Back,176,Athletic Club,215,['2adb4929-1f80-402a-93ab-5cb922d7d15c'],20,,,,,,,,,,,,,,,,Athletic Club,215,00:35:20.909,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ce5381d-25b9-4d8f-928d-ab79deba741c,3499,,,"[65.7, 53.0]",3825838,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Eneko Bóveda Altube,6386.0,Right Center Back,176,Athletic Club,215,['19d8dbbd-103f-4487-b193-58ada681cd5b'],22,,,,,,,,,,,,,,,,Athletic Club,215,00:35:22.981,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664c755e-a280-4232-8973-ba2548493ae3,3502,,,"[93.9, 76.3]",3825838,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Óscar de Marcos Arana,6649.0,Right Back,176,Athletic Club,215,['a07db275-8a60-4b8e-8ce2-1ff5d903869a'],28,,,,,,,,,,,,,,,,Athletic Club,215,00:35:28.645,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,e458de57-8f5c-46cc-92df-a97785ac5aad,3504,,,"[107.2, 53.6]",3825838,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Borja Viguera Manzanares,23833.0,Center Forward,176,Athletic Club,215,['24c5f3b9-0bb7-4258-a0b6-fa8df1004455'],29,,,,,,,,,,,,,,,,Athletic Club,215,00:35:29.982,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93ccd946-970d-4bc7-9451-875bc5ec2d59,3516,,,"[15.2, 4.9]",3825838,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Augusto Matías Fernández,19668.0,Center Defensive Midfield,177,Atlético Madrid,212,['3e157942-2f5c-4322-8ffa-358371e453a2'],34,,,,,,,,,,,,,,,,Atlético Madrid,212,00:35:34.826,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab97aade-677f-46fc-83d3-9db7dae6980c,3521,,,"[49.3, 3.4]",3825838,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yannick Ferreira Carrasco,5633.0,Left Midfield,177,Atlético Madrid,212,"['b905cd6f-c6e0-4333-a0f4-315ce1a08ff5', 'e98d20db-5891-4e62-93c3-6ab7063a264f']",38,,,,,,,,,,,,,,,,Atlético Madrid,212,00:35:38.268,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7036f109-bcd4-4d91-91f3-0cf7535622c0,3527,,,"[74.3, 63.1]",3825838,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raúl García Escudero,6391.0,Center Attacking Midfield,178,Athletic Club,215,['af0373fd-3f0a-4631-b940-2518bb180e34'],46,,,,,,,,,,,,,,,,Athletic Club,215,00:35:46.796,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4103ee8-815f-49fe-b683-1e8ae684caee,3529,,,"[74.9, 76.3]",3825838,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iñaki Williams Arthuer,6393.0,Right Wing,178,Athletic Club,215,['00b90202-e939-4e39-943a-35e2ee4abcd2'],48,,,,,,,,,,,,,,,,Athletic Club,215,00:35:48.366,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b53d2b8-90c8-4764-a809-909a8b604c1e,3532,,,"[102.3, 68.4]",3825838,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Borja Viguera Manzanares,23833.0,Center Forward,178,Athletic Club,215,['fc8fc467-fa03-4eb5-bd17-053845bc4cdb'],51,,,,,,,,,,,,,,,,Athletic Club,215,00:35:51.062,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f1e3bd8-f65b-495f-8b57-b7e6744caabf,3539,,,"[85.6, 2.3]",3825838,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Saúl Ñíguez Esclapez,6381.0,Left Center Midfield,180,Atlético Madrid,212,['7ef6f414-0ed3-49f3-af19-948b88d41e08'],32,,,,,,,,,,,,,,,,Atlético Madrid,212,00:36:32.521,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430d4cea-8803-4095-99e7-06f5e9005b85,3542,,,"[88.2, 12.1]",3825838,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jorge Resurrección Merodio,5199.0,Right Center Midfield,181,Atlético Madrid,212,['49302e27-fcbd-475d-a373-c94208d62435'],47,,,,,,,,,,,,,,,,Atlético Madrid,212,00:36:47.598,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,21547f83-4cc5-4aaa-af84-47da7794bc23,3545,,,"[99.5, 13.2]",3825838,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fernando José Torres Sanz,6382.0,Center Forward,181,Atlético Madrid,212,['e7bd6a30-c0e5-487a-972c-a6d1b7d99952'],49,,,,,,,,,,,,,,,,Atlético Madrid,212,00:36:49.578,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59b23760-53d8-4369-ab12-d72669b9ecc7,3550,,,"[106.6, 2.3]",3825838,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Filipe Luís Kasmirski,6320.0,Left Back,181,Atlético Madrid,212,['dee554ed-2ac6-4f0c-9b64-3a629381332c'],51,,,,,,,,,,,,,,,,Atlético Madrid,212,00:36:51.808,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c32b05e-413e-44dc-9fed-a2e8c0d24091,3557,,,"[101.0, 12.8]",3825838,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yannick Ferreira Carrasco,5633.0,Left Midfield,181,Atlético Madrid,212,['b4a46cd1-8224-4ef6-9d0a-7c899340d32c'],53,,,,,,,,,,,,,,,,Atlético Madrid,212,00:36:53.575,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,edb8b988-c286-4df4-9742-815ed86a9b68,3560,,,"[43.7, 60.7]",3825838,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Borja Viguera Manzanares,23833.0,Center Forward,181,Atlético Madrid,212,['cbb98ed7-67e2-4ecd-9af3-e34e36ca7897'],56,,,,,,,,,,,,,,,,Athletic Club,215,00:36:56.982,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4f86765-3bf8-41d1-b26c-b723444a6c6a,3562,,,"[84.6, 24.1]",3825838,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jorge Resurrección Merodio,5199.0,Right Center Midfield,181,Atlético Madrid,212,['de337af7-1669-4cc9-b1c9-e06f31bee552'],57,,,,,,,,,,,,,,,,Atlético Madrid,212,00:36:57.982,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b721dd0-0b7f-4c44-ad1c-e2aaabccdeb5,3564,,,"[75.8, 31.6]",3825838,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antoine Griezmann,5487.0,Right Midfield,181,Atlético Madrid,212,['1bc59e24-012d-4b06-9522-edf41e15de09'],58,,,,,,,,,,,,,,,,Atlético Madrid,212,00:36:58.808,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7d081b3-05b0-4a76-a02c-a79f240d004d,3567,,,"[68.7, 50.0]",3825838,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Francisco Torres Belén,6375.0,Right Back,181,Atlético Madrid,212,['b8677d73-d007-4b93-b7de-ee0791e9156d'],0,,,,,,,,,,,,,,,,Atlético Madrid,212,00:37:00.897,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757f3f12-fc4a-4e02-8a48-6dc9ae459527,3570,,,"[76.2, 65.4]",3825838,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antoine Griezmann,5487.0,Right Midfield,181,Atlético Madrid,212,['3edc5814-022a-43ad-ad3d-b10c58ecf8ed'],4,,,,,,,,,,,,,,,,Atlético Madrid,212,00:37:04.246,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45a26b2b-cb82-44cb-b58d-0d021b8c3fd5,3573,,,"[28.7, 38.9]",3825838,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stefan Savić,6376.0,Right Center Back,181,Atlético Madrid,212,['f546fbe6-bc33-4f6f-9148-caa475d9be8b'],9,,,,,,,,,,,,,,,,Atlético Madrid,212,00:37:09.236,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8df357fd-a780-4e87-b859-ba56910882bb,3576,,,"[10.1, 40.1]",3825838,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jan Oblak,6378.0,Goalkeeper,181,Atlético Madrid,212,['b55d1536-7649-4770-93ec-55f551f2499e'],11,,,,,,,,,,,,,,,,Atlético Madrid,212,00:37:11.818,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13a3dc94-8527-470d-bcae-f68a84d1ae96,3578,,,"[53.5, 12.8]",3825838,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Filipe Luís Kasmirski,6320.0,Left Back,181,Atlético Madrid,212,['3c194535-4855-4db8-9d56-4d90de313aa1'],14,,,,,,,,,,,,,,,,Atlético Madrid,212,00:37:14.045,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc7b63a6-4b32-424f-b544-0bf0fb4aa468,3580,,,"[67.9, 4.2]",3825838,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yannick Ferreira Carrasco,5633.0,Left Midfield,181,Atlético Madrid,212,['5cd6ec22-62d9-4143-b9e5-7effc97fd1a4'],16,,,,,,,,,,,,,,,,Atlético Madrid,212,00:37:16.172,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301750b9-07a5-4ee2-88e4-44d54cedf64c,3582,,,"[37.9, 75.5]",3825838,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eneko Bóveda Altube,6386.0,Right Center Back,182,Athletic Club,215,['d1bae86a-9efc-42ce-9661-6215dfc8e52b'],21,,,,,,,,,,,,,,,,Athletic Club,215,00:37:21.096,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff3920f0-9015-459d-9f97-c0ab0c81f1e0,3585,,,"[43.5, 26.0]",3825838,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mikel San José Domínguez,6389.0,Left Center Back,182,Athletic Club,215,['42b6cb5a-3d2d-4e45-bfac-c8d1fbdc41a4'],24,,,,,,,,,,,,,,,,Athletic Club,215,00:37:24.195,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d800e050-c575-49be-8ae8-daadc71f2f73,3588,,,"[54.8, 45.9]",3825838,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ander Iturraspe Derteano,6388.0,Right Defensive Midfield,182,Athletic Club,215,['82738107-cc35-46d4-b807-489ef983221a'],28,,,,,,,,,,,,,,,,Athletic Club,215,00:37:28.578,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815337c7-27c9-4aad-a6b9-870cbee88b8e,3591,,,"[83.5, 76.1]",3825838,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Óscar de Marcos Arana,6649.0,Right Back,182,Athletic Club,215,['e08539d7-f980-4ea7-b770-b1d652cbd580'],32,,,,,,,,,,,,,,,,Athletic Club,215,00:37:32.542,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,d695b479-7183-41f2-9b86-9f98df6f7f98,3595,,,"[66.2, 12.6]",3825838,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Saúl Ñíguez Esclapez,6381.0,Left Center Midfield,183,Atlético Madrid,212,['76e01c40-6e29-4d14-836e-1fc393e47717'],0,,,,,,,,,,,,,,,,Atlético Madrid,212,00:38:00.776,Ball Receipt*,
