50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,"[116.3, 66.7]",,,,,,,,,,,,,5.986699,,,,,,,,,,,,,39a69622-7afb-49d7-9a34-075d28c38646,1180,,"[94.8, 70.7]",3825774,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Álvaro Vázquez García,24035.0,Center Forward,48,Getafe,216,"['487729cf-1ccc-4cb7-9979-91105583db3b', '62b0b8de-6d09-4093-9596-ada886b0e0d3', '6ca8917e-d0a8-4c03-bc91-bae74fb34a9e', 'fe9098dd-e9ae-4aff-897b-249496cb10cd']",38,,,,,,,,,,,,,,,,Getafe,216,00:27:38.963,Carry,True
,,,,,,"[7.8, 12.4]",,,,,,,,,,,,,0.692849,,,,,,,,,,,,,9a05d27b-4c51-4106-9dde-3b85bbf1c181,1185,,"[6.6, 13.4]",3825774,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,José María Giménez de Vargas,5259.0,Right Center Back,49,Atlético Madrid,212,"['5e49df7d-2782-4331-9fdc-8874d40263c3', 'e29c5c71-2ef4-47fb-8634-de7c44691821']",46,,,,,,,,,,,,,,,,Atlético Madrid,212,00:27:46.063,Carry,
,,,,,,"[16.5, 10.3]",,,,,,,,,,,,,1.02191,,,,,,,,,,,,,2d519052-4ce4-4520-b875-c4ee1f42e01a,1188,,"[14.2, 11.1]",3825774,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Filipe Luís Kasmirski,6320.0,Left Back,49,Atlético Madrid,212,"['7ce7ff1c-ed9e-4a2d-888d-dcdeba5e750b', '9c588455-41f0-408a-bd93-5d2cb0a10954']",48,,,,,,,,,,,,,,,,Atlético Madrid,212,00:27:48.056,Carry,
,,,,,,"[24.6, 19.3]",,,,,,,,,,,,,1.449398,,,,,,,,,,,,,abfd5a76-796b-492a-8d5e-16e77ecb5d7a,1191,,"[21.3, 15.5]",3825774,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Jorge Resurrección Merodio,5199.0,Left Center Midfield,49,Atlético Madrid,212,"['2e6c9b24-e090-4b9f-b4c6-982519a27deb', '6d281511-b2d6-4759-8a4b-e7e478e2fb1a']",50,,,,,,,,,,,,,,,,Atlético Madrid,212,00:27:50.468,Carry,
,,,,,,"[39.4, 28.1]",,,,,,,,,,,,,2.430522,,,,,,,,,,,,,844d0f1a-bc17-49ed-a727-e4cf4eed5ccd,1194,,"[26.7, 29.0]",3825774,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Gabriel Fernández Arenas,6384.0,Right Center Midfield,49,Atlético Madrid,212,"['1914426e-a46f-43ca-85f7-a86c5b7a7221', 'd2b96277-39c3-4dff-8eab-b285f2bebf5d']",54,,,,,,,,,,,,,,,,Atlético Madrid,212,00:27:54.419,Carry,
,,,,,,"[32.6, 28.2]",,,,,,,,,,,,,1.912747,,,,,,,,,,,,,168a8f40-c5fc-495c-8613-95484f8dcfd5,1201,,"[27.4, 32.1]",3825774,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Torres Ruiz,6861.0,Left Center Back,50,Getafe,216,"['34e6f9cc-7733-40bd-98cf-d0f90fa6c19b', 'afeb6c7b-6f15-47e9-8ecc-be315f578593']",2,,,,,,,,,,,,,,,,Getafe,216,00:28:02.245,Carry,
,,,,,,"[54.9, 5.7]",,,,,,,,,,,,,1.108857,,,,,,,,,,,,,3a07097b-31b3-49a8-ba8d-8db1c47f0cbd,1204,,"[51.6, 9.9]",3825774,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abdoul Karim Yoda,27092.0,Left Back,50,Getafe,216,"['3f9b74e6-4694-4116-b682-bf7672c8b75c', '5a5cd6b3-79cd-4c4a-b819-e4b218366e1b']",6,,,,,,,,,,,,,,,,Getafe,216,00:28:06.597,Carry,
,,,,,,"[54.8, 36.4]",,,,,,,,,,,,,1.895261,,,,,,,,,,,,,3f5525fd-8c78-4277-a14c-cc96e6062570,1207,,"[57.4, 24.3]",3825774,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Rodríguez Romero,15893.0,Left Center Midfield,50,Getafe,216,"['504e897e-2fb9-439c-b68b-9d9872518b17', 'ce0275ee-6385-4beb-9f30-bb59341a5283']",9,,,,,,,,,,,,,,,,Getafe,216,00:28:09.045,Carry,
,,,,,,"[51.1, 67.7]",,,,,,,,,,,,,2.361384,,,,,,,,,,,,,4cdd69c9-2b34-4d2a-8088-52e61902eb57,1210,,"[50.9, 65.8]",3825774,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Damián Nicolás Suárez Suárez,6627.0,Right Back,50,Getafe,216,"['6dd5783a-d187-401d-966d-f78152c5a2fb', '776841f2-ae9f-449c-8e02-8a1cf1d6cf5c']",12,,,,,,,,,,,,,,,,Getafe,216,00:28:12.822,Carry,
,,,,,,"[40.2, 50.2]",,,,,,,,,,,,,0.153788,,,,,,,,,,,,,cc4a3bd2-3314-4df1-a543-1699493ef4e9,1213,,"[40.6, 54.4]",3825774,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Santiago Vergini,27403.0,Right Center Back,50,Getafe,216,"['60e5ce23-4a16-46e4-9ff6-cb8bc2f5c77f', '96188eb0-e2c0-40a0-8311-49c493bf4635']",17,,,,,,,,,,,,,,,,Getafe,216,00:28:17.351,Carry,
,,,,,,"[33.4, 23.4]",,,,,,,,,,,,,1.158053,,,,,,,,,,,,,6151006a-dd22-4b26-9318-0a5268db329d,1216,,"[33.4, 32.4]",3825774,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Torres Ruiz,6861.0,Left Center Back,50,Getafe,216,"['069ee12b-273f-4035-aa51-f1697be7208d', '40c8a1fb-f9d3-4e2d-8ad2-6b27495caa9d']",19,,,,,,,,,,,,,,,,Getafe,216,00:28:19.286,Carry,
,,,,,,"[56.0, 6.2]",,,,,,,,,,,,,0.83943,,,,,,,,,,,,,a2188930-6744-4b3f-ab9a-8877a0bebfe2,1219,,"[56.5, 6.1]",3825774,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abdoul Karim Yoda,27092.0,Left Back,50,Getafe,216,"['01295f9a-3ef0-452f-8972-b265b1d6832f', 'a669c17f-737d-48de-b76d-46c0f6d37b05']",22,,,,,,,,,,,,,,,,Getafe,216,00:28:22.581,Carry,
,,,,,,"[111.1, 2.4]",,,,,,,,,,,,,3.543281,,,,,,,,,,,,,2456d212-d97b-47b8-ad81-fadf6f8d1b16,1223,,"[111.9, 4.5]",3825774,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moisés Gómez Bordonado,11675.0,Left Midfield,50,Getafe,216,"['2c56d002-fe0a-4436-b53c-1c678c407b23', '56598bf8-561b-4641-a798-3b0f51f162c0', '69e66919-e545-40d2-8423-5e878e8251d0', '9cac5d85-2ca1-4fbb-81bd-c0b67a64fdd8']",28,,,,,,,,,,,,,,,,Getafe,216,00:28:28.523,Carry,True
,,,,,,"[92.4, 27.0]",,,,,,,,,,,,,1.621658,,,,,,,,,,,,,468a11ca-eeff-4ec3-a7b8-20e6fa38c01c,1227,,"[91.7, 26.3]",3825774,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Rodríguez Romero,15893.0,Left Center Midfield,50,Getafe,216,"['5e00f41a-bd4e-4947-8be0-3f3f98a2cfcb', '8cbeea1d-dae0-4cf0-9ca3-255cf9f6b0b8', '906966a9-65c4-42de-90de-14c7959b5f9b']",33,,,,,,,,,,,,,,,,Getafe,216,00:28:33.929,Carry,True
,,,,,,"[33.5, 41.1]",,,,,,,,,,,,,1.370763,,,,,,,,,,,,,defa8c11-8248-4063-858f-37504c969dac,1233,,"[28.4, 39.2]",3825774,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yannick Ferreira Carrasco,5633.0,Left Midfield,51,Atlético Madrid,212,"['9f77a265-e53a-47f3-9280-71e978f0d122', 'c547213a-4653-42c3-b5da-27ede9b784ed']",37,,,,,,,,,,,,,,,,Atlético Madrid,212,00:28:37.102,Carry,
,,,,,,"[51.5, 44.8]",,,,,,,,,,,,,1.781323,,,,,,,,,,,,,203c3b65-00c3-441a-a32d-48cfb402307a,1238,,"[39.2, 43.5]",3825774,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Resurrección Merodio,5199.0,Left Center Midfield,51,Atlético Madrid,212,"['086baba9-ffb8-441e-bd11-75485d2f7d67', '57cb3851-06c5-449a-9d30-a54725d61b13']",40,,,,,,,,,,,,,,,,Atlético Madrid,212,00:28:40.914,Carry,
,,,,,,"[87.7, 10.1]",,,,,,,,,,,,,0.799398,,,,,,,,,,,,,d500ff2c-d4b7-4320-a7cf-92672744f04a,1241,,"[81.6, 9.1]",3825774,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yannick Ferreira Carrasco,5633.0,Left Midfield,51,Atlético Madrid,212,"['0ed37d1e-f9f9-4003-adcb-447029472e17', '7d48a7c3-8118-435e-900b-a88371b001b4', 'bb1001da-e35a-4f1d-b726-b3ebbf925639']",45,,,,,,,,,,,,,,,,Atlético Madrid,212,00:28:45.043,Carry,True
,,,,,,"[26.9, 52.8]",,,,,,,,,,,,,0.524649,,,,,,,,,,,,,cac2a5b5-0541-4098-9b9a-76deb3032654,1251,,"[26.3, 58.6]",3825774,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Santiago Vergini,27403.0,Right Center Back,52,Getafe,216,"['744dea1e-0cc3-4292-aae5-e4ad12de22fc', 'ad7f48c6-83fd-491e-a160-99e93e894704']",55,,,,,,,,,,,,,,,,Getafe,216,00:28:55.316,Carry,
,,,,,,"[25.3, 28.9]",,,,,,,,,,,,,1.616814,,,,,,,,,,,,,c29f780f-75b5-43a8-ad22-ba04227f23ad,1254,,"[21.5, 30.7]",3825774,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juan Torres Ruiz,6861.0,Left Center Back,52,Getafe,216,"['31a9b21c-4df5-4e9b-b46f-bf11f8861157', '7ced8cf7-3d69-47f4-abd6-82d47a61e5b8']",57,,,,,,,,,,,,,,,,Getafe,216,00:28:57.631,Carry,
,,,,,,"[57.2, 8.3]",,,,,,,,,,,,,1.609314,,,,,,,,,,,,,29738ea5-6a27-4b61-bc68-59032612bf0a,1259,,"[56.8, 5.0]",3825774,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Moisés Gómez Bordonado,11675.0,Left Midfield,52,Getafe,216,"['6787562d-ea44-4625-9aca-eef84dea4900', 'c2338edb-7d4a-4605-9353-4ac55f452f29']",3,,,,,,,,,,,,,,,,Getafe,216,00:29:03.691,Carry,
,,,,,,"[45.7, 29.3]",,,,,,,,,,,,,1.393791,,,,,,,,,,,,,882249c0-a48a-4c2d-8962-1647778abb0f,1262,,"[45.7, 24.4]",3825774,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juan Antonio Rodríguez Villamuela,25881.0,Center Defensive Midfield,52,Getafe,216,"['1a8b63d2-8fc0-4991-acbd-b3643ff6e00e', '8e6e642b-e52e-4afe-9a86-455f9821e145']",6,,,,,,,,,,,,,,,,Getafe,216,00:29:06.700,Carry,
,,,,,,"[51.1, 57.0]",,,,,,,,,,,,,1.32453,,,,,,,,,,,,,0ce6971d-d445-45d2-ab42-db577f3f78e7,1265,,"[51.1, 52.8]",3825774,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pablo Sarabia García,6720.0,Right Center Midfield,52,Getafe,216,"['2bd2f649-2b8c-4394-b19e-acb356b6f1c0', '8b6cd570-3d05-41fe-a6da-3a6a437a284f']",9,,,,,,,,,,,,,,,,Getafe,216,00:29:09.439,Carry,
,,,,,,"[56.8, 74.3]",,,,,,,,,,,,,0.939756,,,,,,,,,,,,,530c5b19-76cf-4872-b8b5-de41e360ef9f,1268,,"[56.8, 74.3]",3825774,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Damián Nicolás Suárez Suárez,6627.0,Right Back,52,Getafe,216,"['5dd70f2d-ab4d-4efd-ac56-e6b6a329ba66', '6c7e481b-47f9-4b8a-9282-4d38c6fd0ea9']",12,,,,,,,,,,,,,,,,Getafe,216,00:29:12.568,Carry,
,,,,,,"[51.6, 51.8]",,,,,,,,,,,,,0.871453,,,,,,,,,,,,,9fcf0331-9453-43c7-83fe-4d1da6d33fea,1271,,"[50.8, 55.3]",3825774,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juan Antonio Rodríguez Villamuela,25881.0,Center Defensive Midfield,52,Getafe,216,"['95be33e2-856d-4338-8afe-a1e9d32e4e9f', 'c709d5d4-3e7e-42b2-8d36-9bbaa53a1d83']",15,,,,,,,,,,,,,,,,Getafe,216,00:29:15.425,Carry,
,,,,,,"[43.3, 31.0]",,,,,,,,,,,,,1.093774,,,,,,,,,,,,,289ee928-62eb-4a61-90ec-889eabb47ad2,1274,,"[41.6, 34.3]",3825774,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juan Torres Ruiz,6861.0,Left Center Back,52,Getafe,216,"['5f01b449-f5a6-42ef-9a37-ed49cda905de', '76fd3081-4fd3-4019-a990-b667de352611']",17,,,,,,,,,,,,,,,,Getafe,216,00:29:17.657,Carry,
,,,,,,"[52.7, 5.2]",,,,,,,,,,,,,0.993789,,,,,,,,,,,,,cb154787-70df-4a72-942b-1e5ec8f2e1f0,1277,,"[52.2, 7.5]",3825774,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Abdoul Karim Yoda,27092.0,Left Back,52,Getafe,216,"['1e87ab02-0d35-4750-ad9d-2c489450497e', '97a05da8-e256-486c-b82e-0246093cac37']",21,,,,,,,,,,,,,,,,Getafe,216,00:29:21.253,Carry,
,,,,,,"[50.6, 6.6]",,,,,,,,,,,,,2.345872,,,,,,,,,,,,,d101a642-0eaa-4ecb-8e06-dbb8a29ff14e,1280,,"[62.6, 4.3]",3825774,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Moisés Gómez Bordonado,11675.0,Left Midfield,52,Getafe,216,"['2603de0c-2a21-4287-8a25-6a6e231cf33e', '5ab92855-c09b-41cd-9070-2c4f9299c2d4']",23,,,,,,,,,,,,,,,,Getafe,216,00:29:23.295,Carry,
,,,,,,"[59.4, 22.2]",,,,,,,,,,,,,1.060505,,,,,,,,,,,,,cd2c81e0-189d-47bb-9fbc-9e60e2129e65,1283,,"[56.8, 16.5]",3825774,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Víctor Rodríguez Romero,15893.0,Left Center Midfield,52,Getafe,216,"['7004e746-5070-4ebe-a9fd-671cbca54e2f', '83b1dfa8-85d9-4d95-b93f-9e18f2fe0365', 'dee04080-0f94-43ba-8433-b2d8d87ed549']",26,,,,,,,,,,,,,,,,Getafe,216,00:29:26.842,Carry,True
,,,,,,"[56.3, 27.0]",,,,,,,,,,,,,2.006887,,,,,,,,,,,,,c3d8df25-f376-43ed-aad6-5e62e76c545f,1287,,"[59.4, 22.2]",3825774,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Víctor Rodríguez Romero,15893.0,Left Center Midfield,52,Getafe,216,"['16130fcb-0509-4909-86ee-d80ecd71671f', '4881776c-458f-4157-9f5c-129ac72a126b', '83b1dfa8-85d9-4d95-b93f-9e18f2fe0365', 'dee04080-0f94-43ba-8433-b2d8d87ed549']",27,,,,,,,,,,,,,,,,Getafe,216,00:29:27.903,Carry,True
,,,,,,"[76.1, 68.8]",,,,,,,,,,,,,2.3923,,,,,,,,,,,,,5dc8122c-d3bc-4dac-9479-af4df08c582d,1290,,"[63.6, 65.7]",3825774,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Damián Nicolás Suárez Suárez,6627.0,Right Back,52,Getafe,216,"['0732c2ae-8e72-4349-8df0-6fb28042669c', '4e818d7f-ceff-4ee8-809b-49ef2ccdaac0']",32,,,,,,,,,,,,,,,,Getafe,216,00:29:32.722,Carry,
,,,,,,"[33.5, 12.5]",,,,,,,,,,,,,0.560775,,,,,,,,,,,,,dad43ac1-f1a2-4793-b362-655222a2a570,1294,,"[30.0, 10.3]",3825774,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Filipe Luís Kasmirski,6320.0,Left Back,53,Atlético Madrid,212,"['02a6b0fa-deb9-4f8f-837c-c07b1282e57e', '874680e5-5bc3-4a4f-97de-0eb8bdfa4eb9']",36,,,,,,,,,,,,,,,,Atlético Madrid,212,00:29:36.023,Carry,
,,,,,,"[34.5, 29.2]",,,,,,,,,,,,,1.146194,,,,,,,,,,,,,165fe52a-5a85-4391-8af7-0e3d291c2a76,1298,,"[37.3, 22.1]",3825774,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Left Center Forward,53,Atlético Madrid,212,"['35c71468-ba23-48c8-97be-77e81fc7e338', 'f2bc9f4a-30d1-494d-b288-e39395d8943d']",37,,,,,,,,,,,,,,,,Atlético Madrid,212,00:29:37.752,Carry,
,,,,,,"[75.6, 49.8]",,,,,,,,,,,,,4.823059,,,,,,,,,,,,,86c70ae5-afc2-4181-8116-6f1767647afa,1301,,"[51.7, 44.6]",3825774,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Saúl Ñíguez Esclapez,6381.0,Right Midfield,53,Atlético Madrid,212,"['844e2441-6b76-4637-beb1-b6e7a98f48e8', 'e17f0d60-4fbd-427f-afa3-bae9ea3017aa']",41,,,,,,,,,,,,,,,,Atlético Madrid,212,00:29:41.516,Carry,
,,,,,,"[74.5, 52.2]",,,,,,,,,,,,,0.456418,,,,,,,,,,,,,d518fd64-06ab-400d-a1e6-60973bf8829e,1306,,"[74.5, 52.2]",3825774,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Saúl Ñíguez Esclapez,6381.0,Right Midfield,53,Atlético Madrid,212,"['bcb4ce03-43e4-46e8-b002-656068fc5334', 'f9656ebc-519c-4232-9a66-b15cf384787a']",47,,,,,,,,,,,,,,,,Atlético Madrid,212,00:29:47.862,Carry,
,,,,,,"[64.0, 57.2]",,,,,,,,,,,,,0.427693,,,,,,,,,,,,,884b7aaf-926c-4b3b-89c3-098989ac40d2,1316,,"[65.9, 59.0]",3825774,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Saúl Ñíguez Esclapez,6381.0,Right Midfield,53,Atlético Madrid,212,"['6e78fe5c-4b8c-494d-adad-3d79f80a6f10', '7025013d-9286-4800-9f77-bdf68bd0e672', 'ab7b6f18-3d5e-4c23-9a8a-3377efe0460d', 'd7aef598-e05a-4348-afbe-3dcd1c92e55c']",51,,,,,,,,,,,,,,,,Atlético Madrid,212,00:29:51.982,Carry,True
,,,,,,"[64.8, 57.9]",,,,,,,,,,,,,0.12121,,,,,,,,,,,,,a5ffdf75-e1b5-4195-8137-a958b0f446d7,1319,,"[64.0, 57.2]",3825774,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Saúl Ñíguez Esclapez,6381.0,Right Midfield,53,Atlético Madrid,212,"['06642bad-b00c-4ff9-b7ea-0bad4ae39342', '6e78fe5c-4b8c-494d-adad-3d79f80a6f10', '84131221-4594-4240-b153-82809759726d', 'ab7b6f18-3d5e-4c23-9a8a-3377efe0460d']",52,,,,,,,,,,,,,,,,Atlético Madrid,212,00:29:52.410,Carry,True
,,,,,,"[54.8, 60.2]",,,,,,,,,,,,,3.002826,,,,,,,,,,,,,a8bcf4fd-54fc-4108-85a0-938a6398dbfc,1322,,"[64.8, 57.9]",3825774,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Saúl Ñíguez Esclapez,6381.0,Right Midfield,53,Atlético Madrid,212,"['06642bad-b00c-4ff9-b7ea-0bad4ae39342', '609a1ce9-3156-4d7a-b3a8-61f0587a485f', '84131221-4594-4240-b153-82809759726d', 'd792ac84-a7a3-42b7-aad0-7d4ad915ce0b']",52,,,,,,,,,,,,,,,,Atlético Madrid,212,00:29:52.531,Carry,True
,,,,,,"[60.0, 61.6]",,,,,,,,,,,,,3.381154,,,,,,,,,,,,,73405b99-241c-436e-b344-a77f50566b90,1326,,"[54.8, 60.2]",3825774,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Saúl Ñíguez Esclapez,6381.0,Right Midfield,53,Atlético Madrid,212,"['5d06bff6-ae70-42ce-918c-9d412b53265f', '609a1ce9-3156-4d7a-b3a8-61f0587a485f', 'b97ab977-9651-43b5-b142-29a75526609f', 'd792ac84-a7a3-42b7-aad0-7d4ad915ce0b']",55,,,,,,,,,,,,,,,,Atlético Madrid,212,00:29:55.534,Carry,True
,,,,,,"[56.0, 38.7]",,,,,,,,,,,,,0.479696,,,,,,,,,,,,,b76e7ef7-a436-4189-ac8b-60538cb9cd63,1329,,"[52.5, 41.3]",3825774,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Resurrección Merodio,5199.0,Left Center Midfield,53,Atlético Madrid,212,"['636b0773-7cda-4573-91ff-7a75feb10ecc', '73a6efc5-e5b0-47fc-86f6-e2ffa8ad31d1']",1,,,,,,,,,,,,,,,,Atlético Madrid,212,00:30:01.659,Carry,
,,,,,,"[63.3, 11.1]",,,,,,,,,,,,,0.563849,,,,,,,,,,,,,641ad9a7-3e58-43a6-b9d7-db0487d311f6,1332,,"[62.2, 12.4]",3825774,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Filipe Luís Kasmirski,6320.0,Left Back,53,Atlético Madrid,212,"['4b1d10e1-60b6-4ec4-a014-5e2e445c7180', 'd34a6032-111a-4c74-b682-84f972c96415']",3,,,,,,,,,,,,,,,,Atlético Madrid,212,00:30:03.977,Carry,
,,,,,,"[76.6, 4.4]",,,,,,,,,,,,,0.598535,,,,,,,,,,,,,991239de-538f-4290-add4-adc2a73b5c67,1335,,"[76.8, 4.2]",3825774,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yannick Ferreira Carrasco,5633.0,Left Midfield,53,Atlético Madrid,212,"['147c2532-94cf-4b32-8150-ff0e1c844fcf', 'f680978b-1b13-49c6-81d0-e125de410784']",5,,,,,,,,,,,,,,,,Atlético Madrid,212,00:30:05.935,Carry,
,,,,,,"[63.6, 8.0]",,,,,,,,,,,,,1.180998,,,,,,,,,,,,,33b003b7-fa07-4bf3-b32a-a14b5ebde27c,1338,,"[67.8, 6.8]",3825774,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Filipe Luís Kasmirski,6320.0,Left Back,53,Atlético Madrid,212,"['dbb4471e-fd39-4788-8802-b57ed2f4c638', 'dbdffd34-4def-4da3-b322-a73547c34e4f']",7,,,,,,,,,,,,,,,,Atlético Madrid,212,00:30:07.970,Carry,
,,,,,,"[44.0, 18.9]",,,,,,,,,,,,,1.144245,,,,,,,,,,,,,b7ccda53-0af9-45a7-97d0-96ad579101eb,1341,,"[44.6, 21.5]",3825774,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Roberto Godín Leal,5249.0,Left Center Back,53,Atlético Madrid,212,"['3621542c-1540-418e-9fdf-4ddcec522e21', '84608371-41b2-4597-a765-422367f17b8d']",11,,,,,,,,,,,,,,,,Atlético Madrid,212,00:30:11.494,Carry,
,,,,,,"[51.3, 32.3]",,,,,,,,,,,,,2.686095,,,,,,,,,,,,,5bea4406-e56c-4604-ae2b-86da2c7b29dd,1348,,"[53.9, 30.7]",3825774,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Saúl Ñíguez Esclapez,6381.0,Right Midfield,53,Atlético Madrid,212,"['67061b14-e893-49b3-821d-48382e896c42', '6a0a6f0d-7850-4191-b414-ebe745fc64ee', '72bb3996-e7e0-4b95-9642-b3b8de8ee572']",16,,,,,,,,,,,,,,,,Atlético Madrid,212,00:30:16.966,Carry,True
,,,,,,"[49.6, 17.4]",,,,,,,,,,,,,0.073044,,,,,,,,,,,,,829032db-989d-496f-9361-51f0d462b03d,1352,,"[48.7, 18.9]",3825774,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Resurrección Merodio,5199.0,Left Center Midfield,53,Atlético Madrid,212,"['081fe7c4-faec-4a3f-b4aa-2104b8e71c94', 'f8b0f3ed-9843-45ef-9481-b6f93d8aef7c']",21,,,,,,,,,,,,,,,,Atlético Madrid,212,00:30:21.054,Carry,
,,,,,,"[74.0, 4.7]",,,,,,,,,,,,,1.526084,,,,,,,,,,,,,970d060a-d244-4c97-bb0c-46f866250f15,1355,,"[63.1, 5.1]",3825774,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Filipe Luís Kasmirski,6320.0,Left Back,53,Atlético Madrid,212,"['65159ad3-a740-45a0-bef7-0feb383aba86', 'b7c901e5-4082-4909-926b-7d888628d04a']",23,,,,,,,,,,,,,,,,Atlético Madrid,212,00:30:23.162,Carry,
,,,,,,"[74.7, 11.3]",,,,,,,,,,,,,1.919526,,,,,,,,,,,,,de411f4c-77ea-4cce-9e3d-6439cd140c20,1358,,"[75.0, 16.2]",3825774,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yannick Ferreira Carrasco,5633.0,Left Midfield,53,Atlético Madrid,212,"['06e11947-13f1-482d-920d-2d1ab9fde172', 'efd0acd1-8db5-4971-b59a-3ac8867ce5f4']",26,,,,,,,,,,,,,,,,Atlético Madrid,212,00:30:26.158,Carry,
,,,,,,"[65.0, 21.9]",,,,,,,,,,,,,0.023244,,,,,,,,,,,,,de284d65-b2bd-4fcc-a0b7-ef0415062f7e,1364,,"[65.2, 22.1]",3825774,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Resurrección Merodio,5199.0,Left Center Midfield,53,Atlético Madrid,212,"['72acd3df-9920-448f-9e42-b276781c631a', '83478582-c6f5-41b3-bc6b-a6256a9cc30d']",30,,,,,,,,,,,,,,,,Atlético Madrid,212,00:30:30.664,Carry,
,,,,,,"[62.0, 26.6]",,,,,,,,,,,,,0.23823,,,,,,,,,,,,,33765a80-0f79-4838-9d05-de956c921c99,1369,,"[62.0, 26.6]",3825774,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Resurrección Merodio,5199.0,Left Center Midfield,53,Atlético Madrid,212,"['17561eea-dcf9-4898-8c73-ecc7db5a810b', '64ca1af9-4b41-4b26-b8d6-a5679c7101cb']",33,,,,,,,,,,,,,,,,Atlético Madrid,212,00:30:33.439,Carry,
