ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,1.308958,,,,,,,,,,,9262fac4-12af-4f02-93ec-4e72d16e05ab,1917,,"[56.9, 74.0]",3825900,43,,,,,-0.49346608,,Right Foot,,,"[82.0, 60.5]",,High Pass,,28.500175,,,,Miguel Ángel Guerrero Martín,6602.0,,,,,,,1,Regular Play,Alberto Lora Ramos,26633.0,Right Back,99,Sporting Gijón,1041,['4f8f62a5-fbd0-4865-b4f0-4c47807ca54b'],17,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:43:17.139,Pass,
,,,,,,,,,,,,,1.320203,,,,,,,,,,,fe2bac60-267b-4286-9e9c-b9a3bb91b1ee,1919,,"[82.0, 60.5]",3825900,43,,,,,1.4349476,,Right Foot,,,"[83.9, 74.4]",,Low Pass,,14.029255,,,,Arnaldo Antonio Sanabria Ayala,6880.0,,,,,,,1,Regular Play,Miguel Ángel Guerrero Martín,6602.0,Left Center Forward,99,Sporting Gijón,1041,['403a504d-445d-4b1f-80ec-019a89dbabe6'],18,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:43:18.448,Pass,
,,,,,,,,,,,,,0.778071,,,,,,,,,,,e4f2fff3-5b8c-479a-994b-3be4686bb7db,1922,,"[89.6, 71.8]",3825900,43,,,,,-0.9453113,,Right Foot,,,"[98.7, 59.2]",,Ground Pass,,15.542522,,,,Miguel Ángel Guerrero Martín,6602.0,,,,,,,1,Regular Play,Arnaldo Antonio Sanabria Ayala,6880.0,Right Center Forward,99,Sporting Gijón,1041,['05c073fa-e9d2-4905-97c7-73e216644119'],23,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:43:23.383,Pass,
,,,,,,,,,,,,,1.521849,,,,,,,,,,,bbc1ff54-e859-460d-8d0d-cd333e83b91a,1925,,"[98.7, 59.2]",3825900,43,,,,,1.1532699,,Right Foot,,,"[104.6, 72.5]",,Ground Pass,,14.549914,,,,Carlos Carmona Bonet,23848.0,,,,,,,1,Regular Play,Miguel Ángel Guerrero Martín,6602.0,Left Center Forward,99,Sporting Gijón,1041,['af20b380-289e-4386-9cc5-8f159e877396'],24,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:43:24.218,Pass,
,,,,,,,,,,,,,1.072072,,,,,,,,,,,ef5eec1c-3144-478e-9058-6fb6c0d3872d,1930,,"[9.8, 20.6]",3825900,43,,,,,2.8083484,,Left Foot,,,"[2.0, 23.3]",,Ground Pass,,8.25409,,,,Antonio Rukavina,5588.0,,,,,,Recovery,1,Regular Play,Samuel Castillejo Azuaga,6829.0,Left Midfield,99,Sporting Gijón,1041,"['aa24ae38-d0b0-42a2-9480-3c8f944da8f2', 'ede97948-110e-4574-91fd-29ab8ab3de0c']",31,,,,,,,,,,,,,,,,Villarreal,222,00:43:31.546,Pass,True
,,,,,,,,,,,,,2.180332,,,,,,,,,,,7a9e016f-4352-43c1-b7bc-d9e7a221eef1,1933,,"[2.0, 25.3]",3825900,43,,,,,0.32084394,,Right Foot,,,"[35.1, 36.3]",,High Pass,,34.879936,,Incomplete,,Samuel García Sánchez,6783.0,,,,,,,1,Regular Play,Antonio Rukavina,5588.0,Left Back,99,Sporting Gijón,1041,"['22545af5-f356-4786-9bb5-15ec4c041174', 'f880ff5c-cebc-44bd-8916-e98908ebcad7']",33,,,,,,,,,,,,,,,,Villarreal,222,00:43:33.593,Pass,
,,,,,,,,,,,,,2.034979,,,,,,,,,,,b70a1514-e168-4194-9408-7ea960924562,1937,,"[80.8, 49.0]",3825900,43,,,,,-2.3526359,,Right Foot,,,"[66.8, 34.9]",,Ground Pass,,19.869827,,,,Jorge Meré Pérez,8818.0,,,,,,,1,Regular Play,Rachid Aït-Atmane,27526.0,Left Defensive Midfield,99,Sporting Gijón,1041,['d8219e0d-5b19-4e00-802f-51a9da7209c6'],37,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:43:37.201,Pass,
,,,,,,,,,,,,,0.502499,,,,,,,,,,,769d6367-df18-436b-ad27-6c665044b339,1939,,"[66.3, 33.1]",3825900,43,,True,,,-0.9082334,,Right Foot,,,"[73.4, 24.0]",,Ground Pass,,11.542097,,,,Sergio Álvarez Díaz,13107.0,,,,,,,1,Regular Play,Jorge Meré Pérez,8818.0,Left Center Back,99,Sporting Gijón,1041,['528f80a7-3f12-4457-916b-c6f667eb0543'],43,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:43:43.761,Pass,
,,,,,,,,,,,,,1.488313,,,,,,,,,,,46f1224d-26d4-40ca-b683-ef95d560e761,1941,,"[73.4, 24.0]",3825900,43,,,,,1.4072601,,Right Foot,,,"[81.7, 74.3]",,Ground Pass,,50.980194,,,,Alberto Lora Ramos,26633.0,,,True,,,,1,Regular Play,Sergio Álvarez Díaz,13107.0,Right Defensive Midfield,99,Sporting Gijón,1041,['bf976856-4604-4129-aeb4-d3716ab97ed4'],44,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:43:44.446,Pass,
,,,,,,,,,,,,,1.126838,,,,,,,,,,,5cfdfe8d-732f-4b6f-becd-fb9f6d7856a8,1944,,"[82.8, 73.8]",3825900,43,,,,,-1.8503594,,Right Foot,,,"[76.8, 52.9]",,Ground Pass,,21.744194,,,,Sergio Álvarez Díaz,13107.0,,,,,,,1,Regular Play,Alberto Lora Ramos,26633.0,Right Back,99,Sporting Gijón,1041,['2acf28be-02d5-43c7-b30e-1528d8918c2c'],46,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:43:46.797,Pass,
,,,,,,,,,,,,,0.873719,,,,,,,,,,,b1454408-7a43-4c3a-85d5-ddf8c8ad0283,1947,,"[76.4, 52.9]",3825900,43,,,,,-2.4176555,,Right Foot,,,"[69.5, 46.8]",,Ground Pass,,9.209778,,,,Rachid Aït-Atmane,27526.0,,,,,,,1,Regular Play,Sergio Álvarez Díaz,13107.0,Right Defensive Midfield,99,Sporting Gijón,1041,['aa186374-1869-4d21-a274-b1cf231e4b53'],48,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:43:48.749,Pass,
,,,,,,,,,,,,,1.740181,,,,,,,,,,,3d15d432-3db7-45ba-9a06-e1c1e449d050,1950,,"[69.3, 46.2]",3825900,43,,,,,-1.9668778,,Right Foot,,,"[62.4, 29.7]",,Ground Pass,,17.88463,,,,Jorge Meré Pérez,8818.0,,,,,,,1,Regular Play,Rachid Aït-Atmane,27526.0,Left Defensive Midfield,99,Sporting Gijón,1041,['21630614-bf38-4a33-901f-e1f9ace83f00'],50,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:43:50.790,Pass,
,,,,,,,,,,,,,2.062444,,,,,,,,,,,10c7f43f-c584-49cb-9bfc-9320760ecd42,1952,,"[65.7, 25.3]",3825900,43,,,,,-0.69857633,,Right Foot,,,"[93.8, 1.7]",,Low Pass,,36.69564,,,,Jonathan Rodríguez Menéndez,6581.0,,,,,,,1,Regular Play,Jorge Meré Pérez,8818.0,Left Center Back,99,Sporting Gijón,1041,['c5d2f0fd-fa7b-438c-b98b-5834fde464a2'],52,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:43:52.531,Pass,
,,,,,,,,,,,,,1.125077,,,,,,,,,,,5ab28e24-b9b3-4045-908b-b622be5f7c35,1962,,"[49.7, 80.0]",3825900,44,,,,,-1.5485778,,,,,"[49.9, 71.0]",,Low Pass,,9.002222,,,,Manuel Trigueros Muñoz,6771.0,,,,,,Throw-in,1,From Throw In,Mario Gaspar Pérez Martínez,6772.0,Right Back,101,Villarreal,222,['fb1c24db-9c4f-4232-93fc-3ebf126c3238'],13,,,,,,,,,,,,,,,,Villarreal,222,00:44:13.067,Pass,
,,,,,,,,,,,,,0.456026,,,,,,,,,,,ce5ea1e7-355a-4ee1-a557-4b769d38ac7c,1965,,"[49.9, 71.0]",3825900,44,,,,,1.8522756,,Right Foot,,,"[47.5, 79.3]",,Low Pass,,8.640023,,,,Mario Gaspar Pérez Martínez,6772.0,,,,,,,1,From Throw In,Manuel Trigueros Muñoz,6771.0,Right Defensive Midfield,101,Villarreal,222,['5c49f2ec-67bc-4bfe-a123-5cefab4f3d59'],14,,,,,,,,,,,,,,,,Villarreal,222,00:44:14.238,Pass,
,,,,,,,,,,,,,2.081652,,,,,,,,,,,b2c93749-4cb0-42e0-873b-45dc38d41b6e,1968,,"[47.5, 79.3]",3825900,44,,,,,-2.8461518,,Right Foot,,,"[26.8, 73.0]",,High Pass,,21.637468,,,,Eric Bertrand Bailly,3324.0,,,,,,,1,From Throw In,Mario Gaspar Pérez Martínez,6772.0,Right Back,101,Villarreal,222,['9d593d6e-a762-4a05-9967-3c6be6687337'],14,,,,,,,,,,,,,,,,Villarreal,222,00:44:14.767,Pass,
,,,,,,,,,,,,,1.831993,,,,,,,,,,,46b86a0e-19de-4a07-9c35-4c732db8c539,1971,,"[27.1, 51.4]",3825900,44,,,,,-1.7224611,,Right Foot,,,"[23.6, 28.5]",,Ground Pass,,23.165924,,,,Daniele Bonera,6827.0,,,,,,,1,From Throw In,Eric Bertrand Bailly,3324.0,Right Center Back,101,Villarreal,222,['ee798819-fbda-4a62-920a-f0928df1a70a'],23,,,,,,,,,,,,,,,,Villarreal,222,00:44:23.017,Pass,
,,,,,,,,,,,,,1.426998,,,,,,,,,,,62ecfe19-f9ed-49da-9898-28bfd636ce71,1974,,"[23.6, 26.7]",3825900,44,,,,,0.5864828,,Right Foot,,,"[38.8, 36.8]",,Ground Pass,,18.249657,,,,Manuel Trigueros Muñoz,6771.0,,,,,,,1,From Throw In,Daniele Bonera,6827.0,Left Center Back,101,Villarreal,222,['14f0344a-c9e2-44ba-9c41-48cc746214b2'],26,,,,,,,,,,,,,,,,Villarreal,222,00:44:26.569,Pass,
,,,,,,,,,,,,,1.143996,,,,,,,,,,,359effbe-bcd8-4acd-9a3b-77a3f76010bb,1977,,"[42.3, 36.8]",3825900,44,,,,,-0.45545107,,Right Foot,,,"[66.8, 24.8]",,Ground Pass,,27.280945,,,,Leonardo Carrilho Baptistão,6761.0,,,,,,,1,From Throw In,Manuel Trigueros Muñoz,6771.0,Right Defensive Midfield,101,Villarreal,222,['ec89411d-8cc5-4a0f-a598-9e17c4490900'],30,,,,,,,,,,,,,,,,Villarreal,222,00:44:30.137,Pass,
,,,,,,,,,,,,,2.932017,,,,,,,,,,,7de06696-3aa9-4176-a7d7-974729c0f549,1985,,"[6.0, 44.0]",3825900,45,,,,,0.34331673,,Left Foot,,,"[70.9, 67.2]",,High Pass,,68.92206,,Unknown,,,,,,,,,Goal Kick,1,From Goal Kick,Iván Cuéllar Sacristán,6610.0,Goalkeeper,103,Sporting Gijón,1041,,58,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:45:58.126,Pass,
,,,,,,,,,,,,,1.488139,,,,,,,,,,,d63094dd-a65a-4c04-9439-55c93cfe38c2,1991,,"[60.0, 40.0]",3825900,45,,,,,-2.683933,,Right Foot,,,"[46.6, 33.4]",,Ground Pass,,14.9372015,,,,Jonathan dos Santos Ramírez,6357.0,,,,,,Kick Off,2,From Kick Off,Leonardo Carrilho Baptistão,6761.0,Left Center Forward,104,Villarreal,222,['40b9d8d4-0859-42f6-a2e8-7699de43fa55'],1,,,,,,,,,,,,,,,,Villarreal,222,00:00:01.717,Pass,
,,,,,,,,,,,,,1.157849,,,,,,,,,,,d2eb300a-45ac-409c-b02b-4eea6c64738e,1994,,"[45.3, 33.4]",3825900,45,,,,,1.584309,,Right Foot,,,"[45.1, 48.2]",,Ground Pass,,14.801352,,,,Manuel Trigueros Muñoz,6771.0,,,,,,,2,From Kick Off,Jonathan dos Santos Ramírez,6357.0,Left Defensive Midfield,104,Villarreal,222,['d6064b7a-226a-4d16-84a4-9a2e2adf5711'],4,,,,,,,,,,,,,,,,Villarreal,222,00:00:04.269,Pass,
,,,,,,,,,,,,,2.335327,,,,,,,,,,,e6db211e-2fbd-42da-a9d5-df33b3d3cc60,2000,,"[53.9, 51.4]",3825900,45,,True,,,-1.4487642,,Right Foot,,,"[55.2, 40.8]",,Ground Pass,,10.6794195,,,,Jonathan dos Santos Ramírez,6357.0,,,,,,,2,From Kick Off,Manuel Trigueros Muñoz,6771.0,Right Defensive Midfield,104,Villarreal,222,['61781336-c2f2-4ba6-b095-0bf3bcd38101'],8,,,,,,,,,,,,,,,,Villarreal,222,00:00:08.248,Pass,
,,,,,,,,,,,,,1.765707,,,,,,,,,,,d40141d0-0825-458d-8e03-59fb39befe47,2002,,"[56.6, 30.0]",3825900,45,,,,,-1.3399136,,Right Foot,,,"[62.9, 3.2]",,Ground Pass,,27.530529,,,,Samuel Castillejo Azuaga,6829.0,,,,,,,2,From Kick Off,Jonathan dos Santos Ramírez,6357.0,Left Defensive Midfield,104,Villarreal,222,['08970b31-76b3-449d-be37-3dedbe772673'],11,,,,,,,,,,,,,,,,Villarreal,222,00:00:11.167,Pass,
,,,,,,,,,,,,,1.84392,,,,,,,,,,,ccb0c0fd-2320-468f-9ec3-f5f77aefc696,2005,,"[62.9, 3.2]",3825900,45,,,,,2.5712094,,Left Foot,,,"[41.7, 16.8]",,Ground Pass,,25.187298,,,,Víctor Ruíz Torre,6752.0,,,,,,,2,From Kick Off,Samuel Castillejo Azuaga,6829.0,Left Midfield,104,Villarreal,222,['e24a262a-1ecd-47ea-ae19-94876fcff90b'],15,,,,,,,,,,,,,,,,Villarreal,222,00:00:15.987,Pass,
,,,,,,,,,,,,,1.385986,,,,,,,,,,,51e97191-ec35-4070-b72d-41bef6bc32e1,2008,,"[41.7, 17.9]",3825900,45,,,,,1.8329889,,Left Foot,,,"[33.3, 49.2]",,Ground Pass,,32.407562,,,,Eric Bertrand Bailly,3324.0,,,,,,,2,From Kick Off,Víctor Ruíz Torre,6752.0,Left Center Back,104,Villarreal,222,['be8576db-7ce6-4019-b271-afbf04f644e4'],19,,,,,,,,,,,,,,,,Villarreal,222,00:00:19.583,Pass,
,,,,,,,,,,,,,1.365553,,,,,,,,,,,0fa8312e-2e7e-4291-8dcc-a5b226e7731d,2011,,"[33.5, 50.1]",3825900,45,,,,,1.1942146,,Right Foot,,,"[42.2, 72.1]",,Ground Pass,,23.657768,,,,Mario Gaspar Pérez Martínez,6772.0,,,,,,,2,From Kick Off,Eric Bertrand Bailly,3324.0,Right Center Back,104,Villarreal,222,['a99292f2-079f-41a0-bdf5-5d50e5afa3e3'],22,,,,,,,,,,,,,,,,Villarreal,222,00:00:22.364,Pass,
,,,,,,,,,,,,,2.212534,,,,,,,,,,,85ca51cb-d603-427d-9a98-1bb52606b713,2014,,"[43.7, 73.0]",3825900,45,,,,,-1.7746072,,Right Foot,,,"[33.8, 25.1]",,High Pass,,48.91237,,,,Víctor Ruíz Torre,6752.0,,,True,,,,2,From Kick Off,Mario Gaspar Pérez Martínez,6772.0,Right Back,104,Villarreal,222,['9ac70c0b-450b-465f-bf41-39073738ebf7'],25,,,,,,,,,,,,,,,,Villarreal,222,00:00:25.415,Pass,
,,,,,,,,,,,,,1.50371,,,,,,,,,,,c6396897-c85e-418e-be4c-ed267ea6fab6,2017,,"[41.2, 25.3]",3825900,45,,,,,-1.293792,,Left Foot,,,"[47.0, 4.9]",,Ground Pass,,21.208488,,,,Antonio Rukavina,5588.0,,,,,,,2,From Kick Off,Víctor Ruíz Torre,6752.0,Left Center Back,104,Villarreal,222,['33347acf-88f5-4ad1-8bf2-53d7781915dc'],31,,,,,,,,,,,,,,,,Villarreal,222,00:00:31.393,Pass,
,,,,,,,,,,,,,1.05191,,,,,,,,,,,69de5d35-6d9e-416f-9c89-c45581a033f9,2020,,"[46.1, 4.7]",3825900,45,,,,,1.3004291,,Right Foot,,,"[53.5, 31.4]",,Ground Pass,,27.706497,,,,Manuel Trigueros Muñoz,6771.0,,,,,,,2,From Kick Off,Antonio Rukavina,5588.0,Left Back,104,Villarreal,222,['1a126818-a790-49c0-873a-67fc614e2ded'],34,,,,,,,,,,,,,,,,Villarreal,222,00:00:34.766,Pass,
,,,,,,,,,,,,,1.04545,,,,,,,,,,,eb1a180c-7d2c-4700-8eef-09b7cf054bd5,2024,,"[53.9, 31.7]",3825900,45,,,,,-2.1054852,,Right Foot,,,"[47.8, 21.4]",,Ground Pass,,11.970798,,,,Jonathan dos Santos Ramírez,6357.0,,,,,,,2,From Kick Off,Manuel Trigueros Muñoz,6771.0,Right Defensive Midfield,104,Villarreal,222,"['5dbbe02f-05b3-43f1-9ddc-a1a9c1c4016f', 'b5139e91-9fde-47ff-a429-5c52dc2bab9e']",35,,,,,,,,,,,,,,,,Villarreal,222,00:00:35.883,Pass,True
,,,,,,,,,,,,,2.388813,,,,,,,,,,,2cbd21c2-8ce1-4f0d-978d-51244c535c7a,2027,,"[44.8, 27.0]",3825900,45,,,,,1.2911711,,Right Foot,,,"[59.1, 76.8]",,High Pass,,51.81245,,,,Matías Nahuel Leiva Esquivel,18867.0,,,True,,,,2,From Kick Off,Jonathan dos Santos Ramírez,6357.0,Left Defensive Midfield,104,Villarreal,222,['afdd76fe-5953-4353-ab05-b9374f525702'],39,,,,,,,,,,,,,,,,Villarreal,222,00:00:39.722,Pass,
,,,,,,,,,,,,,2.998658,,,,,,,,,,,2f2f4a84-5e31-44a0-987b-1dd0cee65e0b,2034,,"[64.3, 74.4]",3825900,45,,,,,0.0097084325,,Right Foot,,,"[95.2, 74.7]",,Ground Pass,,30.901457,,,,Leonardo Carrilho Baptistão,6761.0,,,,,,,2,From Kick Off,Matías Nahuel Leiva Esquivel,18867.0,Right Midfield,104,Villarreal,222,['aa23508d-3a82-4981-b897-27a56a517625'],44,,,,,,,,,,,,,,,,Villarreal,222,00:00:44.637,Pass,
,,,,,,,,,,,,,1.216041,,,,,,,,,,,4a555e0c-c001-4c86-a183-a87a48681806,2037,,"[99.3, 74.7]",3825900,45,,,,,-1.0313778,,Right Foot,,,"[108.1, 60.0]",,Ground Pass,,17.132717,,Incomplete,,Matías Nahuel Leiva Esquivel,18867.0,,,,,,,2,From Kick Off,Leonardo Carrilho Baptistão,6761.0,Left Center Forward,104,Villarreal,222,"['430eb2a1-2bef-40af-b863-829321959943', 'b9997a0d-36aa-4e9e-9d8b-8bcc4f28018a']",48,,,,,,,,,,,,,,,,Villarreal,222,00:00:48.887,Pass,
,,,,,,,,True,,,,,0.983995,,,,,,,,,,,430eb2a1-2bef-40af-b863-829321959943,2039,,"[12.0, 20.1]",3825900,45,,,,,-1.1540941,,Left Foot,,,"[14.7, 14.0]",,Ground Pass,,6.670832,,,,Jorge Meré Pérez,8818.0,,,,,,Interception,2,Regular Play,Ismael López Blanco,24263.0,Left Back,105,Sporting Gijón,1041,"['4a555e0c-c001-4c86-a183-a87a48681806', 'b2fa1add-5321-41cb-b526-6ebb9dc237d0']",50,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:50.103,Pass,
,,,,,,,,,,,,,2.212682,,,,,,,,,,,d4b6e90c-f86b-4628-a423-8245ca50ebe8,2041,,"[14.7, 14.0]",3825900,45,,,,,0.46702218,,Right Foot,,,"[50.2, 31.9]",,High Pass,,39.757515,,,,Miguel Ángel Guerrero Martín,6602.0,,,,,,,2,Regular Play,Jorge Meré Pérez,8818.0,Left Center Back,105,Sporting Gijón,1041,['b5efea49-31ef-4c7a-80fe-cbcb45b0156a'],51,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:51.087,Pass,
,,,,,,,,,,,,,0.771161,,,,,,,,,,,342c50bb-5d6b-4897-9e00-4a864836fb94,2045,,"[44.0, 33.3]",3825900,45,,,,,1.85292,,Right Foot,,,"[42.0, 40.2]",,Ground Pass,,7.18401,,,,Carlos Carmona Bonet,23848.0,,,,,,,2,Regular Play,Miguel Ángel Guerrero Martín,6602.0,Left Center Forward,105,Sporting Gijón,1041,"['0623c0af-c164-46b7-8180-21af84fa4ffe', '8e09c57b-b238-4c6c-9169-1fcfe2044f1a']",54,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:54.925,Pass,True
,,,,,,,,,,,,,1.096779,,,,,,,,,,,568998b6-26ba-414f-89d1-da5186c1a453,2048,,"[43.1, 38.0]",3825900,45,,,,,-1.4390341,,Right Foot,,,"[44.2, 29.7]",,Ground Pass,,8.372574,,,,Miguel Ángel Guerrero Martín,6602.0,,,,,,,2,Regular Play,Carlos Carmona Bonet,23848.0,Right Midfield,105,Sporting Gijón,1041,['158c270c-8c7e-4845-8228-79947d40fb43'],56,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:56.415,Pass,
,,,,,,,,,,,,,1.230703,,,,,,,,,,,a17aa3a1-d3e9-4bd9-b72b-af0e5c6e46e1,2051,,"[44.0, 27.7]",3825900,45,,,,,-1.069532,,Right Foot,,,"[56.0, 5.8]",,Ground Pass,,24.972185,,,,Jonathan Rodríguez Menéndez,6581.0,,,,,,,2,Regular Play,Miguel Ángel Guerrero Martín,6602.0,Left Center Forward,105,Sporting Gijón,1041,['0b3fc919-89d2-45a7-bea4-7769ffc691f5'],58,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:58.251,Pass,
,,,,,,,,,,,,,0.05278,,,,,,,,,,,13e0b1aa-7ac9-41bc-b7e3-88a9cb6f88ed,2054,,"[55.8, 4.9]",3825900,46,,,,,0.0,,Left Foot,,,"[57.5, 4.9]",,Ground Pass,,1.7,,Incomplete,,Arnaldo Antonio Sanabria Ayala,6880.0,,,,,,,2,Regular Play,Jonathan Rodríguez Menéndez,6581.0,Left Midfield,105,Sporting Gijón,1041,"['7863d938-fc1e-4fbc-b032-1d367f58766c', 'ec109dcf-1167-4628-94ed-6a05ceb1b276']",0,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:00.409,Pass,
,,,,,,,,,,,,,2.051016,,,,,,,,,,,871b719a-bba7-4b70-b61a-09d6bdad8428,2057,,"[64.1, 0.1]",3825900,46,,,,,2.5286577,,,,,"[45.9, 12.9]",,Low Pass,,22.250393,,,,Jorge Meré Pérez,8818.0,,,,,,Throw-in,2,From Throw In,Ismael López Blanco,24263.0,Left Back,106,Sporting Gijón,1041,['d65359fd-8620-4204-9552-486b768792c9'],13,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:13.458,Pass,
,,,,,,,,,,,,,1.380561,,,,,,,,,,,d1eabbbd-6551-44f3-8124-3ec061492bfa,2060,,"[42.3, 14.8]",3825900,46,,,,,1.7095635,,Right Foot,,,"[37.3, 50.6]",,Ground Pass,,36.147476,,,,Luis Hernández Rodríguez,6561.0,,,,,,,2,From Throw In,Jorge Meré Pérez,8818.0,Left Center Back,106,Sporting Gijón,1041,['7fd1b793-8523-4314-928e-85e4364658f6'],16,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:16.946,Pass,
,,,,,,,,,,,,,1.482336,,,,,,,,,,,a6eeb066-c231-4374-8913-d139c149323d,2063,,"[46.2, 52.0]",3825900,46,,,,,1.2367008,,Left Foot,,,"[54.6, 76.2]",,Ground Pass,,25.616402,,,,Alberto Lora Ramos,26633.0,,,,,,,2,From Throw In,Luis Hernández Rodríguez,6561.0,Right Center Back,106,Sporting Gijón,1041,['74d34ee9-22c3-4fdc-ac86-e0f3e227f5ac'],21,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:21.058,Pass,
,,,,,,,,,,,,,1.07121,,,,,,,,,,,f19bb707-d2a6-45df-8177-a15832a34df7,2066,,"[54.6, 74.9]",3825900,46,,,,,0.26396373,,Right Foot,,,"[65.7, 77.9]",,Ground Pass,,11.4982605,,,,Carlos Carmona Bonet,23848.0,,,,,,,2,From Throw In,Alberto Lora Ramos,26633.0,Right Back,106,Sporting Gijón,1041,['e5c5d9e7-cb02-4f66-aa96-e383a599a23f'],23,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:23.574,Pass,
,,,,,,,,,,,,,1.856971,,,,,,,,,,,56ebc8c6-4a0b-449e-9b6b-d93b401573a8,2069,,"[69.0, 75.2]",3825900,46,,,,,-2.523215,,Right Foot,,,"[43.7, 57.2]",,Ground Pass,,31.049799,,,,Luis Hernández Rodríguez,6561.0,,,,,,,2,From Throw In,Carlos Carmona Bonet,23848.0,Right Midfield,106,Sporting Gijón,1041,['89343456-3137-4ffe-a538-5fdec56a67dc'],27,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:27.031,Pass,
,,,,,,,,,,,,,1.446768,,,,,,,,,,,192e8832-615e-4ba3-bfc8-e172a7e2e589,2072,,"[45.3, 53.6]",3825900,46,,,,,-1.5408053,,Right Foot,,,"[45.9, 33.6]",,Ground Pass,,20.008999,,,,Jorge Meré Pérez,8818.0,,,,,,,2,From Throw In,Luis Hernández Rodríguez,6561.0,Right Center Back,106,Sporting Gijón,1041,['351b6042-ca63-4f07-8be7-313c56a1e486'],30,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:30.217,Pass,
,,,,,,,,,,,,,1.046454,,,,,,,,,,,68a07834-4cd9-423f-a393-2b5079320512,2075,,"[47.0, 30.7]",3825900,46,,,,,-1.3635164,,Right Foot,,,"[51.9, 7.4]",,Ground Pass,,23.809662,,,,Ismael López Blanco,24263.0,,,,,,,2,From Throw In,Jorge Meré Pérez,8818.0,Left Center Back,106,Sporting Gijón,1041,['b3e4ec20-8906-4fa4-940e-2ba6fc37955a'],32,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:32.637,Pass,
,,,,,,,,,,,,,1.998743,,,,,,,,,,,ce4116a6-3e28-4ca2-aeec-0a5b4c503d02,2078,,"[51.1, 6.6]",3825900,46,,,,,0.023387548,,Left Foot,,,"[85.3, 7.4]",,High Pass,,34.209354,,,,Jonathan Rodríguez Menéndez,6581.0,,,,,,,2,From Throw In,Ismael López Blanco,24263.0,Left Back,106,Sporting Gijón,1041,['be89a092-63b1-40f0-ba0b-87025d169ba0'],34,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:34.875,Pass,
,,,,,,,,,,,,,0.946455,,,,,,,,,,,5d54f7d1-87f7-46a9-ad42-78de6ec9025b,2081,,"[85.3, 7.4]",3825900,46,,,,True,1.1008197,,,,,"[88.5, 13.7]",,Low Pass,,7.0661163,,,,Arnaldo Antonio Sanabria Ayala,6880.0,,,,,,,2,From Throw In,Jonathan Rodríguez Menéndez,6581.0,Left Midfield,106,Sporting Gijón,1041,"['bedd1b1c-e3f1-4ea7-b008-1cce9fda4ee5', 'e7faf5ab-008c-4c06-b5be-cdb10bd6f8b0']",36,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:36.874,Pass,True
