ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.160828,,,,,,,,,,,97043984-7b6e-4b70-9b1a-3df661044fe6,1444,,"[104.4, 19.7]",3825666,32,,,,,1.0584068,,Left Foot,,,,"[116.1, 40.5]",High Pass,,23.864828,Incomplete,,Heiko Westermann,27349.0,,,,,,1,Regular Play,Rubén Castro Martín,6832.0,Center Forward,70,Real Betis,218,"['138546a8-e13f-4fb9-ba0c-544834451b38', '76e7ef8c-4812-409f-bfc8-1c5089fca400']",40,,,,,,,,,,,,,,,,,Real Betis,218,00:32:40.831,Pass,
,,,,,,,,,,,,,,,,2.401856,,,,,,,,,,,9cd68874-3e4a-4893-8849-17b6b808a097,1447,,"[24.9, 41.4]",3825666,32,,,,,-0.76079464,,Right Foot,,,,"[47.8, 19.6]",High Pass,,31.617243,,,Yannick Ferreira Carrasco,5633.0,,,,,Recovery,1,Regular Play,Jorge Resurrección Merodio,5199.0,Left Center Midfield,71,Atlético Madrid,212,['878e5148-57d3-4907-8503-4fe014a2fb8a'],44,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:32:44.625,Pass,
,,,,,,,,,,,,,,,,0.848318,,,,,,,,,,,4627216e-a845-4762-930f-761d7bbd8534,1451,,"[41.1, 27.4]",3825666,32,,,,,1.2613044,,Right Foot,,,,"[46.6, 44.6]",Ground Pass,,18.057962,,,Antoine Griezmann,5487.0,,,,,,1,Regular Play,Yannick Ferreira Carrasco,5633.0,Left Wing,71,Atlético Madrid,212,['030d9e9b-4408-410b-bd74-7c8c6b2a7710'],50,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:32:50.398,Pass,
,,,,,,,,,,,,,,,,0.580415,,,,,,,,,,,45500c03-1f4a-44fd-8830-dd9655de00ac,1454,,"[46.6, 44.6]",3825666,32,,,,,-2.7439647,,Left Foot,,,,"[41.6, 42.5]",Ground Pass,,5.4230986,,,Yannick Ferreira Carrasco,5633.0,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Right Wing,71,Atlético Madrid,212,['a6d89781-4c13-469d-8c38-3b7e6d10c11b'],52,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:32:52.044,Pass,
,,,,,,,,,,,,,,,,1.631864,,,,,,,,,,,70e2a2a9-a5e4-4002-8247-63cc0a81e18d,1457,,"[41.8, 42.8]",3825666,32,,,,,1.388628,,Right Foot,,,,"[43.9, 54.2]",Ground Pass,,11.591807,,,Gabriel Fernández Arenas,6384.0,,,,,,1,Regular Play,Yannick Ferreira Carrasco,5633.0,Left Wing,71,Atlético Madrid,212,['0082e23f-100d-4b22-b185-be6ab92a3a7f'],53,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:32:53.115,Pass,
,,,,,,,,,,,,,,,,2.483772,,,,,,,,,,,5ad936cd-3f47-4869-9369-dc0dba5c4a12,1460,,"[43.9, 54.2]",3825666,32,,,,,0.96850896,,Right Foot,,,,"[56.0, 71.8]",Ground Pass,,21.358137,,,Jesús Gámez Duarte,4788.0,,,,,,1,Regular Play,Gabriel Fernández Arenas,6384.0,Right Center Midfield,71,Atlético Madrid,212,['b76bf4a3-3b4e-48cb-9cc8-53e013aa1dfe'],54,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:32:54.808,Pass,
,,,,,,,,,,,,,,,,2.916061,,,,,,,,,,,4089fe47-b679-4565-b3e2-0c85c8dd6587,1463,,"[69.3, 73.9]",3825666,32,,,,,-0.26024973,,Right Foot,,,,"[104.6, 64.5]",High Pass,,36.530125,Incomplete,,Fernando José Torres Sanz,6382.0,,,,,,1,Regular Play,Jesús Gámez Duarte,4788.0,Right Back,71,Atlético Madrid,212,"['1024eb6c-f299-4af8-8a2c-6bc518ddf069', '9d2b26f8-43dc-4985-923c-c592a0126387']",59,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:32:59.470,Pass,
,,,,,,,,,,,,,,,,1.302819,,,,,,,,,,,4eb3552c-7b02-4942-86c6-dee7f633fd0d,1468,,"[120.0, 80.0]",3825666,33,,,,,-1.786154,,Right Foot,,,,"[113.0, 48.0]",High Pass,,32.75668,Incomplete,True,,,,,Outswinging,,Corner,1,From Corner,Gabriel Fernández Arenas,6384.0,Right Center Midfield,72,Atlético Madrid,212,['3b81709c-637b-4cd0-a82e-0eb5e606a064'],43,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:33:43.336,Pass,
,,,,,,,,,,,,,,,,1.872474,,,,,,,,,,,5863a456-129f-4519-8d68-ebb3c65228f9,1472,,"[89.2, 68.9]",3825666,33,,,,,0.22457333,,Right Foot,,,,"[108.9, 73.4]",High Pass,,20.207424,,,Gabriel Fernández Arenas,6384.0,,,,,,1,From Corner,Jorge Resurrección Merodio,5199.0,Left Center Midfield,72,Atlético Madrid,212,['074f5c60-1ec4-43c4-a6eb-e0890589a4fa'],50,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:33:50.282,Pass,
,,,,,,,,,,,,,,,,0.778909,,,,,,,,,,,36ac65e8-be11-4837-9822-7962e66adb87,1475,,"[108.9, 73.4]",3825666,33,,,,,-1.815775,,Right Foot,,,,"[105.7, 60.6]",Ground Pass,,13.193938,Incomplete,,Yannick Ferreira Carrasco,5633.0,,,,,,1,From Corner,Gabriel Fernández Arenas,6384.0,Right Center Midfield,72,Atlético Madrid,212,"['4d48a9b5-48c8-4c8d-99e7-a5d77e431ab2', 'b4446a74-08b9-4dfe-aa5d-44f568d20995']",52,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:33:52.274,Pass,
,,,,,,,,,,,,,,,,1.926237,,,,,,,,,,,b4446a74-08b9-4dfe-aa5d-44f568d20995,1477,,"[14.4, 19.5]",3825666,33,,,,,-0.10857606,,Right Foot,,,,"[35.5, 17.2]",High Pass,,21.224985,Incomplete,,Joaquín Sánchez Rodríguez,6651.0,,,,,Interception,1,From Corner,Francisco Miguel Varela Martín,24132.0,Left Back,72,Atlético Madrid,212,"['0f2e4d33-4852-4cef-9c73-6dbf44fbe15a', '36ac65e8-be11-4837-9822-7962e66adb87', '487e97ff-be30-43de-aa64-8c78f142f797']",53,,,,,,,,,,,,,,,,,Real Betis,218,00:33:53.053,Pass,
,,,,,,,,,,,,,,,,4.758043,,,,,,,,,,,487e97ff-be30-43de-aa64-8c78f142f797,1479,,"[84.6, 62.9]",3825666,33,,,,,-1.7009887,,Right Foot,,,,"[76.6, 1.8]",High Pass,,61.621506,Out,,,,,True,,,Recovery,1,From Corner,Jorge Resurrección Merodio,5199.0,Left Center Midfield,72,Atlético Madrid,212,['b4446a74-08b9-4dfe-aa5d-44f568d20995'],54,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:33:54.979,Pass,
,,,,,,,,,,,,,,,,1.80612,,,,,,,,,,,7e813675-c976-45fe-908f-349a311857a0,1480,,"[46.7, 80.0]",3825666,34,,,,,-2.5425067,,,,,,"[28.1, 67.3]",Low Pass,,22.522211,,,Bruno González Cabrera,6872.0,,,,,Throw-in,1,From Throw In,Cristiano Piccini,11634.0,Right Back,73,Real Betis,218,['286071f9-acb1-4d69-8592-013c3cf5f13d'],14,,,,,,,,,,,,,,,,,Real Betis,218,00:34:14.311,Pass,
,,,,,,,,,,,,,,,,1.353544,,,,,,,,,,,8f270866-fb58-4634-b762-4baa0fd9fca2,1483,,"[28.1, 67.3]",3825666,34,,,,,-1.69142,,Right Foot,,,,"[24.5, 37.6]",Ground Pass,,29.917387,,,Heiko Westermann,27349.0,,,,,,1,From Throw In,Bruno González Cabrera,6872.0,Right Center Back,73,Real Betis,218,['fbd0c968-97c1-4d8c-a75b-d6facd48da7b'],17,,,,,,,,,,,,,,,,,Real Betis,218,00:34:17.852,Pass,
,,,,,,,,,,,,,,,,1.60111,,,,,,,,,,,8b642839-6edb-461c-98f6-28c9da830235,1486,,"[28.8, 33.4]",3825666,34,,,,,-1.2635977,,Right Foot,,,,"[38.0, 4.4]",Ground Pass,,30.424332,,,Francisco Miguel Varela Martín,24132.0,,,,,,1,From Throw In,Heiko Westermann,27349.0,Left Center Back,73,Real Betis,218,['578b1beb-b9c4-4051-98ec-4e4a592a3250'],20,,,,,,,,,,,,,,,,,Real Betis,218,00:34:20.960,Pass,
,,,,,,,,,,,,,,,,1.428722,,,,,,,,,,,8b66bdf2-7666-4674-85e9-f0db565428b1,1489,,"[38.0, 4.4]",3825666,34,,,,,-0.029231437,,Left Foot,,,,"[55.1, 3.9]",Ground Pass,,17.107307,,,Álvaro Cejudo Carmona,26723.0,,,,,,1,From Throw In,Francisco Miguel Varela Martín,24132.0,Left Back,73,Real Betis,218,['ee9086a3-032f-407c-9ecf-23dd169f5bf3'],23,,,,,,,,,,,,,,,,,Real Betis,218,00:34:23.862,Pass,
,,,,,,,,,,,,,,,,0.60623,,,,,,,,,,,d4a28723-5374-4f7c-bcd0-49ab4b17207a,1493,,"[55.1, 1.8]",3825666,34,,,,,3.1415927,,Right Foot,,,,"[46.2, 1.8]",Ground Pass,,8.9,Incomplete,,Francisco Miguel Varela Martín,24132.0,,,,,,1,From Throw In,Álvaro Cejudo Carmona,26723.0,Left Wing,73,Real Betis,218,"['b5d7e537-6b89-4b9a-bc64-06faebf2a7ce', 'c70eda23-8b70-4c13-989a-88a3d3c0c1b1', 'ecf6239c-69fa-4981-a5fd-b49f7c1f4ee9']",25,,,,,,,,,,,,,,,,,Real Betis,218,00:34:25.374,Pass,True
,,,,,,,,,,,,,,,,1.100198,,,,,,,,,,,b7341df1-7573-4985-bcbb-8ec71642389a,1497,,"[71.6, 78.5]",3825666,34,,,,,-1.2433962,,Left Foot,,,,"[73.4, 73.2]",Ground Pass,,5.5973206,,,Jesús Gámez Duarte,4788.0,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Right Wing,74,Atlético Madrid,212,['d9096179-f06b-4222-89f3-79adc120c404'],26,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:34:26.839,Pass,
,,,,,,,,,,,,,,,,0.980579,,,,,,,,,,,555ed719-6aba-4aaf-9fa9-1dc32351e954,1500,,"[86.7, 48.0]",3825666,34,,,,,3.1415927,,Right Foot,,,,"[77.1, 48.0]",Ground Pass,,9.6,,,Jorge Resurrección Merodio,5199.0,,,,,,1,Regular Play,Jesús Gámez Duarte,4788.0,Right Back,74,Atlético Madrid,212,['6fdab248-7159-41f6-a903-4b1f7c8a937b'],31,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:34:31.349,Pass,
,,,,,,,,,,,,,,,,1.384328,,,,,,,,,,,51863c0b-c61b-41a8-85b9-fcfb6ab1fad7,1503,,"[80.5, 48.7]",3825666,34,,,,,-1.2751268,,Right Foot,,,,"[85.8, 31.3]",Ground Pass,,18.189283,,,Yannick Ferreira Carrasco,5633.0,,,,,,1,Regular Play,Jorge Resurrección Merodio,5199.0,Left Center Midfield,74,Atlético Madrid,212,['f7353031-cc7f-4e57-978f-70193a2109c7'],34,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:34:34.955,Pass,
,,,,,,,,,,,,,,,,1.781901,,,,,,,,,,,d769c794-0347-4a59-9004-757c0a0767bf,1506,,"[92.2, 33.1]",3825666,34,,,,,-1.1730907,,Right Foot,,,,"[101.4, 11.2]",Ground Pass,,23.753946,,,Filipe Luís Kasmirski,6320.0,,,,,,1,Regular Play,Yannick Ferreira Carrasco,5633.0,Left Wing,74,Atlético Madrid,212,['10e047e1-3402-47ec-b45c-c1e100d94b81'],37,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:34:37.255,Pass,
,,,,,,,,,,,,,,,,1.324126,,,,,,,,,,,fd73affe-de20-4cf0-b5ad-3ff3f384b129,1509,,"[104.8, 11.9]",3825666,34,,,,,2.680869,,Left Foot,,,,"[91.1, 18.7]",Ground Pass,,15.29477,,,Jorge Resurrección Merodio,5199.0,,,,,,1,Regular Play,Filipe Luís Kasmirski,6320.0,Left Back,74,Atlético Madrid,212,['29f69ffd-9014-435c-a280-2d0677e6251f'],40,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:34:40.675,Pass,
,,,,,,,,,,,,,,,,1.07499,,,,,,,,,,,f56c6b5d-65bf-4b30-9104-3b363b8b75e9,1512,,"[90.8, 18.5]",3825666,34,,,,,1.9513026,,Right Foot,,,,"[84.2, 35.0]",Ground Pass,,17.771044,,,Tiago Cardoso Mendes,20669.0,,,,,,1,Regular Play,Jorge Resurrección Merodio,5199.0,Left Center Midfield,74,Atlético Madrid,212,['35e360e7-6252-4c69-931e-7805d0b7e5aa'],43,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:34:43.108,Pass,
,,,,,,,,,,,,,,,,1.084314,,,,,,,,,,,c152bd40-ceaa-463b-8925-f8d60c0f3674,1515,,"[85.8, 37.5]",3825666,34,,,,,1.8665481,,Right Foot,,,,"[81.9, 50.3]",Ground Pass,,13.380957,,,Gabriel Fernández Arenas,6384.0,,,,,,1,Regular Play,Tiago Cardoso Mendes,20669.0,Center Defensive Midfield,74,Atlético Madrid,212,['8338272f-f2b7-496b-9605-47c51643d55d'],45,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:34:45.892,Pass,
,,,,,,,,,,,,,,,,2.609478,,,,,,,,,,,1975b699-62dc-4743-b7a1-1b4f01fc33b3,1518,,"[83.0, 56.0]",3825666,34,,,,,0.6898,,Right Foot,,,,"[103.0, 72.5]",Ground Pass,,25.927784,,,Jesús Gámez Duarte,4788.0,,,,,,1,Regular Play,Gabriel Fernández Arenas,6384.0,Right Center Midfield,74,Atlético Madrid,212,['ff8707b1-e3f2-44e1-9f3b-3ea3b03ecabb'],47,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:34:47.698,Pass,
,,,,,,,,,,,,,,,,0.906286,,,,,,,,,,,d61502dd-75d5-459b-b39f-b92f819d96e5,1521,,"[108.0, 73.0]",3825666,34,,,,,-1.4398625,,Left Foot,True,,,"[111.2, 48.7]",Low Pass,,24.509794,Incomplete,,,,,,,,,1,Regular Play,Jesús Gámez Duarte,4788.0,Right Back,74,Atlético Madrid,212,['94346b1e-f379-4581-a565-e59b5d6c63ef'],52,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:34:52.842,Pass,
,,,,,,,,,,,,,,,,1.662186,,,,,,,,,,,94d12ba8-189c-4eb2-b4fa-29dd92304681,1523,,"[120.0, 80.0]",3825666,35,,,,,-1.7595054,,Right Foot,,,,"[112.8, 42.3]",High Pass,,38.381374,Incomplete,True,Diego Roberto Godín Leal,5249.0,,,Outswinging,,Corner,1,From Corner,Jorge Resurrección Merodio,5199.0,Left Center Midfield,75,Atlético Madrid,212,"['3cd37088-0131-48a7-bd3a-667cb1ccdc50', '803c0444-a042-4953-95b3-65e9c1aebebe']",26,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:35:26.937,Pass,
,,,,,,,,,,,,,,,,0.064789,,,,,,,,,,,02efee39-60bc-4220-b451-3f4504909e82,1529,,"[67.1, 49.2]",3825666,35,,,,,-0.84089667,,Right Foot,,,,"[70.5, 45.4]",High Pass,,5.0990195,Incomplete,,Rubén Castro Martín,6832.0,,,,,,1,Regular Play,Álvaro Cejudo Carmona,26723.0,Left Wing,76,Real Betis,218,"['c6969602-6413-4498-a0ed-ce26d200c29d', 'f6aba2cd-ddc1-485d-8af7-82819b2e68b8']",36,,,,,,,,,,,,,,,,,Real Betis,218,00:35:36.646,Pass,
,,,,,,,,,,,,,,,,1.025982,,,,,,,,,,,6dcb1165-828a-458e-95c4-c416c6f897c9,1534,,"[77.8, 62.5]",3825666,35,,,,,-1.6207547,,Other,,,,"[77.4, 54.5]",Low Pass,,8.009994,,,Álvaro Cejudo Carmona,26723.0,,,,,Recovery,1,Regular Play,Joaquín Sánchez Rodríguez,6651.0,Right Wing,76,Real Betis,218,['da2866cb-3a95-4bcd-b5f5-9c45656d2ce9'],44,,,,,,,,,,,,,,,,,Real Betis,218,00:35:44.287,Pass,
,,,,,,,,,,,,,,,,2.207668,,,,,,,,,,,33fbd730-6c13-48d9-9043-26f003e3f02f,1538,,"[77.8, 53.1]",3825666,35,,,,,2.8027983,,Right Foot,,,,"[67.3, 56.8]",Low Pass,,11.132834,,,Cristiano Piccini,11634.0,,,,,,1,Regular Play,Álvaro Cejudo Carmona,26723.0,Left Wing,76,Real Betis,218,"['8380224c-335e-4b45-ac03-17627a4bfc33', 'd5a077ad-d911-4ce7-952c-111b95b78d36']",45,,,,,,,,,,,,,,,,,Real Betis,218,00:35:45.403,Pass,True
,,,,,,,,,,,,,,,,0.848475,,,,,,,,,,,101c21a3-1fb5-4b6e-a3c5-2f8ee8f5b086,1542,,"[68.0, 56.8]",3825666,35,,,,,-0.79037327,,Left Foot,,,,"[78.0, 46.7]",Ground Pass,,14.213022,,,Alfred John Momar N''Diaye,5671.0,,,,,,1,Regular Play,Cristiano Piccini,11634.0,Right Back,76,Real Betis,218,['bd8b0ab9-07fd-463c-93fb-cfe22df62bb3'],47,,,,,,,,,,,,,,,,,Real Betis,218,00:35:47.707,Pass,
,,,,,,,,,,,,,,,,0.426894,,,,,,,,,,,72671d65-44c5-4192-b286-053035ab7d14,1545,,"[78.0, 46.7]",3825666,35,,,,,1.8453716,,Right Foot,,,,"[76.0, 53.8]",Ground Pass,,7.376313,,,Cristiano Piccini,11634.0,,,,,,1,Regular Play,Alfred John Momar N''Diaye,5671.0,Left Center Midfield,76,Real Betis,218,['9010b5d2-d509-4935-8ab2-ffa5083251e4'],48,,,,,,,,,,,,,,,,,Real Betis,218,00:35:48.707,Pass,
,,,,,,,,,,,,,,,,1.189432,,,,,,,,,,,1a222e9f-a8d1-4087-a4b1-b3c44192ddb4,1548,,"[76.0, 53.8]",3825666,35,,,,,-0.2799498,,Left Foot,,,,"[92.0, 49.2]",Ground Pass,,16.648123,Incomplete,,Rubén Castro Martín,6832.0,,,,,,1,Regular Play,Cristiano Piccini,11634.0,Right Back,76,Real Betis,218,"['63cde594-fd9e-4581-9a9f-8c69a87a9490', 'ef0359c8-b5d3-4625-86c9-db57241abd64']",49,,,,,,,,,,,,,,,,,Real Betis,218,00:35:49.241,Pass,
,,,,,,,,,,,,,,,,1.01442,,,,,,,,,,,afb3f091-fd7b-4cad-adde-750d68cd7a6b,1551,,"[58.8, 80.0]",3825666,35,,,,,-2.4194014,,,,,,"[46.2, 68.9]",Low Pass,,16.791962,,,Bruno González Cabrera,6872.0,,,,,Throw-in,1,From Throw In,Cristiano Piccini,11634.0,Right Back,77,Real Betis,218,['5c51e22d-4b97-4e63-b6d4-b47f9da02c2b'],59,,,,,,,,,,,,,,,,,Real Betis,218,00:35:59.941,Pass,
,,,,,,,,,,,,,,,,1.069631,,,,,,,,,,,30d88ce3-17f8-4052-8d01-3ec4eb15f4c4,1554,,"[49.6, 67.8]",3825666,36,,,,,-1.2157248,,Right Foot,,,,"[52.9, 58.9]",Ground Pass,,9.492102,,,Xavier Torres Buigues,24162.0,,,,,,1,From Throw In,Bruno González Cabrera,6872.0,Right Center Back,77,Real Betis,218,['fb327363-c766-41be-8801-8f5799702b66'],4,,,,,,,,,,,,,,,,,Real Betis,218,00:36:04.479,Pass,
,,,,,,,,,,,,,,,,0.944442,,,,,,,,,,,2cc13f3f-076b-4b7b-9caf-84537107f279,1557,,"[52.9, 58.9]",3825666,36,,,,,2.063282,,Left Foot,,,,"[48.5, 67.1]",Ground Pass,,9.305912,,,Bruno González Cabrera,6872.0,,,,,,1,From Throw In,Xavier Torres Buigues,24162.0,Right Center Midfield,77,Real Betis,218,['a5caf36f-ed56-4f16-a088-b022ef92c142'],5,,,,,,,,,,,,,,,,,Real Betis,218,00:36:05.588,Pass,
,,,,,,,,,,,,,,,,3.412065,,,,,,,,,,,72f91ab3-b5ed-4bbe-8632-5987a955e4c0,1560,,"[52.9, 67.6]",3825666,36,,,,,-1.21357,,Right Foot,,,,"[74.1, 10.8]",High Pass,,60.627388,,,Francisco Miguel Varela Martín,24132.0,,True,,,,1,From Throw In,Bruno González Cabrera,6872.0,Right Center Back,77,Real Betis,218,['103fda1a-22ac-41e2-9c7c-1fc658288de1'],10,,,,,,,,,,,,,,,,,Real Betis,218,00:36:10.553,Pass,
,,,,,,,,,,,,,,,,1.600653,,,,,,,,,,,cc5d27f2-35f8-440d-bbe7-1ff5149fdac1,1564,,"[29.5, 62.0]",3825666,36,,,,,0.19612168,,Right Foot,,,,"[44.6, 65.0]",High Pass,,15.395129,Incomplete,,Antoine Griezmann,5487.0,,,,,Recovery,1,From Throw In,Jesús Gámez Duarte,4788.0,Right Back,77,Real Betis,218,"['1d4d30d1-1dc6-44ed-a200-3961b7bf2767', '6250d28d-7a7a-4ac8-8cfc-6c22cc33f902']",15,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:36:15.962,Pass,
,,,,,,,,,,,,,,,,2.42679,,,,,,,,,,,6250d28d-7a7a-4ac8-8cfc-6c22cc33f902,1566,,"[75.5, 15.1]",3825666,36,,,,,-0.9663748,,Right Foot,,,,"[85.1, 1.2]",Low Pass,,16.892899,,,Francisco Miguel Varela Martín,24132.0,,,,,Recovery,1,From Throw In,Didier Digard,27345.0,Center Attacking Midfield,77,Real Betis,218,"['af1886d9-71cc-44a5-ac28-04b4332b67d9', 'cc5d27f2-35f8-440d-bbe7-1ff5149fdac1']",17,,,,,,,,,,,,,,,,,Real Betis,218,00:36:17.562,Pass,
,,,,,,,,,,,,,,,,0.192838,,,,,,,,,,,fd301efb-4f80-4802-9f5c-2e761155bf01,1569,,"[85.1, 1.2]",3825666,36,,,,,0.4636476,,Left Foot,,,,"[88.3, 2.8]",Ground Pass,,3.5777087,Incomplete,,Didier Digard,27345.0,,,,,,1,From Throw In,Francisco Miguel Varela Martín,24132.0,Left Back,77,Real Betis,218,"['0c866084-1b7f-437f-9fd8-4110b08d8b03', '0fe144c5-8ea5-43b1-9997-71c87300c81a']",20,,,,,,,,,,,,,,,,,Real Betis,218,00:36:20.109,Pass,
,,,,,,,,,,,,,,,,0.847275,,,,,,,,,,,ce434861-2f64-4b72-81f6-1d0b24a02888,1574,,"[25.1, 78.7]",3825666,36,,,,,-2.6371515,,Right Foot,,,,"[15.5, 73.4]",Ground Pass,,10.965857,,,Tiago Cardoso Mendes,20669.0,,,,,,1,Regular Play,Jesús Gámez Duarte,4788.0,Right Back,78,Atlético Madrid,212,"['0565eaaf-db82-4b0b-971c-aa75ac0fe7b8', 'c3ffbd88-0826-4579-9a17-ca0bd3c33685']",22,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:36:22.717,Pass,True
,,,,,,,,,,,,,,,,0.969947,,,,,,,,,,,f649dc43-67d0-4a39-a54f-fe3848f95f31,1578,,"[13.7, 73.7]",3825666,36,,,,,0.9272952,,Right Foot,,,,"[17.3, 78.5]",Low Pass,,6.0,,,Jesús Gámez Duarte,4788.0,,,,,,1,Regular Play,Tiago Cardoso Mendes,20669.0,Center Defensive Midfield,78,Atlético Madrid,212,"['148c16ec-1d00-4b6b-986e-f0b4152fa130', '343d3280-559a-49d8-bb61-d0fd812b12f6']",24,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:36:24.245,Pass,True
,,,,,,,,,,,,,,,,0.314435,,,,,,,,,,,f460293a-c160-46b6-8e15-49f31254ac7f,1580,,"[17.3, 78.5]",3825666,36,,,,,-1.2315037,,Right Foot,,,,"[20.3, 70.0]",Ground Pass,,9.013878,,,Antoine Griezmann,5487.0,,,,,,1,Regular Play,Jesús Gámez Duarte,4788.0,Right Back,78,Atlético Madrid,212,['e621503a-3e1f-4322-b819-ebfc8c131b68'],25,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:36:25.215,Pass,
,,,,,,,,,,,,,,,,1.496237,,,,,,,,,,,934a9d57-2f25-4c32-8c1c-f60910f7edde,1583,,"[20.3, 70.0]",3825666,36,,,,,0.95173025,,Right Foot,,,,"[26.0, 78.0]",Ground Pass,,9.822932,,,Jesús Gámez Duarte,4788.0,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Right Wing,78,Atlético Madrid,212,['72c14a82-c9ff-4494-9a3b-36c505559dfc'],25,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:36:25.570,Pass,
,,,,,,,,,,,,,,,,0.841518,,,,,,,,,,,7f95b8d1-4e8a-4435-873c-65614ae06c4e,1586,,"[26.0, 78.0]",3825666,36,,,,,-0.9109479,,Right Foot,,,,"[35.0, 66.4]",Ground Pass,,14.681962,,,Gabriel Fernández Arenas,6384.0,,,,,,1,Regular Play,Jesús Gámez Duarte,4788.0,Right Back,78,Atlético Madrid,212,['90abb5b6-5909-469d-a0ae-b8dc2c785938'],27,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:36:27.226,Pass,
,,,,,,,,,,,,,,,,0.569901,,,,,,,,,,,25173edf-f07a-4ab4-af02-dcb6b3fd16a4,1589,,"[35.0, 66.4]",3825666,36,,,,,-2.6135182,,Right Foot,,,,"[30.2, 63.6]",Ground Pass,,5.5569777,,,Antoine Griezmann,5487.0,,,,,,1,Regular Play,Gabriel Fernández Arenas,6384.0,Right Center Midfield,78,Atlético Madrid,212,['0f18e8e1-45fc-4463-9adc-18dbc0a26c93'],28,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:36:28.147,Pass,
,,,,,,,,,,,,,,,,0.940872,,,,,,,,,,,daec812d-537e-4eca-b38e-74e41a5e374d,1597,,"[55.8, 46.2]",3825666,36,,,,,0.27238694,,Left Foot,,,,"[73.7, 51.2]",Low Pass,,18.585209,Incomplete,,Fernando José Torres Sanz,6382.0,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Right Wing,78,Atlético Madrid,212,"['2530f43f-e505-4257-95de-fb645b8b60bb', 'fc8e9244-4fca-4797-b1d5-04b642526e33']",32,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:36:32.019,Pass,
,,,,,,,,,,,,,,,,1.29503,,,,,,,,,,,fc8e9244-4fca-4797-b1d5-04b642526e33,1599,,"[46.4, 28.9]",3825666,36,,,,,-0.81986725,,Left Foot,,,,"[49.2, 25.9]",Low Pass,,4.103657,,,Joaquín Sánchez Rodríguez,6651.0,,,,,Recovery,1,Regular Play,Heiko Westermann,27349.0,Left Center Back,79,Real Betis,218,"['06692fa6-c860-43a2-85b7-4d1724c644ee', 'daec812d-537e-4eca-b38e-74e41a5e374d']",32,,,,,,,,,,,,,,,,,Real Betis,218,00:36:32.960,Pass,
