ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.966138,,,,,,,,,,,,,,,,d01dbdfa-1a1f-4b3c-b462-941e5dda1396,2356,,"[95.5, 69.3]",3825718,54,,,,,-2.150799,,Left Foot,,,"[87.9, 57.7]",,Ground Pass,,13.867949,,,,Karim Benzema,19677.0,,,,,,,2,Regular Play,Gareth Frank Bale,6399.0,Right Wing,101,Real Madrid,220,['5203e975-75db-49ab-bfc3-45e9e40fa729'],27,,,,,,,,,,,,,,,,,,Real Madrid,220,00:09:27.588,Pass,
,,,,,,,,,,,,,,,,1.844085,,,,,,,,,,,,,,,,a8ea7ca7-c142-42d6-96e1-5149a4512a21,2359,,"[87.6, 55.3]",3825718,54,,,,,-1.4883875,,Right Foot,,,"[90.4, 21.4]",,Ground Pass,,34.015438,,,,Marcelo Vieira da Silva Júnior,5552.0,,,,,,,2,Regular Play,Karim Benzema,19677.0,Center Forward,101,Real Madrid,220,['da438a7d-58eb-4319-aacc-d1fd2880fa0f'],30,,,,,,,,,,,,,,,,,,Real Madrid,220,00:09:30.287,Pass,
,,,,,,,,,,,,,,,,1.027418,,,,,,,,,,,,,,,,adc59217-befb-4b84-83af-b7afb1f53bbd,2362,,"[90.4, 21.4]",3825718,54,,,,,1.9573909,,Left Foot,,,"[85.8, 32.7]",,Ground Pass,,12.20041,,,,Toni Kroos,5574.0,,,,,,,2,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,101,Real Madrid,220,['63769b51-0d5d-4f01-8124-a491fac75689'],33,,,,,,,,,,,,,,,,,,Real Madrid,220,00:09:33.465,Pass,
,,,,,,,,,,,,,,,,1.077643,,,,,,,,,,,,,,,,93c742ed-22bc-41e9-8a49-91e1de8026d3,2365,,"[86.0, 32.7]",3825718,54,,,,,-1.2539718,,Right Foot,,,"[90.0, 20.5]",,Ground Pass,,12.839003,,,,Mateo Kovačić,5456.0,,,,,,,2,Regular Play,Toni Kroos,5574.0,Center Defensive Midfield,101,Real Madrid,220,['f9119bf7-b373-4a3f-babe-912a751d68e2'],36,,,,,,,,,,,,,,,,,,Real Madrid,220,00:09:36.872,Pass,
,,,,,,,,,,,,,,,,0.929108,,,,,,,,,,,,,,,,b9668feb-2737-4cad-a675-a075a8e86dcb,2368,,"[90.0, 20.5]",3825718,54,,,,,-0.9438226,,Right Foot,,,"[97.1, 10.7]",,Ground Pass,,12.101653,,,,Marcelo Vieira da Silva Júnior,5552.0,,,,,,,2,Regular Play,Mateo Kovačić,5456.0,Left Center Midfield,101,Real Madrid,220,['414af296-3c82-43e1-9c86-996b32cc0918'],38,,,,,,,,,,,,,,,,,,Real Madrid,220,00:09:38.819,Pass,
,,,,,,,,,,,,,,,,3.599129,,,,,,,,,,,,,,,,bb8a2371-4f19-4319-9b8b-09a3fde6837f,2376,,"[7.0, 44.1]",3825718,55,,,,,0.43739387,,Right Foot,,,"[64.1, 70.8]",,High Pass,,63.03412,,Incomplete,,João Pedro Cavaco Cancelo,7005.0,,,,,,Goal Kick,2,From Goal Kick,Jaume Doménech Sánchez,6898.0,Goalkeeper,102,Valencia,207,"['6a8c6a5e-05fc-4e61-970b-627c7e3f3692', '6ced76c3-e99a-4ff7-8f35-e5a6e2aae7e9']",21,,,,,,,,,,,,,,,,,,Valencia,207,00:10:21.490,Pass,
,,,,,,,,,,,,,,,,1.086368,,,,,,,,,,,,,,,,2f0c6885-cb6a-4dc4-a54b-5f43439c40e6,2380,,"[64.3, 80.0]",3825718,55,,,,,-1.5707964,,,,,"[64.3, 70.2]",,Low Pass,,9.8,,,,Daniel Parejo Muñoz,6595.0,,,,,,Throw-in,2,From Throw In,Antonio Barragán Fernández,6663.0,Right Back,103,Valencia,207,['2b2ceee0-2eeb-4e17-a0ce-ecce7a288bda'],36,,,,,,,,,,,,,,,,,,Valencia,207,00:10:36.249,Pass,
,,,,,,,,,,,,,,,,1.514719,,,,,,,,,,,,,,,,56c43f84-b6d7-456f-be23-f00d6b987088,2384,,"[64.6, 70.2]",3825718,55,,,,,0.16514868,,Right Foot,,,"[77.8, 72.4]",,High Pass,,13.382077,,Incomplete,,João Pedro Cavaco Cancelo,7005.0,,,,,,,2,From Throw In,Daniel Parejo Muñoz,6595.0,Center Defensive Midfield,103,Valencia,207,"['1a11e53e-7ef2-44ae-ad43-e345075cf885', '6b757105-f37f-47c0-980d-aa8922a206d6', '7628ded4-c7c3-43f2-8d6b-199559efdf8c']",37,,,,,,,,,,,,,,,,,,Valencia,207,00:10:37.719,Pass,True
,,,,,,,,,,,,,,,,1.755344,,,,,,,,,,,,,,,,6e6cdbce-17f0-4fa6-a52b-74cde325e5a8,2389,,"[70.0, 54.1]",3825718,55,,,,,-2.7509856,,Head,,,"[47.9, 45.0]",,Low Pass,,23.90021,,,,Aymen Abdennour,4406.0,,,,,,,2,From Throw In,André Filipe Tavares Gomes,10802.0,Right Center Midfield,103,Valencia,207,['437cd254-f68e-44d8-b47b-54de2ea6e812'],44,,,,,,,,,,,,,,,,,,Valencia,207,00:10:44.230,Pass,
,,,,,,,,,,,,,,,,1.370663,,,,,,,,,,,,,,,,7ae20603-99a9-4d8b-8dc6-4d128dec7590,2392,,"[47.9, 45.3]",3825718,55,,,,,-1.5055296,,Left Foot,,,"[49.9, 14.7]",,Ground Pass,,30.665289,,,,Lucas Alfonso Orbán Alegre,27480.0,,,,,,,2,From Throw In,Aymen Abdennour,4406.0,Left Center Back,103,Valencia,207,['afe6e2cc-db8b-4c46-bc10-22b3ce2b14f2'],46,,,,,,,,,,,,,,,,,,Valencia,207,00:10:46.688,Pass,
,,,,,,,,,,,,,,,,1.283578,,,,,,,,,,,,,,,,7b8a4dec-4524-4139-a9d9-e119de144941,2395,,"[49.9, 14.7]",3825718,55,,,,,-0.36094615,,Left Foot,,,"[65.0, 9.0]",,Ground Pass,,16.140013,,,,Rodrigo Javier De Paul,7797.0,,,,,,,2,From Throw In,Lucas Alfonso Orbán Alegre,27480.0,Left Back,103,Valencia,207,['b53ac2b6-9c54-4cf0-9d6a-8d405e56ee29'],49,,,,,,,,,,,,,,,,,,Valencia,207,00:10:49.082,Pass,
,,,,,,,,,,,,,,,,2.314063,,,,,,,,,,,,,,,,0c897642-7750-47df-916a-26b6d258cd68,2399,,"[56.5, 19.2]",3825718,55,,,,,2.714965,,Right Foot,,,"[42.2, 25.7]",,Ground Pass,,15.70796,,,,Aymen Abdennour,4406.0,,,,,,,2,From Throw In,Rodrigo Javier De Paul,7797.0,Left Wing,103,Valencia,207,['4325a285-9b52-4fb4-a8c2-b42f5db70e03'],54,,,,,,,,,,,,,,,,,,Valencia,207,00:10:54.679,Pass,
,,,,,,,,,,,,,,,,3.547506,,,,,,,,,,,,,,,,ff5c0af1-baf8-49e1-a75c-1d6392a0bfa8,2402,,"[48.8, 25.4]",3825718,55,,,,,0.89430493,,Left Foot,,,"[87.9, 74.1]",,High Pass,,62.453983,,,,João Pedro Cavaco Cancelo,7005.0,,,True,,,,2,From Throw In,Aymen Abdennour,4406.0,Left Center Back,103,Valencia,207,['9be21d99-c05c-4902-9d62-83a19bf218d6'],59,,,,,,,,,,,,,,,,,,Valencia,207,00:10:59.286,Pass,
,,,,,,,,,,,,,,,,1.216088,,,,,,,,,,,,,,,,f997fa2c-4488-4a86-82e6-5c77d79099c2,2409,,"[23.6, 21.8]",3825718,56,,,,,-0.96276,,Right Foot,,,"[32.3, 9.3]",,Ground Pass,,15.229576,,,,Mateo Kovačić,5456.0,,,,,,,2,From Throw In,Sergio Ramos García,5201.0,Left Center Back,103,Valencia,207,"['1fa44b8f-242d-46d3-8e69-b479803bbe1d', '8338e16a-7dc2-4815-96ef-e7b6e533994a']",6,,,,,,,,,,,,,,,,,,Real Madrid,220,00:11:06.420,Pass,True
,,,,,,,,,,,,,,,,0.380563,,,,,,,,,,,,,,,,e9106398-308f-47e3-9d23-73bb607c2419,2413,,"[21.3, 10.7]",3825718,56,,,,,1.5541312,,Right Foot,,,"[21.5, 22.7]",,Ground Pass,,12.001667,,Incomplete,,Toni Kroos,5574.0,,,,,,,2,From Throw In,Mateo Kovačić,5456.0,Left Center Midfield,103,Valencia,207,"['3a8b1829-b1ef-4732-933f-8bb079aea543', 'ab612ffa-980a-4945-8a8d-78ae821552bb']",10,,,,,,,,,,,,,,,,,,Real Madrid,220,00:11:10.320,Pass,
,,,,,,,,,,,,,,,,1.12417,,,,,,,,,,,,,,,,308c2934-c1e4-4b8b-a9b3-ff913f79a7f6,2425,,"[107.8, 74.5]",3825718,56,,,,,-2.0238624,,Right Foot,,,"[104.1, 66.9]",,Ground Pass,,8.45281,,,,João Pedro Cavaco Cancelo,7005.0,,,,,,,2,From Throw In,Antonio Barragán Fernández,6663.0,Right Back,103,Valencia,207,['015c1e06-5bfc-4b16-9e73-60369749b661'],19,,,,,,,,,,,,,,,,,,Valencia,207,00:11:19.667,Pass,
,,,,,,,,,,,,,,,,1.677832,,,,,,,,,,,,,,,,c4aaf88e-9a3f-4fe0-b3a7-fd7f08a8f270,2428,,"[104.1, 67.8]",3825718,56,,,,,-0.82109725,,Right Foot,,,"[114.9, 56.2]",,Ground Pass,,15.84929,,Unknown,,Antonio Barragán Fernández,6663.0,,,,,,,2,From Throw In,João Pedro Cavaco Cancelo,7005.0,Right Wing,103,Valencia,207,['a1d3b7cb-75ea-4c28-a512-fb360a1a3d4f'],21,,,,,,,,,,,,,,,,,,Valencia,207,00:11:21.090,Pass,
,,,,,,,,,,,,,,,,3.97964,,,,,,,,,,,,,,,,5a44350f-b153-4dd0-a15e-ca15bb765931,2436,,"[8.5, 26.0]",3825718,57,,,,,-0.07786772,,Right Foot,,,"[71.3, 21.1]",,High Pass,,62.99087,,Incomplete,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,Free Kick,2,From Free Kick,Keylor Navas Gamboa,5597.0,Goalkeeper,104,Real Madrid,220,"['3cdc382b-f914-4e95-b619-8a420f35d643', '8f241ee8-3a0f-4a1d-9d06-4e105978e09e']",37,,,,,,,,,,,,,,,,,,Real Madrid,220,00:12:37.072,Pass,
,,,,,,,,,,,,,,,,1.784975,,,,,,,,,,,,,,,,3cdc382b-f914-4e95-b619-8a420f35d643,2438,,"[48.8, 59.0]",3825718,57,,,,True,-1.1566132,,,,,"[57.9, 38.3]",,Low Pass,,22.611944,,Incomplete,,André Filipe Tavares Gomes,10802.0,,,,,,Recovery,2,From Free Kick,Danilo Barbosa da Silva,10037.0,Left Center Midfield,104,Real Madrid,220,"['0af62692-d15c-4dba-be20-1c0f2b2f8f73', '5a44350f-b153-4dd0-a15e-ca15bb765931', 'afae2252-beee-4a6c-9fe8-fd627b6d9595', 'b497d56a-c9c8-4bf5-8591-15629db46da0']",41,,,,,,,,,,,,,,,,,,Valencia,207,00:12:41.052,Pass,True
,,,,,,,,,,,,,,,,1.40521,,,,,,,,,,,,,,,,abac2164-d3a7-4c35-9cf5-ff376c8d803c,2447,,"[97.6, 46.9]",3825718,57,,,,,0.6013574,,Right Foot,,,"[111.3, 56.3]",,Ground Pass,,16.614752,,,,Gareth Frank Bale,6399.0,,,,,,,2,From Free Kick,Luka Modrić,5463.0,Right Center Midfield,104,Real Madrid,220,['2bcbe149-52f4-460e-ba55-86ce279c4854'],46,,,,,,,,,,,,,,,,,,Real Madrid,220,00:12:46.572,Pass,
,,,,,,,,,,,,,,,,1.136914,,,,,,,,,,,,,,,,dddb634d-1ade-45b7-bac0-054716196d86,2450,,"[111.3, 56.3]",3825718,57,,,,,-1.5643029,,Left Foot,True,,"[111.4, 40.9]",,High Pass,,15.400325,,Incomplete,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,,2,From Free Kick,Gareth Frank Bale,6399.0,Right Wing,104,Real Madrid,220,"['49285d10-8809-4c99-af56-9a8a6cb4af84', '8ad34104-a3c0-4abe-b01d-ff5a6fcee182']",48,,,,,,,,,,,,,,,,,,Real Madrid,220,00:12:48.872,Pass,
,,,,,,,,,,,,,,,,1.654908,,,,,,,,,,,,,,,,b95f47e8-e278-4793-9e85-b75e5b3abebf,2456,,"[77.6, 50.5]",3825718,57,,,,,-1.6037514,,Right Foot,,,"[76.7, 23.2]",,Ground Pass,,27.31483,,,,Mateo Kovačić,5456.0,,,,,,,2,From Free Kick,Toni Kroos,5574.0,Center Defensive Midfield,104,Real Madrid,220,"['3d375ad3-ac1e-4cba-ab64-7b06bdb48686', 'eae49615-68c5-4f8a-97f7-1a5c497bfea2']",55,,,,,,,,,,,,,,,,,,Real Madrid,220,00:12:55.163,Pass,True
,,,,,,,,,,,,,,,,0.86838,,,,,,,,,,,,,,,,1428add5-bfb0-4758-a201-dbaa45485d5f,2459,,"[76.9, 24.2]",3825718,57,,,,,0.27168348,,Right Foot,,,"[90.9, 28.1]",,Ground Pass,,14.533066,,,,Karim Benzema,19677.0,,,,,,,2,From Free Kick,Mateo Kovačić,5456.0,Left Center Midfield,104,Real Madrid,220,['3ae39758-02fa-4124-842d-20f8adb1fa8a'],57,,,,,,,,,,,,,,,,,,Real Madrid,220,00:12:57.728,Pass,
,,,,,,,,,,,,,,,,2.080561,,,,,,,,,,,,,,,,150631da-0397-4393-8f2e-360f2dc23850,2462,,"[83.4, 36.3]",3825718,58,,,,,1.1944681,,Right Foot,,,"[98.1, 73.5]",,High Pass,,39.999126,,,,Gareth Frank Bale,6399.0,,,,,,,2,From Free Kick,Karim Benzema,19677.0,Center Forward,104,Real Madrid,220,['e9fa6a5c-d794-43ee-a1fd-169db2f44247'],0,,,,,,,,,,,,,,,,,,Real Madrid,220,00:13:00.789,Pass,
,,,,,,,,,,,,,,,,1.553189,,,,,,,,,,,,,,,,c2820641-ceae-4be5-b4af-0eee3683af15,2465,,"[97.6, 73.5]",3825718,58,,,,,-2.4866707,,Right Foot,,,"[85.1, 63.9]",,Ground Pass,,15.761028,,,,Danilo Luiz da Silva,3063.0,,,,,,,2,From Free Kick,Gareth Frank Bale,6399.0,Right Wing,104,Real Madrid,220,['a26d2b8e-9583-458e-a924-58baf540ef14'],4,,,,,,,,,,,,,,,,,,Real Madrid,220,00:13:04.690,Pass,
,,,,,,,,,,,,,,,,1.247929,,,,,,,,,,,,,,,,c0e200ab-35f1-4bb4-8289-56cc9ad8d0ec,2468,,"[85.1, 63.9]",3825718,58,,,,,-2.2513175,,Right Foot,,,"[80.0, 57.6]",,Ground Pass,,8.105554,,,,Luka Modrić,5463.0,,,,,,,2,From Free Kick,Danilo Luiz da Silva,3063.0,Right Back,104,Real Madrid,220,['f80def5d-d864-411d-97fb-c811285fafa8'],6,,,,,,,,,,,,,,,,,,Real Madrid,220,00:13:06.542,Pass,
,,,,,,,,,,,,,,,,0.705403,,,,,,,,,,,,,,,,bcc1b8e1-43e9-4516-885d-1d2645662495,2471,,"[84.6, 61.8]",3825718,58,,,,,1.524533,,Right Foot,,,"[85.1, 72.6]",,Ground Pass,,10.811568,,,,Danilo Luiz da Silva,3063.0,,,,,,,2,From Free Kick,Luka Modrić,5463.0,Right Center Midfield,104,Real Madrid,220,['5e070dd7-a63c-49e1-ad52-5d524c988b2b'],9,,,,,,,,,,,,,,,,,,Real Madrid,220,00:13:09.952,Pass,
,,,,,,,,,,,,,,,,1.604927,,,,,,,,,,,,,,,,7a2ab986-4ae6-4325-b50f-34282a89c514,2474,,"[84.6, 56.5]",3825718,58,,,,,-1.8508483,,Right Foot,,,"[78.1, 33.9]",,Ground Pass,,23.516165,,,,Toni Kroos,5574.0,,,,,,,2,From Free Kick,Danilo Luiz da Silva,3063.0,Right Back,104,Real Madrid,220,['956d359e-8a29-431e-9a44-714f0444f7a3'],13,,,,,,,,,,,,,,,,,,Real Madrid,220,00:13:13.367,Pass,
,,,,,,,,,,,,,,,,0.870525,,,,,,,,,,,,,,,,910fd40b-036f-4eb2-8736-dd2baef7556f,2477,,"[78.1, 33.9]",3825718,58,,,,,-0.41704923,,Left Foot,,,"[93.9, 26.9]",,Ground Pass,,17.281204,,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,,2,From Free Kick,Toni Kroos,5574.0,Center Defensive Midfield,104,Real Madrid,220,['c37f2bb1-0e07-4309-8909-abbd760d243a'],15,,,,,,,,,,,,,,,,,,Real Madrid,220,00:13:15.747,Pass,
,,,,,,,,,,,,,,,,0.951331,,,,,,,,,,,,,,,,68d4b1d5-f3a5-4e0e-97b7-2a40762d92e7,2480,,"[93.9, 26.9]",3825718,58,,,,,-2.604006,,Right Foot,,,"[83.5, 20.7]",,Ground Pass,,12.107849,,,,Mateo Kovačić,5456.0,,,,,,,2,From Free Kick,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,104,Real Madrid,220,['35ac9172-619f-435c-b7fc-a2277e6198b1'],16,,,,,,,,,,,,,,,,,,Real Madrid,220,00:13:16.672,Pass,
,,,,,,,,,,,,,,,,1.092138,,,,,,,,,,,,,,,,16ec28d4-6ca2-435d-8e5b-052b64a91cc4,2483,,"[83.5, 20.7]",3825718,58,,,,,-0.8300114,,Right Foot,,,"[94.2, 9.0]",,Ground Pass,,15.854968,,,,Marcelo Vieira da Silva Júnior,5552.0,,,,,,,2,From Free Kick,Mateo Kovačić,5456.0,Left Center Midfield,104,Real Madrid,220,['ce3f0eed-2c3d-4c3e-a536-260b1b1f2208'],19,,,,,,,,,,,,,,,,,,Real Madrid,220,00:13:19.328,Pass,
,,,,,,,,,,,,,,,,0.864495,,,,,,,,,,,,,,,,25a72640-97d0-4b73-b3be-5c85da091e2a,2486,,"[94.2, 9.0]",3825718,58,,,,,3.032274,,Left Foot,,,"[86.0, 9.9]",,Ground Pass,,8.249243,,,,Mateo Kovačić,5456.0,,,,,,,2,From Free Kick,Marcelo Vieira da Silva Júnior,5552.0,Left Back,104,Real Madrid,220,['e9cd8583-2468-400c-b428-285625b2aaab'],21,,,,,,,,,,,,,,,,,,Real Madrid,220,00:13:21.164,Pass,
,,,,,,,,,,,,,,,,0.816592,,,,,,,,,,,,,,,,246c72ff-a0e7-4abc-b7fb-f99dbc121885,2489,,"[86.0, 9.9]",3825718,58,,,,,1.8946882,,Right Foot,,,"[81.3, 23.9]",,Ground Pass,,14.767871,,,,Toni Kroos,5574.0,,,,,,,2,From Free Kick,Mateo Kovačić,5456.0,Left Center Midfield,104,Real Madrid,220,['42578a21-4214-49dd-88ea-e62b8df69913'],22,,,,,,,,,,,,,,,,,,Real Madrid,220,00:13:22.732,Pass,
,,,,,,,,,,,,,,,,0.772088,,,,,,,,,,,,,,,,e5ee1eca-f1ae-4ac5-bfd5-54b8b21b8955,2493,,"[81.3, 23.2]",3825718,58,,,,,1.297441,,Right Foot,,,"[84.3, 33.9]",,Ground Pass,,11.112605,,,,Luka Modrić,5463.0,,,,,,,2,From Free Kick,Toni Kroos,5574.0,Center Defensive Midfield,104,Real Madrid,220,"['53e0412d-ea36-4198-91f5-a64d6ea51d7a', '7152482e-b28f-4766-a230-3ae082a644df']",24,,,,,,,,,,,,,,,,,,Real Madrid,220,00:13:24.750,Pass,True
,,,,,,,,,,,,,,,,0.995544,,,,,,,,,,,,,,,,c8520f5a-e5fc-42fa-a6ce-d5945fcf372a,2496,,"[87.6, 43.0]",3825718,58,,,,,1.0817919,,Right Foot,,,"[93.4, 53.9]",,Ground Pass,,12.347064,,,,Gareth Frank Bale,6399.0,,,,,,,2,From Free Kick,Luka Modrić,5463.0,Right Center Midfield,104,Real Madrid,220,['c6c5d3f3-3116-471c-90d2-4488c003c366'],28,,,,,,,,,,,,,,,,,,Real Madrid,220,00:13:28.582,Pass,
,,,,,,,,,,,,,,,,0.548119,,,,,,,,,,,,,,,,3d0eadb2-8ffd-4a32-90d9-7485a698bc44,2499,,"[93.4, 53.9]",3825718,58,,,,,-1.4036945,,Left Foot,,,"[94.8, 45.6]",,Ground Pass,,8.417244,,,,Luka Modrić,5463.0,,,,,,,2,From Free Kick,Gareth Frank Bale,6399.0,Right Wing,104,Real Madrid,220,['054f53c1-855b-4dee-9a9f-c95344970c1e'],30,,,,,,,,,,,,,,,,,,Real Madrid,220,00:13:30.510,Pass,
,,,,,,,,,,,,,,,,0.817341,,,,,,,,,,,,,,,,1fd478e6-34ed-42c7-b69f-29eef131c380,2502,,"[94.8, 45.6]",3825718,58,,,,,0.41900375,,Right Foot,,,"[106.7, 50.9]",,Ground Pass,,13.0268955,,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,,2,From Free Kick,Luka Modrić,5463.0,Right Center Midfield,104,Real Madrid,220,['a8ddcfa0-4ac0-4242-aebc-ae8a04f805e2'],31,,,,,,,,,,,,,,,,,,Real Madrid,220,00:13:31.186,Pass,
,,,,,,,,,,,,,,,,0.791255,,,,,,,,,,,,,,,,cd668dc6-2f1e-4ec0-824b-120eb2b907dd,2506,,"[106.0, 51.4]",3825718,58,,,,,2.9694018,,Right Foot,,,"[103.7, 51.8]",,Ground Pass,,2.3345234,,Incomplete,,Gareth Frank Bale,6399.0,,,,,,,2,From Free Kick,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,104,Real Madrid,220,"['5c00be02-1e4c-413c-ac98-d8e84fd2c626', '67823881-1ac9-42fc-a42b-f83fd8058e4b', 'a8018947-5936-435f-b757-0d3b978b5160']",33,,,,,,,,,,,,,,,,,,Real Madrid,220,00:13:33.331,Pass,True
,,,,,,,,,,,,,,,,3.285806,,,,,,,,,,,,,,,,36a4f7f0-d279-4a05-b4c4-c5cbeb125a59,2511,,"[16.7, 28.2]",3825718,59,,,,,-0.04632445,,Right Foot,,,"[77.1, 25.4]",,High Pass,,60.464867,,Incomplete,,Francisco Alcácer García,6402.0,,,,,,Free Kick,2,From Free Kick,Jaume Doménech Sánchez,6898.0,Goalkeeper,105,Valencia,207,"['577d654f-2751-495c-90ff-1148a7adc10e', 'daf937b1-c9aa-4669-ab6c-ebfc0d2cf72f']",9,,,,,,,,,,,,,,,,,,Valencia,207,00:14:09.695,Pass,
,,,,,,,,,,,,,,,,2.101969,,,,,,,,,,,,,,,,577d654f-2751-495c-90ff-1148a7adc10e,2513,,"[43.0, 54.7]",3825718,59,,,,,-0.40328148,,Head,,,"[65.5, 45.1]",,High Pass,,24.46242,,Incomplete,,Karim Benzema,19677.0,,,,,,Recovery,2,From Free Kick,Sergio Ramos García,5201.0,Left Center Back,105,Valencia,207,"['36a4f7f0-d279-4a05-b4c4-c5cbeb125a59', '5e65ae16-3d84-474d-ab2a-1caeac794e97', 'a945a939-d477-4eed-a6e6-c72e49107474']",12,,,,,,,,,,,,,,,,,,Real Madrid,220,00:14:12.981,Pass,
,,,,,,,,,,,,,,,,2.411186,,,,,,,,,,,,,,,,a945a939-d477-4eed-a6e6-c72e49107474,2515,,"[54.6, 35.0]",3825718,59,,,,,-0.64753944,,Head,,,"[86.2, 11.1]",,High Pass,,39.620323,,Incomplete,,Rodrigo Javier De Paul,7797.0,,,,,,Recovery,2,From Free Kick,Aderllan Leandro de Jesus Santos,27482.0,Right Center Back,105,Valencia,207,"['360bdfd4-f01d-4b5c-a518-9a23b5ab492b', '3c409b82-5801-40e6-a796-1447ceff336a', '577d654f-2751-495c-90ff-1148a7adc10e']",15,,,,,,,,,,,,,,,,,,Valencia,207,00:14:15.083,Pass,
,,,,,,,,,,,,,,,,1.153435,,,,,,,,,,,,,,,,3c409b82-5801-40e6-a796-1447ceff336a,2517,,"[33.9, 69.0]",3825718,59,,,,,0.018516403,,Head,,,"[50.1, 69.3]",,High Pass,,16.202778,,,,Gareth Frank Bale,6399.0,,,,,,Recovery,2,From Free Kick,Danilo Luiz da Silva,3063.0,Right Back,105,Valencia,207,"['2dbf02a3-166d-4600-80a1-29cbe8003724', 'a945a939-d477-4eed-a6e6-c72e49107474']",17,,,,,,,,,,,,,,,,,,Real Madrid,220,00:14:17.494,Pass,
,,,,,,,,,,,,,,,,2.07774,,,,,,,,,,,,,,,,8fdd4590-e48e-4e0a-916c-507611ff79cc,2520,,"[49.7, 69.3]",3825718,59,,,,,-0.7544802,,Left Foot,,,"[69.7, 50.5]",,High Pass,,27.448862,,Incomplete,,,,,,,,,,2,From Free Kick,Gareth Frank Bale,6399.0,Right Wing,105,Valencia,207,['26b6332c-d100-499d-b00c-d9e45e053959'],19,,,,,,,,,,,,,,,,,,Real Madrid,220,00:14:19.614,Pass,
,,,,,,,,,,,,,,,,0.931789,,,,,,,,,,,,,,,,07ea2969-92fb-474d-af57-910037e7ec0b,2523,,"[49.2, 36.2]",3825718,59,,,,,0.15354379,,Right Foot,,,"[57.6, 37.5]",,Ground Pass,,8.5,,,,Daniel Parejo Muñoz,6595.0,,,,,,,2,From Free Kick,Aderllan Leandro de Jesus Santos,27482.0,Right Center Back,105,Valencia,207,['c7ffa974-aa9a-4ea6-8172-4754a832eb74'],24,,,,,,,,,,,,,,,,,,Valencia,207,00:14:24.052,Pass,
,,,,,,,,,,,,,,,,1.92574,,,,,,,,,,,,,,,,9e1a061e-58bc-4bf5-a655-4474f7379a31,2527,,"[55.8, 42.0]",3825718,59,,,,,1.3353606,,Right Foot,,,"[64.1, 76.6]",,Ground Pass,,35.581596,,,,Antonio Barragán Fernández,6663.0,,,,,,,2,From Free Kick,Daniel Parejo Muñoz,6595.0,Center Defensive Midfield,105,Valencia,207,['9ee9a7a8-cb16-4da8-8cab-4ec69b463ce5'],26,,,,,,,,,,,,,,,,,,Valencia,207,00:14:26.302,Pass,
,,,,,,,,,,,,,,,,2.160499,,,,,,,,,,,,,,,,1f6b155f-6394-4fc4-9a9f-372515428fa4,2530,,"[77.4, 75.0]",3825718,59,,,,,0.22471116,,Right Foot,,,"[87.9, 77.4]",,Ground Pass,,10.770794,,,,João Pedro Cavaco Cancelo,7005.0,,,,,,,2,From Free Kick,Antonio Barragán Fernández,6663.0,Right Back,105,Valencia,207,['58db4efa-8cc2-481f-831e-286dc4a5b397'],30,,,,,,,,,,,,,,,,,,Valencia,207,00:14:30.945,Pass,
