ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.439423,,,,,,,,,,,,,,c118799d-081b-409a-bd13-c4c9f5545696,605,,"[28.7, 53.6]",3825610,15,,,,,-0.29308456,,Left Foot,,,"[45.6, 48.5]",,Low Pass,,17.652761,Incomplete,,Daniel Ceballos Fernández,6697.0,,,,,Recovery,1,Regular Play,Bruno González Cabrera,6872.0,Right Center Back,32,Sporting Gijón,1041,"['6896d255-0249-4add-8944-ce4cfe8d9ba3', '90840663-d6b4-4d72-8f6f-f4393760039e', 'f8e77d85-6a8b-4e4a-b611-0417dc023490']",53,,,,,,,,,,,,,,,,,,Real Betis,218,00:15:53.128,Pass,
,,,,,,,,,,,,,,,,1.534934,,,,,,,,,,,,,,1ffd07bd-a016-4a4f-ad1b-394884125177,609,,"[74.3, 31.4]",3825610,15,,,,,1.5337762,,Right Foot,,,"[75.4, 61.1]",,Ground Pass,,29.720364,,,Alberto Lora Ramos,26633.0,,,,,,1,Regular Play,Sergio Álvarez Díaz,13107.0,Right Defensive Midfield,32,Sporting Gijón,1041,['cef4447c-7537-4e97-adaf-874d0b1bb19c'],55,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:15:55.661,Pass,
,,,,,,,,,,,,,,,,1.675565,,,,,,,,,,,,,,213e80ad-f6ff-4085-8826-b0616ae5528e,612,,"[83.7, 63.2]",3825610,15,,,,,0.5894996,,Right Foot,,,"[99.1, 73.5]",,Ground Pass,,18.527008,,,Jonathan Rodríguez Menéndez,6581.0,,,,,,1,Regular Play,Alberto Lora Ramos,26633.0,Right Back,32,Sporting Gijón,1041,['66f5f04c-3bd3-4db3-ad5f-70d3d49b1ec0'],58,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:15:58.331,Pass,
,,,,,,,,,,,,,,,,0.34165,,,,,,,,,,,,,,df1cc4fe-bede-40e5-a6a5-72401893522e,615,,"[101.9, 73.5]",3825610,16,,,,,-1.3308301,,Left Foot,,,"[104.2, 64.1]",,Ground Pass,,9.677293,Incomplete,,Alberto Lora Ramos,26633.0,,,,,,1,Regular Play,Jonathan Rodríguez Menéndez,6581.0,Right Midfield,32,Sporting Gijón,1041,"['55b8750d-655d-44fb-8ece-142e450947ef', 'd68a81d0-c4b9-4442-9d1e-cb6c33e3ce6d']",2,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:16:02.920,Pass,
,,,,,,,,,,,,,,,,1.483781,,,,,,,,,,,,,,a87e4943-988b-4a15-a277-98661a712efb,620,,"[13.7, 5.9]",3825610,16,,,,,0.21943057,,Left Foot,,,"[41.5, 12.1]",,Low Pass,,28.482977,Incomplete,,,,,,,,,1,Regular Play,Álvaro Cejudo Carmona,26723.0,Left Midfield,32,Sporting Gijón,1041,['ddf6032e-5e67-420f-a2a1-40ddba24e167'],8,,,,,,,,,,,,,,,,,,Real Betis,218,00:16:08.021,Pass,
,,,,,,,,,,,,,,,,2.51376,,,,,,,,,,,,,,ddf6032e-5e67-420f-a2a1-40ddba24e167,621,,"[78.6, 68.0]",3825610,16,,,,,0.27416745,,Left Foot,,,"[88.2, 70.7]",,High Pass,,9.972462,,,Alen Halilović,6926.0,,,,,Recovery,1,Regular Play,Sergio Álvarez Díaz,13107.0,Right Defensive Midfield,32,Sporting Gijón,1041,"['4a32af00-0690-4d8b-94b5-1694e66c4204', 'a87e4943-988b-4a15-a277-98661a712efb']",9,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:16:09.505,Pass,
,,,,,,,,,,,,,,,,0.63859,,,,,,,,,,,,,,d55ea045-8121-4e9b-b691-f6d65a59b34b,629,,"[94.2, 59.6]",3825610,16,,,,,-1.0267537,865c9c81-8ee2-49e6-bbf4-a37b976cc634,Left Foot,,,"[99.1, 51.5]",True,Ground Pass,,9.4667845,,,Carlos Castro García,24173.0,,,,,,1,Regular Play,Alen Halilović,6926.0,Left Center Forward,32,Sporting Gijón,1041,"['1d48dad3-5147-45ba-98c4-f98e3ff090d4', 'd755492c-f345-49bf-90f9-cbbfc8fe8637']",16,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:16:16.258,Pass,True
,,,,,,,,,,,,,,,,1.574423,,,,,,,,,,,,,,6756c997-0247-4c1c-8189-1cc2bc293745,635,,"[61.0, 40.1]",3825610,17,,True,,,-2.1447153,,Right Foot,,,"[47.1, 18.6]",,Ground Pass,,25.601954,,,Francisco Miguel Varela Martín,24132.0,,,,,Kick Off,1,From Kick Off,Rubén Castro Martín,6832.0,Center Forward,33,Real Betis,218,['30c0298d-2a25-4484-b14c-c0a14ae3f047'],14,,,,,,,,,,,,,,,,,,Real Betis,218,00:17:14.131,Pass,
,,,,,,,,,,,,,,,,4.612708,,,,,,,,,,,,,,bec3599d-fb1a-4a13-9e1a-fac0b044dd27,637,,"[47.1, 18.6]",3825610,17,,,,,0.2655503,,Left Foot,,,"[107.4, 35.0]",,High Pass,,62.4904,Incomplete,,Rubén Castro Martín,6832.0,,,,,,1,From Kick Off,Francisco Miguel Varela Martín,24132.0,Left Back,33,Real Betis,218,"['184482c8-edef-4b99-a1e2-dea4063eb69e', 'c8637af9-40b3-4dd4-890c-3a3c6e2509ad']",18,,,,,,,,,,,,,,,,,,Real Betis,218,00:17:18.109,Pass,
,,,,,,,,,,,,,,,,2.23342,,,,,,,,,,,,,,2ad202d3-a26b-4f19-b8d5-c7a564c86586,641,,"[13.7, 44.4]",3825610,17,,,,,-1.0026916,,Keeper Arm,,,"[25.7, 25.6]",,Ground Pass,,22.303364,,,Jorge Meré Pérez,8818.0,,,,,,1,Regular Play,Alberto García Cabrera,11537.0,Goalkeeper,34,Sporting Gijón,1041,['1dc67ee2-9897-43c8-98f9-0eb2a49d5378'],25,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:17:25.749,Pass,
,,,,,,,,,,,,,,,,0.856892,,,,,,,,,,,,,,8a08de2e-fe4c-44f5-92f0-382b0a659476,644,,"[28.9, 24.5]",3825610,17,,,,,0.7853982,,Left Foot,,,"[34.7, 30.3]",,Ground Pass,,8.202438,,,Ignacio Cases Mora,18925.0,,,,,,1,Regular Play,Jorge Meré Pérez,8818.0,Left Center Back,34,Sporting Gijón,1041,['f3102102-4849-46a3-8fba-27c88e512867'],29,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:17:29.763,Pass,
,,,,,,,,,,,,,,,,1.951553,,,,,,,,,,,,,,fb1d3770-cec8-4ae2-b033-05ac82f69379,647,,"[32.6, 32.7]",3825610,17,,,,,2.837743,,Left Foot,,,"[9.0, 40.1]",,Ground Pass,,24.732973,,,Alberto García Cabrera,11537.0,,,,,,1,Regular Play,Ignacio Cases Mora,18925.0,Left Defensive Midfield,34,Sporting Gijón,1041,['2c2d5d1b-5978-4432-9389-37fef626d5a4'],31,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:17:31.253,Pass,
,,,,,,,,,,,,,,,,2.04953,,,,,,,,,,,,,,85a2f825-4ebc-4467-ba61-65c9de801e67,650,,"[9.3, 40.1]",3825610,17,,,,,0.9399628,,Right Foot,,,"[24.2, 60.5]",,Ground Pass,,25.262028,,,Luis Hernández Rodríguez,6561.0,,,,,,1,Regular Play,Alberto García Cabrera,11537.0,Goalkeeper,34,Sporting Gijón,1041,['cb45d760-2807-4eca-9618-2012aabd2939'],34,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:17:34.175,Pass,
,,,,,,,,,,,,,,,,1.026041,,,,,,,,,,,,,,3bfe1c1e-fcd6-42da-8d8d-2d84c7d79dd1,653,,"[39.4, 61.8]",3825610,17,,,,,0.71435684,,Right Foot,,,"[53.7, 74.2]",,Ground Pass,,18.927494,,,Alberto Lora Ramos,26633.0,,,,,,1,Regular Play,Luis Hernández Rodríguez,6561.0,Right Center Back,34,Sporting Gijón,1041,['ab024168-13c3-4879-9c68-7cb951af3752'],40,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:17:40.696,Pass,
,,,,,,,,,,,,,,,,1.371582,,,,,,,,,,,,,,8c454196-5bb3-4ac5-906e-af4e42045389,656,,"[51.2, 74.6]",3825610,17,,,,,-2.7785811,,Right Foot,,,"[38.3, 69.7]",,Ground Pass,,13.799275,,,Luis Hernández Rodríguez,6561.0,,,,,,1,Regular Play,Alberto Lora Ramos,26633.0,Right Back,34,Sporting Gijón,1041,['94b5fce7-e409-47ed-b5bb-606293254e3a'],42,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:17:42.115,Pass,
,,,,,,,,,,,,,,,,0.847168,,,,,,,,,,,,,,278e3842-75b9-419c-b499-666f083f3fd8,659,,"[40.1, 69.2]",3825610,17,,,,,-1.4704633,,Right Foot,,,"[41.6, 54.3]",,Ground Pass,,14.975313,,,Sergio Álvarez Díaz,13107.0,,,,,,1,Regular Play,Luis Hernández Rodríguez,6561.0,Right Center Back,34,Sporting Gijón,1041,['3eda3179-ec47-42a5-82af-be615bf03e26'],44,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:17:44.283,Pass,
,,,,,,,,,,,,,,,,1.196214,,,,,,,,,,,,,,fd68e48a-c959-4430-bab7-63d3fd4ddee0,662,,"[39.6, 52.3]",3825610,17,,,,,-1.7928783,,Left Foot,,,"[35.4, 33.7]",,Ground Pass,,19.068298,,,Jorge Meré Pérez,8818.0,,,,,,1,Regular Play,Sergio Álvarez Díaz,13107.0,Right Defensive Midfield,34,Sporting Gijón,1041,['763d9d21-0f50-4416-a4b9-4fb84992d2a9'],46,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:17:46.207,Pass,
,,,,,,,,,,,,,,,,1.140584,,,,,,,,,,,,,,7b817185-a9dc-49a9-a80c-01cb39843cac,665,,"[38.8, 34.2]",3825610,17,,,,,-0.039281093,,Right Foot,,,"[61.7, 33.3]",,Ground Pass,,22.917679,,,Ignacio Cases Mora,18925.0,,,,,,1,Regular Play,Jorge Meré Pérez,8818.0,Left Center Back,34,Sporting Gijón,1041,['cbc9fa3e-31e3-4423-9f64-a01be26bf3d1'],48,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:17:48.291,Pass,
,,,,,,,,,,,,,,,,1.666834,,,,,,,,,,,,,,f434914c-bcfe-44cc-b657-ee5fe4f6d3ca,668,,"[69.4, 24.3]",3825610,17,,,,,-0.803484,,Left Foot,,,"[88.4, 4.6]",,Ground Pass,,27.369509,,,Ismael López Blanco,24263.0,,,,,,1,Regular Play,Ignacio Cases Mora,18925.0,Left Defensive Midfield,34,Sporting Gijón,1041,['cb4e9c26-3103-4c3e-8ef5-89cefadfd98f'],50,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:17:50.999,Pass,
,,,,,,,,,,,,,,,,1.139252,,,,,,,,,,,,,,7359b0d7-208f-4e91-9fbd-1e23d59a20c8,671,,"[106.6, 3.4]",3825610,17,,,,,1.5438668,,Left Foot,True,,"[107.4, 33.1]",,High Pass,,29.710772,Incomplete,,,,,,,,,1,Regular Play,Ismael López Blanco,24263.0,Left Back,34,Sporting Gijón,1041,['eac82157-c4e9-4d2a-b7c4-730f9822449e'],54,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:17:54.543,Pass,
,,,,,,,,,,,,,,,,1.342948,,,,,,,,,,,,,,b29feff9-c870-4727-8e07-b736dd74627d,677,,"[16.5, 35.7]",3825610,17,,,,,0.1362474,,Right Foot,,,"[28.9, 37.4]",,Ground Pass,,12.515989,,,Francisco Portillo Soler,6873.0,,,,,,1,Regular Play,Alfred John Momar N''Diaye,5671.0,Center Defensive Midfield,35,Real Betis,218,['3043817c-975c-4564-a9cc-0d71c66b04e2'],58,,,,,,,,,,,,,,,,,,Real Betis,218,00:17:58.380,Pass,
,,,,,,,,,,,,,,,,1.899508,,,,,,,,,,,,,,9110014c-2174-47b4-8211-b6650e3560a1,691,,"[97.8, 38.6]",3825610,18,,,,,-1.6527022,,Left Foot,,,"[96.7, 25.2]",,Ground Pass,,13.445073,Incomplete,,Ignacio Cases Mora,18925.0,,,,,,1,Regular Play,Carlos Castro García,24173.0,Right Center Forward,35,Real Betis,218,"['1cadae51-5496-43db-bead-81d50aab2e69', '8ec2621b-3555-43a3-91c5-76ebdd6592ac', 'ce7d068d-825c-495e-90c7-3a1d555ae856']",2,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:18:02.768,Pass,True
,,,,,,,,,,True,,,,,,0.803473,,,,,,,,,,,,,,8ec2621b-3555-43a3-91c5-76ebdd6592ac,693,,"[23.4, 54.9]",3825610,18,,,,,2.071237,,Right Foot,,,"[19.9, 61.3]",,Ground Pass,,7.2945185,,,Joaquín Sánchez Rodríguez,6651.0,,,,,Interception,1,Regular Play,Cristiano Piccini,11634.0,Right Back,35,Real Betis,218,"['088a79af-7103-47f6-96e5-2a57e7a5722f', '9110014c-2174-47b4-8211-b6650e3560a1']",4,,,,,,,,,,,,,,,,,,Real Betis,218,00:18:04.668,Pass,
,,,,,,,,,,,,,,,,0.592638,,,,,,,,,,,,,,48c5ba08-4e87-4bb8-9e15-b1ad748634ba,696,,"[19.9, 61.3]",3825610,18,,,,,-0.8372996,,Right Foot,,,"[27.2, 53.2]",,Ground Pass,,10.904128,,,Daniel Ceballos Fernández,6697.0,,,,,,1,Regular Play,Joaquín Sánchez Rodríguez,6651.0,Right Midfield,35,Real Betis,218,['009581e7-5bb1-4b9e-a6ec-526fddc5cb1a'],5,,,,,,,,,,,,,,,,,,Real Betis,218,00:18:05.646,Pass,
,,,,,,,,,,,,,,,,1.734682,,,,,,,,,,,,,,9fa3259d-d588-47f4-b6a8-42d33ae96ef5,699,,"[29.1, 54.5]",3825610,18,,,,,-0.57871497,,Right Foot,,,"[44.1, 44.7]",,Ground Pass,,17.91759,,,Francisco Portillo Soler,6873.0,,,,,,1,Regular Play,Daniel Ceballos Fernández,6697.0,Right Center Midfield,35,Real Betis,218,['a15f38ad-40ee-445f-be38-9cc54484fd04'],7,,,,,,,,,,,,,,,,,,Real Betis,218,00:18:07.528,Pass,
,,,,,,,,,,,,,,,,2.244628,,,,,,,,,,,,,,b93d5091-55cd-4be0-ac0c-7f34df63fead,702,,"[52.2, 48.3]",3825610,18,,,,,0.31051508,,Right Foot,,,"[79.0, 56.9]",,Ground Pass,,28.146048,,,Álvaro Cejudo Carmona,26723.0,,,,,,1,Regular Play,Francisco Portillo Soler,6873.0,Left Center Midfield,35,Real Betis,218,['dfd84cb3-8dfb-4879-918d-4ca8e876e27f'],10,,,,,,,,,,,,,,,,,,Real Betis,218,00:18:10.076,Pass,
,,,,,,,,,,,,,,,,0.853796,,,,,,,,,,,,,,cb31d579-c56a-4288-b689-fd13206d0553,705,,"[90.5, 47.7]",3825610,18,,,,,-2.0491488,,Right Foot,,,"[83.5, 34.2]",,Ground Pass,,15.206906,,,Daniel Ceballos Fernández,6697.0,,,,,,1,Regular Play,Álvaro Cejudo Carmona,26723.0,Left Midfield,35,Real Betis,218,['619e5040-564c-4ca6-903d-57dc22be6e6e'],18,,,,,,,,,,,,,,,,,,Real Betis,218,00:18:18.498,Pass,
,,,,,,,,,,,,,,,,0.770007,,,,,,,,,,,,,,65b92ba4-9f1e-4f98-9082-2826e69de324,708,,"[83.5, 34.4]",3825610,18,,,,,-0.86670005,,Right Foot,,,"[89.7, 27.1]",,Low Pass,,9.577578,,,Francisco Portillo Soler,6873.0,,,,,,1,Regular Play,Daniel Ceballos Fernández,6697.0,Right Center Midfield,35,Real Betis,218,['8206c9a5-581a-4195-a4a5-8d855d99e930'],20,,,,,,,,,,,,,,,,,,Real Betis,218,00:18:20.041,Pass,
,,,,,,,,,,,,,,,,1.317247,,,,,,,,,,,,,,a5c88e13-8c22-4591-8cd3-dea52febd422,711,,"[93.5, 28.2]",3825610,18,,,,,-0.4249764,,Right Foot,,,"[107.2, 22.0]",,Ground Pass,,15.03762,,,Francisco Miguel Varela Martín,24132.0,,,,,,1,Regular Play,Francisco Portillo Soler,6873.0,Left Center Midfield,35,Real Betis,218,['5b4439b4-cdf3-4ed2-884f-67adb3080d76'],22,,,,,,,,,,,,,,,,,,Real Betis,218,00:18:22.104,Pass,
,,,,,,,,,,,,,,,,0.904043,,,,,,,,,,,,,,a653b2e0-9bf8-4fc0-9cbb-d44aeff72292,718,,"[12.0, 50.8]",3825610,18,,,,,1.5417347,,Right Foot,,,"[12.5, 68.0]",,Ground Pass,,17.207266,,,Jonathan Rodríguez Menéndez,6581.0,,,,,Recovery,1,Regular Play,Alberto Lora Ramos,26633.0,Right Back,36,Sporting Gijón,1041,['2cecdc2c-f069-4f15-8066-b2af10e8fa24'],25,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:18:25.325,Pass,
,,,,,,,,,,,,,,,,0.515276,,,,,,,,,,,,,,f7a86a86-67c5-40a3-9d80-7543954fefb3,722,,"[59.7, 74.2]",3825610,18,,,,,0.14531001,,Left Foot,,,"[67.9, 75.4]",,Ground Pass,,8.28734,,,Alen Halilović,6926.0,,,,,,1,Regular Play,Jonathan Rodríguez Menéndez,6581.0,Right Midfield,36,Sporting Gijón,1041,"['9ec734ff-d1e6-475c-8b5c-d0a40719cea7', 'a0e499fb-bf53-4470-a9cc-01e1552f9385']",32,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:18:32.071,Pass,True
,,,,,,,,,,,,,,,,1.462676,,,,,,,,,,,,,,c9deed65-5669-4557-b87b-632935fed080,724,,"[67.9, 75.4]",3825610,18,,,,,-1.5239556,,Left Foot,,,"[68.5, 62.6]",,Ground Pass,,12.8140545,Incomplete,,Jonathan Rodríguez Menéndez,6581.0,,,,,,1,Regular Play,Alen Halilović,6926.0,Left Center Forward,36,Sporting Gijón,1041,"['20917f53-644b-4e06-8f6d-415a4f56705e', '6253375e-e866-47af-9f73-7e81a2227a32']",32,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:18:32.586,Pass,
,,,,,,,,,,,,,,,,1.065497,,,,,,,,,,,,,,1fde0974-bb8d-4c59-a34c-de8d12a5a73b,728,,"[43.9, 80.0]",3825610,18,,True,,,-1.1878976,,,,,"[49.7, 65.6]",,Low Pass,,15.524175,,,Sergio Álvarez Díaz,13107.0,,,,,Throw-in,1,From Throw In,Alberto Lora Ramos,26633.0,Right Back,37,Sporting Gijón,1041,['ccd48d48-9ace-4dae-b40d-ecff8c0b7a7e'],41,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:18:41.047,Pass,
,,,,,,,,,,,,,,,,0.939549,,,,,,,,,,,,,,3265ab81-250c-4d31-8b46-a816e9e7101d,730,,"[49.9, 65.6]",3825610,18,,True,,,2.1440508,,Right Foot,,,"[44.8, 73.5]",,Ground Pass,,9.403191,,,Alberto Lora Ramos,26633.0,,,,,,1,From Throw In,Sergio Álvarez Díaz,13107.0,Right Defensive Midfield,37,Sporting Gijón,1041,['fd950b35-9aea-487a-a3a0-d67aed96db8a'],42,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:18:42.585,Pass,
,,,,,,,,,,,,,,,,1.139971,,,,,,,,,,,,,,daa0c255-600b-47b8-97c6-9a016ae80036,732,,"[44.8, 73.5]",3825610,18,,,,,-1.1254953,,Left Foot,,,"[49.0, 64.7]",,Ground Pass,,9.750897,,,Sergio Álvarez Díaz,13107.0,,,,,,1,From Throw In,Alberto Lora Ramos,26633.0,Right Back,37,Sporting Gijón,1041,['1349382e-6867-4f68-9c37-42351bc2368c'],44,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:18:44.257,Pass,
,,,,,,,,,,,,,,,,1.290707,,,,,,,,,,,,,,91d7aaa9-9649-4665-812d-0972c31d96df,735,,"[45.2, 65.8]",3825610,18,,,,,-1.6046816,,Right Foot,,,"[44.6, 48.1]",,Ground Pass,,17.710167,,,Ignacio Cases Mora,18925.0,,,,,,1,From Throw In,Sergio Álvarez Díaz,13107.0,Right Defensive Midfield,37,Sporting Gijón,1041,['2591c57c-d2b8-4b90-b735-4994190cbcdc'],46,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:18:46.034,Pass,
,,,,,,,,,,,,,,,,2.396251,,,,,,,,,,,,,,3068cea0-9fec-4da7-b553-9b7513f97c73,738,,"[45.2, 39.5]",3825610,18,,,,,-1.5083776,,Left Foot,,,"[46.7, 15.5]",,Ground Pass,,24.04683,,,Ismael López Blanco,24263.0,,,,,,1,From Throw In,Ignacio Cases Mora,18925.0,Left Defensive Midfield,37,Sporting Gijón,1041,['51c54731-156c-4185-acc1-cae047469913'],48,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:18:48.632,Pass,
,,,,,,,,,,,,,,,,0.959228,,,,,,,,,,,,,,1b091f91-aa84-4a26-a71e-8117489042d1,741,,"[51.2, 5.1]",3825610,18,,,,,1.6911792,,Left Foot,,,"[49.7, 17.5]",,Ground Pass,,12.4903965,,,Ignacio Cases Mora,18925.0,,,,,,1,From Throw In,Ismael López Blanco,24263.0,Left Back,37,Sporting Gijón,1041,['e97bf3ed-85c6-468f-be13-7bcb9dfce4c6'],52,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:18:52.630,Pass,
,,,,,,,,,,,,,,,,1.668151,,,,,,,,,,,,,,390a678e-efc5-45ca-8b6a-e8b3c610b9ec,744,,"[54.2, 32.7]",3825610,18,,,,,2.0831857,,Left Foot,,,"[41.6, 55.1]",,Ground Pass,,25.700584,,,Luis Hernández Rodríguez,6561.0,,,,,,1,From Throw In,Ignacio Cases Mora,18925.0,Left Defensive Midfield,37,Sporting Gijón,1041,['3bd07c36-0723-42ab-9457-c6027dea3b70'],59,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:18:59.224,Pass,
,,,,,,,,,,,,,,,,1.026444,,,,,,,,,,,,,,b07ddf97-cad2-4b27-9c88-a099cd0d60f6,747,,"[41.6, 55.1]",3825610,19,,,,,0.113150984,,Right Foot,,,"[54.8, 56.6]",,Ground Pass,,13.284954,,,Alen Halilović,6926.0,,,,,,1,From Throw In,Luis Hernández Rodríguez,6561.0,Right Center Back,37,Sporting Gijón,1041,['1fe518e8-6b8b-4b7b-979c-7873f138c4e0'],1,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:19:01.634,Pass,
,,,,,,,,,,,,,,,,2.447466,,,,,,,,,,,,,,fe7ba680-9f8d-4eb4-aa67-9d88ed158b21,750,,"[53.7, 49.3]",3825610,19,,,,,-1.2937702,,Left Foot,,,"[65.5, 7.8]",,High Pass,,43.14499,,,Ismael López Blanco,24263.0,,True,,,,1,From Throw In,Alen Halilović,6926.0,Left Center Forward,37,Sporting Gijón,1041,['398dcedf-df8a-45ca-873b-5cce4b92fe10'],6,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:19:06.330,Pass,
,,,,,,,,,,,,,,,,1.263448,,,,,,,,,,,,,,26f476ca-97c5-4793-9171-f490607e369d,753,,"[93.7, 6.8]",3825610,19,,,,,-0.43320018,,Left Foot,,,"[101.7, 3.1]",,Ground Pass,,8.814193,,,Alejandro Menéndez Díez,23994.0,,,,,,1,From Throw In,Ismael López Blanco,24263.0,Left Back,37,Sporting Gijón,1041,['c85d9b8b-4e60-4660-a663-239b5ce39fe1'],14,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:19:14.303,Pass,
,,,,,,,,,,,,,,,,0.957361,,,,,,,,,,,,,,5699b7d4-dee0-4e34-9605-db0128b558f4,756,,"[101.7, 2.7]",3825610,19,,,,,2.9310207,,Left Foot,,,"[88.6, 5.5]",,Ground Pass,,13.395895,,,Ismael López Blanco,24263.0,,,,,,1,From Throw In,Alejandro Menéndez Díez,23994.0,Left Midfield,37,Sporting Gijón,1041,['0e34771c-bca6-48e8-a096-e23645e9fc9a'],17,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:19:17.704,Pass,
,,,,,,,,,,,,,,,,0.974424,,,,,,,,,,,,,,c1639676-0b30-4f2b-a3e4-b5cac675042f,759,,"[88.4, 5.7]",3825610,19,,,,,2.4218893,,Left Foot,,,"[80.3, 12.8]",,Ground Pass,,10.771258,,,Ignacio Cases Mora,18925.0,,,,,,1,From Throw In,Ismael López Blanco,24263.0,Left Back,37,Sporting Gijón,1041,['20f37dfc-02f9-4c6b-b5d0-c5d2a6b00ac6'],19,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:19:19.883,Pass,
,,,,,,,,,,,,,,,,2.232555,,,,,,,,,,,,,,5d199753-5d6b-4326-ad3c-8acb507671de,762,,"[82.2, 18.3]",3825610,19,,,,,1.3981727,,Left Foot,,,"[89.0, 57.3]",,High Pass,,39.588383,Incomplete,,Alberto Lora Ramos,26633.0,,,,,,1,From Throw In,Ignacio Cases Mora,18925.0,Left Defensive Midfield,37,Sporting Gijón,1041,"['711b4f95-37a1-4184-9367-6994d84aa701', 'd641d662-cbfa-4f13-a77c-3fc07a7c7607']",23,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:19:23.080,Pass,
,,,,,,,,,,,,,,,,2.459997,,,,,,,,,,,,,,711b4f95-37a1-4184-9367-6994d84aa701,764,,"[31.1, 22.8]",3825610,19,,,,,0.77464586,,Head,,,"[40.5, 32.0]",,High Pass,,13.152946,Incomplete,,Rubén Castro Martín,6832.0,,,,,Interception,1,From Throw In,Álvaro Cejudo Carmona,26723.0,Left Midfield,37,Sporting Gijón,1041,"['0c03675f-f442-463d-882a-b5ba03271dc8', '5d199753-5d6b-4326-ad3c-8acb507671de', '8d3e5538-517c-4771-afc6-0a173cd9432e']",25,,,,,,,,,,,,,,,,,,Real Betis,218,00:19:25.313,Pass,
,,,,,,,,,,,,,,,,2.192049,,,,,,,,,,,,,,0c03675f-f442-463d-882a-b5ba03271dc8,767,,"[79.6, 48.1]",3825610,19,,,,True,3.0953827,,,,,"[62.3, 48.9]",,Low Pass,,17.318487,,,Jorge Meré Pérez,8818.0,,,,,Recovery,1,From Throw In,Sergio Álvarez Díaz,13107.0,Right Defensive Midfield,37,Sporting Gijón,1041,"['318acfb6-ab68-46c6-b98a-c17235d4da11', '711b4f95-37a1-4184-9367-6994d84aa701', 'c1816f26-13e1-4b35-87aa-a5872cd4631e']",27,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:19:27.773,Pass,True
