50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.141768,,,,,,,,,,,,,e9d65256-a68b-4fd6-8ce3-b5e9cc4b915f,1677,,,"[98.2, 12.2]",3825614,47,,,,,-1.7699555,,Left Foot,,,,"[96.0, 1.3]",,Ground Pass,,11.119802,,,,Fernando Navarro i Corbacho,6913.0,,,,,,2,From Throw In,Lucas Pérez Martínez,6732.0,Left Center Forward,118,RC Deportivo La Coruña,219,['0d4ab75e-904b-4752-afeb-affb16dbab5e'],1,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:01.706,Pass,
,,,,,,,,,,,,,,,,,1.315699,,,,,,,,,,,,,30147f93-4c67-4838-9f89-d4085fcc0410,1680,,,"[96.0, 1.3]",3825614,47,,,,,0.13552772,,Left Foot,,,,"[104.8, 2.5]",,Ground Pass,,8.881441,,,,Lucas Pérez Martínez,6732.0,,,,,,2,From Throw In,Fernando Navarro i Corbacho,6913.0,Left Back,118,RC Deportivo La Coruña,219,['c19d1e90-b10a-4b47-b7aa-fdabc854f3ad'],3,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:03.388,Pass,
,,,,,,,,,,,,,,,,,1.055522,,,,,,,,,,,,,efd7fb99-6bde-4f68-95d8-20ebd855d1d9,1683,,,"[104.8, 2.5]",3825614,47,,,,,1.4998496,50901ac7-5fed-4bfc-91f0-81f496283a6f,Left Foot,,,,"[106.2, 22.2]",,Ground Pass,,19.749683,,,,Luis Alberto Romero Alconchel,7782.0,True,,,,,2,From Throw In,Lucas Pérez Martínez,6732.0,Left Center Forward,118,RC Deportivo La Coruña,219,['f18043cb-e506-4e43-9e79-1a515e6f3429'],4,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:04.895,Pass,
,,,,,,,,,,,,,,,,,3.094227,,,,,,,,,,,,,c27006b0-be15-41e5-828a-33c6a367f6a9,1690,,,"[55.0, 28.5]",3825614,47,,,,True,-0.014353082,,,,,,"[75.9, 28.2]",,High Pass,,20.902153,,,,Lucas Pérez Martínez,6732.0,,,,,Recovery,2,From Throw In,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,118,RC Deportivo La Coruña,219,"['1343cd56-abe5-48b1-a706-94eaf39c4fbf', 'cab1b056-f3eb-4c4f-b574-336aedb6f401']",13,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:13.227,Pass,True
,,,,,,,,,,,,,,,,,1.165898,,,,,,,,,,,,,8d810737-8bce-4113-b031-cfbedc23d71e,1693,,,"[75.9, 28.2]",3825614,47,,,,,-2.4451609,,Left Foot,,,,"[64.3, 18.5]",,High Pass,,15.121178,,,,Pedro Mosquera Parada,6733.0,,,,,,2,From Throw In,Lucas Pérez Martínez,6732.0,Left Center Forward,118,RC Deportivo La Coruña,219,['71674167-edc7-40ed-8688-420b8444661f'],16,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:16.401,Pass,
,,,,,,,,,,,,,,,,,1.105388,,,,,,,,,,,,,c1f4084e-4e82-402d-9c4b-56f2e950495e,1697,,,"[65.0, 14.4]",3825614,47,,,,,-2.2281854,,Right Foot,,,,"[56.2, 3.0]",,Ground Pass,,14.401389,,,,Fernando Navarro i Corbacho,6913.0,,,,,,2,From Throw In,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,118,RC Deportivo La Coruña,219,"['3571ef1c-8dbe-45ed-92c0-f82629cdf710', 'd64e4c54-5a9c-483a-b49a-1f5270c4f4c8']",18,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:18.686,Pass,True
,,,,,,,,,,,,,,,,,2.708785,,,,,,,,,,,,,0cb8ce9c-3803-46a8-a59b-41a4e09f84b5,1701,,,"[42.9, 10.8]",3825614,47,,,,,2.513208,,Left Foot,,,,"[14.0, 31.8]",,Ground Pass,,35.724083,,,,Germán Darío Lux,27305.0,,,,,,2,From Throw In,Fernando Navarro i Corbacho,6913.0,Left Back,118,RC Deportivo La Coruña,219,"['13ba22a4-f446-494b-9bdc-3bd7d0bb92dd', '95f0b4a2-d400-4d09-9099-4a1084e47630']",22,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:22.533,Pass,True
,,,,,,,,,,,,,,,,,5.44806,,,,,,,,,,,,,0376dd30-bacb-4886-86a7-a5c2d423d935,1704,,,"[13.8, 31.8]",3825614,47,,,,,0.028401451,,Right Foot,,,,"[101.8, 34.3]",,High Pass,,88.03551,,Pass Offside,,Jonathan Javier Rodríguez Portillo,26288.0,,,Through Ball,True,,2,From Throw In,Germán Darío Lux,27305.0,Goalkeeper,118,RC Deportivo La Coruña,219,['3ae6d8c7-08d2-4483-aadd-db1dbd5efc36'],25,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:25.319,Pass,
,,,,,,,,,,,,,,,,,3.522109,,,,,,,,,,,,,c6318f6d-6cc2-4662-a7f9-9ffc7cc63c24,1706,,,"[16.7, 46.3]",3825614,47,,True,,,0.61873436,,Right Foot,,,,"[54.2, 73.0]",,High Pass,,46.03412,,Incomplete,,,,,,,,Free Kick,2,From Free Kick,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,119,Granada,1049,['f09d018b-5c4e-4172-bf67-90de2283d0e8'],45,,,,,,,,,,,,,,,,,Granada,1049,00:02:45.174,Pass,
,,,,,,,,,,,,,,,,,0.947473,,,,,,,,,,,,,3c012106-e874-4486-a636-1c39beee09ec,1709,,,"[84.4, 3.5]",3825614,47,,,,,2.4897234,,Left Foot,,,,"[76.8, 9.3]",,Ground Pass,,9.560335,,,,Luis Alberto Romero Alconchel,7782.0,,,,,,2,Regular Play,Lucas Pérez Martínez,6732.0,Left Center Forward,120,RC Deportivo La Coruña,219,"['cc5c7712-5491-43da-a198-1972fc42050b', 'd7f2e8db-6633-4d3d-9775-089e3a5bca07']",50,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:50.540,Pass,True
,,,,,,,,,,,,,,,,,2.44145,,,,,,,,,,,,,bdc79ef5-92b4-4624-8b5d-b549926ac02b,1712,,,"[80.8, 11.2]",3825614,47,,,,,0.124354996,,Right Foot,,,,"[106.4, 14.4]",,Ground Pass,,25.799225,,,,Lucas Pérez Martínez,6732.0,,,,,,2,Regular Play,Luis Alberto Romero Alconchel,7782.0,Left Midfield,120,RC Deportivo La Coruña,219,['d01b8d8b-586a-4186-b967-ec2059b37c60'],51,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:51.892,Pass,
,,,,,,,,,,,,,,,,,1.390435,,,,,,,,,,,,,6b047f11-01aa-4f13-87c1-f3f990cea105,1715,,,"[106.2, 14.4]",3825614,47,,,,,1.302653,ef92a685-a496-4ca5-bc15-0dc41672dbc9,Left Foot,True,,,"[114.8, 45.7]",,Ground Pass,,32.459976,,,,Jonathan Javier Rodríguez Portillo,26288.0,True,,,,,2,Regular Play,Lucas Pérez Martínez,6732.0,Left Center Forward,120,RC Deportivo La Coruña,219,['c1319076-94c1-417e-b0d4-a5d4287350d7'],54,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:54.426,Pass,
,,,,,,,,,,,,,,,,,2.380686,,,,,,,,,,,,,0be599db-f0aa-4e2e-b931-239c776826ec,1719,,,"[7.0, 36.1]",3825614,48,,True,,,-0.50473183,,Right Foot,,,,"[53.7, 10.3]",,High Pass,,53.352882,,,,Cristiano Biraghi,7158.0,,,,,Goal Kick,2,From Goal Kick,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,121,Granada,1049,['4286337a-4133-4dc1-8d57-e77bf9f94e9f'],23,,,,,,,,,,,,,,,,,Granada,1049,00:03:23.236,Pass,
,,,,,,,,,,,,,,,,,4.087569,,,,,,,,,,,,,4e663b17-c3fd-4c39-b14d-243bc1855772,1722,,,"[74.0, 5.3]",3825614,48,,,,,0.24906653,,Left Foot,,,,"[120.0, 17.0]",,Ground Pass,,47.46462,,Out,,,,,,,,,2,From Goal Kick,Cristiano Biraghi,7158.0,Left Back,121,Granada,1049,['a06a5e6f-41cc-4742-8641-11c202090280'],28,,,,,,,,,,,,,,,,,Granada,1049,00:03:28.165,Pass,True
,,,,,,,,,,,,,,,,,3.50084,,,,,,,,,,,,,c8134d60-6c01-4534-8eb2-cecc77efa890,1723,,,"[6.0, 44.0]",3825614,48,,,,,0.20780875,,Right Foot,,,,"[70.5, 57.6]",,High Pass,,65.918205,,Incomplete,,,,,,,,Goal Kick,2,From Goal Kick,Germán Darío Lux,27305.0,Goalkeeper,122,RC Deportivo La Coruña,219,['30410522-795c-4557-882e-0f6a9bfdb99d'],55,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:03:55.426,Pass,
,,,,,,,,,,,,,,,,,2.44133,,,,,,,,,,,,,30410522-795c-4557-882e-0f6a9bfdb99d,1724,,,"[49.6, 22.5]",3825614,48,,,,,-1.4085975,,Head,,,,"[53.2, 0.5]",,Low Pass,,22.292599,,Out,,Robert Ibáñez Castro,18721.0,,,,,Recovery,2,From Goal Kick,Javier Márquez Moreno,24783.0,Left Defensive Midfield,122,RC Deportivo La Coruña,219,"['3a3b0139-7c31-4dd7-a0ce-df149a7faf1c', 'c8134d60-6c01-4534-8eb2-cecc77efa890']",58,,,,,,,,,,,,,,,,,Granada,1049,00:03:58.927,Pass,
,,,,,,,,,,,,,,,,,1.383679,,,,,,,,,,,,,2bb9e9a1-7f8b-4e85-81e8-e1d17d16e117,1726,,,"[70.5, 80.0]",3825614,49,,,,,-0.42309704,,,,,,"[87.6, 72.3]",,Low Pass,,18.753666,,,,Lucas Pérez Martínez,6732.0,,,,,Throw-in,2,From Throw In,Laureano Sanabria Ruiz,23800.0,Right Back,123,RC Deportivo La Coruña,219,['fed6a840-2b7d-4a7c-824f-6a580042742e'],9,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:04:09.900,Pass,
,,,,,,,,,,,,,,,,,0.624633,,,,,,,,,,,,,0b8b7e4d-7fba-48e1-881e-1e0d9e03a19a,1730,,,"[81.9, 72.3]",3825614,49,,,,,-1.235348,,Left Foot,,,,"[85.7, 61.4]",,Ground Pass,,11.543396,,Incomplete,,,,,,,,,2,From Throw In,Lucas Pérez Martínez,6732.0,Left Center Forward,123,RC Deportivo La Coruña,219,['470fc5b6-720f-42c3-8dec-61a4bfb3f86f'],12,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:04:12.524,Pass,
,,,,,,,,,,,,,,,,,2.411499,,,,,,,,,,,,,488fa2bb-21e9-4f06-84bf-aa923a78ad92,1732,,,"[98.0, 80.0]",3825614,49,,,,,-0.646631,,,,,,"[118.4, 64.6]",,Low Pass,,25.560125,,,,Jonathan Javier Rodríguez Portillo,26288.0,,,,,Throw-in,2,From Throw In,Laureano Sanabria Ruiz,23800.0,Right Back,124,RC Deportivo La Coruña,219,['6475ce20-1ae1-4130-a742-9b27b512e646'],31,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:04:31.787,Pass,
,,,,,,,,,,,,,,,,,0.804693,,,,,,,,,,,,,9017a6d9-587e-4999-8a3b-900affa76886,1735,,,"[108.4, 60.9]",3825614,49,,,,,-2.4568632,,Right Foot,,,,"[97.5, 52.0]",,Ground Pass,,14.071958,,,,Celso Borges Mora,5582.0,,,,,,2,From Throw In,Jonathan Javier Rodríguez Portillo,26288.0,Right Center Forward,124,RC Deportivo La Coruña,219,['458a0938-bde0-44a7-b5a7-b63804b74405'],37,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:04:37.306,Pass,
,,,,,,,,,,,,,,,,,1.181039,,,,,,,,,,,,,10f0e9ef-efac-4266-a43e-ef897e4b095a,1739,,,"[98.5, 52.7]",3825614,49,,,,,1.4971968,,Right Foot,,,,"[100.1, 74.4]",,Ground Pass,,21.758905,,,,Laureano Sanabria Ruiz,23800.0,,,,,,2,From Throw In,Celso Borges Mora,5582.0,Right Defensive Midfield,124,RC Deportivo La Coruña,219,"['9a897a50-28d2-41a6-bfab-de09356a98fe', 'aefb991f-1284-4884-a92f-010f4d016838']",39,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:04:39.095,Pass,True
,,,,,,,,,,,,,,,,,0.904214,,,,,,,,,,,,,e0f8f6dc-0bf4-48a4-bc29-ebc3bab6fb31,1742,,,"[100.1, 74.8]",3825614,49,,,,,-1.3397057,,Right Foot,,,,"[102.1, 66.3]",,Ground Pass,,8.732124,,Incomplete,,Fayçal Fajr,5724.0,,,,,,2,From Throw In,Laureano Sanabria Ruiz,23800.0,Right Back,124,RC Deportivo La Coruña,219,"['17015ee4-163e-4c50-9db3-9d68a37685f7', '2305ad6b-f9ab-423f-8f33-a729c5f3f2b9']",41,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:04:41.363,Pass,
,,,,,,,,,,,,,,,,,5.108763,,,,,,,,,,,,,85fc004c-6912-4d8e-9b25-11be0152019a,1747,,,"[13.6, 4.1]",3825614,49,,,,,0.3168513,,Left Foot,,,,"[68.8, 22.2]",,High Pass,,58.09174,,Incomplete,,Robert Ibáñez Castro,18721.0,,,,,,2,From Throw In,Javier Márquez Moreno,24783.0,Left Defensive Midfield,124,RC Deportivo La Coruña,219,"['02e23eb9-4c04-446b-8c66-e1d51b9b2e32', '951ba2e5-2cc6-4c64-a3a9-d4866c41b489']",44,,,,,,,,,,,,,,,,,Granada,1049,00:04:44.415,Pass,
,,,,,,,,,,,,,,,,,2.652449,,,,,,,,,,,,,02e23eb9-4c04-446b-8c66-e1d51b9b2e32,1749,,,"[51.3, 57.9]",3825614,49,,,,,-0.16886,,Right Foot,,,,"[90.6, 51.2]",,High Pass,,39.867027,,Incomplete,,,,,,,,Recovery,2,From Throw In,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,124,RC Deportivo La Coruña,219,"['3f0ee1da-e6f0-4e83-9879-009d40c0913d', '85fc004c-6912-4d8e-9b25-11be0152019a']",49,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:04:49.524,Pass,
,,,,,,,,,,,,,,,,,1.018322,,,,,,,,,,,,,19f40f46-1145-409b-b1b4-7d7bb62132e4,1751,,,"[79.1, 80.0]",3825614,50,,,,,-1.683413,,,,,,"[77.2, 63.2]",,Low Pass,,16.907099,,,,Fayçal Fajr,5724.0,,,,,Throw-in,2,From Throw In,Laureano Sanabria Ruiz,23800.0,Right Back,125,RC Deportivo La Coruña,219,['9a2c4b0c-6c7c-4c76-a5d4-2f52a7eb71d0'],1,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:05:01.525,Pass,
,,,,,,,,,,,,,,,,,2.39898,,,,,,,,,,,,,70390854-f8fb-4182-b1ff-4ceda4c10544,1753,,,"[77.7, 65.7]",3825614,50,,,,,-0.101536416,,Right Foot,,,,"[104.2, 63.0]",,High Pass,,26.637192,,Incomplete,,Jonathan Javier Rodríguez Portillo,26288.0,,,,,,2,From Throw In,Fayçal Fajr,5724.0,Right Midfield,125,RC Deportivo La Coruña,219,"['7447c278-ed79-4e23-89bc-0e1cb0d33e29', '994cbfe9-d011-4b83-b86b-cf1ad562071d']",2,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:05:02.544,Pass,
,,,,,,,,,,,,,,,,,3.509879,,,,,,,,,,,,,7447c278-ed79-4e23-89bc-0e1cb0d33e29,1755,,,"[15.9, 17.1]",3825614,50,,,,,-0.4701305,,Head,,,,"[40.5, 4.6]",,High Pass,,27.593658,,,,Francisco Medina Luna,26797.0,,,,,Recovery,2,Regular Play,Matheus Dória Macedo,4418.0,Left Center Back,126,Granada,1049,"['70390854-f8fb-4182-b1ff-4ceda4c10544', 'ee4456a9-eeac-4b94-8fea-74523a818328']",4,,,,,,,,,,,,,,,,,Granada,1049,00:05:04.943,Pass,
,,,,,,,,,,,,,,,,,1.554769,,,,,,,,,,,,,91b97229-38f3-422e-8fec-ccad0a3e391c,1760,,,"[46.4, 0.1]",3825614,50,,,,,0.4379298,,,,,,"[59.0, 6.0]",,Low Pass,,13.912944,,,,Robert Ibáñez Castro,18721.0,,,,,Throw-in,2,From Throw In,Cristiano Biraghi,7158.0,Left Back,127,Granada,1049,['1eb436aa-931f-414e-b2a5-ca2c45fb7c52'],16,,,,,,,,,,,,,,,,,Granada,1049,00:05:16.951,Pass,
,,,,,,,,,,,,,,,,,1.133988,,,,,,,,,,,,,2b9a4d11-bf42-4b85-b22e-2cf4b4488629,1764,,,"[57.8, 5.7]",3825614,50,,,,,1.8925469,,Right Foot,,,,"[55.1, 13.8]",,Ground Pass,,8.53815,,,,Javier Márquez Moreno,24783.0,,,,,,2,From Throw In,Robert Ibáñez Castro,18721.0,Left Wing,127,Granada,1049,"['00d363f8-288f-430b-a04d-b67c9fd49f13', '5b934808-b33a-4148-bfb5-3db143d7ea5a']",20,,,,,,,,,,,,,,,,,Granada,1049,00:05:20.232,Pass,True
,,,,,,,,,,,,,,,,,1.782468,,,,,,,,,,,,,68eb7901-f9f1-44d3-8513-3461c60cfa5e,1767,,,"[55.6, 14.0]",3825614,50,,,,,1.0626237,,Left Foot,,,,"[77.6, 53.5]",,High Pass,,45.213383,,Incomplete,,Isaac Ajayi Success,6918.0,,,,,,2,From Throw In,Javier Márquez Moreno,24783.0,Left Defensive Midfield,127,Granada,1049,"['04fa0533-6814-4158-b2da-43dbd8eae45c', '85d50070-0646-4123-a5ce-1354a53e8c40']",21,,,,,,,,,,,,,,,,,Granada,1049,00:05:21.398,Pass,
,,,,,,,,,,,,,,,,,1.998033,,,,,,,,,,,,,422c31b4-6451-47b3-bcc7-c95004cd72bc,1772,,,"[41.4, 25.3]",3825614,50,,,,,0.55780345,,Right Foot,,,,"[86.6, 53.5]",,High Pass,,53.27551,,Incomplete,,,,,,,,,2,Regular Play,Fernando Navarro i Corbacho,6913.0,Left Back,128,RC Deportivo La Coruña,219,"['bdeaddec-646f-41ad-8cb5-f782fdb9af3b', 'e19e160d-7466-4c3f-bde2-4ec9db99295a']",24,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:05:24.742,Pass,True
,,,,,,,,,,,,,,,,,1.479897,,,,,,,,,,,,,bdeaddec-646f-41ad-8cb5-f782fdb9af3b,1773,,,"[33.5, 26.6]",3825614,50,,,,,0.056217756,,Head,,,,"[56.6, 27.9]",,High Pass,,23.13655,,Incomplete,,,,,,,,Recovery,2,Regular Play,Matheus Dória Macedo,4418.0,Left Center Back,128,RC Deportivo La Coruña,219,"['422c31b4-6451-47b3-bcc7-c95004cd72bc', 'ec2269f7-1001-47f3-bae0-1963955eb3a6']",26,,,,,,,,,,,,,,,,,Granada,1049,00:05:26.740,Pass,
,,,,,,,,,,,,,,,,,1.050876,,,,,,,,,,,,,ec2269f7-1001-47f3-bae0-1963955eb3a6,1774,,,"[63.5, 52.2]",3825614,50,,,,,-0.53614604,,Right Foot,,,,"[77.3, 44.0]",,Low Pass,,16.052414,,,,Lucas Pérez Martínez,6732.0,,,,,Recovery,2,Regular Play,Celso Borges Mora,5582.0,Right Defensive Midfield,128,RC Deportivo La Coruña,219,"['bdeaddec-646f-41ad-8cb5-f782fdb9af3b', 'c7bdd620-5099-4c98-9dce-f93baa57dcb2']",28,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:05:28.220,Pass,
,,,,,,,,,,,,,,,,,1.077255,,,,,,,,,,,,,76612f2b-8cf6-4ac5-9ff1-d0db852ec5f2,1782,,,"[72.5, 36.4]",3825614,51,,,,,1.5391327,,Left Foot,,,,"[73.2, 58.5]",,Ground Pass,,22.111084,,,,Fayçal Fajr,5724.0,,,,,Free Kick,2,From Free Kick,Laureano Sanabria Ruiz,23800.0,Right Back,129,RC Deportivo La Coruña,219,['b09a71ba-72b8-49ee-9eda-2e2eba0d519c'],8,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:06:08.446,Pass,
,,,,,,,,,,,,,,,,,4.486255,,,,,,,,,,,,,6b333754-03e8-4f7c-973e-aef9dbe904b5,1785,,,"[73.2, 58.5]",3825614,51,,,,,-0.78753036,,Right Foot,,,,"[120.0, 11.5]",,High Pass,,66.32677,,Out,,,,,True,,,,2,From Free Kick,Fayçal Fajr,5724.0,Right Midfield,129,RC Deportivo La Coruña,219,,10,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:06:10.899,Pass,
,,,,,,,,,,,,,,,,,2.449751,,,,,,,,,,,,,f6f090e9-e9ea-484b-a7c4-2b101f3502b4,1786,,,"[7.0, 44.1]",3825614,51,,True,,,0.6407837,,Right Foot,,,,"[48.3, 74.9]",,High Pass,,51.52019,,,,Isaac Ajayi Success,6918.0,,,,,Goal Kick,2,From Goal Kick,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,130,Granada,1049,['7986c00d-29e7-4888-aa3a-d9af553c5536'],30,,,,,,,,,,,,,,,,,Granada,1049,00:06:30.911,Pass,
,,,,,,,,,,,,,,,,,0.587757,,,,,,,,,,,,,34da2cab-d452-459d-8548-a5512d344524,1788,,,"[56.9, 78.5]",3825614,51,,True,,,-2.5482426,,Left Foot,,,,"[48.3, 72.7]",,Ground Pass,,10.373042,,,,Hugo Miguel Almeida Costa Lopes,20064.0,,,,,,2,From Goal Kick,Isaac Ajayi Success,6918.0,Right Wing,130,Granada,1049,['7358ed44-bb42-4ec2-8f5a-7b7bb5ebed1a'],33,,,,,,,,,,,,,,,,,Granada,1049,00:06:33.746,Pass,
,,,,,,,,,,,,,,,,,1.102348,,,,,,,,,,,,,3860b4f2-1241-4ed0-905e-894f307733c0,1790,,,"[49.8, 72.2]",3825614,51,,,,,-0.43833655,,Right Foot,,,,"[62.6, 66.2]",,Low Pass,,14.136477,,,,Rene Krhin,3160.0,,,,,,2,From Goal Kick,Hugo Miguel Almeida Costa Lopes,20064.0,Right Back,130,Granada,1049,['7637455f-1bfa-4604-914a-1d144d26f8a0'],34,,,,,,,,,,,,,,,,,Granada,1049,00:06:34.334,Pass,
,,,,,,,,,,,,,,,,,0.849421,,,,,,,,,,,,,3069e866-b64a-4577-ae3e-21435dcd69cc,1793,,,"[62.6, 66.2]",3825614,51,,,,,-0.39644128,,Right Foot,,,,"[75.5, 60.8]",,Ground Pass,,13.984634,,,,Youssef El-Arabi,27109.0,,,,,,2,From Goal Kick,Rene Krhin,3160.0,Right Defensive Midfield,130,Granada,1049,['a6e64ff7-d40b-43b5-bcec-a73f5bef4c2f'],35,,,,,,,,,,,,,,,,,Granada,1049,00:06:35.459,Pass,
,,,,,,,,,,,,,,,,,2.554819,,,,,,,,,,,,,42ad97dd-abe4-4a99-9e94-22222a352217,1797,,,"[92.0, 58.6]",3825614,51,,,,,-0.13489017,,Right Foot,,,,"[120.0, 54.8]",,Ground Pass,,28.256681,,Out,,Isaac Ajayi Success,6918.0,,,Through Ball,True,,2,From Goal Kick,Youssef El-Arabi,27109.0,Center Forward,130,Granada,1049,"['6004eaee-0e0d-4d56-b678-1b59a0522679', 'a13560ef-2d2b-4283-991d-b6331b9b2a0c']",39,,,,,,,,,,,,,,,,,Granada,1049,00:06:39.843,Pass,True
,,,,,,,,,,,,,,,,,3.663524,,,,,,,,,,,,,62eb0ac1-9de5-46ca-a2a9-c5e97a9cbeca,1799,,,"[6.0, 36.0]",3825614,52,,,,,0.47369123,,Right Foot,,,,"[69.4, 68.5]",,High Pass,,71.24472,,,,Celso Borges Mora,5582.0,,,,,Goal Kick,2,From Goal Kick,Germán Darío Lux,27305.0,Goalkeeper,131,RC Deportivo La Coruña,219,['773782e3-c610-48b9-865c-7ad5ad4ab64a'],7,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:07:07.494,Pass,
,,,,,,,,,,,,,,,,,1.024086,,,,,,,,,,,,,7b5b2521-f5a0-44b8-8cf5-edee3facfec4,1802,,,"[69.6, 68.5]",3825614,52,,,,True,-0.21729343,,,,,,"[77.3, 66.8]",,Low Pass,,7.8854294,,Incomplete,,Lucas Pérez Martínez,6732.0,,,,,,2,From Goal Kick,Celso Borges Mora,5582.0,Right Defensive Midfield,131,RC Deportivo La Coruña,219,"['5f89eedd-c7d5-46e2-b946-e003497d61ab', 'fb04bf5a-fdcd-44b7-a358-6f522f8e025e', 'fe5f7d70-b245-4b59-9476-3be1efc79397']",11,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:07:11.187,Pass,True
,,,,,,,,,,,,,,,,,1.24933,,,,,,,,,,,,,5f89eedd-c7d5-46e2-b946-e003497d61ab,1804,,,"[42.8, 13.3]",3825614,52,,,,,-0.37191764,,Head,,,,"[56.9, 7.8]",,High Pass,,15.134728,,,,Robert Ibáñez Castro,18721.0,,,,,Recovery,2,From Counter,Cristiano Biraghi,7158.0,Left Back,132,Granada,1049,"['0c1a2a24-e699-4510-9ef1-441c804f4853', '7b5b2521-f5a0-44b8-8cf5-edee3facfec4']",12,,,,,,,,,,,,,,,,,Granada,1049,00:07:12.212,Pass,
,,,,,,,,,,,,,,,,,1.611872,,,,,,,,,,,,,3c843091-826c-416e-9cce-3bebe0a41170,1810,,,"[76.5, 15.2]",3825614,52,,,,,0.76627004,,Left Foot,,,,"[105.8, 43.4]",,High Pass,,40.66608,,Incomplete,,,,,,,,Free Kick,2,From Free Kick,Javier Márquez Moreno,24783.0,Left Defensive Midfield,133,Granada,1049,['29461c9d-6790-4fd9-84f7-d4b4d78cd17e'],45,,,,,,,,,,,,,,,,,Granada,1049,00:07:45.560,Pass,
,,,,,,,,,,,,,,,,,1.873648,,,,,,,,,,,,,09c0d423-d5f4-4638-bf89-ca3eeacfd7e4,1813,,,"[91.2, 80.0]",3825614,52,,,,,-1.6178205,d3be6332-ff1e-4707-b125-487a1b547c89,,,,,"[90.8, 71.5]",,Low Pass,,8.509406,,,,Francisco Medina Luna,26797.0,True,,,,Throw-in,2,From Throw In,Hugo Miguel Almeida Costa Lopes,20064.0,Right Back,134,Granada,1049,['79f09c05-df0c-4eff-b007-ebd18b679721'],59,,,,,,,,,,,,,,,,,Granada,1049,00:07:59.014,Pass,
