50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,3.361808,,,,,,,,,,,,,9056b016-dd22-41b1-9939-156128506b50,1544,,"[7.5, 51.1]",3825598,43,,,,0.24249287,,Drop Kick,,,,"[73.8, 67.5]",,High Pass,,68.29824,,,Antoine Griezmann,5487.0,,,,,,1,From Throw In,Jan Oblak,6378.0,Goalkeeper,89,Getafe,216,['4460dfc3-54f1-405d-bb2d-541af9424519'],49,,,,,,,,,,,,,,,,Atlético Madrid,212,00:43:49.317,Pass,
,,,,,,,,,,,,,,,,,1.461125,,,,,,,,,,,,,84eeb289-5dd3-42f1-a1b2-50b3005598b3,1547,,"[74.5, 67.5]",3825598,43,,,True,-0.86459726,,,,,,"[80.3, 60.7]",,High Pass,,8.937561,Incomplete,,,,,,,,,1,From Throw In,Antoine Griezmann,5487.0,Left Center Forward,89,Getafe,216,"['03e04944-1e37-4478-b596-d48726172881', '60383682-6f49-4b6a-8f1a-7bcbf7661078']",52,,,,,,,,,,,,,,,,Atlético Madrid,212,00:43:52.679,Pass,True
,,,,,,,,,,,,,,,,,0.962194,,,,,,,,,,,,,03e04944-1e37-4478-b596-d48726172881,1548,,"[39.8, 19.4]",3825598,43,,,,-0.348771,,Head,,,,"[47.5, 16.6]",,High Pass,,8.19329,,,Álvaro Medrán Just,6736.0,,,,,Recovery,1,From Throw In,Juan Antonio Rodríguez Villamuela,25881.0,Left Defensive Midfield,89,Getafe,216,"['84eeb289-5dd3-42f1-a1b2-50b3005598b3', 'a8151b3d-fd9d-4929-b646-9d1584fe62b7']",54,,,,,,,,,,,,,,,,Getafe,216,00:43:54.140,Pass,
,,,,,,,,,,,,,,,,,1.152932,,,,,,,,,,,,,6078c628-bed7-4e39-a680-4f10aec5a77d,1551,,"[48.0, 16.8]",3825598,43,,,True,-2.4456105,,,,,,"[40.1, 10.2]",,Low Pass,,10.294173,,,Carlos Martín Vigaray,6856.0,,,,,,1,From Throw In,Álvaro Medrán Just,6736.0,Right Defensive Midfield,89,Getafe,216,"['3e72c549-f225-43bf-9ecb-8f6bfd9bdce6', 'a64728ab-c4e0-4f36-8a89-e0f770062e83']",55,,,,,,,,,,,,,,,,Getafe,216,00:43:55.142,Pass,True
,,,,,,,,,,,,,,,,,1.425729,,,,,,,,,,,,,6b35e539-5e3e-43e8-a573-d3cca029c246,1554,,"[40.5, 10.2]",3825598,43,,,,-0.43240777,,Right Foot,,,,"[54.8, 3.6]",,Ground Pass,,15.749603,,,Ángel Lafita Castillo,26020.0,,,,,,1,From Throw In,Carlos Martín Vigaray,6856.0,Left Back,89,Getafe,216,['88199aff-e892-447a-9df8-04f38f888e91'],58,,,,,,,,,,,,,,,,Getafe,216,00:43:58.024,Pass,
,,,,,,,,,,,,,,,,,1.04265,,,,,,,,,,,,,b64ece93-aadb-4208-af20-405220f653ba,1560,,"[70.6, 76.3]",3825598,44,,,,-2.2229676,,Right Foot,,,,"[66.4, 70.8]",,Ground Pass,,6.92026,,,Gabriel Fernández Arenas,6384.0,,,,,Recovery,1,Regular Play,Antoine Griezmann,5487.0,Left Center Forward,90,Atlético Madrid,212,['08717d36-ca98-4ca0-8235-e4f1e2d37d60'],1,,,,,,,,,,,,,,,,Atlético Madrid,212,00:44:01.317,Pass,
,,,,,,,,,,,,,,,,,1.559706,,,,,,,,,,,,,b111f203-518f-4d04-9af9-68983ad87641,1563,,"[66.4, 70.8]",3825598,44,,,,-1.2357723,,Left Foot,,,,"[75.8, 43.8]",,Ground Pass,,28.589508,,,Yannick Ferreira Carrasco,5633.0,,,,,,1,Regular Play,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,90,Atlético Madrid,212,['54260af9-0855-4034-b1f9-4a98cd2d4766'],3,,,,,,,,,,,,,,,,Atlético Madrid,212,00:44:03.199,Pass,
,,,,,,,,,,,,,,,,,1.181554,,,,,,,,,,,,,d8f51633-4113-4c1e-862b-8f9d4d822272,1566,,"[96.7, 10.9]",3825598,44,,,,2.9679215,,Right Foot,,,,"[79.6, 13.9]",,Ground Pass,,17.361164,,,Guilherme Magdalena Siqueira,26780.0,,,,,,1,Regular Play,Yannick Ferreira Carrasco,5633.0,Left Midfield,90,Atlético Madrid,212,['98dcbb17-82ba-4801-93c4-c44281da5a25'],10,,,,,,,,,,,,,,,,Atlético Madrid,212,00:44:10.210,Pass,
,,,,,,,,,,,,,,,,,0.778999,,,,,,,,,,,,,19dcba42-d828-4f04-98ad-da6bd9f29ca7,1569,,"[79.8, 13.9]",3825598,44,,,,-0.5540157,,Left Foot,,,,"[91.6, 6.6]",,Ground Pass,,13.875518,,,Yannick Ferreira Carrasco,5633.0,,,,,,1,Regular Play,Guilherme Magdalena Siqueira,26780.0,Left Back,90,Atlético Madrid,212,['ba5f1f0b-f25c-49ea-bb19-6068b8dd28d4'],13,,,,,,,,,,,,,,,,Atlético Madrid,212,00:44:13.239,Pass,
,,,,,,,,,,,,,,,,,1.458918,,,,,,,,,,,,,ed1e66cd-f384-41a9-b4ef-b8231e723bf6,1573,,"[85.4, 11.7]",3825598,44,,,,3.1415927,,Right Foot,,,,"[69.3, 11.7]",,Ground Pass,,16.1,,,Saúl Ñíguez Esclapez,6381.0,,,,,,1,Regular Play,Yannick Ferreira Carrasco,5633.0,Left Midfield,90,Atlético Madrid,212,['4abaa394-fe51-4c3e-a2a7-2752d3a875ca'],16,,,,,,,,,,,,,,,,Atlético Madrid,212,00:44:16.227,Pass,
,,,,,,,,,,,,,,,,,4.987424,,,,,,,,,,,,,7682c079-cdb9-4b23-95bd-f9f6fa042c38,1577,,"[74.5, 10.6]",3825598,44,,,,0.035797372,,Left Foot,,,,"[110.8, 11.9]",,High Pass,,36.32327,Incomplete,,,,,,,,,1,Regular Play,Saúl Ñíguez Esclapez,6381.0,Left Defensive Midfield,90,Atlético Madrid,212,['8a2aa963-05d6-416e-b1b5-e3696f78c945'],20,,,,,,,,,,,,,,,,Atlético Madrid,212,00:44:20.766,Pass,
,,,,,,,,,,,,,,,,,2.279243,,,,,,,,,,,,,197be4e6-6c82-4f7b-ad06-61c126b5c308,1580,,"[14.2, 63.2]",3825598,44,,,,-1.8388633,,Right Foot,,,,"[7.8, 39.9]",,Ground Pass,,24.162989,,,Vicente Guaita Panadero,6625.0,,,,,,1,Regular Play,Santiago Vergini,27403.0,Right Center Back,91,Getafe,216,['6883240d-ee15-4a11-8200-0bc52eeedcc1'],29,,,,,,,,,,,,,,,,Getafe,216,00:44:29.722,Pass,
,,,,,,,,,,,,,,,,,1.757162,,,,,,,,,,,,,b6bf0c86-f676-4975-8fbf-1852dad5063f,1583,,"[8.4, 39.9]",3825598,44,,,,-1.2964834,,Right Foot,,,,"[14.0, 20.0]",,Ground Pass,,20.67293,,,Alexis Ruano Delgado,6614.0,,,,,,1,Regular Play,Vicente Guaita Panadero,6625.0,Goalkeeper,91,Getafe,216,['6fceb01e-fc7a-4d93-a1d0-4b97d7ed98ab'],33,,,,,,,,,,,,,,,,Getafe,216,00:44:33.585,Pass,
,,,,,,,,,,,,,,,,,1.765765,,,,,,,,,,,,,76b037e3-4ffe-4dad-913c-71d2add91377,1586,,"[14.2, 20.7]",3825598,44,,,,1.876307,,Right Foot,,,,"[10.1, 33.7]",,Ground Pass,,13.631214,,,Vicente Guaita Panadero,6625.0,,,,,,1,Regular Play,Alexis Ruano Delgado,6614.0,Left Center Back,91,Getafe,216,['8e2963ab-b8f3-4ffe-9cd8-a0737f1f5626'],41,,,,,,,,,,,,,,,,Getafe,216,00:44:41.230,Pass,
,,,,,,,,,,,,,,,,,8.049358,,,,,,,,,,,,,3f2a9d3a-b75f-4240-8884-53de9457d523,1589,,"[10.1, 33.7]",3825598,44,,,,0.15431878,,Right Foot,,,,"[109.1, 49.1]",,High Pass,,100.19062,Incomplete,,Stefan Šćepović,23416.0,,,,,,1,Regular Play,Vicente Guaita Panadero,6625.0,Goalkeeper,91,Getafe,216,"['a734ba8b-4c45-4b68-bb5f-699abad601e8', 'ca0bf7a6-6615-4727-a4b7-5f04c04ceb8a']",45,,,,,,,,,,,,,,,,Getafe,216,00:44:45.678,Pass,
,,,,,,,,,,,,,,,,,2.2352,,,,,,,,,,,,,a8002879-d2ca-4905-8760-e97e6437693e,1593,,"[16.1, 52.4]",3825598,45,,,,-0.039144486,,Right Foot,,,,"[54.4, 50.9]",,High Pass,,38.32936,,,Saúl Ñíguez Esclapez,6381.0,,,,,,1,Regular Play,Jan Oblak,6378.0,Goalkeeper,91,Getafe,216,['4462e545-2aa6-4c51-8f7b-202a4eb1ff40'],8,,,,,,,,,,,,,,,,Atlético Madrid,212,00:45:08.574,Pass,
,,,,,,,,,,,,,,,,,1.254296,,,,,,,,,,,,,581864b4-a3b5-4909-a265-2149c877a0e7,1598,,"[56.7, 44.4]",3825598,45,,,,-0.9179497,,Right Foot,,,,"[61.9, 37.6]",,Low Pass,,8.560374,,,Víctor Rodríguez Romero,15893.0,,,,,Recovery,1,Regular Play,Pedro León Sánchez Gil,6907.0,Right Wing,91,Getafe,216,['ac18e0d2-ccb3-4009-8d7c-0e8052519f6c'],13,,,,,,,,,,,,,,,,Getafe,216,00:45:13.349,Pass,
,,,,,,,,,,,,,,,,,1.775922,,,,,,,,,,,,,2ac12b57-b589-4868-accd-488c1398777f,1601,,"[58.7, 30.9]",3825598,45,,,,-0.9086375,,Left Foot,,,,"[73.2, 12.3]",,Ground Pass,,23.584105,,,Carlos Martín Vigaray,6856.0,,,,,,1,Regular Play,Víctor Rodríguez Romero,15893.0,Center Attacking Midfield,91,Getafe,216,['2c777057-8c33-4d9d-966f-4bc6fada89df'],18,,,,,,,,,,,,,,,,Getafe,216,00:45:18.404,Pass,
,,,,,,,,,,,,,,,,,1.341757,,,,,,,,,,,,,2913ddfa-007c-4d2b-ac27-e48ea9da189d,1604,,"[73.6, 11.9]",3825598,45,,,,0.6407837,,Right Foot,,,,"[85.4, 20.7]",,Ground Pass,,14.720055,,,Pedro León Sánchez Gil,6907.0,,,,,,1,Regular Play,Carlos Martín Vigaray,6856.0,Left Back,91,Getafe,216,['9ca402f4-083b-4552-bfe7-29283a3397d5'],20,,,,,,,,,,,,,,,,Getafe,216,00:45:20.319,Pass,
,,,,,,,,,,,,,,,,,0.944731,,,,,,,,,,,,,aee3a96c-6781-46ca-8892-125c02c1e370,1607,,"[85.8, 20.7]",3825598,45,,,,2.9750092,,Right Foot,,,,"[74.5, 22.6]",,Ground Pass,,11.458621,,,Álvaro Medrán Just,6736.0,,,,,,1,Regular Play,Pedro León Sánchez Gil,6907.0,Right Wing,91,Getafe,216,['bd88e075-5044-463f-969b-3c9f7ec82fde'],22,,,,,,,,,,,,,,,,Getafe,216,00:45:22.664,Pass,
,,,,,,,,,,,,,,,,,0.956345,,,,,,,,,,,,,b1d68e84-fb78-4f72-ac5b-e7d85150d928,1610,,"[74.5, 22.4]",3825598,45,,,,-1.0335116,,Right Foot,,,,"[77.3, 17.7]",,Ground Pass,,5.470832,,,Víctor Rodríguez Romero,15893.0,,,,,,1,Regular Play,Álvaro Medrán Just,6736.0,Right Defensive Midfield,91,Getafe,216,['ff4f07b0-6f20-4dad-b637-4e646840fba5'],24,,,,,,,,,,,,,,,,Getafe,216,00:45:24.251,Pass,
,,,,,,,,,,,,,,,,,0.97683,,,,,,,,,,,,,31b0306d-a33b-43fa-84ed-3457c7250ef3,1613,,"[78.3, 17.3]",3825598,45,,,,-0.8669777,,Right Foot,,,,"[85.6, 8.7]",,Ground Pass,,11.280514,,,Ángel Lafita Castillo,26020.0,,,,,,1,Regular Play,Víctor Rodríguez Romero,15893.0,Center Attacking Midfield,91,Getafe,216,['8349d64e-cc3d-4505-a921-732e5639390b'],25,,,,,,,,,,,,,,,,Getafe,216,00:45:25.504,Pass,
,,,,,,,,,,,,,,,,,3.548726,,,,,,,,,,,,,772e72b6-7470-4ed6-9120-307b7c5ba8a1,1617,,"[7.0, 44.1]",3825598,45,,,,0.30612683,,Right Foot,,,,"[64.9, 62.4]",,High Pass,,60.72314,,,Antoine Griezmann,5487.0,,,,,Goal Kick,1,From Goal Kick,Jan Oblak,6378.0,Goalkeeper,92,Atlético Madrid,212,['f21c3b28-0741-4020-8fd4-3e7f2a76c4dc'],55,,,,,,,,,,,,,,,,Atlético Madrid,212,00:45:55.477,Pass,
,,,,,,,,,,,,,,,,,1.388759,,,,,,,,,,,,,dba57cad-417d-4c81-82d8-e4d8260f30e1,1620,,"[64.9, 62.4]",3825598,45,,,True,0.6561787,,,,,,"[74.9, 70.1]",,Low Pass,,12.621015,Incomplete,,Fernando José Torres Sanz,6382.0,,,,,,1,From Goal Kick,Antoine Griezmann,5487.0,Left Center Forward,92,Atlético Madrid,212,"['658ee7f5-27a8-49e5-ad6d-178785e6280d', '8b7342bc-2157-4e3c-ab04-26fcc452b83e', 'a9eb1c2b-7709-4836-a664-504fcad70fde']",59,,,,,,,,,,,,,,,,Atlético Madrid,212,00:45:59.066,Pass,True
,,,,,,,,,,,,,,,,,0.469669,,,,,,,,,,,,,fd0461f3-2e27-4ff7-8875-ead209ebeab3,1632,,"[61.0, 40.1]",3825598,45,,,,1.8568478,,Right Foot,,,,"[60.0, 43.5]",,Ground Pass,,3.544009,,,Pedro León Sánchez Gil,6907.0,,,,,Kick Off,2,From Kick Off,Stefan Šćepović,23416.0,Center Forward,94,Getafe,216,['b73c41a0-6273-49c6-8bad-521fab1f285f'],0,,,,,,,,,,,,,,,,Getafe,216,00:00:00.324,Pass,
,,,,,,,,,,,,,,,,,0.718269,,,,,,,,,,,,,4d898ff4-47d1-484b-86cb-49ea61fee764,1634,,"[60.6, 43.4]",3825598,45,,,,-2.8422265,,Right Foot,,,,"[52.5, 40.9]",,Ground Pass,,8.477028,,,Álvaro Medrán Just,6736.0,,,,,,2,From Kick Off,Pedro León Sánchez Gil,6907.0,Right Wing,94,Getafe,216,['294d947f-f079-49b7-8427-4b7598146ee3'],0,,,,,,,,,,,,,,,,Getafe,216,00:00:00.793,Pass,
,,,,,,,,,,,,,,,,,1.320897,,,,,,,,,,,,,2a771348-39bc-47d9-be7b-21bf18f2b9ee,1637,,"[53.3, 43.4]",3825598,45,,,,2.3527815,,Left Foot,,,,"[38.7, 58.1]",,Ground Pass,,20.71835,,,Juan Antonio Rodríguez Villamuela,25881.0,,,,,,2,From Kick Off,Álvaro Medrán Just,6736.0,Right Defensive Midfield,94,Getafe,216,['d2022547-e063-4f95-b732-5c2485b6c774'],2,,,,,,,,,,,,,,,,Getafe,216,00:00:02.265,Pass,
,,,,,,,,,,,,,,,,,1.438183,,,,,,,,,,,,,a590cbc8-c6e5-4c3d-89f9-da7a01a1eff1,1640,,"[39.0, 61.3]",3825598,45,,,,1.53896,,Right Foot,,,,"[39.5, 77.0]",,Ground Pass,,15.70796,,,Damián Nicolás Suárez Suárez,6627.0,,,,,,2,From Kick Off,Juan Antonio Rodríguez Villamuela,25881.0,Left Defensive Midfield,94,Getafe,216,['22b1d83f-59ca-49bd-a797-36375954874f'],4,,,,,,,,,,,,,,,,Getafe,216,00:00:04.596,Pass,
,,,,,,,,,,,,,,,,,0.933496,,,,,,,,,,,,,985d5de1-f221-4655-87cc-15333b436601,1643,,"[40.1, 76.1]",3825598,45,,,,0.1583275,,Right Foot,,,,"[52.0, 78.0]",,Ground Pass,,12.050726,,,Pedro León Sánchez Gil,6907.0,,,,,,2,From Kick Off,Damián Nicolás Suárez Suárez,6627.0,Right Back,94,Getafe,216,['a8d37e01-feed-46f4-8339-cf2a8336ab56'],6,,,,,,,,,,,,,,,,Getafe,216,00:00:06.793,Pass,
,,,,,,,,,,,,,,,,,0.801245,,,,,,,,,,,,,7b1086c3-c50a-450a-9162-604b4ac3618d,1650,,"[62.8, 4.1]",3825598,45,,,,-0.60374933,,Left Foot,,,,"[68.6, 0.1]",,Ground Pass,,7.045566,Out,,,,,,,,Recovery,2,From Kick Off,Guilherme Magdalena Siqueira,26780.0,Left Back,94,Getafe,216,['4795389b-7ff5-44ae-9ea0-df5af9f5b279'],9,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:09.948,Pass,True
,,,,,,,,,,,,,,,,,0.994853,,,,,,,,,,,,,9abd19f4-7c8b-444e-8ff7-5298a612aa3a,1651,,"[52.8, 80.0]",3825598,45,,,,-0.82927245,,,,,,"[62.6, 69.3]",,Low Pass,,14.509652,,,Víctor Rodríguez Romero,15893.0,,,,,Throw-in,2,From Throw In,Damián Nicolás Suárez Suárez,6627.0,Right Back,95,Getafe,216,['db145380-fdc9-41ad-9872-839f86d594b1'],21,,,,,,,,,,,,,,,,Getafe,216,00:00:21.911,Pass,
,,,,,,,,,,,,,,,,,1.43928,,,,,,,,,,,,,6d4ceba2-982a-41c4-b6e4-248088cf8dfe,1654,,"[62.5, 69.3]",3825598,45,,,,0.5880026,,Right Foot,,,,"[70.6, 74.7]",,Low Pass,,9.734988,Incomplete,,Pedro León Sánchez Gil,6907.0,,,,,,2,From Throw In,Víctor Rodríguez Romero,15893.0,Center Attacking Midfield,95,Getafe,216,"['13ad93a7-eefb-4451-a74a-2bde814c4414', '97994c19-ba09-4d57-b998-dd852547678c']",22,,,,,,,,,,,,,,,,Getafe,216,00:00:22.970,Pass,
,,,,,,,,,,,,,,,,,0.643794,,,,,,,,,,,,,4ecb2baa-0e83-4331-b0fc-fc73229973b8,1658,,"[47.1, 6.8]",3825598,45,,,,-0.4380122,,Left Foot,,,,"[55.0, 3.1]",,Ground Pass,,8.723532,,,Saúl Ñíguez Esclapez,6381.0,,,,,,2,Regular Play,Guilherme Magdalena Siqueira,26780.0,Left Back,96,Atlético Madrid,212,['cbaa819e-4649-4818-980d-e6eab0446666'],25,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:25.230,Pass,
,,,,,,,,,,,,,,,,,0.851667,,,,,,,,,,,,,72df2f18-2462-4e76-a5a6-d7b935816cb6,1661,,"[55.0, 3.1]",3825598,45,,,,0.60499126,,Right Foot,,,,"[64.4, 9.6]",,Ground Pass,,11.428473,,,Fernando José Torres Sanz,6382.0,,,,,,2,Regular Play,Saúl Ñíguez Esclapez,6381.0,Left Defensive Midfield,96,Atlético Madrid,212,['3b2849ce-602f-496d-a6bf-7dc47c9b5ffb'],26,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:26.635,Pass,
,,,,,,,,,,,,,,,,,1.29702,,,,,,,,,,,,,c10e5ec3-2374-4609-acc1-423cbf2f3096,1667,,"[71.0, 0.1]",3825598,45,,,,0.8168838,,,,,,"[83.3, 13.2]",,High Pass,,17.969418,,,Saúl Ñíguez Esclapez,6381.0,,,,,Throw-in,2,From Throw In,Guilherme Magdalena Siqueira,26780.0,Left Back,97,Atlético Madrid,212,['f71ead70-c8d5-4936-8447-1e3473d2ef8f'],45,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:45.523,Pass,
,,,,,,,,,,,,,,,,,1.677218,,,,,,,,,,,,,30087f9e-7654-4fd1-888c-0b4d728e8f67,1669,,"[83.3, 13.2]",3825598,45,,,,-0.14189705,,Head,,,,"[92.4, 11.9]",,High Pass,,9.192389,,,Fernando José Torres Sanz,6382.0,,,,,,2,From Throw In,Saúl Ñíguez Esclapez,6381.0,Left Defensive Midfield,97,Atlético Madrid,212,['d27c87b2-b52c-4a1b-8a28-b6aeaa5b8a23'],46,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:46.836,Pass,
,,,,,,,,,,,,,,,,,0.932615,,,,,,,,,,,,,30035be1-5f17-4297-bca8-238a20045618,1675,,"[27.3, 69.2]",3825598,45,,,,-2.4301336,,Left Foot,,,,"[24.4, 66.7]",,Low Pass,,3.8288379,,,Santiago Vergini,27403.0,,,,,Recovery,2,From Throw In,Álvaro Medrán Just,6736.0,Right Defensive Midfield,97,Atlético Madrid,212,['db332646-13fa-4712-85fa-133e7587b2a5'],49,,,,,,,,,,,,,,,,Getafe,216,00:00:49.314,Pass,
,,,,,,,,,,,,,,,,,2.027892,,,,,,,,,,,,,a59f32c9-2188-4619-9ede-1b4babaaa5d9,1679,,"[25.3, 66.7]",3825598,45,,,,-0.04597984,,Right Foot,,,,"[57.9, 65.2]",,High Pass,,32.63449,Incomplete,,Stefan Šćepović,23416.0,,,,,,2,From Throw In,Santiago Vergini,27403.0,Right Center Back,97,Atlético Madrid,212,"['208e42e7-3363-4fec-9a41-95b24e1a0c50', '419bbaf2-ca3c-41dc-a88f-fc5ca5d8d9d4', 'e1ff1b78-7b82-46c2-9068-2a72b92e428a']",50,,,,,,,,,,,,,,,,Getafe,216,00:00:50.367,Pass,True
,,,,,,,,,,,,,,,,,2.124734,,,,,,,,,,,,,208e42e7-3363-4fec-9a41-95b24e1a0c50,1681,,"[62.2, 14.9]",3825598,45,,,,0.5915175,,Head,,,,"[75.3, 23.7]",,Low Pass,,15.781318,Incomplete,,,,,,,,Recovery,2,From Throw In,Diego Roberto Godín Leal,5249.0,Left Center Back,97,Atlético Madrid,212,"['62d6c843-c874-401f-a742-969761a76aaf', 'a59f32c9-2188-4619-9ede-1b4babaaa5d9']",52,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:52.395,Pass,
,,,,,,,,,,,,,,,,,1.049943,,,,,,,,,,,,,7dd66ace-3ea6-4a3b-a505-264c51cd4d82,1685,,"[50.7, 72.4]",3825598,45,,,,0.006289225,,Right Foot,,,,"[66.6, 72.5]",,Ground Pass,,15.900314,,,Pedro León Sánchez Gil,6907.0,,,,,,2,From Throw In,Álvaro Medrán Just,6736.0,Right Defensive Midfield,97,Atlético Madrid,212,"['4b8c2e6c-d9a5-4acf-98bd-06f06d5e603c', '9678d965-89a7-40f5-b143-4c7aaa55d1a1']",56,,,,,,,,,,,,,,,,Getafe,216,00:00:56.736,Pass,True
,,,,,,,,,,,,,,,,,0.581723,,,,,,,,,,,,,d9aa1507-83cc-486c-aba1-09ef79ca8d69,1691,,"[44.9, 5.7]",3825598,46,,,,-0.22810262,,Left Foot,,,,"[50.5, 4.4]",,Ground Pass,,5.748913,Incomplete,,Gabriel Fernández Arenas,6384.0,,,,,Recovery,2,From Throw In,Saúl Ñíguez Esclapez,6381.0,Left Defensive Midfield,97,Atlético Madrid,212,"['30764a51-1fab-4bd7-a9c9-e3cb7a075dfc', '9f7521cf-947a-4ef3-bce3-0516d2e3d97d', 'd9ae49d0-3cb6-4496-9e31-f9ba8d23af0f']",0,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:00.707,Pass,True
,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,c97183e1-9322-450d-8c13-2344c480adf1,1698,,"[54.3, 13.0]",3825598,46,,,,1.3302621,,Left Foot,,,,"[56.9, 23.6]",,Ground Pass,,10.914211,,,Ángel Martín Correa,6377.0,,,,,,2,From Throw In,Saúl Ñíguez Esclapez,6381.0,Left Defensive Midfield,97,Atlético Madrid,212,['f475d2af-b94c-4c44-90a3-df3db6639480'],3,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:03.959,Pass,
,,,,,,,,,,,,,,,,,2.8,,,,,,,,,,,,,ad4ef585-f559-46f1-a549-fab2f7d3121d,1701,,"[57.5, 34.7]",3825598,46,,,,1.605565,,Right Foot,,,,"[56.3, 69.2]",,Ground Pass,,34.520863,,,Juan Francisco Torres Belén,6375.0,,,,,,2,From Throw In,Ángel Martín Correa,6377.0,Left Midfield,97,Atlético Madrid,212,['e5b8ca01-42b4-4ff7-ad1d-90fa6be5971b'],5,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:05.959,Pass,
,,,,,,,,,,,,,,,,,1.113799,,,,,,,,,,,,,4b0d9987-423f-4ceb-998f-09390b5e06c7,1704,,"[56.3, 67.7]",3825598,46,,,,-0.77840525,,Right Foot,,,,"[63.5, 60.6]",,Ground Pass,,10.111875,,,Antoine Griezmann,5487.0,,,,,,2,From Throw In,Juan Francisco Torres Belén,6375.0,Right Back,97,Atlético Madrid,212,['8a05955a-df6b-4532-b127-1c3c61723b5b'],10,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:10.047,Pass,
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,2dd26093-5bf9-491c-83a6-9dbd038520cf,1707,,"[69.3, 57.9]",3825598,46,,,,-1.080839,,Left Foot,,,,"[74.9, 47.4]",,Ground Pass,,11.9,,,Ángel Martín Correa,6377.0,,,,,,2,From Throw In,Antoine Griezmann,5487.0,Left Center Forward,97,Atlético Madrid,212,['dd37dbb1-9710-499e-9cee-93166296c510'],13,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:13.010,Pass,
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,dc35292d-d1cd-466f-b87f-931f27dedc53,1714,,"[80.6, 54.8]",3825598,46,,,,1.6614562,,Right Foot,,,,"[78.9, 73.5]",,Ground Pass,,18.777113,,,Juan Francisco Torres Belén,6375.0,,,,,,2,From Throw In,Ángel Martín Correa,6377.0,Left Midfield,97,Atlético Madrid,212,['479cc6bd-b95d-4ce9-80b9-e55af02ff590'],16,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:16.711,Pass,
,,,,,,,,,,,,,,,,,0.894195,,,,,,,,,,,,,5a9af8b4-49ef-4ad2-bdf5-f5c002fa6068,1717,,"[78.7, 73.4]",3825598,46,,,,-1.1686823,,Right Foot,,,,"[82.4, 64.7]",,Ground Pass,,9.4541,,,Ángel Martín Correa,6377.0,,,,,,2,From Throw In,Juan Francisco Torres Belén,6375.0,Right Back,97,Atlético Madrid,212,['8755a4a5-e61b-4577-90d7-c5213cd1988a'],18,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:18.628,Pass,
,,,,,,,,,,,,,,,,,1.429844,,,,,,,,,,,,,134822eb-29bb-4e2f-b538-0bdd9d233468,1720,,"[77.4, 64.9]",3825598,46,,,,3.0094993,,Right Foot,,,,"[63.1, 66.8]",,Ground Pass,,14.425672,,,Gabriel Fernández Arenas,6384.0,,,,,,2,From Throw In,Ángel Martín Correa,6377.0,Left Midfield,97,Atlético Madrid,212,['8a2ed12a-d019-4588-9cca-1370fde5e591'],20,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:20.501,Pass,
