50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.061299,,,,,,,,,,,,,,cf851666-d30c-474b-9e87-dc3fb3d59390,1877,,,"[38.4, 38.7]",3825696,60,,,,,-1.2304144,,Left Foot,,,"[41.8, 29.1]",,Low Pass,,10.184301,,,,,Pablo Hernández Domínguez,4711.0,,,,,,2,Regular Play,Jozabed Sánchez Ruiz,6852.0,Left Defensive Midfield,147,Rayo Vallecano,360,['21a93f0f-9f27-470f-a925-44b965ab92e9'],24,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:15:24.402,Pass,
,,,,,,,,,,,,,,,,,1.600082,,,,,,,,,,,,,,73c701ee-44e1-42f0-8968-dad8089da4d7,1880,,,"[42.6, 29.1]",3825696,60,,,,,-0.6333549,,Right Foot,,,"[71.2, 8.1]",,Ground Pass,,35.481827,,,,,Tiago Manuel Dias Correia,7900.0,,,,,,2,Regular Play,Pablo Hernández Domínguez,4711.0,Center Attacking Midfield,147,Rayo Vallecano,360,['cccd9451-f7f7-4846-a71c-2f321a62c2e4'],26,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:15:26.433,Pass,
,,,,,,,,,,,,,,,,,2.140339,,,,,,,,,,,,,,cd842450-250d-4a91-aa44-6d6821510c9a,1886,,,"[92.0, 0.1]",3825696,60,,,,,2.7154274,,,,,"[75.7, 7.5]",,Low Pass,,17.901117,,,,,Jozabed Sánchez Ruiz,6852.0,,,,,Throw-in,2,From Throw In,Tiago Manuel Dias Correia,7900.0,Left Wing,148,Rayo Vallecano,360,['746a878d-8c66-4f5d-b159-80cfebcccd36'],36,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:15:36.277,Pass,
,,,,,,,,,,,,,,,,,1.352602,,,,,,,,,,,,,,6bb2760f-f66a-4e86-aa93-40ae39c3d4a9,1889,,,"[75.7, 7.5]",3825696,60,,,,,-0.30587888,,Right Foot,,,"[90.9, 2.7]",,Ground Pass,,15.939887,,,,,Tiago Manuel Dias Correia,7900.0,,,,,,2,From Throw In,Jozabed Sánchez Ruiz,6852.0,Left Defensive Midfield,148,Rayo Vallecano,360,['3892b1d9-608f-4c7d-840d-0dbf002fd840'],39,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:15:39.636,Pass,
,,,,,,,,,,,,,,,,,2.668818,,,,,,,,,,,,,,503496ad-3b04-461d-bffc-351af8d94794,1892,,,"[90.9, 3.0]",3825696,60,,,,,0.99878824,,Right Foot,True,,"[120.0, 48.2]",,High Pass,,53.757324,,,Out,,Pablo Hernández Domínguez,4711.0,,True,,,,2,From Throw In,Tiago Manuel Dias Correia,7900.0,Left Wing,148,Rayo Vallecano,360,['d0f54c7e-fa8b-4250-94d7-a3fa4139e5ab'],43,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:15:43.116,Pass,
,,,,,,,,,,,,,,,,,1.171206,,,,,,,,,,,,,,c26e7721-d823-4be1-8b39-bd55a4f8437e,1895,,,"[7.0, 36.1]",3825696,61,,True,,,1.1008857,,Right Foot,,,"[26.4, 74.3]",,Ground Pass,,42.843903,,,,,Roberto José Rosales Altuve,6569.0,,,,,Goal Kick,2,From Goal Kick,Idriss Carlos Kameni,26103.0,Goalkeeper,149,Málaga,223,['2ead2dfe-f8b5-495a-8e85-8167e8fdd53a'],16,,,,,,,,,,,,,,,,,,Málaga,223,00:16:16.776,Pass,
,,,,,,,,,,,,,,,,,1.995989,,,,,,,,,,,,,,c4affede-a65b-4401-a4f4-b0ce46f4e7a0,1897,,,"[40.5, 76.2]",3825696,61,,True,,,0.0065788524,,Right Foot,,,"[86.1, 76.5]",,High Pass,,45.600986,,,Incomplete,,,,,,,,,2,From Goal Kick,Roberto José Rosales Altuve,6569.0,Right Back,149,Málaga,223,['e13806e0-8f66-4e28-8ab7-ae157bf68116'],18,,,,,,,,,,,,,,,,,,Málaga,223,00:16:18.584,Pass,
,,,,,,,,,,,,,,,,,0.927078,,,,,,,,,,,,,,91d2a041-e447-4f9b-8c6e-e3c0ea5c4d04,1899,,,"[85.1, 80.0]",3825696,61,,,,,-1.849096,,,,,"[83.3, 73.7]",,Low Pass,,6.5520988,,,,,José Luis García del Pozo,6580.0,,,,,Throw-in,2,From Throw In,Roberto José Rosales Altuve,6569.0,Right Back,150,Málaga,223,['a0cc7ee1-ca94-4eeb-ac27-944a221caf5c'],42,,,,,,,,,,,,,,,,,,Málaga,223,00:16:42.116,Pass,
,,,,,,,,,,,,,,,,,0.642914,,,,,,,,,,,,,,0677179c-6874-440b-b10d-f3c201c9c560,1902,,,"[82.3, 73.7]",3825696,61,,,,,0.8784619,,Right Foot,,,"[85.7, 77.8]",,Low Pass,,5.3263497,,,,,Roberto José Rosales Altuve,6569.0,,,,,,2,From Throw In,José Luis García del Pozo,6580.0,Right Midfield,150,Málaga,223,['523fd26b-179f-46fe-8c16-a793f89b515b'],43,,,,,,,,,,,,,,,,,,Málaga,223,00:16:43.109,Pass,
,,,,,,,,,,,,,,,,,1.604879,,,,,,,,,,,,,,667bc41c-d507-4766-bda1-d936d8225adc,1905,,,"[85.7, 77.8]",3825696,61,,,,,-0.55531204,,Left Foot,,,"[113.1, 60.8]",,High Pass,,32.245308,,,,,Nordin Amrabat,3302.0,,,,,,2,From Throw In,Roberto José Rosales Altuve,6569.0,Right Back,150,Málaga,223,['f0dc3b05-8f09-4ad5-a38f-8db4ec929502'],44,,,,,,,,,,,,,,,,,,Málaga,223,00:16:44.375,Pass,
,,,,,,,,,,,,,,,,,1.277144,,,,,,,,,,,,,,1410f3ad-9017-474f-8938-2a08c7701146,1908,,,"[113.1, 60.8]",3825696,61,,,,True,-2.4478908,,,,,"[103.6, 52.9]",,Low Pass,,12.355565,,,,,Duje Čop,8419.0,,,,,,2,From Throw In,Nordin Amrabat,3302.0,Right Center Forward,150,Málaga,223,"['4031f11a-6d2a-429b-8580-523728ff0caf', '96946145-0aa6-4051-88eb-a0c4d91e1e9d']",46,,,,,,,,,,,,,,,,,,Málaga,223,00:16:46.168,Pass,True
,,,,,,,,,,,,,,,,,3.369723,,,,,,,,,,,,,,3955b2a1-349f-4e30-b0c6-259674b10280,1911,,,"[105.2, 54.9]",3825696,61,,,,,1.8279239,,Right Foot,,,"[98.6, 80.0]",,Low Pass,,25.953228,,,Out,,,,,,,,,2,From Throw In,Duje Čop,8419.0,Left Center Forward,150,Málaga,223,,48,,,,,,,,,,,,,,,,,,Málaga,223,00:16:48.460,Pass,
,,,,,,,,,,,,,,,,,1.377796,,,,,,,,,,,,,,08359785-9fba-4828-838c-46b70ded3850,1912,,,"[31.7, 0.1]",3825696,62,,,,,0.17398064,,,,,"[48.2, 3.0]",,High Pass,,16.75291,,,,,Adrián Embarba Blázquez,11539.0,,,,,Throw-in,2,From Throw In,José Ignacio Martínez García,11298.0,Left Back,151,Rayo Vallecano,360,['377033fd-12c6-4db5-b925-0b2af167eac9'],0,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:17:00.650,Pass,
,,,,,,,,,,,,,,,,,1.946966,,,,,,,,,,,,,,5c753355-2d45-48a8-8f29-6b31936c2ba6,1914,,,"[49.4, 4.2]",3825696,62,,,,True,0.15218829,,,,,"[65.7, 6.7]",,Low Pass,,16.490602,,,Incomplete,,,,,,,,,2,From Throw In,Adrián Embarba Blázquez,11539.0,Left Wing,151,Rayo Vallecano,360,"['5d280b07-4d8d-403a-9757-2b9f4c547a89', 'fd8226ca-8387-4e22-ad50-2a9531ded2b6']",2,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:17:02.048,Pass,True
,,,,,,,,,,,,,,,,,2.03002,,,,,,,,,,,,,,94bfb833-3d68-48d1-ac6e-ccb10212e580,1918,,,"[44.7, 68.9]",3825696,62,,,,,-2.4900055,,Left Foot,,,"[15.2, 46.4]",,Ground Pass,,37.10121,,,,,Idriss Carlos Kameni,26103.0,,,,,,2,Regular Play,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,152,Málaga,223,['c1dcf961-8a0a-4abb-9f9a-a8267814b2fe'],5,,,,,,,,,,,,,,,,,,Málaga,223,00:17:05.714,Pass,
,,,,,,,,,,,,,,,,,2.315816,,,,,,,,,,,,,,01baea22-fd27-4998-857e-358fdef6e89e,1921,,,"[17.5, 45.7]",3825696,62,,,,,-0.07604356,,Right Foot,,,"[80.5, 40.9]",,High Pass,,63.182594,,,,,Charles Días Barbosa de Oliveira,6707.0,,,,,,2,Regular Play,Idriss Carlos Kameni,26103.0,Goalkeeper,152,Málaga,223,['c224cd05-e8c0-4b7f-8d96-1c583e788ce1'],11,,,,,,,,,,,,,,,,,,Málaga,223,00:17:11.570,Pass,
,,,,,,,,,,,,,,,,,1.311303,,,,,,,,,,,,,,d560d517-d35b-4ada-ab68-d1b8d0d051eb,1924,,,"[81.7, 40.9]",3825696,62,,,,True,0.15741688,,,,,"[94.3, 42.9]",,High Pass,,12.757743,,,Incomplete,,Duje Čop,8419.0,,,,,,2,Regular Play,Charles Días Barbosa de Oliveira,6707.0,Right Defensive Midfield,152,Málaga,223,"['0a7ad014-d032-4877-a476-c4092e4b93cd', '49fd947d-2fcd-4636-8492-34d56e699473', 'd456dab8-1b15-4cfb-b8ba-88887d789345']",14,,,,,,,,,,,,,,,,,,Málaga,223,00:17:14.088,Pass,True
,,,,,,,,,,,,,,,,,3.505373,,,,,,,,,,,,,,6cdda43f-f56c-401b-9e4f-1e290298cdca,1927,,,"[92.1, 22.1]",3825696,62,,,,,1.0370882,,Head,,,"[106.4, 46.3]",,High Pass,,28.109251,,,Incomplete,,Charles Días Barbosa de Oliveira,6707.0,,,,,Recovery,2,Regular Play,Juan Carlos Pérez López,6559.0,Left Midfield,152,Málaga,223,"['2529f085-ad17-4780-b08b-6956f06383f6', 'ba6d67e8-1720-408b-bafb-c7017d96f4ec']",18,,,,,,,,,,,,,,,,,,Málaga,223,00:17:18.412,Pass,
,,,,,,,,,,,,,,,,,0.970231,,,,,,,,,,,,,,ba6d67e8-1720-408b-bafb-c7017d96f4ec,1929,,,"[13.7, 33.8]",3825696,62,,,,,2.6431332,,Head,,,"[5.8, 38.1]",,Low Pass,,8.994443,,,,,Yoel Rodríguez Oterino,10612.0,,,,,Recovery,2,Regular Play,José Ignacio Martínez García,11298.0,Left Back,153,Rayo Vallecano,360,"['6cdda43f-f56c-401b-9e4f-1e290298cdca', '86b7c3da-8f73-4830-8210-d40a12f3989b']",21,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:17:21.917,Pass,
,,,,,,,,,,,,,,,,,1.845519,,,,,,,,,,,,,,0312b605-ff61-443d-aa14-9b32af18bcf5,1932,,,"[8.6, 39.8]",3825696,62,,,,,1.0384738,,Keeper Arm,,,"[21.5, 61.7]",,Ground Pass,,25.416924,,,,,Roberto Román Triguero,6914.0,,,,,,2,Regular Play,Yoel Rodríguez Oterino,10612.0,Goalkeeper,153,Rayo Vallecano,360,['20abeee4-20d1-48fc-9647-41a0eafa74b4'],29,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:17:29.881,Pass,
,,,,,,,,,,,,,,,,,1.881777,,,,,,,,,,,,,,f18cd00d-73c1-478d-ba19-050c3b680683,1935,,,"[23.6, 68.7]",3825696,62,,,,,-0.6170892,,Right Foot,,,"[44.6, 53.8]",,Ground Pass,,25.748981,,,Incomplete,,,,,,,,,2,Regular Play,Roberto Román Triguero,6914.0,Right Back,153,Rayo Vallecano,360,['7cb3bf5b-0746-4e9c-91e8-c8e2bd89a4a5'],32,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:17:32.957,Pass,
,,,,,,,,,,,,,,,,,0.637018,,,,,,,,,,,,,,4f504e6f-b231-4722-ac72-6b48ee6f8fa8,1938,,,"[76.9, 25.2]",3825696,62,,,,,0.63414586,,Right Foot,,,"[92.4, 36.6]",,Ground Pass,,19.240843,,,,,Charles Días Barbosa de Oliveira,6707.0,,,,,,2,From Counter,José Luis García del Pozo,6580.0,Right Midfield,154,Málaga,223,['e12c6d69-52c5-4d26-9719-cc5fea36fb19'],35,,,,,,,,,,,,,,,,,,Málaga,223,00:17:35.693,Pass,
,,,,,,,,,,,,,,,,,0.788733,,,,,,,,,,,,,,79ac0fd4-85d4-468e-a874-3614e329edd2,1941,,,"[92.4, 36.6]",3825696,62,,,,,0.6814794,,Right Foot,,,"[101.4, 43.9]",,Low Pass,,11.588356,,,,,Nordin Amrabat,3302.0,,,,,,2,From Counter,Charles Días Barbosa de Oliveira,6707.0,Right Defensive Midfield,154,Málaga,223,['1b5d31e8-84b3-4150-b208-3e9d027eae22'],37,,,,,,,,,,,,,,,,,,Málaga,223,00:17:37.019,Pass,
,,,,,,,,,,,,,,,,,0.769865,,,,,,,,,,,,,,11f1a832-b42a-40e0-9bd9-4055f4469c0a,1949,,,"[29.2, 22.4]",3825696,62,,,,,-1.0196533,,Left Foot,,,"[35.9, 11.5]",,Ground Pass,,12.79453,,,,,Pablo Hernández Domínguez,4711.0,,,,,,2,Regular Play,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,155,Rayo Vallecano,360,['c3ad9428-f59b-4e7a-858b-7bb047485150'],41,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:17:41.562,Pass,
,,,,,,,,,,,,,,,,,1.068444,,,,,,,,,,,,,,98d62e76-71e6-4797-a445-e7692fc2a0c9,1952,,,"[35.6, 11.5]",3825696,62,,,,,1.5707964,,Right Foot,,,"[35.6, 19.9]",,Ground Pass,,8.4,,,,,Roberto Trashorras Gayoso,26848.0,,,,,,2,Regular Play,Pablo Hernández Domínguez,4711.0,Center Attacking Midfield,155,Rayo Vallecano,360,['ca3556ab-cd13-4375-81ee-be99066a61d4'],42,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:17:42.476,Pass,
,,,,,,,,,,,,,,,,,1.345395,,,,,,,,,,,,,,ca50574c-8e73-4250-be18-9f8edf6003f3,1958,,,"[41.8, 24.7]",3825696,62,,,,,0.14966604,,Right Foot,,,"[54.4, 26.6]",,Ground Pass,,12.742449,,,,,Jozabed Sánchez Ruiz,6852.0,,,,,Free Kick,2,From Free Kick,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,156,Rayo Vallecano,360,['90e119bd-2884-4d41-bd84-60493d6f8358'],53,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:17:53.417,Pass,
,,,,,,,,,,,,,,,,,0.957389,,,,,,,,,,,,,,e9ac4631-b89f-4938-a720-5d5fcbd0c32f,1962,,,"[55.7, 34.7]",3825696,62,,,,,0.88603425,,Right Foot,,,"[69.5, 51.6]",,Low Pass,,21.81857,,,Incomplete,,,,,,,,,2,From Free Kick,Jozabed Sánchez Ruiz,6852.0,Left Defensive Midfield,156,Rayo Vallecano,360,"['168aecb4-045f-4f92-8ead-f1ce4926f537', 'd0ab9ca1-0f6f-4a26-bd51-4231b05111e1']",58,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:17:58.168,Pass,True
,,,,,,,,,,,,,,,,,1.41856,,,,,,,,,,,,,,7f5f2380-a2b6-42ec-84d6-fceb2a8595b7,1967,,,"[13.7, 45.7]",3825696,63,,,,,1.0983962,,Keeper Arm,,,"[23.0, 63.9]",,Ground Pass,,20.438444,,,,,Roberto Román Triguero,6914.0,,,,,,2,From Free Kick,Yoel Rodríguez Oterino,10612.0,Goalkeeper,156,Rayo Vallecano,360,['fa641b63-ad8e-4345-a891-da1d60955664'],8,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:18:08.688,Pass,
,,,,,,,,,,,,,,,,,2.774138,,,,,,,,,,,,,,f511daf3-8458-40d4-a3e1-ed523b87cf3c,1970,,,"[24.9, 67.0]",3825696,63,,,,,-0.17232941,,Right Foot,,,"[85.8, 56.4]",,High Pass,,61.815613,,,Pass Offside,,Javier Guerra Rodríguez,11542.0,,,,,,2,From Free Kick,Roberto Román Triguero,6914.0,Right Back,156,Rayo Vallecano,360,['5279e827-94ad-487c-9358-629a83b14ed1'],11,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:18:11.904,Pass,
,,,,,,,,,,,,,,,,,0.731502,,,,,,,,,,,,,,9aa4dcb7-dc8e-48b0-a1de-503a9b18ac90,1972,,,"[29.5, 24.9]",3825696,63,,True,,,1.0801283,,Right Foot,,,"[33.4, 32.2]",,Ground Pass,,8.276473,,,,,Raúl Albentosa Redal,6727.0,,,,,Free Kick,2,From Free Kick,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,157,Málaga,223,['78bfef26-6f07-4f27-b2f9-614b512d123e'],20,,,,,,,,,,,,,,,,,,Málaga,223,00:18:20.589,Pass,
,,,,,,,,,,,,,,,,,1.800737,,,,,,,,,,,,,,0fd23a9e-2c60-4604-9056-b69ea95fa634,1974,,,"[33.4, 32.2]",3825696,63,,,,,-0.054807898,,Right Foot,,,"[73.5, 30.0]",,High Pass,,40.160305,,,,,Duje Čop,8419.0,,,,,,2,From Free Kick,Raúl Albentosa Redal,6727.0,Right Center Back,157,Málaga,223,['bd4e4226-f58e-4748-8142-a82bb4fa95f2'],22,,,,,,,,,,,,,,,,,,Málaga,223,00:18:22.439,Pass,
,,,,,,,,,,,,,,,,,2.325099,,,,,,,,,,,,,,8ef5bcd2-d843-470b-8468-07c1823f8108,1976,,,"[73.5, 30.0]",3825696,63,,,,,0.5361012,,Head,,,"[97.4, 44.2]",,High Pass,,27.80018,,,Incomplete,,Charles Días Barbosa de Oliveira,6707.0,,,,,,2,From Free Kick,Duje Čop,8419.0,Left Center Forward,157,Málaga,223,"['21bf9832-a2a7-4545-8bd2-fd2360028563', '9013cfab-92e5-4543-8791-3140428b59e2']",24,,,,,,,,,,,,,,,,,,Málaga,223,00:18:24.438,Pass,
,,,,,,,,,,,True,,,,,,1.24977,,,,,,,,,,,,,,21bf9832-a2a7-4545-8bd2-fd2360028563,1978,,,"[22.7, 35.9]",3825696,63,,,,,3.0935528,,Head,,,"[12.3, 36.4]",,Low Pass,,10.412012,,,,,Yoel Rodríguez Oterino,10612.0,,,,,Interception,2,Regular Play,Antonio Amaya Carazo,27144.0,Left Center Back,158,Rayo Vallecano,360,"['8ef5bcd2-d843-470b-8468-07c1823f8108', 'a5ce7842-8a54-448a-8800-bfd17bccd0de']",26,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:18:26.764,Pass,
,,,,,,,,,,,,,,,,,1.077994,,,,,,,,,,,,,,bbc1e743-3bea-4092-9bea-94f1a7988759,1981,,,"[16.0, 38.7]",3825696,63,,,,,0.0,,Keeper Arm,,,"[30.3, 38.7]",,Ground Pass,,14.3,,,,,Roberto Trashorras Gayoso,26848.0,,,,,,2,Regular Play,Yoel Rodríguez Oterino,10612.0,Goalkeeper,158,Rayo Vallecano,360,['f8e5830e-691d-4acc-811f-e7594708efed'],31,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:18:31.016,Pass,
,,,,,,,,,,,,,,,,,1.509998,,,,,,,,,,,,,,6fd1a814-c9d8-424b-9953-45a544420ded,1985,,,"[30.6, 37.8]",3825696,63,,,,,-2.0816724,,Right Foot,,,"[21.8, 22.1]",,Ground Pass,,17.998055,,,,,Antonio Amaya Carazo,27144.0,,,,,,2,Regular Play,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,158,Rayo Vallecano,360,"['2fa583f7-0890-4503-99d5-d21352f4e1fc', 'a7bf0dc0-781f-4965-b05d-4bd21c84f2b1']",32,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:18:32.509,Pass,True
,,,,,,,,,,,,,,,,,2.482346,,,,,,,,,,,,,,67f86a7d-8243-4213-b1a8-266882b4bd46,1988,,,"[21.8, 22.1]",3825696,63,,,,,1.337736,,Right Foot,,,"[31.2, 61.7]",,Ground Pass,,40.700367,,,,,Diego Javier Llorente Ríos,6713.0,,,,,,2,Regular Play,Antonio Amaya Carazo,27144.0,Left Center Back,158,Rayo Vallecano,360,['e96b7b6c-77d7-4335-995d-53a44ce14381'],35,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:18:35.330,Pass,
,,,,,,,,,,,,,,,,,1.483404,,,,,,,,,,,,,,8edebf01-a1f8-499c-9c08-4259b6563aca,1991,,,"[34.4, 63.9]",3825696,63,,,,,0.7123576,,Right Foot,,,"[43.2, 71.5]",,Ground Pass,,11.627554,,,,,Roberto Román Triguero,6914.0,,,,,,2,Regular Play,Diego Javier Llorente Ríos,6713.0,Right Center Back,158,Rayo Vallecano,360,"['bd8fca58-f7fe-4b69-a5c6-f55e4542a0dc', 'c9b68bc7-ec6f-4d89-b327-45ad2b26e688']",37,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:18:37.812,Pass,True
,,,,,,,,,,,,,,,,,3.822975,,,,,,,,,,,,,,8bad1c5d-98df-49da-b69d-377c0cc54a19,1994,,,"[46.9, 73.0]",3825696,63,,,,,-0.12365958,,Right Foot,,,"[100.0, 66.4]",,Ground Pass,,53.5086,,,Incomplete,,Alhassane Bangoura,23761.0,,,,,,2,Regular Play,Roberto Román Triguero,6914.0,Right Back,158,Rayo Vallecano,360,"['2982ff05-1849-4c49-a7ab-43f0171336df', 'ae47eb64-79bb-4210-90c4-832923462a2b']",39,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:18:39.944,Pass,
,,,,,,,,,,,,,,,,,1.370126,,,,,,,,,,,,,,2982ff05-1849-4c49-a7ab-43f0171336df,1996,,,"[20.1, 13.7]",3825696,63,,,,,2.3333972,,Left Foot,,,"[5.1, 29.4]",,Ground Pass,,21.713821,,,,,Idriss Carlos Kameni,26103.0,,,,,Recovery,2,Regular Play,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,158,Rayo Vallecano,360,"['1ee7e3be-20f4-47be-a4fb-c156c7048560', '8bad1c5d-98df-49da-b69d-377c0cc54a19']",43,,,,,,,,,,,,,,,,,,Málaga,223,00:18:43.767,Pass,
,,,,,,,,,,,,,,,,,0.74985,,,,,,,,,,,,,,81133ecb-de98-4620-a4c1-c3642e4ba2a8,2001,,,"[10.1, 26.9]",3825696,63,,,,,-1.1153452,,Left Foot,,,"[14.9, 17.1]",,Low Pass,,10.912378,,,Incomplete,,,,,,,,,2,Regular Play,Idriss Carlos Kameni,26103.0,Goalkeeper,158,Rayo Vallecano,360,"['336cc7d6-3bce-44c2-81ed-b9fca2e94c26', 'b5c15c48-3b3a-4976-8a2a-459cba146f22']",45,,,,,,,,,,,,,,,,,,Málaga,223,00:18:45.256,Pass,True
,,,,,,,,,,,,,,,,,2.332814,,,,,,,,,,,,,,43b18da7-628a-4cc1-906f-ad969e9fc894,2004,,,"[106.0, 58.6]",3825696,63,,,,,-1.1912727,,Left Foot,,,"[120.0, 23.5]",,High Pass,,37.78902,,,Out,,Adrián Embarba Blázquez,11539.0,,,,,,2,Regular Play,Alhassane Bangoura,23761.0,Right Wing,158,Rayo Vallecano,360,['4a3b1d6b-95bf-4dad-baf4-2565e9fe578f'],47,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:18:47.197,Pass,
,,,,,,,,,,,,,,,,,1.154111,,,,,,,,,,,,,,75e1a71c-ea11-4e81-bc2f-20d496cab9d1,2006,,,"[7.0, 44.1]",3825696,64,,True,,,0.09453407,,Right Foot,,,"[86.1, 51.6]",,High Pass,,79.454765,,,Unknown,,,,,,,,Goal Kick,2,From Goal Kick,Idriss Carlos Kameni,26103.0,Goalkeeper,159,Málaga,223,,3,,,,,,,,,,,,,,,,,,Málaga,223,00:19:03.813,Pass,
,,,,,,,,,,,,,,,,,1.137306,,,,,,,,,,,,,,eefcdeb7-4553-4cac-929f-d0deaf88f29d,2009,,,"[42.6, 28.1]",3825696,64,,,,,-0.37349716,,Right Foot,,,"[50.0, 25.2]",,Ground Pass,,7.9479556,,,,,José Ignacio Martínez García,11298.0,,,,,Free Kick,2,From Free Kick,Antonio Amaya Carazo,27144.0,Left Center Back,160,Rayo Vallecano,360,['e938b9af-a0af-44f0-b855-2c9168c52d10'],13,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:19:13.007,Pass,
,,,,,,,,,,,,,,,,,2.693347,,,,,,,,,,,,,,45b12043-4f02-498f-8fb5-d2d284765bca,2012,,,"[57.2, 32.2]",3825696,64,,,,,0.8179811,,Left Foot,,,"[94.3, 71.8]",,High Pass,,54.263893,,,,,Alhassane Bangoura,23761.0,,,,,,2,From Free Kick,José Ignacio Martínez García,11298.0,Left Back,160,Rayo Vallecano,360,['93c58351-d89c-4a70-b423-a51de49f0f43'],16,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:19:16.171,Pass,
,,,,,,,,,,,,,,,,,1.078002,,,,,,,,,,,,,,3a5054e7-6b8c-4c84-a3e4-aeed512275da,2018,,,"[120.0, 80.0]",3825696,64,,,,,-1.7314682,,Right Foot,,,"[115.3, 51.0]",,High Pass,,29.378393,,,Incomplete,True,,,,,Outswinging,,Corner,2,From Corner,Adrián Embarba Blázquez,11539.0,Left Wing,161,Rayo Vallecano,360,['b46318c1-ca34-4ddf-b964-ab947aa9870a'],51,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:19:51.350,Pass,
,,,,,,,,,,,,,,,,,1.292612,,,,,,,,,,,,,,08410190-5f04-4639-a737-24396754a96c,2021,,,"[94.7, 52.4]",3825696,64,,,,,-0.055498507,,Head,,,"[109.1, 51.6]",,High Pass,,14.422205,,,,,Roberto Román Triguero,6914.0,,,,,Recovery,2,From Corner,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,161,Rayo Vallecano,360,['0feb93ca-01b6-40f6-bad8-53036e467253'],53,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:19:53.866,Pass,
,,,,,,,,,,,,,,,,,0.990492,,,,,,,,,,,,,,e95bd558-adb6-4fb1-9e58-ab3029f8d293,2023,,,"[109.1, 52.1]",3825696,64,,,,,-1.7115265,,Right Foot,,,"[107.4, 40.1]",,High Pass,,12.119819,,,Incomplete,,,,,,,,,2,From Corner,Roberto Román Triguero,6914.0,Right Back,161,Rayo Vallecano,360,['7fc652ec-fe36-4842-9ea0-7c17c9b23916'],55,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:19:55.159,Pass,
