bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[61.5, 76.4]",,,,,,,,,,,3.289693,,,,,,,,,,,,,,,,56bc7855-d5ab-4f01-bbe2-5aaaaf3d1d77,576,,"[60.6, 61.3]",3825902,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Simão Mate,27122.0,Center Defensive Midfield,34,Rayo Vallecano,360,"['4221d7c9-7c17-4a3b-8cdc-d2f6b124c3f7', '66cf3037-5841-4158-acdb-dbc6cd293198', '807964b0-1656-47a4-8063-2dbd814f5b03']",4,,,,,,,,,,,,,,,,,,,Levante UD,221,00:15:04.490,Carry,True
,,,,,"[17.2, 37.6]",,,,,,,,,,,13.073108,,,,,,,,,,,,,,,,7457c43c-a56d-4fc5-9061-5694eb3b08e1,583,,"[12.3, 33.8]",3825902,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yoel Rodríguez Oterino,10612.0,Goalkeeper,34,Rayo Vallecano,360,"['3bf549b4-fb24-4350-86b6-9f6d6a9effbc', 'eaa60299-8c49-4a10-af62-0473be4194ee']",12,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:15:12.530,Carry,
,,,,,"[16.3, 31.1]",,,,,,,,,,,3.354793,,,,,,,,,,,,,,,,e40986b2-9e23-4ac3-a085-3a4a4688f768,586,,"[21.5, 28.1]",3825902,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roberto Román Triguero,6914.0,Left Center Back,34,Rayo Vallecano,360,"['0dc0204d-b8cc-40fe-9e1a-2b0fe3b8d63a', '7b92b763-9818-43c0-bb52-e6d8aa03b105', 'a7f37524-8555-42bb-9b50-6fb90a80bbf3']",26,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:15:26.957,Carry,True
,,,,,"[5.0, 45.6]",,,,,,,,,,,1.426345,,,,,,,,,,,,,,,,6b2d8547-5d77-4650-b0a4-2b22da321393,590,,"[3.8, 44.6]",3825902,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yoel Rodríguez Oterino,10612.0,Goalkeeper,34,Rayo Vallecano,360,"['8291d151-fafd-4449-bd11-bc35d427e9e4', 'e11de7b6-9b38-4581-8adf-b50a60d3e336']",31,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:15:31.594,Carry,
,,,,,"[41.8, 21.3]",,,,,,,,,,,0.011113001,,,,,,,,,,,,,,,,322f26ec-dcb4-40c5-be5f-7f27a08c7886,598,,"[38.8, 19.6]",3825902,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Francisco García García,26023.0,Left Back,35,Levante UD,221,"['5164e206-8c47-4a3d-817d-279fe77e8787', 'dae10668-effb-4e13-8a8e-d9441b63dd5d']",40,,,,,,,,,,,,,,,,,,,Levante UD,221,00:15:40.421,Carry,
,,,,,"[110.0, 70.5]",,,,,,,,,,,5.918458,,,,,,,,,,,,,,,,b4cc1305-beb1-410f-9c7b-e779263d383d,601,,"[80.2, 59.8]",3825902,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Xumetra Feliu,27123.0,Right Midfield,35,Levante UD,221,"['49eec153-42a1-4863-9a9b-655e8591dde5', '4d0c16d7-1490-4234-b86f-63a9169c1bf3']",42,,,,,,,,,,,,,,,,,,,Levante UD,221,00:15:42.964,Carry,
,,,,,"[96.5, 66.7]",,,,,,,,,,,1.691625,,,,,,,,,,,,,,,,0bec5740-c6b4-4da1-bb52-08979eabce1a,606,,"[94.4, 66.4]",3825902,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Antonio García Rabasco,24149.0,Right Center Midfield,36,Levante UD,221,"['9fdf2ba8-09ca-4416-9733-5f5674a53a0f', 'cb8cb62d-8b3e-4559-bc30-c35c2c53fc08']",59,,,,,,,,,,,,,,,,,,,Levante UD,221,00:15:59.998,Carry,
,,,,,"[21.2, 43.2]",,,,,,,,,,,1.154751,,,,,,,,,,,,,,,,1a05faa0-810d-45dd-b9fe-5d1c0eb527ba,616,,"[19.1, 39.4]",3825902,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,37,Rayo Vallecano,360,"['92e1ada2-7112-4495-9e3b-681e56723f7a', 'bebcfb4a-2167-49e4-9a32-fae83bb88128', 'fea9bc0c-9481-444e-81f4-dbaee3426f1a']",7,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:16:07.386,Carry,True
,,,,,"[38.3, 70.4]",,,,,,,,,,,3.883317,,,,,,,,,,,,,,,,3df6ca70-bb49-41a6-b57a-235279179e9b,619,,"[26.4, 68.7]",3825902,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adrián Embarba Blázquez,11539.0,Left Wing,37,Rayo Vallecano,360,"['655b37df-2e35-41fb-9f69-3ba3f5629693', 'e52a4b41-0060-4b60-9f05-f79b46b83844']",10,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:16:10.364,Carry,
,,,,,"[41.1, 61.6]",,,,,,,,,,,1.62226,,,,,,,,,,,,,,,,7025563f-82f4-4df1-8cac-a9f42cb10bd3,622,,"[35.7, 62.2]",3825902,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,37,Rayo Vallecano,360,"['2e99b493-17cd-4e52-bd67-851ff3b252de', 'da5ca1ce-cf25-4533-a2ed-daeb25f1ac3a']",14,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:16:14.713,Carry,
,,,,,"[53.7, 56.2]",,,,,,,,,,,0.028342,,,,,,,,,,,,,,,,b003becc-023a-423b-a20a-eb6ff2e18af0,625,,"[53.4, 56.2]",3825902,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jozabed Sánchez Ruiz,6852.0,Center Attacking Midfield,37,Rayo Vallecano,360,"['54919d15-96ab-477a-abca-b9760c476a96', '5b2fc687-fdf4-4f61-8595-ee24178f9720']",17,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:16:17.721,Carry,
,,,,,"[46.1, 61.2]",,,,,,,,,,,0.260306,,,,,,,,,,,,,,,,b84e8f43-3b39-431b-9794-82c472c80061,628,,"[45.9, 61.0]",3825902,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,37,Rayo Vallecano,360,"['3d5cfedc-7a71-4fea-b63e-f78e393afc3b', '7d279f64-9fa5-4e48-8a2d-993dae0c8c17']",18,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:16:18.702,Carry,
,,,,,"[59.1, 78.5]",,,,,,,,,,,0.182487,,,,,,,,,,,,,,,,99efacfe-1c05-49f4-a3b8-fc3aeaeca626,631,,"[59.1, 78.5]",3825902,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adrián Embarba Blázquez,11539.0,Left Wing,37,Rayo Vallecano,360,"['80b2a07a-2d99-4e33-bf18-fe769db72dcb', 'e52bda6a-d404-4cf2-acff-aa5ad7513348']",20,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:16:20.222,Carry,
,,,,,"[64.3, 68.3]",,,,,,,,,,,4.396763,,,,,,,,,,,,,,,,4c55333f-f8d6-4bb1-a91d-2f4425aae204,634,,"[52.9, 69.7]",3825902,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,37,Rayo Vallecano,360,"['b04009c0-3cde-4a3c-8def-a9c80161eb4c', 'edaaf56b-6ff6-4d4d-91fb-0305d1beaccc']",21,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:16:21.667,Carry,
,,,,,"[47.5, 30.7]",,,,,,,,,,,1.186036,,,,,,,,,,,,,,,,c8abf331-afd1-4bfe-874a-55f43db3ca85,637,,"[45.9, 33.0]",3825902,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Román Triguero,6914.0,Left Center Back,37,Rayo Vallecano,360,"['55bf62c3-6fde-470f-9f3d-be507203a238', '67270a1f-2c9b-4b5c-b817-a079f9355482']",28,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:16:28.388,Carry,
,,,,,"[64.0, 8.0]",,,,,,,,,,,1.615446,,,,,,,,,,,,,,,,cabd6076-c5cd-4f3e-bd1a-f633a3184c40,640,,"[62.2, 2.8]",3825902,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Ignacio Martínez García,11298.0,Left Back,37,Rayo Vallecano,360,"['0aff29e7-3ded-4cfd-b5c5-b55a02d904c5', 'ee60193b-856d-4936-9e9e-fdcd404bc457']",31,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:16:31.078,Carry,
,,,,,"[44.4, 24.5]",,,,,,,,,,,0.449196,,,,,,,,,,,,,,,,63925827-c75b-43c7-b2f7-9d6faace2ad0,643,,"[43.9, 24.5]",3825902,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Román Triguero,6914.0,Left Center Back,37,Rayo Vallecano,360,"['ac30a88b-6259-4525-b6b0-c40d76f75c63', 'b7b43757-c64e-4db6-bd6d-f0901286a8f8']",34,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:16:34.473,Carry,
,,,,,"[54.8, 14.6]",,,,,,,,,,,0.279201,,,,,,,,,,,,,,,,78122b16-1fc7-4566-8803-e2c03e6ffff5,646,,"[54.8, 14.6]",3825902,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Javier Llorente Ríos,6713.0,Left Defensive Midfield,37,Rayo Vallecano,360,"['44035531-a3dc-4576-ae74-df27e57da001', 'fb9ef85a-706d-41da-8911-5aa156bf2f7e']",36,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:16:36.227,Carry,
,,,,,"[32.8, 21.4]",,,,,,,,,,,3.115936,,,,,,,,,,,,,,,,04a93f51-f528-4adc-952b-b82953074993,650,,"[36.2, 24.5]",3825902,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Román Triguero,6914.0,Left Center Back,37,Rayo Vallecano,360,"['068fd9c9-52ea-4eea-8606-5aa6bee7afb9', '32b6c203-ea73-475e-a057-09449acf8f7a']",37,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:16:37.721,Carry,
,,,,,"[13.7, 36.3]",,,,,,,,,,,2.483417,,,,,,,,,,,,,,,,4dd2aa75-fa30-4d36-9ed0-1811bf783c78,653,,"[10.6, 36.3]",3825902,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yoel Rodríguez Oterino,10612.0,Goalkeeper,37,Rayo Vallecano,360,"['77b80129-5345-41f6-9d0a-c48e6fb7828d', 'b8ca57d3-4013-4ddc-a0b3-8fdda6958b0d']",42,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:16:42.908,Carry,
,,,,,"[39.7, 50.8]",,,,,,,,,,,0.172557,,,,,,,,,,,,,,,,a37608ba-89ce-4edf-9046-16930b6a7c59,656,,"[39.7, 50.8]",3825902,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jozabed Sánchez Ruiz,6852.0,Center Attacking Midfield,37,Rayo Vallecano,360,"['74441f6e-00c4-4b11-98f5-166d0db6b6b0', 'e1c89df3-8527-4226-8248-611186cb6f60']",47,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:16:47.077,Carry,
,,,,,"[44.9, 77.1]",,,,,,,,,,,2.638226,,,,,,,,,,,,,,,,5316f712-6d48-4b36-bd73-84e1230a2698,659,,"[33.5, 73.0]",3825902,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joaquín José Marín Ruiz,24138.0,Right Back,37,Rayo Vallecano,360,"['1e189ff5-ae03-4fd8-b3ca-924d511fa4d0', '6024f71c-a01a-48bf-8f29-727db22a364b']",48,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:16:48.449,Carry,
,,,,,"[53.7, 65.4]",,,,,,,,,,,4.36955,,,,,,,,,,,,,,,,ccc9a104-dd39-4d66-b215-f91fef19d44e,662,,"[45.1, 64.5]",3825902,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jozabed Sánchez Ruiz,6852.0,Center Attacking Midfield,37,Rayo Vallecano,360,"['55ce1689-3d59-4b55-9ce1-a572cfa6c1f6', 'e059b9aa-251b-46af-ad06-4f50aafb7f28']",51,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:16:51.888,Carry,
,,,,,"[53.9, 58.1]",,,,,,,,,,,1.522399,,,,,,,,,,,,,,,,448b9b0d-8c58-438c-95fa-aba613683967,665,,"[50.1, 60.0]",3825902,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,37,Rayo Vallecano,360,"['605886ca-88c6-4865-9ae8-15ac4f3b7579', 'e0fed193-bdf7-4ffd-97c1-ef82046d72bf']",57,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:16:57.562,Carry,
,,,,,"[76.1, 9.2]",,,,,,,,,,,1.210537,,,,,,,,,,,,,,,,2002465a-b451-4314-aaa6-0190f7132a05,668,,"[73.5, 5.9]",3825902,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Ignacio Martínez García,11298.0,Left Back,37,Rayo Vallecano,360,"['20c36dac-c2dc-48f5-a886-6d31d8f6b81c', '25b6c6b6-1d07-40e7-b02b-cdaa18872ae7']",1,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:17:01.667,Carry,
,,,,,"[96.9, 7.2]",,,,,,,,,,,2.163584,,,,,,,,,,,,,,,,34a9def8-f49b-47a4-bd80-7e52487d14d9,671,,"[84.9, 3.9]",3825902,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Hernández Domínguez,4711.0,Right Wing,37,Rayo Vallecano,360,"['5afc2377-6f92-46f8-b02d-e341affa13e9', '7018c637-ef11-44fd-baa6-239316fad98f']",3,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:17:03.678,Carry,
,,,,,"[110.0, 15.6]",,,,,,,,,,,1.382854,,,,,,,,,,,,,,,,f67c774a-015a-4150-b5e1-d68634eb07a5,674,,"[99.1, 21.5]",3825902,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Ignacio Martínez García,11298.0,Left Back,37,Rayo Vallecano,360,"['6e7b93db-9d3b-40be-beee-2ace0d569e83', '86650519-864c-40f0-8c30-4eb94470e888']",6,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:17:06.550,Carry,
,,,,,"[56.7, 11.1]",,,,,,,,,,,1.521911,,,,,,,,,,,,,,,,e0690e0e-96f9-4727-9f6b-62fd501329fe,685,,"[58.8, 13.4]",3825902,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jozabed Sánchez Ruiz,6852.0,Center Attacking Midfield,39,Rayo Vallecano,360,"['02a4ff68-87d1-4688-ac71-0f08086baab1', '5ea87c66-33b0-484f-940b-d91b2fba585f', '6d673d23-b6d4-4420-9317-a0249bc5170a']",58,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:17:58.247,Carry,True
,,,,,"[52.3, 9.2]",,,,,,,,,,,0.093136,,,,,,,,,,,,,,,,e6a0b67e-37b3-468c-8494-eda7863ac094,689,,"[50.8, 8.5]",3825902,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Hernández Domínguez,4711.0,Right Wing,39,Rayo Vallecano,360,"['29d1147c-ad65-44a7-8abd-7e90ff300504', '873a665e-442c-4179-859b-bbc125287318']",0,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:18:00.402,Carry,
,,,,,"[15.4, 53.2]",,,,,,,,,,,0.625084,,,,,,,,,,,,,,,,243eae13-ed54-4bd7-bdcc-4139127b2e73,693,,"[14.6, 50.9]",3825902,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Mariño Villar,23843.0,Goalkeeper,40,Levante UD,221,"['425cb012-c950-4cb5-8db2-8876b9cc3b16', '5b4519fb-f7c8-4432-8a98-da2e4c9056b6']",5,,,,,,,,,,,,,,,,,,,Levante UD,221,00:18:05.050,Carry,
,,,,,"[21.5, 71.7]",,,,,,,,,,,0.776741,,,,,,,,,,,,,,,,dedaf41e-d272-4ee9-b0ef-d2edb4cde237,696,,"[21.5, 71.7]",3825902,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carl Medjani,27656.0,Right Center Back,40,Levante UD,221,"['79766153-3a8c-4610-96c8-b07ac3fdf63f', 'c12b6a1d-eb2b-4148-823c-3ab8e47e8db4']",6,,,,,,,,,,,,,,,,,,,Levante UD,221,00:18:06.819,Carry,
,,,,,"[34.3, 54.4]",,,,,,,,,,,1.707634,,,,,,,,,,,,,,,,4383eb61-8953-4b0f-8a84-0f5060755f84,699,,"[35.2, 53.0]",3825902,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simão Mate,27122.0,Center Defensive Midfield,40,Levante UD,221,"['a06b8ae0-3d61-4ab8-bb8a-cfc31ec1c528', 'ba925267-8f5c-45e5-847f-4dd54626b662', 'dbc6faa8-a9cd-448e-a92b-b5e534c9b6ad']",8,,,,,,,,,,,,,,,,,,,Levante UD,221,00:18:08.825,Carry,True
,,,,,"[58.1, 52.2]",,,,,,,,,,,1.181774,,,,,,,,,,,,,,,,c94fa39c-fae0-48b8-9ba7-d12099def013,705,,"[51.3, 51.5]",3825902,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Simão Mate,27122.0,Center Defensive Midfield,41,Levante UD,221,"['3f737344-ac19-4b26-b1a6-aef1dda2be3e', 'e437f250-aa0e-4025-b0dd-424964d359ee', 'f1150658-5ac5-481c-b21f-10b520a26623']",27,,,,,,,,,,,,,,,,,,,Levante UD,221,00:18:27.576,Carry,True
,,,,,"[113.3, 55.1]",,,,,,,,,,,2.299379,,,,,,,,,,,,,,,,f1936ef7-a2e6-48c9-b136-f426e774b083,710,,"[108.8, 58.4]",3825902,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rubén García Santos,23943.0,Left Midfield,41,Levante UD,221,"['42b95f24-5523-4b7e-9211-7582aa20d37e', 'de79e1ea-ef9b-413b-807a-3dfd247c1bf7', 'f54ce352-4640-4792-84b8-6738b07864f1']",33,,,,,,,,,,,,,,,,,,,Levante UD,221,00:18:33.506,Carry,True
,,,,,"[98.6, 56.1]",,,,,,,,,,,3.309722,,,,,,,,,,,,,,,,4365af6e-ec08-4b05-856d-0a651b7d356e,728,,"[82.0, 74.3]",3825902,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iván López Mendoza,8801.0,Right Back,44,Levante UD,221,"['7c3fc5ff-f5d5-4ab8-8b96-9626d408cd63', '89e37b4d-3a1b-49d5-bef4-cc248896d66a', '8fd588af-b298-45dd-b2d3-e4d69bd70f8f']",44,,,,,,,,,,,,,,,,,,,Levante UD,221,00:19:44.512,Carry,True
,,,,,"[93.7, 3.6]",,,,,,,,,,,2.162872,,,,,,,,,,,,,,,,6e24ce14-0d80-4afb-bcde-a6f39b9f4a7b,736,,"[78.8, 10.7]",3825902,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Francisco García García,26023.0,Left Back,44,Levante UD,221,"['0bc95daa-73fb-42a6-90d1-02473ae54f80', '754e4243-1f67-481f-b836-754c0b66404a', 'b6db022f-9ec9-465c-864e-dc7348001559']",57,,,,,,,,,,,,,,,,,,,Levante UD,221,00:19:57.312,Carry,True
,,,,,"[70.5, 12.0]",,,,,,,,,,,1.401703,,,,,,,,,,,,,,,,d2874e1a-bce1-4963-b0b6-b740f4bdb293,746,,"[63.1, 14.0]",3825902,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simão Mate,27122.0,Center Defensive Midfield,46,Levante UD,221,"['4f244d10-9848-459e-bc67-12eed58dac7f', 'b5cd71a8-23e1-4454-b021-4d069ff126dd', 'ba57395b-ac43-489d-a5e4-252dd41cd614']",25,,,,,,,,,,,,,,,,,,,Levante UD,221,00:20:25.757,Carry,True
,,,,,"[55.3, 6.2]",,,,,,,,,,,0.086397,,,,,,,,,,,,,,,,246a9738-45e1-4e27-bf1e-e31de3177690,752,,"[55.3, 6.2]",3825902,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Francisco García García,26023.0,Left Back,46,Levante UD,221,"['91b7c862-48f2-4ed5-8c42-501bc6589900', 'c2765110-dc94-4a46-9773-821266dd9af7']",30,,,,,,,,,,,,,,,,,,,Levante UD,221,00:20:30.064,Carry,
,,,,,"[60.5, 18.2]",,,,,,,,,,,0.241615,,,,,,,,,,,,,,,,3bd2d106-4fec-434c-9210-1f1fa3f5262f,757,,"[60.5, 18.2]",3825902,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Diego Javier Llorente Ríos,6713.0,Left Defensive Midfield,47,Rayo Vallecano,360,"['3ba78a0b-1631-4556-aa48-00dde7190989', 'b58ae12e-b609-4095-b3ec-4dcf40fd0351']",52,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:20:52.716,Carry,
,,,,,"[63.2, 74.2]",,,,,,,,,,,1.15464,,,,,,,,,,,,,,,,2e14ea08-42ee-4753-bf58-fdec5fdf64ea,763,,"[61.3, 68.6]",3825902,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Antonio García Rabasco,24149.0,Right Center Midfield,48,Levante UD,221,"['1600c833-8a17-4448-9746-1289e3770172', '19a81461-274a-4404-ab1b-3a24a8c78b16', '3d784b0f-3f93-416f-bf94-1eb92b9d7c8b']",11,,,,,,,,,,,,,,,,,,,Levante UD,221,00:21:11.326,Carry,True
,,,,,"[72.6, 70.7]",,,,,,,,,,,0.868785,,,,,,,,,,,,,,,,7ad59969-27c8-496b-a7b2-5f6f8be4b3fd,767,,"[71.6, 76.9]",3825902,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Iván López Mendoza,8801.0,Right Back,48,Levante UD,221,"['15edeec8-edb0-4519-a8dc-83226b4486ce', '6ba739fb-eafd-4faf-969c-cfc5196363d8']",13,,,,,,,,,,,,,,,,,,,Levante UD,221,00:21:13.388,Carry,
,,,,,"[91.3, 74.2]",,,,,,,,,,,1.793584,,,,,,,,,,,,,,,,9f8f9811-5aac-48ec-a2dd-b28d21d8ef74,772,,"[87.5, 75.0]",3825902,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Iván López Mendoza,8801.0,Right Back,48,Levante UD,221,"['07482b2d-9387-44b9-b5b4-37d4770f6aba', '64ec9bd4-4342-4a33-9fa9-0262747002c8']",17,,,,,,,,,,,,,,,,,,,Levante UD,221,00:21:17.064,Carry,
,,,,,"[89.1, 65.8]",,,,,,,,,,,0.589739,,,,,,,,,,,,,,,,70ef0b41-86fe-4cc1-9909-e324ed808b94,776,,"[88.4, 65.3]",3825902,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Xumetra Feliu,27123.0,Right Midfield,48,Levante UD,221,"['23c63669-93d8-432a-9ef5-7ad0c5ac93c5', '8c3d9ea2-223c-41e4-bc78-16a0cdedb60e', 'd6a03c32-a215-4156-8aad-1f9bc51c0cf0']",19,,,,,,,,,,,,,,,,,,,Levante UD,221,00:21:19.564,Carry,True
,,,,,"[41.8, 23.4]",,,,,,,,,,,4.822723,,,,,,,,,,,,,,,,a9aa3edc-149a-41db-bedd-53c2458c580b,780,,"[36.1, 12.2]",3825902,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,49,Rayo Vallecano,360,"['0da97619-fd0e-4f24-9b65-3e37e948e125', '96fdbe68-de4f-4d46-9246-24fe43339778', 'db493551-ee52-4b36-b90c-56eb87df6e03']",20,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:21:20.590,Carry,True
,,,,,"[44.0, 13.2]",,,,,,,,,,,2.350524,,,,,,,,,,,,,,,,09ed45ea-4075-4893-b741-80eaf943791a,784,,"[52.2, 5.2]",3825902,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Hernández Domínguez,4711.0,Right Wing,49,Rayo Vallecano,360,"['007108bf-39e6-4f7b-bf59-03f35101d200', '16e2eae9-4c17-491c-a56e-a6548c101b3b', '774cc61d-dd3f-4748-a0ee-4469dd154879']",27,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:21:27.120,Carry,True
,,,,,"[85.1, 15.3]",,,,,,,,,,,0.91927,,,,,,,,,,,,,,,,7bb93a1b-e32a-40c7-b921-dc8d20ae7f26,790,,"[81.6, 13.0]",3825902,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jozabed Sánchez Ruiz,6852.0,Center Attacking Midfield,50,Rayo Vallecano,360,"['0038311c-7eae-4ba3-a9e6-16a73824bb72', 'a8caae78-4960-4159-a44d-61e0d50aaa4f', 'ef5b35ab-fb0a-44ae-8e16-926a68214b1c']",50,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:21:50.770,Carry,True
,,,,,"[86.8, 5.1]",,,,,,,,,,,0.256436,,,,,,,,,,,,,,,,673d675e-ab7b-44b2-a856-45d026cb6319,794,,"[88.2, 5.2]",3825902,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pablo Hernández Domínguez,4711.0,Right Wing,50,Rayo Vallecano,360,"['8dd51300-1c80-44c1-ab0f-99634e2ccd09', 'f020b511-1cf3-4ad0-9e47-3a68e5110b65']",52,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:21:52.621,Carry,
,,,,,"[93.9, 21.4]",,,,,,,,,,,1.410815,,,,,,,,,,,,,,,,1cc7f100-ae7b-4dbd-a429-b64fbcbbda3f,797,,"[95.0, 18.4]",3825902,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jozabed Sánchez Ruiz,6852.0,Center Attacking Midfield,50,Rayo Vallecano,360,"['96e6d1d2-e751-45a0-a6d7-5d1ccc801c05', '989790ac-8a62-443d-9e69-8342dd6f91ee', 'de7fce81-bdc8-4789-9c6e-8b1335ce6062']",53,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:21:53.907,Carry,True
