ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,39cc8a33-6b9c-4e1f-832e-6158c509d8bc,3234,,"[38.9, 27.8]",3825863,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aythami Artiles Oliva,8440.0,Left Center Back,163,Las Palmas,208,['df0bbcff-0485-4eb2-b1c7-259828ef712e'],55,,,,,,,,,,,,,,,,,,Las Palmas,208,00:38:55.716,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,031e1b78-63d7-4e0f-8f8b-69faf3ab9b2c,3237,,"[18.2, 49.1]",3825863,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Varas Herrera,26753.0,Goalkeeper,163,Las Palmas,208,['2ce9b4c1-7cc3-4573-85b0-54cacc7d9e78'],59,,,,,,,,,,,,,,,,,,Las Palmas,208,00:38:59.565,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4239b7f7-621d-42d1-8bab-bd17a3167457,3240,,"[28.8, 45.4]",3825863,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roque Mesa Quevedo,3610.0,Center Defensive Midfield,163,Las Palmas,208,['15ee6133-abf6-4a06-a158-8279c88af7cb'],2,,,,,,,,,,,,,,,,,,Las Palmas,208,00:39:02.909,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8887db9b-4b8c-400d-89c6-1997642122a9,3246,,"[94.0, 29.4]",3825863,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Celso Borges Mora,5582.0,Left Defensive Midfield,164,RC Deportivo La Coruña,219,['36e81d2f-ca98-48ba-bef6-81d8d77dec90'],7,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:39:07.031,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,802e2d67-b97f-4a3b-a342-db22c77bbe52,3249,,"[108.4, 28.2]",3825863,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Javier Rodríguez Portillo,26288.0,Left Midfield,164,RC Deportivo La Coruña,219,['abbef4d5-f59a-497a-87de-0b07fac7b752'],9,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:39:09.730,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a43d7d4-1c1d-4f94-bb6a-9b7163806fb7,3257,,"[40.8, 48.6]",3825863,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Carlos Valerón Santana,15602.0,Right Midfield,164,RC Deportivo La Coruña,219,['f5cea2e8-0377-440d-9999-fc7dc277c6bd'],14,,,,,,,,,,,,,,,,,,Las Palmas,208,00:39:14.703,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5b06612-a9a4-46fa-8f42-9e1310332ed3,3266,,"[76.0, 38.7]",3825863,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fayçal Fajr,5724.0,Right Midfield,164,RC Deportivo La Coruña,219,['63627c1b-a138-4f8a-9af2-7df8ee48e661'],23,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:39:23.321,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,43c47091-bd06-4c1b-be26-878ee3bac7c2,3269,,"[96.8, 64.5]",3825863,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Francisco Moreno Fuertes,6738.0,Right Back,164,RC Deportivo La Coruña,219,['2ba18f93-3262-44dd-84cd-d04eb89554f8'],25,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:39:25.431,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,30a1b911-66f2-4066-93dc-a78492b0afae,3272,,"[90.2, 61.5]",3825863,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fayçal Fajr,5724.0,Right Midfield,164,RC Deportivo La Coruña,219,['d59708a2-e35f-4b4d-b8d8-f1ced3319bb8'],29,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:39:29.850,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c797faa-2942-425e-b228-63fea1d8a5b0,3275,,"[101.4, 54.3]",3825863,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Romero Alconchel,7782.0,Left Center Forward,164,RC Deportivo La Coruña,219,['b35d1c5f-5587-4f93-8232-bb021ad4cbbf'],31,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:39:31.737,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,03881106-ae5b-4540-97d2-5b862637ea87,3277,,"[107.4, 67.6]",3825863,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Francisco Moreno Fuertes,6738.0,Right Back,164,RC Deportivo La Coruña,219,['8e71ee77-7b76-4faa-8504-fbffab3d7ab3'],33,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:39:33.211,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,679cd2aa-2cbf-46c0-88ec-51b21687e0b1,3280,,"[113.8, 38.0]",3825863,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Celso Borges Mora,5582.0,Left Defensive Midfield,164,RC Deportivo La Coruña,219,['94e2acc9-77ce-4e89-8ecb-b3008858f8b5'],36,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:39:36.041,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,45b8b01c-7383-4651-9203-d0549ba5e76b,3286,,"[55.8, 33.0]",3825863,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Celso Borges Mora,5582.0,Left Defensive Midfield,166,RC Deportivo La Coruña,219,['905649af-3843-429d-93e1-4c51fa5693ed'],9,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:40:09.726,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,af4b84c0-85b3-4009-9330-1d9f47ad953a,3289,,"[37.6, 30.8]",3825863,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,166,RC Deportivo La Coruña,219,['49115346-4926-4968-9aab-21eb7e130339'],11,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:40:11.722,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f8ae141-3ab2-481d-b5e9-0326301e344c,3292,,"[66.6, 75.9]",3825863,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Francisco Moreno Fuertes,6738.0,Right Back,166,RC Deportivo La Coruña,219,['35e26c02-0b4f-4699-a85f-537d385a5eb0'],16,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:40:16.737,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,70fbddb7-9d7d-492d-9f6f-9a5db2e3157e,3300,,"[82.3, 61.1]",3825863,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fayçal Fajr,5724.0,Right Midfield,166,RC Deportivo La Coruña,219,['8365dd12-2e1a-456a-9e64-132f667c2ea5'],21,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:40:21.568,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,87587d51-b9e7-4434-a7bd-f4d180fb776f,3306,,"[77.2, 57.1]",3825863,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Mosquera Parada,6733.0,Right Defensive Midfield,166,RC Deportivo La Coruña,219,['91994a6d-2bb7-45cb-a710-9ff1dbb14ce5'],29,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:40:29.116,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4bd2c98a-c26f-489c-8133-6c84bcc68290,3308,,"[73.6, 74.6]",3825863,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alberto Lopo García,26107.0,Right Center Back,166,RC Deportivo La Coruña,219,['78fc7f4a-0d63-49b8-bc8f-d243005b7457'],31,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:40:31.677,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,60df8baf-9b3d-46dc-9f04-377834e48189,3314,,"[86.7, 68.0]",3825863,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucas Pérez Martínez,6732.0,Right Center Forward,167,RC Deportivo La Coruña,219,"['149783dd-fef7-43bd-9251-965116aacf68', '74d42fce-3ea3-44ef-9536-ec5b36eac308']",41,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:40:41.879,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a5cdbe4-0443-4f80-bbb4-30c82615f5e3,3317,,"[117.0, 56.2]",3825863,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonathan Javier Rodríguez Portillo,26288.0,Left Midfield,167,RC Deportivo La Coruña,219,['b59c7d5a-acd5-4b12-a632-f11b3c37384e'],47,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:40:47.419,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,09a8a517-25d8-46ef-8769-ae5604ebf049,3320,,"[114.9, 45.3]",3825863,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alberto Lopo García,26107.0,Right Center Back,167,RC Deportivo La Coruña,219,['321454be-2a75-4f58-aee6-3cc0e415b9e6'],48,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:40:48.126,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3e3f29b-e268-48e7-9a20-10429faa2685,3328,,"[110.5, 47.4]",3825863,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alberto Lopo García,26107.0,Right Center Back,167,RC Deportivo La Coruña,219,['fc3a65db-82a7-4f5b-a676-321c7516c0e4'],57,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:40:57.214,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7fa3fed5-f766-4a8b-916f-e182778a5231,3332,,"[44.0, 20.4]",3825863,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jonathan Viera Ramos,10755.0,Left Center Midfield,168,Las Palmas,208,['be5716b4-fb54-4033-9d59-acad95a5ff6b'],32,,,,,,,,,,,,,,,,,,Las Palmas,208,00:41:32.758,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b53a2f1-32fe-4c74-9fd5-37ec92cb7c8d,3334,,"[63.5, 12.8]",3825863,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Dani Castellano Betancor,6932.0,Left Back,168,Las Palmas,208,['97b517cf-1e2b-4a64-aa38-c68dc3d7d49d'],36,,,,,,,,,,,,,,,,,,Las Palmas,208,00:41:36.864,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3b8a5f6-2e37-46a3-a486-9752aefdd36e,3337,,"[73.1, 6.0]",3825863,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Juan Carlos Valerón Santana,15602.0,Right Midfield,168,Las Palmas,208,['8a31014b-c167-4804-9311-1dd27160e4b4'],38,,,,,,,,,,,,,,,,,,Las Palmas,208,00:41:38.018,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0a99be2-f2b0-4a90-942d-01ac4d2ba11d,3341,,"[84.2, 23.9]",3825863,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,José Vicente Gómez Umpiérrez,6929.0,Right Center Midfield,168,Las Palmas,208,['886d11b8-e162-4b64-b88a-43df2f140f2b'],41,,,,,,,,,,,,,,,,,,Las Palmas,208,00:41:41.029,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,832c8108-af48-477d-b3e3-02086c965541,3343,,"[78.3, 28.6]",3825863,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Juan Carlos Valerón Santana,15602.0,Right Midfield,168,Las Palmas,208,['2c406fcd-bb89-4f86-b1c8-888596cb3ce9'],42,,,,,,,,,,,,,,,,,,Las Palmas,208,00:41:42.275,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,3818ad81-6df6-4728-bb3e-6365a3c7584d,3346,,"[91.1, 58.1]",3825863,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Nabil El Zhar,6608.0,Left Midfield,168,Las Palmas,208,['b11a65d0-6563-4896-9771-cf401c43b528'],43,,,,,,,,,,,,,,,,,,Las Palmas,208,00:41:43.815,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4bdcfed1-86b5-44f9-b866-4720b73062d0,3350,,"[47.7, 52.9]",3825863,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Celso Borges Mora,5582.0,Left Defensive Midfield,169,RC Deportivo La Coruña,219,['45d50cdb-4187-410b-b57a-283d4910b9cf'],48,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:41:48.121,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b61ba7f8-2885-4e7d-b22c-a2ef71928b1c,3353,,"[71.9, 72.2]",3825863,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fayçal Fajr,5724.0,Right Midfield,169,RC Deportivo La Coruña,219,['8ac650c0-d00f-4b10-83b4-e3844ceda5c1'],51,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:41:51.648,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0928b64-2be9-4beb-ab98-244bc50a6689,3356,,"[101.8, 74.5]",3825863,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Pérez Martínez,6732.0,Right Center Forward,169,RC Deportivo La Coruña,219,['54dc046b-fb0b-4e83-b7e0-831cbbc4a30b'],55,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:41:55.180,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fde3e55c-2fb7-492e-9906-fc00677c6ed9,3364,,"[54.9, 13.1]",3825863,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Ezequiel Araújo,8167.0,Center Forward,170,Las Palmas,208,['6ca3a802-8387-4bdd-bf96-e9b2b0d0f1a2'],3,,,,,,,,,,,,,,,,,,Las Palmas,208,00:42:03.521,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9f2aed0-b45b-467f-bb4a-5484d8722834,3371,,"[90.3, 5.6]",3825863,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Ezequiel Araújo,8167.0,Center Forward,171,Las Palmas,208,['4cf170b7-5962-4752-a745-964ea2a3b1dc'],28,,,,,,,,,,,,,,,,,,Las Palmas,208,00:42:28.963,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,59aa0c02-21b6-4f73-a343-630b228a8a34,3375,,"[84.4, 6.4]",3825863,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonathan Viera Ramos,10755.0,Left Center Midfield,171,Las Palmas,208,['2d37983d-5c1d-4fae-81c1-d447891ba9b3'],31,,,,,,,,,,,,,,,,,,Las Palmas,208,00:42:31.586,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,30a9e884-bb59-48dc-9f00-b5a1567125d3,3378,,"[81.0, 13.9]",3825863,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Vicente Gómez Umpiérrez,6929.0,Right Center Midfield,171,Las Palmas,208,['74093633-d41b-46d4-8abb-ac31a67db867'],33,,,,,,,,,,,,,,,,,,Las Palmas,208,00:42:33.919,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fbe45036-01d1-40fc-9064-a8ae1322e3ac,3384,,"[64.3, 5.5]",3825863,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dani Castellano Betancor,6932.0,Left Back,172,Las Palmas,208,['ab9e5e8a-7d4b-4d6b-8df3-239eec4e2817'],52,,,,,,,,,,,,,,,,,,Las Palmas,208,00:42:52.421,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4a4c517-7caa-445f-8e2d-a8009b4781fa,3386,,"[44.7, 17.6]",3825863,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aythami Artiles Oliva,8440.0,Left Center Back,172,Las Palmas,208,['66709479-bd4b-4b1e-bdf1-999da5946331'],53,,,,,,,,,,,,,,,,,,Las Palmas,208,00:42:53.565,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7108851-299a-4067-ab06-2338f3642fec,3389,,"[30.6, 52.7]",3825863,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mauricio Lemos Merladet,7692.0,Right Center Back,172,Las Palmas,208,['afabbd6e-1bf4-459a-a16c-de453549dc2d'],58,,,,,,,,,,,,,,,,,,Las Palmas,208,00:42:58.324,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,afd18396-784e-49ff-a654-fd18bccbfbc6,3391,,"[23.3, 31.3]",3825863,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aythami Artiles Oliva,8440.0,Left Center Back,172,Las Palmas,208,['36e197db-c764-4a53-b67e-995d3ca54de1'],59,,,,,,,,,,,,,,,,,,Las Palmas,208,00:42:59.480,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,3bfab908-120f-4c3a-9dec-56064574e437,3394,,"[48.0, 74.5]",3825863,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,David García Santana,6927.0,Right Back,172,Las Palmas,208,['bf5005b0-eaeb-4b01-8105-446f2f8555a3'],5,,,,,,,,,,,,,,,,,,Las Palmas,208,00:43:05.676,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa1c7d34-a52e-400c-a7ff-ace6c8c0c93f,3398,,"[74.1, 19.5]",3825863,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Celso Borges Mora,5582.0,Left Defensive Midfield,173,RC Deportivo La Coruña,219,['411847be-a09c-42e9-bbe6-9eb055f35703'],8,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:43:08.139,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7dec23d-b2b8-45d8-9678-87669ee1dd57,3400,,"[89.4, 18.8]",3825863,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Pérez Martínez,6732.0,Right Center Forward,173,RC Deportivo La Coruña,219,['24f958c6-b3c2-4c2b-a216-35dd62415a46'],9,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:43:09.232,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f46eab9-21da-49ad-afd1-4bd5989a0524,3405,,"[99.2, 37.7]",3825863,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Javier Rodríguez Portillo,26288.0,Left Midfield,173,RC Deportivo La Coruña,219,"['23bbb4cd-62cd-4efc-8a99-08dac72ed625', 'f3978a17-56bd-4632-b70e-0468877aadf3']",13,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:43:13.656,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,44bc8d00-37c8-42d2-bc54-7edd13aa12ba,3417,,"[99.0, 2.8]",3825863,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Navarro i Corbacho,6913.0,Left Back,173,RC Deportivo La Coruña,219,['3dac33bf-39ca-4735-ba5c-34b4cb59dd87'],21,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:43:21.475,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,97b48109-8925-4b52-b1c3-58cd4c28dd78,3420,,"[115.6, 52.5]",3825863,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Pérez Martínez,6732.0,Right Center Forward,173,RC Deportivo La Coruña,219,['73b6627f-5ab4-465b-8118-42a3260927e0'],27,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:43:27.802,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,174036e0-dd70-4df1-b131-e28b42487a35,3424,,"[78.2, 34.4]",3825863,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jonathan Javier Rodríguez Portillo,26288.0,Left Midfield,174,Las Palmas,208,['2106ce2e-48e6-490e-aec8-6c2308dbda47'],1,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:44:01.770,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9eab133d-c51d-4b96-bd19-d086a6df04a0,3432,,"[46.0, 50.9]",3825863,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Roque Mesa Quevedo,3610.0,Center Defensive Midfield,174,Las Palmas,208,['fcc0d128-5bcd-4cec-a150-664f96909e78'],7,,,,,,,,,,,,,,,,,,Las Palmas,208,00:44:07.258,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,68558206-1a39-48a5-bca1-4d41c2417fd2,3436,,"[51.3, 40.6]",3825863,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Juan Carlos Valerón Santana,15602.0,Right Midfield,174,Las Palmas,208,['43374ea0-a85d-4412-b06d-1ab1b95f878d'],8,,,,,,,,,,,,,,,,,,Las Palmas,208,00:44:08.880,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b3832c8-4fad-4e83-a525-4a80db67bc1c,3440,,"[47.0, 53.1]",3825863,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Roque Mesa Quevedo,3610.0,Center Defensive Midfield,174,Las Palmas,208,['135d3491-4467-438c-a380-6f82bd460262'],10,,,,,,,,,,,,,,,,,,Las Palmas,208,00:44:10.442,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,247d5a35-6167-4b29-a539-b1d7dba84f4d,3443,,"[52.0, 43.3]",3825863,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Juan Carlos Valerón Santana,15602.0,Right Midfield,174,Las Palmas,208,['c4741308-8a3e-4b90-8b98-f09169411e2d'],11,,,,,,,,,,,,,,,,,,Las Palmas,208,00:44:11.849,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3708e415-ff8e-485d-bcd1-b1e79ae867f4,3447,,"[54.2, 5.6]",3825863,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jonathan Viera Ramos,10755.0,Left Center Midfield,174,Las Palmas,208,['1c22e988-97d5-41e1-a5ce-61d8959ddf9d'],15,,,,,,,,,,,,,,,,,,Las Palmas,208,00:44:15.048,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c80112fe-9593-44d3-8fdd-9dd4fd78116a,3450,,"[62.1, 17.2]",3825863,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Juan Carlos Valerón Santana,15602.0,Right Midfield,174,Las Palmas,208,['0cf3acf9-4ac7-40d1-9c0f-acdece15ac5e'],18,,,,,,,,,,,,,,,,,,Las Palmas,208,00:44:18.104,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c80fddde-70b2-4bc5-b663-dc24a251b173,3454,,"[55.3, 19.6]",3825863,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,José Vicente Gómez Umpiérrez,6929.0,Right Center Midfield,174,Las Palmas,208,['c7979f9b-26b1-4277-9712-eab62d25dbd3'],19,,,,,,,,,,,,,,,,,,Las Palmas,208,00:44:19.543,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,395690f6-bd58-46d8-85cd-ebe565166475,3456,,"[55.1, 7.4]",3825863,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jonathan Viera Ramos,10755.0,Left Center Midfield,174,Las Palmas,208,['9297e7e4-7da6-4bbb-9114-5e3bae6b5c10'],21,,,,,,,,,,,,,,,,,,Las Palmas,208,00:44:21.769,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a54eb29c-79ca-4e26-931d-49bc5a10eec7,3460,,"[49.6, 29.6]",3825863,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Roque Mesa Quevedo,3610.0,Center Defensive Midfield,174,Las Palmas,208,['321d63f6-4598-4832-9304-726464a30502'],25,,,,,,,,,,,,,,,,,,Las Palmas,208,00:44:25.070,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3857c2c3-a8cd-434c-a9bc-0f3dd8b152a4,3463,,"[34.0, 69.2]",3825863,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,David García Santana,6927.0,Right Back,174,Las Palmas,208,['069558be-98f2-4d72-9f7a-3186396f7948'],30,,,,,,,,,,,,,,,,,,Las Palmas,208,00:44:30.250,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c1dd43b-443d-4551-a791-4aac4c03b415,3465,,"[66.3, 26.5]",3825863,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergio Ezequiel Araújo,8167.0,Center Forward,174,Las Palmas,208,['711c13e4-8feb-4051-b1a0-e51809e9752f'],33,,,,,,,,,,,,,,,,,,Las Palmas,208,00:44:33.143,Ball Receipt*,
