50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.084556,,,,,,,,,,,,,,,,,97445522-6018-4c52-a982-68ef02e4d0f1,339,,"[54.7, 76.2]",3825877,9,,,,-1.1013684,,Right Foot,,,"[61.7, 62.4]",,Ground Pass,,15.473849,,,,,Javier Márquez Moreno,24783.0,,,,,,1,Regular Play,Dimitri Foulquier,4546.0,Right Back,19,Granada,1049,"['341e8c3c-643b-4348-9c14-1dc71c790afc', 'dbf56633-e905-4ec2-8832-97a68a711142']",7,,,,,,,,,,,,,,,,,,Granada,1049,00:09:07.398,Pass,True
,,,,,,,,,,,,,,,,,,,1.159339,,,,,,,,,,,,,,,,,2b1bef22-04c4-4fd7-9574-103dab583bdf,343,,"[67.5, 71.0]",3825877,9,,,,0.5070985,,Left Foot,,,"[81.9, 79.0]",,Ground Pass,,16.47301,,,,,Dimitri Foulquier,4546.0,,,,,,1,Regular Play,Javier Márquez Moreno,24783.0,Right Midfield,19,Granada,1049,"['6e5825f0-e4c4-44a8-962e-a69b40dd90ea', '9a506be2-5d4a-4405-8284-6609d7c30bbc']",10,,,,,,,,,,,,,,,,,,Granada,1049,00:09:10.358,Pass,True
,,,,,,,,,,,,,,,,,,,0.577612,,,,,,,,,,,,,,,,,b82e9fe4-a2e0-403a-9405-35983431c8ed,351,,"[93.7, 80.0]",3825877,9,,,,-2.515668,,,,,"[85.4, 74.0]",,Low Pass,,10.241582,,,,,Javier Márquez Moreno,24783.0,,,,,Throw-in,1,From Throw In,Dimitri Foulquier,4546.0,Right Back,20,Granada,1049,['33b15c38-c045-44ed-b7bd-d7a6cb5011a6'],24,,,,,,,,,,,,,,,,,,Granada,1049,00:09:24.511,Pass,
,,,,,,,,,,,,,,,,,,,2.276602,,,,,,,,,,,,,,,,,b08f46c7-fca6-45e3-8e45-c16efd0478b7,354,,"[84.2, 73.8]",3825877,9,,,,-2.517215,,Left Foot,,,"[54.5, 52.4]",,Ground Pass,,36.606693,,,,,Jean-Sylvain Claude Babin,4498.0,,,,,,1,From Throw In,Javier Márquez Moreno,24783.0,Right Midfield,20,Granada,1049,['2ae10f41-9ee9-4f48-a5da-4a8db3ace12d'],26,,,,,,,,,,,,,,,,,,Granada,1049,00:09:26.723,Pass,
,,,,,,,,,,,,,,,,,,,2.27162,,,,,,,,,,,,,,,,,7ed01344-64dc-47af-80b3-193084b5005c,357,,"[54.2, 43.1]",3825877,9,,,,-1.5781491,,Right Foot,,,"[54.0, 15.9]",,Ground Pass,,27.200735,,,,,Cristiano Biraghi,7158.0,,,,,,1,From Throw In,Jean-Sylvain Claude Babin,4498.0,Left Center Back,20,Granada,1049,['f2913013-183f-4520-9797-2b41e9c9d42e'],30,,,,,,,,,,,,,,,,,,Granada,1049,00:09:30.699,Pass,
,,,,,,,,,,,,,,,,,,,1.451891,,,,,,,,,,,,,,,,,92ee7677-b0e3-4f16-bbb8-6abbea0c5efc,360,,"[53.9, 12.3]",3825877,9,,,,0.1952814,,Left Foot,,,"[81.2, 17.7]",,Ground Pass,,27.828941,,,,,Adalberto Peñaranda Maestre,6847.0,,,,,,1,From Throw In,Cristiano Biraghi,7158.0,Left Back,20,Granada,1049,['05493909-39ff-41df-bc89-4b9401dde5d5'],33,,,,,,,,,,,,,,,,,,Granada,1049,00:09:33.441,Pass,
,,,,,,,,,,,,,,,,,,,0.632119,,,,,,,,,,,,,,,,,4fbc6d46-29ce-48f1-9f2e-c3620c234733,364,,"[81.2, 17.6]",3825877,9,,,,-1.9904472,,Right Foot,,,"[75.4, 4.6]",,Ground Pass,,14.2351675,,,,,Juan Isaac Cuenca López,26776.0,,,,,,1,From Throw In,Adalberto Peñaranda Maestre,6847.0,Right Center Forward,20,Granada,1049,['c56a7bc3-3f4c-45d3-91ee-6615959a6803'],35,,,,,,,,,,,,,,,,,,Granada,1049,00:09:35.077,Pass,
,,,,,,,,,,,,,,,,,,,1.269226,,,,,,,,,,,,,,,,,0e2f8685-4f20-4522-8dec-ac2458d48a7c,367,,"[75.4, 4.6]",3825877,9,,,,-0.050237026,,Right Foot,,,"[93.3, 3.7]",,Ground Pass,,17.922611,,,,,Adalberto Peñaranda Maestre,6847.0,,,,,,1,From Throw In,Juan Isaac Cuenca López,26776.0,Left Midfield,20,Granada,1049,['259eaa2c-6eda-42d2-9816-eae92af3e170'],35,,,,,,,,,,,,,,,,,,Granada,1049,00:09:35.774,Pass,
,,,,,,,,,,,,,,,,,,,0.693228,,,,,,,,,,,,,,,,,877571d6-3856-4e06-b178-51fe1faaf0c0,374,,"[113.6, 27.0]",3825877,9,,,,2.179754,e7e13565-a965-406d-a70c-ff5a22ebc118,Right Foot,,,"[108.3, 34.6]",,Low Pass,,9.265528,,,,,Youssef El-Arabi,27109.0,True,,,,,1,From Throw In,Adalberto Peñaranda Maestre,6847.0,Right Center Forward,20,Granada,1049,"['66160cf9-cdad-49a5-aae4-c3ee3f33eea2', 'cf57ae1c-8bc4-457d-9176-bb92e7565a48']",44,,,,,,,,,,,,,,,,,,Granada,1049,00:09:44.189,Pass,True
,,,,,,,,,,,,,,,,,,,2.409249,,,,,,,,,,,,,,,,,49364ac5-b888-4196-8d2c-6e7491664094,378,,"[6.0, 44.0]",3825877,10,,,,0.02438541,,Right Foot,,,"[67.5, 45.5]",,High Pass,,61.51829,,,,,Aritz Aduriz Zubeldia,6394.0,,,,,Goal Kick,1,From Goal Kick,Gorka Iraizoz Moreno,6576.0,Goalkeeper,21,Athletic Club,215,['eb57e1c9-b4c5-47f9-98eb-557a1120da44'],11,,,,,,,,,,,,,,,,,,Athletic Club,215,00:10:11.489,Pass,
,,,,,,,,,,,,,,,,,,,2.924956,,,,,,,,,,,,,,,,,273616ae-61dc-42b9-8b51-96d250ad3bd3,380,,"[67.5, 45.5]",3825877,10,,,,0.352198,,Head,,,"[90.9, 54.1]",,High Pass,,24.930304,,,Incomplete,,,,,,,,,1,From Goal Kick,Aritz Aduriz Zubeldia,6394.0,Center Forward,21,Athletic Club,215,['9a5743a0-b02a-4483-bf1c-2c3132ed8223'],14,,,,,,,,,,,,,,,,,,Athletic Club,215,00:10:14.013,Pass,
,,,,,,,,,,,,,,,,,,,1.961662,,,,,,,,,,,,,,,,,9a5743a0-b02a-4483-bf1c-2c3132ed8223,381,,"[29.2, 26.0]",3825877,10,,,,2.623032,,Right Foot,,,"[10.8, 36.5]",,Ground Pass,,21.185137,,,,,Andrés Eduardo Fernández Moreno,8697.0,,,,,Recovery,1,Regular Play,Jean-Sylvain Claude Babin,4498.0,Left Center Back,22,Granada,1049,"['273616ae-61dc-42b9-8b51-96d250ad3bd3', 'fe448cda-849e-4896-b796-53f4d10011f1']",16,,,,,,,,,,,,,,,,,,Granada,1049,00:10:16.938,Pass,
,,,,,,,,,,,,,,,,,,,2.795666,,,,,,,,,,,,,,,,,b8bbc750-660e-4a56-b191-9f21aaf420d3,389,,"[12.3, 28.5]",3825877,10,,,,-0.4629444,,Right Foot,,,"[69.2, 0.1]",,High Pass,,63.59379,,,Out,,Juan Isaac Cuenca López,26776.0,,,,,,1,Regular Play,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,22,Granada,1049,"['1c72246e-9e2a-40e2-adea-e4410af6138e', '75eefb71-b413-42f4-9b35-9b9c0b1da277']",22,,,,,,,,,,,,,,,,,,Granada,1049,00:10:22.041,Pass,True
,,,,,,,,,,,,,,,,,,,1.999999,,,,,,,,,,,,,,,,,0e084bb6-2a61-4ec1-baa9-cabd230600bd,391,,"[59.8, 80.0]",3825877,10,,,,-2.7590675,,,,,"[34.2, 69.7]",,Low Pass,,27.594383,,,,,Xabier Etxeita Gorritxategi,6788.0,,,,,Throw-in,1,From Throw In,Óscar de Marcos Arana,6649.0,Right Back,23,Athletic Club,215,['ee5ad9ee-0ccf-40e9-808e-19880e069be8'],28,,,,,,,,,,,,,,,,,,Athletic Club,215,00:10:28.395,Pass,
,,,,,,,,,,,,,,,,,,,2.637243,,,,,,,,,,,,,,,,,28f3da7f-9023-4991-97bf-de8de252a4dc,394,,"[35.0, 69.7]",3825877,10,,,,-2.373142,,Right Foot,,,"[14.0, 49.4]",,Ground Pass,,29.207705,,,,,Gorka Iraizoz Moreno,6576.0,,,,,,1,From Throw In,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,23,Athletic Club,215,['e4774dbc-b905-427a-9097-32e225ed706e'],30,,,,,,,,,,,,,,,,,,Athletic Club,215,00:10:30.725,Pass,
,,,,,,,,,,,,,,,,,,,2.00492,,,,,,,,,,,,,,,,,8b369b9d-4dc3-40f1-9ff7-79310a365f6d,397,,"[17.9, 50.0]",3825877,10,,,,-0.9559612,,Right Foot,,,"[34.0, 27.2]",,Ground Pass,,27.911467,,,,,Carlos Gurpegi Nausia,26087.0,,,,,,1,From Throw In,Gorka Iraizoz Moreno,6576.0,Goalkeeper,23,Athletic Club,215,['494de68b-75ee-4966-b6f1-098c24a14990'],33,,,,,,,,,,,,,,,,,,Athletic Club,215,00:10:33.838,Pass,
,,,,,,,,,,,,,,,,,,,1.599999,,,,,,,,,,,,,,,,,673327b4-107b-45bf-9215-f2ccfe0a1f86,400,,"[37.5, 27.4]",3825877,10,,,,1.5345428,,Right Foot,,,"[38.2, 46.7]",,Ground Pass,,19.31269,,,,,Mikel San José Domínguez,6389.0,,,,,,1,From Throw In,Carlos Gurpegi Nausia,26087.0,Left Center Back,23,Athletic Club,215,['266e76fb-df07-48f4-8cfe-7dccd1849683'],37,,,,,,,,,,,,,,,,,,Athletic Club,215,00:10:37.843,Pass,
,,,,,,,,,,,,,,,,,,,2.597899,,,,,,,,,,,,,,,,,ce4d4232-6409-44e1-9e15-6f7de6c145dd,403,,"[53.1, 41.6]",3825877,10,,,,-0.911097,,Right Foot,,,"[81.1, 5.5]",,High Pass,,45.685993,,,,,Íñigo Lekue Martínez,6392.0,,,,,,1,From Throw In,Mikel San José Domínguez,6389.0,Right Defensive Midfield,23,Athletic Club,215,['0c6decdd-5b6d-4910-8780-35fb3de14791'],44,,,,,,,,,,,,,,,,,,Athletic Club,215,00:10:44.495,Pass,
,,,,,,,,,,,,,,,,,,,1.099248,,,,,,,,,,,,,,,,,5e67f186-4a4f-4bb2-927a-0be139aa3361,405,,"[81.1, 5.5]",3825877,10,,,,-2.782822,,Head,,,"[70.7, 1.6]",,Low Pass,,11.107204,,,,,Mikel Balenziaga Oruesagasti,6789.0,,,,,,1,From Throw In,Íñigo Lekue Martínez,6392.0,Left Wing,23,Athletic Club,215,['59b8d2af-80fd-4497-8568-c8067d53dc18'],47,,,,,,,,,,,,,,,,,,Athletic Club,215,00:10:47.093,Pass,
,,,,,,,,,,,,,,,,,,,0.945046,,,,,,,,,,,,,,,,,8aa9ae42-408f-40df-bcff-92adb053fa76,408,,"[70.7, 1.6]",3825877,10,,,,0.22112997,,Left Foot,,,"[83.6, 4.5]",,Low Pass,,13.2219515,,,Incomplete,,Aritz Aduriz Zubeldia,6394.0,,,,,,1,From Throw In,Mikel Balenziaga Oruesagasti,6789.0,Left Back,23,Athletic Club,215,"['5ddff72f-25a5-4691-8f2d-ff73d8277548', 'c89a2dc0-e939-4fe8-9d16-0f6cdfce0a54']",48,,,,,,,,,,,,,,,,,,Athletic Club,215,00:10:48.256,Pass,
,,,,,,,,,,,,,,,,,,,0.730589,,,,,,,,,,,,,,,,,2fe485b5-3201-4dc4-be52-b792c59e6bfb,412,,"[45.6, 68.1]",3825877,10,,,,-1.1071488,,Right Foot,,,"[52.8, 53.7]",,Ground Pass,,16.09969,,,,,Youssef El-Arabi,27109.0,,,,,,1,Regular Play,Dimitri Foulquier,4546.0,Right Back,24,Granada,1049,['bc8e9f9a-cdf0-4744-8530-730c03a5fbf4'],50,,,,,,,,,,,,,,,,,,Granada,1049,00:10:50.444,Pass,
,,,,,,,,,,,,,,,,,,,2.66236,,,,,,,,,,,,,,,,,7fac8c2b-39bd-405a-acf8-fb1c90799047,419,,"[63.7, 54.8]",3825877,10,,,,-0.01623234,,Right Foot,,,"[94.5, 54.3]",,Ground Pass,,30.804058,,,Incomplete,,Adalberto Peñaranda Maestre,6847.0,,,,,,1,Regular Play,Youssef El-Arabi,27109.0,Left Center Forward,24,Granada,1049,"['abb4e5e5-abe7-47c7-b544-5efe642c70d5', 'b888066d-ad50-4a44-96a3-26c035af3376']",53,,,,,,,,,,,,,,,,,,Granada,1049,00:10:53.652,Pass,
,,,,,,,,,,,,,,,,,,,0.036788,,,,,,,,,,,,,,,,,01b3fe30-c945-4938-a69d-b69c2fa00e42,425,,"[110.8, 57.9]",3825877,10,,,,-1.3633001,,Right Foot,,,"[111.2, 56.0]",,Ground Pass,,1.9416488,,,Incomplete,,,,,,,,,1,Regular Play,Dimitri Foulquier,4546.0,Right Back,24,Granada,1049,['1087796f-0459-4ec5-92a3-9fe2e5976615'],59,,,,,,,,,,,,,,,,,,Granada,1049,00:10:59.258,Pass,
,,,,,,,,,,,,,,,,,,,1.888261,,,,,,,,,,,,,,,,,43f0c482-db4e-4cee-8f42-42b25b457f89,428,,"[4.7, 35.6]",3825877,11,True,,,0.38909724,,Right Foot,,,"[44.7, 52.0]",,High Pass,,43.23147,,,Incomplete,,,,,,,,,1,Regular Play,Gorka Iraizoz Moreno,6576.0,Goalkeeper,24,Granada,1049,['9c5886d4-6483-45e3-8894-39f870530435'],11,,,,,,,,,,,,,,,,,,Athletic Club,215,00:11:11.918,Pass,
,,,,,,,,,,,,,,,,,,,1.68857,,,,,,,,,,,,,,,,,27f5f977-281a-43b0-aee4-2accbe24b626,434,,"[77.0, 33.8]",3825877,11,,,,2.6719928,,Right Foot,,,"[63.6, 40.6]",,Ground Pass,,15.026643,,,,,Abdoulaye Doucouré,3292.0,,,,,,1,Regular Play,Juan Isaac Cuenca López,26776.0,Left Midfield,25,Granada,1049,['1e915449-b1f3-4d28-aaff-463b931afdb0'],15,,,,,,,,,,,,,,,,,,Granada,1049,00:11:15.672,Pass,
,,,,,,,,,,,,,,,,,,,1.475653,,,,,,,,,,,,,,,,,11a4b57a-9430-4bff-be4b-f32348bc3790,437,,"[61.9, 38.5]",3825877,11,,,,-2.6542342,,Right Foot,,,"[51.9, 33.2]",,Ground Pass,,11.317685,,,,,Jean-Sylvain Claude Babin,4498.0,,,,,,1,Regular Play,Abdoulaye Doucouré,3292.0,Right Defensive Midfield,25,Granada,1049,['0e5deabc-3361-4af9-b495-c896a38ce89b'],17,,,,,,,,,,,,,,,,,,Granada,1049,00:11:17.769,Pass,
,,,,,,,,,,,,,,,,,,,0.775885,,,,,,,,,,,,,,,,,168fcc18-967b-4eac-9737-8ddfede58737,440,,"[50.9, 33.1]",3825877,11,,,,-0.041213762,,Right Foot,,,"[60.6, 32.7]",,Ground Pass,,9.708244,,,,,Rubén Salvador Pérez Del Mármol,6599.0,,,,,,1,Regular Play,Jean-Sylvain Claude Babin,4498.0,Left Center Back,25,Granada,1049,['3145027e-573f-4b71-aac0-461c53dd351b'],19,,,,,,,,,,,,,,,,,,Granada,1049,00:11:19.296,Pass,
,,,,,,,,,,,,,,,,,,,2.765941,,,,,,,,,,,,,,,,,6bc96741-8d65-452e-b2aa-79c8e47db5ab,443,,"[55.8, 36.0]",3825877,11,,,,0.08620557,,Right Foot,,,"[104.4, 40.2]",,High Pass,,48.781143,,,Incomplete,,Youssef El-Arabi,27109.0,,,Through Ball,True,,1,Regular Play,Rubén Salvador Pérez Del Mármol,6599.0,Left Defensive Midfield,25,Granada,1049,"['3fd0b45e-88cc-41cd-954e-41bb7d77ad1d', 'aa3ce5db-2e82-4506-87e4-901934b1d8b0']",22,,,,,,,,,,,,,,,,,,Granada,1049,00:11:22.991,Pass,
,,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,,,c0a14b24-ecbf-4133-b7ac-38fae1598a0f,447,,"[15.7, 44.7]",3825877,11,,,,0.6570749,,Keeper Arm,,,"[26.2, 52.8]",,Ground Pass,,13.261222,,,,,Xabier Etxeita Gorritxategi,6788.0,,,,,,1,From Keeper,Gorka Iraizoz Moreno,6576.0,Goalkeeper,26,Athletic Club,215,['338b03da-9832-4afe-8409-30081b00f649'],27,,,,,,,,,,,,,,,,,,Athletic Club,215,00:11:27.357,Pass,
,,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,,,53b15c97-461c-4732-80a8-e66089ff6f0a,450,,"[27.6, 52.5]",3825877,11,,,,-0.33109608,,Right Foot,,,"[40.4, 48.1]",,Ground Pass,,13.535139,,,,,Mikel San José Domínguez,6389.0,,,,,,1,From Keeper,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,26,Athletic Club,215,['de60b187-32d4-411b-bf8e-15d8454bfecf'],29,,,,,,,,,,,,,,,,,,Athletic Club,215,00:11:29.357,Pass,
,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,1ddf9b68-c31b-4a2c-97ec-b6f0c38c8d2c,453,,"[55.0, 56.0]",3825877,11,,,,-1.3325516,,Right Foot,,,"[58.4, 42.0]",,Ground Pass,,14.406942,,,,,Beñat Etxebarria Urkiaga,6396.0,,,,,,1,From Keeper,Mikel San José Domínguez,6389.0,Right Defensive Midfield,26,Athletic Club,215,['ba215b74-abbd-431b-ad55-ba0d12928088'],35,,,,,,,,,,,,,,,,,,Athletic Club,215,00:11:35.757,Pass,
,,,,,,,,,,,,,,,,,,,1.599999,,,,,,,,,,,,,,,,,39c52400-69a3-44f9-9aac-1993777a50d0,456,,"[58.4, 42.0]",3825877,11,,,,2.4733033,,Right Foot,,,"[45.1, 52.5]",,Ground Pass,,16.945206,,,,,Xabier Etxeita Gorritxategi,6788.0,,,,,,1,From Keeper,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,26,Athletic Club,215,['f368b804-8bb0-41cc-b68c-2784fc29ff59'],37,,,,,,,,,,,,,,,,,,Athletic Club,215,00:11:37.103,Pass,
,,,,,,,,,,,,,,,,,,,1.999999,,,,,,,,,,,,,,,,,9e3f5b6d-8a7c-4ab0-b38b-c9c5f5d040c7,459,,"[45.1, 52.5]",3825877,11,,,,-1.5594332,,Right Foot,,,"[45.4, 26.1]",,Ground Pass,,26.401705,,,,,Carlos Gurpegi Nausia,26087.0,,,,,,1,From Keeper,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,26,Athletic Club,215,['2ca6bc1d-eddc-4f14-a189-12e30106c5f4'],39,,,,,,,,,,,,,,,,,,Athletic Club,215,00:11:39.503,Pass,
,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,dfa0a052-f9a6-486a-8c68-fa96bbb4a9cb,462,,"[51.5, 24.7]",3825877,11,,,,-0.9083049,,Right Foot,,,"[66.4, 5.6]",,Ground Pass,,24.224367,,,,,Mikel Balenziaga Oruesagasti,6789.0,,,,,,1,From Keeper,Carlos Gurpegi Nausia,26087.0,Left Center Back,26,Athletic Club,215,['877ff7f7-8f54-4caa-9533-9780e339579a'],42,,,,,,,,,,,,,,,,,,Athletic Club,215,00:11:42.303,Pass,
,,,,,,,,,,,,,,,,,,,0.879215,,,,,,,,,,,,,,,,,f29fde14-36cf-4867-a6a3-90d0ded50c72,465,,"[65.6, 6.1]",3825877,11,,,,-0.3784274,,Left Foot,,,"[73.9, 2.8]",,Ground Pass,,8.931965,,,,,Íñigo Lekue Martínez,6392.0,,,,,,1,From Keeper,Mikel Balenziaga Oruesagasti,6789.0,Left Back,26,Athletic Club,215,['0ec37204-52af-4231-877f-1e7179d986cb'],44,,,,,,,,,,,,,,,,,,Athletic Club,215,00:11:44.530,Pass,
,,,,,,,,,,,,,,,,,,,1.599999,,,,,,,,,,,,,,,,,1ba1dbf5-6763-43a5-8302-89019f599daa,468,,"[73.4, 2.5]",3825877,11,,,,2.9840846,,Left Foot,,,"[56.4, 5.2]",,Ground Pass,,17.213076,,,,,Mikel Balenziaga Oruesagasti,6789.0,,,,,,1,From Keeper,Íñigo Lekue Martínez,6392.0,Left Wing,26,Athletic Club,215,['aaebbb14-76bb-4465-87ec-c471e2f371c0'],45,,,,,,,,,,,,,,,,,,Athletic Club,215,00:11:45.711,Pass,
,,,,,,,,,,,,,,,,,,,2.029572,,,,,,,,,,,,,,,,,11f65bb8-3b7c-4d37-831e-073bbd153cdb,472,,"[55.7, 8.8]",3825877,11,,,,2.7468016,,Left Foot,,,"[43.7, 13.8]",,Ground Pass,,13.0,,,,,Carlos Gurpegi Nausia,26087.0,,,,,,1,From Keeper,Mikel Balenziaga Oruesagasti,6789.0,Left Back,26,Athletic Club,215,"['a23e03b0-165f-4416-9351-39770297e90d', 'd86f1ff8-7289-45ab-a465-27f7ac7cad4a']",47,,,,,,,,,,,,,,,,,,Athletic Club,215,00:11:47.828,Pass,True
,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,a6e0490e-03b0-427d-979d-097112d0192f,475,,"[42.0, 12.4]",3825877,11,,,,1.6289126,,Right Foot,,,"[40.4, 39.9]",,Ground Pass,,27.546507,,,,,Xabier Etxeita Gorritxategi,6788.0,,,,,,1,From Keeper,Carlos Gurpegi Nausia,26087.0,Left Center Back,26,Athletic Club,215,['fad40d67-9fef-4d43-bd49-8a9a6fe17a43'],51,,,,,,,,,,,,,,,,,,Athletic Club,215,00:11:51.117,Pass,
,,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,,,c2207b2a-3a9e-4a06-9e14-9f32c7554cf8,478,,"[42.2, 44.4]",3825877,11,,,,1.1486096,,Left Foot,,,"[50.6, 63.1]",,Ground Pass,,20.5,,,,,Mikel San José Domínguez,6389.0,,,,,,1,From Keeper,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,26,Athletic Club,215,['7dc570e5-a12b-4e44-a68c-9f2298117188'],53,,,,,,,,,,,,,,,,,,Athletic Club,215,00:11:53.517,Pass,
,,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,,,645a28f5-bff1-4c66-bbff-fa64705a4f4f,481,,"[51.5, 63.1]",3825877,11,,,,-2.0174,,Right Foot,,,"[44.7, 48.9]",,Ground Pass,,15.744205,,,,,Xabier Etxeita Gorritxategi,6788.0,,,,,,1,From Keeper,Mikel San José Domínguez,6389.0,Right Defensive Midfield,26,Athletic Club,215,['67ada514-c12b-4aa9-817f-28359d892c31'],55,,,,,,,,,,,,,,,,,,Athletic Club,215,00:11:55.917,Pass,
,,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,,,5145eaef-615c-4cf0-abd1-e647a08334f0,484,,"[51.5, 41.1]",3825877,11,,,,-1.5230067,,Right Foot,,,"[52.6, 18.1]",,Ground Pass,,23.026289,,,,,Carlos Gurpegi Nausia,26087.0,,,,,,1,From Keeper,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,26,Athletic Club,215,['41db9bcb-2869-4e94-ab03-d4b3b9948f96'],59,,,,,,,,,,,,,,,,,,Athletic Club,215,00:11:59.917,Pass,
,,,,,,,,,,,,,,,,,,,1.564719,,,,,,,,,,,,,,,,,b2935429-65d1-44f9-a846-7927433e6549,487,,"[57.8, 20.5]",3825877,12,,,,1.6073335,,Right Foot,,,"[56.4, 58.8]",,High Pass,,38.32558,,,,,Xabier Etxeita Gorritxategi,6788.0,,,,,,1,From Keeper,Carlos Gurpegi Nausia,26087.0,Left Center Back,26,Athletic Club,215,['4b73f131-60ce-4711-9a11-79e70693adcf'],5,,,,,,,,,,,,,,,,,,Athletic Club,215,00:12:05.117,Pass,
,,,,,,,,,,,,,,,,,,,1.272989,,,,,,,,,,,,,,,,,e6528f35-2ff1-4095-b0ba-be59db36a168,490,,"[56.4, 61.4]",3825877,12,,,,0.100436114,,Right Foot,,,"[69.3, 62.7]",,Ground Pass,,12.965339,,,,,Raúl García Escudero,6391.0,,,,,,1,From Keeper,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,26,Athletic Club,215,['5fb3e0d9-d69c-44a8-869e-981f7a427494'],8,,,,,,,,,,,,,,,,,,Athletic Club,215,00:12:08.419,Pass,
,,,,,,,,,,,,,,,,,,,4.082414,,,,,,,,,,,,,,,,,512d61b9-60e9-4052-9470-a002dc22be43,494,,"[67.6, 67.0]",3825877,12,,,,-2.7220623,,Left Foot,,,"[25.0, 48.0]",,High Pass,,46.645042,,,,,Gorka Iraizoz Moreno,6576.0,,,,,,1,From Keeper,Raúl García Escudero,6391.0,Center Attacking Midfield,26,Athletic Club,215,"['62e617f0-120a-48dd-999b-6e71db5d38d6', 'f3d76946-ca83-434d-a2e1-83b79b3df684']",10,,,,,,,,,,,,,,,,,,Athletic Club,215,00:12:10.751,Pass,True
,,,,,,,,,,,,,,,,,,,1.681164,,,,,,,,,,,,,,,,,4e5842a5-9da5-4857-9c9e-aafc0f364d6e,497,,"[26.2, 46.1]",3825877,12,,,,0.27609703,,Left Foot,,,"[38.2, 49.5]",,Ground Pass,,12.472369,,,,,Xabier Etxeita Gorritxategi,6788.0,,,,,,1,From Keeper,Gorka Iraizoz Moreno,6576.0,Goalkeeper,26,Athletic Club,215,['0fa4d85c-07cc-4b4e-afb1-2d0fdcdbb458'],15,,,,,,,,,,,,,,,,,,Athletic Club,215,00:12:15.959,Pass,
,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1c250608-ce36-4150-8350-1816854d9d2c,500,,"[38.2, 51.3]",3825877,12,,,,1.0930368,,Left Foot,,,"[48.4, 71.0]",,Ground Pass,,22.184004,,,,,Mikel San José Domínguez,6389.0,,,,,,1,From Keeper,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,26,Athletic Club,215,['ff8652a8-e325-49c4-958d-5be9bc5f9ab0'],19,,,,,,,,,,,,,,,,,,Athletic Club,215,00:12:19.641,Pass,
,,,,,,,,,,,,,,,,,,,0.679592,,,,,,,,,,,,,,,,,50900c0e-ddcd-4605-ad85-e4194d3239ca,503,,"[57.0, 71.1]",3825877,12,,,,-0.31222704,,Right Foot,,,"[72.8, 66.0]",,Ground Pass,,16.60271,,,,,Raúl García Escudero,6391.0,,,,,,1,From Keeper,Mikel San José Domínguez,6389.0,Right Defensive Midfield,26,Athletic Club,215,['f5f6cceb-2205-4e5e-a0d2-6df82be14aa3'],23,,,,,,,,,,,,,,,,,,Athletic Club,215,00:12:23.069,Pass,
